game,2014,1,20140907,201409070ram,min,"Minnesota Vikings",34,ram,"St. Louis Rams",6
player,201409070ram,ram,BrocMi00,qb_hits,0,,,,,
player,201409070ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201409070ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201409070ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201409070ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201409070ram,ram,QuinRo00,def_int,0,,,,,
player,201409070ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201409070ram,ram,QuinRo00,def_int_td,0,,,,,
player,201409070ram,ram,QuinRo00,def_int_long,0,,,,,
player,201409070ram,ram,QuinRo00,pass_defended,0,,,,,
player,201409070ram,ram,QuinRo00,sacks,0.0,,,,,
player,201409070ram,ram,QuinRo00,tackles_combined,2,,,,,
player,201409070ram,ram,QuinRo00,tackles_solo,2,,,,,
player,201409070ram,ram,QuinRo00,tackles_assists,0,,,,,
player,201409070ram,ram,QuinRo00,tackles_loss,1,,,,,
player,201409070ram,ram,QuinRo00,qb_hits,1,,,,,
player,201409070ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201409070ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201409070ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201409070ram,ram,QuinRo00,fumbles_forced,0,,,,,
player,201409070ram,ram,ReynCh00,def_int,0,,,,,
player,201409070ram,ram,ReynCh00,def_int_yds,0,,,,,
player,201409070ram,ram,ReynCh00,def_int_td,0,,,,,
player,201409070ram,ram,ReynCh00,def_int_long,0,,,,,
player,201409070ram,ram,ReynCh00,pass_defended,0,,,,,
player,201409070ram,ram,ReynCh00,sacks,0.0,,,,,
player,201409070ram,ram,ReynCh00,tackles_combined,2,,,,,
player,201409070ram,ram,ReynCh00,tackles_solo,2,,,,,
player,201409070ram,ram,ReynCh00,tackles_assists,0,,,,,
player,201409070ram,ram,ReynCh00,tackles_loss,0,,,,,
player,201409070ram,ram,ReynCh00,qb_hits,0,,,,,
player,201409070ram,ram,ReynCh00,fumbles_rec,0,,,,,
player,201409070ram,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201409070ram,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201409070ram,ram,ReynCh00,fumbles_forced,0,,,,,
player,201409070ram,ram,DaviCo02,def_int,0,,,,,
player,201409070ram,ram,DaviCo02,def_int_yds,0,,,,,
player,201409070ram,ram,DaviCo02,def_int_td,0,,,,,
player,201409070ram,ram,DaviCo02,def_int_long,0,,,,,
player,201409070ram,ram,DaviCo02,pass_defended,0,,,,,
player,201409070ram,ram,DaviCo02,sacks,0.0,,,,,
player,201409070ram,ram,DaviCo02,tackles_combined,1,,,,,
player,201409070ram,ram,DaviCo02,tackles_solo,1,,,,,
player,201409070ram,ram,DaviCo02,tackles_assists,0,,,,,
player,201409070ram,ram,DaviCo02,tackles_loss,0,,,,,
player,201409070ram,ram,DaviCo02,qb_hits,0,,,,,
player,201409070ram,ram,DaviCo02,fumbles_rec,0,,,,,
player,201409070ram,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201409070ram,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201409070ram,ram,DaviCo02,fumbles_forced,0,,,,,
player,201409070ram,ram,LangKe98,def_int,0,,,,,
player,201409070ram,ram,LangKe98,def_int_yds,0,,,,,
player,201409070ram,ram,LangKe98,def_int_td,0,,,,,
player,201409070ram,ram,LangKe98,def_int_long,0,,,,,
player,201409070ram,ram,LangKe98,pass_defended,0,,,,,
player,201409070ram,ram,LangKe98,sacks,0.0,,,,,
player,201409070ram,ram,LangKe98,tackles_combined,1,,,,,
player,201409070ram,ram,LangKe98,tackles_solo,1,,,,,
player,201409070ram,ram,LangKe98,tackles_assists,0,,,,,
player,201409070ram,ram,LangKe98,tackles_loss,0,,,,,
player,201409070ram,ram,LangKe98,qb_hits,0,,,,,
player,201409070ram,ram,LangKe98,fumbles_rec,0,,,,,
player,201409070ram,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201409070ram,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201409070ram,ram,LangKe98,fumbles_forced,0,,,,,
player,201409070ram,ram,SimsEu99,def_int,0,,,,,
player,201409070ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201409070ram,ram,SimsEu99,def_int_td,0,,,,,
player,201409070ram,ram,SimsEu99,def_int_long,0,,,,,
player,201409070ram,ram,SimsEu99,pass_defended,0,,,,,
player,201409070ram,ram,SimsEu99,sacks,0.0,,,,,
player,201409070ram,ram,SimsEu99,tackles_combined,1,,,,,
player,201409070ram,ram,SimsEu99,tackles_solo,1,,,,,
player,201409070ram,ram,SimsEu99,tackles_assists,0,,,,,
player,201409070ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201409070ram,ram,SimsEu99,qb_hits,1,,,,,
player,201409070ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201409070ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201409070ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201409070ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201409070ram,ram,AustTa00,def_int,0,,,,,
player,201409070ram,ram,AustTa00,def_int_yds,0,,,,,
player,201409070ram,ram,AustTa00,def_int_td,0,,,,,
player,201409070ram,ram,AustTa00,def_int_long,0,,,,,
player,201409070ram,ram,AustTa00,pass_defended,0,,,,,
player,201409070ram,ram,AustTa00,sacks,0.0,,,,,
player,201409070ram,ram,AustTa00,tackles_combined,0,,,,,
player,201409070ram,ram,AustTa00,tackles_solo,0,,,,,
player,201409070ram,ram,AustTa00,tackles_assists,0,,,,,
player,201409070ram,ram,AustTa00,tackles_loss,0,,,,,
player,201409070ram,ram,AustTa00,qb_hits,0,,,,,
player,201409070ram,ram,AustTa00,fumbles_rec,2,,,,,
player,201409070ram,ram,AustTa00,fumbles_rec_yds,0,,,,,
player,201409070ram,ram,AustTa00,fumbles_rec_td,0,,,,,
player,201409070ram,ram,AustTa00,fumbles_forced,0,,,,,
player,201409070ram,min,SherMa20,kick_ret,0,,,,,
player,201409070ram,min,SherMa20,kick_ret_yds,0,,,,,
player,201409070ram,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201409070ram,min,SherMa20,kick_ret_td,0,,,,,
player,201409070ram,min,SherMa20,kick_ret_long,0,,,,,
player,201409070ram,min,SherMa20,punt_ret,1,,,,,
player,201409070ram,min,SherMa20,punt_ret_yds,6,,,,,
player,201409070ram,min,SherMa20,punt_ret_yds_per_ret,6.0,,,,,
player,201409070ram,min,SherMa20,punt_ret_td,0,,,,,
player,201409070ram,min,SherMa20,punt_ret_long,6,,,,,
player,201409070ram,min,PattCo00,kick_ret,2,,,,,
player,201409070ram,min,PattCo00,kick_ret_yds,48,,,,,
player,201409070ram,min,PattCo00,kick_ret_yds_per_ret,24.0,,,,,
player,201409070ram,min,PattCo00,kick_ret_td,0,,,,,
player,201409070ram,min,PattCo00,kick_ret_long,29,,,,,
player,201409070ram,min,PattCo00,punt_ret,0,,,,,
player,201409070ram,min,PattCo00,punt_ret_yds,0,,,,,
player,201409070ram,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201409070ram,min,PattCo00,punt_ret_td,0,,,,,
player,201409070ram,min,PattCo00,punt_ret_long,0,,,,,
player,201409070ram,ram,AustTa00,kick_ret,0,,,,,
player,201409070ram,ram,AustTa00,kick_ret_yds,0,,,,,
player,201409070ram,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201409070ram,ram,AustTa00,kick_ret_td,0,,,,,
player,201409070ram,ram,AustTa00,kick_ret_long,0,,,,,
player,201409070ram,ram,AustTa00,punt_ret,5,,,,,
player,201409070ram,ram,AustTa00,punt_ret_yds,24,,,,,
player,201409070ram,ram,AustTa00,punt_ret_yds_per_ret,4.8,,,,,
player,201409070ram,ram,AustTa00,punt_ret_td,0,,,,,
player,201409070ram,ram,AustTa00,punt_ret_long,19,,,,,
player,201409070ram,ram,GiveCh00,kick_ret,1,,,,,
player,201409070ram,ram,GiveCh00,kick_ret_yds,26,,,,,
player,201409070ram,ram,GiveCh00,kick_ret_yds_per_ret,26.0,,,,,
player,201409070ram,ram,GiveCh00,kick_ret_td,0,,,,,
player,201409070ram,ram,GiveCh00,kick_ret_long,26,,,,,
player,201409070ram,ram,GiveCh00,punt_ret,0,,,,,
player,201409070ram,ram,GiveCh00,punt_ret_yds,0,,,,,
player,201409070ram,ram,GiveCh00,punt_ret_yds_per_ret,,,,,,
player,201409070ram,ram,GiveCh00,punt_ret_td,0,,,,,
player,201409070ram,ram,GiveCh00,punt_ret_long,0,,,,,
player,201409070ram,min,WalsBl00,xpm,4,,,,,
player,201409070ram,min,WalsBl00,xpa,4,,,,,
player,201409070ram,min,WalsBl00,fgm,2,,,,,
player,201409070ram,min,WalsBl00,fga,2,,,,,
player,201409070ram,min,WalsBl00,punt,0,,,,,
player,201409070ram,min,WalsBl00,punt_yds,0,,,,,
player,201409070ram,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201409070ram,min,WalsBl00,punt_long,0,,,,,
player,201409070ram,min,LockJe00,xpm,,,,,,
player,201409070ram,min,LockJe00,xpa,,,,,,
player,201409070ram,min,LockJe00,fgm,,,,,,
player,201409070ram,min,LockJe00,fga,,,,,,
player,201409070ram,min,LockJe00,punt,5,,,,,
player,201409070ram,min,LockJe00,punt_yds,237,,,,,
player,201409070ram,min,LockJe00,punt_yds_per_punt,47.4,,,,,
player,201409070ram,min,LockJe00,punt_long,52,,,,,
player,201409070ram,ram,HekkJo00,xpm,,,,,,
player,201409070ram,ram,HekkJo00,xpa,,,,,,
player,201409070ram,ram,HekkJo00,fgm,,,,,,
player,201409070ram,ram,HekkJo00,fga,,,,,,
player,201409070ram,ram,HekkJo00,punt,6,,,,,
player,201409070ram,ram,HekkJo00,punt_yds,279,,,,,
player,201409070ram,ram,HekkJo00,punt_yds_per_punt,46.5,,,,,
player,201409070ram,ram,HekkJo00,punt_long,57,,,,,
player,201409070ram,ram,ZuerGr00,xpm,,,,,,
player,201409070ram,ram,ZuerGr00,xpa,,,,,,
player,201409070ram,ram,ZuerGr00,fgm,2,,,,,
player,201409070ram,ram,ZuerGr00,fga,3,,,,,
player,201409070ram,ram,ZuerGr00,punt,0,,,,,
player,201409070ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201409070ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201409070ram,ram,ZuerGr00,punt_long,0,,,,,
player,201409070ram,ram,BarkJo00,pos,T,,,,,
player,201409070ram,ram,BarkJo00,offense,67,,,,,
player,201409070ram,ram,BarkJo00,off_pct,100%,,,,,
player,201409070ram,ram,BarkJo00,defense,0,,,,,
player,201409070ram,ram,BarkJo00,def_pct,0%,,,,,
player,201409070ram,ram,BarkJo00,special_teams,3,,,,,
player,201409070ram,ram,BarkJo00,st_pct,10%,,,,,
player,201409070ram,ram,JoseDa20,pos,G,,,,,
player,201409070ram,ram,JoseDa20,offense,67,,,,,
player,201409070ram,ram,JoseDa20,off_pct,100%,,,,,
player,201409070ram,ram,JoseDa20,defense,0,,,,,
player,201409070ram,ram,JoseDa20,def_pct,0%,,,,,
player,201409070ram,ram,JoseDa20,special_teams,3,,,,,
player,201409070ram,ram,JoseDa20,st_pct,10%,,,,,
player,201409070ram,ram,WellSc20,pos,C,,,,,
player,201409070ram,ram,WellSc20,offense,67,,,,,
player,201409070ram,ram,WellSc20,off_pct,100%,,,,,
player,201409070ram,ram,WellSc20,defense,0,,,,,
player,201409070ram,ram,WellSc20,def_pct,0%,,,,,
player,201409070ram,ram,WellSc20,special_teams,1,,,,,
player,201409070ram,ram,WellSc20,st_pct,3%,,,,,
player,201409070ram,ram,LongJa20,pos,T,,,,,
player,201409070ram,ram,LongJa20,offense,67,,,,,
player,201409070ram,ram,LongJa20,off_pct,100%,,,,,
player,201409070ram,ram,LongJa20,defense,0,,,,,
player,201409070ram,ram,LongJa20,def_pct,0%,,,,,
player,201409070ram,ram,LongJa20,special_teams,0,,,,,
player,201409070ram,ram,LongJa20,st_pct,0%,,,,,
player,201409070ram,ram,SaffRo20,pos,T,,,,,
player,201409070ram,ram,SaffRo20,offense,58,,,,,
player,201409070ram,ram,SaffRo20,off_pct,87%,,,,,
player,201409070ram,ram,SaffRo20,defense,0,,,,,
player,201409070ram,ram,SaffRo20,def_pct,0%,,,,,
player,201409070ram,ram,SaffRo20,special_teams,2,,,,,
player,201409070ram,ram,SaffRo20,st_pct,6%,,,,,
player,201409070ram,ram,KendLa00,pos,TE,,,,,
player,201409070ram,ram,KendLa00,offense,51,,,,,
player,201409070ram,ram,KendLa00,off_pct,76%,,,,,
player,201409070ram,ram,KendLa00,defense,0,,,,,
player,201409070ram,ram,KendLa00,def_pct,0%,,,,,
player,201409070ram,ram,KendLa00,special_teams,3,,,,,
player,201409070ram,ram,KendLa00,st_pct,10%,,,,,
player,201409070ram,ram,CookJa02,pos,TE,,,,,
player,201409070ram,ram,CookJa02,offense,47,,,,,
player,201409070ram,ram,CookJa02,off_pct,70%,,,,,
player,201409070ram,ram,CookJa02,defense,0,,,,,
player,201409070ram,ram,CookJa02,def_pct,0%,,,,,
player,201409070ram,ram,CookJa02,special_teams,0,,,,,
player,201409070ram,ram,CookJa02,st_pct,0%,,,,,
player,201409070ram,ram,QuicBr00,pos,WR,,,,,
player,201409070ram,ram,QuicBr00,offense,46,,,,,
player,201409070ram,ram,QuicBr00,off_pct,69%,,,,,
player,201409070ram,ram,QuicBr00,defense,0,,,,,
player,201409070ram,ram,QuicBr00,def_pct,0%,,,,,
player,201409070ram,ram,QuicBr00,special_teams,0,,,,,
player,201409070ram,ram,QuicBr00,st_pct,0%,,,,,
player,201409070ram,ram,BritKe00,pos,WR,,,,,
player,201409070ram,ram,BritKe00,offense,41,,,,,
player,201409070ram,ram,BritKe00,off_pct,61%,,,,,
player,201409070ram,ram,BritKe00,defense,0,,,,,
player,201409070ram,ram,BritKe00,def_pct,0%,,,,,
player,201409070ram,ram,BritKe00,special_teams,0,,,,,
player,201409070ram,ram,BritKe00,st_pct,0%,,,,,
player,201409070ram,ram,DaviAu00,pos,QB,,,,,
player,201409070ram,ram,DaviAu00,offense,40,,,,,
player,201409070ram,ram,DaviAu00,off_pct,60%,,,,,
player,201409070ram,ram,DaviAu00,defense,0,,,,,
player,201409070ram,ram,DaviAu00,def_pct,0%,,,,,
player,201409070ram,ram,DaviAu00,special_teams,0,,,,,
player,201409070ram,ram,DaviAu00,st_pct,0%,,,,,
player,201409070ram,ram,CunnBe01,pos,RB,,,,,
player,201409070ram,ram,CunnBe01,offense,31,,,,,
player,201409070ram,ram,CunnBe01,off_pct,46%,,,,,
player,201409070ram,ram,CunnBe01,defense,0,,,,,
player,201409070ram,ram,CunnBe01,def_pct,0%,,,,,
player,201409070ram,ram,CunnBe01,special_teams,10,,,,,
player,201409070ram,ram,CunnBe01,st_pct,32%,,,,,
player,201409070ram,ram,StacZa00,pos,RB,,,,,
player,201409070ram,ram,StacZa00,offense,30,,,,,
player,201409070ram,ram,StacZa00,off_pct,45%,,,,,
player,201409070ram,ram,StacZa00,defense,0,,,,,
player,201409070ram,ram,StacZa00,def_pct,0%,,,,,
player,201409070ram,ram,StacZa00,special_teams,0,,,,,
player,201409070ram,ram,StacZa00,st_pct,0%,,,,,
player,201409070ram,ram,AustTa00,pos,WR,,,,,
player,201409070ram,ram,AustTa00,offense,29,,,,,
player,201409070ram,ram,AustTa00,off_pct,43%,,,,,
player,201409070ram,ram,AustTa00,defense,0,,,,,
player,201409070ram,ram,AustTa00,def_pct,0%,,,,,
player,201409070ram,ram,AustTa00,special_teams,6,,,,,
player,201409070ram,ram,AustTa00,st_pct,19%,,,,,
player,201409070ram,ram,HillSh00,pos,QB,,,,,
player,201409070ram,ram,HillSh00,offense,27,,,,,
player,201409070ram,ram,HillSh00,off_pct,40%,,,,,
player,201409070ram,ram,HillSh00,defense,0,,,,,
player,201409070ram,ram,HillSh00,def_pct,0%,,,,,
player,201409070ram,ram,HillSh00,special_teams,0,,,,,
player,201409070ram,ram,HillSh00,st_pct,0%,,,,,
player,201409070ram,ram,HarkCo00,pos,TE,,,,,
player,201409070ram,ram,HarkCo00,offense,26,,,,,
player,201409070ram,ram,HarkCo00,off_pct,39%,,,,,
player,201409070ram,ram,HarkCo00,defense,0,,,,,
player,201409070ram,ram,HarkCo00,def_pct,0%,,,,,
player,201409070ram,ram,HarkCo00,special_teams,22,,,,,
player,201409070ram,ram,HarkCo00,st_pct,71%,,,,,
player,201409070ram,ram,GiveCh00,pos,WR,,,,,
player,201409070ram,ram,GiveCh00,offense,20,,,,,
player,201409070ram,ram,GiveCh00,off_pct,30%,,,,,
player,201409070ram,ram,GiveCh00,defense,0,,,,,
player,201409070ram,ram,GiveCh00,def_pct,0%,,,,,
player,201409070ram,ram,GiveCh00,special_teams,7,,,,,
player,201409070ram,ram,GiveCh00,st_pct,23%,,,,,
player,201409070ram,ram,PettAu00,pos,WR,,,,,
player,201409070ram,ram,PettAu00,offense,14,,,,,
player,201409070ram,ram,PettAu00,off_pct,21%,,,,,
player,201409070ram,ram,PettAu00,defense,0,,,,,
player,201409070ram,ram,PettAu00,def_pct,0%,,,,,
player,201409070ram,ram,PettAu00,special_teams,0,,,,,
player,201409070ram,ram,PettAu00,st_pct,0%,,,,,
player,201409070ram,ram,RobiGr01,pos,G,,,,,
player,201409070ram,ram,RobiGr01,offense,9,,,,,
player,201409070ram,ram,RobiGr01,off_pct,13%,,,,,
player,201409070ram,ram,RobiGr01,defense,0,,,,,
player,201409070ram,ram,RobiGr01,def_pct,0%,,,,,
player,201409070ram,ram,RobiGr01,special_teams,3,,,,,
player,201409070ram,ram,RobiGr01,st_pct,10%,,,,,
player,201409070ram,ram,McDoTJ00,pos,SS,,,,,
player,201409070ram,ram,McDoTJ00,offense,0,,,,,
player,201409070ram,ram,McDoTJ00,off_pct,0%,,,,,
player,201409070ram,ram,McDoTJ00,defense,59,,,,,
player,201409070ram,ram,McDoTJ00,def_pct,100%,,,,,
player,201409070ram,ram,McDoTJ00,special_teams,15,,,,,
player,201409070ram,ram,McDoTJ00,st_pct,48%,,,,,
player,201409070ram,ram,JenkJa03,pos,CB,,,,,
player,201409070ram,ram,JenkJa03,offense,0,,,,,
player,201409070ram,ram,JenkJa03,off_pct,0%,,,,,
player,201409070ram,ram,JenkJa03,defense,59,,,,,
player,201409070ram,ram,JenkJa03,def_pct,100%,,,,,
player,201409070ram,ram,JenkJa03,special_teams,10,,,,,
player,201409070ram,ram,JenkJa03,st_pct,32%,,,,,
player,201409070ram,ram,OgleAl00,pos,LB,,,,,
player,201409070ram,ram,OgleAl00,offense,0,,,,,
player,201409070ram,ram,OgleAl00,off_pct,0%,,,,,
player,201409070ram,ram,OgleAl00,defense,59,,,,,
player,201409070ram,ram,OgleAl00,def_pct,100%,,,,,
player,201409070ram,ram,OgleAl00,special_teams,9,,,,,
player,201409070ram,ram,OgleAl00,st_pct,29%,,,,,
player,201409070ram,ram,McLeRo00,pos,FS,,,,,
player,201409070ram,ram,McLeRo00,offense,0,,,,,
player,201409070ram,ram,McLeRo00,off_pct,0%,,,,,
player,201409070ram,ram,McLeRo00,defense,59,,,,,
player,201409070ram,ram,McLeRo00,def_pct,100%,,,,,
player,201409070ram,ram,McLeRo00,special_teams,8,,,,,
player,201409070ram,ram,McLeRo00,st_pct,26%,,,,,
player,201409070ram,ram,LaurJa99,pos,LB,,,,,
player,201409070ram,ram,LaurJa99,offense,0,,,,,
player,201409070ram,ram,LaurJa99,off_pct,0%,,,,,
player,201409070ram,ram,LaurJa99,defense,59,,,,,
player,201409070ram,ram,LaurJa99,def_pct,100%,,,,,
player,201409070ram,ram,LaurJa99,special_teams,0,,,,,
player,201409070ram,ram,LaurJa99,st_pct,0%,,,,,
player,201409070ram,ram,GainE.00,pos,CB,,,,,
player,201409070ram,ram,GainE.00,offense,0,,,,,
player,201409070ram,ram,GainE.00,off_pct,0%,,,,,
player,201409070ram,ram,GainE.00,defense,57,,,,,
player,201409070ram,ram,GainE.00,def_pct,97%,,,,,
player,201409070ram,ram,GainE.00,special_teams,6,,,,,
player,201409070ram,ram,GainE.00,st_pct,19%,,,,,
player,201409070ram,ram,QuinRo00,pos,DE,,,,,
player,201409070ram,ram,QuinRo00,offense,0,,,,,
player,201409070ram,ram,QuinRo00,off_pct,0%,,,,,
player,201409070ram,ram,QuinRo00,defense,45,,,,,
player,201409070ram,ram,QuinRo00,def_pct,76%,,,,,
player,201409070ram,ram,QuinRo00,special_teams,6,,,,,
player,201409070ram,ram,QuinRo00,st_pct,19%,,,,,
player,201409070ram,ram,DunbJo20,pos,LB,,,,,
player,201409070ram,ram,DunbJo20,offense,0,,,,,
player,201409070ram,ram,DunbJo20,off_pct,0%,,,,,
player,201409070ram,ram,DunbJo20,defense,40,,,,,
player,201409070ram,ram,DunbJo20,def_pct,68%,,,,,
player,201409070ram,ram,DunbJo20,special_teams,4,,,,,
player,201409070ram,ram,DunbJo20,st_pct,13%,,,,,
player,201409070ram,ram,BrocMi00,pos,DT,,,,,
player,201409070ram,ram,BrocMi00,offense,0,,,,,
player,201409070ram,ram,BrocMi00,off_pct,0%,,,,,
player,201409070ram,ram,BrocMi00,defense,31,,,,,
player,201409070ram,ram,BrocMi00,def_pct,53%,,,,,
player,201409070ram,ram,BrocMi00,special_teams,0,,,,,
player,201409070ram,ram,BrocMi00,st_pct,0%,,,,,
player,201409070ram,ram,DonaAa00,pos,DT,,,,,
player,201409070ram,ram,DonaAa00,offense,0,,,,,
player,201409070ram,ram,DonaAa00,off_pct,0%,,,,,
player,201409070ram,ram,DonaAa00,defense,30,,,,,
player,201409070ram,ram,DonaAa00,def_pct,51%,,,,,
player,201409070ram,ram,DonaAa00,special_teams,6,,,,,
player,201409070ram,ram,DonaAa00,st_pct,19%,,,,,
player,201409070ram,ram,LangKe98,pos,DT,,,,,
player,201409070ram,ram,LangKe98,offense,0,,,,,
player,201409070ram,ram,LangKe98,off_pct,0%,,,,,
player,201409070ram,ram,LangKe98,defense,30,,,,,
player,201409070ram,ram,LangKe98,def_pct,51%,,,,,
player,201409070ram,ram,LangKe98,special_teams,0,,,,,
player,201409070ram,ram,LangKe98,st_pct,0%,,,,,
player,201409070ram,ram,HayeWi99,pos,DE,,,,,
player,201409070ram,ram,HayeWi99,offense,0,,,,,
player,201409070ram,ram,HayeWi99,off_pct,0%,,,,,
player,201409070ram,ram,HayeWi99,defense,28,,,,,
player,201409070ram,ram,HayeWi99,def_pct,47%,,,,,
player,201409070ram,ram,HayeWi99,special_teams,6,,,,,
player,201409070ram,ram,HayeWi99,st_pct,19%,,,,,
player,201409070ram,ram,LongCh99,pos,DE,,,,,
player,201409070ram,ram,LongCh99,offense,0,,,,,
player,201409070ram,ram,LongCh99,off_pct,0%,,,,,
player,201409070ram,ram,LongCh99,defense,28,,,,,
player,201409070ram,ram,LongCh99,def_pct,47%,,,,,
player,201409070ram,ram,LongCh99,special_teams,0,,,,,
player,201409070ram,ram,LongCh99,st_pct,0%,,,,,
player,201409070ram,ram,JoynLa00,pos,FS,,,,,
player,201409070ram,ram,JoynLa00,offense,0,,,,,
player,201409070ram,ram,JoynLa00,off_pct,0%,,,,,
player,201409070ram,ram,JoynLa00,defense,23,,,,,
player,201409070ram,ram,JoynLa00,def_pct,39%,,,,,
player,201409070ram,ram,JoynLa00,special_teams,14,,,,,
player,201409070ram,ram,JoynLa00,st_pct,45%,,,,,
player,201409070ram,ram,SimsEu99,pos,DE,,,,,
player,201409070ram,ram,SimsEu99,offense,0,,,,,
player,201409070ram,ram,SimsEu99,off_pct,0%,,,,,
player,201409070ram,ram,SimsEu99,defense,23,,,,,
player,201409070ram,ram,SimsEu99,def_pct,39%,,,,,
player,201409070ram,ram,SimsEu99,special_teams,12,,,,,
player,201409070ram,ram,SimsEu99,st_pct,39%,,,,,
player,201409070ram,ram,CarrAl99,pos,DT,,,,,
player,201409070ram,ram,CarrAl99,offense,0,,,,,
player,201409070ram,ram,CarrAl99,off_pct,0%,,,,,
player,201409070ram,ram,CarrAl99,defense,17,,,,,
player,201409070ram,ram,CarrAl99,def_pct,29%,,,,,
player,201409070ram,ram,CarrAl99,special_teams,6,,,,,
player,201409070ram,ram,CarrAl99,st_pct,19%,,,,,
player,201409070ram,ram,DaviCo02,pos,FS,,,,,
player,201409070ram,ram,DaviCo02,offense,0,,,,,
player,201409070ram,ram,DaviCo02,off_pct,0%,,,,,
player,201409070ram,ram,DaviCo02,defense,2,,,,,
player,201409070ram,ram,DaviCo02,def_pct,3%,,,,,
player,201409070ram,ram,DaviCo02,special_teams,22,,,,,
player,201409070ram,ram,DaviCo02,st_pct,71%,,,,,
player,201409070ram,ram,ArmsRa01,pos,LB,,,,,
player,201409070ram,ram,ArmsRa01,offense,0,,,,,
player,201409070ram,ram,ArmsRa01,off_pct,0%,,,,,
player,201409070ram,ram,ArmsRa01,defense,0,,,,,
player,201409070ram,ram,ArmsRa01,def_pct,0%,,,,,
player,201409070ram,ram,ArmsRa01,special_teams,28,,,,,
player,201409070ram,ram,ArmsRa01,st_pct,90%,,,,,
player,201409070ram,ram,BateDa00,pos,LB,,,,,
player,201409070ram,ram,BateDa00,offense,0,,,,,
player,201409070ram,ram,BateDa00,off_pct,0%,,,,,
player,201409070ram,ram,BateDa00,defense,0,,,,,
player,201409070ram,ram,BateDa00,def_pct,0%,,,,,
player,201409070ram,ram,BateDa00,special_teams,28,,,,,
player,201409070ram,ram,BateDa00,st_pct,90%,,,,,
player,201409070ram,ram,ReynCh00,pos,RB,,,,,
player,201409070ram,ram,ReynCh00,offense,0,,,,,
player,201409070ram,ram,ReynCh00,off_pct,0%,,,,,
player,201409070ram,ram,ReynCh00,defense,0,,,,,
player,201409070ram,ram,ReynCh00,def_pct,0%,,,,,
player,201409070ram,ram,ReynCh00,special_teams,22,,,,,
player,201409070ram,ram,ReynCh00,st_pct,71%,,,,,
player,201409070ram,ram,McGeBr00,pos,CB,,,,,
player,201409070ram,ram,McGeBr00,offense,0,,,,,
player,201409070ram,ram,McGeBr00,off_pct,0%,,,,,
player,201409070ram,ram,McGeBr00,defense,0,,,,,
player,201409070ram,ram,McGeBr00,def_pct,0%,,,,,
player,201409070ram,ram,McGeBr00,special_teams,15,,,,,
player,201409070ram,ram,McGeBr00,st_pct,48%,,,,,
player,201409070ram,ram,RobeMa00,pos,CB,,,,,
player,201409070ram,ram,RobeMa00,offense,0,,,,,
player,201409070ram,ram,RobeMa00,off_pct,0%,,,,,
player,201409070ram,ram,RobeMa00,defense,0,,,,,
player,201409070ram,ram,RobeMa00,def_pct,0%,,,,,
player,201409070ram,ram,RobeMa00,special_teams,11,,,,,
player,201409070ram,ram,RobeMa00,st_pct,35%,,,,,
player,201409070ram,ram,BarnTi01,pos,C,,,,,
player,201409070ram,ram,BarnTi01,offense,0,,,,,
player,201409070ram,ram,BarnTi01,off_pct,0%,,,,,
player,201409070ram,ram,BarnTi01,defense,0,,,,,
player,201409070ram,ram,BarnTi01,def_pct,0%,,,,,
player,201409070ram,ram,BarnTi01,special_teams,10,,,,,
player,201409070ram,ram,BarnTi01,st_pct,32%,,,,,
player,201409070ram,ram,PersMi00,pos,G,,,,,
player,201409070ram,ram,PersMi00,offense,0,,,,,
player,201409070ram,ram,PersMi00,off_pct,0%,,,,,
player,201409070ram,ram,PersMi00,defense,0,,,,,
player,201409070ram,ram,PersMi00,def_pct,0%,,,,,
player,201409070ram,ram,PersMi00,special_teams,10,,,,,
player,201409070ram,ram,PersMi00,st_pct,32%,,,,,
player,201409070ram,ram,WattTr00,pos,RB,,,,,
