game,2014,7,20141019,201410190det,nor,"New Orleans Saints",23,det,"Detroit Lions",24
player,201410190det,nor,WhitCo01,tackles_solo,5,,,,,
player,201410190det,nor,WhitCo01,tackles_assists,1,,,,,
player,201410190det,nor,WhitCo01,tackles_loss,1,,,,,
player,201410190det,nor,WhitCo01,qb_hits,1,,,,,
player,201410190det,nor,WhitCo01,fumbles_rec,0,,,,,
player,201410190det,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201410190det,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201410190det,nor,WhitCo01,fumbles_forced,0,,,,,
player,201410190det,nor,GaleJu00,def_int,0,,,,,
player,201410190det,nor,GaleJu00,def_int_yds,0,,,,,
player,201410190det,nor,GaleJu00,def_int_td,0,,,,,
player,201410190det,nor,GaleJu00,def_int_long,0,,,,,
player,201410190det,nor,GaleJu00,pass_defended,0,,,,,
player,201410190det,nor,GaleJu00,sacks,1.0,,,,,
player,201410190det,nor,GaleJu00,tackles_combined,4,,,,,
player,201410190det,nor,GaleJu00,tackles_solo,3,,,,,
player,201410190det,nor,GaleJu00,tackles_assists,1,,,,,
player,201410190det,nor,GaleJu00,tackles_loss,1,,,,,
player,201410190det,nor,GaleJu00,qb_hits,2,,,,,
player,201410190det,nor,GaleJu00,fumbles_rec,0,,,,,
player,201410190det,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201410190det,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201410190det,nor,GaleJu00,fumbles_forced,0,,,,,
player,201410190det,nor,HaraPa20,def_int,0,,,,,
player,201410190det,nor,HaraPa20,def_int_yds,0,,,,,
player,201410190det,nor,HaraPa20,def_int_td,0,,,,,
player,201410190det,nor,HaraPa20,def_int_long,0,,,,,
player,201410190det,nor,HaraPa20,pass_defended,0,,,,,
player,201410190det,nor,HaraPa20,sacks,1.0,,,,,
player,201410190det,nor,HaraPa20,tackles_combined,3,,,,,
player,201410190det,nor,HaraPa20,tackles_solo,2,,,,,
player,201410190det,nor,HaraPa20,tackles_assists,1,,,,,
player,201410190det,nor,HaraPa20,tackles_loss,0,,,,,
player,201410190det,nor,HaraPa20,qb_hits,2,,,,,
player,201410190det,nor,HaraPa20,fumbles_rec,0,,,,,
player,201410190det,nor,HaraPa20,fumbles_rec_yds,0,,,,,
player,201410190det,nor,HaraPa20,fumbles_rec_td,0,,,,,
player,201410190det,nor,HaraPa20,fumbles_forced,0,,,,,
player,201410190det,nor,LoftCu99,def_int,0,,,,,
player,201410190det,nor,LoftCu99,def_int_yds,0,,,,,
player,201410190det,nor,LoftCu99,def_int_td,0,,,,,
player,201410190det,nor,LoftCu99,def_int_long,0,,,,,
player,201410190det,nor,LoftCu99,pass_defended,0,,,,,
player,201410190det,nor,LoftCu99,sacks,0.0,,,,,
player,201410190det,nor,LoftCu99,tackles_combined,16,,,,,
player,201410190det,nor,LoftCu99,tackles_solo,13,,,,,
player,201410190det,nor,LoftCu99,tackles_assists,3,,,,,
player,201410190det,nor,LoftCu99,tackles_loss,1,,,,,
player,201410190det,nor,LoftCu99,qb_hits,0,,,,,
player,201410190det,nor,LoftCu99,fumbles_rec,0,,,,,
player,201410190det,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201410190det,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201410190det,nor,LoftCu99,fumbles_forced,0,,,,,
player,201410190det,nor,HawtDa20,def_int,0,,,,,
player,201410190det,nor,HawtDa20,def_int_yds,0,,,,,
player,201410190det,nor,HawtDa20,def_int_td,0,,,,,
player,201410190det,nor,HawtDa20,def_int_long,0,,,,,
player,201410190det,nor,HawtDa20,pass_defended,0,,,,,
player,201410190det,nor,HawtDa20,sacks,0.0,,,,,
player,201410190det,nor,HawtDa20,tackles_combined,7,,,,,
player,201410190det,nor,HawtDa20,tackles_solo,5,,,,,
player,201410190det,nor,HawtDa20,tackles_assists,2,,,,,
player,201410190det,nor,HawtDa20,tackles_loss,2,,,,,
player,201410190det,nor,HawtDa20,qb_hits,0,,,,,
player,201410190det,nor,HawtDa20,fumbles_rec,0,,,,,
player,201410190det,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201410190det,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201410190det,nor,HawtDa20,fumbles_forced,0,,,,,
player,201410190det,nor,BushRa00,def_int,0,,,,,
player,201410190det,nor,BushRa00,def_int_yds,0,,,,,
player,201410190det,nor,BushRa00,def_int_td,0,,,,,
player,201410190det,nor,BushRa00,def_int_long,0,,,,,
player,201410190det,nor,BushRa00,pass_defended,1,,,,,
player,201410190det,nor,BushRa00,sacks,0.0,,,,,
player,201410190det,nor,BushRa00,tackles_combined,5,,,,,
player,201410190det,nor,BushRa00,tackles_solo,5,,,,,
player,201410190det,nor,BushRa00,tackles_assists,0,,,,,
player,201410190det,nor,BushRa00,tackles_loss,0,,,,,
player,201410190det,nor,BushRa00,qb_hits,0,,,,,
player,201410190det,nor,BushRa00,fumbles_rec,0,,,,,
player,201410190det,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201410190det,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201410190det,nor,BushRa00,fumbles_forced,0,,,,,
player,201410190det,nor,BallMa00,def_int,0,,,,,
player,201410190det,nor,BallMa00,def_int_yds,0,,,,,
player,201410190det,nor,BallMa00,def_int_td,0,,,,,
player,201410190det,nor,BallMa00,def_int_long,0,,,,,
player,201410190det,nor,BallMa00,pass_defended,0,,,,,
player,201410190det,nor,BallMa00,sacks,0.0,,,,,
player,201410190det,nor,BallMa00,tackles_combined,4,,,,,
player,201410190det,nor,BallMa00,tackles_solo,1,,,,,
player,201410190det,nor,BallMa00,tackles_assists,3,,,,,
player,201410190det,nor,BallMa00,tackles_loss,1,,,,,
player,201410190det,nor,BallMa00,qb_hits,0,,,,,
player,201410190det,nor,BallMa00,fumbles_rec,0,,,,,
player,201410190det,nor,BallMa00,fumbles_rec_yds,0,,,,,
player,201410190det,nor,BallMa00,fumbles_rec_td,0,,,,,
player,201410190det,nor,BallMa00,fumbles_forced,0,,,,,
player,201410190det,nor,DixoBr01,def_int,0,,,,,
player,201410190det,nor,DixoBr01,def_int_yds,0,,,,,
player,201410190det,nor,DixoBr01,def_int_td,0,,,,,
player,201410190det,nor,DixoBr01,def_int_long,0,,,,,
player,201410190det,nor,DixoBr01,pass_defended,0,,,,,
player,201410190det,nor,DixoBr01,sacks,0.0,,,,,
player,201410190det,nor,DixoBr01,tackles_combined,3,,,,,
player,201410190det,nor,DixoBr01,tackles_solo,3,,,,,
player,201410190det,nor,DixoBr01,tackles_assists,0,,,,,
player,201410190det,nor,DixoBr01,tackles_loss,0,,,,,
player,201410190det,nor,DixoBr01,qb_hits,0,,,,,
player,201410190det,nor,DixoBr01,fumbles_rec,0,,,,,
player,201410190det,nor,DixoBr01,fumbles_rec_yds,0,,,,,
player,201410190det,nor,DixoBr01,fumbles_rec_td,0,,,,,
player,201410190det,nor,DixoBr01,fumbles_forced,0,,,,,
player,201410190det,nor,HickAk00,def_int,0,,,,,
player,201410190det,nor,HickAk00,def_int_yds,0,,,,,
player,201410190det,nor,HickAk00,def_int_td,0,,,,,
player,201410190det,nor,HickAk00,def_int_long,0,,,,,
player,201410190det,nor,HickAk00,pass_defended,0,,,,,
player,201410190det,nor,HickAk00,sacks,0.0,,,,,
player,201410190det,nor,HickAk00,tackles_combined,3,,,,,
player,201410190det,nor,HickAk00,tackles_solo,1,,,,,
player,201410190det,nor,HickAk00,tackles_assists,2,,,,,
player,201410190det,nor,HickAk00,tackles_loss,0,,,,,
player,201410190det,nor,HickAk00,qb_hits,0,,,,,
player,201410190det,nor,HickAk00,fumbles_rec,0,,,,,
player,201410190det,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201410190det,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201410190det,nor,HickAk00,fumbles_forced,0,,,,,
player,201410190det,nor,JordCa00,def_int,0,,,,,
player,201410190det,nor,JordCa00,def_int_yds,0,,,,,
player,201410190det,nor,JordCa00,def_int_td,0,,,,,
player,201410190det,nor,JordCa00,def_int_long,0,,,,,
player,201410190det,nor,JordCa00,pass_defended,0,,,,,
player,201410190det,nor,JordCa00,sacks,0.0,,,,,
player,201410190det,nor,JordCa00,tackles_combined,3,,,,,
player,201410190det,nor,JordCa00,tackles_solo,2,,,,,
player,201410190det,nor,JordCa00,tackles_assists,1,,,,,
player,201410190det,nor,JordCa00,tackles_loss,0,,,,,
player,201410190det,nor,JordCa00,qb_hits,1,,,,,
player,201410190det,nor,JordCa00,fumbles_rec,0,,,,,
player,201410190det,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201410190det,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201410190det,nor,JordCa00,fumbles_forced,0,,,,,
player,201410190det,nor,BunkBr20,def_int,0,,,,,
player,201410190det,nor,BunkBr20,def_int_yds,0,,,,,
player,201410190det,nor,BunkBr20,def_int_td,0,,,,,
player,201410190det,nor,BunkBr20,def_int_long,0,,,,,
player,201410190det,nor,BunkBr20,pass_defended,0,,,,,
player,201410190det,nor,BunkBr20,sacks,0.0,,,,,
player,201410190det,nor,BunkBr20,tackles_combined,1,,,,,
player,201410190det,nor,BunkBr20,tackles_solo,0,,,,,
player,201410190det,nor,BunkBr20,tackles_assists,1,,,,,
player,201410190det,nor,BunkBr20,tackles_loss,0,,,,,
player,201410190det,nor,BunkBr20,qb_hits,0,,,,,
player,201410190det,nor,BunkBr20,fumbles_rec,0,,,,,
player,201410190det,nor,BunkBr20,fumbles_rec_yds,0,,,,,
player,201410190det,nor,BunkBr20,fumbles_rec_td,0,,,,,
player,201410190det,nor,BunkBr20,fumbles_forced,0,,,,,
player,201410190det,nor,JenkJo00,def_int,0,,,,,
player,201410190det,nor,JenkJo00,def_int_yds,0,,,,,
player,201410190det,nor,JenkJo00,def_int_td,0,,,,,
player,201410190det,nor,JenkJo00,def_int_long,0,,,,,
player,201410190det,nor,JenkJo00,pass_defended,1,,,,,
player,201410190det,nor,JenkJo00,sacks,0.0,,,,,
player,201410190det,nor,JenkJo00,tackles_combined,1,,,,,
player,201410190det,nor,JenkJo00,tackles_solo,0,,,,,
player,201410190det,nor,JenkJo00,tackles_assists,1,,,,,
player,201410190det,nor,JenkJo00,tackles_loss,0,,,,,
player,201410190det,nor,JenkJo00,qb_hits,0,,,,,
player,201410190det,nor,JenkJo00,fumbles_rec,0,,,,,
player,201410190det,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201410190det,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201410190det,nor,JenkJo00,fumbles_forced,0,,,,,
player,201410190det,nor,JohnAu00,def_int,0,,,,,
player,201410190det,nor,JohnAu00,def_int_yds,0,,,,,
player,201410190det,nor,JohnAu00,def_int_td,0,,,,,
player,201410190det,nor,JohnAu00,def_int_long,0,,,,,
player,201410190det,nor,JohnAu00,pass_defended,0,,,,,
player,201410190det,nor,JohnAu00,sacks,0.0,,,,,
player,201410190det,nor,JohnAu00,tackles_combined,1,,,,,
player,201410190det,nor,JohnAu00,tackles_solo,1,,,,,
player,201410190det,nor,JohnAu00,tackles_assists,0,,,,,
player,201410190det,nor,JohnAu00,tackles_loss,0,,,,,
player,201410190det,nor,JohnAu00,qb_hits,0,,,,,
player,201410190det,nor,JohnAu00,fumbles_rec,0,,,,,
player,201410190det,nor,JohnAu00,fumbles_rec_yds,0,,,,,
player,201410190det,nor,JohnAu00,fumbles_rec_td,0,,,,,
player,201410190det,nor,JohnAu00,fumbles_forced,0,,,,,
player,201410190det,det,QuinGl99,def_int,1,,,,,
player,201410190det,det,QuinGl99,def_int_yds,23,,,,,
player,201410190det,det,QuinGl99,def_int_td,0,,,,,
player,201410190det,det,QuinGl99,def_int_long,23,,,,,
player,201410190det,det,QuinGl99,pass_defended,1,,,,,
player,201410190det,det,QuinGl99,sacks,0.0,,,,,
player,201410190det,det,QuinGl99,tackles_combined,6,,,,,
player,201410190det,det,QuinGl99,tackles_solo,5,,,,,
player,201410190det,det,QuinGl99,tackles_assists,1,,,,,
player,201410190det,det,QuinGl99,tackles_loss,0,,,,,
player,201410190det,det,QuinGl99,qb_hits,0,,,,,
player,201410190det,det,QuinGl99,fumbles_rec,0,,,,,
player,201410190det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201410190det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201410190det,det,QuinGl99,fumbles_forced,0,,,,,
player,201410190det,det,IhedJa00,def_int,0,,,,,
player,201410190det,det,IhedJa00,def_int_yds,0,,,,,
player,201410190det,det,IhedJa00,def_int_td,0,,,,,
player,201410190det,det,IhedJa00,def_int_long,0,,,,,
player,201410190det,det,IhedJa00,pass_defended,0,,,,,
player,201410190det,det,IhedJa00,sacks,0.5,,,,,
player,201410190det,det,IhedJa00,tackles_combined,8,,,,,
player,201410190det,det,IhedJa00,tackles_solo,6,,,,,
player,201410190det,det,IhedJa00,tackles_assists,2,,,,,
player,201410190det,det,IhedJa00,tackles_loss,1,,,,,
player,201410190det,det,IhedJa00,qb_hits,1,,,,,
player,201410190det,det,IhedJa00,fumbles_rec,1,,,,,
player,201410190det,det,IhedJa00,fumbles_rec_yds,0,,,,,
player,201410190det,det,IhedJa00,fumbles_rec_td,0,,,,,
player,201410190det,det,IhedJa00,fumbles_forced,0,,,,,
player,201410190det,det,SuhxNd99,def_int,0,,,,,
player,201410190det,det,SuhxNd99,def_int_yds,0,,,,,
player,201410190det,det,SuhxNd99,def_int_td,0,,,,,
player,201410190det,det,SuhxNd99,def_int_long,0,,,,,
player,201410190det,det,SuhxNd99,pass_defended,1,,,,,
player,201410190det,det,SuhxNd99,sacks,0.5,,,,,
player,201410190det,det,SuhxNd99,tackles_combined,2,,,,,
player,201410190det,det,SuhxNd99,tackles_solo,1,,,,,
player,201410190det,det,SuhxNd99,tackles_assists,1,,,,,
player,201410190det,det,SuhxNd99,tackles_loss,0,,,,,
player,201410190det,det,SuhxNd99,qb_hits,1,,,,,
player,201410190det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201410190det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201410190det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201410190det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201410190det,det,LevyDe99,def_int,0,,,,,
player,201410190det,det,LevyDe99,def_int_yds,0,,,,,
player,201410190det,det,LevyDe99,def_int_td,0,,,,,
player,201410190det,det,LevyDe99,def_int_long,0,,,,,
player,201410190det,det,LevyDe99,pass_defended,0,,,,,
player,201410190det,det,LevyDe99,sacks,0.0,,,,,
player,201410190det,det,LevyDe99,tackles_combined,11,,,,,
player,201410190det,det,LevyDe99,tackles_solo,8,,,,,
player,201410190det,det,LevyDe99,tackles_assists,3,,,,,
player,201410190det,det,LevyDe99,tackles_loss,2,,,,,
player,201410190det,det,LevyDe99,qb_hits,0,,,,,
player,201410190det,det,LevyDe99,fumbles_rec,0,,,,,
player,201410190det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201410190det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201410190det,det,LevyDe99,fumbles_forced,0,,,,,
player,201410190det,det,SlayDa00,def_int,0,,,,,
player,201410190det,det,SlayDa00,def_int_yds,0,,,,,
player,201410190det,det,SlayDa00,def_int_td,0,,,,,
player,201410190det,det,SlayDa00,def_int_long,0,,,,,
player,201410190det,det,SlayDa00,pass_defended,2,,,,,
player,201410190det,det,SlayDa00,sacks,0.0,,,,,
player,201410190det,det,SlayDa00,tackles_combined,6,,,,,
player,201410190det,det,SlayDa00,tackles_solo,5,,,,,
player,201410190det,det,SlayDa00,tackles_assists,1,,,,,
player,201410190det,det,SlayDa00,tackles_loss,0,,,,,
player,201410190det,det,SlayDa00,qb_hits,0,,,,,
player,201410190det,det,SlayDa00,fumbles_rec,0,,,,,
player,201410190det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201410190det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201410190det,det,SlayDa00,fumbles_forced,0,,,,,
player,201410190det,det,WhitTa00,def_int,0,,,,,
player,201410190det,det,WhitTa00,def_int_yds,0,,,,,
player,201410190det,det,WhitTa00,def_int_td,0,,,,,
player,201410190det,det,WhitTa00,def_int_long,0,,,,,
player,201410190det,det,WhitTa00,pass_defended,1,,,,,
player,201410190det,det,WhitTa00,sacks,0.0,,,,,
player,201410190det,det,WhitTa00,tackles_combined,5,,,,,
player,201410190det,det,WhitTa00,tackles_solo,4,,,,,
player,201410190det,det,WhitTa00,tackles_assists,1,,,,,
player,201410190det,det,WhitTa00,tackles_loss,0,,,,,
player,201410190det,det,WhitTa00,qb_hits,0,,,,,
player,201410190det,det,WhitTa00,fumbles_rec,0,,,,,
player,201410190det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201410190det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201410190det,det,WhitTa00,fumbles_forced,0,,,,,
player,201410190det,det,AnsaEz00,def_int,0,,,,,
player,201410190det,det,AnsaEz00,def_int_yds,0,,,,,
player,201410190det,det,AnsaEz00,def_int_td,0,,,,,
player,201410190det,det,AnsaEz00,def_int_long,0,,,,,
player,201410190det,det,AnsaEz00,pass_defended,0,,,,,
player,201410190det,det,AnsaEz00,sacks,0.0,,,,,
player,201410190det,det,AnsaEz00,tackles_combined,4,,,,,
player,201410190det,det,AnsaEz00,tackles_solo,3,,,,,
player,201410190det,det,AnsaEz00,tackles_assists,1,,,,,
player,201410190det,det,AnsaEz00,tackles_loss,1,,,,,
player,201410190det,det,AnsaEz00,qb_hits,0,,,,,
player,201410190det,det,AnsaEz00,fumbles_rec,0,,,,,
player,201410190det,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201410190det,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201410190det,det,AnsaEz00,fumbles_forced,0,,,,,
player,201410190det,det,FairNi00,def_int,0,,,,,
player,201410190det,det,FairNi00,def_int_yds,0,,,,,
player,201410190det,det,FairNi00,def_int_td,0,,,,,
player,201410190det,det,FairNi00,def_int_long,0,,,,,
player,201410190det,det,FairNi00,pass_defended,0,,,,,
player,201410190det,det,FairNi00,sacks,0.0,,,,,
player,201410190det,det,FairNi00,tackles_combined,2,,,,,
player,201410190det,det,FairNi00,tackles_solo,2,,,,,
player,201410190det,det,FairNi00,tackles_assists,0,,,,,
player,201410190det,det,FairNi00,tackles_loss,0,,,,,
player,201410190det,det,FairNi00,qb_hits,1,,,,,
player,201410190det,det,FairNi00,fumbles_rec,0,,,,,
player,201410190det,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201410190det,det,FairNi00,fumbles_rec_td,0,,,,,
player,201410190det,det,FairNi00,fumbles_forced,0,,,,,
player,201410190det,det,PalmAs99,def_int,0,,,,,
player,201410190det,det,PalmAs99,def_int_yds,0,,,,,
player,201410190det,det,PalmAs99,def_int_td,0,,,,,
player,201410190det,det,PalmAs99,def_int_long,0,,,,,
player,201410190det,det,PalmAs99,pass_defended,0,,,,,
player,201410190det,det,PalmAs99,sacks,0.0,,,,,
player,201410190det,det,PalmAs99,tackles_combined,2,,,,,
player,201410190det,det,PalmAs99,tackles_solo,2,,,,,
player,201410190det,det,PalmAs99,tackles_assists,0,,,,,
player,201410190det,det,PalmAs99,tackles_loss,0,,,,,
player,201410190det,det,PalmAs99,qb_hits,0,,,,,
player,201410190det,det,PalmAs99,fumbles_rec,0,,,,,
player,201410190det,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201410190det,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201410190det,det,PalmAs99,fumbles_forced,0,,,,,
player,201410190det,det,VaugCa00,def_int,0,,,,,
player,201410190det,det,VaugCa00,def_int_yds,0,,,,,
player,201410190det,det,VaugCa00,def_int_td,0,,,,,
player,201410190det,det,VaugCa00,def_int_long,0,,,,,
player,201410190det,det,VaugCa00,pass_defended,0,,,,,
player,201410190det,det,VaugCa00,sacks,0.0,,,,,
player,201410190det,det,VaugCa00,tackles_combined,2,,,,,
player,201410190det,det,VaugCa00,tackles_solo,2,,,,,
player,201410190det,det,VaugCa00,tackles_assists,0,,,,,
player,201410190det,det,VaugCa00,tackles_loss,1,,,,,
player,201410190det,det,VaugCa00,qb_hits,0,,,,,
player,201410190det,det,VaugCa00,fumbles_rec,0,,,,,
player,201410190det,det,VaugCa00,fumbles_rec_yds,0,,,,,
player,201410190det,det,VaugCa00,fumbles_rec_td,0,,,,,
player,201410190det,det,VaugCa00,fumbles_forced,0,,,,,
player,201410190det,det,CareDo00,def_int,0,,,,,
player,201410190det,det,CareDo00,def_int_yds,0,,,,,
player,201410190det,det,CareDo00,def_int_td,0,,,,,
player,201410190det,det,CareDo00,def_int_long,0,,,,,
player,201410190det,det,CareDo00,pass_defended,0,,,,,
player,201410190det,det,CareDo00,sacks,0.0,,,,,
player,201410190det,det,CareDo00,tackles_combined,1,,,,,
player,201410190det,det,CareDo00,tackles_solo,1,,,,,
player,201410190det,det,CareDo00,tackles_assists,0,,,,,
player,201410190det,det,CareDo00,tackles_loss,0,,,,,
player,201410190det,det,CareDo00,qb_hits,0,,,,,
player,201410190det,det,CareDo00,fumbles_rec,0,,,,,
player,201410190det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201410190det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201410190det,det,CareDo00,fumbles_forced,0,,,,,
player,201410190det,det,JohnGe00,def_int,0,,,,,
player,201410190det,det,JohnGe00,def_int_yds,0,,,,,
player,201410190det,det,JohnGe00,def_int_td,0,,,,,
player,201410190det,det,JohnGe00,def_int_long,0,,,,,
player,201410190det,det,JohnGe00,pass_defended,0,,,,,
player,201410190det,det,JohnGe00,sacks,0.0,,,,,
player,201410190det,det,JohnGe00,tackles_combined,1,,,,,
player,201410190det,det,JohnGe00,tackles_solo,1,,,,,
player,201410190det,det,JohnGe00,tackles_assists,0,,,,,
player,201410190det,det,JohnGe00,tackles_loss,0,,,,,
player,201410190det,det,JohnGe00,qb_hits,1,,,,,
player,201410190det,det,JohnGe00,fumbles_rec,0,,,,,
player,201410190det,det,JohnGe00,fumbles_rec_yds,0,,,,,
player,201410190det,det,JohnGe00,fumbles_rec_td,0,,,,,
player,201410190det,det,JohnGe00,fumbles_forced,0,,,,,
player,201410190det,det,MoslC.20,def_int,0,,,,,
player,201410190det,det,MoslC.20,def_int_yds,0,,,,,
player,201410190det,det,MoslC.20,def_int_td,0,,,,,
player,201410190det,det,MoslC.20,def_int_long,0,,,,,
player,201410190det,det,MoslC.20,pass_defended,0,,,,,
player,201410190det,det,MoslC.20,sacks,0.0,,,,,
player,201410190det,det,MoslC.20,tackles_combined,1,,,,,
player,201410190det,det,MoslC.20,tackles_solo,1,,,,,
player,201410190det,det,MoslC.20,tackles_assists,0,,,,,
player,201410190det,det,MoslC.20,tackles_loss,0,,,,,
player,201410190det,det,MoslC.20,qb_hits,1,,,,,
player,201410190det,det,MoslC.20,fumbles_rec,0,,,,,
player,201410190det,det,MoslC.20,fumbles_rec_yds,0,,,,,
player,201410190det,det,MoslC.20,fumbles_rec_td,0,,,,,
player,201410190det,det,MoslC.20,fumbles_forced,1,,,,,
player,201410190det,det,TappDa20,def_int,0,,,,,
player,201410190det,det,TappDa20,def_int_yds,0,,,,,
player,201410190det,det,TappDa20,def_int_td,0,,,,,
player,201410190det,det,TappDa20,def_int_long,0,,,,,
player,201410190det,det,TappDa20,pass_defended,0,,,,,
player,201410190det,det,TappDa20,sacks,0.0,,,,,
player,201410190det,det,TappDa20,tackles_combined,1,,,,,
player,201410190det,det,TappDa20,tackles_solo,1,,,,,
player,201410190det,det,TappDa20,tackles_assists,0,,,,,
player,201410190det,det,TappDa20,tackles_loss,0,,,,,
player,201410190det,det,TappDa20,qb_hits,2,,,,,
player,201410190det,det,TappDa20,fumbles_rec,0,,,,,
player,201410190det,det,TappDa20,fumbles_rec_yds,0,,,,,
player,201410190det,det,TappDa20,fumbles_rec_td,0,,,,,
player,201410190det,det,TappDa20,fumbles_forced,0,,,,,
player,201410190det,det,JoneJa99,def_int,0,,,,,
player,201410190det,det,JoneJa99,def_int_yds,0,,,,,
player,201410190det,det,JoneJa99,def_int_td,0,,,,,
player,201410190det,det,JoneJa99,def_int_long,0,,,,,
player,201410190det,det,JoneJa99,pass_defended,1,,,,,
player,201410190det,det,JoneJa99,sacks,0.0,,,,,
player,201410190det,det,JoneJa99,tackles_combined,0,,,,,
player,201410190det,det,JoneJa99,tackles_solo,0,,,,,
player,201410190det,det,JoneJa99,tackles_assists,0,,,,,
player,201410190det,det,JoneJa99,tackles_loss,0,,,,,
player,201410190det,det,JoneJa99,qb_hits,0,,,,,
player,201410190det,det,JoneJa99,fumbles_rec,0,,,,,
player,201410190det,det,JoneJa99,fumbles_rec_yds,0,,,,,
player,201410190det,det,JoneJa99,fumbles_rec_td,0,,,,,
player,201410190det,det,JoneJa99,fumbles_forced,0,,,,,
player,201410190det,nor,CookBr00,kick_ret,0,,,,,
player,201410190det,nor,CookBr00,kick_ret_yds,0,,,,,
player,201410190det,nor,CookBr00,kick_ret_yds_per_ret,,,,,,
player,201410190det,nor,CookBr00,kick_ret_td,0,,,,,
player,201410190det,nor,CookBr00,kick_ret_long,0,,,,,
player,201410190det,nor,CookBr00,punt_ret,1,,,,,
player,201410190det,nor,CookBr00,punt_ret_yds,15,,,,,
player,201410190det,nor,CookBr00,punt_ret_yds_per_ret,15.0,,,,,
player,201410190det,nor,CookBr00,punt_ret_td,0,,,,,
player,201410190det,nor,CookBr00,punt_ret_long,15,,,,,
player,201410190det,det,RossJe01,kick_ret,2,,,,,
player,201410190det,det,RossJe01,kick_ret_yds,47,,,,,
player,201410190det,det,RossJe01,kick_ret_yds_per_ret,23.5,,,,,
player,201410190det,det,RossJe01,kick_ret_td,0,,,,,
player,201410190det,det,RossJe01,kick_ret_long,24,,,,,
player,201410190det,det,RossJe01,punt_ret,0,,,,,
player,201410190det,det,RossJe01,punt_ret_yds,0,,,,,
player,201410190det,det,RossJe01,punt_ret_yds_per_ret,,,,,,
player,201410190det,det,RossJe01,punt_ret_td,0,,,,,
player,201410190det,det,RossJe01,punt_ret_long,0,,,,,
player,201410190det,nor,grahasha01,xpm,2,,,,,
player,201410190det,nor,grahasha01,xpa,2,,,,,
player,201410190det,nor,grahasha01,fgm,3,,,,,
player,201410190det,nor,grahasha01,fga,3,,,,,
player,201410190det,nor,grahasha01,punt,0,,,,,
player,201410190det,nor,grahasha01,punt_yds,0,,,,,
player,201410190det,nor,grahasha01,punt_yds_per_punt,,,,,,
player,201410190det,nor,grahasha01,punt_long,0,,,,,
player,201410190det,nor,MorsTh00,xpm,,,,,,
player,201410190det,nor,MorsTh00,xpa,,,,,,
player,201410190det,nor,MorsTh00,fgm,,,,,,
player,201410190det,nor,MorsTh00,fga,,,,,,
player,201410190det,nor,MorsTh00,punt,4,,,,,
player,201410190det,nor,MorsTh00,punt_yds,168,,,,,
player,201410190det,nor,MorsTh00,punt_yds_per_punt,42.0,,,,,
player,201410190det,nor,MorsTh00,punt_long,47,,,,,
player,201410190det,det,PratMa20,xpm,3,,,,,
player,201410190det,det,PratMa20,xpa,3,,,,,
player,201410190det,det,PratMa20,fgm,1,,,,,
player,201410190det,det,PratMa20,fga,1,,,,,
player,201410190det,det,PratMa20,punt,0,,,,,
player,201410190det,det,PratMa20,punt_yds,0,,,,,
player,201410190det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201410190det,det,PratMa20,punt_long,0,,,,,
player,201410190det,det,MartSa01,xpm,,,,,,
player,201410190det,det,MartSa01,xpa,,,,,,
player,201410190det,det,MartSa01,fgm,,,,,,
player,201410190det,det,MartSa01,fga,,,,,,
