game,2014,12,20141120,201411200rai,kan,"Kansas City Chiefs",20,rai,"Oakland Raiders",24
player,201411200rai,rai,DrewMa00,targets,0,,,,,
player,201411200rai,rai,DrewMa00,rec,0,,,,,
player,201411200rai,rai,DrewMa00,rec_yds,0,,,,,
player,201411200rai,rai,DrewMa00,rec_td,0,,,,,
player,201411200rai,rai,DrewMa00,rec_long,0,,,,,
player,201411200rai,rai,DrewMa00,fumbles,0,,,,,
player,201411200rai,rai,DrewMa00,fumbles_lost,0,,,,,
player,201411200rai,kan,HousJu00,def_int,0,,,,,
player,201411200rai,kan,HousJu00,def_int_yds,0,,,,,
player,201411200rai,kan,HousJu00,def_int_td,0,,,,,
player,201411200rai,kan,HousJu00,def_int_long,0,,,,,
player,201411200rai,kan,HousJu00,pass_defended,0,,,,,
player,201411200rai,kan,HousJu00,sacks,1.0,,,,,
player,201411200rai,kan,HousJu00,tackles_combined,4,,,,,
player,201411200rai,kan,HousJu00,tackles_solo,4,,,,,
player,201411200rai,kan,HousJu00,tackles_assists,0,,,,,
player,201411200rai,kan,HousJu00,tackles_loss,2,,,,,
player,201411200rai,kan,HousJu00,qb_hits,1,,,,,
player,201411200rai,kan,HousJu00,fumbles_rec,0,,,,,
player,201411200rai,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201411200rai,kan,HousJu00,fumbles_forced,0,,,,,
player,201411200rai,kan,MaugJo00,def_int,0,,,,,
player,201411200rai,kan,MaugJo00,def_int_yds,0,,,,,
player,201411200rai,kan,MaugJo00,def_int_td,0,,,,,
player,201411200rai,kan,MaugJo00,def_int_long,0,,,,,
player,201411200rai,kan,MaugJo00,pass_defended,1,,,,,
player,201411200rai,kan,MaugJo00,sacks,0.0,,,,,
player,201411200rai,kan,MaugJo00,tackles_combined,10,,,,,
player,201411200rai,kan,MaugJo00,tackles_solo,6,,,,,
player,201411200rai,kan,MaugJo00,tackles_assists,4,,,,,
player,201411200rai,kan,MaugJo00,tackles_loss,1,,,,,
player,201411200rai,kan,MaugJo00,qb_hits,1,,,,,
player,201411200rai,kan,MaugJo00,fumbles_rec,0,,,,,
player,201411200rai,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201411200rai,kan,MaugJo00,fumbles_forced,0,,,,,
player,201411200rai,kan,ParkRo01,def_int,0,,,,,
player,201411200rai,kan,ParkRo01,def_int_yds,0,,,,,
player,201411200rai,kan,ParkRo01,def_int_td,0,,,,,
player,201411200rai,kan,ParkRo01,def_int_long,0,,,,,
player,201411200rai,kan,ParkRo01,pass_defended,0,,,,,
player,201411200rai,kan,ParkRo01,sacks,0.0,,,,,
player,201411200rai,kan,ParkRo01,tackles_combined,7,,,,,
player,201411200rai,kan,ParkRo01,tackles_solo,6,,,,,
player,201411200rai,kan,ParkRo01,tackles_assists,1,,,,,
player,201411200rai,kan,ParkRo01,tackles_loss,0,,,,,
player,201411200rai,kan,ParkRo01,qb_hits,0,,,,,
player,201411200rai,kan,ParkRo01,fumbles_rec,0,,,,,
player,201411200rai,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201411200rai,kan,ParkRo01,fumbles_forced,0,,,,,
player,201411200rai,kan,JohnJa04,def_int,0,,,,,
player,201411200rai,kan,JohnJa04,def_int_yds,0,,,,,
player,201411200rai,kan,JohnJa04,def_int_td,0,,,,,
player,201411200rai,kan,JohnJa04,def_int_long,0,,,,,
player,201411200rai,kan,JohnJa04,pass_defended,1,,,,,
player,201411200rai,kan,JohnJa04,sacks,0.0,,,,,
player,201411200rai,kan,JohnJa04,tackles_combined,6,,,,,
player,201411200rai,kan,JohnJa04,tackles_solo,2,,,,,
player,201411200rai,kan,JohnJa04,tackles_assists,4,,,,,
player,201411200rai,kan,JohnJa04,tackles_loss,0,,,,,
player,201411200rai,kan,JohnJa04,qb_hits,0,,,,,
player,201411200rai,kan,JohnJa04,fumbles_rec,0,,,,,
player,201411200rai,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201411200rai,kan,JohnJa04,fumbles_forced,0,,,,,
player,201411200rai,kan,AbduHu99,def_int,0,,,,,
player,201411200rai,kan,AbduHu99,def_int_yds,0,,,,,
player,201411200rai,kan,AbduHu99,def_int_td,0,,,,,
player,201411200rai,kan,AbduHu99,def_int_long,0,,,,,
player,201411200rai,kan,AbduHu99,pass_defended,1,,,,,
player,201411200rai,kan,AbduHu99,sacks,0.0,,,,,
player,201411200rai,kan,AbduHu99,tackles_combined,5,,,,,
player,201411200rai,kan,AbduHu99,tackles_solo,4,,,,,
player,201411200rai,kan,AbduHu99,tackles_assists,1,,,,,
player,201411200rai,kan,AbduHu99,tackles_loss,0,,,,,
player,201411200rai,kan,AbduHu99,qb_hits,0,,,,,
player,201411200rai,kan,AbduHu99,fumbles_rec,0,,,,,
player,201411200rai,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201411200rai,kan,AbduHu99,fumbles_forced,0,,,,,
player,201411200rai,kan,BerrEr99,def_int,0,,,,,
player,201411200rai,kan,BerrEr99,def_int_yds,0,,,,,
player,201411200rai,kan,BerrEr99,def_int_td,0,,,,,
player,201411200rai,kan,BerrEr99,def_int_long,0,,,,,
player,201411200rai,kan,BerrEr99,pass_defended,0,,,,,
player,201411200rai,kan,BerrEr99,sacks,0.0,,,,,
player,201411200rai,kan,BerrEr99,tackles_combined,5,,,,,
player,201411200rai,kan,BerrEr99,tackles_solo,4,,,,,
player,201411200rai,kan,BerrEr99,tackles_assists,1,,,,,
player,201411200rai,kan,BerrEr99,tackles_loss,0,,,,,
player,201411200rai,kan,BerrEr99,qb_hits,0,,,,,
player,201411200rai,kan,BerrEr99,fumbles_rec,0,,,,,
player,201411200rai,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201411200rai,kan,BerrEr99,fumbles_forced,0,,,,,
player,201411200rai,kan,HaliTa20,def_int,0,,,,,
player,201411200rai,kan,HaliTa20,def_int_yds,0,,,,,
player,201411200rai,kan,HaliTa20,def_int_td,0,,,,,
player,201411200rai,kan,HaliTa20,def_int_long,0,,,,,
player,201411200rai,kan,HaliTa20,pass_defended,0,,,,,
player,201411200rai,kan,HaliTa20,sacks,0.0,,,,,
player,201411200rai,kan,HaliTa20,tackles_combined,5,,,,,
player,201411200rai,kan,HaliTa20,tackles_solo,2,,,,,
player,201411200rai,kan,HaliTa20,tackles_assists,3,,,,,
player,201411200rai,kan,HaliTa20,tackles_loss,0,,,,,
player,201411200rai,kan,HaliTa20,qb_hits,0,,,,,
player,201411200rai,kan,HaliTa20,fumbles_rec,0,,,,,
player,201411200rai,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201411200rai,kan,HaliTa20,fumbles_forced,0,,,,,
player,201411200rai,kan,BailAl00,def_int,0,,,,,
player,201411200rai,kan,BailAl00,def_int_yds,0,,,,,
player,201411200rai,kan,BailAl00,def_int_td,0,,,,,
player,201411200rai,kan,BailAl00,def_int_long,0,,,,,
player,201411200rai,kan,BailAl00,pass_defended,0,,,,,
player,201411200rai,kan,BailAl00,sacks,0.0,,,,,
player,201411200rai,kan,BailAl00,tackles_combined,4,,,,,
player,201411200rai,kan,BailAl00,tackles_solo,1,,,,,
player,201411200rai,kan,BailAl00,tackles_assists,3,,,,,
player,201411200rai,kan,BailAl00,tackles_loss,0,,,,,
player,201411200rai,kan,BailAl00,qb_hits,0,,,,,
player,201411200rai,kan,BailAl00,fumbles_rec,0,,,,,
player,201411200rai,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201411200rai,kan,BailAl00,fumbles_forced,0,,,,,
player,201411200rai,kan,ColeKu99,def_int,0,,,,,
player,201411200rai,kan,ColeKu99,def_int_yds,0,,,,,
player,201411200rai,kan,ColeKu99,def_int_td,0,,,,,
player,201411200rai,kan,ColeKu99,def_int_long,0,,,,,
player,201411200rai,kan,ColeKu99,pass_defended,0,,,,,
player,201411200rai,kan,ColeKu99,sacks,0.0,,,,,
player,201411200rai,kan,ColeKu99,tackles_combined,4,,,,,
player,201411200rai,kan,ColeKu99,tackles_solo,3,,,,,
player,201411200rai,kan,ColeKu99,tackles_assists,1,,,,,
player,201411200rai,kan,ColeKu99,tackles_loss,0,,,,,
player,201411200rai,kan,ColeKu99,qb_hits,0,,,,,
player,201411200rai,kan,ColeKu99,fumbles_rec,0,,,,,
player,201411200rai,kan,ColeKu99,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,ColeKu99,fumbles_rec_td,0,,,,,
player,201411200rai,kan,ColeKu99,fumbles_forced,1,,,,,
player,201411200rai,kan,HowaJa00,def_int,0,,,,,
player,201411200rai,kan,HowaJa00,def_int_yds,0,,,,,
player,201411200rai,kan,HowaJa00,def_int_td,0,,,,,
player,201411200rai,kan,HowaJa00,def_int_long,0,,,,,
player,201411200rai,kan,HowaJa00,pass_defended,0,,,,,
player,201411200rai,kan,HowaJa00,sacks,0.0,,,,,
player,201411200rai,kan,HowaJa00,tackles_combined,4,,,,,
player,201411200rai,kan,HowaJa00,tackles_solo,2,,,,,
player,201411200rai,kan,HowaJa00,tackles_assists,2,,,,,
player,201411200rai,kan,HowaJa00,tackles_loss,1,,,,,
player,201411200rai,kan,HowaJa00,qb_hits,0,,,,,
player,201411200rai,kan,HowaJa00,fumbles_rec,0,,,,,
player,201411200rai,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201411200rai,kan,HowaJa00,fumbles_forced,0,,,,,
player,201411200rai,kan,SmitSe99,def_int,0,,,,,
player,201411200rai,kan,SmitSe99,def_int_yds,0,,,,,
player,201411200rai,kan,SmitSe99,def_int_td,0,,,,,
player,201411200rai,kan,SmitSe99,def_int_long,0,,,,,
player,201411200rai,kan,SmitSe99,pass_defended,0,,,,,
player,201411200rai,kan,SmitSe99,sacks,0.0,,,,,
player,201411200rai,kan,SmitSe99,tackles_combined,4,,,,,
player,201411200rai,kan,SmitSe99,tackles_solo,3,,,,,
player,201411200rai,kan,SmitSe99,tackles_assists,1,,,,,
player,201411200rai,kan,SmitSe99,tackles_loss,0,,,,,
player,201411200rai,kan,SmitSe99,qb_hits,0,,,,,
player,201411200rai,kan,SmitSe99,fumbles_rec,0,,,,,
player,201411200rai,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201411200rai,kan,SmitSe99,fumbles_forced,0,,,,,
player,201411200rai,kan,PoexDo00,def_int,0,,,,,
player,201411200rai,kan,PoexDo00,def_int_yds,0,,,,,
player,201411200rai,kan,PoexDo00,def_int_td,0,,,,,
player,201411200rai,kan,PoexDo00,def_int_long,0,,,,,
player,201411200rai,kan,PoexDo00,pass_defended,0,,,,,
player,201411200rai,kan,PoexDo00,sacks,0.0,,,,,
player,201411200rai,kan,PoexDo00,tackles_combined,2,,,,,
player,201411200rai,kan,PoexDo00,tackles_solo,2,,,,,
player,201411200rai,kan,PoexDo00,tackles_assists,0,,,,,
player,201411200rai,kan,PoexDo00,tackles_loss,0,,,,,
player,201411200rai,kan,PoexDo00,qb_hits,0,,,,,
player,201411200rai,kan,PoexDo00,fumbles_rec,0,,,,,
player,201411200rai,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201411200rai,kan,PoexDo00,fumbles_forced,0,,,,,
player,201411200rai,kan,CoopMa00,def_int,0,,,,,
player,201411200rai,kan,CoopMa00,def_int_yds,0,,,,,
player,201411200rai,kan,CoopMa00,def_int_td,0,,,,,
player,201411200rai,kan,CoopMa00,def_int_long,0,,,,,
player,201411200rai,kan,CoopMa00,pass_defended,0,,,,,
player,201411200rai,kan,CoopMa00,sacks,0.0,,,,,
player,201411200rai,kan,CoopMa00,tackles_combined,1,,,,,
player,201411200rai,kan,CoopMa00,tackles_solo,1,,,,,
player,201411200rai,kan,CoopMa00,tackles_assists,0,,,,,
player,201411200rai,kan,CoopMa00,tackles_loss,0,,,,,
player,201411200rai,kan,CoopMa00,qb_hits,0,,,,,
player,201411200rai,kan,CoopMa00,fumbles_rec,0,,,,,
player,201411200rai,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,CoopMa00,fumbles_rec_td,0,,,,,
player,201411200rai,kan,CoopMa00,fumbles_forced,0,,,,,
player,201411200rai,kan,GainPh00,def_int,0,,,,,
player,201411200rai,kan,GainPh00,def_int_yds,0,,,,,
player,201411200rai,kan,GainPh00,def_int_td,0,,,,,
player,201411200rai,kan,GainPh00,def_int_long,0,,,,,
player,201411200rai,kan,GainPh00,pass_defended,0,,,,,
player,201411200rai,kan,GainPh00,sacks,0.0,,,,,
player,201411200rai,kan,GainPh00,tackles_combined,1,,,,,
player,201411200rai,kan,GainPh00,tackles_solo,1,,,,,
player,201411200rai,kan,GainPh00,tackles_assists,0,,,,,
player,201411200rai,kan,GainPh00,tackles_loss,0,,,,,
player,201411200rai,kan,GainPh00,qb_hits,0,,,,,
player,201411200rai,kan,GainPh00,fumbles_rec,0,,,,,
player,201411200rai,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201411200rai,kan,GainPh00,fumbles_forced,0,,,,,
player,201411200rai,kan,McCrKe00,def_int,0,,,,,
player,201411200rai,kan,McCrKe00,def_int_yds,0,,,,,
player,201411200rai,kan,McCrKe00,def_int_td,0,,,,,
player,201411200rai,kan,McCrKe00,def_int_long,0,,,,,
player,201411200rai,kan,McCrKe00,pass_defended,0,,,,,
player,201411200rai,kan,McCrKe00,sacks,0.0,,,,,
player,201411200rai,kan,McCrKe00,tackles_combined,1,,,,,
player,201411200rai,kan,McCrKe00,tackles_solo,1,,,,,
player,201411200rai,kan,McCrKe00,tackles_assists,0,,,,,
player,201411200rai,kan,McCrKe00,tackles_loss,0,,,,,
player,201411200rai,kan,McCrKe00,qb_hits,0,,,,,
player,201411200rai,kan,McCrKe00,fumbles_rec,0,,,,,
player,201411200rai,kan,McCrKe00,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,McCrKe00,fumbles_rec_td,0,,,,,
player,201411200rai,kan,McCrKe00,fumbles_forced,0,,,,,
player,201411200rai,kan,WestCh01,def_int,0,,,,,
player,201411200rai,kan,WestCh01,def_int_yds,0,,,,,
player,201411200rai,kan,WestCh01,def_int_td,0,,,,,
player,201411200rai,kan,WestCh01,def_int_long,0,,,,,
player,201411200rai,kan,WestCh01,pass_defended,0,,,,,
player,201411200rai,kan,WestCh01,sacks,0.0,,,,,
player,201411200rai,kan,WestCh01,tackles_combined,1,,,,,
player,201411200rai,kan,WestCh01,tackles_solo,1,,,,,
player,201411200rai,kan,WestCh01,tackles_assists,0,,,,,
player,201411200rai,kan,WestCh01,tackles_loss,0,,,,,
player,201411200rai,kan,WestCh01,qb_hits,0,,,,,
player,201411200rai,kan,WestCh01,fumbles_rec,0,,,,,
player,201411200rai,kan,WestCh01,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,WestCh01,fumbles_rec_td,0,,,,,
player,201411200rai,kan,WestCh01,fumbles_forced,0,,,,,
player,201411200rai,kan,ThomDe05,def_int,0,,,,,
player,201411200rai,kan,ThomDe05,def_int_yds,0,,,,,
player,201411200rai,kan,ThomDe05,def_int_td,0,,,,,
player,201411200rai,kan,ThomDe05,def_int_long,0,,,,,
player,201411200rai,kan,ThomDe05,pass_defended,0,,,,,
player,201411200rai,kan,ThomDe05,sacks,0.0,,,,,
player,201411200rai,kan,ThomDe05,tackles_combined,0,,,,,
player,201411200rai,kan,ThomDe05,tackles_solo,0,,,,,
player,201411200rai,kan,ThomDe05,tackles_assists,0,,,,,
player,201411200rai,kan,ThomDe05,tackles_loss,,,,,,
player,201411200rai,kan,ThomDe05,qb_hits,,,,,,
player,201411200rai,kan,ThomDe05,fumbles_rec,1,,,,,
player,201411200rai,kan,ThomDe05,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,ThomDe05,fumbles_rec_td,0,,,,,
player,201411200rai,kan,ThomDe05,fumbles_forced,0,,,,,
player,201411200rai,kan,VickKe99,def_int,0,,,,,
player,201411200rai,kan,VickKe99,def_int_yds,0,,,,,
player,201411200rai,kan,VickKe99,def_int_td,0,,,,,
player,201411200rai,kan,VickKe99,def_int_long,0,,,,,
player,201411200rai,kan,VickKe99,pass_defended,1,,,,,
player,201411200rai,kan,VickKe99,sacks,0.0,,,,,
player,201411200rai,kan,VickKe99,tackles_combined,0,,,,,
player,201411200rai,kan,VickKe99,tackles_solo,0,,,,,
player,201411200rai,kan,VickKe99,tackles_assists,0,,,,,
player,201411200rai,kan,VickKe99,tackles_loss,0,,,,,
player,201411200rai,kan,VickKe99,qb_hits,0,,,,,
player,201411200rai,kan,VickKe99,fumbles_rec,0,,,,,
player,201411200rai,kan,VickKe99,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,VickKe99,fumbles_rec_td,0,,,,,
player,201411200rai,kan,VickKe99,fumbles_forced,0,,,,,
player,201411200rai,kan,ZombFr00,def_int,0,,,,,
player,201411200rai,kan,ZombFr00,def_int_yds,0,,,,,
player,201411200rai,kan,ZombFr00,def_int_td,0,,,,,
player,201411200rai,kan,ZombFr00,def_int_long,0,,,,,
player,201411200rai,kan,ZombFr00,pass_defended,0,,,,,
player,201411200rai,kan,ZombFr00,sacks,0.0,,,,,
player,201411200rai,kan,ZombFr00,tackles_combined,0,,,,,
player,201411200rai,kan,ZombFr00,tackles_solo,0,,,,,
player,201411200rai,kan,ZombFr00,tackles_assists,0,,,,,
player,201411200rai,kan,ZombFr00,tackles_loss,0,,,,,
player,201411200rai,kan,ZombFr00,qb_hits,0,,,,,
player,201411200rai,kan,ZombFr00,fumbles_rec,1,,,,,
player,201411200rai,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201411200rai,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201411200rai,kan,ZombFr00,fumbles_forced,0,,,,,
player,201411200rai,rai,MoorSi00,def_int,0,,,,,
player,201411200rai,rai,MoorSi00,def_int_yds,0,,,,,
player,201411200rai,rai,MoorSi00,def_int_td,0,,,,,
player,201411200rai,rai,MoorSi00,def_int_long,0,,,,,
player,201411200rai,rai,MoorSi00,pass_defended,0,,,,,
player,201411200rai,rai,MoorSi00,sacks,1.0,,,,,
player,201411200rai,rai,MoorSi00,tackles_combined,12,,,,,
player,201411200rai,rai,MoorSi00,tackles_solo,7,,,,,
player,201411200rai,rai,MoorSi00,tackles_assists,5,,,,,
player,201411200rai,rai,MoorSi00,tackles_loss,2,,,,,
player,201411200rai,rai,MoorSi00,qb_hits,1,,,,,
player,201411200rai,rai,MoorSi00,fumbles_rec,0,,,,,
player,201411200rai,rai,MoorSi00,fumbles_rec_yds,0,,,,,
player,201411200rai,rai,MoorSi00,fumbles_rec_td,0,,,,,
player,201411200rai,rai,MoorSi00,fumbles_forced,0,,,,,
player,201411200rai,rai,WoodCh00,def_int,0,,,,,
player,201411200rai,rai,WoodCh00,def_int_yds,0,,,,,
player,201411200rai,rai,WoodCh00,def_int_td,0,,,,,
player,201411200rai,rai,WoodCh00,def_int_long,0,,,,,
player,201411200rai,rai,WoodCh00,pass_defended,0,,,,,
player,201411200rai,rai,WoodCh00,sacks,1.0,,,,,
player,201411200rai,rai,WoodCh00,tackles_combined,8,,,,,
player,201411200rai,rai,WoodCh00,tackles_solo,7,,,,,
player,201411200rai,rai,WoodCh00,tackles_assists,1,,,,,
player,201411200rai,rai,WoodCh00,tackles_loss,3,,,,,
player,201411200rai,rai,WoodCh00,qb_hits,1,,,,,
player,201411200rai,rai,WoodCh00,fumbles_rec,0,,,,,
player,201411200rai,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201411200rai,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201411200rai,rai,WoodCh00,fumbles_forced,0,,,,,
player,201411200rai,rai,AsanLa99,def_int,0,,,,,
player,201411200rai,rai,AsanLa99,def_int_yds,0,,,,,
player,201411200rai,rai,AsanLa99,def_int_td,0,,,,,
player,201411200rai,rai,AsanLa99,def_int_long,0,,,,,
player,201411200rai,rai,AsanLa99,pass_defended,0,,,,,
player,201411200rai,rai,AsanLa99,sacks,0.0,,,,,
player,201411200rai,rai,AsanLa99,tackles_combined,9,,,,,
player,201411200rai,rai,AsanLa99,tackles_solo,8,,,,,
player,201411200rai,rai,AsanLa99,tackles_assists,1,,,,,
player,201411200rai,rai,AsanLa99,tackles_loss,0,,,,,
player,201411200rai,rai,AsanLa99,qb_hits,0,,,,,
player,201411200rai,rai,AsanLa99,fumbles_rec,0,,,,,
player,201411200rai,rai,AsanLa99,fumbles_rec_yds,0,,,,,
player,201411200rai,rai,AsanLa99,fumbles_rec_td,0,,,,,
player,201411200rai,rai,AsanLa99,fumbles_forced,1,,,,,
player,201411200rai,rai,BurrMi00,def_int,0,,,,,
player,201411200rai,rai,BurrMi00,def_int_yds,0,,,,,
player,201411200rai,rai,BurrMi00,def_int_td,0,,,,,
player,201411200rai,rai,BurrMi00,def_int_long,0,,,,,
player,201411200rai,rai,BurrMi00,pass_defended,0,,,,,
player,201411200rai,rai,BurrMi00,sacks,0.0,,,,,
player,201411200rai,rai,BurrMi00,tackles_combined,9,,,,,
player,201411200rai,rai,BurrMi00,tackles_solo,8,,,,,
player,201411200rai,rai,BurrMi00,tackles_assists,1,,,,,
player,201411200rai,rai,BurrMi00,tackles_loss,1,,,,,
player,201411200rai,rai,BurrMi00,qb_hits,0,,,,,
player,201411200rai,rai,BurrMi00,fumbles_rec,0,,,,,
player,201411200rai,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201411200rai,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201411200rai,rai,BurrMi00,fumbles_forced,0,,,,,
player,201411200rai,rai,RossBr00,def_int,0,,,,,
player,201411200rai,rai,RossBr00,def_int_yds,0,,,,,
player,201411200rai,rai,RossBr00,def_int_td,0,,,,,
player,201411200rai,rai,RossBr00,def_int_long,0,,,,,
player,201411200rai,rai,RossBr00,pass_defended,1,,,,,
player,201411200rai,rai,RossBr00,sacks,0.0,,,,,
player,201411200rai,rai,RossBr00,tackles_combined,5,,,,,
player,201411200rai,rai,RossBr00,tackles_solo,2,,,,,
player,201411200rai,rai,RossBr00,tackles_assists,3,,,,,
player,201411200rai,rai,RossBr00,tackles_loss,0,,,,,
player,201411200rai,rai,RossBr00,qb_hits,0,,,,,
player,201411200rai,rai,RossBr00,fumbles_rec,0,,,,,
player,201411200rai,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201411200rai,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201411200rai,rai,RossBr00,fumbles_forced,0,,,,,
player,201411200rai,rai,BrowTa99,def_int,0,,,,,
player,201411200rai,rai,BrowTa99,def_int_yds,0,,,,,
player,201411200rai,rai,BrowTa99,def_int_td,0,,,,,
player,201411200rai,rai,BrowTa99,def_int_long,0,,,,,
player,201411200rai,rai,BrowTa99,pass_defended,0,,,,,
player,201411200rai,rai,BrowTa99,sacks,0.0,,,,,
player,201411200rai,rai,BrowTa99,tackles_combined,3,,,,,
player,201411200rai,rai,BrowTa99,tackles_solo,2,,,,,
player,201411200rai,rai,BrowTa99,tackles_assists,1,,,,,
player,201411200rai,rai,BrowTa99,tackles_loss,0,,,,,
player,201411200rai,rai,BrowTa99,qb_hits,0,,,,,
player,201411200rai,rai,BrowTa99,fumbles_rec,0,,,,,
player,201411200rai,rai,BrowTa99,fumbles_rec_yds,0,,,,,
player,201411200rai,rai,BrowTa99,fumbles_rec_td,0,,,,,
player,201411200rai,rai,BrowTa99,fumbles_forced,0,,,,,
player,201411200rai,rai,HaydDJ00,def_int,0,,,,,
player,201411200rai,rai,HaydDJ00,def_int_yds,0,,,,,
player,201411200rai,rai,HaydDJ00,def_int_td,0,,,,,
player,201411200rai,rai,HaydDJ00,def_int_long,0,,,,,
player,201411200rai,rai,HaydDJ00,pass_defended,1,,,,,
player,201411200rai,rai,HaydDJ00,sacks,0.0,,,,,
player,201411200rai,rai,HaydDJ00,tackles_combined,3,,,,,
player,201411200rai,rai,HaydDJ00,tackles_solo,3,,,,,
player,201411200rai,rai,HaydDJ00,tackles_assists,0,,,,,
player,201411200rai,rai,HaydDJ00,tackles_loss,0,,,,,
player,201411200rai,rai,HaydDJ00,qb_hits,0,,,,,
player,201411200rai,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201411200rai,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201411200rai,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201411200rai,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201411200rai,rai,MackKh00,def_int,0,,,,,
player,201411200rai,rai,MackKh00,def_int_yds,0,,,,,
player,201411200rai,rai,MackKh00,def_int_td,0,,,,,
player,201411200rai,rai,MackKh00,def_int_long,0,,,,,
player,201411200rai,rai,MackKh00,pass_defended,0,,,,,
player,201411200rai,rai,MackKh00,sacks,0.0,,,,,
player,201411200rai,rai,MackKh00,tackles_combined,3,,,,,
player,201411200rai,rai,MackKh00,tackles_solo,3,,,,,
player,201411200rai,rai,MackKh00,tackles_assists,0,,,,,
player,201411200rai,rai,MackKh00,tackles_loss,0,,,,,
player,201411200rai,rai,MackKh00,qb_hits,1,,,,,
player,201411200rai,rai,MackKh00,fumbles_rec,0,,,,,
player,201411200rai,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201411200rai,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201411200rai,rai,MackKh00,fumbles_forced,0,,,,,
player,201411200rai,rai,ThorNe00,def_int,0,,,,,
player,201411200rai,rai,ThorNe00,def_int_yds,0,,,,,
player,201411200rai,rai,ThorNe00,def_int_td,0,,,,,
player,201411200rai,rai,ThorNe00,def_int_long,0,,,,,
player,201411200rai,rai,ThorNe00,pass_defended,0,,,,,
player,201411200rai,rai,ThorNe00,sacks,0.0,,,,,
player,201411200rai,rai,ThorNe00,tackles_combined,2,,,,,
player,201411200rai,rai,ThorNe00,tackles_solo,1,,,,,
player,201411200rai,rai,ThorNe00,tackles_assists,1,,,,,
player,201411200rai,rai,ThorNe00,tackles_loss,0,,,,,
player,201411200rai,rai,ThorNe00,qb_hits,0,,,,,
player,201411200rai,rai,ThorNe00,fumbles_rec,0,,,,,
player,201411200rai,rai,ThorNe00,fumbles_rec_yds,0,,,,,
player,201411200rai,rai,ThorNe00,fumbles_rec_td,0,,,,,
player,201411200rai,rai,ThorNe00,fumbles_forced,0,,,,,
player,201411200rai,rai,TuckJu20,def_int,0,,,,,
player,201411200rai,rai,TuckJu20,def_int_yds,0,,,,,
player,201411200rai,rai,TuckJu20,def_int_td,0,,,,,
player,201411200rai,rai,TuckJu20,def_int_long,0,,,,,
player,201411200rai,rai,TuckJu20,pass_defended,1,,,,,
player,201411200rai,rai,TuckJu20,sacks,0.0,,,,,
player,201411200rai,rai,TuckJu20,tackles_combined,2,,,,,
player,201411200rai,rai,TuckJu20,tackles_solo,1,,,,,
player,201411200rai,rai,TuckJu20,tackles_assists,1,,,,,
player,201411200rai,rai,TuckJu20,tackles_loss,0,,,,,
player,201411200rai,rai,TuckJu20,qb_hits,1,,,,,
