game,2014,14,20141204,201412040chi,dal,"Dallas Cowboys",41,chi,"Chicago Bears",28
player,201412040chi,chi,PerrSe00,kick_ret_yds_per_ret,,,,,,
player,201412040chi,chi,PerrSe00,kick_ret_td,0,,,,,
player,201412040chi,chi,PerrSe00,kick_ret_long,9,,,,,
player,201412040chi,chi,PerrSe00,punt_ret,0,,,,,
player,201412040chi,chi,PerrSe00,punt_ret_yds,0,,,,,
player,201412040chi,chi,PerrSe00,punt_ret_yds_per_ret,,,,,,
player,201412040chi,chi,PerrSe00,punt_ret_td,0,,,,,
player,201412040chi,chi,PerrSe00,punt_ret_long,0,,,,,
player,201412040chi,dal,BailDa00,xpm,5,,,,,
player,201412040chi,dal,BailDa00,xpa,5,,,,,
player,201412040chi,dal,BailDa00,fgm,2,,,,,
player,201412040chi,dal,BailDa00,fga,2,,,,,
player,201412040chi,dal,BailDa00,punt,0,,,,,
player,201412040chi,dal,BailDa00,punt_yds,0,,,,,
player,201412040chi,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201412040chi,dal,BailDa00,punt_long,0,,,,,
player,201412040chi,dal,JoneCh02,xpm,,,,,,
player,201412040chi,dal,JoneCh02,xpa,,,,,,
player,201412040chi,dal,JoneCh02,fgm,,,,,,
player,201412040chi,dal,JoneCh02,fga,,,,,,
player,201412040chi,dal,JoneCh02,punt,2,,,,,
player,201412040chi,dal,JoneCh02,punt_yds,75,,,,,
player,201412040chi,dal,JoneCh02,punt_yds_per_punt,37.5,,,,,
player,201412040chi,dal,JoneCh02,punt_long,46,,,,,
player,201412040chi,chi,feelyjay01,xpm,2,,,,,
player,201412040chi,chi,feelyjay01,xpa,3,,,,,
player,201412040chi,chi,feelyjay01,fgm,,,,,,
player,201412040chi,chi,feelyjay01,fga,,,,,,
player,201412040chi,chi,feelyjay01,punt,0,,,,,
player,201412040chi,chi,feelyjay01,punt_yds,0,,,,,
player,201412040chi,chi,feelyjay01,punt_yds_per_punt,,,,,,
player,201412040chi,chi,feelyjay01,punt_long,0,,,,,
player,201412040chi,chi,ODonPa00,xpm,,,,,,
player,201412040chi,chi,ODonPa00,xpa,,,,,,
player,201412040chi,chi,ODonPa00,fgm,,,,,,
player,201412040chi,chi,ODonPa00,fga,,,,,,
player,201412040chi,chi,ODonPa00,punt,4,,,,,
player,201412040chi,chi,ODonPa00,punt_yds,134,,,,,
player,201412040chi,chi,ODonPa00,punt_yds_per_punt,33.5,,,,,
player,201412040chi,chi,ODonPa00,punt_long,42,,,,,
player,201412040chi,chi,LongKy00,pos,G,,,,,
player,201412040chi,chi,LongKy00,offense,69,,,,,
player,201412040chi,chi,LongKy00,off_pct,100%,,,,,
player,201412040chi,chi,LongKy00,defense,0,,,,,
player,201412040chi,chi,LongKy00,def_pct,0%,,,,,
player,201412040chi,chi,LongKy00,special_teams,10,,,,,
player,201412040chi,chi,LongKy00,st_pct,34%,,,,,
player,201412040chi,chi,GarzRo20,pos,C,,,,,
player,201412040chi,chi,GarzRo20,offense,69,,,,,
player,201412040chi,chi,GarzRo20,off_pct,100%,,,,,
player,201412040chi,chi,GarzRo20,defense,0,,,,,
player,201412040chi,chi,GarzRo20,def_pct,0%,,,,,
player,201412040chi,chi,GarzRo20,special_teams,3,,,,,
player,201412040chi,chi,GarzRo20,st_pct,10%,,,,,
player,201412040chi,chi,MillJo02,pos,T,,,,,
player,201412040chi,chi,MillJo02,offense,69,,,,,
player,201412040chi,chi,MillJo02,off_pct,100%,,,,,
player,201412040chi,chi,MillJo02,defense,0,,,,,
player,201412040chi,chi,MillJo02,def_pct,0%,,,,,
player,201412040chi,chi,MillJo02,special_teams,3,,,,,
player,201412040chi,chi,MillJo02,st_pct,10%,,,,,
player,201412040chi,chi,BushJe20,pos,T,,,,,
player,201412040chi,chi,BushJe20,offense,69,,,,,
player,201412040chi,chi,BushJe20,off_pct,100%,,,,,
player,201412040chi,chi,BushJe20,defense,0,,,,,
player,201412040chi,chi,BushJe20,def_pct,0%,,,,,
player,201412040chi,chi,BushJe20,special_teams,3,,,,,
player,201412040chi,chi,BushJe20,st_pct,10%,,,,,
player,201412040chi,chi,FortMa00,pos,RB,,,,,
player,201412040chi,chi,FortMa00,offense,69,,,,,
player,201412040chi,chi,FortMa00,off_pct,100%,,,,,
player,201412040chi,chi,FortMa00,defense,0,,,,,
player,201412040chi,chi,FortMa00,def_pct,0%,,,,,
player,201412040chi,chi,FortMa00,special_teams,0,,,,,
player,201412040chi,chi,FortMa00,st_pct,0%,,,,,
player,201412040chi,chi,CutlJa00,pos,QB,,,,,
player,201412040chi,chi,CutlJa00,offense,69,,,,,
player,201412040chi,chi,CutlJa00,off_pct,100%,,,,,
player,201412040chi,chi,CutlJa00,defense,0,,,,,
player,201412040chi,chi,CutlJa00,def_pct,0%,,,,,
player,201412040chi,chi,CutlJa00,special_teams,0,,,,,
player,201412040chi,chi,CutlJa00,st_pct,0%,,,,,
player,201412040chi,chi,JeffAl00,pos,WR,,,,,
player,201412040chi,chi,JeffAl00,offense,66,,,,,
player,201412040chi,chi,JeffAl00,off_pct,96%,,,,,
player,201412040chi,chi,JeffAl00,defense,0,,,,,
player,201412040chi,chi,JeffAl00,def_pct,0%,,,,,
player,201412040chi,chi,JeffAl00,special_teams,0,,,,,
player,201412040chi,chi,JeffAl00,st_pct,0%,,,,,
player,201412040chi,chi,WilsMa02,pos,WR,,,,,
player,201412040chi,chi,WilsMa02,offense,62,,,,,
player,201412040chi,chi,WilsMa02,off_pct,90%,,,,,
player,201412040chi,chi,WilsMa02,defense,0,,,,,
player,201412040chi,chi,WilsMa02,def_pct,0%,,,,,
player,201412040chi,chi,WilsMa02,special_teams,0,,,,,
player,201412040chi,chi,WilsMa02,st_pct,0%,,,,,
player,201412040chi,chi,BennMa00,pos,TE,,,,,
player,201412040chi,chi,BennMa00,offense,60,,,,,
player,201412040chi,chi,BennMa00,off_pct,87%,,,,,
player,201412040chi,chi,BennMa00,defense,0,,,,,
player,201412040chi,chi,BennMa00,def_pct,0%,,,,,
player,201412040chi,chi,BennMa00,special_teams,2,,,,,
player,201412040chi,chi,BennMa00,st_pct,7%,,,,,
player,201412040chi,chi,MorgJo00,pos,WR,,,,,
player,201412040chi,chi,MorgJo00,offense,46,,,,,
player,201412040chi,chi,MorgJo00,off_pct,67%,,,,,
player,201412040chi,chi,MorgJo00,defense,0,,,,,
player,201412040chi,chi,MorgJo00,def_pct,0%,,,,,
player,201412040chi,chi,MorgJo00,special_teams,0,,,,,
player,201412040chi,chi,MorgJo00,st_pct,0%,,,,,
player,201412040chi,chi,GroyRy00,pos,G,,,,,
player,201412040chi,chi,GroyRy00,offense,41,,,,,
player,201412040chi,chi,GroyRy00,off_pct,59%,,,,,
player,201412040chi,chi,GroyRy00,defense,0,,,,,
player,201412040chi,chi,GroyRy00,def_pct,0%,,,,,
player,201412040chi,chi,GroyRy00,special_teams,3,,,,,
player,201412040chi,chi,GroyRy00,st_pct,10%,,,,,
player,201412040chi,chi,OlaxMi00,pos,G,,,,,
player,201412040chi,chi,OlaxMi00,offense,28,,,,,
player,201412040chi,chi,OlaxMi00,off_pct,41%,,,,,
player,201412040chi,chi,OlaxMi00,defense,0,,,,,
player,201412040chi,chi,OlaxMi00,def_pct,0%,,,,,
player,201412040chi,chi,OlaxMi00,special_teams,3,,,,,
player,201412040chi,chi,OlaxMi00,st_pct,10%,,,,,
player,201412040chi,chi,RosaDa00,pos,TE,,,,,
player,201412040chi,chi,RosaDa00,offense,17,,,,,
player,201412040chi,chi,RosaDa00,off_pct,25%,,,,,
player,201412040chi,chi,RosaDa00,defense,0,,,,,
player,201412040chi,chi,RosaDa00,def_pct,0%,,,,,
player,201412040chi,chi,RosaDa00,special_teams,21,,,,,
player,201412040chi,chi,RosaDa00,st_pct,72%,,,,,
player,201412040chi,chi,MarsBr00,pos,WR,,,,,
player,201412040chi,chi,MarsBr00,offense,17,,,,,
player,201412040chi,chi,MarsBr00,off_pct,25%,,,,,
player,201412040chi,chi,MarsBr00,defense,0,,,,,
player,201412040chi,chi,MarsBr00,def_pct,0%,,,,,
player,201412040chi,chi,MarsBr00,special_teams,0,,,,,
player,201412040chi,chi,MarsBr00,st_pct,0%,,,,,
player,201412040chi,chi,MariMa00,pos,WR,,,,,
player,201412040chi,chi,MariMa00,offense,3,,,,,
player,201412040chi,chi,MariMa00,off_pct,4%,,,,,
player,201412040chi,chi,MariMa00,defense,0,,,,,
player,201412040chi,chi,MariMa00,def_pct,0%,,,,,
player,201412040chi,chi,MariMa00,special_teams,10,,,,,
player,201412040chi,chi,MariMa00,st_pct,34%,,,,,
player,201412040chi,chi,LenoCh00,pos,T,,,,,
player,201412040chi,chi,LenoCh00,offense,3,,,,,
player,201412040chi,chi,LenoCh00,off_pct,4%,,,,,
player,201412040chi,chi,LenoCh00,defense,0,,,,,
player,201412040chi,chi,LenoCh00,def_pct,0%,,,,,
player,201412040chi,chi,LenoCh00,special_teams,1,,,,,
player,201412040chi,chi,LenoCh00,st_pct,3%,,,,,
player,201412040chi,chi,AnneBl01,pos,TE,,,,,
player,201412040chi,chi,AnneBl01,offense,1,,,,,
player,201412040chi,chi,AnneBl01,off_pct,1%,,,,,
player,201412040chi,chi,AnneBl01,defense,0,,,,,
player,201412040chi,chi,AnneBl01,def_pct,0%,,,,,
player,201412040chi,chi,AnneBl01,special_teams,9,,,,,
player,201412040chi,chi,AnneBl01,st_pct,31%,,,,,
player,201412040chi,chi,CareKa00,pos,RB,,,,,
player,201412040chi,chi,CareKa00,offense,1,,,,,
player,201412040chi,chi,CareKa00,off_pct,1%,,,,,
player,201412040chi,chi,CareKa00,defense,0,,,,,
player,201412040chi,chi,CareKa00,def_pct,0%,,,,,
player,201412040chi,chi,CareKa00,special_teams,0,,,,,
player,201412040chi,chi,CareKa00,st_pct,0%,,,,,
player,201412040chi,chi,BostJo00,pos,LB,,,,,
player,201412040chi,chi,BostJo00,offense,0,,,,,
player,201412040chi,chi,BostJo00,off_pct,0%,,,,,
player,201412040chi,chi,BostJo00,defense,62,,,,,
player,201412040chi,chi,BostJo00,def_pct,100%,,,,,
player,201412040chi,chi,BostJo00,special_teams,12,,,,,
player,201412040chi,chi,BostJo00,st_pct,41%,,,,,
player,201412040chi,chi,AlleJa22,pos,DE,,,,,
player,201412040chi,chi,AlleJa22,offense,0,,,,,
player,201412040chi,chi,AlleJa22,off_pct,0%,,,,,
player,201412040chi,chi,AlleJa22,defense,62,,,,,
player,201412040chi,chi,AlleJa22,def_pct,100%,,,,,
player,201412040chi,chi,AlleJa22,special_teams,8,,,,,
player,201412040chi,chi,AlleJa22,st_pct,28%,,,,,
player,201412040chi,chi,JennTi20,pos,CB,,,,,
player,201412040chi,chi,JennTi20,offense,0,,,,,
player,201412040chi,chi,JennTi20,off_pct,0%,,,,,
player,201412040chi,chi,JennTi20,defense,62,,,,,
player,201412040chi,chi,JennTi20,def_pct,100%,,,,,
player,201412040chi,chi,JennTi20,special_teams,8,,,,,
player,201412040chi,chi,JennTi20,st_pct,28%,,,,,
player,201412040chi,chi,FullKy00,pos,CB,,,,,
player,201412040chi,chi,FullKy00,offense,0,,,,,
player,201412040chi,chi,FullKy00,off_pct,0%,,,,,
player,201412040chi,chi,FullKy00,defense,60,,,,,
player,201412040chi,chi,FullKy00,def_pct,97%,,,,,
player,201412040chi,chi,FullKy00,special_teams,7,,,,,
player,201412040chi,chi,FullKy00,st_pct,24%,,,,,
player,201412040chi,chi,MundRy00,pos,SS,,,,,
player,201412040chi,chi,MundRy00,offense,0,,,,,
player,201412040chi,chi,MundRy00,off_pct,0%,,,,,
player,201412040chi,chi,MundRy00,defense,55,,,,,
player,201412040chi,chi,MundRy00,def_pct,89%,,,,,
player,201412040chi,chi,MundRy00,special_teams,12,,,,,
player,201412040chi,chi,MundRy00,st_pct,41%,,,,,
player,201412040chi,chi,YounWi99,pos,DE,,,,,
player,201412040chi,chi,YounWi99,offense,0,,,,,
player,201412040chi,chi,YounWi99,off_pct,0%,,,,,
player,201412040chi,chi,YounWi99,defense,55,,,,,
player,201412040chi,chi,YounWi99,def_pct,89%,,,,,
player,201412040chi,chi,YounWi99,special_teams,8,,,,,
player,201412040chi,chi,YounWi99,st_pct,28%,,,,,
player,201412040chi,chi,McClSh00,pos,LB,,,,,
player,201412040chi,chi,McClSh00,offense,0,,,,,
player,201412040chi,chi,McClSh00,off_pct,0%,,,,,
player,201412040chi,chi,McClSh00,defense,50,,,,,
player,201412040chi,chi,McClSh00,def_pct,81%,,,,,
player,201412040chi,chi,McClSh00,special_teams,11,,,,,
player,201412040chi,chi,McClSh00,st_pct,38%,,,,,
player,201412040chi,chi,PaeaSt00,pos,NT,,,,,
player,201412040chi,chi,PaeaSt00,offense,0,,,,,
player,201412040chi,chi,PaeaSt00,off_pct,0%,,,,,
player,201412040chi,chi,PaeaSt00,defense,48,,,,,
player,201412040chi,chi,PaeaSt00,def_pct,77%,,,,,
player,201412040chi,chi,PaeaSt00,special_teams,5,,,,,
player,201412040chi,chi,PaeaSt00,st_pct,17%,,,,,
player,201412040chi,chi,SuttWi00,pos,DT,,,,,
player,201412040chi,chi,SuttWi00,offense,0,,,,,
player,201412040chi,chi,SuttWi00,off_pct,0%,,,,,
player,201412040chi,chi,SuttWi00,defense,47,,,,,
player,201412040chi,chi,SuttWi00,def_pct,76%,,,,,
player,201412040chi,chi,SuttWi00,special_teams,7,,,,,
player,201412040chi,chi,SuttWi00,st_pct,24%,,,,,
player,201412040chi,chi,ContCh00,pos,SS,,,,,
player,201412040chi,chi,ContCh00,offense,0,,,,,
player,201412040chi,chi,ContCh00,off_pct,0%,,,,,
player,201412040chi,chi,ContCh00,defense,41,,,,,
player,201412040chi,chi,ContCh00,def_pct,66%,,,,,
player,201412040chi,chi,ContCh00,special_teams,4,,,,,
player,201412040chi,chi,ContCh00,st_pct,14%,,,,,
player,201412040chi,chi,WillD.20,pos,LB,,,,,
player,201412040chi,chi,WillD.20,offense,0,,,,,
player,201412040chi,chi,WillD.20,off_pct,0%,,,,,
player,201412040chi,chi,WillD.20,defense,39,,,,,
player,201412040chi,chi,WillD.20,def_pct,63%,,,,,
player,201412040chi,chi,WillD.20,special_teams,0,,,,,
player,201412040chi,chi,WillD.20,st_pct,0%,,,,,
player,201412040chi,chi,VereBr00,pos,FS,,,,,
player,201412040chi,chi,VereBr00,offense,0,,,,,
player,201412040chi,chi,VereBr00,off_pct,0%,,,,,
player,201412040chi,chi,VereBr00,defense,28,,,,,
player,201412040chi,chi,VereBr00,def_pct,45%,,,,,
player,201412040chi,chi,VereBr00,special_teams,10,,,,,
player,201412040chi,chi,VereBr00,st_pct,34%,,,,,
player,201412040chi,chi,JoneCh05,pos,LB,,,,,
player,201412040chi,chi,JoneCh05,offense,0,,,,,
player,201412040chi,chi,JoneCh05,off_pct,0%,,,,,
player,201412040chi,chi,JoneCh05,defense,23,,,,,
player,201412040chi,chi,JoneCh05,def_pct,37%,,,,,
player,201412040chi,chi,JoneCh05,special_teams,26,,,,,
player,201412040chi,chi,JoneCh05,st_pct,90%,,,,,
player,201412040chi,chi,DunnBr00,pos,DT,,,,,
player,201412040chi,chi,DunnBr00,offense,0,,,,,
player,201412040chi,chi,DunnBr00,off_pct,0%,,,,,
player,201412040chi,chi,DunnBr00,defense,15,,,,,
player,201412040chi,chi,DunnBr00,def_pct,24%,,,,,
player,201412040chi,chi,DunnBr00,special_teams,1,,,,,
player,201412040chi,chi,DunnBr00,st_pct,3%,,,,,
player,201412040chi,chi,FergEg00,pos,NT,,,,,
player,201412040chi,chi,FergEg00,offense,0,,,,,
player,201412040chi,chi,FergEg00,off_pct,0%,,,,,
player,201412040chi,chi,FergEg00,defense,14,,,,,
player,201412040chi,chi,FergEg00,def_pct,23%,,,,,
player,201412040chi,chi,FergEg00,special_teams,3,,,,,
player,201412040chi,chi,FergEg00,st_pct,10%,,,,,
player,201412040chi,chi,HursDe00,pos,CB,,,,,
player,201412040chi,chi,HursDe00,offense,0,,,,,
player,201412040chi,chi,HursDe00,off_pct,0%,,,,,
player,201412040chi,chi,HursDe00,defense,12,,,,,
player,201412040chi,chi,HursDe00,def_pct,19%,,,,,
player,201412040chi,chi,HursDe00,special_teams,6,,,,,
player,201412040chi,chi,HursDe00,st_pct,21%,,,,,
player,201412040chi,chi,BassDa00,pos,DE,,,,,
player,201412040chi,chi,BassDa00,offense,0,,,,,
player,201412040chi,chi,BassDa00,off_pct,0%,,,,,
player,201412040chi,chi,BassDa00,defense,7,,,,,
player,201412040chi,chi,BassDa00,def_pct,11%,,,,,
player,201412040chi,chi,BassDa00,special_teams,2,,,,,
player,201412040chi,chi,BassDa00,st_pct,7%,,,,,
player,201412040chi,chi,LouiAl00,pos,CB,,,,,
player,201412040chi,chi,LouiAl00,offense,0,,,,,
player,201412040chi,chi,LouiAl00,off_pct,0%,,,,,
player,201412040chi,chi,LouiAl00,defense,2,,,,,
player,201412040chi,chi,LouiAl00,def_pct,3%,,,,,
player,201412040chi,chi,LouiAl00,special_teams,1,,,,,
player,201412040chi,chi,LouiAl00,st_pct,3%,,,,,
player,201412040chi,chi,McCrDa00,pos,FS,,,,,
player,201412040chi,chi,McCrDa00,offense,0,,,,,
player,201412040chi,chi,McCrDa00,off_pct,0%,,,,,
player,201412040chi,chi,McCrDa00,defense,0,,,,,
player,201412040chi,chi,McCrDa00,def_pct,0%,,,,,
player,201412040chi,chi,McCrDa00,special_teams,18,,,,,
player,201412040chi,chi,McCrDa00,st_pct,62%,,,,,
player,201412040chi,chi,WaltAn01,pos,S,,,,,
player,201412040chi,chi,WaltAn01,offense,0,,,,,
player,201412040chi,chi,WaltAn01,off_pct,0%,,,,,
player,201412040chi,chi,WaltAn01,defense,0,,,,,
player,201412040chi,chi,WaltAn01,def_pct,0%,,,,,
player,201412040chi,chi,WaltAn01,special_teams,18,,,,,
player,201412040chi,chi,WaltAn01,st_pct,62%,,,,,
player,201412040chi,chi,McMaSh99,pos,CB,,,,,
player,201412040chi,chi,McMaSh99,offense,0,,,,,
player,201412040chi,chi,McMaSh99,off_pct,0%,,,,,
player,201412040chi,chi,McMaSh99,defense,0,,,,,
player,201412040chi,chi,McMaSh99,def_pct,0%,,,,,
player,201412040chi,chi,McMaSh99,special_teams,18,,,,,
player,201412040chi,chi,McMaSh99,st_pct,62%,,,,,
player,201412040chi,chi,PerrSe00,pos,RB,,,,,
player,201412040chi,chi,PerrSe00,offense,0,,,,,
player,201412040chi,chi,PerrSe00,off_pct,0%,,,,,
player,201412040chi,chi,PerrSe00,defense,0,,,,,
player,201412040chi,chi,PerrSe00,def_pct,0%,,,,,
player,201412040chi,chi,PerrSe00,special_teams,18,,,,,
player,201412040chi,chi,PerrSe00,st_pct,62%,,,,,
player,201412040chi,chi,LattDe01,pos,LB,,,,,
player,201412040chi,chi,LattDe01,offense,0,,,,,
player,201412040chi,chi,LattDe01,off_pct,0%,,,,,
player,201412040chi,chi,LattDe01,defense,0,,,,,
player,201412040chi,chi,LattDe01,def_pct,0%,,,,,
player,201412040chi,chi,LattDe01,special_teams,14,,,,,
player,201412040chi,chi,LattDe01,st_pct,48%,,,,,
player,201412040chi,chi,ScotTr99,pos,DE,,,,,
player,201412040chi,chi,ScotTr99,offense,0,,,,,
player,201412040chi,chi,ScotTr99,off_pct,0%,,,,,
player,201412040chi,chi,ScotTr99,defense,0,,,,,
player,201412040chi,chi,ScotTr99,def_pct,0%,,,,,
player,201412040chi,chi,ScotTr99,special_teams,12,,,,,
player,201412040chi,chi,ScotTr99,st_pct,41%,,,,,
player,201412040chi,chi,feelyjay01,pos,K,,,,,
player,201412040chi,chi,feelyjay01,offense,0,,,,,
player,201412040chi,chi,feelyjay01,off_pct,0%,,,,,
player,201412040chi,chi,feelyjay01,defense,0,,,,,
player,201412040chi,chi,feelyjay01,def_pct,0%,,,,,
player,201412040chi,chi,feelyjay01,special_teams,8,,,,,
player,201412040chi,chi,feelyjay01,st_pct,28%,,,,,
player,201412040chi,chi,CainJe20,pos,LS,,,,,
player,201412040chi,chi,CainJe20,offense,0,,,,,
player,201412040chi,chi,CainJe20,off_pct,0%,,,,,
player,201412040chi,chi,CainJe20,defense,0,,,,,
player,201412040chi,chi,CainJe20,def_pct,0%,,,,,
player,201412040chi,chi,CainJe20,special_teams,7,,,,,
player,201412040chi,chi,CainJe20,st_pct,24%,,,,,
player,201412040chi,chi,ODonPa00,pos,P,,,,,
player,201412040chi,chi,ODonPa00,offense,0,,,,,
player,201412040chi,chi,ODonPa00,off_pct,0%,,,,,
player,201412040chi,chi,ODonPa00,defense,0,,,,,
player,201412040chi,chi,ODonPa00,def_pct,0%,,,,,
player,201412040chi,chi,ODonPa00,special_teams,7,,,,,
player,201412040chi,chi,ODonPa00,st_pct,24%,,,,,
player,201412040chi,dal,WittJa00,pos,TE,,,,,
player,201412040chi,dal,WittJa00,offense,62,,,,,
player,201412040chi,dal,WittJa00,off_pct,100%,,,,,
player,201412040chi,dal,WittJa00,defense,0,,,,,
player,201412040chi,dal,WittJa00,def_pct,0%,,,,,
player,201412040chi,dal,WittJa00,special_teams,9,,,,,
player,201412040chi,dal,WittJa00,st_pct,31%,,,,,
player,201412040chi,dal,LearRo00,pos,G,,,,,
player,201412040chi,dal,LearRo00,offense,62,,,,,
player,201412040chi,dal,LearRo00,off_pct,100%,,,,,
player,201412040chi,dal,LearRo00,defense,0,,,,,
player,201412040chi,dal,LearRo00,def_pct,0%,,,,,
player,201412040chi,dal,LearRo00,special_teams,7,,,,,
player,201412040chi,dal,LearRo00,st_pct,24%,,,,,
player,201412040chi,dal,MartZa00,pos,G,,,,,
player,201412040chi,dal,MartZa00,offense,62,,,,,
player,201412040chi,dal,MartZa00,off_pct,100%,,,,,
player,201412040chi,dal,MartZa00,defense,0,,,,,
player,201412040chi,dal,MartZa00,def_pct,0%,,,,,
player,201412040chi,dal,MartZa00,special_teams,7,,,,,
player,201412040chi,dal,MartZa00,st_pct,24%,,,,,
player,201412040chi,dal,FreeDo20,pos,T,,,,,
player,201412040chi,dal,FreeDo20,offense,62,,,,,
player,201412040chi,dal,FreeDo20,off_pct,100%,,,,,
player,201412040chi,dal,FreeDo20,defense,0,,,,,
player,201412040chi,dal,FreeDo20,def_pct,0%,,,,,
player,201412040chi,dal,FreeDo20,special_teams,7,,,,,
player,201412040chi,dal,FreeDo20,st_pct,24%,,,,,
player,201412040chi,dal,FredTr00,pos,C,,,,,
player,201412040chi,dal,FredTr00,offense,62,,,,,
player,201412040chi,dal,FredTr00,off_pct,100%,,,,,
player,201412040chi,dal,FredTr00,defense,0,,,,,
player,201412040chi,dal,FredTr00,def_pct,0%,,,,,
player,201412040chi,dal,FredTr00,special_teams,7,,,,,
player,201412040chi,dal,FredTr00,st_pct,24%,,,,,
player,201412040chi,dal,SmitTy00,pos,T,,,,,
player,201412040chi,dal,SmitTy00,offense,62,,,,,
player,201412040chi,dal,SmitTy00,off_pct,100%,,,,,
player,201412040chi,dal,SmitTy00,defense,0,,,,,
player,201412040chi,dal,SmitTy00,def_pct,0%,,,,,
player,201412040chi,dal,SmitTy00,special_teams,7,,,,,
player,201412040chi,dal,SmitTy00,st_pct,24%,,,,,
player,201412040chi,dal,RomoTo00,pos,QB,,,,,
player,201412040chi,dal,RomoTo00,offense,62,,,,,
player,201412040chi,dal,RomoTo00,off_pct,100%,,,,,
player,201412040chi,dal,RomoTo00,defense,0,,,,,
player,201412040chi,dal,RomoTo00,def_pct,0%,,,,,
player,201412040chi,dal,RomoTo00,special_teams,0,,,,,
player,201412040chi,dal,RomoTo00,st_pct,0%,,,,,
player,201412040chi,dal,MurrDe00,pos,RB,,,,,
player,201412040chi,dal,MurrDe00,offense,58,,,,,
player,201412040chi,dal,MurrDe00,off_pct,94%,,,,,
player,201412040chi,dal,MurrDe00,defense,0,,,,,
player,201412040chi,dal,MurrDe00,def_pct,0%,,,,,
player,201412040chi,dal,MurrDe00,special_teams,0,,,,,
player,201412040chi,dal,MurrDe00,st_pct,0%,,,,,
player,201412040chi,dal,BryaDe01,pos,WR,,,,,
player,201412040chi,dal,BryaDe01,offense,57,,,,,
player,201412040chi,dal,BryaDe01,off_pct,92%,,,,,
player,201412040chi,dal,BryaDe01,defense,0,,,,,
player,201412040chi,dal,BryaDe01,def_pct,0%,,,,,
player,201412040chi,dal,BryaDe01,special_teams,2,,,,,
player,201412040chi,dal,BryaDe01,st_pct,7%,,,,,
player,201412040chi,dal,WillTe01,pos,WR,,,,,
player,201412040chi,dal,WillTe01,offense,39,,,,,
player,201412040chi,dal,WillTe01,off_pct,63%,,,,,
player,201412040chi,dal,WillTe01,defense,0,,,,,
player,201412040chi,dal,WillTe01,def_pct,0%,,,,,
player,201412040chi,dal,WillTe01,special_teams,1,,,,,
player,201412040chi,dal,WillTe01,st_pct,3%,,,,,
player,201412040chi,dal,HannJa00,pos,TE,,,,,
player,201412040chi,dal,HannJa00,offense,28,,,,,
player,201412040chi,dal,HannJa00,off_pct,45%,,,,,
player,201412040chi,dal,HannJa00,defense,0,,,,,
player,201412040chi,dal,HannJa00,def_pct,0%,,,,,
player,201412040chi,dal,HannJa00,special_teams,15,,,,,
player,201412040chi,dal,HannJa00,st_pct,52%,,,,,
player,201412040chi,dal,EscoGa00,pos,TE,,,,,
player,201412040chi,dal,EscoGa00,offense,24,,,,,
player,201412040chi,dal,EscoGa00,off_pct,39%,,,,,
player,201412040chi,dal,EscoGa00,defense,0,,,,,
player,201412040chi,dal,EscoGa00,def_pct,0%,,,,,
player,201412040chi,dal,EscoGa00,special_teams,10,,,,,
player,201412040chi,dal,EscoGa00,st_pct,34%,,,,,
player,201412040chi,dal,HarrDw00,pos,WR,,,,,
player,201412040chi,dal,HarrDw00,offense,13,,,,,
player,201412040chi,dal,HarrDw00,off_pct,21%,,,,,
player,201412040chi,dal,HarrDw00,defense,0,,,,,
player,201412040chi,dal,HarrDw00,def_pct,0%,,,,,
player,201412040chi,dal,HarrDw00,special_teams,19,,,,,
player,201412040chi,dal,HarrDw00,st_pct,66%,,,,,
player,201412040chi,dal,ClutTy00,pos,FB,,,,,
player,201412040chi,dal,ClutTy00,offense,12,,,,,
player,201412040chi,dal,ClutTy00,off_pct,19%,,,,,
player,201412040chi,dal,ClutTy00,defense,0,,,,,
player,201412040chi,dal,ClutTy00,def_pct,0%,,,,,
player,201412040chi,dal,ClutTy00,special_teams,2,,,,,
player,201412040chi,dal,ClutTy00,st_pct,7%,,,,,
player,201412040chi,dal,BeasCo00,pos,WR,,,,,
player,201412040chi,dal,BeasCo00,offense,10,,,,,
player,201412040chi,dal,BeasCo00,off_pct,16%,,,,,
player,201412040chi,dal,BeasCo00,defense,0,,,,,
player,201412040chi,dal,BeasCo00,def_pct,0%,,,,,
player,201412040chi,dal,BeasCo00,special_teams,1,,,,,
player,201412040chi,dal,BeasCo00,st_pct,3%,,,,,
player,201412040chi,dal,StreDe00,pos,WR,,,,,
player,201412040chi,dal,StreDe00,offense,3,,,,,
player,201412040chi,dal,StreDe00,off_pct,5%,,,,,
player,201412040chi,dal,StreDe00,defense,0,,,,,
player,201412040chi,dal,StreDe00,def_pct,0%,,,,,
player,201412040chi,dal,StreDe00,special_teams,0,,,,,
player,201412040chi,dal,StreDe00,st_pct,0%,,,,,
player,201412040chi,dal,WilcJ.00,pos,FS,,,,,
player,201412040chi,dal,WilcJ.00,offense,2,,,,,
player,201412040chi,dal,WilcJ.00,off_pct,3%,,,,,
player,201412040chi,dal,WilcJ.00,defense,68,,,,,
player,201412040chi,dal,WilcJ.00,def_pct,99%,,,,,
player,201412040chi,dal,WilcJ.00,special_teams,18,,,,,
player,201412040chi,dal,WilcJ.00,st_pct,62%,,,,,
player,201412040chi,dal,RandJo01,pos,RB,,,,,
