game,2014,4,20140929,201409290kan,nwe,"New England Patriots",14,kan,"Kansas City Chiefs",41
player,201409290kan,kan,OwenCh99,tackles_loss,0,,,,,
player,201409290kan,kan,OwenCh99,qb_hits,0,,,,,
player,201409290kan,kan,OwenCh99,fumbles_rec,0,,,,,
player,201409290kan,kan,OwenCh99,fumbles_rec_yds,0,,,,,
player,201409290kan,kan,OwenCh99,fumbles_rec_td,0,,,,,
player,201409290kan,kan,OwenCh99,fumbles_forced,0,,,,,
player,201409290kan,kan,PoexDo00,def_int,0,,,,,
player,201409290kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201409290kan,kan,PoexDo00,def_int_td,0,,,,,
player,201409290kan,kan,PoexDo00,def_int_long,0,,,,,
player,201409290kan,kan,PoexDo00,pass_defended,0,,,,,
player,201409290kan,kan,PoexDo00,sacks,0.0,,,,,
player,201409290kan,kan,PoexDo00,tackles_combined,1,,,,,
player,201409290kan,kan,PoexDo00,tackles_solo,1,,,,,
player,201409290kan,kan,PoexDo00,tackles_assists,0,,,,,
player,201409290kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201409290kan,kan,PoexDo00,qb_hits,0,,,,,
player,201409290kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201409290kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201409290kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201409290kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201409290kan,kan,SherAn00,def_int,0,,,,,
player,201409290kan,kan,SherAn00,def_int_yds,0,,,,,
player,201409290kan,kan,SherAn00,def_int_td,0,,,,,
player,201409290kan,kan,SherAn00,def_int_long,0,,,,,
player,201409290kan,kan,SherAn00,pass_defended,0,,,,,
player,201409290kan,kan,SherAn00,sacks,0.0,,,,,
player,201409290kan,kan,SherAn00,tackles_combined,1,,,,,
player,201409290kan,kan,SherAn00,tackles_solo,1,,,,,
player,201409290kan,kan,SherAn00,tackles_assists,0,,,,,
player,201409290kan,kan,SherAn00,tackles_loss,0,,,,,
player,201409290kan,kan,SherAn00,qb_hits,0,,,,,
player,201409290kan,kan,SherAn00,fumbles_rec,0,,,,,
player,201409290kan,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201409290kan,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201409290kan,kan,SherAn00,fumbles_forced,0,,,,,
player,201409290kan,nwe,EdelJu00,kick_ret,0,,,,,
player,201409290kan,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201409290kan,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201409290kan,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201409290kan,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201409290kan,nwe,EdelJu00,punt_ret,2,,,,,
player,201409290kan,nwe,EdelJu00,punt_ret_yds,10,,,,,
player,201409290kan,nwe,EdelJu00,punt_ret_yds_per_ret,5.0,,,,,
player,201409290kan,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201409290kan,nwe,EdelJu00,punt_ret_long,10,,,,,
player,201409290kan,nwe,ChunPa99,kick_ret,2,,,,,
player,201409290kan,nwe,ChunPa99,kick_ret_yds,45,,,,,
player,201409290kan,nwe,ChunPa99,kick_ret_yds_per_ret,22.5,,,,,
player,201409290kan,nwe,ChunPa99,kick_ret_td,0,,,,,
player,201409290kan,nwe,ChunPa99,kick_ret_long,26,,,,,
player,201409290kan,nwe,ChunPa99,punt_ret,0,,,,,
player,201409290kan,nwe,ChunPa99,punt_ret_yds,0,,,,,
player,201409290kan,nwe,ChunPa99,punt_ret_yds_per_ret,,,,,,
player,201409290kan,nwe,ChunPa99,punt_ret_td,0,,,,,
player,201409290kan,nwe,ChunPa99,punt_ret_long,0,,,,,
player,201409290kan,kan,HammFr00,kick_ret,0,,,,,
player,201409290kan,kan,HammFr00,kick_ret_yds,0,,,,,
player,201409290kan,kan,HammFr00,kick_ret_yds_per_ret,,,,,,
player,201409290kan,kan,HammFr00,kick_ret_td,0,,,,,
player,201409290kan,kan,HammFr00,kick_ret_long,0,,,,,
player,201409290kan,kan,HammFr00,punt_ret,2,,,,,
player,201409290kan,kan,HammFr00,punt_ret_yds,3,,,,,
player,201409290kan,kan,HammFr00,punt_ret_yds_per_ret,1.5,,,,,
player,201409290kan,kan,HammFr00,punt_ret_td,0,,,,,
player,201409290kan,kan,HammFr00,punt_ret_long,3,,,,,
player,201409290kan,kan,DaviKn00,kick_ret,2,,,,,
player,201409290kan,kan,DaviKn00,kick_ret_yds,36,,,,,
player,201409290kan,kan,DaviKn00,kick_ret_yds_per_ret,18.0,,,,,
player,201409290kan,kan,DaviKn00,kick_ret_td,0,,,,,
player,201409290kan,kan,DaviKn00,kick_ret_long,26,,,,,
player,201409290kan,kan,DaviKn00,punt_ret,0,,,,,
player,201409290kan,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201409290kan,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201409290kan,kan,DaviKn00,punt_ret_td,0,,,,,
player,201409290kan,kan,DaviKn00,punt_ret_long,0,,,,,
player,201409290kan,nwe,GostSt20,xpm,2,,,,,
player,201409290kan,nwe,GostSt20,xpa,2,,,,,
player,201409290kan,nwe,GostSt20,fgm,,,,,,
player,201409290kan,nwe,GostSt20,fga,,,,,,
player,201409290kan,nwe,GostSt20,punt,0,,,,,
player,201409290kan,nwe,GostSt20,punt_yds,0,,,,,
player,201409290kan,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201409290kan,nwe,GostSt20,punt_long,0,,,,,
player,201409290kan,nwe,AlleRy01,xpm,,,,,,
player,201409290kan,nwe,AlleRy01,xpa,,,,,,
player,201409290kan,nwe,AlleRy01,fgm,,,,,,
player,201409290kan,nwe,AlleRy01,fga,,,,,,
player,201409290kan,nwe,AlleRy01,punt,6,,,,,
player,201409290kan,nwe,AlleRy01,punt_yds,293,,,,,
player,201409290kan,nwe,AlleRy01,punt_yds_per_punt,48.8,,,,,
player,201409290kan,nwe,AlleRy01,punt_long,59,,,,,
player,201409290kan,kan,SantCa01,xpm,5,,,,,
player,201409290kan,kan,SantCa01,xpa,5,,,,,
player,201409290kan,kan,SantCa01,fgm,2,,,,,
player,201409290kan,kan,SantCa01,fga,2,,,,,
player,201409290kan,kan,SantCa01,punt,0,,,,,
player,201409290kan,kan,SantCa01,punt_yds,0,,,,,
player,201409290kan,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201409290kan,kan,SantCa01,punt_long,0,,,,,
player,201409290kan,kan,ColqDu20,xpm,,,,,,
player,201409290kan,kan,ColqDu20,xpa,,,,,,
player,201409290kan,kan,ColqDu20,fgm,,,,,,
player,201409290kan,kan,ColqDu20,fga,,,,,,
player,201409290kan,kan,ColqDu20,punt,4,,,,,
player,201409290kan,kan,ColqDu20,punt_yds,180,,,,,
player,201409290kan,kan,ColqDu20,punt_yds_per_punt,45.0,,,,,
player,201409290kan,kan,ColqDu20,punt_long,54,,,,,
player,201409290kan,kan,FishEr00,pos,T,,,,,
player,201409290kan,kan,FishEr00,offense,67,,,,,
player,201409290kan,kan,FishEr00,off_pct,100%,,,,,
player,201409290kan,kan,FishEr00,defense,0,,,,,
player,201409290kan,kan,FishEr00,def_pct,0%,,,,,
player,201409290kan,kan,FishEr00,special_teams,7,,,,,
player,201409290kan,kan,FishEr00,st_pct,24%,,,,,
player,201409290kan,kan,HarrRy20,pos,T,,,,,
player,201409290kan,kan,HarrRy20,offense,67,,,,,
player,201409290kan,kan,HarrRy20,off_pct,100%,,,,,
player,201409290kan,kan,HarrRy20,defense,0,,,,,
player,201409290kan,kan,HarrRy20,def_pct,0%,,,,,
player,201409290kan,kan,HarrRy20,special_teams,7,,,,,
player,201409290kan,kan,HarrRy20,st_pct,24%,,,,,
player,201409290kan,kan,FultZa00,pos,G,,,,,
player,201409290kan,kan,FultZa00,offense,67,,,,,
player,201409290kan,kan,FultZa00,off_pct,100%,,,,,
player,201409290kan,kan,FultZa00,defense,0,,,,,
player,201409290kan,kan,FultZa00,def_pct,0%,,,,,
player,201409290kan,kan,FultZa00,special_teams,7,,,,,
player,201409290kan,kan,FultZa00,st_pct,24%,,,,,
player,201409290kan,kan,HudsRo00,pos,C,,,,,
player,201409290kan,kan,HudsRo00,offense,67,,,,,
player,201409290kan,kan,HudsRo00,off_pct,100%,,,,,
player,201409290kan,kan,HudsRo00,defense,0,,,,,
player,201409290kan,kan,HudsRo00,def_pct,0%,,,,,
player,201409290kan,kan,HudsRo00,special_teams,7,,,,,
player,201409290kan,kan,HudsRo00,st_pct,24%,,,,,
player,201409290kan,kan,SmitAl03,pos,QB,,,,,
player,201409290kan,kan,SmitAl03,offense,67,,,,,
player,201409290kan,kan,SmitAl03,off_pct,100%,,,,,
player,201409290kan,kan,SmitAl03,defense,0,,,,,
player,201409290kan,kan,SmitAl03,def_pct,0%,,,,,
player,201409290kan,kan,SmitAl03,special_teams,0,,,,,
player,201409290kan,kan,SmitAl03,st_pct,0%,,,,,
player,201409290kan,kan,McGlMi20,pos,G,,,,,
player,201409290kan,kan,McGlMi20,offense,67,,,,,
player,201409290kan,kan,McGlMi20,off_pct,100%,,,,,
player,201409290kan,kan,McGlMi20,defense,0,,,,,
player,201409290kan,kan,McGlMi20,def_pct,0%,,,,,
player,201409290kan,kan,McGlMi20,special_teams,0,,,,,
player,201409290kan,kan,McGlMi20,st_pct,0%,,,,,
player,201409290kan,kan,FasaAn00,pos,TE,,,,,
player,201409290kan,kan,FasaAn00,offense,60,,,,,
player,201409290kan,kan,FasaAn00,off_pct,90%,,,,,
player,201409290kan,kan,FasaAn00,defense,0,,,,,
player,201409290kan,kan,FasaAn00,def_pct,0%,,,,,
player,201409290kan,kan,FasaAn00,special_teams,0,,,,,
player,201409290kan,kan,FasaAn00,st_pct,0%,,,,,
player,201409290kan,kan,BoweDw00,pos,WR,,,,,
player,201409290kan,kan,BoweDw00,offense,53,,,,,
player,201409290kan,kan,BoweDw00,off_pct,79%,,,,,
player,201409290kan,kan,BoweDw00,defense,0,,,,,
player,201409290kan,kan,BoweDw00,def_pct,0%,,,,,
player,201409290kan,kan,BoweDw00,special_teams,1,,,,,
player,201409290kan,kan,BoweDw00,st_pct,3%,,,,,
player,201409290kan,kan,AverDo00,pos,WR,,,,,
player,201409290kan,kan,AverDo00,offense,40,,,,,
player,201409290kan,kan,AverDo00,off_pct,60%,,,,,
player,201409290kan,kan,AverDo00,defense,0,,,,,
player,201409290kan,kan,AverDo00,def_pct,0%,,,,,
player,201409290kan,kan,AverDo00,special_teams,0,,,,,
player,201409290kan,kan,AverDo00,st_pct,0%,,,,,
player,201409290kan,kan,KelcTr00,pos,TE,,,,,
player,201409290kan,kan,KelcTr00,offense,35,,,,,
player,201409290kan,kan,KelcTr00,off_pct,52%,,,,,
player,201409290kan,kan,KelcTr00,defense,0,,,,,
player,201409290kan,kan,KelcTr00,def_pct,0%,,,,,
player,201409290kan,kan,KelcTr00,special_teams,7,,,,,
player,201409290kan,kan,KelcTr00,st_pct,24%,,,,,
player,201409290kan,kan,CharJa00,pos,RB,,,,,
player,201409290kan,kan,CharJa00,offense,35,,,,,
player,201409290kan,kan,CharJa00,off_pct,52%,,,,,
player,201409290kan,kan,CharJa00,defense,0,,,,,
player,201409290kan,kan,CharJa00,def_pct,0%,,,,,
player,201409290kan,kan,CharJa00,special_teams,0,,,,,
player,201409290kan,kan,CharJa00,st_pct,0%,,,,,
player,201409290kan,kan,DaviKn00,pos,RB,,,,,
player,201409290kan,kan,DaviKn00,offense,30,,,,,
player,201409290kan,kan,DaviKn00,off_pct,45%,,,,,
player,201409290kan,kan,DaviKn00,defense,0,,,,,
player,201409290kan,kan,DaviKn00,def_pct,0%,,,,,
player,201409290kan,kan,DaviKn00,special_teams,3,,,,,
player,201409290kan,kan,DaviKn00,st_pct,10%,,,,,
player,201409290kan,kan,HemiJu00,pos,WR,,,,,
player,201409290kan,kan,HemiJu00,offense,28,,,,,
player,201409290kan,kan,HemiJu00,off_pct,42%,,,,,
player,201409290kan,kan,HemiJu00,defense,0,,,,,
player,201409290kan,kan,HemiJu00,def_pct,0%,,,,,
player,201409290kan,kan,HemiJu00,special_teams,20,,,,,
player,201409290kan,kan,HemiJu00,st_pct,69%,,,,,
player,201409290kan,kan,SherAn00,pos,FB,,,,,
player,201409290kan,kan,SherAn00,offense,26,,,,,
player,201409290kan,kan,SherAn00,off_pct,39%,,,,,
player,201409290kan,kan,SherAn00,defense,0,,,,,
player,201409290kan,kan,SherAn00,def_pct,0%,,,,,
player,201409290kan,kan,SherAn00,special_teams,14,,,,,
player,201409290kan,kan,SherAn00,st_pct,48%,,,,,
player,201409290kan,kan,JenkA.00,pos,WR,,,,,
player,201409290kan,kan,JenkA.00,offense,11,,,,,
player,201409290kan,kan,JenkA.00,off_pct,16%,,,,,
player,201409290kan,kan,JenkA.00,defense,0,,,,,
player,201409290kan,kan,JenkA.00,def_pct,0%,,,,,
player,201409290kan,kan,JenkA.00,special_teams,2,,,,,
player,201409290kan,kan,JenkA.00,st_pct,7%,,,,,
player,201409290kan,kan,HarrDe03,pos,TE,,,,,
player,201409290kan,kan,HarrDe03,offense,10,,,,,
player,201409290kan,kan,HarrDe03,off_pct,15%,,,,,
player,201409290kan,kan,HarrDe03,defense,0,,,,,
player,201409290kan,kan,HarrDe03,def_pct,0%,,,,,
player,201409290kan,kan,HarrDe03,special_teams,9,,,,,
player,201409290kan,kan,HarrDe03,st_pct,31%,,,,,
player,201409290kan,kan,HammFr00,pos,WR,,,,,
player,201409290kan,kan,HammFr00,offense,4,,,,,
player,201409290kan,kan,HammFr00,off_pct,6%,,,,,
player,201409290kan,kan,HammFr00,defense,0,,,,,
player,201409290kan,kan,HammFr00,def_pct,0%,,,,,
player,201409290kan,kan,HammFr00,special_teams,6,,,,,
player,201409290kan,kan,HammFr00,st_pct,21%,,,,,
player,201409290kan,kan,GrayCy00,pos,RB,,,,,
player,201409290kan,kan,GrayCy00,offense,2,,,,,
player,201409290kan,kan,GrayCy00,off_pct,3%,,,,,
player,201409290kan,kan,GrayCy00,defense,0,,,,,
player,201409290kan,kan,GrayCy00,def_pct,0%,,,,,
player,201409290kan,kan,GrayCy00,special_teams,20,,,,,
player,201409290kan,kan,GrayCy00,st_pct,69%,,,,,
player,201409290kan,kan,PoexDo00,pos,NT,,,,,
player,201409290kan,kan,PoexDo00,offense,1,,,,,
player,201409290kan,kan,PoexDo00,off_pct,1%,,,,,
player,201409290kan,kan,PoexDo00,defense,43,,,,,
player,201409290kan,kan,PoexDo00,def_pct,86%,,,,,
player,201409290kan,kan,PoexDo00,special_teams,2,,,,,
player,201409290kan,kan,PoexDo00,st_pct,7%,,,,,
player,201409290kan,kan,AbduHu99,pos,FS,,,,,
player,201409290kan,kan,AbduHu99,offense,0,,,,,
player,201409290kan,kan,AbduHu99,off_pct,0%,,,,,
player,201409290kan,kan,AbduHu99,defense,50,,,,,
player,201409290kan,kan,AbduHu99,def_pct,100%,,,,,
player,201409290kan,kan,AbduHu99,special_teams,5,,,,,
player,201409290kan,kan,AbduHu99,st_pct,17%,,,,,
player,201409290kan,kan,ParkRo01,pos,CB,,,,,
player,201409290kan,kan,ParkRo01,offense,0,,,,,
player,201409290kan,kan,ParkRo01,off_pct,0%,,,,,
player,201409290kan,kan,ParkRo01,defense,50,,,,,
player,201409290kan,kan,ParkRo01,def_pct,100%,,,,,
player,201409290kan,kan,ParkRo01,special_teams,3,,,,,
player,201409290kan,kan,ParkRo01,st_pct,10%,,,,,
player,201409290kan,kan,MaugJo00,pos,LB,,,,,
player,201409290kan,kan,MaugJo00,offense,0,,,,,
player,201409290kan,kan,MaugJo00,off_pct,0%,,,,,
player,201409290kan,kan,MaugJo00,defense,50,,,,,
player,201409290kan,kan,MaugJo00,def_pct,100%,,,,,
player,201409290kan,kan,MaugJo00,special_teams,2,,,,,
player,201409290kan,kan,MaugJo00,st_pct,7%,,,,,
player,201409290kan,kan,SmitSe99,pos,CB,,,,,
player,201409290kan,kan,SmitSe99,offense,0,,,,,
player,201409290kan,kan,SmitSe99,off_pct,0%,,,,,
player,201409290kan,kan,SmitSe99,defense,50,,,,,
player,201409290kan,kan,SmitSe99,def_pct,100%,,,,,
player,201409290kan,kan,SmitSe99,special_teams,0,,,,,
player,201409290kan,kan,SmitSe99,st_pct,0%,,,,,
player,201409290kan,kan,HousJu00,pos,LB,,,,,
player,201409290kan,kan,HousJu00,offense,0,,,,,
player,201409290kan,kan,HousJu00,off_pct,0%,,,,,
player,201409290kan,kan,HousJu00,defense,50,,,,,
player,201409290kan,kan,HousJu00,def_pct,100%,,,,,
player,201409290kan,kan,HousJu00,special_teams,0,,,,,
player,201409290kan,kan,HousJu00,st_pct,0%,,,,,
player,201409290kan,kan,CoopMa00,pos,CB,,,,,
player,201409290kan,kan,CoopMa00,offense,0,,,,,
player,201409290kan,kan,CoopMa00,off_pct,0%,,,,,
player,201409290kan,kan,CoopMa00,defense,50,,,,,
player,201409290kan,kan,CoopMa00,def_pct,100%,,,,,
player,201409290kan,kan,CoopMa00,special_teams,0,,,,,
player,201409290kan,kan,CoopMa00,st_pct,0%,,,,,
player,201409290kan,kan,BailAl00,pos,DE,,,,,
player,201409290kan,kan,BailAl00,offense,0,,,,,
player,201409290kan,kan,BailAl00,off_pct,0%,,,,,
player,201409290kan,kan,BailAl00,defense,45,,,,,
player,201409290kan,kan,BailAl00,def_pct,90%,,,,,
player,201409290kan,kan,BailAl00,special_teams,9,,,,,
player,201409290kan,kan,BailAl00,st_pct,31%,,,,,
player,201409290kan,kan,HaliTa20,pos,LB,,,,,
player,201409290kan,kan,HaliTa20,offense,0,,,,,
player,201409290kan,kan,HaliTa20,off_pct,0%,,,,,
player,201409290kan,kan,HaliTa20,defense,41,,,,,
player,201409290kan,kan,HaliTa20,def_pct,82%,,,,,
player,201409290kan,kan,HaliTa20,special_teams,0,,,,,
player,201409290kan,kan,HaliTa20,st_pct,0%,,,,,
player,201409290kan,kan,OwenCh99,pos,CB,,,,,
player,201409290kan,kan,OwenCh99,offense,0,,,,,
player,201409290kan,kan,OwenCh99,off_pct,0%,,,,,
player,201409290kan,kan,OwenCh99,defense,34,,,,,
player,201409290kan,kan,OwenCh99,def_pct,68%,,,,,
player,201409290kan,kan,OwenCh99,special_teams,15,,,,,
player,201409290kan,kan,OwenCh99,st_pct,52%,,,,,
player,201409290kan,kan,ColeKu99,pos,FS,,,,,
player,201409290kan,kan,ColeKu99,offense,0,,,,,
player,201409290kan,kan,ColeKu99,off_pct,0%,,,,,
player,201409290kan,kan,ColeKu99,defense,24,,,,,
player,201409290kan,kan,ColeKu99,def_pct,48%,,,,,
player,201409290kan,kan,ColeKu99,special_teams,12,,,,,
player,201409290kan,kan,ColeKu99,st_pct,41%,,,,,
player,201409290kan,kan,HowaJa00,pos,DE,,,,,
player,201409290kan,kan,HowaJa00,offense,0,,,,,
player,201409290kan,kan,HowaJa00,off_pct,0%,,,,,
player,201409290kan,kan,HowaJa00,defense,22,,,,,
player,201409290kan,kan,HowaJa00,def_pct,44%,,,,,
player,201409290kan,kan,HowaJa00,special_teams,0,,,,,
player,201409290kan,kan,HowaJa00,st_pct,0%,,,,,
player,201409290kan,kan,JohnJa04,pos,LB,,,,,
player,201409290kan,kan,JohnJa04,offense,0,,,,,
player,201409290kan,kan,JohnJa04,off_pct,0%,,,,,
player,201409290kan,kan,JohnJa04,defense,16,,,,,
player,201409290kan,kan,JohnJa04,def_pct,32%,,,,,
player,201409290kan,kan,JohnJa04,special_teams,9,,,,,
player,201409290kan,kan,JohnJa04,st_pct,31%,,,,,
player,201409290kan,kan,MartJo02,pos,LB,,,,,
player,201409290kan,kan,MartJo02,offense,0,,,,,
player,201409290kan,kan,MartJo02,off_pct,0%,,,,,
player,201409290kan,kan,MartJo02,defense,9,,,,,
player,201409290kan,kan,MartJo02,def_pct,18%,,,,,
player,201409290kan,kan,MartJo02,special_teams,21,,,,,
player,201409290kan,kan,MartJo02,st_pct,72%,,,,,
player,201409290kan,kan,VickKe99,pos,DT,,,,,
player,201409290kan,kan,VickKe99,offense,0,,,,,
player,201409290kan,kan,VickKe99,off_pct,0%,,,,,
player,201409290kan,kan,VickKe99,defense,6,,,,,
player,201409290kan,kan,VickKe99,def_pct,12%,,,,,
player,201409290kan,kan,VickKe99,special_teams,9,,,,,
player,201409290kan,kan,VickKe99,st_pct,31%,,,,,
player,201409290kan,kan,WalkVa99,pos,DE,,,,,
player,201409290kan,kan,WalkVa99,offense,0,,,,,
player,201409290kan,kan,WalkVa99,off_pct,0%,,,,,
player,201409290kan,kan,WalkVa99,defense,6,,,,,
player,201409290kan,kan,WalkVa99,def_pct,12%,,,,,
player,201409290kan,kan,WalkVa99,special_teams,0,,,,,
player,201409290kan,kan,WalkVa99,st_pct,0%,,,,,
player,201409290kan,kan,FordDe00,pos,LB,,,,,
player,201409290kan,kan,FordDe00,offense,0,,,,,
player,201409290kan,kan,FordDe00,off_pct,0%,,,,,
player,201409290kan,kan,FordDe00,defense,4,,,,,
player,201409290kan,kan,FordDe00,def_pct,8%,,,,,
player,201409290kan,kan,FordDe00,special_teams,1,,,,,
player,201409290kan,kan,FordDe00,st_pct,3%,,,,,
player,201409290kan,kan,ZombFr00,pos,LB,,,,,
player,201409290kan,kan,ZombFr00,offense,0,,,,,
player,201409290kan,kan,ZombFr00,off_pct,0%,,,,,
player,201409290kan,kan,ZombFr00,defense,0,,,,,
player,201409290kan,kan,ZombFr00,def_pct,0%,,,,,
player,201409290kan,kan,ZombFr00,special_teams,21,,,,,
player,201409290kan,kan,ZombFr00,st_pct,72%,,,,,
player,201409290kan,kan,McCrKe00,pos,FS,,,,,
player,201409290kan,kan,McCrKe00,offense,0,,,,,
player,201409290kan,kan,McCrKe00,off_pct,0%,,,,,
player,201409290kan,kan,McCrKe00,defense,0,,,,,
player,201409290kan,kan,McCrKe00,def_pct,0%,,,,,
player,201409290kan,kan,McCrKe00,special_teams,20,,,,,
player,201409290kan,kan,McCrKe00,st_pct,69%,,,,,
player,201409290kan,kan,FranJe00,pos,LB,,,,,
player,201409290kan,kan,FranJe00,offense,0,,,,,
player,201409290kan,kan,FranJe00,off_pct,0%,,,,,
player,201409290kan,kan,FranJe00,defense,0,,,,,
player,201409290kan,kan,FranJe00,def_pct,0%,,,,,
player,201409290kan,kan,FranJe00,special_teams,19,,,,,
player,201409290kan,kan,FranJe00,st_pct,66%,,,,,
player,201409290kan,kan,GainPh00,pos,CB,,,,,
player,201409290kan,kan,GainPh00,offense,0,,,,,
player,201409290kan,kan,GainPh00,off_pct,0%,,,,,
player,201409290kan,kan,GainPh00,defense,0,,,,,
player,201409290kan,kan,GainPh00,def_pct,0%,,,,,
player,201409290kan,kan,GainPh00,special_teams,17,,,,,
player,201409290kan,kan,GainPh00,st_pct,59%,,,,,
player,201409290kan,kan,SantCa01,pos,K,,,,,
player,201409290kan,kan,SantCa01,offense,0,,,,,
player,201409290kan,kan,SantCa01,off_pct,0%,,,,,
player,201409290kan,kan,SantCa01,defense,0,,,,,
player,201409290kan,kan,SantCa01,def_pct,0%,,,,,
player,201409290kan,kan,SantCa01,special_teams,14,,,,,
player,201409290kan,kan,SantCa01,st_pct,48%,,,,,
player,201409290kan,kan,GaffTh20,pos,LS,,,,,
player,201409290kan,kan,GaffTh20,offense,0,,,,,
player,201409290kan,kan,GaffTh20,off_pct,0%,,,,,
player,201409290kan,kan,GaffTh20,defense,0,,,,,
player,201409290kan,kan,GaffTh20,def_pct,0%,,,,,
player,201409290kan,kan,GaffTh20,special_teams,11,,,,,
player,201409290kan,kan,GaffTh20,st_pct,38%,,,,,
player,201409290kan,kan,ColqDu20,pos,P,,,,,
player,201409290kan,kan,ColqDu20,offense,0,,,,,
player,201409290kan,kan,ColqDu20,off_pct,0%,,,,,
player,201409290kan,kan,ColqDu20,defense,0,,,,,
player,201409290kan,kan,ColqDu20,def_pct,0%,,,,,
player,201409290kan,kan,ColqDu20,special_teams,11,,,,,
player,201409290kan,kan,ColqDu20,st_pct,38%,,,,,
player,201409290kan,kan,LinkJe20,pos,G,,,,,
player,201409290kan,kan,LinkJe20,offense,0,,,,,
player,201409290kan,kan,LinkJe20,off_pct,0%,,,,,
player,201409290kan,kan,LinkJe20,defense,0,,,,,
player,201409290kan,kan,LinkJe20,def_pct,0%,,,,,
player,201409290kan,kan,LinkJe20,special_teams,7,,,,,
player,201409290kan,kan,LinkJe20,st_pct,24%,,,,,
player,201409290kan,nwe,LaFeBr00,pos,WR,,,,,
player,201409290kan,nwe,LaFeBr00,offense,50,,,,,
player,201409290kan,nwe,LaFeBr00,off_pct,100%,,,,,
player,201409290kan,nwe,LaFeBr00,defense,0,,,,,
player,201409290kan,nwe,LaFeBr00,def_pct,0%,,,,,
player,201409290kan,nwe,LaFeBr00,special_teams,0,,,,,
player,201409290kan,nwe,LaFeBr00,st_pct,0%,,,,,
player,201409290kan,nwe,StorBr00,pos,C,,,,,
player,201409290kan,nwe,StorBr00,offense,50,,,,,
player,201409290kan,nwe,StorBr00,off_pct,100%,,,,,
player,201409290kan,nwe,StorBr00,defense,0,,,,,
player,201409290kan,nwe,StorBr00,def_pct,0%,,,,,
player,201409290kan,nwe,StorBr00,special_teams,0,,,,,
player,201409290kan,nwe,StorBr00,st_pct,0%,,,,,
player,201409290kan,nwe,EdelJu00,pos,WR,,,,,
player,201409290kan,nwe,EdelJu00,offense,47,,,,,
player,201409290kan,nwe,EdelJu00,off_pct,94%,,,,,
player,201409290kan,nwe,EdelJu00,defense,0,,,,,
player,201409290kan,nwe,EdelJu00,def_pct,0%,,,,,
player,201409290kan,nwe,EdelJu00,special_teams,4,,,,,
player,201409290kan,nwe,EdelJu00,st_pct,14%,,,,,
player,201409290kan,nwe,FlemCa00,pos,T,,,,,
player,201409290kan,nwe,FlemCa00,offense,47,,,,,
player,201409290kan,nwe,FlemCa00,off_pct,94%,,,,,
player,201409290kan,nwe,FlemCa00,defense,0,,,,,
player,201409290kan,nwe,FlemCa00,def_pct,0%,,,,,
player,201409290kan,nwe,FlemCa00,special_teams,2,,,,,
player,201409290kan,nwe,FlemCa00,st_pct,7%,,,,,
player,201409290kan,nwe,SoldNa00,pos,T,,,,,
player,201409290kan,nwe,SoldNa00,offense,41,,,,,
player,201409290kan,nwe,SoldNa00,off_pct,82%,,,,,
player,201409290kan,nwe,SoldNa00,defense,0,,,,,
player,201409290kan,nwe,SoldNa00,def_pct,0%,,,,,
player,201409290kan,nwe,SoldNa00,special_teams,2,,,,,
player,201409290kan,nwe,SoldNa00,st_pct,7%,,,,,
player,201409290kan,nwe,VollSe20,pos,T,,,,,
player,201409290kan,nwe,VollSe20,offense,39,,,,,
player,201409290kan,nwe,VollSe20,off_pct,78%,,,,,
player,201409290kan,nwe,VollSe20,defense,0,,,,,
player,201409290kan,nwe,VollSe20,def_pct,0%,,,,,
player,201409290kan,nwe,VollSe20,special_teams,2,,,,,
player,201409290kan,nwe,VollSe20,st_pct,7%,,,,,
player,201409290kan,nwe,ConnDa21,pos,G,,,,,
player,201409290kan,nwe,ConnDa21,offense,38,,,,,
player,201409290kan,nwe,ConnDa21,off_pct,76%,,,,,
player,201409290kan,nwe,ConnDa21,defense,0,,,,,
player,201409290kan,nwe,ConnDa21,def_pct,0%,,,,,
player,201409290kan,nwe,ConnDa21,special_teams,2,,,,,
player,201409290kan,nwe,ConnDa21,st_pct,7%,,,,,
player,201409290kan,nwe,BradTo00,pos,QB,,,,,
player,201409290kan,nwe,BradTo00,offense,38,,,,,
player,201409290kan,nwe,BradTo00,off_pct,76%,,,,,
player,201409290kan,nwe,BradTo00,defense,0,,,,,
player,201409290kan,nwe,BradTo00,def_pct,0%,,,,,
