game,2014,1,20140907,201409070dal,sfo,"San Francisco 49ers",28,dal,"Dallas Cowboys",17
player,201409070dal,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201409070dal,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201409070dal,sfo,CoxxPe99,def_int,1,,,,,
player,201409070dal,sfo,CoxxPe99,def_int_yds,0,,,,,
player,201409070dal,sfo,CoxxPe99,def_int_td,0,,,,,
player,201409070dal,sfo,CoxxPe99,def_int_long,0,,,,,
player,201409070dal,sfo,CoxxPe99,pass_defended,1,,,,,
player,201409070dal,sfo,CoxxPe99,sacks,0.0,,,,,
player,201409070dal,sfo,CoxxPe99,tackles_combined,3,,,,,
player,201409070dal,sfo,CoxxPe99,tackles_solo,3,,,,,
player,201409070dal,sfo,CoxxPe99,tackles_assists,0,,,,,
player,201409070dal,sfo,CoxxPe99,tackles_loss,0,,,,,
player,201409070dal,sfo,CoxxPe99,qb_hits,0,,,,,
player,201409070dal,sfo,CoxxPe99,fumbles_rec,0,,,,,
player,201409070dal,sfo,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,CoxxPe99,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,CoxxPe99,fumbles_forced,0,,,,,
player,201409070dal,sfo,SmitJu20,def_int,0,,,,,
player,201409070dal,sfo,SmitJu20,def_int_yds,0,,,,,
player,201409070dal,sfo,SmitJu20,def_int_td,0,,,,,
player,201409070dal,sfo,SmitJu20,def_int_long,0,,,,,
player,201409070dal,sfo,SmitJu20,pass_defended,0,,,,,
player,201409070dal,sfo,SmitJu20,sacks,2.0,,,,,
player,201409070dal,sfo,SmitJu20,tackles_combined,6,,,,,
player,201409070dal,sfo,SmitJu20,tackles_solo,4,,,,,
player,201409070dal,sfo,SmitJu20,tackles_assists,2,,,,,
player,201409070dal,sfo,SmitJu20,tackles_loss,2,,,,,
player,201409070dal,sfo,SmitJu20,qb_hits,2,,,,,
player,201409070dal,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201409070dal,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201409070dal,sfo,BrooAh21,def_int,0,,,,,
player,201409070dal,sfo,BrooAh21,def_int_yds,0,,,,,
player,201409070dal,sfo,BrooAh21,def_int_td,0,,,,,
player,201409070dal,sfo,BrooAh21,def_int_long,0,,,,,
player,201409070dal,sfo,BrooAh21,pass_defended,0,,,,,
player,201409070dal,sfo,BrooAh21,sacks,1.0,,,,,
player,201409070dal,sfo,BrooAh21,tackles_combined,1,,,,,
player,201409070dal,sfo,BrooAh21,tackles_solo,1,,,,,
player,201409070dal,sfo,BrooAh21,tackles_assists,0,,,,,
player,201409070dal,sfo,BrooAh21,tackles_loss,1,,,,,
player,201409070dal,sfo,BrooAh21,qb_hits,2,,,,,
player,201409070dal,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201409070dal,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201409070dal,sfo,BethAn20,def_int,0,,,,,
player,201409070dal,sfo,BethAn20,def_int_yds,0,,,,,
player,201409070dal,sfo,BethAn20,def_int_td,0,,,,,
player,201409070dal,sfo,BethAn20,def_int_long,0,,,,,
player,201409070dal,sfo,BethAn20,pass_defended,1,,,,,
player,201409070dal,sfo,BethAn20,sacks,0.0,,,,,
player,201409070dal,sfo,BethAn20,tackles_combined,6,,,,,
player,201409070dal,sfo,BethAn20,tackles_solo,6,,,,,
player,201409070dal,sfo,BethAn20,tackles_assists,0,,,,,
player,201409070dal,sfo,BethAn20,tackles_loss,1,,,,,
player,201409070dal,sfo,BethAn20,qb_hits,0,,,,,
player,201409070dal,sfo,BethAn20,fumbles_rec,0,,,,,
player,201409070dal,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,BethAn20,fumbles_forced,0,,,,,
player,201409070dal,sfo,WilhMi00,def_int,0,,,,,
player,201409070dal,sfo,WilhMi00,def_int_yds,0,,,,,
player,201409070dal,sfo,WilhMi00,def_int_td,0,,,,,
player,201409070dal,sfo,WilhMi00,def_int_long,0,,,,,
player,201409070dal,sfo,WilhMi00,pass_defended,0,,,,,
player,201409070dal,sfo,WilhMi00,sacks,0.0,,,,,
player,201409070dal,sfo,WilhMi00,tackles_combined,5,,,,,
player,201409070dal,sfo,WilhMi00,tackles_solo,4,,,,,
player,201409070dal,sfo,WilhMi00,tackles_assists,1,,,,,
player,201409070dal,sfo,WilhMi00,tackles_loss,0,,,,,
player,201409070dal,sfo,WilhMi00,qb_hits,0,,,,,
player,201409070dal,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201409070dal,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201409070dal,sfo,BrocTr00,def_int,0,,,,,
player,201409070dal,sfo,BrocTr00,def_int_yds,0,,,,,
player,201409070dal,sfo,BrocTr00,def_int_td,0,,,,,
player,201409070dal,sfo,BrocTr00,def_int_long,0,,,,,
player,201409070dal,sfo,BrocTr00,pass_defended,0,,,,,
player,201409070dal,sfo,BrocTr00,sacks,0.0,,,,,
player,201409070dal,sfo,BrocTr00,tackles_combined,3,,,,,
player,201409070dal,sfo,BrocTr00,tackles_solo,3,,,,,
player,201409070dal,sfo,BrocTr00,tackles_assists,0,,,,,
player,201409070dal,sfo,BrocTr00,tackles_loss,0,,,,,
player,201409070dal,sfo,BrocTr00,qb_hits,0,,,,,
player,201409070dal,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201409070dal,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201409070dal,sfo,DobbDe00,def_int,0,,,,,
player,201409070dal,sfo,DobbDe00,def_int_yds,0,,,,,
player,201409070dal,sfo,DobbDe00,def_int_td,0,,,,,
player,201409070dal,sfo,DobbDe00,def_int_long,0,,,,,
player,201409070dal,sfo,DobbDe00,pass_defended,0,,,,,
player,201409070dal,sfo,DobbDe00,sacks,0.0,,,,,
player,201409070dal,sfo,DobbDe00,tackles_combined,3,,,,,
player,201409070dal,sfo,DobbDe00,tackles_solo,1,,,,,
player,201409070dal,sfo,DobbDe00,tackles_assists,2,,,,,
player,201409070dal,sfo,DobbDe00,tackles_loss,0,,,,,
player,201409070dal,sfo,DobbDe00,qb_hits,0,,,,,
player,201409070dal,sfo,DobbDe00,fumbles_rec,0,,,,,
player,201409070dal,sfo,DobbDe00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,DobbDe00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,DobbDe00,fumbles_forced,0,,,,,
player,201409070dal,sfo,LemoCo00,def_int,0,,,,,
player,201409070dal,sfo,LemoCo00,def_int_yds,0,,,,,
player,201409070dal,sfo,LemoCo00,def_int_td,0,,,,,
player,201409070dal,sfo,LemoCo00,def_int_long,0,,,,,
player,201409070dal,sfo,LemoCo00,pass_defended,0,,,,,
player,201409070dal,sfo,LemoCo00,sacks,0.0,,,,,
player,201409070dal,sfo,LemoCo00,tackles_combined,3,,,,,
player,201409070dal,sfo,LemoCo00,tackles_solo,2,,,,,
player,201409070dal,sfo,LemoCo00,tackles_assists,1,,,,,
player,201409070dal,sfo,LemoCo00,tackles_loss,0,,,,,
player,201409070dal,sfo,LemoCo00,qb_hits,0,,,,,
player,201409070dal,sfo,LemoCo00,fumbles_rec,0,,,,,
player,201409070dal,sfo,LemoCo00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,LemoCo00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,LemoCo00,fumbles_forced,0,,,,,
player,201409070dal,sfo,McDoRa99,def_int,0,,,,,
player,201409070dal,sfo,McDoRa99,def_int_yds,0,,,,,
player,201409070dal,sfo,McDoRa99,def_int_td,0,,,,,
player,201409070dal,sfo,McDoRa99,def_int_long,0,,,,,
player,201409070dal,sfo,McDoRa99,pass_defended,0,,,,,
player,201409070dal,sfo,McDoRa99,sacks,0.0,,,,,
player,201409070dal,sfo,McDoRa99,tackles_combined,3,,,,,
player,201409070dal,sfo,McDoRa99,tackles_solo,3,,,,,
player,201409070dal,sfo,McDoRa99,tackles_assists,0,,,,,
player,201409070dal,sfo,McDoRa99,tackles_loss,0,,,,,
player,201409070dal,sfo,McDoRa99,qb_hits,0,,,,,
player,201409070dal,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201409070dal,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201409070dal,sfo,CullCh00,def_int,0,,,,,
player,201409070dal,sfo,CullCh00,def_int_yds,0,,,,,
player,201409070dal,sfo,CullCh00,def_int_td,0,,,,,
player,201409070dal,sfo,CullCh00,def_int_long,0,,,,,
player,201409070dal,sfo,CullCh00,pass_defended,0,,,,,
player,201409070dal,sfo,CullCh00,sacks,0.0,,,,,
player,201409070dal,sfo,CullCh00,tackles_combined,2,,,,,
player,201409070dal,sfo,CullCh00,tackles_solo,1,,,,,
player,201409070dal,sfo,CullCh00,tackles_assists,1,,,,,
player,201409070dal,sfo,CullCh00,tackles_loss,0,,,,,
player,201409070dal,sfo,CullCh00,qb_hits,0,,,,,
player,201409070dal,sfo,CullCh00,fumbles_rec,1,,,,,
player,201409070dal,sfo,CullCh00,fumbles_rec_yds,35,,,,,
player,201409070dal,sfo,CullCh00,fumbles_rec_td,1,,,,,
player,201409070dal,sfo,CullCh00,fumbles_forced,0,,,,,
player,201409070dal,sfo,JohnDo02,def_int,0,,,,,
player,201409070dal,sfo,JohnDo02,def_int_yds,0,,,,,
player,201409070dal,sfo,JohnDo02,def_int_td,0,,,,,
player,201409070dal,sfo,JohnDo02,def_int_long,0,,,,,
player,201409070dal,sfo,JohnDo02,pass_defended,2,,,,,
player,201409070dal,sfo,JohnDo02,sacks,0.0,,,,,
player,201409070dal,sfo,JohnDo02,tackles_combined,2,,,,,
player,201409070dal,sfo,JohnDo02,tackles_solo,2,,,,,
player,201409070dal,sfo,JohnDo02,tackles_assists,0,,,,,
player,201409070dal,sfo,JohnDo02,tackles_loss,0,,,,,
player,201409070dal,sfo,JohnDo02,qb_hits,0,,,,,
player,201409070dal,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201409070dal,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201409070dal,sfo,SkutDa00,def_int,0,,,,,
player,201409070dal,sfo,SkutDa00,def_int_yds,0,,,,,
player,201409070dal,sfo,SkutDa00,def_int_td,0,,,,,
player,201409070dal,sfo,SkutDa00,def_int_long,0,,,,,
player,201409070dal,sfo,SkutDa00,pass_defended,0,,,,,
player,201409070dal,sfo,SkutDa00,sacks,0.0,,,,,
player,201409070dal,sfo,SkutDa00,tackles_combined,2,,,,,
player,201409070dal,sfo,SkutDa00,tackles_solo,2,,,,,
player,201409070dal,sfo,SkutDa00,tackles_assists,0,,,,,
player,201409070dal,sfo,SkutDa00,tackles_loss,0,,,,,
player,201409070dal,sfo,SkutDa00,qb_hits,0,,,,,
player,201409070dal,sfo,SkutDa00,fumbles_rec,0,,,,,
player,201409070dal,sfo,SkutDa00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,SkutDa00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,SkutDa00,fumbles_forced,1,,,,,
player,201409070dal,sfo,WillIa00,def_int,0,,,,,
player,201409070dal,sfo,WillIa00,def_int_yds,0,,,,,
player,201409070dal,sfo,WillIa00,def_int_td,0,,,,,
player,201409070dal,sfo,WillIa00,def_int_long,0,,,,,
player,201409070dal,sfo,WillIa00,pass_defended,0,,,,,
player,201409070dal,sfo,WillIa00,sacks,0.0,,,,,
player,201409070dal,sfo,WillIa00,tackles_combined,2,,,,,
player,201409070dal,sfo,WillIa00,tackles_solo,0,,,,,
player,201409070dal,sfo,WillIa00,tackles_assists,2,,,,,
player,201409070dal,sfo,WillIa00,tackles_loss,0,,,,,
player,201409070dal,sfo,WillIa00,qb_hits,0,,,,,
player,201409070dal,sfo,WillIa00,fumbles_rec,0,,,,,
player,201409070dal,sfo,WillIa00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,WillIa00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,WillIa00,fumbles_forced,0,,,,,
player,201409070dal,sfo,BorlCh00,def_int,0,,,,,
player,201409070dal,sfo,BorlCh00,def_int_yds,0,,,,,
player,201409070dal,sfo,BorlCh00,def_int_td,0,,,,,
player,201409070dal,sfo,BorlCh00,def_int_long,0,,,,,
player,201409070dal,sfo,BorlCh00,pass_defended,0,,,,,
player,201409070dal,sfo,BorlCh00,sacks,0.0,,,,,
player,201409070dal,sfo,BorlCh00,tackles_combined,1,,,,,
player,201409070dal,sfo,BorlCh00,tackles_solo,0,,,,,
player,201409070dal,sfo,BorlCh00,tackles_assists,1,,,,,
player,201409070dal,sfo,BorlCh00,tackles_loss,0,,,,,
player,201409070dal,sfo,BorlCh00,qb_hits,0,,,,,
player,201409070dal,sfo,BorlCh00,fumbles_rec,0,,,,,
player,201409070dal,sfo,BorlCh00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,BorlCh00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,BorlCh00,fumbles_forced,0,,,,,
player,201409070dal,sfo,DahlCr99,def_int,0,,,,,
player,201409070dal,sfo,DahlCr99,def_int_yds,0,,,,,
player,201409070dal,sfo,DahlCr99,def_int_td,0,,,,,
player,201409070dal,sfo,DahlCr99,def_int_long,0,,,,,
player,201409070dal,sfo,DahlCr99,pass_defended,0,,,,,
player,201409070dal,sfo,DahlCr99,sacks,0.0,,,,,
player,201409070dal,sfo,DahlCr99,tackles_combined,1,,,,,
player,201409070dal,sfo,DahlCr99,tackles_solo,1,,,,,
player,201409070dal,sfo,DahlCr99,tackles_assists,0,,,,,
player,201409070dal,sfo,DahlCr99,tackles_loss,0,,,,,
player,201409070dal,sfo,DahlCr99,qb_hits,0,,,,,
player,201409070dal,sfo,DahlCr99,fumbles_rec,0,,,,,
player,201409070dal,sfo,DahlCr99,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,DahlCr99,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,DahlCr99,fumbles_forced,0,,,,,
player,201409070dal,sfo,JeroTo00,def_int,0,,,,,
player,201409070dal,sfo,JeroTo00,def_int_yds,0,,,,,
player,201409070dal,sfo,JeroTo00,def_int_td,0,,,,,
player,201409070dal,sfo,JeroTo00,def_int_long,0,,,,,
player,201409070dal,sfo,JeroTo00,pass_defended,0,,,,,
player,201409070dal,sfo,JeroTo00,sacks,0.0,,,,,
player,201409070dal,sfo,JeroTo00,tackles_combined,1,,,,,
player,201409070dal,sfo,JeroTo00,tackles_solo,0,,,,,
player,201409070dal,sfo,JeroTo00,tackles_assists,1,,,,,
player,201409070dal,sfo,JeroTo00,tackles_loss,0,,,,,
player,201409070dal,sfo,JeroTo00,qb_hits,0,,,,,
player,201409070dal,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201409070dal,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201409070dal,sfo,WardJi01,def_int,0,,,,,
player,201409070dal,sfo,WardJi01,def_int_yds,0,,,,,
player,201409070dal,sfo,WardJi01,def_int_td,0,,,,,
player,201409070dal,sfo,WardJi01,def_int_long,0,,,,,
player,201409070dal,sfo,WardJi01,pass_defended,0,,,,,
player,201409070dal,sfo,WardJi01,sacks,0.0,,,,,
player,201409070dal,sfo,WardJi01,tackles_combined,1,,,,,
player,201409070dal,sfo,WardJi01,tackles_solo,1,,,,,
player,201409070dal,sfo,WardJi01,tackles_assists,0,,,,,
player,201409070dal,sfo,WardJi01,tackles_loss,0,,,,,
player,201409070dal,sfo,WardJi01,qb_hits,0,,,,,
player,201409070dal,sfo,WardJi01,fumbles_rec,0,,,,,
player,201409070dal,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,WardJi01,fumbles_forced,0,,,,,
player,201409070dal,sfo,LyncAa00,def_int,0,,,,,
player,201409070dal,sfo,LyncAa00,def_int_yds,0,,,,,
player,201409070dal,sfo,LyncAa00,def_int_td,0,,,,,
player,201409070dal,sfo,LyncAa00,def_int_long,0,,,,,
player,201409070dal,sfo,LyncAa00,pass_defended,1,,,,,
player,201409070dal,sfo,LyncAa00,sacks,0.0,,,,,
player,201409070dal,sfo,LyncAa00,tackles_combined,0,,,,,
player,201409070dal,sfo,LyncAa00,tackles_solo,0,,,,,
player,201409070dal,sfo,LyncAa00,tackles_assists,0,,,,,
player,201409070dal,sfo,LyncAa00,tackles_loss,0,,,,,
player,201409070dal,sfo,LyncAa00,qb_hits,0,,,,,
player,201409070dal,sfo,LyncAa00,fumbles_rec,0,,,,,
player,201409070dal,sfo,LyncAa00,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,LyncAa00,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,LyncAa00,fumbles_forced,0,,,,,
player,201409070dal,dal,CartBr00,def_int,0,,,,,
player,201409070dal,dal,CartBr00,def_int_yds,0,,,,,
player,201409070dal,dal,CartBr00,def_int_td,0,,,,,
player,201409070dal,dal,CartBr00,def_int_long,0,,,,,
player,201409070dal,dal,CartBr00,pass_defended,1,,,,,
player,201409070dal,dal,CartBr00,sacks,1.0,,,,,
player,201409070dal,dal,CartBr00,tackles_combined,6,,,,,
player,201409070dal,dal,CartBr00,tackles_solo,4,,,,,
player,201409070dal,dal,CartBr00,tackles_assists,2,,,,,
player,201409070dal,dal,CartBr00,tackles_loss,1,,,,,
player,201409070dal,dal,CartBr00,qb_hits,1,,,,,
player,201409070dal,dal,CartBr00,fumbles_rec,0,,,,,
player,201409070dal,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201409070dal,dal,CartBr00,fumbles_forced,0,,,,,
player,201409070dal,dal,DuraJu99,def_int,0,,,,,
player,201409070dal,dal,DuraJu99,def_int_yds,0,,,,,
player,201409070dal,dal,DuraJu99,def_int_td,0,,,,,
player,201409070dal,dal,DuraJu99,def_int_long,0,,,,,
player,201409070dal,dal,DuraJu99,pass_defended,1,,,,,
player,201409070dal,dal,DuraJu99,sacks,0.0,,,,,
player,201409070dal,dal,DuraJu99,tackles_combined,8,,,,,
player,201409070dal,dal,DuraJu99,tackles_solo,7,,,,,
player,201409070dal,dal,DuraJu99,tackles_assists,1,,,,,
player,201409070dal,dal,DuraJu99,tackles_loss,0,,,,,
player,201409070dal,dal,DuraJu99,qb_hits,0,,,,,
player,201409070dal,dal,DuraJu99,fumbles_rec,0,,,,,
player,201409070dal,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201409070dal,dal,DuraJu99,fumbles_forced,0,,,,,
player,201409070dal,dal,McClRo00,def_int,0,,,,,
player,201409070dal,dal,McClRo00,def_int_yds,0,,,,,
player,201409070dal,dal,McClRo00,def_int_td,0,,,,,
player,201409070dal,dal,McClRo00,def_int_long,0,,,,,
player,201409070dal,dal,McClRo00,pass_defended,0,,,,,
player,201409070dal,dal,McClRo00,sacks,0.0,,,,,
player,201409070dal,dal,McClRo00,tackles_combined,8,,,,,
player,201409070dal,dal,McClRo00,tackles_solo,7,,,,,
player,201409070dal,dal,McClRo00,tackles_assists,1,,,,,
player,201409070dal,dal,McClRo00,tackles_loss,0,,,,,
player,201409070dal,dal,McClRo00,qb_hits,0,,,,,
player,201409070dal,dal,McClRo00,fumbles_rec,0,,,,,
player,201409070dal,dal,McClRo00,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,McClRo00,fumbles_rec_td,0,,,,,
player,201409070dal,dal,McClRo00,fumbles_forced,0,,,,,
player,201409070dal,dal,ChurBa99,def_int,0,,,,,
player,201409070dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201409070dal,dal,ChurBa99,def_int_td,0,,,,,
player,201409070dal,dal,ChurBa99,def_int_long,0,,,,,
player,201409070dal,dal,ChurBa99,pass_defended,1,,,,,
player,201409070dal,dal,ChurBa99,sacks,0.0,,,,,
player,201409070dal,dal,ChurBa99,tackles_combined,5,,,,,
player,201409070dal,dal,ChurBa99,tackles_solo,2,,,,,
player,201409070dal,dal,ChurBa99,tackles_assists,3,,,,,
player,201409070dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201409070dal,dal,ChurBa99,qb_hits,0,,,,,
player,201409070dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201409070dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201409070dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201409070dal,dal,CarrBr99,def_int,0,,,,,
player,201409070dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201409070dal,dal,CarrBr99,def_int_td,0,,,,,
player,201409070dal,dal,CarrBr99,def_int_long,0,,,,,
player,201409070dal,dal,CarrBr99,pass_defended,0,,,,,
player,201409070dal,dal,CarrBr99,sacks,0.0,,,,,
player,201409070dal,dal,CarrBr99,tackles_combined,4,,,,,
player,201409070dal,dal,CarrBr99,tackles_solo,4,,,,,
player,201409070dal,dal,CarrBr99,tackles_assists,0,,,,,
player,201409070dal,dal,CarrBr99,tackles_loss,1,,,,,
player,201409070dal,dal,CarrBr99,qb_hits,0,,,,,
player,201409070dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201409070dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201409070dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201409070dal,dal,MoorSt00,def_int,0,,,,,
player,201409070dal,dal,MoorSt00,def_int_yds,0,,,,,
player,201409070dal,dal,MoorSt00,def_int_td,0,,,,,
player,201409070dal,dal,MoorSt00,def_int_long,0,,,,,
player,201409070dal,dal,MoorSt00,pass_defended,0,,,,,
player,201409070dal,dal,MoorSt00,sacks,0.0,,,,,
player,201409070dal,dal,MoorSt00,tackles_combined,4,,,,,
player,201409070dal,dal,MoorSt00,tackles_solo,3,,,,,
player,201409070dal,dal,MoorSt00,tackles_assists,1,,,,,
player,201409070dal,dal,MoorSt00,tackles_loss,0,,,,,
player,201409070dal,dal,MoorSt00,qb_hits,0,,,,,
player,201409070dal,dal,MoorSt00,fumbles_rec,0,,,,,
player,201409070dal,dal,MoorSt00,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,MoorSt00,fumbles_rec_td,0,,,,,
player,201409070dal,dal,MoorSt00,fumbles_forced,0,,,,,
player,201409070dal,dal,ClaiMo00,def_int,0,,,,,
player,201409070dal,dal,ClaiMo00,def_int_yds,0,,,,,
player,201409070dal,dal,ClaiMo00,def_int_td,0,,,,,
player,201409070dal,dal,ClaiMo00,def_int_long,0,,,,,
player,201409070dal,dal,ClaiMo00,pass_defended,0,,,,,
player,201409070dal,dal,ClaiMo00,sacks,0.0,,,,,
player,201409070dal,dal,ClaiMo00,tackles_combined,3,,,,,
player,201409070dal,dal,ClaiMo00,tackles_solo,2,,,,,
player,201409070dal,dal,ClaiMo00,tackles_assists,1,,,,,
player,201409070dal,dal,ClaiMo00,tackles_loss,0,,,,,
player,201409070dal,dal,ClaiMo00,qb_hits,0,,,,,
player,201409070dal,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201409070dal,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201409070dal,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201409070dal,dal,HaydNi99,def_int,0,,,,,
player,201409070dal,dal,HaydNi99,def_int_yds,0,,,,,
player,201409070dal,dal,HaydNi99,def_int_td,0,,,,,
player,201409070dal,dal,HaydNi99,def_int_long,0,,,,,
player,201409070dal,dal,HaydNi99,pass_defended,0,,,,,
player,201409070dal,dal,HaydNi99,sacks,0.0,,,,,
player,201409070dal,dal,HaydNi99,tackles_combined,3,,,,,
player,201409070dal,dal,HaydNi99,tackles_solo,2,,,,,
player,201409070dal,dal,HaydNi99,tackles_assists,1,,,,,
player,201409070dal,dal,HaydNi99,tackles_loss,0,,,,,
player,201409070dal,dal,HaydNi99,qb_hits,0,,,,,
player,201409070dal,dal,HaydNi99,fumbles_rec,0,,,,,
player,201409070dal,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201409070dal,dal,HaydNi99,fumbles_forced,0,,,,,
player,201409070dal,dal,WilcJ.00,def_int,0,,,,,
player,201409070dal,dal,WilcJ.00,def_int_yds,0,,,,,
player,201409070dal,dal,WilcJ.00,def_int_td,0,,,,,
player,201409070dal,dal,WilcJ.00,def_int_long,0,,,,,
player,201409070dal,dal,WilcJ.00,pass_defended,0,,,,,
player,201409070dal,dal,WilcJ.00,sacks,0.0,,,,,
player,201409070dal,dal,WilcJ.00,tackles_combined,3,,,,,
player,201409070dal,dal,WilcJ.00,tackles_solo,2,,,,,
player,201409070dal,dal,WilcJ.00,tackles_assists,1,,,,,
player,201409070dal,dal,WilcJ.00,tackles_loss,0,,,,,
player,201409070dal,dal,WilcJ.00,qb_hits,0,,,,,
player,201409070dal,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201409070dal,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201409070dal,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201409070dal,dal,ColeDa00,def_int,0,,,,,
player,201409070dal,dal,ColeDa00,def_int_yds,0,,,,,
player,201409070dal,dal,ColeDa00,def_int_td,0,,,,,
player,201409070dal,dal,ColeDa00,def_int_long,0,,,,,
player,201409070dal,dal,ColeDa00,pass_defended,0,,,,,
player,201409070dal,dal,ColeDa00,sacks,0.0,,,,,
player,201409070dal,dal,ColeDa00,tackles_combined,2,,,,,
player,201409070dal,dal,ColeDa00,tackles_solo,2,,,,,
player,201409070dal,dal,ColeDa00,tackles_assists,0,,,,,
player,201409070dal,dal,ColeDa00,tackles_loss,0,,,,,
player,201409070dal,dal,ColeDa00,qb_hits,0,,,,,
player,201409070dal,dal,ColeDa00,fumbles_rec,0,,,,,
player,201409070dal,dal,ColeDa00,fumbles_rec_yds,0,,,,,
player,201409070dal,dal,ColeDa00,fumbles_rec_td,0,,,,,
player,201409070dal,dal,ColeDa00,fumbles_forced,0,,,,,
player,201409070dal,dal,CrawTy00,def_int,0,,,,,
player,201409070dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201409070dal,dal,CrawTy00,def_int_td,0,,,,,
