game,2014,12,20141123,201411230nwe,det,"Detroit Lions",9,nwe,"New England Patriots",34
player,201411230nwe,det,SuhxNd99,sacks,0.0,,,,,
player,201411230nwe,det,SuhxNd99,tackles_combined,4,,,,,
player,201411230nwe,det,SuhxNd99,tackles_solo,4,,,,,
player,201411230nwe,det,SuhxNd99,tackles_assists,0,,,,,
player,201411230nwe,det,SuhxNd99,tackles_loss,3,,,,,
player,201411230nwe,det,SuhxNd99,qb_hits,1,,,,,
player,201411230nwe,det,SuhxNd99,fumbles_rec,0,,,,,
player,201411230nwe,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201411230nwe,det,SuhxNd99,fumbles_forced,0,,,,,
player,201411230nwe,det,AnsaEz00,def_int,0,,,,,
player,201411230nwe,det,AnsaEz00,def_int_yds,0,,,,,
player,201411230nwe,det,AnsaEz00,def_int_td,0,,,,,
player,201411230nwe,det,AnsaEz00,def_int_long,0,,,,,
player,201411230nwe,det,AnsaEz00,pass_defended,0,,,,,
player,201411230nwe,det,AnsaEz00,sacks,0.0,,,,,
player,201411230nwe,det,AnsaEz00,tackles_combined,3,,,,,
player,201411230nwe,det,AnsaEz00,tackles_solo,3,,,,,
player,201411230nwe,det,AnsaEz00,tackles_assists,0,,,,,
player,201411230nwe,det,AnsaEz00,tackles_loss,0,,,,,
player,201411230nwe,det,AnsaEz00,qb_hits,0,,,,,
player,201411230nwe,det,AnsaEz00,fumbles_rec,0,,,,,
player,201411230nwe,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201411230nwe,det,AnsaEz00,fumbles_forced,0,,,,,
player,201411230nwe,det,ByneJo00,def_int,0,,,,,
player,201411230nwe,det,ByneJo00,def_int_yds,0,,,,,
player,201411230nwe,det,ByneJo00,def_int_td,0,,,,,
player,201411230nwe,det,ByneJo00,def_int_long,0,,,,,
player,201411230nwe,det,ByneJo00,pass_defended,0,,,,,
player,201411230nwe,det,ByneJo00,sacks,0.0,,,,,
player,201411230nwe,det,ByneJo00,tackles_combined,3,,,,,
player,201411230nwe,det,ByneJo00,tackles_solo,3,,,,,
player,201411230nwe,det,ByneJo00,tackles_assists,0,,,,,
player,201411230nwe,det,ByneJo00,tackles_loss,0,,,,,
player,201411230nwe,det,ByneJo00,qb_hits,0,,,,,
player,201411230nwe,det,ByneJo00,fumbles_rec,0,,,,,
player,201411230nwe,det,ByneJo00,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,ByneJo00,fumbles_rec_td,0,,,,,
player,201411230nwe,det,ByneJo00,fumbles_forced,0,,,,,
player,201411230nwe,det,MathRa99,def_int,0,,,,,
player,201411230nwe,det,MathRa99,def_int_yds,0,,,,,
player,201411230nwe,det,MathRa99,def_int_td,0,,,,,
player,201411230nwe,det,MathRa99,def_int_long,0,,,,,
player,201411230nwe,det,MathRa99,pass_defended,1,,,,,
player,201411230nwe,det,MathRa99,sacks,0.0,,,,,
player,201411230nwe,det,MathRa99,tackles_combined,3,,,,,
player,201411230nwe,det,MathRa99,tackles_solo,3,,,,,
player,201411230nwe,det,MathRa99,tackles_assists,0,,,,,
player,201411230nwe,det,MathRa99,tackles_loss,0,,,,,
player,201411230nwe,det,MathRa99,qb_hits,0,,,,,
player,201411230nwe,det,MathRa99,fumbles_rec,0,,,,,
player,201411230nwe,det,MathRa99,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,MathRa99,fumbles_rec_td,0,,,,,
player,201411230nwe,det,MathRa99,fumbles_forced,0,,,,,
player,201411230nwe,det,TappDa20,def_int,0,,,,,
player,201411230nwe,det,TappDa20,def_int_yds,0,,,,,
player,201411230nwe,det,TappDa20,def_int_td,0,,,,,
player,201411230nwe,det,TappDa20,def_int_long,0,,,,,
player,201411230nwe,det,TappDa20,pass_defended,0,,,,,
player,201411230nwe,det,TappDa20,sacks,0.0,,,,,
player,201411230nwe,det,TappDa20,tackles_combined,2,,,,,
player,201411230nwe,det,TappDa20,tackles_solo,2,,,,,
player,201411230nwe,det,TappDa20,tackles_assists,0,,,,,
player,201411230nwe,det,TappDa20,tackles_loss,0,,,,,
player,201411230nwe,det,TappDa20,qb_hits,0,,,,,
player,201411230nwe,det,TappDa20,fumbles_rec,0,,,,,
player,201411230nwe,det,TappDa20,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,TappDa20,fumbles_rec_td,0,,,,,
player,201411230nwe,det,TappDa20,fumbles_forced,0,,,,,
player,201411230nwe,det,CareDo00,def_int,0,,,,,
player,201411230nwe,det,CareDo00,def_int_yds,0,,,,,
player,201411230nwe,det,CareDo00,def_int_td,0,,,,,
player,201411230nwe,det,CareDo00,def_int_long,0,,,,,
player,201411230nwe,det,CareDo00,pass_defended,0,,,,,
player,201411230nwe,det,CareDo00,sacks,0.0,,,,,
player,201411230nwe,det,CareDo00,tackles_combined,1,,,,,
player,201411230nwe,det,CareDo00,tackles_solo,1,,,,,
player,201411230nwe,det,CareDo00,tackles_assists,0,,,,,
player,201411230nwe,det,CareDo00,tackles_loss,0,,,,,
player,201411230nwe,det,CareDo00,qb_hits,0,,,,,
player,201411230nwe,det,CareDo00,fumbles_rec,0,,,,,
player,201411230nwe,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,CareDo00,fumbles_rec_td,0,,,,,
player,201411230nwe,det,CareDo00,fumbles_forced,0,,,,,
player,201411230nwe,det,JohnGe00,def_int,0,,,,,
player,201411230nwe,det,JohnGe00,def_int_yds,0,,,,,
player,201411230nwe,det,JohnGe00,def_int_td,0,,,,,
player,201411230nwe,det,JohnGe00,def_int_long,0,,,,,
player,201411230nwe,det,JohnGe00,pass_defended,0,,,,,
player,201411230nwe,det,JohnGe00,sacks,0.0,,,,,
player,201411230nwe,det,JohnGe00,tackles_combined,1,,,,,
player,201411230nwe,det,JohnGe00,tackles_solo,1,,,,,
player,201411230nwe,det,JohnGe00,tackles_assists,0,,,,,
player,201411230nwe,det,JohnGe00,tackles_loss,1,,,,,
player,201411230nwe,det,JohnGe00,qb_hits,0,,,,,
player,201411230nwe,det,JohnGe00,fumbles_rec,0,,,,,
player,201411230nwe,det,JohnGe00,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,JohnGe00,fumbles_rec_td,0,,,,,
player,201411230nwe,det,JohnGe00,fumbles_forced,0,,,,,
player,201411230nwe,det,SlayDa00,def_int,0,,,,,
player,201411230nwe,det,SlayDa00,def_int_yds,0,,,,,
player,201411230nwe,det,SlayDa00,def_int_td,0,,,,,
player,201411230nwe,det,SlayDa00,def_int_long,0,,,,,
player,201411230nwe,det,SlayDa00,pass_defended,0,,,,,
player,201411230nwe,det,SlayDa00,sacks,0.0,,,,,
player,201411230nwe,det,SlayDa00,tackles_combined,1,,,,,
player,201411230nwe,det,SlayDa00,tackles_solo,0,,,,,
player,201411230nwe,det,SlayDa00,tackles_assists,1,,,,,
player,201411230nwe,det,SlayDa00,tackles_loss,0,,,,,
player,201411230nwe,det,SlayDa00,qb_hits,0,,,,,
player,201411230nwe,det,SlayDa00,fumbles_rec,0,,,,,
player,201411230nwe,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201411230nwe,det,SlayDa00,fumbles_forced,0,,,,,
player,201411230nwe,det,StanJu00,def_int,0,,,,,
player,201411230nwe,det,StanJu00,def_int_yds,0,,,,,
player,201411230nwe,det,StanJu00,def_int_td,0,,,,,
player,201411230nwe,det,StanJu00,def_int_long,0,,,,,
player,201411230nwe,det,StanJu00,pass_defended,0,,,,,
player,201411230nwe,det,StanJu00,sacks,0.0,,,,,
player,201411230nwe,det,StanJu00,tackles_combined,1,,,,,
player,201411230nwe,det,StanJu00,tackles_solo,1,,,,,
player,201411230nwe,det,StanJu00,tackles_assists,0,,,,,
player,201411230nwe,det,StanJu00,tackles_loss,0,,,,,
player,201411230nwe,det,StanJu00,qb_hits,0,,,,,
player,201411230nwe,det,StanJu00,fumbles_rec,0,,,,,
player,201411230nwe,det,StanJu00,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,StanJu00,fumbles_rec_td,0,,,,,
player,201411230nwe,det,StanJu00,fumbles_forced,0,,,,,
player,201411230nwe,det,VanNKy00,def_int,0,,,,,
player,201411230nwe,det,VanNKy00,def_int_yds,0,,,,,
player,201411230nwe,det,VanNKy00,def_int_td,0,,,,,
player,201411230nwe,det,VanNKy00,def_int_long,0,,,,,
player,201411230nwe,det,VanNKy00,pass_defended,0,,,,,
player,201411230nwe,det,VanNKy00,sacks,0.0,,,,,
player,201411230nwe,det,VanNKy00,tackles_combined,1,,,,,
player,201411230nwe,det,VanNKy00,tackles_solo,1,,,,,
player,201411230nwe,det,VanNKy00,tackles_assists,0,,,,,
player,201411230nwe,det,VanNKy00,tackles_loss,0,,,,,
player,201411230nwe,det,VanNKy00,qb_hits,0,,,,,
player,201411230nwe,det,VanNKy00,fumbles_rec,0,,,,,
player,201411230nwe,det,VanNKy00,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,VanNKy00,fumbles_rec_td,0,,,,,
player,201411230nwe,det,VanNKy00,fumbles_forced,0,,,,,
player,201411230nwe,det,VaugCa00,def_int,0,,,,,
player,201411230nwe,det,VaugCa00,def_int_yds,0,,,,,
player,201411230nwe,det,VaugCa00,def_int_td,0,,,,,
player,201411230nwe,det,VaugCa00,def_int_long,0,,,,,
player,201411230nwe,det,VaugCa00,pass_defended,0,,,,,
player,201411230nwe,det,VaugCa00,sacks,0.0,,,,,
player,201411230nwe,det,VaugCa00,tackles_combined,1,,,,,
player,201411230nwe,det,VaugCa00,tackles_solo,1,,,,,
player,201411230nwe,det,VaugCa00,tackles_assists,0,,,,,
player,201411230nwe,det,VaugCa00,tackles_loss,0,,,,,
player,201411230nwe,det,VaugCa00,qb_hits,0,,,,,
player,201411230nwe,det,VaugCa00,fumbles_rec,0,,,,,
player,201411230nwe,det,VaugCa00,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,VaugCa00,fumbles_rec_td,0,,,,,
player,201411230nwe,det,VaugCa00,fumbles_forced,0,,,,,
player,201411230nwe,det,JoneJa99,def_int,0,,,,,
player,201411230nwe,det,JoneJa99,def_int_yds,0,,,,,
player,201411230nwe,det,JoneJa99,def_int_td,0,,,,,
player,201411230nwe,det,JoneJa99,def_int_long,0,,,,,
player,201411230nwe,det,JoneJa99,pass_defended,0,,,,,
player,201411230nwe,det,JoneJa99,sacks,0.0,,,,,
player,201411230nwe,det,JoneJa99,tackles_combined,0,,,,,
player,201411230nwe,det,JoneJa99,tackles_solo,0,,,,,
player,201411230nwe,det,JoneJa99,tackles_assists,0,,,,,
player,201411230nwe,det,JoneJa99,tackles_loss,0,,,,,
player,201411230nwe,det,JoneJa99,qb_hits,1,,,,,
player,201411230nwe,det,JoneJa99,fumbles_rec,0,,,,,
player,201411230nwe,det,JoneJa99,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,JoneJa99,fumbles_rec_td,0,,,,,
player,201411230nwe,det,JoneJa99,fumbles_forced,0,,,,,
player,201411230nwe,det,MoslC.20,def_int,0,,,,,
player,201411230nwe,det,MoslC.20,def_int_yds,0,,,,,
player,201411230nwe,det,MoslC.20,def_int_td,0,,,,,
player,201411230nwe,det,MoslC.20,def_int_long,0,,,,,
player,201411230nwe,det,MoslC.20,pass_defended,0,,,,,
player,201411230nwe,det,MoslC.20,sacks,0.0,,,,,
player,201411230nwe,det,MoslC.20,tackles_combined,0,,,,,
player,201411230nwe,det,MoslC.20,tackles_solo,0,,,,,
player,201411230nwe,det,MoslC.20,tackles_assists,0,,,,,
player,201411230nwe,det,MoslC.20,tackles_loss,0,,,,,
player,201411230nwe,det,MoslC.20,qb_hits,1,,,,,
player,201411230nwe,det,MoslC.20,fumbles_rec,0,,,,,
player,201411230nwe,det,MoslC.20,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,MoslC.20,fumbles_rec_td,0,,,,,
player,201411230nwe,det,MoslC.20,fumbles_forced,0,,,,,
player,201411230nwe,det,ReidCa00,def_int,0,,,,,
player,201411230nwe,det,ReidCa00,def_int_yds,0,,,,,
player,201411230nwe,det,ReidCa00,def_int_td,0,,,,,
player,201411230nwe,det,ReidCa00,def_int_long,0,,,,,
player,201411230nwe,det,ReidCa00,pass_defended,1,,,,,
player,201411230nwe,det,ReidCa00,sacks,0.0,,,,,
player,201411230nwe,det,ReidCa00,tackles_combined,0,,,,,
player,201411230nwe,det,ReidCa00,tackles_solo,0,,,,,
player,201411230nwe,det,ReidCa00,tackles_assists,0,,,,,
player,201411230nwe,det,ReidCa00,tackles_loss,0,,,,,
player,201411230nwe,det,ReidCa00,qb_hits,0,,,,,
player,201411230nwe,det,ReidCa00,fumbles_rec,0,,,,,
player,201411230nwe,det,ReidCa00,fumbles_rec_yds,0,,,,,
player,201411230nwe,det,ReidCa00,fumbles_rec_td,0,,,,,
player,201411230nwe,det,ReidCa00,fumbles_forced,0,,,,,
player,201411230nwe,nwe,RyanLo00,def_int,1,,,,,
player,201411230nwe,nwe,RyanLo00,def_int_yds,0,,,,,
player,201411230nwe,nwe,RyanLo00,def_int_td,0,,,,,
player,201411230nwe,nwe,RyanLo00,def_int_long,0,,,,,
player,201411230nwe,nwe,RyanLo00,pass_defended,1,,,,,
player,201411230nwe,nwe,RyanLo00,sacks,0.0,,,,,
player,201411230nwe,nwe,RyanLo00,tackles_combined,1,,,,,
player,201411230nwe,nwe,RyanLo00,tackles_solo,1,,,,,
player,201411230nwe,nwe,RyanLo00,tackles_assists,0,,,,,
player,201411230nwe,nwe,RyanLo00,tackles_loss,0,,,,,
player,201411230nwe,nwe,RyanLo00,qb_hits,0,,,,,
player,201411230nwe,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201411230nwe,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201411230nwe,nwe,AyerAk00,def_int,0,,,,,
player,201411230nwe,nwe,AyerAk00,def_int_yds,0,,,,,
player,201411230nwe,nwe,AyerAk00,def_int_td,0,,,,,
player,201411230nwe,nwe,AyerAk00,def_int_long,0,,,,,
player,201411230nwe,nwe,AyerAk00,pass_defended,0,,,,,
player,201411230nwe,nwe,AyerAk00,sacks,1.0,,,,,
player,201411230nwe,nwe,AyerAk00,tackles_combined,3,,,,,
player,201411230nwe,nwe,AyerAk00,tackles_solo,3,,,,,
player,201411230nwe,nwe,AyerAk00,tackles_assists,0,,,,,
player,201411230nwe,nwe,AyerAk00,tackles_loss,1,,,,,
player,201411230nwe,nwe,AyerAk00,qb_hits,1,,,,,
player,201411230nwe,nwe,AyerAk00,fumbles_rec,0,,,,,
player,201411230nwe,nwe,AyerAk00,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,AyerAk00,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,AyerAk00,fumbles_forced,0,,,,,
player,201411230nwe,nwe,NinkRo20,def_int,0,,,,,
player,201411230nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201411230nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201411230nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201411230nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201411230nwe,nwe,NinkRo20,sacks,1.0,,,,,
player,201411230nwe,nwe,NinkRo20,tackles_combined,1,,,,,
player,201411230nwe,nwe,NinkRo20,tackles_solo,1,,,,,
player,201411230nwe,nwe,NinkRo20,tackles_assists,0,,,,,
player,201411230nwe,nwe,NinkRo20,tackles_loss,1,,,,,
player,201411230nwe,nwe,NinkRo20,qb_hits,2,,,,,
player,201411230nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201411230nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201411230nwe,nwe,HighDo01,def_int,0,,,,,
player,201411230nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201411230nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201411230nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201411230nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201411230nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201411230nwe,nwe,HighDo01,tackles_combined,8,,,,,
player,201411230nwe,nwe,HighDo01,tackles_solo,5,,,,,
player,201411230nwe,nwe,HighDo01,tackles_assists,3,,,,,
player,201411230nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201411230nwe,nwe,HighDo01,qb_hits,1,,,,,
player,201411230nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201411230nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201411230nwe,nwe,McCoDe99,def_int,0,,,,,
player,201411230nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201411230nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201411230nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201411230nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201411230nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201411230nwe,nwe,McCoDe99,tackles_combined,7,,,,,
player,201411230nwe,nwe,McCoDe99,tackles_solo,6,,,,,
player,201411230nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201411230nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201411230nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201411230nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201411230nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201411230nwe,nwe,ChunPa99,def_int,0,,,,,
player,201411230nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201411230nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201411230nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201411230nwe,nwe,ChunPa99,pass_defended,2,,,,,
player,201411230nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201411230nwe,nwe,ChunPa99,tackles_combined,6,,,,,
player,201411230nwe,nwe,ChunPa99,tackles_solo,4,,,,,
player,201411230nwe,nwe,ChunPa99,tackles_assists,2,,,,,
player,201411230nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201411230nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201411230nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201411230nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201411230nwe,nwe,ArriKy00,def_int,0,,,,,
player,201411230nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201411230nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201411230nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201411230nwe,nwe,ArriKy00,pass_defended,0,,,,,
player,201411230nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201411230nwe,nwe,ArriKy00,tackles_combined,4,,,,,
player,201411230nwe,nwe,ArriKy00,tackles_solo,4,,,,,
player,201411230nwe,nwe,ArriKy00,tackles_assists,0,,,,,
player,201411230nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201411230nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201411230nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201411230nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201411230nwe,nwe,CasiJo99,def_int,0,,,,,
player,201411230nwe,nwe,CasiJo99,def_int_yds,0,,,,,
player,201411230nwe,nwe,CasiJo99,def_int_td,0,,,,,
player,201411230nwe,nwe,CasiJo99,def_int_long,0,,,,,
player,201411230nwe,nwe,CasiJo99,pass_defended,0,,,,,
player,201411230nwe,nwe,CasiJo99,sacks,0.0,,,,,
player,201411230nwe,nwe,CasiJo99,tackles_combined,4,,,,,
player,201411230nwe,nwe,CasiJo99,tackles_solo,4,,,,,
player,201411230nwe,nwe,CasiJo99,tackles_assists,0,,,,,
player,201411230nwe,nwe,CasiJo99,tackles_loss,1,,,,,
player,201411230nwe,nwe,CasiJo99,qb_hits,0,,,,,
player,201411230nwe,nwe,CasiJo99,fumbles_rec,0,,,,,
player,201411230nwe,nwe,CasiJo99,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,CasiJo99,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,CasiJo99,fumbles_forced,0,,,,,
player,201411230nwe,nwe,CollJa00,def_int,0,,,,,
player,201411230nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201411230nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201411230nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201411230nwe,nwe,CollJa00,pass_defended,0,,,,,
player,201411230nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201411230nwe,nwe,CollJa00,tackles_combined,4,,,,,
player,201411230nwe,nwe,CollJa00,tackles_solo,2,,,,,
player,201411230nwe,nwe,CollJa00,tackles_assists,2,,,,,
player,201411230nwe,nwe,CollJa00,tackles_loss,0,,,,,
player,201411230nwe,nwe,CollJa00,qb_hits,1,,,,,
player,201411230nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201411230nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,CollJa00,fumbles_forced,0,,,,,
player,201411230nwe,nwe,BranAl99,def_int,0,,,,,
player,201411230nwe,nwe,BranAl99,def_int_yds,0,,,,,
player,201411230nwe,nwe,BranAl99,def_int_td,0,,,,,
player,201411230nwe,nwe,BranAl99,def_int_long,0,,,,,
player,201411230nwe,nwe,BranAl99,pass_defended,1,,,,,
player,201411230nwe,nwe,BranAl99,sacks,0.0,,,,,
player,201411230nwe,nwe,BranAl99,tackles_combined,2,,,,,
player,201411230nwe,nwe,BranAl99,tackles_solo,1,,,,,
player,201411230nwe,nwe,BranAl99,tackles_assists,1,,,,,
player,201411230nwe,nwe,BranAl99,tackles_loss,0,,,,,
player,201411230nwe,nwe,BranAl99,qb_hits,1,,,,,
player,201411230nwe,nwe,BranAl99,fumbles_rec,0,,,,,
player,201411230nwe,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,BranAl99,fumbles_forced,0,,,,,
player,201411230nwe,nwe,EbneNa00,def_int,0,,,,,
player,201411230nwe,nwe,EbneNa00,def_int_yds,0,,,,,
player,201411230nwe,nwe,EbneNa00,def_int_td,0,,,,,
player,201411230nwe,nwe,EbneNa00,def_int_long,0,,,,,
player,201411230nwe,nwe,EbneNa00,pass_defended,0,,,,,
player,201411230nwe,nwe,EbneNa00,sacks,0.0,,,,,
player,201411230nwe,nwe,EbneNa00,tackles_combined,2,,,,,
player,201411230nwe,nwe,EbneNa00,tackles_solo,2,,,,,
player,201411230nwe,nwe,EbneNa00,tackles_assists,0,,,,,
player,201411230nwe,nwe,EbneNa00,tackles_loss,0,,,,,
player,201411230nwe,nwe,EbneNa00,qb_hits,0,,,,,
player,201411230nwe,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201411230nwe,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201411230nwe,nwe,ReviDa99,def_int,0,,,,,
player,201411230nwe,nwe,ReviDa99,def_int_yds,0,,,,,
player,201411230nwe,nwe,ReviDa99,def_int_td,0,,,,,
player,201411230nwe,nwe,ReviDa99,def_int_long,0,,,,,
player,201411230nwe,nwe,ReviDa99,pass_defended,4,,,,,
player,201411230nwe,nwe,ReviDa99,sacks,0.0,,,,,
player,201411230nwe,nwe,ReviDa99,tackles_combined,2,,,,,
player,201411230nwe,nwe,ReviDa99,tackles_solo,2,,,,,
player,201411230nwe,nwe,ReviDa99,tackles_assists,0,,,,,
player,201411230nwe,nwe,ReviDa99,tackles_loss,0,,,,,
player,201411230nwe,nwe,ReviDa99,qb_hits,0,,,,,
player,201411230nwe,nwe,ReviDa99,fumbles_rec,0,,,,,
player,201411230nwe,nwe,ReviDa99,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,ReviDa99,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,ReviDa99,fumbles_forced,0,,,,,
player,201411230nwe,nwe,WilfVi20,def_int,0,,,,,
player,201411230nwe,nwe,WilfVi20,def_int_yds,0,,,,,
player,201411230nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201411230nwe,nwe,WilfVi20,def_int_long,0,,,,,
player,201411230nwe,nwe,WilfVi20,pass_defended,0,,,,,
player,201411230nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201411230nwe,nwe,WilfVi20,tackles_combined,2,,,,,
player,201411230nwe,nwe,WilfVi20,tackles_solo,2,,,,,
player,201411230nwe,nwe,WilfVi20,tackles_assists,0,,,,,
player,201411230nwe,nwe,WilfVi20,tackles_loss,1,,,,,
player,201411230nwe,nwe,WilfVi20,qb_hits,0,,,,,
player,201411230nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201411230nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201411230nwe,nwe,BrowBr00,def_int,0,,,,,
player,201411230nwe,nwe,BrowBr00,def_int_yds,0,,,,,
player,201411230nwe,nwe,BrowBr00,def_int_td,0,,,,,
player,201411230nwe,nwe,BrowBr00,def_int_long,0,,,,,
player,201411230nwe,nwe,BrowBr00,pass_defended,2,,,,,
player,201411230nwe,nwe,BrowBr00,sacks,0.0,,,,,
player,201411230nwe,nwe,BrowBr00,tackles_combined,1,,,,,
player,201411230nwe,nwe,BrowBr00,tackles_solo,1,,,,,
player,201411230nwe,nwe,BrowBr00,tackles_assists,0,,,,,
player,201411230nwe,nwe,BrowBr00,tackles_loss,0,,,,,
player,201411230nwe,nwe,BrowBr00,qb_hits,0,,,,,
player,201411230nwe,nwe,BrowBr00,fumbles_rec,0,,,,,
player,201411230nwe,nwe,BrowBr00,fumbles_rec_yds,0,,,,,
player,201411230nwe,nwe,BrowBr00,fumbles_rec_td,0,,,,,
player,201411230nwe,nwe,BrowBr00,fumbles_forced,0,,,,,
player,201411230nwe,nwe,JoneCh04,def_int,0,,,,,
player,201411230nwe,nwe,JoneCh04,def_int_yds,0,,,,,
player,201411230nwe,nwe,JoneCh04,def_int_td,0,,,,,
player,201411230nwe,nwe,JoneCh04,def_int_long,0,,,,,
player,201411230nwe,nwe,JoneCh04,pass_defended,0,,,,,
player,201411230nwe,nwe,JoneCh04,sacks,0.0,,,,,
player,201411230nwe,nwe,JoneCh04,tackles_combined,1,,,,,
player,201411230nwe,nwe,JoneCh04,tackles_solo,1,,,,,
player,201411230nwe,nwe,JoneCh04,tackles_assists,0,,,,,
