game,2014,3,20140921,201409210nwe,rai,"Oakland Raiders",9,nwe,"New England Patriots",16
player,201409210nwe,nwe,AmenDa00,rush_long,0,,,,,
player,201409210nwe,nwe,AmenDa00,targets,1,,,,,
player,201409210nwe,nwe,AmenDa00,rec,0,,,,,
player,201409210nwe,nwe,AmenDa00,rec_yds,0,,,,,
player,201409210nwe,nwe,AmenDa00,rec_td,0,,,,,
player,201409210nwe,nwe,AmenDa00,rec_long,0,,,,,
player,201409210nwe,nwe,AmenDa00,fumbles,0,,,,,
player,201409210nwe,nwe,AmenDa00,fumbles_lost,0,,,,,
player,201409210nwe,rai,TuckJu20,def_int,0,,,,,
player,201409210nwe,rai,TuckJu20,def_int_yds,0,,,,,
player,201409210nwe,rai,TuckJu20,def_int_td,0,,,,,
player,201409210nwe,rai,TuckJu20,def_int_long,0,,,,,
player,201409210nwe,rai,TuckJu20,pass_defended,0,,,,,
player,201409210nwe,rai,TuckJu20,sacks,1.0,,,,,
player,201409210nwe,rai,TuckJu20,tackles_combined,4,,,,,
player,201409210nwe,rai,TuckJu20,tackles_solo,2,,,,,
player,201409210nwe,rai,TuckJu20,tackles_assists,2,,,,,
player,201409210nwe,rai,TuckJu20,tackles_loss,1,,,,,
player,201409210nwe,rai,TuckJu20,qb_hits,3,,,,,
player,201409210nwe,rai,TuckJu20,fumbles_rec,0,,,,,
player,201409210nwe,rai,TuckJu20,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,TuckJu20,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,TuckJu20,fumbles_forced,0,,,,,
player,201409210nwe,rai,WilsC.98,def_int,0,,,,,
player,201409210nwe,rai,WilsC.98,def_int_yds,0,,,,,
player,201409210nwe,rai,WilsC.98,def_int_td,0,,,,,
player,201409210nwe,rai,WilsC.98,def_int_long,0,,,,,
player,201409210nwe,rai,WilsC.98,pass_defended,0,,,,,
player,201409210nwe,rai,WilsC.98,sacks,1.0,,,,,
player,201409210nwe,rai,WilsC.98,tackles_combined,2,,,,,
player,201409210nwe,rai,WilsC.98,tackles_solo,2,,,,,
player,201409210nwe,rai,WilsC.98,tackles_assists,0,,,,,
player,201409210nwe,rai,WilsC.98,tackles_loss,2,,,,,
player,201409210nwe,rai,WilsC.98,qb_hits,1,,,,,
player,201409210nwe,rai,WilsC.98,fumbles_rec,0,,,,,
player,201409210nwe,rai,WilsC.98,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,WilsC.98,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,WilsC.98,fumbles_forced,0,,,,,
player,201409210nwe,rai,BranTy99,def_int,0,,,,,
player,201409210nwe,rai,BranTy99,def_int_yds,0,,,,,
player,201409210nwe,rai,BranTy99,def_int_td,0,,,,,
player,201409210nwe,rai,BranTy99,def_int_long,0,,,,,
player,201409210nwe,rai,BranTy99,pass_defended,0,,,,,
player,201409210nwe,rai,BranTy99,sacks,0.0,,,,,
player,201409210nwe,rai,BranTy99,tackles_combined,10,,,,,
player,201409210nwe,rai,BranTy99,tackles_solo,7,,,,,
player,201409210nwe,rai,BranTy99,tackles_assists,3,,,,,
player,201409210nwe,rai,BranTy99,tackles_loss,0,,,,,
player,201409210nwe,rai,BranTy99,qb_hits,0,,,,,
player,201409210nwe,rai,BranTy99,fumbles_rec,0,,,,,
player,201409210nwe,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,BranTy99,fumbles_forced,0,,,,,
player,201409210nwe,rai,MackKh00,def_int,0,,,,,
player,201409210nwe,rai,MackKh00,def_int_yds,0,,,,,
player,201409210nwe,rai,MackKh00,def_int_td,0,,,,,
player,201409210nwe,rai,MackKh00,def_int_long,0,,,,,
player,201409210nwe,rai,MackKh00,pass_defended,0,,,,,
player,201409210nwe,rai,MackKh00,sacks,0.0,,,,,
player,201409210nwe,rai,MackKh00,tackles_combined,8,,,,,
player,201409210nwe,rai,MackKh00,tackles_solo,3,,,,,
player,201409210nwe,rai,MackKh00,tackles_assists,5,,,,,
player,201409210nwe,rai,MackKh00,tackles_loss,1,,,,,
player,201409210nwe,rai,MackKh00,qb_hits,1,,,,,
player,201409210nwe,rai,MackKh00,fumbles_rec,0,,,,,
player,201409210nwe,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,MackKh00,fumbles_forced,0,,,,,
player,201409210nwe,rai,MaiaKa99,def_int,0,,,,,
player,201409210nwe,rai,MaiaKa99,def_int_yds,0,,,,,
player,201409210nwe,rai,MaiaKa99,def_int_td,0,,,,,
player,201409210nwe,rai,MaiaKa99,def_int_long,0,,,,,
player,201409210nwe,rai,MaiaKa99,pass_defended,0,,,,,
player,201409210nwe,rai,MaiaKa99,sacks,0.0,,,,,
player,201409210nwe,rai,MaiaKa99,tackles_combined,7,,,,,
player,201409210nwe,rai,MaiaKa99,tackles_solo,3,,,,,
player,201409210nwe,rai,MaiaKa99,tackles_assists,4,,,,,
player,201409210nwe,rai,MaiaKa99,tackles_loss,1,,,,,
player,201409210nwe,rai,MaiaKa99,qb_hits,0,,,,,
player,201409210nwe,rai,MaiaKa99,fumbles_rec,0,,,,,
player,201409210nwe,rai,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,MaiaKa99,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,MaiaKa99,fumbles_forced,0,,,,,
player,201409210nwe,rai,RogeCa20,def_int,0,,,,,
player,201409210nwe,rai,RogeCa20,def_int_yds,0,,,,,
player,201409210nwe,rai,RogeCa20,def_int_td,0,,,,,
player,201409210nwe,rai,RogeCa20,def_int_long,0,,,,,
player,201409210nwe,rai,RogeCa20,pass_defended,0,,,,,
player,201409210nwe,rai,RogeCa20,sacks,0.0,,,,,
player,201409210nwe,rai,RogeCa20,tackles_combined,7,,,,,
player,201409210nwe,rai,RogeCa20,tackles_solo,4,,,,,
player,201409210nwe,rai,RogeCa20,tackles_assists,3,,,,,
player,201409210nwe,rai,RogeCa20,tackles_loss,1,,,,,
player,201409210nwe,rai,RogeCa20,qb_hits,0,,,,,
player,201409210nwe,rai,RogeCa20,fumbles_rec,0,,,,,
player,201409210nwe,rai,RogeCa20,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,RogeCa20,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,RogeCa20,fumbles_forced,0,,,,,
player,201409210nwe,rai,BrowTa99,def_int,0,,,,,
player,201409210nwe,rai,BrowTa99,def_int_yds,0,,,,,
player,201409210nwe,rai,BrowTa99,def_int_td,0,,,,,
player,201409210nwe,rai,BrowTa99,def_int_long,0,,,,,
player,201409210nwe,rai,BrowTa99,pass_defended,0,,,,,
player,201409210nwe,rai,BrowTa99,sacks,0.0,,,,,
player,201409210nwe,rai,BrowTa99,tackles_combined,5,,,,,
player,201409210nwe,rai,BrowTa99,tackles_solo,3,,,,,
player,201409210nwe,rai,BrowTa99,tackles_assists,2,,,,,
player,201409210nwe,rai,BrowTa99,tackles_loss,0,,,,,
player,201409210nwe,rai,BrowTa99,qb_hits,0,,,,,
player,201409210nwe,rai,BrowTa99,fumbles_rec,0,,,,,
player,201409210nwe,rai,BrowTa99,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,BrowTa99,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,BrowTa99,fumbles_forced,0,,,,,
player,201409210nwe,rai,BurrMi00,def_int,0,,,,,
player,201409210nwe,rai,BurrMi00,def_int_yds,0,,,,,
player,201409210nwe,rai,BurrMi00,def_int_td,0,,,,,
player,201409210nwe,rai,BurrMi00,def_int_long,0,,,,,
player,201409210nwe,rai,BurrMi00,pass_defended,0,,,,,
player,201409210nwe,rai,BurrMi00,sacks,0.0,,,,,
player,201409210nwe,rai,BurrMi00,tackles_combined,5,,,,,
player,201409210nwe,rai,BurrMi00,tackles_solo,2,,,,,
player,201409210nwe,rai,BurrMi00,tackles_assists,3,,,,,
player,201409210nwe,rai,BurrMi00,tackles_loss,0,,,,,
player,201409210nwe,rai,BurrMi00,qb_hits,0,,,,,
player,201409210nwe,rai,BurrMi00,fumbles_rec,0,,,,,
player,201409210nwe,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,BurrMi00,fumbles_forced,0,,,,,
player,201409210nwe,rai,WoodCh00,def_int,0,,,,,
player,201409210nwe,rai,WoodCh00,def_int_yds,0,,,,,
player,201409210nwe,rai,WoodCh00,def_int_td,0,,,,,
player,201409210nwe,rai,WoodCh00,def_int_long,0,,,,,
player,201409210nwe,rai,WoodCh00,pass_defended,2,,,,,
player,201409210nwe,rai,WoodCh00,sacks,0.0,,,,,
player,201409210nwe,rai,WoodCh00,tackles_combined,4,,,,,
player,201409210nwe,rai,WoodCh00,tackles_solo,3,,,,,
player,201409210nwe,rai,WoodCh00,tackles_assists,1,,,,,
player,201409210nwe,rai,WoodCh00,tackles_loss,0,,,,,
player,201409210nwe,rai,WoodCh00,qb_hits,0,,,,,
player,201409210nwe,rai,WoodCh00,fumbles_rec,0,,,,,
player,201409210nwe,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,WoodCh00,fumbles_forced,0,,,,,
player,201409210nwe,rai,YounUs99,def_int,0,,,,,
player,201409210nwe,rai,YounUs99,def_int_yds,0,,,,,
player,201409210nwe,rai,YounUs99,def_int_td,0,,,,,
player,201409210nwe,rai,YounUs99,def_int_long,0,,,,,
player,201409210nwe,rai,YounUs99,pass_defended,0,,,,,
player,201409210nwe,rai,YounUs99,sacks,0.0,,,,,
player,201409210nwe,rai,YounUs99,tackles_combined,4,,,,,
player,201409210nwe,rai,YounUs99,tackles_solo,2,,,,,
player,201409210nwe,rai,YounUs99,tackles_assists,2,,,,,
player,201409210nwe,rai,YounUs99,tackles_loss,0,,,,,
player,201409210nwe,rai,YounUs99,qb_hits,0,,,,,
player,201409210nwe,rai,YounUs99,fumbles_rec,0,,,,,
player,201409210nwe,rai,YounUs99,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,YounUs99,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,YounUs99,fumbles_forced,0,,,,,
player,201409210nwe,rai,CarrTr00,def_int,0,,,,,
player,201409210nwe,rai,CarrTr00,def_int_yds,0,,,,,
player,201409210nwe,rai,CarrTr00,def_int_td,0,,,,,
player,201409210nwe,rai,CarrTr00,def_int_long,0,,,,,
player,201409210nwe,rai,CarrTr00,pass_defended,0,,,,,
player,201409210nwe,rai,CarrTr00,sacks,0.0,,,,,
player,201409210nwe,rai,CarrTr00,tackles_combined,3,,,,,
player,201409210nwe,rai,CarrTr00,tackles_solo,3,,,,,
player,201409210nwe,rai,CarrTr00,tackles_assists,0,,,,,
player,201409210nwe,rai,CarrTr00,tackles_loss,0,,,,,
player,201409210nwe,rai,CarrTr00,qb_hits,0,,,,,
player,201409210nwe,rai,CarrTr00,fumbles_rec,0,,,,,
player,201409210nwe,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,CarrTr00,fumbles_forced,0,,,,,
player,201409210nwe,rai,ElliJu01,def_int,0,,,,,
player,201409210nwe,rai,ElliJu01,def_int_yds,0,,,,,
player,201409210nwe,rai,ElliJu01,def_int_td,0,,,,,
player,201409210nwe,rai,ElliJu01,def_int_long,0,,,,,
player,201409210nwe,rai,ElliJu01,pass_defended,0,,,,,
player,201409210nwe,rai,ElliJu01,sacks,0.0,,,,,
player,201409210nwe,rai,ElliJu01,tackles_combined,2,,,,,
player,201409210nwe,rai,ElliJu01,tackles_solo,1,,,,,
player,201409210nwe,rai,ElliJu01,tackles_assists,1,,,,,
player,201409210nwe,rai,ElliJu01,tackles_loss,0,,,,,
player,201409210nwe,rai,ElliJu01,qb_hits,0,,,,,
player,201409210nwe,rai,ElliJu01,fumbles_rec,0,,,,,
player,201409210nwe,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,ElliJu01,fumbles_forced,0,,,,,
player,201409210nwe,rai,SimsPa99,def_int,0,,,,,
player,201409210nwe,rai,SimsPa99,def_int_yds,0,,,,,
player,201409210nwe,rai,SimsPa99,def_int_td,0,,,,,
player,201409210nwe,rai,SimsPa99,def_int_long,0,,,,,
player,201409210nwe,rai,SimsPa99,pass_defended,0,,,,,
player,201409210nwe,rai,SimsPa99,sacks,0.0,,,,,
player,201409210nwe,rai,SimsPa99,tackles_combined,2,,,,,
player,201409210nwe,rai,SimsPa99,tackles_solo,1,,,,,
player,201409210nwe,rai,SimsPa99,tackles_assists,1,,,,,
player,201409210nwe,rai,SimsPa99,tackles_loss,0,,,,,
player,201409210nwe,rai,SimsPa99,qb_hits,0,,,,,
player,201409210nwe,rai,SimsPa99,fumbles_rec,0,,,,,
player,201409210nwe,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,SimsPa99,fumbles_forced,0,,,,,
player,201409210nwe,rai,SmitAn22,def_int,0,,,,,
player,201409210nwe,rai,SmitAn22,def_int_yds,0,,,,,
player,201409210nwe,rai,SmitAn22,def_int_td,0,,,,,
player,201409210nwe,rai,SmitAn22,def_int_long,0,,,,,
player,201409210nwe,rai,SmitAn22,pass_defended,0,,,,,
player,201409210nwe,rai,SmitAn22,sacks,0.0,,,,,
player,201409210nwe,rai,SmitAn22,tackles_combined,2,,,,,
player,201409210nwe,rai,SmitAn22,tackles_solo,2,,,,,
player,201409210nwe,rai,SmitAn22,tackles_assists,0,,,,,
player,201409210nwe,rai,SmitAn22,tackles_loss,0,,,,,
player,201409210nwe,rai,SmitAn22,qb_hits,1,,,,,
player,201409210nwe,rai,SmitAn22,fumbles_rec,0,,,,,
player,201409210nwe,rai,SmitAn22,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,SmitAn22,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,SmitAn22,fumbles_forced,0,,,,,
player,201409210nwe,rai,CondJo20,def_int,0,,,,,
player,201409210nwe,rai,CondJo20,def_int_yds,0,,,,,
player,201409210nwe,rai,CondJo20,def_int_td,0,,,,,
player,201409210nwe,rai,CondJo20,def_int_long,0,,,,,
player,201409210nwe,rai,CondJo20,pass_defended,0,,,,,
player,201409210nwe,rai,CondJo20,sacks,0.0,,,,,
player,201409210nwe,rai,CondJo20,tackles_combined,1,,,,,
player,201409210nwe,rai,CondJo20,tackles_solo,0,,,,,
player,201409210nwe,rai,CondJo20,tackles_assists,1,,,,,
player,201409210nwe,rai,CondJo20,tackles_loss,0,,,,,
player,201409210nwe,rai,CondJo20,qb_hits,0,,,,,
player,201409210nwe,rai,CondJo20,fumbles_rec,0,,,,,
player,201409210nwe,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,CondJo20,fumbles_forced,0,,,,,
player,201409210nwe,rai,DowlJo00,def_int,0,,,,,
player,201409210nwe,rai,DowlJo00,def_int_yds,0,,,,,
player,201409210nwe,rai,DowlJo00,def_int_td,0,,,,,
player,201409210nwe,rai,DowlJo00,def_int_long,0,,,,,
player,201409210nwe,rai,DowlJo00,pass_defended,0,,,,,
player,201409210nwe,rai,DowlJo00,sacks,0.0,,,,,
player,201409210nwe,rai,DowlJo00,tackles_combined,1,,,,,
player,201409210nwe,rai,DowlJo00,tackles_solo,1,,,,,
player,201409210nwe,rai,DowlJo00,tackles_assists,0,,,,,
player,201409210nwe,rai,DowlJo00,tackles_loss,0,,,,,
player,201409210nwe,rai,DowlJo00,qb_hits,0,,,,,
player,201409210nwe,rai,DowlJo00,fumbles_rec,0,,,,,
player,201409210nwe,rai,DowlJo00,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,DowlJo00,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,DowlJo00,fumbles_forced,0,,,,,
player,201409210nwe,rai,ReecMa00,def_int,0,,,,,
player,201409210nwe,rai,ReecMa00,def_int_yds,0,,,,,
player,201409210nwe,rai,ReecMa00,def_int_td,0,,,,,
player,201409210nwe,rai,ReecMa00,def_int_long,0,,,,,
player,201409210nwe,rai,ReecMa00,pass_defended,0,,,,,
player,201409210nwe,rai,ReecMa00,sacks,0.0,,,,,
player,201409210nwe,rai,ReecMa00,tackles_combined,1,,,,,
player,201409210nwe,rai,ReecMa00,tackles_solo,0,,,,,
player,201409210nwe,rai,ReecMa00,tackles_assists,1,,,,,
player,201409210nwe,rai,ReecMa00,tackles_loss,0,,,,,
player,201409210nwe,rai,ReecMa00,qb_hits,0,,,,,
player,201409210nwe,rai,ReecMa00,fumbles_rec,0,,,,,
player,201409210nwe,rai,ReecMa00,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,ReecMa00,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,ReecMa00,fumbles_forced,0,,,,,
player,201409210nwe,rai,WoodLa99,def_int,0,,,,,
player,201409210nwe,rai,WoodLa99,def_int_yds,0,,,,,
player,201409210nwe,rai,WoodLa99,def_int_td,0,,,,,
player,201409210nwe,rai,WoodLa99,def_int_long,0,,,,,
player,201409210nwe,rai,WoodLa99,pass_defended,0,,,,,
player,201409210nwe,rai,WoodLa99,sacks,0.0,,,,,
player,201409210nwe,rai,WoodLa99,tackles_combined,1,,,,,
player,201409210nwe,rai,WoodLa99,tackles_solo,0,,,,,
player,201409210nwe,rai,WoodLa99,tackles_assists,1,,,,,
player,201409210nwe,rai,WoodLa99,tackles_loss,0,,,,,
player,201409210nwe,rai,WoodLa99,qb_hits,0,,,,,
player,201409210nwe,rai,WoodLa99,fumbles_rec,0,,,,,
player,201409210nwe,rai,WoodLa99,fumbles_rec_yds,0,,,,,
player,201409210nwe,rai,WoodLa99,fumbles_rec_td,0,,,,,
player,201409210nwe,rai,WoodLa99,fumbles_forced,0,,,,,
player,201409210nwe,nwe,WilfVi20,def_int,1,,,,,
player,201409210nwe,nwe,WilfVi20,def_int_yds,1,,,,,
player,201409210nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201409210nwe,nwe,WilfVi20,def_int_long,1,,,,,
player,201409210nwe,nwe,WilfVi20,pass_defended,1,,,,,
player,201409210nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201409210nwe,nwe,WilfVi20,tackles_combined,3,,,,,
player,201409210nwe,nwe,WilfVi20,tackles_solo,1,,,,,
player,201409210nwe,nwe,WilfVi20,tackles_assists,2,,,,,
player,201409210nwe,nwe,WilfVi20,tackles_loss,0,,,,,
player,201409210nwe,nwe,WilfVi20,qb_hits,0,,,,,
player,201409210nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201409210nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201409210nwe,nwe,MayoJe99,def_int,0,,,,,
player,201409210nwe,nwe,MayoJe99,def_int_yds,0,,,,,
player,201409210nwe,nwe,MayoJe99,def_int_td,0,,,,,
player,201409210nwe,nwe,MayoJe99,def_int_long,0,,,,,
player,201409210nwe,nwe,MayoJe99,pass_defended,0,,,,,
player,201409210nwe,nwe,MayoJe99,sacks,0.0,,,,,
player,201409210nwe,nwe,MayoJe99,tackles_combined,11,,,,,
player,201409210nwe,nwe,MayoJe99,tackles_solo,3,,,,,
player,201409210nwe,nwe,MayoJe99,tackles_assists,8,,,,,
player,201409210nwe,nwe,MayoJe99,tackles_loss,0,,,,,
player,201409210nwe,nwe,MayoJe99,qb_hits,0,,,,,
player,201409210nwe,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201409210nwe,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201409210nwe,nwe,HighDo01,def_int,0,,,,,
player,201409210nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201409210nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201409210nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201409210nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201409210nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201409210nwe,nwe,HighDo01,tackles_combined,7,,,,,
player,201409210nwe,nwe,HighDo01,tackles_solo,3,,,,,
player,201409210nwe,nwe,HighDo01,tackles_assists,4,,,,,
player,201409210nwe,nwe,HighDo01,tackles_loss,1,,,,,
player,201409210nwe,nwe,HighDo01,qb_hits,1,,,,,
player,201409210nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201409210nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201409210nwe,nwe,NinkRo20,def_int,0,,,,,
player,201409210nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201409210nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201409210nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201409210nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201409210nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201409210nwe,nwe,NinkRo20,tackles_combined,6,,,,,
player,201409210nwe,nwe,NinkRo20,tackles_solo,2,,,,,
player,201409210nwe,nwe,NinkRo20,tackles_assists,4,,,,,
player,201409210nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201409210nwe,nwe,NinkRo20,qb_hits,1,,,,,
player,201409210nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201409210nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201409210nwe,nwe,RyanLo00,def_int,0,,,,,
player,201409210nwe,nwe,RyanLo00,def_int_yds,0,,,,,
player,201409210nwe,nwe,RyanLo00,def_int_td,0,,,,,
player,201409210nwe,nwe,RyanLo00,def_int_long,0,,,,,
player,201409210nwe,nwe,RyanLo00,pass_defended,1,,,,,
player,201409210nwe,nwe,RyanLo00,sacks,0.0,,,,,
player,201409210nwe,nwe,RyanLo00,tackles_combined,4,,,,,
player,201409210nwe,nwe,RyanLo00,tackles_solo,4,,,,,
player,201409210nwe,nwe,RyanLo00,tackles_assists,0,,,,,
player,201409210nwe,nwe,RyanLo00,tackles_loss,0,,,,,
player,201409210nwe,nwe,RyanLo00,qb_hits,0,,,,,
player,201409210nwe,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201409210nwe,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201409210nwe,nwe,VellJo00,def_int,0,,,,,
player,201409210nwe,nwe,VellJo00,def_int_yds,0,,,,,
player,201409210nwe,nwe,VellJo00,def_int_td,0,,,,,
player,201409210nwe,nwe,VellJo00,def_int_long,0,,,,,
player,201409210nwe,nwe,VellJo00,pass_defended,0,,,,,
player,201409210nwe,nwe,VellJo00,sacks,0.0,,,,,
player,201409210nwe,nwe,VellJo00,tackles_combined,4,,,,,
player,201409210nwe,nwe,VellJo00,tackles_solo,1,,,,,
player,201409210nwe,nwe,VellJo00,tackles_assists,3,,,,,
player,201409210nwe,nwe,VellJo00,tackles_loss,0,,,,,
player,201409210nwe,nwe,VellJo00,qb_hits,0,,,,,
player,201409210nwe,nwe,VellJo00,fumbles_rec,0,,,,,
player,201409210nwe,nwe,VellJo00,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,VellJo00,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,VellJo00,fumbles_forced,0,,,,,
player,201409210nwe,nwe,CollJa00,def_int,0,,,,,
player,201409210nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201409210nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201409210nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201409210nwe,nwe,CollJa00,pass_defended,0,,,,,
player,201409210nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201409210nwe,nwe,CollJa00,tackles_combined,3,,,,,
player,201409210nwe,nwe,CollJa00,tackles_solo,0,,,,,
player,201409210nwe,nwe,CollJa00,tackles_assists,3,,,,,
player,201409210nwe,nwe,CollJa00,tackles_loss,0,,,,,
player,201409210nwe,nwe,CollJa00,qb_hits,0,,,,,
player,201409210nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201409210nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,CollJa00,fumbles_forced,0,,,,,
player,201409210nwe,nwe,JoneCh04,def_int,0,,,,,
player,201409210nwe,nwe,JoneCh04,def_int_yds,0,,,,,
player,201409210nwe,nwe,JoneCh04,def_int_td,0,,,,,
player,201409210nwe,nwe,JoneCh04,def_int_long,0,,,,,
player,201409210nwe,nwe,JoneCh04,pass_defended,0,,,,,
player,201409210nwe,nwe,JoneCh04,sacks,0.0,,,,,
player,201409210nwe,nwe,JoneCh04,tackles_combined,3,,,,,
player,201409210nwe,nwe,JoneCh04,tackles_solo,0,,,,,
player,201409210nwe,nwe,JoneCh04,tackles_assists,3,,,,,
player,201409210nwe,nwe,JoneCh04,tackles_loss,0,,,,,
player,201409210nwe,nwe,JoneCh04,qb_hits,0,,,,,
player,201409210nwe,nwe,JoneCh04,fumbles_rec,0,,,,,
player,201409210nwe,nwe,JoneCh04,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,JoneCh04,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,JoneCh04,fumbles_forced,0,,,,,
player,201409210nwe,nwe,McCoDe99,def_int,0,,,,,
player,201409210nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201409210nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201409210nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201409210nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201409210nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201409210nwe,nwe,McCoDe99,tackles_combined,3,,,,,
player,201409210nwe,nwe,McCoDe99,tackles_solo,1,,,,,
player,201409210nwe,nwe,McCoDe99,tackles_assists,2,,,,,
player,201409210nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201409210nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201409210nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201409210nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201409210nwe,nwe,ReviDa99,def_int,0,,,,,
player,201409210nwe,nwe,ReviDa99,def_int_yds,0,,,,,
player,201409210nwe,nwe,ReviDa99,def_int_td,0,,,,,
player,201409210nwe,nwe,ReviDa99,def_int_long,0,,,,,
player,201409210nwe,nwe,ReviDa99,pass_defended,0,,,,,
player,201409210nwe,nwe,ReviDa99,sacks,0.0,,,,,
player,201409210nwe,nwe,ReviDa99,tackles_combined,3,,,,,
