game,2014,7,20141019,201410190was,oti,"Tennessee Titans",17,was,"Washington Redskins",19
player,201410190was,oti,WrigKe01,defense,0,,,,,
player,201410190was,oti,WrigKe01,def_pct,0%,,,,,
player,201410190was,oti,WrigKe01,special_teams,0,,,,,
player,201410190was,oti,WrigKe01,st_pct,0%,,,,,
player,201410190was,oti,WashNa00,pos,WR,,,,,
player,201410190was,oti,WashNa00,offense,40,,,,,
player,201410190was,oti,WashNa00,off_pct,71%,,,,,
player,201410190was,oti,WashNa00,defense,0,,,,,
player,201410190was,oti,WashNa00,def_pct,0%,,,,,
player,201410190was,oti,WashNa00,special_teams,0,,,,,
player,201410190was,oti,WashNa00,st_pct,0%,,,,,
player,201410190was,oti,SankBi00,pos,RB,,,,,
player,201410190was,oti,SankBi00,offense,35,,,,,
player,201410190was,oti,SankBi00,off_pct,62%,,,,,
player,201410190was,oti,SankBi00,defense,0,,,,,
player,201410190was,oti,SankBi00,def_pct,0%,,,,,
player,201410190was,oti,SankBi00,special_teams,0,,,,,
player,201410190was,oti,SankBi00,st_pct,0%,,,,,
player,201410190was,oti,WashLe00,pos,RB,,,,,
player,201410190was,oti,WashLe00,offense,15,,,,,
player,201410190was,oti,WashLe00,off_pct,27%,,,,,
player,201410190was,oti,WashLe00,defense,0,,,,,
player,201410190was,oti,WashLe00,def_pct,0%,,,,,
player,201410190was,oti,WashLe00,special_teams,5,,,,,
player,201410190was,oti,WashLe00,st_pct,19%,,,,,
player,201410190was,oti,BattJa00,pos,TE,,,,,
player,201410190was,oti,BattJa00,offense,9,,,,,
player,201410190was,oti,BattJa00,off_pct,16%,,,,,
player,201410190was,oti,BattJa00,defense,0,,,,,
player,201410190was,oti,BattJa00,def_pct,0%,,,,,
player,201410190was,oti,BattJa00,special_teams,18,,,,,
player,201410190was,oti,BattJa00,st_pct,67%,,,,,
player,201410190was,oti,BracBr00,pos,TE,,,,,
player,201410190was,oti,BracBr00,offense,9,,,,,
player,201410190was,oti,BracBr00,off_pct,16%,,,,,
player,201410190was,oti,BracBr00,defense,0,,,,,
player,201410190was,oti,BracBr00,def_pct,0%,,,,,
player,201410190was,oti,BracBr00,special_teams,7,,,,,
player,201410190was,oti,BracBr00,st_pct,26%,,,,,
player,201410190was,oti,CoffCh00,pos,TE,,,,,
player,201410190was,oti,CoffCh00,offense,8,,,,,
player,201410190was,oti,CoffCh00,off_pct,14%,,,,,
player,201410190was,oti,CoffCh00,defense,0,,,,,
player,201410190was,oti,CoffCh00,def_pct,0%,,,,,
player,201410190was,oti,CoffCh00,special_teams,8,,,,,
player,201410190was,oti,CoffCh00,st_pct,30%,,,,,
player,201410190was,oti,HagaDe00,pos,WR,,,,,
player,201410190was,oti,HagaDe00,offense,7,,,,,
player,201410190was,oti,HagaDe00,off_pct,12%,,,,,
player,201410190was,oti,HagaDe00,defense,0,,,,,
player,201410190was,oti,HagaDe00,def_pct,0%,,,,,
player,201410190was,oti,HagaDe00,special_teams,18,,,,,
player,201410190was,oti,HagaDe00,st_pct,67%,,,,,
player,201410190was,oti,McClDe00,pos,RB,,,,,
player,201410190was,oti,McClDe00,offense,6,,,,,
player,201410190was,oti,McClDe00,off_pct,11%,,,,,
player,201410190was,oti,McClDe00,defense,0,,,,,
player,201410190was,oti,McClDe00,def_pct,0%,,,,,
player,201410190was,oti,McClDe00,special_teams,3,,,,,
player,201410190was,oti,McClDe00,st_pct,11%,,,,,
player,201410190was,oti,SpenCh21,pos,G,,,,,
player,201410190was,oti,SpenCh21,offense,5,,,,,
player,201410190was,oti,SpenCh21,off_pct,9%,,,,,
player,201410190was,oti,SpenCh21,defense,0,,,,,
player,201410190was,oti,SpenCh21,def_pct,0%,,,,,
player,201410190was,oti,SpenCh21,special_teams,3,,,,,
player,201410190was,oti,SpenCh21,st_pct,11%,,,,,
player,201410190was,oti,KlugKa00,pos,DT,,,,,
player,201410190was,oti,KlugKa00,offense,3,,,,,
player,201410190was,oti,KlugKa00,off_pct,5%,,,,,
player,201410190was,oti,KlugKa00,defense,11,,,,,
player,201410190was,oti,KlugKa00,def_pct,17%,,,,,
player,201410190was,oti,KlugKa00,special_teams,9,,,,,
player,201410190was,oti,KlugKa00,st_pct,33%,,,,,
player,201410190was,oti,WrehBl00,pos,CB,,,,,
player,201410190was,oti,WrehBl00,offense,0,,,,,
player,201410190was,oti,WrehBl00,off_pct,0%,,,,,
player,201410190was,oti,WrehBl00,defense,63,,,,,
player,201410190was,oti,WrehBl00,def_pct,100%,,,,,
player,201410190was,oti,WrehBl00,special_teams,13,,,,,
player,201410190was,oti,WrehBl00,st_pct,48%,,,,,
player,201410190was,oti,GrifMi99,pos,FS,,,,,
player,201410190was,oti,GrifMi99,offense,0,,,,,
player,201410190was,oti,GrifMi99,off_pct,0%,,,,,
player,201410190was,oti,GrifMi99,defense,63,,,,,
player,201410190was,oti,GrifMi99,def_pct,100%,,,,,
player,201410190was,oti,GrifMi99,special_teams,10,,,,,
player,201410190was,oti,GrifMi99,st_pct,37%,,,,,
player,201410190was,oti,McCoJa99,pos,CB,,,,,
player,201410190was,oti,McCoJa99,offense,0,,,,,
player,201410190was,oti,McCoJa99,off_pct,0%,,,,,
player,201410190was,oti,McCoJa99,defense,63,,,,,
player,201410190was,oti,McCoJa99,def_pct,100%,,,,,
player,201410190was,oti,McCoJa99,special_teams,6,,,,,
player,201410190was,oti,McCoJa99,st_pct,22%,,,,,
player,201410190was,oti,MorgDe99,pos,LB,,,,,
player,201410190was,oti,MorgDe99,offense,0,,,,,
player,201410190was,oti,MorgDe99,off_pct,0%,,,,,
player,201410190was,oti,MorgDe99,defense,60,,,,,
player,201410190was,oti,MorgDe99,def_pct,95%,,,,,
player,201410190was,oti,MorgDe99,special_teams,6,,,,,
player,201410190was,oti,MorgDe99,st_pct,22%,,,,,
player,201410190was,oti,CaseJu00,pos,DT,,,,,
player,201410190was,oti,CaseJu00,offense,0,,,,,
player,201410190was,oti,CaseJu00,off_pct,0%,,,,,
player,201410190was,oti,CaseJu00,defense,59,,,,,
player,201410190was,oti,CaseJu00,def_pct,94%,,,,,
player,201410190was,oti,CaseJu00,special_teams,6,,,,,
player,201410190was,oti,CaseJu00,st_pct,22%,,,,,
player,201410190was,oti,WillAv00,pos,LB,,,,,
player,201410190was,oti,WillAv00,offense,0,,,,,
player,201410190was,oti,WillAv00,off_pct,0%,,,,,
player,201410190was,oti,WillAv00,defense,56,,,,,
player,201410190was,oti,WillAv00,def_pct,89%,,,,,
player,201410190was,oti,WillAv00,special_teams,17,,,,,
player,201410190was,oti,WillAv00,st_pct,63%,,,,,
player,201410190was,oti,WilsGe01,pos,FS,,,,,
player,201410190was,oti,WilsGe01,offense,0,,,,,
player,201410190was,oti,WilsGe01,off_pct,0%,,,,,
player,201410190was,oti,WilsGe01,defense,55,,,,,
player,201410190was,oti,WilsGe01,def_pct,87%,,,,,
player,201410190was,oti,WilsGe01,special_teams,6,,,,,
player,201410190was,oti,WilsGe01,st_pct,22%,,,,,
player,201410190was,oti,MartMi01,pos,DT,,,,,
player,201410190was,oti,MartMi01,offense,0,,,,,
player,201410190was,oti,MartMi01,off_pct,0%,,,,,
player,201410190was,oti,MartMi01,defense,48,,,,,
player,201410190was,oti,MartMi01,def_pct,76%,,,,,
player,201410190was,oti,MartMi01,special_teams,9,,,,,
player,201410190was,oti,MartMi01,st_pct,33%,,,,,
player,201410190was,oti,WoodWe20,pos,LB,,,,,
player,201410190was,oti,WoodWe20,offense,0,,,,,
player,201410190was,oti,WoodWe20,off_pct,0%,,,,,
player,201410190was,oti,WoodWe20,defense,43,,,,,
player,201410190was,oti,WoodWe20,def_pct,68%,,,,,
player,201410190was,oti,WoodWe20,special_teams,6,,,,,
player,201410190was,oti,WoodWe20,st_pct,22%,,,,,
player,201410190was,oti,HuffMa00,pos,CB,,,,,
player,201410190was,oti,HuffMa00,offense,0,,,,,
player,201410190was,oti,HuffMa00,off_pct,0%,,,,,
player,201410190was,oti,HuffMa00,defense,34,,,,,
player,201410190was,oti,HuffMa00,def_pct,54%,,,,,
player,201410190was,oti,HuffMa00,special_teams,23,,,,,
player,201410190was,oti,HuffMa00,st_pct,85%,,,,,
player,201410190was,oti,WimbKa20,pos,LB,,,,,
player,201410190was,oti,WimbKa20,offense,0,,,,,
player,201410190was,oti,WimbKa20,off_pct,0%,,,,,
player,201410190was,oti,WimbKa20,defense,34,,,,,
player,201410190was,oti,WimbKa20,def_pct,54%,,,,,
player,201410190was,oti,WimbKa20,special_teams,15,,,,,
player,201410190was,oti,WimbKa20,st_pct,56%,,,,,
player,201410190was,oti,PhilSh20,pos,LB,,,,,
player,201410190was,oti,PhilSh20,offense,0,,,,,
player,201410190was,oti,PhilSh20,off_pct,0%,,,,,
player,201410190was,oti,PhilSh20,defense,29,,,,,
player,201410190was,oti,PhilSh20,def_pct,46%,,,,,
player,201410190was,oti,PhilSh20,special_teams,0,,,,,
player,201410190was,oti,PhilSh20,st_pct,0%,,,,,
player,201410190was,oti,StafDa00,pos,SS,,,,,
player,201410190was,oti,StafDa00,offense,0,,,,,
player,201410190was,oti,StafDa00,off_pct,0%,,,,,
player,201410190was,oti,StafDa00,defense,28,,,,,
player,201410190was,oti,StafDa00,def_pct,44%,,,,,
player,201410190was,oti,StafDa00,special_teams,18,,,,,
player,201410190was,oti,StafDa00,st_pct,67%,,,,,
player,201410190was,oti,HillSa99,pos,NT,,,,,
player,201410190was,oti,HillSa99,offense,0,,,,,
player,201410190was,oti,HillSa99,off_pct,0%,,,,,
player,201410190was,oti,HillSa99,defense,28,,,,,
player,201410190was,oti,HillSa99,def_pct,44%,,,,,
player,201410190was,oti,HillSa99,special_teams,5,,,,,
player,201410190was,oti,HillSa99,st_pct,19%,,,,,
player,201410190was,oti,WoodAl99,pos,NT,,,,,
player,201410190was,oti,WoodAl99,offense,0,,,,,
player,201410190was,oti,WoodAl99,off_pct,0%,,,,,
player,201410190was,oti,WoodAl99,defense,11,,,,,
player,201410190was,oti,WoodAl99,def_pct,17%,,,,,
player,201410190was,oti,WoodAl99,special_teams,1,,,,,
player,201410190was,oti,WoodAl99,st_pct,4%,,,,,
player,201410190was,oti,JoneDa04,pos,DE,,,,,
player,201410190was,oti,JoneDa04,offense,0,,,,,
player,201410190was,oti,JoneDa04,off_pct,0%,,,,,
player,201410190was,oti,JoneDa04,defense,5,,,,,
player,201410190was,oti,JoneDa04,def_pct,8%,,,,,
player,201410190was,oti,JoneDa04,special_teams,1,,,,,
player,201410190was,oti,JoneDa04,st_pct,4%,,,,,
player,201410190was,oti,GrovQu99,pos,LB,,,,,
player,201410190was,oti,GrovQu99,offense,0,,,,,
player,201410190was,oti,GrovQu99,off_pct,0%,,,,,
player,201410190was,oti,GrovQu99,defense,3,,,,,
player,201410190was,oti,GrovQu99,def_pct,5%,,,,,
player,201410190was,oti,GrovQu99,special_teams,5,,,,,
player,201410190was,oti,GrovQu99,st_pct,19%,,,,,
player,201410190was,oti,GoodZa00,pos,LB,,,,,
player,201410190was,oti,GoodZa00,offense,0,,,,,
player,201410190was,oti,GoodZa00,off_pct,0%,,,,,
player,201410190was,oti,GoodZa00,defense,0,,,,,
player,201410190was,oti,GoodZa00,def_pct,0%,,,,,
player,201410190was,oti,GoodZa00,special_teams,18,,,,,
player,201410190was,oti,GoodZa00,st_pct,67%,,,,,
player,201410190was,oti,AndeJa21,pos,LB,,,,,
player,201410190was,oti,AndeJa21,offense,0,,,,,
player,201410190was,oti,AndeJa21,off_pct,0%,,,,,
player,201410190was,oti,AndeJa21,defense,0,,,,,
player,201410190was,oti,AndeJa21,def_pct,0%,,,,,
player,201410190was,oti,AndeJa21,special_teams,18,,,,,
player,201410190was,oti,AndeJa21,st_pct,67%,,,,,
player,201410190was,oti,BrinBe00,pos,LS,,,,,
player,201410190was,oti,BrinBe00,offense,0,,,,,
player,201410190was,oti,BrinBe00,off_pct,0%,,,,,
player,201410190was,oti,BrinBe00,defense,0,,,,,
player,201410190was,oti,BrinBe00,def_pct,0%,,,,,
player,201410190was,oti,BrinBe00,special_teams,9,,,,,
player,201410190was,oti,BrinBe00,st_pct,33%,,,,,
player,201410190was,oti,KernBr20,pos,P,,,,,
player,201410190was,oti,KernBr20,offense,0,,,,,
player,201410190was,oti,KernBr20,off_pct,0%,,,,,
player,201410190was,oti,KernBr20,defense,0,,,,,
player,201410190was,oti,KernBr20,def_pct,0%,,,,,
player,201410190was,oti,KernBr20,special_teams,9,,,,,
player,201410190was,oti,KernBr20,st_pct,33%,,,,,
player,201410190was,oti,SuccRy44,pos,K,,,,,
player,201410190was,oti,SuccRy44,offense,0,,,,,
player,201410190was,oti,SuccRy44,off_pct,0%,,,,,
player,201410190was,oti,SuccRy44,defense,0,,,,,
player,201410190was,oti,SuccRy44,def_pct,0%,,,,,
player,201410190was,oti,SuccRy44,special_teams,8,,,,,
player,201410190was,oti,SuccRy44,st_pct,30%,,,,,
player,201410190was,oti,HarrBr00,pos,CB,,,,,
player,201410190was,oti,HarrBr00,offense,0,,,,,
player,201410190was,oti,HarrBr00,off_pct,0%,,,,,
player,201410190was,oti,HarrBr00,defense,0,,,,,
player,201410190was,oti,HarrBr00,def_pct,0%,,,,,
player,201410190was,oti,HarrBr00,special_teams,3,,,,,
player,201410190was,oti,HarrBr00,st_pct,11%,,,,,
player,201410190was,oti,StinBy00,pos,T,,,,,
player,201410190was,oti,StinBy00,offense,0,,,,,
player,201410190was,oti,StinBy00,off_pct,0%,,,,,
player,201410190was,oti,StinBy00,defense,0,,,,,
player,201410190was,oti,StinBy00,def_pct,0%,,,,,
player,201410190was,oti,StinBy00,special_teams,3,,,,,
player,201410190was,oti,StinBy00,st_pct,11%,,,,,
player,201410190was,oti,GheeBr99,pos,CB,,,,,
player,201410190was,oti,GheeBr99,offense,0,,,,,
player,201410190was,oti,GheeBr99,off_pct,0%,,,,,
player,201410190was,oti,GheeBr99,defense,0,,,,,
player,201410190was,oti,GheeBr99,def_pct,0%,,,,,
player,201410190was,oti,GheeBr99,special_teams,2,,,,,
player,201410190was,oti,GheeBr99,st_pct,7%,,,,,
