game,2014,9,20141102,201411020sea,rai,"Oakland Raiders",24,sea,"Seattle Seahawks",30
player,201411020sea,sea,ThomEa99,tackles_solo,3,,,,,
player,201411020sea,sea,ThomEa99,tackles_assists,0,,,,,
player,201411020sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201411020sea,sea,ThomEa99,qb_hits,0,,,,,
player,201411020sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201411020sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201411020sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201411020sea,sea,CoylBr00,def_int,0,,,,,
player,201411020sea,sea,CoylBr00,def_int_yds,0,,,,,
player,201411020sea,sea,CoylBr00,def_int_td,0,,,,,
player,201411020sea,sea,CoylBr00,def_int_long,0,,,,,
player,201411020sea,sea,CoylBr00,pass_defended,0,,,,,
player,201411020sea,sea,CoylBr00,sacks,0.0,,,,,
player,201411020sea,sea,CoylBr00,tackles_combined,2,,,,,
player,201411020sea,sea,CoylBr00,tackles_solo,1,,,,,
player,201411020sea,sea,CoylBr00,tackles_assists,1,,,,,
player,201411020sea,sea,CoylBr00,tackles_loss,0,,,,,
player,201411020sea,sea,CoylBr00,qb_hits,0,,,,,
player,201411020sea,sea,CoylBr00,fumbles_rec,0,,,,,
player,201411020sea,sea,CoylBr00,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,CoylBr00,fumbles_rec_td,0,,,,,
player,201411020sea,sea,CoylBr00,fumbles_forced,0,,,,,
player,201411020sea,sea,PierKe00,def_int,0,,,,,
player,201411020sea,sea,PierKe00,def_int_yds,0,,,,,
player,201411020sea,sea,PierKe00,def_int_td,0,,,,,
player,201411020sea,sea,PierKe00,def_int_long,0,,,,,
player,201411020sea,sea,PierKe00,pass_defended,0,,,,,
player,201411020sea,sea,PierKe00,sacks,0.0,,,,,
player,201411020sea,sea,PierKe00,tackles_combined,2,,,,,
player,201411020sea,sea,PierKe00,tackles_solo,2,,,,,
player,201411020sea,sea,PierKe00,tackles_assists,0,,,,,
player,201411020sea,sea,PierKe00,tackles_loss,0,,,,,
player,201411020sea,sea,PierKe00,qb_hits,0,,,,,
player,201411020sea,sea,PierKe00,fumbles_rec,0,,,,,
player,201411020sea,sea,PierKe00,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,PierKe00,fumbles_rec_td,0,,,,,
player,201411020sea,sea,PierKe00,fumbles_forced,0,,,,,
player,201411020sea,sea,WillKe98,def_int,0,,,,,
player,201411020sea,sea,WillKe98,def_int_yds,0,,,,,
player,201411020sea,sea,WillKe98,def_int_td,0,,,,,
player,201411020sea,sea,WillKe98,def_int_long,0,,,,,
player,201411020sea,sea,WillKe98,pass_defended,0,,,,,
player,201411020sea,sea,WillKe98,sacks,0.0,,,,,
player,201411020sea,sea,WillKe98,tackles_combined,2,,,,,
player,201411020sea,sea,WillKe98,tackles_solo,0,,,,,
player,201411020sea,sea,WillKe98,tackles_assists,2,,,,,
player,201411020sea,sea,WillKe98,tackles_loss,0,,,,,
player,201411020sea,sea,WillKe98,qb_hits,0,,,,,
player,201411020sea,sea,WillKe98,fumbles_rec,0,,,,,
player,201411020sea,sea,WillKe98,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,WillKe98,fumbles_rec_td,0,,,,,
player,201411020sea,sea,WillKe98,fumbles_forced,0,,,,,
player,201411020sea,sea,KearJe01,def_int,0,,,,,
player,201411020sea,sea,KearJe01,def_int_yds,0,,,,,
player,201411020sea,sea,KearJe01,def_int_td,0,,,,,
player,201411020sea,sea,KearJe01,def_int_long,0,,,,,
player,201411020sea,sea,KearJe01,pass_defended,0,,,,,
player,201411020sea,sea,KearJe01,sacks,0.0,,,,,
player,201411020sea,sea,KearJe01,tackles_combined,1,,,,,
player,201411020sea,sea,KearJe01,tackles_solo,1,,,,,
player,201411020sea,sea,KearJe01,tackles_assists,0,,,,,
player,201411020sea,sea,KearJe01,tackles_loss,0,,,,,
player,201411020sea,sea,KearJe01,qb_hits,0,,,,,
player,201411020sea,sea,KearJe01,fumbles_rec,0,,,,,
player,201411020sea,sea,KearJe01,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,KearJe01,fumbles_rec_td,0,,,,,
player,201411020sea,sea,KearJe01,fumbles_forced,1,,,,,
player,201411020sea,sea,McDaTo20,def_int,0,,,,,
player,201411020sea,sea,McDaTo20,def_int_yds,0,,,,,
player,201411020sea,sea,McDaTo20,def_int_td,0,,,,,
player,201411020sea,sea,McDaTo20,def_int_long,0,,,,,
player,201411020sea,sea,McDaTo20,pass_defended,0,,,,,
player,201411020sea,sea,McDaTo20,sacks,0.0,,,,,
player,201411020sea,sea,McDaTo20,tackles_combined,1,,,,,
player,201411020sea,sea,McDaTo20,tackles_solo,1,,,,,
player,201411020sea,sea,McDaTo20,tackles_assists,0,,,,,
player,201411020sea,sea,McDaTo20,tackles_loss,0,,,,,
player,201411020sea,sea,McDaTo20,qb_hits,0,,,,,
player,201411020sea,sea,McDaTo20,fumbles_rec,0,,,,,
player,201411020sea,sea,McDaTo20,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,McDaTo20,fumbles_rec_td,0,,,,,
player,201411020sea,sea,McDaTo20,fumbles_forced,0,,,,,
player,201411020sea,sea,MebaBr99,def_int,0,,,,,
player,201411020sea,sea,MebaBr99,def_int_yds,0,,,,,
player,201411020sea,sea,MebaBr99,def_int_td,0,,,,,
player,201411020sea,sea,MebaBr99,def_int_long,0,,,,,
player,201411020sea,sea,MebaBr99,pass_defended,0,,,,,
player,201411020sea,sea,MebaBr99,sacks,0.0,,,,,
player,201411020sea,sea,MebaBr99,tackles_combined,1,,,,,
player,201411020sea,sea,MebaBr99,tackles_solo,1,,,,,
player,201411020sea,sea,MebaBr99,tackles_assists,0,,,,,
player,201411020sea,sea,MebaBr99,tackles_loss,0,,,,,
player,201411020sea,sea,MebaBr99,qb_hits,0,,,,,
player,201411020sea,sea,MebaBr99,fumbles_rec,0,,,,,
player,201411020sea,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201411020sea,sea,MebaBr99,fumbles_forced,0,,,,,
player,201411020sea,sea,ScruGr00,def_int,0,,,,,
player,201411020sea,sea,ScruGr00,def_int_yds,0,,,,,
player,201411020sea,sea,ScruGr00,def_int_td,0,,,,,
player,201411020sea,sea,ScruGr00,def_int_long,0,,,,,
player,201411020sea,sea,ScruGr00,pass_defended,0,,,,,
player,201411020sea,sea,ScruGr00,sacks,0.0,,,,,
player,201411020sea,sea,ScruGr00,tackles_combined,1,,,,,
player,201411020sea,sea,ScruGr00,tackles_solo,1,,,,,
player,201411020sea,sea,ScruGr00,tackles_assists,0,,,,,
player,201411020sea,sea,ScruGr00,tackles_loss,1,,,,,
player,201411020sea,sea,ScruGr00,qb_hits,0,,,,,
player,201411020sea,sea,ScruGr00,fumbles_rec,0,,,,,
player,201411020sea,sea,ScruGr00,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,ScruGr00,fumbles_rec_td,0,,,,,
player,201411020sea,sea,ScruGr00,fumbles_forced,0,,,,,
player,201411020sea,sea,SimoTh00,def_int,0,,,,,
player,201411020sea,sea,SimoTh00,def_int_yds,0,,,,,
player,201411020sea,sea,SimoTh00,def_int_td,0,,,,,
player,201411020sea,sea,SimoTh00,def_int_long,0,,,,,
player,201411020sea,sea,SimoTh00,pass_defended,1,,,,,
player,201411020sea,sea,SimoTh00,sacks,0.0,,,,,
player,201411020sea,sea,SimoTh00,tackles_combined,1,,,,,
player,201411020sea,sea,SimoTh00,tackles_solo,0,,,,,
player,201411020sea,sea,SimoTh00,tackles_assists,1,,,,,
player,201411020sea,sea,SimoTh00,tackles_loss,0,,,,,
player,201411020sea,sea,SimoTh00,qb_hits,0,,,,,
player,201411020sea,sea,SimoTh00,fumbles_rec,0,,,,,
player,201411020sea,sea,SimoTh00,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,SimoTh00,fumbles_rec_td,0,,,,,
player,201411020sea,sea,SimoTh00,fumbles_forced,0,,,,,
player,201411020sea,sea,TurbRo00,def_int,0,,,,,
player,201411020sea,sea,TurbRo00,def_int_yds,0,,,,,
player,201411020sea,sea,TurbRo00,def_int_td,0,,,,,
player,201411020sea,sea,TurbRo00,def_int_long,0,,,,,
player,201411020sea,sea,TurbRo00,pass_defended,0,,,,,
player,201411020sea,sea,TurbRo00,sacks,0.0,,,,,
player,201411020sea,sea,TurbRo00,tackles_combined,1,,,,,
player,201411020sea,sea,TurbRo00,tackles_solo,1,,,,,
player,201411020sea,sea,TurbRo00,tackles_assists,0,,,,,
player,201411020sea,sea,TurbRo00,tackles_loss,0,,,,,
player,201411020sea,sea,TurbRo00,qb_hits,0,,,,,
player,201411020sea,sea,TurbRo00,fumbles_rec,0,,,,,
player,201411020sea,sea,TurbRo00,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,TurbRo00,fumbles_rec_td,0,,,,,
player,201411020sea,sea,TurbRo00,fumbles_forced,0,,,,,
player,201411020sea,sea,HausSt00,def_int,0,,,,,
player,201411020sea,sea,HausSt00,def_int_yds,0,,,,,
player,201411020sea,sea,HausSt00,def_int_td,0,,,,,
player,201411020sea,sea,HausSt00,def_int_long,0,,,,,
player,201411020sea,sea,HausSt00,pass_defended,0,,,,,
player,201411020sea,sea,HausSt00,sacks,0.0,,,,,
player,201411020sea,sea,HausSt00,tackles_combined,0,,,,,
player,201411020sea,sea,HausSt00,tackles_solo,0,,,,,
player,201411020sea,sea,HausSt00,tackles_assists,0,,,,,
player,201411020sea,sea,HausSt00,tackles_loss,0,,,,,
player,201411020sea,sea,HausSt00,qb_hits,0,,,,,
player,201411020sea,sea,HausSt00,fumbles_rec,1,,,,,
player,201411020sea,sea,HausSt00,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,HausSt00,fumbles_rec_td,0,,,,,
player,201411020sea,sea,HausSt00,fumbles_forced,0,,,,,
player,201411020sea,sea,SchoOB99,def_int,0,,,,,
player,201411020sea,sea,SchoOB99,def_int_yds,0,,,,,
player,201411020sea,sea,SchoOB99,def_int_td,0,,,,,
player,201411020sea,sea,SchoOB99,def_int_long,0,,,,,
player,201411020sea,sea,SchoOB99,pass_defended,0,,,,,
player,201411020sea,sea,SchoOB99,sacks,0.0,,,,,
player,201411020sea,sea,SchoOB99,tackles_combined,0,,,,,
player,201411020sea,sea,SchoOB99,tackles_solo,0,,,,,
player,201411020sea,sea,SchoOB99,tackles_assists,0,,,,,
player,201411020sea,sea,SchoOB99,tackles_loss,0,,,,,
player,201411020sea,sea,SchoOB99,qb_hits,1,,,,,
player,201411020sea,sea,SchoOB99,fumbles_rec,0,,,,,
player,201411020sea,sea,SchoOB99,fumbles_rec_yds,0,,,,,
player,201411020sea,sea,SchoOB99,fumbles_rec_td,0,,,,,
player,201411020sea,sea,SchoOB99,fumbles_forced,0,,,,,
player,201411020sea,rai,CarrTr00,kick_ret,2,,,,,
player,201411020sea,rai,CarrTr00,kick_ret_yds,69,,,,,
player,201411020sea,rai,CarrTr00,kick_ret_yds_per_ret,34.5,,,,,
player,201411020sea,rai,CarrTr00,kick_ret_td,0,,,,,
player,201411020sea,rai,CarrTr00,kick_ret_long,42,,,,,
player,201411020sea,rai,CarrTr00,punt_ret,2,,,,,
player,201411020sea,rai,CarrTr00,punt_ret_yds,29,,,,,
player,201411020sea,rai,CarrTr00,punt_ret_yds_per_ret,14.5,,,,,
player,201411020sea,rai,CarrTr00,punt_ret_td,0,,,,,
player,201411020sea,rai,CarrTr00,punt_ret_long,27,,,,,
player,201411020sea,rai,MoorDe02,kick_ret,0,,,,,
player,201411020sea,rai,MoorDe02,kick_ret_yds,0,,,,,
player,201411020sea,rai,MoorDe02,kick_ret_yds_per_ret,,,,,,
player,201411020sea,rai,MoorDe02,kick_ret_td,0,,,,,
player,201411020sea,rai,MoorDe02,kick_ret_long,0,,,,,
player,201411020sea,rai,MoorDe02,punt_ret,1,,,,,
player,201411020sea,rai,MoorDe02,punt_ret_yds,23,,,,,
player,201411020sea,rai,MoorDe02,punt_ret_yds_per_ret,23.0,,,,,
player,201411020sea,rai,MoorDe02,punt_ret_td,0,,,,,
player,201411020sea,rai,MoorDe02,punt_ret_long,23,,,,,
player,201411020sea,sea,BaldDo00,kick_ret,0,,,,,
player,201411020sea,sea,BaldDo00,kick_ret_yds,0,,,,,
player,201411020sea,sea,BaldDo00,kick_ret_yds_per_ret,,,,,,
player,201411020sea,sea,BaldDo00,kick_ret_td,0,,,,,
player,201411020sea,sea,BaldDo00,kick_ret_long,0,,,,,
player,201411020sea,sea,BaldDo00,punt_ret,3,,,,,
player,201411020sea,sea,BaldDo00,punt_ret_yds,37,,,,,
player,201411020sea,sea,BaldDo00,punt_ret_yds_per_ret,12.3,,,,,
player,201411020sea,sea,BaldDo00,punt_ret_td,0,,,,,
player,201411020sea,sea,BaldDo00,punt_ret_long,38,,,,,
player,201411020sea,sea,RichPa01,kick_ret,2,,,,,
player,201411020sea,sea,RichPa01,kick_ret_yds,64,,,,,
player,201411020sea,sea,RichPa01,kick_ret_yds_per_ret,32.0,,,,,
player,201411020sea,sea,RichPa01,kick_ret_td,0,,,,,
player,201411020sea,sea,RichPa01,kick_ret_long,36,,,,,
player,201411020sea,sea,RichPa01,punt_ret,0,,,,,
player,201411020sea,sea,RichPa01,punt_ret_yds,0,,,,,
player,201411020sea,sea,RichPa01,punt_ret_yds_per_ret,,,,,,
player,201411020sea,sea,RichPa01,punt_ret_td,0,,,,,
player,201411020sea,sea,RichPa01,punt_ret_long,0,,,,,
player,201411020sea,rai,janikseb01,xpm,3,,,,,
player,201411020sea,rai,janikseb01,xpa,3,,,,,
player,201411020sea,rai,janikseb01,fgm,1,,,,,
player,201411020sea,rai,janikseb01,fga,2,,,,,
player,201411020sea,rai,janikseb01,punt,0,,,,,
player,201411020sea,rai,janikseb01,punt_yds,0,,,,,
player,201411020sea,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201411020sea,rai,janikseb01,punt_long,0,,,,,
player,201411020sea,rai,KingMa00,xpm,,,,,,
player,201411020sea,rai,KingMa00,xpa,,,,,,
player,201411020sea,rai,KingMa00,fgm,,,,,,
player,201411020sea,rai,KingMa00,fga,,,,,,
player,201411020sea,rai,KingMa00,punt,6,,,,,
player,201411020sea,rai,KingMa00,punt_yds,314,,,,,
player,201411020sea,rai,KingMa00,punt_yds_per_punt,52.3,,,,,
player,201411020sea,rai,KingMa00,punt_long,59,,,,,
player,201411020sea,sea,HausSt00,xpm,3,,,,,
player,201411020sea,sea,HausSt00,xpa,3,,,,,
player,201411020sea,sea,HausSt00,fgm,3,,,,,
player,201411020sea,sea,HausSt00,fga,4,,,,,
player,201411020sea,sea,HausSt00,punt,0,,,,,
player,201411020sea,sea,HausSt00,punt_yds,0,,,,,
player,201411020sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201411020sea,sea,HausSt00,punt_long,0,,,,,
player,201411020sea,sea,RyanJo21,xpm,,,,,,
player,201411020sea,sea,RyanJo21,xpa,,,,,,
player,201411020sea,sea,RyanJo21,fgm,,,,,,
player,201411020sea,sea,RyanJo21,fga,,,,,,
player,201411020sea,sea,RyanJo21,punt,5,,,,,
player,201411020sea,sea,RyanJo21,punt_yds,211,,,,,
player,201411020sea,sea,RyanJo21,punt_yds_per_punt,42.2,,,,,
player,201411020sea,sea,RyanJo21,punt_long,53,,,,,
player,201411020sea,sea,SweeJ.00,pos,G,,,,,
player,201411020sea,sea,SweeJ.00,offense,81,,,,,
player,201411020sea,sea,SweeJ.00,off_pct,100%,,,,,
player,201411020sea,sea,SweeJ.00,defense,0,,,,,
player,201411020sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201411020sea,sea,SweeJ.00,special_teams,11,,,,,
player,201411020sea,sea,SweeJ.00,st_pct,31%,,,,,
player,201411020sea,sea,BailAl01,pos,T,,,,,
player,201411020sea,sea,BailAl01,offense,81,,,,,
player,201411020sea,sea,BailAl01,off_pct,100%,,,,,
player,201411020sea,sea,BailAl01,defense,0,,,,,
player,201411020sea,sea,BailAl01,def_pct,0%,,,,,
player,201411020sea,sea,BailAl01,special_teams,7,,,,,
player,201411020sea,sea,BailAl01,st_pct,19%,,,,,
player,201411020sea,sea,BritJu00,pos,T,,,,,
player,201411020sea,sea,BritJu00,offense,81,,,,,
player,201411020sea,sea,BritJu00,off_pct,100%,,,,,
player,201411020sea,sea,BritJu00,defense,0,,,,,
player,201411020sea,sea,BritJu00,def_pct,0%,,,,,
player,201411020sea,sea,BritJu00,special_teams,7,,,,,
player,201411020sea,sea,BritJu00,st_pct,19%,,,,,
player,201411020sea,sea,WilsRu00,pos,QB,,,,,
player,201411020sea,sea,WilsRu00,offense,81,,,,,
player,201411020sea,sea,WilsRu00,off_pct,100%,,,,,
player,201411020sea,sea,WilsRu00,defense,0,,,,,
player,201411020sea,sea,WilsRu00,def_pct,0%,,,,,
player,201411020sea,sea,WilsRu00,special_teams,0,,,,,
player,201411020sea,sea,WilsRu00,st_pct,0%,,,,,
player,201411020sea,sea,KearJe01,pos,WR,,,,,
player,201411020sea,sea,KearJe01,offense,68,,,,,
player,201411020sea,sea,KearJe01,off_pct,84%,,,,,
player,201411020sea,sea,KearJe01,defense,0,,,,,
player,201411020sea,sea,KearJe01,def_pct,0%,,,,,
player,201411020sea,sea,KearJe01,special_teams,12,,,,,
player,201411020sea,sea,KearJe01,st_pct,33%,,,,,
player,201411020sea,sea,BaldDo00,pos,WR,,,,,
player,201411020sea,sea,BaldDo00,offense,65,,,,,
player,201411020sea,sea,BaldDo00,off_pct,80%,,,,,
player,201411020sea,sea,BaldDo00,defense,0,,,,,
player,201411020sea,sea,BaldDo00,def_pct,0%,,,,,
player,201411020sea,sea,BaldDo00,special_teams,7,,,,,
player,201411020sea,sea,BaldDo00,st_pct,19%,,,,,
player,201411020sea,sea,LewiPa00,pos,C,,,,,
player,201411020sea,sea,LewiPa00,offense,63,,,,,
player,201411020sea,sea,LewiPa00,off_pct,78%,,,,,
player,201411020sea,sea,LewiPa00,defense,0,,,,,
player,201411020sea,sea,LewiPa00,def_pct,0%,,,,,
player,201411020sea,sea,LewiPa00,special_teams,2,,,,,
player,201411020sea,sea,LewiPa00,st_pct,6%,,,,,
player,201411020sea,sea,WillLu00,pos,TE,,,,,
player,201411020sea,sea,WillLu00,offense,60,,,,,
player,201411020sea,sea,WillLu00,off_pct,74%,,,,,
player,201411020sea,sea,WillLu00,defense,0,,,,,
player,201411020sea,sea,WillLu00,def_pct,0%,,,,,
player,201411020sea,sea,WillLu00,special_teams,14,,,,,
player,201411020sea,sea,WillLu00,st_pct,39%,,,,,
player,201411020sea,sea,RichPa01,pos,WR,,,,,
player,201411020sea,sea,RichPa01,offense,59,,,,,
player,201411020sea,sea,RichPa01,off_pct,73%,,,,,
player,201411020sea,sea,RichPa01,defense,0,,,,,
player,201411020sea,sea,RichPa01,def_pct,0%,,,,,
player,201411020sea,sea,RichPa01,special_teams,5,,,,,
player,201411020sea,sea,RichPa01,st_pct,14%,,,,,
player,201411020sea,sea,CarpJa00,pos,G,,,,,
player,201411020sea,sea,CarpJa00,offense,58,,,,,
player,201411020sea,sea,CarpJa00,off_pct,72%,,,,,
player,201411020sea,sea,CarpJa00,defense,0,,,,,
player,201411020sea,sea,CarpJa00,def_pct,0%,,,,,
player,201411020sea,sea,CarpJa00,special_teams,5,,,,,
player,201411020sea,sea,CarpJa00,st_pct,14%,,,,,
player,201411020sea,sea,LyncMa00,pos,RB,,,,,
player,201411020sea,sea,LyncMa00,offense,58,,,,,
player,201411020sea,sea,LyncMa00,off_pct,72%,,,,,
player,201411020sea,sea,LyncMa00,defense,0,,,,,
player,201411020sea,sea,LyncMa00,def_pct,0%,,,,,
player,201411020sea,sea,LyncMa00,special_teams,0,,,,,
player,201411020sea,sea,LyncMa00,st_pct,0%,,,,,
player,201411020sea,sea,GillGa01,pos,T,,,,,
player,201411020sea,sea,GillGa01,offense,30,,,,,
player,201411020sea,sea,GillGa01,off_pct,37%,,,,,
player,201411020sea,sea,GillGa01,defense,0,,,,,
player,201411020sea,sea,GillGa01,def_pct,0%,,,,,
player,201411020sea,sea,GillGa01,special_teams,11,,,,,
player,201411020sea,sea,GillGa01,st_pct,31%,,,,,
player,201411020sea,sea,TurbRo00,pos,RB,,,,,
player,201411020sea,sea,TurbRo00,offense,21,,,,,
player,201411020sea,sea,TurbRo00,off_pct,26%,,,,,
player,201411020sea,sea,TurbRo00,defense,0,,,,,
player,201411020sea,sea,TurbRo00,def_pct,0%,,,,,
player,201411020sea,sea,TurbRo00,special_teams,6,,,,,
player,201411020sea,sea,TurbRo00,st_pct,17%,,,,,
player,201411020sea,sea,NorwKe00,pos,WR,,,,,
player,201411020sea,sea,NorwKe00,offense,20,,,,,
player,201411020sea,sea,NorwKe00,off_pct,25%,,,,,
player,201411020sea,sea,NorwKe00,defense,0,,,,,
player,201411020sea,sea,NorwKe00,def_pct,0%,,,,,
player,201411020sea,sea,NorwKe00,special_teams,10,,,,,
player,201411020sea,sea,NorwKe00,st_pct,28%,,,,,
player,201411020sea,sea,SchiSt00,pos,G,,,,,
player,201411020sea,sea,SchiSt00,offense,18,,,,,
player,201411020sea,sea,SchiSt00,off_pct,22%,,,,,
player,201411020sea,sea,SchiSt00,defense,0,,,,,
player,201411020sea,sea,SchiSt00,def_pct,0%,,,,,
player,201411020sea,sea,SchiSt00,special_teams,0,,,,,
player,201411020sea,sea,SchiSt00,st_pct,0%,,,,,
player,201411020sea,sea,HelfCo00,pos,TE,,,,,
player,201411020sea,sea,HelfCo00,offense,17,,,,,
player,201411020sea,sea,HelfCo00,off_pct,21%,,,,,
player,201411020sea,sea,HelfCo00,defense,0,,,,,
player,201411020sea,sea,HelfCo00,def_pct,0%,,,,,
player,201411020sea,sea,HelfCo00,special_teams,20,,,,,
player,201411020sea,sea,HelfCo00,st_pct,56%,,,,,
player,201411020sea,sea,TukuWi00,pos,FB,,,,,
player,201411020sea,sea,TukuWi00,offense,12,,,,,
player,201411020sea,sea,TukuWi00,off_pct,15%,,,,,
player,201411020sea,sea,TukuWi00,defense,0,,,,,
player,201411020sea,sea,TukuWi00,def_pct,0%,,,,,
player,201411020sea,sea,TukuWi00,special_teams,1,,,,,
player,201411020sea,sea,TukuWi00,st_pct,3%,,,,,
player,201411020sea,sea,LockRi00,pos,WR,,,,,
player,201411020sea,sea,LockRi00,offense,11,,,,,
player,201411020sea,sea,LockRi00,off_pct,14%,,,,,
player,201411020sea,sea,LockRi00,defense,0,,,,,
player,201411020sea,sea,LockRi00,def_pct,0%,,,,,
player,201411020sea,sea,LockRi00,special_teams,13,,,,,
player,201411020sea,sea,LockRi00,st_pct,36%,,,,,
player,201411020sea,sea,MichCh00,pos,RB,,,,,
player,201411020sea,sea,MichCh00,offense,7,,,,,
player,201411020sea,sea,MichCh00,off_pct,9%,,,,,
player,201411020sea,sea,MichCh00,defense,0,,,,,
player,201411020sea,sea,MichCh00,def_pct,0%,,,,,
player,201411020sea,sea,MichCh00,special_teams,0,,,,,
player,201411020sea,sea,MichCh00,st_pct,0%,,,,,
player,201411020sea,sea,SheaDe00,pos,FS,,,,,
player,201411020sea,sea,SheaDe00,offense,0,,,,,
player,201411020sea,sea,SheaDe00,off_pct,0%,,,,,
player,201411020sea,sea,SheaDe00,defense,61,,,,,
player,201411020sea,sea,SheaDe00,def_pct,100%,,,,,
player,201411020sea,sea,SheaDe00,special_teams,16,,,,,
player,201411020sea,sea,SheaDe00,st_pct,44%,,,,,
player,201411020sea,sea,WrigK.00,pos,LB,,,,,
player,201411020sea,sea,WrigK.00,offense,0,,,,,
player,201411020sea,sea,WrigK.00,off_pct,0%,,,,,
player,201411020sea,sea,WrigK.00,defense,61,,,,,
player,201411020sea,sea,WrigK.00,def_pct,100%,,,,,
player,201411020sea,sea,WrigK.00,special_teams,1,,,,,
player,201411020sea,sea,WrigK.00,st_pct,3%,,,,,
player,201411020sea,sea,ThomEa99,pos,FS,,,,,
player,201411020sea,sea,ThomEa99,offense,0,,,,,
player,201411020sea,sea,ThomEa99,off_pct,0%,,,,,
player,201411020sea,sea,ThomEa99,defense,60,,,,,
player,201411020sea,sea,ThomEa99,def_pct,98%,,,,,
player,201411020sea,sea,ThomEa99,special_teams,7,,,,,
player,201411020sea,sea,ThomEa99,st_pct,19%,,,,,
player,201411020sea,sea,SherRi00,pos,CB,,,,,
player,201411020sea,sea,SherRi00,offense,0,,,,,
player,201411020sea,sea,SherRi00,off_pct,0%,,,,,
player,201411020sea,sea,SherRi00,defense,60,,,,,
player,201411020sea,sea,SherRi00,def_pct,98%,,,,,
player,201411020sea,sea,SherRi00,special_teams,6,,,,,
player,201411020sea,sea,SherRi00,st_pct,17%,,,,,
player,201411020sea,sea,SimoTh00,pos,CB,,,,,
player,201411020sea,sea,SimoTh00,offense,0,,,,,
player,201411020sea,sea,SimoTh00,off_pct,0%,,,,,
player,201411020sea,sea,SimoTh00,defense,59,,,,,
player,201411020sea,sea,SimoTh00,def_pct,97%,,,,,
player,201411020sea,sea,SimoTh00,special_teams,10,,,,,
player,201411020sea,sea,SimoTh00,st_pct,28%,,,,,
player,201411020sea,sea,IrviBr00,pos,LB,,,,,
player,201411020sea,sea,IrviBr00,offense,0,,,,,
player,201411020sea,sea,IrviBr00,off_pct,0%,,,,,
player,201411020sea,sea,IrviBr00,defense,56,,,,,
player,201411020sea,sea,IrviBr00,def_pct,92%,,,,,
player,201411020sea,sea,IrviBr00,special_teams,0,,,,,
player,201411020sea,sea,IrviBr00,st_pct,0%,,,,,
player,201411020sea,sea,BennMi99,pos,DE,,,,,
player,201411020sea,sea,BennMi99,offense,0,,,,,
player,201411020sea,sea,BennMi99,off_pct,0%,,,,,
player,201411020sea,sea,BennMi99,defense,53,,,,,
player,201411020sea,sea,BennMi99,def_pct,87%,,,,,
player,201411020sea,sea,BennMi99,special_teams,5,,,,,
player,201411020sea,sea,BennMi99,st_pct,14%,,,,,
player,201411020sea,sea,AvriCl99,pos,DE,,,,,
player,201411020sea,sea,AvriCl99,offense,0,,,,,
player,201411020sea,sea,AvriCl99,off_pct,0%,,,,,
player,201411020sea,sea,AvriCl99,defense,49,,,,,
player,201411020sea,sea,AvriCl99,def_pct,80%,,,,,
player,201411020sea,sea,AvriCl99,special_teams,5,,,,,
player,201411020sea,sea,AvriCl99,st_pct,14%,,,,,
player,201411020sea,sea,CoylBr00,pos,LB,,,,,
player,201411020sea,sea,CoylBr00,offense,0,,,,,
player,201411020sea,sea,CoylBr00,off_pct,0%,,,,,
player,201411020sea,sea,CoylBr00,defense,32,,,,,
player,201411020sea,sea,CoylBr00,def_pct,52%,,,,,
player,201411020sea,sea,CoylBr00,special_teams,21,,,,,
player,201411020sea,sea,CoylBr00,st_pct,58%,,,,,
player,201411020sea,sea,MebaBr99,pos,DT,,,,,
player,201411020sea,sea,MebaBr99,offense,0,,,,,
player,201411020sea,sea,MebaBr99,off_pct,0%,,,,,
player,201411020sea,sea,MebaBr99,defense,30,,,,,
player,201411020sea,sea,MebaBr99,def_pct,49%,,,,,
player,201411020sea,sea,MebaBr99,special_teams,0,,,,,
player,201411020sea,sea,MebaBr99,st_pct,0%,,,,,
player,201411020sea,sea,BurlMa00,pos,CB,,,,,
player,201411020sea,sea,BurlMa00,offense,0,,,,,
player,201411020sea,sea,BurlMa00,off_pct,0%,,,,,
player,201411020sea,sea,BurlMa00,defense,29,,,,,
player,201411020sea,sea,BurlMa00,def_pct,48%,,,,,
player,201411020sea,sea,BurlMa00,special_teams,15,,,,,
player,201411020sea,sea,BurlMa00,st_pct,42%,,,,,
