game,2014,9,20141102,201411020nwe,den,"Denver Broncos",21,nwe,"New England Patriots",43
player,201411020nwe,nwe,WhitCh03,tackles_loss,0,,,,,
player,201411020nwe,nwe,WhitCh03,qb_hits,0,,,,,
player,201411020nwe,nwe,WhitCh03,fumbles_rec,0,,,,,
player,201411020nwe,nwe,WhitCh03,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,WhitCh03,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,WhitCh03,fumbles_forced,0,,,,,
player,201411020nwe,den,BursIs01,kick_ret,0,,,,,
player,201411020nwe,den,BursIs01,kick_ret_yds,0,,,,,
player,201411020nwe,den,BursIs01,kick_ret_yds_per_ret,,,,,,
player,201411020nwe,den,BursIs01,kick_ret_td,0,,,,,
player,201411020nwe,den,BursIs01,kick_ret_long,0,,,,,
player,201411020nwe,den,BursIs01,punt_ret,1,,,,,
player,201411020nwe,den,BursIs01,punt_ret_yds,9,,,,,
player,201411020nwe,den,BursIs01,punt_ret_yds_per_ret,9.0,,,,,
player,201411020nwe,den,BursIs01,punt_ret_td,0,,,,,
player,201411020nwe,den,BursIs01,punt_ret_long,9,,,,,
player,201411020nwe,den,CaldAn00,kick_ret,3,,,,,
player,201411020nwe,den,CaldAn00,kick_ret_yds,48,,,,,
player,201411020nwe,den,CaldAn00,kick_ret_yds_per_ret,16.0,,,,,
player,201411020nwe,den,CaldAn00,kick_ret_td,0,,,,,
player,201411020nwe,den,CaldAn00,kick_ret_long,19,,,,,
player,201411020nwe,den,CaldAn00,punt_ret,0,,,,,
player,201411020nwe,den,CaldAn00,punt_ret_yds,0,,,,,
player,201411020nwe,den,CaldAn00,punt_ret_yds_per_ret,,,,,,
player,201411020nwe,den,CaldAn00,punt_ret_td,0,,,,,
player,201411020nwe,den,CaldAn00,punt_ret_long,0,,,,,
player,201411020nwe,den,BoldOm00,kick_ret,1,,,,,
player,201411020nwe,den,BoldOm00,kick_ret_yds,12,,,,,
player,201411020nwe,den,BoldOm00,kick_ret_yds_per_ret,12.0,,,,,
player,201411020nwe,den,BoldOm00,kick_ret_td,0,,,,,
player,201411020nwe,den,BoldOm00,kick_ret_long,12,,,,,
player,201411020nwe,den,BoldOm00,punt_ret,0,,,,,
player,201411020nwe,den,BoldOm00,punt_ret_yds,0,,,,,
player,201411020nwe,den,BoldOm00,punt_ret_yds_per_ret,,,,,,
player,201411020nwe,den,BoldOm00,punt_ret_td,0,,,,,
player,201411020nwe,den,BoldOm00,punt_ret_long,0,,,,,
player,201411020nwe,den,LatiCo00,kick_ret,1,,,,,
player,201411020nwe,den,LatiCo00,kick_ret_yds,8,,,,,
player,201411020nwe,den,LatiCo00,kick_ret_yds_per_ret,8.0,,,,,
player,201411020nwe,den,LatiCo00,kick_ret_td,0,,,,,
player,201411020nwe,den,LatiCo00,kick_ret_long,8,,,,,
player,201411020nwe,den,LatiCo00,punt_ret,0,,,,,
player,201411020nwe,den,LatiCo00,punt_ret_yds,0,,,,,
player,201411020nwe,den,LatiCo00,punt_ret_yds_per_ret,,,,,,
player,201411020nwe,den,LatiCo00,punt_ret_td,0,,,,,
player,201411020nwe,den,LatiCo00,punt_ret_long,0,,,,,
player,201411020nwe,den,SandEm00,kick_ret,1,,,,,
player,201411020nwe,den,SandEm00,kick_ret_yds,13,,,,,
player,201411020nwe,den,SandEm00,kick_ret_yds_per_ret,13.0,,,,,
player,201411020nwe,den,SandEm00,kick_ret_td,0,,,,,
player,201411020nwe,den,SandEm00,kick_ret_long,13,,,,,
player,201411020nwe,den,SandEm00,punt_ret,0,,,,,
player,201411020nwe,den,SandEm00,punt_ret_yds,0,,,,,
player,201411020nwe,den,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201411020nwe,den,SandEm00,punt_ret_td,0,,,,,
player,201411020nwe,den,SandEm00,punt_ret_long,0,,,,,
player,201411020nwe,nwe,EdelJu00,kick_ret,0,,,,,
player,201411020nwe,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201411020nwe,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201411020nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201411020nwe,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201411020nwe,nwe,EdelJu00,punt_ret,1,,,,,
player,201411020nwe,nwe,EdelJu00,punt_ret_yds,84,,,,,
player,201411020nwe,nwe,EdelJu00,punt_ret_yds_per_ret,84.0,,,,,
player,201411020nwe,nwe,EdelJu00,punt_ret_td,1,,,,,
player,201411020nwe,nwe,EdelJu00,punt_ret_long,84,,,,,
player,201411020nwe,nwe,AmenDa00,kick_ret,1,,,,,
player,201411020nwe,nwe,AmenDa00,kick_ret_yds,22,,,,,
player,201411020nwe,nwe,AmenDa00,kick_ret_yds_per_ret,22.0,,,,,
player,201411020nwe,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201411020nwe,nwe,AmenDa00,kick_ret_long,22,,,,,
player,201411020nwe,nwe,AmenDa00,punt_ret,0,,,,,
player,201411020nwe,nwe,AmenDa00,punt_ret_yds,0,,,,,
player,201411020nwe,nwe,AmenDa00,punt_ret_yds_per_ret,,,,,,
player,201411020nwe,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201411020nwe,nwe,AmenDa00,punt_ret_long,0,,,,,
player,201411020nwe,den,McMaBr01,xpm,3,,,,,
player,201411020nwe,den,McMaBr01,xpa,3,,,,,
player,201411020nwe,den,McMaBr01,fgm,,,,,,
player,201411020nwe,den,McMaBr01,fga,1,,,,,
player,201411020nwe,den,McMaBr01,punt,0,,,,,
player,201411020nwe,den,McMaBr01,punt_yds,0,,,,,
player,201411020nwe,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201411020nwe,den,McMaBr01,punt_long,0,,,,,
player,201411020nwe,den,ColqBr00,xpm,,,,,,
player,201411020nwe,den,ColqBr00,xpa,,,,,,
player,201411020nwe,den,ColqBr00,fgm,,,,,,
player,201411020nwe,den,ColqBr00,fga,,,,,,
player,201411020nwe,den,ColqBr00,punt,3,,,,,
player,201411020nwe,den,ColqBr00,punt_yds,135,,,,,
player,201411020nwe,den,ColqBr00,punt_yds_per_punt,45.0,,,,,
player,201411020nwe,den,ColqBr00,punt_long,53,,,,,
player,201411020nwe,nwe,GostSt20,xpm,4,,,,,
player,201411020nwe,nwe,GostSt20,xpa,4,,,,,
player,201411020nwe,nwe,GostSt20,fgm,3,,,,,
player,201411020nwe,nwe,GostSt20,fga,3,,,,,
player,201411020nwe,nwe,GostSt20,punt,0,,,,,
player,201411020nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201411020nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201411020nwe,nwe,GostSt20,punt_long,0,,,,,
player,201411020nwe,nwe,AlleRy01,xpm,,,,,,
player,201411020nwe,nwe,AlleRy01,xpa,,,,,,
player,201411020nwe,nwe,AlleRy01,fgm,,,,,,
player,201411020nwe,nwe,AlleRy01,fga,,,,,,
player,201411020nwe,nwe,AlleRy01,punt,5,,,,,
player,201411020nwe,nwe,AlleRy01,punt_yds,223,,,,,
player,201411020nwe,nwe,AlleRy01,punt_yds_per_punt,44.6,,,,,
player,201411020nwe,nwe,AlleRy01,punt_long,67,,,,,
player,201411020nwe,nwe,StorBr00,pos,C,,,,,
player,201411020nwe,nwe,StorBr00,offense,84,,,,,
player,201411020nwe,nwe,StorBr00,off_pct,100%,,,,,
player,201411020nwe,nwe,StorBr00,defense,0,,,,,
player,201411020nwe,nwe,StorBr00,def_pct,0%,,,,,
player,201411020nwe,nwe,StorBr00,special_teams,7,,,,,
player,201411020nwe,nwe,StorBr00,st_pct,21%,,,,,
player,201411020nwe,nwe,SoldNa00,pos,T,,,,,
player,201411020nwe,nwe,SoldNa00,offense,84,,,,,
player,201411020nwe,nwe,SoldNa00,off_pct,100%,,,,,
player,201411020nwe,nwe,SoldNa00,defense,0,,,,,
player,201411020nwe,nwe,SoldNa00,def_pct,0%,,,,,
player,201411020nwe,nwe,SoldNa00,special_teams,7,,,,,
player,201411020nwe,nwe,SoldNa00,st_pct,21%,,,,,
player,201411020nwe,nwe,VollSe20,pos,T,,,,,
player,201411020nwe,nwe,VollSe20,offense,84,,,,,
player,201411020nwe,nwe,VollSe20,off_pct,100%,,,,,
player,201411020nwe,nwe,VollSe20,defense,0,,,,,
player,201411020nwe,nwe,VollSe20,def_pct,0%,,,,,
player,201411020nwe,nwe,VollSe20,special_teams,7,,,,,
player,201411020nwe,nwe,VollSe20,st_pct,21%,,,,,
player,201411020nwe,nwe,WendRy20,pos,C,,,,,
player,201411020nwe,nwe,WendRy20,offense,84,,,,,
player,201411020nwe,nwe,WendRy20,off_pct,100%,,,,,
player,201411020nwe,nwe,WendRy20,defense,0,,,,,
player,201411020nwe,nwe,WendRy20,def_pct,0%,,,,,
player,201411020nwe,nwe,WendRy20,special_teams,7,,,,,
player,201411020nwe,nwe,WendRy20,st_pct,21%,,,,,
player,201411020nwe,nwe,ConnDa21,pos,G,,,,,
player,201411020nwe,nwe,ConnDa21,offense,84,,,,,
player,201411020nwe,nwe,ConnDa21,off_pct,100%,,,,,
player,201411020nwe,nwe,ConnDa21,defense,0,,,,,
player,201411020nwe,nwe,ConnDa21,def_pct,0%,,,,,
player,201411020nwe,nwe,ConnDa21,special_teams,7,,,,,
player,201411020nwe,nwe,ConnDa21,st_pct,21%,,,,,
player,201411020nwe,nwe,BradTo00,pos,QB,,,,,
player,201411020nwe,nwe,BradTo00,offense,84,,,,,
player,201411020nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201411020nwe,nwe,BradTo00,defense,0,,,,,
player,201411020nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201411020nwe,nwe,BradTo00,special_teams,0,,,,,
player,201411020nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201411020nwe,nwe,EdelJu00,pos,WR,,,,,
player,201411020nwe,nwe,EdelJu00,offense,76,,,,,
player,201411020nwe,nwe,EdelJu00,off_pct,90%,,,,,
player,201411020nwe,nwe,EdelJu00,defense,0,,,,,
player,201411020nwe,nwe,EdelJu00,def_pct,0%,,,,,
player,201411020nwe,nwe,EdelJu00,special_teams,1,,,,,
player,201411020nwe,nwe,EdelJu00,st_pct,3%,,,,,
player,201411020nwe,nwe,GronRo00,pos,TE,,,,,
player,201411020nwe,nwe,GronRo00,offense,76,,,,,
player,201411020nwe,nwe,GronRo00,off_pct,90%,,,,,
player,201411020nwe,nwe,GronRo00,defense,0,,,,,
player,201411020nwe,nwe,GronRo00,def_pct,0%,,,,,
player,201411020nwe,nwe,GronRo00,special_teams,0,,,,,
player,201411020nwe,nwe,GronRo00,st_pct,0%,,,,,
player,201411020nwe,nwe,LaFeBr00,pos,WR,,,,,
player,201411020nwe,nwe,LaFeBr00,offense,75,,,,,
player,201411020nwe,nwe,LaFeBr00,off_pct,89%,,,,,
player,201411020nwe,nwe,LaFeBr00,defense,0,,,,,
player,201411020nwe,nwe,LaFeBr00,def_pct,0%,,,,,
player,201411020nwe,nwe,LaFeBr00,special_teams,4,,,,,
player,201411020nwe,nwe,LaFeBr00,st_pct,12%,,,,,
player,201411020nwe,nwe,VereSh00,pos,RB,,,,,
player,201411020nwe,nwe,VereSh00,offense,62,,,,,
player,201411020nwe,nwe,VereSh00,off_pct,74%,,,,,
player,201411020nwe,nwe,VereSh00,defense,0,,,,,
player,201411020nwe,nwe,VereSh00,def_pct,0%,,,,,
player,201411020nwe,nwe,VereSh00,special_teams,0,,,,,
player,201411020nwe,nwe,VereSh00,st_pct,0%,,,,,
player,201411020nwe,nwe,AmenDa00,pos,WR,,,,,
player,201411020nwe,nwe,AmenDa00,offense,45,,,,,
player,201411020nwe,nwe,AmenDa00,off_pct,54%,,,,,
player,201411020nwe,nwe,AmenDa00,defense,0,,,,,
player,201411020nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201411020nwe,nwe,AmenDa00,special_teams,7,,,,,
player,201411020nwe,nwe,AmenDa00,st_pct,21%,,,,,
player,201411020nwe,nwe,HoomMi00,pos,TE,,,,,
player,201411020nwe,nwe,HoomMi00,offense,22,,,,,
player,201411020nwe,nwe,HoomMi00,off_pct,26%,,,,,
player,201411020nwe,nwe,HoomMi00,defense,0,,,,,
player,201411020nwe,nwe,HoomMi00,def_pct,0%,,,,,
player,201411020nwe,nwe,HoomMi00,special_teams,9,,,,,
player,201411020nwe,nwe,HoomMi00,st_pct,27%,,,,,
player,201411020nwe,nwe,GrayJo00,pos,RB,,,,,
player,201411020nwe,nwe,GrayJo00,offense,22,,,,,
player,201411020nwe,nwe,GrayJo00,off_pct,26%,,,,,
player,201411020nwe,nwe,GrayJo00,defense,0,,,,,
player,201411020nwe,nwe,GrayJo00,def_pct,0%,,,,,
player,201411020nwe,nwe,GrayJo00,special_teams,0,,,,,
player,201411020nwe,nwe,GrayJo00,st_pct,0%,,,,,
player,201411020nwe,nwe,DeveJa00,pos,FB,,,,,
player,201411020nwe,nwe,DeveJa00,offense,21,,,,,
player,201411020nwe,nwe,DeveJa00,off_pct,25%,,,,,
player,201411020nwe,nwe,DeveJa00,defense,0,,,,,
player,201411020nwe,nwe,DeveJa00,def_pct,0%,,,,,
player,201411020nwe,nwe,DeveJa00,special_teams,9,,,,,
player,201411020nwe,nwe,DeveJa00,st_pct,27%,,,,,
player,201411020nwe,nwe,WrigTi01,pos,TE,,,,,
player,201411020nwe,nwe,WrigTi01,offense,12,,,,,
player,201411020nwe,nwe,WrigTi01,off_pct,14%,,,,,
player,201411020nwe,nwe,WrigTi01,defense,0,,,,,
player,201411020nwe,nwe,WrigTi01,def_pct,0%,,,,,
player,201411020nwe,nwe,WrigTi01,special_teams,5,,,,,
player,201411020nwe,nwe,WrigTi01,st_pct,15%,,,,,
player,201411020nwe,nwe,TymsBr00,pos,WR,,,,,
player,201411020nwe,nwe,TymsBr00,offense,9,,,,,
player,201411020nwe,nwe,TymsBr00,off_pct,11%,,,,,
player,201411020nwe,nwe,TymsBr00,defense,0,,,,,
player,201411020nwe,nwe,TymsBr00,def_pct,0%,,,,,
player,201411020nwe,nwe,TymsBr00,special_teams,0,,,,,
player,201411020nwe,nwe,TymsBr00,st_pct,0%,,,,,
player,201411020nwe,nwe,McCoDe99,pos,SS,,,,,
player,201411020nwe,nwe,McCoDe99,offense,0,,,,,
player,201411020nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201411020nwe,nwe,McCoDe99,defense,80,,,,,
player,201411020nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201411020nwe,nwe,McCoDe99,special_teams,14,,,,,
player,201411020nwe,nwe,McCoDe99,st_pct,42%,,,,,
player,201411020nwe,nwe,NinkRo20,pos,DE,,,,,
player,201411020nwe,nwe,NinkRo20,offense,0,,,,,
player,201411020nwe,nwe,NinkRo20,off_pct,0%,,,,,
player,201411020nwe,nwe,NinkRo20,defense,80,,,,,
player,201411020nwe,nwe,NinkRo20,def_pct,100%,,,,,
player,201411020nwe,nwe,NinkRo20,special_teams,5,,,,,
player,201411020nwe,nwe,NinkRo20,st_pct,15%,,,,,
player,201411020nwe,nwe,HighDo01,pos,LB,,,,,
player,201411020nwe,nwe,HighDo01,offense,0,,,,,
player,201411020nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201411020nwe,nwe,HighDo01,defense,80,,,,,
player,201411020nwe,nwe,HighDo01,def_pct,100%,,,,,
player,201411020nwe,nwe,HighDo01,special_teams,4,,,,,
player,201411020nwe,nwe,HighDo01,st_pct,12%,,,,,
player,201411020nwe,nwe,CollJa00,pos,LB,,,,,
player,201411020nwe,nwe,CollJa00,offense,0,,,,,
player,201411020nwe,nwe,CollJa00,off_pct,0%,,,,,
player,201411020nwe,nwe,CollJa00,defense,80,,,,,
player,201411020nwe,nwe,CollJa00,def_pct,100%,,,,,
player,201411020nwe,nwe,CollJa00,special_teams,4,,,,,
player,201411020nwe,nwe,CollJa00,st_pct,12%,,,,,
player,201411020nwe,nwe,ReviDa99,pos,CB,,,,,
player,201411020nwe,nwe,ReviDa99,offense,0,,,,,
player,201411020nwe,nwe,ReviDa99,off_pct,0%,,,,,
player,201411020nwe,nwe,ReviDa99,defense,79,,,,,
player,201411020nwe,nwe,ReviDa99,def_pct,99%,,,,,
player,201411020nwe,nwe,ReviDa99,special_teams,0,,,,,
player,201411020nwe,nwe,ReviDa99,st_pct,0%,,,,,
player,201411020nwe,nwe,BrowBr00,pos,CB,,,,,
player,201411020nwe,nwe,BrowBr00,offense,0,,,,,
player,201411020nwe,nwe,BrowBr00,off_pct,0%,,,,,
player,201411020nwe,nwe,BrowBr00,defense,79,,,,,
player,201411020nwe,nwe,BrowBr00,def_pct,99%,,,,,
player,201411020nwe,nwe,BrowBr00,special_teams,0,,,,,
player,201411020nwe,nwe,BrowBr00,st_pct,0%,,,,,
player,201411020nwe,nwe,AyerAk00,pos,LB,,,,,
player,201411020nwe,nwe,AyerAk00,offense,0,,,,,
player,201411020nwe,nwe,AyerAk00,off_pct,0%,,,,,
player,201411020nwe,nwe,AyerAk00,defense,74,,,,,
player,201411020nwe,nwe,AyerAk00,def_pct,92%,,,,,
player,201411020nwe,nwe,AyerAk00,special_teams,8,,,,,
player,201411020nwe,nwe,AyerAk00,st_pct,24%,,,,,
player,201411020nwe,nwe,ChunPa99,pos,FS,,,,,
player,201411020nwe,nwe,ChunPa99,offense,0,,,,,
player,201411020nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201411020nwe,nwe,ChunPa99,defense,66,,,,,
player,201411020nwe,nwe,ChunPa99,def_pct,82%,,,,,
player,201411020nwe,nwe,ChunPa99,special_teams,7,,,,,
player,201411020nwe,nwe,ChunPa99,st_pct,21%,,,,,
player,201411020nwe,nwe,WilfVi20,pos,DT,,,,,
player,201411020nwe,nwe,WilfVi20,offense,0,,,,,
player,201411020nwe,nwe,WilfVi20,off_pct,0%,,,,,
player,201411020nwe,nwe,WilfVi20,defense,61,,,,,
player,201411020nwe,nwe,WilfVi20,def_pct,76%,,,,,
player,201411020nwe,nwe,WilfVi20,special_teams,4,,,,,
player,201411020nwe,nwe,WilfVi20,st_pct,12%,,,,,
player,201411020nwe,nwe,ArriKy00,pos,CB,,,,,
player,201411020nwe,nwe,ArriKy00,offense,0,,,,,
player,201411020nwe,nwe,ArriKy00,off_pct,0%,,,,,
player,201411020nwe,nwe,ArriKy00,defense,53,,,,,
player,201411020nwe,nwe,ArriKy00,def_pct,66%,,,,,
player,201411020nwe,nwe,ArriKy00,special_teams,13,,,,,
player,201411020nwe,nwe,ArriKy00,st_pct,39%,,,,,
player,201411020nwe,nwe,JoneCh03,pos,DT,,,,,
player,201411020nwe,nwe,JoneCh03,offense,0,,,,,
player,201411020nwe,nwe,JoneCh03,off_pct,0%,,,,,
player,201411020nwe,nwe,JoneCh03,defense,39,,,,,
player,201411020nwe,nwe,JoneCh03,def_pct,49%,,,,,
player,201411020nwe,nwe,JoneCh03,special_teams,8,,,,,
player,201411020nwe,nwe,JoneCh03,st_pct,24%,,,,,
player,201411020nwe,nwe,ButlMa01,pos,CB,,,,,
player,201411020nwe,nwe,ButlMa01,offense,0,,,,,
player,201411020nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201411020nwe,nwe,ButlMa01,defense,36,,,,,
player,201411020nwe,nwe,ButlMa01,def_pct,45%,,,,,
player,201411020nwe,nwe,ButlMa01,special_teams,4,,,,,
player,201411020nwe,nwe,ButlMa01,st_pct,12%,,,,,
player,201411020nwe,nwe,EaslDo00,pos,DE,,,,,
player,201411020nwe,nwe,EaslDo00,offense,0,,,,,
player,201411020nwe,nwe,EaslDo00,off_pct,0%,,,,,
player,201411020nwe,nwe,EaslDo00,defense,30,,,,,
player,201411020nwe,nwe,EaslDo00,def_pct,38%,,,,,
player,201411020nwe,nwe,EaslDo00,special_teams,4,,,,,
player,201411020nwe,nwe,EaslDo00,st_pct,12%,,,,,
player,201411020nwe,nwe,WalkCa00,pos,DT,,,,,
player,201411020nwe,nwe,WalkCa00,offense,0,,,,,
player,201411020nwe,nwe,WalkCa00,off_pct,0%,,,,,
player,201411020nwe,nwe,WalkCa00,defense,18,,,,,
player,201411020nwe,nwe,WalkCa00,def_pct,22%,,,,,
player,201411020nwe,nwe,WalkCa00,special_teams,0,,,,,
player,201411020nwe,nwe,WalkCa00,st_pct,0%,,,,,
player,201411020nwe,nwe,BranAl99,pos,DT,,,,,
player,201411020nwe,nwe,BranAl99,offense,0,,,,,
player,201411020nwe,nwe,BranAl99,off_pct,0%,,,,,
player,201411020nwe,nwe,BranAl99,defense,12,,,,,
player,201411020nwe,nwe,BranAl99,def_pct,15%,,,,,
player,201411020nwe,nwe,BranAl99,special_teams,4,,,,,
player,201411020nwe,nwe,BranAl99,st_pct,12%,,,,,
player,201411020nwe,nwe,WilsTa00,pos,SS,,,,,
player,201411020nwe,nwe,WilsTa00,offense,0,,,,,
player,201411020nwe,nwe,WilsTa00,off_pct,0%,,,,,
player,201411020nwe,nwe,WilsTa00,defense,4,,,,,
player,201411020nwe,nwe,WilsTa00,def_pct,5%,,,,,
player,201411020nwe,nwe,WilsTa00,special_teams,21,,,,,
player,201411020nwe,nwe,WilsTa00,st_pct,64%,,,,,
player,201411020nwe,nwe,RyanLo00,pos,CB,,,,,
player,201411020nwe,nwe,RyanLo00,offense,0,,,,,
player,201411020nwe,nwe,RyanLo00,off_pct,0%,,,,,
player,201411020nwe,nwe,RyanLo00,defense,4,,,,,
player,201411020nwe,nwe,RyanLo00,def_pct,5%,,,,,
player,201411020nwe,nwe,RyanLo00,special_teams,18,,,,,
player,201411020nwe,nwe,RyanLo00,st_pct,55%,,,,,
player,201411020nwe,nwe,HarmDu00,pos,FS,,,,,
player,201411020nwe,nwe,HarmDu00,offense,0,,,,,
player,201411020nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201411020nwe,nwe,HarmDu00,defense,4,,,,,
player,201411020nwe,nwe,HarmDu00,def_pct,5%,,,,,
player,201411020nwe,nwe,HarmDu00,special_teams,0,,,,,
player,201411020nwe,nwe,HarmDu00,st_pct,0%,,,,,
player,201411020nwe,nwe,CasiJo99,pos,LB,,,,,
player,201411020nwe,nwe,CasiJo99,offense,0,,,,,
player,201411020nwe,nwe,CasiJo99,off_pct,0%,,,,,
player,201411020nwe,nwe,CasiJo99,defense,1,,,,,
player,201411020nwe,nwe,CasiJo99,def_pct,1%,,,,,
player,201411020nwe,nwe,CasiJo99,special_teams,22,,,,,
player,201411020nwe,nwe,CasiJo99,st_pct,67%,,,,,
player,201411020nwe,nwe,WhitCh03,pos,LB,,,,,
player,201411020nwe,nwe,WhitCh03,offense,0,,,,,
player,201411020nwe,nwe,WhitCh03,off_pct,0%,,,,,
player,201411020nwe,nwe,WhitCh03,defense,0,,,,,
player,201411020nwe,nwe,WhitCh03,def_pct,0%,,,,,
player,201411020nwe,nwe,WhitCh03,special_teams,22,,,,,
player,201411020nwe,nwe,WhitCh03,st_pct,67%,,,,,
player,201411020nwe,nwe,EbneNa00,pos,FS,,,,,
player,201411020nwe,nwe,EbneNa00,offense,0,,,,,
player,201411020nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201411020nwe,nwe,EbneNa00,defense,0,,,,,
player,201411020nwe,nwe,EbneNa00,def_pct,0%,,,,,
player,201411020nwe,nwe,EbneNa00,special_teams,22,,,,,
player,201411020nwe,nwe,EbneNa00,st_pct,67%,,,,,
player,201411020nwe,nwe,BoldBr00,pos,RB,,,,,
player,201411020nwe,nwe,BoldBr00,offense,0,,,,,
player,201411020nwe,nwe,BoldBr00,off_pct,0%,,,,,
player,201411020nwe,nwe,BoldBr00,defense,0,,,,,
player,201411020nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201411020nwe,nwe,BoldBr00,special_teams,22,,,,,
player,201411020nwe,nwe,BoldBr00,st_pct,67%,,,,,
player,201411020nwe,nwe,SlatMa00,pos,WR,,,,,
player,201411020nwe,nwe,SlatMa00,offense,0,,,,,
player,201411020nwe,nwe,SlatMa00,off_pct,0%,,,,,
player,201411020nwe,nwe,SlatMa00,defense,0,,,,,
player,201411020nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201411020nwe,nwe,SlatMa00,special_teams,18,,,,,
player,201411020nwe,nwe,SlatMa00,st_pct,55%,,,,,
player,201411020nwe,nwe,GostSt20,pos,K,,,,,
player,201411020nwe,nwe,GostSt20,offense,0,,,,,
player,201411020nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201411020nwe,nwe,GostSt20,defense,0,,,,,
player,201411020nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201411020nwe,nwe,GostSt20,special_teams,17,,,,,
player,201411020nwe,nwe,GostSt20,st_pct,52%,,,,,
player,201411020nwe,nwe,JoneDo02,pos,SS,,,,,
player,201411020nwe,nwe,JoneDo02,offense,0,,,,,
player,201411020nwe,nwe,JoneDo02,off_pct,0%,,,,,
player,201411020nwe,nwe,JoneDo02,defense,0,,,,,
player,201411020nwe,nwe,JoneDo02,def_pct,0%,,,,,
player,201411020nwe,nwe,JoneDo02,special_teams,14,,,,,
player,201411020nwe,nwe,JoneDo02,st_pct,42%,,,,,
player,201411020nwe,nwe,AikeDa00,pos,LS,,,,,
player,201411020nwe,nwe,AikeDa00,offense,0,,,,,
player,201411020nwe,nwe,AikeDa00,off_pct,0%,,,,,
player,201411020nwe,nwe,AikeDa00,defense,0,,,,,
player,201411020nwe,nwe,AikeDa00,def_pct,0%,,,,,
player,201411020nwe,nwe,AikeDa00,special_teams,12,,,,,
player,201411020nwe,nwe,AikeDa00,st_pct,36%,,,,,
player,201411020nwe,nwe,AlleRy01,pos,P,,,,,
player,201411020nwe,nwe,AlleRy01,offense,0,,,,,
player,201411020nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201411020nwe,nwe,AlleRy01,defense,0,,,,,
player,201411020nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201411020nwe,nwe,AlleRy01,special_teams,12,,,,,
player,201411020nwe,nwe,AlleRy01,st_pct,36%,,,,,
player,201411020nwe,nwe,KlinJo01,pos,G,,,,,
player,201411020nwe,nwe,KlinJo01,offense,0,,,,,
player,201411020nwe,nwe,KlinJo01,off_pct,0%,,,,,
player,201411020nwe,nwe,KlinJo01,defense,0,,,,,
player,201411020nwe,nwe,KlinJo01,def_pct,0%,,,,,
player,201411020nwe,nwe,KlinJo01,special_teams,7,,,,,
player,201411020nwe,nwe,KlinJo01,st_pct,21%,,,,,
player,201411020nwe,nwe,CannMa00,pos,T,,,,,
player,201411020nwe,nwe,CannMa00,offense,0,,,,,
player,201411020nwe,nwe,CannMa00,off_pct,0%,,,,,
player,201411020nwe,nwe,CannMa00,defense,0,,,,,
player,201411020nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201411020nwe,nwe,CannMa00,special_teams,7,,,,,
player,201411020nwe,nwe,CannMa00,st_pct,21%,,,,,
player,201411020nwe,den,CornPa00,pos,T,,,,,
player,201411020nwe,den,CornPa00,offense,80,,,,,
player,201411020nwe,den,CornPa00,off_pct,100%,,,,,
player,201411020nwe,den,CornPa00,defense,0,,,,,
player,201411020nwe,den,CornPa00,def_pct,0%,,,,,
player,201411020nwe,den,CornPa00,special_teams,4,,,,,
player,201411020nwe,den,CornPa00,st_pct,12%,,,,,
player,201411020nwe,den,VasqLo20,pos,G,,,,,
player,201411020nwe,den,VasqLo20,offense,80,,,,,
player,201411020nwe,den,VasqLo20,off_pct,100%,,,,,
player,201411020nwe,den,VasqLo20,defense,0,,,,,
player,201411020nwe,den,VasqLo20,def_pct,0%,,,,,
player,201411020nwe,den,VasqLo20,special_teams,4,,,,,
player,201411020nwe,den,VasqLo20,st_pct,12%,,,,,
player,201411020nwe,den,CladRy20,pos,T,,,,,
