game,2014,9,20141102,201411020mia,sdg,"San Diego Chargers",0,mia,"Miami Dolphins",37
player,201411020mia,mia,JenkJe00,fumbles_forced,0,,,,,
player,201411020mia,mia,ShepKe00,def_int,0,,,,,
player,201411020mia,mia,ShepKe00,def_int_yds,0,,,,,
player,201411020mia,mia,ShepKe00,def_int_td,0,,,,,
player,201411020mia,mia,ShepKe00,def_int_long,0,,,,,
player,201411020mia,mia,ShepKe00,pass_defended,0,,,,,
player,201411020mia,mia,ShepKe00,sacks,0.0,,,,,
player,201411020mia,mia,ShepKe00,tackles_combined,3,,,,,
player,201411020mia,mia,ShepKe00,tackles_solo,2,,,,,
player,201411020mia,mia,ShepKe00,tackles_assists,1,,,,,
player,201411020mia,mia,ShepKe00,tackles_loss,0,,,,,
player,201411020mia,mia,ShepKe00,qb_hits,0,,,,,
player,201411020mia,mia,ShepKe00,fumbles_rec,0,,,,,
player,201411020mia,mia,ShepKe00,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,ShepKe00,fumbles_rec_td,0,,,,,
player,201411020mia,mia,ShepKe00,fumbles_forced,0,,,,,
player,201411020mia,mia,ThomMi02,def_int,0,,,,,
player,201411020mia,mia,ThomMi02,def_int_yds,0,,,,,
player,201411020mia,mia,ThomMi02,def_int_td,0,,,,,
player,201411020mia,mia,ThomMi02,def_int_long,0,,,,,
player,201411020mia,mia,ThomMi02,pass_defended,0,,,,,
player,201411020mia,mia,ThomMi02,sacks,0.0,,,,,
player,201411020mia,mia,ThomMi02,tackles_combined,3,,,,,
player,201411020mia,mia,ThomMi02,tackles_solo,3,,,,,
player,201411020mia,mia,ThomMi02,tackles_assists,0,,,,,
player,201411020mia,mia,ThomMi02,tackles_loss,0,,,,,
player,201411020mia,mia,ThomMi02,qb_hits,0,,,,,
player,201411020mia,mia,ThomMi02,fumbles_rec,0,,,,,
player,201411020mia,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201411020mia,mia,ThomMi02,fumbles_forced,0,,,,,
player,201411020mia,mia,AikeWa00,def_int,0,,,,,
player,201411020mia,mia,AikeWa00,def_int_yds,0,,,,,
player,201411020mia,mia,AikeWa00,def_int_td,0,,,,,
player,201411020mia,mia,AikeWa00,def_int_long,0,,,,,
player,201411020mia,mia,AikeWa00,pass_defended,0,,,,,
player,201411020mia,mia,AikeWa00,sacks,0.0,,,,,
player,201411020mia,mia,AikeWa00,tackles_combined,2,,,,,
player,201411020mia,mia,AikeWa00,tackles_solo,1,,,,,
player,201411020mia,mia,AikeWa00,tackles_assists,1,,,,,
player,201411020mia,mia,AikeWa00,tackles_loss,0,,,,,
player,201411020mia,mia,AikeWa00,qb_hits,0,,,,,
player,201411020mia,mia,AikeWa00,fumbles_rec,0,,,,,
player,201411020mia,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201411020mia,mia,AikeWa00,fumbles_forced,0,,,,,
player,201411020mia,mia,DelmLo99,def_int,0,,,,,
player,201411020mia,mia,DelmLo99,def_int_yds,0,,,,,
player,201411020mia,mia,DelmLo99,def_int_td,0,,,,,
player,201411020mia,mia,DelmLo99,def_int_long,0,,,,,
player,201411020mia,mia,DelmLo99,pass_defended,0,,,,,
player,201411020mia,mia,DelmLo99,sacks,0.0,,,,,
player,201411020mia,mia,DelmLo99,tackles_combined,2,,,,,
player,201411020mia,mia,DelmLo99,tackles_solo,1,,,,,
player,201411020mia,mia,DelmLo99,tackles_assists,1,,,,,
player,201411020mia,mia,DelmLo99,tackles_loss,0,,,,,
player,201411020mia,mia,DelmLo99,qb_hits,0,,,,,
player,201411020mia,mia,DelmLo99,fumbles_rec,0,,,,,
player,201411020mia,mia,DelmLo99,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,DelmLo99,fumbles_rec_td,0,,,,,
player,201411020mia,mia,DelmLo99,fumbles_forced,0,,,,,
player,201411020mia,mia,FedeTe00,def_int,0,,,,,
player,201411020mia,mia,FedeTe00,def_int_yds,0,,,,,
player,201411020mia,mia,FedeTe00,def_int_td,0,,,,,
player,201411020mia,mia,FedeTe00,def_int_long,0,,,,,
player,201411020mia,mia,FedeTe00,pass_defended,0,,,,,
player,201411020mia,mia,FedeTe00,sacks,0.0,,,,,
player,201411020mia,mia,FedeTe00,tackles_combined,2,,,,,
player,201411020mia,mia,FedeTe00,tackles_solo,1,,,,,
player,201411020mia,mia,FedeTe00,tackles_assists,1,,,,,
player,201411020mia,mia,FedeTe00,tackles_loss,0,,,,,
player,201411020mia,mia,FedeTe00,qb_hits,0,,,,,
player,201411020mia,mia,FedeTe00,fumbles_rec,0,,,,,
player,201411020mia,mia,FedeTe00,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,FedeTe00,fumbles_rec_td,0,,,,,
player,201411020mia,mia,FedeTe00,fumbles_forced,0,,,,,
player,201411020mia,mia,WheePh99,def_int,0,,,,,
player,201411020mia,mia,WheePh99,def_int_yds,0,,,,,
player,201411020mia,mia,WheePh99,def_int_td,0,,,,,
player,201411020mia,mia,WheePh99,def_int_long,0,,,,,
player,201411020mia,mia,WheePh99,pass_defended,0,,,,,
player,201411020mia,mia,WheePh99,sacks,0.0,,,,,
player,201411020mia,mia,WheePh99,tackles_combined,2,,,,,
player,201411020mia,mia,WheePh99,tackles_solo,1,,,,,
player,201411020mia,mia,WheePh99,tackles_assists,1,,,,,
player,201411020mia,mia,WheePh99,tackles_loss,0,,,,,
player,201411020mia,mia,WheePh99,qb_hits,0,,,,,
player,201411020mia,mia,WheePh99,fumbles_rec,0,,,,,
player,201411020mia,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201411020mia,mia,WheePh99,fumbles_forced,0,,,,,
player,201411020mia,mia,DaviWi02,def_int,0,,,,,
player,201411020mia,mia,DaviWi02,def_int_yds,0,,,,,
player,201411020mia,mia,DaviWi02,def_int_td,0,,,,,
player,201411020mia,mia,DaviWi02,def_int_long,0,,,,,
player,201411020mia,mia,DaviWi02,pass_defended,0,,,,,
player,201411020mia,mia,DaviWi02,sacks,0.0,,,,,
player,201411020mia,mia,DaviWi02,tackles_combined,1,,,,,
player,201411020mia,mia,DaviWi02,tackles_solo,1,,,,,
player,201411020mia,mia,DaviWi02,tackles_assists,0,,,,,
player,201411020mia,mia,DaviWi02,tackles_loss,0,,,,,
player,201411020mia,mia,DaviWi02,qb_hits,0,,,,,
player,201411020mia,mia,DaviWi02,fumbles_rec,0,,,,,
player,201411020mia,mia,DaviWi02,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,DaviWi02,fumbles_rec_td,0,,,,,
player,201411020mia,mia,DaviWi02,fumbles_forced,0,,,,,
player,201411020mia,mia,JordDi00,def_int,0,,,,,
player,201411020mia,mia,JordDi00,def_int_yds,0,,,,,
player,201411020mia,mia,JordDi00,def_int_td,0,,,,,
player,201411020mia,mia,JordDi00,def_int_long,0,,,,,
player,201411020mia,mia,JordDi00,pass_defended,0,,,,,
player,201411020mia,mia,JordDi00,sacks,0.0,,,,,
player,201411020mia,mia,JordDi00,tackles_combined,1,,,,,
player,201411020mia,mia,JordDi00,tackles_solo,1,,,,,
player,201411020mia,mia,JordDi00,tackles_assists,0,,,,,
player,201411020mia,mia,JordDi00,tackles_loss,0,,,,,
player,201411020mia,mia,JordDi00,qb_hits,0,,,,,
player,201411020mia,mia,JordDi00,fumbles_rec,0,,,,,
player,201411020mia,mia,JordDi00,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,JordDi00,fumbles_rec_td,0,,,,,
player,201411020mia,mia,JordDi00,fumbles_forced,0,,,,,
player,201411020mia,mia,WilsJi00,def_int,0,,,,,
player,201411020mia,mia,WilsJi00,def_int_yds,0,,,,,
player,201411020mia,mia,WilsJi00,def_int_td,0,,,,,
player,201411020mia,mia,WilsJi00,def_int_long,0,,,,,
player,201411020mia,mia,WilsJi00,pass_defended,0,,,,,
player,201411020mia,mia,WilsJi00,sacks,0.0,,,,,
player,201411020mia,mia,WilsJi00,tackles_combined,1,,,,,
player,201411020mia,mia,WilsJi00,tackles_solo,1,,,,,
player,201411020mia,mia,WilsJi00,tackles_assists,0,,,,,
player,201411020mia,mia,WilsJi00,tackles_loss,0,,,,,
player,201411020mia,mia,WilsJi00,qb_hits,0,,,,,
player,201411020mia,mia,WilsJi00,fumbles_rec,0,,,,,
player,201411020mia,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201411020mia,mia,WilsJi00,fumbles_forced,0,,,,,
player,201411020mia,mia,OdriJa99,def_int,0,,,,,
player,201411020mia,mia,OdriJa99,def_int_yds,0,,,,,
player,201411020mia,mia,OdriJa99,def_int_td,0,,,,,
player,201411020mia,mia,OdriJa99,def_int_long,0,,,,,
player,201411020mia,mia,OdriJa99,pass_defended,0,,,,,
player,201411020mia,mia,OdriJa99,sacks,0.0,,,,,
player,201411020mia,mia,OdriJa99,tackles_combined,0,,,,,
player,201411020mia,mia,OdriJa99,tackles_solo,0,,,,,
player,201411020mia,mia,OdriJa99,tackles_assists,0,,,,,
player,201411020mia,mia,OdriJa99,tackles_loss,0,,,,,
player,201411020mia,mia,OdriJa99,qb_hits,0,,,,,
player,201411020mia,mia,OdriJa99,fumbles_rec,1,,,,,
player,201411020mia,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201411020mia,mia,OdriJa99,fumbles_forced,0,,,,,
player,201411020mia,sdg,DaviCh05,kick_ret,4,,,,,
player,201411020mia,sdg,DaviCh05,kick_ret_yds,116,,,,,
player,201411020mia,sdg,DaviCh05,kick_ret_yds_per_ret,29.0,,,,,
player,201411020mia,sdg,DaviCh05,kick_ret_td,0,,,,,
player,201411020mia,sdg,DaviCh05,kick_ret_long,35,,,,,
player,201411020mia,sdg,DaviCh05,punt_ret,0,,,,,
player,201411020mia,sdg,DaviCh05,punt_ret_yds,0,,,,,
player,201411020mia,sdg,DaviCh05,punt_ret_yds_per_ret,,,,,,
player,201411020mia,sdg,DaviCh05,punt_ret_td,0,,,,,
player,201411020mia,sdg,DaviCh05,punt_ret_long,0,,,,,
player,201411020mia,mia,LandJa00,kick_ret,1,,,,,
player,201411020mia,mia,LandJa00,kick_ret_yds,31,,,,,
player,201411020mia,mia,LandJa00,kick_ret_yds_per_ret,31.0,,,,,
player,201411020mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201411020mia,mia,LandJa00,kick_ret_long,31,,,,,
player,201411020mia,mia,LandJa00,punt_ret,4,,,,,
player,201411020mia,mia,LandJa00,punt_ret_yds,55,,,,,
player,201411020mia,mia,LandJa00,punt_ret_yds_per_ret,13.8,,,,,
player,201411020mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201411020mia,mia,LandJa00,punt_ret_long,21,,,,,
player,201411020mia,sdg,ScifMi20,xpm,,,,,,
player,201411020mia,sdg,ScifMi20,xpa,,,,,,
player,201411020mia,sdg,ScifMi20,fgm,,,,,,
player,201411020mia,sdg,ScifMi20,fga,,,,,,
player,201411020mia,sdg,ScifMi20,punt,5,,,,,
player,201411020mia,sdg,ScifMi20,punt_yds,226,,,,,
player,201411020mia,sdg,ScifMi20,punt_yds_per_punt,45.2,,,,,
player,201411020mia,sdg,ScifMi20,punt_long,55,,,,,
player,201411020mia,mia,SturCa00,xpm,4,,,,,
player,201411020mia,mia,SturCa00,xpa,4,,,,,
player,201411020mia,mia,SturCa00,fgm,3,,,,,
player,201411020mia,mia,SturCa00,fga,4,,,,,
player,201411020mia,mia,SturCa00,punt,0,,,,,
player,201411020mia,mia,SturCa00,punt_yds,0,,,,,
player,201411020mia,mia,SturCa00,punt_yds_per_punt,,,,,,
player,201411020mia,mia,SturCa00,punt_long,0,,,,,
player,201411020mia,mia,FielBr20,xpm,,,,,,
player,201411020mia,mia,FielBr20,xpa,,,,,,
player,201411020mia,mia,FielBr20,fgm,,,,,,
player,201411020mia,mia,FielBr20,fga,,,,,,
player,201411020mia,mia,FielBr20,punt,2,,,,,
player,201411020mia,mia,FielBr20,punt_yds,94,,,,,
player,201411020mia,mia,FielBr20,punt_yds_per_punt,47.0,,,,,
player,201411020mia,mia,FielBr20,punt_long,52,,,,,
player,201411020mia,mia,JameJa01,pos,T,,,,,
player,201411020mia,mia,JameJa01,offense,76,,,,,
player,201411020mia,mia,JameJa01,off_pct,100%,,,,,
player,201411020mia,mia,JameJa01,defense,0,,,,,
player,201411020mia,mia,JameJa01,def_pct,0%,,,,,
player,201411020mia,mia,JameJa01,special_teams,8,,,,,
player,201411020mia,mia,JameJa01,st_pct,33%,,,,,
player,201411020mia,mia,ThomDa04,pos,G,,,,,
player,201411020mia,mia,ThomDa04,offense,76,,,,,
player,201411020mia,mia,ThomDa04,off_pct,100%,,,,,
player,201411020mia,mia,ThomDa04,defense,0,,,,,
player,201411020mia,mia,ThomDa04,def_pct,0%,,,,,
player,201411020mia,mia,ThomDa04,special_teams,8,,,,,
player,201411020mia,mia,ThomDa04,st_pct,33%,,,,,
player,201411020mia,mia,SateSa20,pos,C,,,,,
player,201411020mia,mia,SateSa20,offense,76,,,,,
player,201411020mia,mia,SateSa20,off_pct,100%,,,,,
player,201411020mia,mia,SateSa20,defense,0,,,,,
player,201411020mia,mia,SateSa20,def_pct,0%,,,,,
player,201411020mia,mia,SateSa20,special_teams,0,,,,,
player,201411020mia,mia,SateSa20,st_pct,0%,,,,,
player,201411020mia,mia,AlbeBr20,pos,T,,,,,
player,201411020mia,mia,AlbeBr20,offense,60,,,,,
player,201411020mia,mia,AlbeBr20,off_pct,79%,,,,,
player,201411020mia,mia,AlbeBr20,defense,0,,,,,
player,201411020mia,mia,AlbeBr20,def_pct,0%,,,,,
player,201411020mia,mia,AlbeBr20,special_teams,8,,,,,
player,201411020mia,mia,AlbeBr20,st_pct,33%,,,,,
player,201411020mia,mia,TannRy00,pos,QB,,,,,
player,201411020mia,mia,TannRy00,offense,59,,,,,
player,201411020mia,mia,TannRy00,off_pct,78%,,,,,
player,201411020mia,mia,TannRy00,defense,0,,,,,
player,201411020mia,mia,TannRy00,def_pct,0%,,,,,
player,201411020mia,mia,TannRy00,special_teams,0,,,,,
player,201411020mia,mia,TannRy00,st_pct,0%,,,,,
player,201411020mia,mia,PounMi00,pos,C,,,,,
player,201411020mia,mia,PounMi00,offense,59,,,,,
player,201411020mia,mia,PounMi00,off_pct,78%,,,,,
player,201411020mia,mia,PounMi00,defense,0,,,,,
player,201411020mia,mia,PounMi00,def_pct,0%,,,,,
player,201411020mia,mia,PounMi00,special_teams,0,,,,,
player,201411020mia,mia,PounMi00,st_pct,0%,,,,,
player,201411020mia,mia,LandJa00,pos,WR,,,,,
player,201411020mia,mia,LandJa00,offense,55,,,,,
player,201411020mia,mia,LandJa00,off_pct,72%,,,,,
player,201411020mia,mia,LandJa00,defense,0,,,,,
player,201411020mia,mia,LandJa00,def_pct,0%,,,,,
player,201411020mia,mia,LandJa00,special_teams,6,,,,,
player,201411020mia,mia,LandJa00,st_pct,25%,,,,,
player,201411020mia,mia,WallMi00,pos,WR,,,,,
player,201411020mia,mia,WallMi00,offense,54,,,,,
player,201411020mia,mia,WallMi00,off_pct,71%,,,,,
player,201411020mia,mia,WallMi00,defense,0,,,,,
player,201411020mia,mia,WallMi00,def_pct,0%,,,,,
player,201411020mia,mia,WallMi00,special_teams,0,,,,,
player,201411020mia,mia,WallMi00,st_pct,0%,,,,,
player,201411020mia,mia,ClayCh00,pos,TE,,,,,
player,201411020mia,mia,ClayCh00,offense,54,,,,,
player,201411020mia,mia,ClayCh00,off_pct,71%,,,,,
player,201411020mia,mia,ClayCh00,defense,0,,,,,
player,201411020mia,mia,ClayCh00,def_pct,0%,,,,,
player,201411020mia,mia,ClayCh00,special_teams,0,,,,,
player,201411020mia,mia,ClayCh00,st_pct,0%,,,,,
player,201411020mia,mia,HartBr00,pos,WR,,,,,
player,201411020mia,mia,HartBr00,offense,48,,,,,
player,201411020mia,mia,HartBr00,off_pct,63%,,,,,
player,201411020mia,mia,HartBr00,defense,0,,,,,
player,201411020mia,mia,HartBr00,def_pct,0%,,,,,
player,201411020mia,mia,HartBr00,special_teams,0,,,,,
player,201411020mia,mia,HartBr00,st_pct,0%,,,,,
player,201411020mia,mia,MillLa01,pos,RB,,,,,
player,201411020mia,mia,MillLa01,offense,38,,,,,
player,201411020mia,mia,MillLa01,off_pct,50%,,,,,
player,201411020mia,mia,MillLa01,defense,0,,,,,
player,201411020mia,mia,MillLa01,def_pct,0%,,,,,
player,201411020mia,mia,MillLa01,special_teams,0,,,,,
player,201411020mia,mia,MillLa01,st_pct,0%,,,,,
player,201411020mia,mia,GibsBr00,pos,WR,,,,,
player,201411020mia,mia,GibsBr00,offense,36,,,,,
player,201411020mia,mia,GibsBr00,off_pct,47%,,,,,
player,201411020mia,mia,GibsBr00,defense,0,,,,,
player,201411020mia,mia,GibsBr00,def_pct,0%,,,,,
player,201411020mia,mia,GibsBr00,special_teams,0,,,,,
player,201411020mia,mia,GibsBr00,st_pct,0%,,,,,
player,201411020mia,mia,HoskHa00,pos,TE,,,,,
player,201411020mia,mia,HoskHa00,offense,32,,,,,
player,201411020mia,mia,HoskHa00,off_pct,42%,,,,,
player,201411020mia,mia,HoskHa00,defense,0,,,,,
player,201411020mia,mia,HoskHa00,def_pct,0%,,,,,
player,201411020mia,mia,HoskHa00,special_teams,0,,,,,
player,201411020mia,mia,HoskHa00,st_pct,0%,,,,,
player,201411020mia,mia,MattRi00,pos,WR,,,,,
player,201411020mia,mia,MattRi00,offense,23,,,,,
player,201411020mia,mia,MattRi00,off_pct,30%,,,,,
player,201411020mia,mia,MattRi00,defense,0,,,,,
player,201411020mia,mia,MattRi00,def_pct,0%,,,,,
player,201411020mia,mia,MattRi00,special_teams,12,,,,,
player,201411020mia,mia,MattRi00,st_pct,50%,,,,,
player,201411020mia,mia,ThomDa03,pos,RB,,,,,
player,201411020mia,mia,ThomDa03,offense,20,,,,,
player,201411020mia,mia,ThomDa03,off_pct,26%,,,,,
player,201411020mia,mia,ThomDa03,defense,0,,,,,
player,201411020mia,mia,ThomDa03,def_pct,0%,,,,,
player,201411020mia,mia,ThomDa03,special_teams,0,,,,,
player,201411020mia,mia,ThomDa03,st_pct,0%,,,,,
player,201411020mia,mia,WillDa05,pos,RB,,,,,
player,201411020mia,mia,WillDa05,offense,19,,,,,
player,201411020mia,mia,WillDa05,off_pct,25%,,,,,
player,201411020mia,mia,WillDa05,defense,0,,,,,
player,201411020mia,mia,WillDa05,def_pct,0%,,,,,
player,201411020mia,mia,WillDa05,special_teams,15,,,,,
player,201411020mia,mia,WillDa05,st_pct,62%,,,,,
player,201411020mia,mia,SmitSh22,pos,G,,,,,
player,201411020mia,mia,SmitSh22,offense,17,,,,,
player,201411020mia,mia,SmitSh22,off_pct,22%,,,,,
player,201411020mia,mia,SmitSh22,defense,0,,,,,
player,201411020mia,mia,SmitSh22,def_pct,0%,,,,,
player,201411020mia,mia,SmitSh22,special_teams,8,,,,,
player,201411020mia,mia,SmitSh22,st_pct,33%,,,,,
player,201411020mia,mia,GarnNa20,pos,T,,,,,
player,201411020mia,mia,GarnNa20,offense,17,,,,,
player,201411020mia,mia,GarnNa20,off_pct,22%,,,,,
player,201411020mia,mia,GarnNa20,defense,0,,,,,
player,201411020mia,mia,GarnNa20,def_pct,0%,,,,,
player,201411020mia,mia,GarnNa20,special_teams,8,,,,,
player,201411020mia,mia,GarnNa20,st_pct,33%,,,,,
player,201411020mia,mia,MoorMa01,pos,QB,,,,,
player,201411020mia,mia,MoorMa01,offense,17,,,,,
player,201411020mia,mia,MoorMa01,off_pct,22%,,,,,
player,201411020mia,mia,MoorMa01,defense,0,,,,,
player,201411020mia,mia,MoorMa01,def_pct,0%,,,,,
player,201411020mia,mia,MoorMa01,special_teams,0,,,,,
player,201411020mia,mia,MoorMa01,st_pct,0%,,,,,
player,201411020mia,mia,FinnCo20,pos,CB,,,,,
player,201411020mia,mia,FinnCo20,offense,0,,,,,
player,201411020mia,mia,FinnCo20,off_pct,0%,,,,,
player,201411020mia,mia,FinnCo20,defense,42,,,,,
player,201411020mia,mia,FinnCo20,def_pct,82%,,,,,
player,201411020mia,mia,FinnCo20,special_teams,1,,,,,
player,201411020mia,mia,FinnCo20,st_pct,4%,,,,,
player,201411020mia,mia,GrimBr20,pos,CB,,,,,
player,201411020mia,mia,GrimBr20,offense,0,,,,,
player,201411020mia,mia,GrimBr20,off_pct,0%,,,,,
player,201411020mia,mia,GrimBr20,defense,42,,,,,
player,201411020mia,mia,GrimBr20,def_pct,82%,,,,,
player,201411020mia,mia,GrimBr20,special_teams,1,,,,,
player,201411020mia,mia,GrimBr20,st_pct,4%,,,,,
player,201411020mia,mia,DelmLo99,pos,FS,,,,,
player,201411020mia,mia,DelmLo99,offense,0,,,,,
player,201411020mia,mia,DelmLo99,off_pct,0%,,,,,
player,201411020mia,mia,DelmLo99,defense,42,,,,,
player,201411020mia,mia,DelmLo99,def_pct,82%,,,,,
player,201411020mia,mia,DelmLo99,special_teams,0,,,,,
player,201411020mia,mia,DelmLo99,st_pct,0%,,,,,
player,201411020mia,mia,JenkJe00,pos,LB,,,,,
player,201411020mia,mia,JenkJe00,offense,0,,,,,
player,201411020mia,mia,JenkJe00,off_pct,0%,,,,,
player,201411020mia,mia,JenkJe00,defense,41,,,,,
player,201411020mia,mia,JenkJe00,def_pct,80%,,,,,
player,201411020mia,mia,JenkJe00,special_teams,3,,,,,
player,201411020mia,mia,JenkJe00,st_pct,12%,,,,,
player,201411020mia,mia,WilsJi00,pos,SS,,,,,
player,201411020mia,mia,WilsJi00,offense,0,,,,,
player,201411020mia,mia,WilsJi00,off_pct,0%,,,,,
player,201411020mia,mia,WilsJi00,defense,39,,,,,
player,201411020mia,mia,WilsJi00,def_pct,76%,,,,,
player,201411020mia,mia,WilsJi00,special_teams,2,,,,,
player,201411020mia,mia,WilsJi00,st_pct,8%,,,,,
player,201411020mia,mia,JoneRe99,pos,FS,,,,,
player,201411020mia,mia,JoneRe99,offense,0,,,,,
player,201411020mia,mia,JoneRe99,off_pct,0%,,,,,
player,201411020mia,mia,JoneRe99,defense,38,,,,,
player,201411020mia,mia,JoneRe99,def_pct,75%,,,,,
player,201411020mia,mia,JoneRe99,special_teams,2,,,,,
player,201411020mia,mia,JoneRe99,st_pct,8%,,,,,
player,201411020mia,mia,VernOl00,pos,DE,,,,,
player,201411020mia,mia,VernOl00,offense,0,,,,,
player,201411020mia,mia,VernOl00,off_pct,0%,,,,,
player,201411020mia,mia,VernOl00,defense,35,,,,,
player,201411020mia,mia,VernOl00,def_pct,69%,,,,,
player,201411020mia,mia,VernOl00,special_teams,1,,,,,
player,201411020mia,mia,VernOl00,st_pct,4%,,,,,
player,201411020mia,mia,OdriJa99,pos,DT,,,,,
player,201411020mia,mia,OdriJa99,offense,0,,,,,
player,201411020mia,mia,OdriJa99,off_pct,0%,,,,,
player,201411020mia,mia,OdriJa99,defense,33,,,,,
player,201411020mia,mia,OdriJa99,def_pct,65%,,,,,
player,201411020mia,mia,OdriJa99,special_teams,1,,,,,
player,201411020mia,mia,OdriJa99,st_pct,4%,,,,,
player,201411020mia,mia,MisiKo99,pos,LB,,,,,
player,201411020mia,mia,MisiKo99,offense,0,,,,,
player,201411020mia,mia,MisiKo99,off_pct,0%,,,,,
player,201411020mia,mia,MisiKo99,defense,32,,,,,
player,201411020mia,mia,MisiKo99,def_pct,63%,,,,,
player,201411020mia,mia,MisiKo99,special_teams,1,,,,,
player,201411020mia,mia,MisiKo99,st_pct,4%,,,,,
player,201411020mia,mia,WakeCa00,pos,DE,,,,,
player,201411020mia,mia,WakeCa00,offense,0,,,,,
player,201411020mia,mia,WakeCa00,off_pct,0%,,,,,
player,201411020mia,mia,WakeCa00,defense,32,,,,,
player,201411020mia,mia,WakeCa00,def_pct,63%,,,,,
player,201411020mia,mia,WakeCa00,special_teams,0,,,,,
player,201411020mia,mia,WakeCa00,st_pct,0%,,,,,
player,201411020mia,mia,MitcEa99,pos,DT,,,,,
player,201411020mia,mia,MitcEa99,offense,0,,,,,
player,201411020mia,mia,MitcEa99,off_pct,0%,,,,,
player,201411020mia,mia,MitcEa99,defense,25,,,,,
player,201411020mia,mia,MitcEa99,def_pct,49%,,,,,
player,201411020mia,mia,MitcEa99,special_teams,9,,,,,
player,201411020mia,mia,MitcEa99,st_pct,38%,,,,,
player,201411020mia,mia,ShelDe00,pos,DE,,,,,
player,201411020mia,mia,ShelDe00,offense,0,,,,,
player,201411020mia,mia,ShelDe00,off_pct,0%,,,,,
player,201411020mia,mia,ShelDe00,defense,24,,,,,
player,201411020mia,mia,ShelDe00,def_pct,47%,,,,,
player,201411020mia,mia,ShelDe00,special_teams,9,,,,,
player,201411020mia,mia,ShelDe00,st_pct,38%,,,,,
player,201411020mia,mia,JordDi00,pos,DE,,,,,
player,201411020mia,mia,JordDi00,offense,0,,,,,
player,201411020mia,mia,JordDi00,off_pct,0%,,,,,
player,201411020mia,mia,JordDi00,defense,22,,,,,
player,201411020mia,mia,JordDi00,def_pct,43%,,,,,
player,201411020mia,mia,JordDi00,special_teams,13,,,,,
player,201411020mia,mia,JordDi00,st_pct,54%,,,,,
player,201411020mia,mia,StarRa20,pos,DT,,,,,
player,201411020mia,mia,StarRa20,offense,0,,,,,
player,201411020mia,mia,StarRa20,off_pct,0%,,,,,
player,201411020mia,mia,StarRa20,defense,22,,,,,
player,201411020mia,mia,StarRa20,def_pct,43%,,,,,
player,201411020mia,mia,StarRa20,special_teams,0,,,,,
player,201411020mia,mia,StarRa20,st_pct,0%,,,,,
player,201411020mia,mia,WheePh99,pos,LB,,,,,
player,201411020mia,mia,WheePh99,offense,0,,,,,
player,201411020mia,mia,WheePh99,off_pct,0%,,,,,
player,201411020mia,mia,WheePh99,defense,16,,,,,
player,201411020mia,mia,WheePh99,def_pct,31%,,,,,
player,201411020mia,mia,WheePh99,special_teams,0,,,,,
player,201411020mia,mia,WheePh99,st_pct,0%,,,,,
player,201411020mia,mia,ThomMi02,pos,FS,,,,,
player,201411020mia,mia,ThomMi02,offense,0,,,,,
player,201411020mia,mia,ThomMi02,off_pct,0%,,,,,
player,201411020mia,mia,ThomMi02,defense,14,,,,,
player,201411020mia,mia,ThomMi02,def_pct,27%,,,,,
player,201411020mia,mia,ThomMi02,special_teams,14,,,,,
player,201411020mia,mia,ThomMi02,st_pct,58%,,,,,
player,201411020mia,mia,ShepKe00,pos,LB,,,,,
player,201411020mia,mia,ShepKe00,offense,0,,,,,
player,201411020mia,mia,ShepKe00,off_pct,0%,,,,,
player,201411020mia,mia,ShepKe00,defense,13,,,,,
player,201411020mia,mia,ShepKe00,def_pct,25%,,,,,
player,201411020mia,mia,ShepKe00,special_teams,11,,,,,
player,201411020mia,mia,ShepKe00,st_pct,46%,,,,,
player,201411020mia,mia,FedeTe00,pos,DE,,,,,
player,201411020mia,mia,FedeTe00,offense,0,,,,,
player,201411020mia,mia,FedeTe00,off_pct,0%,,,,,
player,201411020mia,mia,FedeTe00,defense,11,,,,,
player,201411020mia,mia,FedeTe00,def_pct,22%,,,,,
player,201411020mia,mia,FedeTe00,special_teams,5,,,,,
player,201411020mia,mia,FedeTe00,st_pct,21%,,,,,
player,201411020mia,mia,DaviWi02,pos,CB,,,,,
player,201411020mia,mia,DaviWi02,offense,0,,,,,
player,201411020mia,mia,DaviWi02,off_pct,0%,,,,,
player,201411020mia,mia,DaviWi02,defense,9,,,,,
player,201411020mia,mia,DaviWi02,def_pct,18%,,,,,
