game,2014,6,20141012,201410120mia,gnb,"Green Bay Packers",27,mia,"Miami Dolphins",24
player,201410120mia,mia,StarRa20,sacks,0.0,,,,,
player,201410120mia,mia,StarRa20,tackles_combined,1,,,,,
player,201410120mia,mia,StarRa20,tackles_solo,0,,,,,
player,201410120mia,mia,StarRa20,tackles_assists,1,,,,,
player,201410120mia,mia,StarRa20,tackles_loss,0,,,,,
player,201410120mia,mia,StarRa20,qb_hits,0,,,,,
player,201410120mia,mia,StarRa20,fumbles_rec,0,,,,,
player,201410120mia,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201410120mia,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201410120mia,mia,StarRa20,fumbles_forced,0,,,,,
player,201410120mia,mia,WheePh99,def_int,0,,,,,
player,201410120mia,mia,WheePh99,def_int_yds,0,,,,,
player,201410120mia,mia,WheePh99,def_int_td,0,,,,,
player,201410120mia,mia,WheePh99,def_int_long,0,,,,,
player,201410120mia,mia,WheePh99,pass_defended,0,,,,,
player,201410120mia,mia,WheePh99,sacks,0.0,,,,,
player,201410120mia,mia,WheePh99,tackles_combined,1,,,,,
player,201410120mia,mia,WheePh99,tackles_solo,1,,,,,
player,201410120mia,mia,WheePh99,tackles_assists,0,,,,,
player,201410120mia,mia,WheePh99,tackles_loss,0,,,,,
player,201410120mia,mia,WheePh99,qb_hits,0,,,,,
player,201410120mia,mia,WheePh99,fumbles_rec,0,,,,,
player,201410120mia,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201410120mia,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201410120mia,mia,WheePh99,fumbles_forced,0,,,,,
player,201410120mia,mia,WillDa05,def_int,0,,,,,
player,201410120mia,mia,WillDa05,def_int_yds,0,,,,,
player,201410120mia,mia,WillDa05,def_int_td,0,,,,,
player,201410120mia,mia,WillDa05,def_int_long,0,,,,,
player,201410120mia,mia,WillDa05,pass_defended,0,,,,,
player,201410120mia,mia,WillDa05,sacks,0.0,,,,,
player,201410120mia,mia,WillDa05,tackles_combined,1,,,,,
player,201410120mia,mia,WillDa05,tackles_solo,1,,,,,
player,201410120mia,mia,WillDa05,tackles_assists,0,,,,,
player,201410120mia,mia,WillDa05,tackles_loss,0,,,,,
player,201410120mia,mia,WillDa05,qb_hits,0,,,,,
player,201410120mia,mia,WillDa05,fumbles_rec,0,,,,,
player,201410120mia,mia,WillDa05,fumbles_rec_yds,0,,,,,
player,201410120mia,mia,WillDa05,fumbles_rec_td,0,,,,,
player,201410120mia,mia,WillDa05,fumbles_forced,0,,,,,
player,201410120mia,gnb,HydeMi00,kick_ret,0,,,,,
player,201410120mia,gnb,HydeMi00,kick_ret_yds,0,,,,,
player,201410120mia,gnb,HydeMi00,kick_ret_yds_per_ret,,,,,,
player,201410120mia,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201410120mia,gnb,HydeMi00,kick_ret_long,0,,,,,
player,201410120mia,gnb,HydeMi00,punt_ret,2,,,,,
player,201410120mia,gnb,HydeMi00,punt_ret_yds,41,,,,,
player,201410120mia,gnb,HydeMi00,punt_ret_yds_per_ret,20.5,,,,,
player,201410120mia,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201410120mia,gnb,HydeMi00,punt_ret_long,24,,,,,
player,201410120mia,gnb,HarrDu01,kick_ret,1,,,,,
player,201410120mia,gnb,HarrDu01,kick_ret_yds,33,,,,,
player,201410120mia,gnb,HarrDu01,kick_ret_yds_per_ret,33.0,,,,,
player,201410120mia,gnb,HarrDu01,kick_ret_td,0,,,,,
player,201410120mia,gnb,HarrDu01,kick_ret_long,33,,,,,
player,201410120mia,gnb,HarrDu01,punt_ret,0,,,,,
player,201410120mia,gnb,HarrDu01,punt_ret_yds,0,,,,,
player,201410120mia,gnb,HarrDu01,punt_ret_yds_per_ret,,,,,,
player,201410120mia,gnb,HarrDu01,punt_ret_td,0,,,,,
player,201410120mia,gnb,HarrDu01,punt_ret_long,0,,,,,
player,201410120mia,mia,LandJa00,kick_ret,2,,,,,
player,201410120mia,mia,LandJa00,kick_ret_yds,91,,,,,
player,201410120mia,mia,LandJa00,kick_ret_yds_per_ret,45.5,,,,,
player,201410120mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201410120mia,mia,LandJa00,kick_ret_long,54,,,,,
player,201410120mia,mia,LandJa00,punt_ret,0,,,,,
player,201410120mia,mia,LandJa00,punt_ret_yds,0,,,,,
player,201410120mia,mia,LandJa00,punt_ret_yds_per_ret,,,,,,
player,201410120mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201410120mia,mia,LandJa00,punt_ret_long,0,,,,,
player,201410120mia,gnb,CrosMa20,xpm,3,,,,,
player,201410120mia,gnb,CrosMa20,xpa,3,,,,,
player,201410120mia,gnb,CrosMa20,fgm,2,,,,,
player,201410120mia,gnb,CrosMa20,fga,2,,,,,
player,201410120mia,gnb,CrosMa20,punt,0,,,,,
player,201410120mia,gnb,CrosMa20,punt_yds,0,,,,,
player,201410120mia,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201410120mia,gnb,CrosMa20,punt_long,0,,,,,
player,201410120mia,gnb,MastTi99,xpm,,,,,,
player,201410120mia,gnb,MastTi99,xpa,,,,,,
player,201410120mia,gnb,MastTi99,fgm,,,,,,
player,201410120mia,gnb,MastTi99,fga,,,,,,
player,201410120mia,gnb,MastTi99,punt,4,,,,,
player,201410120mia,gnb,MastTi99,punt_yds,172,,,,,
player,201410120mia,gnb,MastTi99,punt_yds_per_punt,43.0,,,,,
player,201410120mia,gnb,MastTi99,punt_long,53,,,,,
player,201410120mia,mia,SturCa00,xpm,3,,,,,
player,201410120mia,mia,SturCa00,xpa,3,,,,,
player,201410120mia,mia,SturCa00,fgm,1,,,,,
player,201410120mia,mia,SturCa00,fga,1,,,,,
player,201410120mia,mia,SturCa00,punt,0,,,,,
player,201410120mia,mia,SturCa00,punt_yds,0,,,,,
player,201410120mia,mia,SturCa00,punt_yds_per_punt,,,,,,
player,201410120mia,mia,SturCa00,punt_long,0,,,,,
player,201410120mia,mia,FielBr20,xpm,,,,,,
player,201410120mia,mia,FielBr20,xpa,,,,,,
player,201410120mia,mia,FielBr20,fgm,,,,,,
player,201410120mia,mia,FielBr20,fga,,,,,,
player,201410120mia,mia,FielBr20,punt,3,,,,,
player,201410120mia,mia,FielBr20,punt_yds,127,,,,,
player,201410120mia,mia,FielBr20,punt_yds_per_punt,42.3,,,,,
player,201410120mia,mia,FielBr20,punt_long,44,,,,,
player,201410120mia,mia,JameJa01,pos,T,,,,,
player,201410120mia,mia,JameJa01,offense,58,,,,,
player,201410120mia,mia,JameJa01,off_pct,100%,,,,,
player,201410120mia,mia,JameJa01,defense,0,,,,,
player,201410120mia,mia,JameJa01,def_pct,0%,,,,,
player,201410120mia,mia,JameJa01,special_teams,4,,,,,
player,201410120mia,mia,JameJa01,st_pct,14%,,,,,
player,201410120mia,mia,PounMi00,pos,C,,,,,
player,201410120mia,mia,PounMi00,offense,58,,,,,
player,201410120mia,mia,PounMi00,off_pct,100%,,,,,
player,201410120mia,mia,PounMi00,defense,0,,,,,
player,201410120mia,mia,PounMi00,def_pct,0%,,,,,
player,201410120mia,mia,PounMi00,special_teams,4,,,,,
player,201410120mia,mia,PounMi00,st_pct,14%,,,,,
player,201410120mia,mia,CollDa20,pos,G,,,,,
player,201410120mia,mia,CollDa20,offense,58,,,,,
player,201410120mia,mia,CollDa20,off_pct,100%,,,,,
player,201410120mia,mia,CollDa20,defense,0,,,,,
player,201410120mia,mia,CollDa20,def_pct,0%,,,,,
player,201410120mia,mia,CollDa20,special_teams,4,,,,,
player,201410120mia,mia,CollDa20,st_pct,14%,,,,,
player,201410120mia,mia,TannRy00,pos,QB,,,,,
player,201410120mia,mia,TannRy00,offense,58,,,,,
player,201410120mia,mia,TannRy00,off_pct,100%,,,,,
player,201410120mia,mia,TannRy00,defense,0,,,,,
player,201410120mia,mia,TannRy00,def_pct,0%,,,,,
player,201410120mia,mia,TannRy00,special_teams,0,,,,,
player,201410120mia,mia,TannRy00,st_pct,0%,,,,,
player,201410120mia,mia,SateSa20,pos,C,,,,,
player,201410120mia,mia,SateSa20,offense,58,,,,,
player,201410120mia,mia,SateSa20,off_pct,100%,,,,,
player,201410120mia,mia,SateSa20,defense,0,,,,,
player,201410120mia,mia,SateSa20,def_pct,0%,,,,,
player,201410120mia,mia,SateSa20,special_teams,0,,,,,
player,201410120mia,mia,SateSa20,st_pct,0%,,,,,
player,201410120mia,mia,AlbeBr20,pos,T,,,,,
player,201410120mia,mia,AlbeBr20,offense,57,,,,,
player,201410120mia,mia,AlbeBr20,off_pct,98%,,,,,
player,201410120mia,mia,AlbeBr20,defense,0,,,,,
player,201410120mia,mia,AlbeBr20,def_pct,0%,,,,,
player,201410120mia,mia,AlbeBr20,special_teams,4,,,,,
player,201410120mia,mia,AlbeBr20,st_pct,14%,,,,,
player,201410120mia,mia,HartBr00,pos,WR,,,,,
player,201410120mia,mia,HartBr00,offense,57,,,,,
player,201410120mia,mia,HartBr00,off_pct,98%,,,,,
player,201410120mia,mia,HartBr00,defense,0,,,,,
player,201410120mia,mia,HartBr00,def_pct,0%,,,,,
player,201410120mia,mia,HartBr00,special_teams,0,,,,,
player,201410120mia,mia,HartBr00,st_pct,0%,,,,,
player,201410120mia,mia,WallMi00,pos,WR,,,,,
player,201410120mia,mia,WallMi00,offense,51,,,,,
player,201410120mia,mia,WallMi00,off_pct,88%,,,,,
player,201410120mia,mia,WallMi00,defense,0,,,,,
player,201410120mia,mia,WallMi00,def_pct,0%,,,,,
player,201410120mia,mia,WallMi00,special_teams,0,,,,,
player,201410120mia,mia,WallMi00,st_pct,0%,,,,,
player,201410120mia,mia,ClayCh00,pos,TE,,,,,
player,201410120mia,mia,ClayCh00,offense,48,,,,,
player,201410120mia,mia,ClayCh00,off_pct,83%,,,,,
player,201410120mia,mia,ClayCh00,defense,0,,,,,
player,201410120mia,mia,ClayCh00,def_pct,0%,,,,,
player,201410120mia,mia,ClayCh00,special_teams,0,,,,,
player,201410120mia,mia,ClayCh00,st_pct,0%,,,,,
player,201410120mia,mia,LandJa00,pos,WR,,,,,
player,201410120mia,mia,LandJa00,offense,45,,,,,
player,201410120mia,mia,LandJa00,off_pct,78%,,,,,
player,201410120mia,mia,LandJa00,defense,0,,,,,
player,201410120mia,mia,LandJa00,def_pct,0%,,,,,
player,201410120mia,mia,LandJa00,special_teams,14,,,,,
player,201410120mia,mia,LandJa00,st_pct,50%,,,,,
player,201410120mia,mia,MillLa01,pos,RB,,,,,
player,201410120mia,mia,MillLa01,offense,34,,,,,
player,201410120mia,mia,MillLa01,off_pct,59%,,,,,
player,201410120mia,mia,MillLa01,defense,0,,,,,
player,201410120mia,mia,MillLa01,def_pct,0%,,,,,
player,201410120mia,mia,MillLa01,special_teams,1,,,,,
player,201410120mia,mia,MillLa01,st_pct,4%,,,,,
player,201410120mia,mia,SimsDi00,pos,TE,,,,,
player,201410120mia,mia,SimsDi00,offense,22,,,,,
player,201410120mia,mia,SimsDi00,off_pct,38%,,,,,
player,201410120mia,mia,SimsDi00,defense,0,,,,,
player,201410120mia,mia,SimsDi00,def_pct,0%,,,,,
player,201410120mia,mia,SimsDi00,special_teams,1,,,,,
player,201410120mia,mia,SimsDi00,st_pct,4%,,,,,
player,201410120mia,mia,MoreKn00,pos,RB,,,,,
player,201410120mia,mia,MoreKn00,offense,21,,,,,
player,201410120mia,mia,MoreKn00,off_pct,36%,,,,,
player,201410120mia,mia,MoreKn00,defense,0,,,,,
player,201410120mia,mia,MoreKn00,def_pct,0%,,,,,
player,201410120mia,mia,MoreKn00,special_teams,0,,,,,
player,201410120mia,mia,MoreKn00,st_pct,0%,,,,,
player,201410120mia,mia,MattRi00,pos,WR,,,,,
player,201410120mia,mia,MattRi00,offense,7,,,,,
player,201410120mia,mia,MattRi00,off_pct,12%,,,,,
player,201410120mia,mia,MattRi00,defense,0,,,,,
player,201410120mia,mia,MattRi00,def_pct,0%,,,,,
player,201410120mia,mia,MattRi00,special_teams,11,,,,,
player,201410120mia,mia,MattRi00,st_pct,39%,,,,,
player,201410120mia,mia,WillDa05,pos,RB,,,,,
player,201410120mia,mia,WillDa05,offense,4,,,,,
player,201410120mia,mia,WillDa05,off_pct,7%,,,,,
player,201410120mia,mia,WillDa05,defense,0,,,,,
player,201410120mia,mia,WillDa05,def_pct,0%,,,,,
player,201410120mia,mia,WillDa05,special_teams,19,,,,,
player,201410120mia,mia,WillDa05,st_pct,68%,,,,,
player,201410120mia,mia,ThomDa04,pos,G,,,,,
player,201410120mia,mia,ThomDa04,offense,1,,,,,
player,201410120mia,mia,ThomDa04,off_pct,2%,,,,,
player,201410120mia,mia,ThomDa04,defense,0,,,,,
player,201410120mia,mia,ThomDa04,def_pct,0%,,,,,
player,201410120mia,mia,ThomDa04,special_teams,4,,,,,
player,201410120mia,mia,ThomDa04,st_pct,14%,,,,,
player,201410120mia,mia,WillDa04,pos,WR,,,,,
player,201410120mia,mia,WillDa04,offense,1,,,,,
player,201410120mia,mia,WillDa04,off_pct,2%,,,,,
player,201410120mia,mia,WillDa04,defense,0,,,,,
player,201410120mia,mia,WillDa04,def_pct,0%,,,,,
player,201410120mia,mia,WillDa04,special_teams,0,,,,,
player,201410120mia,mia,WillDa04,st_pct,0%,,,,,
player,201410120mia,mia,GrimBr20,pos,CB,,,,,
player,201410120mia,mia,GrimBr20,offense,0,,,,,
player,201410120mia,mia,GrimBr20,off_pct,0%,,,,,
player,201410120mia,mia,GrimBr20,defense,80,,,,,
player,201410120mia,mia,GrimBr20,def_pct,100%,,,,,
player,201410120mia,mia,GrimBr20,special_teams,5,,,,,
player,201410120mia,mia,GrimBr20,st_pct,18%,,,,,
player,201410120mia,mia,JenkJe00,pos,LB,,,,,
player,201410120mia,mia,JenkJe00,offense,0,,,,,
player,201410120mia,mia,JenkJe00,off_pct,0%,,,,,
player,201410120mia,mia,JenkJe00,defense,80,,,,,
player,201410120mia,mia,JenkJe00,def_pct,100%,,,,,
player,201410120mia,mia,JenkJe00,special_teams,4,,,,,
player,201410120mia,mia,JenkJe00,st_pct,14%,,,,,
player,201410120mia,mia,DelmLo99,pos,FS,,,,,
player,201410120mia,mia,DelmLo99,offense,0,,,,,
player,201410120mia,mia,DelmLo99,off_pct,0%,,,,,
player,201410120mia,mia,DelmLo99,defense,80,,,,,
player,201410120mia,mia,DelmLo99,def_pct,100%,,,,,
player,201410120mia,mia,DelmLo99,special_teams,0,,,,,
player,201410120mia,mia,DelmLo99,st_pct,0%,,,,,
player,201410120mia,mia,FinnCo20,pos,CB,,,,,
player,201410120mia,mia,FinnCo20,offense,0,,,,,
player,201410120mia,mia,FinnCo20,off_pct,0%,,,,,
player,201410120mia,mia,FinnCo20,defense,80,,,,,
player,201410120mia,mia,FinnCo20,def_pct,100%,,,,,
player,201410120mia,mia,FinnCo20,special_teams,0,,,,,
player,201410120mia,mia,FinnCo20,st_pct,0%,,,,,
player,201410120mia,mia,JoneRe99,pos,FS,,,,,
player,201410120mia,mia,JoneRe99,offense,0,,,,,
player,201410120mia,mia,JoneRe99,off_pct,0%,,,,,
player,201410120mia,mia,JoneRe99,defense,77,,,,,
player,201410120mia,mia,JoneRe99,def_pct,96%,,,,,
player,201410120mia,mia,JoneRe99,special_teams,0,,,,,
player,201410120mia,mia,JoneRe99,st_pct,0%,,,,,
player,201410120mia,mia,WakeCa00,pos,DE,,,,,
player,201410120mia,mia,WakeCa00,offense,0,,,,,
player,201410120mia,mia,WakeCa00,off_pct,0%,,,,,
player,201410120mia,mia,WakeCa00,defense,71,,,,,
player,201410120mia,mia,WakeCa00,def_pct,89%,,,,,
player,201410120mia,mia,WakeCa00,special_teams,0,,,,,
player,201410120mia,mia,WakeCa00,st_pct,0%,,,,,
player,201410120mia,mia,VernOl00,pos,DE,,,,,
player,201410120mia,mia,VernOl00,offense,0,,,,,
player,201410120mia,mia,VernOl00,off_pct,0%,,,,,
player,201410120mia,mia,VernOl00,defense,68,,,,,
player,201410120mia,mia,VernOl00,def_pct,85%,,,,,
player,201410120mia,mia,VernOl00,special_teams,5,,,,,
player,201410120mia,mia,VernOl00,st_pct,18%,,,,,
player,201410120mia,mia,MisiKo99,pos,LB,,,,,
player,201410120mia,mia,MisiKo99,offense,0,,,,,
player,201410120mia,mia,MisiKo99,off_pct,0%,,,,,
player,201410120mia,mia,MisiKo99,defense,63,,,,,
player,201410120mia,mia,MisiKo99,def_pct,79%,,,,,
player,201410120mia,mia,MisiKo99,special_teams,0,,,,,
player,201410120mia,mia,MisiKo99,st_pct,0%,,,,,
player,201410120mia,mia,OdriJa99,pos,DT,,,,,
player,201410120mia,mia,OdriJa99,offense,0,,,,,
player,201410120mia,mia,OdriJa99,off_pct,0%,,,,,
player,201410120mia,mia,OdriJa99,defense,62,,,,,
player,201410120mia,mia,OdriJa99,def_pct,78%,,,,,
player,201410120mia,mia,OdriJa99,special_teams,5,,,,,
player,201410120mia,mia,OdriJa99,st_pct,18%,,,,,
player,201410120mia,mia,WilsJi00,pos,SS,,,,,
player,201410120mia,mia,WilsJi00,offense,0,,,,,
player,201410120mia,mia,WilsJi00,off_pct,0%,,,,,
player,201410120mia,mia,WilsJi00,defense,60,,,,,
player,201410120mia,mia,WilsJi00,def_pct,75%,,,,,
player,201410120mia,mia,WilsJi00,special_teams,15,,,,,
player,201410120mia,mia,WilsJi00,st_pct,54%,,,,,
player,201410120mia,mia,StarRa20,pos,DT,,,,,
player,201410120mia,mia,StarRa20,offense,0,,,,,
player,201410120mia,mia,StarRa20,off_pct,0%,,,,,
player,201410120mia,mia,StarRa20,defense,47,,,,,
player,201410120mia,mia,StarRa20,def_pct,59%,,,,,
player,201410120mia,mia,StarRa20,special_teams,5,,,,,
player,201410120mia,mia,StarRa20,st_pct,18%,,,,,
player,201410120mia,mia,MitcEa99,pos,DT,,,,,
player,201410120mia,mia,MitcEa99,offense,0,,,,,
player,201410120mia,mia,MitcEa99,off_pct,0%,,,,,
player,201410120mia,mia,MitcEa99,defense,35,,,,,
player,201410120mia,mia,MitcEa99,def_pct,44%,,,,,
player,201410120mia,mia,MitcEa99,special_teams,9,,,,,
player,201410120mia,mia,MitcEa99,st_pct,32%,,,,,
player,201410120mia,mia,WheePh99,pos,LB,,,,,
player,201410120mia,mia,WheePh99,offense,0,,,,,
player,201410120mia,mia,WheePh99,off_pct,0%,,,,,
player,201410120mia,mia,WheePh99,defense,34,,,,,
player,201410120mia,mia,WheePh99,def_pct,42%,,,,,
player,201410120mia,mia,WheePh99,special_teams,0,,,,,
player,201410120mia,mia,WheePh99,st_pct,0%,,,,,
player,201410120mia,mia,FedeTe00,pos,DE,,,,,
player,201410120mia,mia,FedeTe00,offense,0,,,,,
player,201410120mia,mia,FedeTe00,off_pct,0%,,,,,
player,201410120mia,mia,FedeTe00,defense,16,,,,,
player,201410120mia,mia,FedeTe00,def_pct,20%,,,,,
player,201410120mia,mia,FedeTe00,special_teams,15,,,,,
player,201410120mia,mia,FedeTe00,st_pct,54%,,,,,
player,201410120mia,mia,McCaCh00,pos,LB,,,,,
player,201410120mia,mia,McCaCh00,offense,0,,,,,
player,201410120mia,mia,McCaCh00,off_pct,0%,,,,,
player,201410120mia,mia,McCaCh00,defense,12,,,,,
player,201410120mia,mia,McCaCh00,def_pct,15%,,,,,
player,201410120mia,mia,McCaCh00,special_teams,10,,,,,
player,201410120mia,mia,McCaCh00,st_pct,36%,,,,,
player,201410120mia,mia,JohnAn04,pos,DT,,,,,
player,201410120mia,mia,JohnAn04,offense,0,,,,,
player,201410120mia,mia,JohnAn04,off_pct,0%,,,,,
player,201410120mia,mia,JohnAn04,defense,9,,,,,
player,201410120mia,mia,JohnAn04,def_pct,11%,,,,,
player,201410120mia,mia,JohnAn04,special_teams,0,,,,,
player,201410120mia,mia,JohnAn04,st_pct,0%,,,,,
player,201410120mia,mia,TaylJa01,pos,CB,,,,,
player,201410120mia,mia,TaylJa01,offense,0,,,,,
player,201410120mia,mia,TaylJa01,off_pct,0%,,,,,
player,201410120mia,mia,TaylJa01,defense,5,,,,,
player,201410120mia,mia,TaylJa01,def_pct,6%,,,,,
player,201410120mia,mia,TaylJa01,special_teams,16,,,,,
player,201410120mia,mia,TaylJa01,st_pct,57%,,,,,
player,201410120mia,mia,TrusJa99,pos,LB,,,,,
player,201410120mia,mia,TrusJa99,offense,0,,,,,
player,201410120mia,mia,TrusJa99,off_pct,0%,,,,,
player,201410120mia,mia,TrusJa99,defense,1,,,,,
player,201410120mia,mia,TrusJa99,def_pct,1%,,,,,
player,201410120mia,mia,TrusJa99,special_teams,28,,,,,
player,201410120mia,mia,TrusJa99,st_pct,100%,,,,,
player,201410120mia,mia,FreeJo01,pos,LB,,,,,
player,201410120mia,mia,FreeJo01,offense,0,,,,,
player,201410120mia,mia,FreeJo01,off_pct,0%,,,,,
player,201410120mia,mia,FreeJo01,defense,0,,,,,
player,201410120mia,mia,FreeJo01,def_pct,0%,,,,,
player,201410120mia,mia,FreeJo01,special_teams,24,,,,,
player,201410120mia,mia,FreeJo01,st_pct,86%,,,,,
player,201410120mia,mia,ThomMi02,pos,FS,,,,,
player,201410120mia,mia,ThomMi02,offense,0,,,,,
player,201410120mia,mia,ThomMi02,off_pct,0%,,,,,
player,201410120mia,mia,ThomMi02,defense,0,,,,,
player,201410120mia,mia,ThomMi02,def_pct,0%,,,,,
player,201410120mia,mia,ThomMi02,special_teams,24,,,,,
player,201410120mia,mia,ThomMi02,st_pct,86%,,,,,
player,201410120mia,mia,TripJo00,pos,LB,,,,,
player,201410120mia,mia,TripJo00,offense,0,,,,,
player,201410120mia,mia,TripJo00,off_pct,0%,,,,,
player,201410120mia,mia,TripJo00,defense,0,,,,,
player,201410120mia,mia,TripJo00,def_pct,0%,,,,,
player,201410120mia,mia,TripJo00,special_teams,19,,,,,
player,201410120mia,mia,TripJo00,st_pct,68%,,,,,
player,201410120mia,mia,AikeWa00,pos,SS,,,,,
player,201410120mia,mia,AikeWa00,offense,0,,,,,
player,201410120mia,mia,AikeWa00,off_pct,0%,,,,,
player,201410120mia,mia,AikeWa00,defense,0,,,,,
player,201410120mia,mia,AikeWa00,def_pct,0%,,,,,
player,201410120mia,mia,AikeWa00,special_teams,13,,,,,
player,201410120mia,mia,AikeWa00,st_pct,46%,,,,,
player,201410120mia,mia,DaviWi02,pos,CB,,,,,
player,201410120mia,mia,DaviWi02,offense,0,,,,,
player,201410120mia,mia,DaviWi02,off_pct,0%,,,,,
player,201410120mia,mia,DaviWi02,defense,0,,,,,
player,201410120mia,mia,DaviWi02,def_pct,0%,,,,,
player,201410120mia,mia,DaviWi02,special_teams,10,,,,,
player,201410120mia,mia,DaviWi02,st_pct,36%,,,,,
player,201410120mia,mia,SturCa00,pos,K,,,,,
player,201410120mia,mia,SturCa00,offense,0,,,,,
player,201410120mia,mia,SturCa00,off_pct,0%,,,,,
player,201410120mia,mia,SturCa00,defense,0,,,,,
player,201410120mia,mia,SturCa00,def_pct,0%,,,,,
player,201410120mia,mia,SturCa00,special_teams,9,,,,,
player,201410120mia,mia,SturCa00,st_pct,32%,,,,,
player,201410120mia,mia,ShepKe00,pos,LB,,,,,
player,201410120mia,mia,ShepKe00,offense,0,,,,,
player,201410120mia,mia,ShepKe00,off_pct,0%,,,,,
player,201410120mia,mia,ShepKe00,defense,0,,,,,
player,201410120mia,mia,ShepKe00,def_pct,0%,,,,,
player,201410120mia,mia,ShepKe00,special_teams,8,,,,,
player,201410120mia,mia,ShepKe00,st_pct,29%,,,,,
player,201410120mia,mia,DennJo20,pos,LS,,,,,
player,201410120mia,mia,DennJo20,offense,0,,,,,
player,201410120mia,mia,DennJo20,off_pct,0%,,,,,
player,201410120mia,mia,DennJo20,defense,0,,,,,
player,201410120mia,mia,DennJo20,def_pct,0%,,,,,
player,201410120mia,mia,DennJo20,special_teams,7,,,,,
player,201410120mia,mia,DennJo20,st_pct,25%,,,,,
player,201410120mia,mia,FielBr20,pos,P,,,,,
player,201410120mia,mia,FielBr20,offense,0,,,,,
player,201410120mia,mia,FielBr20,off_pct,0%,,,,,
player,201410120mia,mia,FielBr20,defense,0,,,,,
player,201410120mia,mia,FielBr20,def_pct,0%,,,,,
player,201410120mia,mia,FielBr20,special_teams,7,,,,,
player,201410120mia,mia,FielBr20,st_pct,25%,,,,,
player,201410120mia,mia,GarnNa20,pos,T,,,,,
player,201410120mia,mia,GarnNa20,offense,0,,,,,
player,201410120mia,mia,GarnNa20,off_pct,0%,,,,,
player,201410120mia,mia,GarnNa20,defense,0,,,,,
player,201410120mia,mia,GarnNa20,def_pct,0%,,,,,
player,201410120mia,mia,GarnNa20,special_teams,4,,,,,
player,201410120mia,mia,GarnNa20,st_pct,14%,,,,,
player,201410120mia,gnb,BakhDa00,pos,T,,,,,
player,201410120mia,gnb,BakhDa00,offense,80,,,,,
player,201410120mia,gnb,BakhDa00,off_pct,100%,,,,,
player,201410120mia,gnb,BakhDa00,defense,0,,,,,
player,201410120mia,gnb,BakhDa00,def_pct,0%,,,,,
player,201410120mia,gnb,BakhDa00,special_teams,5,,,,,
player,201410120mia,gnb,BakhDa00,st_pct,18%,,,,,
player,201410120mia,gnb,LangT.20,pos,G,,,,,
player,201410120mia,gnb,LangT.20,offense,80,,,,,
player,201410120mia,gnb,LangT.20,off_pct,100%,,,,,
player,201410120mia,gnb,LangT.20,defense,0,,,,,
player,201410120mia,gnb,LangT.20,def_pct,0%,,,,,
player,201410120mia,gnb,LangT.20,special_teams,5,,,,,
player,201410120mia,gnb,LangT.20,st_pct,18%,,,,,
player,201410120mia,gnb,BulaBr20,pos,T,,,,,
player,201410120mia,gnb,BulaBr20,offense,80,,,,,
player,201410120mia,gnb,BulaBr20,off_pct,100%,,,,,
player,201410120mia,gnb,BulaBr20,defense,0,,,,,
player,201410120mia,gnb,BulaBr20,def_pct,0%,,,,,
player,201410120mia,gnb,BulaBr20,special_teams,5,,,,,
player,201410120mia,gnb,BulaBr20,st_pct,18%,,,,,
player,201410120mia,gnb,SittJo20,pos,G,,,,,
player,201410120mia,gnb,SittJo20,offense,80,,,,,
player,201410120mia,gnb,SittJo20,off_pct,100%,,,,,
player,201410120mia,gnb,SittJo20,defense,0,,,,,
player,201410120mia,gnb,SittJo20,def_pct,0%,,,,,
player,201410120mia,gnb,SittJo20,special_teams,0,,,,,
player,201410120mia,gnb,SittJo20,st_pct,0%,,,,,
player,201410120mia,gnb,LinsCo00,pos,C,,,,,
player,201410120mia,gnb,LinsCo00,offense,80,,,,,
player,201410120mia,gnb,LinsCo00,off_pct,100%,,,,,
player,201410120mia,gnb,LinsCo00,defense,0,,,,,
player,201410120mia,gnb,LinsCo00,def_pct,0%,,,,,
player,201410120mia,gnb,LinsCo00,special_teams,0,,,,,
player,201410120mia,gnb,LinsCo00,st_pct,0%,,,,,
player,201410120mia,gnb,NelsJo00,pos,WR,,,,,
player,201410120mia,gnb,NelsJo00,offense,80,,,,,
player,201410120mia,gnb,NelsJo00,off_pct,100%,,,,,
player,201410120mia,gnb,NelsJo00,defense,0,,,,,
player,201410120mia,gnb,NelsJo00,def_pct,0%,,,,,
player,201410120mia,gnb,NelsJo00,special_teams,0,,,,,
player,201410120mia,gnb,NelsJo00,st_pct,0%,,,,,
player,201410120mia,gnb,RodgAa00,pos,QB,,,,,
player,201410120mia,gnb,RodgAa00,offense,80,,,,,
player,201410120mia,gnb,RodgAa00,off_pct,100%,,,,,
player,201410120mia,gnb,RodgAa00,defense,0,,,,,
player,201410120mia,gnb,RodgAa00,def_pct,0%,,,,,
player,201410120mia,gnb,RodgAa00,special_teams,0,,,,,
player,201410120mia,gnb,RodgAa00,st_pct,0%,,,,,
