game,2014,5,20141005,201410050sfo,kan,"Kansas City Chiefs",17,sfo,"San Francisco 49ers",22
player,201410050sfo,sfo,JohnSt00,rush_td,0,,,,,
player,201410050sfo,sfo,JohnSt00,rush_long,0,,,,,
player,201410050sfo,sfo,JohnSt00,targets,2,,,,,
player,201410050sfo,sfo,JohnSt00,rec,1,,,,,
player,201410050sfo,sfo,JohnSt00,rec_yds,9,,,,,
player,201410050sfo,sfo,JohnSt00,rec_td,1,,,,,
player,201410050sfo,sfo,JohnSt00,rec_long,9,,,,,
player,201410050sfo,sfo,JohnSt00,fumbles,0,,,,,
player,201410050sfo,sfo,JohnSt00,fumbles_lost,0,,,,,
player,201410050sfo,sfo,ElliBr00,pass_cmp,0,,,,,
player,201410050sfo,sfo,ElliBr00,pass_att,0,,,,,
player,201410050sfo,sfo,ElliBr00,pass_yds,0,,,,,
player,201410050sfo,sfo,ElliBr00,pass_td,0,,,,,
player,201410050sfo,sfo,ElliBr00,pass_int,0,,,,,
player,201410050sfo,sfo,ElliBr00,pass_sacked,0,,,,,
player,201410050sfo,sfo,ElliBr00,pass_sacked_yds,0,,,,,
player,201410050sfo,sfo,ElliBr00,pass_long,0,,,,,
player,201410050sfo,sfo,ElliBr00,pass_rating,,,,,,
player,201410050sfo,sfo,ElliBr00,rush_att,1,,,,,
player,201410050sfo,sfo,ElliBr00,rush_yds,0,,,,,
player,201410050sfo,sfo,ElliBr00,rush_td,0,,,,,
player,201410050sfo,sfo,ElliBr00,rush_long,0,,,,,
player,201410050sfo,sfo,ElliBr00,targets,1,,,,,
player,201410050sfo,sfo,ElliBr00,rec,1,,,,,
player,201410050sfo,sfo,ElliBr00,rec_yds,1,,,,,
player,201410050sfo,sfo,ElliBr00,rec_td,0,,,,,
player,201410050sfo,sfo,ElliBr00,rec_long,1,,,,,
player,201410050sfo,sfo,ElliBr00,fumbles,0,,,,,
player,201410050sfo,sfo,ElliBr00,fumbles_lost,0,,,,,
player,201410050sfo,sfo,McDoVa00,pass_cmp,0,,,,,
player,201410050sfo,sfo,McDoVa00,pass_att,0,,,,,
player,201410050sfo,sfo,McDoVa00,pass_yds,0,,,,,
player,201410050sfo,sfo,McDoVa00,pass_td,0,,,,,
player,201410050sfo,sfo,McDoVa00,pass_int,0,,,,,
player,201410050sfo,sfo,McDoVa00,pass_sacked,0,,,,,
player,201410050sfo,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201410050sfo,sfo,McDoVa00,pass_long,0,,,,,
player,201410050sfo,sfo,McDoVa00,pass_rating,,,,,,
player,201410050sfo,sfo,McDoVa00,rush_att,0,,,,,
player,201410050sfo,sfo,McDoVa00,rush_yds,0,,,,,
player,201410050sfo,sfo,McDoVa00,rush_td,0,,,,,
player,201410050sfo,sfo,McDoVa00,rush_long,0,,,,,
player,201410050sfo,sfo,McDoVa00,targets,2,,,,,
player,201410050sfo,sfo,McDoVa00,rec,0,,,,,
player,201410050sfo,sfo,McDoVa00,rec_yds,0,,,,,
player,201410050sfo,sfo,McDoVa00,rec_td,0,,,,,
player,201410050sfo,sfo,McDoVa00,rec_long,0,,,,,
player,201410050sfo,sfo,McDoVa00,fumbles,0,,,,,
player,201410050sfo,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201410050sfo,kan,BailAl00,def_int,0,,,,,
player,201410050sfo,kan,BailAl00,def_int_yds,0,,,,,
player,201410050sfo,kan,BailAl00,def_int_td,0,,,,,
player,201410050sfo,kan,BailAl00,def_int_long,0,,,,,
player,201410050sfo,kan,BailAl00,pass_defended,0,,,,,
player,201410050sfo,kan,BailAl00,sacks,1.5,,,,,
player,201410050sfo,kan,BailAl00,tackles_combined,4,,,,,
player,201410050sfo,kan,BailAl00,tackles_solo,3,,,,,
player,201410050sfo,kan,BailAl00,tackles_assists,1,,,,,
player,201410050sfo,kan,BailAl00,tackles_loss,1,,,,,
player,201410050sfo,kan,BailAl00,qb_hits,2,,,,,
player,201410050sfo,kan,BailAl00,fumbles_rec,0,,,,,
player,201410050sfo,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,BailAl00,fumbles_forced,0,,,,,
player,201410050sfo,kan,HousJu00,def_int,0,,,,,
player,201410050sfo,kan,HousJu00,def_int_yds,0,,,,,
player,201410050sfo,kan,HousJu00,def_int_td,0,,,,,
player,201410050sfo,kan,HousJu00,def_int_long,0,,,,,
player,201410050sfo,kan,HousJu00,pass_defended,0,,,,,
player,201410050sfo,kan,HousJu00,sacks,1.0,,,,,
player,201410050sfo,kan,HousJu00,tackles_combined,4,,,,,
player,201410050sfo,kan,HousJu00,tackles_solo,4,,,,,
player,201410050sfo,kan,HousJu00,tackles_assists,0,,,,,
player,201410050sfo,kan,HousJu00,tackles_loss,2,,,,,
player,201410050sfo,kan,HousJu00,qb_hits,1,,,,,
player,201410050sfo,kan,HousJu00,fumbles_rec,0,,,,,
player,201410050sfo,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,HousJu00,fumbles_forced,0,,,,,
player,201410050sfo,kan,PoexDo00,def_int,0,,,,,
player,201410050sfo,kan,PoexDo00,def_int_yds,0,,,,,
player,201410050sfo,kan,PoexDo00,def_int_td,0,,,,,
player,201410050sfo,kan,PoexDo00,def_int_long,0,,,,,
player,201410050sfo,kan,PoexDo00,pass_defended,0,,,,,
player,201410050sfo,kan,PoexDo00,sacks,0.5,,,,,
player,201410050sfo,kan,PoexDo00,tackles_combined,3,,,,,
player,201410050sfo,kan,PoexDo00,tackles_solo,2,,,,,
player,201410050sfo,kan,PoexDo00,tackles_assists,1,,,,,
player,201410050sfo,kan,PoexDo00,tackles_loss,0,,,,,
player,201410050sfo,kan,PoexDo00,qb_hits,1,,,,,
player,201410050sfo,kan,PoexDo00,fumbles_rec,0,,,,,
player,201410050sfo,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,PoexDo00,fumbles_forced,0,,,,,
player,201410050sfo,kan,JohnJa04,def_int,0,,,,,
player,201410050sfo,kan,JohnJa04,def_int_yds,0,,,,,
player,201410050sfo,kan,JohnJa04,def_int_td,0,,,,,
player,201410050sfo,kan,JohnJa04,def_int_long,0,,,,,
player,201410050sfo,kan,JohnJa04,pass_defended,0,,,,,
player,201410050sfo,kan,JohnJa04,sacks,0.0,,,,,
player,201410050sfo,kan,JohnJa04,tackles_combined,11,,,,,
player,201410050sfo,kan,JohnJa04,tackles_solo,9,,,,,
player,201410050sfo,kan,JohnJa04,tackles_assists,2,,,,,
player,201410050sfo,kan,JohnJa04,tackles_loss,2,,,,,
player,201410050sfo,kan,JohnJa04,qb_hits,0,,,,,
player,201410050sfo,kan,JohnJa04,fumbles_rec,0,,,,,
player,201410050sfo,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,JohnJa04,fumbles_forced,1,,,,,
player,201410050sfo,kan,MaugJo00,def_int,0,,,,,
player,201410050sfo,kan,MaugJo00,def_int_yds,0,,,,,
player,201410050sfo,kan,MaugJo00,def_int_td,0,,,,,
player,201410050sfo,kan,MaugJo00,def_int_long,0,,,,,
player,201410050sfo,kan,MaugJo00,pass_defended,0,,,,,
player,201410050sfo,kan,MaugJo00,sacks,0.0,,,,,
player,201410050sfo,kan,MaugJo00,tackles_combined,10,,,,,
player,201410050sfo,kan,MaugJo00,tackles_solo,10,,,,,
player,201410050sfo,kan,MaugJo00,tackles_assists,0,,,,,
player,201410050sfo,kan,MaugJo00,tackles_loss,0,,,,,
player,201410050sfo,kan,MaugJo00,qb_hits,0,,,,,
player,201410050sfo,kan,MaugJo00,fumbles_rec,0,,,,,
player,201410050sfo,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,MaugJo00,fumbles_forced,0,,,,,
player,201410050sfo,kan,AbduHu99,def_int,0,,,,,
player,201410050sfo,kan,AbduHu99,def_int_yds,0,,,,,
player,201410050sfo,kan,AbduHu99,def_int_td,0,,,,,
player,201410050sfo,kan,AbduHu99,def_int_long,0,,,,,
player,201410050sfo,kan,AbduHu99,pass_defended,0,,,,,
player,201410050sfo,kan,AbduHu99,sacks,0.0,,,,,
player,201410050sfo,kan,AbduHu99,tackles_combined,8,,,,,
player,201410050sfo,kan,AbduHu99,tackles_solo,5,,,,,
player,201410050sfo,kan,AbduHu99,tackles_assists,3,,,,,
player,201410050sfo,kan,AbduHu99,tackles_loss,2,,,,,
player,201410050sfo,kan,AbduHu99,qb_hits,1,,,,,
player,201410050sfo,kan,AbduHu99,fumbles_rec,0,,,,,
player,201410050sfo,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,AbduHu99,fumbles_forced,0,,,,,
player,201410050sfo,kan,ParkRo01,def_int,0,,,,,
player,201410050sfo,kan,ParkRo01,def_int_yds,0,,,,,
player,201410050sfo,kan,ParkRo01,def_int_td,0,,,,,
player,201410050sfo,kan,ParkRo01,def_int_long,0,,,,,
player,201410050sfo,kan,ParkRo01,pass_defended,1,,,,,
player,201410050sfo,kan,ParkRo01,sacks,0.0,,,,,
player,201410050sfo,kan,ParkRo01,tackles_combined,7,,,,,
player,201410050sfo,kan,ParkRo01,tackles_solo,5,,,,,
player,201410050sfo,kan,ParkRo01,tackles_assists,2,,,,,
player,201410050sfo,kan,ParkRo01,tackles_loss,0,,,,,
player,201410050sfo,kan,ParkRo01,qb_hits,0,,,,,
player,201410050sfo,kan,ParkRo01,fumbles_rec,0,,,,,
player,201410050sfo,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,ParkRo01,fumbles_forced,0,,,,,
player,201410050sfo,kan,SmitSe99,def_int,0,,,,,
player,201410050sfo,kan,SmitSe99,def_int_yds,0,,,,,
player,201410050sfo,kan,SmitSe99,def_int_td,0,,,,,
player,201410050sfo,kan,SmitSe99,def_int_long,0,,,,,
player,201410050sfo,kan,SmitSe99,pass_defended,2,,,,,
player,201410050sfo,kan,SmitSe99,sacks,0.0,,,,,
player,201410050sfo,kan,SmitSe99,tackles_combined,6,,,,,
player,201410050sfo,kan,SmitSe99,tackles_solo,6,,,,,
player,201410050sfo,kan,SmitSe99,tackles_assists,0,,,,,
player,201410050sfo,kan,SmitSe99,tackles_loss,0,,,,,
player,201410050sfo,kan,SmitSe99,qb_hits,0,,,,,
player,201410050sfo,kan,SmitSe99,fumbles_rec,0,,,,,
player,201410050sfo,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,SmitSe99,fumbles_forced,0,,,,,
player,201410050sfo,kan,HowaJa00,def_int,0,,,,,
player,201410050sfo,kan,HowaJa00,def_int_yds,0,,,,,
player,201410050sfo,kan,HowaJa00,def_int_td,0,,,,,
player,201410050sfo,kan,HowaJa00,def_int_long,0,,,,,
player,201410050sfo,kan,HowaJa00,pass_defended,0,,,,,
player,201410050sfo,kan,HowaJa00,sacks,0.0,,,,,
player,201410050sfo,kan,HowaJa00,tackles_combined,3,,,,,
player,201410050sfo,kan,HowaJa00,tackles_solo,2,,,,,
player,201410050sfo,kan,HowaJa00,tackles_assists,1,,,,,
player,201410050sfo,kan,HowaJa00,tackles_loss,0,,,,,
player,201410050sfo,kan,HowaJa00,qb_hits,0,,,,,
player,201410050sfo,kan,HowaJa00,fumbles_rec,0,,,,,
player,201410050sfo,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,HowaJa00,fumbles_forced,0,,,,,
player,201410050sfo,kan,CoopMa00,def_int,0,,,,,
player,201410050sfo,kan,CoopMa00,def_int_yds,0,,,,,
player,201410050sfo,kan,CoopMa00,def_int_td,0,,,,,
player,201410050sfo,kan,CoopMa00,def_int_long,0,,,,,
player,201410050sfo,kan,CoopMa00,pass_defended,0,,,,,
player,201410050sfo,kan,CoopMa00,sacks,0.0,,,,,
player,201410050sfo,kan,CoopMa00,tackles_combined,2,,,,,
player,201410050sfo,kan,CoopMa00,tackles_solo,2,,,,,
player,201410050sfo,kan,CoopMa00,tackles_assists,0,,,,,
player,201410050sfo,kan,CoopMa00,tackles_loss,0,,,,,
player,201410050sfo,kan,CoopMa00,qb_hits,0,,,,,
player,201410050sfo,kan,CoopMa00,fumbles_rec,0,,,,,
player,201410050sfo,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,CoopMa00,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,CoopMa00,fumbles_forced,0,,,,,
player,201410050sfo,kan,HaliTa20,def_int,0,,,,,
player,201410050sfo,kan,HaliTa20,def_int_yds,0,,,,,
player,201410050sfo,kan,HaliTa20,def_int_td,0,,,,,
player,201410050sfo,kan,HaliTa20,def_int_long,0,,,,,
player,201410050sfo,kan,HaliTa20,pass_defended,0,,,,,
player,201410050sfo,kan,HaliTa20,sacks,0.0,,,,,
player,201410050sfo,kan,HaliTa20,tackles_combined,2,,,,,
player,201410050sfo,kan,HaliTa20,tackles_solo,1,,,,,
player,201410050sfo,kan,HaliTa20,tackles_assists,1,,,,,
player,201410050sfo,kan,HaliTa20,tackles_loss,0,,,,,
player,201410050sfo,kan,HaliTa20,qb_hits,0,,,,,
player,201410050sfo,kan,HaliTa20,fumbles_rec,0,,,,,
player,201410050sfo,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,HaliTa20,fumbles_forced,0,,,,,
player,201410050sfo,kan,MartJo02,def_int,0,,,,,
player,201410050sfo,kan,MartJo02,def_int_yds,0,,,,,
player,201410050sfo,kan,MartJo02,def_int_td,0,,,,,
player,201410050sfo,kan,MartJo02,def_int_long,0,,,,,
player,201410050sfo,kan,MartJo02,pass_defended,0,,,,,
player,201410050sfo,kan,MartJo02,sacks,0.0,,,,,
player,201410050sfo,kan,MartJo02,tackles_combined,2,,,,,
player,201410050sfo,kan,MartJo02,tackles_solo,0,,,,,
player,201410050sfo,kan,MartJo02,tackles_assists,2,,,,,
player,201410050sfo,kan,MartJo02,tackles_loss,0,,,,,
player,201410050sfo,kan,MartJo02,qb_hits,0,,,,,
player,201410050sfo,kan,MartJo02,fumbles_rec,0,,,,,
player,201410050sfo,kan,MartJo02,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,MartJo02,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,MartJo02,fumbles_forced,0,,,,,
player,201410050sfo,kan,SherAn00,def_int,0,,,,,
player,201410050sfo,kan,SherAn00,def_int_yds,0,,,,,
player,201410050sfo,kan,SherAn00,def_int_td,0,,,,,
player,201410050sfo,kan,SherAn00,def_int_long,0,,,,,
player,201410050sfo,kan,SherAn00,pass_defended,0,,,,,
player,201410050sfo,kan,SherAn00,sacks,0.0,,,,,
player,201410050sfo,kan,SherAn00,tackles_combined,2,,,,,
player,201410050sfo,kan,SherAn00,tackles_solo,2,,,,,
player,201410050sfo,kan,SherAn00,tackles_assists,0,,,,,
player,201410050sfo,kan,SherAn00,tackles_loss,0,,,,,
player,201410050sfo,kan,SherAn00,qb_hits,0,,,,,
player,201410050sfo,kan,SherAn00,fumbles_rec,0,,,,,
player,201410050sfo,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,SherAn00,fumbles_forced,0,,,,,
player,201410050sfo,kan,ColeKu99,def_int,0,,,,,
player,201410050sfo,kan,ColeKu99,def_int_yds,0,,,,,
player,201410050sfo,kan,ColeKu99,def_int_td,0,,,,,
player,201410050sfo,kan,ColeKu99,def_int_long,0,,,,,
player,201410050sfo,kan,ColeKu99,pass_defended,0,,,,,
player,201410050sfo,kan,ColeKu99,sacks,0.0,,,,,
player,201410050sfo,kan,ColeKu99,tackles_combined,1,,,,,
player,201410050sfo,kan,ColeKu99,tackles_solo,1,,,,,
player,201410050sfo,kan,ColeKu99,tackles_assists,0,,,,,
player,201410050sfo,kan,ColeKu99,tackles_loss,0,,,,,
player,201410050sfo,kan,ColeKu99,qb_hits,0,,,,,
player,201410050sfo,kan,ColeKu99,fumbles_rec,0,,,,,
player,201410050sfo,kan,ColeKu99,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,ColeKu99,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,ColeKu99,fumbles_forced,0,,,,,
player,201410050sfo,kan,FranJe00,def_int,0,,,,,
player,201410050sfo,kan,FranJe00,def_int_yds,0,,,,,
player,201410050sfo,kan,FranJe00,def_int_td,0,,,,,
player,201410050sfo,kan,FranJe00,def_int_long,0,,,,,
player,201410050sfo,kan,FranJe00,pass_defended,0,,,,,
player,201410050sfo,kan,FranJe00,sacks,0.0,,,,,
player,201410050sfo,kan,FranJe00,tackles_combined,1,,,,,
player,201410050sfo,kan,FranJe00,tackles_solo,1,,,,,
player,201410050sfo,kan,FranJe00,tackles_assists,0,,,,,
player,201410050sfo,kan,FranJe00,tackles_loss,0,,,,,
player,201410050sfo,kan,FranJe00,qb_hits,0,,,,,
player,201410050sfo,kan,FranJe00,fumbles_rec,0,,,,,
player,201410050sfo,kan,FranJe00,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,FranJe00,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,FranJe00,fumbles_forced,0,,,,,
player,201410050sfo,kan,GrayCy00,def_int,0,,,,,
player,201410050sfo,kan,GrayCy00,def_int_yds,0,,,,,
player,201410050sfo,kan,GrayCy00,def_int_td,0,,,,,
player,201410050sfo,kan,GrayCy00,def_int_long,0,,,,,
player,201410050sfo,kan,GrayCy00,pass_defended,0,,,,,
player,201410050sfo,kan,GrayCy00,sacks,0.0,,,,,
player,201410050sfo,kan,GrayCy00,tackles_combined,1,,,,,
player,201410050sfo,kan,GrayCy00,tackles_solo,1,,,,,
player,201410050sfo,kan,GrayCy00,tackles_assists,0,,,,,
player,201410050sfo,kan,GrayCy00,tackles_loss,0,,,,,
player,201410050sfo,kan,GrayCy00,qb_hits,0,,,,,
player,201410050sfo,kan,GrayCy00,fumbles_rec,0,,,,,
player,201410050sfo,kan,GrayCy00,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,GrayCy00,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,GrayCy00,fumbles_forced,0,,,,,
player,201410050sfo,kan,OwenCh99,def_int,0,,,,,
player,201410050sfo,kan,OwenCh99,def_int_yds,0,,,,,
player,201410050sfo,kan,OwenCh99,def_int_td,0,,,,,
player,201410050sfo,kan,OwenCh99,def_int_long,0,,,,,
player,201410050sfo,kan,OwenCh99,pass_defended,0,,,,,
player,201410050sfo,kan,OwenCh99,sacks,0.0,,,,,
player,201410050sfo,kan,OwenCh99,tackles_combined,1,,,,,
player,201410050sfo,kan,OwenCh99,tackles_solo,0,,,,,
player,201410050sfo,kan,OwenCh99,tackles_assists,1,,,,,
player,201410050sfo,kan,OwenCh99,tackles_loss,0,,,,,
player,201410050sfo,kan,OwenCh99,qb_hits,0,,,,,
player,201410050sfo,kan,OwenCh99,fumbles_rec,0,,,,,
player,201410050sfo,kan,OwenCh99,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,OwenCh99,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,OwenCh99,fumbles_forced,0,,,,,
player,201410050sfo,kan,VickKe99,def_int,0,,,,,
player,201410050sfo,kan,VickKe99,def_int_yds,0,,,,,
player,201410050sfo,kan,VickKe99,def_int_td,0,,,,,
player,201410050sfo,kan,VickKe99,def_int_long,0,,,,,
player,201410050sfo,kan,VickKe99,pass_defended,0,,,,,
player,201410050sfo,kan,VickKe99,sacks,0.0,,,,,
player,201410050sfo,kan,VickKe99,tackles_combined,1,,,,,
player,201410050sfo,kan,VickKe99,tackles_solo,0,,,,,
player,201410050sfo,kan,VickKe99,tackles_assists,1,,,,,
player,201410050sfo,kan,VickKe99,tackles_loss,0,,,,,
player,201410050sfo,kan,VickKe99,qb_hits,0,,,,,
player,201410050sfo,kan,VickKe99,fumbles_rec,0,,,,,
player,201410050sfo,kan,VickKe99,fumbles_rec_yds,0,,,,,
player,201410050sfo,kan,VickKe99,fumbles_rec_td,0,,,,,
player,201410050sfo,kan,VickKe99,fumbles_forced,0,,,,,
player,201410050sfo,sfo,CoxxPe99,def_int,1,,,,,
player,201410050sfo,sfo,CoxxPe99,def_int_yds,2,,,,,
player,201410050sfo,sfo,CoxxPe99,def_int_td,0,,,,,
player,201410050sfo,sfo,CoxxPe99,def_int_long,2,,,,,
player,201410050sfo,sfo,CoxxPe99,pass_defended,2,,,,,
player,201410050sfo,sfo,CoxxPe99,sacks,0.0,,,,,
player,201410050sfo,sfo,CoxxPe99,tackles_combined,3,,,,,
player,201410050sfo,sfo,CoxxPe99,tackles_solo,3,,,,,
player,201410050sfo,sfo,CoxxPe99,tackles_assists,0,,,,,
player,201410050sfo,sfo,CoxxPe99,tackles_loss,0,,,,,
player,201410050sfo,sfo,CoxxPe99,qb_hits,0,,,,,
player,201410050sfo,sfo,CoxxPe99,fumbles_rec,0,,,,,
player,201410050sfo,sfo,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,CoxxPe99,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,CoxxPe99,fumbles_forced,0,,,,,
player,201410050sfo,sfo,WillPa98,def_int,0,,,,,
player,201410050sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201410050sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201410050sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201410050sfo,sfo,WillPa98,pass_defended,1,,,,,
player,201410050sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201410050sfo,sfo,WillPa98,tackles_combined,8,,,,,
player,201410050sfo,sfo,WillPa98,tackles_solo,6,,,,,
player,201410050sfo,sfo,WillPa98,tackles_assists,2,,,,,
player,201410050sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201410050sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201410050sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201410050sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201410050sfo,sfo,BethAn20,def_int,0,,,,,
player,201410050sfo,sfo,BethAn20,def_int_yds,0,,,,,
player,201410050sfo,sfo,BethAn20,def_int_td,0,,,,,
player,201410050sfo,sfo,BethAn20,def_int_long,0,,,,,
player,201410050sfo,sfo,BethAn20,pass_defended,0,,,,,
player,201410050sfo,sfo,BethAn20,sacks,0.0,,,,,
player,201410050sfo,sfo,BethAn20,tackles_combined,5,,,,,
player,201410050sfo,sfo,BethAn20,tackles_solo,4,,,,,
player,201410050sfo,sfo,BethAn20,tackles_assists,1,,,,,
player,201410050sfo,sfo,BethAn20,tackles_loss,0,,,,,
player,201410050sfo,sfo,BethAn20,qb_hits,0,,,,,
player,201410050sfo,sfo,BethAn20,fumbles_rec,0,,,,,
player,201410050sfo,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,BethAn20,fumbles_forced,0,,,,,
player,201410050sfo,sfo,WilhMi00,def_int,0,,,,,
player,201410050sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201410050sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201410050sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201410050sfo,sfo,WilhMi00,pass_defended,0,,,,,
player,201410050sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201410050sfo,sfo,WilhMi00,tackles_combined,5,,,,,
player,201410050sfo,sfo,WilhMi00,tackles_solo,3,,,,,
player,201410050sfo,sfo,WilhMi00,tackles_assists,2,,,,,
player,201410050sfo,sfo,WilhMi00,tackles_loss,1,,,,,
player,201410050sfo,sfo,WilhMi00,qb_hits,0,,,,,
player,201410050sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201410050sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201410050sfo,sfo,BorlCh00,def_int,0,,,,,
player,201410050sfo,sfo,BorlCh00,def_int_yds,0,,,,,
player,201410050sfo,sfo,BorlCh00,def_int_td,0,,,,,
player,201410050sfo,sfo,BorlCh00,def_int_long,0,,,,,
player,201410050sfo,sfo,BorlCh00,pass_defended,0,,,,,
player,201410050sfo,sfo,BorlCh00,sacks,0.0,,,,,
player,201410050sfo,sfo,BorlCh00,tackles_combined,4,,,,,
player,201410050sfo,sfo,BorlCh00,tackles_solo,3,,,,,
player,201410050sfo,sfo,BorlCh00,tackles_assists,1,,,,,
player,201410050sfo,sfo,BorlCh00,tackles_loss,0,,,,,
player,201410050sfo,sfo,BorlCh00,qb_hits,0,,,,,
player,201410050sfo,sfo,BorlCh00,fumbles_rec,0,,,,,
player,201410050sfo,sfo,BorlCh00,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,BorlCh00,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,BorlCh00,fumbles_forced,0,,,,,
player,201410050sfo,sfo,ReidEr00,def_int,0,,,,,
player,201410050sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201410050sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201410050sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201410050sfo,sfo,ReidEr00,pass_defended,0,,,,,
player,201410050sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201410050sfo,sfo,ReidEr00,tackles_combined,4,,,,,
player,201410050sfo,sfo,ReidEr00,tackles_solo,2,,,,,
player,201410050sfo,sfo,ReidEr00,tackles_assists,2,,,,,
player,201410050sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201410050sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201410050sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201410050sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201410050sfo,sfo,SkutDa00,def_int,0,,,,,
player,201410050sfo,sfo,SkutDa00,def_int_yds,0,,,,,
player,201410050sfo,sfo,SkutDa00,def_int_td,0,,,,,
player,201410050sfo,sfo,SkutDa00,def_int_long,0,,,,,
player,201410050sfo,sfo,SkutDa00,pass_defended,0,,,,,
player,201410050sfo,sfo,SkutDa00,sacks,0.0,,,,,
player,201410050sfo,sfo,SkutDa00,tackles_combined,4,,,,,
player,201410050sfo,sfo,SkutDa00,tackles_solo,4,,,,,
player,201410050sfo,sfo,SkutDa00,tackles_assists,0,,,,,
player,201410050sfo,sfo,SkutDa00,tackles_loss,0,,,,,
player,201410050sfo,sfo,SkutDa00,qb_hits,0,,,,,
player,201410050sfo,sfo,SkutDa00,fumbles_rec,0,,,,,
player,201410050sfo,sfo,SkutDa00,fumbles_rec_yds,0,,,,,
