game,2014,7,20141019,201410190rai,crd,"Arizona Cardinals",24,rai,"Oakland Raiders",13
player,201410190rai,crd,FootLa20,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,FootLa20,fumbles_rec_td,0,,,,,
player,201410190rai,crd,FootLa20,fumbles_forced,0,,,,,
player,201410190rai,crd,JeffTo00,def_int,0,,,,,
player,201410190rai,crd,JeffTo00,def_int_yds,0,,,,,
player,201410190rai,crd,JeffTo00,def_int_td,0,,,,,
player,201410190rai,crd,JeffTo00,def_int_long,0,,,,,
player,201410190rai,crd,JeffTo00,pass_defended,0,,,,,
player,201410190rai,crd,JeffTo00,sacks,0.0,,,,,
player,201410190rai,crd,JeffTo00,tackles_combined,4,,,,,
player,201410190rai,crd,JeffTo00,tackles_solo,4,,,,,
player,201410190rai,crd,JeffTo00,tackles_assists,0,,,,,
player,201410190rai,crd,JeffTo00,tackles_loss,0,,,,,
player,201410190rai,crd,JeffTo00,qb_hits,0,,,,,
player,201410190rai,crd,JeffTo00,fumbles_rec,0,,,,,
player,201410190rai,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,JeffTo00,fumbles_forced,0,,,,,
player,201410190rai,crd,MintKe00,def_int,0,,,,,
player,201410190rai,crd,MintKe00,def_int_yds,0,,,,,
player,201410190rai,crd,MintKe00,def_int_td,0,,,,,
player,201410190rai,crd,MintKe00,def_int_long,0,,,,,
player,201410190rai,crd,MintKe00,pass_defended,0,,,,,
player,201410190rai,crd,MintKe00,sacks,0.0,,,,,
player,201410190rai,crd,MintKe00,tackles_combined,4,,,,,
player,201410190rai,crd,MintKe00,tackles_solo,4,,,,,
player,201410190rai,crd,MintKe00,tackles_assists,0,,,,,
player,201410190rai,crd,MintKe00,tackles_loss,0,,,,,
player,201410190rai,crd,MintKe00,qb_hits,0,,,,,
player,201410190rai,crd,MintKe00,fumbles_rec,0,,,,,
player,201410190rai,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,MintKe00,fumbles_forced,0,,,,,
player,201410190rai,crd,AchoSa00,def_int,0,,,,,
player,201410190rai,crd,AchoSa00,def_int_yds,0,,,,,
player,201410190rai,crd,AchoSa00,def_int_td,0,,,,,
player,201410190rai,crd,AchoSa00,def_int_long,0,,,,,
player,201410190rai,crd,AchoSa00,pass_defended,1,,,,,
player,201410190rai,crd,AchoSa00,sacks,0.0,,,,,
player,201410190rai,crd,AchoSa00,tackles_combined,3,,,,,
player,201410190rai,crd,AchoSa00,tackles_solo,2,,,,,
player,201410190rai,crd,AchoSa00,tackles_assists,1,,,,,
player,201410190rai,crd,AchoSa00,tackles_loss,0,,,,,
player,201410190rai,crd,AchoSa00,qb_hits,0,,,,,
player,201410190rai,crd,AchoSa00,fumbles_rec,0,,,,,
player,201410190rai,crd,AchoSa00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,AchoSa00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,AchoSa00,fumbles_forced,0,,,,,
player,201410190rai,crd,BucaDe00,def_int,0,,,,,
player,201410190rai,crd,BucaDe00,def_int_yds,0,,,,,
player,201410190rai,crd,BucaDe00,def_int_td,0,,,,,
player,201410190rai,crd,BucaDe00,def_int_long,0,,,,,
player,201410190rai,crd,BucaDe00,pass_defended,0,,,,,
player,201410190rai,crd,BucaDe00,sacks,0.0,,,,,
player,201410190rai,crd,BucaDe00,tackles_combined,3,,,,,
player,201410190rai,crd,BucaDe00,tackles_solo,3,,,,,
player,201410190rai,crd,BucaDe00,tackles_assists,0,,,,,
player,201410190rai,crd,BucaDe00,tackles_loss,0,,,,,
player,201410190rai,crd,BucaDe00,qb_hits,0,,,,,
player,201410190rai,crd,BucaDe00,fumbles_rec,0,,,,,
player,201410190rai,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,BucaDe00,fumbles_forced,0,,,,,
player,201410190rai,crd,BethJu00,def_int,0,,,,,
player,201410190rai,crd,BethJu00,def_int_yds,0,,,,,
player,201410190rai,crd,BethJu00,def_int_td,0,,,,,
player,201410190rai,crd,BethJu00,def_int_long,0,,,,,
player,201410190rai,crd,BethJu00,pass_defended,0,,,,,
player,201410190rai,crd,BethJu00,sacks,0.0,,,,,
player,201410190rai,crd,BethJu00,tackles_combined,2,,,,,
player,201410190rai,crd,BethJu00,tackles_solo,2,,,,,
player,201410190rai,crd,BethJu00,tackles_assists,0,,,,,
player,201410190rai,crd,BethJu00,tackles_loss,0,,,,,
player,201410190rai,crd,BethJu00,qb_hits,0,,,,,
player,201410190rai,crd,BethJu00,fumbles_rec,0,,,,,
player,201410190rai,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,BethJu00,fumbles_forced,0,,,,,
player,201410190rai,crd,CromAn20,def_int,0,,,,,
player,201410190rai,crd,CromAn20,def_int_yds,0,,,,,
player,201410190rai,crd,CromAn20,def_int_td,0,,,,,
player,201410190rai,crd,CromAn20,def_int_long,0,,,,,
player,201410190rai,crd,CromAn20,pass_defended,0,,,,,
player,201410190rai,crd,CromAn20,sacks,0.0,,,,,
player,201410190rai,crd,CromAn20,tackles_combined,2,,,,,
player,201410190rai,crd,CromAn20,tackles_solo,2,,,,,
player,201410190rai,crd,CromAn20,tackles_assists,0,,,,,
player,201410190rai,crd,CromAn20,tackles_loss,0,,,,,
player,201410190rai,crd,CromAn20,qb_hits,0,,,,,
player,201410190rai,crd,CromAn20,fumbles_rec,0,,,,,
player,201410190rai,crd,CromAn20,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,CromAn20,fumbles_rec_td,0,,,,,
player,201410190rai,crd,CromAn20,fumbles_forced,0,,,,,
player,201410190rai,crd,JohnRa98,def_int,0,,,,,
player,201410190rai,crd,JohnRa98,def_int_yds,0,,,,,
player,201410190rai,crd,JohnRa98,def_int_td,0,,,,,
player,201410190rai,crd,JohnRa98,def_int_long,0,,,,,
player,201410190rai,crd,JohnRa98,pass_defended,0,,,,,
player,201410190rai,crd,JohnRa98,sacks,0.0,,,,,
player,201410190rai,crd,JohnRa98,tackles_combined,2,,,,,
player,201410190rai,crd,JohnRa98,tackles_solo,2,,,,,
player,201410190rai,crd,JohnRa98,tackles_assists,0,,,,,
player,201410190rai,crd,JohnRa98,tackles_loss,0,,,,,
player,201410190rai,crd,JohnRa98,qb_hits,0,,,,,
player,201410190rai,crd,JohnRa98,fumbles_rec,0,,,,,
player,201410190rai,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201410190rai,crd,JohnRa98,fumbles_forced,0,,,,,
player,201410190rai,crd,MartKa00,def_int,0,,,,,
player,201410190rai,crd,MartKa00,def_int_yds,0,,,,,
player,201410190rai,crd,MartKa00,def_int_td,0,,,,,
player,201410190rai,crd,MartKa00,def_int_long,0,,,,,
player,201410190rai,crd,MartKa00,pass_defended,0,,,,,
player,201410190rai,crd,MartKa00,sacks,0.0,,,,,
player,201410190rai,crd,MartKa00,tackles_combined,2,,,,,
player,201410190rai,crd,MartKa00,tackles_solo,2,,,,,
player,201410190rai,crd,MartKa00,tackles_assists,0,,,,,
player,201410190rai,crd,MartKa00,tackles_loss,0,,,,,
player,201410190rai,crd,MartKa00,qb_hits,0,,,,,
player,201410190rai,crd,MartKa00,fumbles_rec,0,,,,,
player,201410190rai,crd,MartKa00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,MartKa00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,MartKa00,fumbles_forced,0,,,,,
player,201410190rai,crd,OkafAl00,def_int,0,,,,,
player,201410190rai,crd,OkafAl00,def_int_yds,0,,,,,
player,201410190rai,crd,OkafAl00,def_int_td,0,,,,,
player,201410190rai,crd,OkafAl00,def_int_long,0,,,,,
player,201410190rai,crd,OkafAl00,pass_defended,0,,,,,
player,201410190rai,crd,OkafAl00,sacks,0.0,,,,,
player,201410190rai,crd,OkafAl00,tackles_combined,2,,,,,
player,201410190rai,crd,OkafAl00,tackles_solo,2,,,,,
player,201410190rai,crd,OkafAl00,tackles_assists,0,,,,,
player,201410190rai,crd,OkafAl00,tackles_loss,0,,,,,
player,201410190rai,crd,OkafAl00,qb_hits,0,,,,,
player,201410190rai,crd,OkafAl00,fumbles_rec,0,,,,,
player,201410190rai,crd,OkafAl00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,OkafAl00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,OkafAl00,fumbles_forced,0,,,,,
player,201410190rai,crd,PetePa00,def_int,0,,,,,
player,201410190rai,crd,PetePa00,def_int_yds,0,,,,,
player,201410190rai,crd,PetePa00,def_int_td,0,,,,,
player,201410190rai,crd,PetePa00,def_int_long,0,,,,,
player,201410190rai,crd,PetePa00,pass_defended,0,,,,,
player,201410190rai,crd,PetePa00,sacks,0.0,,,,,
player,201410190rai,crd,PetePa00,tackles_combined,2,,,,,
player,201410190rai,crd,PetePa00,tackles_solo,1,,,,,
player,201410190rai,crd,PetePa00,tackles_assists,1,,,,,
player,201410190rai,crd,PetePa00,tackles_loss,0,,,,,
player,201410190rai,crd,PetePa00,qb_hits,0,,,,,
player,201410190rai,crd,PetePa00,fumbles_rec,0,,,,,
player,201410190rai,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,PetePa00,fumbles_forced,0,,,,,
player,201410190rai,crd,StinEd00,def_int,0,,,,,
player,201410190rai,crd,StinEd00,def_int_yds,0,,,,,
player,201410190rai,crd,StinEd00,def_int_td,0,,,,,
player,201410190rai,crd,StinEd00,def_int_long,0,,,,,
player,201410190rai,crd,StinEd00,pass_defended,0,,,,,
player,201410190rai,crd,StinEd00,sacks,0.0,,,,,
player,201410190rai,crd,StinEd00,tackles_combined,2,,,,,
player,201410190rai,crd,StinEd00,tackles_solo,2,,,,,
player,201410190rai,crd,StinEd00,tackles_assists,0,,,,,
player,201410190rai,crd,StinEd00,tackles_loss,0,,,,,
player,201410190rai,crd,StinEd00,qb_hits,1,,,,,
player,201410190rai,crd,StinEd00,fumbles_rec,0,,,,,
player,201410190rai,crd,StinEd00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,StinEd00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,StinEd00,fumbles_forced,0,,,,,
player,201410190rai,crd,WillDa99,def_int,0,,,,,
player,201410190rai,crd,WillDa99,def_int_yds,0,,,,,
player,201410190rai,crd,WillDa99,def_int_td,0,,,,,
player,201410190rai,crd,WillDa99,def_int_long,0,,,,,
player,201410190rai,crd,WillDa99,pass_defended,0,,,,,
player,201410190rai,crd,WillDa99,sacks,0.0,,,,,
player,201410190rai,crd,WillDa99,tackles_combined,2,,,,,
player,201410190rai,crd,WillDa99,tackles_solo,2,,,,,
player,201410190rai,crd,WillDa99,tackles_assists,0,,,,,
player,201410190rai,crd,WillDa99,tackles_loss,0,,,,,
player,201410190rai,crd,WillDa99,qb_hits,0,,,,,
player,201410190rai,crd,WillDa99,fumbles_rec,0,,,,,
player,201410190rai,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201410190rai,crd,WillDa99,fumbles_forced,0,,,,,
player,201410190rai,crd,AlexLo99,def_int,0,,,,,
player,201410190rai,crd,AlexLo99,def_int_yds,0,,,,,
player,201410190rai,crd,AlexLo99,def_int_td,0,,,,,
player,201410190rai,crd,AlexLo99,def_int_long,0,,,,,
player,201410190rai,crd,AlexLo99,pass_defended,0,,,,,
player,201410190rai,crd,AlexLo99,sacks,0.0,,,,,
player,201410190rai,crd,AlexLo99,tackles_combined,1,,,,,
player,201410190rai,crd,AlexLo99,tackles_solo,1,,,,,
player,201410190rai,crd,AlexLo99,tackles_assists,0,,,,,
player,201410190rai,crd,AlexLo99,tackles_loss,0,,,,,
player,201410190rai,crd,AlexLo99,qb_hits,0,,,,,
player,201410190rai,crd,AlexLo99,fumbles_rec,0,,,,,
player,201410190rai,crd,AlexLo99,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,AlexLo99,fumbles_rec_td,0,,,,,
player,201410190rai,crd,AlexLo99,fumbles_forced,0,,,,,
player,201410190rai,crd,HousRo01,def_int,0,,,,,
player,201410190rai,crd,HousRo01,def_int_yds,0,,,,,
player,201410190rai,crd,HousRo01,def_int_td,0,,,,,
player,201410190rai,crd,HousRo01,def_int_long,0,,,,,
player,201410190rai,crd,HousRo01,pass_defended,0,,,,,
player,201410190rai,crd,HousRo01,sacks,0.0,,,,,
player,201410190rai,crd,HousRo01,tackles_combined,1,,,,,
player,201410190rai,crd,HousRo01,tackles_solo,1,,,,,
player,201410190rai,crd,HousRo01,tackles_assists,0,,,,,
player,201410190rai,crd,HousRo01,tackles_loss,0,,,,,
player,201410190rai,crd,HousRo01,qb_hits,0,,,,,
player,201410190rai,crd,HousRo01,fumbles_rec,0,,,,,
player,201410190rai,crd,HousRo01,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,HousRo01,fumbles_rec_td,0,,,,,
player,201410190rai,crd,HousRo01,fumbles_forced,0,,,,,
player,201410190rai,crd,KellTo21,def_int,0,,,,,
player,201410190rai,crd,KellTo21,def_int_yds,0,,,,,
player,201410190rai,crd,KellTo21,def_int_td,0,,,,,
player,201410190rai,crd,KellTo21,def_int_long,0,,,,,
player,201410190rai,crd,KellTo21,pass_defended,0,,,,,
player,201410190rai,crd,KellTo21,sacks,0.0,,,,,
player,201410190rai,crd,KellTo21,tackles_combined,1,,,,,
player,201410190rai,crd,KellTo21,tackles_solo,1,,,,,
player,201410190rai,crd,KellTo21,tackles_assists,0,,,,,
player,201410190rai,crd,KellTo21,tackles_loss,0,,,,,
player,201410190rai,crd,KellTo21,qb_hits,0,,,,,
player,201410190rai,crd,KellTo21,fumbles_rec,0,,,,,
player,201410190rai,crd,KellTo21,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,KellTo21,fumbles_rec_td,0,,,,,
player,201410190rai,crd,KellTo21,fumbles_forced,0,,,,,
player,201410190rai,crd,MathTy00,def_int,0,,,,,
player,201410190rai,crd,MathTy00,def_int_yds,0,,,,,
player,201410190rai,crd,MathTy00,def_int_td,0,,,,,
player,201410190rai,crd,MathTy00,def_int_long,0,,,,,
player,201410190rai,crd,MathTy00,pass_defended,0,,,,,
player,201410190rai,crd,MathTy00,sacks,0.0,,,,,
player,201410190rai,crd,MathTy00,tackles_combined,1,,,,,
player,201410190rai,crd,MathTy00,tackles_solo,1,,,,,
player,201410190rai,crd,MathTy00,tackles_assists,0,,,,,
player,201410190rai,crd,MathTy00,tackles_loss,0,,,,,
player,201410190rai,crd,MathTy00,qb_hits,0,,,,,
player,201410190rai,crd,MathTy00,fumbles_rec,0,,,,,
player,201410190rai,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,MathTy00,fumbles_forced,0,,,,,
player,201410190rai,crd,PoweJe99,def_int,0,,,,,
player,201410190rai,crd,PoweJe99,def_int_yds,0,,,,,
player,201410190rai,crd,PoweJe99,def_int_td,0,,,,,
player,201410190rai,crd,PoweJe99,def_int_long,0,,,,,
player,201410190rai,crd,PoweJe99,pass_defended,0,,,,,
player,201410190rai,crd,PoweJe99,sacks,0.0,,,,,
player,201410190rai,crd,PoweJe99,tackles_combined,1,,,,,
player,201410190rai,crd,PoweJe99,tackles_solo,1,,,,,
player,201410190rai,crd,PoweJe99,tackles_assists,0,,,,,
player,201410190rai,crd,PoweJe99,tackles_loss,0,,,,,
player,201410190rai,crd,PoweJe99,qb_hits,0,,,,,
player,201410190rai,crd,PoweJe99,fumbles_rec,0,,,,,
player,201410190rai,crd,PoweJe99,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,PoweJe99,fumbles_rec_td,0,,,,,
player,201410190rai,crd,PoweJe99,fumbles_forced,0,,,,,
player,201410190rai,crd,GinnTe00,def_int,0,,,,,
player,201410190rai,crd,GinnTe00,def_int_yds,0,,,,,
player,201410190rai,crd,GinnTe00,def_int_td,0,,,,,
player,201410190rai,crd,GinnTe00,def_int_long,0,,,,,
player,201410190rai,crd,GinnTe00,pass_defended,0,,,,,
player,201410190rai,crd,GinnTe00,sacks,0.0,,,,,
player,201410190rai,crd,GinnTe00,tackles_combined,0,,,,,
player,201410190rai,crd,GinnTe00,tackles_solo,0,,,,,
player,201410190rai,crd,GinnTe00,tackles_assists,0,,,,,
player,201410190rai,crd,GinnTe00,tackles_loss,0,,,,,
player,201410190rai,crd,GinnTe00,qb_hits,0,,,,,
player,201410190rai,crd,GinnTe00,fumbles_rec,1,,,,,
player,201410190rai,crd,GinnTe00,fumbles_rec_yds,0,,,,,
player,201410190rai,crd,GinnTe00,fumbles_rec_td,0,,,,,
player,201410190rai,crd,GinnTe00,fumbles_forced,0,,,,,
player,201410190rai,rai,WoodCh00,def_int,1,,,,,
player,201410190rai,rai,WoodCh00,def_int_yds,30,,,,,
player,201410190rai,rai,WoodCh00,def_int_td,0,,,,,
player,201410190rai,rai,WoodCh00,def_int_long,30,,,,,
player,201410190rai,rai,WoodCh00,pass_defended,1,,,,,
player,201410190rai,rai,WoodCh00,sacks,0.0,,,,,
player,201410190rai,rai,WoodCh00,tackles_combined,7,,,,,
player,201410190rai,rai,WoodCh00,tackles_solo,5,,,,,
player,201410190rai,rai,WoodCh00,tackles_assists,2,,,,,
player,201410190rai,rai,WoodCh00,tackles_loss,0,,,,,
player,201410190rai,rai,WoodCh00,qb_hits,0,,,,,
player,201410190rai,rai,WoodCh00,fumbles_rec,0,,,,,
player,201410190rai,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201410190rai,rai,WoodCh00,fumbles_forced,0,,,,,
player,201410190rai,rai,YounUs99,def_int,0,,,,,
player,201410190rai,rai,YounUs99,def_int_yds,0,,,,,
player,201410190rai,rai,YounUs99,def_int_td,0,,,,,
player,201410190rai,rai,YounUs99,def_int_long,0,,,,,
player,201410190rai,rai,YounUs99,pass_defended,1,,,,,
player,201410190rai,rai,YounUs99,sacks,1.0,,,,,
player,201410190rai,rai,YounUs99,tackles_combined,5,,,,,
player,201410190rai,rai,YounUs99,tackles_solo,5,,,,,
player,201410190rai,rai,YounUs99,tackles_assists,0,,,,,
player,201410190rai,rai,YounUs99,tackles_loss,1,,,,,
player,201410190rai,rai,YounUs99,qb_hits,1,,,,,
player,201410190rai,rai,YounUs99,fumbles_rec,0,,,,,
player,201410190rai,rai,YounUs99,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,YounUs99,fumbles_rec_td,0,,,,,
player,201410190rai,rai,YounUs99,fumbles_forced,0,,,,,
player,201410190rai,rai,MackKh00,def_int,0,,,,,
player,201410190rai,rai,MackKh00,def_int_yds,0,,,,,
player,201410190rai,rai,MackKh00,def_int_td,0,,,,,
player,201410190rai,rai,MackKh00,def_int_long,0,,,,,
player,201410190rai,rai,MackKh00,pass_defended,0,,,,,
player,201410190rai,rai,MackKh00,sacks,0.0,,,,,
player,201410190rai,rai,MackKh00,tackles_combined,11,,,,,
player,201410190rai,rai,MackKh00,tackles_solo,10,,,,,
player,201410190rai,rai,MackKh00,tackles_assists,1,,,,,
player,201410190rai,rai,MackKh00,tackles_loss,3,,,,,
player,201410190rai,rai,MackKh00,qb_hits,0,,,,,
player,201410190rai,rai,MackKh00,fumbles_rec,0,,,,,
player,201410190rai,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201410190rai,rai,MackKh00,fumbles_forced,0,,,,,
player,201410190rai,rai,BurrMi00,def_int,0,,,,,
player,201410190rai,rai,BurrMi00,def_int_yds,0,,,,,
player,201410190rai,rai,BurrMi00,def_int_td,0,,,,,
player,201410190rai,rai,BurrMi00,def_int_long,0,,,,,
player,201410190rai,rai,BurrMi00,pass_defended,0,,,,,
player,201410190rai,rai,BurrMi00,sacks,0.0,,,,,
player,201410190rai,rai,BurrMi00,tackles_combined,5,,,,,
player,201410190rai,rai,BurrMi00,tackles_solo,5,,,,,
player,201410190rai,rai,BurrMi00,tackles_assists,0,,,,,
player,201410190rai,rai,BurrMi00,tackles_loss,0,,,,,
player,201410190rai,rai,BurrMi00,qb_hits,0,,,,,
player,201410190rai,rai,BurrMi00,fumbles_rec,0,,,,,
player,201410190rai,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201410190rai,rai,BurrMi00,fumbles_forced,0,,,,,
player,201410190rai,rai,MoorSi00,def_int,0,,,,,
player,201410190rai,rai,MoorSi00,def_int_yds,0,,,,,
player,201410190rai,rai,MoorSi00,def_int_td,0,,,,,
player,201410190rai,rai,MoorSi00,def_int_long,0,,,,,
player,201410190rai,rai,MoorSi00,pass_defended,0,,,,,
player,201410190rai,rai,MoorSi00,sacks,0.0,,,,,
player,201410190rai,rai,MoorSi00,tackles_combined,5,,,,,
player,201410190rai,rai,MoorSi00,tackles_solo,5,,,,,
player,201410190rai,rai,MoorSi00,tackles_assists,0,,,,,
player,201410190rai,rai,MoorSi00,tackles_loss,1,,,,,
player,201410190rai,rai,MoorSi00,qb_hits,0,,,,,
player,201410190rai,rai,MoorSi00,fumbles_rec,0,,,,,
player,201410190rai,rai,MoorSi00,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,MoorSi00,fumbles_rec_td,0,,,,,
player,201410190rai,rai,MoorSi00,fumbles_forced,0,,,,,
player,201410190rai,rai,RogeCa20,def_int,0,,,,,
player,201410190rai,rai,RogeCa20,def_int_yds,0,,,,,
player,201410190rai,rai,RogeCa20,def_int_td,0,,,,,
player,201410190rai,rai,RogeCa20,def_int_long,0,,,,,
player,201410190rai,rai,RogeCa20,pass_defended,0,,,,,
player,201410190rai,rai,RogeCa20,sacks,0.0,,,,,
player,201410190rai,rai,RogeCa20,tackles_combined,5,,,,,
player,201410190rai,rai,RogeCa20,tackles_solo,4,,,,,
player,201410190rai,rai,RogeCa20,tackles_assists,1,,,,,
player,201410190rai,rai,RogeCa20,tackles_loss,1,,,,,
player,201410190rai,rai,RogeCa20,qb_hits,0,,,,,
player,201410190rai,rai,RogeCa20,fumbles_rec,0,,,,,
player,201410190rai,rai,RogeCa20,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,RogeCa20,fumbles_rec_td,0,,,,,
player,201410190rai,rai,RogeCa20,fumbles_forced,0,,,,,
player,201410190rai,rai,BrowTa99,def_int,0,,,,,
player,201410190rai,rai,BrowTa99,def_int_yds,0,,,,,
player,201410190rai,rai,BrowTa99,def_int_td,0,,,,,
player,201410190rai,rai,BrowTa99,def_int_long,0,,,,,
player,201410190rai,rai,BrowTa99,pass_defended,0,,,,,
player,201410190rai,rai,BrowTa99,sacks,0.0,,,,,
player,201410190rai,rai,BrowTa99,tackles_combined,4,,,,,
player,201410190rai,rai,BrowTa99,tackles_solo,4,,,,,
player,201410190rai,rai,BrowTa99,tackles_assists,0,,,,,
player,201410190rai,rai,BrowTa99,tackles_loss,0,,,,,
player,201410190rai,rai,BrowTa99,qb_hits,0,,,,,
player,201410190rai,rai,BrowTa99,fumbles_rec,0,,,,,
player,201410190rai,rai,BrowTa99,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,BrowTa99,fumbles_rec_td,0,,,,,
player,201410190rai,rai,BrowTa99,fumbles_forced,0,,,,,
player,201410190rai,rai,CarrTr00,def_int,0,,,,,
player,201410190rai,rai,CarrTr00,def_int_yds,0,,,,,
player,201410190rai,rai,CarrTr00,def_int_td,0,,,,,
player,201410190rai,rai,CarrTr00,def_int_long,0,,,,,
player,201410190rai,rai,CarrTr00,pass_defended,1,,,,,
player,201410190rai,rai,CarrTr00,sacks,0.0,,,,,
player,201410190rai,rai,CarrTr00,tackles_combined,4,,,,,
player,201410190rai,rai,CarrTr00,tackles_solo,4,,,,,
player,201410190rai,rai,CarrTr00,tackles_assists,0,,,,,
player,201410190rai,rai,CarrTr00,tackles_loss,0,,,,,
player,201410190rai,rai,CarrTr00,qb_hits,0,,,,,
player,201410190rai,rai,CarrTr00,fumbles_rec,0,,,,,
player,201410190rai,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201410190rai,rai,CarrTr00,fumbles_forced,0,,,,,
player,201410190rai,rai,RossBr00,def_int,0,,,,,
player,201410190rai,rai,RossBr00,def_int_yds,0,,,,,
player,201410190rai,rai,RossBr00,def_int_td,0,,,,,
player,201410190rai,rai,RossBr00,def_int_long,0,,,,,
player,201410190rai,rai,RossBr00,pass_defended,0,,,,,
player,201410190rai,rai,RossBr00,sacks,0.0,,,,,
player,201410190rai,rai,RossBr00,tackles_combined,2,,,,,
player,201410190rai,rai,RossBr00,tackles_solo,2,,,,,
player,201410190rai,rai,RossBr00,tackles_assists,0,,,,,
player,201410190rai,rai,RossBr00,tackles_loss,0,,,,,
player,201410190rai,rai,RossBr00,qb_hits,0,,,,,
player,201410190rai,rai,RossBr00,fumbles_rec,0,,,,,
player,201410190rai,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201410190rai,rai,RossBr00,fumbles_forced,0,,,,,
player,201410190rai,rai,SimsPa99,def_int,0,,,,,
player,201410190rai,rai,SimsPa99,def_int_yds,0,,,,,
player,201410190rai,rai,SimsPa99,def_int_td,0,,,,,
player,201410190rai,rai,SimsPa99,def_int_long,0,,,,,
player,201410190rai,rai,SimsPa99,pass_defended,0,,,,,
player,201410190rai,rai,SimsPa99,sacks,0.0,,,,,
player,201410190rai,rai,SimsPa99,tackles_combined,2,,,,,
player,201410190rai,rai,SimsPa99,tackles_solo,2,,,,,
player,201410190rai,rai,SimsPa99,tackles_assists,0,,,,,
player,201410190rai,rai,SimsPa99,tackles_loss,0,,,,,
player,201410190rai,rai,SimsPa99,qb_hits,0,,,,,
player,201410190rai,rai,SimsPa99,fumbles_rec,0,,,,,
player,201410190rai,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201410190rai,rai,SimsPa99,fumbles_forced,0,,,,,
player,201410190rai,rai,WilsC.98,def_int,0,,,,,
player,201410190rai,rai,WilsC.98,def_int_yds,0,,,,,
player,201410190rai,rai,WilsC.98,def_int_td,0,,,,,
player,201410190rai,rai,WilsC.98,def_int_long,0,,,,,
player,201410190rai,rai,WilsC.98,pass_defended,0,,,,,
player,201410190rai,rai,WilsC.98,sacks,0.0,,,,,
player,201410190rai,rai,WilsC.98,tackles_combined,2,,,,,
player,201410190rai,rai,WilsC.98,tackles_solo,2,,,,,
player,201410190rai,rai,WilsC.98,tackles_assists,0,,,,,
player,201410190rai,rai,WilsC.98,tackles_loss,1,,,,,
player,201410190rai,rai,WilsC.98,qb_hits,0,,,,,
player,201410190rai,rai,WilsC.98,fumbles_rec,0,,,,,
player,201410190rai,rai,WilsC.98,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,WilsC.98,fumbles_rec_td,0,,,,,
player,201410190rai,rai,WilsC.98,fumbles_forced,0,,,,,
player,201410190rai,rai,ArmsRa01,def_int,0,,,,,
player,201410190rai,rai,ArmsRa01,def_int_yds,0,,,,,
player,201410190rai,rai,ArmsRa01,def_int_td,0,,,,,
