game,2014,8,20141026,201410260nwe,chi,"Chicago Bears",23,nwe,"New England Patriots",51
player,201410260nwe,nwe,BoldBr00,tackles_solo,1,,,,,
player,201410260nwe,nwe,BoldBr00,tackles_assists,1,,,,,
player,201410260nwe,nwe,BoldBr00,tackles_loss,0,,,,,
player,201410260nwe,nwe,BoldBr00,qb_hits,0,,,,,
player,201410260nwe,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201410260nwe,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201410260nwe,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201410260nwe,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201410260nwe,nwe,NinkRo20,def_int,0,,,,,
player,201410260nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201410260nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201410260nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201410260nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201410260nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201410260nwe,nwe,NinkRo20,tackles_combined,2,,,,,
player,201410260nwe,nwe,NinkRo20,tackles_solo,1,,,,,
player,201410260nwe,nwe,NinkRo20,tackles_assists,1,,,,,
player,201410260nwe,nwe,NinkRo20,tackles_loss,1,,,,,
player,201410260nwe,nwe,NinkRo20,qb_hits,1,,,,,
player,201410260nwe,nwe,NinkRo20,fumbles_rec,1,,,,,
player,201410260nwe,nwe,NinkRo20,fumbles_rec_yds,15,,,,,
player,201410260nwe,nwe,NinkRo20,fumbles_rec_td,1,,,,,
player,201410260nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201410260nwe,nwe,HarmDu00,def_int,0,,,,,
player,201410260nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201410260nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201410260nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201410260nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201410260nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201410260nwe,nwe,HarmDu00,tackles_combined,1,,,,,
player,201410260nwe,nwe,HarmDu00,tackles_solo,1,,,,,
player,201410260nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201410260nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201410260nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201410260nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201410260nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201410260nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201410260nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201410260nwe,nwe,JoneDo02,def_int,0,,,,,
player,201410260nwe,nwe,JoneDo02,def_int_yds,0,,,,,
player,201410260nwe,nwe,JoneDo02,def_int_td,0,,,,,
player,201410260nwe,nwe,JoneDo02,def_int_long,0,,,,,
player,201410260nwe,nwe,JoneDo02,pass_defended,0,,,,,
player,201410260nwe,nwe,JoneDo02,sacks,0.0,,,,,
player,201410260nwe,nwe,JoneDo02,tackles_combined,1,,,,,
player,201410260nwe,nwe,JoneDo02,tackles_solo,1,,,,,
player,201410260nwe,nwe,JoneDo02,tackles_assists,0,,,,,
player,201410260nwe,nwe,JoneDo02,tackles_loss,0,,,,,
player,201410260nwe,nwe,JoneDo02,qb_hits,0,,,,,
player,201410260nwe,nwe,JoneDo02,fumbles_rec,0,,,,,
player,201410260nwe,nwe,JoneDo02,fumbles_rec_yds,0,,,,,
player,201410260nwe,nwe,JoneDo02,fumbles_rec_td,0,,,,,
player,201410260nwe,nwe,JoneDo02,fumbles_forced,0,,,,,
player,201410260nwe,nwe,SlatMa00,def_int,0,,,,,
player,201410260nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201410260nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201410260nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201410260nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201410260nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201410260nwe,nwe,SlatMa00,tackles_combined,1,,,,,
player,201410260nwe,nwe,SlatMa00,tackles_solo,0,,,,,
player,201410260nwe,nwe,SlatMa00,tackles_assists,1,,,,,
player,201410260nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201410260nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201410260nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201410260nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201410260nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201410260nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201410260nwe,nwe,WalkCa00,def_int,0,,,,,
player,201410260nwe,nwe,WalkCa00,def_int_yds,0,,,,,
player,201410260nwe,nwe,WalkCa00,def_int_td,0,,,,,
player,201410260nwe,nwe,WalkCa00,def_int_long,0,,,,,
player,201410260nwe,nwe,WalkCa00,pass_defended,0,,,,,
player,201410260nwe,nwe,WalkCa00,sacks,0.0,,,,,
player,201410260nwe,nwe,WalkCa00,tackles_combined,1,,,,,
player,201410260nwe,nwe,WalkCa00,tackles_solo,0,,,,,
player,201410260nwe,nwe,WalkCa00,tackles_assists,1,,,,,
player,201410260nwe,nwe,WalkCa00,tackles_loss,0,,,,,
player,201410260nwe,nwe,WalkCa00,qb_hits,0,,,,,
player,201410260nwe,nwe,WalkCa00,fumbles_rec,0,,,,,
player,201410260nwe,nwe,WalkCa00,fumbles_rec_yds,0,,,,,
player,201410260nwe,nwe,WalkCa00,fumbles_rec_td,0,,,,,
player,201410260nwe,nwe,WalkCa00,fumbles_forced,0,,,,,
player,201410260nwe,nwe,WhitCh03,def_int,0,,,,,
player,201410260nwe,nwe,WhitCh03,def_int_yds,0,,,,,
player,201410260nwe,nwe,WhitCh03,def_int_td,0,,,,,
player,201410260nwe,nwe,WhitCh03,def_int_long,0,,,,,
player,201410260nwe,nwe,WhitCh03,pass_defended,0,,,,,
player,201410260nwe,nwe,WhitCh03,sacks,0.0,,,,,
player,201410260nwe,nwe,WhitCh03,tackles_combined,1,,,,,
player,201410260nwe,nwe,WhitCh03,tackles_solo,1,,,,,
player,201410260nwe,nwe,WhitCh03,tackles_assists,0,,,,,
player,201410260nwe,nwe,WhitCh03,tackles_loss,0,,,,,
player,201410260nwe,nwe,WhitCh03,qb_hits,0,,,,,
player,201410260nwe,nwe,WhitCh03,fumbles_rec,0,,,,,
player,201410260nwe,nwe,WhitCh03,fumbles_rec_yds,0,,,,,
player,201410260nwe,nwe,WhitCh03,fumbles_rec_td,0,,,,,
player,201410260nwe,nwe,WhitCh03,fumbles_forced,0,,,,,
player,201410260nwe,nwe,ButlMa01,def_int,0,,,,,
player,201410260nwe,nwe,ButlMa01,def_int_yds,0,,,,,
player,201410260nwe,nwe,ButlMa01,def_int_td,0,,,,,
player,201410260nwe,nwe,ButlMa01,def_int_long,0,,,,,
player,201410260nwe,nwe,ButlMa01,pass_defended,2,,,,,
player,201410260nwe,nwe,ButlMa01,sacks,0.0,,,,,
player,201410260nwe,nwe,ButlMa01,tackles_combined,0,,,,,
player,201410260nwe,nwe,ButlMa01,tackles_solo,0,,,,,
player,201410260nwe,nwe,ButlMa01,tackles_assists,0,,,,,
player,201410260nwe,nwe,ButlMa01,tackles_loss,0,,,,,
player,201410260nwe,nwe,ButlMa01,qb_hits,0,,,,,
player,201410260nwe,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201410260nwe,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201410260nwe,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201410260nwe,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201410260nwe,chi,HolmSa00,kick_ret,0,,,,,
player,201410260nwe,chi,HolmSa00,kick_ret_yds,0,,,,,
player,201410260nwe,chi,HolmSa00,kick_ret_yds_per_ret,,,,,,
player,201410260nwe,chi,HolmSa00,kick_ret_td,0,,,,,
player,201410260nwe,chi,HolmSa00,kick_ret_long,0,,,,,
player,201410260nwe,chi,HolmSa00,punt_ret,1,,,,,
player,201410260nwe,chi,HolmSa00,punt_ret_yds,10,,,,,
player,201410260nwe,chi,HolmSa00,punt_ret_yds_per_ret,10.0,,,,,
player,201410260nwe,chi,HolmSa00,punt_ret_td,0,,,,,
player,201410260nwe,chi,HolmSa00,punt_ret_long,10,,,,,
player,201410260nwe,chi,WillCh06,kick_ret,5,,,,,
player,201410260nwe,chi,WillCh06,kick_ret_yds,94,,,,,
player,201410260nwe,chi,WillCh06,kick_ret_yds_per_ret,18.8,,,,,
player,201410260nwe,chi,WillCh06,kick_ret_td,0,,,,,
player,201410260nwe,chi,WillCh06,kick_ret_long,28,,,,,
player,201410260nwe,chi,WillCh06,punt_ret,0,,,,,
player,201410260nwe,chi,WillCh06,punt_ret_yds,0,,,,,
player,201410260nwe,chi,WillCh06,punt_ret_yds_per_ret,,,,,,
player,201410260nwe,chi,WillCh06,punt_ret_td,0,,,,,
player,201410260nwe,chi,WillCh06,punt_ret_long,0,,,,,
player,201410260nwe,nwe,AmenDa00,kick_ret,0,,,,,
player,201410260nwe,nwe,AmenDa00,kick_ret_yds,0,,,,,
player,201410260nwe,nwe,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201410260nwe,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201410260nwe,nwe,AmenDa00,kick_ret_long,0,,,,,
player,201410260nwe,nwe,AmenDa00,punt_ret,2,,,,,
player,201410260nwe,nwe,AmenDa00,punt_ret_yds,15,,,,,
player,201410260nwe,nwe,AmenDa00,punt_ret_yds_per_ret,7.5,,,,,
player,201410260nwe,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201410260nwe,nwe,AmenDa00,punt_ret_long,11,,,,,
player,201410260nwe,nwe,EdelJu00,kick_ret,0,,,,,
player,201410260nwe,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201410260nwe,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201410260nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201410260nwe,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201410260nwe,nwe,EdelJu00,punt_ret,1,,,,,
player,201410260nwe,nwe,EdelJu00,punt_ret_yds,42,,,,,
player,201410260nwe,nwe,EdelJu00,punt_ret_yds_per_ret,42.0,,,,,
player,201410260nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201410260nwe,nwe,EdelJu00,punt_ret_long,42,,,,,
player,201410260nwe,chi,gouldrob01,xpm,1,,,,,
player,201410260nwe,chi,gouldrob01,xpa,1,,,,,
player,201410260nwe,chi,gouldrob01,fgm,,,,,,
player,201410260nwe,chi,gouldrob01,fga,,,,,,
player,201410260nwe,chi,gouldrob01,punt,0,,,,,
player,201410260nwe,chi,gouldrob01,punt_yds,0,,,,,
player,201410260nwe,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201410260nwe,chi,gouldrob01,punt_long,0,,,,,
player,201410260nwe,chi,ODonPa00,xpm,,,,,,
player,201410260nwe,chi,ODonPa00,xpa,,,,,,
player,201410260nwe,chi,ODonPa00,fgm,,,,,,
player,201410260nwe,chi,ODonPa00,fga,,,,,,
player,201410260nwe,chi,ODonPa00,punt,4,,,,,
player,201410260nwe,chi,ODonPa00,punt_yds,189,,,,,
player,201410260nwe,chi,ODonPa00,punt_yds_per_punt,47.3,,,,,
player,201410260nwe,chi,ODonPa00,punt_long,61,,,,,
player,201410260nwe,nwe,GostSt20,xpm,6,,,,,
player,201410260nwe,nwe,GostSt20,xpa,6,,,,,
player,201410260nwe,nwe,GostSt20,fgm,3,,,,,
player,201410260nwe,nwe,GostSt20,fga,3,,,,,
player,201410260nwe,nwe,GostSt20,punt,0,,,,,
player,201410260nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201410260nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201410260nwe,nwe,GostSt20,punt_long,0,,,,,
player,201410260nwe,nwe,AlleRy01,xpm,,,,,,
player,201410260nwe,nwe,AlleRy01,xpa,,,,,,
player,201410260nwe,nwe,AlleRy01,fgm,,,,,,
player,201410260nwe,nwe,AlleRy01,fga,,,,,,
player,201410260nwe,nwe,AlleRy01,punt,1,,,,,
player,201410260nwe,nwe,AlleRy01,punt_yds,46,,,,,
player,201410260nwe,nwe,AlleRy01,punt_yds_per_punt,46.0,,,,,
player,201410260nwe,nwe,AlleRy01,punt_long,46,,,,,
player,201410260nwe,nwe,StorBr00,pos,C,,,,,
player,201410260nwe,nwe,StorBr00,offense,74,,,,,
player,201410260nwe,nwe,StorBr00,off_pct,100%,,,,,
player,201410260nwe,nwe,StorBr00,defense,0,,,,,
player,201410260nwe,nwe,StorBr00,def_pct,0%,,,,,
player,201410260nwe,nwe,StorBr00,special_teams,9,,,,,
player,201410260nwe,nwe,StorBr00,st_pct,31%,,,,,
player,201410260nwe,nwe,BradTo00,pos,QB,,,,,
player,201410260nwe,nwe,BradTo00,offense,67,,,,,
player,201410260nwe,nwe,BradTo00,off_pct,91%,,,,,
player,201410260nwe,nwe,BradTo00,defense,0,,,,,
player,201410260nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201410260nwe,nwe,BradTo00,special_teams,0,,,,,
player,201410260nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201410260nwe,nwe,ConnDa21,pos,G,,,,,
player,201410260nwe,nwe,ConnDa21,offense,63,,,,,
player,201410260nwe,nwe,ConnDa21,off_pct,85%,,,,,
player,201410260nwe,nwe,ConnDa21,defense,0,,,,,
player,201410260nwe,nwe,ConnDa21,def_pct,0%,,,,,
player,201410260nwe,nwe,ConnDa21,special_teams,9,,,,,
player,201410260nwe,nwe,ConnDa21,st_pct,31%,,,,,
player,201410260nwe,nwe,WendRy20,pos,C,,,,,
player,201410260nwe,nwe,WendRy20,offense,62,,,,,
player,201410260nwe,nwe,WendRy20,off_pct,84%,,,,,
player,201410260nwe,nwe,WendRy20,defense,0,,,,,
player,201410260nwe,nwe,WendRy20,def_pct,0%,,,,,
player,201410260nwe,nwe,WendRy20,special_teams,9,,,,,
player,201410260nwe,nwe,WendRy20,st_pct,31%,,,,,
player,201410260nwe,nwe,SoldNa00,pos,T,,,,,
player,201410260nwe,nwe,SoldNa00,offense,61,,,,,
player,201410260nwe,nwe,SoldNa00,off_pct,82%,,,,,
player,201410260nwe,nwe,SoldNa00,defense,0,,,,,
player,201410260nwe,nwe,SoldNa00,def_pct,0%,,,,,
player,201410260nwe,nwe,SoldNa00,special_teams,9,,,,,
player,201410260nwe,nwe,SoldNa00,st_pct,31%,,,,,
player,201410260nwe,nwe,LaFeBr00,pos,WR,,,,,
player,201410260nwe,nwe,LaFeBr00,offense,60,,,,,
player,201410260nwe,nwe,LaFeBr00,off_pct,81%,,,,,
player,201410260nwe,nwe,LaFeBr00,defense,0,,,,,
player,201410260nwe,nwe,LaFeBr00,def_pct,0%,,,,,
player,201410260nwe,nwe,LaFeBr00,special_teams,4,,,,,
player,201410260nwe,nwe,LaFeBr00,st_pct,14%,,,,,
player,201410260nwe,nwe,VollSe20,pos,T,,,,,
player,201410260nwe,nwe,VollSe20,offense,53,,,,,
player,201410260nwe,nwe,VollSe20,off_pct,72%,,,,,
player,201410260nwe,nwe,VollSe20,defense,0,,,,,
player,201410260nwe,nwe,VollSe20,def_pct,0%,,,,,
player,201410260nwe,nwe,VollSe20,special_teams,9,,,,,
player,201410260nwe,nwe,VollSe20,st_pct,31%,,,,,
player,201410260nwe,nwe,HoomMi00,pos,TE,,,,,
player,201410260nwe,nwe,HoomMi00,offense,46,,,,,
player,201410260nwe,nwe,HoomMi00,off_pct,62%,,,,,
player,201410260nwe,nwe,HoomMi00,defense,0,,,,,
player,201410260nwe,nwe,HoomMi00,def_pct,0%,,,,,
player,201410260nwe,nwe,HoomMi00,special_teams,13,,,,,
player,201410260nwe,nwe,HoomMi00,st_pct,45%,,,,,
player,201410260nwe,nwe,EdelJu00,pos,WR,,,,,
player,201410260nwe,nwe,EdelJu00,offense,44,,,,,
player,201410260nwe,nwe,EdelJu00,off_pct,59%,,,,,
player,201410260nwe,nwe,EdelJu00,defense,0,,,,,
player,201410260nwe,nwe,EdelJu00,def_pct,0%,,,,,
player,201410260nwe,nwe,EdelJu00,special_teams,3,,,,,
player,201410260nwe,nwe,EdelJu00,st_pct,10%,,,,,
player,201410260nwe,nwe,GronRo00,pos,TE,,,,,
player,201410260nwe,nwe,GronRo00,offense,40,,,,,
player,201410260nwe,nwe,GronRo00,off_pct,54%,,,,,
player,201410260nwe,nwe,GronRo00,defense,0,,,,,
player,201410260nwe,nwe,GronRo00,def_pct,0%,,,,,
player,201410260nwe,nwe,GronRo00,special_teams,0,,,,,
player,201410260nwe,nwe,GronRo00,st_pct,0%,,,,,
player,201410260nwe,nwe,AmenDa00,pos,WR,,,,,
player,201410260nwe,nwe,AmenDa00,offense,37,,,,,
player,201410260nwe,nwe,AmenDa00,off_pct,50%,,,,,
player,201410260nwe,nwe,AmenDa00,defense,0,,,,,
player,201410260nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201410260nwe,nwe,AmenDa00,special_teams,8,,,,,
player,201410260nwe,nwe,AmenDa00,st_pct,28%,,,,,
player,201410260nwe,nwe,CannMa00,pos,T,,,,,
player,201410260nwe,nwe,CannMa00,offense,34,,,,,
player,201410260nwe,nwe,CannMa00,off_pct,46%,,,,,
player,201410260nwe,nwe,CannMa00,defense,0,,,,,
player,201410260nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201410260nwe,nwe,CannMa00,special_teams,9,,,,,
player,201410260nwe,nwe,CannMa00,st_pct,31%,,,,,
player,201410260nwe,nwe,VereSh00,pos,RB,,,,,
player,201410260nwe,nwe,VereSh00,offense,32,,,,,
player,201410260nwe,nwe,VereSh00,off_pct,43%,,,,,
player,201410260nwe,nwe,VereSh00,defense,0,,,,,
player,201410260nwe,nwe,VereSh00,def_pct,0%,,,,,
player,201410260nwe,nwe,VereSh00,special_teams,0,,,,,
player,201410260nwe,nwe,VereSh00,st_pct,0%,,,,,
player,201410260nwe,nwe,GrayJo00,pos,RB,,,,,
player,201410260nwe,nwe,GrayJo00,offense,29,,,,,
player,201410260nwe,nwe,GrayJo00,off_pct,39%,,,,,
player,201410260nwe,nwe,GrayJo00,defense,0,,,,,
player,201410260nwe,nwe,GrayJo00,def_pct,0%,,,,,
player,201410260nwe,nwe,GrayJo00,special_teams,6,,,,,
player,201410260nwe,nwe,GrayJo00,st_pct,21%,,,,,
player,201410260nwe,nwe,DeveJa00,pos,FB,,,,,
player,201410260nwe,nwe,DeveJa00,offense,29,,,,,
player,201410260nwe,nwe,DeveJa00,off_pct,39%,,,,,
player,201410260nwe,nwe,DeveJa00,defense,0,,,,,
player,201410260nwe,nwe,DeveJa00,def_pct,0%,,,,,
player,201410260nwe,nwe,DeveJa00,special_teams,5,,,,,
player,201410260nwe,nwe,DeveJa00,st_pct,17%,,,,,
player,201410260nwe,nwe,KlinJo01,pos,G,,,,,
player,201410260nwe,nwe,KlinJo01,offense,23,,,,,
player,201410260nwe,nwe,KlinJo01,off_pct,31%,,,,,
player,201410260nwe,nwe,KlinJo01,defense,0,,,,,
player,201410260nwe,nwe,KlinJo01,def_pct,0%,,,,,
player,201410260nwe,nwe,KlinJo01,special_teams,9,,,,,
player,201410260nwe,nwe,KlinJo01,st_pct,31%,,,,,
player,201410260nwe,nwe,WrigTi01,pos,TE,,,,,
player,201410260nwe,nwe,WrigTi01,offense,22,,,,,
player,201410260nwe,nwe,WrigTi01,off_pct,30%,,,,,
player,201410260nwe,nwe,WrigTi01,defense,0,,,,,
player,201410260nwe,nwe,WrigTi01,def_pct,0%,,,,,
player,201410260nwe,nwe,WrigTi01,special_teams,2,,,,,
player,201410260nwe,nwe,WrigTi01,st_pct,7%,,,,,
player,201410260nwe,nwe,TymsBr00,pos,WR,,,,,
player,201410260nwe,nwe,TymsBr00,offense,17,,,,,
player,201410260nwe,nwe,TymsBr00,off_pct,23%,,,,,
player,201410260nwe,nwe,TymsBr00,defense,0,,,,,
player,201410260nwe,nwe,TymsBr00,def_pct,0%,,,,,
player,201410260nwe,nwe,TymsBr00,special_teams,0,,,,,
player,201410260nwe,nwe,TymsBr00,st_pct,0%,,,,,
player,201410260nwe,nwe,WhitJa02,pos,RB,,,,,
player,201410260nwe,nwe,WhitJa02,offense,13,,,,,
player,201410260nwe,nwe,WhitJa02,off_pct,18%,,,,,
player,201410260nwe,nwe,WhitJa02,defense,0,,,,,
player,201410260nwe,nwe,WhitJa02,def_pct,0%,,,,,
player,201410260nwe,nwe,WhitJa02,special_teams,0,,,,,
player,201410260nwe,nwe,WhitJa02,st_pct,0%,,,,,
player,201410260nwe,nwe,GaroJi00,pos,QB,,,,,
player,201410260nwe,nwe,GaroJi00,offense,7,,,,,
player,201410260nwe,nwe,GaroJi00,off_pct,9%,,,,,
player,201410260nwe,nwe,GaroJi00,defense,0,,,,,
player,201410260nwe,nwe,GaroJi00,def_pct,0%,,,,,
player,201410260nwe,nwe,GaroJi00,special_teams,0,,,,,
player,201410260nwe,nwe,GaroJi00,st_pct,0%,,,,,
player,201410260nwe,nwe,SlatMa00,pos,WR,,,,,
player,201410260nwe,nwe,SlatMa00,offense,1,,,,,
player,201410260nwe,nwe,SlatMa00,off_pct,1%,,,,,
player,201410260nwe,nwe,SlatMa00,defense,0,,,,,
player,201410260nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201410260nwe,nwe,SlatMa00,special_teams,15,,,,,
player,201410260nwe,nwe,SlatMa00,st_pct,52%,,,,,
player,201410260nwe,nwe,HighDo01,pos,LB,,,,,
player,201410260nwe,nwe,HighDo01,offense,0,,,,,
player,201410260nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201410260nwe,nwe,HighDo01,defense,69,,,,,
player,201410260nwe,nwe,HighDo01,def_pct,100%,,,,,
player,201410260nwe,nwe,HighDo01,special_teams,3,,,,,
player,201410260nwe,nwe,HighDo01,st_pct,10%,,,,,
player,201410260nwe,nwe,McCoDe99,pos,SS,,,,,
player,201410260nwe,nwe,McCoDe99,offense,0,,,,,
player,201410260nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201410260nwe,nwe,McCoDe99,defense,60,,,,,
player,201410260nwe,nwe,McCoDe99,def_pct,87%,,,,,
player,201410260nwe,nwe,McCoDe99,special_teams,10,,,,,
player,201410260nwe,nwe,McCoDe99,st_pct,34%,,,,,
player,201410260nwe,nwe,NinkRo20,pos,DE,,,,,
player,201410260nwe,nwe,NinkRo20,offense,0,,,,,
player,201410260nwe,nwe,NinkRo20,off_pct,0%,,,,,
player,201410260nwe,nwe,NinkRo20,defense,60,,,,,
player,201410260nwe,nwe,NinkRo20,def_pct,87%,,,,,
player,201410260nwe,nwe,NinkRo20,special_teams,2,,,,,
player,201410260nwe,nwe,NinkRo20,st_pct,7%,,,,,
player,201410260nwe,nwe,ReviDa99,pos,CB,,,,,
player,201410260nwe,nwe,ReviDa99,offense,0,,,,,
player,201410260nwe,nwe,ReviDa99,off_pct,0%,,,,,
player,201410260nwe,nwe,ReviDa99,defense,60,,,,,
player,201410260nwe,nwe,ReviDa99,def_pct,87%,,,,,
player,201410260nwe,nwe,ReviDa99,special_teams,0,,,,,
player,201410260nwe,nwe,ReviDa99,st_pct,0%,,,,,
player,201410260nwe,nwe,BrowBr00,pos,CB,,,,,
player,201410260nwe,nwe,BrowBr00,offense,0,,,,,
player,201410260nwe,nwe,BrowBr00,off_pct,0%,,,,,
player,201410260nwe,nwe,BrowBr00,defense,56,,,,,
player,201410260nwe,nwe,BrowBr00,def_pct,81%,,,,,
player,201410260nwe,nwe,BrowBr00,special_teams,0,,,,,
player,201410260nwe,nwe,BrowBr00,st_pct,0%,,,,,
player,201410260nwe,nwe,ChunPa99,pos,FS,,,,,
player,201410260nwe,nwe,ChunPa99,offense,0,,,,,
player,201410260nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201410260nwe,nwe,ChunPa99,defense,55,,,,,
player,201410260nwe,nwe,ChunPa99,def_pct,80%,,,,,
player,201410260nwe,nwe,ChunPa99,special_teams,5,,,,,
player,201410260nwe,nwe,ChunPa99,st_pct,17%,,,,,
player,201410260nwe,nwe,RyanLo00,pos,CB,,,,,
player,201410260nwe,nwe,RyanLo00,offense,0,,,,,
player,201410260nwe,nwe,RyanLo00,off_pct,0%,,,,,
player,201410260nwe,nwe,RyanLo00,defense,54,,,,,
player,201410260nwe,nwe,RyanLo00,def_pct,78%,,,,,
player,201410260nwe,nwe,RyanLo00,special_teams,11,,,,,
player,201410260nwe,nwe,RyanLo00,st_pct,38%,,,,,
player,201410260nwe,nwe,CollJa00,pos,LB,,,,,
player,201410260nwe,nwe,CollJa00,offense,0,,,,,
player,201410260nwe,nwe,CollJa00,off_pct,0%,,,,,
player,201410260nwe,nwe,CollJa00,defense,52,,,,,
player,201410260nwe,nwe,CollJa00,def_pct,75%,,,,,
player,201410260nwe,nwe,CollJa00,special_teams,3,,,,,
player,201410260nwe,nwe,CollJa00,st_pct,10%,,,,,
player,201410260nwe,nwe,WalkCa00,pos,DT,,,,,
player,201410260nwe,nwe,WalkCa00,offense,0,,,,,
player,201410260nwe,nwe,WalkCa00,off_pct,0%,,,,,
player,201410260nwe,nwe,WalkCa00,defense,45,,,,,
player,201410260nwe,nwe,WalkCa00,def_pct,65%,,,,,
player,201410260nwe,nwe,WalkCa00,special_teams,1,,,,,
player,201410260nwe,nwe,WalkCa00,st_pct,3%,,,,,
player,201410260nwe,nwe,WilfVi20,pos,DT,,,,,
player,201410260nwe,nwe,WilfVi20,offense,0,,,,,
player,201410260nwe,nwe,WilfVi20,off_pct,0%,,,,,
player,201410260nwe,nwe,WilfVi20,defense,43,,,,,
player,201410260nwe,nwe,WilfVi20,def_pct,62%,,,,,
player,201410260nwe,nwe,WilfVi20,special_teams,1,,,,,
player,201410260nwe,nwe,WilfVi20,st_pct,3%,,,,,
player,201410260nwe,nwe,EaslDo00,pos,DE,,,,,
player,201410260nwe,nwe,EaslDo00,offense,0,,,,,
player,201410260nwe,nwe,EaslDo00,off_pct,0%,,,,,
player,201410260nwe,nwe,EaslDo00,defense,41,,,,,
player,201410260nwe,nwe,EaslDo00,def_pct,59%,,,,,
player,201410260nwe,nwe,EaslDo00,special_teams,1,,,,,
player,201410260nwe,nwe,EaslDo00,st_pct,3%,,,,,
player,201410260nwe,nwe,AyerAk00,pos,LB,,,,,
player,201410260nwe,nwe,AyerAk00,offense,0,,,,,
player,201410260nwe,nwe,AyerAk00,off_pct,0%,,,,,
player,201410260nwe,nwe,AyerAk00,defense,32,,,,,
player,201410260nwe,nwe,AyerAk00,def_pct,46%,,,,,
player,201410260nwe,nwe,AyerAk00,special_teams,10,,,,,
player,201410260nwe,nwe,AyerAk00,st_pct,34%,,,,,
player,201410260nwe,nwe,JoneCh04,pos,DT,,,,,
player,201410260nwe,nwe,JoneCh04,offense,0,,,,,
player,201410260nwe,nwe,JoneCh04,off_pct,0%,,,,,
player,201410260nwe,nwe,JoneCh04,defense,29,,,,,
player,201410260nwe,nwe,JoneCh04,def_pct,42%,,,,,
player,201410260nwe,nwe,JoneCh04,special_teams,2,,,,,
player,201410260nwe,nwe,JoneCh04,st_pct,7%,,,,,
player,201410260nwe,nwe,SkinDe00,pos,LB,,,,,
player,201410260nwe,nwe,SkinDe00,offense,0,,,,,
player,201410260nwe,nwe,SkinDe00,off_pct,0%,,,,,
player,201410260nwe,nwe,SkinDe00,defense,24,,,,,
player,201410260nwe,nwe,SkinDe00,def_pct,35%,,,,,
player,201410260nwe,nwe,SkinDe00,special_teams,17,,,,,
