game,2014,5,20141006,201410060was,sea,"Seattle Seahawks",27,was,"Washington Redskins",17
player,201410060was,sea,IrviBr00,sacks,0.0,,,,,
player,201410060was,sea,IrviBr00,tackles_combined,3,,,,,
player,201410060was,sea,IrviBr00,tackles_solo,1,,,,,
player,201410060was,sea,IrviBr00,tackles_assists,2,,,,,
player,201410060was,sea,IrviBr00,tackles_loss,0,,,,,
player,201410060was,sea,IrviBr00,qb_hits,0,,,,,
player,201410060was,sea,IrviBr00,fumbles_rec,0,,,,,
player,201410060was,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201410060was,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201410060was,sea,IrviBr00,fumbles_forced,0,,,,,
player,201410060was,sea,MebaBr99,def_int,0,,,,,
player,201410060was,sea,MebaBr99,def_int_yds,0,,,,,
player,201410060was,sea,MebaBr99,def_int_td,0,,,,,
player,201410060was,sea,MebaBr99,def_int_long,0,,,,,
player,201410060was,sea,MebaBr99,pass_defended,0,,,,,
player,201410060was,sea,MebaBr99,sacks,0.0,,,,,
player,201410060was,sea,MebaBr99,tackles_combined,3,,,,,
player,201410060was,sea,MebaBr99,tackles_solo,0,,,,,
player,201410060was,sea,MebaBr99,tackles_assists,3,,,,,
player,201410060was,sea,MebaBr99,tackles_loss,0,,,,,
player,201410060was,sea,MebaBr99,qb_hits,0,,,,,
player,201410060was,sea,MebaBr99,fumbles_rec,0,,,,,
player,201410060was,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201410060was,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201410060was,sea,MebaBr99,fumbles_forced,0,,,,,
player,201410060was,sea,ThomEa99,def_int,0,,,,,
player,201410060was,sea,ThomEa99,def_int_yds,0,,,,,
player,201410060was,sea,ThomEa99,def_int_td,0,,,,,
player,201410060was,sea,ThomEa99,def_int_long,0,,,,,
player,201410060was,sea,ThomEa99,pass_defended,1,,,,,
player,201410060was,sea,ThomEa99,sacks,0.0,,,,,
player,201410060was,sea,ThomEa99,tackles_combined,3,,,,,
player,201410060was,sea,ThomEa99,tackles_solo,1,,,,,
player,201410060was,sea,ThomEa99,tackles_assists,2,,,,,
player,201410060was,sea,ThomEa99,tackles_loss,0,,,,,
player,201410060was,sea,ThomEa99,qb_hits,0,,,,,
player,201410060was,sea,ThomEa99,fumbles_rec,0,,,,,
player,201410060was,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201410060was,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201410060was,sea,ThomEa99,fumbles_forced,0,,,,,
player,201410060was,sea,McDaTo20,def_int,0,,,,,
player,201410060was,sea,McDaTo20,def_int_yds,0,,,,,
player,201410060was,sea,McDaTo20,def_int_td,0,,,,,
player,201410060was,sea,McDaTo20,def_int_long,0,,,,,
player,201410060was,sea,McDaTo20,pass_defended,0,,,,,
player,201410060was,sea,McDaTo20,sacks,0.0,,,,,
player,201410060was,sea,McDaTo20,tackles_combined,2,,,,,
player,201410060was,sea,McDaTo20,tackles_solo,1,,,,,
player,201410060was,sea,McDaTo20,tackles_assists,1,,,,,
player,201410060was,sea,McDaTo20,tackles_loss,0,,,,,
player,201410060was,sea,McDaTo20,qb_hits,0,,,,,
player,201410060was,sea,McDaTo20,fumbles_rec,0,,,,,
player,201410060was,sea,McDaTo20,fumbles_rec_yds,0,,,,,
player,201410060was,sea,McDaTo20,fumbles_rec_td,0,,,,,
player,201410060was,sea,McDaTo20,fumbles_forced,0,,,,,
player,201410060was,sea,AvriCl99,def_int,0,,,,,
player,201410060was,sea,AvriCl99,def_int_yds,0,,,,,
player,201410060was,sea,AvriCl99,def_int_td,0,,,,,
player,201410060was,sea,AvriCl99,def_int_long,0,,,,,
player,201410060was,sea,AvriCl99,pass_defended,0,,,,,
player,201410060was,sea,AvriCl99,sacks,0.0,,,,,
player,201410060was,sea,AvriCl99,tackles_combined,1,,,,,
player,201410060was,sea,AvriCl99,tackles_solo,0,,,,,
player,201410060was,sea,AvriCl99,tackles_assists,1,,,,,
player,201410060was,sea,AvriCl99,tackles_loss,0,,,,,
player,201410060was,sea,AvriCl99,qb_hits,2,,,,,
player,201410060was,sea,AvriCl99,fumbles_rec,0,,,,,
player,201410060was,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201410060was,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201410060was,sea,AvriCl99,fumbles_forced,0,,,,,
player,201410060was,sea,BennMi99,def_int,0,,,,,
player,201410060was,sea,BennMi99,def_int_yds,0,,,,,
player,201410060was,sea,BennMi99,def_int_td,0,,,,,
player,201410060was,sea,BennMi99,def_int_long,0,,,,,
player,201410060was,sea,BennMi99,pass_defended,0,,,,,
player,201410060was,sea,BennMi99,sacks,0.0,,,,,
player,201410060was,sea,BennMi99,tackles_combined,1,,,,,
player,201410060was,sea,BennMi99,tackles_solo,0,,,,,
player,201410060was,sea,BennMi99,tackles_assists,1,,,,,
player,201410060was,sea,BennMi99,tackles_loss,0,,,,,
player,201410060was,sea,BennMi99,qb_hits,1,,,,,
player,201410060was,sea,BennMi99,fumbles_rec,0,,,,,
player,201410060was,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201410060was,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201410060was,sea,BennMi99,fumbles_forced,0,,,,,
player,201410060was,sea,JohnJe02,def_int,0,,,,,
player,201410060was,sea,JohnJe02,def_int_yds,0,,,,,
player,201410060was,sea,JohnJe02,def_int_td,0,,,,,
player,201410060was,sea,JohnJe02,def_int_long,0,,,,,
player,201410060was,sea,JohnJe02,pass_defended,0,,,,,
player,201410060was,sea,JohnJe02,sacks,0.0,,,,,
player,201410060was,sea,JohnJe02,tackles_combined,1,,,,,
player,201410060was,sea,JohnJe02,tackles_solo,0,,,,,
player,201410060was,sea,JohnJe02,tackles_assists,1,,,,,
player,201410060was,sea,JohnJe02,tackles_loss,0,,,,,
player,201410060was,sea,JohnJe02,qb_hits,0,,,,,
player,201410060was,sea,JohnJe02,fumbles_rec,0,,,,,
player,201410060was,sea,JohnJe02,fumbles_rec_yds,0,,,,,
player,201410060was,sea,JohnJe02,fumbles_rec_td,0,,,,,
player,201410060was,sea,JohnJe02,fumbles_forced,0,,,,,
player,201410060was,sea,LockRi00,def_int,0,,,,,
player,201410060was,sea,LockRi00,def_int_yds,0,,,,,
player,201410060was,sea,LockRi00,def_int_td,0,,,,,
player,201410060was,sea,LockRi00,def_int_long,0,,,,,
player,201410060was,sea,LockRi00,pass_defended,0,,,,,
player,201410060was,sea,LockRi00,sacks,0.0,,,,,
player,201410060was,sea,LockRi00,tackles_combined,1,,,,,
player,201410060was,sea,LockRi00,tackles_solo,0,,,,,
player,201410060was,sea,LockRi00,tackles_assists,1,,,,,
player,201410060was,sea,LockRi00,tackles_loss,0,,,,,
player,201410060was,sea,LockRi00,qb_hits,0,,,,,
player,201410060was,sea,LockRi00,fumbles_rec,0,,,,,
player,201410060was,sea,LockRi00,fumbles_rec_yds,0,,,,,
player,201410060was,sea,LockRi00,fumbles_rec_td,0,,,,,
player,201410060was,sea,LockRi00,fumbles_forced,0,,,,,
player,201410060was,sea,MarsCa00,def_int,0,,,,,
player,201410060was,sea,MarsCa00,def_int_yds,0,,,,,
player,201410060was,sea,MarsCa00,def_int_td,0,,,,,
player,201410060was,sea,MarsCa00,def_int_long,0,,,,,
player,201410060was,sea,MarsCa00,pass_defended,0,,,,,
player,201410060was,sea,MarsCa00,sacks,0.0,,,,,
player,201410060was,sea,MarsCa00,tackles_combined,1,,,,,
player,201410060was,sea,MarsCa00,tackles_solo,0,,,,,
player,201410060was,sea,MarsCa00,tackles_assists,1,,,,,
player,201410060was,sea,MarsCa00,tackles_loss,0,,,,,
player,201410060was,sea,MarsCa00,qb_hits,0,,,,,
player,201410060was,sea,MarsCa00,fumbles_rec,0,,,,,
player,201410060was,sea,MarsCa00,fumbles_rec_yds,0,,,,,
player,201410060was,sea,MarsCa00,fumbles_rec_td,0,,,,,
player,201410060was,sea,MarsCa00,fumbles_forced,0,,,,,
player,201410060was,sea,SchoOB99,def_int,0,,,,,
player,201410060was,sea,SchoOB99,def_int_yds,0,,,,,
player,201410060was,sea,SchoOB99,def_int_td,0,,,,,
player,201410060was,sea,SchoOB99,def_int_long,0,,,,,
player,201410060was,sea,SchoOB99,pass_defended,0,,,,,
player,201410060was,sea,SchoOB99,sacks,0.0,,,,,
player,201410060was,sea,SchoOB99,tackles_combined,1,,,,,
player,201410060was,sea,SchoOB99,tackles_solo,0,,,,,
player,201410060was,sea,SchoOB99,tackles_assists,1,,,,,
player,201410060was,sea,SchoOB99,tackles_loss,0,,,,,
player,201410060was,sea,SchoOB99,qb_hits,0,,,,,
player,201410060was,sea,SchoOB99,fumbles_rec,0,,,,,
player,201410060was,sea,SchoOB99,fumbles_rec_yds,0,,,,,
player,201410060was,sea,SchoOB99,fumbles_rec_td,0,,,,,
player,201410060was,sea,SchoOB99,fumbles_forced,0,,,,,
player,201410060was,was,MeriBr99,def_int,0,,,,,
player,201410060was,was,MeriBr99,def_int_yds,0,,,,,
player,201410060was,was,MeriBr99,def_int_td,0,,,,,
player,201410060was,was,MeriBr99,def_int_long,0,,,,,
player,201410060was,was,MeriBr99,pass_defended,0,,,,,
player,201410060was,was,MeriBr99,sacks,1.0,,,,,
player,201410060was,was,MeriBr99,tackles_combined,7,,,,,
player,201410060was,was,MeriBr99,tackles_solo,3,,,,,
player,201410060was,was,MeriBr99,tackles_assists,4,,,,,
player,201410060was,was,MeriBr99,tackles_loss,1,,,,,
player,201410060was,was,MeriBr99,qb_hits,1,,,,,
player,201410060was,was,MeriBr99,fumbles_rec,0,,,,,
player,201410060was,was,MeriBr99,fumbles_rec_yds,0,,,,,
player,201410060was,was,MeriBr99,fumbles_rec_td,0,,,,,
player,201410060was,was,MeriBr99,fumbles_forced,0,,,,,
player,201410060was,was,KearFr00,def_int,0,,,,,
player,201410060was,was,KearFr00,def_int_yds,0,,,,,
player,201410060was,was,KearFr00,def_int_td,0,,,,,
player,201410060was,was,KearFr00,def_int_long,0,,,,,
player,201410060was,was,KearFr00,pass_defended,0,,,,,
player,201410060was,was,KearFr00,sacks,1.0,,,,,
player,201410060was,was,KearFr00,tackles_combined,5,,,,,
player,201410060was,was,KearFr00,tackles_solo,4,,,,,
player,201410060was,was,KearFr00,tackles_assists,1,,,,,
player,201410060was,was,KearFr00,tackles_loss,1,,,,,
player,201410060was,was,KearFr00,qb_hits,1,,,,,
player,201410060was,was,KearFr00,fumbles_rec,0,,,,,
player,201410060was,was,KearFr00,fumbles_rec_yds,0,,,,,
player,201410060was,was,KearFr00,fumbles_rec_td,0,,,,,
player,201410060was,was,KearFr00,fumbles_forced,0,,,,,
player,201410060was,was,KerrRy00,def_int,0,,,,,
player,201410060was,was,KerrRy00,def_int_yds,0,,,,,
player,201410060was,was,KerrRy00,def_int_td,0,,,,,
player,201410060was,was,KerrRy00,def_int_long,0,,,,,
player,201410060was,was,KerrRy00,pass_defended,0,,,,,
player,201410060was,was,KerrRy00,sacks,1.0,,,,,
player,201410060was,was,KerrRy00,tackles_combined,5,,,,,
player,201410060was,was,KerrRy00,tackles_solo,2,,,,,
player,201410060was,was,KerrRy00,tackles_assists,3,,,,,
player,201410060was,was,KerrRy00,tackles_loss,1,,,,,
player,201410060was,was,KerrRy00,qb_hits,2,,,,,
player,201410060was,was,KerrRy00,fumbles_rec,0,,,,,
player,201410060was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201410060was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201410060was,was,KerrRy00,fumbles_forced,0,,,,,
player,201410060was,was,RilePe00,def_int,0,,,,,
player,201410060was,was,RilePe00,def_int_yds,0,,,,,
player,201410060was,was,RilePe00,def_int_td,0,,,,,
player,201410060was,was,RilePe00,def_int_long,0,,,,,
player,201410060was,was,RilePe00,pass_defended,0,,,,,
player,201410060was,was,RilePe00,sacks,0.0,,,,,
player,201410060was,was,RilePe00,tackles_combined,10,,,,,
player,201410060was,was,RilePe00,tackles_solo,7,,,,,
player,201410060was,was,RilePe00,tackles_assists,3,,,,,
player,201410060was,was,RilePe00,tackles_loss,0,,,,,
player,201410060was,was,RilePe00,qb_hits,0,,,,,
player,201410060was,was,RilePe00,fumbles_rec,0,,,,,
player,201410060was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201410060was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201410060was,was,RilePe00,fumbles_forced,0,,,,,
player,201410060was,was,OrakBr99,def_int,0,,,,,
player,201410060was,was,OrakBr99,def_int_yds,0,,,,,
player,201410060was,was,OrakBr99,def_int_td,0,,,,,
player,201410060was,was,OrakBr99,def_int_long,0,,,,,
player,201410060was,was,OrakBr99,pass_defended,0,,,,,
player,201410060was,was,OrakBr99,sacks,0.0,,,,,
player,201410060was,was,OrakBr99,tackles_combined,8,,,,,
player,201410060was,was,OrakBr99,tackles_solo,4,,,,,
player,201410060was,was,OrakBr99,tackles_assists,4,,,,,
player,201410060was,was,OrakBr99,tackles_loss,0,,,,,
player,201410060was,was,OrakBr99,qb_hits,0,,,,,
player,201410060was,was,OrakBr99,fumbles_rec,0,,,,,
player,201410060was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201410060was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201410060was,was,OrakBr99,fumbles_forced,0,,,,,
player,201410060was,was,RobiKe01,def_int,0,,,,,
player,201410060was,was,RobiKe01,def_int_yds,0,,,,,
player,201410060was,was,RobiKe01,def_int_td,0,,,,,
player,201410060was,was,RobiKe01,def_int_long,0,,,,,
player,201410060was,was,RobiKe01,pass_defended,0,,,,,
player,201410060was,was,RobiKe01,sacks,0.0,,,,,
player,201410060was,was,RobiKe01,tackles_combined,8,,,,,
player,201410060was,was,RobiKe01,tackles_solo,4,,,,,
player,201410060was,was,RobiKe01,tackles_assists,4,,,,,
player,201410060was,was,RobiKe01,tackles_loss,0,,,,,
player,201410060was,was,RobiKe01,qb_hits,0,,,,,
player,201410060was,was,RobiKe01,fumbles_rec,0,,,,,
player,201410060was,was,RobiKe01,fumbles_rec_yds,0,,,,,
player,201410060was,was,RobiKe01,fumbles_rec_td,0,,,,,
player,201410060was,was,RobiKe01,fumbles_forced,0,,,,,
player,201410060was,was,BiggE.99,def_int,0,,,,,
player,201410060was,was,BiggE.99,def_int_yds,0,,,,,
player,201410060was,was,BiggE.99,def_int_td,0,,,,,
player,201410060was,was,BiggE.99,def_int_long,0,,,,,
player,201410060was,was,BiggE.99,pass_defended,0,,,,,
player,201410060was,was,BiggE.99,sacks,0.0,,,,,
player,201410060was,was,BiggE.99,tackles_combined,5,,,,,
player,201410060was,was,BiggE.99,tackles_solo,4,,,,,
player,201410060was,was,BiggE.99,tackles_assists,1,,,,,
player,201410060was,was,BiggE.99,tackles_loss,0,,,,,
player,201410060was,was,BiggE.99,qb_hits,0,,,,,
player,201410060was,was,BiggE.99,fumbles_rec,0,,,,,
player,201410060was,was,BiggE.99,fumbles_rec_yds,0,,,,,
player,201410060was,was,BiggE.99,fumbles_rec_td,0,,,,,
player,201410060was,was,BiggE.99,fumbles_forced,0,,,,,
player,201410060was,was,ClarRy20,def_int,0,,,,,
player,201410060was,was,ClarRy20,def_int_yds,0,,,,,
player,201410060was,was,ClarRy20,def_int_td,0,,,,,
player,201410060was,was,ClarRy20,def_int_long,0,,,,,
player,201410060was,was,ClarRy20,pass_defended,0,,,,,
player,201410060was,was,ClarRy20,sacks,0.0,,,,,
player,201410060was,was,ClarRy20,tackles_combined,4,,,,,
player,201410060was,was,ClarRy20,tackles_solo,2,,,,,
player,201410060was,was,ClarRy20,tackles_assists,2,,,,,
player,201410060was,was,ClarRy20,tackles_loss,0,,,,,
player,201410060was,was,ClarRy20,qb_hits,0,,,,,
player,201410060was,was,ClarRy20,fumbles_rec,0,,,,,
player,201410060was,was,ClarRy20,fumbles_rec_yds,0,,,,,
player,201410060was,was,ClarRy20,fumbles_rec_td,0,,,,,
player,201410060was,was,ClarRy20,fumbles_forced,0,,,,,
player,201410060was,was,HatcJa20,def_int,0,,,,,
player,201410060was,was,HatcJa20,def_int_yds,0,,,,,
player,201410060was,was,HatcJa20,def_int_td,0,,,,,
player,201410060was,was,HatcJa20,def_int_long,0,,,,,
player,201410060was,was,HatcJa20,pass_defended,0,,,,,
player,201410060was,was,HatcJa20,sacks,0.0,,,,,
player,201410060was,was,HatcJa20,tackles_combined,4,,,,,
player,201410060was,was,HatcJa20,tackles_solo,0,,,,,
player,201410060was,was,HatcJa20,tackles_assists,4,,,,,
player,201410060was,was,HatcJa20,tackles_loss,0,,,,,
player,201410060was,was,HatcJa20,qb_hits,0,,,,,
player,201410060was,was,HatcJa20,fumbles_rec,0,,,,,
player,201410060was,was,HatcJa20,fumbles_rec_yds,0,,,,,
player,201410060was,was,HatcJa20,fumbles_rec_td,0,,,,,
player,201410060was,was,HatcJa20,fumbles_forced,0,,,,,
player,201410060was,was,JenkJa01,def_int,0,,,,,
player,201410060was,was,JenkJa01,def_int_yds,0,,,,,
player,201410060was,was,JenkJa01,def_int_td,0,,,,,
player,201410060was,was,JenkJa01,def_int_long,0,,,,,
player,201410060was,was,JenkJa01,pass_defended,0,,,,,
player,201410060was,was,JenkJa01,sacks,0.0,,,,,
player,201410060was,was,JenkJa01,tackles_combined,4,,,,,
player,201410060was,was,JenkJa01,tackles_solo,2,,,,,
player,201410060was,was,JenkJa01,tackles_assists,2,,,,,
player,201410060was,was,JenkJa01,tackles_loss,0,,,,,
player,201410060was,was,JenkJa01,qb_hits,0,,,,,
player,201410060was,was,JenkJa01,fumbles_rec,0,,,,,
player,201410060was,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201410060was,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201410060was,was,JenkJa01,fumbles_forced,0,,,,,
player,201410060was,was,AmerDa00,def_int,0,,,,,
player,201410060was,was,AmerDa00,def_int_yds,0,,,,,
player,201410060was,was,AmerDa00,def_int_td,0,,,,,
player,201410060was,was,AmerDa00,def_int_long,0,,,,,
player,201410060was,was,AmerDa00,pass_defended,0,,,,,
player,201410060was,was,AmerDa00,sacks,0.0,,,,,
player,201410060was,was,AmerDa00,tackles_combined,3,,,,,
player,201410060was,was,AmerDa00,tackles_solo,3,,,,,
player,201410060was,was,AmerDa00,tackles_assists,0,,,,,
player,201410060was,was,AmerDa00,tackles_loss,0,,,,,
player,201410060was,was,AmerDa00,qb_hits,0,,,,,
player,201410060was,was,AmerDa00,fumbles_rec,0,,,,,
player,201410060was,was,AmerDa00,fumbles_rec_yds,0,,,,,
player,201410060was,was,AmerDa00,fumbles_rec_td,0,,,,,
player,201410060was,was,AmerDa00,fumbles_forced,0,,,,,
player,201410060was,was,BakeCh99,def_int,0,,,,,
player,201410060was,was,BakeCh99,def_int_yds,0,,,,,
player,201410060was,was,BakeCh99,def_int_td,0,,,,,
player,201410060was,was,BakeCh99,def_int_long,0,,,,,
player,201410060was,was,BakeCh99,pass_defended,0,,,,,
player,201410060was,was,BakeCh99,sacks,0.0,,,,,
player,201410060was,was,BakeCh99,tackles_combined,3,,,,,
player,201410060was,was,BakeCh99,tackles_solo,1,,,,,
player,201410060was,was,BakeCh99,tackles_assists,2,,,,,
player,201410060was,was,BakeCh99,tackles_loss,0,,,,,
player,201410060was,was,BakeCh99,qb_hits,1,,,,,
player,201410060was,was,BakeCh99,fumbles_rec,0,,,,,
player,201410060was,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201410060was,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201410060was,was,BakeCh99,fumbles_forced,0,,,,,
player,201410060was,was,BreeBa00,def_int,0,,,,,
player,201410060was,was,BreeBa00,def_int_yds,0,,,,,
player,201410060was,was,BreeBa00,def_int_td,0,,,,,
player,201410060was,was,BreeBa00,def_int_long,0,,,,,
player,201410060was,was,BreeBa00,pass_defended,0,,,,,
player,201410060was,was,BreeBa00,sacks,0.0,,,,,
player,201410060was,was,BreeBa00,tackles_combined,3,,,,,
player,201410060was,was,BreeBa00,tackles_solo,1,,,,,
player,201410060was,was,BreeBa00,tackles_assists,2,,,,,
player,201410060was,was,BreeBa00,tackles_loss,0,,,,,
player,201410060was,was,BreeBa00,qb_hits,0,,,,,
player,201410060was,was,BreeBa00,fumbles_rec,0,,,,,
player,201410060was,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201410060was,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201410060was,was,BreeBa00,fumbles_forced,0,,,,,
player,201410060was,was,CompTo00,def_int,0,,,,,
player,201410060was,was,CompTo00,def_int_yds,0,,,,,
player,201410060was,was,CompTo00,def_int_td,0,,,,,
player,201410060was,was,CompTo00,def_int_long,0,,,,,
player,201410060was,was,CompTo00,pass_defended,0,,,,,
player,201410060was,was,CompTo00,sacks,0.0,,,,,
player,201410060was,was,CompTo00,tackles_combined,3,,,,,
player,201410060was,was,CompTo00,tackles_solo,2,,,,,
player,201410060was,was,CompTo00,tackles_assists,1,,,,,
player,201410060was,was,CompTo00,tackles_loss,,,,,,
player,201410060was,was,CompTo00,qb_hits,,,,,,
player,201410060was,was,CompTo00,fumbles_rec,0,,,,,
player,201410060was,was,CompTo00,fumbles_rec_yds,0,,,,,
player,201410060was,was,CompTo00,fumbles_rec_td,0,,,,,
player,201410060was,was,CompTo00,fumbles_forced,0,,,,,
player,201410060was,was,HaywAd98,def_int,0,,,,,
player,201410060was,was,HaywAd98,def_int_yds,0,,,,,
player,201410060was,was,HaywAd98,def_int_td,0,,,,,
player,201410060was,was,HaywAd98,def_int_long,0,,,,,
player,201410060was,was,HaywAd98,pass_defended,0,,,,,
player,201410060was,was,HaywAd98,sacks,0.0,,,,,
player,201410060was,was,HaywAd98,tackles_combined,2,,,,,
player,201410060was,was,HaywAd98,tackles_solo,1,,,,,
player,201410060was,was,HaywAd98,tackles_assists,1,,,,,
player,201410060was,was,HaywAd98,tackles_loss,0,,,,,
player,201410060was,was,HaywAd98,qb_hits,0,,,,,
player,201410060was,was,HaywAd98,fumbles_rec,0,,,,,
player,201410060was,was,HaywAd98,fumbles_rec_yds,0,,,,,
player,201410060was,was,HaywAd98,fumbles_rec_td,0,,,,,
player,201410060was,was,HaywAd98,fumbles_forced,0,,,,,
player,201410060was,was,ReddSi00,def_int,0,,,,,
player,201410060was,was,ReddSi00,def_int_yds,0,,,,,
player,201410060was,was,ReddSi00,def_int_td,0,,,,,
player,201410060was,was,ReddSi00,def_int_long,0,,,,,
player,201410060was,was,ReddSi00,pass_defended,0,,,,,
player,201410060was,was,ReddSi00,sacks,0.0,,,,,
player,201410060was,was,ReddSi00,tackles_combined,2,,,,,
player,201410060was,was,ReddSi00,tackles_solo,1,,,,,
player,201410060was,was,ReddSi00,tackles_assists,1,,,,,
player,201410060was,was,ReddSi00,tackles_loss,0,,,,,
player,201410060was,was,ReddSi00,qb_hits,0,,,,,
player,201410060was,was,ReddSi00,fumbles_rec,0,,,,,
player,201410060was,was,ReddSi00,fumbles_rec_yds,0,,,,,
player,201410060was,was,ReddSi00,fumbles_rec_td,0,,,,,
player,201410060was,was,ReddSi00,fumbles_forced,0,,,,,
player,201410060was,was,SanfJa99,def_int,0,,,,,
player,201410060was,was,SanfJa99,def_int_yds,0,,,,,
player,201410060was,was,SanfJa99,def_int_td,0,,,,,
player,201410060was,was,SanfJa99,def_int_long,0,,,,,
player,201410060was,was,SanfJa99,pass_defended,0,,,,,
player,201410060was,was,SanfJa99,sacks,0.0,,,,,
player,201410060was,was,SanfJa99,tackles_combined,2,,,,,
player,201410060was,was,SanfJa99,tackles_solo,1,,,,,
player,201410060was,was,SanfJa99,tackles_assists,1,,,,,
player,201410060was,was,SanfJa99,tackles_loss,0,,,,,
player,201410060was,was,SanfJa99,qb_hits,0,,,,,
player,201410060was,was,SanfJa99,fumbles_rec,0,,,,,
player,201410060was,was,SanfJa99,fumbles_rec_yds,0,,,,,
player,201410060was,was,SanfJa99,fumbles_rec_td,0,,,,,
player,201410060was,was,SanfJa99,fumbles_forced,0,,,,,
player,201410060was,was,DaviAk00,def_int,0,,,,,
player,201410060was,was,DaviAk00,def_int_yds,0,,,,,
player,201410060was,was,DaviAk00,def_int_td,0,,,,,
player,201410060was,was,DaviAk00,def_int_long,0,,,,,
player,201410060was,was,DaviAk00,pass_defended,0,,,,,
player,201410060was,was,DaviAk00,sacks,0.0,,,,,
player,201410060was,was,DaviAk00,tackles_combined,1,,,,,
player,201410060was,was,DaviAk00,tackles_solo,0,,,,,
player,201410060was,was,DaviAk00,tackles_assists,1,,,,,
player,201410060was,was,DaviAk00,tackles_loss,0,,,,,
player,201410060was,was,DaviAk00,qb_hits,0,,,,,
player,201410060was,was,DaviAk00,fumbles_rec,0,,,,,
player,201410060was,was,DaviAk00,fumbles_rec_yds,0,,,,,
player,201410060was,was,DaviAk00,fumbles_rec_td,0,,,,,
player,201410060was,was,DaviAk00,fumbles_forced,0,,,,,
player,201410060was,was,JordAk99,def_int,0,,,,,
player,201410060was,was,JordAk99,def_int_yds,0,,,,,
player,201410060was,was,JordAk99,def_int_td,0,,,,,
player,201410060was,was,JordAk99,def_int_long,0,,,,,
player,201410060was,was,JordAk99,pass_defended,0,,,,,
player,201410060was,was,JordAk99,sacks,0.0,,,,,
player,201410060was,was,JordAk99,tackles_combined,1,,,,,
player,201410060was,was,JordAk99,tackles_solo,0,,,,,
player,201410060was,was,JordAk99,tackles_assists,1,,,,,
player,201410060was,was,JordAk99,tackles_loss,0,,,,,
player,201410060was,was,JordAk99,qb_hits,0,,,,,
player,201410060was,was,JordAk99,fumbles_rec,0,,,,,
player,201410060was,was,JordAk99,fumbles_rec_yds,0,,,,,
player,201410060was,was,JordAk99,fumbles_rec_td,0,,,,,
player,201410060was,was,JordAk99,fumbles_forced,0,,,,,
player,201410060was,was,MurpTr00,def_int,0,,,,,
player,201410060was,was,MurpTr00,def_int_yds,0,,,,,
player,201410060was,was,MurpTr00,def_int_td,0,,,,,
player,201410060was,was,MurpTr00,def_int_long,0,,,,,
player,201410060was,was,MurpTr00,pass_defended,0,,,,,
player,201410060was,was,MurpTr00,sacks,0.0,,,,,
player,201410060was,was,MurpTr00,tackles_combined,1,,,,,
player,201410060was,was,MurpTr00,tackles_solo,1,,,,,
player,201410060was,was,MurpTr00,tackles_assists,0,,,,,
player,201410060was,was,MurpTr00,tackles_loss,0,,,,,
player,201410060was,was,MurpTr00,qb_hits,0,,,,,
player,201410060was,was,MurpTr00,fumbles_rec,0,,,,,
player,201410060was,was,MurpTr00,fumbles_rec_yds,0,,,,,
player,201410060was,was,MurpTr00,fumbles_rec_td,0,,,,,
player,201410060was,was,MurpTr00,fumbles_forced,0,,,,,
player,201410060was,was,CompWi00,def_int,,,,,,
player,201410060was,was,CompWi00,def_int_yds,,,,,,
player,201410060was,was,CompWi00,def_int_td,,,,,,
player,201410060was,was,CompWi00,def_int_long,,,,,,
player,201410060was,was,CompWi00,pass_defended,0,,,,,
player,201410060was,was,CompWi00,sacks,0.0,,,,,
player,201410060was,was,CompWi00,tackles_combined,3,,,,,
player,201410060was,was,CompWi00,tackles_solo,2,,,,,
player,201410060was,was,CompWi00,tackles_assists,1,,,,,
player,201410060was,was,CompWi00,tackles_loss,0,,,,,
player,201410060was,was,CompWi00,qb_hits,0,,,,,
player,201410060was,was,CompWi00,fumbles_rec,0,,,,,
player,201410060was,was,CompWi00,fumbles_rec_yds,,,,,,
player,201410060was,was,CompWi00,fumbles_rec_td,,,,,,
player,201410060was,was,CompWi00,fumbles_forced,0,,,,,
player,201410060was,sea,WaltBr00,kick_ret,0,,,,,
player,201410060was,sea,WaltBr00,kick_ret_yds,0,,,,,
