game,2014,5,20141005,201410050clt,rav,"Baltimore Ravens",13,clt,"Indianapolis Colts",20
player,201410050clt,rav,McClAl00,def_int_yds,0,,,,,
player,201410050clt,rav,McClAl00,def_int_td,0,,,,,
player,201410050clt,rav,McClAl00,def_int_long,0,,,,,
player,201410050clt,rav,McClAl00,pass_defended,0,,,,,
player,201410050clt,rav,McClAl00,sacks,0.0,,,,,
player,201410050clt,rav,McClAl00,tackles_combined,1,,,,,
player,201410050clt,rav,McClAl00,tackles_solo,1,,,,,
player,201410050clt,rav,McClAl00,tackles_assists,0,,,,,
player,201410050clt,rav,McClAl00,tackles_loss,0,,,,,
player,201410050clt,rav,McClAl00,qb_hits,0,,,,,
player,201410050clt,rav,McClAl00,fumbles_rec,1,,,,,
player,201410050clt,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201410050clt,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201410050clt,rav,McClAl00,fumbles_forced,0,,,,,
player,201410050clt,clt,DaviVo99,def_int,1,,,,,
player,201410050clt,clt,DaviVo99,def_int_yds,29,,,,,
player,201410050clt,clt,DaviVo99,def_int_td,0,,,,,
player,201410050clt,clt,DaviVo99,def_int_long,29,,,,,
player,201410050clt,clt,DaviVo99,pass_defended,2,,,,,
player,201410050clt,clt,DaviVo99,sacks,0.0,,,,,
player,201410050clt,clt,DaviVo99,tackles_combined,4,,,,,
player,201410050clt,clt,DaviVo99,tackles_solo,3,,,,,
player,201410050clt,clt,DaviVo99,tackles_assists,1,,,,,
player,201410050clt,clt,DaviVo99,tackles_loss,0,,,,,
player,201410050clt,clt,DaviVo99,qb_hits,0,,,,,
player,201410050clt,clt,DaviVo99,fumbles_rec,0,,,,,
player,201410050clt,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201410050clt,clt,DaviVo99,fumbles_forced,0,,,,,
player,201410050clt,clt,WernBj00,def_int,0,,,,,
player,201410050clt,clt,WernBj00,def_int_yds,0,,,,,
player,201410050clt,clt,WernBj00,def_int_td,0,,,,,
player,201410050clt,clt,WernBj00,def_int_long,0,,,,,
player,201410050clt,clt,WernBj00,pass_defended,1,,,,,
player,201410050clt,clt,WernBj00,sacks,2.0,,,,,
player,201410050clt,clt,WernBj00,tackles_combined,6,,,,,
player,201410050clt,clt,WernBj00,tackles_solo,4,,,,,
player,201410050clt,clt,WernBj00,tackles_assists,2,,,,,
player,201410050clt,clt,WernBj00,tackles_loss,2,,,,,
player,201410050clt,clt,WernBj00,qb_hits,2,,,,,
player,201410050clt,clt,WernBj00,fumbles_rec,0,,,,,
player,201410050clt,clt,WernBj00,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,WernBj00,fumbles_rec_td,0,,,,,
player,201410050clt,clt,WernBj00,fumbles_forced,0,,,,,
player,201410050clt,clt,BrowSe00,def_int,0,,,,,
player,201410050clt,clt,BrowSe00,def_int_yds,0,,,,,
player,201410050clt,clt,BrowSe00,def_int_td,0,,,,,
player,201410050clt,clt,BrowSe00,def_int_long,0,,,,,
player,201410050clt,clt,BrowSe00,pass_defended,1,,,,,
player,201410050clt,clt,BrowSe00,sacks,1.0,,,,,
player,201410050clt,clt,BrowSe00,tackles_combined,3,,,,,
player,201410050clt,clt,BrowSe00,tackles_solo,3,,,,,
player,201410050clt,clt,BrowSe00,tackles_assists,0,,,,,
player,201410050clt,clt,BrowSe00,tackles_loss,1,,,,,
player,201410050clt,clt,BrowSe00,qb_hits,1,,,,,
player,201410050clt,clt,BrowSe00,fumbles_rec,0,,,,,
player,201410050clt,clt,BrowSe00,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,BrowSe00,fumbles_rec_td,0,,,,,
player,201410050clt,clt,BrowSe00,fumbles_forced,0,,,,,
player,201410050clt,clt,ReddCo20,def_int,0,,,,,
player,201410050clt,clt,ReddCo20,def_int_yds,0,,,,,
player,201410050clt,clt,ReddCo20,def_int_td,0,,,,,
player,201410050clt,clt,ReddCo20,def_int_long,0,,,,,
player,201410050clt,clt,ReddCo20,pass_defended,0,,,,,
player,201410050clt,clt,ReddCo20,sacks,1.0,,,,,
player,201410050clt,clt,ReddCo20,tackles_combined,2,,,,,
player,201410050clt,clt,ReddCo20,tackles_solo,1,,,,,
player,201410050clt,clt,ReddCo20,tackles_assists,1,,,,,
player,201410050clt,clt,ReddCo20,tackles_loss,1,,,,,
player,201410050clt,clt,ReddCo20,qb_hits,1,,,,,
player,201410050clt,clt,ReddCo20,fumbles_rec,0,,,,,
player,201410050clt,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201410050clt,clt,ReddCo20,fumbles_forced,0,,,,,
player,201410050clt,clt,FreeJe00,def_int,0,,,,,
player,201410050clt,clt,FreeJe00,def_int_yds,0,,,,,
player,201410050clt,clt,FreeJe00,def_int_td,0,,,,,
player,201410050clt,clt,FreeJe00,def_int_long,0,,,,,
player,201410050clt,clt,FreeJe00,pass_defended,0,,,,,
player,201410050clt,clt,FreeJe00,sacks,0.0,,,,,
player,201410050clt,clt,FreeJe00,tackles_combined,7,,,,,
player,201410050clt,clt,FreeJe00,tackles_solo,5,,,,,
player,201410050clt,clt,FreeJe00,tackles_assists,2,,,,,
player,201410050clt,clt,FreeJe00,tackles_loss,1,,,,,
player,201410050clt,clt,FreeJe00,qb_hits,0,,,,,
player,201410050clt,clt,FreeJe00,fumbles_rec,0,,,,,
player,201410050clt,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201410050clt,clt,FreeJe00,fumbles_forced,0,,,,,
player,201410050clt,clt,JackDQ20,def_int,0,,,,,
player,201410050clt,clt,JackDQ20,def_int_yds,0,,,,,
player,201410050clt,clt,JackDQ20,def_int_td,0,,,,,
player,201410050clt,clt,JackDQ20,def_int_long,0,,,,,
player,201410050clt,clt,JackDQ20,pass_defended,0,,,,,
player,201410050clt,clt,JackDQ20,sacks,0.0,,,,,
player,201410050clt,clt,JackDQ20,tackles_combined,6,,,,,
player,201410050clt,clt,JackDQ20,tackles_solo,2,,,,,
player,201410050clt,clt,JackDQ20,tackles_assists,4,,,,,
player,201410050clt,clt,JackDQ20,tackles_loss,0,,,,,
player,201410050clt,clt,JackDQ20,qb_hits,0,,,,,
player,201410050clt,clt,JackDQ20,fumbles_rec,0,,,,,
player,201410050clt,clt,JackDQ20,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,JackDQ20,fumbles_rec_td,0,,,,,
player,201410050clt,clt,JackDQ20,fumbles_forced,0,,,,,
player,201410050clt,clt,AdamMi21,def_int,0,,,,,
player,201410050clt,clt,AdamMi21,def_int_yds,0,,,,,
player,201410050clt,clt,AdamMi21,def_int_td,0,,,,,
player,201410050clt,clt,AdamMi21,def_int_long,0,,,,,
player,201410050clt,clt,AdamMi21,pass_defended,0,,,,,
player,201410050clt,clt,AdamMi21,sacks,0.0,,,,,
player,201410050clt,clt,AdamMi21,tackles_combined,5,,,,,
player,201410050clt,clt,AdamMi21,tackles_solo,5,,,,,
player,201410050clt,clt,AdamMi21,tackles_assists,0,,,,,
player,201410050clt,clt,AdamMi21,tackles_loss,0,,,,,
player,201410050clt,clt,AdamMi21,qb_hits,0,,,,,
player,201410050clt,clt,AdamMi21,fumbles_rec,0,,,,,
player,201410050clt,clt,AdamMi21,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,AdamMi21,fumbles_rec_td,0,,,,,
player,201410050clt,clt,AdamMi21,fumbles_forced,1,,,,,
player,201410050clt,clt,JeanRi99,def_int,0,,,,,
player,201410050clt,clt,JeanRi99,def_int_yds,0,,,,,
player,201410050clt,clt,JeanRi99,def_int_td,0,,,,,
player,201410050clt,clt,JeanRi99,def_int_long,0,,,,,
player,201410050clt,clt,JeanRi99,pass_defended,0,,,,,
player,201410050clt,clt,JeanRi99,sacks,0.0,,,,,
player,201410050clt,clt,JeanRi99,tackles_combined,3,,,,,
player,201410050clt,clt,JeanRi99,tackles_solo,0,,,,,
player,201410050clt,clt,JeanRi99,tackles_assists,3,,,,,
player,201410050clt,clt,JeanRi99,tackles_loss,0,,,,,
player,201410050clt,clt,JeanRi99,qb_hits,0,,,,,
player,201410050clt,clt,JeanRi99,fumbles_rec,0,,,,,
player,201410050clt,clt,JeanRi99,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,JeanRi99,fumbles_rec_td,0,,,,,
player,201410050clt,clt,JeanRi99,fumbles_forced,0,,,,,
player,201410050clt,clt,McNaJo00,def_int,0,,,,,
player,201410050clt,clt,McNaJo00,def_int_yds,0,,,,,
player,201410050clt,clt,McNaJo00,def_int_td,0,,,,,
player,201410050clt,clt,McNaJo00,def_int_long,0,,,,,
player,201410050clt,clt,McNaJo00,pass_defended,0,,,,,
player,201410050clt,clt,McNaJo00,sacks,0.0,,,,,
player,201410050clt,clt,McNaJo00,tackles_combined,3,,,,,
player,201410050clt,clt,McNaJo00,tackles_solo,1,,,,,
player,201410050clt,clt,McNaJo00,tackles_assists,2,,,,,
player,201410050clt,clt,McNaJo00,tackles_loss,0,,,,,
player,201410050clt,clt,McNaJo00,qb_hits,0,,,,,
player,201410050clt,clt,McNaJo00,fumbles_rec,0,,,,,
player,201410050clt,clt,McNaJo00,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,McNaJo00,fumbles_rec_td,0,,,,,
player,201410050clt,clt,McNaJo00,fumbles_forced,0,,,,,
player,201410050clt,clt,ButlDa99,def_int,0,,,,,
player,201410050clt,clt,ButlDa99,def_int_yds,0,,,,,
player,201410050clt,clt,ButlDa99,def_int_td,0,,,,,
player,201410050clt,clt,ButlDa99,def_int_long,0,,,,,
player,201410050clt,clt,ButlDa99,pass_defended,0,,,,,
player,201410050clt,clt,ButlDa99,sacks,0.0,,,,,
player,201410050clt,clt,ButlDa99,tackles_combined,2,,,,,
player,201410050clt,clt,ButlDa99,tackles_solo,2,,,,,
player,201410050clt,clt,ButlDa99,tackles_assists,0,,,,,
player,201410050clt,clt,ButlDa99,tackles_loss,1,,,,,
player,201410050clt,clt,ButlDa99,qb_hits,0,,,,,
player,201410050clt,clt,ButlDa99,fumbles_rec,0,,,,,
player,201410050clt,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201410050clt,clt,ButlDa99,fumbles_forced,0,,,,,
player,201410050clt,clt,McDoDe01,def_int,0,,,,,
player,201410050clt,clt,McDoDe01,def_int_yds,0,,,,,
player,201410050clt,clt,McDoDe01,def_int_td,0,,,,,
player,201410050clt,clt,McDoDe01,def_int_long,0,,,,,
player,201410050clt,clt,McDoDe01,pass_defended,0,,,,,
player,201410050clt,clt,McDoDe01,sacks,0.0,,,,,
player,201410050clt,clt,McDoDe01,tackles_combined,2,,,,,
player,201410050clt,clt,McDoDe01,tackles_solo,2,,,,,
player,201410050clt,clt,McDoDe01,tackles_assists,0,,,,,
player,201410050clt,clt,McDoDe01,tackles_loss,0,,,,,
player,201410050clt,clt,McDoDe01,qb_hits,0,,,,,
player,201410050clt,clt,McDoDe01,fumbles_rec,0,,,,,
player,201410050clt,clt,McDoDe01,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,McDoDe01,fumbles_rec_td,0,,,,,
player,201410050clt,clt,McDoDe01,fumbles_forced,0,,,,,
player,201410050clt,clt,ToleGr99,def_int,0,,,,,
player,201410050clt,clt,ToleGr99,def_int_yds,0,,,,,
player,201410050clt,clt,ToleGr99,def_int_td,0,,,,,
player,201410050clt,clt,ToleGr99,def_int_long,0,,,,,
player,201410050clt,clt,ToleGr99,pass_defended,0,,,,,
player,201410050clt,clt,ToleGr99,sacks,0.0,,,,,
player,201410050clt,clt,ToleGr99,tackles_combined,2,,,,,
player,201410050clt,clt,ToleGr99,tackles_solo,2,,,,,
player,201410050clt,clt,ToleGr99,tackles_assists,0,,,,,
player,201410050clt,clt,ToleGr99,tackles_loss,0,,,,,
player,201410050clt,clt,ToleGr99,qb_hits,0,,,,,
player,201410050clt,clt,ToleGr99,fumbles_rec,0,,,,,
player,201410050clt,clt,ToleGr99,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,ToleGr99,fumbles_rec_td,0,,,,,
player,201410050clt,clt,ToleGr99,fumbles_forced,0,,,,,
player,201410050clt,clt,WaldEr99,def_int,0,,,,,
player,201410050clt,clt,WaldEr99,def_int_yds,0,,,,,
player,201410050clt,clt,WaldEr99,def_int_td,0,,,,,
player,201410050clt,clt,WaldEr99,def_int_long,0,,,,,
player,201410050clt,clt,WaldEr99,pass_defended,0,,,,,
player,201410050clt,clt,WaldEr99,sacks,0.0,,,,,
player,201410050clt,clt,WaldEr99,tackles_combined,2,,,,,
player,201410050clt,clt,WaldEr99,tackles_solo,2,,,,,
player,201410050clt,clt,WaldEr99,tackles_assists,0,,,,,
player,201410050clt,clt,WaldEr99,tackles_loss,0,,,,,
player,201410050clt,clt,WaldEr99,qb_hits,1,,,,,
player,201410050clt,clt,WaldEr99,fumbles_rec,0,,,,,
player,201410050clt,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201410050clt,clt,WaldEr99,fumbles_forced,0,,,,,
player,201410050clt,clt,AndeCo01,def_int,0,,,,,
player,201410050clt,clt,AndeCo01,def_int_yds,0,,,,,
player,201410050clt,clt,AndeCo01,def_int_td,0,,,,,
player,201410050clt,clt,AndeCo01,def_int_long,0,,,,,
player,201410050clt,clt,AndeCo01,pass_defended,0,,,,,
player,201410050clt,clt,AndeCo01,sacks,0.0,,,,,
player,201410050clt,clt,AndeCo01,tackles_combined,1,,,,,
player,201410050clt,clt,AndeCo01,tackles_solo,0,,,,,
player,201410050clt,clt,AndeCo01,tackles_assists,1,,,,,
player,201410050clt,clt,AndeCo01,tackles_loss,0,,,,,
player,201410050clt,clt,AndeCo01,qb_hits,0,,,,,
player,201410050clt,clt,AndeCo01,fumbles_rec,1,,,,,
player,201410050clt,clt,AndeCo01,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,AndeCo01,fumbles_rec_td,0,,,,,
player,201410050clt,clt,AndeCo01,fumbles_forced,0,,,,,
player,201410050clt,clt,GordJo01,def_int,0,,,,,
player,201410050clt,clt,GordJo01,def_int_yds,0,,,,,
player,201410050clt,clt,GordJo01,def_int_td,0,,,,,
player,201410050clt,clt,GordJo01,def_int_long,0,,,,,
player,201410050clt,clt,GordJo01,pass_defended,0,,,,,
player,201410050clt,clt,GordJo01,sacks,0.0,,,,,
player,201410050clt,clt,GordJo01,tackles_combined,1,,,,,
player,201410050clt,clt,GordJo01,tackles_solo,1,,,,,
player,201410050clt,clt,GordJo01,tackles_assists,0,,,,,
player,201410050clt,clt,GordJo01,tackles_loss,0,,,,,
player,201410050clt,clt,GordJo01,qb_hits,0,,,,,
player,201410050clt,clt,GordJo01,fumbles_rec,0,,,,,
player,201410050clt,clt,GordJo01,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,GordJo01,fumbles_rec_td,0,,,,,
player,201410050clt,clt,GordJo01,fumbles_forced,0,,,,,
player,201410050clt,clt,HerrDa00,def_int,0,,,,,
player,201410050clt,clt,HerrDa00,def_int_yds,0,,,,,
player,201410050clt,clt,HerrDa00,def_int_td,0,,,,,
player,201410050clt,clt,HerrDa00,def_int_long,0,,,,,
player,201410050clt,clt,HerrDa00,pass_defended,0,,,,,
player,201410050clt,clt,HerrDa00,sacks,0.0,,,,,
player,201410050clt,clt,HerrDa00,tackles_combined,1,,,,,
player,201410050clt,clt,HerrDa00,tackles_solo,1,,,,,
player,201410050clt,clt,HerrDa00,tackles_assists,0,,,,,
player,201410050clt,clt,HerrDa00,tackles_loss,0,,,,,
player,201410050clt,clt,HerrDa00,qb_hits,0,,,,,
player,201410050clt,clt,HerrDa00,fumbles_rec,0,,,,,
player,201410050clt,clt,HerrDa00,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,HerrDa00,fumbles_rec_td,0,,,,,
player,201410050clt,clt,HerrDa00,fumbles_forced,0,,,,,
player,201410050clt,clt,HughMo00,def_int,0,,,,,
player,201410050clt,clt,HughMo00,def_int_yds,0,,,,,
player,201410050clt,clt,HughMo00,def_int_td,0,,,,,
player,201410050clt,clt,HughMo00,def_int_long,0,,,,,
player,201410050clt,clt,HughMo00,pass_defended,0,,,,,
player,201410050clt,clt,HughMo00,sacks,0.0,,,,,
player,201410050clt,clt,HughMo00,tackles_combined,1,,,,,
player,201410050clt,clt,HughMo00,tackles_solo,0,,,,,
player,201410050clt,clt,HughMo00,tackles_assists,1,,,,,
player,201410050clt,clt,HughMo00,tackles_loss,0,,,,,
player,201410050clt,clt,HughMo00,qb_hits,0,,,,,
player,201410050clt,clt,HughMo00,fumbles_rec,1,,,,,
player,201410050clt,clt,HughMo00,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,HughMo00,fumbles_rec_td,0,,,,,
player,201410050clt,clt,HughMo00,fumbles_forced,0,,,,,
player,201410050clt,clt,KerrZa00,def_int,0,,,,,
player,201410050clt,clt,KerrZa00,def_int_yds,0,,,,,
player,201410050clt,clt,KerrZa00,def_int_td,0,,,,,
player,201410050clt,clt,KerrZa00,def_int_long,0,,,,,
player,201410050clt,clt,KerrZa00,pass_defended,0,,,,,
player,201410050clt,clt,KerrZa00,sacks,0.0,,,,,
player,201410050clt,clt,KerrZa00,tackles_combined,1,,,,,
player,201410050clt,clt,KerrZa00,tackles_solo,0,,,,,
player,201410050clt,clt,KerrZa00,tackles_assists,1,,,,,
player,201410050clt,clt,KerrZa00,tackles_loss,0,,,,,
player,201410050clt,clt,KerrZa00,qb_hits,0,,,,,
player,201410050clt,clt,KerrZa00,fumbles_rec,0,,,,,
player,201410050clt,clt,KerrZa00,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,KerrZa00,fumbles_rec_td,0,,,,,
player,201410050clt,clt,KerrZa00,fumbles_forced,0,,,,,
player,201410050clt,clt,NewsJo00,def_int,0,,,,,
player,201410050clt,clt,NewsJo00,def_int_yds,0,,,,,
player,201410050clt,clt,NewsJo00,def_int_td,0,,,,,
player,201410050clt,clt,NewsJo00,def_int_long,0,,,,,
player,201410050clt,clt,NewsJo00,pass_defended,0,,,,,
player,201410050clt,clt,NewsJo00,sacks,0.0,,,,,
player,201410050clt,clt,NewsJo00,tackles_combined,0,,,,,
player,201410050clt,clt,NewsJo00,tackles_solo,0,,,,,
player,201410050clt,clt,NewsJo00,tackles_assists,0,,,,,
player,201410050clt,clt,NewsJo00,tackles_loss,0,,,,,
player,201410050clt,clt,NewsJo00,qb_hits,1,,,,,
player,201410050clt,clt,NewsJo00,fumbles_rec,0,,,,,
player,201410050clt,clt,NewsJo00,fumbles_rec_yds,0,,,,,
player,201410050clt,clt,NewsJo00,fumbles_rec_td,0,,,,,
player,201410050clt,clt,NewsJo00,fumbles_forced,0,,,,,
player,201410050clt,rav,JoneJa03,kick_ret,2,,,,,
player,201410050clt,rav,JoneJa03,kick_ret_yds,51,,,,,
player,201410050clt,rav,JoneJa03,kick_ret_yds_per_ret,25.5,,,,,
player,201410050clt,rav,JoneJa03,kick_ret_td,0,,,,,
player,201410050clt,rav,JoneJa03,kick_ret_long,28,,,,,
player,201410050clt,rav,JoneJa03,punt_ret,1,,,,,
player,201410050clt,rav,JoneJa03,punt_ret_yds,0,,,,,
player,201410050clt,rav,JoneJa03,punt_ret_yds_per_ret,0.0,,,,,
player,201410050clt,rav,JoneJa03,punt_ret_td,0,,,,,
player,201410050clt,rav,JoneJa03,punt_ret_long,0,,,,,
player,201410050clt,clt,WhalGr00,kick_ret,1,,,,,
player,201410050clt,clt,WhalGr00,kick_ret_yds,25,,,,,
player,201410050clt,clt,WhalGr00,kick_ret_yds_per_ret,25.0,,,,,
player,201410050clt,clt,WhalGr00,kick_ret_td,0,,,,,
player,201410050clt,clt,WhalGr00,kick_ret_long,25,,,,,
player,201410050clt,clt,WhalGr00,punt_ret,3,,,,,
player,201410050clt,clt,WhalGr00,punt_ret_yds,7,,,,,
player,201410050clt,clt,WhalGr00,punt_ret_yds_per_ret,2.3,,,,,
player,201410050clt,clt,WhalGr00,punt_ret_td,0,,,,,
player,201410050clt,clt,WhalGr00,punt_ret_long,10,,,,,
player,201410050clt,rav,TuckJu00,xpm,1,,,,,
player,201410050clt,rav,TuckJu00,xpa,1,,,,,
player,201410050clt,rav,TuckJu00,fgm,2,,,,,
player,201410050clt,rav,TuckJu00,fga,2,,,,,
player,201410050clt,rav,TuckJu00,punt,0,,,,,
player,201410050clt,rav,TuckJu00,punt_yds,0,,,,,
player,201410050clt,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201410050clt,rav,TuckJu00,punt_long,0,,,,,
player,201410050clt,rav,KochSa20,xpm,,,,,,
player,201410050clt,rav,KochSa20,xpa,,,,,,
player,201410050clt,rav,KochSa20,fgm,,,,,,
player,201410050clt,rav,KochSa20,fga,,,,,,
player,201410050clt,rav,KochSa20,punt,5,,,,,
player,201410050clt,rav,KochSa20,punt_yds,242,,,,,
player,201410050clt,rav,KochSa20,punt_yds_per_punt,48.4,,,,,
player,201410050clt,rav,KochSa20,punt_long,69,,,,,
player,201410050clt,clt,vinatada01,xpm,2,,,,,
player,201410050clt,clt,vinatada01,xpa,2,,,,,
player,201410050clt,clt,vinatada01,fgm,2,,,,,
player,201410050clt,clt,vinatada01,fga,2,,,,,
player,201410050clt,clt,vinatada01,punt,0,,,,,
player,201410050clt,clt,vinatada01,punt_yds,0,,,,,
player,201410050clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201410050clt,clt,vinatada01,punt_long,0,,,,,
player,201410050clt,clt,McAfPa44,xpm,,,,,,
player,201410050clt,clt,McAfPa44,xpa,,,,,,
player,201410050clt,clt,McAfPa44,fgm,,,,,,
player,201410050clt,clt,McAfPa44,fga,,,,,,
player,201410050clt,clt,McAfPa44,punt,3,,,,,
player,201410050clt,clt,McAfPa44,punt_yds,143,,,,,
player,201410050clt,clt,McAfPa44,punt_yds_per_punt,47.7,,,,,
player,201410050clt,clt,McAfPa44,punt_long,56,,,,,
player,201410050clt,clt,CherGo20,pos,T,,,,,
player,201410050clt,clt,CherGo20,offense,82,,,,,
player,201410050clt,clt,CherGo20,off_pct,100%,,,,,
player,201410050clt,clt,CherGo20,defense,0,,,,,
player,201410050clt,clt,CherGo20,def_pct,0%,,,,,
player,201410050clt,clt,CherGo20,special_teams,5,,,,,
player,201410050clt,clt,CherGo20,st_pct,21%,,,,,
player,201410050clt,clt,LouiLa20,pos,G,,,,,
player,201410050clt,clt,LouiLa20,offense,82,,,,,
player,201410050clt,clt,LouiLa20,off_pct,100%,,,,,
player,201410050clt,clt,LouiLa20,defense,0,,,,,
player,201410050clt,clt,LouiLa20,def_pct,0%,,,,,
player,201410050clt,clt,LouiLa20,special_teams,5,,,,,
player,201410050clt,clt,LouiLa20,st_pct,21%,,,,,
player,201410050clt,clt,ThorHu00,pos,G,,,,,
player,201410050clt,clt,ThorHu00,offense,82,,,,,
player,201410050clt,clt,ThorHu00,off_pct,100%,,,,,
player,201410050clt,clt,ThorHu00,defense,0,,,,,
player,201410050clt,clt,ThorHu00,def_pct,0%,,,,,
player,201410050clt,clt,ThorHu00,special_teams,5,,,,,
player,201410050clt,clt,ThorHu00,st_pct,21%,,,,,
player,201410050clt,clt,HarrJo03,pos,C,,,,,
player,201410050clt,clt,HarrJo03,offense,82,,,,,
player,201410050clt,clt,HarrJo03,off_pct,100%,,,,,
player,201410050clt,clt,HarrJo03,defense,0,,,,,
player,201410050clt,clt,HarrJo03,def_pct,0%,,,,,
player,201410050clt,clt,HarrJo03,special_teams,0,,,,,
player,201410050clt,clt,HarrJo03,st_pct,0%,,,,,
player,201410050clt,clt,LuckAn00,pos,QB,,,,,
player,201410050clt,clt,LuckAn00,offense,82,,,,,
player,201410050clt,clt,LuckAn00,off_pct,100%,,,,,
player,201410050clt,clt,LuckAn00,defense,0,,,,,
player,201410050clt,clt,LuckAn00,def_pct,0%,,,,,
player,201410050clt,clt,LuckAn00,special_teams,0,,,,,
player,201410050clt,clt,LuckAn00,st_pct,0%,,,,,
player,201410050clt,clt,CastAn00,pos,T,,,,,
player,201410050clt,clt,CastAn00,offense,82,,,,,
player,201410050clt,clt,CastAn00,off_pct,100%,,,,,
player,201410050clt,clt,CastAn00,defense,0,,,,,
player,201410050clt,clt,CastAn00,def_pct,0%,,,,,
player,201410050clt,clt,CastAn00,special_teams,0,,,,,
player,201410050clt,clt,CastAn00,st_pct,0%,,,,,
player,201410050clt,clt,HiltT.00,pos,WR,,,,,
player,201410050clt,clt,HiltT.00,offense,71,,,,,
player,201410050clt,clt,HiltT.00,off_pct,87%,,,,,
player,201410050clt,clt,HiltT.00,defense,0,,,,,
player,201410050clt,clt,HiltT.00,def_pct,0%,,,,,
player,201410050clt,clt,HiltT.00,special_teams,0,,,,,
player,201410050clt,clt,HiltT.00,st_pct,0%,,,,,
player,201410050clt,clt,WaynRe00,pos,WR,,,,,
player,201410050clt,clt,WaynRe00,offense,71,,,,,
player,201410050clt,clt,WaynRe00,off_pct,87%,,,,,
player,201410050clt,clt,WaynRe00,defense,0,,,,,
player,201410050clt,clt,WaynRe00,def_pct,0%,,,,,
player,201410050clt,clt,WaynRe00,special_teams,0,,,,,
player,201410050clt,clt,WaynRe00,st_pct,0%,,,,,
player,201410050clt,clt,AlleDw00,pos,TE,,,,,
player,201410050clt,clt,AlleDw00,offense,59,,,,,
player,201410050clt,clt,AlleDw00,off_pct,72%,,,,,
player,201410050clt,clt,AlleDw00,defense,0,,,,,
player,201410050clt,clt,AlleDw00,def_pct,0%,,,,,
player,201410050clt,clt,AlleDw00,special_teams,3,,,,,
player,201410050clt,clt,AlleDw00,st_pct,12%,,,,,
player,201410050clt,clt,NickHa01,pos,WR,,,,,
player,201410050clt,clt,NickHa01,offense,49,,,,,
player,201410050clt,clt,NickHa01,off_pct,60%,,,,,
player,201410050clt,clt,NickHa01,defense,0,,,,,
player,201410050clt,clt,NickHa01,def_pct,0%,,,,,
player,201410050clt,clt,NickHa01,special_teams,0,,,,,
player,201410050clt,clt,NickHa01,st_pct,0%,,,,,
player,201410050clt,clt,BradAh00,pos,RB,,,,,
player,201410050clt,clt,BradAh00,offense,42,,,,,
player,201410050clt,clt,BradAh00,off_pct,51%,,,,,
player,201410050clt,clt,BradAh00,defense,0,,,,,
player,201410050clt,clt,BradAh00,def_pct,0%,,,,,
player,201410050clt,clt,BradAh00,special_teams,0,,,,,
player,201410050clt,clt,BradAh00,st_pct,0%,,,,,
player,201410050clt,clt,FleeCo00,pos,TE,,,,,
player,201410050clt,clt,FleeCo00,offense,42,,,,,
player,201410050clt,clt,FleeCo00,off_pct,51%,,,,,
player,201410050clt,clt,FleeCo00,defense,0,,,,,
player,201410050clt,clt,FleeCo00,def_pct,0%,,,,,
player,201410050clt,clt,FleeCo00,special_teams,0,,,,,
player,201410050clt,clt,FleeCo00,st_pct,0%,,,,,
player,201410050clt,clt,RichTr00,pos,RB,,,,,
player,201410050clt,clt,RichTr00,offense,40,,,,,
player,201410050clt,clt,RichTr00,off_pct,49%,,,,,
player,201410050clt,clt,RichTr00,defense,0,,,,,
player,201410050clt,clt,RichTr00,def_pct,0%,,,,,
player,201410050clt,clt,RichTr00,special_teams,0,,,,,
player,201410050clt,clt,RichTr00,st_pct,0%,,,,,
player,201410050clt,clt,DoylJa00,pos,TE,,,,,
player,201410050clt,clt,DoylJa00,offense,30,,,,,
player,201410050clt,clt,DoylJa00,off_pct,37%,,,,,
player,201410050clt,clt,DoylJa00,defense,0,,,,,
