game,2014,11,20141116,201411160nyg,sfo,"San Francisco 49ers",16,nyg,"New York Giants",10
player,201411160nyg,sfo,CrabMi00,targets,8,,,,,
player,201411160nyg,sfo,CrabMi00,rec,3,,,,,
player,201411160nyg,sfo,CrabMi00,rec_yds,85,,,,,
player,201411160nyg,sfo,CrabMi00,rec_td,1,,,,,
player,201411160nyg,sfo,CrabMi00,rec_long,48,,,,,
player,201411160nyg,sfo,CrabMi00,fumbles,0,,,,,
player,201411160nyg,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201411160nyg,sfo,BoldAn00,pass_cmp,0,,,,,
player,201411160nyg,sfo,BoldAn00,pass_att,0,,,,,
player,201411160nyg,sfo,BoldAn00,pass_yds,0,,,,,
player,201411160nyg,sfo,BoldAn00,pass_td,0,,,,,
player,201411160nyg,sfo,BoldAn00,pass_int,0,,,,,
player,201411160nyg,sfo,BoldAn00,pass_sacked,0,,,,,
player,201411160nyg,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201411160nyg,sfo,BoldAn00,pass_long,0,,,,,
player,201411160nyg,sfo,BoldAn00,pass_rating,,,,,,
player,201411160nyg,sfo,BoldAn00,rush_att,0,,,,,
player,201411160nyg,sfo,BoldAn00,rush_yds,0,,,,,
player,201411160nyg,sfo,BoldAn00,rush_td,0,,,,,
player,201411160nyg,sfo,BoldAn00,rush_long,0,,,,,
player,201411160nyg,sfo,BoldAn00,targets,6,,,,,
player,201411160nyg,sfo,BoldAn00,rec,5,,,,,
player,201411160nyg,sfo,BoldAn00,rec_yds,53,,,,,
player,201411160nyg,sfo,BoldAn00,rec_td,0,,,,,
player,201411160nyg,sfo,BoldAn00,rec_long,16,,,,,
player,201411160nyg,sfo,BoldAn00,fumbles,0,,,,,
player,201411160nyg,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201411160nyg,sfo,MillBr02,pass_cmp,0,,,,,
player,201411160nyg,sfo,MillBr02,pass_att,0,,,,,
player,201411160nyg,sfo,MillBr02,pass_yds,0,,,,,
player,201411160nyg,sfo,MillBr02,pass_td,0,,,,,
player,201411160nyg,sfo,MillBr02,pass_int,0,,,,,
player,201411160nyg,sfo,MillBr02,pass_sacked,0,,,,,
player,201411160nyg,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201411160nyg,sfo,MillBr02,pass_long,0,,,,,
player,201411160nyg,sfo,MillBr02,pass_rating,,,,,,
player,201411160nyg,sfo,MillBr02,rush_att,0,,,,,
player,201411160nyg,sfo,MillBr02,rush_yds,0,,,,,
player,201411160nyg,sfo,MillBr02,rush_td,0,,,,,
player,201411160nyg,sfo,MillBr02,rush_long,0,,,,,
player,201411160nyg,sfo,MillBr02,targets,2,,,,,
player,201411160nyg,sfo,MillBr02,rec,2,,,,,
player,201411160nyg,sfo,MillBr02,rec_yds,16,,,,,
player,201411160nyg,sfo,MillBr02,rec_td,0,,,,,
player,201411160nyg,sfo,MillBr02,rec_long,11,,,,,
player,201411160nyg,sfo,MillBr02,fumbles,0,,,,,
player,201411160nyg,sfo,MillBr02,fumbles_lost,0,,,,,
player,201411160nyg,sfo,JohnSt00,pass_cmp,0,,,,,
player,201411160nyg,sfo,JohnSt00,pass_att,0,,,,,
player,201411160nyg,sfo,JohnSt00,pass_yds,0,,,,,
player,201411160nyg,sfo,JohnSt00,pass_td,0,,,,,
player,201411160nyg,sfo,JohnSt00,pass_int,0,,,,,
player,201411160nyg,sfo,JohnSt00,pass_sacked,0,,,,,
player,201411160nyg,sfo,JohnSt00,pass_sacked_yds,0,,,,,
player,201411160nyg,sfo,JohnSt00,pass_long,0,,,,,
player,201411160nyg,sfo,JohnSt00,pass_rating,,,,,,
player,201411160nyg,sfo,JohnSt00,rush_att,0,,,,,
player,201411160nyg,sfo,JohnSt00,rush_yds,0,,,,,
player,201411160nyg,sfo,JohnSt00,rush_td,0,,,,,
player,201411160nyg,sfo,JohnSt00,rush_long,0,,,,,
player,201411160nyg,sfo,JohnSt00,targets,1,,,,,
player,201411160nyg,sfo,JohnSt00,rec,1,,,,,
player,201411160nyg,sfo,JohnSt00,rec_yds,8,,,,,
player,201411160nyg,sfo,JohnSt00,rec_td,0,,,,,
player,201411160nyg,sfo,JohnSt00,rec_long,8,,,,,
player,201411160nyg,sfo,JohnSt00,fumbles,0,,,,,
player,201411160nyg,sfo,JohnSt00,fumbles_lost,0,,,,,
player,201411160nyg,sfo,LloyBr00,pass_cmp,0,,,,,
player,201411160nyg,sfo,LloyBr00,pass_att,0,,,,,
player,201411160nyg,sfo,LloyBr00,pass_yds,0,,,,,
player,201411160nyg,sfo,LloyBr00,pass_td,0,,,,,
player,201411160nyg,sfo,LloyBr00,pass_int,0,,,,,
player,201411160nyg,sfo,LloyBr00,pass_sacked,0,,,,,
player,201411160nyg,sfo,LloyBr00,pass_sacked_yds,0,,,,,
player,201411160nyg,sfo,LloyBr00,pass_long,0,,,,,
player,201411160nyg,sfo,LloyBr00,pass_rating,,,,,,
player,201411160nyg,sfo,LloyBr00,rush_att,0,,,,,
player,201411160nyg,sfo,LloyBr00,rush_yds,0,,,,,
player,201411160nyg,sfo,LloyBr00,rush_td,0,,,,,
player,201411160nyg,sfo,LloyBr00,rush_long,0,,,,,
player,201411160nyg,sfo,LloyBr00,targets,2,,,,,
player,201411160nyg,sfo,LloyBr00,rec,0,,,,,
player,201411160nyg,sfo,LloyBr00,rec_yds,0,,,,,
player,201411160nyg,sfo,LloyBr00,rec_td,0,,,,,
player,201411160nyg,sfo,LloyBr00,rec_long,0,,,,,
player,201411160nyg,sfo,LloyBr00,fumbles,0,,,,,
player,201411160nyg,sfo,LloyBr00,fumbles_lost,0,,,,,
player,201411160nyg,sfo,McDoVa00,pass_cmp,0,,,,,
player,201411160nyg,sfo,McDoVa00,pass_att,0,,,,,
player,201411160nyg,sfo,McDoVa00,pass_yds,0,,,,,
player,201411160nyg,sfo,McDoVa00,pass_td,0,,,,,
player,201411160nyg,sfo,McDoVa00,pass_int,0,,,,,
player,201411160nyg,sfo,McDoVa00,pass_sacked,0,,,,,
player,201411160nyg,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201411160nyg,sfo,McDoVa00,pass_long,0,,,,,
player,201411160nyg,sfo,McDoVa00,pass_rating,,,,,,
player,201411160nyg,sfo,McDoVa00,rush_att,0,,,,,
player,201411160nyg,sfo,McDoVa00,rush_yds,0,,,,,
player,201411160nyg,sfo,McDoVa00,rush_td,0,,,,,
player,201411160nyg,sfo,McDoVa00,rush_long,0,,,,,
player,201411160nyg,sfo,McDoVa00,targets,2,,,,,
player,201411160nyg,sfo,McDoVa00,rec,0,,,,,
player,201411160nyg,sfo,McDoVa00,rec_yds,0,,,,,
player,201411160nyg,sfo,McDoVa00,rec_td,0,,,,,
player,201411160nyg,sfo,McDoVa00,rec_long,0,,,,,
player,201411160nyg,sfo,McDoVa00,fumbles,0,,,,,
player,201411160nyg,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201411160nyg,nyg,MannEl00,pass_cmp,22,,,,,
player,201411160nyg,nyg,MannEl00,pass_att,45,,,,,
player,201411160nyg,nyg,MannEl00,pass_yds,280,,,,,
player,201411160nyg,nyg,MannEl00,pass_td,1,,,,,
player,201411160nyg,nyg,MannEl00,pass_int,5,,,,,
player,201411160nyg,nyg,MannEl00,pass_sacked,2,,,,,
player,201411160nyg,nyg,MannEl00,pass_sacked_yds,15,,,,,
player,201411160nyg,nyg,MannEl00,pass_long,37,,,,,
player,201411160nyg,nyg,MannEl00,pass_rating,36.6,,,,,
player,201411160nyg,nyg,MannEl00,rush_att,0,,,,,
player,201411160nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201411160nyg,nyg,MannEl00,rush_td,0,,,,,
player,201411160nyg,nyg,MannEl00,rush_long,0,,,,,
player,201411160nyg,nyg,MannEl00,targets,0,,,,,
player,201411160nyg,nyg,MannEl00,rec,0,,,,,
player,201411160nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201411160nyg,nyg,MannEl00,rec_td,0,,,,,
player,201411160nyg,nyg,MannEl00,rec_long,0,,,,,
player,201411160nyg,nyg,MannEl00,fumbles,1,,,,,
player,201411160nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201411160nyg,nyg,JennRa00,pass_cmp,0,,,,,
player,201411160nyg,nyg,JennRa00,pass_att,0,,,,,
player,201411160nyg,nyg,JennRa00,pass_yds,0,,,,,
player,201411160nyg,nyg,JennRa00,pass_td,0,,,,,
player,201411160nyg,nyg,JennRa00,pass_int,0,,,,,
player,201411160nyg,nyg,JennRa00,pass_sacked,0,,,,,
player,201411160nyg,nyg,JennRa00,pass_sacked_yds,0,,,,,
player,201411160nyg,nyg,JennRa00,pass_long,0,,,,,
player,201411160nyg,nyg,JennRa00,pass_rating,,,,,,
player,201411160nyg,nyg,JennRa00,rush_att,18,,,,,
player,201411160nyg,nyg,JennRa00,rush_yds,59,,,,,
player,201411160nyg,nyg,JennRa00,rush_td,0,,,,,
player,201411160nyg,nyg,JennRa00,rush_long,15,,,,,
player,201411160nyg,nyg,JennRa00,targets,7,,,,,
player,201411160nyg,nyg,JennRa00,rec,4,,,,,
player,201411160nyg,nyg,JennRa00,rec_yds,8,,,,,
player,201411160nyg,nyg,JennRa00,rec_td,0,,,,,
player,201411160nyg,nyg,JennRa00,rec_long,5,,,,,
player,201411160nyg,nyg,JennRa00,fumbles,0,,,,,
player,201411160nyg,nyg,JennRa00,fumbles_lost,0,,,,,
player,201411160nyg,nyg,HynoHe01,pass_cmp,0,,,,,
player,201411160nyg,nyg,HynoHe01,pass_att,0,,,,,
player,201411160nyg,nyg,HynoHe01,pass_yds,0,,,,,
player,201411160nyg,nyg,HynoHe01,pass_td,0,,,,,
player,201411160nyg,nyg,HynoHe01,pass_int,0,,,,,
player,201411160nyg,nyg,HynoHe01,pass_sacked,0,,,,,
player,201411160nyg,nyg,HynoHe01,pass_sacked_yds,0,,,,,
player,201411160nyg,nyg,HynoHe01,pass_long,0,,,,,
player,201411160nyg,nyg,HynoHe01,pass_rating,,,,,,
player,201411160nyg,nyg,HynoHe01,rush_att,1,,,,,
player,201411160nyg,nyg,HynoHe01,rush_yds,4,,,,,
player,201411160nyg,nyg,HynoHe01,rush_td,0,,,,,
player,201411160nyg,nyg,HynoHe01,rush_long,4,,,,,
player,201411160nyg,nyg,HynoHe01,targets,0,,,,,
player,201411160nyg,nyg,HynoHe01,rec,0,,,,,
player,201411160nyg,nyg,HynoHe01,rec_yds,0,,,,,
player,201411160nyg,nyg,HynoHe01,rec_td,0,,,,,
player,201411160nyg,nyg,HynoHe01,rec_long,0,,,,,
player,201411160nyg,nyg,HynoHe01,fumbles,0,,,,,
player,201411160nyg,nyg,HynoHe01,fumbles_lost,0,,,,,
player,201411160nyg,nyg,WillAn00,pass_cmp,0,,,,,
player,201411160nyg,nyg,WillAn00,pass_att,0,,,,,
player,201411160nyg,nyg,WillAn00,pass_yds,0,,,,,
player,201411160nyg,nyg,WillAn00,pass_td,0,,,,,
player,201411160nyg,nyg,WillAn00,pass_int,0,,,,,
player,201411160nyg,nyg,WillAn00,pass_sacked,0,,,,,
player,201411160nyg,nyg,WillAn00,pass_sacked_yds,0,,,,,
player,201411160nyg,nyg,WillAn00,pass_long,0,,,,,
player,201411160nyg,nyg,WillAn00,pass_rating,,,,,,
player,201411160nyg,nyg,WillAn00,rush_att,2,,,,,
player,201411160nyg,nyg,WillAn00,rush_yds,2,,,,,
player,201411160nyg,nyg,WillAn00,rush_td,0,,,,,
player,201411160nyg,nyg,WillAn00,rush_long,5,,,,,
player,201411160nyg,nyg,WillAn00,targets,2,,,,,
player,201411160nyg,nyg,WillAn00,rec,1,,,,,
player,201411160nyg,nyg,WillAn00,rec_yds,4,,,,,
player,201411160nyg,nyg,WillAn00,rec_td,0,,,,,
player,201411160nyg,nyg,WillAn00,rec_long,4,,,,,
player,201411160nyg,nyg,WillAn00,fumbles,0,,,,,
player,201411160nyg,nyg,WillAn00,fumbles_lost,0,,,,,
player,201411160nyg,nyg,RandRu00,pass_cmp,0,,,,,
player,201411160nyg,nyg,RandRu00,pass_att,0,,,,,
player,201411160nyg,nyg,RandRu00,pass_yds,0,,,,,
player,201411160nyg,nyg,RandRu00,pass_td,0,,,,,
player,201411160nyg,nyg,RandRu00,pass_int,0,,,,,
player,201411160nyg,nyg,RandRu00,pass_sacked,0,,,,,
player,201411160nyg,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201411160nyg,nyg,RandRu00,pass_long,0,,,,,
player,201411160nyg,nyg,RandRu00,pass_rating,,,,,,
player,201411160nyg,nyg,RandRu00,rush_att,0,,,,,
player,201411160nyg,nyg,RandRu00,rush_yds,0,,,,,
player,201411160nyg,nyg,RandRu00,rush_td,0,,,,,
player,201411160nyg,nyg,RandRu00,rush_long,0,,,,,
player,201411160nyg,nyg,RandRu00,targets,15,,,,,
player,201411160nyg,nyg,RandRu00,rec,7,,,,,
player,201411160nyg,nyg,RandRu00,rec_yds,112,,,,,
player,201411160nyg,nyg,RandRu00,rec_td,0,,,,,
player,201411160nyg,nyg,RandRu00,rec_long,26,,,,,
player,201411160nyg,nyg,RandRu00,fumbles,0,,,,,
player,201411160nyg,nyg,RandRu00,fumbles_lost,0,,,,,
player,201411160nyg,nyg,BeckOd00,pass_cmp,0,,,,,
player,201411160nyg,nyg,BeckOd00,pass_att,0,,,,,
player,201411160nyg,nyg,BeckOd00,pass_yds,0,,,,,
player,201411160nyg,nyg,BeckOd00,pass_td,0,,,,,
player,201411160nyg,nyg,BeckOd00,pass_int,0,,,,,
player,201411160nyg,nyg,BeckOd00,pass_sacked,0,,,,,
player,201411160nyg,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201411160nyg,nyg,BeckOd00,pass_long,0,,,,,
player,201411160nyg,nyg,BeckOd00,pass_rating,,,,,,
player,201411160nyg,nyg,BeckOd00,rush_att,0,,,,,
player,201411160nyg,nyg,BeckOd00,rush_yds,0,,,,,
player,201411160nyg,nyg,BeckOd00,rush_td,0,,,,,
player,201411160nyg,nyg,BeckOd00,rush_long,0,,,,,
player,201411160nyg,nyg,BeckOd00,targets,13,,,,,
player,201411160nyg,nyg,BeckOd00,rec,6,,,,,
player,201411160nyg,nyg,BeckOd00,rec_yds,93,,,,,
player,201411160nyg,nyg,BeckOd00,rec_td,0,,,,,
player,201411160nyg,nyg,BeckOd00,rec_long,37,,,,,
player,201411160nyg,nyg,BeckOd00,fumbles,0,,,,,
player,201411160nyg,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201411160nyg,nyg,DonnLa00,pass_cmp,0,,,,,
player,201411160nyg,nyg,DonnLa00,pass_att,0,,,,,
player,201411160nyg,nyg,DonnLa00,pass_yds,0,,,,,
player,201411160nyg,nyg,DonnLa00,pass_td,0,,,,,
player,201411160nyg,nyg,DonnLa00,pass_int,0,,,,,
player,201411160nyg,nyg,DonnLa00,pass_sacked,0,,,,,
player,201411160nyg,nyg,DonnLa00,pass_sacked_yds,0,,,,,
player,201411160nyg,nyg,DonnLa00,pass_long,0,,,,,
player,201411160nyg,nyg,DonnLa00,pass_rating,,,,,,
player,201411160nyg,nyg,DonnLa00,rush_att,0,,,,,
player,201411160nyg,nyg,DonnLa00,rush_yds,0,,,,,
player,201411160nyg,nyg,DonnLa00,rush_td,0,,,,,
player,201411160nyg,nyg,DonnLa00,rush_long,0,,,,,
player,201411160nyg,nyg,DonnLa00,targets,6,,,,,
player,201411160nyg,nyg,DonnLa00,rec,3,,,,,
player,201411160nyg,nyg,DonnLa00,rec_yds,54,,,,,
player,201411160nyg,nyg,DonnLa00,rec_td,1,,,,,
player,201411160nyg,nyg,DonnLa00,rec_long,30,,,,,
player,201411160nyg,nyg,DonnLa00,fumbles,0,,,,,
player,201411160nyg,nyg,DonnLa00,fumbles_lost,0,,,,,
player,201411160nyg,nyg,ParkPr00,pass_cmp,0,,,,,
player,201411160nyg,nyg,ParkPr00,pass_att,0,,,,,
player,201411160nyg,nyg,ParkPr00,pass_yds,0,,,,,
player,201411160nyg,nyg,ParkPr00,pass_td,0,,,,,
player,201411160nyg,nyg,ParkPr00,pass_int,0,,,,,
player,201411160nyg,nyg,ParkPr00,pass_sacked,0,,,,,
player,201411160nyg,nyg,ParkPr00,pass_sacked_yds,0,,,,,
player,201411160nyg,nyg,ParkPr00,pass_long,0,,,,,
player,201411160nyg,nyg,ParkPr00,pass_rating,,,,,,
player,201411160nyg,nyg,ParkPr00,rush_att,0,,,,,
player,201411160nyg,nyg,ParkPr00,rush_yds,0,,,,,
player,201411160nyg,nyg,ParkPr00,rush_td,0,,,,,
player,201411160nyg,nyg,ParkPr00,rush_long,0,,,,,
player,201411160nyg,nyg,ParkPr00,targets,2,,,,,
player,201411160nyg,nyg,ParkPr00,rec,1,,,,,
player,201411160nyg,nyg,ParkPr00,rec_yds,9,,,,,
player,201411160nyg,nyg,ParkPr00,rec_td,0,,,,,
player,201411160nyg,nyg,ParkPr00,rec_long,9,,,,,
player,201411160nyg,nyg,ParkPr00,fumbles,0,,,,,
player,201411160nyg,nyg,ParkPr00,fumbles_lost,0,,,,,
player,201411160nyg,sfo,BorlCh00,def_int,2,,,,,
player,201411160nyg,sfo,BorlCh00,def_int_yds,12,,,,,
player,201411160nyg,sfo,BorlCh00,def_int_td,0,,,,,
player,201411160nyg,sfo,BorlCh00,def_int_long,12,,,,,
player,201411160nyg,sfo,BorlCh00,pass_defended,2,,,,,
player,201411160nyg,sfo,BorlCh00,sacks,0.0,,,,,
player,201411160nyg,sfo,BorlCh00,tackles_combined,13,,,,,
player,201411160nyg,sfo,BorlCh00,tackles_solo,9,,,,,
player,201411160nyg,sfo,BorlCh00,tackles_assists,4,,,,,
player,201411160nyg,sfo,BorlCh00,tackles_loss,2,,,,,
player,201411160nyg,sfo,BorlCh00,qb_hits,0,,,,,
player,201411160nyg,sfo,BorlCh00,fumbles_rec,0,,,,,
player,201411160nyg,sfo,BorlCh00,fumbles_rec_yds,0,,,,,
player,201411160nyg,sfo,BorlCh00,fumbles_rec_td,0,,,,,
player,201411160nyg,sfo,BorlCh00,fumbles_forced,0,,,,,
player,201411160nyg,sfo,WilhMi00,def_int,1,,,,,
player,201411160nyg,sfo,WilhMi00,def_int_yds,1,,,,,
player,201411160nyg,sfo,WilhMi00,def_int_td,0,,,,,
player,201411160nyg,sfo,WilhMi00,def_int_long,1,,,,,
player,201411160nyg,sfo,WilhMi00,pass_defended,1,,,,,
player,201411160nyg,sfo,WilhMi00,sacks,0.0,,,,,
player,201411160nyg,sfo,WilhMi00,tackles_combined,7,,,,,
player,201411160nyg,sfo,WilhMi00,tackles_solo,4,,,,,
player,201411160nyg,sfo,WilhMi00,tackles_assists,3,,,,,
player,201411160nyg,sfo,WilhMi00,tackles_loss,0,,,,,
