game,2014,5,20141005,201410050dal,htx,"Houston Texans",17,dal,"Dallas Cowboys",20
player,201410050dal,dal,HarrDw00,pass_defended,0,,,,,
player,201410050dal,dal,HarrDw00,sacks,0.0,,,,,
player,201410050dal,dal,HarrDw00,tackles_combined,1,,,,,
player,201410050dal,dal,HarrDw00,tackles_solo,0,,,,,
player,201410050dal,dal,HarrDw00,tackles_assists,1,,,,,
player,201410050dal,dal,HarrDw00,tackles_loss,0,,,,,
player,201410050dal,dal,HarrDw00,qb_hits,0,,,,,
player,201410050dal,dal,HarrDw00,fumbles_rec,0,,,,,
player,201410050dal,dal,HarrDw00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,HarrDw00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,HarrDw00,fumbles_forced,0,,,,,
player,201410050dal,dal,HeatJe00,def_int,0,,,,,
player,201410050dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201410050dal,dal,HeatJe00,def_int_td,0,,,,,
player,201410050dal,dal,HeatJe00,def_int_long,0,,,,,
player,201410050dal,dal,HeatJe00,pass_defended,0,,,,,
player,201410050dal,dal,HeatJe00,sacks,0.0,,,,,
player,201410050dal,dal,HeatJe00,tackles_combined,1,,,,,
player,201410050dal,dal,HeatJe00,tackles_solo,1,,,,,
player,201410050dal,dal,HeatJe00,tackles_assists,0,,,,,
player,201410050dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201410050dal,dal,HeatJe00,qb_hits,0,,,,,
player,201410050dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201410050dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201410050dal,dal,MeltHe99,def_int,0,,,,,
player,201410050dal,dal,MeltHe99,def_int_yds,0,,,,,
player,201410050dal,dal,MeltHe99,def_int_td,0,,,,,
player,201410050dal,dal,MeltHe99,def_int_long,0,,,,,
player,201410050dal,dal,MeltHe99,pass_defended,0,,,,,
player,201410050dal,dal,MeltHe99,sacks,0.0,,,,,
player,201410050dal,dal,MeltHe99,tackles_combined,1,,,,,
player,201410050dal,dal,MeltHe99,tackles_solo,1,,,,,
player,201410050dal,dal,MeltHe99,tackles_assists,0,,,,,
player,201410050dal,dal,MeltHe99,tackles_loss,0,,,,,
player,201410050dal,dal,MeltHe99,qb_hits,0,,,,,
player,201410050dal,dal,MeltHe99,fumbles_rec,0,,,,,
player,201410050dal,dal,MeltHe99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,MeltHe99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,MeltHe99,fumbles_forced,0,,,,,
player,201410050dal,dal,MincJe99,def_int,0,,,,,
player,201410050dal,dal,MincJe99,def_int_yds,0,,,,,
player,201410050dal,dal,MincJe99,def_int_td,0,,,,,
player,201410050dal,dal,MincJe99,def_int_long,0,,,,,
player,201410050dal,dal,MincJe99,pass_defended,0,,,,,
player,201410050dal,dal,MincJe99,sacks,0.0,,,,,
player,201410050dal,dal,MincJe99,tackles_combined,1,,,,,
player,201410050dal,dal,MincJe99,tackles_solo,0,,,,,
player,201410050dal,dal,MincJe99,tackles_assists,1,,,,,
player,201410050dal,dal,MincJe99,tackles_loss,0,,,,,
player,201410050dal,dal,MincJe99,qb_hits,1,,,,,
player,201410050dal,dal,MincJe99,fumbles_rec,0,,,,,
player,201410050dal,dal,MincJe99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,MincJe99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,MincJe99,fumbles_forced,0,,,,,
player,201410050dal,dal,PatmTy00,def_int,0,,,,,
player,201410050dal,dal,PatmTy00,def_int_yds,0,,,,,
player,201410050dal,dal,PatmTy00,def_int_td,0,,,,,
player,201410050dal,dal,PatmTy00,def_int_long,0,,,,,
player,201410050dal,dal,PatmTy00,pass_defended,0,,,,,
player,201410050dal,dal,PatmTy00,sacks,0.0,,,,,
player,201410050dal,dal,PatmTy00,tackles_combined,1,,,,,
player,201410050dal,dal,PatmTy00,tackles_solo,0,,,,,
player,201410050dal,dal,PatmTy00,tackles_assists,1,,,,,
player,201410050dal,dal,PatmTy00,tackles_loss,0,,,,,
player,201410050dal,dal,PatmTy00,qb_hits,0,,,,,
player,201410050dal,dal,PatmTy00,fumbles_rec,0,,,,,
player,201410050dal,dal,PatmTy00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,PatmTy00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,PatmTy00,fumbles_forced,0,,,,,
player,201410050dal,dal,SpenAn99,def_int,0,,,,,
player,201410050dal,dal,SpenAn99,def_int_yds,0,,,,,
player,201410050dal,dal,SpenAn99,def_int_td,0,,,,,
player,201410050dal,dal,SpenAn99,def_int_long,0,,,,,
player,201410050dal,dal,SpenAn99,pass_defended,0,,,,,
player,201410050dal,dal,SpenAn99,sacks,0.0,,,,,
player,201410050dal,dal,SpenAn99,tackles_combined,1,,,,,
player,201410050dal,dal,SpenAn99,tackles_solo,0,,,,,
player,201410050dal,dal,SpenAn99,tackles_assists,1,,,,,
player,201410050dal,dal,SpenAn99,tackles_loss,0,,,,,
player,201410050dal,dal,SpenAn99,qb_hits,0,,,,,
player,201410050dal,dal,SpenAn99,fumbles_rec,0,,,,,
player,201410050dal,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,SpenAn99,fumbles_forced,0,,,,,
player,201410050dal,dal,SpilCJ99,def_int,0,,,,,
player,201410050dal,dal,SpilCJ99,def_int_yds,0,,,,,
player,201410050dal,dal,SpilCJ99,def_int_td,0,,,,,
player,201410050dal,dal,SpilCJ99,def_int_long,0,,,,,
player,201410050dal,dal,SpilCJ99,pass_defended,0,,,,,
player,201410050dal,dal,SpilCJ99,sacks,0.0,,,,,
player,201410050dal,dal,SpilCJ99,tackles_combined,1,,,,,
player,201410050dal,dal,SpilCJ99,tackles_solo,0,,,,,
player,201410050dal,dal,SpilCJ99,tackles_assists,1,,,,,
player,201410050dal,dal,SpilCJ99,tackles_loss,0,,,,,
player,201410050dal,dal,SpilCJ99,qb_hits,0,,,,,
player,201410050dal,dal,SpilCJ99,fumbles_rec,0,,,,,
player,201410050dal,dal,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,SpilCJ99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,SpilCJ99,fumbles_forced,0,,,,,
player,201410050dal,htx,MartKe01,kick_ret,0,,,,,
player,201410050dal,htx,MartKe01,kick_ret_yds,0,,,,,
player,201410050dal,htx,MartKe01,kick_ret_yds_per_ret,,,,,,
player,201410050dal,htx,MartKe01,kick_ret_td,0,,,,,
player,201410050dal,htx,MartKe01,kick_ret_long,0,,,,,
player,201410050dal,htx,MartKe01,punt_ret,3,,,,,
player,201410050dal,htx,MartKe01,punt_ret_yds,30,,,,,
player,201410050dal,htx,MartKe01,punt_ret_yds_per_ret,10.0,,,,,
player,201410050dal,htx,MartKe01,punt_ret_td,0,,,,,
player,201410050dal,htx,MartKe01,punt_ret_long,14,,,,,
player,201410050dal,htx,MannDa21,kick_ret,1,,,,,
player,201410050dal,htx,MannDa21,kick_ret_yds,21,,,,,
player,201410050dal,htx,MannDa21,kick_ret_yds_per_ret,21.0,,,,,
player,201410050dal,htx,MannDa21,kick_ret_td,0,,,,,
player,201410050dal,htx,MannDa21,kick_ret_long,21,,,,,
player,201410050dal,htx,MannDa21,punt_ret,0,,,,,
player,201410050dal,htx,MannDa21,punt_ret_yds,0,,,,,
player,201410050dal,htx,MannDa21,punt_ret_yds_per_ret,,,,,,
player,201410050dal,htx,MannDa21,punt_ret_td,0,,,,,
player,201410050dal,htx,MannDa21,punt_ret_long,0,,,,,
player,201410050dal,dal,HarrDw00,kick_ret,2,,,,,
player,201410050dal,dal,HarrDw00,kick_ret_yds,53,,,,,
player,201410050dal,dal,HarrDw00,kick_ret_yds_per_ret,26.5,,,,,
player,201410050dal,dal,HarrDw00,kick_ret_td,0,,,,,
player,201410050dal,dal,HarrDw00,kick_ret_long,29,,,,,
player,201410050dal,dal,HarrDw00,punt_ret,5,,,,,
player,201410050dal,dal,HarrDw00,punt_ret_yds,60,,,,,
player,201410050dal,dal,HarrDw00,punt_ret_yds_per_ret,12.0,,,,,
player,201410050dal,dal,HarrDw00,punt_ret_td,0,,,,,
player,201410050dal,dal,HarrDw00,punt_ret_long,38,,,,,
player,201410050dal,htx,BullRa00,xpm,2,,,,,
player,201410050dal,htx,BullRa00,xpa,2,,,,,
player,201410050dal,htx,BullRa00,fgm,1,,,,,
player,201410050dal,htx,BullRa00,fga,1,,,,,
player,201410050dal,htx,BullRa00,punt,0,,,,,
player,201410050dal,htx,BullRa00,punt_yds,0,,,,,
player,201410050dal,htx,BullRa00,punt_yds_per_punt,,,,,,
player,201410050dal,htx,BullRa00,punt_long,0,,,,,
player,201410050dal,htx,LechSh20,xpm,,,,,,
player,201410050dal,htx,LechSh20,xpa,,,,,,
player,201410050dal,htx,LechSh20,fgm,,,,,,
player,201410050dal,htx,LechSh20,fga,,,,,,
player,201410050dal,htx,LechSh20,punt,7,,,,,
player,201410050dal,htx,LechSh20,punt_yds,326,,,,,
player,201410050dal,htx,LechSh20,punt_yds_per_punt,46.6,,,,,
player,201410050dal,htx,LechSh20,punt_long,60,,,,,
player,201410050dal,dal,BailDa00,xpm,2,,,,,
player,201410050dal,dal,BailDa00,xpa,2,,,,,
player,201410050dal,dal,BailDa00,fgm,2,,,,,
player,201410050dal,dal,BailDa00,fga,3,,,,,
player,201410050dal,dal,BailDa00,punt,0,,,,,
player,201410050dal,dal,BailDa00,punt_yds,0,,,,,
player,201410050dal,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201410050dal,dal,BailDa00,punt_long,0,,,,,
player,201410050dal,dal,JoneCh02,xpm,,,,,,
player,201410050dal,dal,JoneCh02,xpa,,,,,,
player,201410050dal,dal,JoneCh02,fgm,,,,,,
player,201410050dal,dal,JoneCh02,fga,,,,,,
player,201410050dal,dal,JoneCh02,punt,4,,,,,
player,201410050dal,dal,JoneCh02,punt_yds,185,,,,,
player,201410050dal,dal,JoneCh02,punt_yds_per_punt,46.3,,,,,
player,201410050dal,dal,JoneCh02,punt_long,50,,,,,
player,201410050dal,dal,WittJa00,pos,TE,,,,,
player,201410050dal,dal,WittJa00,offense,76,,,,,
player,201410050dal,dal,WittJa00,off_pct,100%,,,,,
player,201410050dal,dal,WittJa00,defense,0,,,,,
player,201410050dal,dal,WittJa00,def_pct,0%,,,,,
player,201410050dal,dal,WittJa00,special_teams,6,,,,,
player,201410050dal,dal,WittJa00,st_pct,21%,,,,,
player,201410050dal,dal,SmitTy00,pos,T,,,,,
player,201410050dal,dal,SmitTy00,offense,76,,,,,
player,201410050dal,dal,SmitTy00,off_pct,100%,,,,,
player,201410050dal,dal,SmitTy00,defense,0,,,,,
player,201410050dal,dal,SmitTy00,def_pct,0%,,,,,
player,201410050dal,dal,SmitTy00,special_teams,5,,,,,
player,201410050dal,dal,SmitTy00,st_pct,18%,,,,,
player,201410050dal,dal,LearRo00,pos,G,,,,,
player,201410050dal,dal,LearRo00,offense,76,,,,,
player,201410050dal,dal,LearRo00,off_pct,100%,,,,,
player,201410050dal,dal,LearRo00,defense,0,,,,,
player,201410050dal,dal,LearRo00,def_pct,0%,,,,,
player,201410050dal,dal,LearRo00,special_teams,5,,,,,
player,201410050dal,dal,LearRo00,st_pct,18%,,,,,
player,201410050dal,dal,FredTr00,pos,C,,,,,
player,201410050dal,dal,FredTr00,offense,76,,,,,
player,201410050dal,dal,FredTr00,off_pct,100%,,,,,
player,201410050dal,dal,FredTr00,defense,0,,,,,
player,201410050dal,dal,FredTr00,def_pct,0%,,,,,
player,201410050dal,dal,FredTr00,special_teams,5,,,,,
player,201410050dal,dal,FredTr00,st_pct,18%,,,,,
player,201410050dal,dal,FreeDo20,pos,T,,,,,
player,201410050dal,dal,FreeDo20,offense,76,,,,,
player,201410050dal,dal,FreeDo20,off_pct,100%,,,,,
player,201410050dal,dal,FreeDo20,defense,0,,,,,
player,201410050dal,dal,FreeDo20,def_pct,0%,,,,,
player,201410050dal,dal,FreeDo20,special_teams,5,,,,,
player,201410050dal,dal,FreeDo20,st_pct,18%,,,,,
player,201410050dal,dal,MartZa00,pos,G,,,,,
player,201410050dal,dal,MartZa00,offense,76,,,,,
player,201410050dal,dal,MartZa00,off_pct,100%,,,,,
player,201410050dal,dal,MartZa00,defense,0,,,,,
player,201410050dal,dal,MartZa00,def_pct,0%,,,,,
player,201410050dal,dal,MartZa00,special_teams,5,,,,,
player,201410050dal,dal,MartZa00,st_pct,18%,,,,,
player,201410050dal,dal,RomoTo00,pos,QB,,,,,
player,201410050dal,dal,RomoTo00,offense,76,,,,,
player,201410050dal,dal,RomoTo00,off_pct,100%,,,,,
player,201410050dal,dal,RomoTo00,defense,0,,,,,
player,201410050dal,dal,RomoTo00,def_pct,0%,,,,,
player,201410050dal,dal,RomoTo00,special_teams,0,,,,,
player,201410050dal,dal,RomoTo00,st_pct,0%,,,,,
player,201410050dal,dal,BryaDe01,pos,WR,,,,,
player,201410050dal,dal,BryaDe01,offense,69,,,,,
player,201410050dal,dal,BryaDe01,off_pct,91%,,,,,
player,201410050dal,dal,BryaDe01,defense,0,,,,,
player,201410050dal,dal,BryaDe01,def_pct,0%,,,,,
player,201410050dal,dal,BryaDe01,special_teams,1,,,,,
player,201410050dal,dal,BryaDe01,st_pct,4%,,,,,
player,201410050dal,dal,MurrDe00,pos,RB,,,,,
player,201410050dal,dal,MurrDe00,offense,67,,,,,
player,201410050dal,dal,MurrDe00,off_pct,88%,,,,,
player,201410050dal,dal,MurrDe00,defense,0,,,,,
player,201410050dal,dal,MurrDe00,def_pct,0%,,,,,
player,201410050dal,dal,MurrDe00,special_teams,0,,,,,
player,201410050dal,dal,MurrDe00,st_pct,0%,,,,,
player,201410050dal,dal,WillTe01,pos,WR,,,,,
player,201410050dal,dal,WillTe01,offense,66,,,,,
player,201410050dal,dal,WillTe01,off_pct,87%,,,,,
player,201410050dal,dal,WillTe01,defense,0,,,,,
player,201410050dal,dal,WillTe01,def_pct,0%,,,,,
player,201410050dal,dal,WillTe01,special_teams,0,,,,,
player,201410050dal,dal,WillTe01,st_pct,0%,,,,,
player,201410050dal,dal,BeasCo00,pos,WR,,,,,
player,201410050dal,dal,BeasCo00,offense,34,,,,,
player,201410050dal,dal,BeasCo00,off_pct,45%,,,,,
player,201410050dal,dal,BeasCo00,defense,0,,,,,
player,201410050dal,dal,BeasCo00,def_pct,0%,,,,,
player,201410050dal,dal,BeasCo00,special_teams,0,,,,,
player,201410050dal,dal,BeasCo00,st_pct,0%,,,,,
player,201410050dal,dal,HannJa00,pos,TE,,,,,
player,201410050dal,dal,HannJa00,offense,20,,,,,
player,201410050dal,dal,HannJa00,off_pct,26%,,,,,
player,201410050dal,dal,HannJa00,defense,0,,,,,
player,201410050dal,dal,HannJa00,def_pct,0%,,,,,
player,201410050dal,dal,HannJa00,special_teams,13,,,,,
player,201410050dal,dal,HannJa00,st_pct,46%,,,,,
player,201410050dal,dal,StreDe00,pos,WR,,,,,
player,201410050dal,dal,StreDe00,offense,14,,,,,
player,201410050dal,dal,StreDe00,off_pct,18%,,,,,
player,201410050dal,dal,StreDe00,defense,0,,,,,
player,201410050dal,dal,StreDe00,def_pct,0%,,,,,
player,201410050dal,dal,StreDe00,special_teams,0,,,,,
player,201410050dal,dal,StreDe00,st_pct,0%,,,,,
player,201410050dal,dal,HarrDw00,pos,WR,,,,,
player,201410050dal,dal,HarrDw00,offense,11,,,,,
player,201410050dal,dal,HarrDw00,off_pct,14%,,,,,
player,201410050dal,dal,HarrDw00,defense,0,,,,,
player,201410050dal,dal,HarrDw00,def_pct,0%,,,,,
player,201410050dal,dal,HarrDw00,special_teams,20,,,,,
player,201410050dal,dal,HarrDw00,st_pct,71%,,,,,
player,201410050dal,dal,ClutTy00,pos,FB,,,,,
player,201410050dal,dal,ClutTy00,offense,9,,,,,
player,201410050dal,dal,ClutTy00,off_pct,12%,,,,,
player,201410050dal,dal,ClutTy00,defense,0,,,,,
player,201410050dal,dal,ClutTy00,def_pct,0%,,,,,
player,201410050dal,dal,ClutTy00,special_teams,3,,,,,
player,201410050dal,dal,ClutTy00,st_pct,11%,,,,,
player,201410050dal,dal,ParnJe00,pos,T,,,,,
player,201410050dal,dal,ParnJe00,offense,5,,,,,
player,201410050dal,dal,ParnJe00,off_pct,7%,,,,,
player,201410050dal,dal,ParnJe00,defense,0,,,,,
player,201410050dal,dal,ParnJe00,def_pct,0%,,,,,
player,201410050dal,dal,ParnJe00,special_teams,5,,,,,
player,201410050dal,dal,ParnJe00,st_pct,18%,,,,,
player,201410050dal,dal,EscoGa00,pos,TE,,,,,
player,201410050dal,dal,EscoGa00,offense,4,,,,,
player,201410050dal,dal,EscoGa00,off_pct,5%,,,,,
player,201410050dal,dal,EscoGa00,defense,0,,,,,
player,201410050dal,dal,EscoGa00,def_pct,0%,,,,,
player,201410050dal,dal,EscoGa00,special_teams,10,,,,,
player,201410050dal,dal,EscoGa00,st_pct,36%,,,,,
player,201410050dal,dal,RandJo01,pos,RB,,,,,
player,201410050dal,dal,RandJo01,offense,3,,,,,
player,201410050dal,dal,RandJo01,off_pct,4%,,,,,
player,201410050dal,dal,RandJo01,defense,0,,,,,
player,201410050dal,dal,RandJo01,def_pct,0%,,,,,
player,201410050dal,dal,RandJo01,special_teams,5,,,,,
player,201410050dal,dal,RandJo01,st_pct,18%,,,,,
player,201410050dal,dal,DunbLa00,pos,RB,,,,,
player,201410050dal,dal,DunbLa00,offense,2,,,,,
player,201410050dal,dal,DunbLa00,off_pct,3%,,,,,
player,201410050dal,dal,DunbLa00,defense,0,,,,,
player,201410050dal,dal,DunbLa00,def_pct,0%,,,,,
player,201410050dal,dal,DunbLa00,special_teams,13,,,,,
player,201410050dal,dal,DunbLa00,st_pct,46%,,,,,
player,201410050dal,dal,WilcJ.00,pos,FS,,,,,
player,201410050dal,dal,WilcJ.00,offense,0,,,,,
player,201410050dal,dal,WilcJ.00,off_pct,0%,,,,,
player,201410050dal,dal,WilcJ.00,defense,59,,,,,
player,201410050dal,dal,WilcJ.00,def_pct,100%,,,,,
player,201410050dal,dal,WilcJ.00,special_teams,16,,,,,
player,201410050dal,dal,WilcJ.00,st_pct,57%,,,,,
player,201410050dal,dal,ChurBa99,pos,SS,,,,,
player,201410050dal,dal,ChurBa99,offense,0,,,,,
player,201410050dal,dal,ChurBa99,off_pct,0%,,,,,
player,201410050dal,dal,ChurBa99,defense,59,,,,,
player,201410050dal,dal,ChurBa99,def_pct,100%,,,,,
player,201410050dal,dal,ChurBa99,special_teams,11,,,,,
player,201410050dal,dal,ChurBa99,st_pct,39%,,,,,
player,201410050dal,dal,ScanOr99,pos,CB,,,,,
player,201410050dal,dal,ScanOr99,offense,0,,,,,
player,201410050dal,dal,ScanOr99,off_pct,0%,,,,,
player,201410050dal,dal,ScanOr99,defense,59,,,,,
player,201410050dal,dal,ScanOr99,def_pct,100%,,,,,
player,201410050dal,dal,ScanOr99,special_teams,10,,,,,
player,201410050dal,dal,ScanOr99,st_pct,36%,,,,,
player,201410050dal,dal,CarrBr99,pos,CB,,,,,
player,201410050dal,dal,CarrBr99,offense,0,,,,,
player,201410050dal,dal,CarrBr99,off_pct,0%,,,,,
player,201410050dal,dal,CarrBr99,defense,59,,,,,
player,201410050dal,dal,CarrBr99,def_pct,100%,,,,,
player,201410050dal,dal,CarrBr99,special_teams,4,,,,,
player,201410050dal,dal,CarrBr99,st_pct,14%,,,,,
player,201410050dal,dal,DuraJu99,pos,LB,,,,,
player,201410050dal,dal,DuraJu99,offense,0,,,,,
player,201410050dal,dal,DuraJu99,off_pct,0%,,,,,
player,201410050dal,dal,DuraJu99,defense,59,,,,,
player,201410050dal,dal,DuraJu99,def_pct,100%,,,,,
player,201410050dal,dal,DuraJu99,special_teams,3,,,,,
player,201410050dal,dal,DuraJu99,st_pct,11%,,,,,
player,201410050dal,dal,McClRo00,pos,LB,,,,,
player,201410050dal,dal,McClRo00,offense,0,,,,,
player,201410050dal,dal,McClRo00,off_pct,0%,,,,,
player,201410050dal,dal,McClRo00,defense,47,,,,,
player,201410050dal,dal,McClRo00,def_pct,80%,,,,,
player,201410050dal,dal,McClRo00,special_teams,0,,,,,
player,201410050dal,dal,McClRo00,st_pct,0%,,,,,
player,201410050dal,dal,CrawTy00,pos,DE,,,,,
player,201410050dal,dal,CrawTy00,offense,0,,,,,
player,201410050dal,dal,CrawTy00,off_pct,0%,,,,,
player,201410050dal,dal,CrawTy00,defense,45,,,,,
player,201410050dal,dal,CrawTy00,def_pct,76%,,,,,
player,201410050dal,dal,CrawTy00,special_teams,11,,,,,
player,201410050dal,dal,CrawTy00,st_pct,39%,,,,,
player,201410050dal,dal,MincJe99,pos,DE,,,,,
player,201410050dal,dal,MincJe99,offense,0,,,,,
player,201410050dal,dal,MincJe99,off_pct,0%,,,,,
player,201410050dal,dal,MincJe99,defense,41,,,,,
player,201410050dal,dal,MincJe99,def_pct,69%,,,,,
player,201410050dal,dal,MincJe99,special_teams,3,,,,,
player,201410050dal,dal,MincJe99,st_pct,11%,,,,,
player,201410050dal,dal,MoorSt00,pos,CB,,,,,
player,201410050dal,dal,MoorSt00,offense,0,,,,,
player,201410050dal,dal,MoorSt00,off_pct,0%,,,,,
player,201410050dal,dal,MoorSt00,defense,37,,,,,
player,201410050dal,dal,MoorSt00,def_pct,63%,,,,,
player,201410050dal,dal,MoorSt00,special_teams,0,,,,,
player,201410050dal,dal,MoorSt00,st_pct,0%,,,,,
player,201410050dal,dal,HaydNi99,pos,DT,,,,,
player,201410050dal,dal,HaydNi99,offense,0,,,,,
player,201410050dal,dal,HaydNi99,off_pct,0%,,,,,
player,201410050dal,dal,HaydNi99,defense,34,,,,,
player,201410050dal,dal,HaydNi99,def_pct,58%,,,,,
player,201410050dal,dal,HaydNi99,special_teams,3,,,,,
player,201410050dal,dal,HaydNi99,st_pct,11%,,,,,
player,201410050dal,dal,SelvGe99,pos,DE,,,,,
player,201410050dal,dal,SelvGe99,offense,0,,,,,
player,201410050dal,dal,SelvGe99,off_pct,0%,,,,,
player,201410050dal,dal,SelvGe99,defense,34,,,,,
player,201410050dal,dal,SelvGe99,def_pct,58%,,,,,
player,201410050dal,dal,SelvGe99,special_teams,0,,,,,
player,201410050dal,dal,SelvGe99,st_pct,0%,,,,,
player,201410050dal,dal,HitcAn00,pos,LB,,,,,
player,201410050dal,dal,HitcAn00,offense,0,,,,,
player,201410050dal,dal,HitcAn00,off_pct,0%,,,,,
player,201410050dal,dal,HitcAn00,defense,33,,,,,
player,201410050dal,dal,HitcAn00,def_pct,56%,,,,,
player,201410050dal,dal,HitcAn00,special_teams,14,,,,,
player,201410050dal,dal,HitcAn00,st_pct,50%,,,,,
player,201410050dal,dal,SpenAn99,pos,DE,,,,,
player,201410050dal,dal,SpenAn99,offense,0,,,,,
player,201410050dal,dal,SpenAn99,off_pct,0%,,,,,
player,201410050dal,dal,SpenAn99,defense,23,,,,,
player,201410050dal,dal,SpenAn99,def_pct,39%,,,,,
player,201410050dal,dal,SpenAn99,special_teams,0,,,,,
player,201410050dal,dal,SpenAn99,st_pct,0%,,,,,
player,201410050dal,dal,CrawJa00,pos,DE,,,,,
player,201410050dal,dal,CrawJa00,offense,0,,,,,
player,201410050dal,dal,CrawJa00,off_pct,0%,,,,,
player,201410050dal,dal,CrawJa00,defense,21,,,,,
player,201410050dal,dal,CrawJa00,def_pct,36%,,,,,
player,201410050dal,dal,CrawJa00,special_teams,7,,,,,
player,201410050dal,dal,CrawJa00,st_pct,25%,,,,,
player,201410050dal,dal,MeltHe99,pos,DT,,,,,
player,201410050dal,dal,MeltHe99,offense,0,,,,,
player,201410050dal,dal,MeltHe99,off_pct,0%,,,,,
player,201410050dal,dal,MeltHe99,defense,20,,,,,
player,201410050dal,dal,MeltHe99,def_pct,34%,,,,,
player,201410050dal,dal,MeltHe99,special_teams,0,,,,,
player,201410050dal,dal,MeltHe99,st_pct,0%,,,,,
player,201410050dal,dal,McClTe00,pos,DT,,,,,
player,201410050dal,dal,McClTe00,offense,0,,,,,
player,201410050dal,dal,McClTe00,off_pct,0%,,,,,
player,201410050dal,dal,McClTe00,defense,18,,,,,
player,201410050dal,dal,McClTe00,def_pct,31%,,,,,
player,201410050dal,dal,McClTe00,special_teams,0,,,,,
player,201410050dal,dal,McClTe00,st_pct,0%,,,,,
player,201410050dal,dal,WilbKy00,pos,LB,,,,,
player,201410050dal,dal,WilbKy00,offense,0,,,,,
player,201410050dal,dal,WilbKy00,off_pct,0%,,,,,
player,201410050dal,dal,WilbKy00,defense,1,,,,,
player,201410050dal,dal,WilbKy00,def_pct,2%,,,,,
player,201410050dal,dal,WilbKy00,special_teams,22,,,,,
player,201410050dal,dal,WilbKy00,st_pct,79%,,,,,
player,201410050dal,dal,SpilCJ99,pos,SS,,,,,
player,201410050dal,dal,SpilCJ99,offense,0,,,,,
player,201410050dal,dal,SpilCJ99,off_pct,0%,,,,,
player,201410050dal,dal,SpilCJ99,defense,0,,,,,
player,201410050dal,dal,SpilCJ99,def_pct,0%,,,,,
player,201410050dal,dal,SpilCJ99,special_teams,20,,,,,
player,201410050dal,dal,SpilCJ99,st_pct,71%,,,,,
player,201410050dal,dal,HeatJe00,pos,FS,,,,,
player,201410050dal,dal,HeatJe00,offense,0,,,,,
player,201410050dal,dal,HeatJe00,off_pct,0%,,,,,
player,201410050dal,dal,HeatJe00,defense,0,,,,,
player,201410050dal,dal,HeatJe00,def_pct,0%,,,,,
player,201410050dal,dal,HeatJe00,special_teams,20,,,,,
player,201410050dal,dal,HeatJe00,st_pct,71%,,,,,
player,201410050dal,dal,BailDa00,pos,K,,,,,
player,201410050dal,dal,BailDa00,offense,0,,,,,
player,201410050dal,dal,BailDa00,off_pct,0%,,,,,
player,201410050dal,dal,BailDa00,defense,0,,,,,
player,201410050dal,dal,BailDa00,def_pct,0%,,,,,
player,201410050dal,dal,BailDa00,special_teams,10,,,,,
player,201410050dal,dal,BailDa00,st_pct,36%,,,,,
player,201410050dal,dal,SmitKe03,pos,LB,,,,,
player,201410050dal,dal,SmitKe03,offense,0,,,,,
player,201410050dal,dal,SmitKe03,off_pct,0%,,,,,
player,201410050dal,dal,SmitKe03,defense,0,,,,,
player,201410050dal,dal,SmitKe03,def_pct,0%,,,,,
player,201410050dal,dal,SmitKe03,special_teams,10,,,,,
player,201410050dal,dal,SmitKe03,st_pct,36%,,,,,
player,201410050dal,dal,PatmTy00,pos,CB,,,,,
player,201410050dal,dal,PatmTy00,offense,0,,,,,
player,201410050dal,dal,PatmTy00,off_pct,0%,,,,,
player,201410050dal,dal,PatmTy00,defense,0,,,,,
player,201410050dal,dal,PatmTy00,def_pct,0%,,,,,
player,201410050dal,dal,PatmTy00,special_teams,10,,,,,
player,201410050dal,dal,PatmTy00,st_pct,36%,,,,,
player,201410050dal,dal,LawrCa01,pos,LB,,,,,
player,201410050dal,dal,LawrCa01,offense,0,,,,,
player,201410050dal,dal,LawrCa01,off_pct,0%,,,,,
player,201410050dal,dal,LawrCa01,defense,0,,,,,
player,201410050dal,dal,LawrCa01,def_pct,0%,,,,,
player,201410050dal,dal,LawrCa01,special_teams,10,,,,,
player,201410050dal,dal,LawrCa01,st_pct,36%,,,,,
player,201410050dal,dal,JoneCh02,pos,P,,,,,
player,201410050dal,dal,JoneCh02,offense,0,,,,,
player,201410050dal,dal,JoneCh02,off_pct,0%,,,,,
player,201410050dal,dal,JoneCh02,defense,0,,,,,
