game,2014,11,20141116,201411160was,tam,"Tampa Bay Buccaneers",27,was,"Washington Redskins",7
player,201411160was,tam,McDoCl99,fumbles_forced,0,,,,,
player,201411160was,tam,JohnMi98,def_int,0,,,,,
player,201411160was,tam,JohnMi98,def_int_yds,0,,,,,
player,201411160was,tam,JohnMi98,def_int_td,0,,,,,
player,201411160was,tam,JohnMi98,def_int_long,0,,,,,
player,201411160was,tam,JohnMi98,pass_defended,0,,,,,
player,201411160was,tam,JohnMi98,sacks,1.0,,,,,
player,201411160was,tam,JohnMi98,tackles_combined,2,,,,,
player,201411160was,tam,JohnMi98,tackles_solo,2,,,,,
player,201411160was,tam,JohnMi98,tackles_assists,0,,,,,
player,201411160was,tam,JohnMi98,tackles_loss,1,,,,,
player,201411160was,tam,JohnMi98,qb_hits,2,,,,,
player,201411160was,tam,JohnMi98,fumbles_rec,0,,,,,
player,201411160was,tam,JohnMi98,fumbles_rec_yds,0,,,,,
player,201411160was,tam,JohnMi98,fumbles_rec_td,0,,,,,
player,201411160was,tam,JohnMi98,fumbles_forced,0,,,,,
player,201411160was,tam,FatiT.00,def_int,0,,,,,
player,201411160was,tam,FatiT.00,def_int_yds,0,,,,,
player,201411160was,tam,FatiT.00,def_int_td,0,,,,,
player,201411160was,tam,FatiT.00,def_int_long,0,,,,,
player,201411160was,tam,FatiT.00,pass_defended,0,,,,,
player,201411160was,tam,FatiT.00,sacks,0.5,,,,,
player,201411160was,tam,FatiT.00,tackles_combined,1,,,,,
player,201411160was,tam,FatiT.00,tackles_solo,0,,,,,
player,201411160was,tam,FatiT.00,tackles_assists,1,,,,,
player,201411160was,tam,FatiT.00,tackles_loss,0,,,,,
player,201411160was,tam,FatiT.00,qb_hits,1,,,,,
player,201411160was,tam,FatiT.00,fumbles_rec,0,,,,,
player,201411160was,tam,FatiT.00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,FatiT.00,fumbles_rec_td,0,,,,,
player,201411160was,tam,FatiT.00,fumbles_forced,0,,,,,
player,201411160was,tam,DaviLa00,def_int,0,,,,,
player,201411160was,tam,DaviLa00,def_int_yds,0,,,,,
player,201411160was,tam,DaviLa00,def_int_td,0,,,,,
player,201411160was,tam,DaviLa00,def_int_long,0,,,,,
player,201411160was,tam,DaviLa00,pass_defended,0,,,,,
player,201411160was,tam,DaviLa00,sacks,0.0,,,,,
player,201411160was,tam,DaviLa00,tackles_combined,13,,,,,
player,201411160was,tam,DaviLa00,tackles_solo,8,,,,,
player,201411160was,tam,DaviLa00,tackles_assists,5,,,,,
player,201411160was,tam,DaviLa00,tackles_loss,0,,,,,
player,201411160was,tam,DaviLa00,qb_hits,1,,,,,
player,201411160was,tam,DaviLa00,fumbles_rec,0,,,,,
player,201411160was,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201411160was,tam,DaviLa00,fumbles_forced,0,,,,,
player,201411160was,tam,WrigMa99,def_int,0,,,,,
player,201411160was,tam,WrigMa99,def_int_yds,0,,,,,
player,201411160was,tam,WrigMa99,def_int_td,0,,,,,
player,201411160was,tam,WrigMa99,def_int_long,0,,,,,
player,201411160was,tam,WrigMa99,pass_defended,0,,,,,
player,201411160was,tam,WrigMa99,sacks,0.0,,,,,
player,201411160was,tam,WrigMa99,tackles_combined,9,,,,,
player,201411160was,tam,WrigMa99,tackles_solo,6,,,,,
player,201411160was,tam,WrigMa99,tackles_assists,3,,,,,
player,201411160was,tam,WrigMa99,tackles_loss,0,,,,,
player,201411160was,tam,WrigMa99,qb_hits,0,,,,,
player,201411160was,tam,WrigMa99,fumbles_rec,0,,,,,
player,201411160was,tam,WrigMa99,fumbles_rec_yds,0,,,,,
player,201411160was,tam,WrigMa99,fumbles_rec_td,0,,,,,
player,201411160was,tam,WrigMa99,fumbles_forced,0,,,,,
player,201411160was,tam,FostMa00,def_int,0,,,,,
player,201411160was,tam,FostMa00,def_int_yds,0,,,,,
player,201411160was,tam,FostMa00,def_int_td,0,,,,,
player,201411160was,tam,FostMa00,def_int_long,0,,,,,
player,201411160was,tam,FostMa00,pass_defended,1,,,,,
player,201411160was,tam,FostMa00,sacks,0.0,,,,,
player,201411160was,tam,FostMa00,tackles_combined,5,,,,,
player,201411160was,tam,FostMa00,tackles_solo,3,,,,,
player,201411160was,tam,FostMa00,tackles_assists,2,,,,,
player,201411160was,tam,FostMa00,tackles_loss,0,,,,,
player,201411160was,tam,FostMa00,qb_hits,0,,,,,
player,201411160was,tam,FostMa00,fumbles_rec,0,,,,,
player,201411160was,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201411160was,tam,FostMa00,fumbles_forced,0,,,,,
player,201411160was,tam,GoldDa99,def_int,0,,,,,
player,201411160was,tam,GoldDa99,def_int_yds,0,,,,,
player,201411160was,tam,GoldDa99,def_int_td,0,,,,,
player,201411160was,tam,GoldDa99,def_int_long,0,,,,,
player,201411160was,tam,GoldDa99,pass_defended,0,,,,,
player,201411160was,tam,GoldDa99,sacks,0.0,,,,,
player,201411160was,tam,GoldDa99,tackles_combined,5,,,,,
player,201411160was,tam,GoldDa99,tackles_solo,4,,,,,
player,201411160was,tam,GoldDa99,tackles_assists,1,,,,,
player,201411160was,tam,GoldDa99,tackles_loss,0,,,,,
player,201411160was,tam,GoldDa99,qb_hits,0,,,,,
player,201411160was,tam,GoldDa99,fumbles_rec,0,,,,,
player,201411160was,tam,GoldDa99,fumbles_rec_yds,0,,,,,
player,201411160was,tam,GoldDa99,fumbles_rec_td,0,,,,,
player,201411160was,tam,GoldDa99,fumbles_forced,0,,,,,
player,201411160was,tam,ButlCr99,def_int,0,,,,,
player,201411160was,tam,ButlCr99,def_int_yds,0,,,,,
player,201411160was,tam,ButlCr99,def_int_td,0,,,,,
player,201411160was,tam,ButlCr99,def_int_long,0,,,,,
player,201411160was,tam,ButlCr99,pass_defended,0,,,,,
player,201411160was,tam,ButlCr99,sacks,0.0,,,,,
player,201411160was,tam,ButlCr99,tackles_combined,4,,,,,
player,201411160was,tam,ButlCr99,tackles_solo,4,,,,,
player,201411160was,tam,ButlCr99,tackles_assists,0,,,,,
player,201411160was,tam,ButlCr99,tackles_loss,0,,,,,
player,201411160was,tam,ButlCr99,qb_hits,0,,,,,
player,201411160was,tam,ButlCr99,fumbles_rec,0,,,,,
player,201411160was,tam,ButlCr99,fumbles_rec_yds,0,,,,,
player,201411160was,tam,ButlCr99,fumbles_rec_td,0,,,,,
player,201411160was,tam,ButlCr99,fumbles_forced,0,,,,,
player,201411160was,tam,DixoBr00,def_int,0,,,,,
player,201411160was,tam,DixoBr00,def_int_yds,0,,,,,
player,201411160was,tam,DixoBr00,def_int_td,0,,,,,
player,201411160was,tam,DixoBr00,def_int_long,0,,,,,
player,201411160was,tam,DixoBr00,pass_defended,0,,,,,
player,201411160was,tam,DixoBr00,sacks,0.0,,,,,
player,201411160was,tam,DixoBr00,tackles_combined,3,,,,,
player,201411160was,tam,DixoBr00,tackles_solo,2,,,,,
player,201411160was,tam,DixoBr00,tackles_assists,1,,,,,
player,201411160was,tam,DixoBr00,tackles_loss,1,,,,,
player,201411160was,tam,DixoBr00,qb_hits,0,,,,,
player,201411160was,tam,DixoBr00,fumbles_rec,0,,,,,
player,201411160was,tam,DixoBr00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,DixoBr00,fumbles_rec_td,0,,,,,
player,201411160was,tam,DixoBr00,fumbles_forced,0,,,,,
player,201411160was,tam,EnglLa99,def_int,0,,,,,
player,201411160was,tam,EnglLa99,def_int_yds,0,,,,,
player,201411160was,tam,EnglLa99,def_int_td,0,,,,,
player,201411160was,tam,EnglLa99,def_int_long,0,,,,,
player,201411160was,tam,EnglLa99,pass_defended,0,,,,,
player,201411160was,tam,EnglLa99,sacks,0.0,,,,,
player,201411160was,tam,EnglLa99,tackles_combined,3,,,,,
player,201411160was,tam,EnglLa99,tackles_solo,3,,,,,
player,201411160was,tam,EnglLa99,tackles_assists,0,,,,,
player,201411160was,tam,EnglLa99,tackles_loss,0,,,,,
player,201411160was,tam,EnglLa99,qb_hits,0,,,,,
player,201411160was,tam,EnglLa99,fumbles_rec,0,,,,,
player,201411160was,tam,EnglLa99,fumbles_rec_yds,0,,,,,
player,201411160was,tam,EnglLa99,fumbles_rec_td,0,,,,,
player,201411160was,tam,EnglLa99,fumbles_forced,0,,,,,
player,201411160was,tam,FletDa00,def_int,0,,,,,
player,201411160was,tam,FletDa00,def_int_yds,0,,,,,
player,201411160was,tam,FletDa00,def_int_td,0,,,,,
player,201411160was,tam,FletDa00,def_int_long,0,,,,,
player,201411160was,tam,FletDa00,pass_defended,0,,,,,
player,201411160was,tam,FletDa00,sacks,0.0,,,,,
player,201411160was,tam,FletDa00,tackles_combined,3,,,,,
player,201411160was,tam,FletDa00,tackles_solo,2,,,,,
player,201411160was,tam,FletDa00,tackles_assists,1,,,,,
player,201411160was,tam,FletDa00,tackles_loss,0,,,,,
player,201411160was,tam,FletDa00,qb_hits,0,,,,,
player,201411160was,tam,FletDa00,fumbles_rec,0,,,,,
player,201411160was,tam,FletDa00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,FletDa00,fumbles_rec_td,0,,,,,
player,201411160was,tam,FletDa00,fumbles_forced,0,,,,,
player,201411160was,tam,FreyIs00,def_int,0,,,,,
player,201411160was,tam,FreyIs00,def_int_yds,0,,,,,
player,201411160was,tam,FreyIs00,def_int_td,0,,,,,
player,201411160was,tam,FreyIs00,def_int_long,0,,,,,
player,201411160was,tam,FreyIs00,pass_defended,0,,,,,
player,201411160was,tam,FreyIs00,sacks,0.0,,,,,
player,201411160was,tam,FreyIs00,tackles_combined,3,,,,,
player,201411160was,tam,FreyIs00,tackles_solo,1,,,,,
player,201411160was,tam,FreyIs00,tackles_assists,2,,,,,
player,201411160was,tam,FreyIs00,tackles_loss,0,,,,,
player,201411160was,tam,FreyIs00,qb_hits,0,,,,,
player,201411160was,tam,FreyIs00,fumbles_rec,0,,,,,
player,201411160was,tam,FreyIs00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,FreyIs00,fumbles_rec_td,0,,,,,
player,201411160was,tam,FreyIs00,fumbles_forced,0,,,,,
player,201411160was,tam,JohnLe03,def_int,0,,,,,
player,201411160was,tam,JohnLe03,def_int_yds,0,,,,,
player,201411160was,tam,JohnLe03,def_int_td,0,,,,,
player,201411160was,tam,JohnLe03,def_int_long,0,,,,,
player,201411160was,tam,JohnLe03,pass_defended,0,,,,,
player,201411160was,tam,JohnLe03,sacks,0.0,,,,,
player,201411160was,tam,JohnLe03,tackles_combined,3,,,,,
player,201411160was,tam,JohnLe03,tackles_solo,2,,,,,
player,201411160was,tam,JohnLe03,tackles_assists,1,,,,,
player,201411160was,tam,JohnLe03,tackles_loss,0,,,,,
player,201411160was,tam,JohnLe03,qb_hits,0,,,,,
player,201411160was,tam,JohnLe03,fumbles_rec,0,,,,,
player,201411160was,tam,JohnLe03,fumbles_rec_yds,0,,,,,
player,201411160was,tam,JohnLe03,fumbles_rec_td,0,,,,,
player,201411160was,tam,JohnLe03,fumbles_forced,1,,,,,
player,201411160was,tam,LemoOr00,def_int,0,,,,,
player,201411160was,tam,LemoOr00,def_int_yds,0,,,,,
player,201411160was,tam,LemoOr00,def_int_td,0,,,,,
player,201411160was,tam,LemoOr00,def_int_long,0,,,,,
player,201411160was,tam,LemoOr00,pass_defended,0,,,,,
player,201411160was,tam,LemoOr00,sacks,0.0,,,,,
player,201411160was,tam,LemoOr00,tackles_combined,3,,,,,
player,201411160was,tam,LemoOr00,tackles_solo,3,,,,,
player,201411160was,tam,LemoOr00,tackles_assists,0,,,,,
player,201411160was,tam,LemoOr00,tackles_loss,0,,,,,
player,201411160was,tam,LemoOr00,qb_hits,0,,,,,
player,201411160was,tam,LemoOr00,fumbles_rec,0,,,,,
player,201411160was,tam,LemoOr00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,LemoOr00,fumbles_rec_td,0,,,,,
player,201411160was,tam,LemoOr00,fumbles_forced,0,,,,,
player,201411160was,tam,GholWi00,def_int,0,,,,,
player,201411160was,tam,GholWi00,def_int_yds,0,,,,,
player,201411160was,tam,GholWi00,def_int_td,0,,,,,
player,201411160was,tam,GholWi00,def_int_long,0,,,,,
player,201411160was,tam,GholWi00,pass_defended,0,,,,,
player,201411160was,tam,GholWi00,sacks,0.0,,,,,
player,201411160was,tam,GholWi00,tackles_combined,2,,,,,
player,201411160was,tam,GholWi00,tackles_solo,2,,,,,
player,201411160was,tam,GholWi00,tackles_assists,0,,,,,
player,201411160was,tam,GholWi00,tackles_loss,1,,,,,
player,201411160was,tam,GholWi00,qb_hits,0,,,,,
player,201411160was,tam,GholWi00,fumbles_rec,0,,,,,
player,201411160was,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201411160was,tam,GholWi00,fumbles_forced,0,,,,,
player,201411160was,tam,McDoBr01,def_int,0,,,,,
player,201411160was,tam,McDoBr01,def_int_yds,0,,,,,
player,201411160was,tam,McDoBr01,def_int_td,0,,,,,
player,201411160was,tam,McDoBr01,def_int_long,0,,,,,
player,201411160was,tam,McDoBr01,pass_defended,0,,,,,
player,201411160was,tam,McDoBr01,sacks,0.0,,,,,
player,201411160was,tam,McDoBr01,tackles_combined,1,,,,,
player,201411160was,tam,McDoBr01,tackles_solo,0,,,,,
player,201411160was,tam,McDoBr01,tackles_assists,1,,,,,
player,201411160was,tam,McDoBr01,tackles_loss,0,,,,,
player,201411160was,tam,McDoBr01,qb_hits,0,,,,,
player,201411160was,tam,McDoBr01,fumbles_rec,0,,,,,
player,201411160was,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201411160was,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201411160was,tam,McDoBr01,fumbles_forced,0,,,,,
player,201411160was,tam,RainBo00,def_int,0,,,,,
player,201411160was,tam,RainBo00,def_int_yds,0,,,,,
player,201411160was,tam,RainBo00,def_int_td,0,,,,,
player,201411160was,tam,RainBo00,def_int_long,0,,,,,
player,201411160was,tam,RainBo00,pass_defended,0,,,,,
player,201411160was,tam,RainBo00,sacks,0.0,,,,,
player,201411160was,tam,RainBo00,tackles_combined,1,,,,,
player,201411160was,tam,RainBo00,tackles_solo,0,,,,,
player,201411160was,tam,RainBo00,tackles_assists,1,,,,,
player,201411160was,tam,RainBo00,tackles_loss,0,,,,,
player,201411160was,tam,RainBo00,qb_hits,0,,,,,
player,201411160was,tam,RainBo00,fumbles_rec,0,,,,,
player,201411160was,tam,RainBo00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,RainBo00,fumbles_rec_td,0,,,,,
player,201411160was,tam,RainBo00,fumbles_forced,0,,,,,
player,201411160was,tam,SpenAk00,def_int,0,,,,,
player,201411160was,tam,SpenAk00,def_int_yds,0,,,,,
player,201411160was,tam,SpenAk00,def_int_td,0,,,,,
player,201411160was,tam,SpenAk00,def_int_long,0,,,,,
player,201411160was,tam,SpenAk00,pass_defended,0,,,,,
player,201411160was,tam,SpenAk00,sacks,0.0,,,,,
player,201411160was,tam,SpenAk00,tackles_combined,1,,,,,
player,201411160was,tam,SpenAk00,tackles_solo,1,,,,,
player,201411160was,tam,SpenAk00,tackles_assists,0,,,,,
player,201411160was,tam,SpenAk00,tackles_loss,0,,,,,
player,201411160was,tam,SpenAk00,qb_hits,0,,,,,
player,201411160was,tam,SpenAk00,fumbles_rec,1,,,,,
player,201411160was,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201411160was,tam,SpenAk00,fumbles_forced,0,,,,,
player,201411160was,tam,TandKe00,def_int,0,,,,,
player,201411160was,tam,TandKe00,def_int_yds,0,,,,,
player,201411160was,tam,TandKe00,def_int_td,0,,,,,
player,201411160was,tam,TandKe00,def_int_long,0,,,,,
player,201411160was,tam,TandKe00,pass_defended,0,,,,,
player,201411160was,tam,TandKe00,sacks,0.0,,,,,
player,201411160was,tam,TandKe00,tackles_combined,1,,,,,
player,201411160was,tam,TandKe00,tackles_solo,1,,,,,
player,201411160was,tam,TandKe00,tackles_assists,0,,,,,
player,201411160was,tam,TandKe00,tackles_loss,0,,,,,
player,201411160was,tam,TandKe00,qb_hits,0,,,,,
player,201411160was,tam,TandKe00,fumbles_rec,0,,,,,
player,201411160was,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201411160was,tam,TandKe00,fumbles_forced,0,,,,,
player,201411160was,was,CofiBa20,def_int,0,,,,,
player,201411160was,was,CofiBa20,def_int_yds,0,,,,,
player,201411160was,was,CofiBa20,def_int_td,0,,,,,
player,201411160was,was,CofiBa20,def_int_long,0,,,,,
player,201411160was,was,CofiBa20,pass_defended,0,,,,,
player,201411160was,was,CofiBa20,sacks,1.0,,,,,
player,201411160was,was,CofiBa20,tackles_combined,2,,,,,
player,201411160was,was,CofiBa20,tackles_solo,1,,,,,
player,201411160was,was,CofiBa20,tackles_assists,1,,,,,
player,201411160was,was,CofiBa20,tackles_loss,1,,,,,
player,201411160was,was,CofiBa20,qb_hits,1,,,,,
player,201411160was,was,CofiBa20,fumbles_rec,0,,,,,
player,201411160was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201411160was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201411160was,was,CofiBa20,fumbles_forced,0,,,,,
player,201411160was,was,MurpTr00,def_int,0,,,,,
player,201411160was,was,MurpTr00,def_int_yds,0,,,,,
player,201411160was,was,MurpTr00,def_int_td,0,,,,,
player,201411160was,was,MurpTr00,def_int_long,0,,,,,
player,201411160was,was,MurpTr00,pass_defended,0,,,,,
player,201411160was,was,MurpTr00,sacks,1.0,,,,,
player,201411160was,was,MurpTr00,tackles_combined,2,,,,,
player,201411160was,was,MurpTr00,tackles_solo,1,,,,,
player,201411160was,was,MurpTr00,tackles_assists,1,,,,,
player,201411160was,was,MurpTr00,tackles_loss,0,,,,,
player,201411160was,was,MurpTr00,qb_hits,0,,,,,
player,201411160was,was,MurpTr00,fumbles_rec,0,,,,,
player,201411160was,was,MurpTr00,fumbles_rec_yds,0,,,,,
player,201411160was,was,MurpTr00,fumbles_rec_td,0,,,,,
player,201411160was,was,MurpTr00,fumbles_forced,1,,,,,
player,201411160was,was,RobiKe01,def_int,0,,,,,
player,201411160was,was,RobiKe01,def_int_yds,0,,,,,
player,201411160was,was,RobiKe01,def_int_td,0,,,,,
player,201411160was,was,RobiKe01,def_int_long,0,,,,,
player,201411160was,was,RobiKe01,pass_defended,0,,,,,
player,201411160was,was,RobiKe01,sacks,0.0,,,,,
player,201411160was,was,RobiKe01,tackles_combined,7,,,,,
player,201411160was,was,RobiKe01,tackles_solo,5,,,,,
player,201411160was,was,RobiKe01,tackles_assists,2,,,,,
player,201411160was,was,RobiKe01,tackles_loss,2,,,,,
player,201411160was,was,RobiKe01,qb_hits,1,,,,,
player,201411160was,was,RobiKe01,fumbles_rec,0,,,,,
player,201411160was,was,RobiKe01,fumbles_rec_yds,0,,,,,
player,201411160was,was,RobiKe01,fumbles_rec_td,0,,,,,
player,201411160was,was,RobiKe01,fumbles_forced,0,,,,,
player,201411160was,was,AmerDa00,def_int,0,,,,,
player,201411160was,was,AmerDa00,def_int_yds,0,,,,,
player,201411160was,was,AmerDa00,def_int_td,0,,,,,
player,201411160was,was,AmerDa00,def_int_long,0,,,,,
player,201411160was,was,AmerDa00,pass_defended,0,,,,,
player,201411160was,was,AmerDa00,sacks,0.0,,,,,
player,201411160was,was,AmerDa00,tackles_combined,5,,,,,
player,201411160was,was,AmerDa00,tackles_solo,3,,,,,
player,201411160was,was,AmerDa00,tackles_assists,2,,,,,
player,201411160was,was,AmerDa00,tackles_loss,0,,,,,
player,201411160was,was,AmerDa00,qb_hits,0,,,,,
player,201411160was,was,AmerDa00,fumbles_rec,0,,,,,
player,201411160was,was,AmerDa00,fumbles_rec_yds,0,,,,,
player,201411160was,was,AmerDa00,fumbles_rec_td,0,,,,,
player,201411160was,was,AmerDa00,fumbles_forced,0,,,,,
player,201411160was,was,JenkJa01,def_int,0,,,,,
player,201411160was,was,JenkJa01,def_int_yds,0,,,,,
player,201411160was,was,JenkJa01,def_int_td,0,,,,,
player,201411160was,was,JenkJa01,def_int_long,0,,,,,
player,201411160was,was,JenkJa01,pass_defended,0,,,,,
player,201411160was,was,JenkJa01,sacks,0.0,,,,,
player,201411160was,was,JenkJa01,tackles_combined,4,,,,,
player,201411160was,was,JenkJa01,tackles_solo,4,,,,,
player,201411160was,was,JenkJa01,tackles_assists,0,,,,,
player,201411160was,was,JenkJa01,tackles_loss,0,,,,,
player,201411160was,was,JenkJa01,qb_hits,0,,,,,
player,201411160was,was,JenkJa01,fumbles_rec,0,,,,,
player,201411160was,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201411160was,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201411160was,was,JenkJa01,fumbles_forced,0,,,,,
player,201411160was,was,RilePe00,def_int,0,,,,,
player,201411160was,was,RilePe00,def_int_yds,0,,,,,
player,201411160was,was,RilePe00,def_int_td,0,,,,,
player,201411160was,was,RilePe00,def_int_long,0,,,,,
player,201411160was,was,RilePe00,pass_defended,0,,,,,
player,201411160was,was,RilePe00,sacks,0.0,,,,,
player,201411160was,was,RilePe00,tackles_combined,4,,,,,
player,201411160was,was,RilePe00,tackles_solo,2,,,,,
player,201411160was,was,RilePe00,tackles_assists,2,,,,,
player,201411160was,was,RilePe00,tackles_loss,0,,,,,
player,201411160was,was,RilePe00,qb_hits,0,,,,,
player,201411160was,was,RilePe00,fumbles_rec,0,,,,,
player,201411160was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201411160was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201411160was,was,RilePe00,fumbles_forced,0,,,,,
player,201411160was,was,BreeBa00,def_int,0,,,,,
player,201411160was,was,BreeBa00,def_int_yds,0,,,,,
player,201411160was,was,BreeBa00,def_int_td,0,,,,,
player,201411160was,was,BreeBa00,def_int_long,0,,,,,
player,201411160was,was,BreeBa00,pass_defended,0,,,,,
player,201411160was,was,BreeBa00,sacks,0.0,,,,,
player,201411160was,was,BreeBa00,tackles_combined,3,,,,,
player,201411160was,was,BreeBa00,tackles_solo,2,,,,,
player,201411160was,was,BreeBa00,tackles_assists,1,,,,,
player,201411160was,was,BreeBa00,tackles_loss,0,,,,,
player,201411160was,was,BreeBa00,qb_hits,0,,,,,
player,201411160was,was,BreeBa00,fumbles_rec,0,,,,,
player,201411160was,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201411160was,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201411160was,was,BreeBa00,fumbles_forced,0,,,,,
player,201411160was,was,ClarRy20,def_int,0,,,,,
player,201411160was,was,ClarRy20,def_int_yds,0,,,,,
player,201411160was,was,ClarRy20,def_int_td,0,,,,,
player,201411160was,was,ClarRy20,def_int_long,0,,,,,
player,201411160was,was,ClarRy20,pass_defended,0,,,,,
player,201411160was,was,ClarRy20,sacks,0.0,,,,,
player,201411160was,was,ClarRy20,tackles_combined,3,,,,,
player,201411160was,was,ClarRy20,tackles_solo,2,,,,,
player,201411160was,was,ClarRy20,tackles_assists,1,,,,,
player,201411160was,was,ClarRy20,tackles_loss,0,,,,,
player,201411160was,was,ClarRy20,qb_hits,0,,,,,
player,201411160was,was,ClarRy20,fumbles_rec,0,,,,,
player,201411160was,was,ClarRy20,fumbles_rec_yds,0,,,,,
player,201411160was,was,ClarRy20,fumbles_rec_td,0,,,,,
player,201411160was,was,ClarRy20,fumbles_forced,0,,,,,
player,201411160was,was,KearFr00,def_int,0,,,,,
player,201411160was,was,KearFr00,def_int_yds,0,,,,,
player,201411160was,was,KearFr00,def_int_td,0,,,,,
player,201411160was,was,KearFr00,def_int_long,0,,,,,
player,201411160was,was,KearFr00,pass_defended,0,,,,,
player,201411160was,was,KearFr00,sacks,0.0,,,,,
player,201411160was,was,KearFr00,tackles_combined,3,,,,,
player,201411160was,was,KearFr00,tackles_solo,3,,,,,
player,201411160was,was,KearFr00,tackles_assists,0,,,,,
player,201411160was,was,KearFr00,tackles_loss,0,,,,,
player,201411160was,was,KearFr00,qb_hits,0,,,,,
player,201411160was,was,KearFr00,fumbles_rec,0,,,,,
player,201411160was,was,KearFr00,fumbles_rec_yds,0,,,,,
player,201411160was,was,KearFr00,fumbles_rec_td,0,,,,,
player,201411160was,was,KearFr00,fumbles_forced,0,,,,,
player,201411160was,was,KerrRy00,def_int,0,,,,,
player,201411160was,was,KerrRy00,def_int_yds,0,,,,,
player,201411160was,was,KerrRy00,def_int_td,0,,,,,
player,201411160was,was,KerrRy00,def_int_long,0,,,,,
player,201411160was,was,KerrRy00,pass_defended,0,,,,,
player,201411160was,was,KerrRy00,sacks,0.0,,,,,
player,201411160was,was,KerrRy00,tackles_combined,3,,,,,
player,201411160was,was,KerrRy00,tackles_solo,2,,,,,
player,201411160was,was,KerrRy00,tackles_assists,1,,,,,
player,201411160was,was,KerrRy00,tackles_loss,2,,,,,
player,201411160was,was,KerrRy00,qb_hits,0,,,,,
player,201411160was,was,KerrRy00,fumbles_rec,0,,,,,
player,201411160was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201411160was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201411160was,was,KerrRy00,fumbles_forced,0,,,,,
player,201411160was,was,MeriBr99,def_int,0,,,,,
player,201411160was,was,MeriBr99,def_int_yds,0,,,,,
player,201411160was,was,MeriBr99,def_int_td,0,,,,,
player,201411160was,was,MeriBr99,def_int_long,0,,,,,
player,201411160was,was,MeriBr99,pass_defended,0,,,,,
player,201411160was,was,MeriBr99,sacks,0.0,,,,,
player,201411160was,was,MeriBr99,tackles_combined,2,,,,,
player,201411160was,was,MeriBr99,tackles_solo,1,,,,,
player,201411160was,was,MeriBr99,tackles_assists,1,,,,,
player,201411160was,was,MeriBr99,tackles_loss,0,,,,,
player,201411160was,was,MeriBr99,qb_hits,0,,,,,
player,201411160was,was,MeriBr99,fumbles_rec,0,,,,,
player,201411160was,was,MeriBr99,fumbles_rec_yds,0,,,,,
player,201411160was,was,MeriBr99,fumbles_rec_td,0,,,,,
player,201411160was,was,MeriBr99,fumbles_forced,0,,,,,
player,201411160was,was,PortTr99,def_int,0,,,,,
player,201411160was,was,PortTr99,def_int_yds,0,,,,,
player,201411160was,was,PortTr99,def_int_td,0,,,,,
player,201411160was,was,PortTr99,def_int_long,0,,,,,
player,201411160was,was,PortTr99,pass_defended,1,,,,,
player,201411160was,was,PortTr99,sacks,0.0,,,,,
player,201411160was,was,PortTr99,tackles_combined,2,,,,,
player,201411160was,was,PortTr99,tackles_solo,2,,,,,
player,201411160was,was,PortTr99,tackles_assists,0,,,,,
player,201411160was,was,PortTr99,tackles_loss,0,,,,,
player,201411160was,was,PortTr99,qb_hits,0,,,,,
player,201411160was,was,PortTr99,fumbles_rec,0,,,,,
player,201411160was,was,PortTr99,fumbles_rec_yds,0,,,,,
player,201411160was,was,PortTr99,fumbles_rec_td,0,,,,,
player,201411160was,was,PortTr99,fumbles_forced,0,,,,,
player,201411160was,was,BiggE.99,def_int,0,,,,,
player,201411160was,was,BiggE.99,def_int_yds,0,,,,,
player,201411160was,was,BiggE.99,def_int_td,0,,,,,
player,201411160was,was,BiggE.99,def_int_long,0,,,,,
player,201411160was,was,BiggE.99,pass_defended,0,,,,,
player,201411160was,was,BiggE.99,sacks,0.0,,,,,
player,201411160was,was,BiggE.99,tackles_combined,1,,,,,
player,201411160was,was,BiggE.99,tackles_solo,1,,,,,
