game,2014,16,20141221,201412210htx,rav,"Baltimore Ravens",13,htx,"Houston Texans",25
player,201412210htx,rav,StewDa00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,StewDa00,fumbles_forced,0,,,,,
player,201412210htx,rav,SmitDa24,def_int,0,,,,,
player,201412210htx,rav,SmitDa24,def_int_yds,0,,,,,
player,201412210htx,rav,SmitDa24,def_int_td,0,,,,,
player,201412210htx,rav,SmitDa24,def_int_long,0,,,,,
player,201412210htx,rav,SmitDa24,pass_defended,1,,,,,
player,201412210htx,rav,SmitDa24,sacks,0.0,,,,,
player,201412210htx,rav,SmitDa24,tackles_combined,11,,,,,
player,201412210htx,rav,SmitDa24,tackles_solo,5,,,,,
player,201412210htx,rav,SmitDa24,tackles_assists,6,,,,,
player,201412210htx,rav,SmitDa24,tackles_loss,0,,,,,
player,201412210htx,rav,SmitDa24,qb_hits,0,,,,,
player,201412210htx,rav,SmitDa24,fumbles_rec,0,,,,,
player,201412210htx,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201412210htx,rav,SmitDa24,fumbles_forced,0,,,,,
player,201412210htx,rav,HillWi01,def_int,0,,,,,
player,201412210htx,rav,HillWi01,def_int_yds,0,,,,,
player,201412210htx,rav,HillWi01,def_int_td,0,,,,,
player,201412210htx,rav,HillWi01,def_int_long,0,,,,,
player,201412210htx,rav,HillWi01,pass_defended,0,,,,,
player,201412210htx,rav,HillWi01,sacks,0.0,,,,,
player,201412210htx,rav,HillWi01,tackles_combined,8,,,,,
player,201412210htx,rav,HillWi01,tackles_solo,6,,,,,
player,201412210htx,rav,HillWi01,tackles_assists,2,,,,,
player,201412210htx,rav,HillWi01,tackles_loss,1,,,,,
player,201412210htx,rav,HillWi01,qb_hits,0,,,,,
player,201412210htx,rav,HillWi01,fumbles_rec,0,,,,,
player,201412210htx,rav,HillWi01,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,HillWi01,fumbles_rec_td,0,,,,,
player,201412210htx,rav,HillWi01,fumbles_forced,0,,,,,
player,201412210htx,rav,MelvRa00,def_int,0,,,,,
player,201412210htx,rav,MelvRa00,def_int_yds,0,,,,,
player,201412210htx,rav,MelvRa00,def_int_td,0,,,,,
player,201412210htx,rav,MelvRa00,def_int_long,0,,,,,
player,201412210htx,rav,MelvRa00,pass_defended,0,,,,,
player,201412210htx,rav,MelvRa00,sacks,0.0,,,,,
player,201412210htx,rav,MelvRa00,tackles_combined,8,,,,,
player,201412210htx,rav,MelvRa00,tackles_solo,6,,,,,
player,201412210htx,rav,MelvRa00,tackles_assists,2,,,,,
player,201412210htx,rav,MelvRa00,tackles_loss,0,,,,,
player,201412210htx,rav,MelvRa00,qb_hits,0,,,,,
player,201412210htx,rav,MelvRa00,fumbles_rec,0,,,,,
player,201412210htx,rav,MelvRa00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,MelvRa00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,MelvRa00,fumbles_forced,1,,,,,
player,201412210htx,rav,SuggTe99,def_int,0,,,,,
player,201412210htx,rav,SuggTe99,def_int_yds,0,,,,,
player,201412210htx,rav,SuggTe99,def_int_td,0,,,,,
player,201412210htx,rav,SuggTe99,def_int_long,0,,,,,
player,201412210htx,rav,SuggTe99,pass_defended,0,,,,,
player,201412210htx,rav,SuggTe99,sacks,0.0,,,,,
player,201412210htx,rav,SuggTe99,tackles_combined,7,,,,,
player,201412210htx,rav,SuggTe99,tackles_solo,6,,,,,
player,201412210htx,rav,SuggTe99,tackles_assists,1,,,,,
player,201412210htx,rav,SuggTe99,tackles_loss,1,,,,,
player,201412210htx,rav,SuggTe99,qb_hits,0,,,,,
player,201412210htx,rav,SuggTe99,fumbles_rec,0,,,,,
player,201412210htx,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201412210htx,rav,SuggTe99,fumbles_forced,0,,,,,
player,201412210htx,rav,McPhPe00,def_int,0,,,,,
player,201412210htx,rav,McPhPe00,def_int_yds,0,,,,,
player,201412210htx,rav,McPhPe00,def_int_td,0,,,,,
player,201412210htx,rav,McPhPe00,def_int_long,0,,,,,
player,201412210htx,rav,McPhPe00,pass_defended,1,,,,,
player,201412210htx,rav,McPhPe00,sacks,0.0,,,,,
player,201412210htx,rav,McPhPe00,tackles_combined,6,,,,,
player,201412210htx,rav,McPhPe00,tackles_solo,5,,,,,
player,201412210htx,rav,McPhPe00,tackles_assists,1,,,,,
player,201412210htx,rav,McPhPe00,tackles_loss,2,,,,,
player,201412210htx,rav,McPhPe00,qb_hits,2,,,,,
player,201412210htx,rav,McPhPe00,fumbles_rec,0,,,,,
player,201412210htx,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,McPhPe00,fumbles_forced,0,,,,,
player,201412210htx,rav,MoslC.00,def_int,0,,,,,
player,201412210htx,rav,MoslC.00,def_int_yds,0,,,,,
player,201412210htx,rav,MoslC.00,def_int_td,0,,,,,
player,201412210htx,rav,MoslC.00,def_int_long,0,,,,,
player,201412210htx,rav,MoslC.00,pass_defended,0,,,,,
player,201412210htx,rav,MoslC.00,sacks,0.0,,,,,
player,201412210htx,rav,MoslC.00,tackles_combined,6,,,,,
player,201412210htx,rav,MoslC.00,tackles_solo,4,,,,,
player,201412210htx,rav,MoslC.00,tackles_assists,2,,,,,
player,201412210htx,rav,MoslC.00,tackles_loss,0,,,,,
player,201412210htx,rav,MoslC.00,qb_hits,0,,,,,
player,201412210htx,rav,MoslC.00,fumbles_rec,0,,,,,
player,201412210htx,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,MoslC.00,fumbles_forced,0,,,,,
player,201412210htx,rav,UpshCo00,def_int,0,,,,,
player,201412210htx,rav,UpshCo00,def_int_yds,0,,,,,
player,201412210htx,rav,UpshCo00,def_int_td,0,,,,,
player,201412210htx,rav,UpshCo00,def_int_long,0,,,,,
player,201412210htx,rav,UpshCo00,pass_defended,0,,,,,
player,201412210htx,rav,UpshCo00,sacks,0.0,,,,,
player,201412210htx,rav,UpshCo00,tackles_combined,6,,,,,
player,201412210htx,rav,UpshCo00,tackles_solo,4,,,,,
player,201412210htx,rav,UpshCo00,tackles_assists,2,,,,,
player,201412210htx,rav,UpshCo00,tackles_loss,1,,,,,
player,201412210htx,rav,UpshCo00,qb_hits,0,,,,,
player,201412210htx,rav,UpshCo00,fumbles_rec,0,,,,,
player,201412210htx,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,UpshCo00,fumbles_forced,0,,,,,
player,201412210htx,rav,JernTi00,def_int,0,,,,,
player,201412210htx,rav,JernTi00,def_int_yds,0,,,,,
player,201412210htx,rav,JernTi00,def_int_td,0,,,,,
player,201412210htx,rav,JernTi00,def_int_long,0,,,,,
player,201412210htx,rav,JernTi00,pass_defended,0,,,,,
player,201412210htx,rav,JernTi00,sacks,0.0,,,,,
player,201412210htx,rav,JernTi00,tackles_combined,4,,,,,
player,201412210htx,rav,JernTi00,tackles_solo,2,,,,,
player,201412210htx,rav,JernTi00,tackles_assists,2,,,,,
player,201412210htx,rav,JernTi00,tackles_loss,0,,,,,
player,201412210htx,rav,JernTi00,qb_hits,2,,,,,
player,201412210htx,rav,JernTi00,fumbles_rec,0,,,,,
player,201412210htx,rav,JernTi00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,JernTi00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,JernTi00,fumbles_forced,0,,,,,
player,201412210htx,rav,WebbLa99,def_int,0,,,,,
player,201412210htx,rav,WebbLa99,def_int_yds,0,,,,,
player,201412210htx,rav,WebbLa99,def_int_td,0,,,,,
player,201412210htx,rav,WebbLa99,def_int_long,0,,,,,
player,201412210htx,rav,WebbLa99,pass_defended,1,,,,,
player,201412210htx,rav,WebbLa99,sacks,0.0,,,,,
player,201412210htx,rav,WebbLa99,tackles_combined,4,,,,,
player,201412210htx,rav,WebbLa99,tackles_solo,4,,,,,
player,201412210htx,rav,WebbLa99,tackles_assists,0,,,,,
player,201412210htx,rav,WebbLa99,tackles_loss,0,,,,,
player,201412210htx,rav,WebbLa99,qb_hits,0,,,,,
player,201412210htx,rav,WebbLa99,fumbles_rec,0,,,,,
player,201412210htx,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201412210htx,rav,WebbLa99,fumbles_forced,0,,,,,
player,201412210htx,rav,CantCh21,def_int,0,,,,,
player,201412210htx,rav,CantCh21,def_int_yds,0,,,,,
player,201412210htx,rav,CantCh21,def_int_td,0,,,,,
player,201412210htx,rav,CantCh21,def_int_long,0,,,,,
player,201412210htx,rav,CantCh21,pass_defended,0,,,,,
player,201412210htx,rav,CantCh21,sacks,0.0,,,,,
player,201412210htx,rav,CantCh21,tackles_combined,3,,,,,
player,201412210htx,rav,CantCh21,tackles_solo,1,,,,,
player,201412210htx,rav,CantCh21,tackles_assists,2,,,,,
player,201412210htx,rav,CantCh21,tackles_loss,0,,,,,
player,201412210htx,rav,CantCh21,qb_hits,0,,,,,
player,201412210htx,rav,CantCh21,fumbles_rec,0,,,,,
player,201412210htx,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201412210htx,rav,CantCh21,fumbles_forced,0,,,,,
player,201412210htx,rav,GuyxLa00,def_int,0,,,,,
player,201412210htx,rav,GuyxLa00,def_int_yds,0,,,,,
player,201412210htx,rav,GuyxLa00,def_int_td,0,,,,,
player,201412210htx,rav,GuyxLa00,def_int_long,0,,,,,
player,201412210htx,rav,GuyxLa00,pass_defended,0,,,,,
player,201412210htx,rav,GuyxLa00,sacks,0.0,,,,,
player,201412210htx,rav,GuyxLa00,tackles_combined,2,,,,,
player,201412210htx,rav,GuyxLa00,tackles_solo,0,,,,,
player,201412210htx,rav,GuyxLa00,tackles_assists,2,,,,,
player,201412210htx,rav,GuyxLa00,tackles_loss,0,,,,,
player,201412210htx,rav,GuyxLa00,qb_hits,1,,,,,
player,201412210htx,rav,GuyxLa00,fumbles_rec,0,,,,,
player,201412210htx,rav,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,GuyxLa00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,GuyxLa00,fumbles_forced,0,,,,,
player,201412210htx,rav,MileJe00,def_int,0,,,,,
player,201412210htx,rav,MileJe00,def_int_yds,0,,,,,
player,201412210htx,rav,MileJe00,def_int_td,0,,,,,
player,201412210htx,rav,MileJe00,def_int_long,0,,,,,
player,201412210htx,rav,MileJe00,pass_defended,0,,,,,
player,201412210htx,rav,MileJe00,sacks,0.0,,,,,
player,201412210htx,rav,MileJe00,tackles_combined,2,,,,,
player,201412210htx,rav,MileJe00,tackles_solo,1,,,,,
player,201412210htx,rav,MileJe00,tackles_assists,1,,,,,
player,201412210htx,rav,MileJe00,tackles_loss,0,,,,,
player,201412210htx,rav,MileJe00,qb_hits,0,,,,,
player,201412210htx,rav,MileJe00,fumbles_rec,0,,,,,
player,201412210htx,rav,MileJe00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,MileJe00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,MileJe00,fumbles_forced,0,,,,,
player,201412210htx,rav,OrrxZa00,def_int,0,,,,,
player,201412210htx,rav,OrrxZa00,def_int_yds,0,,,,,
player,201412210htx,rav,OrrxZa00,def_int_td,0,,,,,
player,201412210htx,rav,OrrxZa00,def_int_long,0,,,,,
player,201412210htx,rav,OrrxZa00,pass_defended,0,,,,,
player,201412210htx,rav,OrrxZa00,sacks,0.0,,,,,
player,201412210htx,rav,OrrxZa00,tackles_combined,2,,,,,
player,201412210htx,rav,OrrxZa00,tackles_solo,2,,,,,
player,201412210htx,rav,OrrxZa00,tackles_assists,0,,,,,
player,201412210htx,rav,OrrxZa00,tackles_loss,0,,,,,
player,201412210htx,rav,OrrxZa00,qb_hits,0,,,,,
player,201412210htx,rav,OrrxZa00,fumbles_rec,0,,,,,
player,201412210htx,rav,OrrxZa00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,OrrxZa00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,OrrxZa00,fumbles_forced,0,,,,,
player,201412210htx,rav,WillBr02,def_int,0,,,,,
player,201412210htx,rav,WillBr02,def_int_yds,0,,,,,
player,201412210htx,rav,WillBr02,def_int_td,0,,,,,
player,201412210htx,rav,WillBr02,def_int_long,0,,,,,
player,201412210htx,rav,WillBr02,pass_defended,0,,,,,
player,201412210htx,rav,WillBr02,sacks,0.0,,,,,
player,201412210htx,rav,WillBr02,tackles_combined,2,,,,,
player,201412210htx,rav,WillBr02,tackles_solo,1,,,,,
player,201412210htx,rav,WillBr02,tackles_assists,1,,,,,
player,201412210htx,rav,WillBr02,tackles_loss,0,,,,,
player,201412210htx,rav,WillBr02,qb_hits,0,,,,,
player,201412210htx,rav,WillBr02,fumbles_rec,0,,,,,
player,201412210htx,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201412210htx,rav,WillBr02,fumbles_forced,0,,,,,
player,201412210htx,rav,AikeKa00,def_int,0,,,,,
player,201412210htx,rav,AikeKa00,def_int_yds,0,,,,,
player,201412210htx,rav,AikeKa00,def_int_td,0,,,,,
player,201412210htx,rav,AikeKa00,def_int_long,0,,,,,
player,201412210htx,rav,AikeKa00,pass_defended,0,,,,,
player,201412210htx,rav,AikeKa00,sacks,0.0,,,,,
player,201412210htx,rav,AikeKa00,tackles_combined,1,,,,,
player,201412210htx,rav,AikeKa00,tackles_solo,0,,,,,
player,201412210htx,rav,AikeKa00,tackles_assists,1,,,,,
player,201412210htx,rav,AikeKa00,tackles_loss,0,,,,,
player,201412210htx,rav,AikeKa00,qb_hits,0,,,,,
player,201412210htx,rav,AikeKa00,fumbles_rec,0,,,,,
player,201412210htx,rav,AikeKa00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,AikeKa00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,AikeKa00,fumbles_forced,0,,,,,
player,201412210htx,rav,DumeEl20,def_int,0,,,,,
player,201412210htx,rav,DumeEl20,def_int_yds,0,,,,,
player,201412210htx,rav,DumeEl20,def_int_td,0,,,,,
player,201412210htx,rav,DumeEl20,def_int_long,0,,,,,
player,201412210htx,rav,DumeEl20,pass_defended,0,,,,,
player,201412210htx,rav,DumeEl20,sacks,0.0,,,,,
player,201412210htx,rav,DumeEl20,tackles_combined,1,,,,,
player,201412210htx,rav,DumeEl20,tackles_solo,1,,,,,
player,201412210htx,rav,DumeEl20,tackles_assists,0,,,,,
player,201412210htx,rav,DumeEl20,tackles_loss,0,,,,,
player,201412210htx,rav,DumeEl20,qb_hits,1,,,,,
player,201412210htx,rav,DumeEl20,fumbles_rec,0,,,,,
player,201412210htx,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201412210htx,rav,DumeEl20,fumbles_forced,0,,,,,
player,201412210htx,rav,ElamMa00,def_int,0,,,,,
player,201412210htx,rav,ElamMa00,def_int_yds,0,,,,,
player,201412210htx,rav,ElamMa00,def_int_td,0,,,,,
player,201412210htx,rav,ElamMa00,def_int_long,0,,,,,
player,201412210htx,rav,ElamMa00,pass_defended,0,,,,,
player,201412210htx,rav,ElamMa00,sacks,0.0,,,,,
player,201412210htx,rav,ElamMa00,tackles_combined,1,,,,,
player,201412210htx,rav,ElamMa00,tackles_solo,1,,,,,
player,201412210htx,rav,ElamMa00,tackles_assists,0,,,,,
player,201412210htx,rav,ElamMa00,tackles_loss,0,,,,,
player,201412210htx,rav,ElamMa00,qb_hits,0,,,,,
player,201412210htx,rav,ElamMa00,fumbles_rec,0,,,,,
player,201412210htx,rav,ElamMa00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,ElamMa00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,ElamMa00,fumbles_forced,0,,,,,
player,201412210htx,rav,LeviAn00,def_int,0,,,,,
player,201412210htx,rav,LeviAn00,def_int_yds,0,,,,,
player,201412210htx,rav,LeviAn00,def_int_td,0,,,,,
player,201412210htx,rav,LeviAn00,def_int_long,0,,,,,
player,201412210htx,rav,LeviAn00,pass_defended,0,,,,,
player,201412210htx,rav,LeviAn00,sacks,0.0,,,,,
player,201412210htx,rav,LeviAn00,tackles_combined,1,,,,,
player,201412210htx,rav,LeviAn00,tackles_solo,1,,,,,
player,201412210htx,rav,LeviAn00,tackles_assists,0,,,,,
player,201412210htx,rav,LeviAn00,tackles_loss,0,,,,,
player,201412210htx,rav,LeviAn00,qb_hits,0,,,,,
player,201412210htx,rav,LeviAn00,fumbles_rec,0,,,,,
player,201412210htx,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,LeviAn00,fumbles_forced,0,,,,,
player,201412210htx,rav,McClAl00,def_int,0,,,,,
player,201412210htx,rav,McClAl00,def_int_yds,0,,,,,
player,201412210htx,rav,McClAl00,def_int_td,0,,,,,
player,201412210htx,rav,McClAl00,def_int_long,0,,,,,
player,201412210htx,rav,McClAl00,pass_defended,0,,,,,
player,201412210htx,rav,McClAl00,sacks,0.0,,,,,
player,201412210htx,rav,McClAl00,tackles_combined,1,,,,,
player,201412210htx,rav,McClAl00,tackles_solo,1,,,,,
player,201412210htx,rav,McClAl00,tackles_assists,0,,,,,
player,201412210htx,rav,McClAl00,tackles_loss,0,,,,,
player,201412210htx,rav,McClAl00,qb_hits,0,,,,,
player,201412210htx,rav,McClAl00,fumbles_rec,0,,,,,
player,201412210htx,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,McClAl00,fumbles_forced,0,,,,,
player,201412210htx,rav,TysoDe00,def_int,0,,,,,
player,201412210htx,rav,TysoDe00,def_int_yds,0,,,,,
player,201412210htx,rav,TysoDe00,def_int_td,0,,,,,
player,201412210htx,rav,TysoDe00,def_int_long,0,,,,,
player,201412210htx,rav,TysoDe00,pass_defended,0,,,,,
player,201412210htx,rav,TysoDe00,sacks,0.0,,,,,
player,201412210htx,rav,TysoDe00,tackles_combined,1,,,,,
player,201412210htx,rav,TysoDe00,tackles_solo,0,,,,,
player,201412210htx,rav,TysoDe00,tackles_assists,1,,,,,
player,201412210htx,rav,TysoDe00,tackles_loss,0,,,,,
player,201412210htx,rav,TysoDe00,qb_hits,0,,,,,
player,201412210htx,rav,TysoDe00,fumbles_rec,0,,,,,
player,201412210htx,rav,TysoDe00,fumbles_rec_yds,0,,,,,
player,201412210htx,rav,TysoDe00,fumbles_rec_td,0,,,,,
player,201412210htx,rav,TysoDe00,fumbles_forced,0,,,,,
player,201412210htx,htx,JackKa99,def_int,2,,,,,
player,201412210htx,htx,JackKa99,def_int_yds,32,,,,,
player,201412210htx,htx,JackKa99,def_int_td,0,,,,,
player,201412210htx,htx,JackKa99,def_int_long,27,,,,,
player,201412210htx,htx,JackKa99,pass_defended,2,,,,,
player,201412210htx,htx,JackKa99,sacks,0.0,,,,,
player,201412210htx,htx,JackKa99,tackles_combined,1,,,,,
player,201412210htx,htx,JackKa99,tackles_solo,1,,,,,
player,201412210htx,htx,JackKa99,tackles_assists,0,,,,,
player,201412210htx,htx,JackKa99,tackles_loss,0,,,,,
player,201412210htx,htx,JackKa99,qb_hits,0,,,,,
player,201412210htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201412210htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201412210htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201412210htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201412210htx,htx,BouyA.00,def_int,1,,,,,
player,201412210htx,htx,BouyA.00,def_int_yds,2,,,,,
player,201412210htx,htx,BouyA.00,def_int_td,0,,,,,
player,201412210htx,htx,BouyA.00,def_int_long,2,,,,,
player,201412210htx,htx,BouyA.00,pass_defended,3,,,,,
player,201412210htx,htx,BouyA.00,sacks,0.0,,,,,
player,201412210htx,htx,BouyA.00,tackles_combined,3,,,,,
player,201412210htx,htx,BouyA.00,tackles_solo,3,,,,,
player,201412210htx,htx,BouyA.00,tackles_assists,0,,,,,
player,201412210htx,htx,BouyA.00,tackles_loss,0,,,,,
player,201412210htx,htx,BouyA.00,qb_hits,0,,,,,
player,201412210htx,htx,BouyA.00,fumbles_rec,0,,,,,
player,201412210htx,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201412210htx,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201412210htx,htx,BouyA.00,fumbles_forced,0,,,,,
player,201412210htx,htx,WattJ.00,def_int,0,,,,,
player,201412210htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201412210htx,htx,WattJ.00,def_int_td,0,,,,,
player,201412210htx,htx,WattJ.00,def_int_long,0,,,,,
player,201412210htx,htx,WattJ.00,pass_defended,0,,,,,
player,201412210htx,htx,WattJ.00,sacks,1.0,,,,,
player,201412210htx,htx,WattJ.00,tackles_combined,8,,,,,
player,201412210htx,htx,WattJ.00,tackles_solo,7,,,,,
player,201412210htx,htx,WattJ.00,tackles_assists,1,,,,,
player,201412210htx,htx,WattJ.00,tackles_loss,3,,,,,
player,201412210htx,htx,WattJ.00,qb_hits,4,,,,,
player,201412210htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201412210htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201412210htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201412210htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201412210htx,htx,CricJa00,def_int,0,,,,,
player,201412210htx,htx,CricJa00,def_int_yds,0,,,,,
player,201412210htx,htx,CricJa00,def_int_td,0,,,,,
player,201412210htx,htx,CricJa00,def_int_long,0,,,,,
player,201412210htx,htx,CricJa00,pass_defended,1,,,,,
player,201412210htx,htx,CricJa00,sacks,1.0,,,,,
player,201412210htx,htx,CricJa00,tackles_combined,5,,,,,
player,201412210htx,htx,CricJa00,tackles_solo,3,,,,,
player,201412210htx,htx,CricJa00,tackles_assists,2,,,,,
player,201412210htx,htx,CricJa00,tackles_loss,2,,,,,
player,201412210htx,htx,CricJa00,qb_hits,2,,,,,
player,201412210htx,htx,CricJa00,fumbles_rec,0,,,,,
player,201412210htx,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201412210htx,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201412210htx,htx,CricJa00,fumbles_forced,0,,,,,
player,201412210htx,htx,MannDa21,def_int,0,,,,,
player,201412210htx,htx,MannDa21,def_int_yds,0,,,,,
player,201412210htx,htx,MannDa21,def_int_td,0,,,,,
player,201412210htx,htx,MannDa21,def_int_long,0,,,,,
player,201412210htx,htx,MannDa21,pass_defended,0,,,,,
player,201412210htx,htx,MannDa21,sacks,0.0,,,,,
player,201412210htx,htx,MannDa21,tackles_combined,5,,,,,
player,201412210htx,htx,MannDa21,tackles_solo,4,,,,,
player,201412210htx,htx,MannDa21,tackles_assists,1,,,,,
player,201412210htx,htx,MannDa21,tackles_loss,0,,,,,
player,201412210htx,htx,MannDa21,qb_hits,0,,,,,
player,201412210htx,htx,MannDa21,fumbles_rec,0,,,,,
player,201412210htx,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201412210htx,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201412210htx,htx,MannDa21,fumbles_forced,0,,,,,
player,201412210htx,htx,JoseJo20,def_int,0,,,,,
player,201412210htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201412210htx,htx,JoseJo20,def_int_td,0,,,,,
player,201412210htx,htx,JoseJo20,def_int_long,0,,,,,
player,201412210htx,htx,JoseJo20,pass_defended,1,,,,,
player,201412210htx,htx,JoseJo20,sacks,0.0,,,,,
player,201412210htx,htx,JoseJo20,tackles_combined,4,,,,,
player,201412210htx,htx,JoseJo20,tackles_solo,4,,,,,
player,201412210htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201412210htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201412210htx,htx,JoseJo20,qb_hits,0,,,,,
player,201412210htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201412210htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201412210htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201412210htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201412210htx,htx,LewiKe00,def_int,0,,,,,
player,201412210htx,htx,LewiKe00,def_int_yds,0,,,,,
player,201412210htx,htx,LewiKe00,def_int_td,0,,,,,
player,201412210htx,htx,LewiKe00,def_int_long,0,,,,,
player,201412210htx,htx,LewiKe00,pass_defended,0,,,,,
player,201412210htx,htx,LewiKe00,sacks,0.0,,,,,
player,201412210htx,htx,LewiKe00,tackles_combined,4,,,,,
player,201412210htx,htx,LewiKe00,tackles_solo,2,,,,,
player,201412210htx,htx,LewiKe00,tackles_assists,2,,,,,
player,201412210htx,htx,LewiKe00,tackles_loss,0,,,,,
player,201412210htx,htx,LewiKe00,qb_hits,0,,,,,
player,201412210htx,htx,LewiKe00,fumbles_rec,0,,,,,
player,201412210htx,htx,LewiKe00,fumbles_rec_yds,0,,,,,
player,201412210htx,htx,LewiKe00,fumbles_rec_td,0,,,,,
player,201412210htx,htx,LewiKe00,fumbles_forced,0,,,,,
player,201412210htx,htx,ReedBr00,def_int,0,,,,,
player,201412210htx,htx,ReedBr00,def_int_yds,0,,,,,
player,201412210htx,htx,ReedBr00,def_int_td,0,,,,,
player,201412210htx,htx,ReedBr00,def_int_long,0,,,,,
player,201412210htx,htx,ReedBr00,pass_defended,0,,,,,
player,201412210htx,htx,ReedBr00,sacks,0.0,,,,,
player,201412210htx,htx,ReedBr00,tackles_combined,4,,,,,
player,201412210htx,htx,ReedBr00,tackles_solo,3,,,,,
player,201412210htx,htx,ReedBr00,tackles_assists,1,,,,,
player,201412210htx,htx,ReedBr00,tackles_loss,1,,,,,
player,201412210htx,htx,ReedBr00,qb_hits,0,,,,,
player,201412210htx,htx,ReedBr00,fumbles_rec,0,,,,,
player,201412210htx,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201412210htx,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201412210htx,htx,ReedBr00,fumbles_forced,0,,,,,
player,201412210htx,htx,MercWh00,def_int,0,,,,,
player,201412210htx,htx,MercWh00,def_int_yds,0,,,,,
player,201412210htx,htx,MercWh00,def_int_td,0,,,,,
player,201412210htx,htx,MercWh00,def_int_long,0,,,,,
player,201412210htx,htx,MercWh00,pass_defended,0,,,,,
player,201412210htx,htx,MercWh00,sacks,0.0,,,,,
player,201412210htx,htx,MercWh00,tackles_combined,3,,,,,
player,201412210htx,htx,MercWh00,tackles_solo,1,,,,,
player,201412210htx,htx,MercWh00,tackles_assists,2,,,,,
player,201412210htx,htx,MercWh00,tackles_loss,0,,,,,
player,201412210htx,htx,MercWh00,qb_hits,0,,,,,
player,201412210htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201412210htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201412210htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201412210htx,htx,MercWh00,fumbles_forced,1,,,,,
player,201412210htx,htx,MorrDa01,def_int,0,,,,,
