game,2014,11,20141116,201411160gnb,phi,"Philadelphia Eagles",20,gnb,"Green Bay Packers",53
player,201411160gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201411160gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201411160gnb,gnb,AdamDa01,targets,2,,,,,
player,201411160gnb,gnb,AdamDa01,rec,2,,,,,
player,201411160gnb,gnb,AdamDa01,rec_yds,13,,,,,
player,201411160gnb,gnb,AdamDa01,rec_td,1,,,,,
player,201411160gnb,gnb,AdamDa01,rec_long,7,,,,,
player,201411160gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201411160gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201411160gnb,gnb,BoykJa00,pass_cmp,0,,,,,
player,201411160gnb,gnb,BoykJa00,pass_att,0,,,,,
player,201411160gnb,gnb,BoykJa00,pass_yds,0,,,,,
player,201411160gnb,gnb,BoykJa00,pass_td,0,,,,,
player,201411160gnb,gnb,BoykJa00,pass_int,0,,,,,
player,201411160gnb,gnb,BoykJa00,pass_sacked,0,,,,,
player,201411160gnb,gnb,BoykJa00,pass_sacked_yds,0,,,,,
player,201411160gnb,gnb,BoykJa00,pass_long,0,,,,,
player,201411160gnb,gnb,BoykJa00,pass_rating,,,,,,
player,201411160gnb,gnb,BoykJa00,rush_att,0,,,,,
player,201411160gnb,gnb,BoykJa00,rush_yds,0,,,,,
player,201411160gnb,gnb,BoykJa00,rush_td,0,,,,,
player,201411160gnb,gnb,BoykJa00,rush_long,0,,,,,
player,201411160gnb,gnb,BoykJa00,targets,1,,,,,
player,201411160gnb,gnb,BoykJa00,rec,0,,,,,
player,201411160gnb,gnb,BoykJa00,rec_yds,0,,,,,
player,201411160gnb,gnb,BoykJa00,rec_td,0,,,,,
player,201411160gnb,gnb,BoykJa00,rec_long,0,,,,,
player,201411160gnb,gnb,BoykJa00,fumbles,0,,,,,
player,201411160gnb,gnb,BoykJa00,fumbles_lost,0,,,,,
player,201411160gnb,phi,CurrVi00,def_int,0,,,,,
player,201411160gnb,phi,CurrVi00,def_int_yds,0,,,,,
player,201411160gnb,phi,CurrVi00,def_int_td,0,,,,,
player,201411160gnb,phi,CurrVi00,def_int_long,0,,,,,
player,201411160gnb,phi,CurrVi00,pass_defended,0,,,,,
player,201411160gnb,phi,CurrVi00,sacks,1.0,,,,,
player,201411160gnb,phi,CurrVi00,tackles_combined,2,,,,,
player,201411160gnb,phi,CurrVi00,tackles_solo,1,,,,,
player,201411160gnb,phi,CurrVi00,tackles_assists,1,,,,,
player,201411160gnb,phi,CurrVi00,tackles_loss,0,,,,,
player,201411160gnb,phi,CurrVi00,qb_hits,1,,,,,
player,201411160gnb,phi,CurrVi00,fumbles_rec,0,,,,,
player,201411160gnb,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,CurrVi00,fumbles_forced,1,,,,,
player,201411160gnb,phi,WillCa99,def_int,0,,,,,
player,201411160gnb,phi,WillCa99,def_int_yds,0,,,,,
player,201411160gnb,phi,WillCa99,def_int_td,0,,,,,
player,201411160gnb,phi,WillCa99,def_int_long,0,,,,,
player,201411160gnb,phi,WillCa99,pass_defended,0,,,,,
player,201411160gnb,phi,WillCa99,sacks,0.0,,,,,
player,201411160gnb,phi,WillCa99,tackles_combined,7,,,,,
player,201411160gnb,phi,WillCa99,tackles_solo,7,,,,,
player,201411160gnb,phi,WillCa99,tackles_assists,0,,,,,
player,201411160gnb,phi,WillCa99,tackles_loss,0,,,,,
player,201411160gnb,phi,WillCa99,qb_hits,0,,,,,
player,201411160gnb,phi,WillCa99,fumbles_rec,0,,,,,
player,201411160gnb,phi,WillCa99,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,WillCa99,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,WillCa99,fumbles_forced,0,,,,,
player,201411160gnb,phi,FletBr99,def_int,0,,,,,
player,201411160gnb,phi,FletBr99,def_int_yds,0,,,,,
player,201411160gnb,phi,FletBr99,def_int_td,0,,,,,
player,201411160gnb,phi,FletBr99,def_int_long,0,,,,,
player,201411160gnb,phi,FletBr99,pass_defended,2,,,,,
player,201411160gnb,phi,FletBr99,sacks,0.0,,,,,
player,201411160gnb,phi,FletBr99,tackles_combined,5,,,,,
player,201411160gnb,phi,FletBr99,tackles_solo,4,,,,,
player,201411160gnb,phi,FletBr99,tackles_assists,1,,,,,
player,201411160gnb,phi,FletBr99,tackles_loss,0,,,,,
player,201411160gnb,phi,FletBr99,qb_hits,0,,,,,
player,201411160gnb,phi,FletBr99,fumbles_rec,0,,,,,
player,201411160gnb,phi,FletBr99,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,FletBr99,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,FletBr99,fumbles_forced,0,,,,,
player,201411160gnb,phi,KendMy00,def_int,0,,,,,
player,201411160gnb,phi,KendMy00,def_int_yds,0,,,,,
player,201411160gnb,phi,KendMy00,def_int_td,0,,,,,
player,201411160gnb,phi,KendMy00,def_int_long,0,,,,,
player,201411160gnb,phi,KendMy00,pass_defended,0,,,,,
player,201411160gnb,phi,KendMy00,sacks,0.0,,,,,
player,201411160gnb,phi,KendMy00,tackles_combined,5,,,,,
player,201411160gnb,phi,KendMy00,tackles_solo,4,,,,,
player,201411160gnb,phi,KendMy00,tackles_assists,1,,,,,
player,201411160gnb,phi,KendMy00,tackles_loss,1,,,,,
player,201411160gnb,phi,KendMy00,qb_hits,0,,,,,
player,201411160gnb,phi,KendMy00,fumbles_rec,0,,,,,
player,201411160gnb,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,KendMy00,fumbles_forced,0,,,,,
player,201411160gnb,phi,AlleNa99,def_int,0,,,,,
player,201411160gnb,phi,AlleNa99,def_int_yds,0,,,,,
player,201411160gnb,phi,AlleNa99,def_int_td,0,,,,,
player,201411160gnb,phi,AlleNa99,def_int_long,0,,,,,
player,201411160gnb,phi,AlleNa99,pass_defended,0,,,,,
player,201411160gnb,phi,AlleNa99,sacks,0.0,,,,,
player,201411160gnb,phi,AlleNa99,tackles_combined,4,,,,,
player,201411160gnb,phi,AlleNa99,tackles_solo,4,,,,,
player,201411160gnb,phi,AlleNa99,tackles_assists,0,,,,,
player,201411160gnb,phi,AlleNa99,tackles_loss,0,,,,,
player,201411160gnb,phi,AlleNa99,qb_hits,0,,,,,
player,201411160gnb,phi,AlleNa99,fumbles_rec,0,,,,,
player,201411160gnb,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,AlleNa99,fumbles_forced,0,,,,,
player,201411160gnb,phi,CoxxFl00,def_int,0,,,,,
player,201411160gnb,phi,CoxxFl00,def_int_yds,0,,,,,
player,201411160gnb,phi,CoxxFl00,def_int_td,0,,,,,
player,201411160gnb,phi,CoxxFl00,def_int_long,0,,,,,
player,201411160gnb,phi,CoxxFl00,pass_defended,0,,,,,
player,201411160gnb,phi,CoxxFl00,sacks,0.0,,,,,
player,201411160gnb,phi,CoxxFl00,tackles_combined,4,,,,,
player,201411160gnb,phi,CoxxFl00,tackles_solo,3,,,,,
player,201411160gnb,phi,CoxxFl00,tackles_assists,1,,,,,
player,201411160gnb,phi,CoxxFl00,tackles_loss,0,,,,,
player,201411160gnb,phi,CoxxFl00,qb_hits,0,,,,,
player,201411160gnb,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201411160gnb,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201411160gnb,phi,JenkMa99,def_int,0,,,,,
player,201411160gnb,phi,JenkMa99,def_int_yds,0,,,,,
player,201411160gnb,phi,JenkMa99,def_int_td,0,,,,,
player,201411160gnb,phi,JenkMa99,def_int_long,0,,,,,
player,201411160gnb,phi,JenkMa99,pass_defended,0,,,,,
player,201411160gnb,phi,JenkMa99,sacks,0.0,,,,,
player,201411160gnb,phi,JenkMa99,tackles_combined,4,,,,,
player,201411160gnb,phi,JenkMa99,tackles_solo,4,,,,,
player,201411160gnb,phi,JenkMa99,tackles_assists,0,,,,,
player,201411160gnb,phi,JenkMa99,tackles_loss,0,,,,,
player,201411160gnb,phi,JenkMa99,qb_hits,0,,,,,
player,201411160gnb,phi,JenkMa99,fumbles_rec,0,,,,,
player,201411160gnb,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,JenkMa99,fumbles_forced,0,,,,,
player,201411160gnb,phi,AlleBe00,def_int,0,,,,,
player,201411160gnb,phi,AlleBe00,def_int_yds,0,,,,,
player,201411160gnb,phi,AlleBe00,def_int_td,0,,,,,
player,201411160gnb,phi,AlleBe00,def_int_long,0,,,,,
player,201411160gnb,phi,AlleBe00,pass_defended,0,,,,,
player,201411160gnb,phi,AlleBe00,sacks,0.0,,,,,
player,201411160gnb,phi,AlleBe00,tackles_combined,3,,,,,
player,201411160gnb,phi,AlleBe00,tackles_solo,2,,,,,
player,201411160gnb,phi,AlleBe00,tackles_assists,1,,,,,
player,201411160gnb,phi,AlleBe00,tackles_loss,0,,,,,
player,201411160gnb,phi,AlleBe00,qb_hits,0,,,,,
player,201411160gnb,phi,AlleBe00,fumbles_rec,0,,,,,
player,201411160gnb,phi,AlleBe00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,AlleBe00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,AlleBe00,fumbles_forced,0,,,,,
player,201411160gnb,phi,BairBr00,def_int,0,,,,,
player,201411160gnb,phi,BairBr00,def_int_yds,0,,,,,
player,201411160gnb,phi,BairBr00,def_int_td,0,,,,,
player,201411160gnb,phi,BairBr00,def_int_long,0,,,,,
player,201411160gnb,phi,BairBr00,pass_defended,0,,,,,
player,201411160gnb,phi,BairBr00,sacks,0.0,,,,,
player,201411160gnb,phi,BairBr00,tackles_combined,3,,,,,
player,201411160gnb,phi,BairBr00,tackles_solo,2,,,,,
player,201411160gnb,phi,BairBr00,tackles_assists,1,,,,,
player,201411160gnb,phi,BairBr00,tackles_loss,0,,,,,
player,201411160gnb,phi,BairBr00,qb_hits,0,,,,,
player,201411160gnb,phi,BairBr00,fumbles_rec,0,,,,,
player,201411160gnb,phi,BairBr00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,BairBr00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,BairBr00,fumbles_forced,0,,,,,
player,201411160gnb,phi,BoykBr00,def_int,0,,,,,
player,201411160gnb,phi,BoykBr00,def_int_yds,0,,,,,
player,201411160gnb,phi,BoykBr00,def_int_td,0,,,,,
player,201411160gnb,phi,BoykBr00,def_int_long,0,,,,,
player,201411160gnb,phi,BoykBr00,pass_defended,0,,,,,
player,201411160gnb,phi,BoykBr00,sacks,0.0,,,,,
player,201411160gnb,phi,BoykBr00,tackles_combined,3,,,,,
player,201411160gnb,phi,BoykBr00,tackles_solo,3,,,,,
player,201411160gnb,phi,BoykBr00,tackles_assists,0,,,,,
player,201411160gnb,phi,BoykBr00,tackles_loss,0,,,,,
player,201411160gnb,phi,BoykBr00,qb_hits,0,,,,,
player,201411160gnb,phi,BoykBr00,fumbles_rec,0,,,,,
player,201411160gnb,phi,BoykBr00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,BoykBr00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,BoykBr00,fumbles_forced,0,,,,,
player,201411160gnb,phi,AchoEm00,def_int,0,,,,,
player,201411160gnb,phi,AchoEm00,def_int_yds,0,,,,,
player,201411160gnb,phi,AchoEm00,def_int_td,0,,,,,
player,201411160gnb,phi,AchoEm00,def_int_long,0,,,,,
player,201411160gnb,phi,AchoEm00,pass_defended,0,,,,,
player,201411160gnb,phi,AchoEm00,sacks,0.0,,,,,
player,201411160gnb,phi,AchoEm00,tackles_combined,2,,,,,
player,201411160gnb,phi,AchoEm00,tackles_solo,1,,,,,
player,201411160gnb,phi,AchoEm00,tackles_assists,1,,,,,
player,201411160gnb,phi,AchoEm00,tackles_loss,0,,,,,
player,201411160gnb,phi,AchoEm00,qb_hits,0,,,,,
player,201411160gnb,phi,AchoEm00,fumbles_rec,0,,,,,
player,201411160gnb,phi,AchoEm00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,AchoEm00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,AchoEm00,fumbles_forced,0,,,,,
player,201411160gnb,phi,BarwCo99,def_int,0,,,,,
player,201411160gnb,phi,BarwCo99,def_int_yds,0,,,,,
player,201411160gnb,phi,BarwCo99,def_int_td,0,,,,,
player,201411160gnb,phi,BarwCo99,def_int_long,0,,,,,
player,201411160gnb,phi,BarwCo99,pass_defended,0,,,,,
player,201411160gnb,phi,BarwCo99,sacks,0.0,,,,,
player,201411160gnb,phi,BarwCo99,tackles_combined,2,,,,,
player,201411160gnb,phi,BarwCo99,tackles_solo,2,,,,,
player,201411160gnb,phi,BarwCo99,tackles_assists,0,,,,,
player,201411160gnb,phi,BarwCo99,tackles_loss,1,,,,,
player,201411160gnb,phi,BarwCo99,qb_hits,0,,,,,
player,201411160gnb,phi,BarwCo99,fumbles_rec,0,,,,,
player,201411160gnb,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,BarwCo99,fumbles_forced,0,,,,,
player,201411160gnb,phi,ColeTr20,def_int,0,,,,,
player,201411160gnb,phi,ColeTr20,def_int_yds,0,,,,,
player,201411160gnb,phi,ColeTr20,def_int_td,0,,,,,
player,201411160gnb,phi,ColeTr20,def_int_long,0,,,,,
player,201411160gnb,phi,ColeTr20,pass_defended,0,,,,,
player,201411160gnb,phi,ColeTr20,sacks,0.0,,,,,
player,201411160gnb,phi,ColeTr20,tackles_combined,2,,,,,
player,201411160gnb,phi,ColeTr20,tackles_solo,1,,,,,
player,201411160gnb,phi,ColeTr20,tackles_assists,1,,,,,
player,201411160gnb,phi,ColeTr20,tackles_loss,1,,,,,
player,201411160gnb,phi,ColeTr20,qb_hits,0,,,,,
player,201411160gnb,phi,ColeTr20,fumbles_rec,0,,,,,
player,201411160gnb,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,ColeTr20,fumbles_forced,0,,,,,
player,201411160gnb,phi,GrahBr99,def_int,0,,,,,
player,201411160gnb,phi,GrahBr99,def_int_yds,0,,,,,
player,201411160gnb,phi,GrahBr99,def_int_td,0,,,,,
player,201411160gnb,phi,GrahBr99,def_int_long,0,,,,,
player,201411160gnb,phi,GrahBr99,pass_defended,0,,,,,
player,201411160gnb,phi,GrahBr99,sacks,0.0,,,,,
player,201411160gnb,phi,GrahBr99,tackles_combined,2,,,,,
player,201411160gnb,phi,GrahBr99,tackles_solo,1,,,,,
player,201411160gnb,phi,GrahBr99,tackles_assists,1,,,,,
player,201411160gnb,phi,GrahBr99,tackles_loss,0,,,,,
player,201411160gnb,phi,GrahBr99,qb_hits,0,,,,,
player,201411160gnb,phi,GrahBr99,fumbles_rec,0,,,,,
player,201411160gnb,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,GrahBr99,fumbles_forced,0,,,,,
player,201411160gnb,phi,MaraCh99,def_int,0,,,,,
player,201411160gnb,phi,MaraCh99,def_int_yds,0,,,,,
player,201411160gnb,phi,MaraCh99,def_int_td,0,,,,,
player,201411160gnb,phi,MaraCh99,def_int_long,0,,,,,
player,201411160gnb,phi,MaraCh99,pass_defended,0,,,,,
player,201411160gnb,phi,MaraCh99,sacks,0.0,,,,,
player,201411160gnb,phi,MaraCh99,tackles_combined,2,,,,,
player,201411160gnb,phi,MaraCh99,tackles_solo,2,,,,,
player,201411160gnb,phi,MaraCh99,tackles_assists,0,,,,,
player,201411160gnb,phi,MaraCh99,tackles_loss,0,,,,,
player,201411160gnb,phi,MaraCh99,qb_hits,0,,,,,
player,201411160gnb,phi,MaraCh99,fumbles_rec,0,,,,,
player,201411160gnb,phi,MaraCh99,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,MaraCh99,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,MaraCh99,fumbles_forced,0,,,,,
player,201411160gnb,phi,HuffJo00,def_int,0,,,,,
player,201411160gnb,phi,HuffJo00,def_int_yds,0,,,,,
player,201411160gnb,phi,HuffJo00,def_int_td,0,,,,,
player,201411160gnb,phi,HuffJo00,def_int_long,0,,,,,
player,201411160gnb,phi,HuffJo00,pass_defended,0,,,,,
player,201411160gnb,phi,HuffJo00,sacks,0.0,,,,,
player,201411160gnb,phi,HuffJo00,tackles_combined,1,,,,,
player,201411160gnb,phi,HuffJo00,tackles_solo,0,,,,,
player,201411160gnb,phi,HuffJo00,tackles_assists,1,,,,,
player,201411160gnb,phi,HuffJo00,tackles_loss,0,,,,,
player,201411160gnb,phi,HuffJo00,qb_hits,0,,,,,
player,201411160gnb,phi,HuffJo00,fumbles_rec,0,,,,,
player,201411160gnb,phi,HuffJo00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,HuffJo00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,HuffJo00,fumbles_forced,0,,,,,
player,201411160gnb,phi,LogaBe00,def_int,0,,,,,
player,201411160gnb,phi,LogaBe00,def_int_yds,0,,,,,
player,201411160gnb,phi,LogaBe00,def_int_td,0,,,,,
player,201411160gnb,phi,LogaBe00,def_int_long,0,,,,,
player,201411160gnb,phi,LogaBe00,pass_defended,0,,,,,
player,201411160gnb,phi,LogaBe00,sacks,0.0,,,,,
player,201411160gnb,phi,LogaBe00,tackles_combined,1,,,,,
player,201411160gnb,phi,LogaBe00,tackles_solo,1,,,,,
player,201411160gnb,phi,LogaBe00,tackles_assists,0,,,,,
player,201411160gnb,phi,LogaBe00,tackles_loss,1,,,,,
player,201411160gnb,phi,LogaBe00,qb_hits,0,,,,,
player,201411160gnb,phi,LogaBe00,fumbles_rec,0,,,,,
player,201411160gnb,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,LogaBe00,fumbles_forced,0,,,,,
player,201411160gnb,phi,MattCa00,def_int,0,,,,,
player,201411160gnb,phi,MattCa00,def_int_yds,0,,,,,
player,201411160gnb,phi,MattCa00,def_int_td,0,,,,,
player,201411160gnb,phi,MattCa00,def_int_long,0,,,,,
player,201411160gnb,phi,MattCa00,pass_defended,0,,,,,
player,201411160gnb,phi,MattCa00,sacks,0.0,,,,,
player,201411160gnb,phi,MattCa00,tackles_combined,1,,,,,
player,201411160gnb,phi,MattCa00,tackles_solo,0,,,,,
player,201411160gnb,phi,MattCa00,tackles_assists,1,,,,,
player,201411160gnb,phi,MattCa00,tackles_loss,0,,,,,
player,201411160gnb,phi,MattCa00,qb_hits,0,,,,,
player,201411160gnb,phi,MattCa00,fumbles_rec,0,,,,,
player,201411160gnb,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,MattCa00,fumbles_forced,0,,,,,
player,201411160gnb,phi,SmitBr01,def_int,0,,,,,
player,201411160gnb,phi,SmitBr01,def_int_yds,0,,,,,
player,201411160gnb,phi,SmitBr01,def_int_td,0,,,,,
player,201411160gnb,phi,SmitBr01,def_int_long,0,,,,,
player,201411160gnb,phi,SmitBr01,pass_defended,0,,,,,
player,201411160gnb,phi,SmitBr01,sacks,0.0,,,,,
player,201411160gnb,phi,SmitBr01,tackles_combined,1,,,,,
player,201411160gnb,phi,SmitBr01,tackles_solo,1,,,,,
player,201411160gnb,phi,SmitBr01,tackles_assists,0,,,,,
player,201411160gnb,phi,SmitBr01,tackles_loss,0,,,,,
player,201411160gnb,phi,SmitBr01,qb_hits,0,,,,,
player,201411160gnb,phi,SmitBr01,fumbles_rec,1,,,,,
player,201411160gnb,phi,SmitBr01,fumbles_rec_yds,6,,,,,
player,201411160gnb,phi,SmitBr01,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,SmitBr01,fumbles_forced,0,,,,,
player,201411160gnb,phi,ThorCe00,def_int,0,,,,,
player,201411160gnb,phi,ThorCe00,def_int_yds,0,,,,,
player,201411160gnb,phi,ThorCe00,def_int_td,0,,,,,
player,201411160gnb,phi,ThorCe00,def_int_long,0,,,,,
player,201411160gnb,phi,ThorCe00,pass_defended,1,,,,,
player,201411160gnb,phi,ThorCe00,sacks,0.0,,,,,
player,201411160gnb,phi,ThorCe00,tackles_combined,1,,,,,
player,201411160gnb,phi,ThorCe00,tackles_solo,1,,,,,
player,201411160gnb,phi,ThorCe00,tackles_assists,0,,,,,
player,201411160gnb,phi,ThorCe00,tackles_loss,0,,,,,
player,201411160gnb,phi,ThorCe00,qb_hits,0,,,,,
player,201411160gnb,phi,ThorCe00,fumbles_rec,0,,,,,
player,201411160gnb,phi,ThorCe00,fumbles_rec_yds,0,,,,,
player,201411160gnb,phi,ThorCe00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,ThorCe00,fumbles_forced,0,,,,,
player,201411160gnb,phi,SancMa00,def_int,0,,,,,
player,201411160gnb,phi,SancMa00,def_int_yds,0,,,,,
player,201411160gnb,phi,SancMa00,def_int_td,0,,,,,
player,201411160gnb,phi,SancMa00,def_int_long,0,,,,,
player,201411160gnb,phi,SancMa00,pass_defended,0,,,,,
player,201411160gnb,phi,SancMa00,sacks,0.0,,,,,
player,201411160gnb,phi,SancMa00,tackles_combined,0,,,,,
player,201411160gnb,phi,SancMa00,tackles_solo,0,,,,,
player,201411160gnb,phi,SancMa00,tackles_assists,0,,,,,
player,201411160gnb,phi,SancMa00,tackles_loss,,,,,,
player,201411160gnb,phi,SancMa00,qb_hits,,,,,,
player,201411160gnb,phi,SancMa00,fumbles_rec,1,,,,,
player,201411160gnb,phi,SancMa00,fumbles_rec_yds,-25,,,,,
player,201411160gnb,phi,SancMa00,fumbles_rec_td,0,,,,,
player,201411160gnb,phi,SancMa00,fumbles_forced,0,,,,,
player,201411160gnb,gnb,WillTr99,def_int,1,,,,,
player,201411160gnb,gnb,WillTr99,def_int_yds,2,,,,,
player,201411160gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201411160gnb,gnb,WillTr99,def_int_long,2,,,,,
player,201411160gnb,gnb,WillTr99,pass_defended,1,,,,,
player,201411160gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201411160gnb,gnb,WillTr99,tackles_combined,4,,,,,
player,201411160gnb,gnb,WillTr99,tackles_solo,4,,,,,
player,201411160gnb,gnb,WillTr99,tackles_assists,0,,,,,
player,201411160gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201411160gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201411160gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201411160gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201411160gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201411160gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201411160gnb,gnb,PeppJu99,def_int,1,,,,,
player,201411160gnb,gnb,PeppJu99,def_int_yds,52,,,,,
player,201411160gnb,gnb,PeppJu99,def_int_td,1,,,,,
player,201411160gnb,gnb,PeppJu99,def_int_long,52,,,,,
player,201411160gnb,gnb,PeppJu99,pass_defended,1,,,,,
player,201411160gnb,gnb,PeppJu99,sacks,0.0,,,,,
player,201411160gnb,gnb,PeppJu99,tackles_combined,2,,,,,
player,201411160gnb,gnb,PeppJu99,tackles_solo,1,,,,,
player,201411160gnb,gnb,PeppJu99,tackles_assists,1,,,,,
player,201411160gnb,gnb,PeppJu99,tackles_loss,0,,,,,
player,201411160gnb,gnb,PeppJu99,qb_hits,1,,,,,
player,201411160gnb,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201411160gnb,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201411160gnb,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201411160gnb,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201411160gnb,gnb,MattCl99,def_int,0,,,,,
player,201411160gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201411160gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201411160gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201411160gnb,gnb,MattCl99,pass_defended,1,,,,,
player,201411160gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201411160gnb,gnb,MattCl99,tackles_combined,5,,,,,
player,201411160gnb,gnb,MattCl99,tackles_solo,4,,,,,
player,201411160gnb,gnb,MattCl99,tackles_assists,1,,,,,
player,201411160gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201411160gnb,gnb,MattCl99,qb_hits,2,,,,,
player,201411160gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201411160gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201411160gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201411160gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201411160gnb,gnb,GuioLe99,def_int,0,,,,,
player,201411160gnb,gnb,GuioLe99,def_int_yds,0,,,,,
player,201411160gnb,gnb,GuioLe99,def_int_td,0,,,,,
player,201411160gnb,gnb,GuioLe99,def_int_long,0,,,,,
player,201411160gnb,gnb,GuioLe99,pass_defended,0,,,,,
player,201411160gnb,gnb,GuioLe99,sacks,1.0,,,,,
player,201411160gnb,gnb,GuioLe99,tackles_combined,4,,,,,
player,201411160gnb,gnb,GuioLe99,tackles_solo,3,,,,,
player,201411160gnb,gnb,GuioLe99,tackles_assists,1,,,,,
player,201411160gnb,gnb,GuioLe99,tackles_loss,1,,,,,
player,201411160gnb,gnb,GuioLe99,qb_hits,1,,,,,
player,201411160gnb,gnb,GuioLe99,fumbles_rec,0,,,,,
player,201411160gnb,gnb,GuioLe99,fumbles_rec_yds,0,,,,,
player,201411160gnb,gnb,GuioLe99,fumbles_rec_td,0,,,,,
player,201411160gnb,gnb,GuioLe99,fumbles_forced,0,,,,,
player,201411160gnb,gnb,NealMi99,def_int,0,,,,,
player,201411160gnb,gnb,NealMi99,def_int_yds,0,,,,,
player,201411160gnb,gnb,NealMi99,def_int_td,0,,,,,
player,201411160gnb,gnb,NealMi99,def_int_long,0,,,,,
player,201411160gnb,gnb,NealMi99,pass_defended,0,,,,,
player,201411160gnb,gnb,NealMi99,sacks,1.0,,,,,
player,201411160gnb,gnb,NealMi99,tackles_combined,2,,,,,
player,201411160gnb,gnb,NealMi99,tackles_solo,2,,,,,
player,201411160gnb,gnb,NealMi99,tackles_assists,0,,,,,
player,201411160gnb,gnb,NealMi99,tackles_loss,1,,,,,
player,201411160gnb,gnb,NealMi99,qb_hits,1,,,,,
player,201411160gnb,gnb,NealMi99,fumbles_rec,0,,,,,
player,201411160gnb,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201411160gnb,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201411160gnb,gnb,NealMi99,fumbles_forced,0,,,,,
player,201411160gnb,gnb,BurnMo99,def_int,0,,,,,
player,201411160gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201411160gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201411160gnb,gnb,BurnMo99,def_int_long,0,,,,,
