game,2014,14,20141207,201412070was,ram,"St. Louis Rams",24,was,"Washington Redskins",0
player,201412070was,ram,DonaAa00,def_int,0,,,,,
player,201412070was,ram,DonaAa00,def_int_yds,0,,,,,
player,201412070was,ram,DonaAa00,def_int_td,0,,,,,
player,201412070was,ram,DonaAa00,def_int_long,0,,,,,
player,201412070was,ram,DonaAa00,pass_defended,0,,,,,
player,201412070was,ram,DonaAa00,sacks,1.0,,,,,
player,201412070was,ram,DonaAa00,tackles_combined,4,,,,,
player,201412070was,ram,DonaAa00,tackles_solo,2,,,,,
player,201412070was,ram,DonaAa00,tackles_assists,2,,,,,
player,201412070was,ram,DonaAa00,tackles_loss,1,,,,,
player,201412070was,ram,DonaAa00,qb_hits,1,,,,,
player,201412070was,ram,DonaAa00,fumbles_rec,0,,,,,
player,201412070was,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201412070was,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201412070was,ram,DonaAa00,fumbles_forced,0,,,,,
player,201412070was,ram,HayeWi99,def_int,0,,,,,
player,201412070was,ram,HayeWi99,def_int_yds,0,,,,,
player,201412070was,ram,HayeWi99,def_int_td,0,,,,,
player,201412070was,ram,HayeWi99,def_int_long,0,,,,,
player,201412070was,ram,HayeWi99,pass_defended,0,,,,,
player,201412070was,ram,HayeWi99,sacks,1.0,,,,,
player,201412070was,ram,HayeWi99,tackles_combined,4,,,,,
player,201412070was,ram,HayeWi99,tackles_solo,4,,,,,
player,201412070was,ram,HayeWi99,tackles_assists,0,,,,,
player,201412070was,ram,HayeWi99,tackles_loss,2,,,,,
player,201412070was,ram,HayeWi99,qb_hits,1,,,,,
player,201412070was,ram,HayeWi99,fumbles_rec,0,,,,,
player,201412070was,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201412070was,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201412070was,ram,HayeWi99,fumbles_forced,0,,,,,
player,201412070was,ram,SimsEu99,def_int,0,,,,,
player,201412070was,ram,SimsEu99,def_int_yds,0,,,,,
player,201412070was,ram,SimsEu99,def_int_td,0,,,,,
player,201412070was,ram,SimsEu99,def_int_long,0,,,,,
player,201412070was,ram,SimsEu99,pass_defended,0,,,,,
player,201412070was,ram,SimsEu99,sacks,1.0,,,,,
player,201412070was,ram,SimsEu99,tackles_combined,2,,,,,
player,201412070was,ram,SimsEu99,tackles_solo,2,,,,,
player,201412070was,ram,SimsEu99,tackles_assists,0,,,,,
player,201412070was,ram,SimsEu99,tackles_loss,1,,,,,
player,201412070was,ram,SimsEu99,qb_hits,1,,,,,
player,201412070was,ram,SimsEu99,fumbles_rec,0,,,,,
player,201412070was,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201412070was,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201412070was,ram,SimsEu99,fumbles_forced,0,,,,,
player,201412070was,ram,JohnTr05,def_int,0,,,,,
player,201412070was,ram,JohnTr05,def_int_yds,0,,,,,
player,201412070was,ram,JohnTr05,def_int_td,0,,,,,
player,201412070was,ram,JohnTr05,def_int_long,0,,,,,
player,201412070was,ram,JohnTr05,pass_defended,1,,,,,
player,201412070was,ram,JohnTr05,sacks,0.0,,,,,
player,201412070was,ram,JohnTr05,tackles_combined,8,,,,,
player,201412070was,ram,JohnTr05,tackles_solo,6,,,,,
player,201412070was,ram,JohnTr05,tackles_assists,2,,,,,
player,201412070was,ram,JohnTr05,tackles_loss,0,,,,,
player,201412070was,ram,JohnTr05,qb_hits,0,,,,,
player,201412070was,ram,JohnTr05,fumbles_rec,0,,,,,
player,201412070was,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201412070was,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201412070was,ram,JohnTr05,fumbles_forced,0,,,,,
player,201412070was,ram,OgleAl00,def_int,0,,,,,
player,201412070was,ram,OgleAl00,def_int_yds,0,,,,,
player,201412070was,ram,OgleAl00,def_int_td,0,,,,,
player,201412070was,ram,OgleAl00,def_int_long,0,,,,,
player,201412070was,ram,OgleAl00,pass_defended,1,,,,,
player,201412070was,ram,OgleAl00,sacks,0.0,,,,,
player,201412070was,ram,OgleAl00,tackles_combined,7,,,,,
player,201412070was,ram,OgleAl00,tackles_solo,2,,,,,
player,201412070was,ram,OgleAl00,tackles_assists,5,,,,,
player,201412070was,ram,OgleAl00,tackles_loss,0,,,,,
player,201412070was,ram,OgleAl00,qb_hits,0,,,,,
player,201412070was,ram,OgleAl00,fumbles_rec,0,,,,,
player,201412070was,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201412070was,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201412070was,ram,OgleAl00,fumbles_forced,0,,,,,
player,201412070was,ram,BateDa00,def_int,0,,,,,
player,201412070was,ram,BateDa00,def_int_yds,0,,,,,
player,201412070was,ram,BateDa00,def_int_td,0,,,,,
player,201412070was,ram,BateDa00,def_int_long,0,,,,,
player,201412070was,ram,BateDa00,pass_defended,0,,,,,
player,201412070was,ram,BateDa00,sacks,0.0,,,,,
player,201412070was,ram,BateDa00,tackles_combined,3,,,,,
player,201412070was,ram,BateDa00,tackles_solo,3,,,,,
player,201412070was,ram,BateDa00,tackles_assists,0,,,,,
player,201412070was,ram,BateDa00,tackles_loss,0,,,,,
player,201412070was,ram,BateDa00,qb_hits,0,,,,,
player,201412070was,ram,BateDa00,fumbles_rec,0,,,,,
player,201412070was,ram,BateDa00,fumbles_rec_yds,0,,,,,
player,201412070was,ram,BateDa00,fumbles_rec_td,0,,,,,
player,201412070was,ram,BateDa00,fumbles_forced,0,,,,,
player,201412070was,ram,JenkJa03,def_int,0,,,,,
player,201412070was,ram,JenkJa03,def_int_yds,0,,,,,
player,201412070was,ram,JenkJa03,def_int_td,0,,,,,
player,201412070was,ram,JenkJa03,def_int_long,0,,,,,
player,201412070was,ram,JenkJa03,pass_defended,0,,,,,
player,201412070was,ram,JenkJa03,sacks,0.0,,,,,
player,201412070was,ram,JenkJa03,tackles_combined,3,,,,,
player,201412070was,ram,JenkJa03,tackles_solo,3,,,,,
player,201412070was,ram,JenkJa03,tackles_assists,0,,,,,
player,201412070was,ram,JenkJa03,tackles_loss,0,,,,,
player,201412070was,ram,JenkJa03,qb_hits,0,,,,,
player,201412070was,ram,JenkJa03,fumbles_rec,0,,,,,
player,201412070was,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201412070was,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201412070was,ram,JenkJa03,fumbles_forced,0,,,,,
player,201412070was,ram,GainE.00,def_int,0,,,,,
player,201412070was,ram,GainE.00,def_int_yds,0,,,,,
player,201412070was,ram,GainE.00,def_int_td,0,,,,,
player,201412070was,ram,GainE.00,def_int_long,0,,,,,
player,201412070was,ram,GainE.00,pass_defended,0,,,,,
player,201412070was,ram,GainE.00,sacks,0.0,,,,,
player,201412070was,ram,GainE.00,tackles_combined,2,,,,,
player,201412070was,ram,GainE.00,tackles_solo,1,,,,,
player,201412070was,ram,GainE.00,tackles_assists,1,,,,,
player,201412070was,ram,GainE.00,tackles_loss,0,,,,,
player,201412070was,ram,GainE.00,qb_hits,0,,,,,
player,201412070was,ram,GainE.00,fumbles_rec,0,,,,,
player,201412070was,ram,GainE.00,fumbles_rec_yds,0,,,,,
player,201412070was,ram,GainE.00,fumbles_rec_td,0,,,,,
player,201412070was,ram,GainE.00,fumbles_forced,0,,,,,
player,201412070was,ram,AlexMa00,def_int,0,,,,,
player,201412070was,ram,AlexMa00,def_int_yds,0,,,,,
player,201412070was,ram,AlexMa00,def_int_td,0,,,,,
player,201412070was,ram,AlexMa00,def_int_long,0,,,,,
player,201412070was,ram,AlexMa00,pass_defended,0,,,,,
player,201412070was,ram,AlexMa00,sacks,0.0,,,,,
player,201412070was,ram,AlexMa00,tackles_combined,1,,,,,
player,201412070was,ram,AlexMa00,tackles_solo,1,,,,,
player,201412070was,ram,AlexMa00,tackles_assists,0,,,,,
player,201412070was,ram,AlexMa00,tackles_loss,0,,,,,
player,201412070was,ram,AlexMa00,qb_hits,0,,,,,
player,201412070was,ram,AlexMa00,fumbles_rec,0,,,,,
player,201412070was,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201412070was,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201412070was,ram,AlexMa00,fumbles_forced,0,,,,,
player,201412070was,ram,LongCh99,def_int,0,,,,,
player,201412070was,ram,LongCh99,def_int_yds,0,,,,,
player,201412070was,ram,LongCh99,def_int_td,0,,,,,
player,201412070was,ram,LongCh99,def_int_long,0,,,,,
player,201412070was,ram,LongCh99,pass_defended,0,,,,,
player,201412070was,ram,LongCh99,sacks,0.0,,,,,
player,201412070was,ram,LongCh99,tackles_combined,1,,,,,
player,201412070was,ram,LongCh99,tackles_solo,1,,,,,
player,201412070was,ram,LongCh99,tackles_assists,0,,,,,
player,201412070was,ram,LongCh99,tackles_loss,1,,,,,
player,201412070was,ram,LongCh99,qb_hits,0,,,,,
player,201412070was,ram,LongCh99,fumbles_rec,0,,,,,
player,201412070was,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201412070was,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201412070was,ram,LongCh99,fumbles_forced,0,,,,,
player,201412070was,ram,ReynCh00,def_int,0,,,,,
player,201412070was,ram,ReynCh00,def_int_yds,0,,,,,
player,201412070was,ram,ReynCh00,def_int_td,0,,,,,
player,201412070was,ram,ReynCh00,def_int_long,0,,,,,
player,201412070was,ram,ReynCh00,pass_defended,0,,,,,
player,201412070was,ram,ReynCh00,sacks,0.0,,,,,
player,201412070was,ram,ReynCh00,tackles_combined,1,,,,,
player,201412070was,ram,ReynCh00,tackles_solo,1,,,,,
player,201412070was,ram,ReynCh00,tackles_assists,0,,,,,
player,201412070was,ram,ReynCh00,tackles_loss,0,,,,,
player,201412070was,ram,ReynCh00,qb_hits,0,,,,,
player,201412070was,ram,ReynCh00,fumbles_rec,0,,,,,
player,201412070was,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201412070was,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201412070was,ram,ReynCh00,fumbles_forced,0,,,,,
player,201412070was,ram,ToomKo00,def_int,0,,,,,
player,201412070was,ram,ToomKo00,def_int_yds,0,,,,,
player,201412070was,ram,ToomKo00,def_int_td,0,,,,,
player,201412070was,ram,ToomKo00,def_int_long,0,,,,,
player,201412070was,ram,ToomKo00,pass_defended,0,,,,,
player,201412070was,ram,ToomKo00,sacks,0.0,,,,,
player,201412070was,ram,ToomKo00,tackles_combined,1,,,,,
player,201412070was,ram,ToomKo00,tackles_solo,0,,,,,
player,201412070was,ram,ToomKo00,tackles_assists,1,,,,,
player,201412070was,ram,ToomKo00,tackles_loss,0,,,,,
player,201412070was,ram,ToomKo00,qb_hits,0,,,,,
player,201412070was,ram,ToomKo00,fumbles_rec,0,,,,,
player,201412070was,ram,ToomKo00,fumbles_rec_yds,0,,,,,
player,201412070was,ram,ToomKo00,fumbles_rec_td,0,,,,,
player,201412070was,ram,ToomKo00,fumbles_forced,0,,,,,
player,201412070was,ram,WattTr00,def_int,0,,,,,
player,201412070was,ram,WattTr00,def_int_yds,0,,,,,
player,201412070was,ram,WattTr00,def_int_td,0,,,,,
player,201412070was,ram,WattTr00,def_int_long,0,,,,,
player,201412070was,ram,WattTr00,pass_defended,0,,,,,
player,201412070was,ram,WattTr00,sacks,0.0,,,,,
player,201412070was,ram,WattTr00,tackles_combined,1,,,,,
player,201412070was,ram,WattTr00,tackles_solo,1,,,,,
player,201412070was,ram,WattTr00,tackles_assists,0,,,,,
player,201412070was,ram,WattTr00,tackles_loss,0,,,,,
player,201412070was,ram,WattTr00,qb_hits,0,,,,,
player,201412070was,ram,WattTr00,fumbles_rec,0,,,,,
player,201412070was,ram,WattTr00,fumbles_rec_yds,0,,,,,
player,201412070was,ram,WattTr00,fumbles_rec_td,0,,,,,
player,201412070was,ram,WattTr00,fumbles_forced,0,,,,,
player,201412070was,was,KerrRy00,def_int,0,,,,,
player,201412070was,was,KerrRy00,def_int_yds,0,,,,,
player,201412070was,was,KerrRy00,def_int_td,0,,,,,
player,201412070was,was,KerrRy00,def_int_long,0,,,,,
player,201412070was,was,KerrRy00,pass_defended,0,,,,,
player,201412070was,was,KerrRy00,sacks,2.0,,,,,
player,201412070was,was,KerrRy00,tackles_combined,5,,,,,
player,201412070was,was,KerrRy00,tackles_solo,4,,,,,
player,201412070was,was,KerrRy00,tackles_assists,1,,,,,
player,201412070was,was,KerrRy00,tackles_loss,1,,,,,
player,201412070was,was,KerrRy00,qb_hits,2,,,,,
player,201412070was,was,KerrRy00,fumbles_rec,0,,,,,
player,201412070was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201412070was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201412070was,was,KerrRy00,fumbles_forced,1,,,,,
player,201412070was,was,BakeCh99,def_int,0,,,,,
player,201412070was,was,BakeCh99,def_int_yds,0,,,,,
player,201412070was,was,BakeCh99,def_int_td,0,,,,,
player,201412070was,was,BakeCh99,def_int_long,0,,,,,
player,201412070was,was,BakeCh99,pass_defended,0,,,,,
player,201412070was,was,BakeCh99,sacks,1.0,,,,,
player,201412070was,was,BakeCh99,tackles_combined,5,,,,,
player,201412070was,was,BakeCh99,tackles_solo,4,,,,,
player,201412070was,was,BakeCh99,tackles_assists,1,,,,,
player,201412070was,was,BakeCh99,tackles_loss,2,,,,,
player,201412070was,was,BakeCh99,qb_hits,1,,,,,
player,201412070was,was,BakeCh99,fumbles_rec,0,,,,,
player,201412070was,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201412070was,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201412070was,was,BakeCh99,fumbles_forced,0,,,,,
player,201412070was,was,MurpTr00,def_int,0,,,,,
player,201412070was,was,MurpTr00,def_int_yds,0,,,,,
player,201412070was,was,MurpTr00,def_int_td,0,,,,,
player,201412070was,was,MurpTr00,def_int_long,0,,,,,
player,201412070was,was,MurpTr00,pass_defended,0,,,,,
player,201412070was,was,MurpTr00,sacks,0.5,,,,,
player,201412070was,was,MurpTr00,tackles_combined,3,,,,,
player,201412070was,was,MurpTr00,tackles_solo,2,,,,,
player,201412070was,was,MurpTr00,tackles_assists,1,,,,,
player,201412070was,was,MurpTr00,tackles_loss,0,,,,,
player,201412070was,was,MurpTr00,qb_hits,2,,,,,
player,201412070was,was,MurpTr00,fumbles_rec,0,,,,,
player,201412070was,was,MurpTr00,fumbles_rec_yds,0,,,,,
player,201412070was,was,MurpTr00,fumbles_rec_td,0,,,,,
player,201412070was,was,MurpTr00,fumbles_forced,0,,,,,
player,201412070was,was,HatcJa20,def_int,0,,,,,
player,201412070was,was,HatcJa20,def_int_yds,0,,,,,
player,201412070was,was,HatcJa20,def_int_td,0,,,,,
player,201412070was,was,HatcJa20,def_int_long,0,,,,,
player,201412070was,was,HatcJa20,pass_defended,0,,,,,
player,201412070was,was,HatcJa20,sacks,0.5,,,,,
player,201412070was,was,HatcJa20,tackles_combined,1,,,,,
player,201412070was,was,HatcJa20,tackles_solo,0,,,,,
player,201412070was,was,HatcJa20,tackles_assists,1,,,,,
player,201412070was,was,HatcJa20,tackles_loss,0,,,,,
player,201412070was,was,HatcJa20,qb_hits,1,,,,,
player,201412070was,was,HatcJa20,fumbles_rec,0,,,,,
player,201412070was,was,HatcJa20,fumbles_rec_yds,0,,,,,
player,201412070was,was,HatcJa20,fumbles_rec_td,0,,,,,
player,201412070was,was,HatcJa20,fumbles_forced,0,,,,,
player,201412070was,was,CompWi00,def_int,0,,,,,
player,201412070was,was,CompWi00,def_int_yds,0,,,,,
player,201412070was,was,CompWi00,def_int_td,0,,,,,
player,201412070was,was,CompWi00,def_int_long,0,,,,,
player,201412070was,was,CompWi00,pass_defended,0,,,,,
player,201412070was,was,CompWi00,sacks,0.0,,,,,
player,201412070was,was,CompWi00,tackles_combined,14,,,,,
player,201412070was,was,CompWi00,tackles_solo,9,,,,,
player,201412070was,was,CompWi00,tackles_assists,5,,,,,
player,201412070was,was,CompWi00,tackles_loss,0,,,,,
player,201412070was,was,CompWi00,qb_hits,0,,,,,
player,201412070was,was,CompWi00,fumbles_rec,0,,,,,
player,201412070was,was,CompWi00,fumbles_rec_yds,0,,,,,
player,201412070was,was,CompWi00,fumbles_rec_td,0,,,,,
player,201412070was,was,CompWi00,fumbles_forced,0,,,,,
player,201412070was,was,ClarRy20,def_int,0,,,,,
player,201412070was,was,ClarRy20,def_int_yds,0,,,,,
player,201412070was,was,ClarRy20,def_int_td,0,,,,,
player,201412070was,was,ClarRy20,def_int_long,0,,,,,
player,201412070was,was,ClarRy20,pass_defended,0,,,,,
player,201412070was,was,ClarRy20,sacks,0.0,,,,,
player,201412070was,was,ClarRy20,tackles_combined,10,,,,,
player,201412070was,was,ClarRy20,tackles_solo,8,,,,,
player,201412070was,was,ClarRy20,tackles_assists,2,,,,,
player,201412070was,was,ClarRy20,tackles_loss,2,,,,,
player,201412070was,was,ClarRy20,qb_hits,0,,,,,
player,201412070was,was,ClarRy20,fumbles_rec,0,,,,,
player,201412070was,was,ClarRy20,fumbles_rec_yds,0,,,,,
player,201412070was,was,ClarRy20,fumbles_rec_td,0,,,,,
player,201412070was,was,ClarRy20,fumbles_forced,0,,,,,
player,201412070was,was,RilePe00,def_int,0,,,,,
player,201412070was,was,RilePe00,def_int_yds,0,,,,,
player,201412070was,was,RilePe00,def_int_td,0,,,,,
player,201412070was,was,RilePe00,def_int_long,0,,,,,
player,201412070was,was,RilePe00,pass_defended,0,,,,,
player,201412070was,was,RilePe00,sacks,0.0,,,,,
player,201412070was,was,RilePe00,tackles_combined,10,,,,,
player,201412070was,was,RilePe00,tackles_solo,9,,,,,
player,201412070was,was,RilePe00,tackles_assists,1,,,,,
player,201412070was,was,RilePe00,tackles_loss,3,,,,,
player,201412070was,was,RilePe00,qb_hits,0,,,,,
player,201412070was,was,RilePe00,fumbles_rec,0,,,,,
player,201412070was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201412070was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201412070was,was,RilePe00,fumbles_forced,0,,,,,
player,201412070was,was,AmerDa00,def_int,0,,,,,
player,201412070was,was,AmerDa00,def_int_yds,0,,,,,
player,201412070was,was,AmerDa00,def_int_td,0,,,,,
player,201412070was,was,AmerDa00,def_int_long,0,,,,,
player,201412070was,was,AmerDa00,pass_defended,0,,,,,
player,201412070was,was,AmerDa00,sacks,0.0,,,,,
player,201412070was,was,AmerDa00,tackles_combined,3,,,,,
player,201412070was,was,AmerDa00,tackles_solo,2,,,,,
player,201412070was,was,AmerDa00,tackles_assists,1,,,,,
player,201412070was,was,AmerDa00,tackles_loss,0,,,,,
player,201412070was,was,AmerDa00,qb_hits,0,,,,,
player,201412070was,was,AmerDa00,fumbles_rec,0,,,,,
player,201412070was,was,AmerDa00,fumbles_rec_yds,0,,,,,
player,201412070was,was,AmerDa00,fumbles_rec_td,0,,,,,
player,201412070was,was,AmerDa00,fumbles_forced,0,,,,,
player,201412070was,was,BreeBa00,def_int,0,,,,,
player,201412070was,was,BreeBa00,def_int_yds,0,,,,,
player,201412070was,was,BreeBa00,def_int_td,0,,,,,
player,201412070was,was,BreeBa00,def_int_long,0,,,,,
player,201412070was,was,BreeBa00,pass_defended,1,,,,,
player,201412070was,was,BreeBa00,sacks,0.0,,,,,
player,201412070was,was,BreeBa00,tackles_combined,3,,,,,
player,201412070was,was,BreeBa00,tackles_solo,3,,,,,
player,201412070was,was,BreeBa00,tackles_assists,0,,,,,
player,201412070was,was,BreeBa00,tackles_loss,0,,,,,
player,201412070was,was,BreeBa00,qb_hits,0,,,,,
player,201412070was,was,BreeBa00,fumbles_rec,0,,,,,
player,201412070was,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201412070was,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201412070was,was,BreeBa00,fumbles_forced,0,,,,,
player,201412070was,was,BeauSt00,def_int,0,,,,,
player,201412070was,was,BeauSt00,def_int_yds,0,,,,,
player,201412070was,was,BeauSt00,def_int_td,0,,,,,
player,201412070was,was,BeauSt00,def_int_long,0,,,,,
player,201412070was,was,BeauSt00,pass_defended,0,,,,,
player,201412070was,was,BeauSt00,sacks,0.0,,,,,
player,201412070was,was,BeauSt00,tackles_combined,1,,,,,
player,201412070was,was,BeauSt00,tackles_solo,1,,,,,
player,201412070was,was,BeauSt00,tackles_assists,0,,,,,
player,201412070was,was,BeauSt00,tackles_loss,0,,,,,
player,201412070was,was,BeauSt00,qb_hits,0,,,,,
player,201412070was,was,BeauSt00,fumbles_rec,0,,,,,
player,201412070was,was,BeauSt00,fumbles_rec_yds,0,,,,,
player,201412070was,was,BeauSt00,fumbles_rec_td,0,,,,,
player,201412070was,was,BeauSt00,fumbles_forced,0,,,,,
player,201412070was,was,BiggE.99,def_int,0,,,,,
player,201412070was,was,BiggE.99,def_int_yds,0,,,,,
player,201412070was,was,BiggE.99,def_int_td,0,,,,,
player,201412070was,was,BiggE.99,def_int_long,0,,,,,
player,201412070was,was,BiggE.99,pass_defended,0,,,,,
player,201412070was,was,BiggE.99,sacks,0.0,,,,,
player,201412070was,was,BiggE.99,tackles_combined,1,,,,,
player,201412070was,was,BiggE.99,tackles_solo,1,,,,,
player,201412070was,was,BiggE.99,tackles_assists,0,,,,,
player,201412070was,was,BiggE.99,tackles_loss,0,,,,,
player,201412070was,was,BiggE.99,qb_hits,0,,,,,
player,201412070was,was,BiggE.99,fumbles_rec,0,,,,,
player,201412070was,was,BiggE.99,fumbles_rec_yds,0,,,,,
player,201412070was,was,BiggE.99,fumbles_rec_td,0,,,,,
player,201412070was,was,BiggE.99,fumbles_forced,0,,,,,
player,201412070was,was,BoweSt20,def_int,0,,,,,
player,201412070was,was,BoweSt20,def_int_yds,0,,,,,
player,201412070was,was,BoweSt20,def_int_td,0,,,,,
player,201412070was,was,BoweSt20,def_int_long,0,,,,,
player,201412070was,was,BoweSt20,pass_defended,0,,,,,
player,201412070was,was,BoweSt20,sacks,0.0,,,,,
player,201412070was,was,BoweSt20,tackles_combined,1,,,,,
player,201412070was,was,BoweSt20,tackles_solo,1,,,,,
player,201412070was,was,BoweSt20,tackles_assists,0,,,,,
player,201412070was,was,BoweSt20,tackles_loss,0,,,,,
player,201412070was,was,BoweSt20,qb_hits,0,,,,,
player,201412070was,was,BoweSt20,fumbles_rec,0,,,,,
player,201412070was,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201412070was,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201412070was,was,BoweSt20,fumbles_forced,0,,,,,
player,201412070was,was,CofiBa20,def_int,0,,,,,
player,201412070was,was,CofiBa20,def_int_yds,0,,,,,
player,201412070was,was,CofiBa20,def_int_td,0,,,,,
player,201412070was,was,CofiBa20,def_int_long,0,,,,,
player,201412070was,was,CofiBa20,pass_defended,0,,,,,
player,201412070was,was,CofiBa20,sacks,0.0,,,,,
player,201412070was,was,CofiBa20,tackles_combined,1,,,,,
player,201412070was,was,CofiBa20,tackles_solo,0,,,,,
player,201412070was,was,CofiBa20,tackles_assists,1,,,,,
player,201412070was,was,CofiBa20,tackles_loss,0,,,,,
player,201412070was,was,CofiBa20,qb_hits,0,,,,,
player,201412070was,was,CofiBa20,fumbles_rec,0,,,,,
player,201412070was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201412070was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201412070was,was,CofiBa20,fumbles_forced,0,,,,,
player,201412070was,was,JenkJa01,def_int,0,,,,,
player,201412070was,was,JenkJa01,def_int_yds,0,,,,,
player,201412070was,was,JenkJa01,def_int_td,0,,,,,
player,201412070was,was,JenkJa01,def_int_long,0,,,,,
player,201412070was,was,JenkJa01,pass_defended,0,,,,,
player,201412070was,was,JenkJa01,sacks,0.0,,,,,
player,201412070was,was,JenkJa01,tackles_combined,1,,,,,
player,201412070was,was,JenkJa01,tackles_solo,1,,,,,
player,201412070was,was,JenkJa01,tackles_assists,0,,,,,
player,201412070was,was,JenkJa01,tackles_loss,1,,,,,
player,201412070was,was,JenkJa01,qb_hits,0,,,,,
player,201412070was,was,JenkJa01,fumbles_rec,0,,,,,
player,201412070was,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201412070was,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201412070was,was,JenkJa01,fumbles_forced,0,,,,,
player,201412070was,was,PaulNi00,def_int,0,,,,,
player,201412070was,was,PaulNi00,def_int_yds,0,,,,,
player,201412070was,was,PaulNi00,def_int_td,0,,,,,
player,201412070was,was,PaulNi00,def_int_long,0,,,,,
player,201412070was,was,PaulNi00,pass_defended,0,,,,,
player,201412070was,was,PaulNi00,sacks,0.0,,,,,
player,201412070was,was,PaulNi00,tackles_combined,1,,,,,
player,201412070was,was,PaulNi00,tackles_solo,1,,,,,
player,201412070was,was,PaulNi00,tackles_assists,0,,,,,
player,201412070was,was,PaulNi00,tackles_loss,0,,,,,
player,201412070was,was,PaulNi00,qb_hits,0,,,,,
player,201412070was,was,PaulNi00,fumbles_rec,0,,,,,
player,201412070was,was,PaulNi00,fumbles_rec_yds,0,,,,,
player,201412070was,was,PaulNi00,fumbles_rec_td,0,,,,,
player,201412070was,was,PaulNi00,fumbles_forced,0,,,,,
player,201412070was,was,YounDa01,def_int,0,,,,,
player,201412070was,was,YounDa01,def_int_yds,0,,,,,
player,201412070was,was,YounDa01,def_int_td,0,,,,,
player,201412070was,was,YounDa01,def_int_long,0,,,,,
player,201412070was,was,YounDa01,pass_defended,0,,,,,
player,201412070was,was,YounDa01,sacks,0.0,,,,,
player,201412070was,was,YounDa01,tackles_combined,1,,,,,
player,201412070was,was,YounDa01,tackles_solo,1,,,,,
player,201412070was,was,YounDa01,tackles_assists,0,,,,,
player,201412070was,was,YounDa01,tackles_loss,0,,,,,
player,201412070was,was,YounDa01,qb_hits,0,,,,,
player,201412070was,was,YounDa01,fumbles_rec,0,,,,,
player,201412070was,was,YounDa01,fumbles_rec_yds,0,,,,,
player,201412070was,was,YounDa01,fumbles_rec_td,0,,,,,
player,201412070was,was,YounDa01,fumbles_forced,0,,,,,
player,201412070was,was,BrowEv99,def_int,0,,,,,
player,201412070was,was,BrowEv99,def_int_yds,0,,,,,
player,201412070was,was,BrowEv99,def_int_td,0,,,,,
player,201412070was,was,BrowEv99,def_int_long,0,,,,,
player,201412070was,was,BrowEv99,pass_defended,0,,,,,
player,201412070was,was,BrowEv99,sacks,0.0,,,,,
player,201412070was,was,BrowEv99,tackles_combined,0,,,,,
player,201412070was,was,BrowEv99,tackles_solo,0,,,,,
player,201412070was,was,BrowEv99,tackles_assists,0,,,,,
player,201412070was,was,BrowEv99,tackles_loss,0,,,,,
player,201412070was,was,BrowEv99,qb_hits,1,,,,,
player,201412070was,was,BrowEv99,fumbles_rec,0,,,,,
player,201412070was,was,BrowEv99,fumbles_rec_yds,0,,,,,
player,201412070was,was,BrowEv99,fumbles_rec_td,0,,,,,
player,201412070was,was,BrowEv99,fumbles_forced,0,,,,,
player,201412070was,was,ThomPh00,def_int,,,,,,
player,201412070was,was,ThomPh00,def_int_yds,,,,,,
player,201412070was,was,ThomPh00,def_int_td,,,,,,
player,201412070was,was,ThomPh00,def_int_long,,,,,,
player,201412070was,was,ThomPh00,pass_defended,0,,,,,
player,201412070was,was,ThomPh00,sacks,0.0,,,,,
player,201412070was,was,ThomPh00,tackles_combined,5,,,,,
player,201412070was,was,ThomPh00,tackles_solo,2,,,,,
player,201412070was,was,ThomPh00,tackles_assists,3,,,,,
player,201412070was,was,ThomPh00,tackles_loss,0,,,,,
player,201412070was,was,ThomPh00,qb_hits,0,,,,,
