game,2014,13,20141130,201411300gnb,nwe,"New England Patriots",21,gnb,"Green Bay Packers",26
player,201411300gnb,gnb,BoykJa00,pass_int,0,,,,,
player,201411300gnb,gnb,BoykJa00,pass_sacked,0,,,,,
player,201411300gnb,gnb,BoykJa00,pass_sacked_yds,0,,,,,
player,201411300gnb,gnb,BoykJa00,pass_long,0,,,,,
player,201411300gnb,gnb,BoykJa00,pass_rating,,,,,,
player,201411300gnb,gnb,BoykJa00,rush_att,0,,,,,
player,201411300gnb,gnb,BoykJa00,rush_yds,0,,,,,
player,201411300gnb,gnb,BoykJa00,rush_td,0,,,,,
player,201411300gnb,gnb,BoykJa00,rush_long,0,,,,,
player,201411300gnb,gnb,BoykJa00,targets,1,,,,,
player,201411300gnb,gnb,BoykJa00,rec,1,,,,,
player,201411300gnb,gnb,BoykJa00,rec_yds,6,,,,,
player,201411300gnb,gnb,BoykJa00,rec_td,0,,,,,
player,201411300gnb,gnb,BoykJa00,rec_long,6,,,,,
player,201411300gnb,gnb,BoykJa00,fumbles,0,,,,,
player,201411300gnb,gnb,BoykJa00,fumbles_lost,0,,,,,
player,201411300gnb,nwe,CollJa00,def_int,0,,,,,
player,201411300gnb,nwe,CollJa00,def_int_yds,0,,,,,
player,201411300gnb,nwe,CollJa00,def_int_td,0,,,,,
player,201411300gnb,nwe,CollJa00,def_int_long,0,,,,,
player,201411300gnb,nwe,CollJa00,pass_defended,0,,,,,
player,201411300gnb,nwe,CollJa00,sacks,1.0,,,,,
player,201411300gnb,nwe,CollJa00,tackles_combined,13,,,,,
player,201411300gnb,nwe,CollJa00,tackles_solo,7,,,,,
player,201411300gnb,nwe,CollJa00,tackles_assists,6,,,,,
player,201411300gnb,nwe,CollJa00,tackles_loss,0,,,,,
player,201411300gnb,nwe,CollJa00,qb_hits,1,,,,,
player,201411300gnb,nwe,CollJa00,fumbles_rec,0,,,,,
player,201411300gnb,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,CollJa00,fumbles_forced,1,,,,,
player,201411300gnb,nwe,HighDo01,def_int,0,,,,,
player,201411300gnb,nwe,HighDo01,def_int_yds,0,,,,,
player,201411300gnb,nwe,HighDo01,def_int_td,0,,,,,
player,201411300gnb,nwe,HighDo01,def_int_long,0,,,,,
player,201411300gnb,nwe,HighDo01,pass_defended,0,,,,,
player,201411300gnb,nwe,HighDo01,sacks,1.0,,,,,
player,201411300gnb,nwe,HighDo01,tackles_combined,10,,,,,
player,201411300gnb,nwe,HighDo01,tackles_solo,4,,,,,
player,201411300gnb,nwe,HighDo01,tackles_assists,6,,,,,
player,201411300gnb,nwe,HighDo01,tackles_loss,3,,,,,
player,201411300gnb,nwe,HighDo01,qb_hits,1,,,,,
player,201411300gnb,nwe,HighDo01,fumbles_rec,0,,,,,
player,201411300gnb,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,HighDo01,fumbles_forced,0,,,,,
player,201411300gnb,nwe,JoneCh04,def_int,0,,,,,
player,201411300gnb,nwe,JoneCh04,def_int_yds,0,,,,,
player,201411300gnb,nwe,JoneCh04,def_int_td,0,,,,,
player,201411300gnb,nwe,JoneCh04,def_int_long,0,,,,,
player,201411300gnb,nwe,JoneCh04,pass_defended,0,,,,,
player,201411300gnb,nwe,JoneCh04,sacks,1.0,,,,,
player,201411300gnb,nwe,JoneCh04,tackles_combined,2,,,,,
player,201411300gnb,nwe,JoneCh04,tackles_solo,2,,,,,
player,201411300gnb,nwe,JoneCh04,tackles_assists,0,,,,,
player,201411300gnb,nwe,JoneCh04,tackles_loss,1,,,,,
player,201411300gnb,nwe,JoneCh04,qb_hits,2,,,,,
player,201411300gnb,nwe,JoneCh04,fumbles_rec,0,,,,,
player,201411300gnb,nwe,JoneCh04,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,JoneCh04,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,JoneCh04,fumbles_forced,0,,,,,
player,201411300gnb,nwe,ChunPa99,def_int,0,,,,,
player,201411300gnb,nwe,ChunPa99,def_int_yds,0,,,,,
player,201411300gnb,nwe,ChunPa99,def_int_td,0,,,,,
player,201411300gnb,nwe,ChunPa99,def_int_long,0,,,,,
player,201411300gnb,nwe,ChunPa99,pass_defended,0,,,,,
player,201411300gnb,nwe,ChunPa99,sacks,0.0,,,,,
player,201411300gnb,nwe,ChunPa99,tackles_combined,11,,,,,
player,201411300gnb,nwe,ChunPa99,tackles_solo,8,,,,,
player,201411300gnb,nwe,ChunPa99,tackles_assists,3,,,,,
player,201411300gnb,nwe,ChunPa99,tackles_loss,0,,,,,
player,201411300gnb,nwe,ChunPa99,qb_hits,0,,,,,
player,201411300gnb,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201411300gnb,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201411300gnb,nwe,McCoDe99,def_int,0,,,,,
player,201411300gnb,nwe,McCoDe99,def_int_yds,0,,,,,
player,201411300gnb,nwe,McCoDe99,def_int_td,0,,,,,
player,201411300gnb,nwe,McCoDe99,def_int_long,0,,,,,
player,201411300gnb,nwe,McCoDe99,pass_defended,0,,,,,
player,201411300gnb,nwe,McCoDe99,sacks,0.0,,,,,
player,201411300gnb,nwe,McCoDe99,tackles_combined,9,,,,,
player,201411300gnb,nwe,McCoDe99,tackles_solo,8,,,,,
player,201411300gnb,nwe,McCoDe99,tackles_assists,1,,,,,
player,201411300gnb,nwe,McCoDe99,tackles_loss,0,,,,,
player,201411300gnb,nwe,McCoDe99,qb_hits,0,,,,,
player,201411300gnb,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201411300gnb,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201411300gnb,nwe,ArriKy00,def_int,0,,,,,
player,201411300gnb,nwe,ArriKy00,def_int_yds,0,,,,,
player,201411300gnb,nwe,ArriKy00,def_int_td,0,,,,,
player,201411300gnb,nwe,ArriKy00,def_int_long,0,,,,,
player,201411300gnb,nwe,ArriKy00,pass_defended,1,,,,,
player,201411300gnb,nwe,ArriKy00,sacks,0.0,,,,,
player,201411300gnb,nwe,ArriKy00,tackles_combined,6,,,,,
player,201411300gnb,nwe,ArriKy00,tackles_solo,6,,,,,
player,201411300gnb,nwe,ArriKy00,tackles_assists,0,,,,,
player,201411300gnb,nwe,ArriKy00,tackles_loss,0,,,,,
player,201411300gnb,nwe,ArriKy00,qb_hits,0,,,,,
player,201411300gnb,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201411300gnb,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201411300gnb,nwe,NinkRo20,def_int,0,,,,,
player,201411300gnb,nwe,NinkRo20,def_int_yds,0,,,,,
player,201411300gnb,nwe,NinkRo20,def_int_td,0,,,,,
player,201411300gnb,nwe,NinkRo20,def_int_long,0,,,,,
player,201411300gnb,nwe,NinkRo20,pass_defended,0,,,,,
player,201411300gnb,nwe,NinkRo20,sacks,0.0,,,,,
player,201411300gnb,nwe,NinkRo20,tackles_combined,5,,,,,
player,201411300gnb,nwe,NinkRo20,tackles_solo,5,,,,,
player,201411300gnb,nwe,NinkRo20,tackles_assists,0,,,,,
player,201411300gnb,nwe,NinkRo20,tackles_loss,0,,,,,
player,201411300gnb,nwe,NinkRo20,qb_hits,0,,,,,
player,201411300gnb,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201411300gnb,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201411300gnb,nwe,RyanLo00,def_int,0,,,,,
player,201411300gnb,nwe,RyanLo00,def_int_yds,0,,,,,
player,201411300gnb,nwe,RyanLo00,def_int_td,0,,,,,
player,201411300gnb,nwe,RyanLo00,def_int_long,0,,,,,
player,201411300gnb,nwe,RyanLo00,pass_defended,0,,,,,
player,201411300gnb,nwe,RyanLo00,sacks,0.0,,,,,
player,201411300gnb,nwe,RyanLo00,tackles_combined,3,,,,,
player,201411300gnb,nwe,RyanLo00,tackles_solo,2,,,,,
player,201411300gnb,nwe,RyanLo00,tackles_assists,1,,,,,
player,201411300gnb,nwe,RyanLo00,tackles_loss,0,,,,,
player,201411300gnb,nwe,RyanLo00,qb_hits,0,,,,,
player,201411300gnb,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201411300gnb,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201411300gnb,nwe,BrowBr00,def_int,0,,,,,
player,201411300gnb,nwe,BrowBr00,def_int_yds,0,,,,,
player,201411300gnb,nwe,BrowBr00,def_int_td,0,,,,,
player,201411300gnb,nwe,BrowBr00,def_int_long,0,,,,,
player,201411300gnb,nwe,BrowBr00,pass_defended,1,,,,,
player,201411300gnb,nwe,BrowBr00,sacks,0.0,,,,,
player,201411300gnb,nwe,BrowBr00,tackles_combined,2,,,,,
player,201411300gnb,nwe,BrowBr00,tackles_solo,2,,,,,
player,201411300gnb,nwe,BrowBr00,tackles_assists,0,,,,,
player,201411300gnb,nwe,BrowBr00,tackles_loss,0,,,,,
player,201411300gnb,nwe,BrowBr00,qb_hits,0,,,,,
player,201411300gnb,nwe,BrowBr00,fumbles_rec,0,,,,,
player,201411300gnb,nwe,BrowBr00,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,BrowBr00,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,BrowBr00,fumbles_forced,0,,,,,
player,201411300gnb,nwe,CasiJo99,def_int,0,,,,,
player,201411300gnb,nwe,CasiJo99,def_int_yds,0,,,,,
player,201411300gnb,nwe,CasiJo99,def_int_td,0,,,,,
player,201411300gnb,nwe,CasiJo99,def_int_long,0,,,,,
player,201411300gnb,nwe,CasiJo99,pass_defended,0,,,,,
player,201411300gnb,nwe,CasiJo99,sacks,0.0,,,,,
player,201411300gnb,nwe,CasiJo99,tackles_combined,2,,,,,
player,201411300gnb,nwe,CasiJo99,tackles_solo,2,,,,,
player,201411300gnb,nwe,CasiJo99,tackles_assists,0,,,,,
player,201411300gnb,nwe,CasiJo99,tackles_loss,0,,,,,
player,201411300gnb,nwe,CasiJo99,qb_hits,0,,,,,
player,201411300gnb,nwe,CasiJo99,fumbles_rec,0,,,,,
player,201411300gnb,nwe,CasiJo99,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,CasiJo99,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,CasiJo99,fumbles_forced,0,,,,,
player,201411300gnb,nwe,WilfVi20,def_int,0,,,,,
player,201411300gnb,nwe,WilfVi20,def_int_yds,0,,,,,
player,201411300gnb,nwe,WilfVi20,def_int_td,0,,,,,
player,201411300gnb,nwe,WilfVi20,def_int_long,0,,,,,
player,201411300gnb,nwe,WilfVi20,pass_defended,0,,,,,
player,201411300gnb,nwe,WilfVi20,sacks,0.0,,,,,
player,201411300gnb,nwe,WilfVi20,tackles_combined,2,,,,,
player,201411300gnb,nwe,WilfVi20,tackles_solo,1,,,,,
player,201411300gnb,nwe,WilfVi20,tackles_assists,1,,,,,
player,201411300gnb,nwe,WilfVi20,tackles_loss,0,,,,,
player,201411300gnb,nwe,WilfVi20,qb_hits,1,,,,,
player,201411300gnb,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201411300gnb,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201411300gnb,nwe,AyerAk00,def_int,0,,,,,
player,201411300gnb,nwe,AyerAk00,def_int_yds,0,,,,,
player,201411300gnb,nwe,AyerAk00,def_int_td,0,,,,,
player,201411300gnb,nwe,AyerAk00,def_int_long,0,,,,,
player,201411300gnb,nwe,AyerAk00,pass_defended,0,,,,,
player,201411300gnb,nwe,AyerAk00,sacks,0.0,,,,,
player,201411300gnb,nwe,AyerAk00,tackles_combined,1,,,,,
player,201411300gnb,nwe,AyerAk00,tackles_solo,1,,,,,
player,201411300gnb,nwe,AyerAk00,tackles_assists,0,,,,,
player,201411300gnb,nwe,AyerAk00,tackles_loss,1,,,,,
player,201411300gnb,nwe,AyerAk00,qb_hits,0,,,,,
player,201411300gnb,nwe,AyerAk00,fumbles_rec,0,,,,,
player,201411300gnb,nwe,AyerAk00,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,AyerAk00,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,AyerAk00,fumbles_forced,0,,,,,
player,201411300gnb,nwe,BranAl99,def_int,0,,,,,
player,201411300gnb,nwe,BranAl99,def_int_yds,0,,,,,
player,201411300gnb,nwe,BranAl99,def_int_td,0,,,,,
player,201411300gnb,nwe,BranAl99,def_int_long,0,,,,,
player,201411300gnb,nwe,BranAl99,pass_defended,0,,,,,
player,201411300gnb,nwe,BranAl99,sacks,0.0,,,,,
player,201411300gnb,nwe,BranAl99,tackles_combined,1,,,,,
player,201411300gnb,nwe,BranAl99,tackles_solo,1,,,,,
player,201411300gnb,nwe,BranAl99,tackles_assists,0,,,,,
player,201411300gnb,nwe,BranAl99,tackles_loss,0,,,,,
player,201411300gnb,nwe,BranAl99,qb_hits,0,,,,,
player,201411300gnb,nwe,BranAl99,fumbles_rec,0,,,,,
player,201411300gnb,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,BranAl99,fumbles_forced,0,,,,,
player,201411300gnb,nwe,EbneNa00,def_int,0,,,,,
player,201411300gnb,nwe,EbneNa00,def_int_yds,0,,,,,
player,201411300gnb,nwe,EbneNa00,def_int_td,0,,,,,
player,201411300gnb,nwe,EbneNa00,def_int_long,0,,,,,
player,201411300gnb,nwe,EbneNa00,pass_defended,0,,,,,
player,201411300gnb,nwe,EbneNa00,sacks,0.0,,,,,
player,201411300gnb,nwe,EbneNa00,tackles_combined,1,,,,,
player,201411300gnb,nwe,EbneNa00,tackles_solo,1,,,,,
player,201411300gnb,nwe,EbneNa00,tackles_assists,0,,,,,
player,201411300gnb,nwe,EbneNa00,tackles_loss,0,,,,,
player,201411300gnb,nwe,EbneNa00,qb_hits,0,,,,,
player,201411300gnb,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201411300gnb,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201411300gnb,nwe,ReviDa99,def_int,0,,,,,
player,201411300gnb,nwe,ReviDa99,def_int_yds,0,,,,,
player,201411300gnb,nwe,ReviDa99,def_int_td,0,,,,,
player,201411300gnb,nwe,ReviDa99,def_int_long,0,,,,,
player,201411300gnb,nwe,ReviDa99,pass_defended,1,,,,,
player,201411300gnb,nwe,ReviDa99,sacks,0.0,,,,,
player,201411300gnb,nwe,ReviDa99,tackles_combined,1,,,,,
player,201411300gnb,nwe,ReviDa99,tackles_solo,1,,,,,
player,201411300gnb,nwe,ReviDa99,tackles_assists,0,,,,,
player,201411300gnb,nwe,ReviDa99,tackles_loss,0,,,,,
player,201411300gnb,nwe,ReviDa99,qb_hits,0,,,,,
player,201411300gnb,nwe,ReviDa99,fumbles_rec,0,,,,,
player,201411300gnb,nwe,ReviDa99,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,ReviDa99,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,ReviDa99,fumbles_forced,0,,,,,
player,201411300gnb,nwe,SlatMa00,def_int,0,,,,,
player,201411300gnb,nwe,SlatMa00,def_int_yds,0,,,,,
player,201411300gnb,nwe,SlatMa00,def_int_td,0,,,,,
player,201411300gnb,nwe,SlatMa00,def_int_long,0,,,,,
player,201411300gnb,nwe,SlatMa00,pass_defended,0,,,,,
player,201411300gnb,nwe,SlatMa00,sacks,0.0,,,,,
player,201411300gnb,nwe,SlatMa00,tackles_combined,1,,,,,
player,201411300gnb,nwe,SlatMa00,tackles_solo,1,,,,,
player,201411300gnb,nwe,SlatMa00,tackles_assists,0,,,,,
player,201411300gnb,nwe,SlatMa00,tackles_loss,0,,,,,
player,201411300gnb,nwe,SlatMa00,qb_hits,0,,,,,
player,201411300gnb,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201411300gnb,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201411300gnb,nwe,WilsTa00,def_int,0,,,,,
player,201411300gnb,nwe,WilsTa00,def_int_yds,0,,,,,
player,201411300gnb,nwe,WilsTa00,def_int_td,0,,,,,
player,201411300gnb,nwe,WilsTa00,def_int_long,0,,,,,
player,201411300gnb,nwe,WilsTa00,pass_defended,0,,,,,
player,201411300gnb,nwe,WilsTa00,sacks,0.0,,,,,
player,201411300gnb,nwe,WilsTa00,tackles_combined,0,,,,,
player,201411300gnb,nwe,WilsTa00,tackles_solo,0,,,,,
player,201411300gnb,nwe,WilsTa00,tackles_assists,0,,,,,
player,201411300gnb,nwe,WilsTa00,tackles_loss,0,,,,,
player,201411300gnb,nwe,WilsTa00,qb_hits,1,,,,,
player,201411300gnb,nwe,WilsTa00,fumbles_rec,0,,,,,
player,201411300gnb,nwe,WilsTa00,fumbles_rec_yds,0,,,,,
player,201411300gnb,nwe,WilsTa00,fumbles_rec_td,0,,,,,
player,201411300gnb,nwe,WilsTa00,fumbles_forced,0,,,,,
player,201411300gnb,gnb,DaniMi00,def_int,0,,,,,
player,201411300gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201411300gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201411300gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201411300gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201411300gnb,gnb,DaniMi00,sacks,0.5,,,,,
player,201411300gnb,gnb,DaniMi00,tackles_combined,2,,,,,
player,201411300gnb,gnb,DaniMi00,tackles_solo,0,,,,,
player,201411300gnb,gnb,DaniMi00,tackles_assists,2,,,,,
player,201411300gnb,gnb,DaniMi00,tackles_loss,0,,,,,
player,201411300gnb,gnb,DaniMi00,qb_hits,3,,,,,
player,201411300gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201411300gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201411300gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201411300gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201411300gnb,gnb,NealMi99,def_int,0,,,,,
player,201411300gnb,gnb,NealMi99,def_int_yds,0,,,,,
player,201411300gnb,gnb,NealMi99,def_int_td,0,,,,,
player,201411300gnb,gnb,NealMi99,def_int_long,0,,,,,
player,201411300gnb,gnb,NealMi99,pass_defended,0,,,,,
player,201411300gnb,gnb,NealMi99,sacks,0.5,,,,,
player,201411300gnb,gnb,NealMi99,tackles_combined,1,,,,,
player,201411300gnb,gnb,NealMi99,tackles_solo,0,,,,,
player,201411300gnb,gnb,NealMi99,tackles_assists,1,,,,,
player,201411300gnb,gnb,NealMi99,tackles_loss,0,,,,,
player,201411300gnb,gnb,NealMi99,qb_hits,1,,,,,
player,201411300gnb,gnb,NealMi99,fumbles_rec,0,,,,,
player,201411300gnb,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201411300gnb,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201411300gnb,gnb,NealMi99,fumbles_forced,0,,,,,
player,201411300gnb,gnb,WillTr99,def_int,0,,,,,
player,201411300gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201411300gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201411300gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201411300gnb,gnb,WillTr99,pass_defended,0,,,,,
player,201411300gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201411300gnb,gnb,WillTr99,tackles_combined,9,,,,,
player,201411300gnb,gnb,WillTr99,tackles_solo,8,,,,,
player,201411300gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201411300gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201411300gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201411300gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201411300gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201411300gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201411300gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201411300gnb,gnb,BurnMo99,def_int,0,,,,,
player,201411300gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201411300gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201411300gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201411300gnb,gnb,BurnMo99,pass_defended,0,,,,,
player,201411300gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201411300gnb,gnb,BurnMo99,tackles_combined,8,,,,,
player,201411300gnb,gnb,BurnMo99,tackles_solo,5,,,,,
player,201411300gnb,gnb,BurnMo99,tackles_assists,3,,,,,
player,201411300gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201411300gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201411300gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201411300gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201411300gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201411300gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201411300gnb,gnb,ClinHa00,def_int,0,,,,,
player,201411300gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201411300gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201411300gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201411300gnb,gnb,ClinHa00,pass_defended,1,,,,,
player,201411300gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201411300gnb,gnb,ClinHa00,tackles_combined,6,,,,,
player,201411300gnb,gnb,ClinHa00,tackles_solo,3,,,,,
player,201411300gnb,gnb,ClinHa00,tackles_assists,3,,,,,
player,201411300gnb,gnb,ClinHa00,tackles_loss,0,,,,,
player,201411300gnb,gnb,ClinHa00,qb_hits,0,,,,,
player,201411300gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201411300gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201411300gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201411300gnb,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201411300gnb,gnb,MattCl99,def_int,0,,,,,
player,201411300gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201411300gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201411300gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201411300gnb,gnb,MattCl99,pass_defended,1,,,,,
player,201411300gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201411300gnb,gnb,MattCl99,tackles_combined,6,,,,,
player,201411300gnb,gnb,MattCl99,tackles_solo,4,,,,,
player,201411300gnb,gnb,MattCl99,tackles_assists,2,,,,,
player,201411300gnb,gnb,MattCl99,tackles_loss,0,,,,,
player,201411300gnb,gnb,MattCl99,qb_hits,1,,,,,
player,201411300gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201411300gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201411300gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201411300gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201411300gnb,gnb,BarrSa00,def_int,0,,,,,
player,201411300gnb,gnb,BarrSa00,def_int_yds,0,,,,,
player,201411300gnb,gnb,BarrSa00,def_int_td,0,,,,,
player,201411300gnb,gnb,BarrSa00,def_int_long,0,,,,,
player,201411300gnb,gnb,BarrSa00,pass_defended,1,,,,,
player,201411300gnb,gnb,BarrSa00,sacks,0.0,,,,,
player,201411300gnb,gnb,BarrSa00,tackles_combined,5,,,,,
player,201411300gnb,gnb,BarrSa00,tackles_solo,3,,,,,
player,201411300gnb,gnb,BarrSa00,tackles_assists,2,,,,,
player,201411300gnb,gnb,BarrSa00,tackles_loss,0,,,,,
player,201411300gnb,gnb,BarrSa00,qb_hits,1,,,,,
player,201411300gnb,gnb,BarrSa00,fumbles_rec,0,,,,,
player,201411300gnb,gnb,BarrSa00,fumbles_rec_yds,0,,,,,
player,201411300gnb,gnb,BarrSa00,fumbles_rec_td,0,,,,,
player,201411300gnb,gnb,BarrSa00,fumbles_forced,0,,,,,
player,201411300gnb,gnb,ElliJa02,def_int,0,,,,,
player,201411300gnb,gnb,ElliJa02,def_int_yds,0,,,,,
player,201411300gnb,gnb,ElliJa02,def_int_td,0,,,,,
player,201411300gnb,gnb,ElliJa02,def_int_long,0,,,,,
player,201411300gnb,gnb,ElliJa02,pass_defended,0,,,,,
player,201411300gnb,gnb,ElliJa02,sacks,0.0,,,,,
player,201411300gnb,gnb,ElliJa02,tackles_combined,2,,,,,
player,201411300gnb,gnb,ElliJa02,tackles_solo,2,,,,,
player,201411300gnb,gnb,ElliJa02,tackles_assists,0,,,,,
player,201411300gnb,gnb,ElliJa02,tackles_loss,0,,,,,
player,201411300gnb,gnb,ElliJa02,qb_hits,0,,,,,
player,201411300gnb,gnb,ElliJa02,fumbles_rec,0,,,,,
player,201411300gnb,gnb,ElliJa02,fumbles_rec_yds,0,,,,,
player,201411300gnb,gnb,ElliJa02,fumbles_rec_td,0,,,,,
player,201411300gnb,gnb,ElliJa02,fumbles_forced,0,,,,,
player,201411300gnb,gnb,GuioLe99,def_int,0,,,,,
player,201411300gnb,gnb,GuioLe99,def_int_yds,0,,,,,
player,201411300gnb,gnb,GuioLe99,def_int_td,0,,,,,
player,201411300gnb,gnb,GuioLe99,def_int_long,0,,,,,
player,201411300gnb,gnb,GuioLe99,pass_defended,0,,,,,
player,201411300gnb,gnb,GuioLe99,sacks,0.0,,,,,
player,201411300gnb,gnb,GuioLe99,tackles_combined,2,,,,,
player,201411300gnb,gnb,GuioLe99,tackles_solo,2,,,,,
player,201411300gnb,gnb,GuioLe99,tackles_assists,0,,,,,
player,201411300gnb,gnb,GuioLe99,tackles_loss,0,,,,,
player,201411300gnb,gnb,GuioLe99,qb_hits,0,,,,,
player,201411300gnb,gnb,GuioLe99,fumbles_rec,0,,,,,
player,201411300gnb,gnb,GuioLe99,fumbles_rec_yds,0,,,,,
player,201411300gnb,gnb,GuioLe99,fumbles_rec_td,0,,,,,
player,201411300gnb,gnb,GuioLe99,fumbles_forced,0,,,,,
player,201411300gnb,gnb,HousDa00,def_int,0,,,,,
player,201411300gnb,gnb,HousDa00,def_int_yds,0,,,,,
player,201411300gnb,gnb,HousDa00,def_int_td,0,,,,,
player,201411300gnb,gnb,HousDa00,def_int_long,0,,,,,
player,201411300gnb,gnb,HousDa00,pass_defended,0,,,,,
player,201411300gnb,gnb,HousDa00,sacks,0.0,,,,,
player,201411300gnb,gnb,HousDa00,tackles_combined,2,,,,,
