game,2014,11,20141116,201411160clt,nwe,"New England Patriots",42,clt,"Indianapolis Colts",20
player,201411160clt,clt,AndeCo01,fumbles_rec,0,,,,,
player,201411160clt,clt,AndeCo01,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,AndeCo01,fumbles_rec_td,0,,,,,
player,201411160clt,clt,AndeCo01,fumbles_forced,0,,,,,
player,201411160clt,clt,ChapJo00,def_int,0,,,,,
player,201411160clt,clt,ChapJo00,def_int_yds,0,,,,,
player,201411160clt,clt,ChapJo00,def_int_td,0,,,,,
player,201411160clt,clt,ChapJo00,def_int_long,0,,,,,
player,201411160clt,clt,ChapJo00,pass_defended,0,,,,,
player,201411160clt,clt,ChapJo00,sacks,0.0,,,,,
player,201411160clt,clt,ChapJo00,tackles_combined,1,,,,,
player,201411160clt,clt,ChapJo00,tackles_solo,1,,,,,
player,201411160clt,clt,ChapJo00,tackles_assists,0,,,,,
player,201411160clt,clt,ChapJo00,tackles_loss,0,,,,,
player,201411160clt,clt,ChapJo00,qb_hits,0,,,,,
player,201411160clt,clt,ChapJo00,fumbles_rec,0,,,,,
player,201411160clt,clt,ChapJo00,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,ChapJo00,fumbles_rec_td,0,,,,,
player,201411160clt,clt,ChapJo00,fumbles_forced,0,,,,,
player,201411160clt,clt,GordJo01,def_int,0,,,,,
player,201411160clt,clt,GordJo01,def_int_yds,0,,,,,
player,201411160clt,clt,GordJo01,def_int_td,0,,,,,
player,201411160clt,clt,GordJo01,def_int_long,0,,,,,
player,201411160clt,clt,GordJo01,pass_defended,0,,,,,
player,201411160clt,clt,GordJo01,sacks,0.0,,,,,
player,201411160clt,clt,GordJo01,tackles_combined,1,,,,,
player,201411160clt,clt,GordJo01,tackles_solo,1,,,,,
player,201411160clt,clt,GordJo01,tackles_assists,0,,,,,
player,201411160clt,clt,GordJo01,tackles_loss,0,,,,,
player,201411160clt,clt,GordJo01,qb_hits,0,,,,,
player,201411160clt,clt,GordJo01,fumbles_rec,0,,,,,
player,201411160clt,clt,GordJo01,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,GordJo01,fumbles_rec_td,0,,,,,
player,201411160clt,clt,GordJo01,fumbles_forced,0,,,,,
player,201411160clt,clt,LandLa99,def_int,0,,,,,
player,201411160clt,clt,LandLa99,def_int_yds,0,,,,,
player,201411160clt,clt,LandLa99,def_int_td,0,,,,,
player,201411160clt,clt,LandLa99,def_int_long,0,,,,,
player,201411160clt,clt,LandLa99,pass_defended,0,,,,,
player,201411160clt,clt,LandLa99,sacks,0.0,,,,,
player,201411160clt,clt,LandLa99,tackles_combined,1,,,,,
player,201411160clt,clt,LandLa99,tackles_solo,0,,,,,
player,201411160clt,clt,LandLa99,tackles_assists,1,,,,,
player,201411160clt,clt,LandLa99,tackles_loss,0,,,,,
player,201411160clt,clt,LandLa99,qb_hits,0,,,,,
player,201411160clt,clt,LandLa99,fumbles_rec,0,,,,,
player,201411160clt,clt,LandLa99,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,LandLa99,fumbles_rec_td,0,,,,,
player,201411160clt,clt,LandLa99,fumbles_forced,0,,,,,
player,201411160clt,clt,OverMa00,def_int,0,,,,,
player,201411160clt,clt,OverMa00,def_int_yds,0,,,,,
player,201411160clt,clt,OverMa00,def_int_td,0,,,,,
player,201411160clt,clt,OverMa00,def_int_long,0,,,,,
player,201411160clt,clt,OverMa00,pass_defended,0,,,,,
player,201411160clt,clt,OverMa00,sacks,0.0,,,,,
player,201411160clt,clt,OverMa00,tackles_combined,1,,,,,
player,201411160clt,clt,OverMa00,tackles_solo,1,,,,,
player,201411160clt,clt,OverMa00,tackles_assists,0,,,,,
player,201411160clt,clt,OverMa00,tackles_loss,0,,,,,
player,201411160clt,clt,OverMa00,qb_hits,0,,,,,
player,201411160clt,clt,OverMa00,fumbles_rec,0,,,,,
player,201411160clt,clt,OverMa00,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,OverMa00,fumbles_rec_td,0,,,,,
player,201411160clt,clt,OverMa00,fumbles_forced,0,,,,,
player,201411160clt,clt,StudAn99,def_int,0,,,,,
player,201411160clt,clt,StudAn99,def_int_yds,0,,,,,
player,201411160clt,clt,StudAn99,def_int_td,0,,,,,
player,201411160clt,clt,StudAn99,def_int_long,0,,,,,
player,201411160clt,clt,StudAn99,pass_defended,0,,,,,
player,201411160clt,clt,StudAn99,sacks,0.0,,,,,
player,201411160clt,clt,StudAn99,tackles_combined,1,,,,,
player,201411160clt,clt,StudAn99,tackles_solo,0,,,,,
player,201411160clt,clt,StudAn99,tackles_assists,1,,,,,
player,201411160clt,clt,StudAn99,tackles_loss,0,,,,,
player,201411160clt,clt,StudAn99,qb_hits,0,,,,,
player,201411160clt,clt,StudAn99,fumbles_rec,0,,,,,
player,201411160clt,clt,StudAn99,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,StudAn99,fumbles_rec_td,0,,,,,
player,201411160clt,clt,StudAn99,fumbles_forced,0,,,,,
player,201411160clt,clt,WaldEr99,def_int,0,,,,,
player,201411160clt,clt,WaldEr99,def_int_yds,0,,,,,
player,201411160clt,clt,WaldEr99,def_int_td,0,,,,,
player,201411160clt,clt,WaldEr99,def_int_long,0,,,,,
player,201411160clt,clt,WaldEr99,pass_defended,0,,,,,
player,201411160clt,clt,WaldEr99,sacks,0.0,,,,,
player,201411160clt,clt,WaldEr99,tackles_combined,1,,,,,
player,201411160clt,clt,WaldEr99,tackles_solo,0,,,,,
player,201411160clt,clt,WaldEr99,tackles_assists,1,,,,,
player,201411160clt,clt,WaldEr99,tackles_loss,0,,,,,
player,201411160clt,clt,WaldEr99,qb_hits,3,,,,,
player,201411160clt,clt,WaldEr99,fumbles_rec,0,,,,,
player,201411160clt,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201411160clt,clt,WaldEr99,fumbles_forced,0,,,,,
player,201411160clt,clt,BradAh00,def_int,0,,,,,
player,201411160clt,clt,BradAh00,def_int_yds,0,,,,,
player,201411160clt,clt,BradAh00,def_int_td,0,,,,,
player,201411160clt,clt,BradAh00,def_int_long,0,,,,,
player,201411160clt,clt,BradAh00,pass_defended,0,,,,,
player,201411160clt,clt,BradAh00,sacks,0.0,,,,,
player,201411160clt,clt,BradAh00,tackles_combined,0,,,,,
player,201411160clt,clt,BradAh00,tackles_solo,0,,,,,
player,201411160clt,clt,BradAh00,tackles_assists,0,,,,,
player,201411160clt,clt,BradAh00,tackles_loss,,,,,,
player,201411160clt,clt,BradAh00,qb_hits,,,,,,
player,201411160clt,clt,BradAh00,fumbles_rec,1,,,,,
player,201411160clt,clt,BradAh00,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,BradAh00,fumbles_rec_td,0,,,,,
player,201411160clt,clt,BradAh00,fumbles_forced,0,,,,,
player,201411160clt,clt,NewsJo00,def_int,0,,,,,
player,201411160clt,clt,NewsJo00,def_int_yds,0,,,,,
player,201411160clt,clt,NewsJo00,def_int_td,0,,,,,
player,201411160clt,clt,NewsJo00,def_int_long,0,,,,,
player,201411160clt,clt,NewsJo00,pass_defended,0,,,,,
player,201411160clt,clt,NewsJo00,sacks,0.0,,,,,
player,201411160clt,clt,NewsJo00,tackles_combined,0,,,,,
player,201411160clt,clt,NewsJo00,tackles_solo,0,,,,,
player,201411160clt,clt,NewsJo00,tackles_assists,0,,,,,
player,201411160clt,clt,NewsJo00,tackles_loss,0,,,,,
player,201411160clt,clt,NewsJo00,qb_hits,1,,,,,
player,201411160clt,clt,NewsJo00,fumbles_rec,0,,,,,
player,201411160clt,clt,NewsJo00,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,NewsJo00,fumbles_rec_td,0,,,,,
player,201411160clt,clt,NewsJo00,fumbles_forced,0,,,,,
player,201411160clt,clt,ReddCo20,def_int,0,,,,,
player,201411160clt,clt,ReddCo20,def_int_yds,0,,,,,
player,201411160clt,clt,ReddCo20,def_int_td,0,,,,,
player,201411160clt,clt,ReddCo20,def_int_long,0,,,,,
player,201411160clt,clt,ReddCo20,pass_defended,0,,,,,
player,201411160clt,clt,ReddCo20,sacks,0.0,,,,,
player,201411160clt,clt,ReddCo20,tackles_combined,0,,,,,
player,201411160clt,clt,ReddCo20,tackles_solo,0,,,,,
player,201411160clt,clt,ReddCo20,tackles_assists,0,,,,,
player,201411160clt,clt,ReddCo20,tackles_loss,0,,,,,
player,201411160clt,clt,ReddCo20,qb_hits,1,,,,,
player,201411160clt,clt,ReddCo20,fumbles_rec,0,,,,,
player,201411160clt,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201411160clt,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201411160clt,clt,ReddCo20,fumbles_forced,0,,,,,
player,201411160clt,nwe,AmenDa00,kick_ret,1,,,,,
player,201411160clt,nwe,AmenDa00,kick_ret_yds,21,,,,,
player,201411160clt,nwe,AmenDa00,kick_ret_yds_per_ret,21.0,,,,,
player,201411160clt,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201411160clt,nwe,AmenDa00,kick_ret_long,21,,,,,
player,201411160clt,nwe,AmenDa00,punt_ret,3,,,,,
player,201411160clt,nwe,AmenDa00,punt_ret_yds,6,,,,,
player,201411160clt,nwe,AmenDa00,punt_ret_yds_per_ret,2.0,,,,,
player,201411160clt,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201411160clt,nwe,AmenDa00,punt_ret_long,6,,,,,
player,201411160clt,clt,HerrDa00,kick_ret,2,,,,,
player,201411160clt,clt,HerrDa00,kick_ret_yds,53,,,,,
player,201411160clt,clt,HerrDa00,kick_ret_yds_per_ret,26.5,,,,,
player,201411160clt,clt,HerrDa00,kick_ret_td,0,,,,,
player,201411160clt,clt,HerrDa00,kick_ret_long,32,,,,,
player,201411160clt,clt,HerrDa00,punt_ret,0,,,,,
player,201411160clt,clt,HerrDa00,punt_ret_yds,0,,,,,
player,201411160clt,clt,HerrDa00,punt_ret_yds_per_ret,,,,,,
player,201411160clt,clt,HerrDa00,punt_ret_td,0,,,,,
player,201411160clt,clt,HerrDa00,punt_ret_long,0,,,,,
player,201411160clt,nwe,GostSt20,xpm,6,,,,,
player,201411160clt,nwe,GostSt20,xpa,6,,,,,
player,201411160clt,nwe,GostSt20,fgm,,,,,,
player,201411160clt,nwe,GostSt20,fga,,,,,,
player,201411160clt,nwe,GostSt20,punt,0,,,,,
player,201411160clt,nwe,GostSt20,punt_yds,0,,,,,
player,201411160clt,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201411160clt,nwe,GostSt20,punt_long,0,,,,,
player,201411160clt,nwe,AlleRy01,xpm,,,,,,
player,201411160clt,nwe,AlleRy01,xpa,,,,,,
player,201411160clt,nwe,AlleRy01,fgm,,,,,,
player,201411160clt,nwe,AlleRy01,fga,,,,,,
player,201411160clt,nwe,AlleRy01,punt,1,,,,,
player,201411160clt,nwe,AlleRy01,punt_yds,59,,,,,
player,201411160clt,nwe,AlleRy01,punt_yds_per_punt,59.0,,,,,
player,201411160clt,nwe,AlleRy01,punt_long,59,,,,,
player,201411160clt,clt,vinatada01,xpm,2,,,,,
player,201411160clt,clt,vinatada01,xpa,2,,,,,
player,201411160clt,clt,vinatada01,fgm,2,,,,,
player,201411160clt,clt,vinatada01,fga,2,,,,,
player,201411160clt,clt,vinatada01,punt,0,,,,,
player,201411160clt,clt,vinatada01,punt_yds,0,,,,,
player,201411160clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201411160clt,clt,vinatada01,punt_long,0,,,,,
player,201411160clt,clt,McAfPa44,xpm,,,,,,
player,201411160clt,clt,McAfPa44,xpa,,,,,,
player,201411160clt,clt,McAfPa44,fgm,,,,,,
player,201411160clt,clt,McAfPa44,fga,,,,,,
player,201411160clt,clt,McAfPa44,punt,3,,,,,
player,201411160clt,clt,McAfPa44,punt_yds,170,,,,,
player,201411160clt,clt,McAfPa44,punt_yds_per_punt,56.7,,,,,
player,201411160clt,clt,McAfPa44,punt_long,58,,,,,
player,201411160clt,clt,MewhJa00,pos,G,,,,,
player,201411160clt,clt,MewhJa00,offense,57,,,,,
player,201411160clt,clt,MewhJa00,off_pct,100%,,,,,
player,201411160clt,clt,MewhJa00,defense,0,,,,,
player,201411160clt,clt,MewhJa00,def_pct,0%,,,,,
player,201411160clt,clt,MewhJa00,special_teams,4,,,,,
player,201411160clt,clt,MewhJa00,st_pct,15%,,,,,
player,201411160clt,clt,ThorHu00,pos,G,,,,,
player,201411160clt,clt,ThorHu00,offense,57,,,,,
player,201411160clt,clt,ThorHu00,off_pct,100%,,,,,
player,201411160clt,clt,ThorHu00,defense,0,,,,,
player,201411160clt,clt,ThorHu00,def_pct,0%,,,,,
player,201411160clt,clt,ThorHu00,special_teams,4,,,,,
player,201411160clt,clt,ThorHu00,st_pct,15%,,,,,
player,201411160clt,clt,CherGo20,pos,T,,,,,
player,201411160clt,clt,CherGo20,offense,57,,,,,
player,201411160clt,clt,CherGo20,off_pct,100%,,,,,
player,201411160clt,clt,CherGo20,defense,0,,,,,
player,201411160clt,clt,CherGo20,def_pct,0%,,,,,
player,201411160clt,clt,CherGo20,special_teams,4,,,,,
player,201411160clt,clt,CherGo20,st_pct,15%,,,,,
player,201411160clt,clt,CastAn00,pos,T,,,,,
player,201411160clt,clt,CastAn00,offense,57,,,,,
player,201411160clt,clt,CastAn00,off_pct,100%,,,,,
player,201411160clt,clt,CastAn00,defense,0,,,,,
player,201411160clt,clt,CastAn00,def_pct,0%,,,,,
player,201411160clt,clt,CastAn00,special_teams,0,,,,,
player,201411160clt,clt,CastAn00,st_pct,0%,,,,,
player,201411160clt,clt,LuckAn00,pos,QB,,,,,
player,201411160clt,clt,LuckAn00,offense,57,,,,,
player,201411160clt,clt,LuckAn00,off_pct,100%,,,,,
player,201411160clt,clt,LuckAn00,defense,0,,,,,
player,201411160clt,clt,LuckAn00,def_pct,0%,,,,,
player,201411160clt,clt,LuckAn00,special_teams,0,,,,,
player,201411160clt,clt,LuckAn00,st_pct,0%,,,,,
player,201411160clt,clt,HarrJo03,pos,C,,,,,
player,201411160clt,clt,HarrJo03,offense,57,,,,,
player,201411160clt,clt,HarrJo03,off_pct,100%,,,,,
player,201411160clt,clt,HarrJo03,defense,0,,,,,
player,201411160clt,clt,HarrJo03,def_pct,0%,,,,,
player,201411160clt,clt,HarrJo03,special_teams,0,,,,,
player,201411160clt,clt,HarrJo03,st_pct,0%,,,,,
player,201411160clt,clt,HiltT.00,pos,WR,,,,,
player,201411160clt,clt,HiltT.00,offense,54,,,,,
player,201411160clt,clt,HiltT.00,off_pct,95%,,,,,
player,201411160clt,clt,HiltT.00,defense,0,,,,,
player,201411160clt,clt,HiltT.00,def_pct,0%,,,,,
player,201411160clt,clt,HiltT.00,special_teams,0,,,,,
player,201411160clt,clt,HiltT.00,st_pct,0%,,,,,
player,201411160clt,clt,WaynRe00,pos,WR,,,,,
player,201411160clt,clt,WaynRe00,offense,51,,,,,
player,201411160clt,clt,WaynRe00,off_pct,89%,,,,,
player,201411160clt,clt,WaynRe00,defense,0,,,,,
player,201411160clt,clt,WaynRe00,def_pct,0%,,,,,
player,201411160clt,clt,WaynRe00,special_teams,0,,,,,
player,201411160clt,clt,WaynRe00,st_pct,0%,,,,,
player,201411160clt,clt,FleeCo00,pos,TE,,,,,
player,201411160clt,clt,FleeCo00,offense,40,,,,,
player,201411160clt,clt,FleeCo00,off_pct,70%,,,,,
player,201411160clt,clt,FleeCo00,defense,0,,,,,
player,201411160clt,clt,FleeCo00,def_pct,0%,,,,,
player,201411160clt,clt,FleeCo00,special_teams,0,,,,,
player,201411160clt,clt,FleeCo00,st_pct,0%,,,,,
player,201411160clt,clt,NickHa01,pos,WR,,,,,
player,201411160clt,clt,NickHa01,offense,38,,,,,
player,201411160clt,clt,NickHa01,off_pct,67%,,,,,
player,201411160clt,clt,NickHa01,defense,0,,,,,
player,201411160clt,clt,NickHa01,def_pct,0%,,,,,
player,201411160clt,clt,NickHa01,special_teams,0,,,,,
player,201411160clt,clt,NickHa01,st_pct,0%,,,,,
player,201411160clt,clt,RichTr00,pos,RB,,,,,
player,201411160clt,clt,RichTr00,offense,28,,,,,
player,201411160clt,clt,RichTr00,off_pct,49%,,,,,
player,201411160clt,clt,RichTr00,defense,0,,,,,
player,201411160clt,clt,RichTr00,def_pct,0%,,,,,
player,201411160clt,clt,RichTr00,special_teams,0,,,,,
player,201411160clt,clt,RichTr00,st_pct,0%,,,,,
player,201411160clt,clt,BradAh00,pos,RB,,,,,
player,201411160clt,clt,BradAh00,offense,27,,,,,
player,201411160clt,clt,BradAh00,off_pct,47%,,,,,
player,201411160clt,clt,BradAh00,defense,0,,,,,
player,201411160clt,clt,BradAh00,def_pct,0%,,,,,
player,201411160clt,clt,BradAh00,special_teams,0,,,,,
player,201411160clt,clt,BradAh00,st_pct,0%,,,,,
player,201411160clt,clt,DoylJa00,pos,TE,,,,,
player,201411160clt,clt,DoylJa00,offense,18,,,,,
player,201411160clt,clt,DoylJa00,off_pct,32%,,,,,
player,201411160clt,clt,DoylJa00,defense,0,,,,,
player,201411160clt,clt,DoylJa00,def_pct,0%,,,,,
player,201411160clt,clt,DoylJa00,special_teams,14,,,,,
player,201411160clt,clt,DoylJa00,st_pct,54%,,,,,
player,201411160clt,clt,AlleDw00,pos,TE,,,,,
player,201411160clt,clt,AlleDw00,offense,13,,,,,
player,201411160clt,clt,AlleDw00,off_pct,23%,,,,,
player,201411160clt,clt,AlleDw00,defense,0,,,,,
player,201411160clt,clt,AlleDw00,def_pct,0%,,,,,
player,201411160clt,clt,AlleDw00,special_teams,2,,,,,
player,201411160clt,clt,AlleDw00,st_pct,8%,,,,,
player,201411160clt,clt,MoncDo00,pos,WR,,,,,
player,201411160clt,clt,MoncDo00,offense,10,,,,,
player,201411160clt,clt,MoncDo00,off_pct,18%,,,,,
player,201411160clt,clt,MoncDo00,defense,0,,,,,
player,201411160clt,clt,MoncDo00,def_pct,0%,,,,,
player,201411160clt,clt,MoncDo00,special_teams,6,,,,,
player,201411160clt,clt,MoncDo00,st_pct,23%,,,,,
player,201411160clt,clt,ReitJo00,pos,G,,,,,
player,201411160clt,clt,ReitJo00,offense,3,,,,,
player,201411160clt,clt,ReitJo00,off_pct,5%,,,,,
player,201411160clt,clt,ReitJo00,defense,0,,,,,
player,201411160clt,clt,ReitJo00,def_pct,0%,,,,,
player,201411160clt,clt,ReitJo00,special_teams,4,,,,,
player,201411160clt,clt,ReitJo00,st_pct,15%,,,,,
player,201411160clt,clt,JackAn02,pos,LB,,,,,
player,201411160clt,clt,JackAn02,offense,2,,,,,
player,201411160clt,clt,JackAn02,off_pct,4%,,,,,
player,201411160clt,clt,JackAn02,defense,7,,,,,
player,201411160clt,clt,JackAn02,def_pct,9%,,,,,
player,201411160clt,clt,JackAn02,special_teams,22,,,,,
player,201411160clt,clt,JackAn02,st_pct,85%,,,,,
player,201411160clt,clt,HerrDa00,pos,RB,,,,,
player,201411160clt,clt,HerrDa00,offense,1,,,,,
player,201411160clt,clt,HerrDa00,off_pct,2%,,,,,
player,201411160clt,clt,HerrDa00,defense,0,,,,,
player,201411160clt,clt,HerrDa00,def_pct,0%,,,,,
player,201411160clt,clt,HerrDa00,special_teams,16,,,,,
player,201411160clt,clt,HerrDa00,st_pct,62%,,,,,
player,201411160clt,clt,JackDQ20,pos,LB,,,,,
player,201411160clt,clt,JackDQ20,offense,0,,,,,
player,201411160clt,clt,JackDQ20,off_pct,0%,,,,,
player,201411160clt,clt,JackDQ20,defense,74,,,,,
player,201411160clt,clt,JackDQ20,def_pct,96%,,,,,
player,201411160clt,clt,JackDQ20,special_teams,6,,,,,
player,201411160clt,clt,JackDQ20,st_pct,23%,,,,,
player,201411160clt,clt,ToleGr99,pos,CB,,,,,
player,201411160clt,clt,ToleGr99,offense,0,,,,,
player,201411160clt,clt,ToleGr99,off_pct,0%,,,,,
player,201411160clt,clt,ToleGr99,defense,73,,,,,
player,201411160clt,clt,ToleGr99,def_pct,95%,,,,,
player,201411160clt,clt,ToleGr99,special_teams,0,,,,,
player,201411160clt,clt,ToleGr99,st_pct,0%,,,,,
player,201411160clt,clt,AdamMi21,pos,SS,,,,,
player,201411160clt,clt,AdamMi21,offense,0,,,,,
player,201411160clt,clt,AdamMi21,off_pct,0%,,,,,
player,201411160clt,clt,AdamMi21,defense,72,,,,,
player,201411160clt,clt,AdamMi21,def_pct,94%,,,,,
player,201411160clt,clt,AdamMi21,special_teams,0,,,,,
player,201411160clt,clt,AdamMi21,st_pct,0%,,,,,
player,201411160clt,clt,FreeJe00,pos,LB,,,,,
player,201411160clt,clt,FreeJe00,offense,0,,,,,
player,201411160clt,clt,FreeJe00,off_pct,0%,,,,,
player,201411160clt,clt,FreeJe00,defense,70,,,,,
player,201411160clt,clt,FreeJe00,def_pct,91%,,,,,
player,201411160clt,clt,FreeJe00,special_teams,0,,,,,
player,201411160clt,clt,FreeJe00,st_pct,0%,,,,,
player,201411160clt,clt,BrowSe00,pos,FS,,,,,
player,201411160clt,clt,BrowSe00,offense,0,,,,,
player,201411160clt,clt,BrowSe00,off_pct,0%,,,,,
player,201411160clt,clt,BrowSe00,defense,63,,,,,
player,201411160clt,clt,BrowSe00,def_pct,82%,,,,,
player,201411160clt,clt,BrowSe00,special_teams,7,,,,,
player,201411160clt,clt,BrowSe00,st_pct,27%,,,,,
player,201411160clt,clt,ReddCo20,pos,DE,,,,,
player,201411160clt,clt,ReddCo20,offense,0,,,,,
player,201411160clt,clt,ReddCo20,off_pct,0%,,,,,
player,201411160clt,clt,ReddCo20,defense,62,,,,,
player,201411160clt,clt,ReddCo20,def_pct,81%,,,,,
player,201411160clt,clt,ReddCo20,special_teams,6,,,,,
player,201411160clt,clt,ReddCo20,st_pct,23%,,,,,
player,201411160clt,clt,DaviVo99,pos,CB,,,,,
player,201411160clt,clt,DaviVo99,offense,0,,,,,
player,201411160clt,clt,DaviVo99,off_pct,0%,,,,,
player,201411160clt,clt,DaviVo99,defense,62,,,,,
player,201411160clt,clt,DaviVo99,def_pct,81%,,,,,
player,201411160clt,clt,DaviVo99,special_teams,0,,,,,
player,201411160clt,clt,DaviVo99,st_pct,0%,,,,,
player,201411160clt,clt,JeanRi99,pos,DE,,,,,
player,201411160clt,clt,JeanRi99,offense,0,,,,,
player,201411160clt,clt,JeanRi99,off_pct,0%,,,,,
player,201411160clt,clt,JeanRi99,defense,57,,,,,
player,201411160clt,clt,JeanRi99,def_pct,74%,,,,,
player,201411160clt,clt,JeanRi99,special_teams,6,,,,,
player,201411160clt,clt,JeanRi99,st_pct,23%,,,,,
player,201411160clt,clt,WaldEr99,pos,LB,,,,,
player,201411160clt,clt,WaldEr99,offense,0,,,,,
player,201411160clt,clt,WaldEr99,off_pct,0%,,,,,
player,201411160clt,clt,WaldEr99,defense,57,,,,,
player,201411160clt,clt,WaldEr99,def_pct,74%,,,,,
player,201411160clt,clt,WaldEr99,special_teams,0,,,,,
player,201411160clt,clt,WaldEr99,st_pct,0%,,,,,
player,201411160clt,clt,WernBj00,pos,LB,,,,,
player,201411160clt,clt,WernBj00,offense,0,,,,,
player,201411160clt,clt,WernBj00,off_pct,0%,,,,,
player,201411160clt,clt,WernBj00,defense,53,,,,,
player,201411160clt,clt,WernBj00,def_pct,69%,,,,,
player,201411160clt,clt,WernBj00,special_teams,6,,,,,
player,201411160clt,clt,WernBj00,st_pct,23%,,,,,
player,201411160clt,clt,ChapJo00,pos,NT,,,,,
player,201411160clt,clt,ChapJo00,offense,0,,,,,
player,201411160clt,clt,ChapJo00,off_pct,0%,,,,,
player,201411160clt,clt,ChapJo00,defense,45,,,,,
player,201411160clt,clt,ChapJo00,def_pct,58%,,,,,
player,201411160clt,clt,ChapJo00,special_teams,4,,,,,
player,201411160clt,clt,ChapJo00,st_pct,15%,,,,,
player,201411160clt,clt,KerrZa00,pos,DT,,,,,
player,201411160clt,clt,KerrZa00,offense,0,,,,,
player,201411160clt,clt,KerrZa00,off_pct,0%,,,,,
player,201411160clt,clt,KerrZa00,defense,35,,,,,
player,201411160clt,clt,KerrZa00,def_pct,45%,,,,,
player,201411160clt,clt,KerrZa00,special_teams,6,,,,,
player,201411160clt,clt,KerrZa00,st_pct,23%,,,,,
player,201411160clt,clt,StudAn99,pos,LB,,,,,
player,201411160clt,clt,StudAn99,offense,0,,,,,
player,201411160clt,clt,StudAn99,off_pct,0%,,,,,
player,201411160clt,clt,StudAn99,defense,28,,,,,
player,201411160clt,clt,StudAn99,def_pct,36%,,,,,
player,201411160clt,clt,StudAn99,special_teams,20,,,,,
player,201411160clt,clt,StudAn99,st_pct,77%,,,,,
player,201411160clt,clt,NewsJo00,pos,LB,,,,,
player,201411160clt,clt,NewsJo00,offense,0,,,,,
player,201411160clt,clt,NewsJo00,off_pct,0%,,,,,
player,201411160clt,clt,NewsJo00,defense,24,,,,,
player,201411160clt,clt,NewsJo00,def_pct,31%,,,,,
player,201411160clt,clt,NewsJo00,special_teams,0,,,,,
player,201411160clt,clt,NewsJo00,st_pct,0%,,,,,
player,201411160clt,clt,HughMo00,pos,NT,,,,,
player,201411160clt,clt,HughMo00,offense,0,,,,,
player,201411160clt,clt,HughMo00,off_pct,0%,,,,,
player,201411160clt,clt,HughMo00,defense,23,,,,,
player,201411160clt,clt,HughMo00,def_pct,30%,,,,,
player,201411160clt,clt,HughMo00,special_teams,0,,,,,
player,201411160clt,clt,HughMo00,st_pct,0%,,,,,
player,201411160clt,clt,ButlDa99,pos,CB,,,,,
player,201411160clt,clt,ButlDa99,offense,0,,,,,
player,201411160clt,clt,ButlDa99,off_pct,0%,,,,,
player,201411160clt,clt,ButlDa99,defense,18,,,,,
player,201411160clt,clt,ButlDa99,def_pct,23%,,,,,
player,201411160clt,clt,ButlDa99,special_teams,0,,,,,
player,201411160clt,clt,ButlDa99,st_pct,0%,,,,,
player,201411160clt,clt,LandLa99,pos,FS,,,,,
player,201411160clt,clt,LandLa99,offense,0,,,,,
player,201411160clt,clt,LandLa99,off_pct,0%,,,,,
player,201411160clt,clt,LandLa99,defense,8,,,,,
player,201411160clt,clt,LandLa99,def_pct,10%,,,,,
player,201411160clt,clt,LandLa99,special_teams,8,,,,,
player,201411160clt,clt,LandLa99,st_pct,31%,,,,,
player,201411160clt,clt,GordJo01,pos,CB,,,,,
player,201411160clt,clt,GordJo01,offense,0,,,,,
player,201411160clt,clt,GordJo01,off_pct,0%,,,,,
player,201411160clt,clt,GordJo01,defense,4,,,,,
player,201411160clt,clt,GordJo01,def_pct,5%,,,,,
player,201411160clt,clt,GordJo01,special_teams,20,,,,,
player,201411160clt,clt,GordJo01,st_pct,77%,,,,,
player,201411160clt,clt,PuriLo01,pos,CB,,,,,
player,201411160clt,clt,PuriLo01,offense,0,,,,,
player,201411160clt,clt,PuriLo01,off_pct,0%,,,,,
player,201411160clt,clt,PuriLo01,defense,4,,,,,
player,201411160clt,clt,PuriLo01,def_pct,5%,,,,,
player,201411160clt,clt,PuriLo01,special_teams,16,,,,,
player,201411160clt,clt,PuriLo01,st_pct,62%,,,,,
player,201411160clt,clt,McNaJo00,pos,LB,,,,,
player,201411160clt,clt,McNaJo00,offense,0,,,,,
player,201411160clt,clt,McNaJo00,off_pct,0%,,,,,
player,201411160clt,clt,McNaJo00,defense,3,,,,,
player,201411160clt,clt,McNaJo00,def_pct,4%,,,,,
player,201411160clt,clt,McNaJo00,special_teams,22,,,,,
player,201411160clt,clt,McNaJo00,st_pct,85%,,,,,
player,201411160clt,clt,AndeCo01,pos,SS,,,,,
player,201411160clt,clt,AndeCo01,offense,0,,,,,
player,201411160clt,clt,AndeCo01,off_pct,0%,,,,,
