game,2014,2,20140914,201409140sdg,sea,"Seattle Seahawks",21,sdg,"San Diego Chargers",30
player,201409140sdg,sdg,GachAn00,pos,LB,,,,,
player,201409140sdg,sdg,GachAn00,offense,0,,,,,
player,201409140sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201409140sdg,sdg,GachAn00,defense,0,,,,,
player,201409140sdg,sdg,GachAn00,def_pct,0%,,,,,
player,201409140sdg,sdg,GachAn00,special_teams,19,,,,,
player,201409140sdg,sdg,GachAn00,st_pct,68%,,,,,
player,201409140sdg,sdg,novaknic01,pos,K,,,,,
player,201409140sdg,sdg,novaknic01,offense,0,,,,,
player,201409140sdg,sdg,novaknic01,off_pct,0%,,,,,
player,201409140sdg,sdg,novaknic01,defense,0,,,,,
player,201409140sdg,sdg,novaknic01,def_pct,0%,,,,,
player,201409140sdg,sdg,novaknic01,special_teams,13,,,,,
player,201409140sdg,sdg,novaknic01,st_pct,46%,,,,,
player,201409140sdg,sdg,ScifMi20,pos,P,,,,,
player,201409140sdg,sdg,ScifMi20,offense,0,,,,,
player,201409140sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201409140sdg,sdg,ScifMi20,defense,0,,,,,
player,201409140sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201409140sdg,sdg,ScifMi20,special_teams,9,,,,,
player,201409140sdg,sdg,ScifMi20,st_pct,32%,,,,,
player,201409140sdg,sdg,WindMi00,pos,LS,,,,,
player,201409140sdg,sdg,WindMi00,offense,0,,,,,
player,201409140sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201409140sdg,sdg,WindMi00,defense,0,,,,,
player,201409140sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201409140sdg,sdg,WindMi00,special_teams,9,,,,,
player,201409140sdg,sdg,WindMi00,st_pct,32%,,,,,
player,201409140sdg,sdg,InmaDo00,pos,WR,,,,,
player,201409140sdg,sdg,InmaDo00,offense,0,,,,,
player,201409140sdg,sdg,InmaDo00,off_pct,0%,,,,,
player,201409140sdg,sdg,InmaDo00,defense,0,,,,,
player,201409140sdg,sdg,InmaDo00,def_pct,0%,,,,,
player,201409140sdg,sdg,InmaDo00,special_teams,4,,,,,
player,201409140sdg,sdg,InmaDo00,st_pct,14%,,,,,
player,201409140sdg,sea,SweeJ.00,pos,G,,,,,
player,201409140sdg,sea,SweeJ.00,offense,40,,,,,
player,201409140sdg,sea,SweeJ.00,off_pct,100%,,,,,
player,201409140sdg,sea,SweeJ.00,defense,0,,,,,
player,201409140sdg,sea,SweeJ.00,def_pct,0%,,,,,
player,201409140sdg,sea,SweeJ.00,special_teams,10,,,,,
player,201409140sdg,sea,SweeJ.00,st_pct,36%,,,,,
player,201409140sdg,sea,OkunRu20,pos,T,,,,,
player,201409140sdg,sea,OkunRu20,offense,40,,,,,
player,201409140sdg,sea,OkunRu20,off_pct,100%,,,,,
player,201409140sdg,sea,OkunRu20,defense,0,,,,,
player,201409140sdg,sea,OkunRu20,def_pct,0%,,,,,
player,201409140sdg,sea,OkunRu20,special_teams,3,,,,,
player,201409140sdg,sea,OkunRu20,st_pct,11%,,,,,
player,201409140sdg,sea,BritJu00,pos,T,,,,,
player,201409140sdg,sea,BritJu00,offense,40,,,,,
player,201409140sdg,sea,BritJu00,off_pct,100%,,,,,
player,201409140sdg,sea,BritJu00,defense,0,,,,,
player,201409140sdg,sea,BritJu00,def_pct,0%,,,,,
player,201409140sdg,sea,BritJu00,special_teams,3,,,,,
player,201409140sdg,sea,BritJu00,st_pct,11%,,,,,
player,201409140sdg,sea,CarpJa00,pos,G,,,,,
player,201409140sdg,sea,CarpJa00,offense,40,,,,,
player,201409140sdg,sea,CarpJa00,off_pct,100%,,,,,
player,201409140sdg,sea,CarpJa00,defense,0,,,,,
player,201409140sdg,sea,CarpJa00,def_pct,0%,,,,,
player,201409140sdg,sea,CarpJa00,special_teams,3,,,,,
player,201409140sdg,sea,CarpJa00,st_pct,11%,,,,,
player,201409140sdg,sea,UngeMa20,pos,C,,,,,
player,201409140sdg,sea,UngeMa20,offense,40,,,,,
player,201409140sdg,sea,UngeMa20,off_pct,100%,,,,,
player,201409140sdg,sea,UngeMa20,defense,0,,,,,
player,201409140sdg,sea,UngeMa20,def_pct,0%,,,,,
player,201409140sdg,sea,UngeMa20,special_teams,0,,,,,
player,201409140sdg,sea,UngeMa20,st_pct,0%,,,,,
player,201409140sdg,sea,WilsRu00,pos,QB,,,,,
player,201409140sdg,sea,WilsRu00,offense,40,,,,,
player,201409140sdg,sea,WilsRu00,off_pct,100%,,,,,
player,201409140sdg,sea,WilsRu00,defense,0,,,,,
player,201409140sdg,sea,WilsRu00,def_pct,0%,,,,,
player,201409140sdg,sea,WilsRu00,special_teams,0,,,,,
player,201409140sdg,sea,WilsRu00,st_pct,0%,,,,,
player,201409140sdg,sea,BaldDo00,pos,WR,,,,,
player,201409140sdg,sea,BaldDo00,offense,37,,,,,
player,201409140sdg,sea,BaldDo00,off_pct,92%,,,,,
player,201409140sdg,sea,BaldDo00,defense,0,,,,,
player,201409140sdg,sea,BaldDo00,def_pct,0%,,,,,
player,201409140sdg,sea,BaldDo00,special_teams,10,,,,,
player,201409140sdg,sea,BaldDo00,st_pct,36%,,,,,
player,201409140sdg,sea,KearJe01,pos,WR,,,,,
player,201409140sdg,sea,KearJe01,offense,35,,,,,
player,201409140sdg,sea,KearJe01,off_pct,88%,,,,,
player,201409140sdg,sea,KearJe01,defense,0,,,,,
player,201409140sdg,sea,KearJe01,def_pct,0%,,,,,
player,201409140sdg,sea,KearJe01,special_teams,4,,,,,
player,201409140sdg,sea,KearJe01,st_pct,14%,,,,,
player,201409140sdg,sea,MillZa01,pos,TE,,,,,
player,201409140sdg,sea,MillZa01,offense,32,,,,,
player,201409140sdg,sea,MillZa01,off_pct,80%,,,,,
player,201409140sdg,sea,MillZa01,defense,0,,,,,
player,201409140sdg,sea,MillZa01,def_pct,0%,,,,,
player,201409140sdg,sea,MillZa01,special_teams,3,,,,,
player,201409140sdg,sea,MillZa01,st_pct,11%,,,,,
player,201409140sdg,sea,HarvPe00,pos,WR,,,,,
player,201409140sdg,sea,HarvPe00,offense,25,,,,,
player,201409140sdg,sea,HarvPe00,off_pct,62%,,,,,
player,201409140sdg,sea,HarvPe00,defense,0,,,,,
player,201409140sdg,sea,HarvPe00,def_pct,0%,,,,,
player,201409140sdg,sea,HarvPe00,special_teams,7,,,,,
player,201409140sdg,sea,HarvPe00,st_pct,25%,,,,,
player,201409140sdg,sea,LyncMa00,pos,RB,,,,,
player,201409140sdg,sea,LyncMa00,offense,24,,,,,
player,201409140sdg,sea,LyncMa00,off_pct,60%,,,,,
player,201409140sdg,sea,LyncMa00,defense,0,,,,,
player,201409140sdg,sea,LyncMa00,def_pct,0%,,,,,
player,201409140sdg,sea,LyncMa00,special_teams,0,,,,,
player,201409140sdg,sea,LyncMa00,st_pct,0%,,,,,
player,201409140sdg,sea,WaltBr00,pos,WR,,,,,
player,201409140sdg,sea,WaltBr00,offense,13,,,,,
player,201409140sdg,sea,WaltBr00,off_pct,32%,,,,,
player,201409140sdg,sea,WaltBr00,defense,0,,,,,
player,201409140sdg,sea,WaltBr00,def_pct,0%,,,,,
player,201409140sdg,sea,WaltBr00,special_teams,5,,,,,
player,201409140sdg,sea,WaltBr00,st_pct,18%,,,,,
player,201409140sdg,sea,TurbRo00,pos,RB,,,,,
player,201409140sdg,sea,TurbRo00,offense,12,,,,,
player,201409140sdg,sea,TurbRo00,off_pct,30%,,,,,
player,201409140sdg,sea,TurbRo00,defense,0,,,,,
player,201409140sdg,sea,TurbRo00,def_pct,0%,,,,,
player,201409140sdg,sea,TurbRo00,special_teams,1,,,,,
player,201409140sdg,sea,TurbRo00,st_pct,4%,,,,,
player,201409140sdg,sea,WillLu00,pos,TE,,,,,
player,201409140sdg,sea,WillLu00,offense,8,,,,,
player,201409140sdg,sea,WillLu00,off_pct,20%,,,,,
player,201409140sdg,sea,WillLu00,defense,0,,,,,
player,201409140sdg,sea,WillLu00,def_pct,0%,,,,,
player,201409140sdg,sea,WillLu00,special_teams,13,,,,,
player,201409140sdg,sea,WillLu00,st_pct,46%,,,,,
player,201409140sdg,sea,RichPa01,pos,WR,,,,,
player,201409140sdg,sea,RichPa01,offense,8,,,,,
player,201409140sdg,sea,RichPa01,off_pct,20%,,,,,
player,201409140sdg,sea,RichPa01,defense,0,,,,,
player,201409140sdg,sea,RichPa01,def_pct,0%,,,,,
player,201409140sdg,sea,RichPa01,special_teams,0,,,,,
player,201409140sdg,sea,RichPa01,st_pct,0%,,,,,
player,201409140sdg,sea,LockRi00,pos,WR,,,,,
player,201409140sdg,sea,LockRi00,offense,4,,,,,
player,201409140sdg,sea,LockRi00,off_pct,10%,,,,,
player,201409140sdg,sea,LockRi00,defense,0,,,,,
player,201409140sdg,sea,LockRi00,def_pct,0%,,,,,
player,201409140sdg,sea,LockRi00,special_teams,9,,,,,
player,201409140sdg,sea,LockRi00,st_pct,32%,,,,,
player,201409140sdg,sea,ColeDe00,pos,FB,,,,,
player,201409140sdg,sea,ColeDe00,offense,1,,,,,
player,201409140sdg,sea,ColeDe00,off_pct,2%,,,,,
player,201409140sdg,sea,ColeDe00,defense,0,,,,,
player,201409140sdg,sea,ColeDe00,def_pct,0%,,,,,
player,201409140sdg,sea,ColeDe00,special_teams,19,,,,,
player,201409140sdg,sea,ColeDe00,st_pct,68%,,,,,
player,201409140sdg,sea,SherRi00,pos,CB,,,,,
player,201409140sdg,sea,SherRi00,offense,0,,,,,
player,201409140sdg,sea,SherRi00,off_pct,0%,,,,,
player,201409140sdg,sea,SherRi00,defense,82,,,,,
player,201409140sdg,sea,SherRi00,def_pct,100%,,,,,
player,201409140sdg,sea,SherRi00,special_teams,9,,,,,
player,201409140sdg,sea,SherRi00,st_pct,32%,,,,,
player,201409140sdg,sea,WagnBo00,pos,LB,,,,,
player,201409140sdg,sea,WagnBo00,offense,0,,,,,
player,201409140sdg,sea,WagnBo00,off_pct,0%,,,,,
player,201409140sdg,sea,WagnBo00,defense,82,,,,,
player,201409140sdg,sea,WagnBo00,def_pct,100%,,,,,
player,201409140sdg,sea,WagnBo00,special_teams,6,,,,,
player,201409140sdg,sea,WagnBo00,st_pct,21%,,,,,
player,201409140sdg,sea,ThomEa99,pos,FS,,,,,
player,201409140sdg,sea,ThomEa99,offense,0,,,,,
player,201409140sdg,sea,ThomEa99,off_pct,0%,,,,,
player,201409140sdg,sea,ThomEa99,defense,76,,,,,
player,201409140sdg,sea,ThomEa99,def_pct,93%,,,,,
player,201409140sdg,sea,ThomEa99,special_teams,6,,,,,
player,201409140sdg,sea,ThomEa99,st_pct,21%,,,,,
player,201409140sdg,sea,ChanKa99,pos,SS,,,,,
player,201409140sdg,sea,ChanKa99,offense,0,,,,,
player,201409140sdg,sea,ChanKa99,off_pct,0%,,,,,
player,201409140sdg,sea,ChanKa99,defense,74,,,,,
player,201409140sdg,sea,ChanKa99,def_pct,90%,,,,,
player,201409140sdg,sea,ChanKa99,special_teams,8,,,,,
player,201409140sdg,sea,ChanKa99,st_pct,29%,,,,,
player,201409140sdg,sea,MaxwBy00,pos,CB,,,,,
player,201409140sdg,sea,MaxwBy00,offense,0,,,,,
player,201409140sdg,sea,MaxwBy00,off_pct,0%,,,,,
player,201409140sdg,sea,MaxwBy00,defense,70,,,,,
player,201409140sdg,sea,MaxwBy00,def_pct,85%,,,,,
player,201409140sdg,sea,MaxwBy00,special_teams,6,,,,,
player,201409140sdg,sea,MaxwBy00,st_pct,21%,,,,,
player,201409140sdg,sea,WrigK.00,pos,LB,,,,,
player,201409140sdg,sea,WrigK.00,offense,0,,,,,
player,201409140sdg,sea,WrigK.00,off_pct,0%,,,,,
player,201409140sdg,sea,WrigK.00,defense,63,,,,,
player,201409140sdg,sea,WrigK.00,def_pct,77%,,,,,
player,201409140sdg,sea,WrigK.00,special_teams,5,,,,,
player,201409140sdg,sea,WrigK.00,st_pct,18%,,,,,
player,201409140sdg,sea,BennMi99,pos,DE,,,,,
player,201409140sdg,sea,BennMi99,offense,0,,,,,
player,201409140sdg,sea,BennMi99,off_pct,0%,,,,,
player,201409140sdg,sea,BennMi99,defense,60,,,,,
player,201409140sdg,sea,BennMi99,def_pct,73%,,,,,
player,201409140sdg,sea,BennMi99,special_teams,5,,,,,
player,201409140sdg,sea,BennMi99,st_pct,18%,,,,,
player,201409140sdg,sea,SmitMa02,pos,LB,,,,,
player,201409140sdg,sea,SmitMa02,offense,0,,,,,
player,201409140sdg,sea,SmitMa02,off_pct,0%,,,,,
player,201409140sdg,sea,SmitMa02,defense,52,,,,,
player,201409140sdg,sea,SmitMa02,def_pct,63%,,,,,
player,201409140sdg,sea,SmitMa02,special_teams,20,,,,,
player,201409140sdg,sea,SmitMa02,st_pct,71%,,,,,
player,201409140sdg,sea,AvriCl99,pos,DE,,,,,
player,201409140sdg,sea,AvriCl99,offense,0,,,,,
player,201409140sdg,sea,AvriCl99,off_pct,0%,,,,,
player,201409140sdg,sea,AvriCl99,defense,52,,,,,
player,201409140sdg,sea,AvriCl99,def_pct,63%,,,,,
player,201409140sdg,sea,AvriCl99,special_teams,6,,,,,
player,201409140sdg,sea,AvriCl99,st_pct,21%,,,,,
player,201409140sdg,sea,BurlMa00,pos,CB,,,,,
player,201409140sdg,sea,BurlMa00,offense,0,,,,,
player,201409140sdg,sea,BurlMa00,off_pct,0%,,,,,
player,201409140sdg,sea,BurlMa00,defense,46,,,,,
player,201409140sdg,sea,BurlMa00,def_pct,56%,,,,,
player,201409140sdg,sea,BurlMa00,special_teams,12,,,,,
player,201409140sdg,sea,BurlMa00,st_pct,43%,,,,,
player,201409140sdg,sea,MebaBr99,pos,DT,,,,,
player,201409140sdg,sea,MebaBr99,offense,0,,,,,
player,201409140sdg,sea,MebaBr99,off_pct,0%,,,,,
player,201409140sdg,sea,MebaBr99,defense,39,,,,,
player,201409140sdg,sea,MebaBr99,def_pct,48%,,,,,
player,201409140sdg,sea,MebaBr99,special_teams,1,,,,,
player,201409140sdg,sea,MebaBr99,st_pct,4%,,,,,
player,201409140sdg,sea,HillJo01,pos,DT,,,,,
player,201409140sdg,sea,HillJo01,offense,0,,,,,
player,201409140sdg,sea,HillJo01,off_pct,0%,,,,,
player,201409140sdg,sea,HillJo01,defense,39,,,,,
player,201409140sdg,sea,HillJo01,def_pct,48%,,,,,
player,201409140sdg,sea,HillJo01,special_teams,0,,,,,
player,201409140sdg,sea,HillJo01,st_pct,0%,,,,,
player,201409140sdg,sea,IrviBr00,pos,LB,,,,,
player,201409140sdg,sea,IrviBr00,offense,0,,,,,
player,201409140sdg,sea,IrviBr00,off_pct,0%,,,,,
player,201409140sdg,sea,IrviBr00,defense,35,,,,,
player,201409140sdg,sea,IrviBr00,def_pct,43%,,,,,
player,201409140sdg,sea,IrviBr00,special_teams,0,,,,,
player,201409140sdg,sea,IrviBr00,st_pct,0%,,,,,
player,201409140sdg,sea,McDaTo20,pos,DT,,,,,
player,201409140sdg,sea,McDaTo20,offense,0,,,,,
player,201409140sdg,sea,McDaTo20,off_pct,0%,,,,,
player,201409140sdg,sea,McDaTo20,defense,30,,,,,
player,201409140sdg,sea,McDaTo20,def_pct,37%,,,,,
player,201409140sdg,sea,McDaTo20,special_teams,6,,,,,
player,201409140sdg,sea,McDaTo20,st_pct,21%,,,,,
player,201409140sdg,sea,SchoOB99,pos,DE,,,,,
player,201409140sdg,sea,SchoOB99,offense,0,,,,,
player,201409140sdg,sea,SchoOB99,off_pct,0%,,,,,
player,201409140sdg,sea,SchoOB99,defense,30,,,,,
player,201409140sdg,sea,SchoOB99,def_pct,37%,,,,,
player,201409140sdg,sea,SchoOB99,special_teams,0,,,,,
player,201409140sdg,sea,SchoOB99,st_pct,0%,,,,,
player,201409140sdg,sea,WillKe98,pos,DT,,,,,
player,201409140sdg,sea,WillKe98,offense,0,,,,,
player,201409140sdg,sea,WillKe98,off_pct,0%,,,,,
player,201409140sdg,sea,WillKe98,defense,27,,,,,
player,201409140sdg,sea,WillKe98,def_pct,33%,,,,,
player,201409140sdg,sea,WillKe98,special_teams,6,,,,,
player,201409140sdg,sea,WillKe98,st_pct,21%,,,,,
player,201409140sdg,sea,JohnJe02,pos,SS,,,,,
player,201409140sdg,sea,JohnJe02,offense,0,,,,,
player,201409140sdg,sea,JohnJe02,off_pct,0%,,,,,
player,201409140sdg,sea,JohnJe02,defense,15,,,,,
player,201409140sdg,sea,JohnJe02,def_pct,18%,,,,,
player,201409140sdg,sea,JohnJe02,special_teams,19,,,,,
player,201409140sdg,sea,JohnJe02,st_pct,68%,,,,,
player,201409140sdg,sea,MarsCa00,pos,DE,,,,,
player,201409140sdg,sea,MarsCa00,offense,0,,,,,
player,201409140sdg,sea,MarsCa00,off_pct,0%,,,,,
player,201409140sdg,sea,MarsCa00,defense,15,,,,,
player,201409140sdg,sea,MarsCa00,def_pct,18%,,,,,
player,201409140sdg,sea,MarsCa00,special_teams,1,,,,,
player,201409140sdg,sea,MarsCa00,st_pct,4%,,,,,
player,201409140sdg,sea,SheaDe00,pos,FS,,,,,
player,201409140sdg,sea,SheaDe00,offense,0,,,,,
player,201409140sdg,sea,SheaDe00,off_pct,0%,,,,,
player,201409140sdg,sea,SheaDe00,defense,12,,,,,
player,201409140sdg,sea,SheaDe00,def_pct,15%,,,,,
player,201409140sdg,sea,SheaDe00,special_teams,20,,,,,
player,201409140sdg,sea,SheaDe00,st_pct,71%,,,,,
player,201409140sdg,sea,MorgMi00,pos,LB,,,,,
player,201409140sdg,sea,MorgMi00,offense,0,,,,,
player,201409140sdg,sea,MorgMi00,off_pct,0%,,,,,
player,201409140sdg,sea,MorgMi00,defense,1,,,,,
player,201409140sdg,sea,MorgMi00,def_pct,1%,,,,,
player,201409140sdg,sea,MorgMi00,special_teams,25,,,,,
player,201409140sdg,sea,MorgMi00,st_pct,89%,,,,,
player,201409140sdg,sea,ThomJo01,pos,CB,,,,,
player,201409140sdg,sea,ThomJo01,offense,0,,,,,
player,201409140sdg,sea,ThomJo01,off_pct,0%,,,,,
player,201409140sdg,sea,ThomJo01,defense,1,,,,,
player,201409140sdg,sea,ThomJo01,def_pct,1%,,,,,
player,201409140sdg,sea,ThomJo01,special_teams,7,,,,,
player,201409140sdg,sea,ThomJo01,st_pct,25%,,,,,
player,201409140sdg,sea,CoylBr00,pos,LB,,,,,
player,201409140sdg,sea,CoylBr00,offense,0,,,,,
player,201409140sdg,sea,CoylBr00,off_pct,0%,,,,,
player,201409140sdg,sea,CoylBr00,defense,0,,,,,
player,201409140sdg,sea,CoylBr00,def_pct,0%,,,,,
player,201409140sdg,sea,CoylBr00,special_teams,14,,,,,
player,201409140sdg,sea,CoylBr00,st_pct,50%,,,,,
player,201409140sdg,sea,SchiSt00,pos,G,,,,,
player,201409140sdg,sea,SchiSt00,offense,0,,,,,
player,201409140sdg,sea,SchiSt00,off_pct,0%,,,,,
player,201409140sdg,sea,SchiSt00,defense,0,,,,,
player,201409140sdg,sea,SchiSt00,def_pct,0%,,,,,
player,201409140sdg,sea,SchiSt00,special_teams,10,,,,,
player,201409140sdg,sea,SchiSt00,st_pct,36%,,,,,
player,201409140sdg,sea,RyanJo21,pos,P,,,,,
player,201409140sdg,sea,RyanJo21,offense,0,,,,,
player,201409140sdg,sea,RyanJo21,off_pct,0%,,,,,
player,201409140sdg,sea,RyanJo21,defense,0,,,,,
player,201409140sdg,sea,RyanJo21,def_pct,0%,,,,,
player,201409140sdg,sea,RyanJo21,special_teams,8,,,,,
player,201409140sdg,sea,RyanJo21,st_pct,29%,,,,,
player,201409140sdg,sea,GresCl00,pos,LS,,,,,
player,201409140sdg,sea,GresCl00,offense,0,,,,,
player,201409140sdg,sea,GresCl00,off_pct,0%,,,,,
player,201409140sdg,sea,GresCl00,defense,0,,,,,
player,201409140sdg,sea,GresCl00,def_pct,0%,,,,,
player,201409140sdg,sea,GresCl00,special_teams,8,,,,,
player,201409140sdg,sea,GresCl00,st_pct,29%,,,,,
player,201409140sdg,sea,HausSt00,pos,K,,,,,
player,201409140sdg,sea,HausSt00,offense,0,,,,,
player,201409140sdg,sea,HausSt00,off_pct,0%,,,,,
player,201409140sdg,sea,HausSt00,defense,0,,,,,
player,201409140sdg,sea,HausSt00,def_pct,0%,,,,,
player,201409140sdg,sea,HausSt00,special_teams,7,,,,,
player,201409140sdg,sea,HausSt00,st_pct,25%,,,,,
player,201409140sdg,sea,BailAl01,pos,T,,,,,
player,201409140sdg,sea,BailAl01,offense,0,,,,,
player,201409140sdg,sea,BailAl01,off_pct,0%,,,,,
player,201409140sdg,sea,BailAl01,defense,0,,,,,
player,201409140sdg,sea,BailAl01,def_pct,0%,,,,,
player,201409140sdg,sea,BailAl01,special_teams,3,,,,,
player,201409140sdg,sea,BailAl01,st_pct,11%,,,,,
