game,2013,12,20131124,201311240nwe,den,"Denver Broncos",31,nwe,"New England Patriots",34
player,201311240nwe,den,WoodWe20,fumbles_rec,0,,,,,
player,201311240nwe,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201311240nwe,den,WoodWe20,fumbles_forced,1,,,,,
player,201311240nwe,den,TrevDa00,def_int,0,,,,,
player,201311240nwe,den,TrevDa00,def_int_yds,0,,,,,
player,201311240nwe,den,TrevDa00,def_int_td,0,,,,,
player,201311240nwe,den,TrevDa00,def_int_long,0,,,,,
player,201311240nwe,den,TrevDa00,pass_defended,0,,,,,
player,201311240nwe,den,TrevDa00,sacks,0.0,,,,,
player,201311240nwe,den,TrevDa00,tackles_combined,13,,,,,
player,201311240nwe,den,TrevDa00,tackles_solo,6,,,,,
player,201311240nwe,den,TrevDa00,tackles_assists,7,,,,,
player,201311240nwe,den,TrevDa00,tackles_loss,0,,,,,
player,201311240nwe,den,TrevDa00,qb_hits,0,,,,,
player,201311240nwe,den,TrevDa00,fumbles_rec,1,,,,,
player,201311240nwe,den,TrevDa00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,TrevDa00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,TrevDa00,fumbles_forced,1,,,,,
player,201311240nwe,den,IhenDu00,def_int,0,,,,,
player,201311240nwe,den,IhenDu00,def_int_yds,0,,,,,
player,201311240nwe,den,IhenDu00,def_int_td,0,,,,,
player,201311240nwe,den,IhenDu00,def_int_long,0,,,,,
player,201311240nwe,den,IhenDu00,pass_defended,0,,,,,
player,201311240nwe,den,IhenDu00,sacks,0.0,,,,,
player,201311240nwe,den,IhenDu00,tackles_combined,10,,,,,
player,201311240nwe,den,IhenDu00,tackles_solo,4,,,,,
player,201311240nwe,den,IhenDu00,tackles_assists,6,,,,,
player,201311240nwe,den,IhenDu00,tackles_loss,0,,,,,
player,201311240nwe,den,IhenDu00,qb_hits,0,,,,,
player,201311240nwe,den,IhenDu00,fumbles_rec,0,,,,,
player,201311240nwe,den,IhenDu00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,IhenDu00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,IhenDu00,fumbles_forced,1,,,,,
player,201311240nwe,den,AdamMi21,def_int,0,,,,,
player,201311240nwe,den,AdamMi21,def_int_yds,0,,,,,
player,201311240nwe,den,AdamMi21,def_int_td,0,,,,,
player,201311240nwe,den,AdamMi21,def_int_long,0,,,,,
player,201311240nwe,den,AdamMi21,pass_defended,0,,,,,
player,201311240nwe,den,AdamMi21,sacks,0.0,,,,,
player,201311240nwe,den,AdamMi21,tackles_combined,8,,,,,
player,201311240nwe,den,AdamMi21,tackles_solo,5,,,,,
player,201311240nwe,den,AdamMi21,tackles_assists,3,,,,,
player,201311240nwe,den,AdamMi21,tackles_loss,0,,,,,
player,201311240nwe,den,AdamMi21,qb_hits,0,,,,,
player,201311240nwe,den,AdamMi21,fumbles_rec,0,,,,,
player,201311240nwe,den,AdamMi21,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,AdamMi21,fumbles_rec_td,0,,,,,
player,201311240nwe,den,AdamMi21,fumbles_forced,0,,,,,
player,201311240nwe,den,JammQu20,def_int,0,,,,,
player,201311240nwe,den,JammQu20,def_int_yds,0,,,,,
player,201311240nwe,den,JammQu20,def_int_td,0,,,,,
player,201311240nwe,den,JammQu20,def_int_long,0,,,,,
player,201311240nwe,den,JammQu20,pass_defended,0,,,,,
player,201311240nwe,den,JammQu20,sacks,0.0,,,,,
player,201311240nwe,den,JammQu20,tackles_combined,5,,,,,
player,201311240nwe,den,JammQu20,tackles_solo,4,,,,,
player,201311240nwe,den,JammQu20,tackles_assists,1,,,,,
player,201311240nwe,den,JammQu20,tackles_loss,0,,,,,
player,201311240nwe,den,JammQu20,qb_hits,0,,,,,
player,201311240nwe,den,JammQu20,fumbles_rec,0,,,,,
player,201311240nwe,den,JammQu20,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,JammQu20,fumbles_rec_td,0,,,,,
player,201311240nwe,den,JammQu20,fumbles_forced,0,,,,,
player,201311240nwe,den,WebsKa00,def_int,0,,,,,
player,201311240nwe,den,WebsKa00,def_int_yds,0,,,,,
player,201311240nwe,den,WebsKa00,def_int_td,0,,,,,
player,201311240nwe,den,WebsKa00,def_int_long,0,,,,,
player,201311240nwe,den,WebsKa00,pass_defended,1,,,,,
player,201311240nwe,den,WebsKa00,sacks,0.0,,,,,
player,201311240nwe,den,WebsKa00,tackles_combined,5,,,,,
player,201311240nwe,den,WebsKa00,tackles_solo,5,,,,,
player,201311240nwe,den,WebsKa00,tackles_assists,0,,,,,
player,201311240nwe,den,WebsKa00,tackles_loss,0,,,,,
player,201311240nwe,den,WebsKa00,qb_hits,0,,,,,
player,201311240nwe,den,WebsKa00,fumbles_rec,0,,,,,
player,201311240nwe,den,WebsKa00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,WebsKa00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,WebsKa00,fumbles_forced,0,,,,,
player,201311240nwe,den,HarrCh01,def_int,0,,,,,
player,201311240nwe,den,HarrCh01,def_int_yds,0,,,,,
player,201311240nwe,den,HarrCh01,def_int_td,0,,,,,
player,201311240nwe,den,HarrCh01,def_int_long,0,,,,,
player,201311240nwe,den,HarrCh01,pass_defended,0,,,,,
player,201311240nwe,den,HarrCh01,sacks,0.0,,,,,
player,201311240nwe,den,HarrCh01,tackles_combined,4,,,,,
player,201311240nwe,den,HarrCh01,tackles_solo,3,,,,,
player,201311240nwe,den,HarrCh01,tackles_assists,1,,,,,
player,201311240nwe,den,HarrCh01,tackles_loss,0,,,,,
player,201311240nwe,den,HarrCh01,qb_hits,0,,,,,
player,201311240nwe,den,HarrCh01,fumbles_rec,0,,,,,
player,201311240nwe,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201311240nwe,den,HarrCh01,fumbles_forced,0,,,,,
player,201311240nwe,den,KnigTe99,def_int,0,,,,,
player,201311240nwe,den,KnigTe99,def_int_yds,0,,,,,
player,201311240nwe,den,KnigTe99,def_int_td,0,,,,,
player,201311240nwe,den,KnigTe99,def_int_long,0,,,,,
player,201311240nwe,den,KnigTe99,pass_defended,0,,,,,
player,201311240nwe,den,KnigTe99,sacks,0.0,,,,,
player,201311240nwe,den,KnigTe99,tackles_combined,4,,,,,
player,201311240nwe,den,KnigTe99,tackles_solo,3,,,,,
player,201311240nwe,den,KnigTe99,tackles_assists,1,,,,,
player,201311240nwe,den,KnigTe99,tackles_loss,1,,,,,
player,201311240nwe,den,KnigTe99,qb_hits,0,,,,,
player,201311240nwe,den,KnigTe99,fumbles_rec,1,,,,,
player,201311240nwe,den,KnigTe99,fumbles_rec_yds,13,,,,,
player,201311240nwe,den,KnigTe99,fumbles_rec_td,0,,,,,
player,201311240nwe,den,KnigTe99,fumbles_forced,0,,,,,
player,201311240nwe,den,BrutDa99,def_int,0,,,,,
player,201311240nwe,den,BrutDa99,def_int_yds,0,,,,,
player,201311240nwe,den,BrutDa99,def_int_td,0,,,,,
player,201311240nwe,den,BrutDa99,def_int_long,0,,,,,
player,201311240nwe,den,BrutDa99,pass_defended,0,,,,,
player,201311240nwe,den,BrutDa99,sacks,0.0,,,,,
player,201311240nwe,den,BrutDa99,tackles_combined,3,,,,,
player,201311240nwe,den,BrutDa99,tackles_solo,0,,,,,
player,201311240nwe,den,BrutDa99,tackles_assists,3,,,,,
player,201311240nwe,den,BrutDa99,tackles_loss,0,,,,,
player,201311240nwe,den,BrutDa99,qb_hits,0,,,,,
player,201311240nwe,den,BrutDa99,fumbles_rec,0,,,,,
player,201311240nwe,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201311240nwe,den,BrutDa99,fumbles_forced,0,,,,,
player,201311240nwe,den,PhilSh20,def_int,0,,,,,
player,201311240nwe,den,PhilSh20,def_int_yds,0,,,,,
player,201311240nwe,den,PhilSh20,def_int_td,0,,,,,
player,201311240nwe,den,PhilSh20,def_int_long,0,,,,,
player,201311240nwe,den,PhilSh20,pass_defended,0,,,,,
player,201311240nwe,den,PhilSh20,sacks,0.0,,,,,
player,201311240nwe,den,PhilSh20,tackles_combined,3,,,,,
player,201311240nwe,den,PhilSh20,tackles_solo,2,,,,,
player,201311240nwe,den,PhilSh20,tackles_assists,1,,,,,
player,201311240nwe,den,PhilSh20,tackles_loss,0,,,,,
player,201311240nwe,den,PhilSh20,qb_hits,0,,,,,
player,201311240nwe,den,PhilSh20,fumbles_rec,0,,,,,
player,201311240nwe,den,PhilSh20,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,PhilSh20,fumbles_rec_td,0,,,,,
player,201311240nwe,den,PhilSh20,fumbles_forced,1,,,,,
player,201311240nwe,den,JohnSt02,def_int,0,,,,,
player,201311240nwe,den,JohnSt02,def_int_yds,0,,,,,
player,201311240nwe,den,JohnSt02,def_int_td,0,,,,,
player,201311240nwe,den,JohnSt02,def_int_long,0,,,,,
player,201311240nwe,den,JohnSt02,pass_defended,0,,,,,
player,201311240nwe,den,JohnSt02,sacks,0.0,,,,,
player,201311240nwe,den,JohnSt02,tackles_combined,2,,,,,
player,201311240nwe,den,JohnSt02,tackles_solo,2,,,,,
player,201311240nwe,den,JohnSt02,tackles_assists,0,,,,,
player,201311240nwe,den,JohnSt02,tackles_loss,0,,,,,
player,201311240nwe,den,JohnSt02,qb_hits,0,,,,,
player,201311240nwe,den,JohnSt02,fumbles_rec,0,,,,,
player,201311240nwe,den,JohnSt02,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,JohnSt02,fumbles_rec_td,0,,,,,
player,201311240nwe,den,JohnSt02,fumbles_forced,0,,,,,
player,201311240nwe,den,AyerRo99,def_int,0,,,,,
player,201311240nwe,den,AyerRo99,def_int_yds,0,,,,,
player,201311240nwe,den,AyerRo99,def_int_td,0,,,,,
player,201311240nwe,den,AyerRo99,def_int_long,0,,,,,
player,201311240nwe,den,AyerRo99,pass_defended,0,,,,,
player,201311240nwe,den,AyerRo99,sacks,0.0,,,,,
player,201311240nwe,den,AyerRo99,tackles_combined,1,,,,,
player,201311240nwe,den,AyerRo99,tackles_solo,0,,,,,
player,201311240nwe,den,AyerRo99,tackles_assists,1,,,,,
player,201311240nwe,den,AyerRo99,tackles_loss,0,,,,,
player,201311240nwe,den,AyerRo99,qb_hits,0,,,,,
player,201311240nwe,den,AyerRo99,fumbles_rec,0,,,,,
player,201311240nwe,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201311240nwe,den,AyerRo99,fumbles_forced,0,,,,,
player,201311240nwe,den,BallMo00,def_int,0,,,,,
player,201311240nwe,den,BallMo00,def_int_yds,0,,,,,
player,201311240nwe,den,BallMo00,def_int_td,0,,,,,
player,201311240nwe,den,BallMo00,def_int_long,0,,,,,
player,201311240nwe,den,BallMo00,pass_defended,0,,,,,
player,201311240nwe,den,BallMo00,sacks,0.0,,,,,
player,201311240nwe,den,BallMo00,tackles_combined,1,,,,,
player,201311240nwe,den,BallMo00,tackles_solo,1,,,,,
player,201311240nwe,den,BallMo00,tackles_assists,0,,,,,
player,201311240nwe,den,BallMo00,tackles_loss,0,,,,,
player,201311240nwe,den,BallMo00,qb_hits,0,,,,,
player,201311240nwe,den,BallMo00,fumbles_rec,0,,,,,
player,201311240nwe,den,BallMo00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,BallMo00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,BallMo00,fumbles_forced,0,,,,,
player,201311240nwe,den,CartTo99,def_int,0,,,,,
player,201311240nwe,den,CartTo99,def_int_yds,0,,,,,
player,201311240nwe,den,CartTo99,def_int_td,0,,,,,
player,201311240nwe,den,CartTo99,def_int_long,0,,,,,
player,201311240nwe,den,CartTo99,pass_defended,0,,,,,
player,201311240nwe,den,CartTo99,sacks,0.0,,,,,
player,201311240nwe,den,CartTo99,tackles_combined,1,,,,,
player,201311240nwe,den,CartTo99,tackles_solo,1,,,,,
player,201311240nwe,den,CartTo99,tackles_assists,0,,,,,
player,201311240nwe,den,CartTo99,tackles_loss,0,,,,,
player,201311240nwe,den,CartTo99,qb_hits,0,,,,,
player,201311240nwe,den,CartTo99,fumbles_rec,0,,,,,
player,201311240nwe,den,CartTo99,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,CartTo99,fumbles_rec_td,0,,,,,
player,201311240nwe,den,CartTo99,fumbles_forced,0,,,,,
player,201311240nwe,den,DreeJo00,def_int,0,,,,,
player,201311240nwe,den,DreeJo00,def_int_yds,0,,,,,
player,201311240nwe,den,DreeJo00,def_int_td,0,,,,,
player,201311240nwe,den,DreeJo00,def_int_long,0,,,,,
player,201311240nwe,den,DreeJo00,pass_defended,0,,,,,
player,201311240nwe,den,DreeJo00,sacks,0.0,,,,,
player,201311240nwe,den,DreeJo00,tackles_combined,1,,,,,
player,201311240nwe,den,DreeJo00,tackles_solo,0,,,,,
player,201311240nwe,den,DreeJo00,tackles_assists,1,,,,,
player,201311240nwe,den,DreeJo00,tackles_loss,0,,,,,
player,201311240nwe,den,DreeJo00,qb_hits,0,,,,,
player,201311240nwe,den,DreeJo00,fumbles_rec,0,,,,,
player,201311240nwe,den,DreeJo00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,DreeJo00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,DreeJo00,fumbles_forced,0,,,,,
player,201311240nwe,den,IrviNa00,def_int,0,,,,,
player,201311240nwe,den,IrviNa00,def_int_yds,0,,,,,
player,201311240nwe,den,IrviNa00,def_int_td,0,,,,,
player,201311240nwe,den,IrviNa00,def_int_long,0,,,,,
player,201311240nwe,den,IrviNa00,pass_defended,0,,,,,
player,201311240nwe,den,IrviNa00,sacks,0.0,,,,,
player,201311240nwe,den,IrviNa00,tackles_combined,1,,,,,
player,201311240nwe,den,IrviNa00,tackles_solo,0,,,,,
player,201311240nwe,den,IrviNa00,tackles_assists,1,,,,,
player,201311240nwe,den,IrviNa00,tackles_loss,0,,,,,
player,201311240nwe,den,IrviNa00,qb_hits,0,,,,,
player,201311240nwe,den,IrviNa00,fumbles_rec,0,,,,,
player,201311240nwe,den,IrviNa00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,IrviNa00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,IrviNa00,fumbles_forced,0,,,,,
player,201311240nwe,den,JackMa02,def_int,0,,,,,
player,201311240nwe,den,JackMa02,def_int_yds,0,,,,,
player,201311240nwe,den,JackMa02,def_int_td,0,,,,,
player,201311240nwe,den,JackMa02,def_int_long,0,,,,,
player,201311240nwe,den,JackMa02,pass_defended,0,,,,,
player,201311240nwe,den,JackMa02,sacks,0.0,,,,,
player,201311240nwe,den,JackMa02,tackles_combined,1,,,,,
player,201311240nwe,den,JackMa02,tackles_solo,1,,,,,
player,201311240nwe,den,JackMa02,tackles_assists,0,,,,,
player,201311240nwe,den,JackMa02,tackles_loss,0,,,,,
player,201311240nwe,den,JackMa02,qb_hits,0,,,,,
player,201311240nwe,den,JackMa02,fumbles_rec,0,,,,,
player,201311240nwe,den,JackMa02,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,JackMa02,fumbles_rec_td,0,,,,,
player,201311240nwe,den,JackMa02,fumbles_forced,0,,,,,
player,201311240nwe,den,TammJa00,def_int,0,,,,,
player,201311240nwe,den,TammJa00,def_int_yds,0,,,,,
player,201311240nwe,den,TammJa00,def_int_td,0,,,,,
player,201311240nwe,den,TammJa00,def_int_long,0,,,,,
player,201311240nwe,den,TammJa00,pass_defended,0,,,,,
player,201311240nwe,den,TammJa00,sacks,0.0,,,,,
player,201311240nwe,den,TammJa00,tackles_combined,1,,,,,
player,201311240nwe,den,TammJa00,tackles_solo,1,,,,,
player,201311240nwe,den,TammJa00,tackles_assists,0,,,,,
player,201311240nwe,den,TammJa00,tackles_loss,0,,,,,
player,201311240nwe,den,TammJa00,qb_hits,0,,,,,
player,201311240nwe,den,TammJa00,fumbles_rec,0,,,,,
player,201311240nwe,den,TammJa00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,TammJa00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,TammJa00,fumbles_forced,0,,,,,
player,201311240nwe,den,UnreMi00,def_int,0,,,,,
player,201311240nwe,den,UnreMi00,def_int_yds,0,,,,,
player,201311240nwe,den,UnreMi00,def_int_td,0,,,,,
player,201311240nwe,den,UnreMi00,def_int_long,0,,,,,
player,201311240nwe,den,UnreMi00,pass_defended,0,,,,,
player,201311240nwe,den,UnreMi00,sacks,0.0,,,,,
player,201311240nwe,den,UnreMi00,tackles_combined,1,,,,,
player,201311240nwe,den,UnreMi00,tackles_solo,0,,,,,
player,201311240nwe,den,UnreMi00,tackles_assists,1,,,,,
player,201311240nwe,den,UnreMi00,tackles_loss,0,,,,,
player,201311240nwe,den,UnreMi00,qb_hits,0,,,,,
player,201311240nwe,den,UnreMi00,fumbles_rec,0,,,,,
player,201311240nwe,den,UnreMi00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,UnreMi00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,UnreMi00,fumbles_forced,0,,,,,
player,201311240nwe,den,WillSy00,def_int,0,,,,,
player,201311240nwe,den,WillSy00,def_int_yds,0,,,,,
player,201311240nwe,den,WillSy00,def_int_td,0,,,,,
player,201311240nwe,den,WillSy00,def_int_long,0,,,,,
player,201311240nwe,den,WillSy00,pass_defended,0,,,,,
player,201311240nwe,den,WillSy00,sacks,0.0,,,,,
player,201311240nwe,den,WillSy00,tackles_combined,1,,,,,
player,201311240nwe,den,WillSy00,tackles_solo,0,,,,,
player,201311240nwe,den,WillSy00,tackles_assists,1,,,,,
player,201311240nwe,den,WillSy00,tackles_loss,0,,,,,
player,201311240nwe,den,WillSy00,qb_hits,0,,,,,
player,201311240nwe,den,WillSy00,fumbles_rec,0,,,,,
player,201311240nwe,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,WillSy00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,WillSy00,fumbles_forced,0,,,,,
player,201311240nwe,den,AndeC.00,def_int,0,,,,,
player,201311240nwe,den,AndeC.00,def_int_yds,0,,,,,
player,201311240nwe,den,AndeC.00,def_int_td,0,,,,,
player,201311240nwe,den,AndeC.00,def_int_long,0,,,,,
player,201311240nwe,den,AndeC.00,pass_defended,0,,,,,
player,201311240nwe,den,AndeC.00,sacks,0.0,,,,,
player,201311240nwe,den,AndeC.00,tackles_combined,0,,,,,
player,201311240nwe,den,AndeC.00,tackles_solo,0,,,,,
player,201311240nwe,den,AndeC.00,tackles_assists,0,,,,,
player,201311240nwe,den,AndeC.00,tackles_loss,,,,,,
player,201311240nwe,den,AndeC.00,qb_hits,,,,,,
player,201311240nwe,den,AndeC.00,fumbles_rec,1,,,,,
player,201311240nwe,den,AndeC.00,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,AndeC.00,fumbles_rec_td,0,,,,,
player,201311240nwe,den,AndeC.00,fumbles_forced,0,,,,,
player,201311240nwe,den,RodgDo99,def_int,0,,,,,
player,201311240nwe,den,RodgDo99,def_int_yds,0,,,,,
player,201311240nwe,den,RodgDo99,def_int_td,0,,,,,
player,201311240nwe,den,RodgDo99,def_int_long,0,,,,,
player,201311240nwe,den,RodgDo99,pass_defended,1,,,,,
player,201311240nwe,den,RodgDo99,sacks,0.0,,,,,
player,201311240nwe,den,RodgDo99,tackles_combined,0,,,,,
player,201311240nwe,den,RodgDo99,tackles_solo,0,,,,,
player,201311240nwe,den,RodgDo99,tackles_assists,0,,,,,
player,201311240nwe,den,RodgDo99,tackles_loss,0,,,,,
player,201311240nwe,den,RodgDo99,qb_hits,0,,,,,
player,201311240nwe,den,RodgDo99,fumbles_rec,0,,,,,
player,201311240nwe,den,RodgDo99,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,RodgDo99,fumbles_rec_td,0,,,,,
player,201311240nwe,den,RodgDo99,fumbles_forced,0,,,,,
player,201311240nwe,nwe,RyanLo00,def_int,1,,,,,
player,201311240nwe,nwe,RyanLo00,def_int_yds,0,,,,,
player,201311240nwe,nwe,RyanLo00,def_int_td,0,,,,,
player,201311240nwe,nwe,RyanLo00,def_int_long,0,,,,,
player,201311240nwe,nwe,RyanLo00,pass_defended,1,,,,,
player,201311240nwe,nwe,RyanLo00,sacks,0.0,,,,,
player,201311240nwe,nwe,RyanLo00,tackles_combined,4,,,,,
player,201311240nwe,nwe,RyanLo00,tackles_solo,3,,,,,
player,201311240nwe,nwe,RyanLo00,tackles_assists,1,,,,,
player,201311240nwe,nwe,RyanLo00,tackles_loss,0,,,,,
player,201311240nwe,nwe,RyanLo00,qb_hits,0,,,,,
player,201311240nwe,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201311240nwe,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201311240nwe,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201311240nwe,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201311240nwe,nwe,JoneCh03,def_int,0,,,,,
player,201311240nwe,nwe,JoneCh03,def_int_yds,0,,,,,
player,201311240nwe,nwe,JoneCh03,def_int_td,0,,,,,
player,201311240nwe,nwe,JoneCh03,def_int_long,0,,,,,
player,201311240nwe,nwe,JoneCh03,pass_defended,0,,,,,
player,201311240nwe,nwe,JoneCh03,sacks,1.0,,,,,
player,201311240nwe,nwe,JoneCh03,tackles_combined,6,,,,,
player,201311240nwe,nwe,JoneCh03,tackles_solo,2,,,,,
player,201311240nwe,nwe,JoneCh03,tackles_assists,4,,,,,
player,201311240nwe,nwe,JoneCh03,tackles_loss,1,,,,,
player,201311240nwe,nwe,JoneCh03,qb_hits,2,,,,,
player,201311240nwe,nwe,JoneCh03,fumbles_rec,0,,,,,
player,201311240nwe,nwe,JoneCh03,fumbles_rec_yds,0,,,,,
player,201311240nwe,nwe,JoneCh03,fumbles_rec_td,0,,,,,
player,201311240nwe,nwe,JoneCh03,fumbles_forced,0,,,,,
player,201311240nwe,nwe,NinkRo20,def_int,0,,,,,
player,201311240nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201311240nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201311240nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201311240nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201311240nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201311240nwe,nwe,NinkRo20,tackles_combined,13,,,,,
player,201311240nwe,nwe,NinkRo20,tackles_solo,0,,,,,
player,201311240nwe,nwe,NinkRo20,tackles_assists,13,,,,,
player,201311240nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201311240nwe,nwe,NinkRo20,qb_hits,1,,,,,
player,201311240nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201311240nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201311240nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201311240nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201311240nwe,nwe,HarmDu00,def_int,0,,,,,
player,201311240nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201311240nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201311240nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201311240nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201311240nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201311240nwe,nwe,HarmDu00,tackles_combined,11,,,,,
player,201311240nwe,nwe,HarmDu00,tackles_solo,7,,,,,
player,201311240nwe,nwe,HarmDu00,tackles_assists,4,,,,,
player,201311240nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201311240nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201311240nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201311240nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201311240nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201311240nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201311240nwe,nwe,CollJa00,def_int,0,,,,,
player,201311240nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201311240nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201311240nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201311240nwe,nwe,CollJa00,pass_defended,0,,,,,
player,201311240nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201311240nwe,nwe,CollJa00,tackles_combined,10,,,,,
player,201311240nwe,nwe,CollJa00,tackles_solo,6,,,,,
player,201311240nwe,nwe,CollJa00,tackles_assists,4,,,,,
player,201311240nwe,nwe,CollJa00,tackles_loss,1,,,,,
player,201311240nwe,nwe,CollJa00,qb_hits,0,,,,,
player,201311240nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201311240nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201311240nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201311240nwe,nwe,CollJa00,fumbles_forced,0,,,,,
player,201311240nwe,nwe,JoneCh04,def_int,0,,,,,
player,201311240nwe,nwe,JoneCh04,def_int_yds,0,,,,,
player,201311240nwe,nwe,JoneCh04,def_int_td,0,,,,,
player,201311240nwe,nwe,JoneCh04,def_int_long,0,,,,,
player,201311240nwe,nwe,JoneCh04,pass_defended,0,,,,,
player,201311240nwe,nwe,JoneCh04,sacks,0.0,,,,,
player,201311240nwe,nwe,JoneCh04,tackles_combined,9,,,,,
player,201311240nwe,nwe,JoneCh04,tackles_solo,3,,,,,
player,201311240nwe,nwe,JoneCh04,tackles_assists,6,,,,,
player,201311240nwe,nwe,JoneCh04,tackles_loss,1,,,,,
player,201311240nwe,nwe,JoneCh04,qb_hits,0,,,,,
player,201311240nwe,nwe,JoneCh04,fumbles_rec,0,,,,,
player,201311240nwe,nwe,JoneCh04,fumbles_rec_yds,0,,,,,
player,201311240nwe,nwe,JoneCh04,fumbles_rec_td,0,,,,,
player,201311240nwe,nwe,JoneCh04,fumbles_forced,0,,,,,
player,201311240nwe,nwe,SpikBr99,def_int,0,,,,,
player,201311240nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201311240nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201311240nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201311240nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201311240nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201311240nwe,nwe,SpikBr99,tackles_combined,9,,,,,
player,201311240nwe,nwe,SpikBr99,tackles_solo,3,,,,,
player,201311240nwe,nwe,SpikBr99,tackles_assists,6,,,,,
player,201311240nwe,nwe,SpikBr99,tackles_loss,1,,,,,
player,201311240nwe,nwe,SpikBr99,qb_hits,0,,,,,
player,201311240nwe,nwe,SpikBr99,fumbles_rec,1,,,,,
player,201311240nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201311240nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201311240nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201311240nwe,nwe,FletDa00,def_int,0,,,,,
player,201311240nwe,nwe,FletDa00,def_int_yds,0,,,,,
player,201311240nwe,nwe,FletDa00,def_int_td,0,,,,,
player,201311240nwe,nwe,FletDa00,def_int_long,0,,,,,
player,201311240nwe,nwe,FletDa00,pass_defended,0,,,,,
player,201311240nwe,nwe,FletDa00,sacks,0.0,,,,,
player,201311240nwe,nwe,FletDa00,tackles_combined,7,,,,,
