game,2013,11,20131117,201311170sea,min,"Minnesota Vikings",20,sea,"Seattle Seahawks",41
player,201311170sea,sea,RobiMi00,pass_sacked,0,,,,,
player,201311170sea,sea,RobiMi00,pass_sacked_yds,0,,,,,
player,201311170sea,sea,RobiMi00,pass_long,0,,,,,
player,201311170sea,sea,RobiMi00,pass_rating,,,,,,
player,201311170sea,sea,RobiMi00,rush_att,0,,,,,
player,201311170sea,sea,RobiMi00,rush_yds,0,,,,,
player,201311170sea,sea,RobiMi00,rush_td,0,,,,,
player,201311170sea,sea,RobiMi00,rush_long,0,,,,,
player,201311170sea,sea,RobiMi00,targets,1,,,,,
player,201311170sea,sea,RobiMi00,rec,1,,,,,
player,201311170sea,sea,RobiMi00,rec_yds,6,,,,,
player,201311170sea,sea,RobiMi00,rec_td,0,,,,,
player,201311170sea,sea,RobiMi00,rec_long,6,,,,,
player,201311170sea,sea,RobiMi00,fumbles,0,,,,,
player,201311170sea,sea,RobiMi00,fumbles_lost,0,,,,,
player,201311170sea,sea,KearJe01,pass_cmp,0,,,,,
player,201311170sea,sea,KearJe01,pass_att,0,,,,,
player,201311170sea,sea,KearJe01,pass_yds,0,,,,,
player,201311170sea,sea,KearJe01,pass_td,0,,,,,
player,201311170sea,sea,KearJe01,pass_int,0,,,,,
player,201311170sea,sea,KearJe01,pass_sacked,0,,,,,
player,201311170sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201311170sea,sea,KearJe01,pass_long,0,,,,,
player,201311170sea,sea,KearJe01,pass_rating,,,,,,
player,201311170sea,sea,KearJe01,rush_att,0,,,,,
player,201311170sea,sea,KearJe01,rush_yds,0,,,,,
player,201311170sea,sea,KearJe01,rush_td,0,,,,,
player,201311170sea,sea,KearJe01,rush_long,0,,,,,
player,201311170sea,sea,KearJe01,targets,1,,,,,
player,201311170sea,sea,KearJe01,rec,0,,,,,
player,201311170sea,sea,KearJe01,rec_yds,0,,,,,
player,201311170sea,sea,KearJe01,rec_td,0,,,,,
player,201311170sea,sea,KearJe01,rec_long,0,,,,,
player,201311170sea,sea,KearJe01,fumbles,0,,,,,
player,201311170sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201311170sea,min,RobiBr98,def_int,0,,,,,
player,201311170sea,min,RobiBr98,def_int_yds,0,,,,,
player,201311170sea,min,RobiBr98,def_int_td,0,,,,,
player,201311170sea,min,RobiBr98,def_int_long,0,,,,,
player,201311170sea,min,RobiBr98,pass_defended,0,,,,,
player,201311170sea,min,RobiBr98,sacks,1.0,,,,,
player,201311170sea,min,RobiBr98,tackles_combined,1,,,,,
player,201311170sea,min,RobiBr98,tackles_solo,1,,,,,
player,201311170sea,min,RobiBr98,tackles_assists,0,,,,,
player,201311170sea,min,RobiBr98,tackles_loss,1,,,,,
player,201311170sea,min,RobiBr98,qb_hits,2,,,,,
player,201311170sea,min,RobiBr98,fumbles_rec,0,,,,,
player,201311170sea,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201311170sea,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201311170sea,min,RobiBr98,fumbles_forced,0,,,,,
player,201311170sea,min,SendAn00,def_int,0,,,,,
player,201311170sea,min,SendAn00,def_int_yds,0,,,,,
player,201311170sea,min,SendAn00,def_int_td,0,,,,,
player,201311170sea,min,SendAn00,def_int_long,0,,,,,
player,201311170sea,min,SendAn00,pass_defended,0,,,,,
player,201311170sea,min,SendAn00,sacks,0.0,,,,,
player,201311170sea,min,SendAn00,tackles_combined,11,,,,,
player,201311170sea,min,SendAn00,tackles_solo,6,,,,,
player,201311170sea,min,SendAn00,tackles_assists,5,,,,,
player,201311170sea,min,SendAn00,tackles_loss,1,,,,,
player,201311170sea,min,SendAn00,qb_hits,0,,,,,
player,201311170sea,min,SendAn00,fumbles_rec,0,,,,,
player,201311170sea,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201311170sea,min,SendAn00,fumbles_rec_td,0,,,,,
player,201311170sea,min,SendAn00,fumbles_forced,0,,,,,
player,201311170sea,min,SanfJa99,def_int,0,,,,,
player,201311170sea,min,SanfJa99,def_int_yds,0,,,,,
player,201311170sea,min,SanfJa99,def_int_td,0,,,,,
player,201311170sea,min,SanfJa99,def_int_long,0,,,,,
player,201311170sea,min,SanfJa99,pass_defended,0,,,,,
player,201311170sea,min,SanfJa99,sacks,0.0,,,,,
player,201311170sea,min,SanfJa99,tackles_combined,7,,,,,
player,201311170sea,min,SanfJa99,tackles_solo,4,,,,,
player,201311170sea,min,SanfJa99,tackles_assists,3,,,,,
player,201311170sea,min,SanfJa99,tackles_loss,1,,,,,
player,201311170sea,min,SanfJa99,qb_hits,1,,,,,
player,201311170sea,min,SanfJa99,fumbles_rec,0,,,,,
player,201311170sea,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201311170sea,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201311170sea,min,SanfJa99,fumbles_forced,0,,,,,
player,201311170sea,min,GreeCh99,def_int,0,,,,,
player,201311170sea,min,GreeCh99,def_int_yds,0,,,,,
player,201311170sea,min,GreeCh99,def_int_td,0,,,,,
player,201311170sea,min,GreeCh99,def_int_long,0,,,,,
player,201311170sea,min,GreeCh99,pass_defended,0,,,,,
player,201311170sea,min,GreeCh99,sacks,0.0,,,,,
player,201311170sea,min,GreeCh99,tackles_combined,6,,,,,
player,201311170sea,min,GreeCh99,tackles_solo,3,,,,,
player,201311170sea,min,GreeCh99,tackles_assists,3,,,,,
player,201311170sea,min,GreeCh99,tackles_loss,0,,,,,
player,201311170sea,min,GreeCh99,qb_hits,0,,,,,
player,201311170sea,min,GreeCh99,fumbles_rec,0,,,,,
player,201311170sea,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201311170sea,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201311170sea,min,GreeCh99,fumbles_forced,0,,,,,
player,201311170sea,min,HendEr99,def_int,0,,,,,
player,201311170sea,min,HendEr99,def_int_yds,0,,,,,
player,201311170sea,min,HendEr99,def_int_td,0,,,,,
player,201311170sea,min,HendEr99,def_int_long,0,,,,,
player,201311170sea,min,HendEr99,pass_defended,0,,,,,
player,201311170sea,min,HendEr99,sacks,0.0,,,,,
player,201311170sea,min,HendEr99,tackles_combined,6,,,,,
player,201311170sea,min,HendEr99,tackles_solo,1,,,,,
player,201311170sea,min,HendEr99,tackles_assists,5,,,,,
player,201311170sea,min,HendEr99,tackles_loss,0,,,,,
player,201311170sea,min,HendEr99,qb_hits,0,,,,,
player,201311170sea,min,HendEr99,fumbles_rec,0,,,,,
player,201311170sea,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201311170sea,min,HendEr99,fumbles_rec_td,0,,,,,
player,201311170sea,min,HendEr99,fumbles_forced,0,,,,,
player,201311170sea,min,AlleJa22,def_int,0,,,,,
player,201311170sea,min,AlleJa22,def_int_yds,0,,,,,
player,201311170sea,min,AlleJa22,def_int_td,0,,,,,
player,201311170sea,min,AlleJa22,def_int_long,0,,,,,
player,201311170sea,min,AlleJa22,pass_defended,1,,,,,
player,201311170sea,min,AlleJa22,sacks,0.0,,,,,
player,201311170sea,min,AlleJa22,tackles_combined,5,,,,,
player,201311170sea,min,AlleJa22,tackles_solo,0,,,,,
player,201311170sea,min,AlleJa22,tackles_assists,5,,,,,
player,201311170sea,min,AlleJa22,tackles_loss,0,,,,,
player,201311170sea,min,AlleJa22,qb_hits,1,,,,,
player,201311170sea,min,AlleJa22,fumbles_rec,0,,,,,
player,201311170sea,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201311170sea,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201311170sea,min,AlleJa22,fumbles_forced,0,,,,,
player,201311170sea,min,MautMi00,def_int,0,,,,,
player,201311170sea,min,MautMi00,def_int_yds,0,,,,,
player,201311170sea,min,MautMi00,def_int_td,0,,,,,
player,201311170sea,min,MautMi00,def_int_long,0,,,,,
player,201311170sea,min,MautMi00,pass_defended,0,,,,,
player,201311170sea,min,MautMi00,sacks,0.0,,,,,
player,201311170sea,min,MautMi00,tackles_combined,4,,,,,
player,201311170sea,min,MautMi00,tackles_solo,3,,,,,
player,201311170sea,min,MautMi00,tackles_assists,1,,,,,
player,201311170sea,min,MautMi00,tackles_loss,0,,,,,
player,201311170sea,min,MautMi00,qb_hits,0,,,,,
player,201311170sea,min,MautMi00,fumbles_rec,0,,,,,
player,201311170sea,min,MautMi00,fumbles_rec_yds,0,,,,,
player,201311170sea,min,MautMi00,fumbles_rec_td,0,,,,,
player,201311170sea,min,MautMi00,fumbles_forced,0,,,,,
player,201311170sea,min,MitcMa99,def_int,0,,,,,
player,201311170sea,min,MitcMa99,def_int_yds,0,,,,,
player,201311170sea,min,MitcMa99,def_int_td,0,,,,,
player,201311170sea,min,MitcMa99,def_int_long,0,,,,,
player,201311170sea,min,MitcMa99,pass_defended,0,,,,,
player,201311170sea,min,MitcMa99,sacks,0.0,,,,,
player,201311170sea,min,MitcMa99,tackles_combined,4,,,,,
player,201311170sea,min,MitcMa99,tackles_solo,1,,,,,
player,201311170sea,min,MitcMa99,tackles_assists,3,,,,,
player,201311170sea,min,MitcMa99,tackles_loss,1,,,,,
player,201311170sea,min,MitcMa99,qb_hits,0,,,,,
player,201311170sea,min,MitcMa99,fumbles_rec,0,,,,,
player,201311170sea,min,MitcMa99,fumbles_rec_yds,0,,,,,
player,201311170sea,min,MitcMa99,fumbles_rec_td,0,,,,,
player,201311170sea,min,MitcMa99,fumbles_forced,0,,,,,
player,201311170sea,min,BakeCh01,def_int,0,,,,,
player,201311170sea,min,BakeCh01,def_int_yds,0,,,,,
player,201311170sea,min,BakeCh01,def_int_td,0,,,,,
player,201311170sea,min,BakeCh01,def_int_long,0,,,,,
player,201311170sea,min,BakeCh01,pass_defended,0,,,,,
player,201311170sea,min,BakeCh01,sacks,0.0,,,,,
player,201311170sea,min,BakeCh01,tackles_combined,3,,,,,
player,201311170sea,min,BakeCh01,tackles_solo,2,,,,,
player,201311170sea,min,BakeCh01,tackles_assists,1,,,,,
player,201311170sea,min,BakeCh01,tackles_loss,0,,,,,
player,201311170sea,min,BakeCh01,qb_hits,0,,,,,
player,201311170sea,min,BakeCh01,fumbles_rec,0,,,,,
player,201311170sea,min,BakeCh01,fumbles_rec_yds,0,,,,,
player,201311170sea,min,BakeCh01,fumbles_rec_td,0,,,,,
player,201311170sea,min,BakeCh01,fumbles_forced,0,,,,,
player,201311170sea,min,SherMa20,def_int,0,,,,,
player,201311170sea,min,SherMa20,def_int_yds,0,,,,,
player,201311170sea,min,SherMa20,def_int_td,0,,,,,
player,201311170sea,min,SherMa20,def_int_long,0,,,,,
player,201311170sea,min,SherMa20,pass_defended,1,,,,,
player,201311170sea,min,SherMa20,sacks,0.0,,,,,
player,201311170sea,min,SherMa20,tackles_combined,3,,,,,
player,201311170sea,min,SherMa20,tackles_solo,2,,,,,
player,201311170sea,min,SherMa20,tackles_assists,1,,,,,
player,201311170sea,min,SherMa20,tackles_loss,0,,,,,
player,201311170sea,min,SherMa20,qb_hits,0,,,,,
player,201311170sea,min,SherMa20,fumbles_rec,0,,,,,
player,201311170sea,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201311170sea,min,SherMa20,fumbles_rec_td,0,,,,,
player,201311170sea,min,SherMa20,fumbles_forced,0,,,,,
player,201311170sea,min,BlanRo00,def_int,0,,,,,
player,201311170sea,min,BlanRo00,def_int_yds,0,,,,,
player,201311170sea,min,BlanRo00,def_int_td,0,,,,,
player,201311170sea,min,BlanRo00,def_int_long,0,,,,,
player,201311170sea,min,BlanRo00,pass_defended,0,,,,,
player,201311170sea,min,BlanRo00,sacks,0.0,,,,,
player,201311170sea,min,BlanRo00,tackles_combined,2,,,,,
player,201311170sea,min,BlanRo00,tackles_solo,1,,,,,
player,201311170sea,min,BlanRo00,tackles_assists,1,,,,,
player,201311170sea,min,BlanRo00,tackles_loss,0,,,,,
player,201311170sea,min,BlanRo00,qb_hits,0,,,,,
player,201311170sea,min,BlanRo00,fumbles_rec,0,,,,,
player,201311170sea,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201311170sea,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201311170sea,min,BlanRo00,fumbles_forced,0,,,,,
player,201311170sea,min,CookCh99,def_int,0,,,,,
player,201311170sea,min,CookCh99,def_int_yds,0,,,,,
player,201311170sea,min,CookCh99,def_int_td,0,,,,,
player,201311170sea,min,CookCh99,def_int_long,0,,,,,
player,201311170sea,min,CookCh99,pass_defended,0,,,,,
player,201311170sea,min,CookCh99,sacks,0.0,,,,,
player,201311170sea,min,CookCh99,tackles_combined,2,,,,,
player,201311170sea,min,CookCh99,tackles_solo,1,,,,,
player,201311170sea,min,CookCh99,tackles_assists,1,,,,,
player,201311170sea,min,CookCh99,tackles_loss,0,,,,,
player,201311170sea,min,CookCh99,qb_hits,0,,,,,
player,201311170sea,min,CookCh99,fumbles_rec,0,,,,,
player,201311170sea,min,CookCh99,fumbles_rec_yds,0,,,,,
player,201311170sea,min,CookCh99,fumbles_rec_td,0,,,,,
player,201311170sea,min,CookCh99,fumbles_forced,0,,,,,
player,201311170sea,min,EvanFr21,def_int,0,,,,,
player,201311170sea,min,EvanFr21,def_int_yds,0,,,,,
player,201311170sea,min,EvanFr21,def_int_td,0,,,,,
player,201311170sea,min,EvanFr21,def_int_long,0,,,,,
player,201311170sea,min,EvanFr21,pass_defended,0,,,,,
player,201311170sea,min,EvanFr21,sacks,0.0,,,,,
player,201311170sea,min,EvanFr21,tackles_combined,2,,,,,
player,201311170sea,min,EvanFr21,tackles_solo,2,,,,,
player,201311170sea,min,EvanFr21,tackles_assists,0,,,,,
player,201311170sea,min,EvanFr21,tackles_loss,1,,,,,
player,201311170sea,min,EvanFr21,qb_hits,0,,,,,
player,201311170sea,min,EvanFr21,fumbles_rec,0,,,,,
player,201311170sea,min,EvanFr21,fumbles_rec_yds,0,,,,,
player,201311170sea,min,EvanFr21,fumbles_rec_td,0,,,,,
player,201311170sea,min,EvanFr21,fumbles_forced,1,,,,,
player,201311170sea,min,FloySh00,def_int,0,,,,,
player,201311170sea,min,FloySh00,def_int_yds,0,,,,,
player,201311170sea,min,FloySh00,def_int_td,0,,,,,
player,201311170sea,min,FloySh00,def_int_long,0,,,,,
player,201311170sea,min,FloySh00,pass_defended,0,,,,,
player,201311170sea,min,FloySh00,sacks,0.0,,,,,
player,201311170sea,min,FloySh00,tackles_combined,2,,,,,
player,201311170sea,min,FloySh00,tackles_solo,1,,,,,
player,201311170sea,min,FloySh00,tackles_assists,1,,,,,
player,201311170sea,min,FloySh00,tackles_loss,0,,,,,
player,201311170sea,min,FloySh00,qb_hits,0,,,,,
player,201311170sea,min,FloySh00,fumbles_rec,0,,,,,
player,201311170sea,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201311170sea,min,FloySh00,fumbles_rec_td,0,,,,,
player,201311170sea,min,FloySh00,fumbles_forced,0,,,,,
player,201311170sea,min,RhodXa00,def_int,0,,,,,
player,201311170sea,min,RhodXa00,def_int_yds,0,,,,,
player,201311170sea,min,RhodXa00,def_int_td,0,,,,,
player,201311170sea,min,RhodXa00,def_int_long,0,,,,,
player,201311170sea,min,RhodXa00,pass_defended,0,,,,,
player,201311170sea,min,RhodXa00,sacks,0.0,,,,,
player,201311170sea,min,RhodXa00,tackles_combined,2,,,,,
player,201311170sea,min,RhodXa00,tackles_solo,1,,,,,
player,201311170sea,min,RhodXa00,tackles_assists,1,,,,,
player,201311170sea,min,RhodXa00,tackles_loss,0,,,,,
player,201311170sea,min,RhodXa00,qb_hits,0,,,,,
player,201311170sea,min,RhodXa00,fumbles_rec,0,,,,,
player,201311170sea,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201311170sea,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201311170sea,min,RhodXa00,fumbles_forced,0,,,,,
player,201311170sea,min,WillKe98,def_int,0,,,,,
player,201311170sea,min,WillKe98,def_int_yds,0,,,,,
player,201311170sea,min,WillKe98,def_int_td,0,,,,,
player,201311170sea,min,WillKe98,def_int_long,0,,,,,
player,201311170sea,min,WillKe98,pass_defended,0,,,,,
player,201311170sea,min,WillKe98,sacks,0.0,,,,,
player,201311170sea,min,WillKe98,tackles_combined,2,,,,,
player,201311170sea,min,WillKe98,tackles_solo,1,,,,,
player,201311170sea,min,WillKe98,tackles_assists,1,,,,,
player,201311170sea,min,WillKe98,tackles_loss,0,,,,,
player,201311170sea,min,WillKe98,qb_hits,0,,,,,
player,201311170sea,min,WillKe98,fumbles_rec,0,,,,,
player,201311170sea,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201311170sea,min,WillKe98,fumbles_rec_td,0,,,,,
player,201311170sea,min,WillKe98,fumbles_forced,0,,,,,
player,201311170sea,min,ColeAu00,def_int,0,,,,,
player,201311170sea,min,ColeAu00,def_int_yds,0,,,,,
player,201311170sea,min,ColeAu00,def_int_td,0,,,,,
player,201311170sea,min,ColeAu00,def_int_long,0,,,,,
player,201311170sea,min,ColeAu00,pass_defended,0,,,,,
player,201311170sea,min,ColeAu00,sacks,0.0,,,,,
player,201311170sea,min,ColeAu00,tackles_combined,1,,,,,
player,201311170sea,min,ColeAu00,tackles_solo,0,,,,,
player,201311170sea,min,ColeAu00,tackles_assists,1,,,,,
player,201311170sea,min,ColeAu00,tackles_loss,0,,,,,
player,201311170sea,min,ColeAu00,qb_hits,0,,,,,
player,201311170sea,min,ColeAu00,fumbles_rec,0,,,,,
player,201311170sea,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201311170sea,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201311170sea,min,ColeAu00,fumbles_forced,0,,,,,
player,201311170sea,min,DeanLa00,def_int,0,,,,,
player,201311170sea,min,DeanLa00,def_int_yds,0,,,,,
player,201311170sea,min,DeanLa00,def_int_td,0,,,,,
player,201311170sea,min,DeanLa00,def_int_long,0,,,,,
player,201311170sea,min,DeanLa00,pass_defended,0,,,,,
player,201311170sea,min,DeanLa00,sacks,0.0,,,,,
player,201311170sea,min,DeanLa00,tackles_combined,1,,,,,
player,201311170sea,min,DeanLa00,tackles_solo,1,,,,,
player,201311170sea,min,DeanLa00,tackles_assists,0,,,,,
player,201311170sea,min,DeanLa00,tackles_loss,0,,,,,
player,201311170sea,min,DeanLa00,qb_hits,0,,,,,
player,201311170sea,min,DeanLa00,fumbles_rec,0,,,,,
player,201311170sea,min,DeanLa00,fumbles_rec_yds,0,,,,,
player,201311170sea,min,DeanLa00,fumbles_rec_td,0,,,,,
player,201311170sea,min,DeanLa00,fumbles_forced,0,,,,,
player,201311170sea,min,GrifEv99,def_int,0,,,,,
player,201311170sea,min,GrifEv99,def_int_yds,0,,,,,
player,201311170sea,min,GrifEv99,def_int_td,0,,,,,
player,201311170sea,min,GrifEv99,def_int_long,0,,,,,
player,201311170sea,min,GrifEv99,pass_defended,0,,,,,
player,201311170sea,min,GrifEv99,sacks,0.0,,,,,
player,201311170sea,min,GrifEv99,tackles_combined,1,,,,,
player,201311170sea,min,GrifEv99,tackles_solo,0,,,,,
player,201311170sea,min,GrifEv99,tackles_assists,1,,,,,
player,201311170sea,min,GrifEv99,tackles_loss,0,,,,,
player,201311170sea,min,GrifEv99,qb_hits,0,,,,,
player,201311170sea,min,GrifEv99,fumbles_rec,0,,,,,
player,201311170sea,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201311170sea,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201311170sea,min,GrifEv99,fumbles_forced,0,,,,,
player,201311170sea,min,JeffA.00,def_int,0,,,,,
player,201311170sea,min,JeffA.00,def_int_yds,0,,,,,
player,201311170sea,min,JeffA.00,def_int_td,0,,,,,
player,201311170sea,min,JeffA.00,def_int_long,0,,,,,
player,201311170sea,min,JeffA.00,pass_defended,0,,,,,
player,201311170sea,min,JeffA.00,sacks,0.0,,,,,
player,201311170sea,min,JeffA.00,tackles_combined,1,,,,,
player,201311170sea,min,JeffA.00,tackles_solo,1,,,,,
player,201311170sea,min,JeffA.00,tackles_assists,0,,,,,
player,201311170sea,min,JeffA.00,tackles_loss,0,,,,,
player,201311170sea,min,JeffA.00,qb_hits,0,,,,,
player,201311170sea,min,JeffA.00,fumbles_rec,0,,,,,
player,201311170sea,min,JeffA.00,fumbles_rec_yds,0,,,,,
player,201311170sea,min,JeffA.00,fumbles_rec_td,0,,,,,
player,201311170sea,min,JeffA.00,fumbles_forced,0,,,,,
player,201311170sea,min,RobiJo01,def_int,0,,,,,
player,201311170sea,min,RobiJo01,def_int_yds,0,,,,,
player,201311170sea,min,RobiJo01,def_int_td,0,,,,,
player,201311170sea,min,RobiJo01,def_int_long,0,,,,,
player,201311170sea,min,RobiJo01,pass_defended,1,,,,,
player,201311170sea,min,RobiJo01,sacks,0.0,,,,,
player,201311170sea,min,RobiJo01,tackles_combined,1,,,,,
player,201311170sea,min,RobiJo01,tackles_solo,1,,,,,
player,201311170sea,min,RobiJo01,tackles_assists,0,,,,,
player,201311170sea,min,RobiJo01,tackles_loss,0,,,,,
player,201311170sea,min,RobiJo01,qb_hits,0,,,,,
player,201311170sea,min,RobiJo01,fumbles_rec,0,,,,,
player,201311170sea,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201311170sea,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201311170sea,min,RobiJo01,fumbles_forced,0,,,,,
player,201311170sea,sea,WagnBo00,def_int,1,,,,,
player,201311170sea,sea,WagnBo00,def_int_yds,9,,,,,
player,201311170sea,sea,WagnBo00,def_int_td,0,,,,,
player,201311170sea,sea,WagnBo00,def_int_long,9,,,,,
player,201311170sea,sea,WagnBo00,pass_defended,2,,,,,
player,201311170sea,sea,WagnBo00,sacks,1.0,,,,,
player,201311170sea,sea,WagnBo00,tackles_combined,9,,,,,
player,201311170sea,sea,WagnBo00,tackles_solo,6,,,,,
player,201311170sea,sea,WagnBo00,tackles_assists,3,,,,,
player,201311170sea,sea,WagnBo00,tackles_loss,0,,,,,
player,201311170sea,sea,WagnBo00,qb_hits,0,,,,,
player,201311170sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201311170sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201311170sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201311170sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201311170sea,sea,McDoCl99,def_int,1,,,,,
player,201311170sea,sea,McDoCl99,def_int_yds,3,,,,,
player,201311170sea,sea,McDoCl99,def_int_td,0,,,,,
player,201311170sea,sea,McDoCl99,def_int_long,3,,,,,
player,201311170sea,sea,McDoCl99,pass_defended,1,,,,,
player,201311170sea,sea,McDoCl99,sacks,0.0,,,,,
player,201311170sea,sea,McDoCl99,tackles_combined,3,,,,,
player,201311170sea,sea,McDoCl99,tackles_solo,2,,,,,
player,201311170sea,sea,McDoCl99,tackles_assists,1,,,,,
player,201311170sea,sea,McDoCl99,tackles_loss,0,,,,,
player,201311170sea,sea,McDoCl99,qb_hits,0,,,,,
player,201311170sea,sea,McDoCl99,fumbles_rec,1,,,,,
player,201311170sea,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201311170sea,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201311170sea,sea,McDoCl99,fumbles_forced,0,,,,,
player,201311170sea,sea,ThurWa99,def_int,1,,,,,
player,201311170sea,sea,ThurWa99,def_int_yds,29,,,,,
player,201311170sea,sea,ThurWa99,def_int_td,1,,,,,
player,201311170sea,sea,ThurWa99,def_int_long,29,,,,,
player,201311170sea,sea,ThurWa99,pass_defended,1,,,,,
player,201311170sea,sea,ThurWa99,sacks,0.0,,,,,
player,201311170sea,sea,ThurWa99,tackles_combined,3,,,,,
player,201311170sea,sea,ThurWa99,tackles_solo,2,,,,,
player,201311170sea,sea,ThurWa99,tackles_assists,1,,,,,
player,201311170sea,sea,ThurWa99,tackles_loss,0,,,,,
player,201311170sea,sea,ThurWa99,qb_hits,0,,,,,
player,201311170sea,sea,ThurWa99,fumbles_rec,0,,,,,
player,201311170sea,sea,ThurWa99,fumbles_rec_yds,0,,,,,
player,201311170sea,sea,ThurWa99,fumbles_rec_td,0,,,,,
player,201311170sea,sea,ThurWa99,fumbles_forced,0,,,,,
player,201311170sea,sea,AvriCl99,def_int,0,,,,,
player,201311170sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201311170sea,sea,AvriCl99,def_int_td,0,,,,,
player,201311170sea,sea,AvriCl99,def_int_long,0,,,,,
player,201311170sea,sea,AvriCl99,pass_defended,1,,,,,
player,201311170sea,sea,AvriCl99,sacks,1.0,,,,,
player,201311170sea,sea,AvriCl99,tackles_combined,2,,,,,
player,201311170sea,sea,AvriCl99,tackles_solo,1,,,,,
player,201311170sea,sea,AvriCl99,tackles_assists,1,,,,,
player,201311170sea,sea,AvriCl99,tackles_loss,0,,,,,
player,201311170sea,sea,AvriCl99,qb_hits,1,,,,,
player,201311170sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201311170sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201311170sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201311170sea,sea,AvriCl99,fumbles_forced,1,,,,,
player,201311170sea,sea,ChanKa99,def_int,0,,,,,
player,201311170sea,sea,ChanKa99,def_int_yds,0,,,,,
player,201311170sea,sea,ChanKa99,def_int_td,0,,,,,
player,201311170sea,sea,ChanKa99,def_int_long,0,,,,,
player,201311170sea,sea,ChanKa99,pass_defended,0,,,,,
player,201311170sea,sea,ChanKa99,sacks,0.0,,,,,
player,201311170sea,sea,ChanKa99,tackles_combined,9,,,,,
player,201311170sea,sea,ChanKa99,tackles_solo,4,,,,,
player,201311170sea,sea,ChanKa99,tackles_assists,5,,,,,
player,201311170sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201311170sea,sea,ChanKa99,qb_hits,0,,,,,
player,201311170sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201311170sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201311170sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201311170sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201311170sea,sea,WrigK.00,def_int,0,,,,,
player,201311170sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201311170sea,sea,WrigK.00,def_int_td,0,,,,,
player,201311170sea,sea,WrigK.00,def_int_long,0,,,,,
player,201311170sea,sea,WrigK.00,pass_defended,0,,,,,
player,201311170sea,sea,WrigK.00,sacks,0.0,,,,,
player,201311170sea,sea,WrigK.00,tackles_combined,9,,,,,
player,201311170sea,sea,WrigK.00,tackles_solo,4,,,,,
player,201311170sea,sea,WrigK.00,tackles_assists,5,,,,,
player,201311170sea,sea,WrigK.00,tackles_loss,1,,,,,
player,201311170sea,sea,WrigK.00,qb_hits,0,,,,,
player,201311170sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201311170sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201311170sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201311170sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201311170sea,sea,McDaTo20,def_int,0,,,,,
player,201311170sea,sea,McDaTo20,def_int_yds,0,,,,,
player,201311170sea,sea,McDaTo20,def_int_td,0,,,,,
player,201311170sea,sea,McDaTo20,def_int_long,0,,,,,
player,201311170sea,sea,McDaTo20,pass_defended,0,,,,,
player,201311170sea,sea,McDaTo20,sacks,0.0,,,,,
player,201311170sea,sea,McDaTo20,tackles_combined,7,,,,,
player,201311170sea,sea,McDaTo20,tackles_solo,2,,,,,
player,201311170sea,sea,McDaTo20,tackles_assists,5,,,,,
player,201311170sea,sea,McDaTo20,tackles_loss,1,,,,,
