game,2013,10,20131110,201311100sfo,car,"Carolina Panthers",10,sfo,"San Francisco 49ers",9
player,201311100sfo,sfo,McDoRa99,st_pct,0%,,,,,
player,201311100sfo,sfo,LemoCo00,pos,LB,,,,,
player,201311100sfo,sfo,LemoCo00,offense,0,,,,,
player,201311100sfo,sfo,LemoCo00,off_pct,0%,,,,,
player,201311100sfo,sfo,LemoCo00,defense,15,,,,,
player,201311100sfo,sfo,LemoCo00,def_pct,23%,,,,,
player,201311100sfo,sfo,LemoCo00,special_teams,17,,,,,
player,201311100sfo,sfo,LemoCo00,st_pct,63%,,,,,
player,201311100sfo,sfo,SmitAl04,pos,LB,,,,,
player,201311100sfo,sfo,SmitAl04,offense,0,,,,,
player,201311100sfo,sfo,SmitAl04,off_pct,0%,,,,,
player,201311100sfo,sfo,SmitAl04,defense,12,,,,,
player,201311100sfo,sfo,SmitAl04,def_pct,18%,,,,,
player,201311100sfo,sfo,SmitAl04,special_teams,0,,,,,
player,201311100sfo,sfo,SmitAl04,st_pct,0%,,,,,
player,201311100sfo,sfo,CoxxPe99,pos,CB,,,,,
player,201311100sfo,sfo,CoxxPe99,offense,0,,,,,
player,201311100sfo,sfo,CoxxPe99,off_pct,0%,,,,,
player,201311100sfo,sfo,CoxxPe99,defense,1,,,,,
player,201311100sfo,sfo,CoxxPe99,def_pct,2%,,,,,
player,201311100sfo,sfo,CoxxPe99,special_teams,6,,,,,
player,201311100sfo,sfo,CoxxPe99,st_pct,22%,,,,,
player,201311100sfo,sfo,SpilCJ99,pos,FS,,,,,
player,201311100sfo,sfo,SpilCJ99,offense,0,,,,,
player,201311100sfo,sfo,SpilCJ99,off_pct,0%,,,,,
player,201311100sfo,sfo,SpilCJ99,defense,0,,,,,
player,201311100sfo,sfo,SpilCJ99,def_pct,0%,,,,,
player,201311100sfo,sfo,SpilCJ99,special_teams,24,,,,,
player,201311100sfo,sfo,SpilCJ99,st_pct,89%,,,,,
player,201311100sfo,sfo,WilhMi00,pos,LB,,,,,
player,201311100sfo,sfo,WilhMi00,offense,0,,,,,
player,201311100sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201311100sfo,sfo,WilhMi00,defense,0,,,,,
player,201311100sfo,sfo,WilhMi00,def_pct,0%,,,,,
player,201311100sfo,sfo,WilhMi00,special_teams,21,,,,,
player,201311100sfo,sfo,WilhMi00,st_pct,78%,,,,,
player,201311100sfo,sfo,VentRa20,pos,SS,,,,,
player,201311100sfo,sfo,VentRa20,offense,0,,,,,
player,201311100sfo,sfo,VentRa20,off_pct,0%,,,,,
player,201311100sfo,sfo,VentRa20,defense,0,,,,,
player,201311100sfo,sfo,VentRa20,def_pct,0%,,,,,
player,201311100sfo,sfo,VentRa20,special_teams,21,,,,,
player,201311100sfo,sfo,VentRa20,st_pct,78%,,,,,
player,201311100sfo,sfo,DixoAn00,pos,RB,,,,,
player,201311100sfo,sfo,DixoAn00,offense,0,,,,,
player,201311100sfo,sfo,DixoAn00,off_pct,0%,,,,,
player,201311100sfo,sfo,DixoAn00,defense,0,,,,,
player,201311100sfo,sfo,DixoAn00,def_pct,0%,,,,,
player,201311100sfo,sfo,DixoAn00,special_teams,21,,,,,
player,201311100sfo,sfo,DixoAn00,st_pct,78%,,,,,
player,201311100sfo,sfo,MorrDa01,pos,DB,,,,,
player,201311100sfo,sfo,MorrDa01,offense,0,,,,,
player,201311100sfo,sfo,MorrDa01,off_pct,0%,,,,,
player,201311100sfo,sfo,MorrDa01,defense,0,,,,,
player,201311100sfo,sfo,MorrDa01,def_pct,0%,,,,,
player,201311100sfo,sfo,MorrDa01,special_teams,18,,,,,
player,201311100sfo,sfo,MorrDa01,st_pct,67%,,,,,
player,201311100sfo,sfo,LeexAn20,pos,P,,,,,
player,201311100sfo,sfo,LeexAn20,offense,0,,,,,
player,201311100sfo,sfo,LeexAn20,off_pct,0%,,,,,
player,201311100sfo,sfo,LeexAn20,defense,0,,,,,
player,201311100sfo,sfo,LeexAn20,def_pct,0%,,,,,
player,201311100sfo,sfo,LeexAn20,special_teams,10,,,,,
player,201311100sfo,sfo,LeexAn20,st_pct,37%,,,,,
player,201311100sfo,sfo,McDeKe00,pos,LS,,,,,
player,201311100sfo,sfo,McDeKe00,offense,0,,,,,
player,201311100sfo,sfo,McDeKe00,off_pct,0%,,,,,
player,201311100sfo,sfo,McDeKe00,defense,0,,,,,
player,201311100sfo,sfo,McDeKe00,def_pct,0%,,,,,
player,201311100sfo,sfo,McDeKe00,special_teams,10,,,,,
player,201311100sfo,sfo,McDeKe00,st_pct,37%,,,,,
player,201311100sfo,sfo,dawsophi01,pos,K,,,,,
player,201311100sfo,sfo,dawsophi01,offense,0,,,,,
player,201311100sfo,sfo,dawsophi01,off_pct,0%,,,,,
player,201311100sfo,sfo,dawsophi01,defense,0,,,,,
player,201311100sfo,sfo,dawsophi01,def_pct,0%,,,,,
player,201311100sfo,sfo,dawsophi01,special_teams,7,,,,,
player,201311100sfo,sfo,dawsophi01,st_pct,26%,,,,,
player,201311100sfo,sfo,KilgDa00,pos,C,,,,,
player,201311100sfo,sfo,KilgDa00,offense,0,,,,,
player,201311100sfo,sfo,KilgDa00,off_pct,0%,,,,,
player,201311100sfo,sfo,KilgDa00,defense,0,,,,,
player,201311100sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201311100sfo,sfo,KilgDa00,special_teams,6,,,,,
player,201311100sfo,sfo,KilgDa00,st_pct,22%,,,,,
player,201311100sfo,sfo,CeleGa00,pos,TE,,,,,
player,201311100sfo,sfo,CeleGa00,offense,0,,,,,
player,201311100sfo,sfo,CeleGa00,off_pct,0%,,,,,
player,201311100sfo,sfo,CeleGa00,defense,0,,,,,
player,201311100sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201311100sfo,sfo,CeleGa00,special_teams,2,,,,,
player,201311100sfo,sfo,CeleGa00,st_pct,7%,,,,,
player,201311100sfo,car,GrosJo20,pos,T,,,,,
player,201311100sfo,car,GrosJo20,offense,66,,,,,
player,201311100sfo,car,GrosJo20,off_pct,100%,,,,,
player,201311100sfo,car,GrosJo20,defense,0,,,,,
player,201311100sfo,car,GrosJo20,def_pct,0%,,,,,
player,201311100sfo,car,GrosJo20,special_teams,3,,,,,
player,201311100sfo,car,GrosJo20,st_pct,11%,,,,,
player,201311100sfo,car,BellBy00,pos,T,,,,,
player,201311100sfo,car,BellBy00,offense,66,,,,,
player,201311100sfo,car,BellBy00,off_pct,100%,,,,,
player,201311100sfo,car,BellBy00,defense,0,,,,,
player,201311100sfo,car,BellBy00,def_pct,0%,,,,,
player,201311100sfo,car,BellBy00,special_teams,3,,,,,
player,201311100sfo,car,BellBy00,st_pct,11%,,,,,
player,201311100sfo,car,WharTr20,pos,G,,,,,
player,201311100sfo,car,WharTr20,offense,66,,,,,
player,201311100sfo,car,WharTr20,off_pct,100%,,,,,
player,201311100sfo,car,WharTr20,defense,0,,,,,
player,201311100sfo,car,WharTr20,def_pct,0%,,,,,
player,201311100sfo,car,WharTr20,special_teams,3,,,,,
player,201311100sfo,car,WharTr20,st_pct,11%,,,,,
player,201311100sfo,car,KaliRy20,pos,C,,,,,
player,201311100sfo,car,KaliRy20,offense,66,,,,,
player,201311100sfo,car,KaliRy20,off_pct,100%,,,,,
player,201311100sfo,car,KaliRy20,defense,0,,,,,
player,201311100sfo,car,KaliRy20,def_pct,0%,,,,,
player,201311100sfo,car,KaliRy20,special_teams,0,,,,,
player,201311100sfo,car,KaliRy20,st_pct,0%,,,,,
player,201311100sfo,car,OlseGr00,pos,TE,,,,,
player,201311100sfo,car,OlseGr00,offense,66,,,,,
player,201311100sfo,car,OlseGr00,off_pct,100%,,,,,
player,201311100sfo,car,OlseGr00,defense,0,,,,,
player,201311100sfo,car,OlseGr00,def_pct,0%,,,,,
player,201311100sfo,car,OlseGr00,special_teams,0,,,,,
player,201311100sfo,car,OlseGr00,st_pct,0%,,,,,
player,201311100sfo,car,NewtCa00,pos,QB,,,,,
player,201311100sfo,car,NewtCa00,offense,66,,,,,
player,201311100sfo,car,NewtCa00,off_pct,100%,,,,,
player,201311100sfo,car,NewtCa00,defense,0,,,,,
player,201311100sfo,car,NewtCa00,def_pct,0%,,,,,
player,201311100sfo,car,NewtCa00,special_teams,0,,,,,
player,201311100sfo,car,NewtCa00,st_pct,0%,,,,,
player,201311100sfo,car,ChanNa00,pos,T,,,,,
player,201311100sfo,car,ChanNa00,offense,63,,,,,
player,201311100sfo,car,ChanNa00,off_pct,95%,,,,,
player,201311100sfo,car,ChanNa00,defense,0,,,,,
player,201311100sfo,car,ChanNa00,def_pct,0%,,,,,
player,201311100sfo,car,ChanNa00,special_teams,3,,,,,
player,201311100sfo,car,ChanNa00,st_pct,11%,,,,,
player,201311100sfo,car,SmitSt01,pos,WR,,,,,
player,201311100sfo,car,SmitSt01,offense,60,,,,,
player,201311100sfo,car,SmitSt01,off_pct,91%,,,,,
player,201311100sfo,car,SmitSt01,defense,0,,,,,
player,201311100sfo,car,SmitSt01,def_pct,0%,,,,,
player,201311100sfo,car,SmitSt01,special_teams,0,,,,,
player,201311100sfo,car,SmitSt01,st_pct,0%,,,,,
player,201311100sfo,car,LaFeBr00,pos,WR,,,,,
player,201311100sfo,car,LaFeBr00,offense,59,,,,,
player,201311100sfo,car,LaFeBr00,off_pct,89%,,,,,
player,201311100sfo,car,LaFeBr00,defense,0,,,,,
player,201311100sfo,car,LaFeBr00,def_pct,0%,,,,,
player,201311100sfo,car,LaFeBr00,special_teams,1,,,,,
player,201311100sfo,car,LaFeBr00,st_pct,4%,,,,,
player,201311100sfo,car,TolbMi00,pos,FB,,,,,
player,201311100sfo,car,TolbMi00,offense,36,,,,,
player,201311100sfo,car,TolbMi00,off_pct,55%,,,,,
player,201311100sfo,car,TolbMi00,defense,0,,,,,
player,201311100sfo,car,TolbMi00,def_pct,0%,,,,,
player,201311100sfo,car,TolbMi00,special_teams,4,,,,,
player,201311100sfo,car,TolbMi00,st_pct,15%,,,,,
player,201311100sfo,car,HartBe00,pos,TE,,,,,
player,201311100sfo,car,HartBe00,offense,26,,,,,
player,201311100sfo,car,HartBe00,off_pct,39%,,,,,
player,201311100sfo,car,HartBe00,defense,0,,,,,
player,201311100sfo,car,HartBe00,def_pct,0%,,,,,
player,201311100sfo,car,HartBe00,special_teams,11,,,,,
player,201311100sfo,car,HartBe00,st_pct,41%,,,,,
player,201311100sfo,car,GinnTe00,pos,WR,,,,,
player,201311100sfo,car,GinnTe00,offense,26,,,,,
player,201311100sfo,car,GinnTe00,off_pct,39%,,,,,
player,201311100sfo,car,GinnTe00,defense,0,,,,,
player,201311100sfo,car,GinnTe00,def_pct,0%,,,,,
player,201311100sfo,car,GinnTe00,special_teams,10,,,,,
player,201311100sfo,car,GinnTe00,st_pct,37%,,,,,
player,201311100sfo,car,StewJo00,pos,RB,,,,,
player,201311100sfo,car,StewJo00,offense,22,,,,,
player,201311100sfo,car,StewJo00,off_pct,33%,,,,,
player,201311100sfo,car,StewJo00,defense,0,,,,,
player,201311100sfo,car,StewJo00,def_pct,0%,,,,,
player,201311100sfo,car,StewJo00,special_teams,0,,,,,
player,201311100sfo,car,StewJo00,st_pct,0%,,,,,
player,201311100sfo,car,WillDe02,pos,RB,,,,,
player,201311100sfo,car,WillDe02,offense,19,,,,,
player,201311100sfo,car,WillDe02,off_pct,29%,,,,,
player,201311100sfo,car,WillDe02,defense,0,,,,,
player,201311100sfo,car,WillDe02,def_pct,0%,,,,,
player,201311100sfo,car,WillDe02,special_teams,0,,,,,
player,201311100sfo,car,WillDe02,st_pct,0%,,,,,
player,201311100sfo,car,HixoDo00,pos,WR,,,,,
player,201311100sfo,car,HixoDo00,offense,8,,,,,
player,201311100sfo,car,HixoDo00,off_pct,12%,,,,,
player,201311100sfo,car,HixoDo00,defense,0,,,,,
player,201311100sfo,car,HixoDo00,def_pct,0%,,,,,
player,201311100sfo,car,HixoDo00,special_teams,0,,,,,
player,201311100sfo,car,HixoDo00,st_pct,0%,,,,,
player,201311100sfo,car,BrocRi00,pos,TE,,,,,
player,201311100sfo,car,BrocRi00,offense,6,,,,,
player,201311100sfo,car,BrocRi00,off_pct,9%,,,,,
player,201311100sfo,car,BrocRi00,defense,0,,,,,
player,201311100sfo,car,BrocRi00,def_pct,0%,,,,,
player,201311100sfo,car,BrocRi00,special_teams,24,,,,,
player,201311100sfo,car,BrocRi00,st_pct,89%,,,,,
player,201311100sfo,car,HangGe20,pos,G,,,,,
player,201311100sfo,car,HangGe20,offense,4,,,,,
player,201311100sfo,car,HangGe20,off_pct,6%,,,,,
player,201311100sfo,car,HangGe20,defense,0,,,,,
player,201311100sfo,car,HangGe20,def_pct,0%,,,,,
player,201311100sfo,car,HangGe20,special_teams,3,,,,,
player,201311100sfo,car,HangGe20,st_pct,11%,,,,,
player,201311100sfo,car,BarnKe00,pos,RB,,,,,
player,201311100sfo,car,BarnKe00,offense,1,,,,,
player,201311100sfo,car,BarnKe00,off_pct,2%,,,,,
player,201311100sfo,car,BarnKe00,defense,0,,,,,
player,201311100sfo,car,BarnKe00,def_pct,0%,,,,,
player,201311100sfo,car,BarnKe00,special_teams,9,,,,,
player,201311100sfo,car,BarnKe00,st_pct,33%,,,,,
player,201311100sfo,car,WhitMe00,pos,DB,,,,,
player,201311100sfo,car,WhitMe00,offense,0,,,,,
player,201311100sfo,car,WhitMe00,off_pct,0%,,,,,
player,201311100sfo,car,WhitMe00,defense,53,,,,,
player,201311100sfo,car,WhitMe00,def_pct,100%,,,,,
player,201311100sfo,car,WhitMe00,special_teams,10,,,,,
player,201311100sfo,car,WhitMe00,st_pct,37%,,,,,
player,201311100sfo,car,MitcMi99,pos,SS,,,,,
player,201311100sfo,car,MitcMi99,offense,0,,,,,
player,201311100sfo,car,MitcMi99,off_pct,0%,,,,,
player,201311100sfo,car,MitcMi99,defense,53,,,,,
player,201311100sfo,car,MitcMi99,def_pct,100%,,,,,
player,201311100sfo,car,MitcMi99,special_teams,5,,,,,
player,201311100sfo,car,MitcMi99,st_pct,19%,,,,,
player,201311100sfo,car,KuecLu00,pos,LB,,,,,
player,201311100sfo,car,KuecLu00,offense,0,,,,,
player,201311100sfo,car,KuecLu00,off_pct,0%,,,,,
player,201311100sfo,car,KuecLu00,defense,53,,,,,
player,201311100sfo,car,KuecLu00,def_pct,100%,,,,,
player,201311100sfo,car,KuecLu00,special_teams,3,,,,,
player,201311100sfo,car,KuecLu00,st_pct,11%,,,,,
player,201311100sfo,car,MunnCa99,pos,CB,,,,,
player,201311100sfo,car,MunnCa99,offense,0,,,,,
player,201311100sfo,car,MunnCa99,off_pct,0%,,,,,
player,201311100sfo,car,MunnCa99,defense,53,,,,,
player,201311100sfo,car,MunnCa99,def_pct,100%,,,,,
player,201311100sfo,car,MunnCa99,special_teams,3,,,,,
player,201311100sfo,car,MunnCa99,st_pct,11%,,,,,
player,201311100sfo,car,DaviTh20,pos,LB,,,,,
player,201311100sfo,car,DaviTh20,offense,0,,,,,
player,201311100sfo,car,DaviTh20,off_pct,0%,,,,,
player,201311100sfo,car,DaviTh20,defense,53,,,,,
player,201311100sfo,car,DaviTh20,def_pct,100%,,,,,
player,201311100sfo,car,DaviTh20,special_teams,0,,,,,
player,201311100sfo,car,DaviTh20,st_pct,0%,,,,,
player,201311100sfo,car,HardGr99,pos,DE,,,,,
player,201311100sfo,car,HardGr99,offense,0,,,,,
player,201311100sfo,car,HardGr99,off_pct,0%,,,,,
player,201311100sfo,car,HardGr99,defense,51,,,,,
player,201311100sfo,car,HardGr99,def_pct,96%,,,,,
player,201311100sfo,car,HardGr99,special_teams,3,,,,,
player,201311100sfo,car,HardGr99,st_pct,11%,,,,,
player,201311100sfo,car,JohnCh98,pos,DE,,,,,
player,201311100sfo,car,JohnCh98,offense,0,,,,,
player,201311100sfo,car,JohnCh98,off_pct,0%,,,,,
player,201311100sfo,car,JohnCh98,defense,51,,,,,
player,201311100sfo,car,JohnCh98,def_pct,96%,,,,,
player,201311100sfo,car,JohnCh98,special_teams,0,,,,,
player,201311100sfo,car,JohnCh98,st_pct,0%,,,,,
player,201311100sfo,car,MikeQu20,pos,FS,,,,,
player,201311100sfo,car,MikeQu20,offense,0,,,,,
player,201311100sfo,car,MikeQu20,off_pct,0%,,,,,
player,201311100sfo,car,MikeQu20,defense,32,,,,,
player,201311100sfo,car,MikeQu20,def_pct,60%,,,,,
player,201311100sfo,car,MikeQu20,special_teams,3,,,,,
player,201311100sfo,car,MikeQu20,st_pct,11%,,,,,
player,201311100sfo,car,KleiAJ00,pos,LB,,,,,
player,201311100sfo,car,KleiAJ00,offense,0,,,,,
player,201311100sfo,car,KleiAJ00,off_pct,0%,,,,,
player,201311100sfo,car,KleiAJ00,defense,30,,,,,
player,201311100sfo,car,KleiAJ00,def_pct,57%,,,,,
player,201311100sfo,car,KleiAJ00,special_teams,15,,,,,
player,201311100sfo,car,KleiAJ00,st_pct,56%,,,,,
player,201311100sfo,car,EdwaDw20,pos,DT,,,,,
player,201311100sfo,car,EdwaDw20,offense,0,,,,,
player,201311100sfo,car,EdwaDw20,off_pct,0%,,,,,
player,201311100sfo,car,EdwaDw20,defense,30,,,,,
player,201311100sfo,car,EdwaDw20,def_pct,57%,,,,,
player,201311100sfo,car,EdwaDw20,special_teams,3,,,,,
player,201311100sfo,car,EdwaDw20,st_pct,11%,,,,,
player,201311100sfo,car,LotuSt00,pos,DT,,,,,
player,201311100sfo,car,LotuSt00,offense,0,,,,,
player,201311100sfo,car,LotuSt00,off_pct,0%,,,,,
player,201311100sfo,car,LotuSt00,defense,27,,,,,
player,201311100sfo,car,LotuSt00,def_pct,51%,,,,,
player,201311100sfo,car,LotuSt00,special_teams,3,,,,,
player,201311100sfo,car,LotuSt00,st_pct,11%,,,,,
player,201311100sfo,car,LestRo01,pos,DB,,,,,
player,201311100sfo,car,LestRo01,offense,0,,,,,
player,201311100sfo,car,LestRo01,off_pct,0%,,,,,
player,201311100sfo,car,LestRo01,defense,21,,,,,
player,201311100sfo,car,LestRo01,def_pct,40%,,,,,
player,201311100sfo,car,LestRo01,special_teams,11,,,,,
player,201311100sfo,car,LestRo01,st_pct,41%,,,,,
player,201311100sfo,car,FlorDr20,pos,CB,,,,,
player,201311100sfo,car,FlorDr20,offense,0,,,,,
player,201311100sfo,car,FlorDr20,off_pct,0%,,,,,
player,201311100sfo,car,FlorDr20,defense,21,,,,,
player,201311100sfo,car,FlorDr20,def_pct,40%,,,,,
player,201311100sfo,car,FlorDr20,special_teams,10,,,,,
player,201311100sfo,car,FlorDr20,st_pct,37%,,,,,
player,201311100sfo,car,ShorKa00,pos,DT,,,,,
player,201311100sfo,car,ShorKa00,offense,0,,,,,
player,201311100sfo,car,ShorKa00,off_pct,0%,,,,,
player,201311100sfo,car,ShorKa00,defense,21,,,,,
player,201311100sfo,car,ShorKa00,def_pct,40%,,,,,
player,201311100sfo,car,ShorKa00,special_teams,3,,,,,
player,201311100sfo,car,ShorKa00,st_pct,11%,,,,,
player,201311100sfo,car,ColeCo20,pos,DT,,,,,
player,201311100sfo,car,ColeCo20,offense,0,,,,,
player,201311100sfo,car,ColeCo20,off_pct,0%,,,,,
player,201311100sfo,car,ColeCo20,defense,17,,,,,
player,201311100sfo,car,ColeCo20,def_pct,32%,,,,,
player,201311100sfo,car,ColeCo20,special_teams,0,,,,,
player,201311100sfo,car,ColeCo20,st_pct,0%,,,,,
player,201311100sfo,car,AddiMa00,pos,DE,,,,,
player,201311100sfo,car,AddiMa00,offense,0,,,,,
player,201311100sfo,car,AddiMa00,off_pct,0%,,,,,
player,201311100sfo,car,AddiMa00,defense,10,,,,,
player,201311100sfo,car,AddiMa00,def_pct,19%,,,,,
player,201311100sfo,car,AddiMa00,special_teams,22,,,,,
player,201311100sfo,car,AddiMa00,st_pct,81%,,,,,
player,201311100sfo,car,AlexFr00,pos,DE,,,,,
player,201311100sfo,car,AlexFr00,offense,0,,,,,
player,201311100sfo,car,AlexFr00,off_pct,0%,,,,,
player,201311100sfo,car,AlexFr00,defense,7,,,,,
player,201311100sfo,car,AlexFr00,def_pct,13%,,,,,
player,201311100sfo,car,AlexFr00,special_teams,3,,,,,
player,201311100sfo,car,AlexFr00,st_pct,11%,,,,,
player,201311100sfo,car,SennJo00,pos,LB,,,,,
player,201311100sfo,car,SennJo00,offense,0,,,,,
player,201311100sfo,car,SennJo00,off_pct,0%,,,,,
player,201311100sfo,car,SennJo00,defense,0,,,,,
player,201311100sfo,car,SennJo00,def_pct,0%,,,,,
player,201311100sfo,car,SennJo00,special_teams,24,,,,,
player,201311100sfo,car,SennJo00,st_pct,89%,,,,,
player,201311100sfo,car,WillJa95,pos,LB,,,,,
player,201311100sfo,car,WillJa95,offense,0,,,,,
player,201311100sfo,car,WillJa95,off_pct,0%,,,,,
player,201311100sfo,car,WillJa95,defense,0,,,,,
player,201311100sfo,car,WillJa95,def_pct,0%,,,,,
player,201311100sfo,car,WillJa95,special_teams,23,,,,,
player,201311100sfo,car,WillJa95,st_pct,85%,,,,,
player,201311100sfo,car,ThomJo01,pos,CB,,,,,
player,201311100sfo,car,ThomJo01,offense,0,,,,,
player,201311100sfo,car,ThomJo01,off_pct,0%,,,,,
player,201311100sfo,car,ThomJo01,defense,0,,,,,
player,201311100sfo,car,ThomJo01,def_pct,0%,,,,,
player,201311100sfo,car,ThomJo01,special_teams,21,,,,,
player,201311100sfo,car,ThomJo01,st_pct,78%,,,,,
player,201311100sfo,car,JoneCo01,pos,FS,,,,,
player,201311100sfo,car,JoneCo01,offense,0,,,,,
player,201311100sfo,car,JoneCo01,off_pct,0%,,,,,
player,201311100sfo,car,JoneCo01,defense,0,,,,,
player,201311100sfo,car,JoneCo01,def_pct,0%,,,,,
player,201311100sfo,car,JoneCo01,special_teams,21,,,,,
player,201311100sfo,car,JoneCo01,st_pct,78%,,,,,
player,201311100sfo,car,JansJ.00,pos,LS,,,,,
player,201311100sfo,car,JansJ.00,offense,0,,,,,
player,201311100sfo,car,JansJ.00,off_pct,0%,,,,,
player,201311100sfo,car,JansJ.00,defense,0,,,,,
player,201311100sfo,car,JansJ.00,def_pct,0%,,,,,
player,201311100sfo,car,JansJ.00,special_teams,10,,,,,
player,201311100sfo,car,JansJ.00,st_pct,37%,,,,,
player,201311100sfo,car,NortBr00,pos,P,,,,,
player,201311100sfo,car,NortBr00,offense,0,,,,,
player,201311100sfo,car,NortBr00,off_pct,0%,,,,,
player,201311100sfo,car,NortBr00,defense,0,,,,,
player,201311100sfo,car,NortBr00,def_pct,0%,,,,,
player,201311100sfo,car,NortBr00,special_teams,10,,,,,
player,201311100sfo,car,NortBr00,st_pct,37%,,,,,
player,201311100sfo,car,BlacCh21,pos,LB,,,,,
player,201311100sfo,car,BlacCh21,offense,0,,,,,
player,201311100sfo,car,BlacCh21,off_pct,0%,,,,,
player,201311100sfo,car,BlacCh21,defense,0,,,,,
player,201311100sfo,car,BlacCh21,def_pct,0%,,,,,
player,201311100sfo,car,BlacCh21,special_teams,7,,,,,
player,201311100sfo,car,BlacCh21,st_pct,26%,,,,,
player,201311100sfo,car,GanoGr44,pos,K,,,,,
player,201311100sfo,car,GanoGr44,offense,0,,,,,
player,201311100sfo,car,GanoGr44,off_pct,0%,,,,,
player,201311100sfo,car,GanoGr44,defense,0,,,,,
player,201311100sfo,car,GanoGr44,def_pct,0%,,,,,
player,201311100sfo,car,GanoGr44,special_teams,6,,,,,
player,201311100sfo,car,GanoGr44,st_pct,22%,,,,,
player,201311100sfo,car,FolkBr00,pos,C,,,,,
player,201311100sfo,car,FolkBr00,offense,0,,,,,
player,201311100sfo,car,FolkBr00,off_pct,0%,,,,,
player,201311100sfo,car,FolkBr00,defense,0,,,,,
player,201311100sfo,car,FolkBr00,def_pct,0%,,,,,
player,201311100sfo,car,FolkBr00,special_teams,4,,,,,
player,201311100sfo,car,FolkBr00,st_pct,15%,,,,,
