game,2013,10,20131110,201311100nor,dal,"Dallas Cowboys",17,nor,"New Orleans Saints",49
player,201311100nor,nor,DawsKe99,tackles_assists,0,,,,,
player,201311100nor,nor,DawsKe99,tackles_loss,0,,,,,
player,201311100nor,nor,DawsKe99,qb_hits,0,,,,,
player,201311100nor,nor,DawsKe99,fumbles_rec,0,,,,,
player,201311100nor,nor,DawsKe99,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,DawsKe99,fumbles_rec_td,0,,,,,
player,201311100nor,nor,DawsKe99,fumbles_forced,0,,,,,
player,201311100nor,nor,GaleJu00,def_int,0,,,,,
player,201311100nor,nor,GaleJu00,def_int_yds,0,,,,,
player,201311100nor,nor,GaleJu00,def_int_td,0,,,,,
player,201311100nor,nor,GaleJu00,def_int_long,0,,,,,
player,201311100nor,nor,GaleJu00,pass_defended,0,,,,,
player,201311100nor,nor,GaleJu00,sacks,0.0,,,,,
player,201311100nor,nor,GaleJu00,tackles_combined,1,,,,,
player,201311100nor,nor,GaleJu00,tackles_solo,1,,,,,
player,201311100nor,nor,GaleJu00,tackles_assists,0,,,,,
player,201311100nor,nor,GaleJu00,tackles_loss,0,,,,,
player,201311100nor,nor,GaleJu00,qb_hits,0,,,,,
player,201311100nor,nor,GaleJu00,fumbles_rec,0,,,,,
player,201311100nor,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,GaleJu00,fumbles_forced,0,,,,,
player,201311100nor,nor,HawtDa20,def_int,0,,,,,
player,201311100nor,nor,HawtDa20,def_int_yds,0,,,,,
player,201311100nor,nor,HawtDa20,def_int_td,0,,,,,
player,201311100nor,nor,HawtDa20,def_int_long,0,,,,,
player,201311100nor,nor,HawtDa20,pass_defended,0,,,,,
player,201311100nor,nor,HawtDa20,sacks,0.0,,,,,
player,201311100nor,nor,HawtDa20,tackles_combined,1,,,,,
player,201311100nor,nor,HawtDa20,tackles_solo,1,,,,,
player,201311100nor,nor,HawtDa20,tackles_assists,0,,,,,
player,201311100nor,nor,HawtDa20,tackles_loss,0,,,,,
player,201311100nor,nor,HawtDa20,qb_hits,0,,,,,
player,201311100nor,nor,HawtDa20,fumbles_rec,0,,,,,
player,201311100nor,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201311100nor,nor,HawtDa20,fumbles_forced,0,,,,,
player,201311100nor,nor,HickAk00,def_int,0,,,,,
player,201311100nor,nor,HickAk00,def_int_yds,0,,,,,
player,201311100nor,nor,HickAk00,def_int_td,0,,,,,
player,201311100nor,nor,HickAk00,def_int_long,0,,,,,
player,201311100nor,nor,HickAk00,pass_defended,0,,,,,
player,201311100nor,nor,HickAk00,sacks,0.0,,,,,
player,201311100nor,nor,HickAk00,tackles_combined,1,,,,,
player,201311100nor,nor,HickAk00,tackles_solo,0,,,,,
player,201311100nor,nor,HickAk00,tackles_assists,1,,,,,
player,201311100nor,nor,HickAk00,tackles_loss,0,,,,,
player,201311100nor,nor,HickAk00,qb_hits,0,,,,,
player,201311100nor,nor,HickAk00,fumbles_rec,0,,,,,
player,201311100nor,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,HickAk00,fumbles_forced,0,,,,,
player,201311100nor,nor,JenkJo00,def_int,0,,,,,
player,201311100nor,nor,JenkJo00,def_int_yds,0,,,,,
player,201311100nor,nor,JenkJo00,def_int_td,0,,,,,
player,201311100nor,nor,JenkJo00,def_int_long,0,,,,,
player,201311100nor,nor,JenkJo00,pass_defended,0,,,,,
player,201311100nor,nor,JenkJo00,sacks,0.0,,,,,
player,201311100nor,nor,JenkJo00,tackles_combined,1,,,,,
player,201311100nor,nor,JenkJo00,tackles_solo,1,,,,,
player,201311100nor,nor,JenkJo00,tackles_assists,0,,,,,
player,201311100nor,nor,JenkJo00,tackles_loss,0,,,,,
player,201311100nor,nor,JenkJo00,qb_hits,0,,,,,
player,201311100nor,nor,JenkJo00,fumbles_rec,0,,,,,
player,201311100nor,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,JenkJo00,fumbles_forced,0,,,,,
player,201311100nor,nor,JordCa00,def_int,0,,,,,
player,201311100nor,nor,JordCa00,def_int_yds,0,,,,,
player,201311100nor,nor,JordCa00,def_int_td,0,,,,,
player,201311100nor,nor,JordCa00,def_int_long,0,,,,,
player,201311100nor,nor,JordCa00,pass_defended,0,,,,,
player,201311100nor,nor,JordCa00,sacks,0.0,,,,,
player,201311100nor,nor,JordCa00,tackles_combined,1,,,,,
player,201311100nor,nor,JordCa00,tackles_solo,0,,,,,
player,201311100nor,nor,JordCa00,tackles_assists,1,,,,,
player,201311100nor,nor,JordCa00,tackles_loss,0,,,,,
player,201311100nor,nor,JordCa00,qb_hits,1,,,,,
player,201311100nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201311100nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201311100nor,nor,LewiKe96,def_int,0,,,,,
player,201311100nor,nor,LewiKe96,def_int_yds,0,,,,,
player,201311100nor,nor,LewiKe96,def_int_td,0,,,,,
player,201311100nor,nor,LewiKe96,def_int_long,0,,,,,
player,201311100nor,nor,LewiKe96,pass_defended,0,,,,,
player,201311100nor,nor,LewiKe96,sacks,0.0,,,,,
player,201311100nor,nor,LewiKe96,tackles_combined,1,,,,,
player,201311100nor,nor,LewiKe96,tackles_solo,1,,,,,
player,201311100nor,nor,LewiKe96,tackles_assists,0,,,,,
player,201311100nor,nor,LewiKe96,tackles_loss,0,,,,,
player,201311100nor,nor,LewiKe96,qb_hits,0,,,,,
player,201311100nor,nor,LewiKe96,fumbles_rec,0,,,,,
player,201311100nor,nor,LewiKe96,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,LewiKe96,fumbles_rec_td,0,,,,,
player,201311100nor,nor,LewiKe96,fumbles_forced,0,,,,,
player,201311100nor,nor,SproDa00,def_int,0,,,,,
player,201311100nor,nor,SproDa00,def_int_yds,0,,,,,
player,201311100nor,nor,SproDa00,def_int_td,0,,,,,
player,201311100nor,nor,SproDa00,def_int_long,0,,,,,
player,201311100nor,nor,SproDa00,pass_defended,0,,,,,
player,201311100nor,nor,SproDa00,sacks,0.0,,,,,
player,201311100nor,nor,SproDa00,tackles_combined,1,,,,,
player,201311100nor,nor,SproDa00,tackles_solo,1,,,,,
player,201311100nor,nor,SproDa00,tackles_assists,0,,,,,
player,201311100nor,nor,SproDa00,tackles_loss,0,,,,,
player,201311100nor,nor,SproDa00,qb_hits,0,,,,,
player,201311100nor,nor,SproDa00,fumbles_rec,0,,,,,
player,201311100nor,nor,SproDa00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,SproDa00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,SproDa00,fumbles_forced,0,,,,,
player,201311100nor,nor,WhitCo01,def_int,0,,,,,
player,201311100nor,nor,WhitCo01,def_int_yds,0,,,,,
player,201311100nor,nor,WhitCo01,def_int_td,0,,,,,
player,201311100nor,nor,WhitCo01,def_int_long,0,,,,,
player,201311100nor,nor,WhitCo01,pass_defended,2,,,,,
player,201311100nor,nor,WhitCo01,sacks,0.0,,,,,
player,201311100nor,nor,WhitCo01,tackles_combined,0,,,,,
player,201311100nor,nor,WhitCo01,tackles_solo,0,,,,,
player,201311100nor,nor,WhitCo01,tackles_assists,0,,,,,
player,201311100nor,nor,WhitCo01,tackles_loss,0,,,,,
player,201311100nor,nor,WhitCo01,qb_hits,0,,,,,
player,201311100nor,nor,WhitCo01,fumbles_rec,0,,,,,
player,201311100nor,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201311100nor,nor,WhitCo01,fumbles_forced,0,,,,,
player,201311100nor,dal,HarrDw00,kick_ret,5,,,,,
player,201311100nor,dal,HarrDw00,kick_ret_yds,121,,,,,
player,201311100nor,dal,HarrDw00,kick_ret_yds_per_ret,24.2,,,,,
player,201311100nor,dal,HarrDw00,kick_ret_td,0,,,,,
player,201311100nor,dal,HarrDw00,kick_ret_long,34,,,,,
player,201311100nor,dal,HarrDw00,punt_ret,0,,,,,
player,201311100nor,dal,HarrDw00,punt_ret_yds,0,,,,,
player,201311100nor,dal,HarrDw00,punt_ret_yds_per_ret,,,,,,
player,201311100nor,dal,HarrDw00,punt_ret_td,0,,,,,
player,201311100nor,dal,HarrDw00,punt_ret_long,0,,,,,
player,201311100nor,dal,BeasCo00,kick_ret,1,,,,,
player,201311100nor,dal,BeasCo00,kick_ret_yds,11,,,,,
player,201311100nor,dal,BeasCo00,kick_ret_yds_per_ret,11.0,,,,,
player,201311100nor,dal,BeasCo00,kick_ret_td,0,,,,,
player,201311100nor,dal,BeasCo00,kick_ret_long,11,,,,,
player,201311100nor,dal,BeasCo00,punt_ret,0,,,,,
player,201311100nor,dal,BeasCo00,punt_ret_yds,0,,,,,
player,201311100nor,dal,BeasCo00,punt_ret_yds_per_ret,,,,,,
player,201311100nor,dal,BeasCo00,punt_ret_td,0,,,,,
player,201311100nor,dal,BeasCo00,punt_ret_long,0,,,,,
player,201311100nor,nor,SproDa00,kick_ret,0,,,,,
player,201311100nor,nor,SproDa00,kick_ret_yds,0,,,,,
player,201311100nor,nor,SproDa00,kick_ret_yds_per_ret,,,,,,
player,201311100nor,nor,SproDa00,kick_ret_td,0,,,,,
player,201311100nor,nor,SproDa00,kick_ret_long,0,,,,,
player,201311100nor,nor,SproDa00,punt_ret,4,,,,,
player,201311100nor,nor,SproDa00,punt_ret_yds,18,,,,,
player,201311100nor,nor,SproDa00,punt_ret_yds_per_ret,4.5,,,,,
player,201311100nor,nor,SproDa00,punt_ret_td,0,,,,,
player,201311100nor,nor,SproDa00,punt_ret_long,12,,,,,
player,201311100nor,dal,BailDa00,xpm,2,,,,,
player,201311100nor,dal,BailDa00,xpa,2,,,,,
player,201311100nor,dal,BailDa00,fgm,1,,,,,
player,201311100nor,dal,BailDa00,fga,1,,,,,
player,201311100nor,dal,BailDa00,punt,0,,,,,
player,201311100nor,dal,BailDa00,punt_yds,0,,,,,
player,201311100nor,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201311100nor,dal,BailDa00,punt_long,0,,,,,
player,201311100nor,dal,JoneCh02,xpm,,,,,,
player,201311100nor,dal,JoneCh02,xpa,,,,,,
player,201311100nor,dal,JoneCh02,fgm,,,,,,
player,201311100nor,dal,JoneCh02,fga,,,,,,
player,201311100nor,dal,JoneCh02,punt,8,,,,,
player,201311100nor,dal,JoneCh02,punt_yds,403,,,,,
player,201311100nor,dal,JoneCh02,punt_yds_per_punt,50.4,,,,,
player,201311100nor,dal,JoneCh02,punt_long,56,,,,,
player,201311100nor,nor,HartGa00,xpm,7,,,,,
player,201311100nor,nor,HartGa00,xpa,7,,,,,
player,201311100nor,nor,HartGa00,fgm,,,,,,
player,201311100nor,nor,HartGa00,fga,1,,,,,
player,201311100nor,nor,HartGa00,punt,0,,,,,
player,201311100nor,nor,HartGa00,punt_yds,0,,,,,
player,201311100nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201311100nor,nor,HartGa00,punt_long,0,,,,,
player,201311100nor,nor,MorsTh00,xpm,,,,,,
player,201311100nor,nor,MorsTh00,xpa,,,,,,
player,201311100nor,nor,MorsTh00,fgm,,,,,,
player,201311100nor,nor,MorsTh00,fga,,,,,,
player,201311100nor,nor,MorsTh00,punt,1,,,,,
player,201311100nor,nor,MorsTh00,punt_yds,33,,,,,
player,201311100nor,nor,MorsTh00,punt_yds_per_punt,33.0,,,,,
player,201311100nor,nor,MorsTh00,punt_long,33,,,,,
player,201311100nor,nor,EvanJa21,pos,G,,,,,
player,201311100nor,nor,EvanJa21,offense,84,,,,,
player,201311100nor,nor,EvanJa21,off_pct,100%,,,,,
player,201311100nor,nor,EvanJa21,defense,0,,,,,
player,201311100nor,nor,EvanJa21,def_pct,0%,,,,,
player,201311100nor,nor,EvanJa21,special_teams,8,,,,,
player,201311100nor,nor,EvanJa21,st_pct,25%,,,,,
player,201311100nor,nor,GrubBe20,pos,G,,,,,
player,201311100nor,nor,GrubBe20,offense,84,,,,,
player,201311100nor,nor,GrubBe20,off_pct,100%,,,,,
player,201311100nor,nor,GrubBe20,defense,0,,,,,
player,201311100nor,nor,GrubBe20,def_pct,0%,,,,,
player,201311100nor,nor,GrubBe20,special_teams,8,,,,,
player,201311100nor,nor,GrubBe20,st_pct,25%,,,,,
player,201311100nor,nor,BrowCh28,pos,T,,,,,
player,201311100nor,nor,BrowCh28,offense,84,,,,,
player,201311100nor,nor,BrowCh28,off_pct,100%,,,,,
player,201311100nor,nor,BrowCh28,defense,0,,,,,
player,201311100nor,nor,BrowCh28,def_pct,0%,,,,,
player,201311100nor,nor,BrowCh28,special_teams,8,,,,,
player,201311100nor,nor,BrowCh28,st_pct,25%,,,,,
player,201311100nor,nor,DeLaBr00,pos,C,,,,,
player,201311100nor,nor,DeLaBr00,offense,84,,,,,
player,201311100nor,nor,DeLaBr00,off_pct,100%,,,,,
player,201311100nor,nor,DeLaBr00,defense,0,,,,,
player,201311100nor,nor,DeLaBr00,def_pct,0%,,,,,
player,201311100nor,nor,DeLaBr00,special_teams,0,,,,,
player,201311100nor,nor,DeLaBr00,st_pct,0%,,,,,
player,201311100nor,nor,StriZa20,pos,T,,,,,
player,201311100nor,nor,StriZa20,offense,83,,,,,
player,201311100nor,nor,StriZa20,off_pct,99%,,,,,
player,201311100nor,nor,StriZa20,defense,0,,,,,
player,201311100nor,nor,StriZa20,def_pct,0%,,,,,
player,201311100nor,nor,StriZa20,special_teams,8,,,,,
player,201311100nor,nor,StriZa20,st_pct,25%,,,,,
player,201311100nor,nor,BreeDr00,pos,QB,,,,,
player,201311100nor,nor,BreeDr00,offense,78,,,,,
player,201311100nor,nor,BreeDr00,off_pct,93%,,,,,
player,201311100nor,nor,BreeDr00,defense,0,,,,,
player,201311100nor,nor,BreeDr00,def_pct,0%,,,,,
player,201311100nor,nor,BreeDr00,special_teams,0,,,,,
player,201311100nor,nor,BreeDr00,st_pct,0%,,,,,
player,201311100nor,nor,StilKe00,pos,WR,,,,,
player,201311100nor,nor,StilKe00,offense,51,,,,,
player,201311100nor,nor,StilKe00,off_pct,61%,,,,,
player,201311100nor,nor,StilKe00,defense,0,,,,,
player,201311100nor,nor,StilKe00,def_pct,0%,,,,,
player,201311100nor,nor,StilKe00,special_teams,0,,,,,
player,201311100nor,nor,StilKe00,st_pct,0%,,,,,
player,201311100nor,nor,ColsMa00,pos,WR,,,,,
player,201311100nor,nor,ColsMa00,offense,48,,,,,
player,201311100nor,nor,ColsMa00,off_pct,57%,,,,,
player,201311100nor,nor,ColsMa00,defense,0,,,,,
player,201311100nor,nor,ColsMa00,def_pct,0%,,,,,
player,201311100nor,nor,ColsMa00,special_teams,0,,,,,
player,201311100nor,nor,ColsMa00,st_pct,0%,,,,,
player,201311100nor,nor,ThomPi00,pos,RB,,,,,
player,201311100nor,nor,ThomPi00,offense,40,,,,,
player,201311100nor,nor,ThomPi00,off_pct,48%,,,,,
player,201311100nor,nor,ThomPi00,defense,0,,,,,
player,201311100nor,nor,ThomPi00,def_pct,0%,,,,,
player,201311100nor,nor,ThomPi00,special_teams,4,,,,,
player,201311100nor,nor,ThomPi00,st_pct,12%,,,,,
player,201311100nor,nor,CollJe01,pos,FB,,,,,
player,201311100nor,nor,CollJe01,offense,39,,,,,
player,201311100nor,nor,CollJe01,off_pct,46%,,,,,
player,201311100nor,nor,CollJe01,defense,0,,,,,
player,201311100nor,nor,CollJe01,def_pct,0%,,,,,
player,201311100nor,nor,CollJe01,special_teams,4,,,,,
player,201311100nor,nor,CollJe01,st_pct,12%,,,,,
player,201311100nor,nor,HillJo02,pos,TE,,,,,
player,201311100nor,nor,HillJo02,offense,36,,,,,
player,201311100nor,nor,HillJo02,off_pct,43%,,,,,
player,201311100nor,nor,HillJo02,defense,0,,,,,
player,201311100nor,nor,HillJo02,def_pct,0%,,,,,
player,201311100nor,nor,HillJo02,special_teams,29,,,,,
player,201311100nor,nor,HillJo02,st_pct,91%,,,,,
player,201311100nor,nor,GrahJi00,pos,TE,,,,,
player,201311100nor,nor,GrahJi00,offense,33,,,,,
player,201311100nor,nor,GrahJi00,off_pct,39%,,,,,
player,201311100nor,nor,GrahJi00,defense,0,,,,,
player,201311100nor,nor,GrahJi00,def_pct,0%,,,,,
player,201311100nor,nor,GrahJi00,special_teams,4,,,,,
player,201311100nor,nor,GrahJi00,st_pct,12%,,,,,
player,201311100nor,nor,MeacRo00,pos,WR,,,,,
player,201311100nor,nor,MeacRo00,offense,33,,,,,
player,201311100nor,nor,MeacRo00,off_pct,39%,,,,,
player,201311100nor,nor,MeacRo00,defense,0,,,,,
player,201311100nor,nor,MeacRo00,def_pct,0%,,,,,
player,201311100nor,nor,MeacRo00,special_teams,0,,,,,
player,201311100nor,nor,MeacRo00,st_pct,0%,,,,,
player,201311100nor,nor,WatsBe00,pos,TE,,,,,
player,201311100nor,nor,WatsBe00,offense,30,,,,,
player,201311100nor,nor,WatsBe00,off_pct,36%,,,,,
player,201311100nor,nor,WatsBe00,defense,0,,,,,
player,201311100nor,nor,WatsBe00,def_pct,0%,,,,,
player,201311100nor,nor,WatsBe00,special_teams,4,,,,,
player,201311100nor,nor,WatsBe00,st_pct,12%,,,,,
player,201311100nor,nor,SproDa00,pos,RB,,,,,
player,201311100nor,nor,SproDa00,offense,29,,,,,
player,201311100nor,nor,SproDa00,off_pct,35%,,,,,
player,201311100nor,nor,SproDa00,defense,0,,,,,
player,201311100nor,nor,SproDa00,def_pct,0%,,,,,
player,201311100nor,nor,SproDa00,special_teams,8,,,,,
player,201311100nor,nor,SproDa00,st_pct,25%,,,,,
player,201311100nor,nor,MoorLa00,pos,WR,,,,,
player,201311100nor,nor,MoorLa00,offense,29,,,,,
player,201311100nor,nor,MoorLa00,off_pct,35%,,,,,
player,201311100nor,nor,MoorLa00,defense,0,,,,,
player,201311100nor,nor,MoorLa00,def_pct,0%,,,,,
player,201311100nor,nor,MoorLa00,special_teams,0,,,,,
player,201311100nor,nor,MoorLa00,st_pct,0%,,,,,
player,201311100nor,nor,IngrMa01,pos,RB,,,,,
player,201311100nor,nor,IngrMa01,offense,22,,,,,
player,201311100nor,nor,IngrMa01,off_pct,26%,,,,,
player,201311100nor,nor,IngrMa01,defense,0,,,,,
player,201311100nor,nor,IngrMa01,def_pct,0%,,,,,
player,201311100nor,nor,IngrMa01,special_teams,0,,,,,
player,201311100nor,nor,IngrMa01,st_pct,0%,,,,,
player,201311100nor,nor,ToonNi00,pos,WR,,,,,
player,201311100nor,nor,ToonNi00,offense,16,,,,,
player,201311100nor,nor,ToonNi00,off_pct,19%,,,,,
player,201311100nor,nor,ToonNi00,defense,0,,,,,
player,201311100nor,nor,ToonNi00,def_pct,0%,,,,,
player,201311100nor,nor,ToonNi00,special_teams,0,,,,,
player,201311100nor,nor,ToonNi00,st_pct,0%,,,,,
player,201311100nor,nor,HarrBr01,pos,T,,,,,
player,201311100nor,nor,HarrBr01,offense,15,,,,,
player,201311100nor,nor,HarrBr01,off_pct,18%,,,,,
player,201311100nor,nor,HarrBr01,defense,0,,,,,
player,201311100nor,nor,HarrBr01,def_pct,0%,,,,,
player,201311100nor,nor,HarrBr01,special_teams,12,,,,,
player,201311100nor,nor,HarrBr01,st_pct,38%,,,,,
player,201311100nor,nor,McCoLu00,pos,QB,,,,,
player,201311100nor,nor,McCoLu00,offense,6,,,,,
player,201311100nor,nor,McCoLu00,off_pct,7%,,,,,
player,201311100nor,nor,McCoLu00,defense,0,,,,,
player,201311100nor,nor,McCoLu00,def_pct,0%,,,,,
player,201311100nor,nor,McCoLu00,special_teams,8,,,,,
player,201311100nor,nor,McCoLu00,st_pct,25%,,,,,
player,201311100nor,nor,BushRa00,pos,FS,,,,,
player,201311100nor,nor,BushRa00,offense,0,,,,,
player,201311100nor,nor,BushRa00,off_pct,0%,,,,,
player,201311100nor,nor,BushRa00,defense,45,,,,,
player,201311100nor,nor,BushRa00,def_pct,100%,,,,,
player,201311100nor,nor,BushRa00,special_teams,19,,,,,
player,201311100nor,nor,BushRa00,st_pct,59%,,,,,
player,201311100nor,nor,GreeJa22,pos,CB,,,,,
player,201311100nor,nor,GreeJa22,offense,0,,,,,
player,201311100nor,nor,GreeJa22,off_pct,0%,,,,,
player,201311100nor,nor,GreeJa22,defense,45,,,,,
player,201311100nor,nor,GreeJa22,def_pct,100%,,,,,
player,201311100nor,nor,GreeJa22,special_teams,0,,,,,
player,201311100nor,nor,GreeJa22,st_pct,0%,,,,,
player,201311100nor,nor,LoftCu99,pos,LB,,,,,
player,201311100nor,nor,LoftCu99,offense,0,,,,,
player,201311100nor,nor,LoftCu99,off_pct,0%,,,,,
player,201311100nor,nor,LoftCu99,defense,38,,,,,
player,201311100nor,nor,LoftCu99,def_pct,84%,,,,,
player,201311100nor,nor,LoftCu99,special_teams,3,,,,,
player,201311100nor,nor,LoftCu99,st_pct,9%,,,,,
player,201311100nor,nor,LewiKe96,pos,CB,,,,,
player,201311100nor,nor,LewiKe96,offense,0,,,,,
player,201311100nor,nor,LewiKe96,off_pct,0%,,,,,
player,201311100nor,nor,LewiKe96,defense,38,,,,,
player,201311100nor,nor,LewiKe96,def_pct,84%,,,,,
player,201311100nor,nor,LewiKe96,special_teams,0,,,,,
player,201311100nor,nor,LewiKe96,st_pct,0%,,,,,
player,201311100nor,nor,GaleJu00,pos,LB,,,,,
player,201311100nor,nor,GaleJu00,offense,0,,,,,
player,201311100nor,nor,GaleJu00,off_pct,0%,,,,,
player,201311100nor,nor,GaleJu00,defense,34,,,,,
player,201311100nor,nor,GaleJu00,def_pct,76%,,,,,
player,201311100nor,nor,GaleJu00,special_teams,0,,,,,
player,201311100nor,nor,GaleJu00,st_pct,0%,,,,,
player,201311100nor,nor,JordCa00,pos,DE,,,,,
player,201311100nor,nor,JordCa00,offense,0,,,,,
player,201311100nor,nor,JordCa00,off_pct,0%,,,,,
player,201311100nor,nor,JordCa00,defense,33,,,,,
player,201311100nor,nor,JordCa00,def_pct,73%,,,,,
player,201311100nor,nor,JordCa00,special_teams,3,,,,,
player,201311100nor,nor,JordCa00,st_pct,9%,,,,,
player,201311100nor,nor,VaccKe00,pos,SS,,,,,
player,201311100nor,nor,VaccKe00,offense,0,,,,,
player,201311100nor,nor,VaccKe00,off_pct,0%,,,,,
player,201311100nor,nor,VaccKe00,defense,32,,,,,
player,201311100nor,nor,VaccKe00,def_pct,71%,,,,,
player,201311100nor,nor,VaccKe00,special_teams,0,,,,,
player,201311100nor,nor,VaccKe00,st_pct,0%,,,,,
player,201311100nor,nor,WhitCo01,pos,CB,,,,,
player,201311100nor,nor,WhitCo01,offense,0,,,,,
player,201311100nor,nor,WhitCo01,off_pct,0%,,,,,
player,201311100nor,nor,WhitCo01,defense,30,,,,,
player,201311100nor,nor,WhitCo01,def_pct,67%,,,,,
player,201311100nor,nor,WhitCo01,special_teams,20,,,,,
player,201311100nor,nor,WhitCo01,st_pct,62%,,,,,
player,201311100nor,nor,CarrCh22,pos,CB,,,,,
player,201311100nor,nor,CarrCh22,offense,0,,,,,
player,201311100nor,nor,CarrCh22,off_pct,0%,,,,,
player,201311100nor,nor,CarrCh22,defense,23,,,,,
player,201311100nor,nor,CarrCh22,def_pct,51%,,,,,
player,201311100nor,nor,CarrCh22,special_teams,19,,,,,
player,201311100nor,nor,CarrCh22,st_pct,59%,,,,,
player,201311100nor,nor,FostGl00,pos,DE,,,,,
player,201311100nor,nor,FostGl00,offense,0,,,,,
player,201311100nor,nor,FostGl00,off_pct,0%,,,,,
player,201311100nor,nor,FostGl00,defense,23,,,,,
player,201311100nor,nor,FostGl00,def_pct,51%,,,,,
player,201311100nor,nor,FostGl00,special_teams,4,,,,,
player,201311100nor,nor,FostGl00,st_pct,12%,,,,,
player,201311100nor,nor,JohnTo01,pos,DE,,,,,
player,201311100nor,nor,JohnTo01,offense,0,,,,,
player,201311100nor,nor,JohnTo01,off_pct,0%,,,,,
player,201311100nor,nor,JohnTo01,defense,23,,,,,
player,201311100nor,nor,JohnTo01,def_pct,51%,,,,,
player,201311100nor,nor,JohnTo01,special_teams,0,,,,,
player,201311100nor,nor,JohnTo01,st_pct,0%,,,,,
player,201311100nor,nor,HickAk00,pos,DE,,,,,
player,201311100nor,nor,HickAk00,offense,0,,,,,
player,201311100nor,nor,HickAk00,off_pct,0%,,,,,
player,201311100nor,nor,HickAk00,defense,22,,,,,
player,201311100nor,nor,HickAk00,def_pct,49%,,,,,
player,201311100nor,nor,HickAk00,special_teams,3,,,,,
player,201311100nor,nor,HickAk00,st_pct,9%,,,,,
player,201311100nor,nor,AbduIs00,pos,FS,,,,,
player,201311100nor,nor,AbduIs00,offense,0,,,,,
player,201311100nor,nor,AbduIs00,off_pct,0%,,,,,
player,201311100nor,nor,AbduIs00,defense,19,,,,,
player,201311100nor,nor,AbduIs00,def_pct,42%,,,,,
player,201311100nor,nor,AbduIs00,special_teams,24,,,,,
player,201311100nor,nor,AbduIs00,st_pct,75%,,,,,
player,201311100nor,nor,JenkJo00,pos,NT,,,,,
player,201311100nor,nor,JenkJo00,offense,0,,,,,
player,201311100nor,nor,JenkJo00,off_pct,0%,,,,,
player,201311100nor,nor,JenkJo00,defense,18,,,,,
player,201311100nor,nor,JenkJo00,def_pct,40%,,,,,
player,201311100nor,nor,JenkJo00,special_teams,3,,,,,
player,201311100nor,nor,JenkJo00,st_pct,9%,,,,,
player,201311100nor,nor,HumbRa00,pos,LB,,,,,
player,201311100nor,nor,HumbRa00,offense,0,,,,,
player,201311100nor,nor,HumbRa00,off_pct,0%,,,,,
player,201311100nor,nor,HumbRa00,defense,17,,,,,
player,201311100nor,nor,HumbRa00,def_pct,38%,,,,,
player,201311100nor,nor,HumbRa00,special_teams,21,,,,,
player,201311100nor,nor,HumbRa00,st_pct,66%,,,,,
player,201311100nor,nor,HaraPa20,pos,LB,,,,,
player,201311100nor,nor,HaraPa20,offense,0,,,,,
player,201311100nor,nor,HaraPa20,off_pct,0%,,,,,
player,201311100nor,nor,HaraPa20,defense,15,,,,,
player,201311100nor,nor,HaraPa20,def_pct,33%,,,,,
player,201311100nor,nor,HaraPa20,special_teams,3,,,,,
player,201311100nor,nor,HaraPa20,st_pct,9%,,,,,
player,201311100nor,nor,HerrWi99,pos,LB,,,,,
player,201311100nor,nor,HerrWi99,offense,0,,,,,
player,201311100nor,nor,HerrWi99,off_pct,0%,,,,,
player,201311100nor,nor,HerrWi99,defense,12,,,,,
player,201311100nor,nor,HerrWi99,def_pct,27%,,,,,
player,201311100nor,nor,HerrWi99,special_teams,24,,,,,
player,201311100nor,nor,HerrWi99,st_pct,75%,,,,,
player,201311100nor,nor,HawtDa20,pos,LB,,,,,
player,201311100nor,nor,HawtDa20,offense,0,,,,,
player,201311100nor,nor,HawtDa20,off_pct,0%,,,,,
player,201311100nor,nor,HawtDa20,defense,10,,,,,
player,201311100nor,nor,HawtDa20,def_pct,22%,,,,,
player,201311100nor,nor,HawtDa20,special_teams,1,,,,,
player,201311100nor,nor,HawtDa20,st_pct,3%,,,,,
player,201311100nor,nor,BunkBr20,pos,NT,,,,,
player,201311100nor,nor,BunkBr20,offense,0,,,,,
player,201311100nor,nor,BunkBr20,off_pct,0%,,,,,
player,201311100nor,nor,BunkBr20,defense,10,,,,,
