game,2013,4,20130929,201309290rai,was,"Washington Redskins",24,rai,"Oakland Raiders",14
player,201309290rai,rai,CrawJa00,off_pct,0%,,,,,
player,201309290rai,rai,CrawJa00,defense,22,,,,,
player,201309290rai,rai,CrawJa00,def_pct,33%,,,,,
player,201309290rai,rai,CrawJa00,special_teams,4,,,,,
player,201309290rai,rai,CrawJa00,st_pct,13%,,,,,
player,201309290rai,rai,YounUs99,pos,FS,,,,,
player,201309290rai,rai,YounUs99,offense,0,,,,,
player,201309290rai,rai,YounUs99,off_pct,0%,,,,,
player,201309290rai,rai,YounUs99,defense,13,,,,,
player,201309290rai,rai,YounUs99,def_pct,20%,,,,,
player,201309290rai,rai,YounUs99,special_teams,24,,,,,
player,201309290rai,rai,YounUs99,st_pct,77%,,,,,
player,201309290rai,rai,McGeSt01,pos,NT,,,,,
player,201309290rai,rai,McGeSt01,offense,0,,,,,
player,201309290rai,rai,McGeSt01,off_pct,0%,,,,,
player,201309290rai,rai,McGeSt01,defense,12,,,,,
player,201309290rai,rai,McGeSt01,def_pct,18%,,,,,
player,201309290rai,rai,McGeSt01,special_teams,1,,,,,
player,201309290rai,rai,McGeSt01,st_pct,3%,,,,,
player,201309290rai,rai,RobiRy01,pos,DE,,,,,
player,201309290rai,rai,RobiRy01,offense,0,,,,,
player,201309290rai,rai,RobiRy01,off_pct,0%,,,,,
player,201309290rai,rai,RobiRy01,defense,11,,,,,
player,201309290rai,rai,RobiRy01,def_pct,17%,,,,,
player,201309290rai,rai,RobiRy01,special_teams,4,,,,,
player,201309290rai,rai,RobiRy01,st_pct,13%,,,,,
player,201309290rai,rai,BiluCh00,pos,DT,,,,,
player,201309290rai,rai,BiluCh00,offense,0,,,,,
player,201309290rai,rai,BiluCh00,off_pct,0%,,,,,
player,201309290rai,rai,BiluCh00,defense,7,,,,,
player,201309290rai,rai,BiluCh00,def_pct,11%,,,,,
player,201309290rai,rai,BiluCh00,special_teams,0,,,,,
player,201309290rai,rai,BiluCh00,st_pct,0%,,,,,
player,201309290rai,rai,AdamPh00,pos,CB,,,,,
player,201309290rai,rai,AdamPh00,offense,0,,,,,
player,201309290rai,rai,AdamPh00,off_pct,0%,,,,,
player,201309290rai,rai,AdamPh00,defense,2,,,,,
player,201309290rai,rai,AdamPh00,def_pct,3%,,,,,
player,201309290rai,rai,AdamPh00,special_teams,6,,,,,
player,201309290rai,rai,AdamPh00,st_pct,19%,,,,,
player,201309290rai,rai,JoneTa00,pos,RB,,,,,
player,201309290rai,rai,JoneTa00,offense,0,,,,,
player,201309290rai,rai,JoneTa00,off_pct,0%,,,,,
player,201309290rai,rai,JoneTa00,defense,0,,,,,
player,201309290rai,rai,JoneTa00,def_pct,0%,,,,,
player,201309290rai,rai,JoneTa00,special_teams,24,,,,,
player,201309290rai,rai,JoneTa00,st_pct,77%,,,,,
player,201309290rai,rai,BurnKa00,pos,LB,,,,,
player,201309290rai,rai,BurnKa00,offense,0,,,,,
player,201309290rai,rai,BurnKa00,off_pct,0%,,,,,
player,201309290rai,rai,BurnKa00,defense,0,,,,,
player,201309290rai,rai,BurnKa00,def_pct,0%,,,,,
player,201309290rai,rai,BurnKa00,special_teams,24,,,,,
player,201309290rai,rai,BurnKa00,st_pct,77%,,,,,
player,201309290rai,rai,ChekCh00,pos,CB,,,,,
player,201309290rai,rai,ChekCh00,offense,0,,,,,
player,201309290rai,rai,ChekCh00,off_pct,0%,,,,,
player,201309290rai,rai,ChekCh00,defense,0,,,,,
player,201309290rai,rai,ChekCh00,def_pct,0%,,,,,
player,201309290rai,rai,ChekCh00,special_teams,22,,,,,
player,201309290rai,rai,ChekCh00,st_pct,71%,,,,,
player,201309290rai,rai,KingMa00,pos,P,,,,,
player,201309290rai,rai,KingMa00,offense,0,,,,,
player,201309290rai,rai,KingMa00,off_pct,0%,,,,,
player,201309290rai,rai,KingMa00,defense,0,,,,,
player,201309290rai,rai,KingMa00,def_pct,0%,,,,,
player,201309290rai,rai,KingMa00,special_teams,11,,,,,
player,201309290rai,rai,KingMa00,st_pct,35%,,,,,
player,201309290rai,rai,CondJo20,pos,LS,,,,,
player,201309290rai,rai,CondJo20,offense,0,,,,,
player,201309290rai,rai,CondJo20,off_pct,0%,,,,,
player,201309290rai,rai,CondJo20,defense,0,,,,,
player,201309290rai,rai,CondJo20,def_pct,0%,,,,,
player,201309290rai,rai,CondJo20,special_teams,11,,,,,
player,201309290rai,rai,CondJo20,st_pct,35%,,,,,
player,201309290rai,rai,janikseb01,pos,K,,,,,
player,201309290rai,rai,janikseb01,offense,0,,,,,
player,201309290rai,rai,janikseb01,off_pct,0%,,,,,
player,201309290rai,rai,janikseb01,defense,0,,,,,
player,201309290rai,rai,janikseb01,def_pct,0%,,,,,
player,201309290rai,rai,janikseb01,special_teams,6,,,,,
player,201309290rai,rai,janikseb01,st_pct,19%,,,,,
player,201309290rai,rai,MadyLa00,pos,G,,,,,
player,201309290rai,rai,MadyLa00,offense,0,,,,,
player,201309290rai,rai,MadyLa00,off_pct,0%,,,,,
player,201309290rai,rai,MadyLa00,defense,0,,,,,
player,201309290rai,rai,MadyLa00,def_pct,0%,,,,,
player,201309290rai,rai,MadyLa00,special_teams,3,,,,,
player,201309290rai,rai,MadyLa00,st_pct,10%,,,,,
player,201309290rai,was,ChesCh21,pos,G,,,,,
player,201309290rai,was,ChesCh21,offense,66,,,,,
player,201309290rai,was,ChesCh21,off_pct,100%,,,,,
player,201309290rai,was,ChesCh21,defense,0,,,,,
player,201309290rai,was,ChesCh21,def_pct,0%,,,,,
player,201309290rai,was,ChesCh21,special_teams,4,,,,,
player,201309290rai,was,ChesCh21,st_pct,13%,,,,,
player,201309290rai,was,WillTr21,pos,T,,,,,
player,201309290rai,was,WillTr21,offense,66,,,,,
player,201309290rai,was,WillTr21,off_pct,100%,,,,,
player,201309290rai,was,WillTr21,defense,0,,,,,
player,201309290rai,was,WillTr21,def_pct,0%,,,,,
player,201309290rai,was,WillTr21,special_teams,4,,,,,
player,201309290rai,was,WillTr21,st_pct,13%,,,,,
player,201309290rai,was,MontWi20,pos,C,,,,,
player,201309290rai,was,MontWi20,offense,66,,,,,
player,201309290rai,was,MontWi20,off_pct,100%,,,,,
player,201309290rai,was,MontWi20,defense,0,,,,,
player,201309290rai,was,MontWi20,def_pct,0%,,,,,
player,201309290rai,was,MontWi20,special_teams,4,,,,,
player,201309290rai,was,MontWi20,st_pct,13%,,,,,
player,201309290rai,was,PoluTy20,pos,T,,,,,
player,201309290rai,was,PoluTy20,offense,66,,,,,
player,201309290rai,was,PoluTy20,off_pct,100%,,,,,
player,201309290rai,was,PoluTy20,defense,0,,,,,
player,201309290rai,was,PoluTy20,def_pct,0%,,,,,
player,201309290rai,was,PoluTy20,special_teams,4,,,,,
player,201309290rai,was,PoluTy20,st_pct,13%,,,,,
player,201309290rai,was,LichKo20,pos,G,,,,,
player,201309290rai,was,LichKo20,offense,66,,,,,
player,201309290rai,was,LichKo20,off_pct,100%,,,,,
player,201309290rai,was,LichKo20,defense,0,,,,,
player,201309290rai,was,LichKo20,def_pct,0%,,,,,
player,201309290rai,was,LichKo20,special_teams,0,,,,,
player,201309290rai,was,LichKo20,st_pct,0%,,,,,
player,201309290rai,was,GrifRo01,pos,QB,,,,,
player,201309290rai,was,GrifRo01,offense,66,,,,,
player,201309290rai,was,GrifRo01,off_pct,100%,,,,,
player,201309290rai,was,GrifRo01,defense,0,,,,,
player,201309290rai,was,GrifRo01,def_pct,0%,,,,,
player,201309290rai,was,GrifRo01,special_teams,0,,,,,
player,201309290rai,was,GrifRo01,st_pct,0%,,,,,
player,201309290rai,was,PaulLo00,pos,TE,,,,,
player,201309290rai,was,PaulLo00,offense,65,,,,,
player,201309290rai,was,PaulLo00,off_pct,98%,,,,,
player,201309290rai,was,PaulLo00,defense,0,,,,,
player,201309290rai,was,PaulLo00,def_pct,0%,,,,,
player,201309290rai,was,PaulLo00,special_teams,14,,,,,
player,201309290rai,was,PaulLo00,st_pct,45%,,,,,
player,201309290rai,was,GarcPi00,pos,WR,,,,,
player,201309290rai,was,GarcPi00,offense,62,,,,,
player,201309290rai,was,GarcPi00,off_pct,94%,,,,,
player,201309290rai,was,GarcPi00,defense,0,,,,,
player,201309290rai,was,GarcPi00,def_pct,0%,,,,,
player,201309290rai,was,GarcPi00,special_teams,0,,,,,
player,201309290rai,was,GarcPi00,st_pct,0%,,,,,
player,201309290rai,was,HankLe00,pos,WR,,,,,
player,201309290rai,was,HankLe00,offense,42,,,,,
player,201309290rai,was,HankLe00,off_pct,64%,,,,,
player,201309290rai,was,HankLe00,defense,0,,,,,
player,201309290rai,was,HankLe00,def_pct,0%,,,,,
player,201309290rai,was,HankLe00,special_teams,0,,,,,
player,201309290rai,was,HankLe00,st_pct,0%,,,,,
player,201309290rai,was,HeluRo00,pos,RB,,,,,
player,201309290rai,was,HeluRo00,offense,35,,,,,
player,201309290rai,was,HeluRo00,off_pct,53%,,,,,
player,201309290rai,was,HeluRo00,defense,0,,,,,
player,201309290rai,was,HeluRo00,def_pct,0%,,,,,
player,201309290rai,was,HeluRo00,special_teams,5,,,,,
player,201309290rai,was,HeluRo00,st_pct,16%,,,,,
player,201309290rai,was,MorrAl00,pos,RB,,,,,
player,201309290rai,was,MorrAl00,offense,31,,,,,
player,201309290rai,was,MorrAl00,off_pct,47%,,,,,
player,201309290rai,was,MorrAl00,defense,0,,,,,
player,201309290rai,was,MorrAl00,def_pct,0%,,,,,
player,201309290rai,was,MorrAl00,special_teams,0,,,,,
player,201309290rai,was,MorrAl00,st_pct,0%,,,,,
player,201309290rai,was,PaulNi00,pos,TE,,,,,
player,201309290rai,was,PaulNi00,offense,28,,,,,
player,201309290rai,was,PaulNi00,off_pct,42%,,,,,
player,201309290rai,was,PaulNi00,defense,0,,,,,
player,201309290rai,was,PaulNi00,def_pct,0%,,,,,
player,201309290rai,was,PaulNi00,special_teams,23,,,,,
player,201309290rai,was,PaulNi00,st_pct,74%,,,,,
player,201309290rai,was,MossSa00,pos,WR,,,,,
player,201309290rai,was,MossSa00,offense,20,,,,,
player,201309290rai,was,MossSa00,off_pct,30%,,,,,
player,201309290rai,was,MossSa00,defense,0,,,,,
player,201309290rai,was,MossSa00,def_pct,0%,,,,,
player,201309290rai,was,MossSa00,special_teams,0,,,,,
player,201309290rai,was,MossSa00,st_pct,0%,,,,,
player,201309290rai,was,MorgJo00,pos,WR,,,,,
player,201309290rai,was,MorgJo00,offense,19,,,,,
player,201309290rai,was,MorgJo00,off_pct,29%,,,,,
player,201309290rai,was,MorgJo00,defense,0,,,,,
player,201309290rai,was,MorgJo00,def_pct,0%,,,,,
player,201309290rai,was,MorgJo00,special_teams,5,,,,,
player,201309290rai,was,MorgJo00,st_pct,16%,,,,,
player,201309290rai,was,YounDa01,pos,FB,,,,,
player,201309290rai,was,YounDa01,offense,18,,,,,
player,201309290rai,was,YounDa01,off_pct,27%,,,,,
player,201309290rai,was,YounDa01,defense,0,,,,,
player,201309290rai,was,YounDa01,def_pct,0%,,,,,
player,201309290rai,was,YounDa01,special_teams,15,,,,,
player,201309290rai,was,YounDa01,st_pct,48%,,,,,
player,201309290rai,was,RobiAl00,pos,WR,,,,,
player,201309290rai,was,RobiAl00,offense,5,,,,,
player,201309290rai,was,RobiAl00,off_pct,8%,,,,,
player,201309290rai,was,RobiAl00,defense,0,,,,,
player,201309290rai,was,RobiAl00,def_pct,0%,,,,,
player,201309290rai,was,RobiAl00,special_teams,12,,,,,
player,201309290rai,was,RobiAl00,st_pct,39%,,,,,
player,201309290rai,was,DaviFr01,pos,TE,,,,,
player,201309290rai,was,DaviFr01,offense,5,,,,,
player,201309290rai,was,DaviFr01,off_pct,8%,,,,,
player,201309290rai,was,DaviFr01,defense,0,,,,,
player,201309290rai,was,DaviFr01,def_pct,0%,,,,,
player,201309290rai,was,DaviFr01,special_teams,0,,,,,
player,201309290rai,was,DaviFr01,st_pct,0%,,,,,
player,201309290rai,was,MeriBr99,pos,SS,,,,,
player,201309290rai,was,MeriBr99,offense,0,,,,,
player,201309290rai,was,MeriBr99,off_pct,0%,,,,,
player,201309290rai,was,MeriBr99,defense,66,,,,,
player,201309290rai,was,MeriBr99,def_pct,100%,,,,,
player,201309290rai,was,MeriBr99,special_teams,2,,,,,
player,201309290rai,was,MeriBr99,st_pct,6%,,,,,
player,201309290rai,was,RilePe00,pos,LB,,,,,
player,201309290rai,was,RilePe00,offense,0,,,,,
player,201309290rai,was,RilePe00,off_pct,0%,,,,,
player,201309290rai,was,RilePe00,defense,64,,,,,
player,201309290rai,was,RilePe00,def_pct,97%,,,,,
player,201309290rai,was,RilePe00,special_teams,16,,,,,
player,201309290rai,was,RilePe00,st_pct,52%,,,,,
player,201309290rai,was,KerrRy00,pos,LB,,,,,
player,201309290rai,was,KerrRy00,offense,0,,,,,
player,201309290rai,was,KerrRy00,off_pct,0%,,,,,
player,201309290rai,was,KerrRy00,defense,63,,,,,
player,201309290rai,was,KerrRy00,def_pct,95%,,,,,
player,201309290rai,was,KerrRy00,special_teams,4,,,,,
player,201309290rai,was,KerrRy00,st_pct,13%,,,,,
player,201309290rai,was,HallDe99,pos,CB,,,,,
player,201309290rai,was,HallDe99,offense,0,,,,,
player,201309290rai,was,HallDe99,off_pct,0%,,,,,
player,201309290rai,was,HallDe99,defense,61,,,,,
player,201309290rai,was,HallDe99,def_pct,92%,,,,,
player,201309290rai,was,HallDe99,special_teams,4,,,,,
player,201309290rai,was,HallDe99,st_pct,13%,,,,,
player,201309290rai,was,WilsJo99,pos,CB,,,,,
player,201309290rai,was,WilsJo99,offense,0,,,,,
player,201309290rai,was,WilsJo99,off_pct,0%,,,,,
player,201309290rai,was,WilsJo99,defense,61,,,,,
player,201309290rai,was,WilsJo99,def_pct,92%,,,,,
player,201309290rai,was,WilsJo99,special_teams,3,,,,,
player,201309290rai,was,WilsJo99,st_pct,10%,,,,,
player,201309290rai,was,FletLo20,pos,LB,,,,,
player,201309290rai,was,FletLo20,offense,0,,,,,
player,201309290rai,was,FletLo20,off_pct,0%,,,,,
player,201309290rai,was,FletLo20,defense,60,,,,,
player,201309290rai,was,FletLo20,def_pct,91%,,,,,
player,201309290rai,was,FletLo20,special_teams,3,,,,,
player,201309290rai,was,FletLo20,st_pct,10%,,,,,
player,201309290rai,was,BoweSt20,pos,DE,,,,,
player,201309290rai,was,BoweSt20,offense,0,,,,,
player,201309290rai,was,BoweSt20,off_pct,0%,,,,,
player,201309290rai,was,BoweSt20,defense,55,,,,,
player,201309290rai,was,BoweSt20,def_pct,83%,,,,,
player,201309290rai,was,BoweSt20,special_teams,4,,,,,
player,201309290rai,was,BoweSt20,st_pct,13%,,,,,
player,201309290rai,was,OrakBr99,pos,LB,,,,,
player,201309290rai,was,OrakBr99,offense,0,,,,,
player,201309290rai,was,OrakBr99,off_pct,0%,,,,,
player,201309290rai,was,OrakBr99,defense,54,,,,,
player,201309290rai,was,OrakBr99,def_pct,82%,,,,,
player,201309290rai,was,OrakBr99,special_teams,1,,,,,
player,201309290rai,was,OrakBr99,st_pct,3%,,,,,
player,201309290rai,was,CofiBa20,pos,NT,,,,,
player,201309290rai,was,CofiBa20,offense,0,,,,,
player,201309290rai,was,CofiBa20,off_pct,0%,,,,,
player,201309290rai,was,CofiBa20,defense,52,,,,,
player,201309290rai,was,CofiBa20,def_pct,79%,,,,,
player,201309290rai,was,CofiBa20,special_teams,2,,,,,
player,201309290rai,was,CofiBa20,st_pct,6%,,,,,
player,201309290rai,was,GolsKe20,pos,DE,,,,,
player,201309290rai,was,GolsKe20,offense,0,,,,,
player,201309290rai,was,GolsKe20,off_pct,0%,,,,,
player,201309290rai,was,GolsKe20,defense,38,,,,,
player,201309290rai,was,GolsKe20,def_pct,58%,,,,,
player,201309290rai,was,GolsKe20,special_teams,2,,,,,
player,201309290rai,was,GolsKe20,st_pct,6%,,,,,
player,201309290rai,was,DougRe20,pos,SS,,,,,
player,201309290rai,was,DougRe20,offense,0,,,,,
player,201309290rai,was,DougRe20,off_pct,0%,,,,,
player,201309290rai,was,DougRe20,defense,34,,,,,
player,201309290rai,was,DougRe20,def_pct,52%,,,,,
player,201309290rai,was,DougRe20,special_teams,27,,,,,
player,201309290rai,was,DougRe20,st_pct,87%,,,,,
player,201309290rai,was,AmerDa00,pos,CB,,,,,
player,201309290rai,was,AmerDa00,offense,0,,,,,
player,201309290rai,was,AmerDa00,off_pct,0%,,,,,
player,201309290rai,was,AmerDa00,defense,32,,,,,
player,201309290rai,was,AmerDa00,def_pct,48%,,,,,
player,201309290rai,was,AmerDa00,special_teams,5,,,,,
player,201309290rai,was,AmerDa00,st_pct,16%,,,,,
player,201309290rai,was,BiggE.99,pos,CB,,,,,
player,201309290rai,was,BiggE.99,offense,0,,,,,
player,201309290rai,was,BiggE.99,off_pct,0%,,,,,
player,201309290rai,was,BiggE.99,defense,28,,,,,
player,201309290rai,was,BiggE.99,def_pct,42%,,,,,
player,201309290rai,was,BiggE.99,special_teams,16,,,,,
player,201309290rai,was,BiggE.99,st_pct,52%,,,,,
player,201309290rai,was,BakeCh99,pos,DE,,,,,
player,201309290rai,was,BakeCh99,offense,0,,,,,
player,201309290rai,was,BakeCh99,off_pct,0%,,,,,
player,201309290rai,was,BakeCh99,defense,23,,,,,
player,201309290rai,was,BakeCh99,def_pct,35%,,,,,
player,201309290rai,was,BakeCh99,special_teams,2,,,,,
player,201309290rai,was,BakeCh99,st_pct,6%,,,,,
player,201309290rai,was,TappDa20,pos,LB,,,,,
player,201309290rai,was,TappDa20,offense,0,,,,,
player,201309290rai,was,TappDa20,off_pct,0%,,,,,
player,201309290rai,was,TappDa20,defense,15,,,,,
player,201309290rai,was,TappDa20,def_pct,23%,,,,,
player,201309290rai,was,TappDa20,special_teams,21,,,,,
player,201309290rai,was,TappDa20,st_pct,68%,,,,,
player,201309290rai,was,PughJo99,pos,FS,,,,,
player,201309290rai,was,PughJo99,offense,0,,,,,
player,201309290rai,was,PughJo99,off_pct,0%,,,,,
player,201309290rai,was,PughJo99,defense,6,,,,,
player,201309290rai,was,PughJo99,def_pct,9%,,,,,
player,201309290rai,was,PughJo99,special_teams,17,,,,,
player,201309290rai,was,PughJo99,st_pct,55%,,,,,
player,201309290rai,was,BarnNi20,pos,LB,,,,,
player,201309290rai,was,BarnNi20,offense,0,,,,,
player,201309290rai,was,BarnNi20,off_pct,0%,,,,,
player,201309290rai,was,BarnNi20,defense,6,,,,,
player,201309290rai,was,BarnNi20,def_pct,9%,,,,,
player,201309290rai,was,BarnNi20,special_teams,16,,,,,
player,201309290rai,was,BarnNi20,st_pct,52%,,,,,
player,201309290rai,was,NeilCh00,pos,NT,,,,,
player,201309290rai,was,NeilCh00,offense,0,,,,,
player,201309290rai,was,NeilCh00,off_pct,0%,,,,,
player,201309290rai,was,NeilCh00,defense,6,,,,,
player,201309290rai,was,NeilCh00,def_pct,9%,,,,,
player,201309290rai,was,NeilCh00,special_teams,2,,,,,
player,201309290rai,was,NeilCh00,st_pct,6%,,,,,
player,201309290rai,was,KehlBr99,pos,LB,,,,,
player,201309290rai,was,KehlBr99,offense,0,,,,,
player,201309290rai,was,KehlBr99,off_pct,0%,,,,,
player,201309290rai,was,KehlBr99,defense,2,,,,,
player,201309290rai,was,KehlBr99,def_pct,3%,,,,,
player,201309290rai,was,KehlBr99,special_teams,23,,,,,
player,201309290rai,was,KehlBr99,st_pct,74%,,,,,
player,201309290rai,was,MurpJe99,pos,CB,,,,,
player,201309290rai,was,MurpJe99,offense,0,,,,,
player,201309290rai,was,MurpJe99,off_pct,0%,,,,,
player,201309290rai,was,MurpJe99,defense,0,,,,,
player,201309290rai,was,MurpJe99,def_pct,0%,,,,,
player,201309290rai,was,MurpJe99,special_teams,23,,,,,
player,201309290rai,was,MurpJe99,st_pct,74%,,,,,
player,201309290rai,was,RoccSa20,pos,P,,,,,
player,201309290rai,was,RoccSa20,offense,0,,,,,
player,201309290rai,was,RoccSa20,off_pct,0%,,,,,
player,201309290rai,was,RoccSa20,defense,0,,,,,
player,201309290rai,was,RoccSa20,def_pct,0%,,,,,
player,201309290rai,was,RoccSa20,special_teams,12,,,,,
player,201309290rai,was,RoccSa20,st_pct,39%,,,,,
player,201309290rai,was,SundNi00,pos,LS,,,,,
player,201309290rai,was,SundNi00,offense,0,,,,,
player,201309290rai,was,SundNi00,off_pct,0%,,,,,
player,201309290rai,was,SundNi00,defense,0,,,,,
player,201309290rai,was,SundNi00,def_pct,0%,,,,,
player,201309290rai,was,SundNi00,special_teams,12,,,,,
player,201309290rai,was,SundNi00,st_pct,39%,,,,,
player,201309290rai,was,PottJo00,pos,K,,,,,
player,201309290rai,was,PottJo00,offense,0,,,,,
player,201309290rai,was,PottJo00,off_pct,0%,,,,,
player,201309290rai,was,PottJo00,defense,0,,,,,
player,201309290rai,was,PottJo00,def_pct,0%,,,,,
player,201309290rai,was,PottJo00,special_teams,9,,,,,
player,201309290rai,was,PottJo00,st_pct,29%,,,,,
player,201309290rai,was,ThomCh03,pos,RB,,,,,
player,201309290rai,was,ThomCh03,offense,0,,,,,
player,201309290rai,was,ThomCh03,off_pct,0%,,,,,
player,201309290rai,was,ThomCh03,defense,0,,,,,
player,201309290rai,was,ThomCh03,def_pct,0%,,,,,
player,201309290rai,was,ThomCh03,special_teams,8,,,,,
player,201309290rai,was,ThomCh03,st_pct,26%,,,,,
player,201309290rai,was,GettAd00,pos,G,,,,,
player,201309290rai,was,GettAd00,offense,0,,,,,
player,201309290rai,was,GettAd00,off_pct,0%,,,,,
player,201309290rai,was,GettAd00,defense,0,,,,,
player,201309290rai,was,GettAd00,def_pct,0%,,,,,
player,201309290rai,was,GettAd00,special_teams,7,,,,,
player,201309290rai,was,GettAd00,st_pct,23%,,,,,
player,201309290rai,was,RoysEv00,pos,RB,,,,,
player,201309290rai,was,RoysEv00,offense,0,,,,,
player,201309290rai,was,RoysEv00,off_pct,0%,,,,,
player,201309290rai,was,RoysEv00,defense,0,,,,,
player,201309290rai,was,RoysEv00,def_pct,0%,,,,,
player,201309290rai,was,RoysEv00,special_teams,5,,,,,
player,201309290rai,was,RoysEv00,st_pct,16%,,,,,
player,201309290rai,was,CompTo00,pos,T,,,,,
player,201309290rai,was,CompTo00,offense,0,,,,,
player,201309290rai,was,CompTo00,off_pct,0%,,,,,
player,201309290rai,was,CompTo00,defense,0,,,,,
player,201309290rai,was,CompTo00,def_pct,0%,,,,,
player,201309290rai,was,CompTo00,special_teams,4,,,,,
player,201309290rai,was,CompTo00,st_pct,13%,,,,,
