game,2013,9,20131103,201311030sea,tam,"Tampa Bay Buccaneers",24,sea,"Seattle Seahawks",27
player,201311030sea,tam,ReviDa99,def_int_yds,0,,,,,
player,201311030sea,tam,ReviDa99,def_int_td,0,,,,,
player,201311030sea,tam,ReviDa99,def_int_long,0,,,,,
player,201311030sea,tam,ReviDa99,pass_defended,0,,,,,
player,201311030sea,tam,ReviDa99,sacks,0.0,,,,,
player,201311030sea,tam,ReviDa99,tackles_combined,4,,,,,
player,201311030sea,tam,ReviDa99,tackles_solo,3,,,,,
player,201311030sea,tam,ReviDa99,tackles_assists,1,,,,,
player,201311030sea,tam,ReviDa99,tackles_loss,0,,,,,
player,201311030sea,tam,ReviDa99,qb_hits,0,,,,,
player,201311030sea,tam,ReviDa99,fumbles_rec,0,,,,,
player,201311030sea,tam,ReviDa99,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,ReviDa99,fumbles_rec_td,0,,,,,
player,201311030sea,tam,ReviDa99,fumbles_forced,0,,,,,
player,201311030sea,tam,BankJo00,def_int,0,,,,,
player,201311030sea,tam,BankJo00,def_int_yds,0,,,,,
player,201311030sea,tam,BankJo00,def_int_td,0,,,,,
player,201311030sea,tam,BankJo00,def_int_long,0,,,,,
player,201311030sea,tam,BankJo00,pass_defended,0,,,,,
player,201311030sea,tam,BankJo00,sacks,0.0,,,,,
player,201311030sea,tam,BankJo00,tackles_combined,3,,,,,
player,201311030sea,tam,BankJo00,tackles_solo,1,,,,,
player,201311030sea,tam,BankJo00,tackles_assists,2,,,,,
player,201311030sea,tam,BankJo00,tackles_loss,0,,,,,
player,201311030sea,tam,BankJo00,qb_hits,0,,,,,
player,201311030sea,tam,BankJo00,fumbles_rec,0,,,,,
player,201311030sea,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201311030sea,tam,BankJo00,fumbles_forced,0,,,,,
player,201311030sea,tam,HaywAd98,def_int,0,,,,,
player,201311030sea,tam,HaywAd98,def_int_yds,0,,,,,
player,201311030sea,tam,HaywAd98,def_int_td,0,,,,,
player,201311030sea,tam,HaywAd98,def_int_long,0,,,,,
player,201311030sea,tam,HaywAd98,pass_defended,0,,,,,
player,201311030sea,tam,HaywAd98,sacks,0.0,,,,,
player,201311030sea,tam,HaywAd98,tackles_combined,3,,,,,
player,201311030sea,tam,HaywAd98,tackles_solo,1,,,,,
player,201311030sea,tam,HaywAd98,tackles_assists,2,,,,,
player,201311030sea,tam,HaywAd98,tackles_loss,0,,,,,
player,201311030sea,tam,HaywAd98,qb_hits,0,,,,,
player,201311030sea,tam,HaywAd98,fumbles_rec,0,,,,,
player,201311030sea,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201311030sea,tam,HaywAd98,fumbles_forced,0,,,,,
player,201311030sea,tam,AdamMi98,def_int,0,,,,,
player,201311030sea,tam,AdamMi98,def_int_yds,0,,,,,
player,201311030sea,tam,AdamMi98,def_int_td,0,,,,,
player,201311030sea,tam,AdamMi98,def_int_long,0,,,,,
player,201311030sea,tam,AdamMi98,pass_defended,0,,,,,
player,201311030sea,tam,AdamMi98,sacks,0.0,,,,,
player,201311030sea,tam,AdamMi98,tackles_combined,2,,,,,
player,201311030sea,tam,AdamMi98,tackles_solo,2,,,,,
player,201311030sea,tam,AdamMi98,tackles_assists,0,,,,,
player,201311030sea,tam,AdamMi98,tackles_loss,0,,,,,
player,201311030sea,tam,AdamMi98,qb_hits,0,,,,,
player,201311030sea,tam,AdamMi98,fumbles_rec,0,,,,,
player,201311030sea,tam,AdamMi98,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,AdamMi98,fumbles_rec_td,0,,,,,
player,201311030sea,tam,AdamMi98,fumbles_forced,0,,,,,
player,201311030sea,tam,CasiJo99,def_int,0,,,,,
player,201311030sea,tam,CasiJo99,def_int_yds,0,,,,,
player,201311030sea,tam,CasiJo99,def_int_td,0,,,,,
player,201311030sea,tam,CasiJo99,def_int_long,0,,,,,
player,201311030sea,tam,CasiJo99,pass_defended,0,,,,,
player,201311030sea,tam,CasiJo99,sacks,0.0,,,,,
player,201311030sea,tam,CasiJo99,tackles_combined,2,,,,,
player,201311030sea,tam,CasiJo99,tackles_solo,1,,,,,
player,201311030sea,tam,CasiJo99,tackles_assists,1,,,,,
player,201311030sea,tam,CasiJo99,tackles_loss,0,,,,,
player,201311030sea,tam,CasiJo99,qb_hits,0,,,,,
player,201311030sea,tam,CasiJo99,fumbles_rec,0,,,,,
player,201311030sea,tam,CasiJo99,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,CasiJo99,fumbles_rec_td,0,,,,,
player,201311030sea,tam,CasiJo99,fumbles_forced,0,,,,,
player,201311030sea,tam,ClayAd00,def_int,0,,,,,
player,201311030sea,tam,ClayAd00,def_int_yds,0,,,,,
player,201311030sea,tam,ClayAd00,def_int_td,0,,,,,
player,201311030sea,tam,ClayAd00,def_int_long,0,,,,,
player,201311030sea,tam,ClayAd00,pass_defended,0,,,,,
player,201311030sea,tam,ClayAd00,sacks,0.0,,,,,
player,201311030sea,tam,ClayAd00,tackles_combined,2,,,,,
player,201311030sea,tam,ClayAd00,tackles_solo,2,,,,,
player,201311030sea,tam,ClayAd00,tackles_assists,0,,,,,
player,201311030sea,tam,ClayAd00,tackles_loss,0,,,,,
player,201311030sea,tam,ClayAd00,qb_hits,2,,,,,
player,201311030sea,tam,ClayAd00,fumbles_rec,0,,,,,
player,201311030sea,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201311030sea,tam,ClayAd00,fumbles_forced,0,,,,,
player,201311030sea,tam,GholWi00,def_int,0,,,,,
player,201311030sea,tam,GholWi00,def_int_yds,0,,,,,
player,201311030sea,tam,GholWi00,def_int_td,0,,,,,
player,201311030sea,tam,GholWi00,def_int_long,0,,,,,
player,201311030sea,tam,GholWi00,pass_defended,0,,,,,
player,201311030sea,tam,GholWi00,sacks,0.0,,,,,
player,201311030sea,tam,GholWi00,tackles_combined,2,,,,,
player,201311030sea,tam,GholWi00,tackles_solo,1,,,,,
player,201311030sea,tam,GholWi00,tackles_assists,1,,,,,
player,201311030sea,tam,GholWi00,tackles_loss,0,,,,,
player,201311030sea,tam,GholWi00,qb_hits,0,,,,,
player,201311030sea,tam,GholWi00,fumbles_rec,0,,,,,
player,201311030sea,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201311030sea,tam,GholWi00,fumbles_forced,0,,,,,
player,201311030sea,tam,JohnLe03,def_int,0,,,,,
player,201311030sea,tam,JohnLe03,def_int_yds,0,,,,,
player,201311030sea,tam,JohnLe03,def_int_td,0,,,,,
player,201311030sea,tam,JohnLe03,def_int_long,0,,,,,
player,201311030sea,tam,JohnLe03,pass_defended,0,,,,,
player,201311030sea,tam,JohnLe03,sacks,0.0,,,,,
player,201311030sea,tam,JohnLe03,tackles_combined,2,,,,,
player,201311030sea,tam,JohnLe03,tackles_solo,1,,,,,
player,201311030sea,tam,JohnLe03,tackles_assists,1,,,,,
player,201311030sea,tam,JohnLe03,tackles_loss,0,,,,,
player,201311030sea,tam,JohnLe03,qb_hits,0,,,,,
player,201311030sea,tam,JohnLe03,fumbles_rec,0,,,,,
player,201311030sea,tam,JohnLe03,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,JohnLe03,fumbles_rec_td,0,,,,,
player,201311030sea,tam,JohnLe03,fumbles_forced,0,,,,,
player,201311030sea,tam,SpenAk00,def_int,0,,,,,
player,201311030sea,tam,SpenAk00,def_int_yds,0,,,,,
player,201311030sea,tam,SpenAk00,def_int_td,0,,,,,
player,201311030sea,tam,SpenAk00,def_int_long,0,,,,,
player,201311030sea,tam,SpenAk00,pass_defended,0,,,,,
player,201311030sea,tam,SpenAk00,sacks,0.0,,,,,
player,201311030sea,tam,SpenAk00,tackles_combined,2,,,,,
player,201311030sea,tam,SpenAk00,tackles_solo,1,,,,,
player,201311030sea,tam,SpenAk00,tackles_assists,1,,,,,
player,201311030sea,tam,SpenAk00,tackles_loss,1,,,,,
player,201311030sea,tam,SpenAk00,qb_hits,0,,,,,
player,201311030sea,tam,SpenAk00,fumbles_rec,0,,,,,
player,201311030sea,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201311030sea,tam,SpenAk00,fumbles_forced,0,,,,,
player,201311030sea,tam,BoweDa00,def_int,0,,,,,
player,201311030sea,tam,BoweDa00,def_int_yds,0,,,,,
player,201311030sea,tam,BoweDa00,def_int_td,0,,,,,
player,201311030sea,tam,BoweDa00,def_int_long,0,,,,,
player,201311030sea,tam,BoweDa00,pass_defended,0,,,,,
player,201311030sea,tam,BoweDa00,sacks,0.0,,,,,
player,201311030sea,tam,BoweDa00,tackles_combined,1,,,,,
player,201311030sea,tam,BoweDa00,tackles_solo,0,,,,,
player,201311030sea,tam,BoweDa00,tackles_assists,1,,,,,
player,201311030sea,tam,BoweDa00,tackles_loss,0,,,,,
player,201311030sea,tam,BoweDa00,qb_hits,0,,,,,
player,201311030sea,tam,BoweDa00,fumbles_rec,0,,,,,
player,201311030sea,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201311030sea,tam,BoweDa00,fumbles_forced,0,,,,,
player,201311030sea,tam,EconAn20,def_int,0,,,,,
player,201311030sea,tam,EconAn20,def_int_yds,0,,,,,
player,201311030sea,tam,EconAn20,def_int_td,0,,,,,
player,201311030sea,tam,EconAn20,def_int_long,0,,,,,
player,201311030sea,tam,EconAn20,pass_defended,0,,,,,
player,201311030sea,tam,EconAn20,sacks,0.0,,,,,
player,201311030sea,tam,EconAn20,tackles_combined,1,,,,,
player,201311030sea,tam,EconAn20,tackles_solo,0,,,,,
player,201311030sea,tam,EconAn20,tackles_assists,1,,,,,
player,201311030sea,tam,EconAn20,tackles_loss,0,,,,,
player,201311030sea,tam,EconAn20,qb_hits,0,,,,,
player,201311030sea,tam,EconAn20,fumbles_rec,0,,,,,
player,201311030sea,tam,EconAn20,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,EconAn20,fumbles_rec_td,0,,,,,
player,201311030sea,tam,EconAn20,fumbles_forced,0,,,,,
player,201311030sea,tam,GibsGa99,def_int,0,,,,,
player,201311030sea,tam,GibsGa99,def_int_yds,0,,,,,
player,201311030sea,tam,GibsGa99,def_int_td,0,,,,,
player,201311030sea,tam,GibsGa99,def_int_long,0,,,,,
player,201311030sea,tam,GibsGa99,pass_defended,0,,,,,
player,201311030sea,tam,GibsGa99,sacks,0.0,,,,,
player,201311030sea,tam,GibsGa99,tackles_combined,1,,,,,
player,201311030sea,tam,GibsGa99,tackles_solo,0,,,,,
player,201311030sea,tam,GibsGa99,tackles_assists,1,,,,,
player,201311030sea,tam,GibsGa99,tackles_loss,0,,,,,
player,201311030sea,tam,GibsGa99,qb_hits,1,,,,,
player,201311030sea,tam,GibsGa99,fumbles_rec,0,,,,,
player,201311030sea,tam,GibsGa99,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,GibsGa99,fumbles_rec_td,0,,,,,
player,201311030sea,tam,GibsGa99,fumbles_forced,0,,,,,
player,201311030sea,tam,LarsSp99,def_int,0,,,,,
player,201311030sea,tam,LarsSp99,def_int_yds,0,,,,,
player,201311030sea,tam,LarsSp99,def_int_td,0,,,,,
player,201311030sea,tam,LarsSp99,def_int_long,0,,,,,
player,201311030sea,tam,LarsSp99,pass_defended,0,,,,,
player,201311030sea,tam,LarsSp99,sacks,0.0,,,,,
player,201311030sea,tam,LarsSp99,tackles_combined,1,,,,,
player,201311030sea,tam,LarsSp99,tackles_solo,1,,,,,
player,201311030sea,tam,LarsSp99,tackles_assists,0,,,,,
player,201311030sea,tam,LarsSp99,tackles_loss,0,,,,,
player,201311030sea,tam,LarsSp99,qb_hits,0,,,,,
player,201311030sea,tam,LarsSp99,fumbles_rec,0,,,,,
player,201311030sea,tam,LarsSp99,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,LarsSp99,fumbles_rec_td,0,,,,,
player,201311030sea,tam,LarsSp99,fumbles_forced,0,,,,,
player,201311030sea,tam,ShepRu00,def_int,0,,,,,
player,201311030sea,tam,ShepRu00,def_int_yds,0,,,,,
player,201311030sea,tam,ShepRu00,def_int_td,0,,,,,
player,201311030sea,tam,ShepRu00,def_int_long,0,,,,,
player,201311030sea,tam,ShepRu00,pass_defended,0,,,,,
player,201311030sea,tam,ShepRu00,sacks,0.0,,,,,
player,201311030sea,tam,ShepRu00,tackles_combined,1,,,,,
player,201311030sea,tam,ShepRu00,tackles_solo,1,,,,,
player,201311030sea,tam,ShepRu00,tackles_assists,0,,,,,
player,201311030sea,tam,ShepRu00,tackles_loss,0,,,,,
player,201311030sea,tam,ShepRu00,qb_hits,0,,,,,
player,201311030sea,tam,ShepRu00,fumbles_rec,0,,,,,
player,201311030sea,tam,ShepRu00,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,ShepRu00,fumbles_rec_td,0,,,,,
player,201311030sea,tam,ShepRu00,fumbles_forced,1,,,,,
player,201311030sea,tam,Teo-Da99,def_int,0,,,,,
player,201311030sea,tam,Teo-Da99,def_int_yds,0,,,,,
player,201311030sea,tam,Teo-Da99,def_int_td,0,,,,,
player,201311030sea,tam,Teo-Da99,def_int_long,0,,,,,
player,201311030sea,tam,Teo-Da99,pass_defended,0,,,,,
player,201311030sea,tam,Teo-Da99,sacks,0.0,,,,,
player,201311030sea,tam,Teo-Da99,tackles_combined,1,,,,,
player,201311030sea,tam,Teo-Da99,tackles_solo,0,,,,,
player,201311030sea,tam,Teo-Da99,tackles_assists,1,,,,,
player,201311030sea,tam,Teo-Da99,tackles_loss,0,,,,,
player,201311030sea,tam,Teo-Da99,qb_hits,1,,,,,
player,201311030sea,tam,Teo-Da99,fumbles_rec,0,,,,,
player,201311030sea,tam,Teo-Da99,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,Teo-Da99,fumbles_rec_td,0,,,,,
player,201311030sea,tam,Teo-Da99,fumbles_forced,0,,,,,
player,201311030sea,tam,WatsDe99,def_int,0,,,,,
player,201311030sea,tam,WatsDe99,def_int_yds,0,,,,,
player,201311030sea,tam,WatsDe99,def_int_td,0,,,,,
player,201311030sea,tam,WatsDe99,def_int_long,0,,,,,
player,201311030sea,tam,WatsDe99,pass_defended,0,,,,,
player,201311030sea,tam,WatsDe99,sacks,0.0,,,,,
player,201311030sea,tam,WatsDe99,tackles_combined,1,,,,,
player,201311030sea,tam,WatsDe99,tackles_solo,0,,,,,
player,201311030sea,tam,WatsDe99,tackles_assists,1,,,,,
player,201311030sea,tam,WatsDe99,tackles_loss,0,,,,,
player,201311030sea,tam,WatsDe99,qb_hits,0,,,,,
player,201311030sea,tam,WatsDe99,fumbles_rec,0,,,,,
player,201311030sea,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201311030sea,tam,WatsDe99,fumbles_forced,0,,,,,
player,201311030sea,tam,DawsSk00,def_int,0,,,,,
player,201311030sea,tam,DawsSk00,def_int_yds,0,,,,,
player,201311030sea,tam,DawsSk00,def_int_td,0,,,,,
player,201311030sea,tam,DawsSk00,def_int_long,0,,,,,
player,201311030sea,tam,DawsSk00,pass_defended,0,,,,,
player,201311030sea,tam,DawsSk00,sacks,0.0,,,,,
player,201311030sea,tam,DawsSk00,tackles_combined,0,,,,,
player,201311030sea,tam,DawsSk00,tackles_solo,0,,,,,
player,201311030sea,tam,DawsSk00,tackles_assists,0,,,,,
player,201311030sea,tam,DawsSk00,tackles_loss,0,,,,,
player,201311030sea,tam,DawsSk00,qb_hits,0,,,,,
player,201311030sea,tam,DawsSk00,fumbles_rec,1,,,,,
player,201311030sea,tam,DawsSk00,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,DawsSk00,fumbles_rec_td,0,,,,,
player,201311030sea,tam,DawsSk00,fumbles_forced,0,,,,,
player,201311030sea,tam,GorrDa00,def_int,0,,,,,
player,201311030sea,tam,GorrDa00,def_int_yds,0,,,,,
player,201311030sea,tam,GorrDa00,def_int_td,0,,,,,
player,201311030sea,tam,GorrDa00,def_int_long,0,,,,,
player,201311030sea,tam,GorrDa00,pass_defended,1,,,,,
player,201311030sea,tam,GorrDa00,sacks,0.0,,,,,
player,201311030sea,tam,GorrDa00,tackles_combined,0,,,,,
player,201311030sea,tam,GorrDa00,tackles_solo,0,,,,,
player,201311030sea,tam,GorrDa00,tackles_assists,0,,,,,
player,201311030sea,tam,GorrDa00,tackles_loss,,,,,,
player,201311030sea,tam,GorrDa00,qb_hits,,,,,,
player,201311030sea,tam,GorrDa00,fumbles_rec,0,,,,,
player,201311030sea,tam,GorrDa00,fumbles_rec_yds,0,,,,,
player,201311030sea,tam,GorrDa00,fumbles_rec_td,0,,,,,
player,201311030sea,tam,GorrDa00,fumbles_forced,0,,,,,
player,201311030sea,tam,koenemic01,def_int,0,,,,,
player,201311030sea,tam,koenemic01,def_int_yds,0,,,,,
player,201311030sea,tam,koenemic01,def_int_td,0,,,,,
player,201311030sea,tam,koenemic01,def_int_long,0,,,,,
player,201311030sea,tam,koenemic01,pass_defended,0,,,,,
player,201311030sea,tam,koenemic01,sacks,0.0,,,,,
player,201311030sea,tam,koenemic01,tackles_combined,0,,,,,
player,201311030sea,tam,koenemic01,tackles_solo,0,,,,,
player,201311030sea,tam,koenemic01,tackles_assists,0,,,,,
player,201311030sea,tam,koenemic01,tackles_loss,0,,,,,
player,201311030sea,tam,koenemic01,qb_hits,0,,,,,
player,201311030sea,tam,koenemic01,fumbles_rec,1,,,,,
player,201311030sea,tam,koenemic01,fumbles_rec_yds,5,,,,,
player,201311030sea,tam,koenemic01,fumbles_rec_td,0,,,,,
player,201311030sea,tam,koenemic01,fumbles_forced,0,,,,,
player,201311030sea,sea,WagnBo00,def_int,0,,,,,
player,201311030sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201311030sea,sea,WagnBo00,def_int_td,0,,,,,
player,201311030sea,sea,WagnBo00,def_int_long,0,,,,,
player,201311030sea,sea,WagnBo00,pass_defended,0,,,,,
player,201311030sea,sea,WagnBo00,sacks,1.5,,,,,
player,201311030sea,sea,WagnBo00,tackles_combined,11,,,,,
player,201311030sea,sea,WagnBo00,tackles_solo,6,,,,,
player,201311030sea,sea,WagnBo00,tackles_assists,5,,,,,
player,201311030sea,sea,WagnBo00,tackles_loss,1,,,,,
player,201311030sea,sea,WagnBo00,qb_hits,2,,,,,
player,201311030sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201311030sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201311030sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201311030sea,sea,BennMi99,def_int,0,,,,,
player,201311030sea,sea,BennMi99,def_int_yds,0,,,,,
player,201311030sea,sea,BennMi99,def_int_td,0,,,,,
player,201311030sea,sea,BennMi99,def_int_long,0,,,,,
player,201311030sea,sea,BennMi99,pass_defended,0,,,,,
player,201311030sea,sea,BennMi99,sacks,1.0,,,,,
player,201311030sea,sea,BennMi99,tackles_combined,3,,,,,
player,201311030sea,sea,BennMi99,tackles_solo,1,,,,,
player,201311030sea,sea,BennMi99,tackles_assists,2,,,,,
player,201311030sea,sea,BennMi99,tackles_loss,1,,,,,
player,201311030sea,sea,BennMi99,qb_hits,1,,,,,
player,201311030sea,sea,BennMi99,fumbles_rec,0,,,,,
player,201311030sea,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201311030sea,sea,BennMi99,fumbles_forced,0,,,,,
player,201311030sea,sea,AvriCl99,def_int,0,,,,,
player,201311030sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201311030sea,sea,AvriCl99,def_int_td,0,,,,,
player,201311030sea,sea,AvriCl99,def_int_long,0,,,,,
player,201311030sea,sea,AvriCl99,pass_defended,0,,,,,
player,201311030sea,sea,AvriCl99,sacks,0.5,,,,,
player,201311030sea,sea,AvriCl99,tackles_combined,4,,,,,
player,201311030sea,sea,AvriCl99,tackles_solo,2,,,,,
player,201311030sea,sea,AvriCl99,tackles_assists,2,,,,,
player,201311030sea,sea,AvriCl99,tackles_loss,0,,,,,
player,201311030sea,sea,AvriCl99,qb_hits,1,,,,,
player,201311030sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201311030sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201311030sea,sea,AvriCl99,fumbles_forced,0,,,,,
player,201311030sea,sea,ThomEa99,def_int,0,,,,,
player,201311030sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201311030sea,sea,ThomEa99,def_int_td,0,,,,,
player,201311030sea,sea,ThomEa99,def_int_long,0,,,,,
player,201311030sea,sea,ThomEa99,pass_defended,0,,,,,
player,201311030sea,sea,ThomEa99,sacks,0.0,,,,,
player,201311030sea,sea,ThomEa99,tackles_combined,12,,,,,
player,201311030sea,sea,ThomEa99,tackles_solo,8,,,,,
player,201311030sea,sea,ThomEa99,tackles_assists,4,,,,,
player,201311030sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201311030sea,sea,ThomEa99,qb_hits,0,,,,,
player,201311030sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201311030sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201311030sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201311030sea,sea,WrigK.00,def_int,0,,,,,
player,201311030sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201311030sea,sea,WrigK.00,def_int_td,0,,,,,
player,201311030sea,sea,WrigK.00,def_int_long,0,,,,,
player,201311030sea,sea,WrigK.00,pass_defended,0,,,,,
player,201311030sea,sea,WrigK.00,sacks,0.0,,,,,
player,201311030sea,sea,WrigK.00,tackles_combined,11,,,,,
player,201311030sea,sea,WrigK.00,tackles_solo,6,,,,,
player,201311030sea,sea,WrigK.00,tackles_assists,5,,,,,
player,201311030sea,sea,WrigK.00,tackles_loss,0,,,,,
player,201311030sea,sea,WrigK.00,qb_hits,0,,,,,
player,201311030sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201311030sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201311030sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201311030sea,sea,ChanKa99,def_int,0,,,,,
player,201311030sea,sea,ChanKa99,def_int_yds,0,,,,,
player,201311030sea,sea,ChanKa99,def_int_td,0,,,,,
player,201311030sea,sea,ChanKa99,def_int_long,0,,,,,
player,201311030sea,sea,ChanKa99,pass_defended,0,,,,,
player,201311030sea,sea,ChanKa99,sacks,0.0,,,,,
player,201311030sea,sea,ChanKa99,tackles_combined,7,,,,,
player,201311030sea,sea,ChanKa99,tackles_solo,4,,,,,
player,201311030sea,sea,ChanKa99,tackles_assists,3,,,,,
player,201311030sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201311030sea,sea,ChanKa99,qb_hits,0,,,,,
player,201311030sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201311030sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201311030sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201311030sea,sea,McDaTo20,def_int,0,,,,,
player,201311030sea,sea,McDaTo20,def_int_yds,0,,,,,
player,201311030sea,sea,McDaTo20,def_int_td,0,,,,,
player,201311030sea,sea,McDaTo20,def_int_long,0,,,,,
player,201311030sea,sea,McDaTo20,pass_defended,0,,,,,
player,201311030sea,sea,McDaTo20,sacks,0.0,,,,,
player,201311030sea,sea,McDaTo20,tackles_combined,7,,,,,
player,201311030sea,sea,McDaTo20,tackles_solo,1,,,,,
player,201311030sea,sea,McDaTo20,tackles_assists,6,,,,,
player,201311030sea,sea,McDaTo20,tackles_loss,0,,,,,
player,201311030sea,sea,McDaTo20,qb_hits,0,,,,,
player,201311030sea,sea,McDaTo20,fumbles_rec,0,,,,,
player,201311030sea,sea,McDaTo20,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,McDaTo20,fumbles_rec_td,0,,,,,
player,201311030sea,sea,McDaTo20,fumbles_forced,0,,,,,
player,201311030sea,sea,IrviBr00,def_int,0,,,,,
player,201311030sea,sea,IrviBr00,def_int_yds,0,,,,,
player,201311030sea,sea,IrviBr00,def_int_td,0,,,,,
player,201311030sea,sea,IrviBr00,def_int_long,0,,,,,
player,201311030sea,sea,IrviBr00,pass_defended,0,,,,,
player,201311030sea,sea,IrviBr00,sacks,0.0,,,,,
player,201311030sea,sea,IrviBr00,tackles_combined,4,,,,,
player,201311030sea,sea,IrviBr00,tackles_solo,2,,,,,
player,201311030sea,sea,IrviBr00,tackles_assists,2,,,,,
player,201311030sea,sea,IrviBr00,tackles_loss,0,,,,,
player,201311030sea,sea,IrviBr00,qb_hits,1,,,,,
player,201311030sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201311030sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201311030sea,sea,IrviBr00,fumbles_forced,0,,,,,
player,201311030sea,sea,ClemCh23,def_int,0,,,,,
player,201311030sea,sea,ClemCh23,def_int_yds,0,,,,,
player,201311030sea,sea,ClemCh23,def_int_td,0,,,,,
player,201311030sea,sea,ClemCh23,def_int_long,0,,,,,
player,201311030sea,sea,ClemCh23,pass_defended,0,,,,,
player,201311030sea,sea,ClemCh23,sacks,0.0,,,,,
player,201311030sea,sea,ClemCh23,tackles_combined,3,,,,,
player,201311030sea,sea,ClemCh23,tackles_solo,1,,,,,
player,201311030sea,sea,ClemCh23,tackles_assists,2,,,,,
player,201311030sea,sea,ClemCh23,tackles_loss,0,,,,,
player,201311030sea,sea,ClemCh23,qb_hits,0,,,,,
player,201311030sea,sea,ClemCh23,fumbles_rec,0,,,,,
player,201311030sea,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201311030sea,sea,ClemCh23,fumbles_forced,0,,,,,
player,201311030sea,sea,MebaBr99,def_int,0,,,,,
player,201311030sea,sea,MebaBr99,def_int_yds,0,,,,,
player,201311030sea,sea,MebaBr99,def_int_td,0,,,,,
player,201311030sea,sea,MebaBr99,def_int_long,0,,,,,
player,201311030sea,sea,MebaBr99,pass_defended,0,,,,,
player,201311030sea,sea,MebaBr99,sacks,0.0,,,,,
player,201311030sea,sea,MebaBr99,tackles_combined,3,,,,,
player,201311030sea,sea,MebaBr99,tackles_solo,0,,,,,
player,201311030sea,sea,MebaBr99,tackles_assists,3,,,,,
player,201311030sea,sea,MebaBr99,tackles_loss,0,,,,,
player,201311030sea,sea,MebaBr99,qb_hits,0,,,,,
player,201311030sea,sea,MebaBr99,fumbles_rec,0,,,,,
player,201311030sea,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201311030sea,sea,MebaBr99,fumbles_forced,0,,,,,
player,201311030sea,sea,SherRi00,def_int,0,,,,,
player,201311030sea,sea,SherRi00,def_int_yds,0,,,,,
player,201311030sea,sea,SherRi00,def_int_td,0,,,,,
