game,2013,1,20130908,201309080cle,mia,"Miami Dolphins",23,cle,"Cleveland Browns",10
player,201309080cle,mia,JoneRe99,tackles_solo,6,,,,,
player,201309080cle,mia,JoneRe99,tackles_assists,0,,,,,
player,201309080cle,mia,JoneRe99,tackles_loss,0,,,,,
player,201309080cle,mia,JoneRe99,qb_hits,0,,,,,
player,201309080cle,mia,JoneRe99,fumbles_rec,0,,,,,
player,201309080cle,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201309080cle,mia,JoneRe99,fumbles_forced,0,,,,,
player,201309080cle,mia,WheePh99,def_int,0,,,,,
player,201309080cle,mia,WheePh99,def_int_yds,0,,,,,
player,201309080cle,mia,WheePh99,def_int_td,0,,,,,
player,201309080cle,mia,WheePh99,def_int_long,0,,,,,
player,201309080cle,mia,WheePh99,pass_defended,1,,,,,
player,201309080cle,mia,WheePh99,sacks,0.0,,,,,
player,201309080cle,mia,WheePh99,tackles_combined,6,,,,,
player,201309080cle,mia,WheePh99,tackles_solo,6,,,,,
player,201309080cle,mia,WheePh99,tackles_assists,0,,,,,
player,201309080cle,mia,WheePh99,tackles_loss,0,,,,,
player,201309080cle,mia,WheePh99,qb_hits,1,,,,,
player,201309080cle,mia,WheePh99,fumbles_rec,0,,,,,
player,201309080cle,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201309080cle,mia,WheePh99,fumbles_forced,0,,,,,
player,201309080cle,mia,MisiKo99,def_int,0,,,,,
player,201309080cle,mia,MisiKo99,def_int_yds,0,,,,,
player,201309080cle,mia,MisiKo99,def_int_td,0,,,,,
player,201309080cle,mia,MisiKo99,def_int_long,0,,,,,
player,201309080cle,mia,MisiKo99,pass_defended,0,,,,,
player,201309080cle,mia,MisiKo99,sacks,0.0,,,,,
player,201309080cle,mia,MisiKo99,tackles_combined,5,,,,,
player,201309080cle,mia,MisiKo99,tackles_solo,3,,,,,
player,201309080cle,mia,MisiKo99,tackles_assists,2,,,,,
player,201309080cle,mia,MisiKo99,tackles_loss,0,,,,,
player,201309080cle,mia,MisiKo99,qb_hits,1,,,,,
player,201309080cle,mia,MisiKo99,fumbles_rec,0,,,,,
player,201309080cle,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201309080cle,mia,MisiKo99,fumbles_forced,0,,,,,
player,201309080cle,mia,ClemCh97,def_int,0,,,,,
player,201309080cle,mia,ClemCh97,def_int_yds,0,,,,,
player,201309080cle,mia,ClemCh97,def_int_td,0,,,,,
player,201309080cle,mia,ClemCh97,def_int_long,0,,,,,
player,201309080cle,mia,ClemCh97,pass_defended,1,,,,,
player,201309080cle,mia,ClemCh97,sacks,0.0,,,,,
player,201309080cle,mia,ClemCh97,tackles_combined,4,,,,,
player,201309080cle,mia,ClemCh97,tackles_solo,2,,,,,
player,201309080cle,mia,ClemCh97,tackles_assists,2,,,,,
player,201309080cle,mia,ClemCh97,tackles_loss,0,,,,,
player,201309080cle,mia,ClemCh97,qb_hits,0,,,,,
player,201309080cle,mia,ClemCh97,fumbles_rec,0,,,,,
player,201309080cle,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201309080cle,mia,ClemCh97,fumbles_forced,0,,,,,
player,201309080cle,mia,GrimBr20,def_int,0,,,,,
player,201309080cle,mia,GrimBr20,def_int_yds,0,,,,,
player,201309080cle,mia,GrimBr20,def_int_td,0,,,,,
player,201309080cle,mia,GrimBr20,def_int_long,0,,,,,
player,201309080cle,mia,GrimBr20,pass_defended,1,,,,,
player,201309080cle,mia,GrimBr20,sacks,0.0,,,,,
player,201309080cle,mia,GrimBr20,tackles_combined,2,,,,,
player,201309080cle,mia,GrimBr20,tackles_solo,2,,,,,
player,201309080cle,mia,GrimBr20,tackles_assists,0,,,,,
player,201309080cle,mia,GrimBr20,tackles_loss,0,,,,,
player,201309080cle,mia,GrimBr20,qb_hits,0,,,,,
player,201309080cle,mia,GrimBr20,fumbles_rec,0,,,,,
player,201309080cle,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201309080cle,mia,GrimBr20,fumbles_forced,0,,,,,
player,201309080cle,mia,JenkJe00,def_int,0,,,,,
player,201309080cle,mia,JenkJe00,def_int_yds,0,,,,,
player,201309080cle,mia,JenkJe00,def_int_td,0,,,,,
player,201309080cle,mia,JenkJe00,def_int_long,0,,,,,
player,201309080cle,mia,JenkJe00,pass_defended,0,,,,,
player,201309080cle,mia,JenkJe00,sacks,0.0,,,,,
player,201309080cle,mia,JenkJe00,tackles_combined,2,,,,,
player,201309080cle,mia,JenkJe00,tackles_solo,1,,,,,
player,201309080cle,mia,JenkJe00,tackles_assists,1,,,,,
player,201309080cle,mia,JenkJe00,tackles_loss,0,,,,,
player,201309080cle,mia,JenkJe00,qb_hits,0,,,,,
player,201309080cle,mia,JenkJe00,fumbles_rec,0,,,,,
player,201309080cle,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201309080cle,mia,JenkJe00,fumbles_forced,0,,,,,
player,201309080cle,mia,JoneDo02,def_int,0,,,,,
player,201309080cle,mia,JoneDo02,def_int_yds,0,,,,,
player,201309080cle,mia,JoneDo02,def_int_td,0,,,,,
player,201309080cle,mia,JoneDo02,def_int_long,0,,,,,
player,201309080cle,mia,JoneDo02,pass_defended,0,,,,,
player,201309080cle,mia,JoneDo02,sacks,0.0,,,,,
player,201309080cle,mia,JoneDo02,tackles_combined,2,,,,,
player,201309080cle,mia,JoneDo02,tackles_solo,2,,,,,
player,201309080cle,mia,JoneDo02,tackles_assists,0,,,,,
player,201309080cle,mia,JoneDo02,tackles_loss,0,,,,,
player,201309080cle,mia,JoneDo02,qb_hits,0,,,,,
player,201309080cle,mia,JoneDo02,fumbles_rec,0,,,,,
player,201309080cle,mia,JoneDo02,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,JoneDo02,fumbles_rec_td,0,,,,,
player,201309080cle,mia,JoneDo02,fumbles_forced,0,,,,,
player,201309080cle,mia,MattRi00,def_int,0,,,,,
player,201309080cle,mia,MattRi00,def_int_yds,0,,,,,
player,201309080cle,mia,MattRi00,def_int_td,0,,,,,
player,201309080cle,mia,MattRi00,def_int_long,0,,,,,
player,201309080cle,mia,MattRi00,pass_defended,0,,,,,
player,201309080cle,mia,MattRi00,sacks,0.0,,,,,
player,201309080cle,mia,MattRi00,tackles_combined,2,,,,,
player,201309080cle,mia,MattRi00,tackles_solo,1,,,,,
player,201309080cle,mia,MattRi00,tackles_assists,1,,,,,
player,201309080cle,mia,MattRi00,tackles_loss,0,,,,,
player,201309080cle,mia,MattRi00,qb_hits,0,,,,,
player,201309080cle,mia,MattRi00,fumbles_rec,0,,,,,
player,201309080cle,mia,MattRi00,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,MattRi00,fumbles_rec_td,0,,,,,
player,201309080cle,mia,MattRi00,fumbles_forced,0,,,,,
player,201309080cle,mia,SoliPa99,def_int,0,,,,,
player,201309080cle,mia,SoliPa99,def_int_yds,0,,,,,
player,201309080cle,mia,SoliPa99,def_int_td,0,,,,,
player,201309080cle,mia,SoliPa99,def_int_long,0,,,,,
player,201309080cle,mia,SoliPa99,pass_defended,2,,,,,
player,201309080cle,mia,SoliPa99,sacks,0.0,,,,,
player,201309080cle,mia,SoliPa99,tackles_combined,2,,,,,
player,201309080cle,mia,SoliPa99,tackles_solo,1,,,,,
player,201309080cle,mia,SoliPa99,tackles_assists,1,,,,,
player,201309080cle,mia,SoliPa99,tackles_loss,0,,,,,
player,201309080cle,mia,SoliPa99,qb_hits,0,,,,,
player,201309080cle,mia,SoliPa99,fumbles_rec,0,,,,,
player,201309080cle,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201309080cle,mia,SoliPa99,fumbles_forced,0,,,,,
player,201309080cle,mia,DennJo20,def_int,0,,,,,
player,201309080cle,mia,DennJo20,def_int_yds,0,,,,,
player,201309080cle,mia,DennJo20,def_int_td,0,,,,,
player,201309080cle,mia,DennJo20,def_int_long,0,,,,,
player,201309080cle,mia,DennJo20,pass_defended,0,,,,,
player,201309080cle,mia,DennJo20,sacks,0.0,,,,,
player,201309080cle,mia,DennJo20,tackles_combined,1,,,,,
player,201309080cle,mia,DennJo20,tackles_solo,1,,,,,
player,201309080cle,mia,DennJo20,tackles_assists,0,,,,,
player,201309080cle,mia,DennJo20,tackles_loss,0,,,,,
player,201309080cle,mia,DennJo20,qb_hits,0,,,,,
player,201309080cle,mia,DennJo20,fumbles_rec,0,,,,,
player,201309080cle,mia,DennJo20,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,DennJo20,fumbles_rec_td,0,,,,,
player,201309080cle,mia,DennJo20,fumbles_forced,0,,,,,
player,201309080cle,mia,OdriJa99,def_int,0,,,,,
player,201309080cle,mia,OdriJa99,def_int_yds,0,,,,,
player,201309080cle,mia,OdriJa99,def_int_td,0,,,,,
player,201309080cle,mia,OdriJa99,def_int_long,0,,,,,
player,201309080cle,mia,OdriJa99,pass_defended,0,,,,,
player,201309080cle,mia,OdriJa99,sacks,0.0,,,,,
player,201309080cle,mia,OdriJa99,tackles_combined,1,,,,,
player,201309080cle,mia,OdriJa99,tackles_solo,1,,,,,
player,201309080cle,mia,OdriJa99,tackles_assists,0,,,,,
player,201309080cle,mia,OdriJa99,tackles_loss,0,,,,,
player,201309080cle,mia,OdriJa99,qb_hits,1,,,,,
player,201309080cle,mia,OdriJa99,fumbles_rec,0,,,,,
player,201309080cle,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201309080cle,mia,OdriJa99,fumbles_forced,0,,,,,
player,201309080cle,mia,WilsJi00,def_int,0,,,,,
player,201309080cle,mia,WilsJi00,def_int_yds,0,,,,,
player,201309080cle,mia,WilsJi00,def_int_td,0,,,,,
player,201309080cle,mia,WilsJi00,def_int_long,0,,,,,
player,201309080cle,mia,WilsJi00,pass_defended,1,,,,,
player,201309080cle,mia,WilsJi00,sacks,0.0,,,,,
player,201309080cle,mia,WilsJi00,tackles_combined,1,,,,,
player,201309080cle,mia,WilsJi00,tackles_solo,1,,,,,
player,201309080cle,mia,WilsJi00,tackles_assists,0,,,,,
player,201309080cle,mia,WilsJi00,tackles_loss,0,,,,,
player,201309080cle,mia,WilsJi00,qb_hits,0,,,,,
player,201309080cle,mia,WilsJi00,fumbles_rec,0,,,,,
player,201309080cle,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201309080cle,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201309080cle,mia,WilsJi00,fumbles_forced,0,,,,,
player,201309080cle,cle,GipsTa00,def_int,1,,,,,
player,201309080cle,cle,GipsTa00,def_int_yds,29,,,,,
player,201309080cle,cle,GipsTa00,def_int_td,0,,,,,
player,201309080cle,cle,GipsTa00,def_int_long,29,,,,,
player,201309080cle,cle,GipsTa00,pass_defended,1,,,,,
player,201309080cle,cle,GipsTa00,sacks,0.0,,,,,
player,201309080cle,cle,GipsTa00,tackles_combined,3,,,,,
player,201309080cle,cle,GipsTa00,tackles_solo,3,,,,,
player,201309080cle,cle,GipsTa00,tackles_assists,0,,,,,
player,201309080cle,cle,GipsTa00,tackles_loss,0,,,,,
player,201309080cle,cle,GipsTa00,qb_hits,0,,,,,
player,201309080cle,cle,GipsTa00,fumbles_rec,0,,,,,
player,201309080cle,cle,GipsTa00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,GipsTa00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,GipsTa00,fumbles_forced,0,,,,,
player,201309080cle,cle,BryaDe00,def_int,0,,,,,
player,201309080cle,cle,BryaDe00,def_int_yds,0,,,,,
player,201309080cle,cle,BryaDe00,def_int_td,0,,,,,
player,201309080cle,cle,BryaDe00,def_int_long,0,,,,,
player,201309080cle,cle,BryaDe00,pass_defended,0,,,,,
player,201309080cle,cle,BryaDe00,sacks,2.0,,,,,
player,201309080cle,cle,BryaDe00,tackles_combined,3,,,,,
player,201309080cle,cle,BryaDe00,tackles_solo,2,,,,,
player,201309080cle,cle,BryaDe00,tackles_assists,1,,,,,
player,201309080cle,cle,BryaDe00,tackles_loss,2,,,,,
player,201309080cle,cle,BryaDe00,qb_hits,5,,,,,
player,201309080cle,cle,BryaDe00,fumbles_rec,0,,,,,
player,201309080cle,cle,BryaDe00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,BryaDe00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,BryaDe00,fumbles_forced,0,,,,,
player,201309080cle,cle,KrugPa99,def_int,0,,,,,
player,201309080cle,cle,KrugPa99,def_int_yds,0,,,,,
player,201309080cle,cle,KrugPa99,def_int_td,0,,,,,
player,201309080cle,cle,KrugPa99,def_int_long,0,,,,,
player,201309080cle,cle,KrugPa99,pass_defended,0,,,,,
player,201309080cle,cle,KrugPa99,sacks,1.0,,,,,
player,201309080cle,cle,KrugPa99,tackles_combined,4,,,,,
player,201309080cle,cle,KrugPa99,tackles_solo,2,,,,,
player,201309080cle,cle,KrugPa99,tackles_assists,2,,,,,
player,201309080cle,cle,KrugPa99,tackles_loss,2,,,,,
player,201309080cle,cle,KrugPa99,qb_hits,1,,,,,
player,201309080cle,cle,KrugPa99,fumbles_rec,0,,,,,
player,201309080cle,cle,KrugPa99,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,KrugPa99,fumbles_rec_td,0,,,,,
player,201309080cle,cle,KrugPa99,fumbles_forced,0,,,,,
player,201309080cle,cle,GrovQu99,def_int,0,,,,,
player,201309080cle,cle,GrovQu99,def_int_yds,0,,,,,
player,201309080cle,cle,GrovQu99,def_int_td,0,,,,,
player,201309080cle,cle,GrovQu99,def_int_long,0,,,,,
player,201309080cle,cle,GrovQu99,pass_defended,0,,,,,
player,201309080cle,cle,GrovQu99,sacks,1.0,,,,,
player,201309080cle,cle,GrovQu99,tackles_combined,1,,,,,
player,201309080cle,cle,GrovQu99,tackles_solo,1,,,,,
player,201309080cle,cle,GrovQu99,tackles_assists,0,,,,,
player,201309080cle,cle,GrovQu99,tackles_loss,1,,,,,
player,201309080cle,cle,GrovQu99,qb_hits,1,,,,,
player,201309080cle,cle,GrovQu99,fumbles_rec,0,,,,,
player,201309080cle,cle,GrovQu99,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,GrovQu99,fumbles_rec_td,0,,,,,
player,201309080cle,cle,GrovQu99,fumbles_forced,0,,,,,
player,201309080cle,cle,JackDQ20,def_int,0,,,,,
player,201309080cle,cle,JackDQ20,def_int_yds,0,,,,,
player,201309080cle,cle,JackDQ20,def_int_td,0,,,,,
player,201309080cle,cle,JackDQ20,def_int_long,0,,,,,
player,201309080cle,cle,JackDQ20,pass_defended,1,,,,,
player,201309080cle,cle,JackDQ20,sacks,0.0,,,,,
player,201309080cle,cle,JackDQ20,tackles_combined,9,,,,,
player,201309080cle,cle,JackDQ20,tackles_solo,6,,,,,
player,201309080cle,cle,JackDQ20,tackles_assists,3,,,,,
player,201309080cle,cle,JackDQ20,tackles_loss,0,,,,,
player,201309080cle,cle,JackDQ20,qb_hits,1,,,,,
player,201309080cle,cle,JackDQ20,fumbles_rec,0,,,,,
player,201309080cle,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201309080cle,cle,JackDQ20,fumbles_forced,0,,,,,
player,201309080cle,cle,OwenCh99,def_int,0,,,,,
player,201309080cle,cle,OwenCh99,def_int_yds,0,,,,,
player,201309080cle,cle,OwenCh99,def_int_td,0,,,,,
player,201309080cle,cle,OwenCh99,def_int_long,0,,,,,
player,201309080cle,cle,OwenCh99,pass_defended,0,,,,,
player,201309080cle,cle,OwenCh99,sacks,0.0,,,,,
player,201309080cle,cle,OwenCh99,tackles_combined,8,,,,,
player,201309080cle,cle,OwenCh99,tackles_solo,8,,,,,
player,201309080cle,cle,OwenCh99,tackles_assists,0,,,,,
player,201309080cle,cle,OwenCh99,tackles_loss,0,,,,,
player,201309080cle,cle,OwenCh99,qb_hits,0,,,,,
player,201309080cle,cle,OwenCh99,fumbles_rec,0,,,,,
player,201309080cle,cle,OwenCh99,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,OwenCh99,fumbles_rec_td,0,,,,,
player,201309080cle,cle,OwenCh99,fumbles_forced,0,,,,,
player,201309080cle,cle,SkriBu00,def_int,0,,,,,
player,201309080cle,cle,SkriBu00,def_int_yds,0,,,,,
player,201309080cle,cle,SkriBu00,def_int_td,0,,,,,
player,201309080cle,cle,SkriBu00,def_int_long,0,,,,,
player,201309080cle,cle,SkriBu00,pass_defended,1,,,,,
player,201309080cle,cle,SkriBu00,sacks,0.0,,,,,
player,201309080cle,cle,SkriBu00,tackles_combined,7,,,,,
player,201309080cle,cle,SkriBu00,tackles_solo,6,,,,,
player,201309080cle,cle,SkriBu00,tackles_assists,1,,,,,
player,201309080cle,cle,SkriBu00,tackles_loss,1,,,,,
player,201309080cle,cle,SkriBu00,qb_hits,0,,,,,
player,201309080cle,cle,SkriBu00,fumbles_rec,0,,,,,
player,201309080cle,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,SkriBu00,fumbles_forced,0,,,,,
player,201309080cle,cle,RobeCr00,def_int,0,,,,,
player,201309080cle,cle,RobeCr00,def_int_yds,0,,,,,
player,201309080cle,cle,RobeCr00,def_int_td,0,,,,,
player,201309080cle,cle,RobeCr00,def_int_long,0,,,,,
player,201309080cle,cle,RobeCr00,pass_defended,0,,,,,
player,201309080cle,cle,RobeCr00,sacks,0.0,,,,,
player,201309080cle,cle,RobeCr00,tackles_combined,5,,,,,
player,201309080cle,cle,RobeCr00,tackles_solo,4,,,,,
player,201309080cle,cle,RobeCr00,tackles_assists,1,,,,,
player,201309080cle,cle,RobeCr00,tackles_loss,1,,,,,
player,201309080cle,cle,RobeCr00,qb_hits,0,,,,,
player,201309080cle,cle,RobeCr00,fumbles_rec,0,,,,,
player,201309080cle,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,RobeCr00,fumbles_forced,0,,,,,
player,201309080cle,cle,HughJo00,def_int,0,,,,,
player,201309080cle,cle,HughJo00,def_int_yds,0,,,,,
player,201309080cle,cle,HughJo00,def_int_td,0,,,,,
player,201309080cle,cle,HughJo00,def_int_long,0,,,,,
player,201309080cle,cle,HughJo00,pass_defended,0,,,,,
player,201309080cle,cle,HughJo00,sacks,0.0,,,,,
player,201309080cle,cle,HughJo00,tackles_combined,3,,,,,
player,201309080cle,cle,HughJo00,tackles_solo,1,,,,,
player,201309080cle,cle,HughJo00,tackles_assists,2,,,,,
player,201309080cle,cle,HughJo00,tackles_loss,0,,,,,
player,201309080cle,cle,HughJo00,qb_hits,0,,,,,
player,201309080cle,cle,HughJo00,fumbles_rec,0,,,,,
player,201309080cle,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,HughJo00,fumbles_forced,0,,,,,
player,201309080cle,cle,WardT.99,def_int,0,,,,,
player,201309080cle,cle,WardT.99,def_int_yds,0,,,,,
player,201309080cle,cle,WardT.99,def_int_td,0,,,,,
player,201309080cle,cle,WardT.99,def_int_long,0,,,,,
player,201309080cle,cle,WardT.99,pass_defended,1,,,,,
player,201309080cle,cle,WardT.99,sacks,0.0,,,,,
player,201309080cle,cle,WardT.99,tackles_combined,3,,,,,
player,201309080cle,cle,WardT.99,tackles_solo,3,,,,,
player,201309080cle,cle,WardT.99,tackles_assists,0,,,,,
player,201309080cle,cle,WardT.99,tackles_loss,1,,,,,
player,201309080cle,cle,WardT.99,qb_hits,0,,,,,
player,201309080cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201309080cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201309080cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201309080cle,cle,BadeJo00,def_int,0,,,,,
player,201309080cle,cle,BadeJo00,def_int_yds,0,,,,,
player,201309080cle,cle,BadeJo00,def_int_td,0,,,,,
player,201309080cle,cle,BadeJo00,def_int_long,0,,,,,
player,201309080cle,cle,BadeJo00,pass_defended,0,,,,,
player,201309080cle,cle,BadeJo00,sacks,0.0,,,,,
player,201309080cle,cle,BadeJo00,tackles_combined,2,,,,,
player,201309080cle,cle,BadeJo00,tackles_solo,1,,,,,
player,201309080cle,cle,BadeJo00,tackles_assists,1,,,,,
player,201309080cle,cle,BadeJo00,tackles_loss,0,,,,,
player,201309080cle,cle,BadeJo00,qb_hits,0,,,,,
player,201309080cle,cle,BadeJo00,fumbles_rec,0,,,,,
player,201309080cle,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,BadeJo00,fumbles_forced,0,,,,,
player,201309080cle,cle,SheaJa00,def_int,0,,,,,
player,201309080cle,cle,SheaJa00,def_int_yds,0,,,,,
player,201309080cle,cle,SheaJa00,def_int_td,0,,,,,
player,201309080cle,cle,SheaJa00,def_int_long,0,,,,,
player,201309080cle,cle,SheaJa00,pass_defended,0,,,,,
player,201309080cle,cle,SheaJa00,sacks,0.0,,,,,
player,201309080cle,cle,SheaJa00,tackles_combined,2,,,,,
player,201309080cle,cle,SheaJa00,tackles_solo,0,,,,,
player,201309080cle,cle,SheaJa00,tackles_assists,2,,,,,
player,201309080cle,cle,SheaJa00,tackles_loss,0,,,,,
player,201309080cle,cle,SheaJa00,qb_hits,0,,,,,
player,201309080cle,cle,SheaJa00,fumbles_rec,0,,,,,
player,201309080cle,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,SheaJa00,fumbles_forced,0,,,,,
player,201309080cle,cle,TaylPh00,def_int,0,,,,,
player,201309080cle,cle,TaylPh00,def_int_yds,0,,,,,
player,201309080cle,cle,TaylPh00,def_int_td,0,,,,,
player,201309080cle,cle,TaylPh00,def_int_long,0,,,,,
player,201309080cle,cle,TaylPh00,pass_defended,0,,,,,
player,201309080cle,cle,TaylPh00,sacks,0.0,,,,,
player,201309080cle,cle,TaylPh00,tackles_combined,2,,,,,
player,201309080cle,cle,TaylPh00,tackles_solo,0,,,,,
player,201309080cle,cle,TaylPh00,tackles_assists,2,,,,,
player,201309080cle,cle,TaylPh00,tackles_loss,0,,,,,
player,201309080cle,cle,TaylPh00,qb_hits,0,,,,,
player,201309080cle,cle,TaylPh00,fumbles_rec,0,,,,,
player,201309080cle,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,TaylPh00,fumbles_forced,0,,,,,
player,201309080cle,cle,WinnBi00,def_int,0,,,,,
player,201309080cle,cle,WinnBi00,def_int_yds,0,,,,,
player,201309080cle,cle,WinnBi00,def_int_td,0,,,,,
player,201309080cle,cle,WinnBi00,def_int_long,0,,,,,
player,201309080cle,cle,WinnBi00,pass_defended,0,,,,,
player,201309080cle,cle,WinnBi00,sacks,0.0,,,,,
player,201309080cle,cle,WinnBi00,tackles_combined,2,,,,,
player,201309080cle,cle,WinnBi00,tackles_solo,2,,,,,
player,201309080cle,cle,WinnBi00,tackles_assists,0,,,,,
player,201309080cle,cle,WinnBi00,tackles_loss,0,,,,,
player,201309080cle,cle,WinnBi00,qb_hits,1,,,,,
player,201309080cle,cle,WinnBi00,fumbles_rec,0,,,,,
player,201309080cle,cle,WinnBi00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,WinnBi00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,WinnBi00,fumbles_forced,0,,,,,
player,201309080cle,cle,HadeJo99,def_int,0,,,,,
player,201309080cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201309080cle,cle,HadeJo99,def_int_td,0,,,,,
player,201309080cle,cle,HadeJo99,def_int_long,0,,,,,
player,201309080cle,cle,HadeJo99,pass_defended,1,,,,,
player,201309080cle,cle,HadeJo99,sacks,0.0,,,,,
player,201309080cle,cle,HadeJo99,tackles_combined,1,,,,,
player,201309080cle,cle,HadeJo99,tackles_solo,1,,,,,
player,201309080cle,cle,HadeJo99,tackles_assists,0,,,,,
player,201309080cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201309080cle,cle,HadeJo99,qb_hits,0,,,,,
player,201309080cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201309080cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201309080cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201309080cle,cle,KitcIs00,def_int,0,,,,,
player,201309080cle,cle,KitcIs00,def_int_yds,0,,,,,
player,201309080cle,cle,KitcIs00,def_int_td,0,,,,,
player,201309080cle,cle,KitcIs00,def_int_long,0,,,,,
player,201309080cle,cle,KitcIs00,pass_defended,0,,,,,
player,201309080cle,cle,KitcIs00,sacks,0.0,,,,,
player,201309080cle,cle,KitcIs00,tackles_combined,1,,,,,
player,201309080cle,cle,KitcIs00,tackles_solo,0,,,,,
player,201309080cle,cle,KitcIs00,tackles_assists,1,,,,,
player,201309080cle,cle,KitcIs00,tackles_loss,0,,,,,
player,201309080cle,cle,KitcIs00,qb_hits,0,,,,,
player,201309080cle,cle,KitcIs00,fumbles_rec,0,,,,,
player,201309080cle,cle,KitcIs00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,KitcIs00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,KitcIs00,fumbles_forced,0,,,,,
player,201309080cle,cle,McFaLe00,def_int,0,,,,,
player,201309080cle,cle,McFaLe00,def_int_yds,0,,,,,
player,201309080cle,cle,McFaLe00,def_int_td,0,,,,,
player,201309080cle,cle,McFaLe00,def_int_long,0,,,,,
player,201309080cle,cle,McFaLe00,pass_defended,0,,,,,
player,201309080cle,cle,McFaLe00,sacks,0.0,,,,,
player,201309080cle,cle,McFaLe00,tackles_combined,1,,,,,
player,201309080cle,cle,McFaLe00,tackles_solo,1,,,,,
player,201309080cle,cle,McFaLe00,tackles_assists,0,,,,,
player,201309080cle,cle,McFaLe00,tackles_loss,0,,,,,
player,201309080cle,cle,McFaLe00,qb_hits,0,,,,,
player,201309080cle,cle,McFaLe00,fumbles_rec,0,,,,,
player,201309080cle,cle,McFaLe00,fumbles_rec_yds,0,,,,,
player,201309080cle,cle,McFaLe00,fumbles_rec_td,0,,,,,
player,201309080cle,cle,McFaLe00,fumbles_forced,0,,,,,
player,201309080cle,cle,BenjTr00,def_int,0,,,,,
player,201309080cle,cle,BenjTr00,def_int_yds,0,,,,,
player,201309080cle,cle,BenjTr00,def_int_td,0,,,,,
player,201309080cle,cle,BenjTr00,def_int_long,0,,,,,
player,201309080cle,cle,BenjTr00,pass_defended,0,,,,,
player,201309080cle,cle,BenjTr00,sacks,0.0,,,,,
player,201309080cle,cle,BenjTr00,tackles_combined,0,,,,,
player,201309080cle,cle,BenjTr00,tackles_solo,0,,,,,
player,201309080cle,cle,BenjTr00,tackles_assists,0,,,,,
