game,2013,14,20131208,201312080rav,min,"Minnesota Vikings",26,rav,"Baltimore Ravens",29
player,201312080rav,rav,ByneJo00,tackles_combined,1,,,,,
player,201312080rav,rav,ByneJo00,tackles_solo,0,,,,,
player,201312080rav,rav,ByneJo00,tackles_assists,1,,,,,
player,201312080rav,rav,ByneJo00,tackles_loss,0,,,,,
player,201312080rav,rav,ByneJo00,qb_hits,0,,,,,
player,201312080rav,rav,ByneJo00,fumbles_rec,0,,,,,
player,201312080rav,rav,ByneJo00,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,ByneJo00,fumbles_rec_td,0,,,,,
player,201312080rav,rav,ByneJo00,fumbles_forced,0,,,,,
player,201312080rav,rav,CodyTe99,def_int,0,,,,,
player,201312080rav,rav,CodyTe99,def_int_yds,0,,,,,
player,201312080rav,rav,CodyTe99,def_int_td,0,,,,,
player,201312080rav,rav,CodyTe99,def_int_long,0,,,,,
player,201312080rav,rav,CodyTe99,pass_defended,0,,,,,
player,201312080rav,rav,CodyTe99,sacks,0.0,,,,,
player,201312080rav,rav,CodyTe99,tackles_combined,1,,,,,
player,201312080rav,rav,CodyTe99,tackles_solo,1,,,,,
player,201312080rav,rav,CodyTe99,tackles_assists,0,,,,,
player,201312080rav,rav,CodyTe99,tackles_loss,0,,,,,
player,201312080rav,rav,CodyTe99,qb_hits,0,,,,,
player,201312080rav,rav,CodyTe99,fumbles_rec,0,,,,,
player,201312080rav,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201312080rav,rav,CodyTe99,fumbles_forced,0,,,,,
player,201312080rav,rav,JuszKy00,def_int,0,,,,,
player,201312080rav,rav,JuszKy00,def_int_yds,0,,,,,
player,201312080rav,rav,JuszKy00,def_int_td,0,,,,,
player,201312080rav,rav,JuszKy00,def_int_long,0,,,,,
player,201312080rav,rav,JuszKy00,pass_defended,0,,,,,
player,201312080rav,rav,JuszKy00,sacks,0.0,,,,,
player,201312080rav,rav,JuszKy00,tackles_combined,1,,,,,
player,201312080rav,rav,JuszKy00,tackles_solo,1,,,,,
player,201312080rav,rav,JuszKy00,tackles_assists,0,,,,,
player,201312080rav,rav,JuszKy00,tackles_loss,0,,,,,
player,201312080rav,rav,JuszKy00,qb_hits,0,,,,,
player,201312080rav,rav,JuszKy00,fumbles_rec,0,,,,,
player,201312080rav,rav,JuszKy00,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,JuszKy00,fumbles_rec_td,0,,,,,
player,201312080rav,rav,JuszKy00,fumbles_forced,0,,,,,
player,201312080rav,rav,McPhPe00,def_int,0,,,,,
player,201312080rav,rav,McPhPe00,def_int_yds,0,,,,,
player,201312080rav,rav,McPhPe00,def_int_td,0,,,,,
player,201312080rav,rav,McPhPe00,def_int_long,0,,,,,
player,201312080rav,rav,McPhPe00,pass_defended,0,,,,,
player,201312080rav,rav,McPhPe00,sacks,0.0,,,,,
player,201312080rav,rav,McPhPe00,tackles_combined,1,,,,,
player,201312080rav,rav,McPhPe00,tackles_solo,0,,,,,
player,201312080rav,rav,McPhPe00,tackles_assists,1,,,,,
player,201312080rav,rav,McPhPe00,tackles_loss,0,,,,,
player,201312080rav,rav,McPhPe00,qb_hits,0,,,,,
player,201312080rav,rav,McPhPe00,fumbles_rec,0,,,,,
player,201312080rav,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201312080rav,rav,McPhPe00,fumbles_forced,0,,,,,
player,201312080rav,rav,NgatHa20,def_int,0,,,,,
player,201312080rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201312080rav,rav,NgatHa20,def_int_td,0,,,,,
player,201312080rav,rav,NgatHa20,def_int_long,0,,,,,
player,201312080rav,rav,NgatHa20,pass_defended,0,,,,,
player,201312080rav,rav,NgatHa20,sacks,0.0,,,,,
player,201312080rav,rav,NgatHa20,tackles_combined,1,,,,,
player,201312080rav,rav,NgatHa20,tackles_solo,0,,,,,
player,201312080rav,rav,NgatHa20,tackles_assists,1,,,,,
player,201312080rav,rav,NgatHa20,tackles_loss,0,,,,,
player,201312080rav,rav,NgatHa20,qb_hits,0,,,,,
player,201312080rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201312080rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201312080rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201312080rav,rav,SmitJi03,def_int,0,,,,,
player,201312080rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201312080rav,rav,SmitJi03,def_int_td,0,,,,,
player,201312080rav,rav,SmitJi03,def_int_long,0,,,,,
player,201312080rav,rav,SmitJi03,pass_defended,1,,,,,
player,201312080rav,rav,SmitJi03,sacks,0.0,,,,,
player,201312080rav,rav,SmitJi03,tackles_combined,1,,,,,
player,201312080rav,rav,SmitJi03,tackles_solo,1,,,,,
player,201312080rav,rav,SmitJi03,tackles_assists,0,,,,,
player,201312080rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201312080rav,rav,SmitJi03,qb_hits,0,,,,,
player,201312080rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201312080rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201312080rav,rav,SmitJi03,fumbles_forced,1,,,,,
player,201312080rav,rav,UpshCo00,def_int,0,,,,,
player,201312080rav,rav,UpshCo00,def_int_yds,0,,,,,
player,201312080rav,rav,UpshCo00,def_int_td,0,,,,,
player,201312080rav,rav,UpshCo00,def_int_long,0,,,,,
player,201312080rav,rav,UpshCo00,pass_defended,1,,,,,
player,201312080rav,rav,UpshCo00,sacks,0.0,,,,,
player,201312080rav,rav,UpshCo00,tackles_combined,1,,,,,
player,201312080rav,rav,UpshCo00,tackles_solo,0,,,,,
player,201312080rav,rav,UpshCo00,tackles_assists,1,,,,,
player,201312080rav,rav,UpshCo00,tackles_loss,0,,,,,
player,201312080rav,rav,UpshCo00,qb_hits,1,,,,,
player,201312080rav,rav,UpshCo00,fumbles_rec,0,,,,,
player,201312080rav,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201312080rav,rav,UpshCo00,fumbles_forced,0,,,,,
player,201312080rav,min,SherMa20,kick_ret,0,,,,,
player,201312080rav,min,SherMa20,kick_ret_yds,0,,,,,
player,201312080rav,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201312080rav,min,SherMa20,kick_ret_td,0,,,,,
player,201312080rav,min,SherMa20,kick_ret_long,0,,,,,
player,201312080rav,min,SherMa20,punt_ret,1,,,,,
player,201312080rav,min,SherMa20,punt_ret_yds,14,,,,,
player,201312080rav,min,SherMa20,punt_ret_yds_per_ret,14.0,,,,,
player,201312080rav,min,SherMa20,punt_ret_td,0,,,,,
player,201312080rav,min,SherMa20,punt_ret_long,14,,,,,
player,201312080rav,min,PattCo00,kick_ret,4,,,,,
player,201312080rav,min,PattCo00,kick_ret_yds,111,,,,,
player,201312080rav,min,PattCo00,kick_ret_yds_per_ret,27.8,,,,,
player,201312080rav,min,PattCo00,kick_ret_td,0,,,,,
player,201312080rav,min,PattCo00,kick_ret_long,42,,,,,
player,201312080rav,min,PattCo00,punt_ret,0,,,,,
player,201312080rav,min,PattCo00,punt_ret_yds,0,,,,,
player,201312080rav,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201312080rav,min,PattCo00,punt_ret_td,0,,,,,
player,201312080rav,min,PattCo00,punt_ret_long,0,,,,,
player,201312080rav,min,AsiaMa00,kick_ret,1,,,,,
player,201312080rav,min,AsiaMa00,kick_ret_yds,20,,,,,
player,201312080rav,min,AsiaMa00,kick_ret_yds_per_ret,20.0,,,,,
player,201312080rav,min,AsiaMa00,kick_ret_td,0,,,,,
player,201312080rav,min,AsiaMa00,kick_ret_long,20,,,,,
player,201312080rav,min,AsiaMa00,punt_ret,0,,,,,
player,201312080rav,min,AsiaMa00,punt_ret_yds,0,,,,,
player,201312080rav,min,AsiaMa00,punt_ret_yds_per_ret,,,,,,
player,201312080rav,min,AsiaMa00,punt_ret_td,0,,,,,
player,201312080rav,min,AsiaMa00,punt_ret_long,0,,,,,
player,201312080rav,rav,JoneJa03,kick_ret,4,,,,,
player,201312080rav,rav,JoneJa03,kick_ret_yds,152,,,,,
player,201312080rav,rav,JoneJa03,kick_ret_yds_per_ret,38.0,,,,,
player,201312080rav,rav,JoneJa03,kick_ret_td,1,,,,,
player,201312080rav,rav,JoneJa03,kick_ret_long,77,,,,,
player,201312080rav,rav,JoneJa03,punt_ret,4,,,,,
player,201312080rav,rav,JoneJa03,punt_ret_yds,44,,,,,
player,201312080rav,rav,JoneJa03,punt_ret_yds_per_ret,11.0,,,,,
player,201312080rav,rav,JoneJa03,punt_ret_td,0,,,,,
player,201312080rav,rav,JoneJa03,punt_ret_long,22,,,,,
player,201312080rav,min,WalsBl00,xpm,2,,,,,
player,201312080rav,min,WalsBl00,xpa,2,,,,,
player,201312080rav,min,WalsBl00,fgm,2,,,,,
player,201312080rav,min,WalsBl00,fga,2,,,,,
player,201312080rav,min,WalsBl00,punt,0,,,,,
player,201312080rav,min,WalsBl00,punt_yds,0,,,,,
player,201312080rav,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201312080rav,min,WalsBl00,punt_long,0,,,,,
player,201312080rav,min,LockJe00,xpm,,,,,,
player,201312080rav,min,LockJe00,xpa,,,,,,
player,201312080rav,min,LockJe00,fgm,,,,,,
player,201312080rav,min,LockJe00,fga,,,,,,
player,201312080rav,min,LockJe00,punt,9,,,,,
player,201312080rav,min,LockJe00,punt_yds,397,,,,,
player,201312080rav,min,LockJe00,punt_yds_per_punt,44.1,,,,,
player,201312080rav,min,LockJe00,punt_long,54,,,,,
player,201312080rav,rav,TuckJu00,xpm,3,,,,,
player,201312080rav,rav,TuckJu00,xpa,3,,,,,
player,201312080rav,rav,TuckJu00,fgm,,,,,,
player,201312080rav,rav,TuckJu00,fga,,,,,,
player,201312080rav,rav,TuckJu00,punt,0,,,,,
player,201312080rav,rav,TuckJu00,punt_yds,0,,,,,
player,201312080rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201312080rav,rav,TuckJu00,punt_long,0,,,,,
player,201312080rav,rav,KochSa20,xpm,,,,,,
player,201312080rav,rav,KochSa20,xpa,,,,,,
player,201312080rav,rav,KochSa20,fgm,,,,,,
player,201312080rav,rav,KochSa20,fga,,,,,,
player,201312080rav,rav,KochSa20,punt,6,,,,,
player,201312080rav,rav,KochSa20,punt_yds,328,,,,,
player,201312080rav,rav,KochSa20,punt_yds_per_punt,54.7,,,,,
player,201312080rav,rav,KochSa20,punt_long,69,,,,,
player,201312080rav,rav,MonrEu20,pos,T,,,,,
player,201312080rav,rav,MonrEu20,offense,85,,,,,
player,201312080rav,rav,MonrEu20,off_pct,100%,,,,,
player,201312080rav,rav,MonrEu20,defense,0,,,,,
player,201312080rav,rav,MonrEu20,def_pct,0%,,,,,
player,201312080rav,rav,MonrEu20,special_teams,3,,,,,
player,201312080rav,rav,MonrEu20,st_pct,9%,,,,,
player,201312080rav,rav,ShipA.20,pos,C,,,,,
player,201312080rav,rav,ShipA.20,offense,85,,,,,
player,201312080rav,rav,ShipA.20,off_pct,100%,,,,,
player,201312080rav,rav,ShipA.20,defense,0,,,,,
player,201312080rav,rav,ShipA.20,def_pct,0%,,,,,
player,201312080rav,rav,ShipA.20,special_teams,3,,,,,
player,201312080rav,rav,ShipA.20,st_pct,9%,,,,,
player,201312080rav,rav,OherMi20,pos,T,,,,,
player,201312080rav,rav,OherMi20,offense,85,,,,,
player,201312080rav,rav,OherMi20,off_pct,100%,,,,,
player,201312080rav,rav,OherMi20,defense,0,,,,,
player,201312080rav,rav,OherMi20,def_pct,0%,,,,,
player,201312080rav,rav,OherMi20,special_teams,3,,,,,
player,201312080rav,rav,OherMi20,st_pct,9%,,,,,
player,201312080rav,rav,YandMa20,pos,G,,,,,
player,201312080rav,rav,YandMa20,offense,85,,,,,
player,201312080rav,rav,YandMa20,off_pct,100%,,,,,
player,201312080rav,rav,YandMa20,defense,0,,,,,
player,201312080rav,rav,YandMa20,def_pct,0%,,,,,
player,201312080rav,rav,YandMa20,special_teams,3,,,,,
player,201312080rav,rav,YandMa20,st_pct,9%,,,,,
player,201312080rav,rav,FlacJo00,pos,QB,,,,,
player,201312080rav,rav,FlacJo00,offense,85,,,,,
player,201312080rav,rav,FlacJo00,off_pct,100%,,,,,
player,201312080rav,rav,FlacJo00,defense,0,,,,,
player,201312080rav,rav,FlacJo00,def_pct,0%,,,,,
player,201312080rav,rav,FlacJo00,special_teams,0,,,,,
player,201312080rav,rav,FlacJo00,st_pct,0%,,,,,
player,201312080rav,rav,GradGi00,pos,C,,,,,
player,201312080rav,rav,GradGi00,offense,85,,,,,
player,201312080rav,rav,GradGi00,off_pct,100%,,,,,
player,201312080rav,rav,GradGi00,defense,0,,,,,
player,201312080rav,rav,GradGi00,def_pct,0%,,,,,
player,201312080rav,rav,GradGi00,special_teams,0,,,,,
player,201312080rav,rav,GradGi00,st_pct,0%,,,,,
player,201312080rav,rav,SmitTo02,pos,WR,,,,,
player,201312080rav,rav,SmitTo02,offense,80,,,,,
player,201312080rav,rav,SmitTo02,off_pct,94%,,,,,
player,201312080rav,rav,SmitTo02,defense,0,,,,,
player,201312080rav,rav,SmitTo02,def_pct,0%,,,,,
player,201312080rav,rav,SmitTo02,special_teams,0,,,,,
player,201312080rav,rav,SmitTo02,st_pct,0%,,,,,
player,201312080rav,rav,JoneJa03,pos,WR,,,,,
player,201312080rav,rav,JoneJa03,offense,78,,,,,
player,201312080rav,rav,JoneJa03,off_pct,92%,,,,,
player,201312080rav,rav,JoneJa03,defense,0,,,,,
player,201312080rav,rav,JoneJa03,def_pct,0%,,,,,
player,201312080rav,rav,JoneJa03,special_teams,13,,,,,
player,201312080rav,rav,JoneJa03,st_pct,39%,,,,,
player,201312080rav,rav,BrowMa00,pos,WR,,,,,
player,201312080rav,rav,BrowMa00,offense,65,,,,,
player,201312080rav,rav,BrowMa00,off_pct,76%,,,,,
player,201312080rav,rav,BrowMa00,defense,0,,,,,
player,201312080rav,rav,BrowMa00,def_pct,0%,,,,,
player,201312080rav,rav,BrowMa00,special_teams,0,,,,,
player,201312080rav,rav,BrowMa00,st_pct,0%,,,,,
player,201312080rav,rav,RiceRa00,pos,RB,,,,,
player,201312080rav,rav,RiceRa00,offense,61,,,,,
player,201312080rav,rav,RiceRa00,off_pct,72%,,,,,
player,201312080rav,rav,RiceRa00,defense,0,,,,,
player,201312080rav,rav,RiceRa00,def_pct,0%,,,,,
player,201312080rav,rav,RiceRa00,special_teams,0,,,,,
player,201312080rav,rav,RiceRa00,st_pct,0%,,,,,
player,201312080rav,rav,DickEd00,pos,TE,,,,,
player,201312080rav,rav,DickEd00,offense,49,,,,,
player,201312080rav,rav,DickEd00,off_pct,58%,,,,,
player,201312080rav,rav,DickEd00,defense,0,,,,,
player,201312080rav,rav,DickEd00,def_pct,0%,,,,,
player,201312080rav,rav,DickEd00,special_teams,15,,,,,
player,201312080rav,rav,DickEd00,st_pct,45%,,,,,
player,201312080rav,rav,PittDe00,pos,TE,,,,,
player,201312080rav,rav,PittDe00,offense,36,,,,,
player,201312080rav,rav,PittDe00,off_pct,42%,,,,,
player,201312080rav,rav,PittDe00,defense,0,,,,,
player,201312080rav,rav,PittDe00,def_pct,0%,,,,,
player,201312080rav,rav,PittDe00,special_teams,0,,,,,
player,201312080rav,rav,PittDe00,st_pct,0%,,,,,
player,201312080rav,rav,PierBe00,pos,RB,,,,,
player,201312080rav,rav,PierBe00,offense,24,,,,,
player,201312080rav,rav,PierBe00,off_pct,28%,,,,,
player,201312080rav,rav,PierBe00,defense,0,,,,,
player,201312080rav,rav,PierBe00,def_pct,0%,,,,,
player,201312080rav,rav,PierBe00,special_teams,1,,,,,
player,201312080rav,rav,PierBe00,st_pct,3%,,,,,
player,201312080rav,rav,LeacVo00,pos,FB,,,,,
player,201312080rav,rav,LeacVo00,offense,12,,,,,
player,201312080rav,rav,LeacVo00,off_pct,14%,,,,,
player,201312080rav,rav,LeacVo00,defense,0,,,,,
player,201312080rav,rav,LeacVo00,def_pct,0%,,,,,
player,201312080rav,rav,LeacVo00,special_teams,6,,,,,
player,201312080rav,rav,LeacVo00,st_pct,18%,,,,,
player,201312080rav,rav,StokBr00,pos,WR,,,,,
player,201312080rav,rav,StokBr00,offense,8,,,,,
player,201312080rav,rav,StokBr00,off_pct,9%,,,,,
player,201312080rav,rav,StokBr00,defense,0,,,,,
player,201312080rav,rav,StokBr00,def_pct,0%,,,,,
player,201312080rav,rav,StokBr00,special_teams,0,,,,,
player,201312080rav,rav,StokBr00,st_pct,0%,,,,,
player,201312080rav,rav,WagnRi00,pos,T,,,,,
player,201312080rav,rav,WagnRi00,offense,7,,,,,
player,201312080rav,rav,WagnRi00,off_pct,8%,,,,,
player,201312080rav,rav,WagnRi00,defense,0,,,,,
player,201312080rav,rav,WagnRi00,def_pct,0%,,,,,
player,201312080rav,rav,WagnRi00,special_teams,3,,,,,
player,201312080rav,rav,WagnRi00,st_pct,9%,,,,,
player,201312080rav,rav,ReidJa00,pos,G,,,,,
player,201312080rav,rav,ReidJa00,offense,5,,,,,
player,201312080rav,rav,ReidJa00,off_pct,6%,,,,,
player,201312080rav,rav,ReidJa00,defense,0,,,,,
player,201312080rav,rav,ReidJa00,def_pct,0%,,,,,
player,201312080rav,rav,ReidJa00,special_teams,3,,,,,
player,201312080rav,rav,ReidJa00,st_pct,9%,,,,,
player,201312080rav,rav,ElamMa00,pos,SS,,,,,
player,201312080rav,rav,ElamMa00,offense,0,,,,,
player,201312080rav,rav,ElamMa00,off_pct,0%,,,,,
player,201312080rav,rav,ElamMa00,defense,66,,,,,
player,201312080rav,rav,ElamMa00,def_pct,100%,,,,,
player,201312080rav,rav,ElamMa00,special_teams,6,,,,,
player,201312080rav,rav,ElamMa00,st_pct,18%,,,,,
player,201312080rav,rav,IhedJa00,pos,SS,,,,,
player,201312080rav,rav,IhedJa00,offense,0,,,,,
player,201312080rav,rav,IhedJa00,off_pct,0%,,,,,
player,201312080rav,rav,IhedJa00,defense,66,,,,,
player,201312080rav,rav,IhedJa00,def_pct,100%,,,,,
player,201312080rav,rav,IhedJa00,special_teams,5,,,,,
player,201312080rav,rav,IhedJa00,st_pct,15%,,,,,
player,201312080rav,rav,SmitJi03,pos,CB,,,,,
player,201312080rav,rav,SmitJi03,offense,0,,,,,
player,201312080rav,rav,SmitJi03,off_pct,0%,,,,,
player,201312080rav,rav,SmitJi03,defense,66,,,,,
player,201312080rav,rav,SmitJi03,def_pct,100%,,,,,
player,201312080rav,rav,SmitJi03,special_teams,0,,,,,
player,201312080rav,rav,SmitJi03,st_pct,0%,,,,,
player,201312080rav,rav,SmitDa24,pos,LB,,,,,
player,201312080rav,rav,SmitDa24,offense,0,,,,,
player,201312080rav,rav,SmitDa24,off_pct,0%,,,,,
player,201312080rav,rav,SmitDa24,defense,66,,,,,
player,201312080rav,rav,SmitDa24,def_pct,100%,,,,,
player,201312080rav,rav,SmitDa24,special_teams,0,,,,,
player,201312080rav,rav,SmitDa24,st_pct,0%,,,,,
player,201312080rav,rav,WebbLa99,pos,CB,,,,,
player,201312080rav,rav,WebbLa99,offense,0,,,,,
player,201312080rav,rav,WebbLa99,off_pct,0%,,,,,
player,201312080rav,rav,WebbLa99,defense,63,,,,,
player,201312080rav,rav,WebbLa99,def_pct,95%,,,,,
player,201312080rav,rav,WebbLa99,special_teams,2,,,,,
player,201312080rav,rav,WebbLa99,st_pct,6%,,,,,
player,201312080rav,rav,UpshCo00,pos,LB,,,,,
player,201312080rav,rav,UpshCo00,offense,0,,,,,
player,201312080rav,rav,UpshCo00,off_pct,0%,,,,,
player,201312080rav,rav,UpshCo00,defense,60,,,,,
player,201312080rav,rav,UpshCo00,def_pct,91%,,,,,
player,201312080rav,rav,UpshCo00,special_teams,5,,,,,
player,201312080rav,rav,UpshCo00,st_pct,15%,,,,,
player,201312080rav,rav,SuggTe99,pos,LB,,,,,
player,201312080rav,rav,SuggTe99,offense,0,,,,,
player,201312080rav,rav,SuggTe99,off_pct,0%,,,,,
player,201312080rav,rav,SuggTe99,defense,60,,,,,
player,201312080rav,rav,SuggTe99,def_pct,91%,,,,,
player,201312080rav,rav,SuggTe99,special_teams,0,,,,,
player,201312080rav,rav,SuggTe99,st_pct,0%,,,,,
player,201312080rav,rav,NgatHa20,pos,NT,,,,,
player,201312080rav,rav,NgatHa20,offense,0,,,,,
player,201312080rav,rav,NgatHa20,off_pct,0%,,,,,
player,201312080rav,rav,NgatHa20,defense,50,,,,,
player,201312080rav,rav,NgatHa20,def_pct,76%,,,,,
player,201312080rav,rav,NgatHa20,special_teams,0,,,,,
player,201312080rav,rav,NgatHa20,st_pct,0%,,,,,
player,201312080rav,rav,JoneAr22,pos,DT,,,,,
player,201312080rav,rav,JoneAr22,offense,0,,,,,
player,201312080rav,rav,JoneAr22,off_pct,0%,,,,,
player,201312080rav,rav,JoneAr22,defense,38,,,,,
player,201312080rav,rav,JoneAr22,def_pct,58%,,,,,
player,201312080rav,rav,JoneAr22,special_teams,4,,,,,
player,201312080rav,rav,JoneAr22,st_pct,12%,,,,,
player,201312080rav,rav,McClJa01,pos,LB,,,,,
player,201312080rav,rav,McClJa01,offense,0,,,,,
player,201312080rav,rav,McClJa01,off_pct,0%,,,,,
player,201312080rav,rav,McClJa01,defense,37,,,,,
player,201312080rav,rav,McClJa01,def_pct,56%,,,,,
player,201312080rav,rav,McClJa01,special_teams,6,,,,,
player,201312080rav,rav,McClJa01,st_pct,18%,,,,,
player,201312080rav,rav,CantCh21,pos,DE,,,,,
player,201312080rav,rav,CantCh21,offense,0,,,,,
player,201312080rav,rav,CantCh21,off_pct,0%,,,,,
player,201312080rav,rav,CantCh21,defense,36,,,,,
player,201312080rav,rav,CantCh21,def_pct,55%,,,,,
player,201312080rav,rav,CantCh21,special_teams,4,,,,,
player,201312080rav,rav,CantCh21,st_pct,12%,,,,,
player,201312080rav,rav,GrahCo99,pos,CB,,,,,
player,201312080rav,rav,GrahCo99,offense,0,,,,,
player,201312080rav,rav,GrahCo99,off_pct,0%,,,,,
player,201312080rav,rav,GrahCo99,defense,32,,,,,
player,201312080rav,rav,GrahCo99,def_pct,48%,,,,,
player,201312080rav,rav,GrahCo99,special_teams,19,,,,,
player,201312080rav,rav,GrahCo99,st_pct,58%,,,,,
player,201312080rav,rav,McPhPe00,pos,LB,,,,,
player,201312080rav,rav,McPhPe00,offense,0,,,,,
player,201312080rav,rav,McPhPe00,off_pct,0%,,,,,
player,201312080rav,rav,McPhPe00,defense,19,,,,,
player,201312080rav,rav,McPhPe00,def_pct,29%,,,,,
player,201312080rav,rav,McPhPe00,special_teams,10,,,,,
player,201312080rav,rav,McPhPe00,st_pct,30%,,,,,
player,201312080rav,rav,CodyTe99,pos,NT,,,,,
player,201312080rav,rav,CodyTe99,offense,0,,,,,
player,201312080rav,rav,CodyTe99,off_pct,0%,,,,,
player,201312080rav,rav,CodyTe99,defense,18,,,,,
player,201312080rav,rav,CodyTe99,def_pct,27%,,,,,
player,201312080rav,rav,CodyTe99,special_teams,4,,,,,
player,201312080rav,rav,CodyTe99,st_pct,12%,,,,,
player,201312080rav,rav,ByneJo00,pos,LB,,,,,
player,201312080rav,rav,ByneJo00,offense,0,,,,,
player,201312080rav,rav,ByneJo00,off_pct,0%,,,,,
player,201312080rav,rav,ByneJo00,defense,16,,,,,
player,201312080rav,rav,ByneJo00,def_pct,24%,,,,,
player,201312080rav,rav,ByneJo00,special_teams,28,,,,,
player,201312080rav,rav,ByneJo00,st_pct,85%,,,,,
player,201312080rav,rav,TysoDe00,pos,DE,,,,,
player,201312080rav,rav,TysoDe00,offense,0,,,,,
player,201312080rav,rav,TysoDe00,off_pct,0%,,,,,
player,201312080rav,rav,TysoDe00,defense,13,,,,,
player,201312080rav,rav,TysoDe00,def_pct,20%,,,,,
player,201312080rav,rav,TysoDe00,special_teams,6,,,,,
player,201312080rav,rav,TysoDe00,st_pct,18%,,,,,
player,201312080rav,rav,BrowAr00,pos,LB,,,,,
player,201312080rav,rav,BrowAr00,offense,0,,,,,
player,201312080rav,rav,BrowAr00,off_pct,0%,,,,,
player,201312080rav,rav,BrowAr00,defense,11,,,,,
player,201312080rav,rav,BrowAr00,def_pct,17%,,,,,
player,201312080rav,rav,BrowAr00,special_teams,19,,,,,
player,201312080rav,rav,BrowAr00,st_pct,58%,,,,,
player,201312080rav,rav,McClAl00,pos,LB,,,,,
player,201312080rav,rav,McClAl00,offense,0,,,,,
player,201312080rav,rav,McClAl00,off_pct,0%,,,,,
player,201312080rav,rav,McClAl00,defense,5,,,,,
player,201312080rav,rav,McClAl00,def_pct,8%,,,,,
player,201312080rav,rav,McClAl00,special_teams,28,,,,,
player,201312080rav,rav,McClAl00,st_pct,85%,,,,,
player,201312080rav,rav,SimoJo01,pos,LB,,,,,
player,201312080rav,rav,SimoJo01,offense,0,,,,,
player,201312080rav,rav,SimoJo01,off_pct,0%,,,,,
player,201312080rav,rav,SimoJo01,defense,3,,,,,
player,201312080rav,rav,SimoJo01,def_pct,5%,,,,,
player,201312080rav,rav,SimoJo01,special_teams,8,,,,,
player,201312080rav,rav,SimoJo01,st_pct,24%,,,,,
player,201312080rav,rav,BrowCh05,pos,CB,,,,,
player,201312080rav,rav,BrowCh05,offense,0,,,,,
player,201312080rav,rav,BrowCh05,off_pct,0%,,,,,
player,201312080rav,rav,BrowCh05,defense,1,,,,,
player,201312080rav,rav,BrowCh05,def_pct,2%,,,,,
player,201312080rav,rav,BrowCh05,special_teams,24,,,,,
player,201312080rav,rav,BrowCh05,st_pct,73%,,,,,
player,201312080rav,rav,MileJe00,pos,FS,,,,,
player,201312080rav,rav,MileJe00,offense,0,,,,,
player,201312080rav,rav,MileJe00,off_pct,0%,,,,,
player,201312080rav,rav,MileJe00,defense,0,,,,,
player,201312080rav,rav,MileJe00,def_pct,0%,,,,,
player,201312080rav,rav,MileJe00,special_teams,30,,,,,
player,201312080rav,rav,MileJe00,st_pct,91%,,,,,
player,201312080rav,rav,LeviAn00,pos,SS,,,,,
player,201312080rav,rav,LeviAn00,offense,0,,,,,
player,201312080rav,rav,LeviAn00,off_pct,0%,,,,,
player,201312080rav,rav,LeviAn00,defense,0,,,,,
player,201312080rav,rav,LeviAn00,def_pct,0%,,,,,
player,201312080rav,rav,LeviAn00,special_teams,30,,,,,
player,201312080rav,rav,LeviAn00,st_pct,91%,,,,,
player,201312080rav,rav,JuszKy00,pos,FB,,,,,
player,201312080rav,rav,JuszKy00,offense,0,,,,,
player,201312080rav,rav,JuszKy00,off_pct,0%,,,,,
player,201312080rav,rav,JuszKy00,defense,0,,,,,
player,201312080rav,rav,JuszKy00,def_pct,0%,,,,,
player,201312080rav,rav,JuszKy00,special_teams,26,,,,,
player,201312080rav,rav,JuszKy00,st_pct,79%,,,,,
player,201312080rav,rav,JackAs00,pos,CB,,,,,
player,201312080rav,rav,JackAs00,offense,0,,,,,
player,201312080rav,rav,JackAs00,off_pct,0%,,,,,
player,201312080rav,rav,JackAs00,defense,0,,,,,
player,201312080rav,rav,JackAs00,def_pct,0%,,,,,
player,201312080rav,rav,JackAs00,special_teams,14,,,,,
player,201312080rav,rav,JackAs00,st_pct,42%,,,,,
player,201312080rav,rav,CoxxMo00,pos,LS,,,,,
player,201312080rav,rav,CoxxMo00,offense,0,,,,,
