game,2013,10,20131110,201311100gnb,phi,"Philadelphia Eagles",27,gnb,"Green Bay Packers",13
player,201311100gnb,phi,RyanDe20,qb_hits,0,,,,,
player,201311100gnb,phi,RyanDe20,fumbles_rec,0,,,,,
player,201311100gnb,phi,RyanDe20,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,RyanDe20,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,RyanDe20,fumbles_forced,0,,,,,
player,201311100gnb,phi,BoykBr00,def_int,1,,,,,
player,201311100gnb,phi,BoykBr00,def_int_yds,76,,,,,
player,201311100gnb,phi,BoykBr00,def_int_td,0,,,,,
player,201311100gnb,phi,BoykBr00,def_int_long,76,,,,,
player,201311100gnb,phi,BoykBr00,pass_defended,1,,,,,
player,201311100gnb,phi,BoykBr00,sacks,0.0,,,,,
player,201311100gnb,phi,BoykBr00,tackles_combined,3,,,,,
player,201311100gnb,phi,BoykBr00,tackles_solo,3,,,,,
player,201311100gnb,phi,BoykBr00,tackles_assists,0,,,,,
player,201311100gnb,phi,BoykBr00,tackles_loss,0,,,,,
player,201311100gnb,phi,BoykBr00,qb_hits,0,,,,,
player,201311100gnb,phi,BoykBr00,fumbles_rec,0,,,,,
player,201311100gnb,phi,BoykBr00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,BoykBr00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,BoykBr00,fumbles_forced,0,,,,,
player,201311100gnb,phi,CurrVi00,def_int,0,,,,,
player,201311100gnb,phi,CurrVi00,def_int_yds,0,,,,,
player,201311100gnb,phi,CurrVi00,def_int_td,0,,,,,
player,201311100gnb,phi,CurrVi00,def_int_long,0,,,,,
player,201311100gnb,phi,CurrVi00,pass_defended,1,,,,,
player,201311100gnb,phi,CurrVi00,sacks,1.0,,,,,
player,201311100gnb,phi,CurrVi00,tackles_combined,4,,,,,
player,201311100gnb,phi,CurrVi00,tackles_solo,3,,,,,
player,201311100gnb,phi,CurrVi00,tackles_assists,1,,,,,
player,201311100gnb,phi,CurrVi00,tackles_loss,1,,,,,
player,201311100gnb,phi,CurrVi00,qb_hits,1,,,,,
player,201311100gnb,phi,CurrVi00,fumbles_rec,0,,,,,
player,201311100gnb,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,CurrVi00,fumbles_forced,0,,,,,
player,201311100gnb,phi,ColeTr20,def_int,0,,,,,
player,201311100gnb,phi,ColeTr20,def_int_yds,0,,,,,
player,201311100gnb,phi,ColeTr20,def_int_td,0,,,,,
player,201311100gnb,phi,ColeTr20,def_int_long,0,,,,,
player,201311100gnb,phi,ColeTr20,pass_defended,0,,,,,
player,201311100gnb,phi,ColeTr20,sacks,0.0,,,,,
player,201311100gnb,phi,ColeTr20,tackles_combined,8,,,,,
player,201311100gnb,phi,ColeTr20,tackles_solo,6,,,,,
player,201311100gnb,phi,ColeTr20,tackles_assists,2,,,,,
player,201311100gnb,phi,ColeTr20,tackles_loss,0,,,,,
player,201311100gnb,phi,ColeTr20,qb_hits,0,,,,,
player,201311100gnb,phi,ColeTr20,fumbles_rec,0,,,,,
player,201311100gnb,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,ColeTr20,fumbles_forced,0,,,,,
player,201311100gnb,phi,WillCa99,def_int,0,,,,,
player,201311100gnb,phi,WillCa99,def_int_yds,0,,,,,
player,201311100gnb,phi,WillCa99,def_int_td,0,,,,,
player,201311100gnb,phi,WillCa99,def_int_long,0,,,,,
player,201311100gnb,phi,WillCa99,pass_defended,0,,,,,
player,201311100gnb,phi,WillCa99,sacks,0.0,,,,,
player,201311100gnb,phi,WillCa99,tackles_combined,7,,,,,
player,201311100gnb,phi,WillCa99,tackles_solo,7,,,,,
player,201311100gnb,phi,WillCa99,tackles_assists,0,,,,,
player,201311100gnb,phi,WillCa99,tackles_loss,0,,,,,
player,201311100gnb,phi,WillCa99,qb_hits,0,,,,,
player,201311100gnb,phi,WillCa99,fumbles_rec,0,,,,,
player,201311100gnb,phi,WillCa99,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,WillCa99,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,WillCa99,fumbles_forced,0,,,,,
player,201311100gnb,phi,AlleNa99,def_int,0,,,,,
player,201311100gnb,phi,AlleNa99,def_int_yds,0,,,,,
player,201311100gnb,phi,AlleNa99,def_int_td,0,,,,,
player,201311100gnb,phi,AlleNa99,def_int_long,0,,,,,
player,201311100gnb,phi,AlleNa99,pass_defended,0,,,,,
player,201311100gnb,phi,AlleNa99,sacks,0.0,,,,,
player,201311100gnb,phi,AlleNa99,tackles_combined,5,,,,,
player,201311100gnb,phi,AlleNa99,tackles_solo,4,,,,,
player,201311100gnb,phi,AlleNa99,tackles_assists,1,,,,,
player,201311100gnb,phi,AlleNa99,tackles_loss,0,,,,,
player,201311100gnb,phi,AlleNa99,qb_hits,0,,,,,
player,201311100gnb,phi,AlleNa99,fumbles_rec,0,,,,,
player,201311100gnb,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,AlleNa99,fumbles_forced,1,,,,,
player,201311100gnb,phi,BarwCo99,def_int,0,,,,,
player,201311100gnb,phi,BarwCo99,def_int_yds,0,,,,,
player,201311100gnb,phi,BarwCo99,def_int_td,0,,,,,
player,201311100gnb,phi,BarwCo99,def_int_long,0,,,,,
player,201311100gnb,phi,BarwCo99,pass_defended,1,,,,,
player,201311100gnb,phi,BarwCo99,sacks,0.0,,,,,
player,201311100gnb,phi,BarwCo99,tackles_combined,5,,,,,
player,201311100gnb,phi,BarwCo99,tackles_solo,3,,,,,
player,201311100gnb,phi,BarwCo99,tackles_assists,2,,,,,
player,201311100gnb,phi,BarwCo99,tackles_loss,0,,,,,
player,201311100gnb,phi,BarwCo99,qb_hits,0,,,,,
player,201311100gnb,phi,BarwCo99,fumbles_rec,0,,,,,
player,201311100gnb,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,BarwCo99,fumbles_forced,0,,,,,
player,201311100gnb,phi,ChunPa99,def_int,0,,,,,
player,201311100gnb,phi,ChunPa99,def_int_yds,0,,,,,
player,201311100gnb,phi,ChunPa99,def_int_td,0,,,,,
player,201311100gnb,phi,ChunPa99,def_int_long,0,,,,,
player,201311100gnb,phi,ChunPa99,pass_defended,1,,,,,
player,201311100gnb,phi,ChunPa99,sacks,0.0,,,,,
player,201311100gnb,phi,ChunPa99,tackles_combined,5,,,,,
player,201311100gnb,phi,ChunPa99,tackles_solo,4,,,,,
player,201311100gnb,phi,ChunPa99,tackles_assists,1,,,,,
player,201311100gnb,phi,ChunPa99,tackles_loss,0,,,,,
player,201311100gnb,phi,ChunPa99,qb_hits,0,,,,,
player,201311100gnb,phi,ChunPa99,fumbles_rec,0,,,,,
player,201311100gnb,phi,ChunPa99,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,ChunPa99,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,ChunPa99,fumbles_forced,0,,,,,
player,201311100gnb,phi,CarmRo00,def_int,0,,,,,
player,201311100gnb,phi,CarmRo00,def_int_yds,0,,,,,
player,201311100gnb,phi,CarmRo00,def_int_td,0,,,,,
player,201311100gnb,phi,CarmRo00,def_int_long,0,,,,,
player,201311100gnb,phi,CarmRo00,pass_defended,2,,,,,
player,201311100gnb,phi,CarmRo00,sacks,0.0,,,,,
player,201311100gnb,phi,CarmRo00,tackles_combined,4,,,,,
player,201311100gnb,phi,CarmRo00,tackles_solo,4,,,,,
player,201311100gnb,phi,CarmRo00,tackles_assists,0,,,,,
player,201311100gnb,phi,CarmRo00,tackles_loss,0,,,,,
player,201311100gnb,phi,CarmRo00,qb_hits,0,,,,,
player,201311100gnb,phi,CarmRo00,fumbles_rec,0,,,,,
player,201311100gnb,phi,CarmRo00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,CarmRo00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,CarmRo00,fumbles_forced,0,,,,,
player,201311100gnb,phi,ThorCe00,def_int,0,,,,,
player,201311100gnb,phi,ThorCe00,def_int_yds,0,,,,,
player,201311100gnb,phi,ThorCe00,def_int_td,0,,,,,
player,201311100gnb,phi,ThorCe00,def_int_long,0,,,,,
player,201311100gnb,phi,ThorCe00,pass_defended,1,,,,,
player,201311100gnb,phi,ThorCe00,sacks,0.0,,,,,
player,201311100gnb,phi,ThorCe00,tackles_combined,4,,,,,
player,201311100gnb,phi,ThorCe00,tackles_solo,2,,,,,
player,201311100gnb,phi,ThorCe00,tackles_assists,2,,,,,
player,201311100gnb,phi,ThorCe00,tackles_loss,0,,,,,
player,201311100gnb,phi,ThorCe00,qb_hits,0,,,,,
player,201311100gnb,phi,ThorCe00,fumbles_rec,0,,,,,
player,201311100gnb,phi,ThorCe00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,ThorCe00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,ThorCe00,fumbles_forced,0,,,,,
player,201311100gnb,phi,AndeCo01,def_int,0,,,,,
player,201311100gnb,phi,AndeCo01,def_int_yds,0,,,,,
player,201311100gnb,phi,AndeCo01,def_int_td,0,,,,,
player,201311100gnb,phi,AndeCo01,def_int_long,0,,,,,
player,201311100gnb,phi,AndeCo01,pass_defended,0,,,,,
player,201311100gnb,phi,AndeCo01,sacks,0.0,,,,,
player,201311100gnb,phi,AndeCo01,tackles_combined,3,,,,,
player,201311100gnb,phi,AndeCo01,tackles_solo,3,,,,,
player,201311100gnb,phi,AndeCo01,tackles_assists,0,,,,,
player,201311100gnb,phi,AndeCo01,tackles_loss,0,,,,,
player,201311100gnb,phi,AndeCo01,qb_hits,0,,,,,
player,201311100gnb,phi,AndeCo01,fumbles_rec,0,,,,,
player,201311100gnb,phi,AndeCo01,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,AndeCo01,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,AndeCo01,fumbles_forced,0,,,,,
player,201311100gnb,phi,CoxxFl00,def_int,0,,,,,
player,201311100gnb,phi,CoxxFl00,def_int_yds,0,,,,,
player,201311100gnb,phi,CoxxFl00,def_int_td,0,,,,,
player,201311100gnb,phi,CoxxFl00,def_int_long,0,,,,,
player,201311100gnb,phi,CoxxFl00,pass_defended,0,,,,,
player,201311100gnb,phi,CoxxFl00,sacks,0.0,,,,,
player,201311100gnb,phi,CoxxFl00,tackles_combined,2,,,,,
player,201311100gnb,phi,CoxxFl00,tackles_solo,1,,,,,
player,201311100gnb,phi,CoxxFl00,tackles_assists,1,,,,,
player,201311100gnb,phi,CoxxFl00,tackles_loss,0,,,,,
player,201311100gnb,phi,CoxxFl00,qb_hits,0,,,,,
player,201311100gnb,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201311100gnb,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201311100gnb,phi,KendMy00,def_int,0,,,,,
player,201311100gnb,phi,KendMy00,def_int_yds,0,,,,,
player,201311100gnb,phi,KendMy00,def_int_td,0,,,,,
player,201311100gnb,phi,KendMy00,def_int_long,0,,,,,
player,201311100gnb,phi,KendMy00,pass_defended,0,,,,,
player,201311100gnb,phi,KendMy00,sacks,0.0,,,,,
player,201311100gnb,phi,KendMy00,tackles_combined,2,,,,,
player,201311100gnb,phi,KendMy00,tackles_solo,2,,,,,
player,201311100gnb,phi,KendMy00,tackles_assists,0,,,,,
player,201311100gnb,phi,KendMy00,tackles_loss,0,,,,,
player,201311100gnb,phi,KendMy00,qb_hits,0,,,,,
player,201311100gnb,phi,KendMy00,fumbles_rec,0,,,,,
player,201311100gnb,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,KendMy00,fumbles_forced,0,,,,,
player,201311100gnb,phi,LogaBe00,def_int,0,,,,,
player,201311100gnb,phi,LogaBe00,def_int_yds,0,,,,,
player,201311100gnb,phi,LogaBe00,def_int_td,0,,,,,
player,201311100gnb,phi,LogaBe00,def_int_long,0,,,,,
player,201311100gnb,phi,LogaBe00,pass_defended,0,,,,,
player,201311100gnb,phi,LogaBe00,sacks,0.0,,,,,
player,201311100gnb,phi,LogaBe00,tackles_combined,2,,,,,
player,201311100gnb,phi,LogaBe00,tackles_solo,2,,,,,
player,201311100gnb,phi,LogaBe00,tackles_assists,0,,,,,
player,201311100gnb,phi,LogaBe00,tackles_loss,0,,,,,
player,201311100gnb,phi,LogaBe00,qb_hits,1,,,,,
player,201311100gnb,phi,LogaBe00,fumbles_rec,0,,,,,
player,201311100gnb,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,LogaBe00,fumbles_forced,0,,,,,
player,201311100gnb,phi,MaehJe00,def_int,0,,,,,
player,201311100gnb,phi,MaehJe00,def_int_yds,0,,,,,
player,201311100gnb,phi,MaehJe00,def_int_td,0,,,,,
player,201311100gnb,phi,MaehJe00,def_int_long,0,,,,,
player,201311100gnb,phi,MaehJe00,pass_defended,0,,,,,
player,201311100gnb,phi,MaehJe00,sacks,0.0,,,,,
player,201311100gnb,phi,MaehJe00,tackles_combined,2,,,,,
player,201311100gnb,phi,MaehJe00,tackles_solo,1,,,,,
player,201311100gnb,phi,MaehJe00,tackles_assists,1,,,,,
player,201311100gnb,phi,MaehJe00,tackles_loss,0,,,,,
player,201311100gnb,phi,MaehJe00,qb_hits,0,,,,,
player,201311100gnb,phi,MaehJe00,fumbles_rec,0,,,,,
player,201311100gnb,phi,MaehJe00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,MaehJe00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,MaehJe00,fumbles_forced,0,,,,,
player,201311100gnb,phi,WolfEa00,def_int,0,,,,,
player,201311100gnb,phi,WolfEa00,def_int_yds,0,,,,,
player,201311100gnb,phi,WolfEa00,def_int_td,0,,,,,
player,201311100gnb,phi,WolfEa00,def_int_long,0,,,,,
player,201311100gnb,phi,WolfEa00,pass_defended,0,,,,,
player,201311100gnb,phi,WolfEa00,sacks,0.0,,,,,
player,201311100gnb,phi,WolfEa00,tackles_combined,2,,,,,
player,201311100gnb,phi,WolfEa00,tackles_solo,1,,,,,
player,201311100gnb,phi,WolfEa00,tackles_assists,1,,,,,
player,201311100gnb,phi,WolfEa00,tackles_loss,1,,,,,
player,201311100gnb,phi,WolfEa00,qb_hits,0,,,,,
player,201311100gnb,phi,WolfEa00,fumbles_rec,0,,,,,
player,201311100gnb,phi,WolfEa00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,WolfEa00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,WolfEa00,fumbles_forced,0,,,,,
player,201311100gnb,phi,CaseJa00,def_int,0,,,,,
player,201311100gnb,phi,CaseJa00,def_int_yds,0,,,,,
player,201311100gnb,phi,CaseJa00,def_int_td,0,,,,,
player,201311100gnb,phi,CaseJa00,def_int_long,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_defended,0,,,,,
player,201311100gnb,phi,CaseJa00,sacks,0.0,,,,,
player,201311100gnb,phi,CaseJa00,tackles_combined,1,,,,,
player,201311100gnb,phi,CaseJa00,tackles_solo,1,,,,,
player,201311100gnb,phi,CaseJa00,tackles_assists,0,,,,,
player,201311100gnb,phi,CaseJa00,tackles_loss,0,,,,,
player,201311100gnb,phi,CaseJa00,qb_hits,0,,,,,
player,201311100gnb,phi,CaseJa00,fumbles_rec,0,,,,,
player,201311100gnb,phi,CaseJa00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,CaseJa00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,CaseJa00,fumbles_forced,0,,,,,
player,201311100gnb,phi,GeatCl99,def_int,0,,,,,
player,201311100gnb,phi,GeatCl99,def_int_yds,0,,,,,
player,201311100gnb,phi,GeatCl99,def_int_td,0,,,,,
player,201311100gnb,phi,GeatCl99,def_int_long,0,,,,,
player,201311100gnb,phi,GeatCl99,pass_defended,0,,,,,
player,201311100gnb,phi,GeatCl99,sacks,0.0,,,,,
player,201311100gnb,phi,GeatCl99,tackles_combined,1,,,,,
player,201311100gnb,phi,GeatCl99,tackles_solo,1,,,,,
player,201311100gnb,phi,GeatCl99,tackles_assists,0,,,,,
player,201311100gnb,phi,GeatCl99,tackles_loss,0,,,,,
player,201311100gnb,phi,GeatCl99,qb_hits,0,,,,,
player,201311100gnb,phi,GeatCl99,fumbles_rec,0,,,,,
player,201311100gnb,phi,GeatCl99,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,GeatCl99,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,GeatCl99,fumbles_forced,0,,,,,
player,201311100gnb,phi,GoodNa00,def_int,0,,,,,
player,201311100gnb,phi,GoodNa00,def_int_yds,0,,,,,
player,201311100gnb,phi,GoodNa00,def_int_td,0,,,,,
player,201311100gnb,phi,GoodNa00,def_int_long,0,,,,,
player,201311100gnb,phi,GoodNa00,pass_defended,1,,,,,
player,201311100gnb,phi,GoodNa00,sacks,0.0,,,,,
player,201311100gnb,phi,GoodNa00,tackles_combined,1,,,,,
player,201311100gnb,phi,GoodNa00,tackles_solo,0,,,,,
player,201311100gnb,phi,GoodNa00,tackles_assists,1,,,,,
player,201311100gnb,phi,GoodNa00,tackles_loss,0,,,,,
player,201311100gnb,phi,GoodNa00,qb_hits,0,,,,,
player,201311100gnb,phi,GoodNa00,fumbles_rec,0,,,,,
player,201311100gnb,phi,GoodNa00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,GoodNa00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,GoodNa00,fumbles_forced,0,,,,,
player,201311100gnb,phi,GrahBr99,def_int,0,,,,,
player,201311100gnb,phi,GrahBr99,def_int_yds,0,,,,,
player,201311100gnb,phi,GrahBr99,def_int_td,0,,,,,
player,201311100gnb,phi,GrahBr99,def_int_long,0,,,,,
player,201311100gnb,phi,GrahBr99,pass_defended,0,,,,,
player,201311100gnb,phi,GrahBr99,sacks,0.0,,,,,
player,201311100gnb,phi,GrahBr99,tackles_combined,1,,,,,
player,201311100gnb,phi,GrahBr99,tackles_solo,0,,,,,
player,201311100gnb,phi,GrahBr99,tackles_assists,1,,,,,
player,201311100gnb,phi,GrahBr99,tackles_loss,0,,,,,
player,201311100gnb,phi,GrahBr99,qb_hits,0,,,,,
player,201311100gnb,phi,GrahBr99,fumbles_rec,0,,,,,
player,201311100gnb,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,GrahBr99,fumbles_forced,0,,,,,
player,201311100gnb,phi,MattCa00,def_int,0,,,,,
player,201311100gnb,phi,MattCa00,def_int_yds,0,,,,,
player,201311100gnb,phi,MattCa00,def_int_td,0,,,,,
player,201311100gnb,phi,MattCa00,def_int_long,0,,,,,
player,201311100gnb,phi,MattCa00,pass_defended,0,,,,,
player,201311100gnb,phi,MattCa00,sacks,0.0,,,,,
player,201311100gnb,phi,MattCa00,tackles_combined,1,,,,,
player,201311100gnb,phi,MattCa00,tackles_solo,1,,,,,
player,201311100gnb,phi,MattCa00,tackles_assists,0,,,,,
player,201311100gnb,phi,MattCa00,tackles_loss,0,,,,,
player,201311100gnb,phi,MattCa00,qb_hits,0,,,,,
player,201311100gnb,phi,MattCa00,fumbles_rec,0,,,,,
player,201311100gnb,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201311100gnb,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201311100gnb,phi,MattCa00,fumbles_forced,0,,,,,
player,201311100gnb,gnb,JoneDa03,def_int,0,,,,,
player,201311100gnb,gnb,JoneDa03,def_int_yds,0,,,,,
player,201311100gnb,gnb,JoneDa03,def_int_td,0,,,,,
player,201311100gnb,gnb,JoneDa03,def_int_long,0,,,,,
player,201311100gnb,gnb,JoneDa03,pass_defended,0,,,,,
player,201311100gnb,gnb,JoneDa03,sacks,2.0,,,,,
player,201311100gnb,gnb,JoneDa03,tackles_combined,3,,,,,
player,201311100gnb,gnb,JoneDa03,tackles_solo,3,,,,,
player,201311100gnb,gnb,JoneDa03,tackles_assists,0,,,,,
player,201311100gnb,gnb,JoneDa03,tackles_loss,2,,,,,
player,201311100gnb,gnb,JoneDa03,qb_hits,2,,,,,
player,201311100gnb,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201311100gnb,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201311100gnb,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201311100gnb,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201311100gnb,gnb,WillTr99,def_int,0,,,,,
player,201311100gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201311100gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201311100gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201311100gnb,gnb,WillTr99,pass_defended,0,,,,,
player,201311100gnb,gnb,WillTr99,sacks,0.5,,,,,
player,201311100gnb,gnb,WillTr99,tackles_combined,7,,,,,
player,201311100gnb,gnb,WillTr99,tackles_solo,6,,,,,
player,201311100gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201311100gnb,gnb,WillTr99,tackles_loss,1,,,,,
player,201311100gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201311100gnb,gnb,WillTr99,fumbles_rec,1,,,,,
player,201311100gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201311100gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201311100gnb,gnb,WillTr99,fumbles_forced,1,,,,,
player,201311100gnb,gnb,DaniMi00,def_int,0,,,,,
player,201311100gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201311100gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201311100gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201311100gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201311100gnb,gnb,DaniMi00,sacks,0.5,,,,,
player,201311100gnb,gnb,DaniMi00,tackles_combined,1,,,,,
player,201311100gnb,gnb,DaniMi00,tackles_solo,0,,,,,
player,201311100gnb,gnb,DaniMi00,tackles_assists,1,,,,,
player,201311100gnb,gnb,DaniMi00,tackles_loss,0,,,,,
player,201311100gnb,gnb,DaniMi00,qb_hits,0,,,,,
player,201311100gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201311100gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201311100gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201311100gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201311100gnb,gnb,HawkA.20,def_int,0,,,,,
player,201311100gnb,gnb,HawkA.20,def_int_yds,0,,,,,
player,201311100gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201311100gnb,gnb,HawkA.20,def_int_long,0,,,,,
player,201311100gnb,gnb,HawkA.20,pass_defended,0,,,,,
player,201311100gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201311100gnb,gnb,HawkA.20,tackles_combined,7,,,,,
player,201311100gnb,gnb,HawkA.20,tackles_solo,7,,,,,
player,201311100gnb,gnb,HawkA.20,tackles_assists,0,,,,,
player,201311100gnb,gnb,HawkA.20,tackles_loss,2,,,,,
player,201311100gnb,gnb,HawkA.20,qb_hits,0,,,,,
player,201311100gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201311100gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201311100gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201311100gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201311100gnb,gnb,ShieSa00,def_int,0,,,,,
player,201311100gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201311100gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201311100gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201311100gnb,gnb,ShieSa00,pass_defended,0,,,,,
player,201311100gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201311100gnb,gnb,ShieSa00,tackles_combined,7,,,,,
player,201311100gnb,gnb,ShieSa00,tackles_solo,7,,,,,
player,201311100gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201311100gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201311100gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201311100gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201311100gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201311100gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201311100gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201311100gnb,gnb,JennM.00,def_int,0,,,,,
player,201311100gnb,gnb,JennM.00,def_int_yds,0,,,,,
player,201311100gnb,gnb,JennM.00,def_int_td,0,,,,,
player,201311100gnb,gnb,JennM.00,def_int_long,0,,,,,
player,201311100gnb,gnb,JennM.00,pass_defended,0,,,,,
player,201311100gnb,gnb,JennM.00,sacks,0.0,,,,,
player,201311100gnb,gnb,JennM.00,tackles_combined,6,,,,,
player,201311100gnb,gnb,JennM.00,tackles_solo,6,,,,,
player,201311100gnb,gnb,JennM.00,tackles_assists,0,,,,,
player,201311100gnb,gnb,JennM.00,tackles_loss,0,,,,,
player,201311100gnb,gnb,JennM.00,qb_hits,0,,,,,
player,201311100gnb,gnb,JennM.00,fumbles_rec,0,,,,,
player,201311100gnb,gnb,JennM.00,fumbles_rec_yds,0,,,,,
player,201311100gnb,gnb,JennM.00,fumbles_rec_td,0,,,,,
player,201311100gnb,gnb,JennM.00,fumbles_forced,0,,,,,
player,201311100gnb,gnb,JoneBr99,def_int,0,,,,,
player,201311100gnb,gnb,JoneBr99,def_int_yds,0,,,,,
player,201311100gnb,gnb,JoneBr99,def_int_td,0,,,,,
player,201311100gnb,gnb,JoneBr99,def_int_long,0,,,,,
player,201311100gnb,gnb,JoneBr99,pass_defended,0,,,,,
player,201311100gnb,gnb,JoneBr99,sacks,0.0,,,,,
player,201311100gnb,gnb,JoneBr99,tackles_combined,4,,,,,
player,201311100gnb,gnb,JoneBr99,tackles_solo,4,,,,,
player,201311100gnb,gnb,JoneBr99,tackles_assists,0,,,,,
player,201311100gnb,gnb,JoneBr99,tackles_loss,0,,,,,
player,201311100gnb,gnb,JoneBr99,qb_hits,0,,,,,
player,201311100gnb,gnb,JoneBr99,fumbles_rec,0,,,,,
player,201311100gnb,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201311100gnb,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201311100gnb,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201311100gnb,gnb,BurnMo99,def_int,0,,,,,
player,201311100gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201311100gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201311100gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201311100gnb,gnb,BurnMo99,pass_defended,0,,,,,
player,201311100gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201311100gnb,gnb,BurnMo99,tackles_combined,3,,,,,
player,201311100gnb,gnb,BurnMo99,tackles_solo,3,,,,,
player,201311100gnb,gnb,BurnMo99,tackles_assists,0,,,,,
player,201311100gnb,gnb,BurnMo99,tackles_loss,0,,,,,
