game,2013,10,20131107,201311070min,was,"Washington Redskins",27,min,"Minnesota Vikings",34
player,201311070min,min,PratSh00,fumbles_rec,0,,,,,
player,201311070min,min,PratSh00,fumbles_rec_yds,0,,,,,
player,201311070min,min,PratSh00,fumbles_rec_td,0,,,,,
player,201311070min,min,PratSh00,fumbles_forced,0,,,,,
player,201311070min,was,MorgJo00,kick_ret,0,,,,,
player,201311070min,was,MorgJo00,kick_ret_yds,0,,,,,
player,201311070min,was,MorgJo00,kick_ret_yds_per_ret,,,,,,
player,201311070min,was,MorgJo00,kick_ret_td,0,,,,,
player,201311070min,was,MorgJo00,kick_ret_long,0,,,,,
player,201311070min,was,MorgJo00,punt_ret,1,,,,,
player,201311070min,was,MorgJo00,punt_ret_yds,0,,,,,
player,201311070min,was,MorgJo00,punt_ret_yds_per_ret,0.0,,,,,
player,201311070min,was,MorgJo00,punt_ret_td,0,,,,,
player,201311070min,was,MorgJo00,punt_ret_long,0,,,,,
player,201311070min,was,PaulNi00,kick_ret,3,,,,,
player,201311070min,was,PaulNi00,kick_ret_yds,74,,,,,
player,201311070min,was,PaulNi00,kick_ret_yds_per_ret,24.7,,,,,
player,201311070min,was,PaulNi00,kick_ret_td,0,,,,,
player,201311070min,was,PaulNi00,kick_ret_long,25,,,,,
player,201311070min,was,PaulNi00,punt_ret,0,,,,,
player,201311070min,was,PaulNi00,punt_ret_yds,0,,,,,
player,201311070min,was,PaulNi00,punt_ret_yds_per_ret,,,,,,
player,201311070min,was,PaulNi00,punt_ret_td,0,,,,,
player,201311070min,was,PaulNi00,punt_ret_long,0,,,,,
player,201311070min,min,SherMa20,kick_ret,0,,,,,
player,201311070min,min,SherMa20,kick_ret_yds,0,,,,,
player,201311070min,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201311070min,min,SherMa20,kick_ret_td,0,,,,,
player,201311070min,min,SherMa20,kick_ret_long,0,,,,,
player,201311070min,min,SherMa20,punt_ret,2,,,,,
player,201311070min,min,SherMa20,punt_ret_yds,34,,,,,
player,201311070min,min,SherMa20,punt_ret_yds_per_ret,17.0,,,,,
player,201311070min,min,SherMa20,punt_ret_td,0,,,,,
player,201311070min,min,SherMa20,punt_ret_long,20,,,,,
player,201311070min,min,GerhTo00,kick_ret,2,,,,,
player,201311070min,min,GerhTo00,kick_ret_yds,31,,,,,
player,201311070min,min,GerhTo00,kick_ret_yds_per_ret,15.5,,,,,
player,201311070min,min,GerhTo00,kick_ret_td,0,,,,,
player,201311070min,min,GerhTo00,kick_ret_long,16,,,,,
player,201311070min,min,GerhTo00,punt_ret,0,,,,,
player,201311070min,min,GerhTo00,punt_ret_yds,0,,,,,
player,201311070min,min,GerhTo00,punt_ret_yds_per_ret,,,,,,
player,201311070min,min,GerhTo00,punt_ret_td,0,,,,,
player,201311070min,min,GerhTo00,punt_ret_long,0,,,,,
player,201311070min,min,PattCo00,kick_ret,2,,,,,
player,201311070min,min,PattCo00,kick_ret_yds,37,,,,,
player,201311070min,min,PattCo00,kick_ret_yds_per_ret,18.5,,,,,
player,201311070min,min,PattCo00,kick_ret_td,0,,,,,
player,201311070min,min,PattCo00,kick_ret_long,23,,,,,
player,201311070min,min,PattCo00,punt_ret,0,,,,,
player,201311070min,min,PattCo00,punt_ret_yds,0,,,,,
player,201311070min,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201311070min,min,PattCo00,punt_ret_td,0,,,,,
player,201311070min,min,PattCo00,punt_ret_long,0,,,,,
player,201311070min,min,JeffA.00,kick_ret,1,,,,,
player,201311070min,min,JeffA.00,kick_ret_yds,21,,,,,
player,201311070min,min,JeffA.00,kick_ret_yds_per_ret,21.0,,,,,
player,201311070min,min,JeffA.00,kick_ret_td,0,,,,,
player,201311070min,min,JeffA.00,kick_ret_long,21,,,,,
player,201311070min,min,JeffA.00,punt_ret,0,,,,,
player,201311070min,min,JeffA.00,punt_ret_yds,0,,,,,
player,201311070min,min,JeffA.00,punt_ret_yds_per_ret,,,,,,
player,201311070min,min,JeffA.00,punt_ret_td,0,,,,,
player,201311070min,min,JeffA.00,punt_ret_long,0,,,,,
player,201311070min,min,WebbJo00,kick_ret,1,,,,,
player,201311070min,min,WebbJo00,kick_ret_yds,9,,,,,
player,201311070min,min,WebbJo00,kick_ret_yds_per_ret,9.0,,,,,
player,201311070min,min,WebbJo00,kick_ret_td,0,,,,,
player,201311070min,min,WebbJo00,kick_ret_long,9,,,,,
player,201311070min,min,WebbJo00,punt_ret,0,,,,,
player,201311070min,min,WebbJo00,punt_ret_yds,0,,,,,
player,201311070min,min,WebbJo00,punt_ret_yds_per_ret,,,,,,
player,201311070min,min,WebbJo00,punt_ret_td,0,,,,,
player,201311070min,min,WebbJo00,punt_ret_long,0,,,,,
player,201311070min,was,ForbKa00,xpm,3,,,,,
player,201311070min,was,ForbKa00,xpa,3,,,,,
player,201311070min,was,ForbKa00,fgm,2,,,,,
player,201311070min,was,ForbKa00,fga,2,,,,,
player,201311070min,was,ForbKa00,punt,0,,,,,
player,201311070min,was,ForbKa00,punt_yds,0,,,,,
player,201311070min,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201311070min,was,ForbKa00,punt_long,0,,,,,
player,201311070min,was,RoccSa20,xpm,,,,,,
player,201311070min,was,RoccSa20,xpa,,,,,,
player,201311070min,was,RoccSa20,fgm,,,,,,
player,201311070min,was,RoccSa20,fga,,,,,,
player,201311070min,was,RoccSa20,punt,3,,,,,
player,201311070min,was,RoccSa20,punt_yds,135,,,,,
player,201311070min,was,RoccSa20,punt_yds_per_punt,45.0,,,,,
player,201311070min,was,RoccSa20,punt_long,56,,,,,
player,201311070min,min,WalsBl00,xpm,4,,,,,
player,201311070min,min,WalsBl00,xpa,4,,,,,
player,201311070min,min,WalsBl00,fgm,2,,,,,
player,201311070min,min,WalsBl00,fga,2,,,,,
player,201311070min,min,WalsBl00,punt,0,,,,,
player,201311070min,min,WalsBl00,punt_yds,0,,,,,
player,201311070min,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201311070min,min,WalsBl00,punt_long,0,,,,,
player,201311070min,min,LockJe00,xpm,,,,,,
player,201311070min,min,LockJe00,xpa,,,,,,
player,201311070min,min,LockJe00,fgm,,,,,,
player,201311070min,min,LockJe00,fga,,,,,,
player,201311070min,min,LockJe00,punt,1,,,,,
player,201311070min,min,LockJe00,punt_yds,50,,,,,
player,201311070min,min,LockJe00,punt_yds_per_punt,50.0,,,,,
player,201311070min,min,LockJe00,punt_long,50,,,,,
player,201311070min,min,KaliMa00,pos,T,,,,,
player,201311070min,min,KaliMa00,offense,52,,,,,
player,201311070min,min,KaliMa00,off_pct,100%,,,,,
player,201311070min,min,KaliMa00,defense,0,,,,,
player,201311070min,min,KaliMa00,def_pct,0%,,,,,
player,201311070min,min,KaliMa00,special_teams,6,,,,,
player,201311070min,min,KaliMa00,st_pct,21%,,,,,
player,201311070min,min,WebbJM20,pos,T,,,,,
player,201311070min,min,WebbJM20,offense,52,,,,,
player,201311070min,min,WebbJM20,off_pct,100%,,,,,
player,201311070min,min,WebbJM20,defense,0,,,,,
player,201311070min,min,WebbJM20,def_pct,0%,,,,,
player,201311070min,min,WebbJM20,special_teams,6,,,,,
player,201311070min,min,WebbJM20,st_pct,21%,,,,,
player,201311070min,min,BergJo20,pos,C,,,,,
player,201311070min,min,BergJo20,offense,52,,,,,
player,201311070min,min,BergJo20,off_pct,100%,,,,,
player,201311070min,min,BergJo20,defense,0,,,,,
player,201311070min,min,BergJo20,def_pct,0%,,,,,
player,201311070min,min,BergJo20,special_teams,6,,,,,
player,201311070min,min,BergJo20,st_pct,21%,,,,,
player,201311070min,min,FuscBr00,pos,G,,,,,
player,201311070min,min,FuscBr00,offense,52,,,,,
player,201311070min,min,FuscBr00,off_pct,100%,,,,,
player,201311070min,min,FuscBr00,defense,0,,,,,
player,201311070min,min,FuscBr00,def_pct,0%,,,,,
player,201311070min,min,FuscBr00,special_teams,6,,,,,
player,201311070min,min,FuscBr00,st_pct,21%,,,,,
player,201311070min,min,SullJo24,pos,C,,,,,
player,201311070min,min,SullJo24,offense,52,,,,,
player,201311070min,min,SullJo24,off_pct,100%,,,,,
player,201311070min,min,SullJo24,defense,0,,,,,
player,201311070min,min,SullJo24,def_pct,0%,,,,,
player,201311070min,min,SullJo24,special_teams,6,,,,,
player,201311070min,min,SullJo24,st_pct,21%,,,,,
player,201311070min,min,CarlJo00,pos,TE,,,,,
player,201311070min,min,CarlJo00,offense,44,,,,,
player,201311070min,min,CarlJo00,off_pct,85%,,,,,
player,201311070min,min,CarlJo00,defense,0,,,,,
player,201311070min,min,CarlJo00,def_pct,0%,,,,,
player,201311070min,min,CarlJo00,special_teams,6,,,,,
player,201311070min,min,CarlJo00,st_pct,21%,,,,,
player,201311070min,min,PeteAd01,pos,RB,,,,,
player,201311070min,min,PeteAd01,offense,42,,,,,
player,201311070min,min,PeteAd01,off_pct,81%,,,,,
player,201311070min,min,PeteAd01,defense,0,,,,,
player,201311070min,min,PeteAd01,def_pct,0%,,,,,
player,201311070min,min,PeteAd01,special_teams,0,,,,,
player,201311070min,min,PeteAd01,st_pct,0%,,,,,
player,201311070min,min,JennGr00,pos,WR,,,,,
player,201311070min,min,JennGr00,offense,35,,,,,
player,201311070min,min,JennGr00,off_pct,67%,,,,,
player,201311070min,min,JennGr00,defense,0,,,,,
player,201311070min,min,JennGr00,def_pct,0%,,,,,
player,201311070min,min,JennGr00,special_teams,0,,,,,
player,201311070min,min,JennGr00,st_pct,0%,,,,,
player,201311070min,min,PondCh00,pos,QB,,,,,
player,201311070min,min,PondCh00,offense,35,,,,,
player,201311070min,min,PondCh00,off_pct,67%,,,,,
player,201311070min,min,PondCh00,defense,0,,,,,
player,201311070min,min,PondCh00,def_pct,0%,,,,,
player,201311070min,min,PondCh00,special_teams,0,,,,,
player,201311070min,min,PondCh00,st_pct,0%,,,,,
player,201311070min,min,SimpJe00,pos,WR,,,,,
player,201311070min,min,SimpJe00,offense,33,,,,,
player,201311070min,min,SimpJe00,off_pct,63%,,,,,
player,201311070min,min,SimpJe00,defense,0,,,,,
player,201311070min,min,SimpJe00,def_pct,0%,,,,,
player,201311070min,min,SimpJe00,special_teams,0,,,,,
player,201311070min,min,SimpJe00,st_pct,0%,,,,,
player,201311070min,min,FeltJe00,pos,FB,,,,,
player,201311070min,min,FeltJe00,offense,23,,,,,
player,201311070min,min,FeltJe00,off_pct,44%,,,,,
player,201311070min,min,FeltJe00,defense,0,,,,,
player,201311070min,min,FeltJe00,def_pct,0%,,,,,
player,201311070min,min,FeltJe00,special_teams,14,,,,,
player,201311070min,min,FeltJe00,st_pct,50%,,,,,
player,201311070min,min,FordCh00,pos,TE,,,,,
player,201311070min,min,FordCh00,offense,22,,,,,
player,201311070min,min,FordCh00,off_pct,42%,,,,,
player,201311070min,min,FordCh00,defense,0,,,,,
player,201311070min,min,FordCh00,def_pct,0%,,,,,
player,201311070min,min,FordCh00,special_teams,0,,,,,
player,201311070min,min,FordCh00,st_pct,0%,,,,,
player,201311070min,min,PattCo00,pos,WR,,,,,
player,201311070min,min,PattCo00,offense,21,,,,,
player,201311070min,min,PattCo00,off_pct,40%,,,,,
player,201311070min,min,PattCo00,defense,0,,,,,
player,201311070min,min,PattCo00,def_pct,0%,,,,,
player,201311070min,min,PattCo00,special_teams,6,,,,,
player,201311070min,min,PattCo00,st_pct,21%,,,,,
player,201311070min,min,WebbJo00,pos,WR,,,,,
player,201311070min,min,WebbJo00,offense,17,,,,,
player,201311070min,min,WebbJo00,off_pct,33%,,,,,
player,201311070min,min,WebbJo00,defense,0,,,,,
player,201311070min,min,WebbJo00,def_pct,0%,,,,,
player,201311070min,min,WebbJo00,special_teams,9,,,,,
player,201311070min,min,WebbJo00,st_pct,32%,,,,,
player,201311070min,min,WrigJa02,pos,WR,,,,,
player,201311070min,min,WrigJa02,offense,17,,,,,
player,201311070min,min,WrigJa02,off_pct,33%,,,,,
player,201311070min,min,WrigJa02,defense,0,,,,,
player,201311070min,min,WrigJa02,def_pct,0%,,,,,
player,201311070min,min,WrigJa02,special_teams,0,,,,,
player,201311070min,min,WrigJa02,st_pct,0%,,,,,
player,201311070min,min,CassMa00,pos,QB,,,,,
player,201311070min,min,CassMa00,offense,17,,,,,
player,201311070min,min,CassMa00,off_pct,33%,,,,,
player,201311070min,min,CassMa00,defense,0,,,,,
player,201311070min,min,CassMa00,def_pct,0%,,,,,
player,201311070min,min,CassMa00,special_teams,0,,,,,
player,201311070min,min,CassMa00,st_pct,0%,,,,,
player,201311070min,min,GerhTo00,pos,RB,,,,,
player,201311070min,min,GerhTo00,offense,5,,,,,
player,201311070min,min,GerhTo00,off_pct,10%,,,,,
player,201311070min,min,GerhTo00,defense,0,,,,,
player,201311070min,min,GerhTo00,def_pct,0%,,,,,
player,201311070min,min,GerhTo00,special_teams,6,,,,,
player,201311070min,min,GerhTo00,st_pct,21%,,,,,
player,201311070min,min,BacaJe00,pos,G,,,,,
player,201311070min,min,BacaJe00,offense,1,,,,,
player,201311070min,min,BacaJe00,off_pct,2%,,,,,
player,201311070min,min,BacaJe00,defense,0,,,,,
player,201311070min,min,BacaJe00,def_pct,0%,,,,,
player,201311070min,min,BacaJe00,special_teams,11,,,,,
player,201311070min,min,BacaJe00,st_pct,39%,,,,,
player,201311070min,min,SendAn00,pos,FS,,,,,
player,201311070min,min,SendAn00,offense,0,,,,,
player,201311070min,min,SendAn00,off_pct,0%,,,,,
player,201311070min,min,SendAn00,defense,79,,,,,
player,201311070min,min,SendAn00,def_pct,100%,,,,,
player,201311070min,min,SendAn00,special_teams,8,,,,,
player,201311070min,min,SendAn00,st_pct,29%,,,,,
player,201311070min,min,GreeCh99,pos,LB,,,,,
player,201311070min,min,GreeCh99,offense,0,,,,,
player,201311070min,min,GreeCh99,off_pct,0%,,,,,
player,201311070min,min,GreeCh99,defense,79,,,,,
player,201311070min,min,GreeCh99,def_pct,100%,,,,,
player,201311070min,min,GreeCh99,special_teams,5,,,,,
player,201311070min,min,GreeCh99,st_pct,18%,,,,,
player,201311070min,min,RobiJo01,pos,CB,,,,,
player,201311070min,min,RobiJo01,offense,0,,,,,
player,201311070min,min,RobiJo01,off_pct,0%,,,,,
player,201311070min,min,RobiJo01,defense,77,,,,,
player,201311070min,min,RobiJo01,def_pct,97%,,,,,
player,201311070min,min,RobiJo01,special_teams,8,,,,,
player,201311070min,min,RobiJo01,st_pct,29%,,,,,
player,201311070min,min,HendEr99,pos,LB,,,,,
player,201311070min,min,HendEr99,offense,0,,,,,
player,201311070min,min,HendEr99,off_pct,0%,,,,,
player,201311070min,min,HendEr99,defense,77,,,,,
player,201311070min,min,HendEr99,def_pct,97%,,,,,
player,201311070min,min,HendEr99,special_teams,5,,,,,
player,201311070min,min,HendEr99,st_pct,18%,,,,,
player,201311070min,min,RhodXa00,pos,CB,,,,,
player,201311070min,min,RhodXa00,offense,0,,,,,
player,201311070min,min,RhodXa00,off_pct,0%,,,,,
player,201311070min,min,RhodXa00,defense,77,,,,,
player,201311070min,min,RhodXa00,def_pct,97%,,,,,
player,201311070min,min,RhodXa00,special_teams,4,,,,,
player,201311070min,min,RhodXa00,st_pct,14%,,,,,
player,201311070min,min,RobiBr98,pos,DE,,,,,
player,201311070min,min,RobiBr98,offense,0,,,,,
player,201311070min,min,RobiBr98,off_pct,0%,,,,,
player,201311070min,min,RobiBr98,defense,73,,,,,
player,201311070min,min,RobiBr98,def_pct,92%,,,,,
player,201311070min,min,RobiBr98,special_teams,5,,,,,
player,201311070min,min,RobiBr98,st_pct,18%,,,,,
player,201311070min,min,AlleJa22,pos,DE,,,,,
player,201311070min,min,AlleJa22,offense,0,,,,,
player,201311070min,min,AlleJa22,off_pct,0%,,,,,
player,201311070min,min,AlleJa22,defense,73,,,,,
player,201311070min,min,AlleJa22,def_pct,92%,,,,,
player,201311070min,min,AlleJa22,special_teams,5,,,,,
player,201311070min,min,AlleJa22,st_pct,18%,,,,,
player,201311070min,min,WillKe98,pos,DT,,,,,
player,201311070min,min,WillKe98,offense,0,,,,,
player,201311070min,min,WillKe98,off_pct,0%,,,,,
player,201311070min,min,WillKe98,defense,63,,,,,
player,201311070min,min,WillKe98,def_pct,80%,,,,,
player,201311070min,min,WillKe98,special_teams,4,,,,,
player,201311070min,min,WillKe98,st_pct,14%,,,,,
player,201311070min,min,RaymMi00,pos,SS,,,,,
player,201311070min,min,RaymMi00,offense,0,,,,,
player,201311070min,min,RaymMi00,off_pct,0%,,,,,
player,201311070min,min,RaymMi00,defense,50,,,,,
player,201311070min,min,RaymMi00,def_pct,63%,,,,,
player,201311070min,min,RaymMi00,special_teams,12,,,,,
player,201311070min,min,RaymMi00,st_pct,43%,,,,,
player,201311070min,min,FloySh00,pos,DT,,,,,
player,201311070min,min,FloySh00,offense,0,,,,,
player,201311070min,min,FloySh00,off_pct,0%,,,,,
player,201311070min,min,FloySh00,defense,47,,,,,
player,201311070min,min,FloySh00,def_pct,59%,,,,,
player,201311070min,min,FloySh00,special_teams,11,,,,,
player,201311070min,min,FloySh00,st_pct,39%,,,,,
player,201311070min,min,MitcMa99,pos,LB,,,,,
player,201311070min,min,MitcMa99,offense,0,,,,,
player,201311070min,min,MitcMa99,off_pct,0%,,,,,
player,201311070min,min,MitcMa99,defense,42,,,,,
player,201311070min,min,MitcMa99,def_pct,53%,,,,,
player,201311070min,min,MitcMa99,special_teams,6,,,,,
player,201311070min,min,MitcMa99,st_pct,21%,,,,,
player,201311070min,min,GrifEv99,pos,DE,,,,,
player,201311070min,min,GrifEv99,offense,0,,,,,
player,201311070min,min,GrifEv99,off_pct,0%,,,,,
player,201311070min,min,GrifEv99,defense,39,,,,,
player,201311070min,min,GrifEv99,def_pct,49%,,,,,
player,201311070min,min,GrifEv99,special_teams,0,,,,,
player,201311070min,min,GrifEv99,st_pct,0%,,,,,
player,201311070min,min,SherMa20,pos,CB,,,,,
player,201311070min,min,SherMa20,offense,0,,,,,
player,201311070min,min,SherMa20,off_pct,0%,,,,,
player,201311070min,min,SherMa20,defense,37,,,,,
player,201311070min,min,SherMa20,def_pct,47%,,,,,
player,201311070min,min,SherMa20,special_teams,12,,,,,
player,201311070min,min,SherMa20,st_pct,43%,,,,,
player,201311070min,min,BlanRo00,pos,SS,,,,,
player,201311070min,min,BlanRo00,offense,0,,,,,
player,201311070min,min,BlanRo00,off_pct,0%,,,,,
player,201311070min,min,BlanRo00,defense,29,,,,,
player,201311070min,min,BlanRo00,def_pct,37%,,,,,
player,201311070min,min,BlanRo00,special_teams,18,,,,,
player,201311070min,min,BlanRo00,st_pct,64%,,,,,
player,201311070min,min,BakeCh01,pos,NT,,,,,
player,201311070min,min,BakeCh01,offense,0,,,,,
player,201311070min,min,BakeCh01,off_pct,0%,,,,,
player,201311070min,min,BakeCh01,defense,25,,,,,
player,201311070min,min,BakeCh01,def_pct,32%,,,,,
player,201311070min,min,BakeCh01,special_teams,1,,,,,
player,201311070min,min,BakeCh01,st_pct,4%,,,,,
player,201311070min,min,JeffA.00,pos,CB,,,,,
player,201311070min,min,JeffA.00,offense,0,,,,,
player,201311070min,min,JeffA.00,off_pct,0%,,,,,
player,201311070min,min,JeffA.00,defense,2,,,,,
player,201311070min,min,JeffA.00,def_pct,3%,,,,,
player,201311070min,min,JeffA.00,special_teams,17,,,,,
player,201311070min,min,JeffA.00,st_pct,61%,,,,,
player,201311070min,min,HodgGe00,pos,LB,,,,,
player,201311070min,min,HodgGe00,offense,0,,,,,
player,201311070min,min,HodgGe00,off_pct,0%,,,,,
player,201311070min,min,HodgGe00,defense,0,,,,,
player,201311070min,min,HodgGe00,def_pct,0%,,,,,
player,201311070min,min,HodgGe00,special_teams,17,,,,,
player,201311070min,min,HodgGe00,st_pct,61%,,,,,
player,201311070min,min,DeanLa00,pos,LB,,,,,
player,201311070min,min,DeanLa00,offense,0,,,,,
player,201311070min,min,DeanLa00,off_pct,0%,,,,,
player,201311070min,min,DeanLa00,defense,0,,,,,
player,201311070min,min,DeanLa00,def_pct,0%,,,,,
player,201311070min,min,DeanLa00,special_teams,17,,,,,
player,201311070min,min,DeanLa00,st_pct,61%,,,,,
player,201311070min,min,MautMi00,pos,LB,,,,,
player,201311070min,min,MautMi00,offense,0,,,,,
player,201311070min,min,MautMi00,off_pct,0%,,,,,
player,201311070min,min,MautMi00,defense,0,,,,,
player,201311070min,min,MautMi00,def_pct,0%,,,,,
player,201311070min,min,MautMi00,special_teams,17,,,,,
player,201311070min,min,MautMi00,st_pct,61%,,,,,
player,201311070min,min,SmitRo05,pos,WR,,,,,
player,201311070min,min,SmitRo05,offense,0,,,,,
player,201311070min,min,SmitRo05,off_pct,0%,,,,,
player,201311070min,min,SmitRo05,defense,0,,,,,
player,201311070min,min,SmitRo05,def_pct,0%,,,,,
player,201311070min,min,SmitRo05,special_teams,16,,,,,
player,201311070min,min,SmitRo05,st_pct,57%,,,,,
player,201311070min,min,WalsBl00,pos,K,,,,,
player,201311070min,min,WalsBl00,offense,0,,,,,
player,201311070min,min,WalsBl00,off_pct,0%,,,,,
player,201311070min,min,WalsBl00,defense,0,,,,,
player,201311070min,min,WalsBl00,def_pct,0%,,,,,
player,201311070min,min,WalsBl00,special_teams,13,,,,,
player,201311070min,min,WalsBl00,st_pct,46%,,,,,
player,201311070min,min,PratSh00,pos,CB,,,,,
player,201311070min,min,PratSh00,offense,0,,,,,
player,201311070min,min,PratSh00,off_pct,0%,,,,,
player,201311070min,min,PratSh00,defense,0,,,,,
player,201311070min,min,PratSh00,def_pct,0%,,,,,
player,201311070min,min,PratSh00,special_teams,10,,,,,
player,201311070min,min,PratSh00,st_pct,36%,,,,,
player,201311070min,min,LockJe00,pos,P,,,,,
player,201311070min,min,LockJe00,offense,0,,,,,
player,201311070min,min,LockJe00,off_pct,0%,,,,,
player,201311070min,min,LockJe00,defense,0,,,,,
player,201311070min,min,LockJe00,def_pct,0%,,,,,
player,201311070min,min,LockJe00,special_teams,7,,,,,
player,201311070min,min,LockJe00,st_pct,25%,,,,,
player,201311070min,min,LoefCu20,pos,LS,,,,,
player,201311070min,min,LoefCu20,offense,0,,,,,
player,201311070min,min,LoefCu20,off_pct,0%,,,,,
player,201311070min,min,LoefCu20,defense,0,,,,,
player,201311070min,min,LoefCu20,def_pct,0%,,,,,
player,201311070min,min,LoefCu20,special_teams,7,,,,,
player,201311070min,min,LoefCu20,st_pct,25%,,,,,
player,201311070min,was,ChesCh21,pos,G,,,,,
player,201311070min,was,ChesCh21,offense,79,,,,,
player,201311070min,was,ChesCh21,off_pct,100%,,,,,
player,201311070min,was,ChesCh21,defense,0,,,,,
player,201311070min,was,ChesCh21,def_pct,0%,,,,,
player,201311070min,was,ChesCh21,special_teams,5,,,,,
player,201311070min,was,ChesCh21,st_pct,18%,,,,,
player,201311070min,was,WillTr21,pos,T,,,,,
player,201311070min,was,WillTr21,offense,79,,,,,
player,201311070min,was,WillTr21,off_pct,100%,,,,,
player,201311070min,was,WillTr21,defense,0,,,,,
player,201311070min,was,WillTr21,def_pct,0%,,,,,
player,201311070min,was,WillTr21,special_teams,5,,,,,
player,201311070min,was,WillTr21,st_pct,18%,,,,,
player,201311070min,was,PoluTy20,pos,T,,,,,
player,201311070min,was,PoluTy20,offense,79,,,,,
player,201311070min,was,PoluTy20,off_pct,100%,,,,,
player,201311070min,was,PoluTy20,defense,0,,,,,
player,201311070min,was,PoluTy20,def_pct,0%,,,,,
player,201311070min,was,PoluTy20,special_teams,5,,,,,
player,201311070min,was,PoluTy20,st_pct,18%,,,,,
player,201311070min,was,LichKo20,pos,G,,,,,
player,201311070min,was,LichKo20,offense,79,,,,,
player,201311070min,was,LichKo20,off_pct,100%,,,,,
player,201311070min,was,LichKo20,defense,0,,,,,
player,201311070min,was,LichKo20,def_pct,0%,,,,,
player,201311070min,was,LichKo20,special_teams,0,,,,,
player,201311070min,was,LichKo20,st_pct,0%,,,,,
player,201311070min,was,MontWi20,pos,C,,,,,
player,201311070min,was,MontWi20,offense,79,,,,,
player,201311070min,was,MontWi20,off_pct,100%,,,,,
player,201311070min,was,MontWi20,defense,0,,,,,
player,201311070min,was,MontWi20,def_pct,0%,,,,,
player,201311070min,was,MontWi20,special_teams,0,,,,,
player,201311070min,was,MontWi20,st_pct,0%,,,,,
player,201311070min,was,GrifRo01,pos,QB,,,,,
player,201311070min,was,GrifRo01,offense,79,,,,,
player,201311070min,was,GrifRo01,off_pct,100%,,,,,
player,201311070min,was,GrifRo01,defense,0,,,,,
player,201311070min,was,GrifRo01,def_pct,0%,,,,,
player,201311070min,was,GrifRo01,special_teams,0,,,,,
player,201311070min,was,GrifRo01,st_pct,0%,,,,,
player,201311070min,was,GarcPi00,pos,WR,,,,,
player,201311070min,was,GarcPi00,offense,66,,,,,
player,201311070min,was,GarcPi00,off_pct,84%,,,,,
player,201311070min,was,GarcPi00,defense,0,,,,,
player,201311070min,was,GarcPi00,def_pct,0%,,,,,
player,201311070min,was,GarcPi00,special_teams,0,,,,,
player,201311070min,was,GarcPi00,st_pct,0%,,,,,
player,201311070min,was,ReedJo02,pos,TE,,,,,
player,201311070min,was,ReedJo02,offense,62,,,,,
player,201311070min,was,ReedJo02,off_pct,78%,,,,,
player,201311070min,was,ReedJo02,defense,0,,,,,
player,201311070min,was,ReedJo02,def_pct,0%,,,,,
player,201311070min,was,ReedJo02,special_teams,0,,,,,
player,201311070min,was,ReedJo02,st_pct,0%,,,,,
player,201311070min,was,MorrAl00,pos,RB,,,,,
player,201311070min,was,MorrAl00,offense,48,,,,,
player,201311070min,was,MorrAl00,off_pct,61%,,,,,
player,201311070min,was,MorrAl00,defense,0,,,,,
player,201311070min,was,MorrAl00,def_pct,0%,,,,,
player,201311070min,was,MorrAl00,special_teams,0,,,,,
player,201311070min,was,MorrAl00,st_pct,0%,,,,,
player,201311070min,was,PaulLo00,pos,TE,,,,,
player,201311070min,was,PaulLo00,offense,42,,,,,
player,201311070min,was,PaulLo00,off_pct,53%,,,,,
player,201311070min,was,PaulLo00,defense,0,,,,,
player,201311070min,was,PaulLo00,def_pct,0%,,,,,
player,201311070min,was,PaulLo00,special_teams,9,,,,,
player,201311070min,was,PaulLo00,st_pct,32%,,,,,
player,201311070min,was,HankLe00,pos,WR,,,,,
player,201311070min,was,HankLe00,offense,42,,,,,
player,201311070min,was,HankLe00,off_pct,53%,,,,,
player,201311070min,was,HankLe00,defense,0,,,,,
player,201311070min,was,HankLe00,def_pct,0%,,,,,
player,201311070min,was,HankLe00,special_teams,0,,,,,
player,201311070min,was,HankLe00,st_pct,0%,,,,,
player,201311070min,was,MossSa00,pos,WR,,,,,
player,201311070min,was,MossSa00,offense,37,,,,,
player,201311070min,was,MossSa00,off_pct,47%,,,,,
player,201311070min,was,MossSa00,defense,0,,,,,
player,201311070min,was,MossSa00,def_pct,0%,,,,,
player,201311070min,was,MossSa00,special_teams,0,,,,,
player,201311070min,was,MossSa00,st_pct,0%,,,,,
player,201311070min,was,MorgJo00,pos,WR,,,,,
player,201311070min,was,MorgJo00,offense,31,,,,,
player,201311070min,was,MorgJo00,off_pct,39%,,,,,
player,201311070min,was,MorgJo00,defense,0,,,,,
player,201311070min,was,MorgJo00,def_pct,0%,,,,,
player,201311070min,was,MorgJo00,special_teams,14,,,,,
player,201311070min,was,MorgJo00,st_pct,50%,,,,,
player,201311070min,was,HeluRo00,pos,RB,,,,,
player,201311070min,was,HeluRo00,offense,31,,,,,
player,201311070min,was,HeluRo00,off_pct,39%,,,,,
player,201311070min,was,HeluRo00,defense,0,,,,,
player,201311070min,was,HeluRo00,def_pct,0%,,,,,
player,201311070min,was,HeluRo00,special_teams,0,,,,,
player,201311070min,was,HeluRo00,st_pct,0%,,,,,
