game,2013,14,20131208,201312080gnb,atl,"Atlanta Falcons",21,gnb,"Green Bay Packers",22
player,201312080gnb,gnb,StarJa00,rec_long,0,,,,,
player,201312080gnb,gnb,StarJa00,fumbles,0,,,,,
player,201312080gnb,gnb,StarJa00,fumbles_lost,0,,,,,
player,201312080gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201312080gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201312080gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201312080gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201312080gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201312080gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201312080gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201312080gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201312080gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201312080gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201312080gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201312080gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201312080gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201312080gnb,gnb,NelsJo00,targets,4,,,,,
player,201312080gnb,gnb,NelsJo00,rec,4,,,,,
player,201312080gnb,gnb,NelsJo00,rec_yds,85,,,,,
player,201312080gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201312080gnb,gnb,NelsJo00,rec_long,46,,,,,
player,201312080gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201312080gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201312080gnb,gnb,QuarAn00,pass_cmp,0,,,,,
player,201312080gnb,gnb,QuarAn00,pass_att,0,,,,,
player,201312080gnb,gnb,QuarAn00,pass_yds,0,,,,,
player,201312080gnb,gnb,QuarAn00,pass_td,0,,,,,
player,201312080gnb,gnb,QuarAn00,pass_int,0,,,,,
player,201312080gnb,gnb,QuarAn00,pass_sacked,0,,,,,
player,201312080gnb,gnb,QuarAn00,pass_sacked_yds,0,,,,,
player,201312080gnb,gnb,QuarAn00,pass_long,0,,,,,
player,201312080gnb,gnb,QuarAn00,pass_rating,,,,,,
player,201312080gnb,gnb,QuarAn00,rush_att,0,,,,,
player,201312080gnb,gnb,QuarAn00,rush_yds,0,,,,,
player,201312080gnb,gnb,QuarAn00,rush_td,0,,,,,
player,201312080gnb,gnb,QuarAn00,rush_long,0,,,,,
player,201312080gnb,gnb,QuarAn00,targets,7,,,,,
player,201312080gnb,gnb,QuarAn00,rec,6,,,,,
player,201312080gnb,gnb,QuarAn00,rec_yds,66,,,,,
player,201312080gnb,gnb,QuarAn00,rec_td,1,,,,,
player,201312080gnb,gnb,QuarAn00,rec_long,21,,,,,
player,201312080gnb,gnb,QuarAn00,fumbles,0,,,,,
player,201312080gnb,gnb,QuarAn00,fumbles_lost,0,,,,,
player,201312080gnb,gnb,BostBr00,pass_cmp,0,,,,,
player,201312080gnb,gnb,BostBr00,pass_att,0,,,,,
player,201312080gnb,gnb,BostBr00,pass_yds,0,,,,,
player,201312080gnb,gnb,BostBr00,pass_td,0,,,,,
player,201312080gnb,gnb,BostBr00,pass_int,0,,,,,
player,201312080gnb,gnb,BostBr00,pass_sacked,0,,,,,
player,201312080gnb,gnb,BostBr00,pass_sacked_yds,0,,,,,
player,201312080gnb,gnb,BostBr00,pass_long,0,,,,,
player,201312080gnb,gnb,BostBr00,pass_rating,,,,,,
player,201312080gnb,gnb,BostBr00,rush_att,0,,,,,
player,201312080gnb,gnb,BostBr00,rush_yds,0,,,,,
player,201312080gnb,gnb,BostBr00,rush_td,0,,,,,
player,201312080gnb,gnb,BostBr00,rush_long,0,,,,,
player,201312080gnb,gnb,BostBr00,targets,4,,,,,
player,201312080gnb,gnb,BostBr00,rec,2,,,,,
player,201312080gnb,gnb,BostBr00,rec_yds,28,,,,,
player,201312080gnb,gnb,BostBr00,rec_td,0,,,,,
player,201312080gnb,gnb,BostBr00,rec_long,19,,,,,
player,201312080gnb,gnb,BostBr00,fumbles,0,,,,,
player,201312080gnb,gnb,BostBr00,fumbles_lost,0,,,,,
player,201312080gnb,gnb,BoykJa00,pass_cmp,0,,,,,
player,201312080gnb,gnb,BoykJa00,pass_att,0,,,,,
player,201312080gnb,gnb,BoykJa00,pass_yds,0,,,,,
player,201312080gnb,gnb,BoykJa00,pass_td,0,,,,,
player,201312080gnb,gnb,BoykJa00,pass_int,0,,,,,
player,201312080gnb,gnb,BoykJa00,pass_sacked,0,,,,,
player,201312080gnb,gnb,BoykJa00,pass_sacked_yds,0,,,,,
player,201312080gnb,gnb,BoykJa00,pass_long,0,,,,,
player,201312080gnb,gnb,BoykJa00,pass_rating,,,,,,
player,201312080gnb,gnb,BoykJa00,rush_att,0,,,,,
player,201312080gnb,gnb,BoykJa00,rush_yds,0,,,,,
player,201312080gnb,gnb,BoykJa00,rush_td,0,,,,,
player,201312080gnb,gnb,BoykJa00,rush_long,0,,,,,
player,201312080gnb,gnb,BoykJa00,targets,3,,,,,
player,201312080gnb,gnb,BoykJa00,rec,2,,,,,
player,201312080gnb,gnb,BoykJa00,rec_yds,23,,,,,
player,201312080gnb,gnb,BoykJa00,rec_td,0,,,,,
player,201312080gnb,gnb,BoykJa00,rec_long,19,,,,,
player,201312080gnb,gnb,BoykJa00,fumbles,0,,,,,
player,201312080gnb,gnb,BoykJa00,fumbles_lost,0,,,,,
player,201312080gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201312080gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201312080gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201312080gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201312080gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201312080gnb,gnb,JoneJa04,pass_sacked,0,,,,,
player,201312080gnb,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201312080gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201312080gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201312080gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201312080gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201312080gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201312080gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201312080gnb,gnb,JoneJa04,targets,5,,,,,
player,201312080gnb,gnb,JoneJa04,rec,4,,,,,
player,201312080gnb,gnb,JoneJa04,rec_yds,19,,,,,
player,201312080gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201312080gnb,gnb,JoneJa04,rec_long,8,,,,,
player,201312080gnb,gnb,JoneJa04,fumbles,0,,,,,
player,201312080gnb,gnb,JoneJa04,fumbles_lost,0,,,,,
player,201312080gnb,gnb,TaylRy00,pass_cmp,0,,,,,
player,201312080gnb,gnb,TaylRy00,pass_att,0,,,,,
player,201312080gnb,gnb,TaylRy00,pass_yds,0,,,,,
player,201312080gnb,gnb,TaylRy00,pass_td,0,,,,,
player,201312080gnb,gnb,TaylRy00,pass_int,0,,,,,
player,201312080gnb,gnb,TaylRy00,pass_sacked,0,,,,,
player,201312080gnb,gnb,TaylRy00,pass_sacked_yds,0,,,,,
player,201312080gnb,gnb,TaylRy00,pass_long,0,,,,,
player,201312080gnb,gnb,TaylRy00,pass_rating,,,,,,
player,201312080gnb,gnb,TaylRy00,rush_att,0,,,,,
player,201312080gnb,gnb,TaylRy00,rush_yds,0,,,,,
player,201312080gnb,gnb,TaylRy00,rush_td,0,,,,,
player,201312080gnb,gnb,TaylRy00,rush_long,0,,,,,
player,201312080gnb,gnb,TaylRy00,targets,2,,,,,
player,201312080gnb,gnb,TaylRy00,rec,2,,,,,
player,201312080gnb,gnb,TaylRy00,rec_yds,7,,,,,
player,201312080gnb,gnb,TaylRy00,rec_td,0,,,,,
player,201312080gnb,gnb,TaylRy00,rec_long,7,,,,,
player,201312080gnb,gnb,TaylRy00,fumbles,0,,,,,
player,201312080gnb,gnb,TaylRy00,fumbles_lost,0,,,,,
player,201312080gnb,gnb,WhitMy00,pass_cmp,0,,,,,
player,201312080gnb,gnb,WhitMy00,pass_att,0,,,,,
player,201312080gnb,gnb,WhitMy00,pass_yds,0,,,,,
player,201312080gnb,gnb,WhitMy00,pass_td,0,,,,,
player,201312080gnb,gnb,WhitMy00,pass_int,0,,,,,
player,201312080gnb,gnb,WhitMy00,pass_sacked,0,,,,,
player,201312080gnb,gnb,WhitMy00,pass_sacked_yds,0,,,,,
player,201312080gnb,gnb,WhitMy00,pass_long,0,,,,,
player,201312080gnb,gnb,WhitMy00,pass_rating,,,,,,
player,201312080gnb,gnb,WhitMy00,rush_att,0,,,,,
player,201312080gnb,gnb,WhitMy00,rush_yds,0,,,,,
player,201312080gnb,gnb,WhitMy00,rush_td,0,,,,,
player,201312080gnb,gnb,WhitMy00,rush_long,0,,,,,
player,201312080gnb,gnb,WhitMy00,targets,1,,,,,
player,201312080gnb,gnb,WhitMy00,rec,1,,,,,
player,201312080gnb,gnb,WhitMy00,rec_yds,5,,,,,
player,201312080gnb,gnb,WhitMy00,rec_td,0,,,,,
player,201312080gnb,gnb,WhitMy00,rec_long,5,,,,,
player,201312080gnb,gnb,WhitMy00,fumbles,0,,,,,
player,201312080gnb,gnb,WhitMy00,fumbles_lost,0,,,,,
player,201312080gnb,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201312080gnb,gnb,KuhnJo00,pass_att,0,,,,,
player,201312080gnb,gnb,KuhnJo00,pass_yds,0,,,,,
player,201312080gnb,gnb,KuhnJo00,pass_td,0,,,,,
player,201312080gnb,gnb,KuhnJo00,pass_int,0,,,,,
player,201312080gnb,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201312080gnb,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201312080gnb,gnb,KuhnJo00,pass_long,0,,,,,
player,201312080gnb,gnb,KuhnJo00,pass_rating,,,,,,
player,201312080gnb,gnb,KuhnJo00,rush_att,0,,,,,
