game,2013,3,20130922,201309220rav,htx,"Houston Texans",9,rav,"Baltimore Ravens",30
player,201309220rav,htx,JackKa99,def_int_yds,0,,,,,
player,201309220rav,htx,JackKa99,def_int_td,0,,,,,
player,201309220rav,htx,JackKa99,def_int_long,0,,,,,
player,201309220rav,htx,JackKa99,pass_defended,1,,,,,
player,201309220rav,htx,JackKa99,sacks,0.0,,,,,
player,201309220rav,htx,JackKa99,tackles_combined,4,,,,,
player,201309220rav,htx,JackKa99,tackles_solo,3,,,,,
player,201309220rav,htx,JackKa99,tackles_assists,1,,,,,
player,201309220rav,htx,JackKa99,tackles_loss,0,,,,,
player,201309220rav,htx,JackKa99,qb_hits,0,,,,,
player,201309220rav,htx,JackKa99,fumbles_rec,0,,,,,
player,201309220rav,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201309220rav,htx,JackKa99,fumbles_forced,0,,,,,
player,201309220rav,htx,KeoxSh00,def_int,0,,,,,
player,201309220rav,htx,KeoxSh00,def_int_yds,0,,,,,
player,201309220rav,htx,KeoxSh00,def_int_td,0,,,,,
player,201309220rav,htx,KeoxSh00,def_int_long,0,,,,,
player,201309220rav,htx,KeoxSh00,pass_defended,0,,,,,
player,201309220rav,htx,KeoxSh00,sacks,0.0,,,,,
player,201309220rav,htx,KeoxSh00,tackles_combined,3,,,,,
player,201309220rav,htx,KeoxSh00,tackles_solo,2,,,,,
player,201309220rav,htx,KeoxSh00,tackles_assists,1,,,,,
player,201309220rav,htx,KeoxSh00,tackles_loss,0,,,,,
player,201309220rav,htx,KeoxSh00,qb_hits,0,,,,,
player,201309220rav,htx,KeoxSh00,fumbles_rec,0,,,,,
player,201309220rav,htx,KeoxSh00,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,KeoxSh00,fumbles_rec_td,0,,,,,
player,201309220rav,htx,KeoxSh00,fumbles_forced,0,,,,,
player,201309220rav,htx,MannDa21,def_int,0,,,,,
player,201309220rav,htx,MannDa21,def_int_yds,0,,,,,
player,201309220rav,htx,MannDa21,def_int_td,0,,,,,
player,201309220rav,htx,MannDa21,def_int_long,0,,,,,
player,201309220rav,htx,MannDa21,pass_defended,0,,,,,
player,201309220rav,htx,MannDa21,sacks,0.0,,,,,
player,201309220rav,htx,MannDa21,tackles_combined,3,,,,,
player,201309220rav,htx,MannDa21,tackles_solo,1,,,,,
player,201309220rav,htx,MannDa21,tackles_assists,2,,,,,
player,201309220rav,htx,MannDa21,tackles_loss,0,,,,,
player,201309220rav,htx,MannDa21,qb_hits,0,,,,,
player,201309220rav,htx,MannDa21,fumbles_rec,0,,,,,
player,201309220rav,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201309220rav,htx,MannDa21,fumbles_forced,0,,,,,
player,201309220rav,htx,MitcEa99,def_int,0,,,,,
player,201309220rav,htx,MitcEa99,def_int_yds,0,,,,,
player,201309220rav,htx,MitcEa99,def_int_td,0,,,,,
player,201309220rav,htx,MitcEa99,def_int_long,0,,,,,
player,201309220rav,htx,MitcEa99,pass_defended,0,,,,,
player,201309220rav,htx,MitcEa99,sacks,0.0,,,,,
player,201309220rav,htx,MitcEa99,tackles_combined,3,,,,,
player,201309220rav,htx,MitcEa99,tackles_solo,1,,,,,
player,201309220rav,htx,MitcEa99,tackles_assists,2,,,,,
player,201309220rav,htx,MitcEa99,tackles_loss,0,,,,,
player,201309220rav,htx,MitcEa99,qb_hits,0,,,,,
player,201309220rav,htx,MitcEa99,fumbles_rec,0,,,,,
player,201309220rav,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201309220rav,htx,MitcEa99,fumbles_forced,0,,,,,
player,201309220rav,htx,ReedEd00,def_int,0,,,,,
player,201309220rav,htx,ReedEd00,def_int_yds,0,,,,,
player,201309220rav,htx,ReedEd00,def_int_td,0,,,,,
player,201309220rav,htx,ReedEd00,def_int_long,0,,,,,
player,201309220rav,htx,ReedEd00,pass_defended,0,,,,,
player,201309220rav,htx,ReedEd00,sacks,0.0,,,,,
player,201309220rav,htx,ReedEd00,tackles_combined,3,,,,,
player,201309220rav,htx,ReedEd00,tackles_solo,3,,,,,
player,201309220rav,htx,ReedEd00,tackles_assists,0,,,,,
player,201309220rav,htx,ReedEd00,tackles_loss,0,,,,,
player,201309220rav,htx,ReedEd00,qb_hits,0,,,,,
player,201309220rav,htx,ReedEd00,fumbles_rec,0,,,,,
player,201309220rav,htx,ReedEd00,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,ReedEd00,fumbles_rec_td,0,,,,,
player,201309220rav,htx,ReedEd00,fumbles_forced,0,,,,,
player,201309220rav,htx,SharDa01,def_int,0,,,,,
player,201309220rav,htx,SharDa01,def_int_yds,0,,,,,
player,201309220rav,htx,SharDa01,def_int_td,0,,,,,
player,201309220rav,htx,SharDa01,def_int_long,0,,,,,
player,201309220rav,htx,SharDa01,pass_defended,0,,,,,
player,201309220rav,htx,SharDa01,sacks,0.0,,,,,
player,201309220rav,htx,SharDa01,tackles_combined,3,,,,,
player,201309220rav,htx,SharDa01,tackles_solo,3,,,,,
player,201309220rav,htx,SharDa01,tackles_assists,0,,,,,
player,201309220rav,htx,SharDa01,tackles_loss,0,,,,,
player,201309220rav,htx,SharDa01,qb_hits,0,,,,,
player,201309220rav,htx,SharDa01,fumbles_rec,0,,,,,
player,201309220rav,htx,SharDa01,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,SharDa01,fumbles_rec_td,0,,,,,
player,201309220rav,htx,SharDa01,fumbles_forced,0,,,,,
player,201309220rav,htx,SweaDJ00,def_int,0,,,,,
player,201309220rav,htx,SweaDJ00,def_int_yds,0,,,,,
player,201309220rav,htx,SweaDJ00,def_int_td,0,,,,,
player,201309220rav,htx,SweaDJ00,def_int_long,0,,,,,
player,201309220rav,htx,SweaDJ00,pass_defended,0,,,,,
player,201309220rav,htx,SweaDJ00,sacks,0.0,,,,,
player,201309220rav,htx,SweaDJ00,tackles_combined,3,,,,,
player,201309220rav,htx,SweaDJ00,tackles_solo,2,,,,,
player,201309220rav,htx,SweaDJ00,tackles_assists,1,,,,,
player,201309220rav,htx,SweaDJ00,tackles_loss,0,,,,,
player,201309220rav,htx,SweaDJ00,qb_hits,0,,,,,
player,201309220rav,htx,SweaDJ00,fumbles_rec,0,,,,,
player,201309220rav,htx,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,SweaDJ00,fumbles_rec_td,0,,,,,
player,201309220rav,htx,SweaDJ00,fumbles_forced,0,,,,,
player,201309220rav,htx,JoseJo20,def_int,0,,,,,
player,201309220rav,htx,JoseJo20,def_int_yds,0,,,,,
player,201309220rav,htx,JoseJo20,def_int_td,0,,,,,
player,201309220rav,htx,JoseJo20,def_int_long,0,,,,,
player,201309220rav,htx,JoseJo20,pass_defended,1,,,,,
player,201309220rav,htx,JoseJo20,sacks,0.0,,,,,
player,201309220rav,htx,JoseJo20,tackles_combined,2,,,,,
player,201309220rav,htx,JoseJo20,tackles_solo,2,,,,,
player,201309220rav,htx,JoseJo20,tackles_assists,0,,,,,
player,201309220rav,htx,JoseJo20,tackles_loss,0,,,,,
player,201309220rav,htx,JoseJo20,qb_hits,0,,,,,
player,201309220rav,htx,JoseJo20,fumbles_rec,0,,,,,
player,201309220rav,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201309220rav,htx,JoseJo20,fumbles_forced,0,,,,,
player,201309220rav,htx,CricJa00,def_int,0,,,,,
player,201309220rav,htx,CricJa00,def_int_yds,0,,,,,
player,201309220rav,htx,CricJa00,def_int_td,0,,,,,
player,201309220rav,htx,CricJa00,def_int_long,0,,,,,
player,201309220rav,htx,CricJa00,pass_defended,0,,,,,
player,201309220rav,htx,CricJa00,sacks,0.0,,,,,
player,201309220rav,htx,CricJa00,tackles_combined,1,,,,,
player,201309220rav,htx,CricJa00,tackles_solo,1,,,,,
player,201309220rav,htx,CricJa00,tackles_assists,0,,,,,
player,201309220rav,htx,CricJa00,tackles_loss,0,,,,,
player,201309220rav,htx,CricJa00,qb_hits,1,,,,,
player,201309220rav,htx,CricJa00,fumbles_rec,0,,,,,
player,201309220rav,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201309220rav,htx,CricJa00,fumbles_forced,0,,,,,
player,201309220rav,htx,GrifRy00,def_int,0,,,,,
player,201309220rav,htx,GrifRy00,def_int_yds,0,,,,,
player,201309220rav,htx,GrifRy00,def_int_td,0,,,,,
player,201309220rav,htx,GrifRy00,def_int_long,0,,,,,
player,201309220rav,htx,GrifRy00,pass_defended,0,,,,,
player,201309220rav,htx,GrifRy00,sacks,0.0,,,,,
player,201309220rav,htx,GrifRy00,tackles_combined,1,,,,,
player,201309220rav,htx,GrifRy00,tackles_solo,1,,,,,
player,201309220rav,htx,GrifRy00,tackles_assists,0,,,,,
player,201309220rav,htx,GrifRy00,tackles_loss,0,,,,,
player,201309220rav,htx,GrifRy00,qb_hits,0,,,,,
player,201309220rav,htx,GrifRy00,fumbles_rec,0,,,,,
player,201309220rav,htx,GrifRy00,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,GrifRy00,fumbles_rec_td,0,,,,,
player,201309220rav,htx,GrifRy00,fumbles_forced,0,,,,,
player,201309220rav,htx,HarrBr00,def_int,0,,,,,
player,201309220rav,htx,HarrBr00,def_int_yds,0,,,,,
player,201309220rav,htx,HarrBr00,def_int_td,0,,,,,
player,201309220rav,htx,HarrBr00,def_int_long,0,,,,,
player,201309220rav,htx,HarrBr00,pass_defended,0,,,,,
player,201309220rav,htx,HarrBr00,sacks,0.0,,,,,
player,201309220rav,htx,HarrBr00,tackles_combined,1,,,,,
player,201309220rav,htx,HarrBr00,tackles_solo,1,,,,,
player,201309220rav,htx,HarrBr00,tackles_assists,0,,,,,
player,201309220rav,htx,HarrBr00,tackles_loss,0,,,,,
player,201309220rav,htx,HarrBr00,qb_hits,0,,,,,
player,201309220rav,htx,HarrBr00,fumbles_rec,0,,,,,
player,201309220rav,htx,HarrBr00,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,HarrBr00,fumbles_rec_td,0,,,,,
player,201309220rav,htx,HarrBr00,fumbles_forced,0,,,,,
player,201309220rav,htx,McCaBr99,def_int,0,,,,,
player,201309220rav,htx,McCaBr99,def_int_yds,0,,,,,
player,201309220rav,htx,McCaBr99,def_int_td,0,,,,,
player,201309220rav,htx,McCaBr99,def_int_long,0,,,,,
player,201309220rav,htx,McCaBr99,pass_defended,0,,,,,
player,201309220rav,htx,McCaBr99,sacks,0.0,,,,,
player,201309220rav,htx,McCaBr99,tackles_combined,1,,,,,
player,201309220rav,htx,McCaBr99,tackles_solo,0,,,,,
player,201309220rav,htx,McCaBr99,tackles_assists,1,,,,,
player,201309220rav,htx,McCaBr99,tackles_loss,0,,,,,
player,201309220rav,htx,McCaBr99,qb_hits,0,,,,,
player,201309220rav,htx,McCaBr99,fumbles_rec,0,,,,,
player,201309220rav,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201309220rav,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201309220rav,htx,McCaBr99,fumbles_forced,0,,,,,
player,201309220rav,rav,SmitDa24,def_int,1,,,,,
player,201309220rav,rav,SmitDa24,def_int_yds,37,,,,,
player,201309220rav,rav,SmitDa24,def_int_td,1,,,,,
player,201309220rav,rav,SmitDa24,def_int_long,37,,,,,
player,201309220rav,rav,SmitDa24,pass_defended,1,,,,,
player,201309220rav,rav,SmitDa24,sacks,0.0,,,,,
player,201309220rav,rav,SmitDa24,tackles_combined,10,,,,,
player,201309220rav,rav,SmitDa24,tackles_solo,7,,,,,
player,201309220rav,rav,SmitDa24,tackles_assists,3,,,,,
player,201309220rav,rav,SmitDa24,tackles_loss,0,,,,,
player,201309220rav,rav,SmitDa24,qb_hits,0,,,,,
player,201309220rav,rav,SmitDa24,fumbles_rec,0,,,,,
player,201309220rav,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201309220rav,rav,SmitDa24,fumbles_forced,0,,,,,
player,201309220rav,rav,JoneAr22,def_int,0,,,,,
player,201309220rav,rav,JoneAr22,def_int_yds,0,,,,,
player,201309220rav,rav,JoneAr22,def_int_td,0,,,,,
player,201309220rav,rav,JoneAr22,def_int_long,0,,,,,
player,201309220rav,rav,JoneAr22,pass_defended,0,,,,,
player,201309220rav,rav,JoneAr22,sacks,1.0,,,,,
player,201309220rav,rav,JoneAr22,tackles_combined,3,,,,,
player,201309220rav,rav,JoneAr22,tackles_solo,1,,,,,
player,201309220rav,rav,JoneAr22,tackles_assists,2,,,,,
player,201309220rav,rav,JoneAr22,tackles_loss,1,,,,,
player,201309220rav,rav,JoneAr22,qb_hits,1,,,,,
player,201309220rav,rav,JoneAr22,fumbles_rec,0,,,,,
player,201309220rav,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201309220rav,rav,JoneAr22,fumbles_forced,0,,,,,
player,201309220rav,rav,NgatHa20,def_int,0,,,,,
player,201309220rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201309220rav,rav,NgatHa20,def_int_td,0,,,,,
player,201309220rav,rav,NgatHa20,def_int_long,0,,,,,
player,201309220rav,rav,NgatHa20,pass_defended,0,,,,,
player,201309220rav,rav,NgatHa20,sacks,1.0,,,,,
player,201309220rav,rav,NgatHa20,tackles_combined,2,,,,,
player,201309220rav,rav,NgatHa20,tackles_solo,1,,,,,
player,201309220rav,rav,NgatHa20,tackles_assists,1,,,,,
player,201309220rav,rav,NgatHa20,tackles_loss,1,,,,,
player,201309220rav,rav,NgatHa20,qb_hits,1,,,,,
player,201309220rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201309220rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201309220rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201309220rav,rav,SuggTe99,def_int,0,,,,,
player,201309220rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201309220rav,rav,SuggTe99,def_int_td,0,,,,,
player,201309220rav,rav,SuggTe99,def_int_long,0,,,,,
player,201309220rav,rav,SuggTe99,pass_defended,0,,,,,
player,201309220rav,rav,SuggTe99,sacks,1.0,,,,,
player,201309220rav,rav,SuggTe99,tackles_combined,2,,,,,
player,201309220rav,rav,SuggTe99,tackles_solo,1,,,,,
player,201309220rav,rav,SuggTe99,tackles_assists,1,,,,,
player,201309220rav,rav,SuggTe99,tackles_loss,1,,,,,
player,201309220rav,rav,SuggTe99,qb_hits,1,,,,,
player,201309220rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201309220rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201309220rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201309220rav,rav,IhedJa00,def_int,0,,,,,
player,201309220rav,rav,IhedJa00,def_int_yds,0,,,,,
player,201309220rav,rav,IhedJa00,def_int_td,0,,,,,
player,201309220rav,rav,IhedJa00,def_int_long,0,,,,,
player,201309220rav,rav,IhedJa00,pass_defended,2,,,,,
player,201309220rav,rav,IhedJa00,sacks,0.0,,,,,
player,201309220rav,rav,IhedJa00,tackles_combined,9,,,,,
player,201309220rav,rav,IhedJa00,tackles_solo,5,,,,,
player,201309220rav,rav,IhedJa00,tackles_assists,4,,,,,
player,201309220rav,rav,IhedJa00,tackles_loss,2,,,,,
player,201309220rav,rav,IhedJa00,qb_hits,1,,,,,
player,201309220rav,rav,IhedJa00,fumbles_rec,0,,,,,
player,201309220rav,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201309220rav,rav,IhedJa00,fumbles_forced,0,,,,,
player,201309220rav,rav,WebbLa99,def_int,0,,,,,
player,201309220rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201309220rav,rav,WebbLa99,def_int_td,0,,,,,
player,201309220rav,rav,WebbLa99,def_int_long,0,,,,,
player,201309220rav,rav,WebbLa99,pass_defended,0,,,,,
player,201309220rav,rav,WebbLa99,sacks,0.0,,,,,
player,201309220rav,rav,WebbLa99,tackles_combined,7,,,,,
player,201309220rav,rav,WebbLa99,tackles_solo,7,,,,,
player,201309220rav,rav,WebbLa99,tackles_assists,0,,,,,
player,201309220rav,rav,WebbLa99,tackles_loss,1,,,,,
player,201309220rav,rav,WebbLa99,qb_hits,0,,,,,
player,201309220rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201309220rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201309220rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201309220rav,rav,SmitJi03,def_int,0,,,,,
player,201309220rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201309220rav,rav,SmitJi03,def_int_td,0,,,,,
player,201309220rav,rav,SmitJi03,def_int_long,0,,,,,
player,201309220rav,rav,SmitJi03,pass_defended,1,,,,,
player,201309220rav,rav,SmitJi03,sacks,0.0,,,,,
player,201309220rav,rav,SmitJi03,tackles_combined,6,,,,,
player,201309220rav,rav,SmitJi03,tackles_solo,6,,,,,
player,201309220rav,rav,SmitJi03,tackles_assists,0,,,,,
player,201309220rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201309220rav,rav,SmitJi03,qb_hits,0,,,,,
player,201309220rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201309220rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201309220rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201309220rav,rav,ElamMa00,def_int,0,,,,,
player,201309220rav,rav,ElamMa00,def_int_yds,0,,,,,
player,201309220rav,rav,ElamMa00,def_int_td,0,,,,,
player,201309220rav,rav,ElamMa00,def_int_long,0,,,,,
player,201309220rav,rav,ElamMa00,pass_defended,1,,,,,
player,201309220rav,rav,ElamMa00,sacks,0.0,,,,,
player,201309220rav,rav,ElamMa00,tackles_combined,5,,,,,
player,201309220rav,rav,ElamMa00,tackles_solo,4,,,,,
player,201309220rav,rav,ElamMa00,tackles_assists,1,,,,,
player,201309220rav,rav,ElamMa00,tackles_loss,0,,,,,
player,201309220rav,rav,ElamMa00,qb_hits,0,,,,,
player,201309220rav,rav,ElamMa00,fumbles_rec,0,,,,,
player,201309220rav,rav,ElamMa00,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,ElamMa00,fumbles_rec_td,0,,,,,
player,201309220rav,rav,ElamMa00,fumbles_forced,0,,,,,
player,201309220rav,rav,GrahCo99,def_int,0,,,,,
player,201309220rav,rav,GrahCo99,def_int_yds,0,,,,,
player,201309220rav,rav,GrahCo99,def_int_td,0,,,,,
player,201309220rav,rav,GrahCo99,def_int_long,0,,,,,
player,201309220rav,rav,GrahCo99,pass_defended,0,,,,,
player,201309220rav,rav,GrahCo99,sacks,0.0,,,,,
player,201309220rav,rav,GrahCo99,tackles_combined,3,,,,,
player,201309220rav,rav,GrahCo99,tackles_solo,3,,,,,
player,201309220rav,rav,GrahCo99,tackles_assists,0,,,,,
player,201309220rav,rav,GrahCo99,tackles_loss,0,,,,,
player,201309220rav,rav,GrahCo99,qb_hits,0,,,,,
player,201309220rav,rav,GrahCo99,fumbles_rec,0,,,,,
player,201309220rav,rav,GrahCo99,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,GrahCo99,fumbles_rec_td,0,,,,,
player,201309220rav,rav,GrahCo99,fumbles_forced,0,,,,,
player,201309220rav,rav,UpshCo00,def_int,0,,,,,
player,201309220rav,rav,UpshCo00,def_int_yds,0,,,,,
player,201309220rav,rav,UpshCo00,def_int_td,0,,,,,
player,201309220rav,rav,UpshCo00,def_int_long,0,,,,,
player,201309220rav,rav,UpshCo00,pass_defended,0,,,,,
player,201309220rav,rav,UpshCo00,sacks,0.0,,,,,
player,201309220rav,rav,UpshCo00,tackles_combined,3,,,,,
player,201309220rav,rav,UpshCo00,tackles_solo,3,,,,,
player,201309220rav,rav,UpshCo00,tackles_assists,0,,,,,
player,201309220rav,rav,UpshCo00,tackles_loss,1,,,,,
player,201309220rav,rav,UpshCo00,qb_hits,0,,,,,
player,201309220rav,rav,UpshCo00,fumbles_rec,0,,,,,
player,201309220rav,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201309220rav,rav,UpshCo00,fumbles_forced,0,,,,,
player,201309220rav,rav,ByneJo00,def_int,0,,,,,
player,201309220rav,rav,ByneJo00,def_int_yds,0,,,,,
player,201309220rav,rav,ByneJo00,def_int_td,0,,,,,
player,201309220rav,rav,ByneJo00,def_int_long,0,,,,,
player,201309220rav,rav,ByneJo00,pass_defended,0,,,,,
player,201309220rav,rav,ByneJo00,sacks,0.0,,,,,
player,201309220rav,rav,ByneJo00,tackles_combined,2,,,,,
player,201309220rav,rav,ByneJo00,tackles_solo,1,,,,,
player,201309220rav,rav,ByneJo00,tackles_assists,1,,,,,
player,201309220rav,rav,ByneJo00,tackles_loss,0,,,,,
player,201309220rav,rav,ByneJo00,qb_hits,1,,,,,
player,201309220rav,rav,ByneJo00,fumbles_rec,0,,,,,
player,201309220rav,rav,ByneJo00,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,ByneJo00,fumbles_rec_td,0,,,,,
player,201309220rav,rav,ByneJo00,fumbles_forced,0,,,,,
player,201309220rav,rav,CodyTe99,def_int,0,,,,,
player,201309220rav,rav,CodyTe99,def_int_yds,0,,,,,
player,201309220rav,rav,CodyTe99,def_int_td,0,,,,,
player,201309220rav,rav,CodyTe99,def_int_long,0,,,,,
player,201309220rav,rav,CodyTe99,pass_defended,0,,,,,
player,201309220rav,rav,CodyTe99,sacks,0.0,,,,,
player,201309220rav,rav,CodyTe99,tackles_combined,2,,,,,
player,201309220rav,rav,CodyTe99,tackles_solo,0,,,,,
player,201309220rav,rav,CodyTe99,tackles_assists,2,,,,,
player,201309220rav,rav,CodyTe99,tackles_loss,0,,,,,
player,201309220rav,rav,CodyTe99,qb_hits,0,,,,,
player,201309220rav,rav,CodyTe99,fumbles_rec,0,,,,,
player,201309220rav,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201309220rav,rav,CodyTe99,fumbles_forced,0,,,,,
player,201309220rav,rav,DumeEl20,def_int,0,,,,,
player,201309220rav,rav,DumeEl20,def_int_yds,0,,,,,
player,201309220rav,rav,DumeEl20,def_int_td,0,,,,,
player,201309220rav,rav,DumeEl20,def_int_long,0,,,,,
player,201309220rav,rav,DumeEl20,pass_defended,0,,,,,
player,201309220rav,rav,DumeEl20,sacks,0.0,,,,,
player,201309220rav,rav,DumeEl20,tackles_combined,2,,,,,
player,201309220rav,rav,DumeEl20,tackles_solo,0,,,,,
player,201309220rav,rav,DumeEl20,tackles_assists,2,,,,,
player,201309220rav,rav,DumeEl20,tackles_loss,0,,,,,
player,201309220rav,rav,DumeEl20,qb_hits,0,,,,,
player,201309220rav,rav,DumeEl20,fumbles_rec,0,,,,,
player,201309220rav,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201309220rav,rav,DumeEl20,fumbles_forced,0,,,,,
player,201309220rav,rav,McPhPe00,def_int,0,,,,,
player,201309220rav,rav,McPhPe00,def_int_yds,0,,,,,
player,201309220rav,rav,McPhPe00,def_int_td,0,,,,,
player,201309220rav,rav,McPhPe00,def_int_long,0,,,,,
player,201309220rav,rav,McPhPe00,pass_defended,0,,,,,
player,201309220rav,rav,McPhPe00,sacks,0.0,,,,,
player,201309220rav,rav,McPhPe00,tackles_combined,2,,,,,
player,201309220rav,rav,McPhPe00,tackles_solo,0,,,,,
player,201309220rav,rav,McPhPe00,tackles_assists,2,,,,,
player,201309220rav,rav,McPhPe00,tackles_loss,0,,,,,
player,201309220rav,rav,McPhPe00,qb_hits,2,,,,,
player,201309220rav,rav,McPhPe00,fumbles_rec,0,,,,,
player,201309220rav,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201309220rav,rav,McPhPe00,fumbles_forced,0,,,,,
player,201309220rav,rav,SpeaMa21,def_int,0,,,,,
player,201309220rav,rav,SpeaMa21,def_int_yds,0,,,,,
player,201309220rav,rav,SpeaMa21,def_int_td,0,,,,,
player,201309220rav,rav,SpeaMa21,def_int_long,0,,,,,
player,201309220rav,rav,SpeaMa21,pass_defended,0,,,,,
player,201309220rav,rav,SpeaMa21,sacks,0.0,,,,,
player,201309220rav,rav,SpeaMa21,tackles_combined,2,,,,,
player,201309220rav,rav,SpeaMa21,tackles_solo,2,,,,,
player,201309220rav,rav,SpeaMa21,tackles_assists,0,,,,,
player,201309220rav,rav,SpeaMa21,tackles_loss,2,,,,,
player,201309220rav,rav,SpeaMa21,qb_hits,0,,,,,
player,201309220rav,rav,SpeaMa21,fumbles_rec,0,,,,,
player,201309220rav,rav,SpeaMa21,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,SpeaMa21,fumbles_rec_td,0,,,,,
player,201309220rav,rav,SpeaMa21,fumbles_forced,0,,,,,
player,201309220rav,rav,BajeBi00,def_int,0,,,,,
player,201309220rav,rav,BajeBi00,def_int_yds,0,,,,,
player,201309220rav,rav,BajeBi00,def_int_td,0,,,,,
player,201309220rav,rav,BajeBi00,def_int_long,0,,,,,
player,201309220rav,rav,BajeBi00,pass_defended,0,,,,,
player,201309220rav,rav,BajeBi00,sacks,0.0,,,,,
player,201309220rav,rav,BajeBi00,tackles_combined,1,,,,,
player,201309220rav,rav,BajeBi00,tackles_solo,1,,,,,
player,201309220rav,rav,BajeBi00,tackles_assists,0,,,,,
player,201309220rav,rav,BajeBi00,tackles_loss,0,,,,,
player,201309220rav,rav,BajeBi00,qb_hits,0,,,,,
player,201309220rav,rav,BajeBi00,fumbles_rec,0,,,,,
player,201309220rav,rav,BajeBi00,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,BajeBi00,fumbles_rec_td,0,,,,,
player,201309220rav,rav,BajeBi00,fumbles_forced,0,,,,,
player,201309220rav,rav,BrowCh05,def_int,0,,,,,
player,201309220rav,rav,BrowCh05,def_int_yds,0,,,,,
player,201309220rav,rav,BrowCh05,def_int_td,0,,,,,
player,201309220rav,rav,BrowCh05,def_int_long,0,,,,,
player,201309220rav,rav,BrowCh05,pass_defended,0,,,,,
player,201309220rav,rav,BrowCh05,sacks,0.0,,,,,
player,201309220rav,rav,BrowCh05,tackles_combined,1,,,,,
player,201309220rav,rav,BrowCh05,tackles_solo,1,,,,,
player,201309220rav,rav,BrowCh05,tackles_assists,0,,,,,
player,201309220rav,rav,BrowCh05,tackles_loss,0,,,,,
player,201309220rav,rav,BrowCh05,qb_hits,0,,,,,
player,201309220rav,rav,BrowCh05,fumbles_rec,0,,,,,
player,201309220rav,rav,BrowCh05,fumbles_rec_yds,0,,,,,
player,201309220rav,rav,BrowCh05,fumbles_rec_td,0,,,,,
player,201309220rav,rav,BrowCh05,fumbles_forced,0,,,,,
player,201309220rav,rav,McClAl00,def_int,0,,,,,
