game,2013,12,20131124,201311240det,tam,"Tampa Bay Buccaneers",24,det,"Detroit Lions",21
player,201311240det,det,akersdav01,punt_long,0,,,,,
player,201311240det,det,MartSa01,xpm,,,,,,
player,201311240det,det,MartSa01,xpa,,,,,,
player,201311240det,det,MartSa01,fgm,,,,,,
player,201311240det,det,MartSa01,fga,,,,,,
player,201311240det,det,MartSa01,punt,3,,,,,
player,201311240det,det,MartSa01,punt_yds,151,,,,,
player,201311240det,det,MartSa01,punt_yds_per_punt,50.3,,,,,
player,201311240det,det,MartSa01,punt_long,56,,,,,
player,201311240det,det,WarfLa00,pos,G,,,,,
player,201311240det,det,WarfLa00,offense,76,,,,,
player,201311240det,det,WarfLa00,off_pct,100%,,,,,
player,201311240det,det,WarfLa00,defense,0,,,,,
player,201311240det,det,WarfLa00,def_pct,0%,,,,,
player,201311240det,det,WarfLa00,special_teams,3,,,,,
player,201311240det,det,WarfLa00,st_pct,11%,,,,,
player,201311240det,det,RaioDo20,pos,C,,,,,
player,201311240det,det,RaioDo20,offense,76,,,,,
player,201311240det,det,RaioDo20,off_pct,100%,,,,,
player,201311240det,det,RaioDo20,defense,0,,,,,
player,201311240det,det,RaioDo20,def_pct,0%,,,,,
player,201311240det,det,RaioDo20,special_teams,3,,,,,
player,201311240det,det,RaioDo20,st_pct,11%,,,,,
player,201311240det,det,WaddLa01,pos,T,,,,,
player,201311240det,det,WaddLa01,offense,76,,,,,
player,201311240det,det,WaddLa01,off_pct,100%,,,,,
player,201311240det,det,WaddLa01,defense,0,,,,,
player,201311240det,det,WaddLa01,def_pct,0%,,,,,
player,201311240det,det,WaddLa01,special_teams,3,,,,,
player,201311240det,det,WaddLa01,st_pct,11%,,,,,
player,201311240det,det,ReifRi00,pos,T,,,,,
player,201311240det,det,ReifRi00,offense,76,,,,,
player,201311240det,det,ReifRi00,off_pct,100%,,,,,
player,201311240det,det,ReifRi00,defense,0,,,,,
player,201311240det,det,ReifRi00,def_pct,0%,,,,,
player,201311240det,det,ReifRi00,special_teams,3,,,,,
player,201311240det,det,ReifRi00,st_pct,11%,,,,,
player,201311240det,det,SimsRo20,pos,G,,,,,
player,201311240det,det,SimsRo20,offense,76,,,,,
player,201311240det,det,SimsRo20,off_pct,100%,,,,,
player,201311240det,det,SimsRo20,defense,0,,,,,
player,201311240det,det,SimsRo20,def_pct,0%,,,,,
player,201311240det,det,SimsRo20,special_teams,3,,,,,
player,201311240det,det,SimsRo20,st_pct,11%,,,,,
player,201311240det,det,StafMa00,pos,QB,,,,,
player,201311240det,det,StafMa00,offense,76,,,,,
player,201311240det,det,StafMa00,off_pct,100%,,,,,
player,201311240det,det,StafMa00,defense,0,,,,,
player,201311240det,det,StafMa00,def_pct,0%,,,,,
player,201311240det,det,StafMa00,special_teams,0,,,,,
player,201311240det,det,StafMa00,st_pct,0%,,,,,
player,201311240det,det,DurhKr00,pos,WR,,,,,
player,201311240det,det,DurhKr00,offense,75,,,,,
player,201311240det,det,DurhKr00,off_pct,99%,,,,,
player,201311240det,det,DurhKr00,defense,0,,,,,
player,201311240det,det,DurhKr00,def_pct,0%,,,,,
player,201311240det,det,DurhKr00,special_teams,0,,,,,
player,201311240det,det,DurhKr00,st_pct,0%,,,,,
player,201311240det,det,JohnCa00,pos,WR,,,,,
player,201311240det,det,JohnCa00,offense,72,,,,,
player,201311240det,det,JohnCa00,off_pct,95%,,,,,
player,201311240det,det,JohnCa00,defense,0,,,,,
player,201311240det,det,JohnCa00,def_pct,0%,,,,,
player,201311240det,det,JohnCa00,special_teams,0,,,,,
player,201311240det,det,JohnCa00,st_pct,0%,,,,,
player,201311240det,det,PettBr00,pos,TE,,,,,
player,201311240det,det,PettBr00,offense,69,,,,,
player,201311240det,det,PettBr00,off_pct,91%,,,,,
player,201311240det,det,PettBr00,defense,0,,,,,
player,201311240det,det,PettBr00,def_pct,0%,,,,,
player,201311240det,det,PettBr00,special_teams,3,,,,,
player,201311240det,det,PettBr00,st_pct,11%,,,,,
player,201311240det,det,BurlNa00,pos,WR,,,,,
player,201311240det,det,BurlNa00,offense,69,,,,,
player,201311240det,det,BurlNa00,off_pct,91%,,,,,
player,201311240det,det,BurlNa00,defense,0,,,,,
player,201311240det,det,BurlNa00,def_pct,0%,,,,,
player,201311240det,det,BurlNa00,special_teams,0,,,,,
player,201311240det,det,BurlNa00,st_pct,0%,,,,,
player,201311240det,det,BushRe00,pos,RB,,,,,
player,201311240det,det,BushRe00,offense,43,,,,,
player,201311240det,det,BushRe00,off_pct,57%,,,,,
player,201311240det,det,BushRe00,defense,0,,,,,
player,201311240det,det,BushRe00,def_pct,0%,,,,,
player,201311240det,det,BushRe00,special_teams,0,,,,,
player,201311240det,det,BushRe00,st_pct,0%,,,,,
player,201311240det,det,BellJo01,pos,RB,,,,,
player,201311240det,det,BellJo01,offense,33,,,,,
player,201311240det,det,BellJo01,off_pct,43%,,,,,
player,201311240det,det,BellJo01,defense,0,,,,,
player,201311240det,det,BellJo01,def_pct,0%,,,,,
player,201311240det,det,BellJo01,special_teams,0,,,,,
player,201311240det,det,BellJo01,st_pct,0%,,,,,
player,201311240det,det,FaurJo00,pos,TE,,,,,
player,201311240det,det,FaurJo00,offense,9,,,,,
player,201311240det,det,FaurJo00,off_pct,12%,,,,,
player,201311240det,det,FaurJo00,defense,0,,,,,
player,201311240det,det,FaurJo00,def_pct,0%,,,,,
player,201311240det,det,FaurJo00,special_teams,0,,,,,
player,201311240det,det,FaurJo00,st_pct,0%,,,,,
player,201311240det,det,OgleKe00,pos,WR,,,,,
player,201311240det,det,OgleKe00,offense,4,,,,,
player,201311240det,det,OgleKe00,off_pct,5%,,,,,
player,201311240det,det,OgleKe00,defense,0,,,,,
player,201311240det,det,OgleKe00,def_pct,0%,,,,,
player,201311240det,det,OgleKe00,special_teams,0,,,,,
player,201311240det,det,OgleKe00,st_pct,0%,,,,,
player,201311240det,det,RossJe01,pos,WR,,,,,
player,201311240det,det,RossJe01,offense,3,,,,,
player,201311240det,det,RossJe01,off_pct,4%,,,,,
player,201311240det,det,RossJe01,defense,0,,,,,
player,201311240det,det,RossJe01,def_pct,0%,,,,,
player,201311240det,det,RossJe01,special_teams,15,,,,,
player,201311240det,det,RossJe01,st_pct,56%,,,,,
player,201311240det,det,RiddTh00,pos,RB,,,,,
player,201311240det,det,RiddTh00,offense,2,,,,,
player,201311240det,det,RiddTh00,off_pct,3%,,,,,
player,201311240det,det,RiddTh00,defense,0,,,,,
player,201311240det,det,RiddTh00,def_pct,0%,,,,,
player,201311240det,det,RiddTh00,special_teams,18,,,,,
player,201311240det,det,RiddTh00,st_pct,67%,,,,,
player,201311240det,det,GandDy20,pos,G,,,,,
player,201311240det,det,GandDy20,offense,1,,,,,
player,201311240det,det,GandDy20,off_pct,1%,,,,,
player,201311240det,det,GandDy20,defense,0,,,,,
player,201311240det,det,GandDy20,def_pct,0%,,,,,
player,201311240det,det,GandDy20,special_teams,8,,,,,
player,201311240det,det,GandDy20,st_pct,30%,,,,,
player,201311240det,det,TullSt20,pos,LB,,,,,
player,201311240det,det,TullSt20,offense,0,,,,,
player,201311240det,det,TullSt20,off_pct,0%,,,,,
player,201311240det,det,TullSt20,defense,52,,,,,
player,201311240det,det,TullSt20,def_pct,100%,,,,,
player,201311240det,det,TullSt20,special_teams,6,,,,,
player,201311240det,det,TullSt20,st_pct,22%,,,,,
player,201311240det,det,DelmLo99,pos,FS,,,,,
player,201311240det,det,DelmLo99,offense,0,,,,,
player,201311240det,det,DelmLo99,off_pct,0%,,,,,
player,201311240det,det,DelmLo99,defense,52,,,,,
player,201311240det,det,DelmLo99,def_pct,100%,,,,,
player,201311240det,det,DelmLo99,special_teams,0,,,,,
player,201311240det,det,DelmLo99,st_pct,0%,,,,,
player,201311240det,det,MathRa99,pos,CB,,,,,
player,201311240det,det,MathRa99,offense,0,,,,,
player,201311240det,det,MathRa99,off_pct,0%,,,,,
player,201311240det,det,MathRa99,defense,52,,,,,
player,201311240det,det,MathRa99,def_pct,100%,,,,,
player,201311240det,det,MathRa99,special_teams,0,,,,,
player,201311240det,det,MathRa99,st_pct,0%,,,,,
player,201311240det,det,LevyDe99,pos,LB,,,,,
player,201311240det,det,LevyDe99,offense,0,,,,,
player,201311240det,det,LevyDe99,off_pct,0%,,,,,
player,201311240det,det,LevyDe99,defense,49,,,,,
player,201311240det,det,LevyDe99,def_pct,94%,,,,,
player,201311240det,det,LevyDe99,special_teams,6,,,,,
player,201311240det,det,LevyDe99,st_pct,22%,,,,,
player,201311240det,det,QuinGl99,pos,SS,,,,,
player,201311240det,det,QuinGl99,offense,0,,,,,
player,201311240det,det,QuinGl99,off_pct,0%,,,,,
player,201311240det,det,QuinGl99,defense,48,,,,,
player,201311240det,det,QuinGl99,def_pct,92%,,,,,
player,201311240det,det,QuinGl99,special_teams,0,,,,,
player,201311240det,det,QuinGl99,st_pct,0%,,,,,
player,201311240det,det,SuhxNd99,pos,DT,,,,,
player,201311240det,det,SuhxNd99,offense,0,,,,,
player,201311240det,det,SuhxNd99,off_pct,0%,,,,,
player,201311240det,det,SuhxNd99,defense,45,,,,,
player,201311240det,det,SuhxNd99,def_pct,87%,,,,,
player,201311240det,det,SuhxNd99,special_teams,5,,,,,
player,201311240det,det,SuhxNd99,st_pct,19%,,,,,
player,201311240det,det,YounWi99,pos,DE,,,,,
player,201311240det,det,YounWi99,offense,0,,,,,
player,201311240det,det,YounWi99,off_pct,0%,,,,,
player,201311240det,det,YounWi99,defense,41,,,,,
player,201311240det,det,YounWi99,def_pct,79%,,,,,
player,201311240det,det,YounWi99,special_teams,6,,,,,
player,201311240det,det,YounWi99,st_pct,22%,,,,,
player,201311240det,det,HousCh99,pos,CB,,,,,
player,201311240det,det,HousCh99,offense,0,,,,,
player,201311240det,det,HousCh99,off_pct,0%,,,,,
player,201311240det,det,HousCh99,defense,41,,,,,
player,201311240det,det,HousCh99,def_pct,79%,,,,,
player,201311240det,det,HousCh99,special_teams,0,,,,,
player,201311240det,det,HousCh99,st_pct,0%,,,,,
player,201311240det,det,AnsaEz00,pos,DE,,,,,
player,201311240det,det,AnsaEz00,offense,0,,,,,
player,201311240det,det,AnsaEz00,off_pct,0%,,,,,
player,201311240det,det,AnsaEz00,defense,40,,,,,
player,201311240det,det,AnsaEz00,def_pct,77%,,,,,
player,201311240det,det,AnsaEz00,special_teams,0,,,,,
player,201311240det,det,AnsaEz00,st_pct,0%,,,,,
player,201311240det,det,PalmAs99,pos,LB,,,,,
player,201311240det,det,PalmAs99,offense,0,,,,,
player,201311240det,det,PalmAs99,off_pct,0%,,,,,
player,201311240det,det,PalmAs99,defense,30,,,,,
player,201311240det,det,PalmAs99,def_pct,58%,,,,,
player,201311240det,det,PalmAs99,special_teams,14,,,,,
player,201311240det,det,PalmAs99,st_pct,52%,,,,,
player,201311240det,det,FairNi00,pos,DT,,,,,
player,201311240det,det,FairNi00,offense,0,,,,,
player,201311240det,det,FairNi00,off_pct,0%,,,,,
player,201311240det,det,FairNi00,defense,30,,,,,
player,201311240det,det,FairNi00,def_pct,58%,,,,,
player,201311240det,det,FairNi00,special_teams,4,,,,,
player,201311240det,det,FairNi00,st_pct,15%,,,,,
player,201311240det,det,BentBi00,pos,CB,,,,,
player,201311240det,det,BentBi00,offense,0,,,,,
player,201311240det,det,BentBi00,off_pct,0%,,,,,
player,201311240det,det,BentBi00,defense,23,,,,,
player,201311240det,det,BentBi00,def_pct,44%,,,,,
player,201311240det,det,BentBi00,special_teams,5,,,,,
player,201311240det,det,BentBi00,st_pct,19%,,,,,
player,201311240det,det,MoslC.20,pos,DT,,,,,
player,201311240det,det,MoslC.20,offense,0,,,,,
player,201311240det,det,MoslC.20,off_pct,0%,,,,,
player,201311240det,det,MoslC.20,defense,22,,,,,
player,201311240det,det,MoslC.20,def_pct,42%,,,,,
player,201311240det,det,MoslC.20,special_teams,5,,,,,
player,201311240det,det,MoslC.20,st_pct,19%,,,,,
player,201311240det,det,FlueAn99,pos,DT,,,,,
player,201311240det,det,FlueAn99,offense,0,,,,,
player,201311240det,det,FlueAn99,off_pct,0%,,,,,
player,201311240det,det,FlueAn99,defense,13,,,,,
player,201311240det,det,FlueAn99,def_pct,25%,,,,,
player,201311240det,det,FlueAn99,special_teams,1,,,,,
player,201311240det,det,FlueAn99,st_pct,4%,,,,,
player,201311240det,det,TaylDe00,pos,DE,,,,,
player,201311240det,det,TaylDe00,offense,0,,,,,
player,201311240det,det,TaylDe00,off_pct,0%,,,,,
player,201311240det,det,TaylDe00,defense,12,,,,,
player,201311240det,det,TaylDe00,def_pct,23%,,,,,
player,201311240det,det,TaylDe00,special_teams,0,,,,,
player,201311240det,det,TaylDe00,st_pct,0%,,,,,
player,201311240det,det,IdonIs20,pos,DE,,,,,
player,201311240det,det,IdonIs20,offense,0,,,,,
player,201311240det,det,IdonIs20,off_pct,0%,,,,,
player,201311240det,det,IdonIs20,defense,7,,,,,
player,201311240det,det,IdonIs20,def_pct,13%,,,,,
player,201311240det,det,IdonIs20,special_teams,11,,,,,
player,201311240det,det,IdonIs20,st_pct,41%,,,,,
player,201311240det,det,SlayDa00,pos,CB,,,,,
player,201311240det,det,SlayDa00,offense,0,,,,,
player,201311240det,det,SlayDa00,off_pct,0%,,,,,
player,201311240det,det,SlayDa00,defense,6,,,,,
player,201311240det,det,SlayDa00,def_pct,12%,,,,,
player,201311240det,det,SlayDa00,special_teams,18,,,,,
player,201311240det,det,SlayDa00,st_pct,67%,,,,,
player,201311240det,det,McInRo20,pos,LB,,,,,
player,201311240det,det,McInRo20,offense,0,,,,,
player,201311240det,det,McInRo20,off_pct,0%,,,,,
player,201311240det,det,McInRo20,defense,5,,,,,
player,201311240det,det,McInRo20,def_pct,10%,,,,,
player,201311240det,det,McInRo20,special_teams,18,,,,,
player,201311240det,det,McInRo20,st_pct,67%,,,,,
player,201311240det,det,CareDo00,pos,FS,,,,,
player,201311240det,det,CareDo00,offense,0,,,,,
player,201311240det,det,CareDo00,off_pct,0%,,,,,
player,201311240det,det,CareDo00,defense,4,,,,,
player,201311240det,det,CareDo00,def_pct,8%,,,,,
player,201311240det,det,CareDo00,special_teams,24,,,,,
player,201311240det,det,CareDo00,st_pct,89%,,,,,
player,201311240det,det,WendJo99,pos,SS,,,,,
player,201311240det,det,WendJo99,offense,0,,,,,
player,201311240det,det,WendJo99,off_pct,0%,,,,,
player,201311240det,det,WendJo99,defense,0,,,,,
player,201311240det,det,WendJo99,def_pct,0%,,,,,
player,201311240det,det,WendJo99,special_teams,24,,,,,
player,201311240det,det,WendJo99,st_pct,89%,,,,,
player,201311240det,det,GomeDe00,pos,SS,,,,,
player,201311240det,det,GomeDe00,offense,0,,,,,
player,201311240det,det,GomeDe00,off_pct,0%,,,,,
player,201311240det,det,GomeDe00,defense,0,,,,,
player,201311240det,det,GomeDe00,def_pct,0%,,,,,
player,201311240det,det,GomeDe00,special_teams,24,,,,,
player,201311240det,det,GomeDe00,st_pct,89%,,,,,
player,201311240det,det,LewiTr00,pos,LB,,,,,
player,201311240det,det,LewiTr00,offense,0,,,,,
player,201311240det,det,LewiTr00,off_pct,0%,,,,,
player,201311240det,det,LewiTr00,defense,0,,,,,
player,201311240det,det,LewiTr00,def_pct,0%,,,,,
player,201311240det,det,LewiTr00,special_teams,18,,,,,
player,201311240det,det,LewiTr00,st_pct,67%,,,,,
player,201311240det,det,WhitTa00,pos,LB,,,,,
player,201311240det,det,WhitTa00,offense,0,,,,,
player,201311240det,det,WhitTa00,off_pct,0%,,,,,
player,201311240det,det,WhitTa00,defense,0,,,,,
player,201311240det,det,WhitTa00,def_pct,0%,,,,,
player,201311240det,det,WhitTa00,special_teams,18,,,,,
player,201311240det,det,WhitTa00,st_pct,67%,,,,,
player,201311240det,det,MartSa01,pos,P,,,,,
player,201311240det,det,MartSa01,offense,0,,,,,
player,201311240det,det,MartSa01,off_pct,0%,,,,,
player,201311240det,det,MartSa01,defense,0,,,,,
player,201311240det,det,MartSa01,def_pct,0%,,,,,
player,201311240det,det,MartSa01,special_teams,11,,,,,
player,201311240det,det,MartSa01,st_pct,41%,,,,,
player,201311240det,det,DickDo00,pos,TE,,,,,
player,201311240det,det,DickDo00,offense,0,,,,,
player,201311240det,det,DickDo00,off_pct,0%,,,,,
player,201311240det,det,DickDo00,defense,0,,,,,
player,201311240det,det,DickDo00,def_pct,0%,,,,,
player,201311240det,det,DickDo00,special_teams,10,,,,,
player,201311240det,det,DickDo00,st_pct,37%,,,,,
player,201311240det,det,MuhlDo20,pos,LS,,,,,
player,201311240det,det,MuhlDo20,offense,0,,,,,
player,201311240det,det,MuhlDo20,off_pct,0%,,,,,
player,201311240det,det,MuhlDo20,defense,0,,,,,
player,201311240det,det,MuhlDo20,def_pct,0%,,,,,
player,201311240det,det,MuhlDo20,special_teams,7,,,,,
player,201311240det,det,MuhlDo20,st_pct,26%,,,,,
player,201311240det,det,akersdav01,pos,K,,,,,
player,201311240det,det,akersdav01,offense,0,,,,,
player,201311240det,det,akersdav01,off_pct,0%,,,,,
player,201311240det,det,akersdav01,defense,0,,,,,
player,201311240det,det,akersdav01,def_pct,0%,,,,,
player,201311240det,det,akersdav01,special_teams,3,,,,,
player,201311240det,det,akersdav01,st_pct,11%,,,,,
player,201311240det,tam,DotsDe00,pos,T,,,,,
player,201311240det,tam,DotsDe00,offense,52,,,,,
player,201311240det,tam,DotsDe00,off_pct,100%,,,,,
player,201311240det,tam,DotsDe00,defense,0,,,,,
player,201311240det,tam,DotsDe00,def_pct,0%,,,,,
player,201311240det,tam,DotsDe00,special_teams,6,,,,,
player,201311240det,tam,DotsDe00,st_pct,22%,,,,,
player,201311240det,tam,JoseDa20,pos,G,,,,,
player,201311240det,tam,JoseDa20,offense,52,,,,,
player,201311240det,tam,JoseDa20,off_pct,100%,,,,,
player,201311240det,tam,JoseDa20,defense,0,,,,,
player,201311240det,tam,JoseDa20,def_pct,0%,,,,,
player,201311240det,tam,JoseDa20,special_teams,6,,,,,
player,201311240det,tam,JoseDa20,st_pct,22%,,,,,
player,201311240det,tam,PennDo20,pos,T,,,,,
player,201311240det,tam,PennDo20,offense,52,,,,,
player,201311240det,tam,PennDo20,off_pct,100%,,,,,
player,201311240det,tam,PennDo20,defense,0,,,,,
player,201311240det,tam,PennDo20,def_pct,0%,,,,,
player,201311240det,tam,PennDo20,special_teams,6,,,,,
player,201311240det,tam,PennDo20,st_pct,22%,,,,,
player,201311240det,tam,MereJa20,pos,T,,,,,
player,201311240det,tam,MereJa20,offense,52,,,,,
player,201311240det,tam,MereJa20,off_pct,100%,,,,,
player,201311240det,tam,MereJa20,defense,0,,,,,
player,201311240det,tam,MereJa20,def_pct,0%,,,,,
player,201311240det,tam,MereJa20,special_teams,6,,,,,
player,201311240det,tam,MereJa20,st_pct,22%,,,,,
player,201311240det,tam,GlenMi00,pos,QB,,,,,
player,201311240det,tam,GlenMi00,offense,52,,,,,
player,201311240det,tam,GlenMi00,off_pct,100%,,,,,
player,201311240det,tam,GlenMi00,defense,0,,,,,
player,201311240det,tam,GlenMi00,def_pct,0%,,,,,
player,201311240det,tam,GlenMi00,special_teams,0,,,,,
player,201311240det,tam,GlenMi00,st_pct,0%,,,,,
player,201311240det,tam,ZuttJe20,pos,C,,,,,
player,201311240det,tam,ZuttJe20,offense,52,,,,,
player,201311240det,tam,ZuttJe20,off_pct,100%,,,,,
player,201311240det,tam,ZuttJe20,defense,0,,,,,
player,201311240det,tam,ZuttJe20,def_pct,0%,,,,,
player,201311240det,tam,ZuttJe20,special_teams,0,,,,,
player,201311240det,tam,ZuttJe20,st_pct,0%,,,,,
player,201311240det,tam,JackVi00,pos,WR,,,,,
player,201311240det,tam,JackVi00,offense,47,,,,,
player,201311240det,tam,JackVi00,off_pct,90%,,,,,
player,201311240det,tam,JackVi00,defense,0,,,,,
player,201311240det,tam,JackVi00,def_pct,0%,,,,,
player,201311240det,tam,JackVi00,special_teams,0,,,,,
player,201311240det,tam,JackVi00,st_pct,0%,,,,,
player,201311240det,tam,UndeTi00,pos,WR,,,,,
player,201311240det,tam,UndeTi00,offense,41,,,,,
player,201311240det,tam,UndeTi00,off_pct,79%,,,,,
player,201311240det,tam,UndeTi00,defense,0,,,,,
player,201311240det,tam,UndeTi00,def_pct,0%,,,,,
player,201311240det,tam,UndeTi00,special_teams,0,,,,,
player,201311240det,tam,UndeTi00,st_pct,0%,,,,,
player,201311240det,tam,WrigTi01,pos,TE,,,,,
player,201311240det,tam,WrigTi01,offense,38,,,,,
player,201311240det,tam,WrigTi01,off_pct,73%,,,,,
player,201311240det,tam,WrigTi01,defense,0,,,,,
player,201311240det,tam,WrigTi01,def_pct,0%,,,,,
player,201311240det,tam,WrigTi01,special_teams,4,,,,,
player,201311240det,tam,WrigTi01,st_pct,15%,,,,,
player,201311240det,tam,RainBo00,pos,RB,,,,,
player,201311240det,tam,RainBo00,offense,37,,,,,
player,201311240det,tam,RainBo00,off_pct,71%,,,,,
player,201311240det,tam,RainBo00,defense,0,,,,,
player,201311240det,tam,RainBo00,def_pct,0%,,,,,
player,201311240det,tam,RainBo00,special_teams,0,,,,,
player,201311240det,tam,RainBo00,st_pct,0%,,,,,
player,201311240det,tam,LoriEr99,pos,FB,,,,,
player,201311240det,tam,LoriEr99,offense,28,,,,,
player,201311240det,tam,LoriEr99,off_pct,54%,,,,,
player,201311240det,tam,LoriEr99,defense,0,,,,,
player,201311240det,tam,LoriEr99,def_pct,0%,,,,,
player,201311240det,tam,LoriEr99,special_teams,15,,,,,
player,201311240det,tam,LoriEr99,st_pct,56%,,,,,
player,201311240det,tam,OwusCh00,pos,WR,,,,,
player,201311240det,tam,OwusCh00,offense,17,,,,,
player,201311240det,tam,OwusCh00,off_pct,33%,,,,,
player,201311240det,tam,OwusCh00,defense,0,,,,,
player,201311240det,tam,OwusCh00,def_pct,0%,,,,,
player,201311240det,tam,OwusCh00,special_teams,0,,,,,
player,201311240det,tam,OwusCh00,st_pct,0%,,,,,
player,201311240det,tam,LeonBr00,pos,RB,,,,,
player,201311240det,tam,LeonBr00,offense,15,,,,,
player,201311240det,tam,LeonBr00,off_pct,29%,,,,,
player,201311240det,tam,LeonBr00,defense,0,,,,,
player,201311240det,tam,LeonBr00,def_pct,0%,,,,,
player,201311240det,tam,LeonBr00,special_teams,5,,,,,
player,201311240det,tam,LeonBr00,st_pct,19%,,,,,
player,201311240det,tam,CrabTo00,pos,TE,,,,,
player,201311240det,tam,CrabTo00,offense,15,,,,,
player,201311240det,tam,CrabTo00,off_pct,29%,,,,,
player,201311240det,tam,CrabTo00,defense,0,,,,,
player,201311240det,tam,CrabTo00,def_pct,0%,,,,,
player,201311240det,tam,CrabTo00,special_teams,5,,,,,
player,201311240det,tam,CrabTo00,st_pct,19%,,,,,
player,201311240det,tam,DawsSk00,pos,WR,,,,,
player,201311240det,tam,DawsSk00,offense,13,,,,,
player,201311240det,tam,DawsSk00,off_pct,25%,,,,,
player,201311240det,tam,DawsSk00,defense,0,,,,,
player,201311240det,tam,DawsSk00,def_pct,0%,,,,,
player,201311240det,tam,DawsSk00,special_teams,0,,,,,
player,201311240det,tam,DawsSk00,st_pct,0%,,,,,
player,201311240det,tam,CariGa00,pos,G,,,,,
player,201311240det,tam,CariGa00,offense,6,,,,,
player,201311240det,tam,CariGa00,off_pct,12%,,,,,
player,201311240det,tam,CariGa00,defense,0,,,,,
player,201311240det,tam,CariGa00,def_pct,0%,,,,,
player,201311240det,tam,CariGa00,special_teams,6,,,,,
player,201311240det,tam,CariGa00,st_pct,22%,,,,,
player,201311240det,tam,LarsSp99,pos,FB,,,,,
player,201311240det,tam,LarsSp99,offense,2,,,,,
player,201311240det,tam,LarsSp99,off_pct,4%,,,,,
player,201311240det,tam,LarsSp99,defense,0,,,,,
player,201311240det,tam,LarsSp99,def_pct,0%,,,,,
player,201311240det,tam,LarsSp99,special_teams,16,,,,,
player,201311240det,tam,LarsSp99,st_pct,59%,,,,,
player,201311240det,tam,ShepRu00,pos,WR,,,,,
player,201311240det,tam,ShepRu00,offense,1,,,,,
player,201311240det,tam,ShepRu00,off_pct,2%,,,,,
player,201311240det,tam,ShepRu00,defense,0,,,,,
player,201311240det,tam,ShepRu00,def_pct,0%,,,,,
player,201311240det,tam,ShepRu00,special_teams,17,,,,,
player,201311240det,tam,ShepRu00,st_pct,63%,,,,,
player,201311240det,tam,TandKe00,pos,SS,,,,,
player,201311240det,tam,TandKe00,offense,0,,,,,
player,201311240det,tam,TandKe00,off_pct,0%,,,,,
player,201311240det,tam,TandKe00,defense,76,,,,,
player,201311240det,tam,TandKe00,def_pct,100%,,,,,
player,201311240det,tam,TandKe00,special_teams,12,,,,,
player,201311240det,tam,TandKe00,st_pct,44%,,,,,
player,201311240det,tam,DaviLa00,pos,LB,,,,,
player,201311240det,tam,DaviLa00,offense,0,,,,,
player,201311240det,tam,DaviLa00,off_pct,0%,,,,,
player,201311240det,tam,DaviLa00,defense,76,,,,,
player,201311240det,tam,DaviLa00,def_pct,100%,,,,,
player,201311240det,tam,DaviLa00,special_teams,8,,,,,
player,201311240det,tam,DaviLa00,st_pct,30%,,,,,
player,201311240det,tam,BarrMa00,pos,SS,,,,,
player,201311240det,tam,BarrMa00,offense,0,,,,,
player,201311240det,tam,BarrMa00,off_pct,0%,,,,,
player,201311240det,tam,BarrMa00,defense,74,,,,,
player,201311240det,tam,BarrMa00,def_pct,97%,,,,,
player,201311240det,tam,BarrMa00,special_teams,4,,,,,
player,201311240det,tam,BarrMa00,st_pct,15%,,,,,
player,201311240det,tam,McCoGe99,pos,DT,,,,,
player,201311240det,tam,McCoGe99,offense,0,,,,,
player,201311240det,tam,McCoGe99,off_pct,0%,,,,,
player,201311240det,tam,McCoGe99,defense,74,,,,,
player,201311240det,tam,McCoGe99,def_pct,97%,,,,,
player,201311240det,tam,McCoGe99,special_teams,4,,,,,
player,201311240det,tam,McCoGe99,st_pct,15%,,,,,
player,201311240det,tam,JohnLe03,pos,CB,,,,,
player,201311240det,tam,JohnLe03,offense,0,,,,,
player,201311240det,tam,JohnLe03,off_pct,0%,,,,,
player,201311240det,tam,JohnLe03,defense,72,,,,,
player,201311240det,tam,JohnLe03,def_pct,95%,,,,,
player,201311240det,tam,JohnLe03,special_teams,6,,,,,
player,201311240det,tam,JohnLe03,st_pct,22%,,,,,
player,201311240det,tam,BankJo00,pos,CB,,,,,
player,201311240det,tam,BankJo00,offense,0,,,,,
player,201311240det,tam,BankJo00,off_pct,0%,,,,,
player,201311240det,tam,BankJo00,defense,69,,,,,
player,201311240det,tam,BankJo00,def_pct,91%,,,,,
player,201311240det,tam,BankJo00,special_teams,3,,,,,
player,201311240det,tam,BankJo00,st_pct,11%,,,,,
player,201311240det,tam,ClayAd00,pos,DE,,,,,
player,201311240det,tam,ClayAd00,offense,0,,,,,
player,201311240det,tam,ClayAd00,off_pct,0%,,,,,
player,201311240det,tam,ClayAd00,defense,66,,,,,
player,201311240det,tam,ClayAd00,def_pct,87%,,,,,
player,201311240det,tam,ClayAd00,special_teams,3,,,,,
player,201311240det,tam,ClayAd00,st_pct,11%,,,,,
player,201311240det,tam,HaywAd98,pos,LB,,,,,
player,201311240det,tam,HaywAd98,offense,0,,,,,
player,201311240det,tam,HaywAd98,off_pct,0%,,,,,
player,201311240det,tam,HaywAd98,defense,55,,,,,
player,201311240det,tam,HaywAd98,def_pct,72%,,,,,
player,201311240det,tam,HaywAd98,special_teams,13,,,,,
player,201311240det,tam,HaywAd98,st_pct,48%,,,,,
player,201311240det,tam,SpenAk00,pos,DT,,,,,
player,201311240det,tam,SpenAk00,offense,0,,,,,
player,201311240det,tam,SpenAk00,off_pct,0%,,,,,
