game,2013,3,20130922,201309220sfo,clt,"Indianapolis Colts",27,sfo,"San Francisco 49ers",7
player,201309220sfo,clt,VaugCa00,fumbles_rec,0,,,,,
player,201309220sfo,clt,VaugCa00,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,VaugCa00,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,VaugCa00,fumbles_forced,0,,,,,
player,201309220sfo,clt,MathRo20,def_int,0,,,,,
player,201309220sfo,clt,MathRo20,def_int_yds,0,,,,,
player,201309220sfo,clt,MathRo20,def_int_td,0,,,,,
player,201309220sfo,clt,MathRo20,def_int_long,0,,,,,
player,201309220sfo,clt,MathRo20,pass_defended,0,,,,,
player,201309220sfo,clt,MathRo20,sacks,1.5,,,,,
player,201309220sfo,clt,MathRo20,tackles_combined,3,,,,,
player,201309220sfo,clt,MathRo20,tackles_solo,2,,,,,
player,201309220sfo,clt,MathRo20,tackles_assists,1,,,,,
player,201309220sfo,clt,MathRo20,tackles_loss,1,,,,,
player,201309220sfo,clt,MathRo20,qb_hits,2,,,,,
player,201309220sfo,clt,MathRo20,fumbles_rec,0,,,,,
player,201309220sfo,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,MathRo20,fumbles_forced,0,,,,,
player,201309220sfo,clt,FreeJe00,def_int,0,,,,,
player,201309220sfo,clt,FreeJe00,def_int_yds,0,,,,,
player,201309220sfo,clt,FreeJe00,def_int_td,0,,,,,
player,201309220sfo,clt,FreeJe00,def_int_long,0,,,,,
player,201309220sfo,clt,FreeJe00,pass_defended,0,,,,,
player,201309220sfo,clt,FreeJe00,sacks,1.0,,,,,
player,201309220sfo,clt,FreeJe00,tackles_combined,8,,,,,
player,201309220sfo,clt,FreeJe00,tackles_solo,7,,,,,
player,201309220sfo,clt,FreeJe00,tackles_assists,1,,,,,
player,201309220sfo,clt,FreeJe00,tackles_loss,1,,,,,
player,201309220sfo,clt,FreeJe00,qb_hits,0,,,,,
player,201309220sfo,clt,FreeJe00,fumbles_rec,0,,,,,
player,201309220sfo,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,FreeJe00,fumbles_forced,1,,,,,
player,201309220sfo,clt,ReddCo20,def_int,0,,,,,
player,201309220sfo,clt,ReddCo20,def_int_yds,0,,,,,
player,201309220sfo,clt,ReddCo20,def_int_td,0,,,,,
player,201309220sfo,clt,ReddCo20,def_int_long,0,,,,,
player,201309220sfo,clt,ReddCo20,pass_defended,1,,,,,
player,201309220sfo,clt,ReddCo20,sacks,0.5,,,,,
player,201309220sfo,clt,ReddCo20,tackles_combined,2,,,,,
player,201309220sfo,clt,ReddCo20,tackles_solo,1,,,,,
player,201309220sfo,clt,ReddCo20,tackles_assists,1,,,,,
player,201309220sfo,clt,ReddCo20,tackles_loss,1,,,,,
player,201309220sfo,clt,ReddCo20,qb_hits,1,,,,,
player,201309220sfo,clt,ReddCo20,fumbles_rec,0,,,,,
player,201309220sfo,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,ReddCo20,fumbles_forced,0,,,,,
player,201309220sfo,clt,BethAn20,def_int,0,,,,,
player,201309220sfo,clt,BethAn20,def_int_yds,0,,,,,
player,201309220sfo,clt,BethAn20,def_int_td,0,,,,,
player,201309220sfo,clt,BethAn20,def_int_long,0,,,,,
player,201309220sfo,clt,BethAn20,pass_defended,0,,,,,
player,201309220sfo,clt,BethAn20,sacks,0.0,,,,,
player,201309220sfo,clt,BethAn20,tackles_combined,5,,,,,
player,201309220sfo,clt,BethAn20,tackles_solo,5,,,,,
player,201309220sfo,clt,BethAn20,tackles_assists,0,,,,,
player,201309220sfo,clt,BethAn20,tackles_loss,0,,,,,
player,201309220sfo,clt,BethAn20,qb_hits,0,,,,,
player,201309220sfo,clt,BethAn20,fumbles_rec,0,,,,,
player,201309220sfo,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,BethAn20,fumbles_forced,0,,,,,
player,201309220sfo,clt,ChapJo00,def_int,0,,,,,
player,201309220sfo,clt,ChapJo00,def_int_yds,0,,,,,
player,201309220sfo,clt,ChapJo00,def_int_td,0,,,,,
player,201309220sfo,clt,ChapJo00,def_int_long,0,,,,,
player,201309220sfo,clt,ChapJo00,pass_defended,0,,,,,
player,201309220sfo,clt,ChapJo00,sacks,0.0,,,,,
player,201309220sfo,clt,ChapJo00,tackles_combined,4,,,,,
player,201309220sfo,clt,ChapJo00,tackles_solo,2,,,,,
player,201309220sfo,clt,ChapJo00,tackles_assists,2,,,,,
player,201309220sfo,clt,ChapJo00,tackles_loss,0,,,,,
player,201309220sfo,clt,ChapJo00,qb_hits,0,,,,,
player,201309220sfo,clt,ChapJo00,fumbles_rec,0,,,,,
player,201309220sfo,clt,ChapJo00,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,ChapJo00,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,ChapJo00,fumbles_forced,0,,,,,
player,201309220sfo,clt,ConnKa99,def_int,0,,,,,
player,201309220sfo,clt,ConnKa99,def_int_yds,0,,,,,
player,201309220sfo,clt,ConnKa99,def_int_td,0,,,,,
player,201309220sfo,clt,ConnKa99,def_int_long,0,,,,,
player,201309220sfo,clt,ConnKa99,pass_defended,0,,,,,
player,201309220sfo,clt,ConnKa99,sacks,0.0,,,,,
player,201309220sfo,clt,ConnKa99,tackles_combined,4,,,,,
player,201309220sfo,clt,ConnKa99,tackles_solo,4,,,,,
player,201309220sfo,clt,ConnKa99,tackles_assists,0,,,,,
player,201309220sfo,clt,ConnKa99,tackles_loss,0,,,,,
player,201309220sfo,clt,ConnKa99,qb_hits,0,,,,,
player,201309220sfo,clt,ConnKa99,fumbles_rec,1,,,,,
player,201309220sfo,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,ConnKa99,fumbles_forced,0,,,,,
player,201309220sfo,clt,HoweDe00,def_int,0,,,,,
player,201309220sfo,clt,HoweDe00,def_int_yds,0,,,,,
player,201309220sfo,clt,HoweDe00,def_int_td,0,,,,,
player,201309220sfo,clt,HoweDe00,def_int_long,0,,,,,
player,201309220sfo,clt,HoweDe00,pass_defended,1,,,,,
player,201309220sfo,clt,HoweDe00,sacks,0.0,,,,,
player,201309220sfo,clt,HoweDe00,tackles_combined,4,,,,,
player,201309220sfo,clt,HoweDe00,tackles_solo,3,,,,,
player,201309220sfo,clt,HoweDe00,tackles_assists,1,,,,,
player,201309220sfo,clt,HoweDe00,tackles_loss,0,,,,,
player,201309220sfo,clt,HoweDe00,qb_hits,0,,,,,
player,201309220sfo,clt,HoweDe00,fumbles_rec,0,,,,,
player,201309220sfo,clt,HoweDe00,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,HoweDe00,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,HoweDe00,fumbles_forced,0,,,,,
player,201309220sfo,clt,FranAu20,def_int,0,,,,,
player,201309220sfo,clt,FranAu20,def_int_yds,0,,,,,
player,201309220sfo,clt,FranAu20,def_int_td,0,,,,,
player,201309220sfo,clt,FranAu20,def_int_long,0,,,,,
player,201309220sfo,clt,FranAu20,pass_defended,0,,,,,
player,201309220sfo,clt,FranAu20,sacks,0.0,,,,,
player,201309220sfo,clt,FranAu20,tackles_combined,3,,,,,
player,201309220sfo,clt,FranAu20,tackles_solo,3,,,,,
player,201309220sfo,clt,FranAu20,tackles_assists,0,,,,,
player,201309220sfo,clt,FranAu20,tackles_loss,0,,,,,
player,201309220sfo,clt,FranAu20,qb_hits,0,,,,,
player,201309220sfo,clt,FranAu20,fumbles_rec,0,,,,,
player,201309220sfo,clt,FranAu20,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,FranAu20,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,FranAu20,fumbles_forced,0,,,,,
player,201309220sfo,clt,ShepKe00,def_int,0,,,,,
player,201309220sfo,clt,ShepKe00,def_int_yds,0,,,,,
player,201309220sfo,clt,ShepKe00,def_int_td,0,,,,,
player,201309220sfo,clt,ShepKe00,def_int_long,0,,,,,
player,201309220sfo,clt,ShepKe00,pass_defended,1,,,,,
player,201309220sfo,clt,ShepKe00,sacks,0.0,,,,,
player,201309220sfo,clt,ShepKe00,tackles_combined,3,,,,,
player,201309220sfo,clt,ShepKe00,tackles_solo,2,,,,,
player,201309220sfo,clt,ShepKe00,tackles_assists,1,,,,,
player,201309220sfo,clt,ShepKe00,tackles_loss,1,,,,,
player,201309220sfo,clt,ShepKe00,qb_hits,0,,,,,
player,201309220sfo,clt,ShepKe00,fumbles_rec,0,,,,,
player,201309220sfo,clt,ShepKe00,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,ShepKe00,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,ShepKe00,fumbles_forced,0,,,,,
player,201309220sfo,clt,ToleGr99,def_int,0,,,,,
player,201309220sfo,clt,ToleGr99,def_int_yds,0,,,,,
player,201309220sfo,clt,ToleGr99,def_int_td,0,,,,,
player,201309220sfo,clt,ToleGr99,def_int_long,0,,,,,
player,201309220sfo,clt,ToleGr99,pass_defended,0,,,,,
player,201309220sfo,clt,ToleGr99,sacks,0.0,,,,,
player,201309220sfo,clt,ToleGr99,tackles_combined,3,,,,,
player,201309220sfo,clt,ToleGr99,tackles_solo,3,,,,,
player,201309220sfo,clt,ToleGr99,tackles_assists,0,,,,,
player,201309220sfo,clt,ToleGr99,tackles_loss,0,,,,,
player,201309220sfo,clt,ToleGr99,qb_hits,0,,,,,
player,201309220sfo,clt,ToleGr99,fumbles_rec,0,,,,,
player,201309220sfo,clt,ToleGr99,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,ToleGr99,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,ToleGr99,fumbles_forced,0,,,,,
player,201309220sfo,clt,ButlDa99,def_int,0,,,,,
player,201309220sfo,clt,ButlDa99,def_int_yds,0,,,,,
player,201309220sfo,clt,ButlDa99,def_int_td,0,,,,,
player,201309220sfo,clt,ButlDa99,def_int_long,0,,,,,
player,201309220sfo,clt,ButlDa99,pass_defended,1,,,,,
player,201309220sfo,clt,ButlDa99,sacks,0.0,,,,,
player,201309220sfo,clt,ButlDa99,tackles_combined,2,,,,,
player,201309220sfo,clt,ButlDa99,tackles_solo,2,,,,,
player,201309220sfo,clt,ButlDa99,tackles_assists,0,,,,,
player,201309220sfo,clt,ButlDa99,tackles_loss,0,,,,,
player,201309220sfo,clt,ButlDa99,qb_hits,0,,,,,
player,201309220sfo,clt,ButlDa99,fumbles_rec,0,,,,,
player,201309220sfo,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,ButlDa99,fumbles_forced,0,,,,,
player,201309220sfo,clt,HarvMa00,def_int,0,,,,,
player,201309220sfo,clt,HarvMa00,def_int_yds,0,,,,,
player,201309220sfo,clt,HarvMa00,def_int_td,0,,,,,
player,201309220sfo,clt,HarvMa00,def_int_long,0,,,,,
player,201309220sfo,clt,HarvMa00,pass_defended,0,,,,,
player,201309220sfo,clt,HarvMa00,sacks,0.0,,,,,
player,201309220sfo,clt,HarvMa00,tackles_combined,1,,,,,
player,201309220sfo,clt,HarvMa00,tackles_solo,1,,,,,
player,201309220sfo,clt,HarvMa00,tackles_assists,0,,,,,
player,201309220sfo,clt,HarvMa00,tackles_loss,0,,,,,
player,201309220sfo,clt,HarvMa00,qb_hits,0,,,,,
player,201309220sfo,clt,HarvMa00,fumbles_rec,0,,,,,
player,201309220sfo,clt,HarvMa00,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,HarvMa00,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,HarvMa00,fumbles_forced,0,,,,,
player,201309220sfo,clt,HaviSt00,def_int,0,,,,,
player,201309220sfo,clt,HaviSt00,def_int_yds,0,,,,,
player,201309220sfo,clt,HaviSt00,def_int_td,0,,,,,
player,201309220sfo,clt,HaviSt00,def_int_long,0,,,,,
player,201309220sfo,clt,HaviSt00,pass_defended,0,,,,,
player,201309220sfo,clt,HaviSt00,sacks,0.0,,,,,
player,201309220sfo,clt,HaviSt00,tackles_combined,1,,,,,
player,201309220sfo,clt,HaviSt00,tackles_solo,1,,,,,
player,201309220sfo,clt,HaviSt00,tackles_assists,0,,,,,
player,201309220sfo,clt,HaviSt00,tackles_loss,0,,,,,
player,201309220sfo,clt,HaviSt00,qb_hits,0,,,,,
player,201309220sfo,clt,HaviSt00,fumbles_rec,0,,,,,
player,201309220sfo,clt,HaviSt00,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,HaviSt00,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,HaviSt00,fumbles_forced,0,,,,,
player,201309220sfo,clt,JohnCa01,def_int,0,,,,,
player,201309220sfo,clt,JohnCa01,def_int_yds,0,,,,,
player,201309220sfo,clt,JohnCa01,def_int_td,0,,,,,
player,201309220sfo,clt,JohnCa01,def_int_long,0,,,,,
player,201309220sfo,clt,JohnCa01,pass_defended,0,,,,,
player,201309220sfo,clt,JohnCa01,sacks,0.0,,,,,
player,201309220sfo,clt,JohnCa01,tackles_combined,1,,,,,
player,201309220sfo,clt,JohnCa01,tackles_solo,1,,,,,
player,201309220sfo,clt,JohnCa01,tackles_assists,0,,,,,
player,201309220sfo,clt,JohnCa01,tackles_loss,0,,,,,
player,201309220sfo,clt,JohnCa01,qb_hits,0,,,,,
player,201309220sfo,clt,JohnCa01,fumbles_rec,0,,,,,
player,201309220sfo,clt,JohnCa01,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,JohnCa01,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,JohnCa01,fumbles_forced,0,,,,,
player,201309220sfo,clt,MoalFi99,def_int,0,,,,,
player,201309220sfo,clt,MoalFi99,def_int_yds,0,,,,,
player,201309220sfo,clt,MoalFi99,def_int_td,0,,,,,
player,201309220sfo,clt,MoalFi99,def_int_long,0,,,,,
player,201309220sfo,clt,MoalFi99,pass_defended,0,,,,,
player,201309220sfo,clt,MoalFi99,sacks,0.0,,,,,
player,201309220sfo,clt,MoalFi99,tackles_combined,1,,,,,
player,201309220sfo,clt,MoalFi99,tackles_solo,1,,,,,
player,201309220sfo,clt,MoalFi99,tackles_assists,0,,,,,
player,201309220sfo,clt,MoalFi99,tackles_loss,0,,,,,
player,201309220sfo,clt,MoalFi99,qb_hits,0,,,,,
player,201309220sfo,clt,MoalFi99,fumbles_rec,0,,,,,
player,201309220sfo,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,MoalFi99,fumbles_forced,0,,,,,
player,201309220sfo,clt,WaldEr99,def_int,0,,,,,
player,201309220sfo,clt,WaldEr99,def_int_yds,0,,,,,
player,201309220sfo,clt,WaldEr99,def_int_td,0,,,,,
player,201309220sfo,clt,WaldEr99,def_int_long,0,,,,,
player,201309220sfo,clt,WaldEr99,pass_defended,0,,,,,
player,201309220sfo,clt,WaldEr99,sacks,0.0,,,,,
player,201309220sfo,clt,WaldEr99,tackles_combined,1,,,,,
player,201309220sfo,clt,WaldEr99,tackles_solo,0,,,,,
player,201309220sfo,clt,WaldEr99,tackles_assists,1,,,,,
player,201309220sfo,clt,WaldEr99,tackles_loss,0,,,,,
player,201309220sfo,clt,WaldEr99,qb_hits,0,,,,,
player,201309220sfo,clt,WaldEr99,fumbles_rec,0,,,,,
player,201309220sfo,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,WaldEr99,fumbles_forced,0,,,,,
player,201309220sfo,clt,WernBj00,def_int,0,,,,,
player,201309220sfo,clt,WernBj00,def_int_yds,0,,,,,
player,201309220sfo,clt,WernBj00,def_int_td,0,,,,,
player,201309220sfo,clt,WernBj00,def_int_long,0,,,,,
player,201309220sfo,clt,WernBj00,pass_defended,0,,,,,
player,201309220sfo,clt,WernBj00,sacks,0.0,,,,,
player,201309220sfo,clt,WernBj00,tackles_combined,1,,,,,
player,201309220sfo,clt,WernBj00,tackles_solo,1,,,,,
player,201309220sfo,clt,WernBj00,tackles_assists,0,,,,,
player,201309220sfo,clt,WernBj00,tackles_loss,0,,,,,
player,201309220sfo,clt,WernBj00,qb_hits,0,,,,,
player,201309220sfo,clt,WernBj00,fumbles_rec,0,,,,,
player,201309220sfo,clt,WernBj00,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,WernBj00,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,WernBj00,fumbles_forced,0,,,,,
player,201309220sfo,clt,WhalGr00,def_int,0,,,,,
player,201309220sfo,clt,WhalGr00,def_int_yds,0,,,,,
player,201309220sfo,clt,WhalGr00,def_int_td,0,,,,,
player,201309220sfo,clt,WhalGr00,def_int_long,0,,,,,
player,201309220sfo,clt,WhalGr00,pass_defended,0,,,,,
player,201309220sfo,clt,WhalGr00,sacks,0.0,,,,,
player,201309220sfo,clt,WhalGr00,tackles_combined,1,,,,,
player,201309220sfo,clt,WhalGr00,tackles_solo,1,,,,,
player,201309220sfo,clt,WhalGr00,tackles_assists,0,,,,,
player,201309220sfo,clt,WhalGr00,tackles_loss,0,,,,,
player,201309220sfo,clt,WhalGr00,qb_hits,0,,,,,
player,201309220sfo,clt,WhalGr00,fumbles_rec,0,,,,,
player,201309220sfo,clt,WhalGr00,fumbles_rec_yds,0,,,,,
player,201309220sfo,clt,WhalGr00,fumbles_rec_td,0,,,,,
player,201309220sfo,clt,WhalGr00,fumbles_forced,0,,,,,
player,201309220sfo,sfo,SmitAl04,def_int,0,,,,,
player,201309220sfo,sfo,SmitAl04,def_int_yds,0,,,,,
player,201309220sfo,sfo,SmitAl04,def_int_td,0,,,,,
player,201309220sfo,sfo,SmitAl04,def_int_long,0,,,,,
player,201309220sfo,sfo,SmitAl04,pass_defended,0,,,,,
player,201309220sfo,sfo,SmitAl04,sacks,1.0,,,,,
player,201309220sfo,sfo,SmitAl04,tackles_combined,6,,,,,
player,201309220sfo,sfo,SmitAl04,tackles_solo,6,,,,,
player,201309220sfo,sfo,SmitAl04,tackles_assists,0,,,,,
player,201309220sfo,sfo,SmitAl04,tackles_loss,2,,,,,
player,201309220sfo,sfo,SmitAl04,qb_hits,1,,,,,
player,201309220sfo,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201309220sfo,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201309220sfo,sfo,BowmNa99,def_int,0,,,,,
player,201309220sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201309220sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201309220sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201309220sfo,sfo,BowmNa99,pass_defended,1,,,,,
player,201309220sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201309220sfo,sfo,BowmNa99,tackles_combined,9,,,,,
player,201309220sfo,sfo,BowmNa99,tackles_solo,9,,,,,
player,201309220sfo,sfo,BowmNa99,tackles_assists,0,,,,,
player,201309220sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201309220sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201309220sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201309220sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201309220sfo,sfo,BrooAh21,def_int,0,,,,,
player,201309220sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201309220sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201309220sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201309220sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201309220sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201309220sfo,sfo,BrooAh21,tackles_combined,8,,,,,
player,201309220sfo,sfo,BrooAh21,tackles_solo,7,,,,,
player,201309220sfo,sfo,BrooAh21,tackles_assists,1,,,,,
player,201309220sfo,sfo,BrooAh21,tackles_loss,1,,,,,
player,201309220sfo,sfo,BrooAh21,qb_hits,2,,,,,
player,201309220sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201309220sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201309220sfo,sfo,WhitDo20,def_int,0,,,,,
player,201309220sfo,sfo,WhitDo20,def_int_yds,0,,,,,
player,201309220sfo,sfo,WhitDo20,def_int_td,0,,,,,
player,201309220sfo,sfo,WhitDo20,def_int_long,0,,,,,
player,201309220sfo,sfo,WhitDo20,pass_defended,0,,,,,
player,201309220sfo,sfo,WhitDo20,sacks,0.0,,,,,
player,201309220sfo,sfo,WhitDo20,tackles_combined,7,,,,,
player,201309220sfo,sfo,WhitDo20,tackles_solo,7,,,,,
player,201309220sfo,sfo,WhitDo20,tackles_assists,0,,,,,
player,201309220sfo,sfo,WhitDo20,tackles_loss,0,,,,,
player,201309220sfo,sfo,WhitDo20,qb_hits,0,,,,,
player,201309220sfo,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201309220sfo,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201309220sfo,sfo,WillPa98,def_int,0,,,,,
player,201309220sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201309220sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201309220sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201309220sfo,sfo,WillPa98,pass_defended,0,,,,,
player,201309220sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201309220sfo,sfo,WillPa98,tackles_combined,6,,,,,
player,201309220sfo,sfo,WillPa98,tackles_solo,5,,,,,
player,201309220sfo,sfo,WillPa98,tackles_assists,1,,,,,
player,201309220sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201309220sfo,sfo,WillPa98,qb_hits,1,,,,,
player,201309220sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201309220sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201309220sfo,sfo,ReidEr00,def_int,0,,,,,
player,201309220sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201309220sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201309220sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201309220sfo,sfo,ReidEr00,pass_defended,1,,,,,
player,201309220sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201309220sfo,sfo,ReidEr00,tackles_combined,5,,,,,
player,201309220sfo,sfo,ReidEr00,tackles_solo,3,,,,,
player,201309220sfo,sfo,ReidEr00,tackles_assists,2,,,,,
player,201309220sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201309220sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201309220sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201309220sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201309220sfo,sfo,McDoRa99,def_int,0,,,,,
player,201309220sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201309220sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201309220sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201309220sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201309220sfo,sfo,McDoRa99,sacks,0.0,,,,,
player,201309220sfo,sfo,McDoRa99,tackles_combined,4,,,,,
player,201309220sfo,sfo,McDoRa99,tackles_solo,4,,,,,
player,201309220sfo,sfo,McDoRa99,tackles_assists,0,,,,,
player,201309220sfo,sfo,McDoRa99,tackles_loss,0,,,,,
player,201309220sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201309220sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201309220sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201309220sfo,sfo,SmitJu20,def_int,0,,,,,
player,201309220sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201309220sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201309220sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201309220sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201309220sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201309220sfo,sfo,SmitJu20,tackles_combined,4,,,,,
player,201309220sfo,sfo,SmitJu20,tackles_solo,3,,,,,
player,201309220sfo,sfo,SmitJu20,tackles_assists,1,,,,,
player,201309220sfo,sfo,SmitJu20,tackles_loss,0,,,,,
player,201309220sfo,sfo,SmitJu20,qb_hits,3,,,,,
player,201309220sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201309220sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201309220sfo,sfo,BrowTa99,def_int,0,,,,,
player,201309220sfo,sfo,BrowTa99,def_int_yds,0,,,,,
player,201309220sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201309220sfo,sfo,BrowTa99,def_int_long,0,,,,,
player,201309220sfo,sfo,BrowTa99,pass_defended,0,,,,,
player,201309220sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201309220sfo,sfo,BrowTa99,tackles_combined,3,,,,,
player,201309220sfo,sfo,BrowTa99,tackles_solo,3,,,,,
player,201309220sfo,sfo,BrowTa99,tackles_assists,0,,,,,
player,201309220sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201309220sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201309220sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201309220sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201309220sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201309220sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201309220sfo,sfo,JeroTo00,def_int,0,,,,,
player,201309220sfo,sfo,JeroTo00,def_int_yds,0,,,,,
player,201309220sfo,sfo,JeroTo00,def_int_td,0,,,,,
player,201309220sfo,sfo,JeroTo00,def_int_long,0,,,,,
player,201309220sfo,sfo,JeroTo00,pass_defended,0,,,,,
player,201309220sfo,sfo,JeroTo00,sacks,0.0,,,,,
player,201309220sfo,sfo,JeroTo00,tackles_combined,3,,,,,
player,201309220sfo,sfo,JeroTo00,tackles_solo,2,,,,,
player,201309220sfo,sfo,JeroTo00,tackles_assists,1,,,,,
player,201309220sfo,sfo,JeroTo00,tackles_loss,0,,,,,
