game,2013,4,20130929,201309290sdg,dal,"Dallas Cowboys",21,sdg,"San Diego Chargers",30
player,201309290sdg,dal,CartBr00,tackles_combined,8,,,,,
player,201309290sdg,dal,CartBr00,tackles_solo,5,,,,,
player,201309290sdg,dal,CartBr00,tackles_assists,3,,,,,
player,201309290sdg,dal,CartBr00,tackles_loss,0,,,,,
player,201309290sdg,dal,CartBr00,qb_hits,0,,,,,
player,201309290sdg,dal,CartBr00,fumbles_rec,0,,,,,
player,201309290sdg,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,CartBr00,fumbles_forced,0,,,,,
player,201309290sdg,dal,ClaiMo00,def_int,0,,,,,
player,201309290sdg,dal,ClaiMo00,def_int_yds,0,,,,,
player,201309290sdg,dal,ClaiMo00,def_int_td,0,,,,,
player,201309290sdg,dal,ClaiMo00,def_int_long,0,,,,,
player,201309290sdg,dal,ClaiMo00,pass_defended,0,,,,,
player,201309290sdg,dal,ClaiMo00,sacks,0.0,,,,,
player,201309290sdg,dal,ClaiMo00,tackles_combined,7,,,,,
player,201309290sdg,dal,ClaiMo00,tackles_solo,6,,,,,
player,201309290sdg,dal,ClaiMo00,tackles_assists,1,,,,,
player,201309290sdg,dal,ClaiMo00,tackles_loss,0,,,,,
player,201309290sdg,dal,ClaiMo00,qb_hits,0,,,,,
player,201309290sdg,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201309290sdg,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201309290sdg,dal,SimsEr20,def_int,0,,,,,
player,201309290sdg,dal,SimsEr20,def_int_yds,0,,,,,
player,201309290sdg,dal,SimsEr20,def_int_td,0,,,,,
player,201309290sdg,dal,SimsEr20,def_int_long,0,,,,,
player,201309290sdg,dal,SimsEr20,pass_defended,0,,,,,
player,201309290sdg,dal,SimsEr20,sacks,0.0,,,,,
player,201309290sdg,dal,SimsEr20,tackles_combined,6,,,,,
player,201309290sdg,dal,SimsEr20,tackles_solo,6,,,,,
player,201309290sdg,dal,SimsEr20,tackles_assists,0,,,,,
player,201309290sdg,dal,SimsEr20,tackles_loss,0,,,,,
player,201309290sdg,dal,SimsEr20,qb_hits,0,,,,,
player,201309290sdg,dal,SimsEr20,fumbles_rec,0,,,,,
player,201309290sdg,dal,SimsEr20,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,SimsEr20,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,SimsEr20,fumbles_forced,0,,,,,
player,201309290sdg,dal,HaydNi99,def_int,0,,,,,
player,201309290sdg,dal,HaydNi99,def_int_yds,0,,,,,
player,201309290sdg,dal,HaydNi99,def_int_td,0,,,,,
player,201309290sdg,dal,HaydNi99,def_int_long,0,,,,,
player,201309290sdg,dal,HaydNi99,pass_defended,0,,,,,
player,201309290sdg,dal,HaydNi99,sacks,0.0,,,,,
player,201309290sdg,dal,HaydNi99,tackles_combined,5,,,,,
player,201309290sdg,dal,HaydNi99,tackles_solo,3,,,,,
player,201309290sdg,dal,HaydNi99,tackles_assists,2,,,,,
player,201309290sdg,dal,HaydNi99,tackles_loss,0,,,,,
player,201309290sdg,dal,HaydNi99,qb_hits,0,,,,,
player,201309290sdg,dal,HaydNi99,fumbles_rec,0,,,,,
player,201309290sdg,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,HaydNi99,fumbles_forced,0,,,,,
player,201309290sdg,dal,ScanOr99,def_int,0,,,,,
player,201309290sdg,dal,ScanOr99,def_int_yds,0,,,,,
player,201309290sdg,dal,ScanOr99,def_int_td,0,,,,,
player,201309290sdg,dal,ScanOr99,def_int_long,0,,,,,
player,201309290sdg,dal,ScanOr99,pass_defended,0,,,,,
player,201309290sdg,dal,ScanOr99,sacks,0.0,,,,,
player,201309290sdg,dal,ScanOr99,tackles_combined,5,,,,,
player,201309290sdg,dal,ScanOr99,tackles_solo,4,,,,,
player,201309290sdg,dal,ScanOr99,tackles_assists,1,,,,,
player,201309290sdg,dal,ScanOr99,tackles_loss,0,,,,,
player,201309290sdg,dal,ScanOr99,qb_hits,0,,,,,
player,201309290sdg,dal,ScanOr99,fumbles_rec,0,,,,,
player,201309290sdg,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,ScanOr99,fumbles_forced,0,,,,,
player,201309290sdg,dal,HatcJa20,def_int,0,,,,,
player,201309290sdg,dal,HatcJa20,def_int_yds,0,,,,,
player,201309290sdg,dal,HatcJa20,def_int_td,0,,,,,
player,201309290sdg,dal,HatcJa20,def_int_long,0,,,,,
player,201309290sdg,dal,HatcJa20,pass_defended,2,,,,,
player,201309290sdg,dal,HatcJa20,sacks,0.0,,,,,
player,201309290sdg,dal,HatcJa20,tackles_combined,4,,,,,
player,201309290sdg,dal,HatcJa20,tackles_solo,3,,,,,
player,201309290sdg,dal,HatcJa20,tackles_assists,1,,,,,
player,201309290sdg,dal,HatcJa20,tackles_loss,1,,,,,
player,201309290sdg,dal,HatcJa20,qb_hits,0,,,,,
player,201309290sdg,dal,HatcJa20,fumbles_rec,0,,,,,
player,201309290sdg,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,HatcJa20,fumbles_forced,0,,,,,
player,201309290sdg,dal,CarrBr99,def_int,0,,,,,
player,201309290sdg,dal,CarrBr99,def_int_yds,0,,,,,
player,201309290sdg,dal,CarrBr99,def_int_td,0,,,,,
player,201309290sdg,dal,CarrBr99,def_int_long,0,,,,,
player,201309290sdg,dal,CarrBr99,pass_defended,0,,,,,
player,201309290sdg,dal,CarrBr99,sacks,0.0,,,,,
player,201309290sdg,dal,CarrBr99,tackles_combined,2,,,,,
player,201309290sdg,dal,CarrBr99,tackles_solo,2,,,,,
player,201309290sdg,dal,CarrBr99,tackles_assists,0,,,,,
player,201309290sdg,dal,CarrBr99,tackles_loss,0,,,,,
player,201309290sdg,dal,CarrBr99,qb_hits,0,,,,,
player,201309290sdg,dal,CarrBr99,fumbles_rec,0,,,,,
player,201309290sdg,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,CarrBr99,fumbles_forced,0,,,,,
player,201309290sdg,dal,WareDe99,def_int,0,,,,,
player,201309290sdg,dal,WareDe99,def_int_yds,0,,,,,
player,201309290sdg,dal,WareDe99,def_int_td,0,,,,,
player,201309290sdg,dal,WareDe99,def_int_long,0,,,,,
player,201309290sdg,dal,WareDe99,pass_defended,0,,,,,
player,201309290sdg,dal,WareDe99,sacks,0.0,,,,,
player,201309290sdg,dal,WareDe99,tackles_combined,2,,,,,
player,201309290sdg,dal,WareDe99,tackles_solo,1,,,,,
player,201309290sdg,dal,WareDe99,tackles_assists,1,,,,,
player,201309290sdg,dal,WareDe99,tackles_loss,0,,,,,
player,201309290sdg,dal,WareDe99,qb_hits,0,,,,,
player,201309290sdg,dal,WareDe99,fumbles_rec,0,,,,,
player,201309290sdg,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,WareDe99,fumbles_forced,0,,,,,
player,201309290sdg,dal,WilcJ.00,def_int,0,,,,,
player,201309290sdg,dal,WilcJ.00,def_int_yds,0,,,,,
player,201309290sdg,dal,WilcJ.00,def_int_td,0,,,,,
player,201309290sdg,dal,WilcJ.00,def_int_long,0,,,,,
player,201309290sdg,dal,WilcJ.00,pass_defended,0,,,,,
player,201309290sdg,dal,WilcJ.00,sacks,0.0,,,,,
player,201309290sdg,dal,WilcJ.00,tackles_combined,2,,,,,
player,201309290sdg,dal,WilcJ.00,tackles_solo,1,,,,,
player,201309290sdg,dal,WilcJ.00,tackles_assists,1,,,,,
player,201309290sdg,dal,WilcJ.00,tackles_loss,0,,,,,
player,201309290sdg,dal,WilcJ.00,qb_hits,0,,,,,
player,201309290sdg,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201309290sdg,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201309290sdg,dal,AlleWi21,def_int,0,,,,,
player,201309290sdg,dal,AlleWi21,def_int_yds,0,,,,,
player,201309290sdg,dal,AlleWi21,def_int_td,0,,,,,
player,201309290sdg,dal,AlleWi21,def_int_long,0,,,,,
player,201309290sdg,dal,AlleWi21,pass_defended,0,,,,,
player,201309290sdg,dal,AlleWi21,sacks,0.0,,,,,
player,201309290sdg,dal,AlleWi21,tackles_combined,1,,,,,
player,201309290sdg,dal,AlleWi21,tackles_solo,0,,,,,
player,201309290sdg,dal,AlleWi21,tackles_assists,1,,,,,
player,201309290sdg,dal,AlleWi21,tackles_loss,0,,,,,
player,201309290sdg,dal,AlleWi21,qb_hits,0,,,,,
player,201309290sdg,dal,AlleWi21,fumbles_rec,0,,,,,
player,201309290sdg,dal,AlleWi21,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,AlleWi21,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,AlleWi21,fumbles_forced,0,,,,,
player,201309290sdg,dal,DuraJu99,def_int,0,,,,,
player,201309290sdg,dal,DuraJu99,def_int_yds,0,,,,,
player,201309290sdg,dal,DuraJu99,def_int_td,0,,,,,
player,201309290sdg,dal,DuraJu99,def_int_long,0,,,,,
player,201309290sdg,dal,DuraJu99,pass_defended,0,,,,,
player,201309290sdg,dal,DuraJu99,sacks,0.0,,,,,
player,201309290sdg,dal,DuraJu99,tackles_combined,1,,,,,
player,201309290sdg,dal,DuraJu99,tackles_solo,0,,,,,
player,201309290sdg,dal,DuraJu99,tackles_assists,1,,,,,
player,201309290sdg,dal,DuraJu99,tackles_loss,0,,,,,
player,201309290sdg,dal,DuraJu99,qb_hits,0,,,,,
player,201309290sdg,dal,DuraJu99,fumbles_rec,0,,,,,
player,201309290sdg,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,DuraJu99,fumbles_forced,0,,,,,
player,201309290sdg,dal,JoneEd22,def_int,0,,,,,
player,201309290sdg,dal,JoneEd22,def_int_yds,0,,,,,
player,201309290sdg,dal,JoneEd22,def_int_td,0,,,,,
player,201309290sdg,dal,JoneEd22,def_int_long,0,,,,,
player,201309290sdg,dal,JoneEd22,pass_defended,0,,,,,
player,201309290sdg,dal,JoneEd22,sacks,0.0,,,,,
player,201309290sdg,dal,JoneEd22,tackles_combined,1,,,,,
player,201309290sdg,dal,JoneEd22,tackles_solo,1,,,,,
player,201309290sdg,dal,JoneEd22,tackles_assists,0,,,,,
player,201309290sdg,dal,JoneEd22,tackles_loss,0,,,,,
player,201309290sdg,dal,JoneEd22,qb_hits,0,,,,,
player,201309290sdg,dal,JoneEd22,fumbles_rec,0,,,,,
player,201309290sdg,dal,JoneEd22,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,JoneEd22,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,JoneEd22,fumbles_forced,0,,,,,
player,201309290sdg,dal,NeviDr00,def_int,0,,,,,
player,201309290sdg,dal,NeviDr00,def_int_yds,0,,,,,
player,201309290sdg,dal,NeviDr00,def_int_td,0,,,,,
player,201309290sdg,dal,NeviDr00,def_int_long,0,,,,,
player,201309290sdg,dal,NeviDr00,pass_defended,0,,,,,
player,201309290sdg,dal,NeviDr00,sacks,0.0,,,,,
player,201309290sdg,dal,NeviDr00,tackles_combined,1,,,,,
player,201309290sdg,dal,NeviDr00,tackles_solo,1,,,,,
player,201309290sdg,dal,NeviDr00,tackles_assists,0,,,,,
player,201309290sdg,dal,NeviDr00,tackles_loss,0,,,,,
player,201309290sdg,dal,NeviDr00,qb_hits,0,,,,,
player,201309290sdg,dal,NeviDr00,fumbles_rec,0,,,,,
player,201309290sdg,dal,NeviDr00,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,NeviDr00,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,NeviDr00,fumbles_forced,0,,,,,
player,201309290sdg,dal,RandJo01,def_int,0,,,,,
player,201309290sdg,dal,RandJo01,def_int_yds,0,,,,,
player,201309290sdg,dal,RandJo01,def_int_td,0,,,,,
player,201309290sdg,dal,RandJo01,def_int_long,0,,,,,
player,201309290sdg,dal,RandJo01,pass_defended,0,,,,,
player,201309290sdg,dal,RandJo01,sacks,0.0,,,,,
player,201309290sdg,dal,RandJo01,tackles_combined,1,,,,,
player,201309290sdg,dal,RandJo01,tackles_solo,1,,,,,
player,201309290sdg,dal,RandJo01,tackles_assists,0,,,,,
player,201309290sdg,dal,RandJo01,tackles_loss,0,,,,,
player,201309290sdg,dal,RandJo01,qb_hits,0,,,,,
player,201309290sdg,dal,RandJo01,fumbles_rec,0,,,,,
player,201309290sdg,dal,RandJo01,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,RandJo01,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,RandJo01,fumbles_forced,0,,,,,
player,201309290sdg,dal,WilbKy00,def_int,0,,,,,
player,201309290sdg,dal,WilbKy00,def_int_yds,0,,,,,
player,201309290sdg,dal,WilbKy00,def_int_td,0,,,,,
player,201309290sdg,dal,WilbKy00,def_int_long,0,,,,,
player,201309290sdg,dal,WilbKy00,pass_defended,0,,,,,
player,201309290sdg,dal,WilbKy00,sacks,0.0,,,,,
player,201309290sdg,dal,WilbKy00,tackles_combined,1,,,,,
player,201309290sdg,dal,WilbKy00,tackles_solo,0,,,,,
player,201309290sdg,dal,WilbKy00,tackles_assists,1,,,,,
player,201309290sdg,dal,WilbKy00,tackles_loss,0,,,,,
player,201309290sdg,dal,WilbKy00,qb_hits,0,,,,,
player,201309290sdg,dal,WilbKy00,fumbles_rec,0,,,,,
player,201309290sdg,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,WilbKy00,fumbles_forced,0,,,,,
player,201309290sdg,dal,RomoTo00,def_int,0,,,,,
player,201309290sdg,dal,RomoTo00,def_int_yds,0,,,,,
player,201309290sdg,dal,RomoTo00,def_int_td,0,,,,,
player,201309290sdg,dal,RomoTo00,def_int_long,0,,,,,
player,201309290sdg,dal,RomoTo00,pass_defended,0,,,,,
player,201309290sdg,dal,RomoTo00,sacks,0.0,,,,,
player,201309290sdg,dal,RomoTo00,tackles_combined,0,,,,,
player,201309290sdg,dal,RomoTo00,tackles_solo,0,,,,,
player,201309290sdg,dal,RomoTo00,tackles_assists,0,,,,,
player,201309290sdg,dal,RomoTo00,tackles_loss,,,,,,
player,201309290sdg,dal,RomoTo00,qb_hits,,,,,,
player,201309290sdg,dal,RomoTo00,fumbles_rec,1,,,,,
player,201309290sdg,dal,RomoTo00,fumbles_rec_yds,0,,,,,
player,201309290sdg,dal,RomoTo00,fumbles_rec_td,0,,,,,
player,201309290sdg,dal,RomoTo00,fumbles_forced,0,,,,,
player,201309290sdg,sdg,LiugCo00,def_int,0,,,,,
player,201309290sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201309290sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201309290sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201309290sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201309290sdg,sdg,LiugCo00,sacks,1.0,,,,,
player,201309290sdg,sdg,LiugCo00,tackles_combined,6,,,,,
player,201309290sdg,sdg,LiugCo00,tackles_solo,4,,,,,
player,201309290sdg,sdg,LiugCo00,tackles_assists,2,,,,,
player,201309290sdg,sdg,LiugCo00,tackles_loss,2,,,,,
player,201309290sdg,sdg,LiugCo00,qb_hits,1,,,,,
player,201309290sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201309290sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,LiugCo00,fumbles_forced,1,,,,,
player,201309290sdg,sdg,JohnJa23,def_int,0,,,,,
player,201309290sdg,sdg,JohnJa23,def_int_yds,0,,,,,
player,201309290sdg,sdg,JohnJa23,def_int_td,0,,,,,
player,201309290sdg,sdg,JohnJa23,def_int_long,0,,,,,
player,201309290sdg,sdg,JohnJa23,pass_defended,0,,,,,
player,201309290sdg,sdg,JohnJa23,sacks,1.0,,,,,
player,201309290sdg,sdg,JohnJa23,tackles_combined,4,,,,,
player,201309290sdg,sdg,JohnJa23,tackles_solo,1,,,,,
player,201309290sdg,sdg,JohnJa23,tackles_assists,3,,,,,
player,201309290sdg,sdg,JohnJa23,tackles_loss,1,,,,,
player,201309290sdg,sdg,JohnJa23,qb_hits,1,,,,,
player,201309290sdg,sdg,JohnJa23,fumbles_rec,0,,,,,
player,201309290sdg,sdg,JohnJa23,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,JohnJa23,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,JohnJa23,fumbles_forced,0,,,,,
player,201309290sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201309290sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201309290sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201309290sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201309290sdg,sdg,ReyeKe00,pass_defended,1,,,,,
player,201309290sdg,sdg,ReyeKe00,sacks,1.0,,,,,
player,201309290sdg,sdg,ReyeKe00,tackles_combined,2,,,,,
player,201309290sdg,sdg,ReyeKe00,tackles_solo,2,,,,,
player,201309290sdg,sdg,ReyeKe00,tackles_assists,0,,,,,
player,201309290sdg,sdg,ReyeKe00,tackles_loss,1,,,,,
player,201309290sdg,sdg,ReyeKe00,qb_hits,1,,,,,
player,201309290sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201309290sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201309290sdg,sdg,ButlDo99,def_int,0,,,,,
player,201309290sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201309290sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201309290sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201309290sdg,sdg,ButlDo99,pass_defended,0,,,,,
player,201309290sdg,sdg,ButlDo99,sacks,0.0,,,,,
player,201309290sdg,sdg,ButlDo99,tackles_combined,8,,,,,
player,201309290sdg,sdg,ButlDo99,tackles_solo,8,,,,,
player,201309290sdg,sdg,ButlDo99,tackles_assists,0,,,,,
player,201309290sdg,sdg,ButlDo99,tackles_loss,0,,,,,
player,201309290sdg,sdg,ButlDo99,qb_hits,0,,,,,
player,201309290sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201309290sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201309290sdg,sdg,MarsRi20,def_int,0,,,,,
player,201309290sdg,sdg,MarsRi20,def_int_yds,0,,,,,
player,201309290sdg,sdg,MarsRi20,def_int_td,0,,,,,
player,201309290sdg,sdg,MarsRi20,def_int_long,0,,,,,
player,201309290sdg,sdg,MarsRi20,pass_defended,0,,,,,
player,201309290sdg,sdg,MarsRi20,sacks,0.0,,,,,
player,201309290sdg,sdg,MarsRi20,tackles_combined,8,,,,,
player,201309290sdg,sdg,MarsRi20,tackles_solo,7,,,,,
player,201309290sdg,sdg,MarsRi20,tackles_assists,1,,,,,
player,201309290sdg,sdg,MarsRi20,tackles_loss,0,,,,,
player,201309290sdg,sdg,MarsRi20,qb_hits,0,,,,,
player,201309290sdg,sdg,MarsRi20,fumbles_rec,1,,,,,
player,201309290sdg,sdg,MarsRi20,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,MarsRi20,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,MarsRi20,fumbles_forced,0,,,,,
player,201309290sdg,sdg,WeddEr99,def_int,0,,,,,
player,201309290sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201309290sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201309290sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201309290sdg,sdg,WeddEr99,pass_defended,1,,,,,
player,201309290sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201309290sdg,sdg,WeddEr99,tackles_combined,7,,,,,
player,201309290sdg,sdg,WeddEr99,tackles_solo,5,,,,,
player,201309290sdg,sdg,WeddEr99,tackles_assists,2,,,,,
player,201309290sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201309290sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201309290sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201309290sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201309290sdg,sdg,PatrJo00,def_int,0,,,,,
player,201309290sdg,sdg,PatrJo00,def_int_yds,0,,,,,
player,201309290sdg,sdg,PatrJo00,def_int_td,0,,,,,
player,201309290sdg,sdg,PatrJo00,def_int_long,0,,,,,
player,201309290sdg,sdg,PatrJo00,pass_defended,0,,,,,
player,201309290sdg,sdg,PatrJo00,sacks,0.0,,,,,
player,201309290sdg,sdg,PatrJo00,tackles_combined,5,,,,,
player,201309290sdg,sdg,PatrJo00,tackles_solo,5,,,,,
player,201309290sdg,sdg,PatrJo00,tackles_assists,0,,,,,
player,201309290sdg,sdg,PatrJo00,tackles_loss,0,,,,,
player,201309290sdg,sdg,PatrJo00,qb_hits,0,,,,,
player,201309290sdg,sdg,PatrJo00,fumbles_rec,0,,,,,
player,201309290sdg,sdg,PatrJo00,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,PatrJo00,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,PatrJo00,fumbles_forced,0,,,,,
player,201309290sdg,sdg,GilcMa00,def_int,0,,,,,
player,201309290sdg,sdg,GilcMa00,def_int_yds,0,,,,,
player,201309290sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201309290sdg,sdg,GilcMa00,def_int_long,0,,,,,
player,201309290sdg,sdg,GilcMa00,pass_defended,1,,,,,
player,201309290sdg,sdg,GilcMa00,sacks,0.0,,,,,
player,201309290sdg,sdg,GilcMa00,tackles_combined,4,,,,,
player,201309290sdg,sdg,GilcMa00,tackles_solo,2,,,,,
player,201309290sdg,sdg,GilcMa00,tackles_assists,2,,,,,
player,201309290sdg,sdg,GilcMa00,tackles_loss,0,,,,,
player,201309290sdg,sdg,GilcMa00,qb_hits,0,,,,,
player,201309290sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201309290sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201309290sdg,sdg,WalkRe00,def_int,0,,,,,
player,201309290sdg,sdg,WalkRe00,def_int_yds,0,,,,,
player,201309290sdg,sdg,WalkRe00,def_int_td,0,,,,,
player,201309290sdg,sdg,WalkRe00,def_int_long,0,,,,,
player,201309290sdg,sdg,WalkRe00,pass_defended,0,,,,,
player,201309290sdg,sdg,WalkRe00,sacks,0.0,,,,,
player,201309290sdg,sdg,WalkRe00,tackles_combined,4,,,,,
player,201309290sdg,sdg,WalkRe00,tackles_solo,3,,,,,
player,201309290sdg,sdg,WalkRe00,tackles_assists,1,,,,,
player,201309290sdg,sdg,WalkRe00,tackles_loss,0,,,,,
player,201309290sdg,sdg,WalkRe00,qb_hits,0,,,,,
player,201309290sdg,sdg,WalkRe00,fumbles_rec,0,,,,,
player,201309290sdg,sdg,WalkRe00,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,WalkRe00,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,WalkRe00,fumbles_forced,0,,,,,
player,201309290sdg,sdg,TeoxMa00,def_int,0,,,,,
player,201309290sdg,sdg,TeoxMa00,def_int_yds,0,,,,,
player,201309290sdg,sdg,TeoxMa00,def_int_td,0,,,,,
player,201309290sdg,sdg,TeoxMa00,def_int_long,0,,,,,
player,201309290sdg,sdg,TeoxMa00,pass_defended,0,,,,,
player,201309290sdg,sdg,TeoxMa00,sacks,0.0,,,,,
player,201309290sdg,sdg,TeoxMa00,tackles_combined,3,,,,,
player,201309290sdg,sdg,TeoxMa00,tackles_solo,3,,,,,
player,201309290sdg,sdg,TeoxMa00,tackles_assists,0,,,,,
player,201309290sdg,sdg,TeoxMa00,tackles_loss,0,,,,,
player,201309290sdg,sdg,TeoxMa00,qb_hits,0,,,,,
player,201309290sdg,sdg,TeoxMa00,fumbles_rec,0,,,,,
player,201309290sdg,sdg,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,TeoxMa00,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,TeoxMa00,fumbles_forced,0,,,,,
player,201309290sdg,sdg,CoxxDe99,def_int,0,,,,,
player,201309290sdg,sdg,CoxxDe99,def_int_yds,0,,,,,
player,201309290sdg,sdg,CoxxDe99,def_int_td,0,,,,,
player,201309290sdg,sdg,CoxxDe99,def_int_long,0,,,,,
player,201309290sdg,sdg,CoxxDe99,pass_defended,1,,,,,
player,201309290sdg,sdg,CoxxDe99,sacks,0.0,,,,,
player,201309290sdg,sdg,CoxxDe99,tackles_combined,2,,,,,
player,201309290sdg,sdg,CoxxDe99,tackles_solo,2,,,,,
player,201309290sdg,sdg,CoxxDe99,tackles_assists,0,,,,,
player,201309290sdg,sdg,CoxxDe99,tackles_loss,0,,,,,
player,201309290sdg,sdg,CoxxDe99,qb_hits,0,,,,,
player,201309290sdg,sdg,CoxxDe99,fumbles_rec,0,,,,,
player,201309290sdg,sdg,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,CoxxDe99,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,CoxxDe99,fumbles_forced,0,,,,,
player,201309290sdg,sdg,AjirSe00,def_int,0,,,,,
player,201309290sdg,sdg,AjirSe00,def_int_yds,0,,,,,
player,201309290sdg,sdg,AjirSe00,def_int_td,0,,,,,
player,201309290sdg,sdg,AjirSe00,def_int_long,0,,,,,
player,201309290sdg,sdg,AjirSe00,pass_defended,0,,,,,
player,201309290sdg,sdg,AjirSe00,sacks,0.0,,,,,
player,201309290sdg,sdg,AjirSe00,tackles_combined,1,,,,,
player,201309290sdg,sdg,AjirSe00,tackles_solo,1,,,,,
player,201309290sdg,sdg,AjirSe00,tackles_assists,0,,,,,
player,201309290sdg,sdg,AjirSe00,tackles_loss,0,,,,,
player,201309290sdg,sdg,AjirSe00,qb_hits,0,,,,,
player,201309290sdg,sdg,AjirSe00,fumbles_rec,0,,,,,
player,201309290sdg,sdg,AjirSe00,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,AjirSe00,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,AjirSe00,fumbles_forced,0,,,,,
player,201309290sdg,sdg,BirdBr00,def_int,0,,,,,
