game,2013,4,20130929,201309290kan,nyg,"New York Giants",7,kan,"Kansas City Chiefs",31
player,201309290kan,kan,ColqDu20,fumbles_forced,0,,,,,
player,201309290kan,kan,CoopMa00,def_int,0,,,,,
player,201309290kan,kan,CoopMa00,def_int_yds,0,,,,,
player,201309290kan,kan,CoopMa00,def_int_td,0,,,,,
player,201309290kan,kan,CoopMa00,def_int_long,0,,,,,
player,201309290kan,kan,CoopMa00,pass_defended,2,,,,,
player,201309290kan,kan,CoopMa00,sacks,0.0,,,,,
player,201309290kan,kan,CoopMa00,tackles_combined,1,,,,,
player,201309290kan,kan,CoopMa00,tackles_solo,1,,,,,
player,201309290kan,kan,CoopMa00,tackles_assists,0,,,,,
player,201309290kan,kan,CoopMa00,tackles_loss,0,,,,,
player,201309290kan,kan,CoopMa00,qb_hits,0,,,,,
player,201309290kan,kan,CoopMa00,fumbles_rec,0,,,,,
player,201309290kan,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201309290kan,kan,CoopMa00,fumbles_rec_td,0,,,,,
player,201309290kan,kan,CoopMa00,fumbles_forced,0,,,,,
player,201309290kan,kan,DeViMi99,def_int,0,,,,,
player,201309290kan,kan,DeViMi99,def_int_yds,0,,,,,
player,201309290kan,kan,DeViMi99,def_int_td,0,,,,,
player,201309290kan,kan,DeViMi99,def_int_long,0,,,,,
player,201309290kan,kan,DeViMi99,pass_defended,0,,,,,
player,201309290kan,kan,DeViMi99,sacks,0.0,,,,,
player,201309290kan,kan,DeViMi99,tackles_combined,1,,,,,
player,201309290kan,kan,DeViMi99,tackles_solo,1,,,,,
player,201309290kan,kan,DeViMi99,tackles_assists,0,,,,,
player,201309290kan,kan,DeViMi99,tackles_loss,0,,,,,
player,201309290kan,kan,DeViMi99,qb_hits,0,,,,,
player,201309290kan,kan,DeViMi99,fumbles_rec,0,,,,,
player,201309290kan,kan,DeViMi99,fumbles_rec_yds,0,,,,,
player,201309290kan,kan,DeViMi99,fumbles_rec_td,0,,,,,
player,201309290kan,kan,DeViMi99,fumbles_forced,0,,,,,
player,201309290kan,kan,GrayCy00,def_int,0,,,,,
player,201309290kan,kan,GrayCy00,def_int_yds,0,,,,,
player,201309290kan,kan,GrayCy00,def_int_td,0,,,,,
player,201309290kan,kan,GrayCy00,def_int_long,0,,,,,
player,201309290kan,kan,GrayCy00,pass_defended,0,,,,,
player,201309290kan,kan,GrayCy00,sacks,0.0,,,,,
player,201309290kan,kan,GrayCy00,tackles_combined,1,,,,,
player,201309290kan,kan,GrayCy00,tackles_solo,1,,,,,
player,201309290kan,kan,GrayCy00,tackles_assists,0,,,,,
player,201309290kan,kan,GrayCy00,tackles_loss,0,,,,,
player,201309290kan,kan,GrayCy00,qb_hits,0,,,,,
player,201309290kan,kan,GrayCy00,fumbles_rec,0,,,,,
player,201309290kan,kan,GrayCy00,fumbles_rec_yds,0,,,,,
player,201309290kan,kan,GrayCy00,fumbles_rec_td,0,,,,,
player,201309290kan,kan,GrayCy00,fumbles_forced,0,,,,,
player,201309290kan,kan,HemiJu00,def_int,0,,,,,
player,201309290kan,kan,HemiJu00,def_int_yds,0,,,,,
player,201309290kan,kan,HemiJu00,def_int_td,0,,,,,
player,201309290kan,kan,HemiJu00,def_int_long,0,,,,,
player,201309290kan,kan,HemiJu00,pass_defended,0,,,,,
player,201309290kan,kan,HemiJu00,sacks,0.0,,,,,
player,201309290kan,kan,HemiJu00,tackles_combined,1,,,,,
player,201309290kan,kan,HemiJu00,tackles_solo,1,,,,,
player,201309290kan,kan,HemiJu00,tackles_assists,0,,,,,
player,201309290kan,kan,HemiJu00,tackles_loss,0,,,,,
player,201309290kan,kan,HemiJu00,qb_hits,0,,,,,
player,201309290kan,kan,HemiJu00,fumbles_rec,0,,,,,
player,201309290kan,kan,HemiJu00,fumbles_rec_yds,0,,,,,
player,201309290kan,kan,HemiJu00,fumbles_rec_td,0,,,,,
player,201309290kan,kan,HemiJu00,fumbles_forced,0,,,,,
player,201309290kan,kan,LewiKe00,def_int,0,,,,,
player,201309290kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201309290kan,kan,LewiKe00,def_int_td,0,,,,,
player,201309290kan,kan,LewiKe00,def_int_long,0,,,,,
player,201309290kan,kan,LewiKe00,pass_defended,0,,,,,
player,201309290kan,kan,LewiKe00,sacks,0.0,,,,,
player,201309290kan,kan,LewiKe00,tackles_combined,1,,,,,
player,201309290kan,kan,LewiKe00,tackles_solo,1,,,,,
player,201309290kan,kan,LewiKe00,tackles_assists,0,,,,,
player,201309290kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201309290kan,kan,LewiKe00,qb_hits,1,,,,,
player,201309290kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201309290kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201309290kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201309290kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201309290kan,kan,ParkRo01,def_int,0,,,,,
player,201309290kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201309290kan,kan,ParkRo01,def_int_td,0,,,,,
player,201309290kan,kan,ParkRo01,def_int_long,0,,,,,
player,201309290kan,kan,ParkRo01,pass_defended,0,,,,,
player,201309290kan,kan,ParkRo01,sacks,0.0,,,,,
player,201309290kan,kan,ParkRo01,tackles_combined,1,,,,,
player,201309290kan,kan,ParkRo01,tackles_solo,1,,,,,
player,201309290kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201309290kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201309290kan,kan,ParkRo01,qb_hits,0,,,,,
player,201309290kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201309290kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201309290kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201309290kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201309290kan,kan,AbduHu99,def_int,0,,,,,
player,201309290kan,kan,AbduHu99,def_int_yds,0,,,,,
player,201309290kan,kan,AbduHu99,def_int_td,0,,,,,
player,201309290kan,kan,AbduHu99,def_int_long,0,,,,,
player,201309290kan,kan,AbduHu99,pass_defended,0,,,,,
player,201309290kan,kan,AbduHu99,sacks,0.0,,,,,
player,201309290kan,kan,AbduHu99,tackles_combined,0,,,,,
player,201309290kan,kan,AbduHu99,tackles_solo,0,,,,,
player,201309290kan,kan,AbduHu99,tackles_assists,0,,,,,
player,201309290kan,kan,AbduHu99,tackles_loss,0,,,,,
player,201309290kan,kan,AbduHu99,qb_hits,1,,,,,
player,201309290kan,kan,AbduHu99,fumbles_rec,0,,,,,
player,201309290kan,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201309290kan,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201309290kan,kan,AbduHu99,fumbles_forced,0,,,,,
player,201309290kan,nyg,RandRu00,kick_ret,0,,,,,
player,201309290kan,nyg,RandRu00,kick_ret_yds,0,,,,,
player,201309290kan,nyg,RandRu00,kick_ret_yds_per_ret,,,,,,
player,201309290kan,nyg,RandRu00,kick_ret_td,0,,,,,
player,201309290kan,nyg,RandRu00,kick_ret_long,0,,,,,
player,201309290kan,nyg,RandRu00,punt_ret,4,,,,,
player,201309290kan,nyg,RandRu00,punt_ret_yds,35,,,,,
player,201309290kan,nyg,RandRu00,punt_ret_yds_per_ret,8.8,,,,,
player,201309290kan,nyg,RandRu00,punt_ret_td,0,,,,,
player,201309290kan,nyg,RandRu00,punt_ret_long,13,,,,,
player,201309290kan,nyg,WilsDa01,kick_ret,2,,,,,
player,201309290kan,nyg,WilsDa01,kick_ret_yds,61,,,,,
player,201309290kan,nyg,WilsDa01,kick_ret_yds_per_ret,30.5,,,,,
player,201309290kan,nyg,WilsDa01,kick_ret_td,0,,,,,
player,201309290kan,nyg,WilsDa01,kick_ret_long,31,,,,,
player,201309290kan,nyg,WilsDa01,punt_ret,0,,,,,
player,201309290kan,nyg,WilsDa01,punt_ret_yds,0,,,,,
player,201309290kan,nyg,WilsDa01,punt_ret_yds_per_ret,,,,,,
player,201309290kan,nyg,WilsDa01,punt_ret_td,0,,,,,
player,201309290kan,nyg,WilsDa01,punt_ret_long,0,,,,,
player,201309290kan,nyg,CoxxMi00,kick_ret,1,,,,,
player,201309290kan,nyg,CoxxMi00,kick_ret_yds,13,,,,,
player,201309290kan,nyg,CoxxMi00,kick_ret_yds_per_ret,13.0,,,,,
player,201309290kan,nyg,CoxxMi00,kick_ret_td,0,,,,,
player,201309290kan,nyg,CoxxMi00,kick_ret_long,13,,,,,
player,201309290kan,nyg,CoxxMi00,punt_ret,0,,,,,
player,201309290kan,nyg,CoxxMi00,punt_ret_yds,0,,,,,
player,201309290kan,nyg,CoxxMi00,punt_ret_yds_per_ret,,,,,,
player,201309290kan,nyg,CoxxMi00,punt_ret_td,0,,,,,
player,201309290kan,nyg,CoxxMi00,punt_ret_long,0,,,,,
player,201309290kan,kan,McClDe00,kick_ret,0,,,,,
player,201309290kan,kan,McClDe00,kick_ret_yds,0,,,,,
player,201309290kan,kan,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201309290kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201309290kan,kan,McClDe00,kick_ret_long,0,,,,,
player,201309290kan,kan,McClDe00,punt_ret,4,,,,,
player,201309290kan,kan,McClDe00,punt_ret_yds,113,,,,,
player,201309290kan,kan,McClDe00,punt_ret_yds_per_ret,28.3,,,,,
player,201309290kan,kan,McClDe00,punt_ret_td,1,,,,,
player,201309290kan,kan,McClDe00,punt_ret_long,89,,,,,
player,201309290kan,kan,DempQu99,kick_ret,1,,,,,
player,201309290kan,kan,DempQu99,kick_ret_yds,22,,,,,
player,201309290kan,kan,DempQu99,kick_ret_yds_per_ret,22.0,,,,,
player,201309290kan,kan,DempQu99,kick_ret_td,0,,,,,
player,201309290kan,kan,DempQu99,kick_ret_long,22,,,,,
player,201309290kan,kan,DempQu99,punt_ret,0,,,,,
player,201309290kan,kan,DempQu99,punt_ret_yds,0,,,,,
player,201309290kan,kan,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201309290kan,kan,DempQu99,punt_ret_td,0,,,,,
player,201309290kan,kan,DempQu99,punt_ret_long,0,,,,,
player,201309290kan,nyg,brownjos01,xpm,1,,,,,
player,201309290kan,nyg,brownjos01,xpa,1,,,,,
player,201309290kan,nyg,brownjos01,fgm,,,,,,
player,201309290kan,nyg,brownjos01,fga,1,,,,,
player,201309290kan,nyg,brownjos01,punt,0,,,,,
player,201309290kan,nyg,brownjos01,punt_yds,0,,,,,
player,201309290kan,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201309290kan,nyg,brownjos01,punt_long,0,,,,,
player,201309290kan,nyg,WeatSt20,xpm,,,,,,
player,201309290kan,nyg,WeatSt20,xpa,,,,,,
player,201309290kan,nyg,WeatSt20,fgm,,,,,,
player,201309290kan,nyg,WeatSt20,fga,,,,,,
player,201309290kan,nyg,WeatSt20,punt,8,,,,,
player,201309290kan,nyg,WeatSt20,punt_yds,399,,,,,
player,201309290kan,nyg,WeatSt20,punt_yds_per_punt,49.9,,,,,
player,201309290kan,nyg,WeatSt20,punt_long,59,,,,,
player,201309290kan,kan,SuccRy44,xpm,4,,,,,
player,201309290kan,kan,SuccRy44,xpa,4,,,,,
player,201309290kan,kan,SuccRy44,fgm,1,,,,,
player,201309290kan,kan,SuccRy44,fga,1,,,,,
player,201309290kan,kan,SuccRy44,punt,0,,,,,
player,201309290kan,kan,SuccRy44,punt_yds,0,,,,,
player,201309290kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201309290kan,kan,SuccRy44,punt_long,0,,,,,
player,201309290kan,kan,ColqDu20,xpm,,,,,,
player,201309290kan,kan,ColqDu20,xpa,,,,,,
player,201309290kan,kan,ColqDu20,fgm,,,,,,
player,201309290kan,kan,ColqDu20,fga,,,,,,
player,201309290kan,kan,ColqDu20,punt,5,,,,,
player,201309290kan,kan,ColqDu20,punt_yds,223,,,,,
player,201309290kan,kan,ColqDu20,punt_yds_per_punt,44.6,,,,,
player,201309290kan,kan,ColqDu20,punt_long,56,,,,,
player,201309290kan,kan,HudsRo00,pos,C,,,,,
player,201309290kan,kan,HudsRo00,offense,75,,,,,
player,201309290kan,kan,HudsRo00,off_pct,100%,,,,,
player,201309290kan,kan,HudsRo00,defense,0,,,,,
player,201309290kan,kan,HudsRo00,def_pct,0%,,,,,
player,201309290kan,kan,HudsRo00,special_teams,6,,,,,
player,201309290kan,kan,HudsRo00,st_pct,21%,,,,,
player,201309290kan,kan,SchwGe20,pos,T,,,,,
player,201309290kan,kan,SchwGe20,offense,75,,,,,
player,201309290kan,kan,SchwGe20,off_pct,100%,,,,,
player,201309290kan,kan,SchwGe20,defense,0,,,,,
player,201309290kan,kan,SchwGe20,def_pct,0%,,,,,
player,201309290kan,kan,SchwGe20,special_teams,6,,,,,
player,201309290kan,kan,SchwGe20,st_pct,21%,,,,,
player,201309290kan,kan,AsamJo20,pos,G,,,,,
player,201309290kan,kan,AsamJo20,offense,75,,,,,
player,201309290kan,kan,AsamJo20,off_pct,100%,,,,,
player,201309290kan,kan,AsamJo20,defense,0,,,,,
player,201309290kan,kan,AsamJo20,def_pct,0%,,,,,
player,201309290kan,kan,AsamJo20,special_teams,6,,,,,
player,201309290kan,kan,AsamJo20,st_pct,21%,,,,,
player,201309290kan,kan,AlbeBr20,pos,T,,,,,
player,201309290kan,kan,AlbeBr20,offense,75,,,,,
player,201309290kan,kan,AlbeBr20,off_pct,100%,,,,,
player,201309290kan,kan,AlbeBr20,defense,0,,,,,
player,201309290kan,kan,AlbeBr20,def_pct,0%,,,,,
player,201309290kan,kan,AlbeBr20,special_teams,6,,,,,
player,201309290kan,kan,AlbeBr20,st_pct,21%,,,,,
player,201309290kan,kan,SmitAl03,pos,QB,,,,,
player,201309290kan,kan,SmitAl03,offense,73,,,,,
player,201309290kan,kan,SmitAl03,off_pct,97%,,,,,
player,201309290kan,kan,SmitAl03,defense,0,,,,,
player,201309290kan,kan,SmitAl03,def_pct,0%,,,,,
player,201309290kan,kan,SmitAl03,special_teams,0,,,,,
player,201309290kan,kan,SmitAl03,st_pct,0%,,,,,
player,201309290kan,kan,CharJa00,pos,RB,,,,,
player,201309290kan,kan,CharJa00,offense,68,,,,,
player,201309290kan,kan,CharJa00,off_pct,91%,,,,,
player,201309290kan,kan,CharJa00,defense,0,,,,,
player,201309290kan,kan,CharJa00,def_pct,0%,,,,,
player,201309290kan,kan,CharJa00,special_teams,0,,,,,
player,201309290kan,kan,CharJa00,st_pct,0%,,,,,
player,201309290kan,kan,McGrSe00,pos,TE,,,,,
player,201309290kan,kan,McGrSe00,offense,63,,,,,
player,201309290kan,kan,McGrSe00,off_pct,84%,,,,,
player,201309290kan,kan,McGrSe00,defense,0,,,,,
player,201309290kan,kan,McGrSe00,def_pct,0%,,,,,
player,201309290kan,kan,McGrSe00,special_teams,0,,,,,
player,201309290kan,kan,McGrSe00,st_pct,0%,,,,,
player,201309290kan,kan,BoweDw00,pos,WR,,,,,
player,201309290kan,kan,BoweDw00,offense,62,,,,,
player,201309290kan,kan,BoweDw00,off_pct,83%,,,,,
player,201309290kan,kan,BoweDw00,defense,0,,,,,
player,201309290kan,kan,BoweDw00,def_pct,0%,,,,,
player,201309290kan,kan,BoweDw00,special_teams,0,,,,,
player,201309290kan,kan,BoweDw00,st_pct,0%,,,,,
player,201309290kan,kan,AverDo00,pos,WR,,,,,
player,201309290kan,kan,AverDo00,offense,59,,,,,
player,201309290kan,kan,AverDo00,off_pct,79%,,,,,
player,201309290kan,kan,AverDo00,defense,0,,,,,
player,201309290kan,kan,AverDo00,def_pct,0%,,,,,
player,201309290kan,kan,AverDo00,special_teams,0,,,,,
player,201309290kan,kan,AverDo00,st_pct,0%,,,,,
player,201309290kan,kan,McClDe00,pos,WR,,,,,
player,201309290kan,kan,McClDe00,offense,42,,,,,
player,201309290kan,kan,McClDe00,off_pct,56%,,,,,
player,201309290kan,kan,McClDe00,defense,0,,,,,
player,201309290kan,kan,McClDe00,def_pct,0%,,,,,
player,201309290kan,kan,McClDe00,special_teams,8,,,,,
player,201309290kan,kan,McClDe00,st_pct,28%,,,,,
player,201309290kan,kan,StepDo00,pos,T,,,,,
player,201309290kan,kan,StepDo00,offense,38,,,,,
player,201309290kan,kan,StepDo00,off_pct,51%,,,,,
player,201309290kan,kan,StepDo00,defense,0,,,,,
player,201309290kan,kan,StepDo00,def_pct,0%,,,,,
player,201309290kan,kan,StepDo00,special_teams,6,,,,,
player,201309290kan,kan,StepDo00,st_pct,21%,,,,,
player,201309290kan,kan,FishEr00,pos,T,,,,,
player,201309290kan,kan,FishEr00,offense,37,,,,,
player,201309290kan,kan,FishEr00,off_pct,49%,,,,,
player,201309290kan,kan,FishEr00,defense,0,,,,,
player,201309290kan,kan,FishEr00,def_pct,0%,,,,,
player,201309290kan,kan,FishEr00,special_teams,1,,,,,
player,201309290kan,kan,FishEr00,st_pct,3%,,,,,
player,201309290kan,kan,SherAn00,pos,FB,,,,,
player,201309290kan,kan,SherAn00,offense,28,,,,,
player,201309290kan,kan,SherAn00,off_pct,37%,,,,,
player,201309290kan,kan,SherAn00,defense,0,,,,,
player,201309290kan,kan,SherAn00,def_pct,0%,,,,,
player,201309290kan,kan,SherAn00,special_teams,19,,,,,
player,201309290kan,kan,SherAn00,st_pct,66%,,,,,
player,201309290kan,kan,BrocKe00,pos,TE,,,,,
player,201309290kan,kan,BrocKe00,offense,25,,,,,
player,201309290kan,kan,BrocKe00,off_pct,33%,,,,,
player,201309290kan,kan,BrocKe00,defense,0,,,,,
player,201309290kan,kan,BrocKe00,def_pct,0%,,,,,
player,201309290kan,kan,BrocKe00,special_teams,0,,,,,
player,201309290kan,kan,BrocKe00,st_pct,0%,,,,,
player,201309290kan,kan,HemiJu00,pos,WR,,,,,
player,201309290kan,kan,HemiJu00,offense,18,,,,,
player,201309290kan,kan,HemiJu00,off_pct,24%,,,,,
player,201309290kan,kan,HemiJu00,defense,0,,,,,
player,201309290kan,kan,HemiJu00,def_pct,0%,,,,,
player,201309290kan,kan,HemiJu00,special_teams,19,,,,,
player,201309290kan,kan,HemiJu00,st_pct,66%,,,,,
player,201309290kan,kan,DaviKn00,pos,RB,,,,,
player,201309290kan,kan,DaviKn00,offense,5,,,,,
player,201309290kan,kan,DaviKn00,off_pct,7%,,,,,
player,201309290kan,kan,DaviKn00,defense,0,,,,,
player,201309290kan,kan,DaviKn00,def_pct,0%,,,,,
player,201309290kan,kan,DaviKn00,special_teams,0,,,,,
player,201309290kan,kan,DaviKn00,st_pct,0%,,,,,
player,201309290kan,kan,JenkA.00,pos,WR,,,,,
player,201309290kan,kan,JenkA.00,offense,4,,,,,
player,201309290kan,kan,JenkA.00,off_pct,5%,,,,,
player,201309290kan,kan,JenkA.00,defense,0,,,,,
player,201309290kan,kan,JenkA.00,def_pct,0%,,,,,
player,201309290kan,kan,JenkA.00,special_teams,0,,,,,
player,201309290kan,kan,JenkA.00,st_pct,0%,,,,,
player,201309290kan,kan,DaniCh00,pos,QB,,,,,
player,201309290kan,kan,DaniCh00,offense,2,,,,,
player,201309290kan,kan,DaniCh00,off_pct,3%,,,,,
player,201309290kan,kan,DaniCh00,defense,0,,,,,
player,201309290kan,kan,DaniCh00,def_pct,0%,,,,,
player,201309290kan,kan,DaniCh00,special_teams,0,,,,,
player,201309290kan,kan,DaniCh00,st_pct,0%,,,,,
player,201309290kan,kan,GrayCy00,pos,RB,,,,,
player,201309290kan,kan,GrayCy00,offense,1,,,,,
player,201309290kan,kan,GrayCy00,off_pct,1%,,,,,
player,201309290kan,kan,GrayCy00,defense,0,,,,,
player,201309290kan,kan,GrayCy00,def_pct,0%,,,,,
player,201309290kan,kan,GrayCy00,special_teams,21,,,,,
player,201309290kan,kan,GrayCy00,st_pct,72%,,,,,
player,201309290kan,kan,JohnDe25,pos,LB,,,,,
player,201309290kan,kan,JohnDe25,offense,0,,,,,
player,201309290kan,kan,JohnDe25,off_pct,0%,,,,,
player,201309290kan,kan,JohnDe25,defense,63,,,,,
player,201309290kan,kan,JohnDe25,def_pct,100%,,,,,
player,201309290kan,kan,JohnDe25,special_teams,2,,,,,
player,201309290kan,kan,JohnDe25,st_pct,7%,,,,,
player,201309290kan,kan,HousJu00,pos,LB,,,,,
player,201309290kan,kan,HousJu00,offense,0,,,,,
player,201309290kan,kan,HousJu00,off_pct,0%,,,,,
player,201309290kan,kan,HousJu00,defense,63,,,,,
player,201309290kan,kan,HousJu00,def_pct,100%,,,,,
player,201309290kan,kan,HousJu00,special_teams,2,,,,,
player,201309290kan,kan,HousJu00,st_pct,7%,,,,,
player,201309290kan,kan,HaliTa20,pos,LB,,,,,
player,201309290kan,kan,HaliTa20,offense,0,,,,,
player,201309290kan,kan,HaliTa20,off_pct,0%,,,,,
player,201309290kan,kan,HaliTa20,defense,63,,,,,
player,201309290kan,kan,HaliTa20,def_pct,100%,,,,,
player,201309290kan,kan,HaliTa20,special_teams,2,,,,,
player,201309290kan,kan,HaliTa20,st_pct,7%,,,,,
player,201309290kan,kan,LewiKe00,pos,FS,,,,,
player,201309290kan,kan,LewiKe00,offense,0,,,,,
player,201309290kan,kan,LewiKe00,off_pct,0%,,,,,
player,201309290kan,kan,LewiKe00,defense,63,,,,,
player,201309290kan,kan,LewiKe00,def_pct,100%,,,,,
player,201309290kan,kan,LewiKe00,special_teams,0,,,,,
player,201309290kan,kan,LewiKe00,st_pct,0%,,,,,
player,201309290kan,kan,SmitSe99,pos,CB,,,,,
player,201309290kan,kan,SmitSe99,offense,0,,,,,
player,201309290kan,kan,SmitSe99,off_pct,0%,,,,,
player,201309290kan,kan,SmitSe99,defense,63,,,,,
player,201309290kan,kan,SmitSe99,def_pct,100%,,,,,
player,201309290kan,kan,SmitSe99,special_teams,0,,,,,
player,201309290kan,kan,SmitSe99,st_pct,0%,,,,,
player,201309290kan,kan,BerrEr99,pos,SS,,,,,
player,201309290kan,kan,BerrEr99,offense,0,,,,,
player,201309290kan,kan,BerrEr99,off_pct,0%,,,,,
player,201309290kan,kan,BerrEr99,defense,63,,,,,
player,201309290kan,kan,BerrEr99,def_pct,100%,,,,,
player,201309290kan,kan,BerrEr99,special_teams,0,,,,,
player,201309290kan,kan,BerrEr99,st_pct,0%,,,,,
player,201309290kan,kan,PoexDo00,pos,NT,,,,,
player,201309290kan,kan,PoexDo00,offense,0,,,,,
player,201309290kan,kan,PoexDo00,off_pct,0%,,,,,
player,201309290kan,kan,PoexDo00,defense,57,,,,,
player,201309290kan,kan,PoexDo00,def_pct,90%,,,,,
player,201309290kan,kan,PoexDo00,special_teams,2,,,,,
player,201309290kan,kan,PoexDo00,st_pct,7%,,,,,
player,201309290kan,kan,CoopMa00,pos,CB,,,,,
player,201309290kan,kan,CoopMa00,offense,0,,,,,
player,201309290kan,kan,CoopMa00,off_pct,0%,,,,,
player,201309290kan,kan,CoopMa00,defense,56,,,,,
player,201309290kan,kan,CoopMa00,def_pct,89%,,,,,
player,201309290kan,kan,CoopMa00,special_teams,9,,,,,
player,201309290kan,kan,CoopMa00,st_pct,31%,,,,,
player,201309290kan,kan,RobiDu20,pos,CB,,,,,
player,201309290kan,kan,RobiDu20,offense,0,,,,,
player,201309290kan,kan,RobiDu20,off_pct,0%,,,,,
player,201309290kan,kan,RobiDu20,defense,49,,,,,
player,201309290kan,kan,RobiDu20,def_pct,78%,,,,,
player,201309290kan,kan,RobiDu20,special_teams,0,,,,,
player,201309290kan,kan,RobiDu20,st_pct,0%,,,,,
player,201309290kan,kan,DempQu99,pos,SS,,,,,
player,201309290kan,kan,DempQu99,offense,0,,,,,
player,201309290kan,kan,DempQu99,off_pct,0%,,,,,
player,201309290kan,kan,DempQu99,defense,34,,,,,
player,201309290kan,kan,DempQu99,def_pct,54%,,,,,
player,201309290kan,kan,DempQu99,special_teams,18,,,,,
player,201309290kan,kan,DempQu99,st_pct,62%,,,,,
player,201309290kan,kan,DeViMi99,pos,DE,,,,,
player,201309290kan,kan,DeViMi99,offense,0,,,,,
player,201309290kan,kan,DeViMi99,off_pct,0%,,,,,
player,201309290kan,kan,DeViMi99,defense,32,,,,,
player,201309290kan,kan,DeViMi99,def_pct,51%,,,,,
player,201309290kan,kan,DeViMi99,special_teams,2,,,,,
player,201309290kan,kan,DeViMi99,st_pct,7%,,,,,
player,201309290kan,kan,BailAl00,pos,DE,,,,,
player,201309290kan,kan,BailAl00,offense,0,,,,,
player,201309290kan,kan,BailAl00,off_pct,0%,,,,,
player,201309290kan,kan,BailAl00,defense,26,,,,,
player,201309290kan,kan,BailAl00,def_pct,41%,,,,,
player,201309290kan,kan,BailAl00,special_teams,6,,,,,
player,201309290kan,kan,BailAl00,st_pct,21%,,,,,
player,201309290kan,kan,JackTy98,pos,DE,,,,,
player,201309290kan,kan,JackTy98,offense,0,,,,,
player,201309290kan,kan,JackTy98,off_pct,0%,,,,,
player,201309290kan,kan,JackTy98,defense,22,,,,,
player,201309290kan,kan,JackTy98,def_pct,35%,,,,,
player,201309290kan,kan,JackTy98,special_teams,2,,,,,
player,201309290kan,kan,JackTy98,st_pct,7%,,,,,
player,201309290kan,kan,JordAk99,pos,LB,,,,,
player,201309290kan,kan,JordAk99,offense,0,,,,,
player,201309290kan,kan,JordAk99,off_pct,0%,,,,,
player,201309290kan,kan,JordAk99,defense,21,,,,,
player,201309290kan,kan,JordAk99,def_pct,33%,,,,,
player,201309290kan,kan,JordAk99,special_teams,17,,,,,
player,201309290kan,kan,JordAk99,st_pct,59%,,,,,
player,201309290kan,kan,AbduHu99,pos,FS,,,,,
player,201309290kan,kan,AbduHu99,offense,0,,,,,
player,201309290kan,kan,AbduHu99,off_pct,0%,,,,,
player,201309290kan,kan,AbduHu99,defense,9,,,,,
player,201309290kan,kan,AbduHu99,def_pct,14%,,,,,
player,201309290kan,kan,AbduHu99,special_teams,23,,,,,
player,201309290kan,kan,AbduHu99,st_pct,79%,,,,,
player,201309290kan,kan,CataMi00,pos,DE,,,,,
player,201309290kan,kan,CataMi00,offense,0,,,,,
player,201309290kan,kan,CataMi00,off_pct,0%,,,,,
player,201309290kan,kan,CataMi00,defense,9,,,,,
player,201309290kan,kan,CataMi00,def_pct,14%,,,,,
player,201309290kan,kan,CataMi00,special_teams,2,,,,,
player,201309290kan,kan,CataMi00,st_pct,7%,,,,,
player,201309290kan,kan,MoseDe00,pos,LB,,,,,
player,201309290kan,kan,MoseDe00,offense,0,,,,,
player,201309290kan,kan,MoseDe00,off_pct,0%,,,,,
player,201309290kan,kan,MoseDe00,defense,0,,,,,
player,201309290kan,kan,MoseDe00,def_pct,0%,,,,,
player,201309290kan,kan,MoseDe00,special_teams,21,,,,,
player,201309290kan,kan,MoseDe00,st_pct,72%,,,,,
player,201309290kan,kan,ZombFr00,pos,LB,,,,,
player,201309290kan,kan,ZombFr00,offense,0,,,,,
player,201309290kan,kan,ZombFr00,off_pct,0%,,,,,
player,201309290kan,kan,ZombFr00,defense,0,,,,,
player,201309290kan,kan,ZombFr00,def_pct,0%,,,,,
player,201309290kan,kan,ZombFr00,special_teams,21,,,,,
player,201309290kan,kan,ZombFr00,st_pct,72%,,,,,
player,201309290kan,kan,ParkRo01,pos,DB,,,,,
player,201309290kan,kan,ParkRo01,offense,0,,,,,
player,201309290kan,kan,ParkRo01,off_pct,0%,,,,,
player,201309290kan,kan,ParkRo01,defense,0,,,,,
player,201309290kan,kan,ParkRo01,def_pct,0%,,,,,
player,201309290kan,kan,ParkRo01,special_teams,21,,,,,
player,201309290kan,kan,ParkRo01,st_pct,72%,,,,,
player,201309290kan,kan,JohnJa04,pos,LB,,,,,
