game,2013,8,20131027,201310270phi,nyg,"New York Giants",15,phi,"Philadelphia Eagles",7
player,201310270phi,nyg,MyerBr00,pass_rating,,,,,,
player,201310270phi,nyg,MyerBr00,rush_att,0,,,,,
player,201310270phi,nyg,MyerBr00,rush_yds,0,,,,,
player,201310270phi,nyg,MyerBr00,rush_td,0,,,,,
player,201310270phi,nyg,MyerBr00,rush_long,0,,,,,
player,201310270phi,nyg,MyerBr00,targets,4,,,,,
player,201310270phi,nyg,MyerBr00,rec,3,,,,,
player,201310270phi,nyg,MyerBr00,rec_yds,42,,,,,
player,201310270phi,nyg,MyerBr00,rec_td,0,,,,,
player,201310270phi,nyg,MyerBr00,rec_long,27,,,,,
player,201310270phi,nyg,MyerBr00,fumbles,0,,,,,
player,201310270phi,nyg,MyerBr00,fumbles_lost,0,,,,,
player,201310270phi,nyg,JernJe00,pass_cmp,0,,,,,
player,201310270phi,nyg,JernJe00,pass_att,0,,,,,
player,201310270phi,nyg,JernJe00,pass_yds,0,,,,,
player,201310270phi,nyg,JernJe00,pass_td,0,,,,,
player,201310270phi,nyg,JernJe00,pass_int,0,,,,,
player,201310270phi,nyg,JernJe00,pass_sacked,0,,,,,
player,201310270phi,nyg,JernJe00,pass_sacked_yds,0,,,,,
player,201310270phi,nyg,JernJe00,pass_long,0,,,,,
player,201310270phi,nyg,JernJe00,pass_rating,,,,,,
player,201310270phi,nyg,JernJe00,rush_att,0,,,,,
player,201310270phi,nyg,JernJe00,rush_yds,0,,,,,
player,201310270phi,nyg,JernJe00,rush_td,0,,,,,
player,201310270phi,nyg,JernJe00,rush_long,0,,,,,
player,201310270phi,nyg,JernJe00,targets,4,,,,,
player,201310270phi,nyg,JernJe00,rec,3,,,,,
player,201310270phi,nyg,JernJe00,rec_yds,29,,,,,
player,201310270phi,nyg,JernJe00,rec_td,0,,,,,
player,201310270phi,nyg,JernJe00,rec_long,12,,,,,
player,201310270phi,nyg,JernJe00,fumbles,0,,,,,
player,201310270phi,nyg,JernJe00,fumbles_lost,0,,,,,
player,201310270phi,nyg,ConnJo00,pass_cmp,0,,,,,
player,201310270phi,nyg,ConnJo00,pass_att,0,,,,,
player,201310270phi,nyg,ConnJo00,pass_yds,0,,,,,
player,201310270phi,nyg,ConnJo00,pass_td,0,,,,,
player,201310270phi,nyg,ConnJo00,pass_int,0,,,,,
player,201310270phi,nyg,ConnJo00,pass_sacked,0,,,,,
player,201310270phi,nyg,ConnJo00,pass_sacked_yds,0,,,,,
player,201310270phi,nyg,ConnJo00,pass_long,0,,,,,
player,201310270phi,nyg,ConnJo00,pass_rating,,,,,,
player,201310270phi,nyg,ConnJo00,rush_att,0,,,,,
player,201310270phi,nyg,ConnJo00,rush_yds,0,,,,,
player,201310270phi,nyg,ConnJo00,rush_td,0,,,,,
player,201310270phi,nyg,ConnJo00,rush_long,0,,,,,
player,201310270phi,nyg,ConnJo00,targets,1,,,,,
player,201310270phi,nyg,ConnJo00,rec,1,,,,,
player,201310270phi,nyg,ConnJo00,rec_yds,12,,,,,
player,201310270phi,nyg,ConnJo00,rec_td,0,,,,,
player,201310270phi,nyg,ConnJo00,rec_long,12,,,,,
player,201310270phi,nyg,ConnJo00,fumbles,0,,,,,
player,201310270phi,nyg,ConnJo00,fumbles_lost,0,,,,,
player,201310270phi,nyg,RandRu00,pass_cmp,0,,,,,
player,201310270phi,nyg,RandRu00,pass_att,0,,,,,
player,201310270phi,nyg,RandRu00,pass_yds,0,,,,,
player,201310270phi,nyg,RandRu00,pass_td,0,,,,,
player,201310270phi,nyg,RandRu00,pass_int,0,,,,,
player,201310270phi,nyg,RandRu00,pass_sacked,0,,,,,
player,201310270phi,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201310270phi,nyg,RandRu00,pass_long,0,,,,,
player,201310270phi,nyg,RandRu00,pass_rating,,,,,,
player,201310270phi,nyg,RandRu00,rush_att,0,,,,,
player,201310270phi,nyg,RandRu00,rush_yds,0,,,,,
player,201310270phi,nyg,RandRu00,rush_td,0,,,,,
player,201310270phi,nyg,RandRu00,rush_long,0,,,,,
player,201310270phi,nyg,RandRu00,targets,1,,,,,
player,201310270phi,nyg,RandRu00,rec,0,,,,,
player,201310270phi,nyg,RandRu00,rec_yds,0,,,,,
player,201310270phi,nyg,RandRu00,rec_td,0,,,,,
player,201310270phi,nyg,RandRu00,rec_long,0,,,,,
player,201310270phi,nyg,RandRu00,fumbles,0,,,,,
player,201310270phi,nyg,RandRu00,fumbles_lost,0,,,,,
player,201310270phi,nyg,WeatSt20,pass_cmp,0,,,,,
player,201310270phi,nyg,WeatSt20,pass_att,0,,,,,
player,201310270phi,nyg,WeatSt20,pass_yds,0,,,,,
player,201310270phi,nyg,WeatSt20,pass_td,0,,,,,
player,201310270phi,nyg,WeatSt20,pass_int,0,,,,,
player,201310270phi,nyg,WeatSt20,pass_sacked,0,,,,,
player,201310270phi,nyg,WeatSt20,pass_sacked_yds,0,,,,,
player,201310270phi,nyg,WeatSt20,pass_long,0,,,,,
player,201310270phi,nyg,WeatSt20,pass_rating,,,,,,
player,201310270phi,nyg,WeatSt20,rush_att,1,,,,,
player,201310270phi,nyg,WeatSt20,rush_yds,0,,,,,
player,201310270phi,nyg,WeatSt20,rush_td,0,,,,,
player,201310270phi,nyg,WeatSt20,rush_long,0,,,,,
player,201310270phi,nyg,WeatSt20,targets,0,,,,,
player,201310270phi,nyg,WeatSt20,rec,0,,,,,
player,201310270phi,nyg,WeatSt20,rec_yds,0,,,,,
player,201310270phi,nyg,WeatSt20,rec_td,0,,,,,
player,201310270phi,nyg,WeatSt20,rec_long,0,,,,,
player,201310270phi,nyg,WeatSt20,fumbles,0,,,,,
player,201310270phi,nyg,WeatSt20,fumbles_lost,0,,,,,
player,201310270phi,nyg,DonnLa00,pass_cmp,0,,,,,
player,201310270phi,nyg,DonnLa00,pass_att,0,,,,,
player,201310270phi,nyg,DonnLa00,pass_yds,0,,,,,
player,201310270phi,nyg,DonnLa00,pass_td,0,,,,,
player,201310270phi,nyg,DonnLa00,pass_int,0,,,,,
player,201310270phi,nyg,DonnLa00,pass_sacked,0,,,,,
player,201310270phi,nyg,DonnLa00,pass_sacked_yds,0,,,,,
player,201310270phi,nyg,DonnLa00,pass_long,0,,,,,
player,201310270phi,nyg,DonnLa00,pass_rating,,,,,,
player,201310270phi,nyg,DonnLa00,rush_att,0,,,,,
player,201310270phi,nyg,DonnLa00,rush_yds,0,,,,,
player,201310270phi,nyg,DonnLa00,rush_td,0,,,,,
player,201310270phi,nyg,DonnLa00,rush_long,0,,,,,
player,201310270phi,nyg,DonnLa00,targets,1,,,,,
player,201310270phi,nyg,DonnLa00,rec,0,,,,,
player,201310270phi,nyg,DonnLa00,rec_yds,0,,,,,
player,201310270phi,nyg,DonnLa00,rec_td,0,,,,,
player,201310270phi,nyg,DonnLa00,rec_long,0,,,,,
player,201310270phi,nyg,DonnLa00,fumbles,0,,,,,
player,201310270phi,nyg,DonnLa00,fumbles_lost,0,,,,,
player,201310270phi,phi,BarkMa00,pass_cmp,17,,,,,
player,201310270phi,phi,BarkMa00,pass_att,26,,,,,
player,201310270phi,phi,BarkMa00,pass_yds,158,,,,,
player,201310270phi,phi,BarkMa00,pass_td,0,,,,,
player,201310270phi,phi,BarkMa00,pass_int,1,,,,,
player,201310270phi,phi,BarkMa00,pass_sacked,3,,,,,
player,201310270phi,phi,BarkMa00,pass_sacked_yds,24,,,,,
player,201310270phi,phi,BarkMa00,pass_long,25,,,,,
player,201310270phi,phi,BarkMa00,pass_rating,65.9,,,,,
player,201310270phi,phi,BarkMa00,rush_att,0,,,,,
player,201310270phi,phi,BarkMa00,rush_yds,0,,,,,
player,201310270phi,phi,BarkMa00,rush_td,0,,,,,
player,201310270phi,phi,BarkMa00,rush_long,0,,,,,
player,201310270phi,phi,BarkMa00,targets,0,,,,,
player,201310270phi,phi,BarkMa00,rec,0,,,,,
player,201310270phi,phi,BarkMa00,rec_yds,0,,,,,
player,201310270phi,phi,BarkMa00,rec_td,0,,,,,
player,201310270phi,phi,BarkMa00,rec_long,0,,,,,
player,201310270phi,phi,BarkMa00,fumbles,3,,,,,
player,201310270phi,phi,BarkMa00,fumbles_lost,1,,,,,
player,201310270phi,phi,VickMi00,pass_cmp,6,,,,,
player,201310270phi,phi,VickMi00,pass_att,9,,,,,
player,201310270phi,phi,VickMi00,pass_yds,30,,,,,
player,201310270phi,phi,VickMi00,pass_td,0,,,,,
player,201310270phi,phi,VickMi00,pass_int,1,,,,,
player,201310270phi,phi,VickMi00,pass_sacked,1,,,,,
player,201310270phi,phi,VickMi00,pass_sacked_yds,12,,,,,
player,201310270phi,phi,VickMi00,pass_long,11,,,,,
player,201310270phi,phi,VickMi00,pass_rating,31.9,,,,,
player,201310270phi,phi,VickMi00,rush_att,1,,,,,
player,201310270phi,phi,VickMi00,rush_yds,1,,,,,
player,201310270phi,phi,VickMi00,rush_td,0,,,,,
player,201310270phi,phi,VickMi00,rush_long,1,,,,,
player,201310270phi,phi,VickMi00,targets,0,,,,,
player,201310270phi,phi,VickMi00,rec,0,,,,,
player,201310270phi,phi,VickMi00,rec_yds,0,,,,,
player,201310270phi,phi,VickMi00,rec_td,0,,,,,
player,201310270phi,phi,VickMi00,rec_long,0,,,,,
player,201310270phi,phi,VickMi00,fumbles,1,,,,,
player,201310270phi,phi,VickMi00,fumbles_lost,0,,,,,
player,201310270phi,phi,McCoLe01,pass_cmp,0,,,,,
player,201310270phi,phi,McCoLe01,pass_att,0,,,,,
player,201310270phi,phi,McCoLe01,pass_yds,0,,,,,
player,201310270phi,phi,McCoLe01,pass_td,0,,,,,
player,201310270phi,phi,McCoLe01,pass_int,0,,,,,
player,201310270phi,phi,McCoLe01,pass_sacked,0,,,,,
player,201310270phi,phi,McCoLe01,pass_sacked_yds,0,,,,,
player,201310270phi,phi,McCoLe01,pass_long,0,,,,,
player,201310270phi,phi,McCoLe01,pass_rating,,,,,,
player,201310270phi,phi,McCoLe01,rush_att,15,,,,,
player,201310270phi,phi,McCoLe01,rush_yds,48,,,,,
player,201310270phi,phi,McCoLe01,rush_td,0,,,,,
player,201310270phi,phi,McCoLe01,rush_long,9,,,,,
player,201310270phi,phi,McCoLe01,targets,5,,,,,
player,201310270phi,phi,McCoLe01,rec,4,,,,,
player,201310270phi,phi,McCoLe01,rec_yds,17,,,,,
player,201310270phi,phi,McCoLe01,rec_td,0,,,,,
player,201310270phi,phi,McCoLe01,rec_long,7,,,,,
player,201310270phi,phi,McCoLe01,fumbles,0,,,,,
player,201310270phi,phi,McCoLe01,fumbles_lost,0,,,,,
player,201310270phi,phi,JackDe00,pass_cmp,0,,,,,
player,201310270phi,phi,JackDe00,pass_att,0,,,,,
player,201310270phi,phi,JackDe00,pass_yds,0,,,,,
player,201310270phi,phi,JackDe00,pass_td,0,,,,,
player,201310270phi,phi,JackDe00,pass_int,0,,,,,
player,201310270phi,phi,JackDe00,pass_sacked,0,,,,,
player,201310270phi,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201310270phi,phi,JackDe00,pass_long,0,,,,,
player,201310270phi,phi,JackDe00,pass_rating,,,,,,
player,201310270phi,phi,JackDe00,rush_att,0,,,,,
player,201310270phi,phi,JackDe00,rush_yds,0,,,,,
player,201310270phi,phi,JackDe00,rush_td,0,,,,,
player,201310270phi,phi,JackDe00,rush_long,0,,,,,
player,201310270phi,phi,JackDe00,targets,11,,,,,
player,201310270phi,phi,JackDe00,rec,8,,,,,
player,201310270phi,phi,JackDe00,rec_yds,63,,,,,
player,201310270phi,phi,JackDe00,rec_td,0,,,,,
player,201310270phi,phi,JackDe00,rec_long,13,,,,,
player,201310270phi,phi,JackDe00,fumbles,1,,,,,
player,201310270phi,phi,JackDe00,fumbles_lost,0,,,,,
player,201310270phi,phi,AvanJa00,pass_cmp,0,,,,,
player,201310270phi,phi,AvanJa00,pass_att,0,,,,,
player,201310270phi,phi,AvanJa00,pass_yds,0,,,,,
player,201310270phi,phi,AvanJa00,pass_td,0,,,,,
player,201310270phi,phi,AvanJa00,pass_int,0,,,,,
player,201310270phi,phi,AvanJa00,pass_sacked,0,,,,,
player,201310270phi,phi,AvanJa00,pass_sacked_yds,0,,,,,
player,201310270phi,phi,AvanJa00,pass_long,0,,,,,
player,201310270phi,phi,AvanJa00,pass_rating,,,,,,
player,201310270phi,phi,AvanJa00,rush_att,0,,,,,
player,201310270phi,phi,AvanJa00,rush_yds,0,,,,,
player,201310270phi,phi,AvanJa00,rush_td,0,,,,,
player,201310270phi,phi,AvanJa00,rush_long,0,,,,,
player,201310270phi,phi,AvanJa00,targets,4,,,,,
player,201310270phi,phi,AvanJa00,rec,3,,,,,
player,201310270phi,phi,AvanJa00,rec_yds,54,,,,,
player,201310270phi,phi,AvanJa00,rec_td,0,,,,,
player,201310270phi,phi,AvanJa00,rec_long,25,,,,,
player,201310270phi,phi,AvanJa00,fumbles,0,,,,,
player,201310270phi,phi,AvanJa00,fumbles_lost,0,,,,,
player,201310270phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201310270phi,phi,CeleBr00,pass_att,0,,,,,
player,201310270phi,phi,CeleBr00,pass_yds,0,,,,,
player,201310270phi,phi,CeleBr00,pass_td,0,,,,,
player,201310270phi,phi,CeleBr00,pass_int,0,,,,,
player,201310270phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201310270phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201310270phi,phi,CeleBr00,pass_long,0,,,,,
player,201310270phi,phi,CeleBr00,pass_rating,,,,,,
player,201310270phi,phi,CeleBr00,rush_att,0,,,,,
player,201310270phi,phi,CeleBr00,rush_yds,0,,,,,
player,201310270phi,phi,CeleBr00,rush_td,0,,,,,
player,201310270phi,phi,CeleBr00,rush_long,0,,,,,
player,201310270phi,phi,CeleBr00,targets,3,,,,,
player,201310270phi,phi,CeleBr00,rec,2,,,,,
player,201310270phi,phi,CeleBr00,rec_yds,17,,,,,
player,201310270phi,phi,CeleBr00,rec_td,0,,,,,
player,201310270phi,phi,CeleBr00,rec_long,9,,,,,
player,201310270phi,phi,CeleBr00,fumbles,0,,,,,
player,201310270phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201310270phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201310270phi,phi,CoopRi00,pass_att,0,,,,,
player,201310270phi,phi,CoopRi00,pass_yds,0,,,,,
player,201310270phi,phi,CoopRi00,pass_td,0,,,,,
player,201310270phi,phi,CoopRi00,pass_int,0,,,,,
player,201310270phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201310270phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201310270phi,phi,CoopRi00,pass_long,0,,,,,
player,201310270phi,phi,CoopRi00,pass_rating,,,,,,
player,201310270phi,phi,CoopRi00,rush_att,0,,,,,
player,201310270phi,phi,CoopRi00,rush_yds,0,,,,,
player,201310270phi,phi,CoopRi00,rush_td,0,,,,,
player,201310270phi,phi,CoopRi00,rush_long,0,,,,,
player,201310270phi,phi,CoopRi00,targets,5,,,,,
player,201310270phi,phi,CoopRi00,rec,2,,,,,
player,201310270phi,phi,CoopRi00,rec_yds,13,,,,,
player,201310270phi,phi,CoopRi00,rec_td,0,,,,,
player,201310270phi,phi,CoopRi00,rec_long,7,,,,,
player,201310270phi,phi,CoopRi00,fumbles,0,,,,,
player,201310270phi,phi,CoopRi00,fumbles_lost,0,,,,,
player,201310270phi,phi,CaseJa00,pass_cmp,0,,,,,
player,201310270phi,phi,CaseJa00,pass_att,0,,,,,
player,201310270phi,phi,CaseJa00,pass_yds,0,,,,,
player,201310270phi,phi,CaseJa00,pass_td,0,,,,,
player,201310270phi,phi,CaseJa00,pass_int,0,,,,,
player,201310270phi,phi,CaseJa00,pass_sacked,0,,,,,
player,201310270phi,phi,CaseJa00,pass_sacked_yds,0,,,,,
player,201310270phi,phi,CaseJa00,pass_long,0,,,,,
player,201310270phi,phi,CaseJa00,pass_rating,,,,,,
player,201310270phi,phi,CaseJa00,rush_att,0,,,,,
player,201310270phi,phi,CaseJa00,rush_yds,0,,,,,
player,201310270phi,phi,CaseJa00,rush_td,0,,,,,
player,201310270phi,phi,CaseJa00,rush_long,0,,,,,
player,201310270phi,phi,CaseJa00,targets,1,,,,,
player,201310270phi,phi,CaseJa00,rec,1,,,,,
player,201310270phi,phi,CaseJa00,rec_yds,11,,,,,
player,201310270phi,phi,CaseJa00,rec_td,0,,,,,
player,201310270phi,phi,CaseJa00,rec_long,11,,,,,
player,201310270phi,phi,CaseJa00,fumbles,0,,,,,
player,201310270phi,phi,CaseJa00,fumbles_lost,0,,,,,
player,201310270phi,phi,JohnDa04,pass_cmp,0,,,,,
player,201310270phi,phi,JohnDa04,pass_att,0,,,,,
player,201310270phi,phi,JohnDa04,pass_yds,0,,,,,
player,201310270phi,phi,JohnDa04,pass_td,0,,,,,
player,201310270phi,phi,JohnDa04,pass_int,0,,,,,
player,201310270phi,phi,JohnDa04,pass_sacked,0,,,,,
player,201310270phi,phi,JohnDa04,pass_sacked_yds,0,,,,,
player,201310270phi,phi,JohnDa04,pass_long,0,,,,,
player,201310270phi,phi,JohnDa04,pass_rating,,,,,,
player,201310270phi,phi,JohnDa04,rush_att,0,,,,,
player,201310270phi,phi,JohnDa04,rush_yds,0,,,,,
player,201310270phi,phi,JohnDa04,rush_td,0,,,,,
player,201310270phi,phi,JohnDa04,rush_long,0,,,,,
player,201310270phi,phi,JohnDa04,targets,1,,,,,
player,201310270phi,phi,JohnDa04,rec,1,,,,,
player,201310270phi,phi,JohnDa04,rec_yds,6,,,,,
player,201310270phi,phi,JohnDa04,rec_td,0,,,,,
player,201310270phi,phi,JohnDa04,rec_long,6,,,,,
player,201310270phi,phi,JohnDa04,fumbles,0,,,,,
player,201310270phi,phi,JohnDa04,fumbles_lost,0,,,,,
player,201310270phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201310270phi,phi,ErtzZa00,pass_att,0,,,,,
player,201310270phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201310270phi,phi,ErtzZa00,pass_td,0,,,,,
player,201310270phi,phi,ErtzZa00,pass_int,0,,,,,
player,201310270phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201310270phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201310270phi,phi,ErtzZa00,pass_long,0,,,,,
player,201310270phi,phi,ErtzZa00,pass_rating,,,,,,
player,201310270phi,phi,ErtzZa00,rush_att,0,,,,,
player,201310270phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201310270phi,phi,ErtzZa00,rush_td,0,,,,,
player,201310270phi,phi,ErtzZa00,rush_long,0,,,,,
player,201310270phi,phi,ErtzZa00,targets,4,,,,,
player,201310270phi,phi,ErtzZa00,rec,1,,,,,
player,201310270phi,phi,ErtzZa00,rec_yds,5,,,,,
player,201310270phi,phi,ErtzZa00,rec_td,0,,,,,
player,201310270phi,phi,ErtzZa00,rec_long,5,,,,,
player,201310270phi,phi,ErtzZa00,fumbles,0,,,,,
player,201310270phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201310270phi,phi,BrowBr02,pass_cmp,0,,,,,
player,201310270phi,phi,BrowBr02,pass_att,0,,,,,
player,201310270phi,phi,BrowBr02,pass_yds,0,,,,,
player,201310270phi,phi,BrowBr02,pass_td,0,,,,,
player,201310270phi,phi,BrowBr02,pass_int,0,,,,,
player,201310270phi,phi,BrowBr02,pass_sacked,0,,,,,
