game,2013,4,20130929,201309290htx,sea,"Seattle Seahawks",23,htx,"Houston Texans",20
player,201309290htx,sea,ClemCh23,pass_defended,0,,,,,
player,201309290htx,sea,ClemCh23,sacks,1.0,,,,,
player,201309290htx,sea,ClemCh23,tackles_combined,5,,,,,
player,201309290htx,sea,ClemCh23,tackles_solo,3,,,,,
player,201309290htx,sea,ClemCh23,tackles_assists,2,,,,,
player,201309290htx,sea,ClemCh23,tackles_loss,1,,,,,
player,201309290htx,sea,ClemCh23,qb_hits,3,,,,,
player,201309290htx,sea,ClemCh23,fumbles_rec,0,,,,,
player,201309290htx,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201309290htx,sea,ClemCh23,fumbles_forced,0,,,,,
player,201309290htx,sea,McDoCl99,def_int,0,,,,,
player,201309290htx,sea,McDoCl99,def_int_yds,0,,,,,
player,201309290htx,sea,McDoCl99,def_int_td,0,,,,,
player,201309290htx,sea,McDoCl99,def_int_long,0,,,,,
player,201309290htx,sea,McDoCl99,pass_defended,0,,,,,
player,201309290htx,sea,McDoCl99,sacks,1.0,,,,,
player,201309290htx,sea,McDoCl99,tackles_combined,5,,,,,
player,201309290htx,sea,McDoCl99,tackles_solo,5,,,,,
player,201309290htx,sea,McDoCl99,tackles_assists,0,,,,,
player,201309290htx,sea,McDoCl99,tackles_loss,2,,,,,
player,201309290htx,sea,McDoCl99,qb_hits,1,,,,,
player,201309290htx,sea,McDoCl99,fumbles_rec,1,,,,,
player,201309290htx,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201309290htx,sea,McDoCl99,fumbles_forced,0,,,,,
player,201309290htx,sea,McDaTo20,def_int,0,,,,,
player,201309290htx,sea,McDaTo20,def_int_yds,0,,,,,
player,201309290htx,sea,McDaTo20,def_int_td,0,,,,,
player,201309290htx,sea,McDaTo20,def_int_long,0,,,,,
player,201309290htx,sea,McDaTo20,pass_defended,0,,,,,
player,201309290htx,sea,McDaTo20,sacks,1.0,,,,,
player,201309290htx,sea,McDaTo20,tackles_combined,3,,,,,
player,201309290htx,sea,McDaTo20,tackles_solo,1,,,,,
player,201309290htx,sea,McDaTo20,tackles_assists,2,,,,,
player,201309290htx,sea,McDaTo20,tackles_loss,1,,,,,
player,201309290htx,sea,McDaTo20,qb_hits,2,,,,,
player,201309290htx,sea,McDaTo20,fumbles_rec,0,,,,,
player,201309290htx,sea,McDaTo20,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,McDaTo20,fumbles_rec_td,0,,,,,
player,201309290htx,sea,McDaTo20,fumbles_forced,0,,,,,
player,201309290htx,sea,AvriCl99,def_int,0,,,,,
player,201309290htx,sea,AvriCl99,def_int_yds,0,,,,,
player,201309290htx,sea,AvriCl99,def_int_td,0,,,,,
player,201309290htx,sea,AvriCl99,def_int_long,0,,,,,
player,201309290htx,sea,AvriCl99,pass_defended,1,,,,,
player,201309290htx,sea,AvriCl99,sacks,1.0,,,,,
player,201309290htx,sea,AvriCl99,tackles_combined,2,,,,,
player,201309290htx,sea,AvriCl99,tackles_solo,2,,,,,
player,201309290htx,sea,AvriCl99,tackles_assists,0,,,,,
player,201309290htx,sea,AvriCl99,tackles_loss,1,,,,,
player,201309290htx,sea,AvriCl99,qb_hits,1,,,,,
player,201309290htx,sea,AvriCl99,fumbles_rec,0,,,,,
player,201309290htx,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201309290htx,sea,AvriCl99,fumbles_forced,0,,,,,
player,201309290htx,sea,WagnBo00,def_int,0,,,,,
player,201309290htx,sea,WagnBo00,def_int_yds,0,,,,,
player,201309290htx,sea,WagnBo00,def_int_td,0,,,,,
player,201309290htx,sea,WagnBo00,def_int_long,0,,,,,
player,201309290htx,sea,WagnBo00,pass_defended,0,,,,,
player,201309290htx,sea,WagnBo00,sacks,0.0,,,,,
player,201309290htx,sea,WagnBo00,tackles_combined,8,,,,,
player,201309290htx,sea,WagnBo00,tackles_solo,6,,,,,
player,201309290htx,sea,WagnBo00,tackles_assists,2,,,,,
player,201309290htx,sea,WagnBo00,tackles_loss,0,,,,,
player,201309290htx,sea,WagnBo00,qb_hits,1,,,,,
player,201309290htx,sea,WagnBo00,fumbles_rec,1,,,,,
player,201309290htx,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201309290htx,sea,WagnBo00,fumbles_forced,0,,,,,
player,201309290htx,sea,ChanKa99,def_int,0,,,,,
player,201309290htx,sea,ChanKa99,def_int_yds,0,,,,,
player,201309290htx,sea,ChanKa99,def_int_td,0,,,,,
player,201309290htx,sea,ChanKa99,def_int_long,0,,,,,
player,201309290htx,sea,ChanKa99,pass_defended,0,,,,,
player,201309290htx,sea,ChanKa99,sacks,0.0,,,,,
player,201309290htx,sea,ChanKa99,tackles_combined,7,,,,,
player,201309290htx,sea,ChanKa99,tackles_solo,7,,,,,
player,201309290htx,sea,ChanKa99,tackles_assists,0,,,,,
player,201309290htx,sea,ChanKa99,tackles_loss,0,,,,,
player,201309290htx,sea,ChanKa99,qb_hits,1,,,,,
player,201309290htx,sea,ChanKa99,fumbles_rec,0,,,,,
player,201309290htx,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201309290htx,sea,ChanKa99,fumbles_forced,0,,,,,
player,201309290htx,sea,SmitMa02,def_int,0,,,,,
player,201309290htx,sea,SmitMa02,def_int_yds,0,,,,,
player,201309290htx,sea,SmitMa02,def_int_td,0,,,,,
player,201309290htx,sea,SmitMa02,def_int_long,0,,,,,
player,201309290htx,sea,SmitMa02,pass_defended,0,,,,,
player,201309290htx,sea,SmitMa02,sacks,0.0,,,,,
player,201309290htx,sea,SmitMa02,tackles_combined,7,,,,,
player,201309290htx,sea,SmitMa02,tackles_solo,6,,,,,
player,201309290htx,sea,SmitMa02,tackles_assists,1,,,,,
player,201309290htx,sea,SmitMa02,tackles_loss,0,,,,,
player,201309290htx,sea,SmitMa02,qb_hits,0,,,,,
player,201309290htx,sea,SmitMa02,fumbles_rec,0,,,,,
player,201309290htx,sea,SmitMa02,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,SmitMa02,fumbles_rec_td,0,,,,,
player,201309290htx,sea,SmitMa02,fumbles_forced,1,,,,,
player,201309290htx,sea,BrowBr00,def_int,0,,,,,
player,201309290htx,sea,BrowBr00,def_int_yds,0,,,,,
player,201309290htx,sea,BrowBr00,def_int_td,0,,,,,
player,201309290htx,sea,BrowBr00,def_int_long,0,,,,,
player,201309290htx,sea,BrowBr00,pass_defended,2,,,,,
player,201309290htx,sea,BrowBr00,sacks,0.0,,,,,
player,201309290htx,sea,BrowBr00,tackles_combined,5,,,,,
player,201309290htx,sea,BrowBr00,tackles_solo,5,,,,,
player,201309290htx,sea,BrowBr00,tackles_assists,0,,,,,
player,201309290htx,sea,BrowBr00,tackles_loss,0,,,,,
player,201309290htx,sea,BrowBr00,qb_hits,0,,,,,
player,201309290htx,sea,BrowBr00,fumbles_rec,0,,,,,
player,201309290htx,sea,BrowBr00,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,BrowBr00,fumbles_rec_td,0,,,,,
player,201309290htx,sea,BrowBr00,fumbles_forced,0,,,,,
player,201309290htx,sea,MebaBr99,def_int,0,,,,,
player,201309290htx,sea,MebaBr99,def_int_yds,0,,,,,
player,201309290htx,sea,MebaBr99,def_int_td,0,,,,,
player,201309290htx,sea,MebaBr99,def_int_long,0,,,,,
player,201309290htx,sea,MebaBr99,pass_defended,0,,,,,
player,201309290htx,sea,MebaBr99,sacks,0.0,,,,,
player,201309290htx,sea,MebaBr99,tackles_combined,5,,,,,
player,201309290htx,sea,MebaBr99,tackles_solo,4,,,,,
player,201309290htx,sea,MebaBr99,tackles_assists,1,,,,,
player,201309290htx,sea,MebaBr99,tackles_loss,1,,,,,
player,201309290htx,sea,MebaBr99,qb_hits,0,,,,,
player,201309290htx,sea,MebaBr99,fumbles_rec,0,,,,,
player,201309290htx,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201309290htx,sea,MebaBr99,fumbles_forced,0,,,,,
player,201309290htx,sea,WrigK.00,def_int,0,,,,,
player,201309290htx,sea,WrigK.00,def_int_yds,0,,,,,
player,201309290htx,sea,WrigK.00,def_int_td,0,,,,,
player,201309290htx,sea,WrigK.00,def_int_long,0,,,,,
player,201309290htx,sea,WrigK.00,pass_defended,1,,,,,
player,201309290htx,sea,WrigK.00,sacks,0.0,,,,,
player,201309290htx,sea,WrigK.00,tackles_combined,5,,,,,
player,201309290htx,sea,WrigK.00,tackles_solo,4,,,,,
player,201309290htx,sea,WrigK.00,tackles_assists,1,,,,,
player,201309290htx,sea,WrigK.00,tackles_loss,0,,,,,
player,201309290htx,sea,WrigK.00,qb_hits,0,,,,,
player,201309290htx,sea,WrigK.00,fumbles_rec,0,,,,,
player,201309290htx,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201309290htx,sea,WrigK.00,fumbles_forced,0,,,,,
player,201309290htx,sea,BryaRe99,def_int,0,,,,,
player,201309290htx,sea,BryaRe99,def_int_yds,0,,,,,
player,201309290htx,sea,BryaRe99,def_int_td,0,,,,,
player,201309290htx,sea,BryaRe99,def_int_long,0,,,,,
player,201309290htx,sea,BryaRe99,pass_defended,1,,,,,
player,201309290htx,sea,BryaRe99,sacks,0.0,,,,,
player,201309290htx,sea,BryaRe99,tackles_combined,4,,,,,
player,201309290htx,sea,BryaRe99,tackles_solo,3,,,,,
player,201309290htx,sea,BryaRe99,tackles_assists,1,,,,,
player,201309290htx,sea,BryaRe99,tackles_loss,0,,,,,
player,201309290htx,sea,BryaRe99,qb_hits,0,,,,,
player,201309290htx,sea,BryaRe99,fumbles_rec,0,,,,,
player,201309290htx,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201309290htx,sea,BryaRe99,fumbles_forced,0,,,,,
player,201309290htx,sea,MaxwBy00,def_int,0,,,,,
player,201309290htx,sea,MaxwBy00,def_int_yds,0,,,,,
player,201309290htx,sea,MaxwBy00,def_int_td,0,,,,,
player,201309290htx,sea,MaxwBy00,def_int_long,0,,,,,
player,201309290htx,sea,MaxwBy00,pass_defended,0,,,,,
player,201309290htx,sea,MaxwBy00,sacks,0.0,,,,,
player,201309290htx,sea,MaxwBy00,tackles_combined,4,,,,,
player,201309290htx,sea,MaxwBy00,tackles_solo,4,,,,,
player,201309290htx,sea,MaxwBy00,tackles_assists,0,,,,,
player,201309290htx,sea,MaxwBy00,tackles_loss,0,,,,,
player,201309290htx,sea,MaxwBy00,qb_hits,0,,,,,
player,201309290htx,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201309290htx,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201309290htx,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201309290htx,sea,ThurWa99,def_int,0,,,,,
player,201309290htx,sea,ThurWa99,def_int_yds,0,,,,,
player,201309290htx,sea,ThurWa99,def_int_td,0,,,,,
player,201309290htx,sea,ThurWa99,def_int_long,0,,,,,
player,201309290htx,sea,ThurWa99,pass_defended,0,,,,,
player,201309290htx,sea,ThurWa99,sacks,0.0,,,,,
player,201309290htx,sea,ThurWa99,tackles_combined,2,,,,,
player,201309290htx,sea,ThurWa99,tackles_solo,2,,,,,
player,201309290htx,sea,ThurWa99,tackles_assists,0,,,,,
player,201309290htx,sea,ThurWa99,tackles_loss,0,,,,,
player,201309290htx,sea,ThurWa99,qb_hits,0,,,,,
player,201309290htx,sea,ThurWa99,fumbles_rec,0,,,,,
player,201309290htx,sea,ThurWa99,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,ThurWa99,fumbles_rec_td,0,,,,,
player,201309290htx,sea,ThurWa99,fumbles_forced,0,,,,,
player,201309290htx,sea,BennMi99,def_int,0,,,,,
player,201309290htx,sea,BennMi99,def_int_yds,0,,,,,
player,201309290htx,sea,BennMi99,def_int_td,0,,,,,
player,201309290htx,sea,BennMi99,def_int_long,0,,,,,
player,201309290htx,sea,BennMi99,pass_defended,0,,,,,
player,201309290htx,sea,BennMi99,sacks,0.0,,,,,
player,201309290htx,sea,BennMi99,tackles_combined,1,,,,,
player,201309290htx,sea,BennMi99,tackles_solo,0,,,,,
player,201309290htx,sea,BennMi99,tackles_assists,1,,,,,
player,201309290htx,sea,BennMi99,tackles_loss,0,,,,,
player,201309290htx,sea,BennMi99,qb_hits,3,,,,,
player,201309290htx,sea,BennMi99,fumbles_rec,0,,,,,
player,201309290htx,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201309290htx,sea,BennMi99,fumbles_forced,0,,,,,
player,201309290htx,sea,LaneJe00,def_int,0,,,,,
player,201309290htx,sea,LaneJe00,def_int_yds,0,,,,,
player,201309290htx,sea,LaneJe00,def_int_td,0,,,,,
player,201309290htx,sea,LaneJe00,def_int_long,0,,,,,
player,201309290htx,sea,LaneJe00,pass_defended,0,,,,,
player,201309290htx,sea,LaneJe00,sacks,0.0,,,,,
player,201309290htx,sea,LaneJe00,tackles_combined,1,,,,,
player,201309290htx,sea,LaneJe00,tackles_solo,1,,,,,
player,201309290htx,sea,LaneJe00,tackles_assists,0,,,,,
player,201309290htx,sea,LaneJe00,tackles_loss,0,,,,,
player,201309290htx,sea,LaneJe00,qb_hits,0,,,,,
player,201309290htx,sea,LaneJe00,fumbles_rec,0,,,,,
player,201309290htx,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201309290htx,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201309290htx,sea,LaneJe00,fumbles_forced,0,,,,,
player,201309290htx,htx,JoseJo20,def_int,1,,,,,
player,201309290htx,htx,JoseJo20,def_int_yds,1,,,,,
player,201309290htx,htx,JoseJo20,def_int_td,0,,,,,
player,201309290htx,htx,JoseJo20,def_int_long,1,,,,,
player,201309290htx,htx,JoseJo20,pass_defended,3,,,,,
player,201309290htx,htx,JoseJo20,sacks,0.0,,,,,
player,201309290htx,htx,JoseJo20,tackles_combined,2,,,,,
player,201309290htx,htx,JoseJo20,tackles_solo,2,,,,,
player,201309290htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201309290htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201309290htx,htx,JoseJo20,qb_hits,0,,,,,
player,201309290htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201309290htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201309290htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201309290htx,htx,MercWh00,def_int,0,,,,,
player,201309290htx,htx,MercWh00,def_int_yds,0,,,,,
player,201309290htx,htx,MercWh00,def_int_td,0,,,,,
player,201309290htx,htx,MercWh00,def_int_long,0,,,,,
player,201309290htx,htx,MercWh00,pass_defended,0,,,,,
player,201309290htx,htx,MercWh00,sacks,2.5,,,,,
player,201309290htx,htx,MercWh00,tackles_combined,6,,,,,
player,201309290htx,htx,MercWh00,tackles_solo,4,,,,,
player,201309290htx,htx,MercWh00,tackles_assists,2,,,,,
player,201309290htx,htx,MercWh00,tackles_loss,1,,,,,
player,201309290htx,htx,MercWh00,qb_hits,3,,,,,
player,201309290htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201309290htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201309290htx,htx,ReedBr00,def_int,0,,,,,
player,201309290htx,htx,ReedBr00,def_int_yds,0,,,,,
player,201309290htx,htx,ReedBr00,def_int_td,0,,,,,
player,201309290htx,htx,ReedBr00,def_int_long,0,,,,,
player,201309290htx,htx,ReedBr00,pass_defended,0,,,,,
player,201309290htx,htx,ReedBr00,sacks,1.0,,,,,
player,201309290htx,htx,ReedBr00,tackles_combined,4,,,,,
player,201309290htx,htx,ReedBr00,tackles_solo,3,,,,,
player,201309290htx,htx,ReedBr00,tackles_assists,1,,,,,
player,201309290htx,htx,ReedBr00,tackles_loss,1,,,,,
player,201309290htx,htx,ReedBr00,qb_hits,1,,,,,
player,201309290htx,htx,ReedBr00,fumbles_rec,0,,,,,
player,201309290htx,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,ReedBr00,fumbles_forced,0,,,,,
player,201309290htx,htx,SmitAn22,def_int,0,,,,,
player,201309290htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201309290htx,htx,SmitAn22,def_int_td,0,,,,,
player,201309290htx,htx,SmitAn22,def_int_long,0,,,,,
player,201309290htx,htx,SmitAn22,pass_defended,0,,,,,
player,201309290htx,htx,SmitAn22,sacks,1.0,,,,,
player,201309290htx,htx,SmitAn22,tackles_combined,4,,,,,
player,201309290htx,htx,SmitAn22,tackles_solo,2,,,,,
player,201309290htx,htx,SmitAn22,tackles_assists,2,,,,,
player,201309290htx,htx,SmitAn22,tackles_loss,1,,,,,
player,201309290htx,htx,SmitAn22,qb_hits,2,,,,,
player,201309290htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201309290htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201309290htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201309290htx,htx,WattJ.00,def_int,0,,,,,
player,201309290htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201309290htx,htx,WattJ.00,def_int_td,0,,,,,
player,201309290htx,htx,WattJ.00,def_int_long,0,,,,,
player,201309290htx,htx,WattJ.00,pass_defended,0,,,,,
player,201309290htx,htx,WattJ.00,sacks,0.5,,,,,
player,201309290htx,htx,WattJ.00,tackles_combined,8,,,,,
player,201309290htx,htx,WattJ.00,tackles_solo,4,,,,,
player,201309290htx,htx,WattJ.00,tackles_assists,4,,,,,
player,201309290htx,htx,WattJ.00,tackles_loss,2,,,,,
player,201309290htx,htx,WattJ.00,qb_hits,3,,,,,
player,201309290htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201309290htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201309290htx,htx,CushBr99,def_int,0,,,,,
player,201309290htx,htx,CushBr99,def_int_yds,0,,,,,
player,201309290htx,htx,CushBr99,def_int_td,0,,,,,
player,201309290htx,htx,CushBr99,def_int_long,0,,,,,
player,201309290htx,htx,CushBr99,pass_defended,0,,,,,
player,201309290htx,htx,CushBr99,sacks,0.0,,,,,
player,201309290htx,htx,CushBr99,tackles_combined,9,,,,,
player,201309290htx,htx,CushBr99,tackles_solo,6,,,,,
player,201309290htx,htx,CushBr99,tackles_assists,3,,,,,
player,201309290htx,htx,CushBr99,tackles_loss,0,,,,,
player,201309290htx,htx,CushBr99,qb_hits,1,,,,,
player,201309290htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201309290htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201309290htx,htx,CushBr99,fumbles_forced,1,,,,,
player,201309290htx,htx,MaysJo99,def_int,0,,,,,
player,201309290htx,htx,MaysJo99,def_int_yds,0,,,,,
player,201309290htx,htx,MaysJo99,def_int_td,0,,,,,
player,201309290htx,htx,MaysJo99,def_int_long,0,,,,,
player,201309290htx,htx,MaysJo99,pass_defended,0,,,,,
player,201309290htx,htx,MaysJo99,sacks,0.0,,,,,
player,201309290htx,htx,MaysJo99,tackles_combined,5,,,,,
player,201309290htx,htx,MaysJo99,tackles_solo,3,,,,,
player,201309290htx,htx,MaysJo99,tackles_assists,2,,,,,
player,201309290htx,htx,MaysJo99,tackles_loss,0,,,,,
player,201309290htx,htx,MaysJo99,qb_hits,0,,,,,
player,201309290htx,htx,MaysJo99,fumbles_rec,0,,,,,
player,201309290htx,htx,MaysJo99,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,MaysJo99,fumbles_rec_td,0,,,,,
player,201309290htx,htx,MaysJo99,fumbles_forced,0,,,,,
player,201309290htx,htx,SharDa01,def_int,0,,,,,
player,201309290htx,htx,SharDa01,def_int_yds,0,,,,,
player,201309290htx,htx,SharDa01,def_int_td,0,,,,,
player,201309290htx,htx,SharDa01,def_int_long,0,,,,,
player,201309290htx,htx,SharDa01,pass_defended,0,,,,,
player,201309290htx,htx,SharDa01,sacks,0.0,,,,,
player,201309290htx,htx,SharDa01,tackles_combined,5,,,,,
player,201309290htx,htx,SharDa01,tackles_solo,3,,,,,
player,201309290htx,htx,SharDa01,tackles_assists,2,,,,,
player,201309290htx,htx,SharDa01,tackles_loss,0,,,,,
player,201309290htx,htx,SharDa01,qb_hits,0,,,,,
player,201309290htx,htx,SharDa01,fumbles_rec,0,,,,,
player,201309290htx,htx,SharDa01,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,SharDa01,fumbles_rec_td,0,,,,,
player,201309290htx,htx,SharDa01,fumbles_forced,0,,,,,
player,201309290htx,htx,JackKa99,def_int,0,,,,,
player,201309290htx,htx,JackKa99,def_int_yds,0,,,,,
player,201309290htx,htx,JackKa99,def_int_td,0,,,,,
player,201309290htx,htx,JackKa99,def_int_long,0,,,,,
player,201309290htx,htx,JackKa99,pass_defended,0,,,,,
player,201309290htx,htx,JackKa99,sacks,0.0,,,,,
player,201309290htx,htx,JackKa99,tackles_combined,4,,,,,
player,201309290htx,htx,JackKa99,tackles_solo,4,,,,,
player,201309290htx,htx,JackKa99,tackles_assists,0,,,,,
player,201309290htx,htx,JackKa99,tackles_loss,0,,,,,
player,201309290htx,htx,JackKa99,qb_hits,0,,,,,
player,201309290htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201309290htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201309290htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201309290htx,htx,MannDa21,def_int,0,,,,,
player,201309290htx,htx,MannDa21,def_int_yds,0,,,,,
player,201309290htx,htx,MannDa21,def_int_td,0,,,,,
player,201309290htx,htx,MannDa21,def_int_long,0,,,,,
player,201309290htx,htx,MannDa21,pass_defended,0,,,,,
player,201309290htx,htx,MannDa21,sacks,0.0,,,,,
player,201309290htx,htx,MannDa21,tackles_combined,3,,,,,
player,201309290htx,htx,MannDa21,tackles_solo,3,,,,,
player,201309290htx,htx,MannDa21,tackles_assists,0,,,,,
player,201309290htx,htx,MannDa21,tackles_loss,0,,,,,
player,201309290htx,htx,MannDa21,qb_hits,0,,,,,
player,201309290htx,htx,MannDa21,fumbles_rec,0,,,,,
player,201309290htx,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201309290htx,htx,MannDa21,fumbles_forced,0,,,,,
player,201309290htx,htx,ReedEd00,def_int,0,,,,,
player,201309290htx,htx,ReedEd00,def_int_yds,0,,,,,
player,201309290htx,htx,ReedEd00,def_int_td,0,,,,,
player,201309290htx,htx,ReedEd00,def_int_long,0,,,,,
player,201309290htx,htx,ReedEd00,pass_defended,0,,,,,
player,201309290htx,htx,ReedEd00,sacks,0.0,,,,,
player,201309290htx,htx,ReedEd00,tackles_combined,3,,,,,
player,201309290htx,htx,ReedEd00,tackles_solo,2,,,,,
player,201309290htx,htx,ReedEd00,tackles_assists,1,,,,,
player,201309290htx,htx,ReedEd00,tackles_loss,0,,,,,
player,201309290htx,htx,ReedEd00,qb_hits,0,,,,,
player,201309290htx,htx,ReedEd00,fumbles_rec,0,,,,,
player,201309290htx,htx,ReedEd00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,ReedEd00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,ReedEd00,fumbles_forced,0,,,,,
player,201309290htx,htx,TuggJu00,def_int,0,,,,,
player,201309290htx,htx,TuggJu00,def_int_yds,0,,,,,
player,201309290htx,htx,TuggJu00,def_int_td,0,,,,,
player,201309290htx,htx,TuggJu00,def_int_long,0,,,,,
player,201309290htx,htx,TuggJu00,pass_defended,0,,,,,
player,201309290htx,htx,TuggJu00,sacks,0.0,,,,,
player,201309290htx,htx,TuggJu00,tackles_combined,3,,,,,
player,201309290htx,htx,TuggJu00,tackles_solo,3,,,,,
player,201309290htx,htx,TuggJu00,tackles_assists,0,,,,,
player,201309290htx,htx,TuggJu00,tackles_loss,0,,,,,
player,201309290htx,htx,TuggJu00,qb_hits,0,,,,,
player,201309290htx,htx,TuggJu00,fumbles_rec,0,,,,,
player,201309290htx,htx,TuggJu00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,TuggJu00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,TuggJu00,fumbles_forced,1,,,,,
player,201309290htx,htx,MitcEa99,def_int,0,,,,,
player,201309290htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201309290htx,htx,MitcEa99,def_int_td,0,,,,,
player,201309290htx,htx,MitcEa99,def_int_long,0,,,,,
player,201309290htx,htx,MitcEa99,pass_defended,0,,,,,
player,201309290htx,htx,MitcEa99,sacks,0.0,,,,,
player,201309290htx,htx,MitcEa99,tackles_combined,2,,,,,
player,201309290htx,htx,MitcEa99,tackles_solo,0,,,,,
player,201309290htx,htx,MitcEa99,tackles_assists,2,,,,,
player,201309290htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201309290htx,htx,MitcEa99,qb_hits,0,,,,,
player,201309290htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201309290htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201309290htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201309290htx,htx,BouyA.00,def_int,0,,,,,
player,201309290htx,htx,BouyA.00,def_int_yds,0,,,,,
player,201309290htx,htx,BouyA.00,def_int_td,0,,,,,
player,201309290htx,htx,BouyA.00,def_int_long,0,,,,,
player,201309290htx,htx,BouyA.00,pass_defended,0,,,,,
player,201309290htx,htx,BouyA.00,sacks,0.0,,,,,
player,201309290htx,htx,BouyA.00,tackles_combined,1,,,,,
player,201309290htx,htx,BouyA.00,tackles_solo,1,,,,,
player,201309290htx,htx,BouyA.00,tackles_assists,0,,,,,
player,201309290htx,htx,BouyA.00,tackles_loss,0,,,,,
player,201309290htx,htx,BouyA.00,qb_hits,0,,,,,
player,201309290htx,htx,BouyA.00,fumbles_rec,0,,,,,
player,201309290htx,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,BouyA.00,fumbles_forced,0,,,,,
player,201309290htx,htx,BramBr00,def_int,0,,,,,
player,201309290htx,htx,BramBr00,def_int_yds,0,,,,,
player,201309290htx,htx,BramBr00,def_int_td,0,,,,,
player,201309290htx,htx,BramBr00,def_int_long,0,,,,,
player,201309290htx,htx,BramBr00,pass_defended,0,,,,,
player,201309290htx,htx,BramBr00,sacks,0.0,,,,,
