game,2013,6,20131014,201310140sdg,clt,"Indianapolis Colts",9,sdg,"San Diego Chargers",19
player,201310140sdg,clt,HoweDe00,sacks,0.0,,,,,
player,201310140sdg,clt,HoweDe00,tackles_combined,9,,,,,
player,201310140sdg,clt,HoweDe00,tackles_solo,8,,,,,
player,201310140sdg,clt,HoweDe00,tackles_assists,1,,,,,
player,201310140sdg,clt,HoweDe00,tackles_loss,1,,,,,
player,201310140sdg,clt,HoweDe00,qb_hits,0,,,,,
player,201310140sdg,clt,HoweDe00,fumbles_rec,0,,,,,
player,201310140sdg,clt,HoweDe00,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,HoweDe00,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,HoweDe00,fumbles_forced,0,,,,,
player,201310140sdg,clt,BethAn20,def_int,0,,,,,
player,201310140sdg,clt,BethAn20,def_int_yds,0,,,,,
player,201310140sdg,clt,BethAn20,def_int_td,0,,,,,
player,201310140sdg,clt,BethAn20,def_int_long,0,,,,,
player,201310140sdg,clt,BethAn20,pass_defended,0,,,,,
player,201310140sdg,clt,BethAn20,sacks,0.0,,,,,
player,201310140sdg,clt,BethAn20,tackles_combined,8,,,,,
player,201310140sdg,clt,BethAn20,tackles_solo,7,,,,,
player,201310140sdg,clt,BethAn20,tackles_assists,1,,,,,
player,201310140sdg,clt,BethAn20,tackles_loss,0,,,,,
player,201310140sdg,clt,BethAn20,qb_hits,0,,,,,
player,201310140sdg,clt,BethAn20,fumbles_rec,0,,,,,
player,201310140sdg,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,BethAn20,fumbles_forced,0,,,,,
player,201310140sdg,clt,FreeJe00,def_int,0,,,,,
player,201310140sdg,clt,FreeJe00,def_int_yds,0,,,,,
player,201310140sdg,clt,FreeJe00,def_int_td,0,,,,,
player,201310140sdg,clt,FreeJe00,def_int_long,0,,,,,
player,201310140sdg,clt,FreeJe00,pass_defended,0,,,,,
player,201310140sdg,clt,FreeJe00,sacks,0.0,,,,,
player,201310140sdg,clt,FreeJe00,tackles_combined,8,,,,,
player,201310140sdg,clt,FreeJe00,tackles_solo,6,,,,,
player,201310140sdg,clt,FreeJe00,tackles_assists,2,,,,,
player,201310140sdg,clt,FreeJe00,tackles_loss,0,,,,,
player,201310140sdg,clt,FreeJe00,qb_hits,0,,,,,
player,201310140sdg,clt,FreeJe00,fumbles_rec,0,,,,,
player,201310140sdg,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,FreeJe00,fumbles_forced,0,,,,,
player,201310140sdg,clt,DaviVo99,def_int,0,,,,,
player,201310140sdg,clt,DaviVo99,def_int_yds,0,,,,,
player,201310140sdg,clt,DaviVo99,def_int_td,0,,,,,
player,201310140sdg,clt,DaviVo99,def_int_long,0,,,,,
player,201310140sdg,clt,DaviVo99,pass_defended,0,,,,,
player,201310140sdg,clt,DaviVo99,sacks,0.0,,,,,
player,201310140sdg,clt,DaviVo99,tackles_combined,7,,,,,
player,201310140sdg,clt,DaviVo99,tackles_solo,5,,,,,
player,201310140sdg,clt,DaviVo99,tackles_assists,2,,,,,
player,201310140sdg,clt,DaviVo99,tackles_loss,0,,,,,
player,201310140sdg,clt,DaviVo99,qb_hits,0,,,,,
player,201310140sdg,clt,DaviVo99,fumbles_rec,0,,,,,
player,201310140sdg,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,DaviVo99,fumbles_forced,0,,,,,
player,201310140sdg,clt,ToleGr99,def_int,0,,,,,
player,201310140sdg,clt,ToleGr99,def_int_yds,0,,,,,
player,201310140sdg,clt,ToleGr99,def_int_td,0,,,,,
player,201310140sdg,clt,ToleGr99,def_int_long,0,,,,,
player,201310140sdg,clt,ToleGr99,pass_defended,2,,,,,
player,201310140sdg,clt,ToleGr99,sacks,0.0,,,,,
player,201310140sdg,clt,ToleGr99,tackles_combined,4,,,,,
player,201310140sdg,clt,ToleGr99,tackles_solo,4,,,,,
player,201310140sdg,clt,ToleGr99,tackles_assists,0,,,,,
player,201310140sdg,clt,ToleGr99,tackles_loss,0,,,,,
player,201310140sdg,clt,ToleGr99,qb_hits,0,,,,,
player,201310140sdg,clt,ToleGr99,fumbles_rec,0,,,,,
player,201310140sdg,clt,ToleGr99,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,ToleGr99,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,ToleGr99,fumbles_forced,0,,,,,
player,201310140sdg,clt,JeanRi99,def_int,0,,,,,
player,201310140sdg,clt,JeanRi99,def_int_yds,0,,,,,
player,201310140sdg,clt,JeanRi99,def_int_td,0,,,,,
player,201310140sdg,clt,JeanRi99,def_int_long,0,,,,,
player,201310140sdg,clt,JeanRi99,pass_defended,0,,,,,
player,201310140sdg,clt,JeanRi99,sacks,0.0,,,,,
player,201310140sdg,clt,JeanRi99,tackles_combined,3,,,,,
player,201310140sdg,clt,JeanRi99,tackles_solo,3,,,,,
player,201310140sdg,clt,JeanRi99,tackles_assists,0,,,,,
player,201310140sdg,clt,JeanRi99,tackles_loss,1,,,,,
player,201310140sdg,clt,JeanRi99,qb_hits,0,,,,,
player,201310140sdg,clt,JeanRi99,fumbles_rec,0,,,,,
player,201310140sdg,clt,JeanRi99,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,JeanRi99,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,JeanRi99,fumbles_forced,0,,,,,
player,201310140sdg,clt,MoalFi99,def_int,0,,,,,
player,201310140sdg,clt,MoalFi99,def_int_yds,0,,,,,
player,201310140sdg,clt,MoalFi99,def_int_td,0,,,,,
player,201310140sdg,clt,MoalFi99,def_int_long,0,,,,,
player,201310140sdg,clt,MoalFi99,pass_defended,0,,,,,
player,201310140sdg,clt,MoalFi99,sacks,0.0,,,,,
player,201310140sdg,clt,MoalFi99,tackles_combined,3,,,,,
player,201310140sdg,clt,MoalFi99,tackles_solo,3,,,,,
player,201310140sdg,clt,MoalFi99,tackles_assists,0,,,,,
player,201310140sdg,clt,MoalFi99,tackles_loss,0,,,,,
player,201310140sdg,clt,MoalFi99,qb_hits,2,,,,,
player,201310140sdg,clt,MoalFi99,fumbles_rec,0,,,,,
player,201310140sdg,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,MoalFi99,fumbles_forced,0,,,,,
player,201310140sdg,clt,WaldEr99,def_int,0,,,,,
player,201310140sdg,clt,WaldEr99,def_int_yds,0,,,,,
player,201310140sdg,clt,WaldEr99,def_int_td,0,,,,,
player,201310140sdg,clt,WaldEr99,def_int_long,0,,,,,
player,201310140sdg,clt,WaldEr99,pass_defended,0,,,,,
player,201310140sdg,clt,WaldEr99,sacks,0.0,,,,,
player,201310140sdg,clt,WaldEr99,tackles_combined,3,,,,,
player,201310140sdg,clt,WaldEr99,tackles_solo,3,,,,,
player,201310140sdg,clt,WaldEr99,tackles_assists,0,,,,,
player,201310140sdg,clt,WaldEr99,tackles_loss,0,,,,,
player,201310140sdg,clt,WaldEr99,qb_hits,0,,,,,
player,201310140sdg,clt,WaldEr99,fumbles_rec,0,,,,,
player,201310140sdg,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,WaldEr99,fumbles_forced,0,,,,,
player,201310140sdg,clt,AngePa99,def_int,0,,,,,
player,201310140sdg,clt,AngePa99,def_int_yds,0,,,,,
player,201310140sdg,clt,AngePa99,def_int_td,0,,,,,
player,201310140sdg,clt,AngePa99,def_int_long,0,,,,,
player,201310140sdg,clt,AngePa99,pass_defended,0,,,,,
player,201310140sdg,clt,AngePa99,sacks,0.0,,,,,
player,201310140sdg,clt,AngePa99,tackles_combined,2,,,,,
player,201310140sdg,clt,AngePa99,tackles_solo,0,,,,,
player,201310140sdg,clt,AngePa99,tackles_assists,2,,,,,
player,201310140sdg,clt,AngePa99,tackles_loss,0,,,,,
player,201310140sdg,clt,AngePa99,qb_hits,0,,,,,
player,201310140sdg,clt,AngePa99,fumbles_rec,0,,,,,
player,201310140sdg,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,AngePa99,fumbles_forced,0,,,,,
player,201310140sdg,clt,FranAu20,def_int,0,,,,,
player,201310140sdg,clt,FranAu20,def_int_yds,0,,,,,
player,201310140sdg,clt,FranAu20,def_int_td,0,,,,,
player,201310140sdg,clt,FranAu20,def_int_long,0,,,,,
player,201310140sdg,clt,FranAu20,pass_defended,0,,,,,
player,201310140sdg,clt,FranAu20,sacks,0.0,,,,,
player,201310140sdg,clt,FranAu20,tackles_combined,2,,,,,
player,201310140sdg,clt,FranAu20,tackles_solo,1,,,,,
player,201310140sdg,clt,FranAu20,tackles_assists,1,,,,,
player,201310140sdg,clt,FranAu20,tackles_loss,0,,,,,
player,201310140sdg,clt,FranAu20,qb_hits,0,,,,,
player,201310140sdg,clt,FranAu20,fumbles_rec,0,,,,,
player,201310140sdg,clt,FranAu20,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,FranAu20,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,FranAu20,fumbles_forced,0,,,,,
player,201310140sdg,clt,MathRi99,def_int,0,,,,,
player,201310140sdg,clt,MathRi99,def_int_yds,0,,,,,
player,201310140sdg,clt,MathRi99,def_int_td,0,,,,,
player,201310140sdg,clt,MathRi99,def_int_long,0,,,,,
player,201310140sdg,clt,MathRi99,pass_defended,0,,,,,
player,201310140sdg,clt,MathRi99,sacks,0.0,,,,,
player,201310140sdg,clt,MathRi99,tackles_combined,2,,,,,
player,201310140sdg,clt,MathRi99,tackles_solo,1,,,,,
player,201310140sdg,clt,MathRi99,tackles_assists,1,,,,,
player,201310140sdg,clt,MathRi99,tackles_loss,0,,,,,
player,201310140sdg,clt,MathRi99,qb_hits,0,,,,,
player,201310140sdg,clt,MathRi99,fumbles_rec,0,,,,,
player,201310140sdg,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,MathRi99,fumbles_forced,0,,,,,
player,201310140sdg,clt,MathRo20,def_int,0,,,,,
player,201310140sdg,clt,MathRo20,def_int_yds,0,,,,,
player,201310140sdg,clt,MathRo20,def_int_td,0,,,,,
player,201310140sdg,clt,MathRo20,def_int_long,0,,,,,
player,201310140sdg,clt,MathRo20,pass_defended,0,,,,,
player,201310140sdg,clt,MathRo20,sacks,0.0,,,,,
player,201310140sdg,clt,MathRo20,tackles_combined,2,,,,,
player,201310140sdg,clt,MathRo20,tackles_solo,1,,,,,
player,201310140sdg,clt,MathRo20,tackles_assists,1,,,,,
player,201310140sdg,clt,MathRo20,tackles_loss,1,,,,,
player,201310140sdg,clt,MathRo20,qb_hits,0,,,,,
player,201310140sdg,clt,MathRo20,fumbles_rec,0,,,,,
player,201310140sdg,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,MathRo20,fumbles_forced,0,,,,,
player,201310140sdg,clt,BrowSe00,def_int,0,,,,,
player,201310140sdg,clt,BrowSe00,def_int_yds,0,,,,,
player,201310140sdg,clt,BrowSe00,def_int_td,0,,,,,
player,201310140sdg,clt,BrowSe00,def_int_long,0,,,,,
player,201310140sdg,clt,BrowSe00,pass_defended,0,,,,,
player,201310140sdg,clt,BrowSe00,sacks,0.0,,,,,
player,201310140sdg,clt,BrowSe00,tackles_combined,1,,,,,
player,201310140sdg,clt,BrowSe00,tackles_solo,1,,,,,
player,201310140sdg,clt,BrowSe00,tackles_assists,0,,,,,
player,201310140sdg,clt,BrowSe00,tackles_loss,0,,,,,
player,201310140sdg,clt,BrowSe00,qb_hits,0,,,,,
player,201310140sdg,clt,BrowSe00,fumbles_rec,0,,,,,
player,201310140sdg,clt,BrowSe00,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,BrowSe00,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,BrowSe00,fumbles_forced,0,,,,,
player,201310140sdg,clt,ButlDa99,def_int,0,,,,,
player,201310140sdg,clt,ButlDa99,def_int_yds,0,,,,,
player,201310140sdg,clt,ButlDa99,def_int_td,0,,,,,
player,201310140sdg,clt,ButlDa99,def_int_long,0,,,,,
player,201310140sdg,clt,ButlDa99,pass_defended,0,,,,,
player,201310140sdg,clt,ButlDa99,sacks,0.0,,,,,
player,201310140sdg,clt,ButlDa99,tackles_combined,1,,,,,
player,201310140sdg,clt,ButlDa99,tackles_solo,0,,,,,
player,201310140sdg,clt,ButlDa99,tackles_assists,1,,,,,
player,201310140sdg,clt,ButlDa99,tackles_loss,0,,,,,
player,201310140sdg,clt,ButlDa99,qb_hits,0,,,,,
player,201310140sdg,clt,ButlDa99,fumbles_rec,0,,,,,
player,201310140sdg,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,ButlDa99,fumbles_forced,0,,,,,
player,201310140sdg,clt,ChapJo00,def_int,0,,,,,
player,201310140sdg,clt,ChapJo00,def_int_yds,0,,,,,
player,201310140sdg,clt,ChapJo00,def_int_td,0,,,,,
player,201310140sdg,clt,ChapJo00,def_int_long,0,,,,,
player,201310140sdg,clt,ChapJo00,pass_defended,0,,,,,
player,201310140sdg,clt,ChapJo00,sacks,0.0,,,,,
player,201310140sdg,clt,ChapJo00,tackles_combined,1,,,,,
player,201310140sdg,clt,ChapJo00,tackles_solo,0,,,,,
player,201310140sdg,clt,ChapJo00,tackles_assists,1,,,,,
player,201310140sdg,clt,ChapJo00,tackles_loss,0,,,,,
player,201310140sdg,clt,ChapJo00,qb_hits,0,,,,,
player,201310140sdg,clt,ChapJo00,fumbles_rec,0,,,,,
player,201310140sdg,clt,ChapJo00,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,ChapJo00,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,ChapJo00,fumbles_forced,0,,,,,
player,201310140sdg,clt,GordJo01,def_int,0,,,,,
player,201310140sdg,clt,GordJo01,def_int_yds,0,,,,,
player,201310140sdg,clt,GordJo01,def_int_td,0,,,,,
player,201310140sdg,clt,GordJo01,def_int_long,0,,,,,
player,201310140sdg,clt,GordJo01,pass_defended,0,,,,,
player,201310140sdg,clt,GordJo01,sacks,0.0,,,,,
player,201310140sdg,clt,GordJo01,tackles_combined,1,,,,,
player,201310140sdg,clt,GordJo01,tackles_solo,1,,,,,
player,201310140sdg,clt,GordJo01,tackles_assists,0,,,,,
player,201310140sdg,clt,GordJo01,tackles_loss,0,,,,,
player,201310140sdg,clt,GordJo01,qb_hits,0,,,,,
player,201310140sdg,clt,GordJo01,fumbles_rec,0,,,,,
player,201310140sdg,clt,GordJo01,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,GordJo01,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,GordJo01,fumbles_forced,0,,,,,
player,201310140sdg,clt,JohnCa01,def_int,0,,,,,
player,201310140sdg,clt,JohnCa01,def_int_yds,0,,,,,
player,201310140sdg,clt,JohnCa01,def_int_td,0,,,,,
player,201310140sdg,clt,JohnCa01,def_int_long,0,,,,,
player,201310140sdg,clt,JohnCa01,pass_defended,0,,,,,
player,201310140sdg,clt,JohnCa01,sacks,0.0,,,,,
player,201310140sdg,clt,JohnCa01,tackles_combined,1,,,,,
player,201310140sdg,clt,JohnCa01,tackles_solo,0,,,,,
player,201310140sdg,clt,JohnCa01,tackles_assists,1,,,,,
player,201310140sdg,clt,JohnCa01,tackles_loss,0,,,,,
player,201310140sdg,clt,JohnCa01,qb_hits,0,,,,,
player,201310140sdg,clt,JohnCa01,fumbles_rec,0,,,,,
player,201310140sdg,clt,JohnCa01,fumbles_rec_yds,0,,,,,
player,201310140sdg,clt,JohnCa01,fumbles_rec_td,0,,,,,
player,201310140sdg,clt,JohnCa01,fumbles_forced,0,,,,,
player,201310140sdg,sdg,CoxxDe99,def_int,1,,,,,
player,201310140sdg,sdg,CoxxDe99,def_int_yds,2,,,,,
player,201310140sdg,sdg,CoxxDe99,def_int_td,0,,,,,
player,201310140sdg,sdg,CoxxDe99,def_int_long,2,,,,,
player,201310140sdg,sdg,CoxxDe99,pass_defended,1,,,,,
player,201310140sdg,sdg,CoxxDe99,sacks,0.0,,,,,
player,201310140sdg,sdg,CoxxDe99,tackles_combined,5,,,,,
player,201310140sdg,sdg,CoxxDe99,tackles_solo,5,,,,,
player,201310140sdg,sdg,CoxxDe99,tackles_assists,0,,,,,
player,201310140sdg,sdg,CoxxDe99,tackles_loss,0,,,,,
player,201310140sdg,sdg,CoxxDe99,qb_hits,0,,,,,
player,201310140sdg,sdg,CoxxDe99,fumbles_rec,0,,,,,
player,201310140sdg,sdg,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,CoxxDe99,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,CoxxDe99,fumbles_forced,0,,,,,
player,201310140sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201310140sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201310140sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201310140sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201310140sdg,sdg,ReyeKe00,pass_defended,0,,,,,
player,201310140sdg,sdg,ReyeKe00,sacks,1.0,,,,,
player,201310140sdg,sdg,ReyeKe00,tackles_combined,1,,,,,
player,201310140sdg,sdg,ReyeKe00,tackles_solo,1,,,,,
player,201310140sdg,sdg,ReyeKe00,tackles_assists,0,,,,,
player,201310140sdg,sdg,ReyeKe00,tackles_loss,1,,,,,
player,201310140sdg,sdg,ReyeKe00,qb_hits,1,,,,,
player,201310140sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,WeddEr99,def_int,0,,,,,
player,201310140sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201310140sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201310140sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201310140sdg,sdg,WeddEr99,pass_defended,1,,,,,
player,201310140sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201310140sdg,sdg,WeddEr99,tackles_combined,6,,,,,
player,201310140sdg,sdg,WeddEr99,tackles_solo,5,,,,,
player,201310140sdg,sdg,WeddEr99,tackles_assists,1,,,,,
player,201310140sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201310140sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201310140sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201310140sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201310140sdg,sdg,TeoxMa00,def_int,0,,,,,
player,201310140sdg,sdg,TeoxMa00,def_int_yds,0,,,,,
player,201310140sdg,sdg,TeoxMa00,def_int_td,0,,,,,
player,201310140sdg,sdg,TeoxMa00,def_int_long,0,,,,,
player,201310140sdg,sdg,TeoxMa00,pass_defended,0,,,,,
player,201310140sdg,sdg,TeoxMa00,sacks,0.0,,,,,
player,201310140sdg,sdg,TeoxMa00,tackles_combined,5,,,,,
player,201310140sdg,sdg,TeoxMa00,tackles_solo,5,,,,,
player,201310140sdg,sdg,TeoxMa00,tackles_assists,0,,,,,
player,201310140sdg,sdg,TeoxMa00,tackles_loss,0,,,,,
player,201310140sdg,sdg,TeoxMa00,qb_hits,0,,,,,
player,201310140sdg,sdg,TeoxMa00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,TeoxMa00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,TeoxMa00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,GilcMa00,def_int,0,,,,,
player,201310140sdg,sdg,GilcMa00,def_int_yds,0,,,,,
player,201310140sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201310140sdg,sdg,GilcMa00,def_int_long,0,,,,,
player,201310140sdg,sdg,GilcMa00,pass_defended,0,,,,,
player,201310140sdg,sdg,GilcMa00,sacks,0.0,,,,,
player,201310140sdg,sdg,GilcMa00,tackles_combined,4,,,,,
player,201310140sdg,sdg,GilcMa00,tackles_solo,3,,,,,
player,201310140sdg,sdg,GilcMa00,tackles_assists,1,,,,,
player,201310140sdg,sdg,GilcMa00,tackles_loss,0,,,,,
player,201310140sdg,sdg,GilcMa00,qb_hits,0,,,,,
player,201310140sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,GachAn00,def_int,0,,,,,
player,201310140sdg,sdg,GachAn00,def_int_yds,0,,,,,
player,201310140sdg,sdg,GachAn00,def_int_td,0,,,,,
player,201310140sdg,sdg,GachAn00,def_int_long,0,,,,,
player,201310140sdg,sdg,GachAn00,pass_defended,0,,,,,
player,201310140sdg,sdg,GachAn00,sacks,0.0,,,,,
player,201310140sdg,sdg,GachAn00,tackles_combined,3,,,,,
player,201310140sdg,sdg,GachAn00,tackles_solo,2,,,,,
player,201310140sdg,sdg,GachAn00,tackles_assists,1,,,,,
player,201310140sdg,sdg,GachAn00,tackles_loss,0,,,,,
player,201310140sdg,sdg,GachAn00,qb_hits,0,,,,,
player,201310140sdg,sdg,GachAn00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,GachAn00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,GachAn00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,GachAn00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,GreeLa00,def_int,0,,,,,
player,201310140sdg,sdg,GreeLa00,def_int_yds,0,,,,,
player,201310140sdg,sdg,GreeLa00,def_int_td,0,,,,,
player,201310140sdg,sdg,GreeLa00,def_int_long,0,,,,,
player,201310140sdg,sdg,GreeLa00,pass_defended,0,,,,,
player,201310140sdg,sdg,GreeLa00,sacks,0.0,,,,,
player,201310140sdg,sdg,GreeLa00,tackles_combined,3,,,,,
player,201310140sdg,sdg,GreeLa00,tackles_solo,3,,,,,
player,201310140sdg,sdg,GreeLa00,tackles_assists,0,,,,,
player,201310140sdg,sdg,GreeLa00,tackles_loss,0,,,,,
player,201310140sdg,sdg,GreeLa00,qb_hits,0,,,,,
player,201310140sdg,sdg,GreeLa00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,GreeLa00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,GreeLa00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,GreeLa00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,KeisTh00,def_int,0,,,,,
player,201310140sdg,sdg,KeisTh00,def_int_yds,0,,,,,
player,201310140sdg,sdg,KeisTh00,def_int_td,0,,,,,
player,201310140sdg,sdg,KeisTh00,def_int_long,0,,,,,
player,201310140sdg,sdg,KeisTh00,pass_defended,0,,,,,
player,201310140sdg,sdg,KeisTh00,sacks,0.0,,,,,
player,201310140sdg,sdg,KeisTh00,tackles_combined,3,,,,,
player,201310140sdg,sdg,KeisTh00,tackles_solo,2,,,,,
player,201310140sdg,sdg,KeisTh00,tackles_assists,1,,,,,
player,201310140sdg,sdg,KeisTh00,tackles_loss,0,,,,,
player,201310140sdg,sdg,KeisTh00,qb_hits,0,,,,,
player,201310140sdg,sdg,KeisTh00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,KeisTh00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,KeisTh00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,KeisTh00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,LissSe99,def_int,0,,,,,
player,201310140sdg,sdg,LissSe99,def_int_yds,0,,,,,
player,201310140sdg,sdg,LissSe99,def_int_td,0,,,,,
player,201310140sdg,sdg,LissSe99,def_int_long,0,,,,,
player,201310140sdg,sdg,LissSe99,pass_defended,0,,,,,
player,201310140sdg,sdg,LissSe99,sacks,0.0,,,,,
player,201310140sdg,sdg,LissSe99,tackles_combined,3,,,,,
player,201310140sdg,sdg,LissSe99,tackles_solo,2,,,,,
player,201310140sdg,sdg,LissSe99,tackles_assists,1,,,,,
player,201310140sdg,sdg,LissSe99,tackles_loss,0,,,,,
player,201310140sdg,sdg,LissSe99,qb_hits,0,,,,,
player,201310140sdg,sdg,LissSe99,fumbles_rec,0,,,,,
player,201310140sdg,sdg,LissSe99,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,LissSe99,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,LissSe99,fumbles_forced,0,,,,,
player,201310140sdg,sdg,PatrJo00,def_int,0,,,,,
player,201310140sdg,sdg,PatrJo00,def_int_yds,0,,,,,
player,201310140sdg,sdg,PatrJo00,def_int_td,0,,,,,
player,201310140sdg,sdg,PatrJo00,def_int_long,0,,,,,
player,201310140sdg,sdg,PatrJo00,pass_defended,0,,,,,
player,201310140sdg,sdg,PatrJo00,sacks,0.0,,,,,
player,201310140sdg,sdg,PatrJo00,tackles_combined,3,,,,,
player,201310140sdg,sdg,PatrJo00,tackles_solo,3,,,,,
player,201310140sdg,sdg,PatrJo00,tackles_assists,0,,,,,
player,201310140sdg,sdg,PatrJo00,tackles_loss,0,,,,,
player,201310140sdg,sdg,PatrJo00,qb_hits,2,,,,,
player,201310140sdg,sdg,PatrJo00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,PatrJo00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,PatrJo00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,PatrJo00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,BirdBr00,def_int,0,,,,,
player,201310140sdg,sdg,BirdBr00,def_int_yds,0,,,,,
player,201310140sdg,sdg,BirdBr00,def_int_td,0,,,,,
player,201310140sdg,sdg,BirdBr00,def_int_long,0,,,,,
player,201310140sdg,sdg,BirdBr00,pass_defended,0,,,,,
player,201310140sdg,sdg,BirdBr00,sacks,0.0,,,,,
player,201310140sdg,sdg,BirdBr00,tackles_combined,2,,,,,
player,201310140sdg,sdg,BirdBr00,tackles_solo,0,,,,,
player,201310140sdg,sdg,BirdBr00,tackles_assists,2,,,,,
player,201310140sdg,sdg,BirdBr00,tackles_loss,0,,,,,
player,201310140sdg,sdg,BirdBr00,qb_hits,0,,,,,
player,201310140sdg,sdg,BirdBr00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,BirdBr00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,BirdBr00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,BirdBr00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,EnglLa99,def_int,0,,,,,
player,201310140sdg,sdg,EnglLa99,def_int_yds,0,,,,,
player,201310140sdg,sdg,EnglLa99,def_int_td,0,,,,,
player,201310140sdg,sdg,EnglLa99,def_int_long,0,,,,,
