game,2013,3,20130922,201309220nor,crd,"Arizona Cardinals",7,nor,"New Orleans Saints",31
player,201309220nor,nor,CadeTr00,fumbles_rec_td,0,,,,,
player,201309220nor,nor,CadeTr00,fumbles_forced,0,,,,,
player,201309220nor,nor,CarrCh22,def_int,0,,,,,
player,201309220nor,nor,CarrCh22,def_int_yds,0,,,,,
player,201309220nor,nor,CarrCh22,def_int_td,0,,,,,
player,201309220nor,nor,CarrCh22,def_int_long,0,,,,,
player,201309220nor,nor,CarrCh22,pass_defended,0,,,,,
player,201309220nor,nor,CarrCh22,sacks,0.0,,,,,
player,201309220nor,nor,CarrCh22,tackles_combined,1,,,,,
player,201309220nor,nor,CarrCh22,tackles_solo,0,,,,,
player,201309220nor,nor,CarrCh22,tackles_assists,1,,,,,
player,201309220nor,nor,CarrCh22,tackles_loss,0,,,,,
player,201309220nor,nor,CarrCh22,qb_hits,0,,,,,
player,201309220nor,nor,CarrCh22,fumbles_rec,0,,,,,
player,201309220nor,nor,CarrCh22,fumbles_rec_yds,0,,,,,
player,201309220nor,nor,CarrCh22,fumbles_rec_td,0,,,,,
player,201309220nor,nor,CarrCh22,fumbles_forced,0,,,,,
player,201309220nor,nor,HickAk00,def_int,0,,,,,
player,201309220nor,nor,HickAk00,def_int_yds,0,,,,,
player,201309220nor,nor,HickAk00,def_int_td,0,,,,,
player,201309220nor,nor,HickAk00,def_int_long,0,,,,,
player,201309220nor,nor,HickAk00,pass_defended,0,,,,,
player,201309220nor,nor,HickAk00,sacks,0.0,,,,,
player,201309220nor,nor,HickAk00,tackles_combined,1,,,,,
player,201309220nor,nor,HickAk00,tackles_solo,0,,,,,
player,201309220nor,nor,HickAk00,tackles_assists,1,,,,,
player,201309220nor,nor,HickAk00,tackles_loss,0,,,,,
player,201309220nor,nor,HickAk00,qb_hits,0,,,,,
player,201309220nor,nor,HickAk00,fumbles_rec,0,,,,,
player,201309220nor,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201309220nor,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201309220nor,nor,HickAk00,fumbles_forced,0,,,,,
player,201309220nor,nor,HumbRa00,def_int,0,,,,,
player,201309220nor,nor,HumbRa00,def_int_yds,0,,,,,
player,201309220nor,nor,HumbRa00,def_int_td,0,,,,,
player,201309220nor,nor,HumbRa00,def_int_long,0,,,,,
player,201309220nor,nor,HumbRa00,pass_defended,0,,,,,
player,201309220nor,nor,HumbRa00,sacks,0.0,,,,,
player,201309220nor,nor,HumbRa00,tackles_combined,1,,,,,
player,201309220nor,nor,HumbRa00,tackles_solo,1,,,,,
player,201309220nor,nor,HumbRa00,tackles_assists,0,,,,,
player,201309220nor,nor,HumbRa00,tackles_loss,0,,,,,
player,201309220nor,nor,HumbRa00,qb_hits,0,,,,,
player,201309220nor,nor,HumbRa00,fumbles_rec,0,,,,,
player,201309220nor,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201309220nor,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201309220nor,nor,HumbRa00,fumbles_forced,0,,,,,
player,201309220nor,nor,MorsTh00,def_int,0,,,,,
player,201309220nor,nor,MorsTh00,def_int_yds,0,,,,,
player,201309220nor,nor,MorsTh00,def_int_td,0,,,,,
player,201309220nor,nor,MorsTh00,def_int_long,0,,,,,
player,201309220nor,nor,MorsTh00,pass_defended,0,,,,,
player,201309220nor,nor,MorsTh00,sacks,0.0,,,,,
player,201309220nor,nor,MorsTh00,tackles_combined,1,,,,,
player,201309220nor,nor,MorsTh00,tackles_solo,1,,,,,
player,201309220nor,nor,MorsTh00,tackles_assists,0,,,,,
player,201309220nor,nor,MorsTh00,tackles_loss,0,,,,,
player,201309220nor,nor,MorsTh00,qb_hits,0,,,,,
player,201309220nor,nor,MorsTh00,fumbles_rec,0,,,,,
player,201309220nor,nor,MorsTh00,fumbles_rec_yds,0,,,,,
player,201309220nor,nor,MorsTh00,fumbles_rec_td,0,,,,,
player,201309220nor,nor,MorsTh00,fumbles_forced,0,,,,,
player,201309220nor,nor,WhitCo01,def_int,0,,,,,
player,201309220nor,nor,WhitCo01,def_int_yds,0,,,,,
player,201309220nor,nor,WhitCo01,def_int_td,0,,,,,
player,201309220nor,nor,WhitCo01,def_int_long,0,,,,,
player,201309220nor,nor,WhitCo01,pass_defended,0,,,,,
player,201309220nor,nor,WhitCo01,sacks,0.0,,,,,
player,201309220nor,nor,WhitCo01,tackles_combined,1,,,,,
player,201309220nor,nor,WhitCo01,tackles_solo,1,,,,,
player,201309220nor,nor,WhitCo01,tackles_assists,0,,,,,
player,201309220nor,nor,WhitCo01,tackles_loss,0,,,,,
player,201309220nor,nor,WhitCo01,qb_hits,0,,,,,
player,201309220nor,nor,WhitCo01,fumbles_rec,0,,,,,
player,201309220nor,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201309220nor,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201309220nor,nor,WhitCo01,fumbles_forced,0,,,,,
player,201309220nor,nor,WalkTy00,def_int,0,,,,,
player,201309220nor,nor,WalkTy00,def_int_yds,0,,,,,
player,201309220nor,nor,WalkTy00,def_int_td,0,,,,,
player,201309220nor,nor,WalkTy00,def_int_long,0,,,,,
player,201309220nor,nor,WalkTy00,pass_defended,0,,,,,
player,201309220nor,nor,WalkTy00,sacks,0.0,,,,,
player,201309220nor,nor,WalkTy00,tackles_combined,0,,,,,
player,201309220nor,nor,WalkTy00,tackles_solo,0,,,,,
player,201309220nor,nor,WalkTy00,tackles_assists,0,,,,,
player,201309220nor,nor,WalkTy00,tackles_loss,0,,,,,
player,201309220nor,nor,WalkTy00,qb_hits,1,,,,,
player,201309220nor,nor,WalkTy00,fumbles_rec,0,,,,,
player,201309220nor,nor,WalkTy00,fumbles_rec_yds,0,,,,,
player,201309220nor,nor,WalkTy00,fumbles_rec_td,0,,,,,
player,201309220nor,nor,WalkTy00,fumbles_forced,0,,,,,
player,201309220nor,nor,WilsMa01,def_int,0,,,,,
player,201309220nor,nor,WilsMa01,def_int_yds,0,,,,,
player,201309220nor,nor,WilsMa01,def_int_td,0,,,,,
player,201309220nor,nor,WilsMa01,def_int_long,0,,,,,
player,201309220nor,nor,WilsMa01,pass_defended,0,,,,,
player,201309220nor,nor,WilsMa01,sacks,0.0,,,,,
player,201309220nor,nor,WilsMa01,tackles_combined,0,,,,,
player,201309220nor,nor,WilsMa01,tackles_solo,0,,,,,
player,201309220nor,nor,WilsMa01,tackles_assists,0,,,,,
player,201309220nor,nor,WilsMa01,tackles_loss,0,,,,,
player,201309220nor,nor,WilsMa01,qb_hits,1,,,,,
player,201309220nor,nor,WilsMa01,fumbles_rec,0,,,,,
player,201309220nor,nor,WilsMa01,fumbles_rec_yds,0,,,,,
player,201309220nor,nor,WilsMa01,fumbles_rec_td,0,,,,,
player,201309220nor,nor,WilsMa01,fumbles_forced,0,,,,,
player,201309220nor,crd,PetePa00,kick_ret,0,,,,,
player,201309220nor,crd,PetePa00,kick_ret_yds,0,,,,,
player,201309220nor,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201309220nor,crd,PetePa00,kick_ret_td,0,,,,,
player,201309220nor,crd,PetePa00,kick_ret_long,0,,,,,
player,201309220nor,crd,PetePa00,punt_ret,2,,,,,
player,201309220nor,crd,PetePa00,punt_ret_yds,15,,,,,
player,201309220nor,crd,PetePa00,punt_ret_yds_per_ret,7.5,,,,,
player,201309220nor,crd,PetePa00,punt_ret_td,0,,,,,
player,201309220nor,crd,PetePa00,punt_ret_long,8,,,,,
player,201309220nor,crd,ArenJa99,kick_ret,2,,,,,
player,201309220nor,crd,ArenJa99,kick_ret_yds,66,,,,,
player,201309220nor,crd,ArenJa99,kick_ret_yds_per_ret,33.0,,,,,
player,201309220nor,crd,ArenJa99,kick_ret_td,0,,,,,
player,201309220nor,crd,ArenJa99,kick_ret_long,46,,,,,
player,201309220nor,crd,ArenJa99,punt_ret,0,,,,,
player,201309220nor,crd,ArenJa99,punt_ret_yds,0,,,,,
player,201309220nor,crd,ArenJa99,punt_ret_yds_per_ret,,,,,,
player,201309220nor,crd,ArenJa99,punt_ret_td,0,,,,,
player,201309220nor,crd,ArenJa99,punt_ret_long,0,,,,,
player,201309220nor,crd,ElliAn00,kick_ret,1,,,,,
player,201309220nor,crd,ElliAn00,kick_ret_yds,21,,,,,
player,201309220nor,crd,ElliAn00,kick_ret_yds_per_ret,21.0,,,,,
player,201309220nor,crd,ElliAn00,kick_ret_td,0,,,,,
player,201309220nor,crd,ElliAn00,kick_ret_long,21,,,,,
player,201309220nor,crd,ElliAn00,punt_ret,0,,,,,
player,201309220nor,crd,ElliAn00,punt_ret_yds,0,,,,,
player,201309220nor,crd,ElliAn00,punt_ret_yds_per_ret,,,,,,
player,201309220nor,crd,ElliAn00,punt_ret_td,0,,,,,
player,201309220nor,crd,ElliAn00,punt_ret_long,0,,,,,
player,201309220nor,nor,SproDa00,kick_ret,0,,,,,
player,201309220nor,nor,SproDa00,kick_ret_yds,0,,,,,
player,201309220nor,nor,SproDa00,kick_ret_yds_per_ret,,,,,,
player,201309220nor,nor,SproDa00,kick_ret_td,0,,,,,
player,201309220nor,nor,SproDa00,kick_ret_long,0,,,,,
player,201309220nor,nor,SproDa00,punt_ret,3,,,,,
player,201309220nor,nor,SproDa00,punt_ret_yds,53,,,,,
player,201309220nor,nor,SproDa00,punt_ret_yds_per_ret,17.7,,,,,
player,201309220nor,nor,SproDa00,punt_ret_td,0,,,,,
player,201309220nor,nor,SproDa00,punt_ret_long,28,,,,,
player,201309220nor,crd,feelyjay01,xpm,1,,,,,
player,201309220nor,crd,feelyjay01,xpa,1,,,,,
player,201309220nor,crd,feelyjay01,fgm,,,,,,
player,201309220nor,crd,feelyjay01,fga,,,,,,
player,201309220nor,crd,feelyjay01,punt,0,,,,,
player,201309220nor,crd,feelyjay01,punt_yds,0,,,,,
player,201309220nor,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201309220nor,crd,feelyjay01,punt_long,0,,,,,
player,201309220nor,crd,ZastDa20,xpm,,,,,,
player,201309220nor,crd,ZastDa20,xpa,,,,,,
player,201309220nor,crd,ZastDa20,fgm,,,,,,
player,201309220nor,crd,ZastDa20,fga,,,,,,
player,201309220nor,crd,ZastDa20,punt,8,,,,,
player,201309220nor,crd,ZastDa20,punt_yds,326,,,,,
player,201309220nor,crd,ZastDa20,punt_yds_per_punt,40.8,,,,,
player,201309220nor,crd,ZastDa20,punt_long,60,,,,,
player,201309220nor,nor,HartGa00,xpm,4,,,,,
player,201309220nor,nor,HartGa00,xpa,4,,,,,
player,201309220nor,nor,HartGa00,fgm,1,,,,,
player,201309220nor,nor,HartGa00,fga,1,,,,,
player,201309220nor,nor,HartGa00,punt,0,,,,,
player,201309220nor,nor,HartGa00,punt_yds,0,,,,,
player,201309220nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201309220nor,nor,HartGa00,punt_long,0,,,,,
player,201309220nor,nor,MorsTh00,xpm,,,,,,
player,201309220nor,nor,MorsTh00,xpa,,,,,,
player,201309220nor,nor,MorsTh00,fgm,,,,,,
player,201309220nor,nor,MorsTh00,fga,,,,,,
player,201309220nor,nor,MorsTh00,punt,4,,,,,
player,201309220nor,nor,MorsTh00,punt_yds,198,,,,,
player,201309220nor,nor,MorsTh00,punt_yds_per_punt,49.5,,,,,
player,201309220nor,nor,MorsTh00,punt_long,58,,,,,
player,201309220nor,nor,StriZa20,pos,T,,,,,
player,201309220nor,nor,StriZa20,offense,75,,,,,
player,201309220nor,nor,StriZa20,off_pct,100%,,,,,
player,201309220nor,nor,StriZa20,defense,0,,,,,
player,201309220nor,nor,StriZa20,def_pct,0%,,,,,
player,201309220nor,nor,StriZa20,special_teams,5,,,,,
player,201309220nor,nor,StriZa20,st_pct,19%,,,,,
player,201309220nor,nor,GrubBe20,pos,G,,,,,
player,201309220nor,nor,GrubBe20,offense,75,,,,,
player,201309220nor,nor,GrubBe20,off_pct,100%,,,,,
player,201309220nor,nor,GrubBe20,defense,0,,,,,
player,201309220nor,nor,GrubBe20,def_pct,0%,,,,,
player,201309220nor,nor,GrubBe20,special_teams,5,,,,,
player,201309220nor,nor,GrubBe20,st_pct,19%,,,,,
player,201309220nor,nor,LeliTi00,pos,G,,,,,
player,201309220nor,nor,LeliTi00,offense,75,,,,,
player,201309220nor,nor,LeliTi00,off_pct,100%,,,,,
player,201309220nor,nor,LeliTi00,defense,0,,,,,
player,201309220nor,nor,LeliTi00,def_pct,0%,,,,,
player,201309220nor,nor,LeliTi00,special_teams,5,,,,,
player,201309220nor,nor,LeliTi00,st_pct,19%,,,,,
player,201309220nor,nor,DeLaBr00,pos,C,,,,,
player,201309220nor,nor,DeLaBr00,offense,75,,,,,
player,201309220nor,nor,DeLaBr00,off_pct,100%,,,,,
player,201309220nor,nor,DeLaBr00,defense,0,,,,,
player,201309220nor,nor,DeLaBr00,def_pct,0%,,,,,
player,201309220nor,nor,DeLaBr00,special_teams,5,,,,,
player,201309220nor,nor,DeLaBr00,st_pct,19%,,,,,
player,201309220nor,nor,BrowCh28,pos,T,,,,,
player,201309220nor,nor,BrowCh28,offense,75,,,,,
player,201309220nor,nor,BrowCh28,off_pct,100%,,,,,
player,201309220nor,nor,BrowCh28,defense,0,,,,,
player,201309220nor,nor,BrowCh28,def_pct,0%,,,,,
player,201309220nor,nor,BrowCh28,special_teams,5,,,,,
player,201309220nor,nor,BrowCh28,st_pct,19%,,,,,
player,201309220nor,nor,BreeDr00,pos,QB,,,,,
player,201309220nor,nor,BreeDr00,offense,75,,,,,
player,201309220nor,nor,BreeDr00,off_pct,100%,,,,,
player,201309220nor,nor,BreeDr00,defense,0,,,,,
player,201309220nor,nor,BreeDr00,def_pct,0%,,,,,
player,201309220nor,nor,BreeDr00,special_teams,0,,,,,
player,201309220nor,nor,BreeDr00,st_pct,0%,,,,,
player,201309220nor,nor,GrahJi00,pos,TE,,,,,
player,201309220nor,nor,GrahJi00,offense,60,,,,,
player,201309220nor,nor,GrahJi00,off_pct,80%,,,,,
player,201309220nor,nor,GrahJi00,defense,0,,,,,
player,201309220nor,nor,GrahJi00,def_pct,0%,,,,,
player,201309220nor,nor,GrahJi00,special_teams,0,,,,,
player,201309220nor,nor,GrahJi00,st_pct,0%,,,,,
player,201309220nor,nor,ColsMa00,pos,WR,,,,,
player,201309220nor,nor,ColsMa00,offense,58,,,,,
player,201309220nor,nor,ColsMa00,off_pct,77%,,,,,
player,201309220nor,nor,ColsMa00,defense,0,,,,,
player,201309220nor,nor,ColsMa00,def_pct,0%,,,,,
player,201309220nor,nor,ColsMa00,special_teams,0,,,,,
player,201309220nor,nor,ColsMa00,st_pct,0%,,,,,
player,201309220nor,nor,StilKe00,pos,WR,,,,,
player,201309220nor,nor,StilKe00,offense,58,,,,,
player,201309220nor,nor,StilKe00,off_pct,77%,,,,,
player,201309220nor,nor,StilKe00,defense,0,,,,,
player,201309220nor,nor,StilKe00,def_pct,0%,,,,,
player,201309220nor,nor,StilKe00,special_teams,0,,,,,
player,201309220nor,nor,StilKe00,st_pct,0%,,,,,
player,201309220nor,nor,ThomPi00,pos,RB,,,,,
player,201309220nor,nor,ThomPi00,offense,42,,,,,
player,201309220nor,nor,ThomPi00,off_pct,56%,,,,,
player,201309220nor,nor,ThomPi00,defense,0,,,,,
player,201309220nor,nor,ThomPi00,def_pct,0%,,,,,
player,201309220nor,nor,ThomPi00,special_teams,2,,,,,
player,201309220nor,nor,ThomPi00,st_pct,8%,,,,,
player,201309220nor,nor,WatsBe00,pos,TE,,,,,
player,201309220nor,nor,WatsBe00,offense,34,,,,,
player,201309220nor,nor,WatsBe00,off_pct,45%,,,,,
player,201309220nor,nor,WatsBe00,defense,0,,,,,
player,201309220nor,nor,WatsBe00,def_pct,0%,,,,,
player,201309220nor,nor,WatsBe00,special_teams,5,,,,,
player,201309220nor,nor,WatsBe00,st_pct,19%,,,,,
player,201309220nor,nor,MoorLa00,pos,WR,,,,,
player,201309220nor,nor,MoorLa00,offense,34,,,,,
player,201309220nor,nor,MoorLa00,off_pct,45%,,,,,
player,201309220nor,nor,MoorLa00,defense,0,,,,,
player,201309220nor,nor,MoorLa00,def_pct,0%,,,,,
player,201309220nor,nor,MoorLa00,special_teams,0,,,,,
player,201309220nor,nor,MoorLa00,st_pct,0%,,,,,
player,201309220nor,nor,SproDa00,pos,RB,,,,,
player,201309220nor,nor,SproDa00,offense,33,,,,,
player,201309220nor,nor,SproDa00,off_pct,44%,,,,,
player,201309220nor,nor,SproDa00,defense,0,,,,,
player,201309220nor,nor,SproDa00,def_pct,0%,,,,,
player,201309220nor,nor,SproDa00,special_teams,10,,,,,
player,201309220nor,nor,SproDa00,st_pct,38%,,,,,
player,201309220nor,nor,MeacRo00,pos,WR,,,,,
player,201309220nor,nor,MeacRo00,offense,27,,,,,
player,201309220nor,nor,MeacRo00,off_pct,36%,,,,,
player,201309220nor,nor,MeacRo00,defense,0,,,,,
player,201309220nor,nor,MeacRo00,def_pct,0%,,,,,
player,201309220nor,nor,MeacRo00,special_teams,0,,,,,
player,201309220nor,nor,MeacRo00,st_pct,0%,,,,,
player,201309220nor,nor,CollJe01,pos,FB,,,,,
player,201309220nor,nor,CollJe01,offense,21,,,,,
player,201309220nor,nor,CollJe01,off_pct,28%,,,,,
player,201309220nor,nor,CollJe01,defense,0,,,,,
player,201309220nor,nor,CollJe01,def_pct,0%,,,,,
player,201309220nor,nor,CollJe01,special_teams,2,,,,,
player,201309220nor,nor,CollJe01,st_pct,8%,,,,,
player,201309220nor,nor,RobiKh00,pos,RB,,,,,
player,201309220nor,nor,RobiKh00,offense,4,,,,,
player,201309220nor,nor,RobiKh00,off_pct,5%,,,,,
player,201309220nor,nor,RobiKh00,defense,0,,,,,
player,201309220nor,nor,RobiKh00,def_pct,0%,,,,,
player,201309220nor,nor,RobiKh00,special_teams,14,,,,,
player,201309220nor,nor,RobiKh00,st_pct,54%,,,,,
player,201309220nor,nor,HarrBr01,pos,T,,,,,
player,201309220nor,nor,HarrBr01,offense,3,,,,,
player,201309220nor,nor,HarrBr01,off_pct,4%,,,,,
player,201309220nor,nor,HarrBr01,defense,0,,,,,
player,201309220nor,nor,HarrBr01,def_pct,0%,,,,,
player,201309220nor,nor,HarrBr01,special_teams,7,,,,,
player,201309220nor,nor,HarrBr01,st_pct,27%,,,,,
player,201309220nor,nor,JenkMa99,pos,FS,,,,,
player,201309220nor,nor,JenkMa99,offense,1,,,,,
player,201309220nor,nor,JenkMa99,off_pct,1%,,,,,
player,201309220nor,nor,JenkMa99,defense,58,,,,,
player,201309220nor,nor,JenkMa99,def_pct,100%,,,,,
player,201309220nor,nor,JenkMa99,special_teams,8,,,,,
player,201309220nor,nor,JenkMa99,st_pct,31%,,,,,
player,201309220nor,nor,VaccKe00,pos,SS,,,,,
player,201309220nor,nor,VaccKe00,offense,0,,,,,
player,201309220nor,nor,VaccKe00,off_pct,0%,,,,,
player,201309220nor,nor,VaccKe00,defense,58,,,,,
player,201309220nor,nor,VaccKe00,def_pct,100%,,,,,
player,201309220nor,nor,VaccKe00,special_teams,11,,,,,
player,201309220nor,nor,VaccKe00,st_pct,42%,,,,,
player,201309220nor,nor,LoftCu99,pos,LB,,,,,
player,201309220nor,nor,LoftCu99,offense,0,,,,,
player,201309220nor,nor,LoftCu99,off_pct,0%,,,,,
player,201309220nor,nor,LoftCu99,defense,58,,,,,
player,201309220nor,nor,LoftCu99,def_pct,100%,,,,,
player,201309220nor,nor,LoftCu99,special_teams,1,,,,,
player,201309220nor,nor,LoftCu99,st_pct,4%,,,,,
player,201309220nor,nor,LewiKe96,pos,CB,,,,,
player,201309220nor,nor,LewiKe96,offense,0,,,,,
player,201309220nor,nor,LewiKe96,off_pct,0%,,,,,
player,201309220nor,nor,LewiKe96,defense,58,,,,,
player,201309220nor,nor,LewiKe96,def_pct,100%,,,,,
player,201309220nor,nor,LewiKe96,special_teams,0,,,,,
player,201309220nor,nor,LewiKe96,st_pct,0%,,,,,
player,201309220nor,nor,JordCa00,pos,DE,,,,,
player,201309220nor,nor,JordCa00,offense,0,,,,,
player,201309220nor,nor,JordCa00,off_pct,0%,,,,,
player,201309220nor,nor,JordCa00,defense,54,,,,,
player,201309220nor,nor,JordCa00,def_pct,93%,,,,,
player,201309220nor,nor,JordCa00,special_teams,1,,,,,
player,201309220nor,nor,JordCa00,st_pct,4%,,,,,
player,201309220nor,nor,GreeJa22,pos,CB,,,,,
player,201309220nor,nor,GreeJa22,offense,0,,,,,
player,201309220nor,nor,GreeJa22,off_pct,0%,,,,,
player,201309220nor,nor,GreeJa22,defense,54,,,,,
player,201309220nor,nor,GreeJa22,def_pct,93%,,,,,
player,201309220nor,nor,GreeJa22,special_teams,0,,,,,
player,201309220nor,nor,GreeJa22,st_pct,0%,,,,,
player,201309220nor,nor,GaleJu00,pos,LB,,,,,
player,201309220nor,nor,GaleJu00,offense,0,,,,,
player,201309220nor,nor,GaleJu00,off_pct,0%,,,,,
player,201309220nor,nor,GaleJu00,defense,46,,,,,
player,201309220nor,nor,GaleJu00,def_pct,79%,,,,,
player,201309220nor,nor,GaleJu00,special_teams,0,,,,,
player,201309220nor,nor,GaleJu00,st_pct,0%,,,,,
player,201309220nor,nor,BushRa00,pos,FS,,,,,
player,201309220nor,nor,BushRa00,offense,0,,,,,
player,201309220nor,nor,BushRa00,off_pct,0%,,,,,
player,201309220nor,nor,BushRa00,defense,43,,,,,
player,201309220nor,nor,BushRa00,def_pct,74%,,,,,
player,201309220nor,nor,BushRa00,special_teams,21,,,,,
player,201309220nor,nor,BushRa00,st_pct,81%,,,,,
player,201309220nor,nor,HawtDa20,pos,LB,,,,,
player,201309220nor,nor,HawtDa20,offense,0,,,,,
player,201309220nor,nor,HawtDa20,off_pct,0%,,,,,
player,201309220nor,nor,HawtDa20,defense,36,,,,,
player,201309220nor,nor,HawtDa20,def_pct,62%,,,,,
player,201309220nor,nor,HawtDa20,special_teams,4,,,,,
player,201309220nor,nor,HawtDa20,st_pct,15%,,,,,
player,201309220nor,nor,JenkJo00,pos,NT,,,,,
player,201309220nor,nor,JenkJo00,offense,0,,,,,
player,201309220nor,nor,JenkJo00,off_pct,0%,,,,,
player,201309220nor,nor,JenkJo00,defense,36,,,,,
player,201309220nor,nor,JenkJo00,def_pct,62%,,,,,
player,201309220nor,nor,JenkJo00,special_teams,1,,,,,
player,201309220nor,nor,JenkJo00,st_pct,4%,,,,,
player,201309220nor,nor,HickAk00,pos,DE,,,,,
player,201309220nor,nor,HickAk00,offense,0,,,,,
player,201309220nor,nor,HickAk00,off_pct,0%,,,,,
player,201309220nor,nor,HickAk00,defense,36,,,,,
player,201309220nor,nor,HickAk00,def_pct,62%,,,,,
player,201309220nor,nor,HickAk00,special_teams,1,,,,,
player,201309220nor,nor,HickAk00,st_pct,4%,,,,,
player,201309220nor,nor,CarrCh22,pos,CB,,,,,
player,201309220nor,nor,CarrCh22,offense,0,,,,,
player,201309220nor,nor,CarrCh22,off_pct,0%,,,,,
player,201309220nor,nor,CarrCh22,defense,22,,,,,
player,201309220nor,nor,CarrCh22,def_pct,38%,,,,,
player,201309220nor,nor,CarrCh22,special_teams,15,,,,,
player,201309220nor,nor,CarrCh22,st_pct,58%,,,,,
player,201309220nor,nor,WalkTy00,pos,DT,,,,,
player,201309220nor,nor,WalkTy00,offense,0,,,,,
player,201309220nor,nor,WalkTy00,off_pct,0%,,,,,
player,201309220nor,nor,WalkTy00,defense,22,,,,,
player,201309220nor,nor,WalkTy00,def_pct,38%,,,,,
player,201309220nor,nor,WalkTy00,special_teams,0,,,,,
player,201309220nor,nor,WalkTy00,st_pct,0%,,,,,
player,201309220nor,nor,FostGl00,pos,DE,,,,,
player,201309220nor,nor,FostGl00,offense,0,,,,,
player,201309220nor,nor,FostGl00,off_pct,0%,,,,,
player,201309220nor,nor,FostGl00,defense,22,,,,,
player,201309220nor,nor,FostGl00,def_pct,38%,,,,,
player,201309220nor,nor,FostGl00,special_teams,0,,,,,
player,201309220nor,nor,FostGl00,st_pct,0%,,,,,
player,201309220nor,nor,HaraPa20,pos,LB,,,,,
player,201309220nor,nor,HaraPa20,offense,0,,,,,
player,201309220nor,nor,HaraPa20,off_pct,0%,,,,,
player,201309220nor,nor,HaraPa20,defense,16,,,,,
player,201309220nor,nor,HaraPa20,def_pct,28%,,,,,
player,201309220nor,nor,HaraPa20,special_teams,1,,,,,
player,201309220nor,nor,HaraPa20,st_pct,4%,,,,,
player,201309220nor,nor,WilsMa01,pos,DE,,,,,
player,201309220nor,nor,WilsMa01,offense,0,,,,,
player,201309220nor,nor,WilsMa01,off_pct,0%,,,,,
player,201309220nor,nor,WilsMa01,defense,11,,,,,
player,201309220nor,nor,WilsMa01,def_pct,19%,,,,,
player,201309220nor,nor,WilsMa01,special_teams,12,,,,,
player,201309220nor,nor,WilsMa01,st_pct,46%,,,,,
player,201309220nor,nor,WhitCo01,pos,CB,,,,,
player,201309220nor,nor,WhitCo01,offense,0,,,,,
player,201309220nor,nor,WhitCo01,off_pct,0%,,,,,
player,201309220nor,nor,WhitCo01,defense,4,,,,,
player,201309220nor,nor,WhitCo01,def_pct,7%,,,,,
player,201309220nor,nor,WhitCo01,special_teams,21,,,,,
player,201309220nor,nor,WhitCo01,st_pct,81%,,,,,
player,201309220nor,nor,RichJa99,pos,LB,,,,,
player,201309220nor,nor,RichJa99,offense,0,,,,,
player,201309220nor,nor,RichJa99,off_pct,0%,,,,,
player,201309220nor,nor,RichJa99,defense,4,,,,,
player,201309220nor,nor,RichJa99,def_pct,7%,,,,,
player,201309220nor,nor,RichJa99,special_teams,0,,,,,
player,201309220nor,nor,RichJa99,st_pct,0%,,,,,
player,201309220nor,nor,HumbRa00,pos,LB,,,,,
player,201309220nor,nor,HumbRa00,offense,0,,,,,
player,201309220nor,nor,HumbRa00,off_pct,0%,,,,,
player,201309220nor,nor,HumbRa00,defense,0,,,,,
player,201309220nor,nor,HumbRa00,def_pct,0%,,,,,
player,201309220nor,nor,HumbRa00,special_teams,21,,,,,
player,201309220nor,nor,HumbRa00,st_pct,81%,,,,,
player,201309220nor,nor,HerrWi99,pos,LB,,,,,
player,201309220nor,nor,HerrWi99,offense,0,,,,,
player,201309220nor,nor,HerrWi99,off_pct,0%,,,,,
player,201309220nor,nor,HerrWi99,defense,0,,,,,
player,201309220nor,nor,HerrWi99,def_pct,0%,,,,,
player,201309220nor,nor,HerrWi99,special_teams,21,,,,,
player,201309220nor,nor,HerrWi99,st_pct,81%,,,,,
player,201309220nor,nor,ReddKe00,pos,LB,,,,,
player,201309220nor,nor,ReddKe00,offense,0,,,,,
player,201309220nor,nor,ReddKe00,off_pct,0%,,,,,
player,201309220nor,nor,ReddKe00,defense,0,,,,,
player,201309220nor,nor,ReddKe00,def_pct,0%,,,,,
player,201309220nor,nor,ReddKe00,special_teams,20,,,,,
player,201309220nor,nor,ReddKe00,st_pct,77%,,,,,
player,201309220nor,nor,HillJo02,pos,TE,,,,,
player,201309220nor,nor,HillJo02,offense,0,,,,,
player,201309220nor,nor,HillJo02,off_pct,0%,,,,,
player,201309220nor,nor,HillJo02,defense,0,,,,,
player,201309220nor,nor,HillJo02,def_pct,0%,,,,,
player,201309220nor,nor,HillJo02,special_teams,17,,,,,
player,201309220nor,nor,HillJo02,st_pct,65%,,,,,
player,201309220nor,nor,CadeTr00,pos,RB,,,,,
player,201309220nor,nor,CadeTr00,offense,0,,,,,
player,201309220nor,nor,CadeTr00,off_pct,0%,,,,,
player,201309220nor,nor,CadeTr00,defense,0,,,,,
player,201309220nor,nor,CadeTr00,def_pct,0%,,,,,
player,201309220nor,nor,CadeTr00,special_teams,14,,,,,
