game,2013,10,20131110,201311100nyg,rai,"Oakland Raiders",20,nyg,"New York Giants",24
player,201311100nyg,rai,McGeSt01,def_int,0,,,,,
player,201311100nyg,rai,McGeSt01,def_int_yds,0,,,,,
player,201311100nyg,rai,McGeSt01,def_int_td,0,,,,,
player,201311100nyg,rai,McGeSt01,def_int_long,0,,,,,
player,201311100nyg,rai,McGeSt01,pass_defended,0,,,,,
player,201311100nyg,rai,McGeSt01,sacks,0.0,,,,,
player,201311100nyg,rai,McGeSt01,tackles_combined,4,,,,,
player,201311100nyg,rai,McGeSt01,tackles_solo,1,,,,,
player,201311100nyg,rai,McGeSt01,tackles_assists,3,,,,,
player,201311100nyg,rai,McGeSt01,tackles_loss,0,,,,,
player,201311100nyg,rai,McGeSt01,qb_hits,0,,,,,
player,201311100nyg,rai,McGeSt01,fumbles_rec,0,,,,,
player,201311100nyg,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201311100nyg,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201311100nyg,rai,McGeSt01,fumbles_forced,0,,,,,
player,201311100nyg,rai,RossBr00,def_int,0,,,,,
player,201311100nyg,rai,RossBr00,def_int_yds,0,,,,,
player,201311100nyg,rai,RossBr00,def_int_td,0,,,,,
player,201311100nyg,rai,RossBr00,def_int_long,0,,,,,
player,201311100nyg,rai,RossBr00,pass_defended,0,,,,,
player,201311100nyg,rai,RossBr00,sacks,0.0,,,,,
player,201311100nyg,rai,RossBr00,tackles_combined,4,,,,,
player,201311100nyg,rai,RossBr00,tackles_solo,2,,,,,
player,201311100nyg,rai,RossBr00,tackles_assists,2,,,,,
player,201311100nyg,rai,RossBr00,tackles_loss,0,,,,,
player,201311100nyg,rai,RossBr00,qb_hits,1,,,,,
player,201311100nyg,rai,RossBr00,fumbles_rec,0,,,,,
player,201311100nyg,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201311100nyg,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201311100nyg,rai,RossBr00,fumbles_forced,0,,,,,
player,201311100nyg,rai,MuirDa20,def_int,0,,,,,
player,201311100nyg,rai,MuirDa20,def_int_yds,0,,,,,
player,201311100nyg,rai,MuirDa20,def_int_td,0,,,,,
player,201311100nyg,rai,MuirDa20,def_int_long,0,,,,,
player,201311100nyg,rai,MuirDa20,pass_defended,0,,,,,
player,201311100nyg,rai,MuirDa20,sacks,0.0,,,,,
player,201311100nyg,rai,MuirDa20,tackles_combined,3,,,,,
player,201311100nyg,rai,MuirDa20,tackles_solo,2,,,,,
player,201311100nyg,rai,MuirDa20,tackles_assists,1,,,,,
player,201311100nyg,rai,MuirDa20,tackles_loss,1,,,,,
player,201311100nyg,rai,MuirDa20,qb_hits,1,,,,,
player,201311100nyg,rai,MuirDa20,fumbles_rec,0,,,,,
player,201311100nyg,rai,MuirDa20,fumbles_rec_yds,0,,,,,
player,201311100nyg,rai,MuirDa20,fumbles_rec_td,0,,,,,
player,201311100nyg,rai,MuirDa20,fumbles_forced,0,,,,,
player,201311100nyg,rai,HuntJa24,def_int,0,,,,,
player,201311100nyg,rai,HuntJa24,def_int_yds,0,,,,,
player,201311100nyg,rai,HuntJa24,def_int_td,0,,,,,
player,201311100nyg,rai,HuntJa24,def_int_long,0,,,,,
player,201311100nyg,rai,HuntJa24,pass_defended,0,,,,,
player,201311100nyg,rai,HuntJa24,sacks,0.0,,,,,
player,201311100nyg,rai,HuntJa24,tackles_combined,2,,,,,
player,201311100nyg,rai,HuntJa24,tackles_solo,0,,,,,
player,201311100nyg,rai,HuntJa24,tackles_assists,2,,,,,
player,201311100nyg,rai,HuntJa24,tackles_loss,0,,,,,
player,201311100nyg,rai,HuntJa24,qb_hits,0,,,,,
player,201311100nyg,rai,HuntJa24,fumbles_rec,0,,,,,
player,201311100nyg,rai,HuntJa24,fumbles_rec_yds,0,,,,,
player,201311100nyg,rai,HuntJa24,fumbles_rec_td,0,,,,,
player,201311100nyg,rai,HuntJa24,fumbles_forced,0,,,,,
player,201311100nyg,rai,AdamPh00,def_int,0,,,,,
player,201311100nyg,rai,AdamPh00,def_int_yds,0,,,,,
player,201311100nyg,rai,AdamPh00,def_int_td,0,,,,,
player,201311100nyg,rai,AdamPh00,def_int_long,0,,,,,
player,201311100nyg,rai,AdamPh00,pass_defended,0,,,,,
player,201311100nyg,rai,AdamPh00,sacks,0.0,,,,,
player,201311100nyg,rai,AdamPh00,tackles_combined,1,,,,,
player,201311100nyg,rai,AdamPh00,tackles_solo,1,,,,,
player,201311100nyg,rai,AdamPh00,tackles_assists,0,,,,,
player,201311100nyg,rai,AdamPh00,tackles_loss,0,,,,,
player,201311100nyg,rai,AdamPh00,qb_hits,0,,,,,
player,201311100nyg,rai,AdamPh00,fumbles_rec,0,,,,,
player,201311100nyg,rai,AdamPh00,fumbles_rec_yds,0,,,,,
player,201311100nyg,rai,AdamPh00,fumbles_rec_td,0,,,,,
player,201311100nyg,rai,AdamPh00,fumbles_forced,0,,,,,
player,201311100nyg,rai,CondJo20,def_int,0,,,,,
player,201311100nyg,rai,CondJo20,def_int_yds,0,,,,,
player,201311100nyg,rai,CondJo20,def_int_td,0,,,,,
player,201311100nyg,rai,CondJo20,def_int_long,0,,,,,
player,201311100nyg,rai,CondJo20,pass_defended,0,,,,,
player,201311100nyg,rai,CondJo20,sacks,0.0,,,,,
player,201311100nyg,rai,CondJo20,tackles_combined,1,,,,,
player,201311100nyg,rai,CondJo20,tackles_solo,1,,,,,
player,201311100nyg,rai,CondJo20,tackles_assists,0,,,,,
player,201311100nyg,rai,CondJo20,tackles_loss,0,,,,,
player,201311100nyg,rai,CondJo20,qb_hits,0,,,,,
player,201311100nyg,rai,CondJo20,fumbles_rec,0,,,,,
player,201311100nyg,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201311100nyg,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201311100nyg,rai,CondJo20,fumbles_forced,0,,,,,
player,201311100nyg,rai,CrawJa00,def_int,0,,,,,
player,201311100nyg,rai,CrawJa00,def_int_yds,0,,,,,
player,201311100nyg,rai,CrawJa00,def_int_td,0,,,,,
player,201311100nyg,rai,CrawJa00,def_int_long,0,,,,,
player,201311100nyg,rai,CrawJa00,pass_defended,0,,,,,
player,201311100nyg,rai,CrawJa00,sacks,0.0,,,,,
player,201311100nyg,rai,CrawJa00,tackles_combined,1,,,,,
player,201311100nyg,rai,CrawJa00,tackles_solo,1,,,,,
player,201311100nyg,rai,CrawJa00,tackles_assists,0,,,,,
player,201311100nyg,rai,CrawJa00,tackles_loss,0,,,,,
player,201311100nyg,rai,CrawJa00,qb_hits,0,,,,,
player,201311100nyg,rai,CrawJa00,fumbles_rec,0,,,,,
player,201311100nyg,rai,CrawJa00,fumbles_rec_yds,0,,,,,
player,201311100nyg,rai,CrawJa00,fumbles_rec_td,0,,,,,
player,201311100nyg,rai,CrawJa00,fumbles_forced,0,,,,,
player,201311100nyg,rai,JoneTa00,def_int,0,,,,,
player,201311100nyg,rai,JoneTa00,def_int_yds,0,,,,,
player,201311100nyg,rai,JoneTa00,def_int_td,0,,,,,
player,201311100nyg,rai,JoneTa00,def_int_long,0,,,,,
player,201311100nyg,rai,JoneTa00,pass_defended,0,,,,,
player,201311100nyg,rai,JoneTa00,sacks,0.0,,,,,
player,201311100nyg,rai,JoneTa00,tackles_combined,1,,,,,
player,201311100nyg,rai,JoneTa00,tackles_solo,1,,,,,
player,201311100nyg,rai,JoneTa00,tackles_assists,0,,,,,
player,201311100nyg,rai,JoneTa00,tackles_loss,0,,,,,
player,201311100nyg,rai,JoneTa00,qb_hits,0,,,,,
player,201311100nyg,rai,JoneTa00,fumbles_rec,0,,,,,
player,201311100nyg,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201311100nyg,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201311100nyg,rai,JoneTa00,fumbles_forced,1,,,,,
player,201311100nyg,rai,HolmAn00,def_int,0,,,,,
player,201311100nyg,rai,HolmAn00,def_int_yds,0,,,,,
player,201311100nyg,rai,HolmAn00,def_int_td,0,,,,,
player,201311100nyg,rai,HolmAn00,def_int_long,0,,,,,
player,201311100nyg,rai,HolmAn00,pass_defended,0,,,,,
player,201311100nyg,rai,HolmAn00,sacks,0.0,,,,,
player,201311100nyg,rai,HolmAn00,tackles_combined,0,,,,,
player,201311100nyg,rai,HolmAn00,tackles_solo,0,,,,,
player,201311100nyg,rai,HolmAn00,tackles_assists,0,,,,,
player,201311100nyg,rai,HolmAn00,tackles_loss,0,,,,,
player,201311100nyg,rai,HolmAn00,qb_hits,0,,,,,
player,201311100nyg,rai,HolmAn00,fumbles_rec,1,,,,,
player,201311100nyg,rai,HolmAn00,fumbles_rec_yds,22,,,,,
player,201311100nyg,rai,HolmAn00,fumbles_rec_td,0,,,,,
player,201311100nyg,rai,HolmAn00,fumbles_forced,0,,,,,
player,201311100nyg,nyg,ThomTe99,def_int,1,,,,,
player,201311100nyg,nyg,ThomTe99,def_int_yds,65,,,,,
player,201311100nyg,nyg,ThomTe99,def_int_td,0,,,,,
player,201311100nyg,nyg,ThomTe99,def_int_long,65,,,,,
player,201311100nyg,nyg,ThomTe99,pass_defended,2,,,,,
player,201311100nyg,nyg,ThomTe99,sacks,0.0,,,,,
player,201311100nyg,nyg,ThomTe99,tackles_combined,0,,,,,
player,201311100nyg,nyg,ThomTe99,tackles_solo,0,,,,,
player,201311100nyg,nyg,ThomTe99,tackles_assists,0,,,,,
player,201311100nyg,nyg,ThomTe99,tackles_loss,0,,,,,
player,201311100nyg,nyg,ThomTe99,qb_hits,0,,,,,
player,201311100nyg,nyg,ThomTe99,fumbles_rec,0,,,,,
player,201311100nyg,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201311100nyg,nyg,RollAn20,def_int,0,,,,,
player,201311100nyg,nyg,RollAn20,def_int_yds,0,,,,,
player,201311100nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201311100nyg,nyg,RollAn20,def_int_long,0,,,,,
player,201311100nyg,nyg,RollAn20,pass_defended,0,,,,,
player,201311100nyg,nyg,RollAn20,sacks,1.0,,,,,
player,201311100nyg,nyg,RollAn20,tackles_combined,12,,,,,
player,201311100nyg,nyg,RollAn20,tackles_solo,10,,,,,
player,201311100nyg,nyg,RollAn20,tackles_assists,2,,,,,
player,201311100nyg,nyg,RollAn20,tackles_loss,1,,,,,
player,201311100nyg,nyg,RollAn20,qb_hits,1,,,,,
player,201311100nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201311100nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,RollAn20,fumbles_forced,0,,,,,
player,201311100nyg,nyg,RiveKe99,def_int,0,,,,,
player,201311100nyg,nyg,RiveKe99,def_int_yds,0,,,,,
player,201311100nyg,nyg,RiveKe99,def_int_td,0,,,,,
player,201311100nyg,nyg,RiveKe99,def_int_long,0,,,,,
player,201311100nyg,nyg,RiveKe99,pass_defended,0,,,,,
player,201311100nyg,nyg,RiveKe99,sacks,1.0,,,,,
player,201311100nyg,nyg,RiveKe99,tackles_combined,8,,,,,
player,201311100nyg,nyg,RiveKe99,tackles_solo,4,,,,,
player,201311100nyg,nyg,RiveKe99,tackles_assists,4,,,,,
player,201311100nyg,nyg,RiveKe99,tackles_loss,1,,,,,
player,201311100nyg,nyg,RiveKe99,qb_hits,1,,,,,
player,201311100nyg,nyg,RiveKe99,fumbles_rec,0,,,,,
player,201311100nyg,nyg,RiveKe99,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,RiveKe99,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,RiveKe99,fumbles_forced,0,,,,,
player,201311100nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201311100nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201311100nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201311100nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201311100nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201311100nyg,nyg,KiwaMa20,sacks,1.0,,,,,
player,201311100nyg,nyg,KiwaMa20,tackles_combined,4,,,,,
player,201311100nyg,nyg,KiwaMa20,tackles_solo,2,,,,,
player,201311100nyg,nyg,KiwaMa20,tackles_assists,2,,,,,
player,201311100nyg,nyg,KiwaMa20,tackles_loss,1,,,,,
player,201311100nyg,nyg,KiwaMa20,qb_hits,1,,,,,
player,201311100nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201311100nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,KiwaMa20,fumbles_forced,1,,,,,
player,201311100nyg,nyg,PierJa99,def_int,0,,,,,
player,201311100nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201311100nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201311100nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201311100nyg,nyg,PierJa99,pass_defended,0,,,,,
player,201311100nyg,nyg,PierJa99,sacks,1.0,,,,,
player,201311100nyg,nyg,PierJa99,tackles_combined,4,,,,,
player,201311100nyg,nyg,PierJa99,tackles_solo,2,,,,,
player,201311100nyg,nyg,PierJa99,tackles_assists,2,,,,,
player,201311100nyg,nyg,PierJa99,tackles_loss,1,,,,,
player,201311100nyg,nyg,PierJa99,qb_hits,1,,,,,
player,201311100nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201311100nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201311100nyg,nyg,JoseLi99,def_int,0,,,,,
player,201311100nyg,nyg,JoseLi99,def_int_yds,0,,,,,
player,201311100nyg,nyg,JoseLi99,def_int_td,0,,,,,
player,201311100nyg,nyg,JoseLi99,def_int_long,0,,,,,
player,201311100nyg,nyg,JoseLi99,pass_defended,0,,,,,
player,201311100nyg,nyg,JoseLi99,sacks,0.0,,,,,
player,201311100nyg,nyg,JoseLi99,tackles_combined,6,,,,,
player,201311100nyg,nyg,JoseLi99,tackles_solo,5,,,,,
player,201311100nyg,nyg,JoseLi99,tackles_assists,1,,,,,
player,201311100nyg,nyg,JoseLi99,tackles_loss,0,,,,,
player,201311100nyg,nyg,JoseLi99,qb_hits,0,,,,,
player,201311100nyg,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201311100nyg,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201311100nyg,nyg,JenkCu20,def_int,0,,,,,
player,201311100nyg,nyg,JenkCu20,def_int_yds,0,,,,,
player,201311100nyg,nyg,JenkCu20,def_int_td,0,,,,,
player,201311100nyg,nyg,JenkCu20,def_int_long,0,,,,,
player,201311100nyg,nyg,JenkCu20,pass_defended,0,,,,,
player,201311100nyg,nyg,JenkCu20,sacks,0.0,,,,,
player,201311100nyg,nyg,JenkCu20,tackles_combined,5,,,,,
player,201311100nyg,nyg,JenkCu20,tackles_solo,4,,,,,
player,201311100nyg,nyg,JenkCu20,tackles_assists,1,,,,,
player,201311100nyg,nyg,JenkCu20,tackles_loss,0,,,,,
player,201311100nyg,nyg,JenkCu20,qb_hits,1,,,,,
player,201311100nyg,nyg,JenkCu20,fumbles_rec,1,,,,,
player,201311100nyg,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201311100nyg,nyg,AmukPr00,def_int,0,,,,,
player,201311100nyg,nyg,AmukPr00,def_int_yds,0,,,,,
player,201311100nyg,nyg,AmukPr00,def_int_td,0,,,,,
player,201311100nyg,nyg,AmukPr00,def_int_long,0,,,,,
player,201311100nyg,nyg,AmukPr00,pass_defended,0,,,,,
player,201311100nyg,nyg,AmukPr00,sacks,0.0,,,,,
player,201311100nyg,nyg,AmukPr00,tackles_combined,4,,,,,
player,201311100nyg,nyg,AmukPr00,tackles_solo,3,,,,,
player,201311100nyg,nyg,AmukPr00,tackles_assists,1,,,,,
player,201311100nyg,nyg,AmukPr00,tackles_loss,0,,,,,
player,201311100nyg,nyg,AmukPr00,qb_hits,0,,,,,
player,201311100nyg,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201311100nyg,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201311100nyg,nyg,HillWi01,def_int,0,,,,,
player,201311100nyg,nyg,HillWi01,def_int_yds,0,,,,,
player,201311100nyg,nyg,HillWi01,def_int_td,0,,,,,
player,201311100nyg,nyg,HillWi01,def_int_long,0,,,,,
player,201311100nyg,nyg,HillWi01,pass_defended,0,,,,,
player,201311100nyg,nyg,HillWi01,sacks,0.0,,,,,
player,201311100nyg,nyg,HillWi01,tackles_combined,4,,,,,
player,201311100nyg,nyg,HillWi01,tackles_solo,2,,,,,
player,201311100nyg,nyg,HillWi01,tackles_assists,2,,,,,
player,201311100nyg,nyg,HillWi01,tackles_loss,0,,,,,
player,201311100nyg,nyg,HillWi01,qb_hits,0,,,,,
player,201311100nyg,nyg,HillWi01,fumbles_rec,0,,,,,
player,201311100nyg,nyg,HillWi01,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,HillWi01,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,HillWi01,fumbles_forced,0,,,,,
player,201311100nyg,nyg,BeasJo99,def_int,0,,,,,
player,201311100nyg,nyg,BeasJo99,def_int_yds,0,,,,,
player,201311100nyg,nyg,BeasJo99,def_int_td,0,,,,,
player,201311100nyg,nyg,BeasJo99,def_int_long,0,,,,,
player,201311100nyg,nyg,BeasJo99,pass_defended,0,,,,,
player,201311100nyg,nyg,BeasJo99,sacks,0.0,,,,,
player,201311100nyg,nyg,BeasJo99,tackles_combined,3,,,,,
player,201311100nyg,nyg,BeasJo99,tackles_solo,1,,,,,
player,201311100nyg,nyg,BeasJo99,tackles_assists,2,,,,,
player,201311100nyg,nyg,BeasJo99,tackles_loss,0,,,,,
player,201311100nyg,nyg,BeasJo99,qb_hits,0,,,,,
player,201311100nyg,nyg,BeasJo99,fumbles_rec,0,,,,,
player,201311100nyg,nyg,BeasJo99,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,BeasJo99,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,BeasJo99,fumbles_forced,0,,,,,
player,201311100nyg,nyg,McBrTr99,def_int,0,,,,,
player,201311100nyg,nyg,McBrTr99,def_int_yds,0,,,,,
player,201311100nyg,nyg,McBrTr99,def_int_td,0,,,,,
player,201311100nyg,nyg,McBrTr99,def_int_long,0,,,,,
player,201311100nyg,nyg,McBrTr99,pass_defended,1,,,,,
player,201311100nyg,nyg,McBrTr99,sacks,0.0,,,,,
player,201311100nyg,nyg,McBrTr99,tackles_combined,2,,,,,
player,201311100nyg,nyg,McBrTr99,tackles_solo,2,,,,,
player,201311100nyg,nyg,McBrTr99,tackles_assists,0,,,,,
player,201311100nyg,nyg,McBrTr99,tackles_loss,0,,,,,
player,201311100nyg,nyg,McBrTr99,qb_hits,0,,,,,
player,201311100nyg,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201311100nyg,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201311100nyg,nyg,TuckJu20,def_int,0,,,,,
player,201311100nyg,nyg,TuckJu20,def_int_yds,0,,,,,
player,201311100nyg,nyg,TuckJu20,def_int_td,0,,,,,
player,201311100nyg,nyg,TuckJu20,def_int_long,0,,,,,
player,201311100nyg,nyg,TuckJu20,pass_defended,1,,,,,
player,201311100nyg,nyg,TuckJu20,sacks,0.0,,,,,
player,201311100nyg,nyg,TuckJu20,tackles_combined,2,,,,,
player,201311100nyg,nyg,TuckJu20,tackles_solo,2,,,,,
player,201311100nyg,nyg,TuckJu20,tackles_assists,0,,,,,
player,201311100nyg,nyg,TuckJu20,tackles_loss,0,,,,,
player,201311100nyg,nyg,TuckJu20,qb_hits,0,,,,,
player,201311100nyg,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201311100nyg,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201311100nyg,nyg,WillJa02,def_int,0,,,,,
player,201311100nyg,nyg,WillJa02,def_int_yds,0,,,,,
player,201311100nyg,nyg,WillJa02,def_int_td,0,,,,,
player,201311100nyg,nyg,WillJa02,def_int_long,0,,,,,
player,201311100nyg,nyg,WillJa02,pass_defended,1,,,,,
player,201311100nyg,nyg,WillJa02,sacks,0.0,,,,,
player,201311100nyg,nyg,WillJa02,tackles_combined,2,,,,,
player,201311100nyg,nyg,WillJa02,tackles_solo,2,,,,,
player,201311100nyg,nyg,WillJa02,tackles_assists,0,,,,,
player,201311100nyg,nyg,WillJa02,tackles_loss,1,,,,,
player,201311100nyg,nyg,WillJa02,qb_hits,0,,,,,
player,201311100nyg,nyg,WillJa02,fumbles_rec,0,,,,,
player,201311100nyg,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,WillJa02,fumbles_forced,0,,,,,
player,201311100nyg,nyg,DeOsZa99,def_int,0,,,,,
player,201311100nyg,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201311100nyg,nyg,DeOsZa99,def_int_td,0,,,,,
player,201311100nyg,nyg,DeOsZa99,def_int_long,0,,,,,
player,201311100nyg,nyg,DeOsZa99,pass_defended,0,,,,,
player,201311100nyg,nyg,DeOsZa99,sacks,0.0,,,,,
player,201311100nyg,nyg,DeOsZa99,tackles_combined,1,,,,,
player,201311100nyg,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201311100nyg,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201311100nyg,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201311100nyg,nyg,DeOsZa99,qb_hits,0,,,,,
player,201311100nyg,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201311100nyg,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201311100nyg,nyg,HankJo00,def_int,0,,,,,
player,201311100nyg,nyg,HankJo00,def_int_yds,0,,,,,
player,201311100nyg,nyg,HankJo00,def_int_td,0,,,,,
player,201311100nyg,nyg,HankJo00,def_int_long,0,,,,,
player,201311100nyg,nyg,HankJo00,pass_defended,0,,,,,
player,201311100nyg,nyg,HankJo00,sacks,0.0,,,,,
player,201311100nyg,nyg,HankJo00,tackles_combined,1,,,,,
player,201311100nyg,nyg,HankJo00,tackles_solo,0,,,,,
player,201311100nyg,nyg,HankJo00,tackles_assists,1,,,,,
player,201311100nyg,nyg,HankJo00,tackles_loss,0,,,,,
player,201311100nyg,nyg,HankJo00,qb_hits,0,,,,,
player,201311100nyg,nyg,HankJo00,fumbles_rec,0,,,,,
player,201311100nyg,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,HankJo00,fumbles_forced,0,,,,,
player,201311100nyg,nyg,MoorDa01,def_int,0,,,,,
player,201311100nyg,nyg,MoorDa01,def_int_yds,0,,,,,
player,201311100nyg,nyg,MoorDa01,def_int_td,0,,,,,
player,201311100nyg,nyg,MoorDa01,def_int_long,0,,,,,
player,201311100nyg,nyg,MoorDa01,pass_defended,0,,,,,
player,201311100nyg,nyg,MoorDa01,sacks,0.0,,,,,
player,201311100nyg,nyg,MoorDa01,tackles_combined,1,,,,,
player,201311100nyg,nyg,MoorDa01,tackles_solo,1,,,,,
player,201311100nyg,nyg,MoorDa01,tackles_assists,0,,,,,
player,201311100nyg,nyg,MoorDa01,tackles_loss,0,,,,,
player,201311100nyg,nyg,MoorDa01,qb_hits,0,,,,,
player,201311100nyg,nyg,MoorDa01,fumbles_rec,0,,,,,
player,201311100nyg,nyg,MoorDa01,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,MoorDa01,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,MoorDa01,fumbles_forced,0,,,,,
player,201311100nyg,nyg,MundRy00,def_int,0,,,,,
player,201311100nyg,nyg,MundRy00,def_int_yds,0,,,,,
player,201311100nyg,nyg,MundRy00,def_int_td,0,,,,,
player,201311100nyg,nyg,MundRy00,def_int_long,0,,,,,
player,201311100nyg,nyg,MundRy00,pass_defended,0,,,,,
player,201311100nyg,nyg,MundRy00,sacks,0.0,,,,,
player,201311100nyg,nyg,MundRy00,tackles_combined,1,,,,,
player,201311100nyg,nyg,MundRy00,tackles_solo,0,,,,,
player,201311100nyg,nyg,MundRy00,tackles_assists,1,,,,,
player,201311100nyg,nyg,MundRy00,tackles_loss,0,,,,,
player,201311100nyg,nyg,MundRy00,qb_hits,0,,,,,
player,201311100nyg,nyg,MundRy00,fumbles_rec,0,,,,,
player,201311100nyg,nyg,MundRy00,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,MundRy00,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,MundRy00,fumbles_forced,0,,,,,
player,201311100nyg,nyg,PaysSp00,def_int,0,,,,,
player,201311100nyg,nyg,PaysSp00,def_int_yds,0,,,,,
player,201311100nyg,nyg,PaysSp00,def_int_td,0,,,,,
player,201311100nyg,nyg,PaysSp00,def_int_long,0,,,,,
player,201311100nyg,nyg,PaysSp00,pass_defended,0,,,,,
player,201311100nyg,nyg,PaysSp00,sacks,0.0,,,,,
player,201311100nyg,nyg,PaysSp00,tackles_combined,1,,,,,
player,201311100nyg,nyg,PaysSp00,tackles_solo,1,,,,,
player,201311100nyg,nyg,PaysSp00,tackles_assists,0,,,,,
player,201311100nyg,nyg,PaysSp00,tackles_loss,0,,,,,
player,201311100nyg,nyg,PaysSp00,qb_hits,0,,,,,
player,201311100nyg,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201311100nyg,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201311100nyg,nyg,TaylCo01,def_int,0,,,,,
player,201311100nyg,nyg,TaylCo01,def_int_yds,0,,,,,
player,201311100nyg,nyg,TaylCo01,def_int_td,0,,,,,
player,201311100nyg,nyg,TaylCo01,def_int_long,0,,,,,
player,201311100nyg,nyg,TaylCo01,pass_defended,0,,,,,
player,201311100nyg,nyg,TaylCo01,sacks,0.0,,,,,
player,201311100nyg,nyg,TaylCo01,tackles_combined,1,,,,,
player,201311100nyg,nyg,TaylCo01,tackles_solo,1,,,,,
player,201311100nyg,nyg,TaylCo01,tackles_assists,0,,,,,
player,201311100nyg,nyg,TaylCo01,tackles_loss,0,,,,,
player,201311100nyg,nyg,TaylCo01,qb_hits,0,,,,,
