game,2013,1,20130909,201309090sdg,htx,"Houston Texans",31,sdg,"San Diego Chargers",28
player,201309090sdg,htx,MercWh00,def_int_td,0,,,,,
player,201309090sdg,htx,MercWh00,def_int_long,0,,,,,
player,201309090sdg,htx,MercWh00,pass_defended,0,,,,,
player,201309090sdg,htx,MercWh00,sacks,1.0,,,,,
player,201309090sdg,htx,MercWh00,tackles_combined,5,,,,,
player,201309090sdg,htx,MercWh00,tackles_solo,5,,,,,
player,201309090sdg,htx,MercWh00,tackles_assists,0,,,,,
player,201309090sdg,htx,MercWh00,tackles_loss,1,,,,,
player,201309090sdg,htx,MercWh00,qb_hits,2,,,,,
player,201309090sdg,htx,MercWh00,fumbles_rec,0,,,,,
player,201309090sdg,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,MercWh00,fumbles_forced,0,,,,,
player,201309090sdg,htx,MaysJo99,def_int,0,,,,,
player,201309090sdg,htx,MaysJo99,def_int_yds,0,,,,,
player,201309090sdg,htx,MaysJo99,def_int_td,0,,,,,
player,201309090sdg,htx,MaysJo99,def_int_long,0,,,,,
player,201309090sdg,htx,MaysJo99,pass_defended,0,,,,,
player,201309090sdg,htx,MaysJo99,sacks,0.0,,,,,
player,201309090sdg,htx,MaysJo99,tackles_combined,4,,,,,
player,201309090sdg,htx,MaysJo99,tackles_solo,3,,,,,
player,201309090sdg,htx,MaysJo99,tackles_assists,1,,,,,
player,201309090sdg,htx,MaysJo99,tackles_loss,0,,,,,
player,201309090sdg,htx,MaysJo99,qb_hits,0,,,,,
player,201309090sdg,htx,MaysJo99,fumbles_rec,0,,,,,
player,201309090sdg,htx,MaysJo99,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,MaysJo99,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,MaysJo99,fumbles_forced,0,,,,,
player,201309090sdg,htx,CricJa00,def_int,0,,,,,
player,201309090sdg,htx,CricJa00,def_int_yds,0,,,,,
player,201309090sdg,htx,CricJa00,def_int_td,0,,,,,
player,201309090sdg,htx,CricJa00,def_int_long,0,,,,,
player,201309090sdg,htx,CricJa00,pass_defended,0,,,,,
player,201309090sdg,htx,CricJa00,sacks,0.0,,,,,
player,201309090sdg,htx,CricJa00,tackles_combined,3,,,,,
player,201309090sdg,htx,CricJa00,tackles_solo,1,,,,,
player,201309090sdg,htx,CricJa00,tackles_assists,2,,,,,
player,201309090sdg,htx,CricJa00,tackles_loss,0,,,,,
player,201309090sdg,htx,CricJa00,qb_hits,0,,,,,
player,201309090sdg,htx,CricJa00,fumbles_rec,0,,,,,
player,201309090sdg,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,CricJa00,fumbles_forced,0,,,,,
player,201309090sdg,htx,JackKa99,def_int,0,,,,,
player,201309090sdg,htx,JackKa99,def_int_yds,0,,,,,
player,201309090sdg,htx,JackKa99,def_int_td,0,,,,,
player,201309090sdg,htx,JackKa99,def_int_long,0,,,,,
player,201309090sdg,htx,JackKa99,pass_defended,0,,,,,
player,201309090sdg,htx,JackKa99,sacks,0.0,,,,,
player,201309090sdg,htx,JackKa99,tackles_combined,3,,,,,
player,201309090sdg,htx,JackKa99,tackles_solo,3,,,,,
player,201309090sdg,htx,JackKa99,tackles_assists,0,,,,,
player,201309090sdg,htx,JackKa99,tackles_loss,0,,,,,
player,201309090sdg,htx,JackKa99,qb_hits,0,,,,,
player,201309090sdg,htx,JackKa99,fumbles_rec,0,,,,,
player,201309090sdg,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,JackKa99,fumbles_forced,0,,,,,
player,201309090sdg,htx,KeoxSh00,def_int,0,,,,,
player,201309090sdg,htx,KeoxSh00,def_int_yds,0,,,,,
player,201309090sdg,htx,KeoxSh00,def_int_td,0,,,,,
player,201309090sdg,htx,KeoxSh00,def_int_long,0,,,,,
player,201309090sdg,htx,KeoxSh00,pass_defended,1,,,,,
player,201309090sdg,htx,KeoxSh00,sacks,0.0,,,,,
player,201309090sdg,htx,KeoxSh00,tackles_combined,3,,,,,
player,201309090sdg,htx,KeoxSh00,tackles_solo,3,,,,,
player,201309090sdg,htx,KeoxSh00,tackles_assists,0,,,,,
player,201309090sdg,htx,KeoxSh00,tackles_loss,0,,,,,
player,201309090sdg,htx,KeoxSh00,qb_hits,0,,,,,
player,201309090sdg,htx,KeoxSh00,fumbles_rec,0,,,,,
player,201309090sdg,htx,KeoxSh00,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,KeoxSh00,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,KeoxSh00,fumbles_forced,0,,,,,
player,201309090sdg,htx,MitcEa99,def_int,0,,,,,
player,201309090sdg,htx,MitcEa99,def_int_yds,0,,,,,
player,201309090sdg,htx,MitcEa99,def_int_td,0,,,,,
player,201309090sdg,htx,MitcEa99,def_int_long,0,,,,,
player,201309090sdg,htx,MitcEa99,pass_defended,0,,,,,
player,201309090sdg,htx,MitcEa99,sacks,0.0,,,,,
player,201309090sdg,htx,MitcEa99,tackles_combined,3,,,,,
player,201309090sdg,htx,MitcEa99,tackles_solo,2,,,,,
player,201309090sdg,htx,MitcEa99,tackles_assists,1,,,,,
player,201309090sdg,htx,MitcEa99,tackles_loss,0,,,,,
player,201309090sdg,htx,MitcEa99,qb_hits,0,,,,,
player,201309090sdg,htx,MitcEa99,fumbles_rec,0,,,,,
player,201309090sdg,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,MitcEa99,fumbles_forced,0,,,,,
player,201309090sdg,htx,WattJ.00,def_int,0,,,,,
player,201309090sdg,htx,WattJ.00,def_int_yds,0,,,,,
player,201309090sdg,htx,WattJ.00,def_int_td,0,,,,,
player,201309090sdg,htx,WattJ.00,def_int_long,0,,,,,
player,201309090sdg,htx,WattJ.00,pass_defended,1,,,,,
player,201309090sdg,htx,WattJ.00,sacks,0.0,,,,,
player,201309090sdg,htx,WattJ.00,tackles_combined,3,,,,,
player,201309090sdg,htx,WattJ.00,tackles_solo,2,,,,,
player,201309090sdg,htx,WattJ.00,tackles_assists,1,,,,,
player,201309090sdg,htx,WattJ.00,tackles_loss,1,,,,,
player,201309090sdg,htx,WattJ.00,qb_hits,2,,,,,
player,201309090sdg,htx,WattJ.00,fumbles_rec,0,,,,,
player,201309090sdg,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,WattJ.00,fumbles_forced,0,,,,,
player,201309090sdg,htx,JoseJo20,def_int,0,,,,,
player,201309090sdg,htx,JoseJo20,def_int_yds,0,,,,,
player,201309090sdg,htx,JoseJo20,def_int_td,0,,,,,
player,201309090sdg,htx,JoseJo20,def_int_long,0,,,,,
player,201309090sdg,htx,JoseJo20,pass_defended,2,,,,,
player,201309090sdg,htx,JoseJo20,sacks,0.0,,,,,
player,201309090sdg,htx,JoseJo20,tackles_combined,2,,,,,
player,201309090sdg,htx,JoseJo20,tackles_solo,2,,,,,
player,201309090sdg,htx,JoseJo20,tackles_assists,0,,,,,
player,201309090sdg,htx,JoseJo20,tackles_loss,0,,,,,
player,201309090sdg,htx,JoseJo20,qb_hits,0,,,,,
player,201309090sdg,htx,JoseJo20,fumbles_rec,0,,,,,
player,201309090sdg,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,JoseJo20,fumbles_forced,0,,,,,
player,201309090sdg,htx,SweaDJ00,def_int,0,,,,,
player,201309090sdg,htx,SweaDJ00,def_int_yds,0,,,,,
player,201309090sdg,htx,SweaDJ00,def_int_td,0,,,,,
player,201309090sdg,htx,SweaDJ00,def_int_long,0,,,,,
player,201309090sdg,htx,SweaDJ00,pass_defended,0,,,,,
player,201309090sdg,htx,SweaDJ00,sacks,0.0,,,,,
player,201309090sdg,htx,SweaDJ00,tackles_combined,2,,,,,
player,201309090sdg,htx,SweaDJ00,tackles_solo,2,,,,,
player,201309090sdg,htx,SweaDJ00,tackles_assists,0,,,,,
player,201309090sdg,htx,SweaDJ00,tackles_loss,0,,,,,
player,201309090sdg,htx,SweaDJ00,qb_hits,0,,,,,
player,201309090sdg,htx,SweaDJ00,fumbles_rec,0,,,,,
player,201309090sdg,htx,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,SweaDJ00,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,SweaDJ00,fumbles_forced,0,,,,,
player,201309090sdg,htx,McCaBr99,def_int,0,,,,,
player,201309090sdg,htx,McCaBr99,def_int_yds,0,,,,,
player,201309090sdg,htx,McCaBr99,def_int_td,0,,,,,
player,201309090sdg,htx,McCaBr99,def_int_long,0,,,,,
player,201309090sdg,htx,McCaBr99,pass_defended,0,,,,,
player,201309090sdg,htx,McCaBr99,sacks,0.0,,,,,
player,201309090sdg,htx,McCaBr99,tackles_combined,1,,,,,
player,201309090sdg,htx,McCaBr99,tackles_solo,1,,,,,
player,201309090sdg,htx,McCaBr99,tackles_assists,0,,,,,
player,201309090sdg,htx,McCaBr99,tackles_loss,0,,,,,
player,201309090sdg,htx,McCaBr99,qb_hits,0,,,,,
player,201309090sdg,htx,McCaBr99,fumbles_rec,0,,,,,
player,201309090sdg,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,McCaBr99,fumbles_forced,0,,,,,
player,201309090sdg,htx,ReedBr00,def_int,0,,,,,
player,201309090sdg,htx,ReedBr00,def_int_yds,0,,,,,
player,201309090sdg,htx,ReedBr00,def_int_td,0,,,,,
player,201309090sdg,htx,ReedBr00,def_int_long,0,,,,,
player,201309090sdg,htx,ReedBr00,pass_defended,0,,,,,
player,201309090sdg,htx,ReedBr00,sacks,0.0,,,,,
player,201309090sdg,htx,ReedBr00,tackles_combined,1,,,,,
player,201309090sdg,htx,ReedBr00,tackles_solo,1,,,,,
player,201309090sdg,htx,ReedBr00,tackles_assists,0,,,,,
player,201309090sdg,htx,ReedBr00,tackles_loss,0,,,,,
player,201309090sdg,htx,ReedBr00,qb_hits,0,,,,,
player,201309090sdg,htx,ReedBr00,fumbles_rec,0,,,,,
player,201309090sdg,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,ReedBr00,fumbles_forced,0,,,,,
player,201309090sdg,htx,JamiTi99,def_int,0,,,,,
player,201309090sdg,htx,JamiTi99,def_int_yds,0,,,,,
player,201309090sdg,htx,JamiTi99,def_int_td,0,,,,,
player,201309090sdg,htx,JamiTi99,def_int_long,0,,,,,
player,201309090sdg,htx,JamiTi99,pass_defended,1,,,,,
player,201309090sdg,htx,JamiTi99,sacks,0.0,,,,,
player,201309090sdg,htx,JamiTi99,tackles_combined,0,,,,,
player,201309090sdg,htx,JamiTi99,tackles_solo,0,,,,,
player,201309090sdg,htx,JamiTi99,tackles_assists,0,,,,,
player,201309090sdg,htx,JamiTi99,tackles_loss,,,,,,
player,201309090sdg,htx,JamiTi99,qb_hits,,,,,,
player,201309090sdg,htx,JamiTi99,fumbles_rec,0,,,,,
player,201309090sdg,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201309090sdg,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201309090sdg,htx,JamiTi99,fumbles_forced,0,,,,,
player,201309090sdg,sdg,ThomCa99,def_int,1,,,,,
player,201309090sdg,sdg,ThomCa99,def_int_yds,0,,,,,
player,201309090sdg,sdg,ThomCa99,def_int_td,0,,,,,
player,201309090sdg,sdg,ThomCa99,def_int_long,0,,,,,
player,201309090sdg,sdg,ThomCa99,pass_defended,2,,,,,
player,201309090sdg,sdg,ThomCa99,sacks,0.0,,,,,
player,201309090sdg,sdg,ThomCa99,tackles_combined,3,,,,,
player,201309090sdg,sdg,ThomCa99,tackles_solo,1,,,,,
player,201309090sdg,sdg,ThomCa99,tackles_assists,2,,,,,
player,201309090sdg,sdg,ThomCa99,tackles_loss,0,,,,,
player,201309090sdg,sdg,ThomCa99,qb_hits,0,,,,,
player,201309090sdg,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201309090sdg,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201309090sdg,sdg,JohnJa23,def_int,0,,,,,
player,201309090sdg,sdg,JohnJa23,def_int_yds,0,,,,,
player,201309090sdg,sdg,JohnJa23,def_int_td,0,,,,,
player,201309090sdg,sdg,JohnJa23,def_int_long,0,,,,,
player,201309090sdg,sdg,JohnJa23,pass_defended,1,,,,,
player,201309090sdg,sdg,JohnJa23,sacks,1.0,,,,,
player,201309090sdg,sdg,JohnJa23,tackles_combined,6,,,,,
player,201309090sdg,sdg,JohnJa23,tackles_solo,5,,,,,
player,201309090sdg,sdg,JohnJa23,tackles_assists,1,,,,,
player,201309090sdg,sdg,JohnJa23,tackles_loss,1,,,,,
player,201309090sdg,sdg,JohnJa23,qb_hits,2,,,,,
player,201309090sdg,sdg,JohnJa23,fumbles_rec,0,,,,,
player,201309090sdg,sdg,JohnJa23,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,JohnJa23,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,JohnJa23,fumbles_forced,0,,,,,
player,201309090sdg,sdg,ButlDo99,def_int,0,,,,,
player,201309090sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201309090sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201309090sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201309090sdg,sdg,ButlDo99,pass_defended,0,,,,,
player,201309090sdg,sdg,ButlDo99,sacks,0.5,,,,,
player,201309090sdg,sdg,ButlDo99,tackles_combined,13,,,,,
player,201309090sdg,sdg,ButlDo99,tackles_solo,9,,,,,
player,201309090sdg,sdg,ButlDo99,tackles_assists,4,,,,,
player,201309090sdg,sdg,ButlDo99,tackles_loss,0,,,,,
player,201309090sdg,sdg,ButlDo99,qb_hits,1,,,,,
player,201309090sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201309090sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201309090sdg,sdg,FreeDw00,def_int,0,,,,,
player,201309090sdg,sdg,FreeDw00,def_int_yds,0,,,,,
player,201309090sdg,sdg,FreeDw00,def_int_td,0,,,,,
player,201309090sdg,sdg,FreeDw00,def_int_long,0,,,,,
player,201309090sdg,sdg,FreeDw00,pass_defended,0,,,,,
player,201309090sdg,sdg,FreeDw00,sacks,0.5,,,,,
player,201309090sdg,sdg,FreeDw00,tackles_combined,1,,,,,
player,201309090sdg,sdg,FreeDw00,tackles_solo,0,,,,,
player,201309090sdg,sdg,FreeDw00,tackles_assists,1,,,,,
player,201309090sdg,sdg,FreeDw00,tackles_loss,0,,,,,
player,201309090sdg,sdg,FreeDw00,qb_hits,3,,,,,
player,201309090sdg,sdg,FreeDw00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,FreeDw00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,FreeDw00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,FreeDw00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,BirdBr00,def_int,0,,,,,
player,201309090sdg,sdg,BirdBr00,def_int_yds,0,,,,,
player,201309090sdg,sdg,BirdBr00,def_int_td,0,,,,,
player,201309090sdg,sdg,BirdBr00,def_int_long,0,,,,,
player,201309090sdg,sdg,BirdBr00,pass_defended,0,,,,,
player,201309090sdg,sdg,BirdBr00,sacks,0.0,,,,,
player,201309090sdg,sdg,BirdBr00,tackles_combined,14,,,,,
player,201309090sdg,sdg,BirdBr00,tackles_solo,10,,,,,
player,201309090sdg,sdg,BirdBr00,tackles_assists,4,,,,,
player,201309090sdg,sdg,BirdBr00,tackles_loss,0,,,,,
player,201309090sdg,sdg,BirdBr00,qb_hits,0,,,,,
player,201309090sdg,sdg,BirdBr00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,BirdBr00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,BirdBr00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,BirdBr00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,WeddEr99,def_int,0,,,,,
player,201309090sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201309090sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201309090sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201309090sdg,sdg,WeddEr99,pass_defended,1,,,,,
player,201309090sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201309090sdg,sdg,WeddEr99,tackles_combined,11,,,,,
player,201309090sdg,sdg,WeddEr99,tackles_solo,9,,,,,
player,201309090sdg,sdg,WeddEr99,tackles_assists,2,,,,,
player,201309090sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201309090sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201309090sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201309090sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201309090sdg,sdg,WrigSh00,def_int,0,,,,,
player,201309090sdg,sdg,WrigSh00,def_int_yds,0,,,,,
player,201309090sdg,sdg,WrigSh00,def_int_td,0,,,,,
player,201309090sdg,sdg,WrigSh00,def_int_long,0,,,,,
player,201309090sdg,sdg,WrigSh00,pass_defended,1,,,,,
player,201309090sdg,sdg,WrigSh00,sacks,0.0,,,,,
player,201309090sdg,sdg,WrigSh00,tackles_combined,8,,,,,
player,201309090sdg,sdg,WrigSh00,tackles_solo,7,,,,,
player,201309090sdg,sdg,WrigSh00,tackles_assists,1,,,,,
player,201309090sdg,sdg,WrigSh00,tackles_loss,0,,,,,
player,201309090sdg,sdg,WrigSh00,qb_hits,0,,,,,
player,201309090sdg,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,CoxxDe99,def_int,0,,,,,
player,201309090sdg,sdg,CoxxDe99,def_int_yds,0,,,,,
player,201309090sdg,sdg,CoxxDe99,def_int_td,0,,,,,
player,201309090sdg,sdg,CoxxDe99,def_int_long,0,,,,,
player,201309090sdg,sdg,CoxxDe99,pass_defended,1,,,,,
player,201309090sdg,sdg,CoxxDe99,sacks,0.0,,,,,
player,201309090sdg,sdg,CoxxDe99,tackles_combined,7,,,,,
player,201309090sdg,sdg,CoxxDe99,tackles_solo,7,,,,,
player,201309090sdg,sdg,CoxxDe99,tackles_assists,0,,,,,
player,201309090sdg,sdg,CoxxDe99,tackles_loss,0,,,,,
player,201309090sdg,sdg,CoxxDe99,qb_hits,0,,,,,
player,201309090sdg,sdg,CoxxDe99,fumbles_rec,0,,,,,
player,201309090sdg,sdg,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,CoxxDe99,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,CoxxDe99,fumbles_forced,0,,,,,
player,201309090sdg,sdg,MarsRi20,def_int,0,,,,,
player,201309090sdg,sdg,MarsRi20,def_int_yds,0,,,,,
player,201309090sdg,sdg,MarsRi20,def_int_td,0,,,,,
player,201309090sdg,sdg,MarsRi20,def_int_long,0,,,,,
player,201309090sdg,sdg,MarsRi20,pass_defended,1,,,,,
player,201309090sdg,sdg,MarsRi20,sacks,0.0,,,,,
player,201309090sdg,sdg,MarsRi20,tackles_combined,5,,,,,
player,201309090sdg,sdg,MarsRi20,tackles_solo,4,,,,,
player,201309090sdg,sdg,MarsRi20,tackles_assists,1,,,,,
player,201309090sdg,sdg,MarsRi20,tackles_loss,0,,,,,
player,201309090sdg,sdg,MarsRi20,qb_hits,0,,,,,
player,201309090sdg,sdg,MarsRi20,fumbles_rec,0,,,,,
player,201309090sdg,sdg,MarsRi20,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,MarsRi20,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,MarsRi20,fumbles_forced,0,,,,,
player,201309090sdg,sdg,AddaJa00,def_int,0,,,,,
player,201309090sdg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201309090sdg,sdg,AddaJa00,def_int_td,0,,,,,
player,201309090sdg,sdg,AddaJa00,def_int_long,0,,,,,
player,201309090sdg,sdg,AddaJa00,pass_defended,0,,,,,
player,201309090sdg,sdg,AddaJa00,sacks,0.0,,,,,
player,201309090sdg,sdg,AddaJa00,tackles_combined,4,,,,,
player,201309090sdg,sdg,AddaJa00,tackles_solo,4,,,,,
player,201309090sdg,sdg,AddaJa00,tackles_assists,0,,,,,
player,201309090sdg,sdg,AddaJa00,tackles_loss,0,,,,,
player,201309090sdg,sdg,AddaJa00,qb_hits,0,,,,,
player,201309090sdg,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,EnglLa99,def_int,0,,,,,
player,201309090sdg,sdg,EnglLa99,def_int_yds,0,,,,,
player,201309090sdg,sdg,EnglLa99,def_int_td,0,,,,,
player,201309090sdg,sdg,EnglLa99,def_int_long,0,,,,,
player,201309090sdg,sdg,EnglLa99,pass_defended,0,,,,,
player,201309090sdg,sdg,EnglLa99,sacks,0.0,,,,,
player,201309090sdg,sdg,EnglLa99,tackles_combined,3,,,,,
player,201309090sdg,sdg,EnglLa99,tackles_solo,1,,,,,
player,201309090sdg,sdg,EnglLa99,tackles_assists,2,,,,,
player,201309090sdg,sdg,EnglLa99,tackles_loss,0,,,,,
player,201309090sdg,sdg,EnglLa99,qb_hits,0,,,,,
player,201309090sdg,sdg,EnglLa99,fumbles_rec,0,,,,,
player,201309090sdg,sdg,EnglLa99,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,EnglLa99,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,EnglLa99,fumbles_forced,0,,,,,
player,201309090sdg,sdg,GilcMa00,def_int,0,,,,,
player,201309090sdg,sdg,GilcMa00,def_int_yds,0,,,,,
player,201309090sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201309090sdg,sdg,GilcMa00,def_int_long,0,,,,,
player,201309090sdg,sdg,GilcMa00,pass_defended,0,,,,,
player,201309090sdg,sdg,GilcMa00,sacks,0.0,,,,,
player,201309090sdg,sdg,GilcMa00,tackles_combined,3,,,,,
player,201309090sdg,sdg,GilcMa00,tackles_solo,2,,,,,
player,201309090sdg,sdg,GilcMa00,tackles_assists,1,,,,,
player,201309090sdg,sdg,GilcMa00,tackles_loss,0,,,,,
player,201309090sdg,sdg,GilcMa00,qb_hits,0,,,,,
player,201309090sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201309090sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201309090sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201309090sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201309090sdg,sdg,ReyeKe00,pass_defended,0,,,,,
player,201309090sdg,sdg,ReyeKe00,sacks,0.0,,,,,
player,201309090sdg,sdg,ReyeKe00,tackles_combined,3,,,,,
player,201309090sdg,sdg,ReyeKe00,tackles_solo,2,,,,,
player,201309090sdg,sdg,ReyeKe00,tackles_assists,1,,,,,
player,201309090sdg,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201309090sdg,sdg,ReyeKe00,qb_hits,0,,,,,
player,201309090sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,LiugCo00,def_int,0,,,,,
player,201309090sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201309090sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201309090sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201309090sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201309090sdg,sdg,LiugCo00,sacks,0.0,,,,,
player,201309090sdg,sdg,LiugCo00,tackles_combined,2,,,,,
player,201309090sdg,sdg,LiugCo00,tackles_solo,1,,,,,
player,201309090sdg,sdg,LiugCo00,tackles_assists,1,,,,,
player,201309090sdg,sdg,LiugCo00,tackles_loss,0,,,,,
player,201309090sdg,sdg,LiugCo00,qb_hits,1,,,,,
player,201309090sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,WindMi00,def_int,0,,,,,
player,201309090sdg,sdg,WindMi00,def_int_yds,0,,,,,
player,201309090sdg,sdg,WindMi00,def_int_td,0,,,,,
player,201309090sdg,sdg,WindMi00,def_int_long,0,,,,,
player,201309090sdg,sdg,WindMi00,pass_defended,0,,,,,
player,201309090sdg,sdg,WindMi00,sacks,0.0,,,,,
player,201309090sdg,sdg,WindMi00,tackles_combined,2,,,,,
player,201309090sdg,sdg,WindMi00,tackles_solo,2,,,,,
player,201309090sdg,sdg,WindMi00,tackles_assists,0,,,,,
player,201309090sdg,sdg,WindMi00,tackles_loss,0,,,,,
player,201309090sdg,sdg,WindMi00,qb_hits,0,,,,,
player,201309090sdg,sdg,WindMi00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,WindMi00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,WindMi00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,WindMi00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,GachAn00,def_int,0,,,,,
player,201309090sdg,sdg,GachAn00,def_int_yds,0,,,,,
player,201309090sdg,sdg,GachAn00,def_int_td,0,,,,,
player,201309090sdg,sdg,GachAn00,def_int_long,0,,,,,
player,201309090sdg,sdg,GachAn00,pass_defended,0,,,,,
player,201309090sdg,sdg,GachAn00,sacks,0.0,,,,,
player,201309090sdg,sdg,GachAn00,tackles_combined,1,,,,,
player,201309090sdg,sdg,GachAn00,tackles_solo,1,,,,,
player,201309090sdg,sdg,GachAn00,tackles_assists,0,,,,,
player,201309090sdg,sdg,GachAn00,tackles_loss,0,,,,,
player,201309090sdg,sdg,GachAn00,qb_hits,0,,,,,
player,201309090sdg,sdg,GachAn00,fumbles_rec,0,,,,,
