game,2013,3,20130922,201309220car,nyg,"New York Giants",0,car,"Carolina Panthers",38
player,201309220car,car,SmitAr00,pass_rating,,,,,,
player,201309220car,car,SmitAr00,rush_att,3,,,,,
player,201309220car,car,SmitAr00,rush_yds,0,,,,,
player,201309220car,car,SmitAr00,rush_td,0,,,,,
player,201309220car,car,SmitAr00,rush_long,3,,,,,
player,201309220car,car,SmitAr00,targets,0,,,,,
player,201309220car,car,SmitAr00,rec,0,,,,,
player,201309220car,car,SmitAr00,rec_yds,0,,,,,
player,201309220car,car,SmitAr00,rec_td,0,,,,,
player,201309220car,car,SmitAr00,rec_long,0,,,,,
player,201309220car,car,SmitAr00,fumbles,0,,,,,
player,201309220car,car,SmitAr00,fumbles_lost,0,,,,,
player,201309220car,car,AndeDe00,pass_cmp,0,,,,,
player,201309220car,car,AndeDe00,pass_att,0,,,,,
player,201309220car,car,AndeDe00,pass_yds,0,,,,,
player,201309220car,car,AndeDe00,pass_td,0,,,,,
player,201309220car,car,AndeDe00,pass_int,0,,,,,
player,201309220car,car,AndeDe00,pass_sacked,0,,,,,
player,201309220car,car,AndeDe00,pass_sacked_yds,0,,,,,
player,201309220car,car,AndeDe00,pass_long,0,,,,,
player,201309220car,car,AndeDe00,pass_rating,,,,,,
player,201309220car,car,AndeDe00,rush_att,2,,,,,
player,201309220car,car,AndeDe00,rush_yds,-1,,,,,
player,201309220car,car,AndeDe00,rush_td,0,,,,,
player,201309220car,car,AndeDe00,rush_long,0,,,,,
player,201309220car,car,AndeDe00,targets,0,,,,,
player,201309220car,car,AndeDe00,rec,0,,,,,
player,201309220car,car,AndeDe00,rec_yds,0,,,,,
player,201309220car,car,AndeDe00,rec_td,0,,,,,
player,201309220car,car,AndeDe00,rec_long,0,,,,,
player,201309220car,car,AndeDe00,fumbles,0,,,,,
player,201309220car,car,AndeDe00,fumbles_lost,0,,,,,
player,201309220car,nyg,RossAa99,def_int,1,,,,,
player,201309220car,nyg,RossAa99,def_int_yds,9,,,,,
player,201309220car,nyg,RossAa99,def_int_td,0,,,,,
player,201309220car,nyg,RossAa99,def_int_long,9,,,,,
player,201309220car,nyg,RossAa99,pass_defended,3,,,,,
player,201309220car,nyg,RossAa99,sacks,0.0,,,,,
player,201309220car,nyg,RossAa99,tackles_combined,0,,,,,
player,201309220car,nyg,RossAa99,tackles_solo,0,,,,,
player,201309220car,nyg,RossAa99,tackles_assists,0,,,,,
player,201309220car,nyg,RossAa99,tackles_loss,0,,,,,
player,201309220car,nyg,RossAa99,qb_hits,0,,,,,
player,201309220car,nyg,RossAa99,fumbles_rec,0,,,,,
player,201309220car,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201309220car,nyg,RossAa99,fumbles_forced,0,,,,,
player,201309220car,nyg,KiwaMa20,def_int,0,,,,,
player,201309220car,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201309220car,nyg,KiwaMa20,def_int_td,0,,,,,
player,201309220car,nyg,KiwaMa20,def_int_long,0,,,,,
player,201309220car,nyg,KiwaMa20,pass_defended,0,,,,,
player,201309220car,nyg,KiwaMa20,sacks,1.0,,,,,
player,201309220car,nyg,KiwaMa20,tackles_combined,4,,,,,
player,201309220car,nyg,KiwaMa20,tackles_solo,4,,,,,
player,201309220car,nyg,KiwaMa20,tackles_assists,0,,,,,
player,201309220car,nyg,KiwaMa20,tackles_loss,1,,,,,
player,201309220car,nyg,KiwaMa20,qb_hits,1,,,,,
player,201309220car,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201309220car,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201309220car,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201309220car,nyg,MundRy00,def_int,0,,,,,
player,201309220car,nyg,MundRy00,def_int_yds,0,,,,,
player,201309220car,nyg,MundRy00,def_int_td,0,,,,,
player,201309220car,nyg,MundRy00,def_int_long,0,,,,,
player,201309220car,nyg,MundRy00,pass_defended,1,,,,,
player,201309220car,nyg,MundRy00,sacks,0.0,,,,,
player,201309220car,nyg,MundRy00,tackles_combined,9,,,,,
player,201309220car,nyg,MundRy00,tackles_solo,5,,,,,
player,201309220car,nyg,MundRy00,tackles_assists,4,,,,,
player,201309220car,nyg,MundRy00,tackles_loss,0,,,,,
player,201309220car,nyg,MundRy00,qb_hits,0,,,,,
player,201309220car,nyg,MundRy00,fumbles_rec,0,,,,,
player,201309220car,nyg,MundRy00,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,MundRy00,fumbles_rec_td,0,,,,,
player,201309220car,nyg,MundRy00,fumbles_forced,0,,,,,
player,201309220car,nyg,HerzMa00,def_int,0,,,,,
player,201309220car,nyg,HerzMa00,def_int_yds,0,,,,,
player,201309220car,nyg,HerzMa00,def_int_td,0,,,,,
player,201309220car,nyg,HerzMa00,def_int_long,0,,,,,
player,201309220car,nyg,HerzMa00,pass_defended,0,,,,,
player,201309220car,nyg,HerzMa00,sacks,0.0,,,,,
player,201309220car,nyg,HerzMa00,tackles_combined,8,,,,,
player,201309220car,nyg,HerzMa00,tackles_solo,4,,,,,
player,201309220car,nyg,HerzMa00,tackles_assists,4,,,,,
player,201309220car,nyg,HerzMa00,tackles_loss,0,,,,,
player,201309220car,nyg,HerzMa00,qb_hits,0,,,,,
player,201309220car,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201309220car,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201309220car,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201309220car,nyg,JoseLi99,def_int,0,,,,,
player,201309220car,nyg,JoseLi99,def_int_yds,0,,,,,
player,201309220car,nyg,JoseLi99,def_int_td,0,,,,,
player,201309220car,nyg,JoseLi99,def_int_long,0,,,,,
player,201309220car,nyg,JoseLi99,pass_defended,0,,,,,
player,201309220car,nyg,JoseLi99,sacks,0.0,,,,,
player,201309220car,nyg,JoseLi99,tackles_combined,8,,,,,
player,201309220car,nyg,JoseLi99,tackles_solo,5,,,,,
player,201309220car,nyg,JoseLi99,tackles_assists,3,,,,,
player,201309220car,nyg,JoseLi99,tackles_loss,2,,,,,
player,201309220car,nyg,JoseLi99,qb_hits,0,,,,,
player,201309220car,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201309220car,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201309220car,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201309220car,nyg,RiveKe99,def_int,0,,,,,
player,201309220car,nyg,RiveKe99,def_int_yds,0,,,,,
player,201309220car,nyg,RiveKe99,def_int_td,0,,,,,
player,201309220car,nyg,RiveKe99,def_int_long,0,,,,,
player,201309220car,nyg,RiveKe99,pass_defended,1,,,,,
player,201309220car,nyg,RiveKe99,sacks,0.0,,,,,
player,201309220car,nyg,RiveKe99,tackles_combined,7,,,,,
player,201309220car,nyg,RiveKe99,tackles_solo,2,,,,,
player,201309220car,nyg,RiveKe99,tackles_assists,5,,,,,
player,201309220car,nyg,RiveKe99,tackles_loss,1,,,,,
player,201309220car,nyg,RiveKe99,qb_hits,0,,,,,
player,201309220car,nyg,RiveKe99,fumbles_rec,0,,,,,
player,201309220car,nyg,RiveKe99,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,RiveKe99,fumbles_rec_td,0,,,,,
player,201309220car,nyg,RiveKe99,fumbles_forced,0,,,,,
player,201309220car,nyg,AmukPr00,def_int,0,,,,,
player,201309220car,nyg,AmukPr00,def_int_yds,0,,,,,
player,201309220car,nyg,AmukPr00,def_int_td,0,,,,,
player,201309220car,nyg,AmukPr00,def_int_long,0,,,,,
player,201309220car,nyg,AmukPr00,pass_defended,1,,,,,
player,201309220car,nyg,AmukPr00,sacks,0.0,,,,,
player,201309220car,nyg,AmukPr00,tackles_combined,6,,,,,
player,201309220car,nyg,AmukPr00,tackles_solo,4,,,,,
player,201309220car,nyg,AmukPr00,tackles_assists,2,,,,,
player,201309220car,nyg,AmukPr00,tackles_loss,0,,,,,
player,201309220car,nyg,AmukPr00,qb_hits,0,,,,,
player,201309220car,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201309220car,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201309220car,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201309220car,nyg,PierJa99,def_int,0,,,,,
player,201309220car,nyg,PierJa99,def_int_yds,0,,,,,
player,201309220car,nyg,PierJa99,def_int_td,0,,,,,
player,201309220car,nyg,PierJa99,def_int_long,0,,,,,
player,201309220car,nyg,PierJa99,pass_defended,0,,,,,
player,201309220car,nyg,PierJa99,sacks,0.0,,,,,
player,201309220car,nyg,PierJa99,tackles_combined,5,,,,,
player,201309220car,nyg,PierJa99,tackles_solo,5,,,,,
player,201309220car,nyg,PierJa99,tackles_assists,0,,,,,
player,201309220car,nyg,PierJa99,tackles_loss,1,,,,,
player,201309220car,nyg,PierJa99,qb_hits,0,,,,,
player,201309220car,nyg,PierJa99,fumbles_rec,0,,,,,
player,201309220car,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201309220car,nyg,PierJa99,fumbles_forced,0,,,,,
player,201309220car,nyg,PaysSp00,def_int,0,,,,,
player,201309220car,nyg,PaysSp00,def_int_yds,0,,,,,
player,201309220car,nyg,PaysSp00,def_int_td,0,,,,,
player,201309220car,nyg,PaysSp00,def_int_long,0,,,,,
player,201309220car,nyg,PaysSp00,pass_defended,0,,,,,
player,201309220car,nyg,PaysSp00,sacks,0.0,,,,,
player,201309220car,nyg,PaysSp00,tackles_combined,4,,,,,
player,201309220car,nyg,PaysSp00,tackles_solo,3,,,,,
player,201309220car,nyg,PaysSp00,tackles_assists,1,,,,,
player,201309220car,nyg,PaysSp00,tackles_loss,0,,,,,
player,201309220car,nyg,PaysSp00,qb_hits,0,,,,,
player,201309220car,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201309220car,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201309220car,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201309220car,nyg,RollAn20,def_int,0,,,,,
player,201309220car,nyg,RollAn20,def_int_yds,0,,,,,
player,201309220car,nyg,RollAn20,def_int_td,0,,,,,
player,201309220car,nyg,RollAn20,def_int_long,0,,,,,
player,201309220car,nyg,RollAn20,pass_defended,0,,,,,
player,201309220car,nyg,RollAn20,sacks,0.0,,,,,
player,201309220car,nyg,RollAn20,tackles_combined,4,,,,,
player,201309220car,nyg,RollAn20,tackles_solo,4,,,,,
player,201309220car,nyg,RollAn20,tackles_assists,0,,,,,
player,201309220car,nyg,RollAn20,tackles_loss,0,,,,,
player,201309220car,nyg,RollAn20,qb_hits,0,,,,,
player,201309220car,nyg,RollAn20,fumbles_rec,0,,,,,
player,201309220car,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201309220car,nyg,RollAn20,fumbles_forced,0,,,,,
player,201309220car,nyg,PattMi20,def_int,0,,,,,
player,201309220car,nyg,PattMi20,def_int_yds,0,,,,,
player,201309220car,nyg,PattMi20,def_int_td,0,,,,,
player,201309220car,nyg,PattMi20,def_int_long,0,,,,,
player,201309220car,nyg,PattMi20,pass_defended,0,,,,,
player,201309220car,nyg,PattMi20,sacks,0.0,,,,,
player,201309220car,nyg,PattMi20,tackles_combined,3,,,,,
player,201309220car,nyg,PattMi20,tackles_solo,2,,,,,
player,201309220car,nyg,PattMi20,tackles_assists,1,,,,,
player,201309220car,nyg,PattMi20,tackles_loss,0,,,,,
player,201309220car,nyg,PattMi20,qb_hits,0,,,,,
player,201309220car,nyg,PattMi20,fumbles_rec,0,,,,,
player,201309220car,nyg,PattMi20,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,PattMi20,fumbles_rec_td,0,,,,,
player,201309220car,nyg,PattMi20,fumbles_forced,0,,,,,
player,201309220car,nyg,MoorDa01,def_int,0,,,,,
player,201309220car,nyg,MoorDa01,def_int_yds,0,,,,,
player,201309220car,nyg,MoorDa01,def_int_td,0,,,,,
player,201309220car,nyg,MoorDa01,def_int_long,0,,,,,
player,201309220car,nyg,MoorDa01,pass_defended,0,,,,,
player,201309220car,nyg,MoorDa01,sacks,0.0,,,,,
player,201309220car,nyg,MoorDa01,tackles_combined,2,,,,,
player,201309220car,nyg,MoorDa01,tackles_solo,0,,,,,
player,201309220car,nyg,MoorDa01,tackles_assists,2,,,,,
player,201309220car,nyg,MoorDa01,tackles_loss,0,,,,,
player,201309220car,nyg,MoorDa01,qb_hits,0,,,,,
player,201309220car,nyg,MoorDa01,fumbles_rec,0,,,,,
player,201309220car,nyg,MoorDa01,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,MoorDa01,fumbles_rec_td,0,,,,,
player,201309220car,nyg,MoorDa01,fumbles_forced,0,,,,,
player,201309220car,nyg,TuckJu20,def_int,0,,,,,
player,201309220car,nyg,TuckJu20,def_int_yds,0,,,,,
player,201309220car,nyg,TuckJu20,def_int_td,0,,,,,
player,201309220car,nyg,TuckJu20,def_int_long,0,,,,,
player,201309220car,nyg,TuckJu20,pass_defended,0,,,,,
player,201309220car,nyg,TuckJu20,sacks,0.0,,,,,
player,201309220car,nyg,TuckJu20,tackles_combined,2,,,,,
player,201309220car,nyg,TuckJu20,tackles_solo,2,,,,,
player,201309220car,nyg,TuckJu20,tackles_assists,0,,,,,
player,201309220car,nyg,TuckJu20,tackles_loss,2,,,,,
player,201309220car,nyg,TuckJu20,qb_hits,0,,,,,
player,201309220car,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201309220car,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201309220car,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201309220car,nyg,WillJa02,def_int,0,,,,,
player,201309220car,nyg,WillJa02,def_int_yds,0,,,,,
player,201309220car,nyg,WillJa02,def_int_td,0,,,,,
player,201309220car,nyg,WillJa02,def_int_long,0,,,,,
player,201309220car,nyg,WillJa02,pass_defended,0,,,,,
player,201309220car,nyg,WillJa02,sacks,0.0,,,,,
player,201309220car,nyg,WillJa02,tackles_combined,2,,,,,
player,201309220car,nyg,WillJa02,tackles_solo,1,,,,,
player,201309220car,nyg,WillJa02,tackles_assists,1,,,,,
player,201309220car,nyg,WillJa02,tackles_loss,0,,,,,
player,201309220car,nyg,WillJa02,qb_hits,0,,,,,
player,201309220car,nyg,WillJa02,fumbles_rec,0,,,,,
player,201309220car,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201309220car,nyg,WillJa02,fumbles_forced,0,,,,,
player,201309220car,nyg,JenkCu20,def_int,0,,,,,
player,201309220car,nyg,JenkCu20,def_int_yds,0,,,,,
player,201309220car,nyg,JenkCu20,def_int_td,0,,,,,
player,201309220car,nyg,JenkCu20,def_int_long,0,,,,,
player,201309220car,nyg,JenkCu20,pass_defended,0,,,,,
player,201309220car,nyg,JenkCu20,sacks,0.0,,,,,
player,201309220car,nyg,JenkCu20,tackles_combined,1,,,,,
player,201309220car,nyg,JenkCu20,tackles_solo,0,,,,,
player,201309220car,nyg,JenkCu20,tackles_assists,1,,,,,
player,201309220car,nyg,JenkCu20,tackles_loss,0,,,,,
player,201309220car,nyg,JenkCu20,qb_hits,0,,,,,
player,201309220car,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201309220car,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201309220car,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201309220car,nyg,RogeSh99,def_int,0,,,,,
player,201309220car,nyg,RogeSh99,def_int_yds,0,,,,,
player,201309220car,nyg,RogeSh99,def_int_td,0,,,,,
player,201309220car,nyg,RogeSh99,def_int_long,0,,,,,
player,201309220car,nyg,RogeSh99,pass_defended,0,,,,,
player,201309220car,nyg,RogeSh99,sacks,0.0,,,,,
player,201309220car,nyg,RogeSh99,tackles_combined,1,,,,,
player,201309220car,nyg,RogeSh99,tackles_solo,1,,,,,
player,201309220car,nyg,RogeSh99,tackles_assists,0,,,,,
player,201309220car,nyg,RogeSh99,tackles_loss,0,,,,,
player,201309220car,nyg,RogeSh99,qb_hits,0,,,,,
player,201309220car,nyg,RogeSh99,fumbles_rec,0,,,,,
player,201309220car,nyg,RogeSh99,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,RogeSh99,fumbles_rec_td,0,,,,,
player,201309220car,nyg,RogeSh99,fumbles_forced,0,,,,,
player,201309220car,nyg,DonnLa00,def_int,0,,,,,
player,201309220car,nyg,DonnLa00,def_int_yds,0,,,,,
player,201309220car,nyg,DonnLa00,def_int_td,0,,,,,
player,201309220car,nyg,DonnLa00,def_int_long,0,,,,,
player,201309220car,nyg,DonnLa00,pass_defended,0,,,,,
player,201309220car,nyg,DonnLa00,sacks,0.0,,,,,
player,201309220car,nyg,DonnLa00,tackles_combined,0,,,,,
player,201309220car,nyg,DonnLa00,tackles_solo,0,,,,,
player,201309220car,nyg,DonnLa00,tackles_assists,0,,,,,
player,201309220car,nyg,DonnLa00,tackles_loss,0,,,,,
player,201309220car,nyg,DonnLa00,qb_hits,0,,,,,
player,201309220car,nyg,DonnLa00,fumbles_rec,1,,,,,
player,201309220car,nyg,DonnLa00,fumbles_rec_yds,0,,,,,
player,201309220car,nyg,DonnLa00,fumbles_rec_td,0,,,,,
player,201309220car,nyg,DonnLa00,fumbles_forced,0,,,,,
player,201309220car,car,LestRo01,def_int,1,,,,,
player,201309220car,car,LestRo01,def_int_yds,5,,,,,
player,201309220car,car,LestRo01,def_int_td,0,,,,,
player,201309220car,car,LestRo01,def_int_long,5,,,,,
player,201309220car,car,LestRo01,pass_defended,1,,,,,
player,201309220car,car,LestRo01,sacks,0.0,,,,,
player,201309220car,car,LestRo01,tackles_combined,5,,,,,
player,201309220car,car,LestRo01,tackles_solo,3,,,,,
player,201309220car,car,LestRo01,tackles_assists,2,,,,,
player,201309220car,car,LestRo01,tackles_loss,0,,,,,
player,201309220car,car,LestRo01,qb_hits,0,,,,,
player,201309220car,car,LestRo01,fumbles_rec,1,,,,,
player,201309220car,car,LestRo01,fumbles_rec_yds,0,,,,,
player,201309220car,car,LestRo01,fumbles_rec_td,0,,,,,
player,201309220car,car,LestRo01,fumbles_forced,0,,,,,
player,201309220car,car,WhitMe00,def_int,1,,,,,
player,201309220car,car,WhitMe00,def_int_yds,1,,,,,
player,201309220car,car,WhitMe00,def_int_td,0,,,,,
player,201309220car,car,WhitMe00,def_int_long,1,,,,,
player,201309220car,car,WhitMe00,pass_defended,1,,,,,
player,201309220car,car,WhitMe00,sacks,0.0,,,,,
player,201309220car,car,WhitMe00,tackles_combined,2,,,,,
player,201309220car,car,WhitMe00,tackles_solo,2,,,,,
player,201309220car,car,WhitMe00,tackles_assists,0,,,,,
player,201309220car,car,WhitMe00,tackles_loss,0,,,,,
player,201309220car,car,WhitMe00,qb_hits,0,,,,,
player,201309220car,car,WhitMe00,fumbles_rec,0,,,,,
player,201309220car,car,WhitMe00,fumbles_rec_yds,0,,,,,
player,201309220car,car,WhitMe00,fumbles_rec_td,0,,,,,
player,201309220car,car,WhitMe00,fumbles_forced,1,,,,,
player,201309220car,car,HardGr99,def_int,0,,,,,
player,201309220car,car,HardGr99,def_int_yds,0,,,,,
player,201309220car,car,HardGr99,def_int_td,0,,,,,
player,201309220car,car,HardGr99,def_int_long,0,,,,,
player,201309220car,car,HardGr99,pass_defended,0,,,,,
player,201309220car,car,HardGr99,sacks,3.0,,,,,
player,201309220car,car,HardGr99,tackles_combined,8,,,,,
player,201309220car,car,HardGr99,tackles_solo,5,,,,,
player,201309220car,car,HardGr99,tackles_assists,3,,,,,
player,201309220car,car,HardGr99,tackles_loss,3,,,,,
player,201309220car,car,HardGr99,qb_hits,3,,,,,
player,201309220car,car,HardGr99,fumbles_rec,0,,,,,
player,201309220car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201309220car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201309220car,car,HardGr99,fumbles_forced,0,,,,,
player,201309220car,car,DaviTh20,def_int,0,,,,,
player,201309220car,car,DaviTh20,def_int_yds,0,,,,,
player,201309220car,car,DaviTh20,def_int_td,0,,,,,
player,201309220car,car,DaviTh20,def_int_long,0,,,,,
player,201309220car,car,DaviTh20,pass_defended,0,,,,,
player,201309220car,car,DaviTh20,sacks,1.0,,,,,
player,201309220car,car,DaviTh20,tackles_combined,5,,,,,
player,201309220car,car,DaviTh20,tackles_solo,2,,,,,
player,201309220car,car,DaviTh20,tackles_assists,3,,,,,
player,201309220car,car,DaviTh20,tackles_loss,2,,,,,
player,201309220car,car,DaviTh20,qb_hits,1,,,,,
player,201309220car,car,DaviTh20,fumbles_rec,0,,,,,
player,201309220car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201309220car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201309220car,car,DaviTh20,fumbles_forced,0,,,,,
player,201309220car,car,JohnCh98,def_int,0,,,,,
player,201309220car,car,JohnCh98,def_int_yds,0,,,,,
player,201309220car,car,JohnCh98,def_int_td,0,,,,,
player,201309220car,car,JohnCh98,def_int_long,0,,,,,
player,201309220car,car,JohnCh98,pass_defended,0,,,,,
player,201309220car,car,JohnCh98,sacks,1.0,,,,,
player,201309220car,car,JohnCh98,tackles_combined,4,,,,,
player,201309220car,car,JohnCh98,tackles_solo,2,,,,,
player,201309220car,car,JohnCh98,tackles_assists,2,,,,,
player,201309220car,car,JohnCh98,tackles_loss,1,,,,,
player,201309220car,car,JohnCh98,qb_hits,3,,,,,
player,201309220car,car,JohnCh98,fumbles_rec,0,,,,,
player,201309220car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201309220car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201309220car,car,JohnCh98,fumbles_forced,0,,,,,
player,201309220car,car,ShorKa00,def_int,0,,,,,
player,201309220car,car,ShorKa00,def_int_yds,0,,,,,
player,201309220car,car,ShorKa00,def_int_td,0,,,,,
player,201309220car,car,ShorKa00,def_int_long,0,,,,,
player,201309220car,car,ShorKa00,pass_defended,0,,,,,
player,201309220car,car,ShorKa00,sacks,1.0,,,,,
player,201309220car,car,ShorKa00,tackles_combined,4,,,,,
player,201309220car,car,ShorKa00,tackles_solo,2,,,,,
player,201309220car,car,ShorKa00,tackles_assists,2,,,,,
player,201309220car,car,ShorKa00,tackles_loss,1,,,,,
player,201309220car,car,ShorKa00,qb_hits,1,,,,,
player,201309220car,car,ShorKa00,fumbles_rec,0,,,,,
player,201309220car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201309220car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201309220car,car,ShorKa00,fumbles_forced,0,,,,,
player,201309220car,car,LotuSt00,def_int,0,,,,,
player,201309220car,car,LotuSt00,def_int_yds,0,,,,,
player,201309220car,car,LotuSt00,def_int_td,0,,,,,
player,201309220car,car,LotuSt00,def_int_long,0,,,,,
player,201309220car,car,LotuSt00,pass_defended,0,,,,,
player,201309220car,car,LotuSt00,sacks,1.0,,,,,
player,201309220car,car,LotuSt00,tackles_combined,2,,,,,
player,201309220car,car,LotuSt00,tackles_solo,1,,,,,
player,201309220car,car,LotuSt00,tackles_assists,1,,,,,
player,201309220car,car,LotuSt00,tackles_loss,1,,,,,
player,201309220car,car,LotuSt00,qb_hits,1,,,,,
player,201309220car,car,LotuSt00,fumbles_rec,0,,,,,
player,201309220car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201309220car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201309220car,car,LotuSt00,fumbles_forced,0,,,,,
player,201309220car,car,KuecLu00,def_int,0,,,,,
player,201309220car,car,KuecLu00,def_int_yds,0,,,,,
player,201309220car,car,KuecLu00,def_int_td,0,,,,,
player,201309220car,car,KuecLu00,def_int_long,0,,,,,
player,201309220car,car,KuecLu00,pass_defended,0,,,,,
player,201309220car,car,KuecLu00,sacks,0.0,,,,,
player,201309220car,car,KuecLu00,tackles_combined,6,,,,,
player,201309220car,car,KuecLu00,tackles_solo,1,,,,,
player,201309220car,car,KuecLu00,tackles_assists,5,,,,,
player,201309220car,car,KuecLu00,tackles_loss,0,,,,,
player,201309220car,car,KuecLu00,qb_hits,0,,,,,
player,201309220car,car,KuecLu00,fumbles_rec,0,,,,,
player,201309220car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201309220car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201309220car,car,KuecLu00,fumbles_forced,0,,,,,
player,201309220car,car,AddiMa00,def_int,0,,,,,
player,201309220car,car,AddiMa00,def_int_yds,0,,,,,
player,201309220car,car,AddiMa00,def_int_td,0,,,,,
player,201309220car,car,AddiMa00,def_int_long,0,,,,,
player,201309220car,car,AddiMa00,pass_defended,0,,,,,
player,201309220car,car,AddiMa00,sacks,0.0,,,,,
player,201309220car,car,AddiMa00,tackles_combined,3,,,,,
player,201309220car,car,AddiMa00,tackles_solo,2,,,,,
player,201309220car,car,AddiMa00,tackles_assists,1,,,,,
player,201309220car,car,AddiMa00,tackles_loss,0,,,,,
player,201309220car,car,AddiMa00,qb_hits,0,,,,,
player,201309220car,car,AddiMa00,fumbles_rec,0,,,,,
player,201309220car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201309220car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201309220car,car,AddiMa00,fumbles_forced,0,,,,,
player,201309220car,car,MunnCa99,def_int,0,,,,,
player,201309220car,car,MunnCa99,def_int_yds,0,,,,,
player,201309220car,car,MunnCa99,def_int_td,0,,,,,
player,201309220car,car,MunnCa99,def_int_long,0,,,,,
player,201309220car,car,MunnCa99,pass_defended,1,,,,,
player,201309220car,car,MunnCa99,sacks,0.0,,,,,
player,201309220car,car,MunnCa99,tackles_combined,3,,,,,
player,201309220car,car,MunnCa99,tackles_solo,2,,,,,
player,201309220car,car,MunnCa99,tackles_assists,1,,,,,
player,201309220car,car,MunnCa99,tackles_loss,0,,,,,
player,201309220car,car,MunnCa99,qb_hits,0,,,,,
player,201309220car,car,MunnCa99,fumbles_rec,0,,,,,
player,201309220car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201309220car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201309220car,car,MunnCa99,fumbles_forced,0,,,,,
player,201309220car,car,BlacCh21,def_int,0,,,,,
player,201309220car,car,BlacCh21,def_int_yds,0,,,,,
player,201309220car,car,BlacCh21,def_int_td,0,,,,,
player,201309220car,car,BlacCh21,def_int_long,0,,,,,
player,201309220car,car,BlacCh21,pass_defended,0,,,,,
player,201309220car,car,BlacCh21,sacks,0.0,,,,,
player,201309220car,car,BlacCh21,tackles_combined,2,,,,,
player,201309220car,car,BlacCh21,tackles_solo,1,,,,,
player,201309220car,car,BlacCh21,tackles_assists,1,,,,,
player,201309220car,car,BlacCh21,tackles_loss,0,,,,,
player,201309220car,car,BlacCh21,qb_hits,0,,,,,
player,201309220car,car,BlacCh21,fumbles_rec,0,,,,,
player,201309220car,car,BlacCh21,fumbles_rec_yds,0,,,,,
player,201309220car,car,BlacCh21,fumbles_rec_td,0,,,,,
player,201309220car,car,BlacCh21,fumbles_forced,0,,,,,
