game,2013,13,20131201,201312010sfo,ram,"St. Louis Rams",13,sfo,"San Francisco 49ers",23
player,201312010sfo,ram,LangKe98,def_int_long,0,,,,,
player,201312010sfo,ram,LangKe98,pass_defended,1,,,,,
player,201312010sfo,ram,LangKe98,sacks,1.0,,,,,
player,201312010sfo,ram,LangKe98,tackles_combined,2,,,,,
player,201312010sfo,ram,LangKe98,tackles_solo,2,,,,,
player,201312010sfo,ram,LangKe98,tackles_assists,0,,,,,
player,201312010sfo,ram,LangKe98,tackles_loss,1,,,,,
player,201312010sfo,ram,LangKe98,qb_hits,1,,,,,
player,201312010sfo,ram,LangKe98,fumbles_rec,0,,,,,
player,201312010sfo,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,LangKe98,fumbles_forced,0,,,,,
player,201312010sfo,ram,OgleAl00,def_int,0,,,,,
player,201312010sfo,ram,OgleAl00,def_int_yds,0,,,,,
player,201312010sfo,ram,OgleAl00,def_int_td,0,,,,,
player,201312010sfo,ram,OgleAl00,def_int_long,0,,,,,
player,201312010sfo,ram,OgleAl00,pass_defended,0,,,,,
player,201312010sfo,ram,OgleAl00,sacks,0.0,,,,,
player,201312010sfo,ram,OgleAl00,tackles_combined,10,,,,,
player,201312010sfo,ram,OgleAl00,tackles_solo,7,,,,,
player,201312010sfo,ram,OgleAl00,tackles_assists,3,,,,,
player,201312010sfo,ram,OgleAl00,tackles_loss,1,,,,,
player,201312010sfo,ram,OgleAl00,qb_hits,0,,,,,
player,201312010sfo,ram,OgleAl00,fumbles_rec,0,,,,,
player,201312010sfo,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,OgleAl00,fumbles_forced,1,,,,,
player,201312010sfo,ram,LaurJa99,def_int,0,,,,,
player,201312010sfo,ram,LaurJa99,def_int_yds,0,,,,,
player,201312010sfo,ram,LaurJa99,def_int_td,0,,,,,
player,201312010sfo,ram,LaurJa99,def_int_long,0,,,,,
player,201312010sfo,ram,LaurJa99,pass_defended,0,,,,,
player,201312010sfo,ram,LaurJa99,sacks,0.0,,,,,
player,201312010sfo,ram,LaurJa99,tackles_combined,9,,,,,
player,201312010sfo,ram,LaurJa99,tackles_solo,6,,,,,
player,201312010sfo,ram,LaurJa99,tackles_assists,3,,,,,
player,201312010sfo,ram,LaurJa99,tackles_loss,1,,,,,
player,201312010sfo,ram,LaurJa99,qb_hits,0,,,,,
player,201312010sfo,ram,LaurJa99,fumbles_rec,0,,,,,
player,201312010sfo,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,LaurJa99,fumbles_forced,0,,,,,
player,201312010sfo,ram,McDoTJ00,def_int,0,,,,,
player,201312010sfo,ram,McDoTJ00,def_int_yds,0,,,,,
player,201312010sfo,ram,McDoTJ00,def_int_td,0,,,,,
player,201312010sfo,ram,McDoTJ00,def_int_long,0,,,,,
player,201312010sfo,ram,McDoTJ00,pass_defended,1,,,,,
player,201312010sfo,ram,McDoTJ00,sacks,0.0,,,,,
player,201312010sfo,ram,McDoTJ00,tackles_combined,5,,,,,
player,201312010sfo,ram,McDoTJ00,tackles_solo,4,,,,,
player,201312010sfo,ram,McDoTJ00,tackles_assists,1,,,,,
player,201312010sfo,ram,McDoTJ00,tackles_loss,1,,,,,
player,201312010sfo,ram,McDoTJ00,qb_hits,0,,,,,
player,201312010sfo,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201312010sfo,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201312010sfo,ram,DunbJo20,def_int,0,,,,,
player,201312010sfo,ram,DunbJo20,def_int_yds,0,,,,,
player,201312010sfo,ram,DunbJo20,def_int_td,0,,,,,
player,201312010sfo,ram,DunbJo20,def_int_long,0,,,,,
player,201312010sfo,ram,DunbJo20,pass_defended,0,,,,,
player,201312010sfo,ram,DunbJo20,sacks,0.0,,,,,
player,201312010sfo,ram,DunbJo20,tackles_combined,4,,,,,
player,201312010sfo,ram,DunbJo20,tackles_solo,4,,,,,
player,201312010sfo,ram,DunbJo20,tackles_assists,0,,,,,
player,201312010sfo,ram,DunbJo20,tackles_loss,2,,,,,
player,201312010sfo,ram,DunbJo20,qb_hits,0,,,,,
player,201312010sfo,ram,DunbJo20,fumbles_rec,0,,,,,
player,201312010sfo,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,DunbJo20,fumbles_forced,0,,,,,
player,201312010sfo,ram,McLeRo00,def_int,0,,,,,
player,201312010sfo,ram,McLeRo00,def_int_yds,0,,,,,
player,201312010sfo,ram,McLeRo00,def_int_td,0,,,,,
player,201312010sfo,ram,McLeRo00,def_int_long,0,,,,,
player,201312010sfo,ram,McLeRo00,pass_defended,0,,,,,
player,201312010sfo,ram,McLeRo00,sacks,0.0,,,,,
player,201312010sfo,ram,McLeRo00,tackles_combined,4,,,,,
player,201312010sfo,ram,McLeRo00,tackles_solo,3,,,,,
player,201312010sfo,ram,McLeRo00,tackles_assists,1,,,,,
player,201312010sfo,ram,McLeRo00,tackles_loss,0,,,,,
player,201312010sfo,ram,McLeRo00,qb_hits,0,,,,,
player,201312010sfo,ram,McLeRo00,fumbles_rec,1,,,,,
player,201312010sfo,ram,McLeRo00,fumbles_rec_yds,9,,,,,
player,201312010sfo,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,McLeRo00,fumbles_forced,0,,,,,
player,201312010sfo,ram,JohnTr05,def_int,0,,,,,
player,201312010sfo,ram,JohnTr05,def_int_yds,0,,,,,
player,201312010sfo,ram,JohnTr05,def_int_td,0,,,,,
player,201312010sfo,ram,JohnTr05,def_int_long,0,,,,,
player,201312010sfo,ram,JohnTr05,pass_defended,1,,,,,
player,201312010sfo,ram,JohnTr05,sacks,0.0,,,,,
player,201312010sfo,ram,JohnTr05,tackles_combined,3,,,,,
player,201312010sfo,ram,JohnTr05,tackles_solo,3,,,,,
player,201312010sfo,ram,JohnTr05,tackles_assists,0,,,,,
player,201312010sfo,ram,JohnTr05,tackles_loss,0,,,,,
player,201312010sfo,ram,JohnTr05,qb_hits,0,,,,,
player,201312010sfo,ram,JohnTr05,fumbles_rec,0,,,,,
player,201312010sfo,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,JohnTr05,fumbles_forced,0,,,,,
player,201312010sfo,ram,LongCh99,def_int,0,,,,,
player,201312010sfo,ram,LongCh99,def_int_yds,0,,,,,
player,201312010sfo,ram,LongCh99,def_int_td,0,,,,,
player,201312010sfo,ram,LongCh99,def_int_long,0,,,,,
player,201312010sfo,ram,LongCh99,pass_defended,0,,,,,
player,201312010sfo,ram,LongCh99,sacks,0.0,,,,,
player,201312010sfo,ram,LongCh99,tackles_combined,3,,,,,
player,201312010sfo,ram,LongCh99,tackles_solo,3,,,,,
player,201312010sfo,ram,LongCh99,tackles_assists,0,,,,,
player,201312010sfo,ram,LongCh99,tackles_loss,0,,,,,
player,201312010sfo,ram,LongCh99,qb_hits,0,,,,,
player,201312010sfo,ram,LongCh99,fumbles_rec,0,,,,,
player,201312010sfo,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,LongCh99,fumbles_forced,0,,,,,
player,201312010sfo,ram,QuinRo00,def_int,0,,,,,
player,201312010sfo,ram,QuinRo00,def_int_yds,0,,,,,
player,201312010sfo,ram,QuinRo00,def_int_td,0,,,,,
player,201312010sfo,ram,QuinRo00,def_int_long,0,,,,,
player,201312010sfo,ram,QuinRo00,pass_defended,0,,,,,
player,201312010sfo,ram,QuinRo00,sacks,0.0,,,,,
player,201312010sfo,ram,QuinRo00,tackles_combined,3,,,,,
player,201312010sfo,ram,QuinRo00,tackles_solo,3,,,,,
player,201312010sfo,ram,QuinRo00,tackles_assists,0,,,,,
player,201312010sfo,ram,QuinRo00,tackles_loss,1,,,,,
player,201312010sfo,ram,QuinRo00,qb_hits,0,,,,,
player,201312010sfo,ram,QuinRo00,fumbles_rec,0,,,,,
player,201312010sfo,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,QuinRo00,fumbles_forced,0,,,,,
player,201312010sfo,ram,SimsEu99,def_int,0,,,,,
player,201312010sfo,ram,SimsEu99,def_int_yds,0,,,,,
player,201312010sfo,ram,SimsEu99,def_int_td,0,,,,,
player,201312010sfo,ram,SimsEu99,def_int_long,0,,,,,
player,201312010sfo,ram,SimsEu99,pass_defended,0,,,,,
player,201312010sfo,ram,SimsEu99,sacks,0.0,,,,,
player,201312010sfo,ram,SimsEu99,tackles_combined,3,,,,,
player,201312010sfo,ram,SimsEu99,tackles_solo,3,,,,,
player,201312010sfo,ram,SimsEu99,tackles_assists,0,,,,,
player,201312010sfo,ram,SimsEu99,tackles_loss,1,,,,,
player,201312010sfo,ram,SimsEu99,qb_hits,0,,,,,
player,201312010sfo,ram,SimsEu99,fumbles_rec,0,,,,,
player,201312010sfo,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,SimsEu99,fumbles_forced,0,,,,,
player,201312010sfo,ram,StewDa00,def_int,0,,,,,
player,201312010sfo,ram,StewDa00,def_int_yds,0,,,,,
player,201312010sfo,ram,StewDa00,def_int_td,0,,,,,
player,201312010sfo,ram,StewDa00,def_int_long,0,,,,,
player,201312010sfo,ram,StewDa00,pass_defended,0,,,,,
player,201312010sfo,ram,StewDa00,sacks,0.0,,,,,
player,201312010sfo,ram,StewDa00,tackles_combined,3,,,,,
player,201312010sfo,ram,StewDa00,tackles_solo,2,,,,,
player,201312010sfo,ram,StewDa00,tackles_assists,1,,,,,
player,201312010sfo,ram,StewDa00,tackles_loss,0,,,,,
player,201312010sfo,ram,StewDa00,qb_hits,0,,,,,
player,201312010sfo,ram,StewDa00,fumbles_rec,0,,,,,
player,201312010sfo,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,StewDa00,fumbles_forced,0,,,,,
player,201312010sfo,ram,JenkJa03,def_int,0,,,,,
player,201312010sfo,ram,JenkJa03,def_int_yds,0,,,,,
player,201312010sfo,ram,JenkJa03,def_int_td,0,,,,,
player,201312010sfo,ram,JenkJa03,def_int_long,0,,,,,
player,201312010sfo,ram,JenkJa03,pass_defended,2,,,,,
player,201312010sfo,ram,JenkJa03,sacks,0.0,,,,,
player,201312010sfo,ram,JenkJa03,tackles_combined,2,,,,,
player,201312010sfo,ram,JenkJa03,tackles_solo,2,,,,,
player,201312010sfo,ram,JenkJa03,tackles_assists,0,,,,,
player,201312010sfo,ram,JenkJa03,tackles_loss,0,,,,,
player,201312010sfo,ram,JenkJa03,qb_hits,0,,,,,
player,201312010sfo,ram,JenkJa03,fumbles_rec,0,,,,,
player,201312010sfo,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,JenkJa03,fumbles_forced,0,,,,,
player,201312010sfo,ram,ArmsRa01,def_int,0,,,,,
player,201312010sfo,ram,ArmsRa01,def_int_yds,0,,,,,
player,201312010sfo,ram,ArmsRa01,def_int_td,0,,,,,
player,201312010sfo,ram,ArmsRa01,def_int_long,0,,,,,
player,201312010sfo,ram,ArmsRa01,pass_defended,0,,,,,
player,201312010sfo,ram,ArmsRa01,sacks,0.0,,,,,
player,201312010sfo,ram,ArmsRa01,tackles_combined,1,,,,,
player,201312010sfo,ram,ArmsRa01,tackles_solo,0,,,,,
player,201312010sfo,ram,ArmsRa01,tackles_assists,1,,,,,
player,201312010sfo,ram,ArmsRa01,tackles_loss,0,,,,,
player,201312010sfo,ram,ArmsRa01,qb_hits,0,,,,,
player,201312010sfo,ram,ArmsRa01,fumbles_rec,0,,,,,
player,201312010sfo,ram,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,ArmsRa01,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,ArmsRa01,fumbles_forced,0,,,,,
player,201312010sfo,ram,ConrMa00,def_int,0,,,,,
player,201312010sfo,ram,ConrMa00,def_int_yds,0,,,,,
player,201312010sfo,ram,ConrMa00,def_int_td,0,,,,,
player,201312010sfo,ram,ConrMa00,def_int_long,0,,,,,
player,201312010sfo,ram,ConrMa00,pass_defended,0,,,,,
player,201312010sfo,ram,ConrMa00,sacks,0.0,,,,,
player,201312010sfo,ram,ConrMa00,tackles_combined,1,,,,,
player,201312010sfo,ram,ConrMa00,tackles_solo,0,,,,,
player,201312010sfo,ram,ConrMa00,tackles_assists,1,,,,,
player,201312010sfo,ram,ConrMa00,tackles_loss,0,,,,,
player,201312010sfo,ram,ConrMa00,qb_hits,0,,,,,
player,201312010sfo,ram,ConrMa00,fumbles_rec,0,,,,,
player,201312010sfo,ram,ConrMa00,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,ConrMa00,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,ConrMa00,fumbles_forced,0,,,,,
player,201312010sfo,ram,DaviCo02,def_int,0,,,,,
player,201312010sfo,ram,DaviCo02,def_int_yds,0,,,,,
player,201312010sfo,ram,DaviCo02,def_int_td,0,,,,,
player,201312010sfo,ram,DaviCo02,def_int_long,0,,,,,
player,201312010sfo,ram,DaviCo02,pass_defended,0,,,,,
player,201312010sfo,ram,DaviCo02,sacks,0.0,,,,,
player,201312010sfo,ram,DaviCo02,tackles_combined,1,,,,,
player,201312010sfo,ram,DaviCo02,tackles_solo,1,,,,,
player,201312010sfo,ram,DaviCo02,tackles_assists,0,,,,,
player,201312010sfo,ram,DaviCo02,tackles_loss,0,,,,,
player,201312010sfo,ram,DaviCo02,qb_hits,0,,,,,
player,201312010sfo,ram,DaviCo02,fumbles_rec,0,,,,,
player,201312010sfo,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,DaviCo02,fumbles_forced,0,,,,,
player,201312010sfo,ram,GiorMa20,def_int,0,,,,,
player,201312010sfo,ram,GiorMa20,def_int_yds,0,,,,,
player,201312010sfo,ram,GiorMa20,def_int_td,0,,,,,
player,201312010sfo,ram,GiorMa20,def_int_long,0,,,,,
player,201312010sfo,ram,GiorMa20,pass_defended,0,,,,,
player,201312010sfo,ram,GiorMa20,sacks,0.0,,,,,
player,201312010sfo,ram,GiorMa20,tackles_combined,1,,,,,
player,201312010sfo,ram,GiorMa20,tackles_solo,1,,,,,
player,201312010sfo,ram,GiorMa20,tackles_assists,0,,,,,
player,201312010sfo,ram,GiorMa20,tackles_loss,0,,,,,
player,201312010sfo,ram,GiorMa20,qb_hits,0,,,,,
player,201312010sfo,ram,GiorMa20,fumbles_rec,0,,,,,
player,201312010sfo,ram,GiorMa20,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,GiorMa20,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,GiorMa20,fumbles_forced,0,,,,,
player,201312010sfo,ram,ReynCh00,def_int,0,,,,,
player,201312010sfo,ram,ReynCh00,def_int_yds,0,,,,,
player,201312010sfo,ram,ReynCh00,def_int_td,0,,,,,
player,201312010sfo,ram,ReynCh00,def_int_long,0,,,,,
player,201312010sfo,ram,ReynCh00,pass_defended,0,,,,,
player,201312010sfo,ram,ReynCh00,sacks,0.0,,,,,
player,201312010sfo,ram,ReynCh00,tackles_combined,1,,,,,
player,201312010sfo,ram,ReynCh00,tackles_solo,1,,,,,
player,201312010sfo,ram,ReynCh00,tackles_assists,0,,,,,
player,201312010sfo,ram,ReynCh00,tackles_loss,0,,,,,
player,201312010sfo,ram,ReynCh00,qb_hits,0,,,,,
player,201312010sfo,ram,ReynCh00,fumbles_rec,0,,,,,
player,201312010sfo,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201312010sfo,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201312010sfo,ram,ReynCh00,fumbles_forced,0,,,,,
player,201312010sfo,sfo,RogeCa20,def_int,1,,,,,
player,201312010sfo,sfo,RogeCa20,def_int_yds,3,,,,,
player,201312010sfo,sfo,RogeCa20,def_int_td,0,,,,,
player,201312010sfo,sfo,RogeCa20,def_int_long,3,,,,,
player,201312010sfo,sfo,RogeCa20,pass_defended,1,,,,,
player,201312010sfo,sfo,RogeCa20,sacks,0.0,,,,,
player,201312010sfo,sfo,RogeCa20,tackles_combined,1,,,,,
player,201312010sfo,sfo,RogeCa20,tackles_solo,1,,,,,
player,201312010sfo,sfo,RogeCa20,tackles_assists,0,,,,,
player,201312010sfo,sfo,RogeCa20,tackles_loss,0,,,,,
player,201312010sfo,sfo,RogeCa20,qb_hits,0,,,,,
player,201312010sfo,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201312010sfo,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201312010sfo,sfo,BowmNa99,def_int,0,,,,,
player,201312010sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201312010sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201312010sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201312010sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201312010sfo,sfo,BowmNa99,sacks,1.0,,,,,
player,201312010sfo,sfo,BowmNa99,tackles_combined,11,,,,,
player,201312010sfo,sfo,BowmNa99,tackles_solo,10,,,,,
player,201312010sfo,sfo,BowmNa99,tackles_assists,1,,,,,
player,201312010sfo,sfo,BowmNa99,tackles_loss,1,,,,,
player,201312010sfo,sfo,BowmNa99,qb_hits,1,,,,,
player,201312010sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201312010sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201312010sfo,sfo,WillPa98,def_int,0,,,,,
player,201312010sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201312010sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201312010sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201312010sfo,sfo,WillPa98,pass_defended,0,,,,,
player,201312010sfo,sfo,WillPa98,sacks,1.0,,,,,
player,201312010sfo,sfo,WillPa98,tackles_combined,3,,,,,
player,201312010sfo,sfo,WillPa98,tackles_solo,2,,,,,
player,201312010sfo,sfo,WillPa98,tackles_assists,1,,,,,
player,201312010sfo,sfo,WillPa98,tackles_loss,1,,,,,
player,201312010sfo,sfo,WillPa98,qb_hits,1,,,,,
player,201312010sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201312010sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201312010sfo,sfo,McDoRa99,def_int,0,,,,,
player,201312010sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201312010sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201312010sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201312010sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201312010sfo,sfo,McDoRa99,sacks,1.0,,,,,
player,201312010sfo,sfo,McDoRa99,tackles_combined,1,,,,,
player,201312010sfo,sfo,McDoRa99,tackles_solo,1,,,,,
player,201312010sfo,sfo,McDoRa99,tackles_assists,0,,,,,
player,201312010sfo,sfo,McDoRa99,tackles_loss,1,,,,,
player,201312010sfo,sfo,McDoRa99,qb_hits,1,,,,,
player,201312010sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201312010sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201312010sfo,sfo,WhitDo20,def_int,0,,,,,
player,201312010sfo,sfo,WhitDo20,def_int_yds,0,,,,,
player,201312010sfo,sfo,WhitDo20,def_int_td,0,,,,,
player,201312010sfo,sfo,WhitDo20,def_int_long,0,,,,,
player,201312010sfo,sfo,WhitDo20,pass_defended,0,,,,,
player,201312010sfo,sfo,WhitDo20,sacks,0.0,,,,,
player,201312010sfo,sfo,WhitDo20,tackles_combined,9,,,,,
player,201312010sfo,sfo,WhitDo20,tackles_solo,7,,,,,
player,201312010sfo,sfo,WhitDo20,tackles_assists,2,,,,,
player,201312010sfo,sfo,WhitDo20,tackles_loss,0,,,,,
player,201312010sfo,sfo,WhitDo20,qb_hits,0,,,,,
player,201312010sfo,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201312010sfo,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201312010sfo,sfo,DorsGl99,def_int,0,,,,,
player,201312010sfo,sfo,DorsGl99,def_int_yds,0,,,,,
player,201312010sfo,sfo,DorsGl99,def_int_td,0,,,,,
player,201312010sfo,sfo,DorsGl99,def_int_long,0,,,,,
player,201312010sfo,sfo,DorsGl99,pass_defended,0,,,,,
player,201312010sfo,sfo,DorsGl99,sacks,0.0,,,,,
player,201312010sfo,sfo,DorsGl99,tackles_combined,6,,,,,
player,201312010sfo,sfo,DorsGl99,tackles_solo,5,,,,,
player,201312010sfo,sfo,DorsGl99,tackles_assists,1,,,,,
player,201312010sfo,sfo,DorsGl99,tackles_loss,0,,,,,
player,201312010sfo,sfo,DorsGl99,qb_hits,1,,,,,
player,201312010sfo,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201312010sfo,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201312010sfo,sfo,ReidEr00,def_int,0,,,,,
player,201312010sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201312010sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201312010sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201312010sfo,sfo,ReidEr00,pass_defended,1,,,,,
player,201312010sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201312010sfo,sfo,ReidEr00,tackles_combined,5,,,,,
player,201312010sfo,sfo,ReidEr00,tackles_solo,3,,,,,
player,201312010sfo,sfo,ReidEr00,tackles_assists,2,,,,,
player,201312010sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201312010sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201312010sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201312010sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201312010sfo,sfo,DobbDe00,def_int,0,,,,,
player,201312010sfo,sfo,DobbDe00,def_int_yds,0,,,,,
player,201312010sfo,sfo,DobbDe00,def_int_td,0,,,,,
player,201312010sfo,sfo,DobbDe00,def_int_long,0,,,,,
player,201312010sfo,sfo,DobbDe00,pass_defended,0,,,,,
player,201312010sfo,sfo,DobbDe00,sacks,0.0,,,,,
player,201312010sfo,sfo,DobbDe00,tackles_combined,4,,,,,
player,201312010sfo,sfo,DobbDe00,tackles_solo,2,,,,,
player,201312010sfo,sfo,DobbDe00,tackles_assists,2,,,,,
player,201312010sfo,sfo,DobbDe00,tackles_loss,0,,,,,
player,201312010sfo,sfo,DobbDe00,qb_hits,0,,,,,
player,201312010sfo,sfo,DobbDe00,fumbles_rec,0,,,,,
player,201312010sfo,sfo,DobbDe00,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,DobbDe00,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,DobbDe00,fumbles_forced,0,,,,,
player,201312010sfo,sfo,WilhMi00,def_int,0,,,,,
player,201312010sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201312010sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201312010sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201312010sfo,sfo,WilhMi00,pass_defended,0,,,,,
player,201312010sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201312010sfo,sfo,WilhMi00,tackles_combined,4,,,,,
player,201312010sfo,sfo,WilhMi00,tackles_solo,4,,,,,
player,201312010sfo,sfo,WilhMi00,tackles_assists,0,,,,,
player,201312010sfo,sfo,WilhMi00,tackles_loss,0,,,,,
player,201312010sfo,sfo,WilhMi00,qb_hits,0,,,,,
player,201312010sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201312010sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201312010sfo,sfo,WrigEr99,def_int,0,,,,,
player,201312010sfo,sfo,WrigEr99,def_int_yds,0,,,,,
player,201312010sfo,sfo,WrigEr99,def_int_td,0,,,,,
player,201312010sfo,sfo,WrigEr99,def_int_long,0,,,,,
player,201312010sfo,sfo,WrigEr99,pass_defended,0,,,,,
player,201312010sfo,sfo,WrigEr99,sacks,0.0,,,,,
player,201312010sfo,sfo,WrigEr99,tackles_combined,3,,,,,
player,201312010sfo,sfo,WrigEr99,tackles_solo,3,,,,,
player,201312010sfo,sfo,WrigEr99,tackles_assists,0,,,,,
player,201312010sfo,sfo,WrigEr99,tackles_loss,0,,,,,
player,201312010sfo,sfo,WrigEr99,qb_hits,0,,,,,
player,201312010sfo,sfo,WrigEr99,fumbles_rec,0,,,,,
player,201312010sfo,sfo,WrigEr99,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,WrigEr99,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,WrigEr99,fumbles_forced,0,,,,,
player,201312010sfo,sfo,DixoAn00,def_int,0,,,,,
player,201312010sfo,sfo,DixoAn00,def_int_yds,0,,,,,
player,201312010sfo,sfo,DixoAn00,def_int_td,0,,,,,
player,201312010sfo,sfo,DixoAn00,def_int_long,0,,,,,
player,201312010sfo,sfo,DixoAn00,pass_defended,0,,,,,
player,201312010sfo,sfo,DixoAn00,sacks,0.0,,,,,
player,201312010sfo,sfo,DixoAn00,tackles_combined,2,,,,,
player,201312010sfo,sfo,DixoAn00,tackles_solo,2,,,,,
player,201312010sfo,sfo,DixoAn00,tackles_assists,0,,,,,
player,201312010sfo,sfo,DixoAn00,tackles_loss,1,,,,,
player,201312010sfo,sfo,DixoAn00,qb_hits,0,,,,,
player,201312010sfo,sfo,DixoAn00,fumbles_rec,0,,,,,
player,201312010sfo,sfo,DixoAn00,fumbles_rec_yds,0,,,,,
player,201312010sfo,sfo,DixoAn00,fumbles_rec_td,0,,,,,
player,201312010sfo,sfo,DixoAn00,fumbles_forced,0,,,,,
