game,2013,2,20130915,201309150kan,dal,"Dallas Cowboys",16,kan,"Kansas City Chiefs",17
player,201309150kan,dal,ChurBa99,tackles_loss,0,,,,,
player,201309150kan,dal,ChurBa99,qb_hits,0,,,,,
player,201309150kan,dal,ChurBa99,fumbles_rec,0,,,,,
player,201309150kan,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201309150kan,dal,ChurBa99,fumbles_forced,0,,,,,
player,201309150kan,dal,CarrBr99,def_int,0,,,,,
player,201309150kan,dal,CarrBr99,def_int_yds,0,,,,,
player,201309150kan,dal,CarrBr99,def_int_td,0,,,,,
player,201309150kan,dal,CarrBr99,def_int_long,0,,,,,
player,201309150kan,dal,CarrBr99,pass_defended,0,,,,,
player,201309150kan,dal,CarrBr99,sacks,0.0,,,,,
player,201309150kan,dal,CarrBr99,tackles_combined,5,,,,,
player,201309150kan,dal,CarrBr99,tackles_solo,4,,,,,
player,201309150kan,dal,CarrBr99,tackles_assists,1,,,,,
player,201309150kan,dal,CarrBr99,tackles_loss,0,,,,,
player,201309150kan,dal,CarrBr99,qb_hits,0,,,,,
player,201309150kan,dal,CarrBr99,fumbles_rec,0,,,,,
player,201309150kan,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201309150kan,dal,CarrBr99,fumbles_forced,0,,,,,
player,201309150kan,dal,AlleWi21,def_int,0,,,,,
player,201309150kan,dal,AlleWi21,def_int_yds,0,,,,,
player,201309150kan,dal,AlleWi21,def_int_td,0,,,,,
player,201309150kan,dal,AlleWi21,def_int_long,0,,,,,
player,201309150kan,dal,AlleWi21,pass_defended,1,,,,,
player,201309150kan,dal,AlleWi21,sacks,0.0,,,,,
player,201309150kan,dal,AlleWi21,tackles_combined,4,,,,,
player,201309150kan,dal,AlleWi21,tackles_solo,2,,,,,
player,201309150kan,dal,AlleWi21,tackles_assists,2,,,,,
player,201309150kan,dal,AlleWi21,tackles_loss,0,,,,,
player,201309150kan,dal,AlleWi21,qb_hits,0,,,,,
player,201309150kan,dal,AlleWi21,fumbles_rec,0,,,,,
player,201309150kan,dal,AlleWi21,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,AlleWi21,fumbles_rec_td,0,,,,,
player,201309150kan,dal,AlleWi21,fumbles_forced,0,,,,,
player,201309150kan,dal,HaydNi99,def_int,0,,,,,
player,201309150kan,dal,HaydNi99,def_int_yds,0,,,,,
player,201309150kan,dal,HaydNi99,def_int_td,0,,,,,
player,201309150kan,dal,HaydNi99,def_int_long,0,,,,,
player,201309150kan,dal,HaydNi99,pass_defended,0,,,,,
player,201309150kan,dal,HaydNi99,sacks,0.0,,,,,
player,201309150kan,dal,HaydNi99,tackles_combined,4,,,,,
player,201309150kan,dal,HaydNi99,tackles_solo,3,,,,,
player,201309150kan,dal,HaydNi99,tackles_assists,1,,,,,
player,201309150kan,dal,HaydNi99,tackles_loss,0,,,,,
player,201309150kan,dal,HaydNi99,qb_hits,0,,,,,
player,201309150kan,dal,HaydNi99,fumbles_rec,0,,,,,
player,201309150kan,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201309150kan,dal,HaydNi99,fumbles_forced,0,,,,,
player,201309150kan,dal,LeexSe99,def_int,0,,,,,
player,201309150kan,dal,LeexSe99,def_int_yds,0,,,,,
player,201309150kan,dal,LeexSe99,def_int_td,0,,,,,
player,201309150kan,dal,LeexSe99,def_int_long,0,,,,,
player,201309150kan,dal,LeexSe99,pass_defended,0,,,,,
player,201309150kan,dal,LeexSe99,sacks,0.0,,,,,
player,201309150kan,dal,LeexSe99,tackles_combined,4,,,,,
player,201309150kan,dal,LeexSe99,tackles_solo,3,,,,,
player,201309150kan,dal,LeexSe99,tackles_assists,1,,,,,
player,201309150kan,dal,LeexSe99,tackles_loss,0,,,,,
player,201309150kan,dal,LeexSe99,qb_hits,0,,,,,
player,201309150kan,dal,LeexSe99,fumbles_rec,0,,,,,
player,201309150kan,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201309150kan,dal,LeexSe99,fumbles_forced,0,,,,,
player,201309150kan,dal,ScanOr99,def_int,0,,,,,
player,201309150kan,dal,ScanOr99,def_int_yds,0,,,,,
player,201309150kan,dal,ScanOr99,def_int_td,0,,,,,
player,201309150kan,dal,ScanOr99,def_int_long,0,,,,,
player,201309150kan,dal,ScanOr99,pass_defended,0,,,,,
player,201309150kan,dal,ScanOr99,sacks,0.0,,,,,
player,201309150kan,dal,ScanOr99,tackles_combined,4,,,,,
player,201309150kan,dal,ScanOr99,tackles_solo,4,,,,,
player,201309150kan,dal,ScanOr99,tackles_assists,0,,,,,
player,201309150kan,dal,ScanOr99,tackles_loss,0,,,,,
player,201309150kan,dal,ScanOr99,qb_hits,0,,,,,
player,201309150kan,dal,ScanOr99,fumbles_rec,0,,,,,
player,201309150kan,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201309150kan,dal,ScanOr99,fumbles_forced,0,,,,,
player,201309150kan,dal,SelvGe99,def_int,0,,,,,
player,201309150kan,dal,SelvGe99,def_int_yds,0,,,,,
player,201309150kan,dal,SelvGe99,def_int_td,0,,,,,
player,201309150kan,dal,SelvGe99,def_int_long,0,,,,,
player,201309150kan,dal,SelvGe99,pass_defended,0,,,,,
player,201309150kan,dal,SelvGe99,sacks,0.0,,,,,
player,201309150kan,dal,SelvGe99,tackles_combined,4,,,,,
player,201309150kan,dal,SelvGe99,tackles_solo,4,,,,,
player,201309150kan,dal,SelvGe99,tackles_assists,0,,,,,
player,201309150kan,dal,SelvGe99,tackles_loss,1,,,,,
player,201309150kan,dal,SelvGe99,qb_hits,0,,,,,
player,201309150kan,dal,SelvGe99,fumbles_rec,0,,,,,
player,201309150kan,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201309150kan,dal,SelvGe99,fumbles_forced,0,,,,,
player,201309150kan,dal,DuraJu99,def_int,0,,,,,
player,201309150kan,dal,DuraJu99,def_int_yds,0,,,,,
player,201309150kan,dal,DuraJu99,def_int_td,0,,,,,
player,201309150kan,dal,DuraJu99,def_int_long,0,,,,,
player,201309150kan,dal,DuraJu99,pass_defended,0,,,,,
player,201309150kan,dal,DuraJu99,sacks,0.0,,,,,
player,201309150kan,dal,DuraJu99,tackles_combined,3,,,,,
player,201309150kan,dal,DuraJu99,tackles_solo,2,,,,,
player,201309150kan,dal,DuraJu99,tackles_assists,1,,,,,
player,201309150kan,dal,DuraJu99,tackles_loss,0,,,,,
player,201309150kan,dal,DuraJu99,qb_hits,0,,,,,
player,201309150kan,dal,DuraJu99,fumbles_rec,0,,,,,
player,201309150kan,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201309150kan,dal,DuraJu99,fumbles_forced,0,,,,,
player,201309150kan,dal,McCrDa00,def_int,0,,,,,
player,201309150kan,dal,McCrDa00,def_int_yds,0,,,,,
player,201309150kan,dal,McCrDa00,def_int_td,0,,,,,
player,201309150kan,dal,McCrDa00,def_int_long,0,,,,,
player,201309150kan,dal,McCrDa00,pass_defended,0,,,,,
player,201309150kan,dal,McCrDa00,sacks,0.0,,,,,
player,201309150kan,dal,McCrDa00,tackles_combined,2,,,,,
player,201309150kan,dal,McCrDa00,tackles_solo,2,,,,,
player,201309150kan,dal,McCrDa00,tackles_assists,0,,,,,
player,201309150kan,dal,McCrDa00,tackles_loss,0,,,,,
player,201309150kan,dal,McCrDa00,qb_hits,0,,,,,
player,201309150kan,dal,McCrDa00,fumbles_rec,0,,,,,
player,201309150kan,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201309150kan,dal,McCrDa00,fumbles_forced,0,,,,,
player,201309150kan,dal,SpenAn99,def_int,0,,,,,
player,201309150kan,dal,SpenAn99,def_int_yds,0,,,,,
player,201309150kan,dal,SpenAn99,def_int_td,0,,,,,
player,201309150kan,dal,SpenAn99,def_int_long,0,,,,,
player,201309150kan,dal,SpenAn99,pass_defended,0,,,,,
player,201309150kan,dal,SpenAn99,sacks,0.0,,,,,
player,201309150kan,dal,SpenAn99,tackles_combined,2,,,,,
player,201309150kan,dal,SpenAn99,tackles_solo,2,,,,,
player,201309150kan,dal,SpenAn99,tackles_assists,0,,,,,
player,201309150kan,dal,SpenAn99,tackles_loss,0,,,,,
player,201309150kan,dal,SpenAn99,qb_hits,1,,,,,
player,201309150kan,dal,SpenAn99,fumbles_rec,0,,,,,
player,201309150kan,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201309150kan,dal,SpenAn99,fumbles_forced,0,,,,,
player,201309150kan,dal,HarrDw00,def_int,0,,,,,
player,201309150kan,dal,HarrDw00,def_int_yds,0,,,,,
player,201309150kan,dal,HarrDw00,def_int_td,0,,,,,
player,201309150kan,dal,HarrDw00,def_int_long,0,,,,,
player,201309150kan,dal,HarrDw00,pass_defended,0,,,,,
player,201309150kan,dal,HarrDw00,sacks,0.0,,,,,
player,201309150kan,dal,HarrDw00,tackles_combined,1,,,,,
player,201309150kan,dal,HarrDw00,tackles_solo,1,,,,,
player,201309150kan,dal,HarrDw00,tackles_assists,0,,,,,
player,201309150kan,dal,HarrDw00,tackles_loss,0,,,,,
player,201309150kan,dal,HarrDw00,qb_hits,0,,,,,
player,201309150kan,dal,HarrDw00,fumbles_rec,0,,,,,
player,201309150kan,dal,HarrDw00,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,HarrDw00,fumbles_rec_td,0,,,,,
player,201309150kan,dal,HarrDw00,fumbles_forced,0,,,,,
player,201309150kan,dal,HollDe01,def_int,0,,,,,
player,201309150kan,dal,HollDe01,def_int_yds,0,,,,,
player,201309150kan,dal,HollDe01,def_int_td,0,,,,,
player,201309150kan,dal,HollDe01,def_int_long,0,,,,,
player,201309150kan,dal,HollDe01,pass_defended,0,,,,,
player,201309150kan,dal,HollDe01,sacks,0.0,,,,,
player,201309150kan,dal,HollDe01,tackles_combined,1,,,,,
player,201309150kan,dal,HollDe01,tackles_solo,1,,,,,
player,201309150kan,dal,HollDe01,tackles_assists,0,,,,,
player,201309150kan,dal,HollDe01,tackles_loss,0,,,,,
player,201309150kan,dal,HollDe01,qb_hits,0,,,,,
player,201309150kan,dal,HollDe01,fumbles_rec,0,,,,,
player,201309150kan,dal,HollDe01,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,HollDe01,fumbles_rec_td,0,,,,,
player,201309150kan,dal,HollDe01,fumbles_forced,0,,,,,
player,201309150kan,dal,WilcJ.00,def_int,0,,,,,
player,201309150kan,dal,WilcJ.00,def_int_yds,0,,,,,
player,201309150kan,dal,WilcJ.00,def_int_td,0,,,,,
player,201309150kan,dal,WilcJ.00,def_int_long,0,,,,,
player,201309150kan,dal,WilcJ.00,pass_defended,0,,,,,
player,201309150kan,dal,WilcJ.00,sacks,0.0,,,,,
player,201309150kan,dal,WilcJ.00,tackles_combined,1,,,,,
player,201309150kan,dal,WilcJ.00,tackles_solo,1,,,,,
player,201309150kan,dal,WilcJ.00,tackles_assists,0,,,,,
player,201309150kan,dal,WilcJ.00,tackles_loss,0,,,,,
player,201309150kan,dal,WilcJ.00,qb_hits,0,,,,,
player,201309150kan,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201309150kan,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201309150kan,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201309150kan,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201309150kan,kan,PoexDo00,def_int,0,,,,,
player,201309150kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201309150kan,kan,PoexDo00,def_int_td,0,,,,,
player,201309150kan,kan,PoexDo00,def_int_long,0,,,,,
player,201309150kan,kan,PoexDo00,pass_defended,0,,,,,
player,201309150kan,kan,PoexDo00,sacks,2.0,,,,,
player,201309150kan,kan,PoexDo00,tackles_combined,4,,,,,
player,201309150kan,kan,PoexDo00,tackles_solo,4,,,,,
player,201309150kan,kan,PoexDo00,tackles_assists,0,,,,,
player,201309150kan,kan,PoexDo00,tackles_loss,2,,,,,
player,201309150kan,kan,PoexDo00,qb_hits,2,,,,,
player,201309150kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201309150kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201309150kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201309150kan,kan,ParkRo01,def_int,0,,,,,
player,201309150kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201309150kan,kan,ParkRo01,def_int_td,0,,,,,
player,201309150kan,kan,ParkRo01,def_int_long,0,,,,,
player,201309150kan,kan,ParkRo01,pass_defended,0,,,,,
player,201309150kan,kan,ParkRo01,sacks,1.0,,,,,
player,201309150kan,kan,ParkRo01,tackles_combined,1,,,,,
player,201309150kan,kan,ParkRo01,tackles_solo,1,,,,,
player,201309150kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201309150kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201309150kan,kan,ParkRo01,qb_hits,0,,,,,
player,201309150kan,kan,ParkRo01,fumbles_rec,1,,,,,
player,201309150kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201309150kan,kan,ParkRo01,fumbles_forced,1,,,,,
player,201309150kan,kan,FlowBr99,def_int,0,,,,,
player,201309150kan,kan,FlowBr99,def_int_yds,0,,,,,
player,201309150kan,kan,FlowBr99,def_int_td,0,,,,,
player,201309150kan,kan,FlowBr99,def_int_long,0,,,,,
player,201309150kan,kan,FlowBr99,pass_defended,0,,,,,
player,201309150kan,kan,FlowBr99,sacks,0.0,,,,,
player,201309150kan,kan,FlowBr99,tackles_combined,10,,,,,
player,201309150kan,kan,FlowBr99,tackles_solo,10,,,,,
player,201309150kan,kan,FlowBr99,tackles_assists,0,,,,,
player,201309150kan,kan,FlowBr99,tackles_loss,1,,,,,
player,201309150kan,kan,FlowBr99,qb_hits,0,,,,,
player,201309150kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201309150kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201309150kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201309150kan,kan,JohnDe25,def_int,0,,,,,
player,201309150kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201309150kan,kan,JohnDe25,def_int_td,0,,,,,
player,201309150kan,kan,JohnDe25,def_int_long,0,,,,,
player,201309150kan,kan,JohnDe25,pass_defended,0,,,,,
player,201309150kan,kan,JohnDe25,sacks,0.0,,,,,
player,201309150kan,kan,JohnDe25,tackles_combined,6,,,,,
player,201309150kan,kan,JohnDe25,tackles_solo,5,,,,,
player,201309150kan,kan,JohnDe25,tackles_assists,1,,,,,
player,201309150kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201309150kan,kan,JohnDe25,qb_hits,0,,,,,
player,201309150kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201309150kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201309150kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201309150kan,kan,HousJu00,def_int,0,,,,,
player,201309150kan,kan,HousJu00,def_int_yds,0,,,,,
player,201309150kan,kan,HousJu00,def_int_td,0,,,,,
player,201309150kan,kan,HousJu00,def_int_long,0,,,,,
player,201309150kan,kan,HousJu00,pass_defended,0,,,,,
player,201309150kan,kan,HousJu00,sacks,0.0,,,,,
player,201309150kan,kan,HousJu00,tackles_combined,5,,,,,
player,201309150kan,kan,HousJu00,tackles_solo,5,,,,,
player,201309150kan,kan,HousJu00,tackles_assists,0,,,,,
player,201309150kan,kan,HousJu00,tackles_loss,0,,,,,
player,201309150kan,kan,HousJu00,qb_hits,0,,,,,
player,201309150kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201309150kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201309150kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201309150kan,kan,JordAk99,def_int,0,,,,,
player,201309150kan,kan,JordAk99,def_int_yds,0,,,,,
player,201309150kan,kan,JordAk99,def_int_td,0,,,,,
player,201309150kan,kan,JordAk99,def_int_long,0,,,,,
player,201309150kan,kan,JordAk99,pass_defended,0,,,,,
player,201309150kan,kan,JordAk99,sacks,0.0,,,,,
player,201309150kan,kan,JordAk99,tackles_combined,5,,,,,
player,201309150kan,kan,JordAk99,tackles_solo,4,,,,,
player,201309150kan,kan,JordAk99,tackles_assists,1,,,,,
player,201309150kan,kan,JordAk99,tackles_loss,0,,,,,
player,201309150kan,kan,JordAk99,qb_hits,0,,,,,
player,201309150kan,kan,JordAk99,fumbles_rec,0,,,,,
player,201309150kan,kan,JordAk99,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,JordAk99,fumbles_rec_td,0,,,,,
player,201309150kan,kan,JordAk99,fumbles_forced,1,,,,,
player,201309150kan,kan,SmitSe99,def_int,0,,,,,
player,201309150kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201309150kan,kan,SmitSe99,def_int_td,0,,,,,
player,201309150kan,kan,SmitSe99,def_int_long,0,,,,,
player,201309150kan,kan,SmitSe99,pass_defended,0,,,,,
player,201309150kan,kan,SmitSe99,sacks,0.0,,,,,
player,201309150kan,kan,SmitSe99,tackles_combined,4,,,,,
player,201309150kan,kan,SmitSe99,tackles_solo,4,,,,,
player,201309150kan,kan,SmitSe99,tackles_assists,0,,,,,
player,201309150kan,kan,SmitSe99,tackles_loss,0,,,,,
player,201309150kan,kan,SmitSe99,qb_hits,0,,,,,
player,201309150kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201309150kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201309150kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201309150kan,kan,AbduHu99,def_int,0,,,,,
player,201309150kan,kan,AbduHu99,def_int_yds,0,,,,,
player,201309150kan,kan,AbduHu99,def_int_td,0,,,,,
player,201309150kan,kan,AbduHu99,def_int_long,0,,,,,
player,201309150kan,kan,AbduHu99,pass_defended,1,,,,,
player,201309150kan,kan,AbduHu99,sacks,0.0,,,,,
player,201309150kan,kan,AbduHu99,tackles_combined,3,,,,,
player,201309150kan,kan,AbduHu99,tackles_solo,2,,,,,
player,201309150kan,kan,AbduHu99,tackles_assists,1,,,,,
player,201309150kan,kan,AbduHu99,tackles_loss,0,,,,,
player,201309150kan,kan,AbduHu99,qb_hits,0,,,,,
player,201309150kan,kan,AbduHu99,fumbles_rec,0,,,,,
player,201309150kan,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201309150kan,kan,AbduHu99,fumbles_forced,0,,,,,
player,201309150kan,kan,HaliTa20,def_int,0,,,,,
player,201309150kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201309150kan,kan,HaliTa20,def_int_td,0,,,,,
player,201309150kan,kan,HaliTa20,def_int_long,0,,,,,
player,201309150kan,kan,HaliTa20,pass_defended,0,,,,,
player,201309150kan,kan,HaliTa20,sacks,0.0,,,,,
player,201309150kan,kan,HaliTa20,tackles_combined,3,,,,,
player,201309150kan,kan,HaliTa20,tackles_solo,3,,,,,
player,201309150kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201309150kan,kan,HaliTa20,tackles_loss,0,,,,,
player,201309150kan,kan,HaliTa20,qb_hits,1,,,,,
player,201309150kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201309150kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201309150kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201309150kan,kan,BerrEr99,def_int,0,,,,,
player,201309150kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201309150kan,kan,BerrEr99,def_int_td,0,,,,,
player,201309150kan,kan,BerrEr99,def_int_long,0,,,,,
player,201309150kan,kan,BerrEr99,pass_defended,0,,,,,
player,201309150kan,kan,BerrEr99,sacks,0.0,,,,,
player,201309150kan,kan,BerrEr99,tackles_combined,2,,,,,
player,201309150kan,kan,BerrEr99,tackles_solo,2,,,,,
player,201309150kan,kan,BerrEr99,tackles_assists,0,,,,,
player,201309150kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201309150kan,kan,BerrEr99,qb_hits,0,,,,,
player,201309150kan,kan,BerrEr99,fumbles_rec,1,,,,,
player,201309150kan,kan,BerrEr99,fumbles_rec_yds,22,,,,,
player,201309150kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201309150kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201309150kan,kan,DempQu99,def_int,0,,,,,
player,201309150kan,kan,DempQu99,def_int_yds,0,,,,,
player,201309150kan,kan,DempQu99,def_int_td,0,,,,,
player,201309150kan,kan,DempQu99,def_int_long,0,,,,,
player,201309150kan,kan,DempQu99,pass_defended,0,,,,,
player,201309150kan,kan,DempQu99,sacks,0.0,,,,,
player,201309150kan,kan,DempQu99,tackles_combined,2,,,,,
player,201309150kan,kan,DempQu99,tackles_solo,1,,,,,
player,201309150kan,kan,DempQu99,tackles_assists,1,,,,,
player,201309150kan,kan,DempQu99,tackles_loss,0,,,,,
player,201309150kan,kan,DempQu99,qb_hits,0,,,,,
player,201309150kan,kan,DempQu99,fumbles_rec,0,,,,,
player,201309150kan,kan,DempQu99,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,DempQu99,fumbles_rec_td,0,,,,,
player,201309150kan,kan,DempQu99,fumbles_forced,0,,,,,
player,201309150kan,kan,JackTy98,def_int,0,,,,,
player,201309150kan,kan,JackTy98,def_int_yds,0,,,,,
player,201309150kan,kan,JackTy98,def_int_td,0,,,,,
player,201309150kan,kan,JackTy98,def_int_long,0,,,,,
player,201309150kan,kan,JackTy98,pass_defended,2,,,,,
player,201309150kan,kan,JackTy98,sacks,0.0,,,,,
player,201309150kan,kan,JackTy98,tackles_combined,2,,,,,
player,201309150kan,kan,JackTy98,tackles_solo,1,,,,,
player,201309150kan,kan,JackTy98,tackles_assists,1,,,,,
player,201309150kan,kan,JackTy98,tackles_loss,0,,,,,
player,201309150kan,kan,JackTy98,qb_hits,0,,,,,
player,201309150kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201309150kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201309150kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201309150kan,kan,LewiKe00,def_int,0,,,,,
player,201309150kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201309150kan,kan,LewiKe00,def_int_td,0,,,,,
player,201309150kan,kan,LewiKe00,def_int_long,0,,,,,
player,201309150kan,kan,LewiKe00,pass_defended,1,,,,,
player,201309150kan,kan,LewiKe00,sacks,0.0,,,,,
player,201309150kan,kan,LewiKe00,tackles_combined,2,,,,,
player,201309150kan,kan,LewiKe00,tackles_solo,2,,,,,
player,201309150kan,kan,LewiKe00,tackles_assists,0,,,,,
player,201309150kan,kan,LewiKe00,tackles_loss,1,,,,,
player,201309150kan,kan,LewiKe00,qb_hits,0,,,,,
player,201309150kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201309150kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201309150kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201309150kan,kan,AlleJe01,def_int,0,,,,,
player,201309150kan,kan,AlleJe01,def_int_yds,0,,,,,
player,201309150kan,kan,AlleJe01,def_int_td,0,,,,,
player,201309150kan,kan,AlleJe01,def_int_long,0,,,,,
player,201309150kan,kan,AlleJe01,pass_defended,0,,,,,
player,201309150kan,kan,AlleJe01,sacks,0.0,,,,,
player,201309150kan,kan,AlleJe01,tackles_combined,1,,,,,
player,201309150kan,kan,AlleJe01,tackles_solo,1,,,,,
player,201309150kan,kan,AlleJe01,tackles_assists,0,,,,,
player,201309150kan,kan,AlleJe01,tackles_loss,0,,,,,
player,201309150kan,kan,AlleJe01,qb_hits,0,,,,,
player,201309150kan,kan,AlleJe01,fumbles_rec,0,,,,,
player,201309150kan,kan,AlleJe01,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,AlleJe01,fumbles_rec_td,0,,,,,
player,201309150kan,kan,AlleJe01,fumbles_forced,0,,,,,
player,201309150kan,kan,CoopMa00,def_int,0,,,,,
player,201309150kan,kan,CoopMa00,def_int_yds,0,,,,,
player,201309150kan,kan,CoopMa00,def_int_td,0,,,,,
player,201309150kan,kan,CoopMa00,def_int_long,0,,,,,
player,201309150kan,kan,CoopMa00,pass_defended,0,,,,,
player,201309150kan,kan,CoopMa00,sacks,0.0,,,,,
player,201309150kan,kan,CoopMa00,tackles_combined,1,,,,,
player,201309150kan,kan,CoopMa00,tackles_solo,1,,,,,
player,201309150kan,kan,CoopMa00,tackles_assists,0,,,,,
player,201309150kan,kan,CoopMa00,tackles_loss,0,,,,,
player,201309150kan,kan,CoopMa00,qb_hits,0,,,,,
player,201309150kan,kan,CoopMa00,fumbles_rec,0,,,,,
player,201309150kan,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,CoopMa00,fumbles_rec_td,0,,,,,
player,201309150kan,kan,CoopMa00,fumbles_forced,0,,,,,
player,201309150kan,kan,DeViMi99,def_int,0,,,,,
player,201309150kan,kan,DeViMi99,def_int_yds,0,,,,,
player,201309150kan,kan,DeViMi99,def_int_td,0,,,,,
player,201309150kan,kan,DeViMi99,def_int_long,0,,,,,
player,201309150kan,kan,DeViMi99,pass_defended,0,,,,,
player,201309150kan,kan,DeViMi99,sacks,0.0,,,,,
player,201309150kan,kan,DeViMi99,tackles_combined,1,,,,,
player,201309150kan,kan,DeViMi99,tackles_solo,0,,,,,
player,201309150kan,kan,DeViMi99,tackles_assists,1,,,,,
player,201309150kan,kan,DeViMi99,tackles_loss,0,,,,,
player,201309150kan,kan,DeViMi99,qb_hits,0,,,,,
player,201309150kan,kan,DeViMi99,fumbles_rec,0,,,,,
player,201309150kan,kan,DeViMi99,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,DeViMi99,fumbles_rec_td,0,,,,,
player,201309150kan,kan,DeViMi99,fumbles_forced,0,,,,,
player,201309150kan,kan,ToriAn20,def_int,0,,,,,
player,201309150kan,kan,ToriAn20,def_int_yds,0,,,,,
player,201309150kan,kan,ToriAn20,def_int_td,0,,,,,
player,201309150kan,kan,ToriAn20,def_int_long,0,,,,,
player,201309150kan,kan,ToriAn20,pass_defended,0,,,,,
player,201309150kan,kan,ToriAn20,sacks,0.0,,,,,
player,201309150kan,kan,ToriAn20,tackles_combined,1,,,,,
player,201309150kan,kan,ToriAn20,tackles_solo,1,,,,,
player,201309150kan,kan,ToriAn20,tackles_assists,0,,,,,
player,201309150kan,kan,ToriAn20,tackles_loss,0,,,,,
