game,2013,7,20131020,201310200kan,htx,"Houston Texans",16,kan,"Kansas City Chiefs",17
player,201310200kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201310200kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201310200kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201310200kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201310200kan,htx,MartKe01,kick_ret,1,,,,,
player,201310200kan,htx,MartKe01,kick_ret_yds,22,,,,,
player,201310200kan,htx,MartKe01,kick_ret_yds_per_ret,22.0,,,,,
player,201310200kan,htx,MartKe01,kick_ret_td,0,,,,,
player,201310200kan,htx,MartKe01,kick_ret_long,22,,,,,
player,201310200kan,htx,MartKe01,punt_ret,1,,,,,
player,201310200kan,htx,MartKe01,punt_ret_yds,6,,,,,
player,201310200kan,htx,MartKe01,punt_ret_yds_per_ret,6.0,,,,,
player,201310200kan,htx,MartKe01,punt_ret_td,0,,,,,
player,201310200kan,htx,MartKe01,punt_ret_long,6,,,,,
player,201310200kan,kan,McClDe00,kick_ret,0,,,,,
player,201310200kan,kan,McClDe00,kick_ret_yds,0,,,,,
player,201310200kan,kan,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201310200kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201310200kan,kan,McClDe00,kick_ret_long,0,,,,,
player,201310200kan,kan,McClDe00,punt_ret,4,,,,,
player,201310200kan,kan,McClDe00,punt_ret_yds,32,,,,,
player,201310200kan,kan,McClDe00,punt_ret_yds_per_ret,8.0,,,,,
player,201310200kan,kan,McClDe00,punt_ret_td,0,,,,,
player,201310200kan,kan,McClDe00,punt_ret_long,26,,,,,
player,201310200kan,kan,DempQu99,kick_ret,4,,,,,
player,201310200kan,kan,DempQu99,kick_ret_yds,123,,,,,
player,201310200kan,kan,DempQu99,kick_ret_yds_per_ret,30.8,,,,,
player,201310200kan,kan,DempQu99,kick_ret_td,0,,,,,
player,201310200kan,kan,DempQu99,kick_ret_long,57,,,,,
player,201310200kan,kan,DempQu99,punt_ret,0,,,,,
player,201310200kan,kan,DempQu99,punt_ret_yds,0,,,,,
player,201310200kan,kan,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201310200kan,kan,DempQu99,punt_ret_td,0,,,,,
player,201310200kan,kan,DempQu99,punt_ret_long,0,,,,,
player,201310200kan,htx,BullRa00,xpm,1,,,,,
player,201310200kan,htx,BullRa00,xpa,1,,,,,
player,201310200kan,htx,BullRa00,fgm,3,,,,,
player,201310200kan,htx,BullRa00,fga,3,,,,,
player,201310200kan,htx,BullRa00,punt,0,,,,,
player,201310200kan,htx,BullRa00,punt_yds,0,,,,,
player,201310200kan,htx,BullRa00,punt_yds_per_punt,,,,,,
player,201310200kan,htx,BullRa00,punt_long,0,,,,,
player,201310200kan,htx,LechSh20,xpm,,,,,,
player,201310200kan,htx,LechSh20,xpa,,,,,,
player,201310200kan,htx,LechSh20,fgm,,,,,,
player,201310200kan,htx,LechSh20,fga,,,,,,
player,201310200kan,htx,LechSh20,punt,5,,,,,
player,201310200kan,htx,LechSh20,punt_yds,249,,,,,
player,201310200kan,htx,LechSh20,punt_yds_per_punt,49.8,,,,,
player,201310200kan,htx,LechSh20,punt_long,58,,,,,
player,201310200kan,kan,SuccRy44,xpm,2,,,,,
player,201310200kan,kan,SuccRy44,xpa,2,,,,,
player,201310200kan,kan,SuccRy44,fgm,1,,,,,
player,201310200kan,kan,SuccRy44,fga,1,,,,,
player,201310200kan,kan,SuccRy44,punt,0,,,,,
player,201310200kan,kan,SuccRy44,punt_yds,0,,,,,
player,201310200kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201310200kan,kan,SuccRy44,punt_long,0,,,,,
player,201310200kan,kan,ColqDu20,xpm,,,,,,
player,201310200kan,kan,ColqDu20,xpa,,,,,,
player,201310200kan,kan,ColqDu20,fgm,,,,,,
player,201310200kan,kan,ColqDu20,fga,,,,,,
player,201310200kan,kan,ColqDu20,punt,4,,,,,
player,201310200kan,kan,ColqDu20,punt_yds,174,,,,,
player,201310200kan,kan,ColqDu20,punt_yds_per_punt,43.5,,,,,
player,201310200kan,kan,ColqDu20,punt_long,63,,,,,
player,201310200kan,kan,FishEr00,pos,T,,,,,
player,201310200kan,kan,FishEr00,offense,68,,,,,
player,201310200kan,kan,FishEr00,off_pct,100%,,,,,
player,201310200kan,kan,FishEr00,defense,0,,,,,
player,201310200kan,kan,FishEr00,def_pct,0%,,,,,
player,201310200kan,kan,FishEr00,special_teams,3,,,,,
player,201310200kan,kan,FishEr00,st_pct,12%,,,,,
player,201310200kan,kan,AlbeBr20,pos,T,,,,,
player,201310200kan,kan,AlbeBr20,offense,68,,,,,
player,201310200kan,kan,AlbeBr20,off_pct,100%,,,,,
player,201310200kan,kan,AlbeBr20,defense,0,,,,,
player,201310200kan,kan,AlbeBr20,def_pct,0%,,,,,
player,201310200kan,kan,AlbeBr20,special_teams,3,,,,,
player,201310200kan,kan,AlbeBr20,st_pct,12%,,,,,
player,201310200kan,kan,AlleJe01,pos,G,,,,,
player,201310200kan,kan,AlleJe01,offense,68,,,,,
player,201310200kan,kan,AlleJe01,off_pct,100%,,,,,
player,201310200kan,kan,AlleJe01,defense,0,,,,,
player,201310200kan,kan,AlleJe01,def_pct,0%,,,,,
player,201310200kan,kan,AlleJe01,special_teams,3,,,,,
player,201310200kan,kan,AlleJe01,st_pct,12%,,,,,
player,201310200kan,kan,AsamJo20,pos,G,,,,,
player,201310200kan,kan,AsamJo20,offense,68,,,,,
player,201310200kan,kan,AsamJo20,off_pct,100%,,,,,
player,201310200kan,kan,AsamJo20,defense,0,,,,,
player,201310200kan,kan,AsamJo20,def_pct,0%,,,,,
player,201310200kan,kan,AsamJo20,special_teams,3,,,,,
player,201310200kan,kan,AsamJo20,st_pct,12%,,,,,
player,201310200kan,kan,HudsRo00,pos,C,,,,,
player,201310200kan,kan,HudsRo00,offense,68,,,,,
player,201310200kan,kan,HudsRo00,off_pct,100%,,,,,
player,201310200kan,kan,HudsRo00,defense,0,,,,,
player,201310200kan,kan,HudsRo00,def_pct,0%,,,,,
player,201310200kan,kan,HudsRo00,special_teams,3,,,,,
player,201310200kan,kan,HudsRo00,st_pct,12%,,,,,
player,201310200kan,kan,SmitAl03,pos,QB,,,,,
player,201310200kan,kan,SmitAl03,offense,68,,,,,
player,201310200kan,kan,SmitAl03,off_pct,100%,,,,,
player,201310200kan,kan,SmitAl03,defense,0,,,,,
player,201310200kan,kan,SmitAl03,def_pct,0%,,,,,
player,201310200kan,kan,SmitAl03,special_teams,0,,,,,
player,201310200kan,kan,SmitAl03,st_pct,0%,,,,,
player,201310200kan,kan,FasaAn00,pos,TE,,,,,
player,201310200kan,kan,FasaAn00,offense,62,,,,,
player,201310200kan,kan,FasaAn00,off_pct,91%,,,,,
player,201310200kan,kan,FasaAn00,defense,0,,,,,
player,201310200kan,kan,FasaAn00,def_pct,0%,,,,,
player,201310200kan,kan,FasaAn00,special_teams,0,,,,,
player,201310200kan,kan,FasaAn00,st_pct,0%,,,,,
player,201310200kan,kan,CharJa00,pos,RB,,,,,
player,201310200kan,kan,CharJa00,offense,58,,,,,
player,201310200kan,kan,CharJa00,off_pct,85%,,,,,
player,201310200kan,kan,CharJa00,defense,0,,,,,
player,201310200kan,kan,CharJa00,def_pct,0%,,,,,
player,201310200kan,kan,CharJa00,special_teams,0,,,,,
player,201310200kan,kan,CharJa00,st_pct,0%,,,,,
player,201310200kan,kan,BoweDw00,pos,WR,,,,,
player,201310200kan,kan,BoweDw00,offense,55,,,,,
player,201310200kan,kan,BoweDw00,off_pct,81%,,,,,
player,201310200kan,kan,BoweDw00,defense,0,,,,,
player,201310200kan,kan,BoweDw00,def_pct,0%,,,,,
player,201310200kan,kan,BoweDw00,special_teams,0,,,,,
player,201310200kan,kan,BoweDw00,st_pct,0%,,,,,
player,201310200kan,kan,AverDo00,pos,WR,,,,,
player,201310200kan,kan,AverDo00,offense,49,,,,,
player,201310200kan,kan,AverDo00,off_pct,72%,,,,,
player,201310200kan,kan,AverDo00,defense,0,,,,,
player,201310200kan,kan,AverDo00,def_pct,0%,,,,,
player,201310200kan,kan,AverDo00,special_teams,0,,,,,
player,201310200kan,kan,AverDo00,st_pct,0%,,,,,
player,201310200kan,kan,SherAn00,pos,FB,,,,,
player,201310200kan,kan,SherAn00,offense,34,,,,,
player,201310200kan,kan,SherAn00,off_pct,50%,,,,,
player,201310200kan,kan,SherAn00,defense,0,,,,,
player,201310200kan,kan,SherAn00,def_pct,0%,,,,,
player,201310200kan,kan,SherAn00,special_teams,13,,,,,
player,201310200kan,kan,SherAn00,st_pct,52%,,,,,
player,201310200kan,kan,McGrSe00,pos,TE,,,,,
player,201310200kan,kan,McGrSe00,offense,27,,,,,
player,201310200kan,kan,McGrSe00,off_pct,40%,,,,,
player,201310200kan,kan,McGrSe00,defense,0,,,,,
player,201310200kan,kan,McGrSe00,def_pct,0%,,,,,
player,201310200kan,kan,McGrSe00,special_teams,0,,,,,
player,201310200kan,kan,McGrSe00,st_pct,0%,,,,,
player,201310200kan,kan,McClDe00,pos,WR,,,,,
player,201310200kan,kan,McClDe00,offense,26,,,,,
player,201310200kan,kan,McClDe00,off_pct,38%,,,,,
player,201310200kan,kan,McClDe00,defense,0,,,,,
player,201310200kan,kan,McClDe00,def_pct,0%,,,,,
player,201310200kan,kan,McClDe00,special_teams,4,,,,,
player,201310200kan,kan,McClDe00,st_pct,16%,,,,,
player,201310200kan,kan,HemiJu00,pos,WR,,,,,
player,201310200kan,kan,HemiJu00,offense,9,,,,,
player,201310200kan,kan,HemiJu00,off_pct,13%,,,,,
player,201310200kan,kan,HemiJu00,defense,0,,,,,
player,201310200kan,kan,HemiJu00,def_pct,0%,,,,,
player,201310200kan,kan,HemiJu00,special_teams,18,,,,,
player,201310200kan,kan,HemiJu00,st_pct,72%,,,,,
player,201310200kan,kan,DaviKn00,pos,RB,,,,,
player,201310200kan,kan,DaviKn00,offense,9,,,,,
player,201310200kan,kan,DaviKn00,off_pct,13%,,,,,
player,201310200kan,kan,DaviKn00,defense,0,,,,,
player,201310200kan,kan,DaviKn00,def_pct,0%,,,,,
player,201310200kan,kan,DaviKn00,special_teams,0,,,,,
player,201310200kan,kan,DaviKn00,st_pct,0%,,,,,
player,201310200kan,kan,JenkA.00,pos,WR,,,,,
player,201310200kan,kan,JenkA.00,offense,6,,,,,
player,201310200kan,kan,JenkA.00,off_pct,9%,,,,,
player,201310200kan,kan,JenkA.00,defense,0,,,,,
player,201310200kan,kan,JenkA.00,def_pct,0%,,,,,
player,201310200kan,kan,JenkA.00,special_teams,0,,,,,
player,201310200kan,kan,JenkA.00,st_pct,0%,,,,,
player,201310200kan,kan,StepDo00,pos,T,,,,,
player,201310200kan,kan,StepDo00,offense,3,,,,,
player,201310200kan,kan,StepDo00,off_pct,4%,,,,,
player,201310200kan,kan,StepDo00,defense,0,,,,,
player,201310200kan,kan,StepDo00,def_pct,0%,,,,,
player,201310200kan,kan,StepDo00,special_teams,3,,,,,
player,201310200kan,kan,StepDo00,st_pct,12%,,,,,
player,201310200kan,kan,GrayCy00,pos,RB,,,,,
player,201310200kan,kan,GrayCy00,offense,1,,,,,
player,201310200kan,kan,GrayCy00,off_pct,1%,,,,,
player,201310200kan,kan,GrayCy00,defense,0,,,,,
player,201310200kan,kan,GrayCy00,def_pct,0%,,,,,
player,201310200kan,kan,GrayCy00,special_teams,18,,,,,
player,201310200kan,kan,GrayCy00,st_pct,72%,,,,,
player,201310200kan,kan,HallCh00,pos,WR,,,,,
player,201310200kan,kan,HallCh00,offense,1,,,,,
player,201310200kan,kan,HallCh00,off_pct,1%,,,,,
player,201310200kan,kan,HallCh00,defense,0,,,,,
player,201310200kan,kan,HallCh00,def_pct,0%,,,,,
player,201310200kan,kan,HallCh00,special_teams,1,,,,,
player,201310200kan,kan,HallCh00,st_pct,4%,,,,,
player,201310200kan,kan,PoexDo00,pos,NT,,,,,
player,201310200kan,kan,PoexDo00,offense,0,,,,,
player,201310200kan,kan,PoexDo00,off_pct,0%,,,,,
player,201310200kan,kan,PoexDo00,defense,56,,,,,
player,201310200kan,kan,PoexDo00,def_pct,100%,,,,,
player,201310200kan,kan,PoexDo00,special_teams,4,,,,,
player,201310200kan,kan,PoexDo00,st_pct,16%,,,,,
player,201310200kan,kan,HousJu00,pos,LB,,,,,
player,201310200kan,kan,HousJu00,offense,0,,,,,
player,201310200kan,kan,HousJu00,off_pct,0%,,,,,
player,201310200kan,kan,HousJu00,defense,56,,,,,
player,201310200kan,kan,HousJu00,def_pct,100%,,,,,
player,201310200kan,kan,HousJu00,special_teams,4,,,,,
player,201310200kan,kan,HousJu00,st_pct,16%,,,,,
player,201310200kan,kan,JohnDe25,pos,LB,,,,,
player,201310200kan,kan,JohnDe25,offense,0,,,,,
player,201310200kan,kan,JohnDe25,off_pct,0%,,,,,
player,201310200kan,kan,JohnDe25,defense,56,,,,,
player,201310200kan,kan,JohnDe25,def_pct,100%,,,,,
player,201310200kan,kan,JohnDe25,special_teams,4,,,,,
player,201310200kan,kan,JohnDe25,st_pct,16%,,,,,
player,201310200kan,kan,HaliTa20,pos,LB,,,,,
player,201310200kan,kan,HaliTa20,offense,0,,,,,
player,201310200kan,kan,HaliTa20,off_pct,0%,,,,,
player,201310200kan,kan,HaliTa20,defense,56,,,,,
player,201310200kan,kan,HaliTa20,def_pct,100%,,,,,
player,201310200kan,kan,HaliTa20,special_teams,4,,,,,
player,201310200kan,kan,HaliTa20,st_pct,16%,,,,,
player,201310200kan,kan,LewiKe00,pos,FS,,,,,
player,201310200kan,kan,LewiKe00,offense,0,,,,,
player,201310200kan,kan,LewiKe00,off_pct,0%,,,,,
player,201310200kan,kan,LewiKe00,defense,56,,,,,
player,201310200kan,kan,LewiKe00,def_pct,100%,,,,,
player,201310200kan,kan,LewiKe00,special_teams,0,,,,,
player,201310200kan,kan,LewiKe00,st_pct,0%,,,,,
player,201310200kan,kan,SmitSe99,pos,CB,,,,,
player,201310200kan,kan,SmitSe99,offense,0,,,,,
player,201310200kan,kan,SmitSe99,off_pct,0%,,,,,
player,201310200kan,kan,SmitSe99,defense,56,,,,,
player,201310200kan,kan,SmitSe99,def_pct,100%,,,,,
player,201310200kan,kan,SmitSe99,special_teams,0,,,,,
player,201310200kan,kan,SmitSe99,st_pct,0%,,,,,
player,201310200kan,kan,FlowBr99,pos,CB,,,,,
player,201310200kan,kan,FlowBr99,offense,0,,,,,
player,201310200kan,kan,FlowBr99,off_pct,0%,,,,,
player,201310200kan,kan,FlowBr99,defense,56,,,,,
player,201310200kan,kan,FlowBr99,def_pct,100%,,,,,
player,201310200kan,kan,FlowBr99,special_teams,0,,,,,
player,201310200kan,kan,FlowBr99,st_pct,0%,,,,,
player,201310200kan,kan,BerrEr99,pos,SS,,,,,
player,201310200kan,kan,BerrEr99,offense,0,,,,,
player,201310200kan,kan,BerrEr99,off_pct,0%,,,,,
player,201310200kan,kan,BerrEr99,defense,56,,,,,
player,201310200kan,kan,BerrEr99,def_pct,100%,,,,,
player,201310200kan,kan,BerrEr99,special_teams,0,,,,,
player,201310200kan,kan,BerrEr99,st_pct,0%,,,,,
player,201310200kan,kan,DeViMi99,pos,DE,,,,,
player,201310200kan,kan,DeViMi99,offense,0,,,,,
player,201310200kan,kan,DeViMi99,off_pct,0%,,,,,
player,201310200kan,kan,DeViMi99,defense,38,,,,,
player,201310200kan,kan,DeViMi99,def_pct,68%,,,,,
player,201310200kan,kan,DeViMi99,special_teams,4,,,,,
player,201310200kan,kan,DeViMi99,st_pct,16%,,,,,
player,201310200kan,kan,CoopMa00,pos,CB,,,,,
player,201310200kan,kan,CoopMa00,offense,0,,,,,
player,201310200kan,kan,CoopMa00,off_pct,0%,,,,,
player,201310200kan,kan,CoopMa00,defense,33,,,,,
player,201310200kan,kan,CoopMa00,def_pct,59%,,,,,
player,201310200kan,kan,CoopMa00,special_teams,13,,,,,
player,201310200kan,kan,CoopMa00,st_pct,52%,,,,,
player,201310200kan,kan,JackTy98,pos,DE,,,,,
player,201310200kan,kan,JackTy98,offense,0,,,,,
player,201310200kan,kan,JackTy98,off_pct,0%,,,,,
player,201310200kan,kan,JackTy98,defense,32,,,,,
player,201310200kan,kan,JackTy98,def_pct,57%,,,,,
player,201310200kan,kan,JackTy98,special_teams,4,,,,,
player,201310200kan,kan,JackTy98,st_pct,16%,,,,,
player,201310200kan,kan,DempQu99,pos,SS,,,,,
player,201310200kan,kan,DempQu99,offense,0,,,,,
player,201310200kan,kan,DempQu99,off_pct,0%,,,,,
player,201310200kan,kan,DempQu99,defense,23,,,,,
player,201310200kan,kan,DempQu99,def_pct,41%,,,,,
player,201310200kan,kan,DempQu99,special_teams,18,,,,,
player,201310200kan,kan,DempQu99,st_pct,72%,,,,,
player,201310200kan,kan,JordAk99,pos,LB,,,,,
player,201310200kan,kan,JordAk99,offense,0,,,,,
player,201310200kan,kan,JordAk99,off_pct,0%,,,,,
player,201310200kan,kan,JordAk99,defense,23,,,,,
player,201310200kan,kan,JordAk99,def_pct,41%,,,,,
player,201310200kan,kan,JordAk99,special_teams,18,,,,,
player,201310200kan,kan,JordAk99,st_pct,72%,,,,,
player,201310200kan,kan,BailAl00,pos,DE,,,,,
player,201310200kan,kan,BailAl00,offense,0,,,,,
player,201310200kan,kan,BailAl00,off_pct,0%,,,,,
player,201310200kan,kan,BailAl00,defense,13,,,,,
player,201310200kan,kan,BailAl00,def_pct,23%,,,,,
player,201310200kan,kan,BailAl00,special_teams,3,,,,,
player,201310200kan,kan,BailAl00,st_pct,12%,,,,,
player,201310200kan,kan,AbduHu99,pos,FS,,,,,
player,201310200kan,kan,AbduHu99,offense,0,,,,,
player,201310200kan,kan,AbduHu99,off_pct,0%,,,,,
player,201310200kan,kan,AbduHu99,defense,5,,,,,
player,201310200kan,kan,AbduHu99,def_pct,9%,,,,,
player,201310200kan,kan,AbduHu99,special_teams,22,,,,,
player,201310200kan,kan,AbduHu99,st_pct,88%,,,,,
player,201310200kan,kan,ToriAn20,pos,DE,,,,,
player,201310200kan,kan,ToriAn20,offense,0,,,,,
player,201310200kan,kan,ToriAn20,off_pct,0%,,,,,
player,201310200kan,kan,ToriAn20,defense,1,,,,,
player,201310200kan,kan,ToriAn20,def_pct,2%,,,,,
player,201310200kan,kan,ToriAn20,special_teams,0,,,,,
player,201310200kan,kan,ToriAn20,st_pct,0%,,,,,
player,201310200kan,kan,ParkRo01,pos,DB,,,,,
player,201310200kan,kan,ParkRo01,offense,0,,,,,
player,201310200kan,kan,ParkRo01,off_pct,0%,,,,,
player,201310200kan,kan,ParkRo01,defense,0,,,,,
player,201310200kan,kan,ParkRo01,def_pct,0%,,,,,
player,201310200kan,kan,ParkRo01,special_teams,22,,,,,
player,201310200kan,kan,ParkRo01,st_pct,88%,,,,,
player,201310200kan,kan,ZombFr00,pos,LB,,,,,
player,201310200kan,kan,ZombFr00,offense,0,,,,,
player,201310200kan,kan,ZombFr00,off_pct,0%,,,,,
player,201310200kan,kan,ZombFr00,defense,0,,,,,
player,201310200kan,kan,ZombFr00,def_pct,0%,,,,,
player,201310200kan,kan,ZombFr00,special_teams,18,,,,,
player,201310200kan,kan,ZombFr00,st_pct,72%,,,,,
player,201310200kan,kan,JohnJa04,pos,LB,,,,,
player,201310200kan,kan,JohnJa04,offense,0,,,,,
player,201310200kan,kan,JohnJa04,off_pct,0%,,,,,
player,201310200kan,kan,JohnJa04,defense,0,,,,,
player,201310200kan,kan,JohnJa04,def_pct,0%,,,,,
player,201310200kan,kan,JohnJa04,special_teams,18,,,,,
player,201310200kan,kan,JohnJa04,st_pct,72%,,,,,
player,201310200kan,kan,JohnNi00,pos,LB,,,,,
player,201310200kan,kan,JohnNi00,offense,0,,,,,
player,201310200kan,kan,JohnNi00,off_pct,0%,,,,,
player,201310200kan,kan,JohnNi00,defense,0,,,,,
player,201310200kan,kan,JohnNi00,def_pct,0%,,,,,
player,201310200kan,kan,JohnNi00,special_teams,13,,,,,
player,201310200kan,kan,JohnNi00,st_pct,52%,,,,,
player,201310200kan,kan,CataMi00,pos,DE,,,,,
player,201310200kan,kan,CataMi00,offense,0,,,,,
player,201310200kan,kan,CataMi00,off_pct,0%,,,,,
player,201310200kan,kan,CataMi00,defense,0,,,,,
player,201310200kan,kan,CataMi00,def_pct,0%,,,,,
player,201310200kan,kan,CataMi00,special_teams,10,,,,,
player,201310200kan,kan,CataMi00,st_pct,40%,,,,,
player,201310200kan,kan,SuccRy44,pos,K,,,,,
player,201310200kan,kan,SuccRy44,offense,0,,,,,
player,201310200kan,kan,SuccRy44,off_pct,0%,,,,,
player,201310200kan,kan,SuccRy44,defense,0,,,,,
player,201310200kan,kan,SuccRy44,def_pct,0%,,,,,
player,201310200kan,kan,SuccRy44,special_teams,7,,,,,
player,201310200kan,kan,SuccRy44,st_pct,28%,,,,,
player,201310200kan,kan,GaffTh20,pos,LS,,,,,
player,201310200kan,kan,GaffTh20,offense,0,,,,,
player,201310200kan,kan,GaffTh20,off_pct,0%,,,,,
player,201310200kan,kan,GaffTh20,defense,0,,,,,
player,201310200kan,kan,GaffTh20,def_pct,0%,,,,,
player,201310200kan,kan,GaffTh20,special_teams,7,,,,,
player,201310200kan,kan,GaffTh20,st_pct,28%,,,,,
player,201310200kan,kan,ColqDu20,pos,P,,,,,
player,201310200kan,kan,ColqDu20,offense,0,,,,,
player,201310200kan,kan,ColqDu20,off_pct,0%,,,,,
player,201310200kan,kan,ColqDu20,defense,0,,,,,
player,201310200kan,kan,ColqDu20,def_pct,0%,,,,,
player,201310200kan,kan,ColqDu20,special_teams,7,,,,,
player,201310200kan,kan,ColqDu20,st_pct,28%,,,,,
player,201310200kan,kan,SchwGe20,pos,T,,,,,
player,201310200kan,kan,SchwGe20,offense,0,,,,,
player,201310200kan,kan,SchwGe20,off_pct,0%,,,,,
player,201310200kan,kan,SchwGe20,defense,0,,,,,
player,201310200kan,kan,SchwGe20,def_pct,0%,,,,,
player,201310200kan,kan,SchwGe20,special_teams,3,,,,,
player,201310200kan,kan,SchwGe20,st_pct,12%,,,,,
player,201310200kan,htx,SmitWa21,pos,G,,,,,
player,201310200kan,htx,SmitWa21,offense,56,,,,,
player,201310200kan,htx,SmitWa21,off_pct,100%,,,,,
player,201310200kan,htx,SmitWa21,defense,0,,,,,
player,201310200kan,htx,SmitWa21,def_pct,0%,,,,,
player,201310200kan,htx,SmitWa21,special_teams,4,,,,,
player,201310200kan,htx,SmitWa21,st_pct,16%,,,,,
player,201310200kan,htx,BrooBr00,pos,G,,,,,
player,201310200kan,htx,BrooBr00,offense,56,,,,,
player,201310200kan,htx,BrooBr00,off_pct,100%,,,,,
player,201310200kan,htx,BrooBr00,defense,0,,,,,
player,201310200kan,htx,BrooBr00,def_pct,0%,,,,,
player,201310200kan,htx,BrooBr00,special_teams,4,,,,,
player,201310200kan,htx,BrooBr00,st_pct,16%,,,,,
player,201310200kan,htx,BrowDu20,pos,T,,,,,
player,201310200kan,htx,BrowDu20,offense,56,,,,,
player,201310200kan,htx,BrowDu20,off_pct,100%,,,,,
player,201310200kan,htx,BrowDu20,defense,0,,,,,
player,201310200kan,htx,BrowDu20,def_pct,0%,,,,,
player,201310200kan,htx,BrowDu20,special_teams,4,,,,,
player,201310200kan,htx,BrowDu20,st_pct,16%,,,,,
player,201310200kan,htx,KeenCa00,pos,QB,,,,,
player,201310200kan,htx,KeenCa00,offense,56,,,,,
player,201310200kan,htx,KeenCa00,off_pct,100%,,,,,
player,201310200kan,htx,KeenCa00,defense,0,,,,,
player,201310200kan,htx,KeenCa00,def_pct,0%,,,,,
player,201310200kan,htx,KeenCa00,special_teams,0,,,,,
player,201310200kan,htx,KeenCa00,st_pct,0%,,,,,
player,201310200kan,htx,MyerCh20,pos,C,,,,,
player,201310200kan,htx,MyerCh20,offense,56,,,,,
player,201310200kan,htx,MyerCh20,off_pct,100%,,,,,
player,201310200kan,htx,MyerCh20,defense,0,,,,,
player,201310200kan,htx,MyerCh20,def_pct,0%,,,,,
player,201310200kan,htx,MyerCh20,special_teams,0,,,,,
player,201310200kan,htx,MyerCh20,st_pct,0%,,,,,
player,201310200kan,htx,JohnAn02,pos,WR,,,,,
player,201310200kan,htx,JohnAn02,offense,55,,,,,
player,201310200kan,htx,JohnAn02,off_pct,98%,,,,,
player,201310200kan,htx,JohnAn02,defense,0,,,,,
player,201310200kan,htx,JohnAn02,def_pct,0%,,,,,
player,201310200kan,htx,JohnAn02,special_teams,0,,,,,
player,201310200kan,htx,JohnAn02,st_pct,0%,,,,,
player,201310200kan,htx,GrahGa00,pos,TE,,,,,
player,201310200kan,htx,GrahGa00,offense,54,,,,,
player,201310200kan,htx,GrahGa00,off_pct,96%,,,,,
player,201310200kan,htx,GrahGa00,defense,0,,,,,
player,201310200kan,htx,GrahGa00,def_pct,0%,,,,,
player,201310200kan,htx,GrahGa00,special_teams,4,,,,,
player,201310200kan,htx,GrahGa00,st_pct,16%,,,,,
player,201310200kan,htx,HopkDe00,pos,WR,,,,,
player,201310200kan,htx,HopkDe00,offense,51,,,,,
player,201310200kan,htx,HopkDe00,off_pct,91%,,,,,
player,201310200kan,htx,HopkDe00,defense,0,,,,,
player,201310200kan,htx,HopkDe00,def_pct,0%,,,,,
player,201310200kan,htx,HopkDe00,special_teams,0,,,,,
player,201310200kan,htx,HopkDe00,st_pct,0%,,,,,
player,201310200kan,htx,TateBe00,pos,RB,,,,,
player,201310200kan,htx,TateBe00,offense,42,,,,,
player,201310200kan,htx,TateBe00,off_pct,75%,,,,,
player,201310200kan,htx,TateBe00,defense,0,,,,,
player,201310200kan,htx,TateBe00,def_pct,0%,,,,,
player,201310200kan,htx,TateBe00,special_teams,0,,,,,
player,201310200kan,htx,TateBe00,st_pct,0%,,,,,
player,201310200kan,htx,NewtDe00,pos,T,,,,,
player,201310200kan,htx,NewtDe00,offense,41,,,,,
player,201310200kan,htx,NewtDe00,off_pct,73%,,,,,
player,201310200kan,htx,NewtDe00,defense,0,,,,,
player,201310200kan,htx,NewtDe00,def_pct,0%,,,,,
player,201310200kan,htx,NewtDe00,special_teams,4,,,,,
player,201310200kan,htx,NewtDe00,st_pct,16%,,,,,
player,201310200kan,htx,JeanLe01,pos,WR,,,,,
player,201310200kan,htx,JeanLe01,offense,33,,,,,
player,201310200kan,htx,JeanLe01,off_pct,59%,,,,,
player,201310200kan,htx,JeanLe01,defense,0,,,,,
player,201310200kan,htx,JeanLe01,def_pct,0%,,,,,
player,201310200kan,htx,JeanLe01,special_teams,3,,,,,
player,201310200kan,htx,JeanLe01,st_pct,12%,,,,,
player,201310200kan,htx,GrifRy00,pos,TE,,,,,
player,201310200kan,htx,GrifRy00,offense,16,,,,,
player,201310200kan,htx,GrifRy00,off_pct,29%,,,,,
player,201310200kan,htx,GrifRy00,defense,0,,,,,
player,201310200kan,htx,GrifRy00,def_pct,0%,,,,,
player,201310200kan,htx,GrifRy00,special_teams,22,,,,,
player,201310200kan,htx,GrifRy00,st_pct,88%,,,,,
player,201310200kan,htx,HarrRy20,pos,T,,,,,
player,201310200kan,htx,HarrRy20,offense,15,,,,,
player,201310200kan,htx,HarrRy20,off_pct,27%,,,,,
player,201310200kan,htx,HarrRy20,defense,0,,,,,
player,201310200kan,htx,HarrRy20,def_pct,0%,,,,,
player,201310200kan,htx,HarrRy20,special_teams,4,,,,,
player,201310200kan,htx,HarrRy20,st_pct,16%,,,,,
player,201310200kan,htx,PoseDe00,pos,WR,,,,,
player,201310200kan,htx,PoseDe00,offense,11,,,,,
player,201310200kan,htx,PoseDe00,off_pct,20%,,,,,
player,201310200kan,htx,PoseDe00,defense,0,,,,,
