game,2013,2,20130915,201309150atl,ram,"St. Louis Rams",24,atl,"Atlanta Falcons",31
player,201309150atl,atl,DaviDr00,fumbles_rec_td,0,,,,,
player,201309150atl,atl,DaviDr00,fumbles_forced,0,,,,,
player,201309150atl,atl,MassJo00,def_int,0,,,,,
player,201309150atl,atl,MassJo00,def_int_yds,0,,,,,
player,201309150atl,atl,MassJo00,def_int_td,0,,,,,
player,201309150atl,atl,MassJo00,def_int_long,0,,,,,
player,201309150atl,atl,MassJo00,pass_defended,0,,,,,
player,201309150atl,atl,MassJo00,sacks,0.0,,,,,
player,201309150atl,atl,MassJo00,tackles_combined,2,,,,,
player,201309150atl,atl,MassJo00,tackles_solo,2,,,,,
player,201309150atl,atl,MassJo00,tackles_assists,0,,,,,
player,201309150atl,atl,MassJo00,tackles_loss,1,,,,,
player,201309150atl,atl,MassJo00,qb_hits,1,,,,,
player,201309150atl,atl,MassJo00,fumbles_rec,0,,,,,
player,201309150atl,atl,MassJo00,fumbles_rec_yds,0,,,,,
player,201309150atl,atl,MassJo00,fumbles_rec_td,0,,,,,
player,201309150atl,atl,MassJo00,fumbles_forced,0,,,,,
player,201309150atl,atl,PeteCo00,def_int,0,,,,,
player,201309150atl,atl,PeteCo00,def_int_yds,0,,,,,
player,201309150atl,atl,PeteCo00,def_int_td,0,,,,,
player,201309150atl,atl,PeteCo00,def_int_long,0,,,,,
player,201309150atl,atl,PeteCo00,pass_defended,0,,,,,
player,201309150atl,atl,PeteCo00,sacks,0.0,,,,,
player,201309150atl,atl,PeteCo00,tackles_combined,2,,,,,
player,201309150atl,atl,PeteCo00,tackles_solo,2,,,,,
player,201309150atl,atl,PeteCo00,tackles_assists,0,,,,,
player,201309150atl,atl,PeteCo00,tackles_loss,0,,,,,
player,201309150atl,atl,PeteCo00,qb_hits,0,,,,,
player,201309150atl,atl,PeteCo00,fumbles_rec,0,,,,,
player,201309150atl,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201309150atl,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201309150atl,atl,PeteCo00,fumbles_forced,0,,,,,
player,201309150atl,atl,SmitAn01,def_int,0,,,,,
player,201309150atl,atl,SmitAn01,def_int_yds,0,,,,,
player,201309150atl,atl,SmitAn01,def_int_td,0,,,,,
player,201309150atl,atl,SmitAn01,def_int_long,0,,,,,
player,201309150atl,atl,SmitAn01,pass_defended,0,,,,,
player,201309150atl,atl,SmitAn01,sacks,0.0,,,,,
player,201309150atl,atl,SmitAn01,tackles_combined,2,,,,,
player,201309150atl,atl,SmitAn01,tackles_solo,2,,,,,
player,201309150atl,atl,SmitAn01,tackles_assists,0,,,,,
player,201309150atl,atl,SmitAn01,tackles_loss,0,,,,,
player,201309150atl,atl,SmitAn01,qb_hits,0,,,,,
player,201309150atl,atl,SmitAn01,fumbles_rec,0,,,,,
player,201309150atl,atl,SmitAn01,fumbles_rec_yds,0,,,,,
player,201309150atl,atl,SmitAn01,fumbles_rec_td,0,,,,,
player,201309150atl,atl,SmitAn01,fumbles_forced,0,,,,,
player,201309150atl,atl,ConeKe00,def_int,0,,,,,
player,201309150atl,atl,ConeKe00,def_int_yds,0,,,,,
player,201309150atl,atl,ConeKe00,def_int_td,0,,,,,
player,201309150atl,atl,ConeKe00,def_int_long,0,,,,,
player,201309150atl,atl,ConeKe00,pass_defended,0,,,,,
player,201309150atl,atl,ConeKe00,sacks,0.0,,,,,
player,201309150atl,atl,ConeKe00,tackles_combined,1,,,,,
player,201309150atl,atl,ConeKe00,tackles_solo,1,,,,,
player,201309150atl,atl,ConeKe00,tackles_assists,0,,,,,
player,201309150atl,atl,ConeKe00,tackles_loss,0,,,,,
player,201309150atl,atl,ConeKe00,qb_hits,0,,,,,
player,201309150atl,atl,ConeKe00,fumbles_rec,0,,,,,
player,201309150atl,atl,ConeKe00,fumbles_rec_yds,0,,,,,
player,201309150atl,atl,ConeKe00,fumbles_rec_td,0,,,,,
player,201309150atl,atl,ConeKe00,fumbles_forced,0,,,,,
player,201309150atl,atl,JerrPe99,def_int,0,,,,,
player,201309150atl,atl,JerrPe99,def_int_yds,0,,,,,
player,201309150atl,atl,JerrPe99,def_int_td,0,,,,,
player,201309150atl,atl,JerrPe99,def_int_long,0,,,,,
player,201309150atl,atl,JerrPe99,pass_defended,0,,,,,
player,201309150atl,atl,JerrPe99,sacks,0.0,,,,,
player,201309150atl,atl,JerrPe99,tackles_combined,1,,,,,
player,201309150atl,atl,JerrPe99,tackles_solo,1,,,,,
player,201309150atl,atl,JerrPe99,tackles_assists,0,,,,,
player,201309150atl,atl,JerrPe99,tackles_loss,0,,,,,
player,201309150atl,atl,JerrPe99,qb_hits,1,,,,,
player,201309150atl,atl,JerrPe99,fumbles_rec,0,,,,,
player,201309150atl,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201309150atl,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201309150atl,atl,JerrPe99,fumbles_forced,0,,,,,
player,201309150atl,atl,NichSt99,def_int,0,,,,,
player,201309150atl,atl,NichSt99,def_int_yds,0,,,,,
player,201309150atl,atl,NichSt99,def_int_td,0,,,,,
player,201309150atl,atl,NichSt99,def_int_long,0,,,,,
player,201309150atl,atl,NichSt99,pass_defended,0,,,,,
player,201309150atl,atl,NichSt99,sacks,0.0,,,,,
player,201309150atl,atl,NichSt99,tackles_combined,1,,,,,
player,201309150atl,atl,NichSt99,tackles_solo,1,,,,,
player,201309150atl,atl,NichSt99,tackles_assists,0,,,,,
player,201309150atl,atl,NichSt99,tackles_loss,0,,,,,
player,201309150atl,atl,NichSt99,qb_hits,0,,,,,
player,201309150atl,atl,NichSt99,fumbles_rec,0,,,,,
player,201309150atl,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201309150atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201309150atl,atl,NichSt99,fumbles_forced,0,,,,,
player,201309150atl,atl,SamuAs20,def_int,0,,,,,
player,201309150atl,atl,SamuAs20,def_int_yds,0,,,,,
player,201309150atl,atl,SamuAs20,def_int_td,0,,,,,
player,201309150atl,atl,SamuAs20,def_int_long,0,,,,,
player,201309150atl,atl,SamuAs20,pass_defended,0,,,,,
player,201309150atl,atl,SamuAs20,sacks,0.0,,,,,
player,201309150atl,atl,SamuAs20,tackles_combined,1,,,,,
player,201309150atl,atl,SamuAs20,tackles_solo,1,,,,,
player,201309150atl,atl,SamuAs20,tackles_assists,0,,,,,
player,201309150atl,atl,SamuAs20,tackles_loss,0,,,,,
player,201309150atl,atl,SamuAs20,qb_hits,0,,,,,
player,201309150atl,atl,SamuAs20,fumbles_rec,0,,,,,
player,201309150atl,atl,SamuAs20,fumbles_rec_yds,0,,,,,
player,201309150atl,atl,SamuAs20,fumbles_rec_td,0,,,,,
player,201309150atl,atl,SamuAs20,fumbles_forced,0,,,,,
player,201309150atl,ram,AustTa00,kick_ret,0,,,,,
player,201309150atl,ram,AustTa00,kick_ret_yds,0,,,,,
player,201309150atl,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201309150atl,ram,AustTa00,kick_ret_td,0,,,,,
player,201309150atl,ram,AustTa00,kick_ret_long,0,,,,,
player,201309150atl,ram,AustTa00,punt_ret,4,,,,,
player,201309150atl,ram,AustTa00,punt_ret_yds,6,,,,,
player,201309150atl,ram,AustTa00,punt_ret_yds_per_ret,1.5,,,,,
player,201309150atl,ram,AustTa00,punt_ret_td,0,,,,,
player,201309150atl,ram,AustTa00,punt_ret_long,5,,,,,
player,201309150atl,ram,CunnBe01,kick_ret,1,,,,,
player,201309150atl,ram,CunnBe01,kick_ret_yds,25,,,,,
player,201309150atl,ram,CunnBe01,kick_ret_yds_per_ret,25.0,,,,,
player,201309150atl,ram,CunnBe01,kick_ret_td,0,,,,,
player,201309150atl,ram,CunnBe01,kick_ret_long,25,,,,,
player,201309150atl,ram,CunnBe01,punt_ret,0,,,,,
player,201309150atl,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201309150atl,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201309150atl,ram,CunnBe01,punt_ret_td,0,,,,,
player,201309150atl,ram,CunnBe01,punt_ret_long,0,,,,,
player,201309150atl,atl,DougHa00,kick_ret,0,,,,,
player,201309150atl,atl,DougHa00,kick_ret_yds,0,,,,,
player,201309150atl,atl,DougHa00,kick_ret_yds_per_ret,,,,,,
player,201309150atl,atl,DougHa00,kick_ret_td,0,,,,,
player,201309150atl,atl,DougHa00,kick_ret_long,0,,,,,
player,201309150atl,atl,DougHa00,punt_ret,2,,,,,
player,201309150atl,atl,DougHa00,punt_ret_yds,4,,,,,
player,201309150atl,atl,DougHa00,punt_ret_yds_per_ret,2.0,,,,,
player,201309150atl,atl,DougHa00,punt_ret_td,0,,,,,
player,201309150atl,atl,DougHa00,punt_ret_long,4,,,,,
player,201309150atl,atl,RodgJa00,kick_ret,1,,,,,
player,201309150atl,atl,RodgJa00,kick_ret_yds,17,,,,,
player,201309150atl,atl,RodgJa00,kick_ret_yds_per_ret,17.0,,,,,
player,201309150atl,atl,RodgJa00,kick_ret_td,0,,,,,
player,201309150atl,atl,RodgJa00,kick_ret_long,17,,,,,
player,201309150atl,atl,RodgJa00,punt_ret,0,,,,,
player,201309150atl,atl,RodgJa00,punt_ret_yds,0,,,,,
player,201309150atl,atl,RodgJa00,punt_ret_yds_per_ret,,,,,,
player,201309150atl,atl,RodgJa00,punt_ret_td,0,,,,,
player,201309150atl,atl,RodgJa00,punt_ret_long,0,,,,,
player,201309150atl,ram,ZuerGr00,xpm,3,,,,,
player,201309150atl,ram,ZuerGr00,xpa,3,,,,,
player,201309150atl,ram,ZuerGr00,fgm,1,,,,,
player,201309150atl,ram,ZuerGr00,fga,1,,,,,
player,201309150atl,ram,ZuerGr00,punt,0,,,,,
player,201309150atl,ram,ZuerGr00,punt_yds,0,,,,,
player,201309150atl,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201309150atl,ram,ZuerGr00,punt_long,0,,,,,
player,201309150atl,ram,HekkJo00,xpm,,,,,,
player,201309150atl,ram,HekkJo00,xpa,,,,,,
player,201309150atl,ram,HekkJo00,fgm,,,,,,
player,201309150atl,ram,HekkJo00,fga,,,,,,
player,201309150atl,ram,HekkJo00,punt,6,,,,,
player,201309150atl,ram,HekkJo00,punt_yds,298,,,,,
player,201309150atl,ram,HekkJo00,punt_yds_per_punt,49.7,,,,,
player,201309150atl,ram,HekkJo00,punt_long,63,,,,,
player,201309150atl,atl,bryanmat01,xpm,4,,,,,
player,201309150atl,atl,bryanmat01,xpa,4,,,,,
player,201309150atl,atl,bryanmat01,fgm,1,,,,,
player,201309150atl,atl,bryanmat01,fga,1,,,,,
player,201309150atl,atl,bryanmat01,punt,0,,,,,
player,201309150atl,atl,bryanmat01,punt_yds,0,,,,,
player,201309150atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201309150atl,atl,bryanmat01,punt_long,0,,,,,
player,201309150atl,atl,BoshMa00,xpm,,,,,,
player,201309150atl,atl,BoshMa00,xpa,,,,,,
player,201309150atl,atl,BoshMa00,fgm,,,,,,
player,201309150atl,atl,BoshMa00,fga,,,,,,
player,201309150atl,atl,BoshMa00,punt,6,,,,,
player,201309150atl,atl,BoshMa00,punt_yds,318,,,,,
player,201309150atl,atl,BoshMa00,punt_yds_per_punt,53.0,,,,,
player,201309150atl,atl,BoshMa00,punt_long,63,,,,,
player,201309150atl,atl,BlalJu20,pos,G,,,,,
player,201309150atl,atl,BlalJu20,offense,64,,,,,
player,201309150atl,atl,BlalJu20,off_pct,100%,,,,,
player,201309150atl,atl,BlalJu20,defense,0,,,,,
player,201309150atl,atl,BlalJu20,def_pct,0%,,,,,
player,201309150atl,atl,BlalJu20,special_teams,5,,,,,
player,201309150atl,atl,BlalJu20,st_pct,16%,,,,,
player,201309150atl,atl,HolmLa00,pos,T,,,,,
player,201309150atl,atl,HolmLa00,offense,64,,,,,
player,201309150atl,atl,HolmLa00,off_pct,100%,,,,,
player,201309150atl,atl,HolmLa00,defense,0,,,,,
player,201309150atl,atl,HolmLa00,def_pct,0%,,,,,
player,201309150atl,atl,HolmLa00,special_teams,5,,,,,
player,201309150atl,atl,HolmLa00,st_pct,16%,,,,,
player,201309150atl,atl,ReynGa20,pos,G,,,,,
player,201309150atl,atl,ReynGa20,offense,64,,,,,
player,201309150atl,atl,ReynGa20,off_pct,100%,,,,,
player,201309150atl,atl,ReynGa20,defense,0,,,,,
player,201309150atl,atl,ReynGa20,def_pct,0%,,,,,
player,201309150atl,atl,ReynGa20,special_teams,5,,,,,
player,201309150atl,atl,ReynGa20,st_pct,16%,,,,,
player,201309150atl,atl,KonzPe00,pos,C,,,,,
player,201309150atl,atl,KonzPe00,offense,64,,,,,
player,201309150atl,atl,KonzPe00,off_pct,100%,,,,,
player,201309150atl,atl,KonzPe00,defense,0,,,,,
player,201309150atl,atl,KonzPe00,def_pct,0%,,,,,
player,201309150atl,atl,KonzPe00,special_teams,0,,,,,
player,201309150atl,atl,KonzPe00,st_pct,0%,,,,,
player,201309150atl,atl,RyanMa00,pos,QB,,,,,
player,201309150atl,atl,RyanMa00,offense,64,,,,,
player,201309150atl,atl,RyanMa00,off_pct,100%,,,,,
player,201309150atl,atl,RyanMa00,defense,0,,,,,
player,201309150atl,atl,RyanMa00,def_pct,0%,,,,,
player,201309150atl,atl,RyanMa00,special_teams,0,,,,,
player,201309150atl,atl,RyanMa00,st_pct,0%,,,,,
player,201309150atl,atl,GonzTo00,pos,TE,,,,,
player,201309150atl,atl,GonzTo00,offense,62,,,,,
player,201309150atl,atl,GonzTo00,off_pct,97%,,,,,
player,201309150atl,atl,GonzTo00,defense,0,,,,,
player,201309150atl,atl,GonzTo00,def_pct,0%,,,,,
player,201309150atl,atl,GonzTo00,special_teams,0,,,,,
player,201309150atl,atl,GonzTo00,st_pct,0%,,,,,
player,201309150atl,atl,BakeSa21,pos,T,,,,,
player,201309150atl,atl,BakeSa21,offense,61,,,,,
player,201309150atl,atl,BakeSa21,off_pct,95%,,,,,
player,201309150atl,atl,BakeSa21,defense,0,,,,,
player,201309150atl,atl,BakeSa21,def_pct,0%,,,,,
player,201309150atl,atl,BakeSa21,special_teams,5,,,,,
player,201309150atl,atl,BakeSa21,st_pct,16%,,,,,
player,201309150atl,atl,JoneJu02,pos,WR,,,,,
player,201309150atl,atl,JoneJu02,offense,52,,,,,
player,201309150atl,atl,JoneJu02,off_pct,81%,,,,,
player,201309150atl,atl,JoneJu02,defense,0,,,,,
player,201309150atl,atl,JoneJu02,def_pct,0%,,,,,
player,201309150atl,atl,JoneJu02,special_teams,1,,,,,
player,201309150atl,atl,JoneJu02,st_pct,3%,,,,,
player,201309150atl,atl,DougHa00,pos,WR,,,,,
player,201309150atl,atl,DougHa00,offense,50,,,,,
player,201309150atl,atl,DougHa00,off_pct,78%,,,,,
player,201309150atl,atl,DougHa00,defense,0,,,,,
player,201309150atl,atl,DougHa00,def_pct,0%,,,,,
player,201309150atl,atl,DougHa00,special_teams,8,,,,,
player,201309150atl,atl,DougHa00,st_pct,25%,,,,,
player,201309150atl,atl,RodgJa00,pos,RB,,,,,
player,201309150atl,atl,RodgJa00,offense,40,,,,,
player,201309150atl,atl,RodgJa00,off_pct,62%,,,,,
player,201309150atl,atl,RodgJa00,defense,0,,,,,
player,201309150atl,atl,RodgJa00,def_pct,0%,,,,,
player,201309150atl,atl,RodgJa00,special_teams,10,,,,,
player,201309150atl,atl,RodgJa00,st_pct,31%,,,,,
player,201309150atl,atl,WhitRo00,pos,WR,,,,,
player,201309150atl,atl,WhitRo00,offense,34,,,,,
player,201309150atl,atl,WhitRo00,off_pct,53%,,,,,
player,201309150atl,atl,WhitRo00,defense,0,,,,,
player,201309150atl,atl,WhitRo00,def_pct,0%,,,,,
player,201309150atl,atl,WhitRo00,special_teams,1,,,,,
player,201309150atl,atl,WhitRo00,st_pct,3%,,,,,
player,201309150atl,atl,SnelJa00,pos,RB,,,,,
player,201309150atl,atl,SnelJa00,offense,29,,,,,
player,201309150atl,atl,SnelJa00,off_pct,45%,,,,,
player,201309150atl,atl,SnelJa00,defense,0,,,,,
player,201309150atl,atl,SnelJa00,def_pct,0%,,,,,
player,201309150atl,atl,SnelJa00,special_teams,12,,,,,
player,201309150atl,atl,SnelJa00,st_pct,38%,,,,,
player,201309150atl,atl,DaviDr00,pos,WR,,,,,
player,201309150atl,atl,DaviDr00,offense,20,,,,,
player,201309150atl,atl,DaviDr00,off_pct,31%,,,,,
player,201309150atl,atl,DaviDr00,defense,0,,,,,
player,201309150atl,atl,DaviDr00,def_pct,0%,,,,,
player,201309150atl,atl,DaviDr00,special_teams,22,,,,,
player,201309150atl,atl,DaviDr00,st_pct,69%,,,,,
player,201309150atl,atl,ToilLe00,pos,TE,,,,,
player,201309150atl,atl,ToilLe00,offense,14,,,,,
player,201309150atl,atl,ToilLe00,off_pct,22%,,,,,
player,201309150atl,atl,ToilLe00,defense,0,,,,,
player,201309150atl,atl,ToilLe00,def_pct,0%,,,,,
player,201309150atl,atl,ToilLe00,special_teams,5,,,,,
player,201309150atl,atl,ToilLe00,st_pct,16%,,,,,
player,201309150atl,atl,JackSt00,pos,RB,,,,,
player,201309150atl,atl,JackSt00,offense,9,,,,,
player,201309150atl,atl,JackSt00,off_pct,14%,,,,,
player,201309150atl,atl,JackSt00,defense,0,,,,,
player,201309150atl,atl,JackSt00,def_pct,0%,,,,,
player,201309150atl,atl,JackSt00,special_teams,0,,,,,
player,201309150atl,atl,JackSt00,st_pct,0%,,,,,
player,201309150atl,atl,ConeKe00,pos,WR,,,,,
player,201309150atl,atl,ConeKe00,offense,5,,,,,
player,201309150atl,atl,ConeKe00,off_pct,8%,,,,,
player,201309150atl,atl,ConeKe00,defense,0,,,,,
player,201309150atl,atl,ConeKe00,def_pct,0%,,,,,
player,201309150atl,atl,ConeKe00,special_teams,22,,,,,
player,201309150atl,atl,ConeKe00,st_pct,69%,,,,,
player,201309150atl,atl,TrueJe20,pos,T,,,,,
player,201309150atl,atl,TrueJe20,offense,3,,,,,
player,201309150atl,atl,TrueJe20,off_pct,5%,,,,,
player,201309150atl,atl,TrueJe20,defense,0,,,,,
player,201309150atl,atl,TrueJe20,def_pct,0%,,,,,
player,201309150atl,atl,TrueJe20,special_teams,5,,,,,
player,201309150atl,atl,TrueJe20,st_pct,16%,,,,,
player,201309150atl,atl,CoffCh00,pos,TE,,,,,
player,201309150atl,atl,CoffCh00,offense,2,,,,,
player,201309150atl,atl,CoffCh00,off_pct,3%,,,,,
player,201309150atl,atl,CoffCh00,defense,0,,,,,
player,201309150atl,atl,CoffCh00,def_pct,0%,,,,,
player,201309150atl,atl,CoffCh00,special_teams,7,,,,,
player,201309150atl,atl,CoffCh00,st_pct,22%,,,,,
player,201309150atl,atl,EwinBr00,pos,FB,,,,,
player,201309150atl,atl,EwinBr00,offense,2,,,,,
player,201309150atl,atl,EwinBr00,off_pct,3%,,,,,
player,201309150atl,atl,EwinBr00,defense,0,,,,,
player,201309150atl,atl,EwinBr00,def_pct,0%,,,,,
player,201309150atl,atl,EwinBr00,special_teams,1,,,,,
player,201309150atl,atl,EwinBr00,st_pct,3%,,,,,
player,201309150atl,atl,HawlJo20,pos,C,,,,,
player,201309150atl,atl,HawlJo20,offense,1,,,,,
player,201309150atl,atl,HawlJo20,off_pct,2%,,,,,
player,201309150atl,atl,HawlJo20,defense,0,,,,,
player,201309150atl,atl,HawlJo20,def_pct,0%,,,,,
player,201309150atl,atl,HawlJo20,special_teams,9,,,,,
player,201309150atl,atl,HawlJo20,st_pct,28%,,,,,
player,201309150atl,atl,DeCoTh99,pos,FS,,,,,
player,201309150atl,atl,DeCoTh99,offense,0,,,,,
player,201309150atl,atl,DeCoTh99,off_pct,0%,,,,,
player,201309150atl,atl,DeCoTh99,defense,77,,,,,
player,201309150atl,atl,DeCoTh99,def_pct,100%,,,,,
player,201309150atl,atl,DeCoTh99,special_teams,16,,,,,
player,201309150atl,atl,DeCoTh99,st_pct,50%,,,,,
player,201309150atl,atl,MoorWi99,pos,SS,,,,,
player,201309150atl,atl,MoorWi99,offense,0,,,,,
player,201309150atl,atl,MoorWi99,off_pct,0%,,,,,
player,201309150atl,atl,MoorWi99,defense,77,,,,,
player,201309150atl,atl,MoorWi99,def_pct,100%,,,,,
player,201309150atl,atl,MoorWi99,special_teams,5,,,,,
player,201309150atl,atl,MoorWi99,st_pct,16%,,,,,
player,201309150atl,atl,TrufDe00,pos,CB,,,,,
player,201309150atl,atl,TrufDe00,offense,0,,,,,
player,201309150atl,atl,TrufDe00,off_pct,0%,,,,,
player,201309150atl,atl,TrufDe00,defense,75,,,,,
player,201309150atl,atl,TrufDe00,def_pct,97%,,,,,
player,201309150atl,atl,TrufDe00,special_teams,1,,,,,
player,201309150atl,atl,TrufDe00,st_pct,3%,,,,,
player,201309150atl,atl,McClRo98,pos,CB,,,,,
player,201309150atl,atl,McClRo98,offense,0,,,,,
player,201309150atl,atl,McClRo98,off_pct,0%,,,,,
player,201309150atl,atl,McClRo98,defense,74,,,,,
player,201309150atl,atl,McClRo98,def_pct,96%,,,,,
player,201309150atl,atl,McClRo98,special_teams,15,,,,,
player,201309150atl,atl,McClRo98,st_pct,47%,,,,,
player,201309150atl,atl,UmenOs99,pos,DE,,,,,
player,201309150atl,atl,UmenOs99,offense,0,,,,,
player,201309150atl,atl,UmenOs99,off_pct,0%,,,,,
player,201309150atl,atl,UmenOs99,defense,64,,,,,
player,201309150atl,atl,UmenOs99,def_pct,83%,,,,,
player,201309150atl,atl,UmenOs99,special_teams,1,,,,,
player,201309150atl,atl,UmenOs99,st_pct,3%,,,,,
player,201309150atl,atl,BartJo01,pos,LB,,,,,
player,201309150atl,atl,BartJo01,offense,0,,,,,
player,201309150atl,atl,BartJo01,off_pct,0%,,,,,
player,201309150atl,atl,BartJo01,defense,63,,,,,
player,201309150atl,atl,BartJo01,def_pct,82%,,,,,
player,201309150atl,atl,BartJo01,special_teams,15,,,,,
player,201309150atl,atl,BartJo01,st_pct,47%,,,,,
player,201309150atl,atl,DentAk00,pos,LB,,,,,
player,201309150atl,atl,DentAk00,offense,0,,,,,
player,201309150atl,atl,DentAk00,off_pct,0%,,,,,
player,201309150atl,atl,DentAk00,defense,60,,,,,
player,201309150atl,atl,DentAk00,def_pct,78%,,,,,
player,201309150atl,atl,DentAk00,special_teams,12,,,,,
player,201309150atl,atl,DentAk00,st_pct,38%,,,,,
player,201309150atl,atl,PeteCo00,pos,DT,,,,,
player,201309150atl,atl,PeteCo00,offense,0,,,,,
player,201309150atl,atl,PeteCo00,off_pct,0%,,,,,
player,201309150atl,atl,PeteCo00,defense,58,,,,,
player,201309150atl,atl,PeteCo00,def_pct,75%,,,,,
player,201309150atl,atl,PeteCo00,special_teams,4,,,,,
player,201309150atl,atl,PeteCo00,st_pct,12%,,,,,
player,201309150atl,atl,AlfoRo00,pos,CB,,,,,
player,201309150atl,atl,AlfoRo00,offense,0,,,,,
player,201309150atl,atl,AlfoRo00,off_pct,0%,,,,,
player,201309150atl,atl,AlfoRo00,defense,55,,,,,
player,201309150atl,atl,AlfoRo00,def_pct,71%,,,,,
player,201309150atl,atl,AlfoRo00,special_teams,11,,,,,
player,201309150atl,atl,AlfoRo00,st_pct,34%,,,,,
player,201309150atl,atl,BabiJo20,pos,DT,,,,,
player,201309150atl,atl,BabiJo20,offense,0,,,,,
player,201309150atl,atl,BabiJo20,off_pct,0%,,,,,
player,201309150atl,atl,BabiJo20,defense,53,,,,,
player,201309150atl,atl,BabiJo20,def_pct,69%,,,,,
player,201309150atl,atl,BabiJo20,special_teams,10,,,,,
player,201309150atl,atl,BabiJo20,st_pct,31%,,,,,
player,201309150atl,atl,MassJo00,pos,DE,,,,,
player,201309150atl,atl,MassJo00,offense,0,,,,,
player,201309150atl,atl,MassJo00,off_pct,0%,,,,,
player,201309150atl,atl,MassJo00,defense,45,,,,,
player,201309150atl,atl,MassJo00,def_pct,58%,,,,,
player,201309150atl,atl,MassJo00,special_teams,14,,,,,
player,201309150atl,atl,MassJo00,st_pct,44%,,,,,
player,201309150atl,atl,JerrPe99,pos,DT,,,,,
player,201309150atl,atl,JerrPe99,offense,0,,,,,
player,201309150atl,atl,JerrPe99,off_pct,0%,,,,,
player,201309150atl,atl,JerrPe99,defense,36,,,,,
player,201309150atl,atl,JerrPe99,def_pct,47%,,,,,
player,201309150atl,atl,JerrPe99,special_teams,5,,,,,
player,201309150atl,atl,JerrPe99,st_pct,16%,,,,,
player,201309150atl,atl,WeatSe99,pos,LB,,,,,
player,201309150atl,atl,WeatSe99,offense,0,,,,,
player,201309150atl,atl,WeatSe99,off_pct,0%,,,,,
player,201309150atl,atl,WeatSe99,defense,31,,,,,
player,201309150atl,atl,WeatSe99,def_pct,40%,,,,,
player,201309150atl,atl,WeatSe99,special_teams,0,,,,,
player,201309150atl,atl,WeatSe99,st_pct,0%,,,,,
player,201309150atl,atl,BierKr99,pos,DE,,,,,
player,201309150atl,atl,BierKr99,offense,0,,,,,
player,201309150atl,atl,BierKr99,off_pct,0%,,,,,
player,201309150atl,atl,BierKr99,defense,30,,,,,
player,201309150atl,atl,BierKr99,def_pct,39%,,,,,
player,201309150atl,atl,BierKr99,special_teams,4,,,,,
player,201309150atl,atl,BierKr99,st_pct,12%,,,,,
player,201309150atl,atl,GoodMa01,pos,DE,,,,,
player,201309150atl,atl,GoodMa01,offense,0,,,,,
player,201309150atl,atl,GoodMa01,off_pct,0%,,,,,
player,201309150atl,atl,GoodMa01,defense,25,,,,,
player,201309150atl,atl,GoodMa01,def_pct,32%,,,,,
player,201309150atl,atl,GoodMa01,special_teams,5,,,,,
player,201309150atl,atl,GoodMa01,st_pct,16%,,,,,
player,201309150atl,atl,MattCl01,pos,DE,,,,,
player,201309150atl,atl,MattCl01,offense,0,,,,,
player,201309150atl,atl,MattCl01,off_pct,0%,,,,,
player,201309150atl,atl,MattCl01,defense,13,,,,,
player,201309150atl,atl,MattCl01,def_pct,17%,,,,,
player,201309150atl,atl,MattCl01,special_teams,6,,,,,
player,201309150atl,atl,MattCl01,st_pct,19%,,,,,
player,201309150atl,atl,SamuAs20,pos,CB,,,,,
player,201309150atl,atl,SamuAs20,offense,0,,,,,
player,201309150atl,atl,SamuAs20,off_pct,0%,,,,,
player,201309150atl,atl,SamuAs20,defense,7,,,,,
player,201309150atl,atl,SamuAs20,def_pct,9%,,,,,
player,201309150atl,atl,SamuAs20,special_teams,0,,,,,
player,201309150atl,atl,SamuAs20,st_pct,0%,,,,,
player,201309150atl,atl,NichSt99,pos,LB,,,,,
player,201309150atl,atl,NichSt99,offense,0,,,,,
player,201309150atl,atl,NichSt99,off_pct,0%,,,,,
player,201309150atl,atl,NichSt99,defense,4,,,,,
player,201309150atl,atl,NichSt99,def_pct,5%,,,,,
player,201309150atl,atl,NichSt99,special_teams,14,,,,,
player,201309150atl,atl,NichSt99,st_pct,44%,,,,,
player,201309150atl,atl,SchiSh99,pos,FS,,,,,
player,201309150atl,atl,SchiSh99,offense,0,,,,,
player,201309150atl,atl,SchiSh99,off_pct,0%,,,,,
player,201309150atl,atl,SchiSh99,defense,0,,,,,
player,201309150atl,atl,SchiSh99,def_pct,0%,,,,,
player,201309150atl,atl,SchiSh99,special_teams,21,,,,,
player,201309150atl,atl,SchiSh99,st_pct,66%,,,,,
player,201309150atl,atl,BoshMa00,pos,P,,,,,
player,201309150atl,atl,BoshMa00,offense,0,,,,,
player,201309150atl,atl,BoshMa00,off_pct,0%,,,,,
player,201309150atl,atl,BoshMa00,defense,0,,,,,
player,201309150atl,atl,BoshMa00,def_pct,0%,,,,,
player,201309150atl,atl,BoshMa00,special_teams,17,,,,,
