game,2013,9,20131103,201311030ram,oti,"Tennessee Titans",28,ram,"St. Louis Rams",21
player,201311030ram,oti,McCaCo00,def_int_td,0,,,,,
player,201311030ram,oti,McCaCo00,def_int_long,0,,,,,
player,201311030ram,oti,McCaCo00,pass_defended,0,,,,,
player,201311030ram,oti,McCaCo00,sacks,0.0,,,,,
player,201311030ram,oti,McCaCo00,tackles_combined,9,,,,,
player,201311030ram,oti,McCaCo00,tackles_solo,8,,,,,
player,201311030ram,oti,McCaCo00,tackles_assists,1,,,,,
player,201311030ram,oti,McCaCo00,tackles_loss,0,,,,,
player,201311030ram,oti,McCaCo00,qb_hits,0,,,,,
player,201311030ram,oti,McCaCo00,fumbles_rec,0,,,,,
player,201311030ram,oti,McCaCo00,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,McCaCo00,fumbles_rec_td,0,,,,,
player,201311030ram,oti,McCaCo00,fumbles_forced,0,,,,,
player,201311030ram,oti,PollBe20,def_int,0,,,,,
player,201311030ram,oti,PollBe20,def_int_yds,0,,,,,
player,201311030ram,oti,PollBe20,def_int_td,0,,,,,
player,201311030ram,oti,PollBe20,def_int_long,0,,,,,
player,201311030ram,oti,PollBe20,pass_defended,1,,,,,
player,201311030ram,oti,PollBe20,sacks,0.0,,,,,
player,201311030ram,oti,PollBe20,tackles_combined,6,,,,,
player,201311030ram,oti,PollBe20,tackles_solo,6,,,,,
player,201311030ram,oti,PollBe20,tackles_assists,0,,,,,
player,201311030ram,oti,PollBe20,tackles_loss,0,,,,,
player,201311030ram,oti,PollBe20,qb_hits,0,,,,,
player,201311030ram,oti,PollBe20,fumbles_rec,0,,,,,
player,201311030ram,oti,PollBe20,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,PollBe20,fumbles_rec_td,0,,,,,
player,201311030ram,oti,PollBe20,fumbles_forced,0,,,,,
player,201311030ram,oti,VernAl99,def_int,0,,,,,
player,201311030ram,oti,VernAl99,def_int_yds,0,,,,,
player,201311030ram,oti,VernAl99,def_int_td,0,,,,,
player,201311030ram,oti,VernAl99,def_int_long,0,,,,,
player,201311030ram,oti,VernAl99,pass_defended,0,,,,,
player,201311030ram,oti,VernAl99,sacks,0.0,,,,,
player,201311030ram,oti,VernAl99,tackles_combined,5,,,,,
player,201311030ram,oti,VernAl99,tackles_solo,5,,,,,
player,201311030ram,oti,VernAl99,tackles_assists,0,,,,,
player,201311030ram,oti,VernAl99,tackles_loss,0,,,,,
player,201311030ram,oti,VernAl99,qb_hits,0,,,,,
player,201311030ram,oti,VernAl99,fumbles_rec,0,,,,,
player,201311030ram,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201311030ram,oti,VernAl99,fumbles_forced,0,,,,,
player,201311030ram,oti,BrowZa00,def_int,0,,,,,
player,201311030ram,oti,BrowZa00,def_int_yds,0,,,,,
player,201311030ram,oti,BrowZa00,def_int_td,0,,,,,
player,201311030ram,oti,BrowZa00,def_int_long,0,,,,,
player,201311030ram,oti,BrowZa00,pass_defended,0,,,,,
player,201311030ram,oti,BrowZa00,sacks,0.0,,,,,
player,201311030ram,oti,BrowZa00,tackles_combined,4,,,,,
player,201311030ram,oti,BrowZa00,tackles_solo,3,,,,,
player,201311030ram,oti,BrowZa00,tackles_assists,1,,,,,
player,201311030ram,oti,BrowZa00,tackles_loss,0,,,,,
player,201311030ram,oti,BrowZa00,qb_hits,0,,,,,
player,201311030ram,oti,BrowZa00,fumbles_rec,0,,,,,
player,201311030ram,oti,BrowZa00,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201311030ram,oti,BrowZa00,fumbles_forced,0,,,,,
player,201311030ram,oti,PitoRo00,def_int,0,,,,,
player,201311030ram,oti,PitoRo00,def_int_yds,0,,,,,
player,201311030ram,oti,PitoRo00,def_int_td,0,,,,,
player,201311030ram,oti,PitoRo00,def_int_long,0,,,,,
player,201311030ram,oti,PitoRo00,pass_defended,0,,,,,
player,201311030ram,oti,PitoRo00,sacks,0.0,,,,,
player,201311030ram,oti,PitoRo00,tackles_combined,4,,,,,
player,201311030ram,oti,PitoRo00,tackles_solo,4,,,,,
player,201311030ram,oti,PitoRo00,tackles_assists,0,,,,,
player,201311030ram,oti,PitoRo00,tackles_loss,0,,,,,
player,201311030ram,oti,PitoRo00,qb_hits,0,,,,,
player,201311030ram,oti,PitoRo00,fumbles_rec,0,,,,,
player,201311030ram,oti,PitoRo00,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,PitoRo00,fumbles_rec_td,0,,,,,
player,201311030ram,oti,PitoRo00,fumbles_forced,0,,,,,
player,201311030ram,oti,AyerAk00,def_int,0,,,,,
player,201311030ram,oti,AyerAk00,def_int_yds,0,,,,,
player,201311030ram,oti,AyerAk00,def_int_td,0,,,,,
player,201311030ram,oti,AyerAk00,def_int_long,0,,,,,
player,201311030ram,oti,AyerAk00,pass_defended,1,,,,,
player,201311030ram,oti,AyerAk00,sacks,0.0,,,,,
player,201311030ram,oti,AyerAk00,tackles_combined,3,,,,,
player,201311030ram,oti,AyerAk00,tackles_solo,3,,,,,
player,201311030ram,oti,AyerAk00,tackles_assists,0,,,,,
player,201311030ram,oti,AyerAk00,tackles_loss,0,,,,,
player,201311030ram,oti,AyerAk00,qb_hits,0,,,,,
player,201311030ram,oti,AyerAk00,fumbles_rec,0,,,,,
player,201311030ram,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201311030ram,oti,AyerAk00,fumbles_forced,0,,,,,
player,201311030ram,oti,HillSa99,def_int,0,,,,,
player,201311030ram,oti,HillSa99,def_int_yds,0,,,,,
player,201311030ram,oti,HillSa99,def_int_td,0,,,,,
player,201311030ram,oti,HillSa99,def_int_long,0,,,,,
player,201311030ram,oti,HillSa99,pass_defended,0,,,,,
player,201311030ram,oti,HillSa99,sacks,0.0,,,,,
player,201311030ram,oti,HillSa99,tackles_combined,3,,,,,
player,201311030ram,oti,HillSa99,tackles_solo,3,,,,,
player,201311030ram,oti,HillSa99,tackles_assists,0,,,,,
player,201311030ram,oti,HillSa99,tackles_loss,,,,,,
player,201311030ram,oti,HillSa99,qb_hits,,,,,,
player,201311030ram,oti,HillSa99,fumbles_rec,0,,,,,
player,201311030ram,oti,HillSa99,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,HillSa99,fumbles_rec_td,0,,,,,
player,201311030ram,oti,HillSa99,fumbles_forced,0,,,,,
player,201311030ram,oti,MartMi01,def_int,0,,,,,
player,201311030ram,oti,MartMi01,def_int_yds,0,,,,,
player,201311030ram,oti,MartMi01,def_int_td,0,,,,,
player,201311030ram,oti,MartMi01,def_int_long,0,,,,,
player,201311030ram,oti,MartMi01,pass_defended,0,,,,,
player,201311030ram,oti,MartMi01,sacks,0.0,,,,,
player,201311030ram,oti,MartMi01,tackles_combined,3,,,,,
player,201311030ram,oti,MartMi01,tackles_solo,3,,,,,
player,201311030ram,oti,MartMi01,tackles_assists,0,,,,,
player,201311030ram,oti,MartMi01,tackles_loss,0,,,,,
player,201311030ram,oti,MartMi01,qb_hits,0,,,,,
player,201311030ram,oti,MartMi01,fumbles_rec,0,,,,,
player,201311030ram,oti,MartMi01,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,MartMi01,fumbles_rec_td,0,,,,,
player,201311030ram,oti,MartMi01,fumbles_forced,0,,,,,
player,201311030ram,oti,SensCo00,def_int,0,,,,,
player,201311030ram,oti,SensCo00,def_int_yds,0,,,,,
player,201311030ram,oti,SensCo00,def_int_td,0,,,,,
player,201311030ram,oti,SensCo00,def_int_long,0,,,,,
player,201311030ram,oti,SensCo00,pass_defended,0,,,,,
player,201311030ram,oti,SensCo00,sacks,0.0,,,,,
player,201311030ram,oti,SensCo00,tackles_combined,3,,,,,
player,201311030ram,oti,SensCo00,tackles_solo,3,,,,,
player,201311030ram,oti,SensCo00,tackles_assists,0,,,,,
player,201311030ram,oti,SensCo00,tackles_loss,0,,,,,
player,201311030ram,oti,SensCo00,qb_hits,0,,,,,
player,201311030ram,oti,SensCo00,fumbles_rec,1,,,,,
player,201311030ram,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201311030ram,oti,SensCo00,fumbles_forced,0,,,,,
player,201311030ram,oti,GoodZa00,def_int,0,,,,,
player,201311030ram,oti,GoodZa00,def_int_yds,0,,,,,
player,201311030ram,oti,GoodZa00,def_int_td,0,,,,,
player,201311030ram,oti,GoodZa00,def_int_long,0,,,,,
player,201311030ram,oti,GoodZa00,pass_defended,0,,,,,
player,201311030ram,oti,GoodZa00,sacks,0.0,,,,,
player,201311030ram,oti,GoodZa00,tackles_combined,2,,,,,
player,201311030ram,oti,GoodZa00,tackles_solo,2,,,,,
player,201311030ram,oti,GoodZa00,tackles_assists,0,,,,,
player,201311030ram,oti,GoodZa00,tackles_loss,0,,,,,
player,201311030ram,oti,GoodZa00,qb_hits,0,,,,,
player,201311030ram,oti,GoodZa00,fumbles_rec,0,,,,,
player,201311030ram,oti,GoodZa00,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,GoodZa00,fumbles_rec_td,0,,,,,
player,201311030ram,oti,GoodZa00,fumbles_forced,0,,,,,
player,201311030ram,oti,McCoJa99,def_int,0,,,,,
player,201311030ram,oti,McCoJa99,def_int_yds,0,,,,,
player,201311030ram,oti,McCoJa99,def_int_td,0,,,,,
player,201311030ram,oti,McCoJa99,def_int_long,0,,,,,
player,201311030ram,oti,McCoJa99,pass_defended,1,,,,,
player,201311030ram,oti,McCoJa99,sacks,0.0,,,,,
player,201311030ram,oti,McCoJa99,tackles_combined,2,,,,,
player,201311030ram,oti,McCoJa99,tackles_solo,2,,,,,
player,201311030ram,oti,McCoJa99,tackles_assists,0,,,,,
player,201311030ram,oti,McCoJa99,tackles_loss,0,,,,,
player,201311030ram,oti,McCoJa99,qb_hits,0,,,,,
player,201311030ram,oti,McCoJa99,fumbles_rec,0,,,,,
player,201311030ram,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201311030ram,oti,McCoJa99,fumbles_forced,0,,,,,
player,201311030ram,oti,BrinBe00,def_int,0,,,,,
player,201311030ram,oti,BrinBe00,def_int_yds,0,,,,,
player,201311030ram,oti,BrinBe00,def_int_td,0,,,,,
player,201311030ram,oti,BrinBe00,def_int_long,0,,,,,
player,201311030ram,oti,BrinBe00,pass_defended,0,,,,,
player,201311030ram,oti,BrinBe00,sacks,0.0,,,,,
player,201311030ram,oti,BrinBe00,tackles_combined,1,,,,,
player,201311030ram,oti,BrinBe00,tackles_solo,1,,,,,
player,201311030ram,oti,BrinBe00,tackles_assists,0,,,,,
player,201311030ram,oti,BrinBe00,tackles_loss,0,,,,,
player,201311030ram,oti,BrinBe00,qb_hits,0,,,,,
player,201311030ram,oti,BrinBe00,fumbles_rec,0,,,,,
player,201311030ram,oti,BrinBe00,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,BrinBe00,fumbles_rec_td,0,,,,,
player,201311030ram,oti,BrinBe00,fumbles_forced,0,,,,,
player,201311030ram,oti,JohnAn03,def_int,0,,,,,
player,201311030ram,oti,JohnAn03,def_int_yds,0,,,,,
player,201311030ram,oti,JohnAn03,def_int_td,0,,,,,
player,201311030ram,oti,JohnAn03,def_int_long,0,,,,,
player,201311030ram,oti,JohnAn03,pass_defended,0,,,,,
player,201311030ram,oti,JohnAn03,sacks,0.0,,,,,
player,201311030ram,oti,JohnAn03,tackles_combined,1,,,,,
player,201311030ram,oti,JohnAn03,tackles_solo,1,,,,,
player,201311030ram,oti,JohnAn03,tackles_assists,0,,,,,
player,201311030ram,oti,JohnAn03,tackles_loss,0,,,,,
player,201311030ram,oti,JohnAn03,qb_hits,0,,,,,
player,201311030ram,oti,JohnAn03,fumbles_rec,0,,,,,
player,201311030ram,oti,JohnAn03,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,JohnAn03,fumbles_rec_td,0,,,,,
player,201311030ram,oti,JohnAn03,fumbles_forced,0,,,,,
player,201311030ram,oti,MorgDe99,def_int,0,,,,,
player,201311030ram,oti,MorgDe99,def_int_yds,0,,,,,
player,201311030ram,oti,MorgDe99,def_int_td,0,,,,,
player,201311030ram,oti,MorgDe99,def_int_long,0,,,,,
player,201311030ram,oti,MorgDe99,pass_defended,0,,,,,
player,201311030ram,oti,MorgDe99,sacks,0.0,,,,,
player,201311030ram,oti,MorgDe99,tackles_combined,1,,,,,
player,201311030ram,oti,MorgDe99,tackles_solo,1,,,,,
player,201311030ram,oti,MorgDe99,tackles_assists,0,,,,,
player,201311030ram,oti,MorgDe99,tackles_loss,0,,,,,
player,201311030ram,oti,MorgDe99,qb_hits,0,,,,,
player,201311030ram,oti,MorgDe99,fumbles_rec,1,,,,,
player,201311030ram,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201311030ram,oti,MorgDe99,fumbles_forced,0,,,,,
player,201311030ram,oti,ThomTa00,def_int,0,,,,,
player,201311030ram,oti,ThomTa00,def_int_yds,0,,,,,
player,201311030ram,oti,ThomTa00,def_int_td,0,,,,,
player,201311030ram,oti,ThomTa00,def_int_long,0,,,,,
player,201311030ram,oti,ThomTa00,pass_defended,0,,,,,
player,201311030ram,oti,ThomTa00,sacks,0.0,,,,,
player,201311030ram,oti,ThomTa00,tackles_combined,1,,,,,
player,201311030ram,oti,ThomTa00,tackles_solo,1,,,,,
player,201311030ram,oti,ThomTa00,tackles_assists,0,,,,,
player,201311030ram,oti,ThomTa00,tackles_loss,0,,,,,
player,201311030ram,oti,ThomTa00,qb_hits,0,,,,,
player,201311030ram,oti,ThomTa00,fumbles_rec,0,,,,,
player,201311030ram,oti,ThomTa00,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,ThomTa00,fumbles_rec_td,0,,,,,
player,201311030ram,oti,ThomTa00,fumbles_forced,0,,,,,
player,201311030ram,oti,WilsGe01,def_int,0,,,,,
player,201311030ram,oti,WilsGe01,def_int_yds,0,,,,,
player,201311030ram,oti,WilsGe01,def_int_td,0,,,,,
player,201311030ram,oti,WilsGe01,def_int_long,0,,,,,
player,201311030ram,oti,WilsGe01,pass_defended,0,,,,,
player,201311030ram,oti,WilsGe01,sacks,0.0,,,,,
player,201311030ram,oti,WilsGe01,tackles_combined,1,,,,,
player,201311030ram,oti,WilsGe01,tackles_solo,1,,,,,
player,201311030ram,oti,WilsGe01,tackles_assists,0,,,,,
player,201311030ram,oti,WilsGe01,tackles_loss,0,,,,,
player,201311030ram,oti,WilsGe01,qb_hits,0,,,,,
player,201311030ram,oti,WilsGe01,fumbles_rec,0,,,,,
player,201311030ram,oti,WilsGe01,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,WilsGe01,fumbles_rec_td,0,,,,,
player,201311030ram,oti,WilsGe01,fumbles_forced,0,,,,,
player,201311030ram,oti,WillDa04,def_int,0,,,,,
player,201311030ram,oti,WillDa04,def_int_yds,0,,,,,
player,201311030ram,oti,WillDa04,def_int_td,0,,,,,
player,201311030ram,oti,WillDa04,def_int_long,0,,,,,
player,201311030ram,oti,WillDa04,pass_defended,0,,,,,
player,201311030ram,oti,WillDa04,sacks,0.0,,,,,
player,201311030ram,oti,WillDa04,tackles_combined,0,,,,,
player,201311030ram,oti,WillDa04,tackles_solo,0,,,,,
player,201311030ram,oti,WillDa04,tackles_assists,0,,,,,
player,201311030ram,oti,WillDa04,tackles_loss,0,,,,,
player,201311030ram,oti,WillDa04,qb_hits,0,,,,,
player,201311030ram,oti,WillDa04,fumbles_rec,1,,,,,
player,201311030ram,oti,WillDa04,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,WillDa04,fumbles_rec_td,0,,,,,
player,201311030ram,oti,WillDa04,fumbles_forced,0,,,,,
player,201311030ram,ram,McLeRo00,def_int,1,,,,,
player,201311030ram,ram,McLeRo00,def_int_yds,2,,,,,
player,201311030ram,ram,McLeRo00,def_int_td,0,,,,,
player,201311030ram,ram,McLeRo00,def_int_long,2,,,,,
player,201311030ram,ram,McLeRo00,pass_defended,1,,,,,
player,201311030ram,ram,McLeRo00,sacks,0.0,,,,,
player,201311030ram,ram,McLeRo00,tackles_combined,7,,,,,
player,201311030ram,ram,McLeRo00,tackles_solo,6,,,,,
player,201311030ram,ram,McLeRo00,tackles_assists,1,,,,,
player,201311030ram,ram,McLeRo00,tackles_loss,0,,,,,
player,201311030ram,ram,McLeRo00,qb_hits,0,,,,,
player,201311030ram,ram,McLeRo00,fumbles_rec,0,,,,,
player,201311030ram,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201311030ram,ram,McLeRo00,fumbles_forced,0,,,,,
player,201311030ram,ram,FinnCo20,def_int,1,,,,,
player,201311030ram,ram,FinnCo20,def_int_yds,1,,,,,
player,201311030ram,ram,FinnCo20,def_int_td,0,,,,,
player,201311030ram,ram,FinnCo20,def_int_long,1,,,,,
player,201311030ram,ram,FinnCo20,pass_defended,1,,,,,
player,201311030ram,ram,FinnCo20,sacks,0.0,,,,,
player,201311030ram,ram,FinnCo20,tackles_combined,5,,,,,
player,201311030ram,ram,FinnCo20,tackles_solo,4,,,,,
player,201311030ram,ram,FinnCo20,tackles_assists,1,,,,,
player,201311030ram,ram,FinnCo20,tackles_loss,0,,,,,
player,201311030ram,ram,FinnCo20,qb_hits,1,,,,,
player,201311030ram,ram,FinnCo20,fumbles_rec,0,,,,,
player,201311030ram,ram,FinnCo20,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,FinnCo20,fumbles_rec_td,0,,,,,
player,201311030ram,ram,FinnCo20,fumbles_forced,0,,,,,
player,201311030ram,ram,LangKe98,def_int,0,,,,,
player,201311030ram,ram,LangKe98,def_int_yds,0,,,,,
player,201311030ram,ram,LangKe98,def_int_td,0,,,,,
player,201311030ram,ram,LangKe98,def_int_long,0,,,,,
player,201311030ram,ram,LangKe98,pass_defended,0,,,,,
player,201311030ram,ram,LangKe98,sacks,2.0,,,,,
player,201311030ram,ram,LangKe98,tackles_combined,6,,,,,
player,201311030ram,ram,LangKe98,tackles_solo,6,,,,,
player,201311030ram,ram,LangKe98,tackles_assists,0,,,,,
player,201311030ram,ram,LangKe98,tackles_loss,4,,,,,
player,201311030ram,ram,LangKe98,qb_hits,2,,,,,
player,201311030ram,ram,LangKe98,fumbles_rec,0,,,,,
player,201311030ram,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201311030ram,ram,LangKe98,fumbles_forced,0,,,,,
player,201311030ram,ram,LaurJa99,def_int,0,,,,,
player,201311030ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201311030ram,ram,LaurJa99,def_int_td,0,,,,,
player,201311030ram,ram,LaurJa99,def_int_long,0,,,,,
player,201311030ram,ram,LaurJa99,pass_defended,0,,,,,
player,201311030ram,ram,LaurJa99,sacks,1.0,,,,,
player,201311030ram,ram,LaurJa99,tackles_combined,9,,,,,
player,201311030ram,ram,LaurJa99,tackles_solo,9,,,,,
player,201311030ram,ram,LaurJa99,tackles_assists,0,,,,,
player,201311030ram,ram,LaurJa99,tackles_loss,1,,,,,
player,201311030ram,ram,LaurJa99,qb_hits,1,,,,,
player,201311030ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201311030ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201311030ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201311030ram,ram,HayeWi99,def_int,0,,,,,
player,201311030ram,ram,HayeWi99,def_int_yds,0,,,,,
player,201311030ram,ram,HayeWi99,def_int_td,0,,,,,
player,201311030ram,ram,HayeWi99,def_int_long,0,,,,,
player,201311030ram,ram,HayeWi99,pass_defended,0,,,,,
player,201311030ram,ram,HayeWi99,sacks,1.0,,,,,
player,201311030ram,ram,HayeWi99,tackles_combined,2,,,,,
player,201311030ram,ram,HayeWi99,tackles_solo,2,,,,,
player,201311030ram,ram,HayeWi99,tackles_assists,0,,,,,
player,201311030ram,ram,HayeWi99,tackles_loss,1,,,,,
player,201311030ram,ram,HayeWi99,qb_hits,3,,,,,
player,201311030ram,ram,HayeWi99,fumbles_rec,0,,,,,
player,201311030ram,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201311030ram,ram,HayeWi99,fumbles_forced,0,,,,,
player,201311030ram,ram,OgleAl00,def_int,0,,,,,
player,201311030ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201311030ram,ram,OgleAl00,def_int_td,0,,,,,
player,201311030ram,ram,OgleAl00,def_int_long,0,,,,,
player,201311030ram,ram,OgleAl00,pass_defended,1,,,,,
player,201311030ram,ram,OgleAl00,sacks,0.0,,,,,
player,201311030ram,ram,OgleAl00,tackles_combined,6,,,,,
player,201311030ram,ram,OgleAl00,tackles_solo,6,,,,,
player,201311030ram,ram,OgleAl00,tackles_assists,0,,,,,
player,201311030ram,ram,OgleAl00,tackles_loss,0,,,,,
player,201311030ram,ram,OgleAl00,qb_hits,0,,,,,
player,201311030ram,ram,OgleAl00,fumbles_rec,0,,,,,
player,201311030ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201311030ram,ram,OgleAl00,fumbles_forced,0,,,,,
player,201311030ram,ram,BrocMi00,def_int,0,,,,,
player,201311030ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201311030ram,ram,BrocMi00,def_int_td,0,,,,,
player,201311030ram,ram,BrocMi00,def_int_long,0,,,,,
player,201311030ram,ram,BrocMi00,pass_defended,0,,,,,
player,201311030ram,ram,BrocMi00,sacks,0.0,,,,,
player,201311030ram,ram,BrocMi00,tackles_combined,3,,,,,
player,201311030ram,ram,BrocMi00,tackles_solo,3,,,,,
player,201311030ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201311030ram,ram,BrocMi00,tackles_loss,1,,,,,
player,201311030ram,ram,BrocMi00,qb_hits,0,,,,,
player,201311030ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201311030ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201311030ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201311030ram,ram,QuinRo00,def_int,0,,,,,
player,201311030ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201311030ram,ram,QuinRo00,def_int_td,0,,,,,
player,201311030ram,ram,QuinRo00,def_int_long,0,,,,,
player,201311030ram,ram,QuinRo00,pass_defended,0,,,,,
player,201311030ram,ram,QuinRo00,sacks,0.0,,,,,
player,201311030ram,ram,QuinRo00,tackles_combined,3,,,,,
player,201311030ram,ram,QuinRo00,tackles_solo,2,,,,,
player,201311030ram,ram,QuinRo00,tackles_assists,1,,,,,
player,201311030ram,ram,QuinRo00,tackles_loss,0,,,,,
player,201311030ram,ram,QuinRo00,qb_hits,1,,,,,
player,201311030ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201311030ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201311030ram,ram,QuinRo00,fumbles_forced,0,,,,,
player,201311030ram,ram,BailSt01,def_int,0,,,,,
player,201311030ram,ram,BailSt01,def_int_yds,0,,,,,
player,201311030ram,ram,BailSt01,def_int_td,0,,,,,
player,201311030ram,ram,BailSt01,def_int_long,0,,,,,
player,201311030ram,ram,BailSt01,pass_defended,0,,,,,
player,201311030ram,ram,BailSt01,sacks,0.0,,,,,
player,201311030ram,ram,BailSt01,tackles_combined,2,,,,,
player,201311030ram,ram,BailSt01,tackles_solo,2,,,,,
player,201311030ram,ram,BailSt01,tackles_assists,0,,,,,
player,201311030ram,ram,BailSt01,tackles_loss,0,,,,,
player,201311030ram,ram,BailSt01,qb_hits,0,,,,,
player,201311030ram,ram,BailSt01,fumbles_rec,0,,,,,
player,201311030ram,ram,BailSt01,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,BailSt01,fumbles_rec_td,0,,,,,
player,201311030ram,ram,BailSt01,fumbles_forced,0,,,,,
player,201311030ram,ram,DunbJo20,def_int,0,,,,,
player,201311030ram,ram,DunbJo20,def_int_yds,0,,,,,
player,201311030ram,ram,DunbJo20,def_int_td,0,,,,,
player,201311030ram,ram,DunbJo20,def_int_long,0,,,,,
player,201311030ram,ram,DunbJo20,pass_defended,0,,,,,
player,201311030ram,ram,DunbJo20,sacks,0.0,,,,,
player,201311030ram,ram,DunbJo20,tackles_combined,2,,,,,
player,201311030ram,ram,DunbJo20,tackles_solo,2,,,,,
player,201311030ram,ram,DunbJo20,tackles_assists,0,,,,,
player,201311030ram,ram,DunbJo20,tackles_loss,0,,,,,
player,201311030ram,ram,DunbJo20,qb_hits,0,,,,,
player,201311030ram,ram,DunbJo20,fumbles_rec,0,,,,,
player,201311030ram,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201311030ram,ram,DunbJo20,fumbles_forced,0,,,,,
player,201311030ram,ram,JohnTr05,def_int,0,,,,,
player,201311030ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201311030ram,ram,JohnTr05,def_int_td,0,,,,,
player,201311030ram,ram,JohnTr05,def_int_long,0,,,,,
player,201311030ram,ram,JohnTr05,pass_defended,0,,,,,
player,201311030ram,ram,JohnTr05,sacks,0.0,,,,,
player,201311030ram,ram,JohnTr05,tackles_combined,2,,,,,
player,201311030ram,ram,JohnTr05,tackles_solo,2,,,,,
player,201311030ram,ram,JohnTr05,tackles_assists,0,,,,,
player,201311030ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201311030ram,ram,JohnTr05,qb_hits,0,,,,,
player,201311030ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201311030ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201311030ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201311030ram,ram,StewDa00,def_int,0,,,,,
player,201311030ram,ram,StewDa00,def_int_yds,0,,,,,
player,201311030ram,ram,StewDa00,def_int_td,0,,,,,
player,201311030ram,ram,StewDa00,def_int_long,0,,,,,
player,201311030ram,ram,StewDa00,pass_defended,0,,,,,
player,201311030ram,ram,StewDa00,sacks,0.0,,,,,
player,201311030ram,ram,StewDa00,tackles_combined,2,,,,,
player,201311030ram,ram,StewDa00,tackles_solo,2,,,,,
player,201311030ram,ram,StewDa00,tackles_assists,0,,,,,
player,201311030ram,ram,StewDa00,tackles_loss,0,,,,,
player,201311030ram,ram,StewDa00,qb_hits,1,,,,,
player,201311030ram,ram,StewDa00,fumbles_rec,0,,,,,
player,201311030ram,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201311030ram,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201311030ram,ram,StewDa00,fumbles_forced,0,,,,,
player,201311030ram,ram,CudjJe00,def_int,0,,,,,
player,201311030ram,ram,CudjJe00,def_int_yds,0,,,,,
player,201311030ram,ram,CudjJe00,def_int_td,0,,,,,
player,201311030ram,ram,CudjJe00,def_int_long,0,,,,,
player,201311030ram,ram,CudjJe00,pass_defended,0,,,,,
player,201311030ram,ram,CudjJe00,sacks,0.0,,,,,
