game,2013,8,20131027,201310270rai,pit,"Pittsburgh Steelers",18,rai,"Oakland Raiders",21
player,201310270rai,rai,AdamPh00,tackles_combined,1,,,,,
player,201310270rai,rai,AdamPh00,tackles_solo,1,,,,,
player,201310270rai,rai,AdamPh00,tackles_assists,0,,,,,
player,201310270rai,rai,AdamPh00,tackles_loss,0,,,,,
player,201310270rai,rai,AdamPh00,qb_hits,0,,,,,
player,201310270rai,rai,AdamPh00,fumbles_rec,0,,,,,
player,201310270rai,rai,AdamPh00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,AdamPh00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,AdamPh00,fumbles_forced,0,,,,,
player,201310270rai,rai,BurnKa00,def_int,0,,,,,
player,201310270rai,rai,BurnKa00,def_int_yds,0,,,,,
player,201310270rai,rai,BurnKa00,def_int_td,0,,,,,
player,201310270rai,rai,BurnKa00,def_int_long,0,,,,,
player,201310270rai,rai,BurnKa00,pass_defended,0,,,,,
player,201310270rai,rai,BurnKa00,sacks,0.0,,,,,
player,201310270rai,rai,BurnKa00,tackles_combined,1,,,,,
player,201310270rai,rai,BurnKa00,tackles_solo,0,,,,,
player,201310270rai,rai,BurnKa00,tackles_assists,1,,,,,
player,201310270rai,rai,BurnKa00,tackles_loss,0,,,,,
player,201310270rai,rai,BurnKa00,qb_hits,0,,,,,
player,201310270rai,rai,BurnKa00,fumbles_rec,0,,,,,
player,201310270rai,rai,BurnKa00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,BurnKa00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,BurnKa00,fumbles_forced,0,,,,,
player,201310270rai,rai,CondJo20,def_int,0,,,,,
player,201310270rai,rai,CondJo20,def_int_yds,0,,,,,
player,201310270rai,rai,CondJo20,def_int_td,0,,,,,
player,201310270rai,rai,CondJo20,def_int_long,0,,,,,
player,201310270rai,rai,CondJo20,pass_defended,0,,,,,
player,201310270rai,rai,CondJo20,sacks,0.0,,,,,
player,201310270rai,rai,CondJo20,tackles_combined,1,,,,,
player,201310270rai,rai,CondJo20,tackles_solo,0,,,,,
player,201310270rai,rai,CondJo20,tackles_assists,1,,,,,
player,201310270rai,rai,CondJo20,tackles_loss,0,,,,,
player,201310270rai,rai,CondJo20,qb_hits,0,,,,,
player,201310270rai,rai,CondJo20,fumbles_rec,0,,,,,
player,201310270rai,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201310270rai,rai,CondJo20,fumbles_forced,0,,,,,
player,201310270rai,rai,CrawJa00,def_int,0,,,,,
player,201310270rai,rai,CrawJa00,def_int_yds,0,,,,,
player,201310270rai,rai,CrawJa00,def_int_td,0,,,,,
player,201310270rai,rai,CrawJa00,def_int_long,0,,,,,
player,201310270rai,rai,CrawJa00,pass_defended,0,,,,,
player,201310270rai,rai,CrawJa00,sacks,0.0,,,,,
player,201310270rai,rai,CrawJa00,tackles_combined,1,,,,,
player,201310270rai,rai,CrawJa00,tackles_solo,0,,,,,
player,201310270rai,rai,CrawJa00,tackles_assists,1,,,,,
player,201310270rai,rai,CrawJa00,tackles_loss,0,,,,,
player,201310270rai,rai,CrawJa00,qb_hits,0,,,,,
player,201310270rai,rai,CrawJa00,fumbles_rec,0,,,,,
player,201310270rai,rai,CrawJa00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,CrawJa00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,CrawJa00,fumbles_forced,0,,,,,
player,201310270rai,rai,JoneTa00,def_int,0,,,,,
player,201310270rai,rai,JoneTa00,def_int_yds,0,,,,,
player,201310270rai,rai,JoneTa00,def_int_td,0,,,,,
player,201310270rai,rai,JoneTa00,def_int_long,0,,,,,
player,201310270rai,rai,JoneTa00,pass_defended,0,,,,,
player,201310270rai,rai,JoneTa00,sacks,0.0,,,,,
player,201310270rai,rai,JoneTa00,tackles_combined,1,,,,,
player,201310270rai,rai,JoneTa00,tackles_solo,1,,,,,
player,201310270rai,rai,JoneTa00,tackles_assists,0,,,,,
player,201310270rai,rai,JoneTa00,tackles_loss,0,,,,,
player,201310270rai,rai,JoneTa00,qb_hits,0,,,,,
player,201310270rai,rai,JoneTa00,fumbles_rec,0,,,,,
player,201310270rai,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,JoneTa00,fumbles_forced,0,,,,,
player,201310270rai,rai,KingMa00,def_int,0,,,,,
player,201310270rai,rai,KingMa00,def_int_yds,0,,,,,
player,201310270rai,rai,KingMa00,def_int_td,0,,,,,
player,201310270rai,rai,KingMa00,def_int_long,0,,,,,
player,201310270rai,rai,KingMa00,pass_defended,0,,,,,
player,201310270rai,rai,KingMa00,sacks,0.0,,,,,
player,201310270rai,rai,KingMa00,tackles_combined,1,,,,,
player,201310270rai,rai,KingMa00,tackles_solo,1,,,,,
player,201310270rai,rai,KingMa00,tackles_assists,0,,,,,
player,201310270rai,rai,KingMa00,tackles_loss,0,,,,,
player,201310270rai,rai,KingMa00,qb_hits,0,,,,,
player,201310270rai,rai,KingMa00,fumbles_rec,0,,,,,
player,201310270rai,rai,KingMa00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,KingMa00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,KingMa00,fumbles_forced,0,,,,,
player,201310270rai,rai,MaiaKa99,def_int,0,,,,,
player,201310270rai,rai,MaiaKa99,def_int_yds,0,,,,,
player,201310270rai,rai,MaiaKa99,def_int_td,0,,,,,
player,201310270rai,rai,MaiaKa99,def_int_long,0,,,,,
player,201310270rai,rai,MaiaKa99,pass_defended,0,,,,,
player,201310270rai,rai,MaiaKa99,sacks,0.0,,,,,
player,201310270rai,rai,MaiaKa99,tackles_combined,1,,,,,
player,201310270rai,rai,MaiaKa99,tackles_solo,0,,,,,
player,201310270rai,rai,MaiaKa99,tackles_assists,1,,,,,
player,201310270rai,rai,MaiaKa99,tackles_loss,0,,,,,
player,201310270rai,rai,MaiaKa99,qb_hits,0,,,,,
player,201310270rai,rai,MaiaKa99,fumbles_rec,0,,,,,
player,201310270rai,rai,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,MaiaKa99,fumbles_rec_td,0,,,,,
player,201310270rai,rai,MaiaKa99,fumbles_forced,0,,,,,
player,201310270rai,rai,StewJe00,def_int,0,,,,,
player,201310270rai,rai,StewJe00,def_int_yds,0,,,,,
player,201310270rai,rai,StewJe00,def_int_td,0,,,,,
player,201310270rai,rai,StewJe00,def_int_long,0,,,,,
player,201310270rai,rai,StewJe00,pass_defended,0,,,,,
player,201310270rai,rai,StewJe00,sacks,0.0,,,,,
player,201310270rai,rai,StewJe00,tackles_combined,1,,,,,
player,201310270rai,rai,StewJe00,tackles_solo,1,,,,,
player,201310270rai,rai,StewJe00,tackles_assists,0,,,,,
player,201310270rai,rai,StewJe00,tackles_loss,0,,,,,
player,201310270rai,rai,StewJe00,qb_hits,0,,,,,
player,201310270rai,rai,StewJe00,fumbles_rec,0,,,,,
player,201310270rai,rai,StewJe00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,StewJe00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,StewJe00,fumbles_forced,0,,,,,
player,201310270rai,rai,HuntJa24,def_int,0,,,,,
player,201310270rai,rai,HuntJa24,def_int_yds,0,,,,,
player,201310270rai,rai,HuntJa24,def_int_td,0,,,,,
player,201310270rai,rai,HuntJa24,def_int_long,0,,,,,
player,201310270rai,rai,HuntJa24,pass_defended,1,,,,,
player,201310270rai,rai,HuntJa24,sacks,0.0,,,,,
player,201310270rai,rai,HuntJa24,tackles_combined,0,,,,,
player,201310270rai,rai,HuntJa24,tackles_solo,0,,,,,
player,201310270rai,rai,HuntJa24,tackles_assists,0,,,,,
player,201310270rai,rai,HuntJa24,tackles_loss,0,,,,,
player,201310270rai,rai,HuntJa24,qb_hits,0,,,,,
player,201310270rai,rai,HuntJa24,fumbles_rec,0,,,,,
player,201310270rai,rai,HuntJa24,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,HuntJa24,fumbles_rec_td,0,,,,,
player,201310270rai,rai,HuntJa24,fumbles_forced,0,,,,,
player,201310270rai,pit,BrowAn04,kick_ret,0,,,,,
player,201310270rai,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201310270rai,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201310270rai,pit,BrowAn04,kick_ret_td,0,,,,,
player,201310270rai,pit,BrowAn04,kick_ret_long,0,,,,,
player,201310270rai,pit,BrowAn04,punt_ret,4,,,,,
player,201310270rai,pit,BrowAn04,punt_ret_yds,47,,,,,
player,201310270rai,pit,BrowAn04,punt_ret_yds_per_ret,11.8,,,,,
player,201310270rai,pit,BrowAn04,punt_ret_td,0,,,,,
player,201310270rai,pit,BrowAn04,punt_ret_long,44,,,,,
player,201310270rai,pit,DwyeJo00,kick_ret,1,,,,,
player,201310270rai,pit,DwyeJo00,kick_ret_yds,25,,,,,
player,201310270rai,pit,DwyeJo00,kick_ret_yds_per_ret,25.0,,,,,
player,201310270rai,pit,DwyeJo00,kick_ret_td,0,,,,,
player,201310270rai,pit,DwyeJo00,kick_ret_long,25,,,,,
player,201310270rai,pit,DwyeJo00,punt_ret,0,,,,,
player,201310270rai,pit,DwyeJo00,punt_ret_yds,0,,,,,
player,201310270rai,pit,DwyeJo00,punt_ret_yds_per_ret,,,,,,
player,201310270rai,pit,DwyeJo00,punt_ret_td,0,,,,,
player,201310270rai,pit,DwyeJo00,punt_ret_long,0,,,,,
player,201310270rai,rai,FordJa01,kick_ret,0,,,,,
player,201310270rai,rai,FordJa01,kick_ret_yds,0,,,,,
player,201310270rai,rai,FordJa01,kick_ret_yds_per_ret,,,,,,
player,201310270rai,rai,FordJa01,kick_ret_td,0,,,,,
player,201310270rai,rai,FordJa01,kick_ret_long,0,,,,,
player,201310270rai,rai,FordJa01,punt_ret,1,,,,,
player,201310270rai,rai,FordJa01,punt_ret_yds,14,,,,,
player,201310270rai,rai,FordJa01,punt_ret_yds_per_ret,14.0,,,,,
player,201310270rai,rai,FordJa01,punt_ret_td,0,,,,,
player,201310270rai,rai,FordJa01,punt_ret_long,14,,,,,
player,201310270rai,rai,JoneTa00,kick_ret,3,,,,,
player,201310270rai,rai,JoneTa00,kick_ret_yds,46,,,,,
player,201310270rai,rai,JoneTa00,kick_ret_yds_per_ret,15.3,,,,,
player,201310270rai,rai,JoneTa00,kick_ret_td,0,,,,,
player,201310270rai,rai,JoneTa00,kick_ret_long,22,,,,,
player,201310270rai,rai,JoneTa00,punt_ret,0,,,,,
player,201310270rai,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201310270rai,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201310270rai,rai,JoneTa00,punt_ret_td,0,,,,,
player,201310270rai,rai,JoneTa00,punt_ret_long,0,,,,,
player,201310270rai,pit,suishsha01,xpm,1,,,,,
player,201310270rai,pit,suishsha01,xpa,1,,,,,
player,201310270rai,pit,suishsha01,fgm,1,,,,,
player,201310270rai,pit,suishsha01,fga,3,,,,,
player,201310270rai,pit,suishsha01,punt,0,,,,,
player,201310270rai,pit,suishsha01,punt_yds,0,,,,,
player,201310270rai,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201310270rai,pit,suishsha01,punt_long,0,,,,,
player,201310270rai,pit,MeskZo99,xpm,,,,,,
player,201310270rai,pit,MeskZo99,xpa,,,,,,
player,201310270rai,pit,MeskZo99,fgm,,,,,,
player,201310270rai,pit,MeskZo99,fga,,,,,,
player,201310270rai,pit,MeskZo99,punt,7,,,,,
player,201310270rai,pit,MeskZo99,punt_yds,299,,,,,
player,201310270rai,pit,MeskZo99,punt_yds_per_punt,42.7,,,,,
player,201310270rai,pit,MeskZo99,punt_long,65,,,,,
player,201310270rai,rai,janikseb01,xpm,3,,,,,
player,201310270rai,rai,janikseb01,xpa,3,,,,,
player,201310270rai,rai,janikseb01,fgm,,,,,,
player,201310270rai,rai,janikseb01,fga,,,,,,
player,201310270rai,rai,janikseb01,punt,0,,,,,
player,201310270rai,rai,janikseb01,punt_yds,0,,,,,
player,201310270rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201310270rai,rai,janikseb01,punt_long,0,,,,,
player,201310270rai,rai,KingMa00,xpm,,,,,,
player,201310270rai,rai,KingMa00,xpa,,,,,,
player,201310270rai,rai,KingMa00,fgm,,,,,,
player,201310270rai,rai,KingMa00,fga,,,,,,
player,201310270rai,rai,KingMa00,punt,8,,,,,
player,201310270rai,rai,KingMa00,punt_yds,372,,,,,
player,201310270rai,rai,KingMa00,punt_yds_per_punt,46.5,,,,,
player,201310270rai,rai,KingMa00,punt_long,58,,,,,
player,201310270rai,rai,NixxLu00,pos,G,,,,,
player,201310270rai,rai,NixxLu00,offense,59,,,,,
player,201310270rai,rai,NixxLu00,off_pct,100%,,,,,
player,201310270rai,rai,NixxLu00,defense,0,,,,,
player,201310270rai,rai,NixxLu00,def_pct,0%,,,,,
player,201310270rai,rai,NixxLu00,special_teams,3,,,,,
player,201310270rai,rai,NixxLu00,st_pct,10%,,,,,
player,201310270rai,rai,BarnKh20,pos,T,,,,,
player,201310270rai,rai,BarnKh20,offense,59,,,,,
player,201310270rai,rai,BarnKh20,off_pct,100%,,,,,
player,201310270rai,rai,BarnKh20,defense,0,,,,,
player,201310270rai,rai,BarnKh20,def_pct,0%,,,,,
player,201310270rai,rai,BarnKh20,special_teams,3,,,,,
player,201310270rai,rai,BarnKh20,st_pct,10%,,,,,
player,201310270rai,rai,BrisMi20,pos,G,,,,,
player,201310270rai,rai,BrisMi20,offense,59,,,,,
player,201310270rai,rai,BrisMi20,off_pct,100%,,,,,
player,201310270rai,rai,BrisMi20,defense,0,,,,,
player,201310270rai,rai,BrisMi20,def_pct,0%,,,,,
player,201310270rai,rai,BrisMi20,special_teams,3,,,,,
player,201310270rai,rai,BrisMi20,st_pct,10%,,,,,
player,201310270rai,rai,WisnSt01,pos,C,,,,,
player,201310270rai,rai,WisnSt01,offense,59,,,,,
player,201310270rai,rai,WisnSt01,off_pct,100%,,,,,
player,201310270rai,rai,WisnSt01,defense,0,,,,,
player,201310270rai,rai,WisnSt01,def_pct,0%,,,,,
player,201310270rai,rai,WisnSt01,special_teams,3,,,,,
player,201310270rai,rai,WisnSt01,st_pct,10%,,,,,
player,201310270rai,rai,McCaMa00,pos,T,,,,,
player,201310270rai,rai,McCaMa00,offense,59,,,,,
player,201310270rai,rai,McCaMa00,off_pct,100%,,,,,
player,201310270rai,rai,McCaMa00,defense,0,,,,,
player,201310270rai,rai,McCaMa00,def_pct,0%,,,,,
player,201310270rai,rai,McCaMa00,special_teams,3,,,,,
player,201310270rai,rai,McCaMa00,st_pct,10%,,,,,
player,201310270rai,rai,PryoTe00,pos,QB,,,,,
player,201310270rai,rai,PryoTe00,offense,59,,,,,
player,201310270rai,rai,PryoTe00,off_pct,100%,,,,,
player,201310270rai,rai,PryoTe00,defense,0,,,,,
player,201310270rai,rai,PryoTe00,def_pct,0%,,,,,
player,201310270rai,rai,PryoTe00,special_teams,0,,,,,
player,201310270rai,rai,PryoTe00,st_pct,0%,,,,,
player,201310270rai,rai,McFaDa00,pos,RB,,,,,
player,201310270rai,rai,McFaDa00,offense,48,,,,,
player,201310270rai,rai,McFaDa00,off_pct,81%,,,,,
player,201310270rai,rai,McFaDa00,defense,0,,,,,
player,201310270rai,rai,McFaDa00,def_pct,0%,,,,,
player,201310270rai,rai,McFaDa00,special_teams,0,,,,,
player,201310270rai,rai,McFaDa00,st_pct,0%,,,,,
player,201310270rai,rai,MoorDe02,pos,WR,,,,,
player,201310270rai,rai,MoorDe02,offense,46,,,,,
player,201310270rai,rai,MoorDe02,off_pct,78%,,,,,
player,201310270rai,rai,MoorDe02,defense,0,,,,,
player,201310270rai,rai,MoorDe02,def_pct,0%,,,,,
player,201310270rai,rai,MoorDe02,special_teams,0,,,,,
player,201310270rai,rai,MoorDe02,st_pct,0%,,,,,
player,201310270rai,rai,MastJe20,pos,TE,,,,,
player,201310270rai,rai,MastJe20,offense,43,,,,,
player,201310270rai,rai,MastJe20,off_pct,73%,,,,,
player,201310270rai,rai,MastJe20,defense,0,,,,,
player,201310270rai,rai,MastJe20,def_pct,0%,,,,,
player,201310270rai,rai,MastJe20,special_teams,7,,,,,
player,201310270rai,rai,MastJe20,st_pct,23%,,,,,
player,201310270rai,rai,StreRo00,pos,WR,,,,,
player,201310270rai,rai,StreRo00,offense,39,,,,,
player,201310270rai,rai,StreRo00,off_pct,66%,,,,,
player,201310270rai,rai,StreRo00,defense,0,,,,,
player,201310270rai,rai,StreRo00,def_pct,0%,,,,,
player,201310270rai,rai,StreRo00,special_teams,1,,,,,
player,201310270rai,rai,StreRo00,st_pct,3%,,,,,
player,201310270rai,rai,RiveMy00,pos,TE,,,,,
player,201310270rai,rai,RiveMy00,offense,38,,,,,
player,201310270rai,rai,RiveMy00,off_pct,64%,,,,,
player,201310270rai,rai,RiveMy00,defense,0,,,,,
player,201310270rai,rai,RiveMy00,def_pct,0%,,,,,
player,201310270rai,rai,RiveMy00,special_teams,7,,,,,
player,201310270rai,rai,RiveMy00,st_pct,23%,,,,,
player,201310270rai,rai,ReecMa00,pos,FB,,,,,
player,201310270rai,rai,ReecMa00,offense,26,,,,,
player,201310270rai,rai,ReecMa00,off_pct,44%,,,,,
player,201310270rai,rai,ReecMa00,defense,0,,,,,
player,201310270rai,rai,ReecMa00,def_pct,0%,,,,,
player,201310270rai,rai,ReecMa00,special_teams,1,,,,,
player,201310270rai,rai,ReecMa00,st_pct,3%,,,,,
player,201310270rai,rai,OlawJa00,pos,FB,,,,,
player,201310270rai,rai,OlawJa00,offense,14,,,,,
player,201310270rai,rai,OlawJa00,off_pct,24%,,,,,
player,201310270rai,rai,OlawJa00,defense,0,,,,,
player,201310270rai,rai,OlawJa00,def_pct,0%,,,,,
player,201310270rai,rai,OlawJa00,special_teams,23,,,,,
player,201310270rai,rai,OlawJa00,st_pct,77%,,,,,
player,201310270rai,rai,HolmAn00,pos,WR,,,,,
player,201310270rai,rai,HolmAn00,offense,13,,,,,
player,201310270rai,rai,HolmAn00,off_pct,22%,,,,,
player,201310270rai,rai,HolmAn00,defense,0,,,,,
player,201310270rai,rai,HolmAn00,def_pct,0%,,,,,
player,201310270rai,rai,HolmAn00,special_teams,4,,,,,
player,201310270rai,rai,HolmAn00,st_pct,13%,,,,,
player,201310270rai,rai,JennRa00,pos,RB,,,,,
player,201310270rai,rai,JennRa00,offense,10,,,,,
player,201310270rai,rai,JennRa00,off_pct,17%,,,,,
player,201310270rai,rai,JennRa00,defense,0,,,,,
player,201310270rai,rai,JennRa00,def_pct,0%,,,,,
player,201310270rai,rai,JennRa00,special_teams,16,,,,,
player,201310270rai,rai,JennRa00,st_pct,53%,,,,,
player,201310270rai,rai,FordJa01,pos,WR,,,,,
player,201310270rai,rai,FordJa01,offense,9,,,,,
player,201310270rai,rai,FordJa01,off_pct,15%,,,,,
player,201310270rai,rai,FordJa01,defense,0,,,,,
player,201310270rai,rai,FordJa01,def_pct,0%,,,,,
player,201310270rai,rai,FordJa01,special_teams,8,,,,,
player,201310270rai,rai,FordJa01,st_pct,27%,,,,,
player,201310270rai,rai,ButlBr00,pos,WR,,,,,
player,201310270rai,rai,ButlBr00,offense,8,,,,,
player,201310270rai,rai,ButlBr00,off_pct,14%,,,,,
player,201310270rai,rai,ButlBr00,defense,0,,,,,
player,201310270rai,rai,ButlBr00,def_pct,0%,,,,,
player,201310270rai,rai,ButlBr00,special_teams,4,,,,,
player,201310270rai,rai,ButlBr00,st_pct,13%,,,,,
player,201310270rai,rai,KasaNi00,pos,TE,,,,,
player,201310270rai,rai,KasaNi00,offense,1,,,,,
player,201310270rai,rai,KasaNi00,off_pct,2%,,,,,
player,201310270rai,rai,KasaNi00,defense,0,,,,,
player,201310270rai,rai,KasaNi00,def_pct,0%,,,,,
player,201310270rai,rai,KasaNi00,special_teams,0,,,,,
player,201310270rai,rai,KasaNi00,st_pct,0%,,,,,
player,201310270rai,rai,RossBr00,pos,SS,,,,,
player,201310270rai,rai,RossBr00,offense,0,,,,,
player,201310270rai,rai,RossBr00,off_pct,0%,,,,,
player,201310270rai,rai,RossBr00,defense,71,,,,,
player,201310270rai,rai,RossBr00,def_pct,100%,,,,,
player,201310270rai,rai,RossBr00,special_teams,5,,,,,
player,201310270rai,rai,RossBr00,st_pct,17%,,,,,
player,201310270rai,rai,RoacNi99,pos,LB,,,,,
player,201310270rai,rai,RoacNi99,offense,0,,,,,
player,201310270rai,rai,RoacNi99,off_pct,0%,,,,,
player,201310270rai,rai,RoacNi99,defense,71,,,,,
player,201310270rai,rai,RoacNi99,def_pct,100%,,,,,
player,201310270rai,rai,RoacNi99,special_teams,5,,,,,
player,201310270rai,rai,RoacNi99,st_pct,17%,,,,,
player,201310270rai,rai,WoodCh00,pos,FS,,,,,
player,201310270rai,rai,WoodCh00,offense,0,,,,,
player,201310270rai,rai,WoodCh00,off_pct,0%,,,,,
player,201310270rai,rai,WoodCh00,defense,71,,,,,
player,201310270rai,rai,WoodCh00,def_pct,100%,,,,,
player,201310270rai,rai,WoodCh00,special_teams,4,,,,,
player,201310270rai,rai,WoodCh00,st_pct,13%,,,,,
player,201310270rai,rai,HousLa99,pos,DE,,,,,
player,201310270rai,rai,HousLa99,offense,0,,,,,
player,201310270rai,rai,HousLa99,off_pct,0%,,,,,
player,201310270rai,rai,HousLa99,defense,65,,,,,
player,201310270rai,rai,HousLa99,def_pct,92%,,,,,
player,201310270rai,rai,HousLa99,special_teams,4,,,,,
player,201310270rai,rai,HousLa99,st_pct,13%,,,,,
player,201310270rai,rai,JenkMi99,pos,CB,,,,,
player,201310270rai,rai,JenkMi99,offense,0,,,,,
player,201310270rai,rai,JenkMi99,off_pct,0%,,,,,
player,201310270rai,rai,JenkMi99,defense,60,,,,,
player,201310270rai,rai,JenkMi99,def_pct,85%,,,,,
player,201310270rai,rai,JenkMi99,special_teams,4,,,,,
player,201310270rai,rai,JenkMi99,st_pct,13%,,,,,
player,201310270rai,rai,PortTr99,pos,CB,,,,,
player,201310270rai,rai,PortTr99,offense,0,,,,,
player,201310270rai,rai,PortTr99,off_pct,0%,,,,,
player,201310270rai,rai,PortTr99,defense,59,,,,,
player,201310270rai,rai,PortTr99,def_pct,83%,,,,,
player,201310270rai,rai,PortTr99,special_teams,4,,,,,
player,201310270rai,rai,PortTr99,st_pct,13%,,,,,
player,201310270rai,rai,WalkVa99,pos,DT,,,,,
player,201310270rai,rai,WalkVa99,offense,0,,,,,
player,201310270rai,rai,WalkVa99,off_pct,0%,,,,,
player,201310270rai,rai,WalkVa99,defense,57,,,,,
player,201310270rai,rai,WalkVa99,def_pct,80%,,,,,
player,201310270rai,rai,WalkVa99,special_teams,3,,,,,
player,201310270rai,rai,WalkVa99,st_pct,10%,,,,,
player,201310270rai,rai,BurnKe20,pos,LB,,,,,
player,201310270rai,rai,BurnKe20,offense,0,,,,,
player,201310270rai,rai,BurnKe20,off_pct,0%,,,,,
player,201310270rai,rai,BurnKe20,defense,51,,,,,
player,201310270rai,rai,BurnKe20,def_pct,72%,,,,,
player,201310270rai,rai,BurnKe20,special_teams,3,,,,,
player,201310270rai,rai,BurnKe20,st_pct,10%,,,,,
player,201310270rai,rai,HaydDJ00,pos,CB,,,,,
player,201310270rai,rai,HaydDJ00,offense,0,,,,,
player,201310270rai,rai,HaydDJ00,off_pct,0%,,,,,
player,201310270rai,rai,HaydDJ00,defense,49,,,,,
player,201310270rai,rai,HaydDJ00,def_pct,69%,,,,,
player,201310270rai,rai,HaydDJ00,special_teams,7,,,,,
player,201310270rai,rai,HaydDJ00,st_pct,23%,,,,,
player,201310270rai,rai,HuntJa24,pos,DE,,,,,
player,201310270rai,rai,HuntJa24,offense,0,,,,,
player,201310270rai,rai,HuntJa24,off_pct,0%,,,,,
player,201310270rai,rai,HuntJa24,defense,47,,,,,
player,201310270rai,rai,HuntJa24,def_pct,66%,,,,,
player,201310270rai,rai,HuntJa24,special_teams,4,,,,,
player,201310270rai,rai,HuntJa24,st_pct,13%,,,,,
player,201310270rai,rai,SimsPa99,pos,NT,,,,,
player,201310270rai,rai,SimsPa99,offense,0,,,,,
player,201310270rai,rai,SimsPa99,off_pct,0%,,,,,
player,201310270rai,rai,SimsPa99,defense,43,,,,,
player,201310270rai,rai,SimsPa99,def_pct,61%,,,,,
player,201310270rai,rai,SimsPa99,special_teams,2,,,,,
player,201310270rai,rai,SimsPa99,st_pct,7%,,,,,
player,201310270rai,rai,MoorSi00,pos,LB,,,,,
player,201310270rai,rai,MoorSi00,offense,0,,,,,
player,201310270rai,rai,MoorSi00,off_pct,0%,,,,,
player,201310270rai,rai,MoorSi00,defense,35,,,,,
player,201310270rai,rai,MoorSi00,def_pct,49%,,,,,
player,201310270rai,rai,MoorSi00,special_teams,12,,,,,
player,201310270rai,rai,MoorSi00,st_pct,40%,,,,,
player,201310270rai,rai,MuirDa20,pos,DT,,,,,
player,201310270rai,rai,MuirDa20,offense,0,,,,,
player,201310270rai,rai,MuirDa20,off_pct,0%,,,,,
player,201310270rai,rai,MuirDa20,defense,29,,,,,
player,201310270rai,rai,MuirDa20,def_pct,41%,,,,,
player,201310270rai,rai,MuirDa20,special_teams,1,,,,,
player,201310270rai,rai,MuirDa20,st_pct,3%,,,,,
player,201310270rai,rai,MaiaKa99,pos,LB,,,,,
player,201310270rai,rai,MaiaKa99,offense,0,,,,,
player,201310270rai,rai,MaiaKa99,off_pct,0%,,,,,
player,201310270rai,rai,MaiaKa99,defense,20,,,,,
player,201310270rai,rai,MaiaKa99,def_pct,28%,,,,,
player,201310270rai,rai,MaiaKa99,special_teams,24,,,,,
player,201310270rai,rai,MaiaKa99,st_pct,80%,,,,,
player,201310270rai,rai,YounUs99,pos,FS,,,,,
player,201310270rai,rai,YounUs99,offense,0,,,,,
player,201310270rai,rai,YounUs99,off_pct,0%,,,,,
player,201310270rai,rai,YounUs99,defense,19,,,,,
player,201310270rai,rai,YounUs99,def_pct,27%,,,,,
player,201310270rai,rai,YounUs99,special_teams,22,,,,,
player,201310270rai,rai,YounUs99,st_pct,73%,,,,,
player,201310270rai,rai,McGeSt01,pos,NT,,,,,
player,201310270rai,rai,McGeSt01,offense,0,,,,,
player,201310270rai,rai,McGeSt01,off_pct,0%,,,,,
player,201310270rai,rai,McGeSt01,defense,16,,,,,
player,201310270rai,rai,McGeSt01,def_pct,23%,,,,,
player,201310270rai,rai,McGeSt01,special_teams,2,,,,,
player,201310270rai,rai,McGeSt01,st_pct,7%,,,,,
player,201310270rai,rai,CrawJa00,pos,DE,,,,,
player,201310270rai,rai,CrawJa00,offense,0,,,,,
player,201310270rai,rai,CrawJa00,off_pct,0%,,,,,
player,201310270rai,rai,CrawJa00,defense,9,,,,,
player,201310270rai,rai,CrawJa00,def_pct,13%,,,,,
player,201310270rai,rai,CrawJa00,special_teams,14,,,,,
player,201310270rai,rai,CrawJa00,st_pct,47%,,,,,
player,201310270rai,rai,AdamPh00,pos,CB,,,,,
player,201310270rai,rai,AdamPh00,offense,0,,,,,
player,201310270rai,rai,AdamPh00,off_pct,0%,,,,,
player,201310270rai,rai,AdamPh00,defense,9,,,,,
player,201310270rai,rai,AdamPh00,def_pct,13%,,,,,
player,201310270rai,rai,AdamPh00,special_teams,4,,,,,
player,201310270rai,rai,AdamPh00,st_pct,13%,,,,,
player,201310270rai,rai,BurnKa00,pos,LB,,,,,
player,201310270rai,rai,BurnKa00,offense,0,,,,,
player,201310270rai,rai,BurnKa00,off_pct,0%,,,,,
