game,2013,8,20131027,201310270den,was,"Washington Redskins",21,den,"Denver Broncos",45
player,201310270den,den,IhenDu00,fumbles_forced,0,,,,,
player,201310270den,den,IrviNa00,def_int,0,,,,,
player,201310270den,den,IrviNa00,def_int_yds,0,,,,,
player,201310270den,den,IrviNa00,def_int_td,0,,,,,
player,201310270den,den,IrviNa00,def_int_long,0,,,,,
player,201310270den,den,IrviNa00,pass_defended,0,,,,,
player,201310270den,den,IrviNa00,sacks,0.0,,,,,
player,201310270den,den,IrviNa00,tackles_combined,2,,,,,
player,201310270den,den,IrviNa00,tackles_solo,1,,,,,
player,201310270den,den,IrviNa00,tackles_assists,1,,,,,
player,201310270den,den,IrviNa00,tackles_loss,0,,,,,
player,201310270den,den,IrviNa00,qb_hits,1,,,,,
player,201310270den,den,IrviNa00,fumbles_rec,0,,,,,
player,201310270den,den,IrviNa00,fumbles_rec_yds,0,,,,,
player,201310270den,den,IrviNa00,fumbles_rec_td,0,,,,,
player,201310270den,den,IrviNa00,fumbles_forced,0,,,,,
player,201310270den,den,WebsKa00,def_int,0,,,,,
player,201310270den,den,WebsKa00,def_int_yds,0,,,,,
player,201310270den,den,WebsKa00,def_int_td,0,,,,,
player,201310270den,den,WebsKa00,def_int_long,0,,,,,
player,201310270den,den,WebsKa00,pass_defended,0,,,,,
player,201310270den,den,WebsKa00,sacks,0.0,,,,,
player,201310270den,den,WebsKa00,tackles_combined,2,,,,,
player,201310270den,den,WebsKa00,tackles_solo,2,,,,,
player,201310270den,den,WebsKa00,tackles_assists,0,,,,,
player,201310270den,den,WebsKa00,tackles_loss,0,,,,,
player,201310270den,den,WebsKa00,qb_hits,0,,,,,
player,201310270den,den,WebsKa00,fumbles_rec,0,,,,,
player,201310270den,den,WebsKa00,fumbles_rec_yds,0,,,,,
player,201310270den,den,WebsKa00,fumbles_rec_td,0,,,,,
player,201310270den,den,WebsKa00,fumbles_forced,0,,,,,
player,201310270den,den,JackMa02,def_int,0,,,,,
player,201310270den,den,JackMa02,def_int_yds,0,,,,,
player,201310270den,den,JackMa02,def_int_td,0,,,,,
player,201310270den,den,JackMa02,def_int_long,0,,,,,
player,201310270den,den,JackMa02,pass_defended,0,,,,,
player,201310270den,den,JackMa02,sacks,0.0,,,,,
player,201310270den,den,JackMa02,tackles_combined,1,,,,,
player,201310270den,den,JackMa02,tackles_solo,0,,,,,
player,201310270den,den,JackMa02,tackles_assists,1,,,,,
player,201310270den,den,JackMa02,tackles_loss,0,,,,,
player,201310270den,den,JackMa02,qb_hits,2,,,,,
player,201310270den,den,JackMa02,fumbles_rec,0,,,,,
player,201310270den,den,JackMa02,fumbles_rec_yds,0,,,,,
player,201310270den,den,JackMa02,fumbles_rec_td,0,,,,,
player,201310270den,den,JackMa02,fumbles_forced,0,,,,,
player,201310270den,den,JammQu20,def_int,0,,,,,
player,201310270den,den,JammQu20,def_int_yds,0,,,,,
player,201310270den,den,JammQu20,def_int_td,0,,,,,
player,201310270den,den,JammQu20,def_int_long,0,,,,,
player,201310270den,den,JammQu20,pass_defended,0,,,,,
player,201310270den,den,JammQu20,sacks,0.0,,,,,
player,201310270den,den,JammQu20,tackles_combined,1,,,,,
player,201310270den,den,JammQu20,tackles_solo,1,,,,,
player,201310270den,den,JammQu20,tackles_assists,0,,,,,
player,201310270den,den,JammQu20,tackles_loss,0,,,,,
player,201310270den,den,JammQu20,qb_hits,0,,,,,
player,201310270den,den,JammQu20,fumbles_rec,0,,,,,
player,201310270den,den,JammQu20,fumbles_rec_yds,0,,,,,
player,201310270den,den,JammQu20,fumbles_rec_td,0,,,,,
player,201310270den,den,JammQu20,fumbles_forced,0,,,,,
player,201310270den,den,TammJa00,def_int,0,,,,,
player,201310270den,den,TammJa00,def_int_yds,0,,,,,
player,201310270den,den,TammJa00,def_int_td,0,,,,,
player,201310270den,den,TammJa00,def_int_long,0,,,,,
player,201310270den,den,TammJa00,pass_defended,0,,,,,
player,201310270den,den,TammJa00,sacks,0.0,,,,,
player,201310270den,den,TammJa00,tackles_combined,1,,,,,
player,201310270den,den,TammJa00,tackles_solo,1,,,,,
player,201310270den,den,TammJa00,tackles_assists,0,,,,,
player,201310270den,den,TammJa00,tackles_loss,0,,,,,
player,201310270den,den,TammJa00,qb_hits,0,,,,,
player,201310270den,den,TammJa00,fumbles_rec,0,,,,,
player,201310270den,den,TammJa00,fumbles_rec_yds,0,,,,,
player,201310270den,den,TammJa00,fumbles_rec_td,0,,,,,
player,201310270den,den,TammJa00,fumbles_forced,0,,,,,
player,201310270den,den,UnreMi00,def_int,0,,,,,
player,201310270den,den,UnreMi00,def_int_yds,0,,,,,
player,201310270den,den,UnreMi00,def_int_td,0,,,,,
player,201310270den,den,UnreMi00,def_int_long,0,,,,,
player,201310270den,den,UnreMi00,pass_defended,0,,,,,
player,201310270den,den,UnreMi00,sacks,0.0,,,,,
player,201310270den,den,UnreMi00,tackles_combined,1,,,,,
player,201310270den,den,UnreMi00,tackles_solo,1,,,,,
player,201310270den,den,UnreMi00,tackles_assists,0,,,,,
player,201310270den,den,UnreMi00,tackles_loss,0,,,,,
player,201310270den,den,UnreMi00,qb_hits,0,,,,,
player,201310270den,den,UnreMi00,fumbles_rec,0,,,,,
player,201310270den,den,UnreMi00,fumbles_rec_yds,0,,,,,
player,201310270den,den,UnreMi00,fumbles_rec_td,0,,,,,
player,201310270den,den,UnreMi00,fumbles_forced,0,,,,,
player,201310270den,den,VickKe99,def_int,0,,,,,
player,201310270den,den,VickKe99,def_int_yds,0,,,,,
player,201310270den,den,VickKe99,def_int_td,0,,,,,
player,201310270den,den,VickKe99,def_int_long,0,,,,,
player,201310270den,den,VickKe99,pass_defended,1,,,,,
player,201310270den,den,VickKe99,sacks,0.0,,,,,
player,201310270den,den,VickKe99,tackles_combined,1,,,,,
player,201310270den,den,VickKe99,tackles_solo,1,,,,,
player,201310270den,den,VickKe99,tackles_assists,0,,,,,
player,201310270den,den,VickKe99,tackles_loss,0,,,,,
player,201310270den,den,VickKe99,qb_hits,0,,,,,
player,201310270den,den,VickKe99,fumbles_rec,0,,,,,
player,201310270den,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201310270den,den,VickKe99,fumbles_rec_td,0,,,,,
player,201310270den,den,VickKe99,fumbles_forced,0,,,,,
player,201310270den,was,MorgJo00,kick_ret,0,,,,,
player,201310270den,was,MorgJo00,kick_ret_yds,0,,,,,
player,201310270den,was,MorgJo00,kick_ret_yds_per_ret,,,,,,
player,201310270den,was,MorgJo00,kick_ret_td,0,,,,,
player,201310270den,was,MorgJo00,kick_ret_long,0,,,,,
player,201310270den,was,MorgJo00,punt_ret,2,,,,,
player,201310270den,was,MorgJo00,punt_ret_yds,36,,,,,
player,201310270den,was,MorgJo00,punt_ret_yds_per_ret,18.0,,,,,
player,201310270den,was,MorgJo00,punt_ret_td,0,,,,,
player,201310270den,was,MorgJo00,punt_ret_long,34,,,,,
player,201310270den,den,HollTr00,kick_ret,1,,,,,
player,201310270den,den,HollTr00,kick_ret_yds,30,,,,,
player,201310270den,den,HollTr00,kick_ret_yds_per_ret,30.0,,,,,
player,201310270den,den,HollTr00,kick_ret_td,0,,,,,
player,201310270den,den,HollTr00,kick_ret_long,30,,,,,
player,201310270den,den,HollTr00,punt_ret,1,,,,,
player,201310270den,den,HollTr00,punt_ret_yds,10,,,,,
player,201310270den,den,HollTr00,punt_ret_yds_per_ret,10.0,,,,,
player,201310270den,den,HollTr00,punt_ret_td,0,,,,,
player,201310270den,den,HollTr00,punt_ret_long,10,,,,,
player,201310270den,was,ForbKa00,xpm,3,,,,,
player,201310270den,was,ForbKa00,xpa,3,,,,,
player,201310270den,was,ForbKa00,fgm,,,,,,
player,201310270den,was,ForbKa00,fga,,,,,,
player,201310270den,was,ForbKa00,punt,0,,,,,
player,201310270den,was,ForbKa00,punt_yds,0,,,,,
player,201310270den,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201310270den,was,ForbKa00,punt_long,0,,,,,
player,201310270den,was,RoccSa20,xpm,,,,,,
player,201310270den,was,RoccSa20,xpa,,,,,,
player,201310270den,was,RoccSa20,fgm,,,,,,
player,201310270den,was,RoccSa20,fga,,,,,,
player,201310270den,was,RoccSa20,punt,7,,,,,
player,201310270den,was,RoccSa20,punt_yds,274,,,,,
player,201310270den,was,RoccSa20,punt_yds_per_punt,39.1,,,,,
player,201310270den,was,RoccSa20,punt_long,60,,,,,
player,201310270den,den,PratMa20,xpm,6,,,,,
player,201310270den,den,PratMa20,xpa,6,,,,,
player,201310270den,den,PratMa20,fgm,1,,,,,
player,201310270den,den,PratMa20,fga,1,,,,,
player,201310270den,den,PratMa20,punt,0,,,,,
player,201310270den,den,PratMa20,punt_yds,0,,,,,
player,201310270den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201310270den,den,PratMa20,punt_long,0,,,,,
player,201310270den,den,ColqBr00,xpm,,,,,,
player,201310270den,den,ColqBr00,xpa,,,,,,
player,201310270den,den,ColqBr00,fgm,,,,,,
player,201310270den,den,ColqBr00,fga,,,,,,
player,201310270den,den,ColqBr00,punt,3,,,,,
player,201310270den,den,ColqBr00,punt_yds,147,,,,,
player,201310270den,den,ColqBr00,punt_yds_per_punt,49.0,,,,,
player,201310270den,den,ColqBr00,punt_long,55,,,,,
player,201310270den,den,ClarCh21,pos,T,,,,,
player,201310270den,den,ClarCh21,offense,81,,,,,
player,201310270den,den,ClarCh21,off_pct,100%,,,,,
player,201310270den,den,ClarCh21,defense,0,,,,,
player,201310270den,den,ClarCh21,def_pct,0%,,,,,
player,201310270den,den,ClarCh21,special_teams,7,,,,,
player,201310270den,den,ClarCh21,st_pct,22%,,,,,
player,201310270den,den,VasqLo20,pos,G,,,,,
player,201310270den,den,VasqLo20,offense,81,,,,,
player,201310270den,den,VasqLo20,off_pct,100%,,,,,
player,201310270den,den,VasqLo20,defense,0,,,,,
player,201310270den,den,VasqLo20,def_pct,0%,,,,,
player,201310270den,den,VasqLo20,special_teams,7,,,,,
player,201310270den,den,VasqLo20,st_pct,22%,,,,,
player,201310270den,den,BeadZa20,pos,G,,,,,
player,201310270den,den,BeadZa20,offense,81,,,,,
player,201310270den,den,BeadZa20,off_pct,100%,,,,,
player,201310270den,den,BeadZa20,defense,0,,,,,
player,201310270den,den,BeadZa20,def_pct,0%,,,,,
player,201310270den,den,BeadZa20,special_teams,7,,,,,
player,201310270den,den,BeadZa20,st_pct,22%,,,,,
player,201310270den,den,FranOr00,pos,T,,,,,
player,201310270den,den,FranOr00,offense,81,,,,,
player,201310270den,den,FranOr00,off_pct,100%,,,,,
player,201310270den,den,FranOr00,defense,0,,,,,
player,201310270den,den,FranOr00,def_pct,0%,,,,,
player,201310270den,den,FranOr00,special_teams,0,,,,,
player,201310270den,den,FranOr00,st_pct,0%,,,,,
player,201310270den,den,MannPe00,pos,QB,,,,,
player,201310270den,den,MannPe00,offense,81,,,,,
player,201310270den,den,MannPe00,off_pct,100%,,,,,
player,201310270den,den,MannPe00,defense,0,,,,,
player,201310270den,den,MannPe00,def_pct,0%,,,,,
player,201310270den,den,MannPe00,special_teams,0,,,,,
player,201310270den,den,MannPe00,st_pct,0%,,,,,
player,201310270den,den,RamiMa20,pos,C,,,,,
player,201310270den,den,RamiMa20,offense,81,,,,,
player,201310270den,den,RamiMa20,off_pct,100%,,,,,
player,201310270den,den,RamiMa20,defense,0,,,,,
player,201310270den,den,RamiMa20,def_pct,0%,,,,,
player,201310270den,den,RamiMa20,special_teams,0,,,,,
player,201310270den,den,RamiMa20,st_pct,0%,,,,,
player,201310270den,den,ThomDe03,pos,WR,,,,,
player,201310270den,den,ThomDe03,offense,75,,,,,
player,201310270den,den,ThomDe03,off_pct,93%,,,,,
player,201310270den,den,ThomDe03,defense,0,,,,,
player,201310270den,den,ThomDe03,def_pct,0%,,,,,
player,201310270den,den,ThomDe03,special_teams,0,,,,,
player,201310270den,den,ThomDe03,st_pct,0%,,,,,
player,201310270den,den,WelkWe00,pos,WR,,,,,
player,201310270den,den,WelkWe00,offense,73,,,,,
player,201310270den,den,WelkWe00,off_pct,90%,,,,,
player,201310270den,den,WelkWe00,defense,0,,,,,
player,201310270den,den,WelkWe00,def_pct,0%,,,,,
player,201310270den,den,WelkWe00,special_teams,0,,,,,
player,201310270den,den,WelkWe00,st_pct,0%,,,,,
player,201310270den,den,DeckEr00,pos,WR,,,,,
player,201310270den,den,DeckEr00,offense,66,,,,,
player,201310270den,den,DeckEr00,off_pct,81%,,,,,
player,201310270den,den,DeckEr00,defense,0,,,,,
player,201310270den,den,DeckEr00,def_pct,0%,,,,,
player,201310270den,den,DeckEr00,special_teams,0,,,,,
player,201310270den,den,DeckEr00,st_pct,0%,,,,,
player,201310270den,den,DreeJo00,pos,TE,,,,,
player,201310270den,den,DreeJo00,offense,46,,,,,
player,201310270den,den,DreeJo00,off_pct,57%,,,,,
player,201310270den,den,DreeJo00,defense,0,,,,,
player,201310270den,den,DreeJo00,def_pct,0%,,,,,
player,201310270den,den,DreeJo00,special_teams,13,,,,,
player,201310270den,den,DreeJo00,st_pct,41%,,,,,
player,201310270den,den,MoreKn00,pos,RB,,,,,
player,201310270den,den,MoreKn00,offense,37,,,,,
player,201310270den,den,MoreKn00,off_pct,46%,,,,,
player,201310270den,den,MoreKn00,defense,0,,,,,
player,201310270den,den,MoreKn00,def_pct,0%,,,,,
player,201310270den,den,MoreKn00,special_teams,0,,,,,
player,201310270den,den,MoreKn00,st_pct,0%,,,,,
player,201310270den,den,ThomJu00,pos,TE,,,,,
player,201310270den,den,ThomJu00,offense,32,,,,,
player,201310270den,den,ThomJu00,off_pct,40%,,,,,
player,201310270den,den,ThomJu00,defense,0,,,,,
player,201310270den,den,ThomJu00,def_pct,0%,,,,,
player,201310270den,den,ThomJu00,special_teams,0,,,,,
player,201310270den,den,ThomJu00,st_pct,0%,,,,,
player,201310270den,den,BallMo00,pos,RB,,,,,
player,201310270den,den,BallMo00,offense,30,,,,,
player,201310270den,den,BallMo00,off_pct,37%,,,,,
player,201310270den,den,BallMo00,defense,0,,,,,
player,201310270den,den,BallMo00,def_pct,0%,,,,,
player,201310270den,den,BallMo00,special_teams,3,,,,,
player,201310270den,den,BallMo00,st_pct,9%,,,,,
player,201310270den,den,CaldAn00,pos,WR,,,,,
player,201310270den,den,CaldAn00,offense,14,,,,,
player,201310270den,den,CaldAn00,off_pct,17%,,,,,
player,201310270den,den,CaldAn00,defense,0,,,,,
player,201310270den,den,CaldAn00,def_pct,0%,,,,,
player,201310270den,den,CaldAn00,special_teams,18,,,,,
player,201310270den,den,CaldAn00,st_pct,56%,,,,,
player,201310270den,den,AndeC.00,pos,RB,,,,,
player,201310270den,den,AndeC.00,offense,10,,,,,
player,201310270den,den,AndeC.00,off_pct,12%,,,,,
player,201310270den,den,AndeC.00,defense,0,,,,,
player,201310270den,den,AndeC.00,def_pct,0%,,,,,
player,201310270den,den,AndeC.00,special_teams,15,,,,,
player,201310270den,den,AndeC.00,st_pct,47%,,,,,
player,201310270den,den,TammJa00,pos,TE,,,,,
player,201310270den,den,TammJa00,offense,9,,,,,
player,201310270den,den,TammJa00,off_pct,11%,,,,,
player,201310270den,den,TammJa00,defense,0,,,,,
player,201310270den,den,TammJa00,def_pct,0%,,,,,
player,201310270den,den,TammJa00,special_teams,22,,,,,
player,201310270den,den,TammJa00,st_pct,69%,,,,,
player,201310270den,den,GreeVi00,pos,TE,,,,,
player,201310270den,den,GreeVi00,offense,9,,,,,
player,201310270den,den,GreeVi00,off_pct,11%,,,,,
player,201310270den,den,GreeVi00,defense,0,,,,,
player,201310270den,den,GreeVi00,def_pct,0%,,,,,
player,201310270den,den,GreeVi00,special_teams,16,,,,,
player,201310270den,den,GreeVi00,st_pct,50%,,,,,
player,201310270den,den,HollTr00,pos,WR,,,,,
player,201310270den,den,HollTr00,offense,3,,,,,
player,201310270den,den,HollTr00,off_pct,4%,,,,,
player,201310270den,den,HollTr00,defense,0,,,,,
player,201310270den,den,HollTr00,def_pct,0%,,,,,
player,201310270den,den,HollTr00,special_teams,11,,,,,
player,201310270den,den,HollTr00,st_pct,34%,,,,,
player,201310270den,den,UnreMi00,pos,DT,,,,,
player,201310270den,den,UnreMi00,offense,1,,,,,
player,201310270den,den,UnreMi00,off_pct,1%,,,,,
player,201310270den,den,UnreMi00,defense,25,,,,,
player,201310270den,den,UnreMi00,def_pct,35%,,,,,
player,201310270den,den,UnreMi00,special_teams,7,,,,,
player,201310270den,den,UnreMi00,st_pct,22%,,,,,
player,201310270den,den,WoodWe20,pos,LB,,,,,
player,201310270den,den,WoodWe20,offense,0,,,,,
player,201310270den,den,WoodWe20,off_pct,0%,,,,,
player,201310270den,den,WoodWe20,defense,71,,,,,
player,201310270den,den,WoodWe20,def_pct,100%,,,,,
player,201310270den,den,WoodWe20,special_teams,3,,,,,
player,201310270den,den,WoodWe20,st_pct,9%,,,,,
player,201310270den,den,MoorRa00,pos,FS,,,,,
player,201310270den,den,MoorRa00,offense,0,,,,,
player,201310270den,den,MoorRa00,off_pct,0%,,,,,
player,201310270den,den,MoorRa00,defense,70,,,,,
player,201310270den,den,MoorRa00,def_pct,99%,,,,,
player,201310270den,den,MoorRa00,special_teams,0,,,,,
player,201310270den,den,MoorRa00,st_pct,0%,,,,,
player,201310270den,den,HarrCh01,pos,CB,,,,,
player,201310270den,den,HarrCh01,offense,0,,,,,
player,201310270den,den,HarrCh01,off_pct,0%,,,,,
player,201310270den,den,HarrCh01,defense,69,,,,,
player,201310270den,den,HarrCh01,def_pct,97%,,,,,
player,201310270den,den,HarrCh01,special_teams,0,,,,,
player,201310270den,den,HarrCh01,st_pct,0%,,,,,
player,201310270den,den,MillVo00,pos,LB,,,,,
player,201310270den,den,MillVo00,offense,0,,,,,
player,201310270den,den,MillVo00,off_pct,0%,,,,,
player,201310270den,den,MillVo00,defense,61,,,,,
player,201310270den,den,MillVo00,def_pct,86%,,,,,
player,201310270den,den,MillVo00,special_teams,0,,,,,
player,201310270den,den,MillVo00,st_pct,0%,,,,,
player,201310270den,den,TrevDa00,pos,LB,,,,,
player,201310270den,den,TrevDa00,offense,0,,,,,
player,201310270den,den,TrevDa00,off_pct,0%,,,,,
player,201310270den,den,TrevDa00,defense,52,,,,,
player,201310270den,den,TrevDa00,def_pct,73%,,,,,
player,201310270den,den,TrevDa00,special_teams,3,,,,,
player,201310270den,den,TrevDa00,st_pct,9%,,,,,
player,201310270den,den,KnigTe99,pos,NT,,,,,
player,201310270den,den,KnigTe99,offense,0,,,,,
player,201310270den,den,KnigTe99,off_pct,0%,,,,,
player,201310270den,den,KnigTe99,defense,45,,,,,
player,201310270den,den,KnigTe99,def_pct,63%,,,,,
player,201310270den,den,KnigTe99,special_teams,10,,,,,
player,201310270den,den,KnigTe99,st_pct,31%,,,,,
player,201310270den,den,RodgDo99,pos,CB,,,,,
player,201310270den,den,RodgDo99,offense,0,,,,,
player,201310270den,den,RodgDo99,off_pct,0%,,,,,
player,201310270den,den,RodgDo99,defense,43,,,,,
player,201310270den,den,RodgDo99,def_pct,61%,,,,,
player,201310270den,den,RodgDo99,special_teams,5,,,,,
player,201310270den,den,RodgDo99,st_pct,16%,,,,,
player,201310270den,den,WebsKa00,pos,CB,,,,,
player,201310270den,den,WebsKa00,offense,0,,,,,
player,201310270den,den,WebsKa00,off_pct,0%,,,,,
player,201310270den,den,WebsKa00,defense,42,,,,,
player,201310270den,den,WebsKa00,def_pct,59%,,,,,
player,201310270den,den,WebsKa00,special_teams,14,,,,,
player,201310270den,den,WebsKa00,st_pct,44%,,,,,
player,201310270den,den,VickKe99,pos,DT,,,,,
player,201310270den,den,VickKe99,offense,0,,,,,
player,201310270den,den,VickKe99,off_pct,0%,,,,,
player,201310270den,den,VickKe99,defense,42,,,,,
player,201310270den,den,VickKe99,def_pct,59%,,,,,
player,201310270den,den,VickKe99,special_teams,10,,,,,
player,201310270den,den,VickKe99,st_pct,31%,,,,,
player,201310270den,den,WolfDe00,pos,DE,,,,,
player,201310270den,den,WolfDe00,offense,0,,,,,
player,201310270den,den,WolfDe00,off_pct,0%,,,,,
player,201310270den,den,WolfDe00,defense,42,,,,,
player,201310270den,den,WolfDe00,def_pct,59%,,,,,
player,201310270den,den,WolfDe00,special_teams,0,,,,,
player,201310270den,den,WolfDe00,st_pct,0%,,,,,
player,201310270den,den,AdamMi21,pos,SS,,,,,
player,201310270den,den,AdamMi21,offense,0,,,,,
player,201310270den,den,AdamMi21,off_pct,0%,,,,,
player,201310270den,den,AdamMi21,defense,41,,,,,
player,201310270den,den,AdamMi21,def_pct,58%,,,,,
player,201310270den,den,AdamMi21,special_teams,15,,,,,
player,201310270den,den,AdamMi21,st_pct,47%,,,,,
player,201310270den,den,PhilSh20,pos,LB,,,,,
player,201310270den,den,PhilSh20,offense,0,,,,,
player,201310270den,den,PhilSh20,off_pct,0%,,,,,
player,201310270den,den,PhilSh20,defense,41,,,,,
player,201310270den,den,PhilSh20,def_pct,58%,,,,,
player,201310270den,den,PhilSh20,special_teams,0,,,,,
player,201310270den,den,PhilSh20,st_pct,0%,,,,,
player,201310270den,den,IhenDu00,pos,SS,,,,,
player,201310270den,den,IhenDu00,offense,0,,,,,
player,201310270den,den,IhenDu00,off_pct,0%,,,,,
player,201310270den,den,IhenDu00,defense,35,,,,,
player,201310270den,den,IhenDu00,def_pct,49%,,,,,
player,201310270den,den,IhenDu00,special_teams,0,,,,,
player,201310270den,den,IhenDu00,st_pct,0%,,,,,
player,201310270den,den,JackMa02,pos,DE,,,,,
player,201310270den,den,JackMa02,offense,0,,,,,
player,201310270den,den,JackMa02,off_pct,0%,,,,,
player,201310270den,den,JackMa02,defense,34,,,,,
player,201310270den,den,JackMa02,def_pct,48%,,,,,
player,201310270den,den,JackMa02,special_teams,4,,,,,
player,201310270den,den,JackMa02,st_pct,12%,,,,,
player,201310270den,den,AyerRo99,pos,DE,,,,,
player,201310270den,den,AyerRo99,offense,0,,,,,
player,201310270den,den,AyerRo99,off_pct,0%,,,,,
player,201310270den,den,AyerRo99,defense,26,,,,,
player,201310270den,den,AyerRo99,def_pct,37%,,,,,
player,201310270den,den,AyerRo99,special_teams,0,,,,,
player,201310270den,den,AyerRo99,st_pct,0%,,,,,
player,201310270den,den,JammQu20,pos,CB,,,,,
player,201310270den,den,JammQu20,offense,0,,,,,
player,201310270den,den,JammQu20,off_pct,0%,,,,,
player,201310270den,den,JammQu20,defense,19,,,,,
player,201310270den,den,JammQu20,def_pct,27%,,,,,
player,201310270den,den,JammQu20,special_teams,15,,,,,
player,201310270den,den,JammQu20,st_pct,47%,,,,,
player,201310270den,den,IrviNa00,pos,LB,,,,,
player,201310270den,den,IrviNa00,offense,0,,,,,
player,201310270den,den,IrviNa00,off_pct,0%,,,,,
player,201310270den,den,IrviNa00,defense,16,,,,,
player,201310270den,den,IrviNa00,def_pct,23%,,,,,
player,201310270den,den,IrviNa00,special_teams,25,,,,,
player,201310270den,den,IrviNa00,st_pct,78%,,,,,
player,201310270den,den,BrutDa99,pos,FS,,,,,
player,201310270den,den,BrutDa99,offense,0,,,,,
player,201310270den,den,BrutDa99,off_pct,0%,,,,,
player,201310270den,den,BrutDa99,defense,4,,,,,
player,201310270den,den,BrutDa99,def_pct,6%,,,,,
player,201310270den,den,BrutDa99,special_teams,25,,,,,
player,201310270den,den,BrutDa99,st_pct,78%,,,,,
player,201310270den,den,LenoPa20,pos,LB,,,,,
player,201310270den,den,LenoPa20,offense,0,,,,,
player,201310270den,den,LenoPa20,off_pct,0%,,,,,
player,201310270den,den,LenoPa20,defense,2,,,,,
player,201310270den,den,LenoPa20,def_pct,3%,,,,,
player,201310270den,den,LenoPa20,special_teams,15,,,,,
player,201310270den,den,LenoPa20,st_pct,47%,,,,,
player,201310270den,den,BoldOm00,pos,FS,,,,,
player,201310270den,den,BoldOm00,offense,0,,,,,
player,201310270den,den,BoldOm00,off_pct,0%,,,,,
player,201310270den,den,BoldOm00,defense,1,,,,,
player,201310270den,den,BoldOm00,def_pct,1%,,,,,
player,201310270den,den,BoldOm00,special_teams,14,,,,,
player,201310270den,den,BoldOm00,st_pct,44%,,,,,
player,201310270den,den,JohnSt02,pos,LB,,,,,
player,201310270den,den,JohnSt02,offense,0,,,,,
player,201310270den,den,JohnSt02,off_pct,0%,,,,,
player,201310270den,den,JohnSt02,defense,0,,,,,
player,201310270den,den,JohnSt02,def_pct,0%,,,,,
player,201310270den,den,JohnSt02,special_teams,25,,,,,
player,201310270den,den,JohnSt02,st_pct,78%,,,,,
player,201310270den,den,PratMa20,pos,K,,,,,
player,201310270den,den,PratMa20,offense,0,,,,,
player,201310270den,den,PratMa20,off_pct,0%,,,,,
player,201310270den,den,PratMa20,defense,0,,,,,
player,201310270den,den,PratMa20,def_pct,0%,,,,,
player,201310270den,den,PratMa20,special_teams,15,,,,,
player,201310270den,den,PratMa20,st_pct,47%,,,,,
player,201310270den,den,BrewAa00,pos,LS,,,,,
player,201310270den,den,BrewAa00,offense,0,,,,,
player,201310270den,den,BrewAa00,off_pct,0%,,,,,
player,201310270den,den,BrewAa00,defense,0,,,,,
player,201310270den,den,BrewAa00,def_pct,0%,,,,,
player,201310270den,den,BrewAa00,special_teams,10,,,,,
player,201310270den,den,BrewAa00,st_pct,31%,,,,,
player,201310270den,den,ColqBr00,pos,P,,,,,
player,201310270den,den,ColqBr00,offense,0,,,,,
player,201310270den,den,ColqBr00,off_pct,0%,,,,,
player,201310270den,den,ColqBr00,defense,0,,,,,
player,201310270den,den,ColqBr00,def_pct,0%,,,,,
player,201310270den,den,ColqBr00,special_teams,10,,,,,
player,201310270den,den,ColqBr00,st_pct,31%,,,,,
player,201310270den,den,VallSt00,pos,C,,,,,
player,201310270den,den,VallSt00,offense,0,,,,,
player,201310270den,den,VallSt00,off_pct,0%,,,,,
player,201310270den,den,VallSt00,defense,0,,,,,
player,201310270den,den,VallSt00,def_pct,0%,,,,,
player,201310270den,den,VallSt00,special_teams,7,,,,,
player,201310270den,den,VallSt00,st_pct,22%,,,,,
player,201310270den,was,ChesCh21,pos,G,,,,,
player,201310270den,was,ChesCh21,offense,71,,,,,
player,201310270den,was,ChesCh21,off_pct,100%,,,,,
player,201310270den,was,ChesCh21,defense,0,,,,,
player,201310270den,was,ChesCh21,def_pct,0%,,,,,
player,201310270den,was,ChesCh21,special_teams,3,,,,,
player,201310270den,was,ChesCh21,st_pct,9%,,,,,
player,201310270den,was,WillTr21,pos,T,,,,,
player,201310270den,was,WillTr21,offense,71,,,,,
player,201310270den,was,WillTr21,off_pct,100%,,,,,
player,201310270den,was,WillTr21,defense,0,,,,,
player,201310270den,was,WillTr21,def_pct,0%,,,,,
player,201310270den,was,WillTr21,special_teams,3,,,,,
player,201310270den,was,WillTr21,st_pct,9%,,,,,
player,201310270den,was,PoluTy20,pos,T,,,,,
player,201310270den,was,PoluTy20,offense,71,,,,,
player,201310270den,was,PoluTy20,off_pct,100%,,,,,
player,201310270den,was,PoluTy20,defense,0,,,,,
player,201310270den,was,PoluTy20,def_pct,0%,,,,,
player,201310270den,was,PoluTy20,special_teams,3,,,,,
player,201310270den,was,PoluTy20,st_pct,9%,,,,,
player,201310270den,was,MontWi20,pos,C,,,,,
player,201310270den,was,MontWi20,offense,71,,,,,
player,201310270den,was,MontWi20,off_pct,100%,,,,,
player,201310270den,was,MontWi20,defense,0,,,,,
player,201310270den,was,MontWi20,def_pct,0%,,,,,
player,201310270den,was,MontWi20,special_teams,0,,,,,
player,201310270den,was,MontWi20,st_pct,0%,,,,,
player,201310270den,was,LichKo20,pos,G,,,,,
player,201310270den,was,LichKo20,offense,71,,,,,
player,201310270den,was,LichKo20,off_pct,100%,,,,,
player,201310270den,was,LichKo20,defense,0,,,,,
