game,2013,5,20131006,201310060mia,rav,"Baltimore Ravens",26,mia,"Miami Dolphins",23
player,201310060mia,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201310060mia,rav,SmitDa24,fumbles_forced,0,,,,,
player,201310060mia,rav,GrahCo99,def_int,0,,,,,
player,201310060mia,rav,GrahCo99,def_int_yds,0,,,,,
player,201310060mia,rav,GrahCo99,def_int_td,0,,,,,
player,201310060mia,rav,GrahCo99,def_int_long,0,,,,,
player,201310060mia,rav,GrahCo99,pass_defended,1,,,,,
player,201310060mia,rav,GrahCo99,sacks,0.0,,,,,
player,201310060mia,rav,GrahCo99,tackles_combined,4,,,,,
player,201310060mia,rav,GrahCo99,tackles_solo,4,,,,,
player,201310060mia,rav,GrahCo99,tackles_assists,0,,,,,
player,201310060mia,rav,GrahCo99,tackles_loss,0,,,,,
player,201310060mia,rav,GrahCo99,qb_hits,0,,,,,
player,201310060mia,rav,GrahCo99,fumbles_rec,0,,,,,
player,201310060mia,rav,GrahCo99,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,GrahCo99,fumbles_rec_td,0,,,,,
player,201310060mia,rav,GrahCo99,fumbles_forced,0,,,,,
player,201310060mia,rav,WebbLa99,def_int,0,,,,,
player,201310060mia,rav,WebbLa99,def_int_yds,0,,,,,
player,201310060mia,rav,WebbLa99,def_int_td,0,,,,,
player,201310060mia,rav,WebbLa99,def_int_long,0,,,,,
player,201310060mia,rav,WebbLa99,pass_defended,3,,,,,
player,201310060mia,rav,WebbLa99,sacks,0.0,,,,,
player,201310060mia,rav,WebbLa99,tackles_combined,4,,,,,
player,201310060mia,rav,WebbLa99,tackles_solo,4,,,,,
player,201310060mia,rav,WebbLa99,tackles_assists,0,,,,,
player,201310060mia,rav,WebbLa99,tackles_loss,0,,,,,
player,201310060mia,rav,WebbLa99,qb_hits,0,,,,,
player,201310060mia,rav,WebbLa99,fumbles_rec,0,,,,,
player,201310060mia,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201310060mia,rav,WebbLa99,fumbles_forced,0,,,,,
player,201310060mia,rav,IhedJa00,def_int,0,,,,,
player,201310060mia,rav,IhedJa00,def_int_yds,0,,,,,
player,201310060mia,rav,IhedJa00,def_int_td,0,,,,,
player,201310060mia,rav,IhedJa00,def_int_long,0,,,,,
player,201310060mia,rav,IhedJa00,pass_defended,1,,,,,
player,201310060mia,rav,IhedJa00,sacks,0.0,,,,,
player,201310060mia,rav,IhedJa00,tackles_combined,3,,,,,
player,201310060mia,rav,IhedJa00,tackles_solo,3,,,,,
player,201310060mia,rav,IhedJa00,tackles_assists,0,,,,,
player,201310060mia,rav,IhedJa00,tackles_loss,0,,,,,
player,201310060mia,rav,IhedJa00,qb_hits,0,,,,,
player,201310060mia,rav,IhedJa00,fumbles_rec,0,,,,,
player,201310060mia,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201310060mia,rav,IhedJa00,fumbles_forced,0,,,,,
player,201310060mia,rav,ByneJo00,def_int,0,,,,,
player,201310060mia,rav,ByneJo00,def_int_yds,0,,,,,
player,201310060mia,rav,ByneJo00,def_int_td,0,,,,,
player,201310060mia,rav,ByneJo00,def_int_long,0,,,,,
player,201310060mia,rav,ByneJo00,pass_defended,1,,,,,
player,201310060mia,rav,ByneJo00,sacks,0.0,,,,,
player,201310060mia,rav,ByneJo00,tackles_combined,2,,,,,
player,201310060mia,rav,ByneJo00,tackles_solo,1,,,,,
player,201310060mia,rav,ByneJo00,tackles_assists,1,,,,,
player,201310060mia,rav,ByneJo00,tackles_loss,0,,,,,
player,201310060mia,rav,ByneJo00,qb_hits,0,,,,,
player,201310060mia,rav,ByneJo00,fumbles_rec,0,,,,,
player,201310060mia,rav,ByneJo00,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,ByneJo00,fumbles_rec_td,0,,,,,
player,201310060mia,rav,ByneJo00,fumbles_forced,0,,,,,
player,201310060mia,rav,ElamMa00,def_int,0,,,,,
player,201310060mia,rav,ElamMa00,def_int_yds,0,,,,,
player,201310060mia,rav,ElamMa00,def_int_td,0,,,,,
player,201310060mia,rav,ElamMa00,def_int_long,0,,,,,
player,201310060mia,rav,ElamMa00,pass_defended,0,,,,,
player,201310060mia,rav,ElamMa00,sacks,0.0,,,,,
player,201310060mia,rav,ElamMa00,tackles_combined,2,,,,,
player,201310060mia,rav,ElamMa00,tackles_solo,2,,,,,
player,201310060mia,rav,ElamMa00,tackles_assists,0,,,,,
player,201310060mia,rav,ElamMa00,tackles_loss,0,,,,,
player,201310060mia,rav,ElamMa00,qb_hits,0,,,,,
player,201310060mia,rav,ElamMa00,fumbles_rec,0,,,,,
player,201310060mia,rav,ElamMa00,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,ElamMa00,fumbles_rec_td,0,,,,,
player,201310060mia,rav,ElamMa00,fumbles_forced,0,,,,,
player,201310060mia,rav,NgatHa20,def_int,0,,,,,
player,201310060mia,rav,NgatHa20,def_int_yds,0,,,,,
player,201310060mia,rav,NgatHa20,def_int_td,0,,,,,
player,201310060mia,rav,NgatHa20,def_int_long,0,,,,,
player,201310060mia,rav,NgatHa20,pass_defended,0,,,,,
player,201310060mia,rav,NgatHa20,sacks,0.0,,,,,
player,201310060mia,rav,NgatHa20,tackles_combined,2,,,,,
player,201310060mia,rav,NgatHa20,tackles_solo,1,,,,,
player,201310060mia,rav,NgatHa20,tackles_assists,1,,,,,
player,201310060mia,rav,NgatHa20,tackles_loss,0,,,,,
player,201310060mia,rav,NgatHa20,qb_hits,0,,,,,
player,201310060mia,rav,NgatHa20,fumbles_rec,0,,,,,
player,201310060mia,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201310060mia,rav,NgatHa20,fumbles_forced,0,,,,,
player,201310060mia,rav,BrowAr00,def_int,0,,,,,
player,201310060mia,rav,BrowAr00,def_int_yds,0,,,,,
player,201310060mia,rav,BrowAr00,def_int_td,0,,,,,
player,201310060mia,rav,BrowAr00,def_int_long,0,,,,,
player,201310060mia,rav,BrowAr00,pass_defended,0,,,,,
player,201310060mia,rav,BrowAr00,sacks,0.0,,,,,
player,201310060mia,rav,BrowAr00,tackles_combined,1,,,,,
player,201310060mia,rav,BrowAr00,tackles_solo,1,,,,,
player,201310060mia,rav,BrowAr00,tackles_assists,0,,,,,
player,201310060mia,rav,BrowAr00,tackles_loss,0,,,,,
player,201310060mia,rav,BrowAr00,qb_hits,0,,,,,
player,201310060mia,rav,BrowAr00,fumbles_rec,0,,,,,
player,201310060mia,rav,BrowAr00,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,BrowAr00,fumbles_rec_td,0,,,,,
player,201310060mia,rav,BrowAr00,fumbles_forced,0,,,,,
player,201310060mia,rav,CantCh21,def_int,0,,,,,
player,201310060mia,rav,CantCh21,def_int_yds,0,,,,,
player,201310060mia,rav,CantCh21,def_int_td,0,,,,,
player,201310060mia,rav,CantCh21,def_int_long,0,,,,,
player,201310060mia,rav,CantCh21,pass_defended,0,,,,,
player,201310060mia,rav,CantCh21,sacks,0.0,,,,,
player,201310060mia,rav,CantCh21,tackles_combined,1,,,,,
player,201310060mia,rav,CantCh21,tackles_solo,1,,,,,
player,201310060mia,rav,CantCh21,tackles_assists,0,,,,,
player,201310060mia,rav,CantCh21,tackles_loss,0,,,,,
player,201310060mia,rav,CantCh21,qb_hits,0,,,,,
player,201310060mia,rav,CantCh21,fumbles_rec,0,,,,,
player,201310060mia,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201310060mia,rav,CantCh21,fumbles_forced,0,,,,,
player,201310060mia,rav,HuffMi20,def_int,0,,,,,
player,201310060mia,rav,HuffMi20,def_int_yds,0,,,,,
player,201310060mia,rav,HuffMi20,def_int_td,0,,,,,
player,201310060mia,rav,HuffMi20,def_int_long,0,,,,,
player,201310060mia,rav,HuffMi20,pass_defended,0,,,,,
player,201310060mia,rav,HuffMi20,sacks,0.0,,,,,
player,201310060mia,rav,HuffMi20,tackles_combined,1,,,,,
player,201310060mia,rav,HuffMi20,tackles_solo,1,,,,,
player,201310060mia,rav,HuffMi20,tackles_assists,0,,,,,
player,201310060mia,rav,HuffMi20,tackles_loss,0,,,,,
player,201310060mia,rav,HuffMi20,qb_hits,0,,,,,
player,201310060mia,rav,HuffMi20,fumbles_rec,0,,,,,
player,201310060mia,rav,HuffMi20,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,HuffMi20,fumbles_rec_td,0,,,,,
player,201310060mia,rav,HuffMi20,fumbles_forced,0,,,,,
player,201310060mia,rav,JoneAr22,def_int,0,,,,,
player,201310060mia,rav,JoneAr22,def_int_yds,0,,,,,
player,201310060mia,rav,JoneAr22,def_int_td,0,,,,,
player,201310060mia,rav,JoneAr22,def_int_long,0,,,,,
player,201310060mia,rav,JoneAr22,pass_defended,0,,,,,
player,201310060mia,rav,JoneAr22,sacks,0.0,,,,,
player,201310060mia,rav,JoneAr22,tackles_combined,1,,,,,
player,201310060mia,rav,JoneAr22,tackles_solo,1,,,,,
player,201310060mia,rav,JoneAr22,tackles_assists,0,,,,,
player,201310060mia,rav,JoneAr22,tackles_loss,0,,,,,
player,201310060mia,rav,JoneAr22,qb_hits,0,,,,,
player,201310060mia,rav,JoneAr22,fumbles_rec,0,,,,,
player,201310060mia,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201310060mia,rav,JoneAr22,fumbles_forced,0,,,,,
player,201310060mia,rav,MileJe00,def_int,0,,,,,
player,201310060mia,rav,MileJe00,def_int_yds,0,,,,,
player,201310060mia,rav,MileJe00,def_int_td,0,,,,,
player,201310060mia,rav,MileJe00,def_int_long,0,,,,,
player,201310060mia,rav,MileJe00,pass_defended,0,,,,,
player,201310060mia,rav,MileJe00,sacks,0.0,,,,,
player,201310060mia,rav,MileJe00,tackles_combined,1,,,,,
player,201310060mia,rav,MileJe00,tackles_solo,1,,,,,
player,201310060mia,rav,MileJe00,tackles_assists,0,,,,,
player,201310060mia,rav,MileJe00,tackles_loss,0,,,,,
player,201310060mia,rav,MileJe00,qb_hits,0,,,,,
player,201310060mia,rav,MileJe00,fumbles_rec,0,,,,,
player,201310060mia,rav,MileJe00,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,MileJe00,fumbles_rec_td,0,,,,,
player,201310060mia,rav,MileJe00,fumbles_forced,0,,,,,
player,201310060mia,rav,SmitJi03,def_int,0,,,,,
player,201310060mia,rav,SmitJi03,def_int_yds,0,,,,,
player,201310060mia,rav,SmitJi03,def_int_td,0,,,,,
player,201310060mia,rav,SmitJi03,def_int_long,0,,,,,
player,201310060mia,rav,SmitJi03,pass_defended,0,,,,,
player,201310060mia,rav,SmitJi03,sacks,0.0,,,,,
player,201310060mia,rav,SmitJi03,tackles_combined,1,,,,,
player,201310060mia,rav,SmitJi03,tackles_solo,1,,,,,
player,201310060mia,rav,SmitJi03,tackles_assists,0,,,,,
player,201310060mia,rav,SmitJi03,tackles_loss,0,,,,,
player,201310060mia,rav,SmitJi03,qb_hits,0,,,,,
player,201310060mia,rav,SmitJi03,fumbles_rec,0,,,,,
player,201310060mia,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201310060mia,rav,SmitJi03,fumbles_forced,0,,,,,
player,201310060mia,rav,WillBr02,def_int,0,,,,,
player,201310060mia,rav,WillBr02,def_int_yds,0,,,,,
player,201310060mia,rav,WillBr02,def_int_td,0,,,,,
player,201310060mia,rav,WillBr02,def_int_long,0,,,,,
player,201310060mia,rav,WillBr02,pass_defended,0,,,,,
player,201310060mia,rav,WillBr02,sacks,0.0,,,,,
player,201310060mia,rav,WillBr02,tackles_combined,1,,,,,
player,201310060mia,rav,WillBr02,tackles_solo,1,,,,,
player,201310060mia,rav,WillBr02,tackles_assists,0,,,,,
player,201310060mia,rav,WillBr02,tackles_loss,1,,,,,
player,201310060mia,rav,WillBr02,qb_hits,0,,,,,
player,201310060mia,rav,WillBr02,fumbles_rec,0,,,,,
player,201310060mia,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201310060mia,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201310060mia,rav,WillBr02,fumbles_forced,0,,,,,
player,201310060mia,mia,JoneRe99,def_int,1,,,,,
player,201310060mia,mia,JoneRe99,def_int_yds,25,,,,,
player,201310060mia,mia,JoneRe99,def_int_td,1,,,,,
player,201310060mia,mia,JoneRe99,def_int_long,25,,,,,
player,201310060mia,mia,JoneRe99,pass_defended,1,,,,,
player,201310060mia,mia,JoneRe99,sacks,0.0,,,,,
player,201310060mia,mia,JoneRe99,tackles_combined,3,,,,,
player,201310060mia,mia,JoneRe99,tackles_solo,3,,,,,
player,201310060mia,mia,JoneRe99,tackles_assists,0,,,,,
player,201310060mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201310060mia,mia,JoneRe99,qb_hits,0,,,,,
player,201310060mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201310060mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201310060mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201310060mia,mia,MisiKo99,def_int,0,,,,,
player,201310060mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201310060mia,mia,MisiKo99,def_int_td,0,,,,,
player,201310060mia,mia,MisiKo99,def_int_long,0,,,,,
player,201310060mia,mia,MisiKo99,pass_defended,0,,,,,
player,201310060mia,mia,MisiKo99,sacks,1.0,,,,,
player,201310060mia,mia,MisiKo99,tackles_combined,8,,,,,
player,201310060mia,mia,MisiKo99,tackles_solo,7,,,,,
player,201310060mia,mia,MisiKo99,tackles_assists,1,,,,,
player,201310060mia,mia,MisiKo99,tackles_loss,3,,,,,
player,201310060mia,mia,MisiKo99,qb_hits,1,,,,,
player,201310060mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201310060mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201310060mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201310060mia,mia,VernOl00,def_int,0,,,,,
player,201310060mia,mia,VernOl00,def_int_yds,0,,,,,
player,201310060mia,mia,VernOl00,def_int_td,0,,,,,
player,201310060mia,mia,VernOl00,def_int_long,0,,,,,
player,201310060mia,mia,VernOl00,pass_defended,0,,,,,
player,201310060mia,mia,VernOl00,sacks,1.0,,,,,
player,201310060mia,mia,VernOl00,tackles_combined,3,,,,,
player,201310060mia,mia,VernOl00,tackles_solo,3,,,,,
player,201310060mia,mia,VernOl00,tackles_assists,0,,,,,
player,201310060mia,mia,VernOl00,tackles_loss,2,,,,,
player,201310060mia,mia,VernOl00,qb_hits,2,,,,,
player,201310060mia,mia,VernOl00,fumbles_rec,0,,,,,
player,201310060mia,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201310060mia,mia,VernOl00,fumbles_forced,0,,,,,
player,201310060mia,mia,WheePh99,def_int,0,,,,,
player,201310060mia,mia,WheePh99,def_int_yds,0,,,,,
player,201310060mia,mia,WheePh99,def_int_td,0,,,,,
player,201310060mia,mia,WheePh99,def_int_long,0,,,,,
player,201310060mia,mia,WheePh99,pass_defended,0,,,,,
player,201310060mia,mia,WheePh99,sacks,0.0,,,,,
player,201310060mia,mia,WheePh99,tackles_combined,10,,,,,
player,201310060mia,mia,WheePh99,tackles_solo,10,,,,,
player,201310060mia,mia,WheePh99,tackles_assists,0,,,,,
player,201310060mia,mia,WheePh99,tackles_loss,1,,,,,
player,201310060mia,mia,WheePh99,qb_hits,1,,,,,
player,201310060mia,mia,WheePh99,fumbles_rec,0,,,,,
player,201310060mia,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201310060mia,mia,WheePh99,fumbles_forced,0,,,,,
player,201310060mia,mia,ClemCh97,def_int,0,,,,,
player,201310060mia,mia,ClemCh97,def_int_yds,0,,,,,
player,201310060mia,mia,ClemCh97,def_int_td,0,,,,,
player,201310060mia,mia,ClemCh97,def_int_long,0,,,,,
player,201310060mia,mia,ClemCh97,pass_defended,0,,,,,
player,201310060mia,mia,ClemCh97,sacks,0.0,,,,,
player,201310060mia,mia,ClemCh97,tackles_combined,7,,,,,
player,201310060mia,mia,ClemCh97,tackles_solo,7,,,,,
player,201310060mia,mia,ClemCh97,tackles_assists,0,,,,,
player,201310060mia,mia,ClemCh97,tackles_loss,0,,,,,
player,201310060mia,mia,ClemCh97,qb_hits,0,,,,,
player,201310060mia,mia,ClemCh97,fumbles_rec,0,,,,,
player,201310060mia,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201310060mia,mia,ClemCh97,fumbles_forced,0,,,,,
player,201310060mia,mia,OdriJa99,def_int,0,,,,,
player,201310060mia,mia,OdriJa99,def_int_yds,0,,,,,
player,201310060mia,mia,OdriJa99,def_int_td,0,,,,,
player,201310060mia,mia,OdriJa99,def_int_long,0,,,,,
player,201310060mia,mia,OdriJa99,pass_defended,1,,,,,
player,201310060mia,mia,OdriJa99,sacks,0.0,,,,,
player,201310060mia,mia,OdriJa99,tackles_combined,6,,,,,
player,201310060mia,mia,OdriJa99,tackles_solo,5,,,,,
player,201310060mia,mia,OdriJa99,tackles_assists,1,,,,,
player,201310060mia,mia,OdriJa99,tackles_loss,0,,,,,
player,201310060mia,mia,OdriJa99,qb_hits,1,,,,,
player,201310060mia,mia,OdriJa99,fumbles_rec,0,,,,,
player,201310060mia,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201310060mia,mia,OdriJa99,fumbles_forced,0,,,,,
player,201310060mia,mia,GrimBr20,def_int,0,,,,,
player,201310060mia,mia,GrimBr20,def_int_yds,0,,,,,
player,201310060mia,mia,GrimBr20,def_int_td,0,,,,,
player,201310060mia,mia,GrimBr20,def_int_long,0,,,,,
player,201310060mia,mia,GrimBr20,pass_defended,1,,,,,
player,201310060mia,mia,GrimBr20,sacks,0.0,,,,,
player,201310060mia,mia,GrimBr20,tackles_combined,5,,,,,
player,201310060mia,mia,GrimBr20,tackles_solo,5,,,,,
player,201310060mia,mia,GrimBr20,tackles_assists,0,,,,,
player,201310060mia,mia,GrimBr20,tackles_loss,0,,,,,
player,201310060mia,mia,GrimBr20,qb_hits,0,,,,,
player,201310060mia,mia,GrimBr20,fumbles_rec,0,,,,,
player,201310060mia,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201310060mia,mia,GrimBr20,fumbles_forced,0,,,,,
player,201310060mia,mia,SoliPa99,def_int,0,,,,,
player,201310060mia,mia,SoliPa99,def_int_yds,0,,,,,
player,201310060mia,mia,SoliPa99,def_int_td,0,,,,,
player,201310060mia,mia,SoliPa99,def_int_long,0,,,,,
player,201310060mia,mia,SoliPa99,pass_defended,0,,,,,
player,201310060mia,mia,SoliPa99,sacks,0.0,,,,,
player,201310060mia,mia,SoliPa99,tackles_combined,4,,,,,
player,201310060mia,mia,SoliPa99,tackles_solo,4,,,,,
player,201310060mia,mia,SoliPa99,tackles_assists,0,,,,,
player,201310060mia,mia,SoliPa99,tackles_loss,0,,,,,
player,201310060mia,mia,SoliPa99,qb_hits,0,,,,,
player,201310060mia,mia,SoliPa99,fumbles_rec,0,,,,,
player,201310060mia,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201310060mia,mia,SoliPa99,fumbles_forced,1,,,,,
player,201310060mia,mia,ShelDe00,def_int,0,,,,,
player,201310060mia,mia,ShelDe00,def_int_yds,0,,,,,
player,201310060mia,mia,ShelDe00,def_int_td,0,,,,,
player,201310060mia,mia,ShelDe00,def_int_long,0,,,,,
player,201310060mia,mia,ShelDe00,pass_defended,0,,,,,
player,201310060mia,mia,ShelDe00,sacks,0.0,,,,,
player,201310060mia,mia,ShelDe00,tackles_combined,3,,,,,
player,201310060mia,mia,ShelDe00,tackles_solo,3,,,,,
player,201310060mia,mia,ShelDe00,tackles_assists,0,,,,,
player,201310060mia,mia,ShelDe00,tackles_loss,0,,,,,
player,201310060mia,mia,ShelDe00,qb_hits,1,,,,,
player,201310060mia,mia,ShelDe00,fumbles_rec,0,,,,,
player,201310060mia,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201310060mia,mia,ShelDe00,fumbles_forced,0,,,,,
player,201310060mia,mia,StanR.00,def_int,0,,,,,
player,201310060mia,mia,StanR.00,def_int_yds,0,,,,,
player,201310060mia,mia,StanR.00,def_int_td,0,,,,,
player,201310060mia,mia,StanR.00,def_int_long,0,,,,,
player,201310060mia,mia,StanR.00,pass_defended,0,,,,,
player,201310060mia,mia,StanR.00,sacks,0.0,,,,,
player,201310060mia,mia,StanR.00,tackles_combined,3,,,,,
player,201310060mia,mia,StanR.00,tackles_solo,3,,,,,
player,201310060mia,mia,StanR.00,tackles_assists,0,,,,,
player,201310060mia,mia,StanR.00,tackles_loss,0,,,,,
player,201310060mia,mia,StanR.00,qb_hits,0,,,,,
player,201310060mia,mia,StanR.00,fumbles_rec,0,,,,,
player,201310060mia,mia,StanR.00,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,StanR.00,fumbles_rec_td,0,,,,,
player,201310060mia,mia,StanR.00,fumbles_forced,0,,,,,
player,201310060mia,mia,ElleDa99,def_int,0,,,,,
player,201310060mia,mia,ElleDa99,def_int_yds,0,,,,,
player,201310060mia,mia,ElleDa99,def_int_td,0,,,,,
player,201310060mia,mia,ElleDa99,def_int_long,0,,,,,
player,201310060mia,mia,ElleDa99,pass_defended,0,,,,,
player,201310060mia,mia,ElleDa99,sacks,0.0,,,,,
player,201310060mia,mia,ElleDa99,tackles_combined,2,,,,,
player,201310060mia,mia,ElleDa99,tackles_solo,2,,,,,
player,201310060mia,mia,ElleDa99,tackles_assists,0,,,,,
player,201310060mia,mia,ElleDa99,tackles_loss,0,,,,,
player,201310060mia,mia,ElleDa99,qb_hits,0,,,,,
player,201310060mia,mia,ElleDa99,fumbles_rec,1,,,,,
player,201310060mia,mia,ElleDa99,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,ElleDa99,fumbles_rec_td,0,,,,,
player,201310060mia,mia,ElleDa99,fumbles_forced,0,,,,,
player,201310060mia,mia,JenkJe00,def_int,0,,,,,
player,201310060mia,mia,JenkJe00,def_int_yds,0,,,,,
player,201310060mia,mia,JenkJe00,def_int_td,0,,,,,
player,201310060mia,mia,JenkJe00,def_int_long,0,,,,,
player,201310060mia,mia,JenkJe00,pass_defended,0,,,,,
player,201310060mia,mia,JenkJe00,sacks,0.0,,,,,
player,201310060mia,mia,JenkJe00,tackles_combined,2,,,,,
player,201310060mia,mia,JenkJe00,tackles_solo,2,,,,,
player,201310060mia,mia,JenkJe00,tackles_assists,0,,,,,
player,201310060mia,mia,JenkJe00,tackles_loss,0,,,,,
player,201310060mia,mia,JenkJe00,qb_hits,0,,,,,
player,201310060mia,mia,JenkJe00,fumbles_rec,0,,,,,
player,201310060mia,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201310060mia,mia,JenkJe00,fumbles_forced,0,,,,,
player,201310060mia,mia,StarRa20,def_int,0,,,,,
player,201310060mia,mia,StarRa20,def_int_yds,0,,,,,
player,201310060mia,mia,StarRa20,def_int_td,0,,,,,
player,201310060mia,mia,StarRa20,def_int_long,0,,,,,
player,201310060mia,mia,StarRa20,pass_defended,0,,,,,
player,201310060mia,mia,StarRa20,sacks,0.0,,,,,
player,201310060mia,mia,StarRa20,tackles_combined,2,,,,,
player,201310060mia,mia,StarRa20,tackles_solo,2,,,,,
player,201310060mia,mia,StarRa20,tackles_assists,0,,,,,
player,201310060mia,mia,StarRa20,tackles_loss,0,,,,,
player,201310060mia,mia,StarRa20,qb_hits,0,,,,,
player,201310060mia,mia,StarRa20,fumbles_rec,0,,,,,
player,201310060mia,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201310060mia,mia,StarRa20,fumbles_forced,0,,,,,
player,201310060mia,mia,TrusJa99,def_int,0,,,,,
player,201310060mia,mia,TrusJa99,def_int_yds,0,,,,,
player,201310060mia,mia,TrusJa99,def_int_td,0,,,,,
player,201310060mia,mia,TrusJa99,def_int_long,0,,,,,
player,201310060mia,mia,TrusJa99,pass_defended,0,,,,,
player,201310060mia,mia,TrusJa99,sacks,0.0,,,,,
player,201310060mia,mia,TrusJa99,tackles_combined,2,,,,,
player,201310060mia,mia,TrusJa99,tackles_solo,2,,,,,
player,201310060mia,mia,TrusJa99,tackles_assists,0,,,,,
player,201310060mia,mia,TrusJa99,tackles_loss,0,,,,,
player,201310060mia,mia,TrusJa99,qb_hits,0,,,,,
player,201310060mia,mia,TrusJa99,fumbles_rec,0,,,,,
player,201310060mia,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201310060mia,mia,TrusJa99,fumbles_forced,0,,,,,
player,201310060mia,mia,CarrNo00,def_int,0,,,,,
player,201310060mia,mia,CarrNo00,def_int_yds,0,,,,,
player,201310060mia,mia,CarrNo00,def_int_td,0,,,,,
player,201310060mia,mia,CarrNo00,def_int_long,0,,,,,
player,201310060mia,mia,CarrNo00,pass_defended,0,,,,,
player,201310060mia,mia,CarrNo00,sacks,0.0,,,,,
player,201310060mia,mia,CarrNo00,tackles_combined,1,,,,,
player,201310060mia,mia,CarrNo00,tackles_solo,1,,,,,
player,201310060mia,mia,CarrNo00,tackles_assists,0,,,,,
player,201310060mia,mia,CarrNo00,tackles_loss,0,,,,,
player,201310060mia,mia,CarrNo00,qb_hits,0,,,,,
player,201310060mia,mia,CarrNo00,fumbles_rec,0,,,,,
player,201310060mia,mia,CarrNo00,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,CarrNo00,fumbles_rec_td,0,,,,,
player,201310060mia,mia,CarrNo00,fumbles_forced,0,,,,,
player,201310060mia,mia,FreeJo01,def_int,0,,,,,
player,201310060mia,mia,FreeJo01,def_int_yds,0,,,,,
player,201310060mia,mia,FreeJo01,def_int_td,0,,,,,
player,201310060mia,mia,FreeJo01,def_int_long,0,,,,,
player,201310060mia,mia,FreeJo01,pass_defended,0,,,,,
player,201310060mia,mia,FreeJo01,sacks,0.0,,,,,
player,201310060mia,mia,FreeJo01,tackles_combined,1,,,,,
player,201310060mia,mia,FreeJo01,tackles_solo,1,,,,,
player,201310060mia,mia,FreeJo01,tackles_assists,0,,,,,
player,201310060mia,mia,FreeJo01,tackles_loss,0,,,,,
player,201310060mia,mia,FreeJo01,qb_hits,0,,,,,
player,201310060mia,mia,FreeJo01,fumbles_rec,0,,,,,
player,201310060mia,mia,FreeJo01,fumbles_rec_yds,0,,,,,
player,201310060mia,mia,FreeJo01,fumbles_rec_td,0,,,,,
player,201310060mia,mia,FreeJo01,fumbles_forced,0,,,,,
