game,2013,7,20131020,201310200car,ram,"St. Louis Rams",15,car,"Carolina Panthers",30
player,201310200car,ram,ZuerGr00,punt,0,,,,,
player,201310200car,ram,ZuerGr00,punt_yds,0,,,,,
player,201310200car,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201310200car,ram,ZuerGr00,punt_long,0,,,,,
player,201310200car,ram,HekkJo00,xpm,,,,,,
player,201310200car,ram,HekkJo00,xpa,,,,,,
player,201310200car,ram,HekkJo00,fgm,,,,,,
player,201310200car,ram,HekkJo00,fga,,,,,,
player,201310200car,ram,HekkJo00,punt,4,,,,,
player,201310200car,ram,HekkJo00,punt_yds,159,,,,,
player,201310200car,ram,HekkJo00,punt_yds_per_punt,39.8,,,,,
player,201310200car,ram,HekkJo00,punt_long,52,,,,,
player,201310200car,car,GanoGr44,xpm,3,,,,,
player,201310200car,car,GanoGr44,xpa,3,,,,,
player,201310200car,car,GanoGr44,fgm,3,,,,,
player,201310200car,car,GanoGr44,fga,3,,,,,
player,201310200car,car,GanoGr44,punt,0,,,,,
player,201310200car,car,GanoGr44,punt_yds,0,,,,,
player,201310200car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201310200car,car,GanoGr44,punt_long,0,,,,,
player,201310200car,car,NortBr00,xpm,,,,,,
player,201310200car,car,NortBr00,xpa,,,,,,
player,201310200car,car,NortBr00,fgm,,,,,,
player,201310200car,car,NortBr00,fga,,,,,,
player,201310200car,car,NortBr00,punt,3,,,,,
player,201310200car,car,NortBr00,punt_yds,154,,,,,
player,201310200car,car,NortBr00,punt_yds_per_punt,51.3,,,,,
player,201310200car,car,NortBr00,punt_long,56,,,,,
player,201310200car,car,WharTr20,pos,G,,,,,
player,201310200car,car,WharTr20,offense,59,,,,,
player,201310200car,car,WharTr20,off_pct,100%,,,,,
player,201310200car,car,WharTr20,defense,0,,,,,
player,201310200car,car,WharTr20,def_pct,0%,,,,,
player,201310200car,car,WharTr20,special_teams,6,,,,,
player,201310200car,car,WharTr20,st_pct,21%,,,,,
player,201310200car,car,ScotCh23,pos,G,,,,,
player,201310200car,car,ScotCh23,offense,59,,,,,
player,201310200car,car,ScotCh23,off_pct,100%,,,,,
player,201310200car,car,ScotCh23,defense,0,,,,,
player,201310200car,car,ScotCh23,def_pct,0%,,,,,
player,201310200car,car,ScotCh23,special_teams,6,,,,,
player,201310200car,car,ScotCh23,st_pct,21%,,,,,
player,201310200car,car,GrosJo20,pos,T,,,,,
player,201310200car,car,GrosJo20,offense,59,,,,,
player,201310200car,car,GrosJo20,off_pct,100%,,,,,
player,201310200car,car,GrosJo20,defense,0,,,,,
player,201310200car,car,GrosJo20,def_pct,0%,,,,,
player,201310200car,car,GrosJo20,special_teams,6,,,,,
player,201310200car,car,GrosJo20,st_pct,21%,,,,,
player,201310200car,car,BellBy00,pos,T,,,,,
player,201310200car,car,BellBy00,offense,59,,,,,
player,201310200car,car,BellBy00,off_pct,100%,,,,,
player,201310200car,car,BellBy00,defense,0,,,,,
player,201310200car,car,BellBy00,def_pct,0%,,,,,
player,201310200car,car,BellBy00,special_teams,6,,,,,
player,201310200car,car,BellBy00,st_pct,21%,,,,,
player,201310200car,car,OlseGr00,pos,TE,,,,,
player,201310200car,car,OlseGr00,offense,59,,,,,
player,201310200car,car,OlseGr00,off_pct,100%,,,,,
player,201310200car,car,OlseGr00,defense,0,,,,,
player,201310200car,car,OlseGr00,def_pct,0%,,,,,
player,201310200car,car,OlseGr00,special_teams,0,,,,,
player,201310200car,car,OlseGr00,st_pct,0%,,,,,
player,201310200car,car,KaliRy20,pos,C,,,,,
player,201310200car,car,KaliRy20,offense,59,,,,,
player,201310200car,car,KaliRy20,off_pct,100%,,,,,
player,201310200car,car,KaliRy20,defense,0,,,,,
player,201310200car,car,KaliRy20,def_pct,0%,,,,,
player,201310200car,car,KaliRy20,special_teams,0,,,,,
player,201310200car,car,KaliRy20,st_pct,0%,,,,,
player,201310200car,car,NewtCa00,pos,QB,,,,,
player,201310200car,car,NewtCa00,offense,58,,,,,
player,201310200car,car,NewtCa00,off_pct,98%,,,,,
player,201310200car,car,NewtCa00,defense,0,,,,,
player,201310200car,car,NewtCa00,def_pct,0%,,,,,
player,201310200car,car,NewtCa00,special_teams,0,,,,,
player,201310200car,car,NewtCa00,st_pct,0%,,,,,
player,201310200car,car,LaFeBr00,pos,WR,,,,,
player,201310200car,car,LaFeBr00,offense,50,,,,,
player,201310200car,car,LaFeBr00,off_pct,85%,,,,,
player,201310200car,car,LaFeBr00,defense,0,,,,,
player,201310200car,car,LaFeBr00,def_pct,0%,,,,,
player,201310200car,car,LaFeBr00,special_teams,0,,,,,
player,201310200car,car,LaFeBr00,st_pct,0%,,,,,
player,201310200car,car,SmitSt01,pos,WR,,,,,
player,201310200car,car,SmitSt01,offense,43,,,,,
player,201310200car,car,SmitSt01,off_pct,73%,,,,,
player,201310200car,car,SmitSt01,defense,0,,,,,
player,201310200car,car,SmitSt01,def_pct,0%,,,,,
player,201310200car,car,SmitSt01,special_teams,0,,,,,
player,201310200car,car,SmitSt01,st_pct,0%,,,,,
player,201310200car,car,TolbMi00,pos,FB,,,,,
player,201310200car,car,TolbMi00,offense,38,,,,,
player,201310200car,car,TolbMi00,off_pct,64%,,,,,
player,201310200car,car,TolbMi00,defense,0,,,,,
player,201310200car,car,TolbMi00,def_pct,0%,,,,,
player,201310200car,car,TolbMi00,special_teams,4,,,,,
player,201310200car,car,TolbMi00,st_pct,14%,,,,,
player,201310200car,car,WillDe02,pos,RB,,,,,
player,201310200car,car,WillDe02,offense,32,,,,,
player,201310200car,car,WillDe02,off_pct,54%,,,,,
player,201310200car,car,WillDe02,defense,0,,,,,
player,201310200car,car,WillDe02,def_pct,0%,,,,,
player,201310200car,car,WillDe02,special_teams,0,,,,,
player,201310200car,car,WillDe02,st_pct,0%,,,,,
player,201310200car,car,HartBe00,pos,TE,,,,,
player,201310200car,car,HartBe00,offense,28,,,,,
player,201310200car,car,HartBe00,off_pct,47%,,,,,
player,201310200car,car,HartBe00,defense,0,,,,,
player,201310200car,car,HartBe00,def_pct,0%,,,,,
player,201310200car,car,HartBe00,special_teams,13,,,,,
player,201310200car,car,HartBe00,st_pct,46%,,,,,
player,201310200car,car,GinnTe00,pos,WR,,,,,
player,201310200car,car,GinnTe00,offense,23,,,,,
player,201310200car,car,GinnTe00,off_pct,39%,,,,,
player,201310200car,car,GinnTe00,defense,0,,,,,
player,201310200car,car,GinnTe00,def_pct,0%,,,,,
player,201310200car,car,GinnTe00,special_teams,8,,,,,
player,201310200car,car,GinnTe00,st_pct,29%,,,,,
player,201310200car,car,BrocRi00,pos,TE,,,,,
player,201310200car,car,BrocRi00,offense,15,,,,,
player,201310200car,car,BrocRi00,off_pct,25%,,,,,
player,201310200car,car,BrocRi00,defense,0,,,,,
player,201310200car,car,BrocRi00,def_pct,0%,,,,,
player,201310200car,car,BrocRi00,special_teams,24,,,,,
player,201310200car,car,BrocRi00,st_pct,86%,,,,,
player,201310200car,car,ChanNa00,pos,T,,,,,
player,201310200car,car,ChanNa00,offense,3,,,,,
player,201310200car,car,ChanNa00,off_pct,5%,,,,,
player,201310200car,car,ChanNa00,defense,0,,,,,
player,201310200car,car,ChanNa00,def_pct,0%,,,,,
player,201310200car,car,ChanNa00,special_teams,10,,,,,
player,201310200car,car,ChanNa00,st_pct,36%,,,,,
player,201310200car,car,HixoDo00,pos,WR,,,,,
player,201310200car,car,HixoDo00,offense,3,,,,,
player,201310200car,car,HixoDo00,off_pct,5%,,,,,
player,201310200car,car,HixoDo00,defense,0,,,,,
player,201310200car,car,HixoDo00,def_pct,0%,,,,,
player,201310200car,car,HixoDo00,special_teams,8,,,,,
player,201310200car,car,HixoDo00,st_pct,29%,,,,,
player,201310200car,car,BarnKe00,pos,RB,,,,,
player,201310200car,car,BarnKe00,offense,1,,,,,
player,201310200car,car,BarnKe00,off_pct,2%,,,,,
player,201310200car,car,BarnKe00,defense,0,,,,,
player,201310200car,car,BarnKe00,def_pct,0%,,,,,
player,201310200car,car,BarnKe00,special_teams,0,,,,,
player,201310200car,car,BarnKe00,st_pct,0%,,,,,
player,201310200car,car,AndeDe00,pos,QB,,,,,
player,201310200car,car,AndeDe00,offense,1,,,,,
player,201310200car,car,AndeDe00,off_pct,2%,,,,,
player,201310200car,car,AndeDe00,defense,0,,,,,
player,201310200car,car,AndeDe00,def_pct,0%,,,,,
player,201310200car,car,AndeDe00,special_teams,0,,,,,
player,201310200car,car,AndeDe00,st_pct,0%,,,,,
player,201310200car,car,MitcMi99,pos,SS,,,,,
player,201310200car,car,MitcMi99,offense,0,,,,,
player,201310200car,car,MitcMi99,off_pct,0%,,,,,
player,201310200car,car,MitcMi99,defense,61,,,,,
player,201310200car,car,MitcMi99,def_pct,100%,,,,,
player,201310200car,car,MitcMi99,special_teams,12,,,,,
player,201310200car,car,MitcMi99,st_pct,43%,,,,,
player,201310200car,car,KuecLu00,pos,LB,,,,,
player,201310200car,car,KuecLu00,offense,0,,,,,
player,201310200car,car,KuecLu00,off_pct,0%,,,,,
player,201310200car,car,KuecLu00,defense,61,,,,,
player,201310200car,car,KuecLu00,def_pct,100%,,,,,
player,201310200car,car,KuecLu00,special_teams,4,,,,,
player,201310200car,car,KuecLu00,st_pct,14%,,,,,
player,201310200car,car,MikeQu20,pos,FS,,,,,
player,201310200car,car,MikeQu20,offense,0,,,,,
player,201310200car,car,MikeQu20,off_pct,0%,,,,,
player,201310200car,car,MikeQu20,defense,61,,,,,
player,201310200car,car,MikeQu20,def_pct,100%,,,,,
player,201310200car,car,MikeQu20,special_teams,3,,,,,
player,201310200car,car,MikeQu20,st_pct,11%,,,,,
player,201310200car,car,DaviTh20,pos,LB,,,,,
player,201310200car,car,DaviTh20,offense,0,,,,,
player,201310200car,car,DaviTh20,off_pct,0%,,,,,
player,201310200car,car,DaviTh20,defense,61,,,,,
player,201310200car,car,DaviTh20,def_pct,100%,,,,,
player,201310200car,car,DaviTh20,special_teams,1,,,,,
player,201310200car,car,DaviTh20,st_pct,4%,,,,,
player,201310200car,car,MunnCa99,pos,CB,,,,,
player,201310200car,car,MunnCa99,offense,0,,,,,
player,201310200car,car,MunnCa99,off_pct,0%,,,,,
player,201310200car,car,MunnCa99,defense,60,,,,,
player,201310200car,car,MunnCa99,def_pct,98%,,,,,
player,201310200car,car,MunnCa99,special_teams,3,,,,,
player,201310200car,car,MunnCa99,st_pct,11%,,,,,
player,201310200car,car,JohnCh98,pos,DE,,,,,
player,201310200car,car,JohnCh98,offense,0,,,,,
player,201310200car,car,JohnCh98,off_pct,0%,,,,,
player,201310200car,car,JohnCh98,defense,51,,,,,
player,201310200car,car,JohnCh98,def_pct,84%,,,,,
player,201310200car,car,JohnCh98,special_teams,1,,,,,
player,201310200car,car,JohnCh98,st_pct,4%,,,,,
player,201310200car,car,HardGr99,pos,DE,,,,,
player,201310200car,car,HardGr99,offense,0,,,,,
player,201310200car,car,HardGr99,off_pct,0%,,,,,
player,201310200car,car,HardGr99,defense,50,,,,,
player,201310200car,car,HardGr99,def_pct,82%,,,,,
player,201310200car,car,HardGr99,special_teams,4,,,,,
player,201310200car,car,HardGr99,st_pct,14%,,,,,
player,201310200car,car,LotuSt00,pos,DT,,,,,
player,201310200car,car,LotuSt00,offense,0,,,,,
player,201310200car,car,LotuSt00,off_pct,0%,,,,,
player,201310200car,car,LotuSt00,defense,41,,,,,
player,201310200car,car,LotuSt00,def_pct,67%,,,,,
player,201310200car,car,LotuSt00,special_teams,4,,,,,
player,201310200car,car,LotuSt00,st_pct,14%,,,,,
player,201310200car,car,WhitMe00,pos,DB,,,,,
player,201310200car,car,WhitMe00,offense,0,,,,,
player,201310200car,car,WhitMe00,off_pct,0%,,,,,
player,201310200car,car,WhitMe00,defense,40,,,,,
player,201310200car,car,WhitMe00,def_pct,66%,,,,,
player,201310200car,car,WhitMe00,special_teams,18,,,,,
player,201310200car,car,WhitMe00,st_pct,64%,,,,,
player,201310200car,car,ShorKa00,pos,DT,,,,,
player,201310200car,car,ShorKa00,offense,0,,,,,
player,201310200car,car,ShorKa00,off_pct,0%,,,,,
player,201310200car,car,ShorKa00,defense,36,,,,,
player,201310200car,car,ShorKa00,def_pct,59%,,,,,
player,201310200car,car,ShorKa00,special_teams,4,,,,,
player,201310200car,car,ShorKa00,st_pct,14%,,,,,
player,201310200car,car,ThomJo01,pos,CB,,,,,
player,201310200car,car,ThomJo01,offense,0,,,,,
player,201310200car,car,ThomJo01,off_pct,0%,,,,,
player,201310200car,car,ThomJo01,defense,36,,,,,
player,201310200car,car,ThomJo01,def_pct,59%,,,,,
player,201310200car,car,ThomJo01,special_teams,1,,,,,
player,201310200car,car,ThomJo01,st_pct,4%,,,,,
player,201310200car,car,ColeCo20,pos,DT,,,,,
player,201310200car,car,ColeCo20,offense,0,,,,,
player,201310200car,car,ColeCo20,off_pct,0%,,,,,
player,201310200car,car,ColeCo20,defense,26,,,,,
player,201310200car,car,ColeCo20,def_pct,43%,,,,,
player,201310200car,car,ColeCo20,special_teams,0,,,,,
player,201310200car,car,ColeCo20,st_pct,0%,,,,,
player,201310200car,car,FlorDr20,pos,CB,,,,,
player,201310200car,car,FlorDr20,offense,0,,,,,
player,201310200car,car,FlorDr20,off_pct,0%,,,,,
player,201310200car,car,FlorDr20,defense,23,,,,,
player,201310200car,car,FlorDr20,def_pct,38%,,,,,
player,201310200car,car,FlorDr20,special_teams,4,,,,,
player,201310200car,car,FlorDr20,st_pct,14%,,,,,
player,201310200car,car,BlacCh21,pos,LB,,,,,
player,201310200car,car,BlacCh21,offense,0,,,,,
player,201310200car,car,BlacCh21,off_pct,0%,,,,,
player,201310200car,car,BlacCh21,defense,22,,,,,
player,201310200car,car,BlacCh21,def_pct,36%,,,,,
player,201310200car,car,BlacCh21,special_teams,11,,,,,
player,201310200car,car,BlacCh21,st_pct,39%,,,,,
player,201310200car,car,HortWe00,pos,DE,,,,,
player,201310200car,car,HortWe00,offense,0,,,,,
player,201310200car,car,HortWe00,off_pct,0%,,,,,
player,201310200car,car,HortWe00,defense,18,,,,,
player,201310200car,car,HortWe00,def_pct,30%,,,,,
player,201310200car,car,HortWe00,special_teams,0,,,,,
player,201310200car,car,HortWe00,st_pct,0%,,,,,
player,201310200car,car,AlexFr00,pos,DE,,,,,
player,201310200car,car,AlexFr00,offense,0,,,,,
player,201310200car,car,AlexFr00,off_pct,0%,,,,,
player,201310200car,car,AlexFr00,defense,15,,,,,
player,201310200car,car,AlexFr00,def_pct,25%,,,,,
player,201310200car,car,AlexFr00,special_teams,3,,,,,
player,201310200car,car,AlexFr00,st_pct,11%,,,,,
player,201310200car,car,AddiMa00,pos,DE,,,,,
player,201310200car,car,AddiMa00,offense,0,,,,,
player,201310200car,car,AddiMa00,off_pct,0%,,,,,
player,201310200car,car,AddiMa00,defense,9,,,,,
player,201310200car,car,AddiMa00,def_pct,15%,,,,,
player,201310200car,car,AddiMa00,special_teams,17,,,,,
player,201310200car,car,AddiMa00,st_pct,61%,,,,,
player,201310200car,car,SennJo00,pos,LB,,,,,
player,201310200car,car,SennJo00,offense,0,,,,,
player,201310200car,car,SennJo00,off_pct,0%,,,,,
player,201310200car,car,SennJo00,defense,0,,,,,
player,201310200car,car,SennJo00,def_pct,0%,,,,,
player,201310200car,car,SennJo00,special_teams,21,,,,,
player,201310200car,car,SennJo00,st_pct,75%,,,,,
player,201310200car,car,JoneCo01,pos,FS,,,,,
player,201310200car,car,JoneCo01,offense,0,,,,,
player,201310200car,car,JoneCo01,off_pct,0%,,,,,
player,201310200car,car,JoneCo01,defense,0,,,,,
player,201310200car,car,JoneCo01,def_pct,0%,,,,,
player,201310200car,car,JoneCo01,special_teams,18,,,,,
player,201310200car,car,JoneCo01,st_pct,64%,,,,,
player,201310200car,car,KleiAJ00,pos,LB,,,,,
player,201310200car,car,KleiAJ00,offense,0,,,,,
player,201310200car,car,KleiAJ00,off_pct,0%,,,,,
player,201310200car,car,KleiAJ00,defense,0,,,,,
player,201310200car,car,KleiAJ00,def_pct,0%,,,,,
player,201310200car,car,KleiAJ00,special_teams,18,,,,,
player,201310200car,car,KleiAJ00,st_pct,64%,,,,,
player,201310200car,car,WillJa95,pos,LB,,,,,
player,201310200car,car,WillJa95,offense,0,,,,,
player,201310200car,car,WillJa95,off_pct,0%,,,,,
player,201310200car,car,WillJa95,defense,0,,,,,
player,201310200car,car,WillJa95,def_pct,0%,,,,,
player,201310200car,car,WillJa95,special_teams,18,,,,,
player,201310200car,car,WillJa95,st_pct,64%,,,,,
player,201310200car,car,DockJa00,pos,CB,,,,,
player,201310200car,car,DockJa00,offense,0,,,,,
player,201310200car,car,DockJa00,off_pct,0%,,,,,
player,201310200car,car,DockJa00,defense,0,,,,,
player,201310200car,car,DockJa00,def_pct,0%,,,,,
player,201310200car,car,DockJa00,special_teams,14,,,,,
player,201310200car,car,DockJa00,st_pct,50%,,,,,
player,201310200car,car,GanoGr44,pos,K,,,,,
player,201310200car,car,GanoGr44,offense,0,,,,,
player,201310200car,car,GanoGr44,off_pct,0%,,,,,
player,201310200car,car,GanoGr44,defense,0,,,,,
player,201310200car,car,GanoGr44,def_pct,0%,,,,,
player,201310200car,car,GanoGr44,special_teams,13,,,,,
player,201310200car,car,GanoGr44,st_pct,46%,,,,,
player,201310200car,car,NortBr00,pos,P,,,,,
player,201310200car,car,NortBr00,offense,0,,,,,
player,201310200car,car,NortBr00,off_pct,0%,,,,,
player,201310200car,car,NortBr00,defense,0,,,,,
player,201310200car,car,NortBr00,def_pct,0%,,,,,
player,201310200car,car,NortBr00,special_teams,10,,,,,
player,201310200car,car,NortBr00,st_pct,36%,,,,,
player,201310200car,car,JansJ.00,pos,LS,,,,,
player,201310200car,car,JansJ.00,offense,0,,,,,
player,201310200car,car,JansJ.00,off_pct,0%,,,,,
player,201310200car,car,JansJ.00,defense,0,,,,,
player,201310200car,car,JansJ.00,def_pct,0%,,,,,
player,201310200car,car,JansJ.00,special_teams,9,,,,,
player,201310200car,car,JansJ.00,st_pct,32%,,,,,
player,201310200car,car,ByerJe00,pos,C,,,,,
player,201310200car,car,ByerJe00,offense,0,,,,,
player,201310200car,car,ByerJe00,off_pct,0%,,,,,
player,201310200car,car,ByerJe00,defense,0,,,,,
player,201310200car,car,ByerJe00,def_pct,0%,,,,,
player,201310200car,car,ByerJe00,special_teams,6,,,,,
player,201310200car,car,ByerJe00,st_pct,21%,,,,,
player,201310200car,ram,DahlHa20,pos,G,,,,,
player,201310200car,ram,DahlHa20,offense,61,,,,,
player,201310200car,ram,DahlHa20,off_pct,100%,,,,,
player,201310200car,ram,DahlHa20,defense,0,,,,,
player,201310200car,ram,DahlHa20,def_pct,0%,,,,,
player,201310200car,ram,DahlHa20,special_teams,3,,,,,
player,201310200car,ram,DahlHa20,st_pct,11%,,,,,
player,201310200car,ram,LongJa20,pos,T,,,,,
player,201310200car,ram,LongJa20,offense,61,,,,,
player,201310200car,ram,LongJa20,off_pct,100%,,,,,
player,201310200car,ram,LongJa20,defense,0,,,,,
player,201310200car,ram,LongJa20,def_pct,0%,,,,,
player,201310200car,ram,LongJa20,special_teams,0,,,,,
player,201310200car,ram,LongJa20,st_pct,0%,,,,,
player,201310200car,ram,WellSc20,pos,C,,,,,
player,201310200car,ram,WellSc20,offense,61,,,,,
player,201310200car,ram,WellSc20,off_pct,100%,,,,,
player,201310200car,ram,WellSc20,defense,0,,,,,
player,201310200car,ram,WellSc20,def_pct,0%,,,,,
player,201310200car,ram,WellSc20,special_teams,0,,,,,
player,201310200car,ram,WellSc20,st_pct,0%,,,,,
player,201310200car,ram,BradSa00,pos,QB,,,,,
player,201310200car,ram,BradSa00,offense,55,,,,,
player,201310200car,ram,BradSa00,off_pct,90%,,,,,
player,201310200car,ram,BradSa00,defense,0,,,,,
player,201310200car,ram,BradSa00,def_pct,0%,,,,,
player,201310200car,ram,BradSa00,special_teams,0,,,,,
player,201310200car,ram,BradSa00,st_pct,0%,,,,,
player,201310200car,ram,GiveCh00,pos,WR,,,,,
player,201310200car,ram,GiveCh00,offense,50,,,,,
player,201310200car,ram,GiveCh00,off_pct,82%,,,,,
player,201310200car,ram,GiveCh00,defense,0,,,,,
player,201310200car,ram,GiveCh00,def_pct,0%,,,,,
player,201310200car,ram,GiveCh00,special_teams,0,,,,,
player,201310200car,ram,GiveCh00,st_pct,0%,,,,,
player,201310200car,ram,PettAu00,pos,WR,,,,,
player,201310200car,ram,PettAu00,offense,47,,,,,
player,201310200car,ram,PettAu00,off_pct,77%,,,,,
player,201310200car,ram,PettAu00,defense,0,,,,,
player,201310200car,ram,PettAu00,def_pct,0%,,,,,
player,201310200car,ram,PettAu00,special_teams,0,,,,,
player,201310200car,ram,PettAu00,st_pct,0%,,,,,
player,201310200car,ram,StacZa00,pos,RB,,,,,
player,201310200car,ram,StacZa00,offense,45,,,,,
player,201310200car,ram,StacZa00,off_pct,74%,,,,,
player,201310200car,ram,StacZa00,defense,0,,,,,
player,201310200car,ram,StacZa00,def_pct,0%,,,,,
player,201310200car,ram,StacZa00,special_teams,0,,,,,
player,201310200car,ram,StacZa00,st_pct,0%,,,,,
player,201310200car,ram,WillCh03,pos,G,,,,,
player,201310200car,ram,WillCh03,offense,38,,,,,
player,201310200car,ram,WillCh03,off_pct,62%,,,,,
player,201310200car,ram,WillCh03,defense,0,,,,,
player,201310200car,ram,WillCh03,def_pct,0%,,,,,
player,201310200car,ram,WillCh03,special_teams,3,,,,,
player,201310200car,ram,WillCh03,st_pct,11%,,,,,
player,201310200car,ram,CookJa02,pos,TE,,,,,
player,201310200car,ram,CookJa02,offense,36,,,,,
player,201310200car,ram,CookJa02,off_pct,59%,,,,,
player,201310200car,ram,CookJa02,defense,0,,,,,
player,201310200car,ram,CookJa02,def_pct,0%,,,,,
player,201310200car,ram,CookJa02,special_teams,0,,,,,
player,201310200car,ram,CookJa02,st_pct,0%,,,,,
player,201310200car,ram,KendLa00,pos,TE,,,,,
player,201310200car,ram,KendLa00,offense,36,,,,,
player,201310200car,ram,KendLa00,off_pct,59%,,,,,
player,201310200car,ram,KendLa00,defense,0,,,,,
player,201310200car,ram,KendLa00,def_pct,0%,,,,,
player,201310200car,ram,KendLa00,special_teams,0,,,,,
player,201310200car,ram,KendLa00,st_pct,0%,,,,,
player,201310200car,ram,AustTa00,pos,WR,,,,,
player,201310200car,ram,AustTa00,offense,32,,,,,
player,201310200car,ram,AustTa00,off_pct,52%,,,,,
player,201310200car,ram,AustTa00,defense,0,,,,,
player,201310200car,ram,AustTa00,def_pct,0%,,,,,
player,201310200car,ram,AustTa00,special_teams,11,,,,,
player,201310200car,ram,AustTa00,st_pct,39%,,,,,
player,201310200car,ram,BarkJo00,pos,T,,,,,
player,201310200car,ram,BarkJo00,offense,31,,,,,
player,201310200car,ram,BarkJo00,off_pct,51%,,,,,
player,201310200car,ram,BarkJo00,defense,0,,,,,
player,201310200car,ram,BarkJo00,def_pct,0%,,,,,
player,201310200car,ram,BarkJo00,special_teams,3,,,,,
player,201310200car,ram,BarkJo00,st_pct,11%,,,,,
player,201310200car,ram,SaffRo20,pos,T,,,,,
player,201310200car,ram,SaffRo20,offense,30,,,,,
player,201310200car,ram,SaffRo20,off_pct,49%,,,,,
player,201310200car,ram,SaffRo20,defense,0,,,,,
player,201310200car,ram,SaffRo20,def_pct,0%,,,,,
player,201310200car,ram,SaffRo20,special_teams,3,,,,,
player,201310200car,ram,SaffRo20,st_pct,11%,,,,,
player,201310200car,ram,QuicBr00,pos,WR,,,,,
player,201310200car,ram,QuicBr00,offense,26,,,,,
player,201310200car,ram,QuicBr00,off_pct,43%,,,,,
player,201310200car,ram,QuicBr00,defense,0,,,,,
player,201310200car,ram,QuicBr00,def_pct,0%,,,,,
player,201310200car,ram,QuicBr00,special_teams,1,,,,,
player,201310200car,ram,QuicBr00,st_pct,4%,,,,,
player,201310200car,ram,SmitSh22,pos,G,,,,,
player,201310200car,ram,SmitSh22,offense,23,,,,,
player,201310200car,ram,SmitSh22,off_pct,38%,,,,,
player,201310200car,ram,SmitSh22,defense,0,,,,,
player,201310200car,ram,SmitSh22,def_pct,0%,,,,,
player,201310200car,ram,SmitSh22,special_teams,3,,,,,
player,201310200car,ram,SmitSh22,st_pct,11%,,,,,
player,201310200car,ram,HarkCo00,pos,TE,,,,,
player,201310200car,ram,HarkCo00,offense,16,,,,,
player,201310200car,ram,HarkCo00,off_pct,26%,,,,,
player,201310200car,ram,HarkCo00,defense,0,,,,,
player,201310200car,ram,HarkCo00,def_pct,0%,,,,,
player,201310200car,ram,HarkCo00,special_teams,20,,,,,
player,201310200car,ram,HarkCo00,st_pct,71%,,,,,
player,201310200car,ram,RichDa00,pos,RB,,,,,
player,201310200car,ram,RichDa00,offense,16,,,,,
player,201310200car,ram,RichDa00,off_pct,26%,,,,,
player,201310200car,ram,RichDa00,defense,0,,,,,
player,201310200car,ram,RichDa00,def_pct,0%,,,,,
player,201310200car,ram,RichDa00,special_teams,0,,,,,
player,201310200car,ram,RichDa00,st_pct,0%,,,,,
player,201310200car,ram,ClemKe00,pos,QB,,,,,
player,201310200car,ram,ClemKe00,offense,6,,,,,
player,201310200car,ram,ClemKe00,off_pct,10%,,,,,
player,201310200car,ram,ClemKe00,defense,0,,,,,
player,201310200car,ram,ClemKe00,def_pct,0%,,,,,
player,201310200car,ram,ClemKe00,special_teams,0,,,,,
player,201310200car,ram,ClemKe00,st_pct,0%,,,,,
player,201310200car,ram,McNeMi00,pos,TE,,,,,
player,201310200car,ram,McNeMi00,offense,1,,,,,
player,201310200car,ram,McNeMi00,off_pct,2%,,,,,
player,201310200car,ram,McNeMi00,defense,0,,,,,
player,201310200car,ram,McNeMi00,def_pct,0%,,,,,
player,201310200car,ram,McNeMi00,special_teams,17,,,,,
player,201310200car,ram,McNeMi00,st_pct,61%,,,,,
player,201310200car,ram,McLeRo00,pos,FS,,,,,
player,201310200car,ram,McLeRo00,offense,0,,,,,
player,201310200car,ram,McLeRo00,off_pct,0%,,,,,
player,201310200car,ram,McLeRo00,defense,59,,,,,
player,201310200car,ram,McLeRo00,def_pct,100%,,,,,
player,201310200car,ram,McLeRo00,special_teams,10,,,,,
player,201310200car,ram,McLeRo00,st_pct,36%,,,,,
player,201310200car,ram,StewDa00,pos,FS,,,,,
player,201310200car,ram,StewDa00,offense,0,,,,,
player,201310200car,ram,StewDa00,off_pct,0%,,,,,
player,201310200car,ram,StewDa00,defense,59,,,,,
player,201310200car,ram,StewDa00,def_pct,100%,,,,,
player,201310200car,ram,StewDa00,special_teams,10,,,,,
player,201310200car,ram,StewDa00,st_pct,36%,,,,,
player,201310200car,ram,LaurJa99,pos,LB,,,,,
player,201310200car,ram,LaurJa99,offense,0,,,,,
player,201310200car,ram,LaurJa99,off_pct,0%,,,,,
player,201310200car,ram,LaurJa99,defense,59,,,,,
player,201310200car,ram,LaurJa99,def_pct,100%,,,,,
player,201310200car,ram,LaurJa99,special_teams,6,,,,,
player,201310200car,ram,LaurJa99,st_pct,21%,,,,,
player,201310200car,ram,OgleAl00,pos,LB,,,,,
player,201310200car,ram,OgleAl00,offense,0,,,,,
player,201310200car,ram,OgleAl00,off_pct,0%,,,,,
player,201310200car,ram,OgleAl00,defense,59,,,,,
player,201310200car,ram,OgleAl00,def_pct,100%,,,,,
player,201310200car,ram,OgleAl00,special_teams,3,,,,,
player,201310200car,ram,OgleAl00,st_pct,11%,,,,,
player,201310200car,ram,JenkJa03,pos,CB,,,,,
player,201310200car,ram,JenkJa03,offense,0,,,,,
player,201310200car,ram,JenkJa03,off_pct,0%,,,,,
player,201310200car,ram,JenkJa03,defense,56,,,,,
player,201310200car,ram,JenkJa03,def_pct,95%,,,,,
