game,2013,5,20131006,201310060oti,kan,"Kansas City Chiefs",26,oti,"Tennessee Titans",17
player,201310060oti,oti,BrowZa00,pass_defended,0,,,,,
player,201310060oti,oti,BrowZa00,sacks,0.0,,,,,
player,201310060oti,oti,BrowZa00,tackles_combined,2,,,,,
player,201310060oti,oti,BrowZa00,tackles_solo,1,,,,,
player,201310060oti,oti,BrowZa00,tackles_assists,1,,,,,
player,201310060oti,oti,BrowZa00,tackles_loss,0,,,,,
player,201310060oti,oti,BrowZa00,qb_hits,0,,,,,
player,201310060oti,oti,BrowZa00,fumbles_rec,0,,,,,
player,201310060oti,oti,BrowZa00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,BrowZa00,fumbles_forced,0,,,,,
player,201310060oti,oti,CaseJu00,def_int,0,,,,,
player,201310060oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201310060oti,oti,CaseJu00,def_int_td,0,,,,,
player,201310060oti,oti,CaseJu00,def_int_long,0,,,,,
player,201310060oti,oti,CaseJu00,pass_defended,0,,,,,
player,201310060oti,oti,CaseJu00,sacks,0.0,,,,,
player,201310060oti,oti,CaseJu00,tackles_combined,2,,,,,
player,201310060oti,oti,CaseJu00,tackles_solo,1,,,,,
player,201310060oti,oti,CaseJu00,tackles_assists,1,,,,,
player,201310060oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201310060oti,oti,CaseJu00,qb_hits,0,,,,,
player,201310060oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201310060oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201310060oti,oti,KlugKa00,def_int,0,,,,,
player,201310060oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201310060oti,oti,KlugKa00,def_int_td,0,,,,,
player,201310060oti,oti,KlugKa00,def_int_long,0,,,,,
player,201310060oti,oti,KlugKa00,pass_defended,0,,,,,
player,201310060oti,oti,KlugKa00,sacks,0.0,,,,,
player,201310060oti,oti,KlugKa00,tackles_combined,2,,,,,
player,201310060oti,oti,KlugKa00,tackles_solo,0,,,,,
player,201310060oti,oti,KlugKa00,tackles_assists,2,,,,,
player,201310060oti,oti,KlugKa00,tackles_loss,0,,,,,
player,201310060oti,oti,KlugKa00,qb_hits,1,,,,,
player,201310060oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201310060oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,KlugKa00,fumbles_forced,0,,,,,
player,201310060oti,oti,bironrob01,def_int,0,,,,,
player,201310060oti,oti,bironrob01,def_int_yds,0,,,,,
player,201310060oti,oti,bironrob01,def_int_td,0,,,,,
player,201310060oti,oti,bironrob01,def_int_long,0,,,,,
player,201310060oti,oti,bironrob01,pass_defended,0,,,,,
player,201310060oti,oti,bironrob01,sacks,0.0,,,,,
player,201310060oti,oti,bironrob01,tackles_combined,1,,,,,
player,201310060oti,oti,bironrob01,tackles_solo,1,,,,,
player,201310060oti,oti,bironrob01,tackles_assists,0,,,,,
player,201310060oti,oti,bironrob01,tackles_loss,0,,,,,
player,201310060oti,oti,bironrob01,qb_hits,0,,,,,
player,201310060oti,oti,bironrob01,fumbles_rec,0,,,,,
player,201310060oti,oti,bironrob01,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,bironrob01,fumbles_rec_td,0,,,,,
player,201310060oti,oti,bironrob01,fumbles_forced,0,,,,,
player,201310060oti,oti,BrinBe00,def_int,0,,,,,
player,201310060oti,oti,BrinBe00,def_int_yds,0,,,,,
player,201310060oti,oti,BrinBe00,def_int_td,0,,,,,
player,201310060oti,oti,BrinBe00,def_int_long,0,,,,,
player,201310060oti,oti,BrinBe00,pass_defended,0,,,,,
player,201310060oti,oti,BrinBe00,sacks,0.0,,,,,
player,201310060oti,oti,BrinBe00,tackles_combined,1,,,,,
player,201310060oti,oti,BrinBe00,tackles_solo,0,,,,,
player,201310060oti,oti,BrinBe00,tackles_assists,1,,,,,
player,201310060oti,oti,BrinBe00,tackles_loss,0,,,,,
player,201310060oti,oti,BrinBe00,qb_hits,0,,,,,
player,201310060oti,oti,BrinBe00,fumbles_rec,0,,,,,
player,201310060oti,oti,BrinBe00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,BrinBe00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,BrinBe00,fumbles_forced,0,,,,,
player,201310060oti,oti,MorgDe99,def_int,0,,,,,
player,201310060oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201310060oti,oti,MorgDe99,def_int_td,0,,,,,
player,201310060oti,oti,MorgDe99,def_int_long,0,,,,,
player,201310060oti,oti,MorgDe99,pass_defended,0,,,,,
player,201310060oti,oti,MorgDe99,sacks,0.0,,,,,
player,201310060oti,oti,MorgDe99,tackles_combined,1,,,,,
player,201310060oti,oti,MorgDe99,tackles_solo,0,,,,,
player,201310060oti,oti,MorgDe99,tackles_assists,1,,,,,
player,201310060oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201310060oti,oti,MorgDe99,qb_hits,0,,,,,
player,201310060oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201310060oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201310060oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201310060oti,oti,SensCo00,def_int,0,,,,,
player,201310060oti,oti,SensCo00,def_int_yds,0,,,,,
player,201310060oti,oti,SensCo00,def_int_td,0,,,,,
player,201310060oti,oti,SensCo00,def_int_long,0,,,,,
player,201310060oti,oti,SensCo00,pass_defended,0,,,,,
player,201310060oti,oti,SensCo00,sacks,0.0,,,,,
player,201310060oti,oti,SensCo00,tackles_combined,1,,,,,
player,201310060oti,oti,SensCo00,tackles_solo,1,,,,,
player,201310060oti,oti,SensCo00,tackles_assists,0,,,,,
player,201310060oti,oti,SensCo00,tackles_loss,0,,,,,
player,201310060oti,oti,SensCo00,qb_hits,0,,,,,
player,201310060oti,oti,SensCo00,fumbles_rec,1,,,,,
player,201310060oti,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,SensCo00,fumbles_forced,0,,,,,
player,201310060oti,oti,WimbKa20,def_int,,,,,,
player,201310060oti,oti,WimbKa20,def_int_yds,,,,,,
player,201310060oti,oti,WimbKa20,def_int_td,,,,,,
player,201310060oti,oti,WimbKa20,def_int_long,,,,,,
player,201310060oti,oti,WimbKa20,pass_defended,0,,,,,
player,201310060oti,oti,WimbKa20,sacks,0.0,,,,,
player,201310060oti,oti,WimbKa20,tackles_combined,0,,,,,
player,201310060oti,oti,WimbKa20,tackles_solo,0,,,,,
player,201310060oti,oti,WimbKa20,tackles_assists,0,,,,,
player,201310060oti,oti,WimbKa20,tackles_loss,0,,,,,
player,201310060oti,oti,WimbKa20,qb_hits,1,,,,,
player,201310060oti,oti,WimbKa20,fumbles_rec,0,,,,,
player,201310060oti,oti,WimbKa20,fumbles_rec_yds,,,,,,
player,201310060oti,oti,WimbKa20,fumbles_rec_td,,,,,,
player,201310060oti,oti,WimbKa20,fumbles_forced,0,,,,,
player,201310060oti,oti,MartMi01,def_int,,,,,,
player,201310060oti,oti,MartMi01,def_int_yds,,,,,,
player,201310060oti,oti,MartMi01,def_int_td,,,,,,
player,201310060oti,oti,MartMi01,def_int_long,,,,,,
player,201310060oti,oti,MartMi01,pass_defended,,,,,,
player,201310060oti,oti,MartMi01,sacks,0.0,,,,,
player,201310060oti,oti,MartMi01,tackles_combined,,,,,,
player,201310060oti,oti,MartMi01,tackles_solo,,,,,,
player,201310060oti,oti,MartMi01,tackles_assists,,,,,,
player,201310060oti,oti,MartMi01,tackles_loss,1,,,,,
player,201310060oti,oti,MartMi01,qb_hits,1,,,,,
player,201310060oti,oti,MartMi01,fumbles_rec,,,,,,
player,201310060oti,oti,MartMi01,fumbles_rec_yds,,,,,,
player,201310060oti,oti,MartMi01,fumbles_rec_td,,,,,,
player,201310060oti,oti,MartMi01,fumbles_forced,,,,,,
player,201310060oti,kan,McClDe00,kick_ret,0,,,,,
player,201310060oti,kan,McClDe00,kick_ret_yds,0,,,,,
player,201310060oti,kan,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201310060oti,kan,McClDe00,kick_ret_td,0,,,,,
player,201310060oti,kan,McClDe00,kick_ret_long,0,,,,,
player,201310060oti,kan,McClDe00,punt_ret,5,,,,,
player,201310060oti,kan,McClDe00,punt_ret_yds,39,,,,,
player,201310060oti,kan,McClDe00,punt_ret_yds_per_ret,7.8,,,,,
player,201310060oti,kan,McClDe00,punt_ret_td,0,,,,,
player,201310060oti,kan,McClDe00,punt_ret_long,20,,,,,
player,201310060oti,kan,DempQu99,kick_ret,1,,,,,
player,201310060oti,kan,DempQu99,kick_ret_yds,36,,,,,
player,201310060oti,kan,DempQu99,kick_ret_yds_per_ret,36.0,,,,,
player,201310060oti,kan,DempQu99,kick_ret_td,0,,,,,
player,201310060oti,kan,DempQu99,kick_ret_long,36,,,,,
player,201310060oti,kan,DempQu99,punt_ret,0,,,,,
player,201310060oti,kan,DempQu99,punt_ret_yds,0,,,,,
player,201310060oti,kan,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201310060oti,kan,DempQu99,punt_ret_td,0,,,,,
player,201310060oti,kan,DempQu99,punt_ret_long,0,,,,,
player,201310060oti,oti,ReynDa00,kick_ret,2,,,,,
player,201310060oti,oti,ReynDa00,kick_ret_yds,48,,,,,
player,201310060oti,oti,ReynDa00,kick_ret_yds_per_ret,24.0,,,,,
player,201310060oti,oti,ReynDa00,kick_ret_td,0,,,,,
player,201310060oti,oti,ReynDa00,kick_ret_long,26,,,,,
player,201310060oti,oti,ReynDa00,punt_ret,3,,,,,
player,201310060oti,oti,ReynDa00,punt_ret_yds,18,,,,,
player,201310060oti,oti,ReynDa00,punt_ret_yds_per_ret,6.0,,,,,
player,201310060oti,oti,ReynDa00,punt_ret_td,0,,,,,
player,201310060oti,oti,ReynDa00,punt_ret_long,13,,,,,
player,201310060oti,oti,WillDa04,kick_ret,0,,,,,
player,201310060oti,oti,WillDa04,kick_ret_yds,0,,,,,
player,201310060oti,oti,WillDa04,kick_ret_yds_per_ret,,,,,,
player,201310060oti,oti,WillDa04,kick_ret_td,0,,,,,
player,201310060oti,oti,WillDa04,kick_ret_long,0,,,,,
player,201310060oti,oti,WillDa04,punt_ret,1,,,,,
player,201310060oti,oti,WillDa04,punt_ret_yds,0,,,,,
player,201310060oti,oti,WillDa04,punt_ret_yds_per_ret,0.0,,,,,
player,201310060oti,oti,WillDa04,punt_ret_td,0,,,,,
player,201310060oti,oti,WillDa04,punt_ret_long,0,,,,,
player,201310060oti,kan,SuccRy44,xpm,2,,,,,
player,201310060oti,kan,SuccRy44,xpa,2,,,,,
player,201310060oti,kan,SuccRy44,fgm,4,,,,,
player,201310060oti,kan,SuccRy44,fga,4,,,,,
player,201310060oti,kan,SuccRy44,punt,0,,,,,
player,201310060oti,kan,SuccRy44,punt_yds,0,,,,,
player,201310060oti,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201310060oti,kan,SuccRy44,punt_long,0,,,,,
player,201310060oti,kan,ColqDu20,xpm,,,,,,
player,201310060oti,kan,ColqDu20,xpa,,,,,,
player,201310060oti,kan,ColqDu20,fgm,,,,,,
player,201310060oti,kan,ColqDu20,fga,,,,,,
player,201310060oti,kan,ColqDu20,punt,6,,,,,
player,201310060oti,kan,ColqDu20,punt_yds,225,,,,,
player,201310060oti,kan,ColqDu20,punt_yds_per_punt,37.5,,,,,
player,201310060oti,kan,ColqDu20,punt_long,54,,,,,
player,201310060oti,oti,bironrob01,xpm,2,,,,,
player,201310060oti,oti,bironrob01,xpa,2,,,,,
player,201310060oti,oti,bironrob01,fgm,1,,,,,
player,201310060oti,oti,bironrob01,fga,2,,,,,
player,201310060oti,oti,bironrob01,punt,0,,,,,
player,201310060oti,oti,bironrob01,punt_yds,0,,,,,
player,201310060oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201310060oti,oti,bironrob01,punt_long,0,,,,,
player,201310060oti,oti,KernBr20,xpm,,,,,,
player,201310060oti,oti,KernBr20,xpa,,,,,,
player,201310060oti,oti,KernBr20,fgm,,,,,,
player,201310060oti,oti,KernBr20,fga,,,,,,
player,201310060oti,oti,KernBr20,punt,6,,,,,
player,201310060oti,oti,KernBr20,punt_yds,272,,,,,
player,201310060oti,oti,KernBr20,punt_yds_per_punt,45.3,,,,,
player,201310060oti,oti,KernBr20,punt_long,56,,,,,
player,201310060oti,oti,WarmCh00,pos,G,,,,,
player,201310060oti,oti,WarmCh00,offense,69,,,,,
player,201310060oti,oti,WarmCh00,off_pct,100%,,,,,
player,201310060oti,oti,WarmCh00,defense,0,,,,,
player,201310060oti,oti,WarmCh00,def_pct,0%,,,,,
player,201310060oti,oti,WarmCh00,special_teams,4,,,,,
player,201310060oti,oti,WarmCh00,st_pct,12%,,,,,
player,201310060oti,oti,RoosMi20,pos,T,,,,,
player,201310060oti,oti,RoosMi20,offense,69,,,,,
player,201310060oti,oti,RoosMi20,off_pct,100%,,,,,
player,201310060oti,oti,RoosMi20,defense,0,,,,,
player,201310060oti,oti,RoosMi20,def_pct,0%,,,,,
player,201310060oti,oti,RoosMi20,special_teams,4,,,,,
player,201310060oti,oti,RoosMi20,st_pct,12%,,,,,
player,201310060oti,oti,StewDa21,pos,T,,,,,
player,201310060oti,oti,StewDa21,offense,69,,,,,
player,201310060oti,oti,StewDa21,off_pct,100%,,,,,
player,201310060oti,oti,StewDa21,defense,0,,,,,
player,201310060oti,oti,StewDa21,def_pct,0%,,,,,
player,201310060oti,oti,StewDa21,special_teams,4,,,,,
player,201310060oti,oti,StewDa21,st_pct,12%,,,,,
player,201310060oti,oti,TurnRo22,pos,C,,,,,
player,201310060oti,oti,TurnRo22,offense,69,,,,,
player,201310060oti,oti,TurnRo22,off_pct,100%,,,,,
player,201310060oti,oti,TurnRo22,defense,0,,,,,
player,201310060oti,oti,TurnRo22,def_pct,0%,,,,,
player,201310060oti,oti,TurnRo22,special_teams,4,,,,,
player,201310060oti,oti,TurnRo22,st_pct,12%,,,,,
player,201310060oti,oti,LeviAn20,pos,G,,,,,
player,201310060oti,oti,LeviAn20,offense,69,,,,,
player,201310060oti,oti,LeviAn20,off_pct,100%,,,,,
player,201310060oti,oti,LeviAn20,defense,0,,,,,
player,201310060oti,oti,LeviAn20,def_pct,0%,,,,,
player,201310060oti,oti,LeviAn20,special_teams,0,,,,,
player,201310060oti,oti,LeviAn20,st_pct,0%,,,,,
player,201310060oti,oti,FitzRy00,pos,QB,,,,,
player,201310060oti,oti,FitzRy00,offense,69,,,,,
player,201310060oti,oti,FitzRy00,off_pct,100%,,,,,
player,201310060oti,oti,FitzRy00,defense,0,,,,,
player,201310060oti,oti,FitzRy00,def_pct,0%,,,,,
player,201310060oti,oti,FitzRy00,special_teams,0,,,,,
player,201310060oti,oti,FitzRy00,st_pct,0%,,,,,
player,201310060oti,oti,WalkHu00,pos,TE,,,,,
player,201310060oti,oti,WalkHu00,offense,66,,,,,
player,201310060oti,oti,WalkHu00,off_pct,96%,,,,,
player,201310060oti,oti,WalkHu00,defense,0,,,,,
player,201310060oti,oti,WalkHu00,def_pct,0%,,,,,
player,201310060oti,oti,WalkHu00,special_teams,0,,,,,
player,201310060oti,oti,WalkHu00,st_pct,0%,,,,,
player,201310060oti,oti,WashNa00,pos,WR,,,,,
player,201310060oti,oti,WashNa00,offense,57,,,,,
player,201310060oti,oti,WashNa00,off_pct,83%,,,,,
player,201310060oti,oti,WashNa00,defense,0,,,,,
player,201310060oti,oti,WashNa00,def_pct,0%,,,,,
player,201310060oti,oti,WashNa00,special_teams,0,,,,,
player,201310060oti,oti,WashNa00,st_pct,0%,,,,,
player,201310060oti,oti,WrigKe01,pos,WR,,,,,
player,201310060oti,oti,WrigKe01,offense,55,,,,,
player,201310060oti,oti,WrigKe01,off_pct,80%,,,,,
player,201310060oti,oti,WrigKe01,defense,0,,,,,
player,201310060oti,oti,WrigKe01,def_pct,0%,,,,,
player,201310060oti,oti,WrigKe01,special_teams,0,,,,,
player,201310060oti,oti,WrigKe01,st_pct,0%,,,,,
player,201310060oti,oti,JohnCh04,pos,RB,,,,,
player,201310060oti,oti,JohnCh04,offense,52,,,,,
player,201310060oti,oti,JohnCh04,off_pct,75%,,,,,
player,201310060oti,oti,JohnCh04,defense,0,,,,,
player,201310060oti,oti,JohnCh04,def_pct,0%,,,,,
player,201310060oti,oti,JohnCh04,special_teams,0,,,,,
player,201310060oti,oti,JohnCh04,st_pct,0%,,,,,
player,201310060oti,oti,BritKe00,pos,WR,,,,,
player,201310060oti,oti,BritKe00,offense,35,,,,,
player,201310060oti,oti,BritKe00,off_pct,51%,,,,,
player,201310060oti,oti,BritKe00,defense,0,,,,,
player,201310060oti,oti,BritKe00,def_pct,0%,,,,,
player,201310060oti,oti,BritKe00,special_teams,0,,,,,
player,201310060oti,oti,BritKe00,st_pct,0%,,,,,
player,201310060oti,oti,WillDa04,pos,WR,,,,,
player,201310060oti,oti,WillDa04,offense,18,,,,,
player,201310060oti,oti,WillDa04,off_pct,26%,,,,,
player,201310060oti,oti,WillDa04,defense,0,,,,,
player,201310060oti,oti,WillDa04,def_pct,0%,,,,,
player,201310060oti,oti,WillDa04,special_teams,12,,,,,
player,201310060oti,oti,WillDa04,st_pct,36%,,,,,
player,201310060oti,oti,HuntJu00,pos,WR,,,,,
player,201310060oti,oti,HuntJu00,offense,18,,,,,
player,201310060oti,oti,HuntJu00,off_pct,26%,,,,,
player,201310060oti,oti,HuntJu00,defense,0,,,,,
player,201310060oti,oti,HuntJu00,def_pct,0%,,,,,
player,201310060oti,oti,HuntJu00,special_teams,0,,,,,
player,201310060oti,oti,HuntJu00,st_pct,0%,,,,,
player,201310060oti,oti,BattJa00,pos,RB,,,,,
player,201310060oti,oti,BattJa00,offense,17,,,,,
player,201310060oti,oti,BattJa00,off_pct,25%,,,,,
player,201310060oti,oti,BattJa00,defense,0,,,,,
player,201310060oti,oti,BattJa00,def_pct,0%,,,,,
player,201310060oti,oti,BattJa00,special_teams,18,,,,,
player,201310060oti,oti,BattJa00,st_pct,55%,,,,,
player,201310060oti,oti,StevCr00,pos,TE,,,,,
player,201310060oti,oti,StevCr00,offense,11,,,,,
player,201310060oti,oti,StevCr00,off_pct,16%,,,,,
player,201310060oti,oti,StevCr00,defense,0,,,,,
player,201310060oti,oti,StevCr00,def_pct,0%,,,,,
player,201310060oti,oti,StevCr00,special_teams,14,,,,,
player,201310060oti,oti,StevCr00,st_pct,42%,,,,,
player,201310060oti,oti,ThomTa00,pos,TE,,,,,
player,201310060oti,oti,ThomTa00,offense,10,,,,,
player,201310060oti,oti,ThomTa00,off_pct,14%,,,,,
player,201310060oti,oti,ThomTa00,defense,0,,,,,
player,201310060oti,oti,ThomTa00,def_pct,0%,,,,,
player,201310060oti,oti,ThomTa00,special_teams,24,,,,,
player,201310060oti,oti,ThomTa00,st_pct,73%,,,,,
player,201310060oti,oti,MoonCo00,pos,FB,,,,,
player,201310060oti,oti,MoonCo00,offense,6,,,,,
player,201310060oti,oti,MoonCo00,off_pct,9%,,,,,
player,201310060oti,oti,MoonCo00,defense,0,,,,,
player,201310060oti,oti,MoonCo00,def_pct,0%,,,,,
player,201310060oti,oti,MoonCo00,special_teams,3,,,,,
player,201310060oti,oti,MoonCo00,st_pct,9%,,,,,
player,201310060oti,oti,GrifMi99,pos,FS,,,,,
player,201310060oti,oti,GrifMi99,offense,0,,,,,
player,201310060oti,oti,GrifMi99,off_pct,0%,,,,,
player,201310060oti,oti,GrifMi99,defense,70,,,,,
player,201310060oti,oti,GrifMi99,def_pct,100%,,,,,
player,201310060oti,oti,GrifMi99,special_teams,11,,,,,
player,201310060oti,oti,GrifMi99,st_pct,33%,,,,,
player,201310060oti,oti,FokoMo99,pos,LB,,,,,
player,201310060oti,oti,FokoMo99,offense,0,,,,,
player,201310060oti,oti,FokoMo99,off_pct,0%,,,,,
player,201310060oti,oti,FokoMo99,defense,70,,,,,
player,201310060oti,oti,FokoMo99,def_pct,100%,,,,,
player,201310060oti,oti,FokoMo99,special_teams,10,,,,,
player,201310060oti,oti,FokoMo99,st_pct,30%,,,,,
player,201310060oti,oti,PollBe20,pos,SS,,,,,
player,201310060oti,oti,PollBe20,offense,0,,,,,
player,201310060oti,oti,PollBe20,off_pct,0%,,,,,
player,201310060oti,oti,PollBe20,defense,70,,,,,
player,201310060oti,oti,PollBe20,def_pct,100%,,,,,
player,201310060oti,oti,PollBe20,special_teams,7,,,,,
player,201310060oti,oti,PollBe20,st_pct,21%,,,,,
player,201310060oti,oti,VernAl99,pos,CB,,,,,
player,201310060oti,oti,VernAl99,offense,0,,,,,
player,201310060oti,oti,VernAl99,off_pct,0%,,,,,
player,201310060oti,oti,VernAl99,defense,68,,,,,
player,201310060oti,oti,VernAl99,def_pct,97%,,,,,
player,201310060oti,oti,VernAl99,special_teams,12,,,,,
player,201310060oti,oti,VernAl99,st_pct,36%,,,,,
player,201310060oti,oti,McCoJa99,pos,CB,,,,,
player,201310060oti,oti,McCoJa99,offense,0,,,,,
player,201310060oti,oti,McCoJa99,off_pct,0%,,,,,
player,201310060oti,oti,McCoJa99,defense,68,,,,,
player,201310060oti,oti,McCoJa99,def_pct,97%,,,,,
player,201310060oti,oti,McCoJa99,special_teams,10,,,,,
player,201310060oti,oti,McCoJa99,st_pct,30%,,,,,
player,201310060oti,oti,CaseJu00,pos,DT,,,,,
player,201310060oti,oti,CaseJu00,offense,0,,,,,
player,201310060oti,oti,CaseJu00,off_pct,0%,,,,,
player,201310060oti,oti,CaseJu00,defense,65,,,,,
player,201310060oti,oti,CaseJu00,def_pct,93%,,,,,
player,201310060oti,oti,CaseJu00,special_teams,9,,,,,
player,201310060oti,oti,CaseJu00,st_pct,27%,,,,,
player,201310060oti,oti,PitoRo00,pos,DE,,,,,
player,201310060oti,oti,PitoRo00,offense,0,,,,,
player,201310060oti,oti,PitoRo00,off_pct,0%,,,,,
player,201310060oti,oti,PitoRo00,defense,47,,,,,
player,201310060oti,oti,PitoRo00,def_pct,67%,,,,,
player,201310060oti,oti,PitoRo00,special_teams,8,,,,,
player,201310060oti,oti,PitoRo00,st_pct,24%,,,,,
player,201310060oti,oti,WilsGe01,pos,FS,,,,,
player,201310060oti,oti,WilsGe01,offense,0,,,,,
player,201310060oti,oti,WilsGe01,off_pct,0%,,,,,
player,201310060oti,oti,WilsGe01,defense,44,,,,,
player,201310060oti,oti,WilsGe01,def_pct,63%,,,,,
player,201310060oti,oti,WilsGe01,special_teams,18,,,,,
player,201310060oti,oti,WilsGe01,st_pct,55%,,,,,
player,201310060oti,oti,JohnAn03,pos,DT,,,,,
player,201310060oti,oti,JohnAn03,offense,0,,,,,
player,201310060oti,oti,JohnAn03,off_pct,0%,,,,,
player,201310060oti,oti,JohnAn03,defense,42,,,,,
player,201310060oti,oti,JohnAn03,def_pct,60%,,,,,
player,201310060oti,oti,JohnAn03,special_teams,8,,,,,
player,201310060oti,oti,JohnAn03,st_pct,24%,,,,,
player,201310060oti,oti,BrowZa00,pos,LB,,,,,
player,201310060oti,oti,BrowZa00,offense,0,,,,,
player,201310060oti,oti,BrowZa00,off_pct,0%,,,,,
player,201310060oti,oti,BrowZa00,defense,39,,,,,
player,201310060oti,oti,BrowZa00,def_pct,56%,,,,,
player,201310060oti,oti,BrowZa00,special_teams,8,,,,,
player,201310060oti,oti,BrowZa00,st_pct,24%,,,,,
player,201310060oti,oti,AyerAk00,pos,LB,,,,,
player,201310060oti,oti,AyerAk00,offense,0,,,,,
player,201310060oti,oti,AyerAk00,off_pct,0%,,,,,
player,201310060oti,oti,AyerAk00,defense,34,,,,,
player,201310060oti,oti,AyerAk00,def_pct,49%,,,,,
player,201310060oti,oti,AyerAk00,special_teams,9,,,,,
player,201310060oti,oti,AyerAk00,st_pct,27%,,,,,
player,201310060oti,oti,EdwaLa00,pos,DE,,,,,
player,201310060oti,oti,EdwaLa00,offense,0,,,,,
player,201310060oti,oti,EdwaLa00,off_pct,0%,,,,,
player,201310060oti,oti,EdwaLa00,defense,29,,,,,
player,201310060oti,oti,EdwaLa00,def_pct,41%,,,,,
player,201310060oti,oti,EdwaLa00,special_teams,7,,,,,
player,201310060oti,oti,EdwaLa00,st_pct,21%,,,,,
player,201310060oti,oti,SensCo00,pos,CB,,,,,
player,201310060oti,oti,SensCo00,offense,0,,,,,
player,201310060oti,oti,SensCo00,off_pct,0%,,,,,
player,201310060oti,oti,SensCo00,defense,27,,,,,
player,201310060oti,oti,SensCo00,def_pct,39%,,,,,
player,201310060oti,oti,SensCo00,special_teams,6,,,,,
player,201310060oti,oti,SensCo00,st_pct,18%,,,,,
player,201310060oti,oti,MorgDe99,pos,DE,,,,,
player,201310060oti,oti,MorgDe99,offense,0,,,,,
player,201310060oti,oti,MorgDe99,off_pct,0%,,,,,
player,201310060oti,oti,MorgDe99,defense,27,,,,,
player,201310060oti,oti,MorgDe99,def_pct,39%,,,,,
player,201310060oti,oti,MorgDe99,special_teams,4,,,,,
player,201310060oti,oti,MorgDe99,st_pct,12%,,,,,
player,201310060oti,oti,KlugKa00,pos,DE,,,,,
player,201310060oti,oti,KlugKa00,offense,0,,,,,
player,201310060oti,oti,KlugKa00,off_pct,0%,,,,,
player,201310060oti,oti,KlugKa00,defense,19,,,,,
player,201310060oti,oti,KlugKa00,def_pct,27%,,,,,
player,201310060oti,oti,KlugKa00,special_teams,8,,,,,
player,201310060oti,oti,KlugKa00,st_pct,24%,,,,,
player,201310060oti,oti,WimbKa20,pos,DE,,,,,
player,201310060oti,oti,WimbKa20,offense,0,,,,,
player,201310060oti,oti,WimbKa20,off_pct,0%,,,,,
player,201310060oti,oti,WimbKa20,defense,17,,,,,
player,201310060oti,oti,WimbKa20,def_pct,24%,,,,,
player,201310060oti,oti,WimbKa20,special_teams,3,,,,,
player,201310060oti,oti,WimbKa20,st_pct,9%,,,,,
player,201310060oti,oti,CampTo00,pos,CB,,,,,
player,201310060oti,oti,CampTo00,offense,0,,,,,
player,201310060oti,oti,CampTo00,off_pct,0%,,,,,
player,201310060oti,oti,CampTo00,defense,16,,,,,
player,201310060oti,oti,CampTo00,def_pct,23%,,,,,
player,201310060oti,oti,CampTo00,special_teams,20,,,,,
player,201310060oti,oti,CampTo00,st_pct,61%,,,,,
player,201310060oti,oti,MartMi01,pos,DT,,,,,
player,201310060oti,oti,MartMi01,offense,0,,,,,
player,201310060oti,oti,MartMi01,off_pct,0%,,,,,
player,201310060oti,oti,MartMi01,defense,16,,,,,
player,201310060oti,oti,MartMi01,def_pct,23%,,,,,
player,201310060oti,oti,MartMi01,special_teams,7,,,,,
player,201310060oti,oti,MartMi01,st_pct,21%,,,,,
player,201310060oti,oti,McCaCo00,pos,LB,,,,,
player,201310060oti,oti,McCaCo00,offense,0,,,,,
player,201310060oti,oti,McCaCo00,off_pct,0%,,,,,
player,201310060oti,oti,McCaCo00,defense,2,,,,,
player,201310060oti,oti,McCaCo00,def_pct,3%,,,,,
player,201310060oti,oti,McCaCo00,special_teams,21,,,,,
player,201310060oti,oti,McCaCo00,st_pct,64%,,,,,
player,201310060oti,oti,StafDa00,pos,SS,,,,,
player,201310060oti,oti,StafDa00,offense,0,,,,,
player,201310060oti,oti,StafDa00,off_pct,0%,,,,,
player,201310060oti,oti,StafDa00,defense,0,,,,,
