game,2013,12,20131124,201311240ram,chi,"Chicago Bears",21,ram,"St. Louis Rams",42
player,201311240ram,ram,StacZa00,pass_sacked_yds,0,,,,,
player,201311240ram,ram,StacZa00,pass_long,0,,,,,
player,201311240ram,ram,StacZa00,pass_rating,,,,,,
player,201311240ram,ram,StacZa00,rush_att,12,,,,,
player,201311240ram,ram,StacZa00,rush_yds,87,,,,,
player,201311240ram,ram,StacZa00,rush_td,1,,,,,
player,201311240ram,ram,StacZa00,rush_long,35,,,,,
player,201311240ram,ram,StacZa00,targets,2,,,,,
player,201311240ram,ram,StacZa00,rec,1,,,,,
player,201311240ram,ram,StacZa00,rec_yds,10,,,,,
player,201311240ram,ram,StacZa00,rec_td,0,,,,,
player,201311240ram,ram,StacZa00,rec_long,10,,,,,
player,201311240ram,ram,StacZa00,fumbles,0,,,,,
player,201311240ram,ram,StacZa00,fumbles_lost,0,,,,,
player,201311240ram,ram,AustTa00,pass_cmp,0,,,,,
player,201311240ram,ram,AustTa00,pass_att,0,,,,,
player,201311240ram,ram,AustTa00,pass_yds,0,,,,,
player,201311240ram,ram,AustTa00,pass_td,0,,,,,
player,201311240ram,ram,AustTa00,pass_int,0,,,,,
player,201311240ram,ram,AustTa00,pass_sacked,0,,,,,
player,201311240ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201311240ram,ram,AustTa00,pass_long,0,,,,,
player,201311240ram,ram,AustTa00,pass_rating,,,,,,
player,201311240ram,ram,AustTa00,rush_att,1,,,,,
player,201311240ram,ram,AustTa00,rush_yds,65,,,,,
player,201311240ram,ram,AustTa00,rush_td,1,,,,,
player,201311240ram,ram,AustTa00,rush_long,65,,,,,
player,201311240ram,ram,AustTa00,targets,5,,,,,
player,201311240ram,ram,AustTa00,rec,2,,,,,
player,201311240ram,ram,AustTa00,rec_yds,39,,,,,
player,201311240ram,ram,AustTa00,rec_td,0,,,,,
player,201311240ram,ram,AustTa00,rec_long,32,,,,,
player,201311240ram,ram,AustTa00,fumbles,0,,,,,
player,201311240ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201311240ram,ram,CookJa02,pass_cmp,0,,,,,
player,201311240ram,ram,CookJa02,pass_att,0,,,,,
player,201311240ram,ram,CookJa02,pass_yds,0,,,,,
player,201311240ram,ram,CookJa02,pass_td,0,,,,,
player,201311240ram,ram,CookJa02,pass_int,0,,,,,
player,201311240ram,ram,CookJa02,pass_sacked,0,,,,,
player,201311240ram,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201311240ram,ram,CookJa02,pass_long,0,,,,,
player,201311240ram,ram,CookJa02,pass_rating,,,,,,
player,201311240ram,ram,CookJa02,rush_att,0,,,,,
player,201311240ram,ram,CookJa02,rush_yds,0,,,,,
player,201311240ram,ram,CookJa02,rush_td,0,,,,,
player,201311240ram,ram,CookJa02,rush_long,0,,,,,
player,201311240ram,ram,CookJa02,targets,5,,,,,
player,201311240ram,ram,CookJa02,rec,4,,,,,
player,201311240ram,ram,CookJa02,rec_yds,80,,,,,
player,201311240ram,ram,CookJa02,rec_td,1,,,,,
player,201311240ram,ram,CookJa02,rec_long,29,,,,,
player,201311240ram,ram,CookJa02,fumbles,0,,,,,
player,201311240ram,ram,CookJa02,fumbles_lost,0,,,,,
player,201311240ram,ram,BailSt01,pass_cmp,0,,,,,
player,201311240ram,ram,BailSt01,pass_att,0,,,,,
player,201311240ram,ram,BailSt01,pass_yds,0,,,,,
player,201311240ram,ram,BailSt01,pass_td,0,,,,,
player,201311240ram,ram,BailSt01,pass_int,0,,,,,
player,201311240ram,ram,BailSt01,pass_sacked,0,,,,,
player,201311240ram,ram,BailSt01,pass_sacked_yds,0,,,,,
player,201311240ram,ram,BailSt01,pass_long,0,,,,,
player,201311240ram,ram,BailSt01,pass_rating,,,,,,
player,201311240ram,ram,BailSt01,rush_att,0,,,,,
player,201311240ram,ram,BailSt01,rush_yds,0,,,,,
player,201311240ram,ram,BailSt01,rush_td,0,,,,,
player,201311240ram,ram,BailSt01,rush_long,0,,,,,
player,201311240ram,ram,BailSt01,targets,1,,,,,
player,201311240ram,ram,BailSt01,rec,1,,,,,
player,201311240ram,ram,BailSt01,rec_yds,19,,,,,
player,201311240ram,ram,BailSt01,rec_td,0,,,,,
player,201311240ram,ram,BailSt01,rec_long,19,,,,,
player,201311240ram,ram,BailSt01,fumbles,0,,,,,
player,201311240ram,ram,BailSt01,fumbles_lost,0,,,,,
player,201311240ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201311240ram,ram,QuicBr00,pass_att,0,,,,,
player,201311240ram,ram,QuicBr00,pass_yds,0,,,,,
player,201311240ram,ram,QuicBr00,pass_td,0,,,,,
player,201311240ram,ram,QuicBr00,pass_int,0,,,,,
player,201311240ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201311240ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201311240ram,ram,QuicBr00,pass_long,0,,,,,
player,201311240ram,ram,QuicBr00,pass_rating,,,,,,
player,201311240ram,ram,QuicBr00,rush_att,0,,,,,
player,201311240ram,ram,QuicBr00,rush_yds,0,,,,,
player,201311240ram,ram,QuicBr00,rush_td,0,,,,,
player,201311240ram,ram,QuicBr00,rush_long,0,,,,,
player,201311240ram,ram,QuicBr00,targets,2,,,,,
player,201311240ram,ram,QuicBr00,rec,2,,,,,
player,201311240ram,ram,QuicBr00,rec_yds,19,,,,,
player,201311240ram,ram,QuicBr00,rec_td,0,,,,,
player,201311240ram,ram,QuicBr00,rec_long,16,,,,,
player,201311240ram,ram,QuicBr00,fumbles,0,,,,,
player,201311240ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201311240ram,ram,GiveCh00,pass_cmp,0,,,,,
player,201311240ram,ram,GiveCh00,pass_att,0,,,,,
player,201311240ram,ram,GiveCh00,pass_yds,0,,,,,
player,201311240ram,ram,GiveCh00,pass_td,0,,,,,
player,201311240ram,ram,GiveCh00,pass_int,0,,,,,
player,201311240ram,ram,GiveCh00,pass_sacked,0,,,,,
player,201311240ram,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201311240ram,ram,GiveCh00,pass_long,0,,,,,
player,201311240ram,ram,GiveCh00,pass_rating,,,,,,
player,201311240ram,ram,GiveCh00,rush_att,0,,,,,
player,201311240ram,ram,GiveCh00,rush_yds,0,,,,,
player,201311240ram,ram,GiveCh00,rush_td,0,,,,,
player,201311240ram,ram,GiveCh00,rush_long,0,,,,,
player,201311240ram,ram,GiveCh00,targets,6,,,,,
player,201311240ram,ram,GiveCh00,rec,0,,,,,
player,201311240ram,ram,GiveCh00,rec_yds,0,,,,,
player,201311240ram,ram,GiveCh00,rec_td,0,,,,,
player,201311240ram,ram,GiveCh00,rec_long,0,,,,,
player,201311240ram,ram,GiveCh00,fumbles,0,,,,,
player,201311240ram,ram,GiveCh00,fumbles_lost,0,,,,,
player,201311240ram,ram,KendLa00,pass_cmp,0,,,,,
player,201311240ram,ram,KendLa00,pass_att,0,,,,,
player,201311240ram,ram,KendLa00,pass_yds,0,,,,,
player,201311240ram,ram,KendLa00,pass_td,0,,,,,
player,201311240ram,ram,KendLa00,pass_int,0,,,,,
player,201311240ram,ram,KendLa00,pass_sacked,0,,,,,
player,201311240ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201311240ram,ram,KendLa00,pass_long,0,,,,,
player,201311240ram,ram,KendLa00,pass_rating,,,,,,
player,201311240ram,ram,KendLa00,rush_att,0,,,,,
player,201311240ram,ram,KendLa00,rush_yds,0,,,,,
player,201311240ram,ram,KendLa00,rush_td,0,,,,,
player,201311240ram,ram,KendLa00,rush_long,0,,,,,
player,201311240ram,ram,KendLa00,targets,1,,,,,
player,201311240ram,ram,KendLa00,rec,0,,,,,
player,201311240ram,ram,KendLa00,rec_yds,0,,,,,
player,201311240ram,ram,KendLa00,rec_td,0,,,,,
player,201311240ram,ram,KendLa00,rec_long,0,,,,,
player,201311240ram,ram,KendLa00,fumbles,0,,,,,
player,201311240ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201311240ram,chi,AndeJa21,def_int,0,,,,,
player,201311240ram,chi,AndeJa21,def_int_yds,0,,,,,
player,201311240ram,chi,AndeJa21,def_int_td,0,,,,,
player,201311240ram,chi,AndeJa21,def_int_long,0,,,,,
player,201311240ram,chi,AndeJa21,pass_defended,0,,,,,
player,201311240ram,chi,AndeJa21,sacks,1.0,,,,,
player,201311240ram,chi,AndeJa21,tackles_combined,3,,,,,
player,201311240ram,chi,AndeJa21,tackles_solo,3,,,,,
player,201311240ram,chi,AndeJa21,tackles_assists,0,,,,,
player,201311240ram,chi,AndeJa21,tackles_loss,1,,,,,
player,201311240ram,chi,AndeJa21,qb_hits,1,,,,,
player,201311240ram,chi,AndeJa21,fumbles_rec,0,,,,,
player,201311240ram,chi,AndeJa21,fumbles_rec_yds,0,,,,,
player,201311240ram,chi,AndeJa21,fumbles_rec_td,0,,,,,
player,201311240ram,chi,AndeJa21,fumbles_forced,0,,,,,
player,201311240ram,chi,BassDa00,def_int,0,,,,,
player,201311240ram,chi,BassDa00,def_int_yds,0,,,,,
player,201311240ram,chi,BassDa00,def_int_td,0,,,,,
player,201311240ram,chi,BassDa00,def_int_long,0,,,,,
player,201311240ram,chi,BassDa00,pass_defended,0,,,,,
player,201311240ram,chi,BassDa00,sacks,1.0,,,,,
player,201311240ram,chi,BassDa00,tackles_combined,1,,,,,
player,201311240ram,chi,BassDa00,tackles_solo,1,,,,,
player,201311240ram,chi,BassDa00,tackles_assists,0,,,,,
player,201311240ram,chi,BassDa00,tackles_loss,1,,,,,
player,201311240ram,chi,BassDa00,qb_hits,1,,,,,
player,201311240ram,chi,BassDa00,fumbles_rec,0,,,,,
player,201311240ram,chi,BassDa00,fumbles_rec_yds,0,,,,,
player,201311240ram,chi,BassDa00,fumbles_rec_td,0,,,,,
player,201311240ram,chi,BassDa00,fumbles_forced,0,,,,,
player,201311240ram,chi,GreeKh00,def_int,0,,,,,
player,201311240ram,chi,GreeKh00,def_int_yds,0,,,,,
player,201311240ram,chi,GreeKh00,def_int_td,0,,,,,
player,201311240ram,chi,GreeKh00,def_int_long,0,,,,,
player,201311240ram,chi,GreeKh00,pass_defended,0,,,,,
player,201311240ram,chi,GreeKh00,sacks,0.0,,,,,
player,201311240ram,chi,GreeKh00,tackles_combined,6,,,,,
player,201311240ram,chi,GreeKh00,tackles_solo,6,,,,,
player,201311240ram,chi,GreeKh00,tackles_assists,0,,,,,
player,201311240ram,chi,GreeKh00,tackles_loss,0,,,,,
player,201311240ram,chi,GreeKh00,qb_hits,0,,,,,
player,201311240ram,chi,GreeKh00,fumbles_rec,0,,,,,
player,201311240ram,chi,GreeKh00,fumbles_rec_yds,0,,,,,
player,201311240ram,chi,GreeKh00,fumbles_rec_td,0,,,,,
player,201311240ram,chi,GreeKh00,fumbles_forced,1,,,,,
player,201311240ram,chi,BostJo00,def_int,0,,,,,
player,201311240ram,chi,BostJo00,def_int_yds,0,,,,,
player,201311240ram,chi,BostJo00,def_int_td,0,,,,,
player,201311240ram,chi,BostJo00,def_int_long,0,,,,,
player,201311240ram,chi,BostJo00,pass_defended,0,,,,,
player,201311240ram,chi,BostJo00,sacks,0.0,,,,,
player,201311240ram,chi,BostJo00,tackles_combined,5,,,,,
player,201311240ram,chi,BostJo00,tackles_solo,5,,,,,
player,201311240ram,chi,BostJo00,tackles_assists,0,,,,,
player,201311240ram,chi,BostJo00,tackles_loss,0,,,,,
player,201311240ram,chi,BostJo00,qb_hits,0,,,,,
player,201311240ram,chi,BostJo00,fumbles_rec,0,,,,,
player,201311240ram,chi,BostJo00,fumbles_rec_yds,0,,,,,
player,201311240ram,chi,BostJo00,fumbles_rec_td,0,,,,,
player,201311240ram,chi,BostJo00,fumbles_forced,0,,,,,
player,201311240ram,chi,ContCh00,def_int,0,,,,,
player,201311240ram,chi,ContCh00,def_int_yds,0,,,,,
player,201311240ram,chi,ContCh00,def_int_td,0,,,,,
player,201311240ram,chi,ContCh00,def_int_long,0,,,,,
player,201311240ram,chi,ContCh00,pass_defended,0,,,,,
player,201311240ram,chi,ContCh00,sacks,0.0,,,,,
player,201311240ram,chi,ContCh00,tackles_combined,5,,,,,
player,201311240ram,chi,ContCh00,tackles_solo,5,,,,,
player,201311240ram,chi,ContCh00,tackles_assists,0,,,,,
player,201311240ram,chi,ContCh00,tackles_loss,0,,,,,
player,201311240ram,chi,ContCh00,qb_hits,0,,,,,
player,201311240ram,chi,ContCh00,fumbles_rec,0,,,,,
player,201311240ram,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201311240ram,chi,ContCh00,fumbles_rec_td,0,,,,,
player,201311240ram,chi,ContCh00,fumbles_forced,0,,,,,
player,201311240ram,chi,WrigMa99,def_int,0,,,,,
player,201311240ram,chi,WrigMa99,def_int_yds,0,,,,,
player,201311240ram,chi,WrigMa99,def_int_td,0,,,,,
player,201311240ram,chi,WrigMa99,def_int_long,0,,,,,
player,201311240ram,chi,WrigMa99,pass_defended,0,,,,,
player,201311240ram,chi,WrigMa99,sacks,0.0,,,,,
player,201311240ram,chi,WrigMa99,tackles_combined,5,,,,,
player,201311240ram,chi,WrigMa99,tackles_solo,5,,,,,
player,201311240ram,chi,WrigMa99,tackles_assists,0,,,,,
player,201311240ram,chi,WrigMa99,tackles_loss,0,,,,,
player,201311240ram,chi,WrigMa99,qb_hits,0,,,,,
player,201311240ram,chi,WrigMa99,fumbles_rec,0,,,,,
player,201311240ram,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201311240ram,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201311240ram,chi,WrigMa99,fumbles_forced,0,,,,,
player,201311240ram,chi,JennTi20,def_int,0,,,,,
player,201311240ram,chi,JennTi20,def_int_yds,0,,,,,
player,201311240ram,chi,JennTi20,def_int_td,0,,,,,
player,201311240ram,chi,JennTi20,def_int_long,0,,,,,
