game,2013,9,20131103,201311030dal,min,"Minnesota Vikings",23,dal,"Dallas Cowboys",27
player,201311030dal,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201311030dal,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201311030dal,min,GrifEv99,fumbles_forced,0,,,,,
player,201311030dal,min,SherMa20,def_int,0,,,,,
player,201311030dal,min,SherMa20,def_int_yds,0,,,,,
player,201311030dal,min,SherMa20,def_int_td,0,,,,,
player,201311030dal,min,SherMa20,def_int_long,0,,,,,
player,201311030dal,min,SherMa20,pass_defended,0,,,,,
player,201311030dal,min,SherMa20,sacks,0.0,,,,,
player,201311030dal,min,SherMa20,tackles_combined,8,,,,,
player,201311030dal,min,SherMa20,tackles_solo,7,,,,,
player,201311030dal,min,SherMa20,tackles_assists,1,,,,,
player,201311030dal,min,SherMa20,tackles_loss,0,,,,,
player,201311030dal,min,SherMa20,qb_hits,0,,,,,
player,201311030dal,min,SherMa20,fumbles_rec,0,,,,,
player,201311030dal,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201311030dal,min,SherMa20,fumbles_rec_td,0,,,,,
player,201311030dal,min,SherMa20,fumbles_forced,0,,,,,
player,201311030dal,min,RhodXa00,def_int,0,,,,,
player,201311030dal,min,RhodXa00,def_int_yds,0,,,,,
player,201311030dal,min,RhodXa00,def_int_td,0,,,,,
player,201311030dal,min,RhodXa00,def_int_long,0,,,,,
player,201311030dal,min,RhodXa00,pass_defended,0,,,,,
player,201311030dal,min,RhodXa00,sacks,0.0,,,,,
player,201311030dal,min,RhodXa00,tackles_combined,6,,,,,
player,201311030dal,min,RhodXa00,tackles_solo,6,,,,,
player,201311030dal,min,RhodXa00,tackles_assists,0,,,,,
player,201311030dal,min,RhodXa00,tackles_loss,0,,,,,
player,201311030dal,min,RhodXa00,qb_hits,0,,,,,
player,201311030dal,min,RhodXa00,fumbles_rec,0,,,,,
player,201311030dal,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201311030dal,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201311030dal,min,RhodXa00,fumbles_forced,0,,,,,
player,201311030dal,min,SendAn00,def_int,0,,,,,
player,201311030dal,min,SendAn00,def_int_yds,0,,,,,
player,201311030dal,min,SendAn00,def_int_td,0,,,,,
player,201311030dal,min,SendAn00,def_int_long,0,,,,,
player,201311030dal,min,SendAn00,pass_defended,0,,,,,
player,201311030dal,min,SendAn00,sacks,0.0,,,,,
player,201311030dal,min,SendAn00,tackles_combined,5,,,,,
player,201311030dal,min,SendAn00,tackles_solo,5,,,,,
player,201311030dal,min,SendAn00,tackles_assists,0,,,,,
player,201311030dal,min,SendAn00,tackles_loss,1,,,,,
player,201311030dal,min,SendAn00,qb_hits,0,,,,,
player,201311030dal,min,SendAn00,fumbles_rec,0,,,,,
player,201311030dal,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201311030dal,min,SendAn00,fumbles_rec_td,0,,,,,
player,201311030dal,min,SendAn00,fumbles_forced,0,,,,,
player,201311030dal,min,GreeCh99,def_int,0,,,,,
player,201311030dal,min,GreeCh99,def_int_yds,0,,,,,
player,201311030dal,min,GreeCh99,def_int_td,0,,,,,
player,201311030dal,min,GreeCh99,def_int_long,0,,,,,
player,201311030dal,min,GreeCh99,pass_defended,0,,,,,
player,201311030dal,min,GreeCh99,sacks,0.0,,,,,
player,201311030dal,min,GreeCh99,tackles_combined,4,,,,,
player,201311030dal,min,GreeCh99,tackles_solo,4,,,,,
player,201311030dal,min,GreeCh99,tackles_assists,0,,,,,
player,201311030dal,min,GreeCh99,tackles_loss,0,,,,,
player,201311030dal,min,GreeCh99,qb_hits,0,,,,,
player,201311030dal,min,GreeCh99,fumbles_rec,0,,,,,
player,201311030dal,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201311030dal,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201311030dal,min,GreeCh99,fumbles_forced,0,,,,,
player,201311030dal,min,HendEr99,def_int,0,,,,,
player,201311030dal,min,HendEr99,def_int_yds,0,,,,,
player,201311030dal,min,HendEr99,def_int_td,0,,,,,
player,201311030dal,min,HendEr99,def_int_long,0,,,,,
player,201311030dal,min,HendEr99,pass_defended,0,,,,,
player,201311030dal,min,HendEr99,sacks,0.0,,,,,
player,201311030dal,min,HendEr99,tackles_combined,4,,,,,
player,201311030dal,min,HendEr99,tackles_solo,3,,,,,
player,201311030dal,min,HendEr99,tackles_assists,1,,,,,
player,201311030dal,min,HendEr99,tackles_loss,1,,,,,
player,201311030dal,min,HendEr99,qb_hits,0,,,,,
player,201311030dal,min,HendEr99,fumbles_rec,0,,,,,
player,201311030dal,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201311030dal,min,HendEr99,fumbles_rec_td,0,,,,,
player,201311030dal,min,HendEr99,fumbles_forced,0,,,,,
player,201311030dal,min,RobiJo01,def_int,0,,,,,
player,201311030dal,min,RobiJo01,def_int_yds,0,,,,,
player,201311030dal,min,RobiJo01,def_int_td,0,,,,,
player,201311030dal,min,RobiJo01,def_int_long,0,,,,,
player,201311030dal,min,RobiJo01,pass_defended,0,,,,,
player,201311030dal,min,RobiJo01,sacks,0.0,,,,,
player,201311030dal,min,RobiJo01,tackles_combined,4,,,,,
player,201311030dal,min,RobiJo01,tackles_solo,3,,,,,
player,201311030dal,min,RobiJo01,tackles_assists,1,,,,,
player,201311030dal,min,RobiJo01,tackles_loss,0,,,,,
player,201311030dal,min,RobiJo01,qb_hits,0,,,,,
player,201311030dal,min,RobiJo01,fumbles_rec,0,,,,,
player,201311030dal,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201311030dal,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201311030dal,min,RobiJo01,fumbles_forced,0,,,,,
player,201311030dal,min,BlanRo00,def_int,0,,,,,
player,201311030dal,min,BlanRo00,def_int_yds,0,,,,,
player,201311030dal,min,BlanRo00,def_int_td,0,,,,,
player,201311030dal,min,BlanRo00,def_int_long,0,,,,,
player,201311030dal,min,BlanRo00,pass_defended,0,,,,,
player,201311030dal,min,BlanRo00,sacks,0.0,,,,,
player,201311030dal,min,BlanRo00,tackles_combined,3,,,,,
player,201311030dal,min,BlanRo00,tackles_solo,3,,,,,
player,201311030dal,min,BlanRo00,tackles_assists,0,,,,,
player,201311030dal,min,BlanRo00,tackles_loss,0,,,,,
player,201311030dal,min,BlanRo00,qb_hits,0,,,,,
player,201311030dal,min,BlanRo00,fumbles_rec,0,,,,,
player,201311030dal,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201311030dal,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201311030dal,min,BlanRo00,fumbles_forced,0,,,,,
player,201311030dal,min,RaymMi00,def_int,0,,,,,
player,201311030dal,min,RaymMi00,def_int_yds,0,,,,,
player,201311030dal,min,RaymMi00,def_int_td,0,,,,,
player,201311030dal,min,RaymMi00,def_int_long,0,,,,,
player,201311030dal,min,RaymMi00,pass_defended,1,,,,,
player,201311030dal,min,RaymMi00,sacks,0.0,,,,,
player,201311030dal,min,RaymMi00,tackles_combined,3,,,,,
player,201311030dal,min,RaymMi00,tackles_solo,3,,,,,
player,201311030dal,min,RaymMi00,tackles_assists,0,,,,,
player,201311030dal,min,RaymMi00,tackles_loss,0,,,,,
player,201311030dal,min,RaymMi00,qb_hits,0,,,,,
player,201311030dal,min,RaymMi00,fumbles_rec,0,,,,,
player,201311030dal,min,RaymMi00,fumbles_rec_yds,0,,,,,
player,201311030dal,min,RaymMi00,fumbles_rec_td,0,,,,,
player,201311030dal,min,RaymMi00,fumbles_forced,0,,,,,
player,201311030dal,min,MitcMa99,def_int,0,,,,,
player,201311030dal,min,MitcMa99,def_int_yds,0,,,,,
player,201311030dal,min,MitcMa99,def_int_td,0,,,,,
player,201311030dal,min,MitcMa99,def_int_long,0,,,,,
player,201311030dal,min,MitcMa99,pass_defended,0,,,,,
player,201311030dal,min,MitcMa99,sacks,0.0,,,,,
player,201311030dal,min,MitcMa99,tackles_combined,2,,,,,
player,201311030dal,min,MitcMa99,tackles_solo,0,,,,,
player,201311030dal,min,MitcMa99,tackles_assists,2,,,,,
player,201311030dal,min,MitcMa99,tackles_loss,0,,,,,
player,201311030dal,min,MitcMa99,qb_hits,0,,,,,
player,201311030dal,min,MitcMa99,fumbles_rec,0,,,,,
player,201311030dal,min,MitcMa99,fumbles_rec_yds,0,,,,,
player,201311030dal,min,MitcMa99,fumbles_rec_td,0,,,,,
player,201311030dal,min,MitcMa99,fumbles_forced,0,,,,,
player,201311030dal,min,AlleJa22,def_int,0,,,,,
player,201311030dal,min,AlleJa22,def_int_yds,0,,,,,
player,201311030dal,min,AlleJa22,def_int_td,0,,,,,
player,201311030dal,min,AlleJa22,def_int_long,0,,,,,
player,201311030dal,min,AlleJa22,pass_defended,0,,,,,
player,201311030dal,min,AlleJa22,sacks,0.0,,,,,
player,201311030dal,min,AlleJa22,tackles_combined,1,,,,,
player,201311030dal,min,AlleJa22,tackles_solo,1,,,,,
player,201311030dal,min,AlleJa22,tackles_assists,0,,,,,
player,201311030dal,min,AlleJa22,tackles_loss,0,,,,,
player,201311030dal,min,AlleJa22,qb_hits,0,,,,,
player,201311030dal,min,AlleJa22,fumbles_rec,0,,,,,
player,201311030dal,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201311030dal,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201311030dal,min,AlleJa22,fumbles_forced,0,,,,,
player,201311030dal,min,GuioLe99,def_int,0,,,,,
player,201311030dal,min,GuioLe99,def_int_yds,0,,,,,
player,201311030dal,min,GuioLe99,def_int_td,0,,,,,
player,201311030dal,min,GuioLe99,def_int_long,0,,,,,
player,201311030dal,min,GuioLe99,pass_defended,0,,,,,
player,201311030dal,min,GuioLe99,sacks,0.0,,,,,
player,201311030dal,min,GuioLe99,tackles_combined,1,,,,,
player,201311030dal,min,GuioLe99,tackles_solo,1,,,,,
player,201311030dal,min,GuioLe99,tackles_assists,0,,,,,
player,201311030dal,min,GuioLe99,tackles_loss,1,,,,,
player,201311030dal,min,GuioLe99,qb_hits,0,,,,,
player,201311030dal,min,GuioLe99,fumbles_rec,0,,,,,
player,201311030dal,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201311030dal,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201311030dal,min,GuioLe99,fumbles_forced,0,,,,,
player,201311030dal,min,HodgGe00,def_int,0,,,,,
player,201311030dal,min,HodgGe00,def_int_yds,0,,,,,
player,201311030dal,min,HodgGe00,def_int_td,0,,,,,
player,201311030dal,min,HodgGe00,def_int_long,0,,,,,
player,201311030dal,min,HodgGe00,pass_defended,0,,,,,
player,201311030dal,min,HodgGe00,sacks,0.0,,,,,
player,201311030dal,min,HodgGe00,tackles_combined,1,,,,,
player,201311030dal,min,HodgGe00,tackles_solo,1,,,,,
player,201311030dal,min,HodgGe00,tackles_assists,0,,,,,
player,201311030dal,min,HodgGe00,tackles_loss,0,,,,,
player,201311030dal,min,HodgGe00,qb_hits,0,,,,,
player,201311030dal,min,HodgGe00,fumbles_rec,0,,,,,
player,201311030dal,min,HodgGe00,fumbles_rec_yds,0,,,,,
player,201311030dal,min,HodgGe00,fumbles_rec_td,0,,,,,
player,201311030dal,min,HodgGe00,fumbles_forced,0,,,,,
player,201311030dal,min,MautMi00,def_int,0,,,,,
player,201311030dal,min,MautMi00,def_int_yds,0,,,,,
player,201311030dal,min,MautMi00,def_int_td,0,,,,,
player,201311030dal,min,MautMi00,def_int_long,0,,,,,
player,201311030dal,min,MautMi00,pass_defended,0,,,,,
player,201311030dal,min,MautMi00,sacks,0.0,,,,,
player,201311030dal,min,MautMi00,tackles_combined,1,,,,,
player,201311030dal,min,MautMi00,tackles_solo,1,,,,,
player,201311030dal,min,MautMi00,tackles_assists,0,,,,,
player,201311030dal,min,MautMi00,tackles_loss,0,,,,,
player,201311030dal,min,MautMi00,qb_hits,0,,,,,
player,201311030dal,min,MautMi00,fumbles_rec,0,,,,,
player,201311030dal,min,MautMi00,fumbles_rec_yds,0,,,,,
player,201311030dal,min,MautMi00,fumbles_rec_td,0,,,,,
player,201311030dal,min,MautMi00,fumbles_forced,0,,,,,
player,201311030dal,min,WillKe98,def_int,0,,,,,
player,201311030dal,min,WillKe98,def_int_yds,0,,,,,
player,201311030dal,min,WillKe98,def_int_td,0,,,,,
player,201311030dal,min,WillKe98,def_int_long,0,,,,,
player,201311030dal,min,WillKe98,pass_defended,0,,,,,
player,201311030dal,min,WillKe98,sacks,0.0,,,,,
player,201311030dal,min,WillKe98,tackles_combined,1,,,,,
player,201311030dal,min,WillKe98,tackles_solo,1,,,,,
player,201311030dal,min,WillKe98,tackles_assists,0,,,,,
player,201311030dal,min,WillKe98,tackles_loss,1,,,,,
player,201311030dal,min,WillKe98,qb_hits,0,,,,,
player,201311030dal,min,WillKe98,fumbles_rec,0,,,,,
player,201311030dal,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201311030dal,min,WillKe98,fumbles_rec_td,0,,,,,
player,201311030dal,min,WillKe98,fumbles_forced,0,,,,,
player,201311030dal,min,PondCh00,def_int,0,,,,,
player,201311030dal,min,PondCh00,def_int_yds,0,,,,,
player,201311030dal,min,PondCh00,def_int_td,0,,,,,
player,201311030dal,min,PondCh00,def_int_long,0,,,,,
player,201311030dal,min,PondCh00,pass_defended,0,,,,,
player,201311030dal,min,PondCh00,sacks,0.0,,,,,
player,201311030dal,min,PondCh00,tackles_combined,0,,,,,
player,201311030dal,min,PondCh00,tackles_solo,0,,,,,
player,201311030dal,min,PondCh00,tackles_assists,0,,,,,
player,201311030dal,min,PondCh00,tackles_loss,,,,,,
player,201311030dal,min,PondCh00,qb_hits,,,,,,
player,201311030dal,min,PondCh00,fumbles_rec,1,,,,,
player,201311030dal,min,PondCh00,fumbles_rec_yds,0,,,,,
player,201311030dal,min,PondCh00,fumbles_rec_td,0,,,,,
player,201311030dal,min,PondCh00,fumbles_forced,0,,,,,
player,201311030dal,dal,ScanOr99,def_int,1,,,,,
player,201311030dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201311030dal,dal,ScanOr99,def_int_td,0,,,,,
player,201311030dal,dal,ScanOr99,def_int_long,0,,,,,
player,201311030dal,dal,ScanOr99,pass_defended,4,,,,,
player,201311030dal,dal,ScanOr99,sacks,0.0,,,,,
player,201311030dal,dal,ScanOr99,tackles_combined,5,,,,,
player,201311030dal,dal,ScanOr99,tackles_solo,5,,,,,
player,201311030dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201311030dal,dal,ScanOr99,tackles_loss,0,,,,,
player,201311030dal,dal,ScanOr99,qb_hits,0,,,,,
player,201311030dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201311030dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201311030dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201311030dal,dal,SelvGe99,def_int,0,,,,,
player,201311030dal,dal,SelvGe99,def_int_yds,0,,,,,
player,201311030dal,dal,SelvGe99,def_int_td,0,,,,,
player,201311030dal,dal,SelvGe99,def_int_long,0,,,,,
player,201311030dal,dal,SelvGe99,pass_defended,0,,,,,
player,201311030dal,dal,SelvGe99,sacks,1.0,,,,,
player,201311030dal,dal,SelvGe99,tackles_combined,3,,,,,
player,201311030dal,dal,SelvGe99,tackles_solo,2,,,,,
player,201311030dal,dal,SelvGe99,tackles_assists,1,,,,,
player,201311030dal,dal,SelvGe99,tackles_loss,0,,,,,
player,201311030dal,dal,SelvGe99,qb_hits,0,,,,,
player,201311030dal,dal,SelvGe99,fumbles_rec,0,,,,,
player,201311030dal,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201311030dal,dal,SelvGe99,fumbles_forced,1,,,,,
player,201311030dal,dal,BrowEv99,def_int,0,,,,,
player,201311030dal,dal,BrowEv99,def_int_yds,0,,,,,
player,201311030dal,dal,BrowEv99,def_int_td,0,,,,,
player,201311030dal,dal,BrowEv99,def_int_long,0,,,,,
player,201311030dal,dal,BrowEv99,pass_defended,0,,,,,
player,201311030dal,dal,BrowEv99,sacks,1.0,,,,,
player,201311030dal,dal,BrowEv99,tackles_combined,2,,,,,
player,201311030dal,dal,BrowEv99,tackles_solo,2,,,,,
player,201311030dal,dal,BrowEv99,tackles_assists,0,,,,,
player,201311030dal,dal,BrowEv99,tackles_loss,0,,,,,
player,201311030dal,dal,BrowEv99,qb_hits,1,,,,,
player,201311030dal,dal,BrowEv99,fumbles_rec,0,,,,,
player,201311030dal,dal,BrowEv99,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,BrowEv99,fumbles_rec_td,0,,,,,
player,201311030dal,dal,BrowEv99,fumbles_forced,1,,,,,
player,201311030dal,dal,LeexSe99,def_int,0,,,,,
player,201311030dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201311030dal,dal,LeexSe99,def_int_td,0,,,,,
player,201311030dal,dal,LeexSe99,def_int_long,0,,,,,
player,201311030dal,dal,LeexSe99,pass_defended,0,,,,,
player,201311030dal,dal,LeexSe99,sacks,0.0,,,,,
player,201311030dal,dal,LeexSe99,tackles_combined,9,,,,,
player,201311030dal,dal,LeexSe99,tackles_solo,4,,,,,
player,201311030dal,dal,LeexSe99,tackles_assists,5,,,,,
player,201311030dal,dal,LeexSe99,tackles_loss,0,,,,,
player,201311030dal,dal,LeexSe99,qb_hits,0,,,,,
player,201311030dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201311030dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201311030dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201311030dal,dal,CarrBr99,def_int,0,,,,,
player,201311030dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201311030dal,dal,CarrBr99,def_int_td,0,,,,,
player,201311030dal,dal,CarrBr99,def_int_long,0,,,,,
player,201311030dal,dal,CarrBr99,pass_defended,1,,,,,
player,201311030dal,dal,CarrBr99,sacks,0.0,,,,,
player,201311030dal,dal,CarrBr99,tackles_combined,8,,,,,
player,201311030dal,dal,CarrBr99,tackles_solo,8,,,,,
player,201311030dal,dal,CarrBr99,tackles_assists,0,,,,,
player,201311030dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201311030dal,dal,CarrBr99,qb_hits,0,,,,,
player,201311030dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201311030dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201311030dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201311030dal,dal,CartBr00,def_int,0,,,,,
player,201311030dal,dal,CartBr00,def_int_yds,0,,,,,
player,201311030dal,dal,CartBr00,def_int_td,0,,,,,
player,201311030dal,dal,CartBr00,def_int_long,0,,,,,
player,201311030dal,dal,CartBr00,pass_defended,0,,,,,
player,201311030dal,dal,CartBr00,sacks,0.0,,,,,
player,201311030dal,dal,CartBr00,tackles_combined,6,,,,,
player,201311030dal,dal,CartBr00,tackles_solo,5,,,,,
player,201311030dal,dal,CartBr00,tackles_assists,1,,,,,
player,201311030dal,dal,CartBr00,tackles_loss,0,,,,,
player,201311030dal,dal,CartBr00,qb_hits,0,,,,,
player,201311030dal,dal,CartBr00,fumbles_rec,0,,,,,
player,201311030dal,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,CartBr00,fumbles_forced,0,,,,,
player,201311030dal,dal,HaydNi99,def_int,0,,,,,
player,201311030dal,dal,HaydNi99,def_int_yds,0,,,,,
player,201311030dal,dal,HaydNi99,def_int_td,0,,,,,
player,201311030dal,dal,HaydNi99,def_int_long,0,,,,,
player,201311030dal,dal,HaydNi99,pass_defended,0,,,,,
player,201311030dal,dal,HaydNi99,sacks,0.0,,,,,
player,201311030dal,dal,HaydNi99,tackles_combined,6,,,,,
player,201311030dal,dal,HaydNi99,tackles_solo,4,,,,,
player,201311030dal,dal,HaydNi99,tackles_assists,2,,,,,
player,201311030dal,dal,HaydNi99,tackles_loss,1,,,,,
player,201311030dal,dal,HaydNi99,qb_hits,1,,,,,
player,201311030dal,dal,HaydNi99,fumbles_rec,1,,,,,
player,201311030dal,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,HaydNi99,fumbles_rec_td,1,,,,,
player,201311030dal,dal,HaydNi99,fumbles_forced,0,,,,,
player,201311030dal,dal,ChurBa99,def_int,0,,,,,
player,201311030dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201311030dal,dal,ChurBa99,def_int_td,0,,,,,
player,201311030dal,dal,ChurBa99,def_int_long,0,,,,,
player,201311030dal,dal,ChurBa99,pass_defended,0,,,,,
player,201311030dal,dal,ChurBa99,sacks,0.0,,,,,
player,201311030dal,dal,ChurBa99,tackles_combined,5,,,,,
player,201311030dal,dal,ChurBa99,tackles_solo,4,,,,,
player,201311030dal,dal,ChurBa99,tackles_assists,1,,,,,
player,201311030dal,dal,ChurBa99,tackles_loss,1,,,,,
player,201311030dal,dal,ChurBa99,qb_hits,0,,,,,
player,201311030dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201311030dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201311030dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201311030dal,dal,DuraJu99,def_int,0,,,,,
player,201311030dal,dal,DuraJu99,def_int_yds,0,,,,,
player,201311030dal,dal,DuraJu99,def_int_td,0,,,,,
player,201311030dal,dal,DuraJu99,def_int_long,0,,,,,
player,201311030dal,dal,DuraJu99,pass_defended,0,,,,,
player,201311030dal,dal,DuraJu99,sacks,0.0,,,,,
player,201311030dal,dal,DuraJu99,tackles_combined,5,,,,,
player,201311030dal,dal,DuraJu99,tackles_solo,4,,,,,
player,201311030dal,dal,DuraJu99,tackles_assists,1,,,,,
player,201311030dal,dal,DuraJu99,tackles_loss,0,,,,,
player,201311030dal,dal,DuraJu99,qb_hits,0,,,,,
player,201311030dal,dal,DuraJu99,fumbles_rec,0,,,,,
player,201311030dal,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201311030dal,dal,DuraJu99,fumbles_forced,0,,,,,
player,201311030dal,dal,HatcJa20,def_int,0,,,,,
player,201311030dal,dal,HatcJa20,def_int_yds,0,,,,,
player,201311030dal,dal,HatcJa20,def_int_td,0,,,,,
player,201311030dal,dal,HatcJa20,def_int_long,0,,,,,
player,201311030dal,dal,HatcJa20,pass_defended,0,,,,,
player,201311030dal,dal,HatcJa20,sacks,0.0,,,,,
player,201311030dal,dal,HatcJa20,tackles_combined,3,,,,,
player,201311030dal,dal,HatcJa20,tackles_solo,2,,,,,
player,201311030dal,dal,HatcJa20,tackles_assists,1,,,,,
player,201311030dal,dal,HatcJa20,tackles_loss,1,,,,,
player,201311030dal,dal,HatcJa20,qb_hits,0,,,,,
player,201311030dal,dal,HatcJa20,fumbles_rec,0,,,,,
player,201311030dal,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201311030dal,dal,HatcJa20,fumbles_forced,0,,,,,
player,201311030dal,dal,SimsEr20,def_int,0,,,,,
player,201311030dal,dal,SimsEr20,def_int_yds,0,,,,,
player,201311030dal,dal,SimsEr20,def_int_td,0,,,,,
player,201311030dal,dal,SimsEr20,def_int_long,0,,,,,
player,201311030dal,dal,SimsEr20,pass_defended,0,,,,,
player,201311030dal,dal,SimsEr20,sacks,0.0,,,,,
player,201311030dal,dal,SimsEr20,tackles_combined,3,,,,,
player,201311030dal,dal,SimsEr20,tackles_solo,2,,,,,
player,201311030dal,dal,SimsEr20,tackles_assists,1,,,,,
player,201311030dal,dal,SimsEr20,tackles_loss,0,,,,,
player,201311030dal,dal,SimsEr20,qb_hits,0,,,,,
player,201311030dal,dal,SimsEr20,fumbles_rec,0,,,,,
player,201311030dal,dal,SimsEr20,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,SimsEr20,fumbles_rec_td,0,,,,,
player,201311030dal,dal,SimsEr20,fumbles_forced,0,,,,,
player,201311030dal,dal,WebbBW00,def_int,0,,,,,
player,201311030dal,dal,WebbBW00,def_int_yds,0,,,,,
player,201311030dal,dal,WebbBW00,def_int_td,0,,,,,
player,201311030dal,dal,WebbBW00,def_int_long,0,,,,,
player,201311030dal,dal,WebbBW00,pass_defended,1,,,,,
player,201311030dal,dal,WebbBW00,sacks,0.0,,,,,
player,201311030dal,dal,WebbBW00,tackles_combined,3,,,,,
player,201311030dal,dal,WebbBW00,tackles_solo,3,,,,,
player,201311030dal,dal,WebbBW00,tackles_assists,0,,,,,
player,201311030dal,dal,WebbBW00,tackles_loss,0,,,,,
player,201311030dal,dal,WebbBW00,qb_hits,0,,,,,
player,201311030dal,dal,WebbBW00,fumbles_rec,0,,,,,
player,201311030dal,dal,WebbBW00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,WebbBW00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,WebbBW00,fumbles_forced,0,,,,,
player,201311030dal,dal,HarrDw00,def_int,0,,,,,
player,201311030dal,dal,HarrDw00,def_int_yds,0,,,,,
player,201311030dal,dal,HarrDw00,def_int_td,0,,,,,
player,201311030dal,dal,HarrDw00,def_int_long,0,,,,,
player,201311030dal,dal,HarrDw00,pass_defended,0,,,,,
player,201311030dal,dal,HarrDw00,sacks,0.0,,,,,
player,201311030dal,dal,HarrDw00,tackles_combined,2,,,,,
player,201311030dal,dal,HarrDw00,tackles_solo,2,,,,,
player,201311030dal,dal,HarrDw00,tackles_assists,0,,,,,
player,201311030dal,dal,HarrDw00,tackles_loss,0,,,,,
player,201311030dal,dal,HarrDw00,qb_hits,0,,,,,
player,201311030dal,dal,HarrDw00,fumbles_rec,0,,,,,
player,201311030dal,dal,HarrDw00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,HarrDw00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,HarrDw00,fumbles_forced,0,,,,,
player,201311030dal,dal,HeatJe00,def_int,0,,,,,
player,201311030dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201311030dal,dal,HeatJe00,def_int_td,0,,,,,
player,201311030dal,dal,HeatJe00,def_int_long,0,,,,,
player,201311030dal,dal,HeatJe00,pass_defended,0,,,,,
player,201311030dal,dal,HeatJe00,sacks,0.0,,,,,
player,201311030dal,dal,HeatJe00,tackles_combined,2,,,,,
player,201311030dal,dal,HeatJe00,tackles_solo,2,,,,,
player,201311030dal,dal,HeatJe00,tackles_assists,0,,,,,
player,201311030dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201311030dal,dal,HeatJe00,qb_hits,0,,,,,
player,201311030dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201311030dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201311030dal,dal,BoswKy00,def_int,0,,,,,
player,201311030dal,dal,BoswKy00,def_int_yds,0,,,,,
player,201311030dal,dal,BoswKy00,def_int_td,0,,,,,
player,201311030dal,dal,BoswKy00,def_int_long,0,,,,,
player,201311030dal,dal,BoswKy00,pass_defended,0,,,,,
player,201311030dal,dal,BoswKy00,sacks,0.0,,,,,
player,201311030dal,dal,BoswKy00,tackles_combined,1,,,,,
