game,2013,4,20130929,201309290tam,crd,"Arizona Cardinals",13,tam,"Tampa Bay Buccaneers",10
player,201309290tam,crd,FloyMi00,st_pct,0%,,,,,
player,201309290tam,crd,MendRa00,pos,RB,,,,,
player,201309290tam,crd,MendRa00,offense,41,,,,,
player,201309290tam,crd,MendRa00,off_pct,66%,,,,,
player,201309290tam,crd,MendRa00,defense,0,,,,,
player,201309290tam,crd,MendRa00,def_pct,0%,,,,,
player,201309290tam,crd,MendRa00,special_teams,0,,,,,
player,201309290tam,crd,MendRa00,st_pct,0%,,,,,
player,201309290tam,crd,CollDa20,pos,G,,,,,
player,201309290tam,crd,CollDa20,offense,40,,,,,
player,201309290tam,crd,CollDa20,off_pct,65%,,,,,
player,201309290tam,crd,CollDa20,defense,0,,,,,
player,201309290tam,crd,CollDa20,def_pct,0%,,,,,
player,201309290tam,crd,CollDa20,special_teams,0,,,,,
player,201309290tam,crd,CollDa20,st_pct,0%,,,,,
player,201309290tam,crd,RobeAn00,pos,WR,,,,,
player,201309290tam,crd,RobeAn00,offense,37,,,,,
player,201309290tam,crd,RobeAn00,off_pct,60%,,,,,
player,201309290tam,crd,RobeAn00,defense,0,,,,,
player,201309290tam,crd,RobeAn00,def_pct,0%,,,,,
player,201309290tam,crd,RobeAn00,special_teams,0,,,,,
player,201309290tam,crd,RobeAn00,st_pct,0%,,,,,
player,201309290tam,crd,DrayJi00,pos,TE,,,,,
player,201309290tam,crd,DrayJi00,offense,27,,,,,
player,201309290tam,crd,DrayJi00,off_pct,44%,,,,,
player,201309290tam,crd,DrayJi00,defense,0,,,,,
player,201309290tam,crd,DrayJi00,def_pct,0%,,,,,
player,201309290tam,crd,DrayJi00,special_teams,10,,,,,
player,201309290tam,crd,DrayJi00,st_pct,36%,,,,,
player,201309290tam,crd,PottNa00,pos,T,,,,,
player,201309290tam,crd,PottNa00,offense,22,,,,,
player,201309290tam,crd,PottNa00,off_pct,35%,,,,,
player,201309290tam,crd,PottNa00,defense,0,,,,,
player,201309290tam,crd,PottNa00,def_pct,0%,,,,,
player,201309290tam,crd,PottNa00,special_teams,0,,,,,
player,201309290tam,crd,PottNa00,st_pct,0%,,,,,
player,201309290tam,crd,ElliAn00,pos,RB,,,,,
player,201309290tam,crd,ElliAn00,offense,20,,,,,
player,201309290tam,crd,ElliAn00,off_pct,32%,,,,,
player,201309290tam,crd,ElliAn00,defense,0,,,,,
player,201309290tam,crd,ElliAn00,def_pct,0%,,,,,
player,201309290tam,crd,ElliAn00,special_teams,0,,,,,
player,201309290tam,crd,ElliAn00,st_pct,0%,,,,,
player,201309290tam,crd,BrowJa03,pos,WR,,,,,
player,201309290tam,crd,BrowJa03,offense,10,,,,,
player,201309290tam,crd,BrowJa03,off_pct,16%,,,,,
player,201309290tam,crd,BrowJa03,defense,0,,,,,
player,201309290tam,crd,BrowJa03,def_pct,0%,,,,,
player,201309290tam,crd,BrowJa03,special_teams,15,,,,,
player,201309290tam,crd,BrowJa03,st_pct,54%,,,,,
player,201309290tam,crd,SperKo00,pos,TE,,,,,
player,201309290tam,crd,SperKo00,offense,3,,,,,
player,201309290tam,crd,SperKo00,off_pct,5%,,,,,
player,201309290tam,crd,SperKo00,defense,0,,,,,
player,201309290tam,crd,SperKo00,def_pct,0%,,,,,
player,201309290tam,crd,SperKo00,special_teams,19,,,,,
player,201309290tam,crd,SperKo00,st_pct,68%,,,,,
player,201309290tam,crd,TaylSt00,pos,RB,,,,,
player,201309290tam,crd,TaylSt00,offense,3,,,,,
player,201309290tam,crd,TaylSt00,off_pct,5%,,,,,
player,201309290tam,crd,TaylSt00,defense,0,,,,,
player,201309290tam,crd,TaylSt00,def_pct,0%,,,,,
player,201309290tam,crd,TaylSt00,special_teams,8,,,,,
player,201309290tam,crd,TaylSt00,st_pct,29%,,,,,
player,201309290tam,crd,PetePa00,pos,CB,,,,,
player,201309290tam,crd,PetePa00,offense,2,,,,,
player,201309290tam,crd,PetePa00,off_pct,3%,,,,,
player,201309290tam,crd,PetePa00,defense,76,,,,,
player,201309290tam,crd,PetePa00,def_pct,100%,,,,,
player,201309290tam,crd,PetePa00,special_teams,8,,,,,
player,201309290tam,crd,PetePa00,st_pct,29%,,,,,
player,201309290tam,crd,SmitAl22,pos,RB,,,,,
player,201309290tam,crd,SmitAl22,offense,2,,,,,
player,201309290tam,crd,SmitAl22,off_pct,3%,,,,,
player,201309290tam,crd,SmitAl22,defense,0,,,,,
player,201309290tam,crd,SmitAl22,def_pct,0%,,,,,
player,201309290tam,crd,SmitAl22,special_teams,11,,,,,
player,201309290tam,crd,SmitAl22,st_pct,39%,,,,,
player,201309290tam,crd,SoweBr00,pos,T,,,,,
player,201309290tam,crd,SoweBr00,offense,1,,,,,
player,201309290tam,crd,SoweBr00,off_pct,2%,,,,,
player,201309290tam,crd,SoweBr00,defense,0,,,,,
player,201309290tam,crd,SoweBr00,def_pct,0%,,,,,
player,201309290tam,crd,SoweBr00,special_teams,3,,,,,
player,201309290tam,crd,SoweBr00,st_pct,11%,,,,,
player,201309290tam,crd,MathTy00,pos,FS,,,,,
player,201309290tam,crd,MathTy00,offense,0,,,,,
player,201309290tam,crd,MathTy00,off_pct,0%,,,,,
player,201309290tam,crd,MathTy00,defense,76,,,,,
player,201309290tam,crd,MathTy00,def_pct,100%,,,,,
player,201309290tam,crd,MathTy00,special_teams,12,,,,,
player,201309290tam,crd,MathTy00,st_pct,43%,,,,,
player,201309290tam,crd,BellYe20,pos,SS,,,,,
player,201309290tam,crd,BellYe20,offense,0,,,,,
player,201309290tam,crd,BellYe20,off_pct,0%,,,,,
player,201309290tam,crd,BellYe20,defense,76,,,,,
player,201309290tam,crd,BellYe20,def_pct,100%,,,,,
player,201309290tam,crd,BellYe20,special_teams,10,,,,,
player,201309290tam,crd,BellYe20,st_pct,36%,,,,,
player,201309290tam,crd,DansKa20,pos,LB,,,,,
player,201309290tam,crd,DansKa20,offense,0,,,,,
player,201309290tam,crd,DansKa20,off_pct,0%,,,,,
player,201309290tam,crd,DansKa20,defense,76,,,,,
player,201309290tam,crd,DansKa20,def_pct,100%,,,,,
player,201309290tam,crd,DansKa20,special_teams,5,,,,,
player,201309290tam,crd,DansKa20,st_pct,18%,,,,,
player,201309290tam,crd,PoweJe99,pos,CB,,,,,
player,201309290tam,crd,PoweJe99,offense,0,,,,,
player,201309290tam,crd,PoweJe99,off_pct,0%,,,,,
player,201309290tam,crd,PoweJe99,defense,73,,,,,
player,201309290tam,crd,PoweJe99,def_pct,96%,,,,,
player,201309290tam,crd,PoweJe99,special_teams,5,,,,,
player,201309290tam,crd,PoweJe99,st_pct,18%,,,,,
player,201309290tam,crd,CampCa99,pos,DE,,,,,
player,201309290tam,crd,CampCa99,offense,0,,,,,
player,201309290tam,crd,CampCa99,off_pct,0%,,,,,
player,201309290tam,crd,CampCa99,defense,71,,,,,
player,201309290tam,crd,CampCa99,def_pct,93%,,,,,
player,201309290tam,crd,CampCa99,special_teams,8,,,,,
player,201309290tam,crd,CampCa99,st_pct,29%,,,,,
player,201309290tam,crd,JeffTo00,pos,SS,,,,,
player,201309290tam,crd,JeffTo00,offense,0,,,,,
player,201309290tam,crd,JeffTo00,off_pct,0%,,,,,
player,201309290tam,crd,JeffTo00,defense,55,,,,,
player,201309290tam,crd,JeffTo00,def_pct,72%,,,,,
player,201309290tam,crd,JeffTo00,special_teams,12,,,,,
player,201309290tam,crd,JeffTo00,st_pct,43%,,,,,
player,201309290tam,crd,ShauMa99,pos,LB,,,,,
player,201309290tam,crd,ShauMa99,offense,0,,,,,
player,201309290tam,crd,ShauMa99,off_pct,0%,,,,,
player,201309290tam,crd,ShauMa99,defense,52,,,,,
player,201309290tam,crd,ShauMa99,def_pct,68%,,,,,
player,201309290tam,crd,ShauMa99,special_teams,5,,,,,
player,201309290tam,crd,ShauMa99,st_pct,18%,,,,,
player,201309290tam,crd,BrinJa99,pos,LB,,,,,
player,201309290tam,crd,BrinJa99,offense,0,,,,,
player,201309290tam,crd,BrinJa99,off_pct,0%,,,,,
player,201309290tam,crd,BrinJa99,defense,50,,,,,
player,201309290tam,crd,BrinJa99,def_pct,66%,,,,,
player,201309290tam,crd,BrinJa99,special_teams,9,,,,,
player,201309290tam,crd,BrinJa99,st_pct,32%,,,,,
player,201309290tam,crd,DockDa20,pos,DT,,,,,
player,201309290tam,crd,DockDa20,offense,0,,,,,
player,201309290tam,crd,DockDa20,off_pct,0%,,,,,
player,201309290tam,crd,DockDa20,defense,50,,,,,
player,201309290tam,crd,DockDa20,def_pct,66%,,,,,
player,201309290tam,crd,DockDa20,special_teams,3,,,,,
player,201309290tam,crd,DockDa20,st_pct,11%,,,,,
player,201309290tam,crd,AbraJo00,pos,LB,,,,,
player,201309290tam,crd,AbraJo00,offense,0,,,,,
player,201309290tam,crd,AbraJo00,off_pct,0%,,,,,
player,201309290tam,crd,AbraJo00,defense,47,,,,,
player,201309290tam,crd,AbraJo00,def_pct,62%,,,,,
player,201309290tam,crd,AbraJo00,special_teams,6,,,,,
player,201309290tam,crd,AbraJo00,st_pct,21%,,,,,
player,201309290tam,crd,RuckFr99,pos,DT,,,,,
player,201309290tam,crd,RuckFr99,offense,0,,,,,
player,201309290tam,crd,RuckFr99,off_pct,0%,,,,,
player,201309290tam,crd,RuckFr99,defense,43,,,,,
player,201309290tam,crd,RuckFr99,def_pct,57%,,,,,
player,201309290tam,crd,RuckFr99,special_teams,2,,,,,
player,201309290tam,crd,RuckFr99,st_pct,7%,,,,,
player,201309290tam,crd,MochDo00,pos,LB,,,,,
player,201309290tam,crd,MochDo00,offense,0,,,,,
player,201309290tam,crd,MochDo00,off_pct,0%,,,,,
player,201309290tam,crd,MochDo00,defense,25,,,,,
player,201309290tam,crd,MochDo00,def_pct,33%,,,,,
player,201309290tam,crd,MochDo00,special_teams,18,,,,,
player,201309290tam,crd,MochDo00,st_pct,64%,,,,,
player,201309290tam,crd,Ta'aAl00,pos,NT,,,,,
player,201309290tam,crd,Ta'aAl00,offense,0,,,,,
player,201309290tam,crd,Ta'aAl00,off_pct,0%,,,,,
player,201309290tam,crd,Ta'aAl00,defense,21,,,,,
player,201309290tam,crd,Ta'aAl00,def_pct,28%,,,,,
player,201309290tam,crd,Ta'aAl00,special_teams,2,,,,,
player,201309290tam,crd,Ta'aAl00,st_pct,7%,,,,,
player,201309290tam,crd,TallRo00,pos,DE,,,,,
player,201309290tam,crd,TallRo00,offense,0,,,,,
player,201309290tam,crd,TallRo00,off_pct,0%,,,,,
player,201309290tam,crd,TallRo00,defense,20,,,,,
player,201309290tam,crd,TallRo00,def_pct,26%,,,,,
player,201309290tam,crd,TallRo00,special_teams,6,,,,,
player,201309290tam,crd,TallRo00,st_pct,21%,,,,,
player,201309290tam,crd,ArenJa99,pos,CB,,,,,
player,201309290tam,crd,ArenJa99,offense,0,,,,,
player,201309290tam,crd,ArenJa99,off_pct,0%,,,,,
player,201309290tam,crd,ArenJa99,defense,19,,,,,
player,201309290tam,crd,ArenJa99,def_pct,25%,,,,,
player,201309290tam,crd,ArenJa99,special_teams,19,,,,,
player,201309290tam,crd,ArenJa99,st_pct,68%,,,,,
player,201309290tam,crd,DemeKe00,pos,LB,,,,,
player,201309290tam,crd,DemeKe00,offense,0,,,,,
player,201309290tam,crd,DemeKe00,off_pct,0%,,,,,
player,201309290tam,crd,DemeKe00,defense,6,,,,,
player,201309290tam,crd,DemeKe00,def_pct,8%,,,,,
player,201309290tam,crd,DemeKe00,special_teams,13,,,,,
player,201309290tam,crd,DemeKe00,st_pct,46%,,,,,
player,201309290tam,crd,BethJu00,pos,CB,,,,,
player,201309290tam,crd,BethJu00,offense,0,,,,,
player,201309290tam,crd,BethJu00,off_pct,0%,,,,,
player,201309290tam,crd,BethJu00,defense,0,,,,,
player,201309290tam,crd,BethJu00,def_pct,0%,,,,,
player,201309290tam,crd,BethJu00,special_teams,21,,,,,
player,201309290tam,crd,BethJu00,st_pct,75%,,,,,
player,201309290tam,crd,JeffD.00,pos,TE,,,,,
player,201309290tam,crd,JeffD.00,offense,0,,,,,
player,201309290tam,crd,JeffD.00,off_pct,0%,,,,,
player,201309290tam,crd,JeffD.00,defense,0,,,,,
player,201309290tam,crd,JeffD.00,def_pct,0%,,,,,
player,201309290tam,crd,JeffD.00,special_teams,14,,,,,
player,201309290tam,crd,JeffD.00,st_pct,50%,,,,,
player,201309290tam,crd,LeacMi00,pos,LS,,,,,
player,201309290tam,crd,LeacMi00,offense,0,,,,,
player,201309290tam,crd,LeacMi00,off_pct,0%,,,,,
player,201309290tam,crd,LeacMi00,defense,0,,,,,
player,201309290tam,crd,LeacMi00,def_pct,0%,,,,,
player,201309290tam,crd,LeacMi00,special_teams,10,,,,,
player,201309290tam,crd,LeacMi00,st_pct,36%,,,,,
player,201309290tam,crd,ZastDa20,pos,P,,,,,
player,201309290tam,crd,ZastDa20,offense,0,,,,,
player,201309290tam,crd,ZastDa20,off_pct,0%,,,,,
player,201309290tam,crd,ZastDa20,defense,0,,,,,
player,201309290tam,crd,ZastDa20,def_pct,0%,,,,,
player,201309290tam,crd,ZastDa20,special_teams,10,,,,,
player,201309290tam,crd,ZastDa20,st_pct,36%,,,,,
player,201309290tam,crd,CasoAn99,pos,CB,,,,,
player,201309290tam,crd,CasoAn99,offense,0,,,,,
player,201309290tam,crd,CasoAn99,off_pct,0%,,,,,
player,201309290tam,crd,CasoAn99,defense,0,,,,,
player,201309290tam,crd,CasoAn99,def_pct,0%,,,,,
player,201309290tam,crd,CasoAn99,special_teams,9,,,,,
player,201309290tam,crd,CasoAn99,st_pct,32%,,,,,
player,201309290tam,crd,TaylKe00,pos,WR,,,,,
player,201309290tam,crd,TaylKe00,offense,0,,,,,
player,201309290tam,crd,TaylKe00,off_pct,0%,,,,,
player,201309290tam,crd,TaylKe00,defense,0,,,,,
player,201309290tam,crd,TaylKe00,def_pct,0%,,,,,
player,201309290tam,crd,TaylKe00,special_teams,8,,,,,
player,201309290tam,crd,TaylKe00,st_pct,29%,,,,,
player,201309290tam,crd,feelyjay01,pos,K,,,,,
player,201309290tam,crd,feelyjay01,offense,0,,,,,
player,201309290tam,crd,feelyjay01,off_pct,0%,,,,,
player,201309290tam,crd,feelyjay01,defense,0,,,,,
player,201309290tam,crd,feelyjay01,def_pct,0%,,,,,
player,201309290tam,crd,feelyjay01,special_teams,7,,,,,
player,201309290tam,crd,feelyjay01,st_pct,25%,,,,,
player,201309290tam,crd,SootVi00,pos,LB,,,,,
player,201309290tam,crd,SootVi00,offense,0,,,,,
player,201309290tam,crd,SootVi00,off_pct,0%,,,,,
player,201309290tam,crd,SootVi00,defense,0,,,,,
player,201309290tam,crd,SootVi00,def_pct,0%,,,,,
player,201309290tam,crd,SootVi00,special_teams,5,,,,,
player,201309290tam,crd,SootVi00,st_pct,18%,,,,,
player,201309290tam,crd,GibsMi20,pos,C,,,,,
player,201309290tam,crd,GibsMi20,offense,0,,,,,
player,201309290tam,crd,GibsMi20,off_pct,0%,,,,,
player,201309290tam,crd,GibsMi20,defense,0,,,,,
player,201309290tam,crd,GibsMi20,def_pct,0%,,,,,
player,201309290tam,crd,GibsMi20,special_teams,3,,,,,
player,201309290tam,crd,GibsMi20,st_pct,11%,,,,,
