game,2013,1,20130908,201309080car,sea,"Seattle Seahawks",12,car,"Carolina Panthers",7
player,201309080car,car,SmitSt01,off_pct,88%,,,,,
player,201309080car,car,SmitSt01,defense,0,,,,,
player,201309080car,car,SmitSt01,def_pct,0%,,,,,
player,201309080car,car,SmitSt01,special_teams,0,,,,,
player,201309080car,car,SmitSt01,st_pct,0%,,,,,
player,201309080car,car,TolbMi00,pos,FB,,,,,
player,201309080car,car,TolbMi00,offense,33,,,,,
player,201309080car,car,TolbMi00,off_pct,63%,,,,,
player,201309080car,car,TolbMi00,defense,0,,,,,
player,201309080car,car,TolbMi00,def_pct,0%,,,,,
player,201309080car,car,TolbMi00,special_teams,6,,,,,
player,201309080car,car,TolbMi00,st_pct,32%,,,,,
player,201309080car,car,WillDe02,pos,RB,,,,,
player,201309080car,car,WillDe02,offense,31,,,,,
player,201309080car,car,WillDe02,off_pct,60%,,,,,
player,201309080car,car,WillDe02,defense,0,,,,,
player,201309080car,car,WillDe02,def_pct,0%,,,,,
player,201309080car,car,WillDe02,special_teams,0,,,,,
player,201309080car,car,WillDe02,st_pct,0%,,,,,
player,201309080car,car,GinnTe00,pos,WR,,,,,
player,201309080car,car,GinnTe00,offense,23,,,,,
player,201309080car,car,GinnTe00,off_pct,44%,,,,,
player,201309080car,car,GinnTe00,defense,0,,,,,
player,201309080car,car,GinnTe00,def_pct,0%,,,,,
player,201309080car,car,GinnTe00,special_teams,8,,,,,
player,201309080car,car,GinnTe00,st_pct,42%,,,,,
player,201309080car,car,WharTr20,pos,G,,,,,
player,201309080car,car,WharTr20,offense,23,,,,,
player,201309080car,car,WharTr20,off_pct,44%,,,,,
player,201309080car,car,WharTr20,defense,0,,,,,
player,201309080car,car,WharTr20,def_pct,0%,,,,,
player,201309080car,car,WharTr20,special_teams,1,,,,,
player,201309080car,car,WharTr20,st_pct,5%,,,,,
player,201309080car,car,ByerJe00,pos,C,,,,,
player,201309080car,car,ByerJe00,offense,18,,,,,
player,201309080car,car,ByerJe00,off_pct,35%,,,,,
player,201309080car,car,ByerJe00,defense,0,,,,,
player,201309080car,car,ByerJe00,def_pct,0%,,,,,
player,201309080car,car,ByerJe00,special_teams,1,,,,,
player,201309080car,car,ByerJe00,st_pct,5%,,,,,
player,201309080car,car,HartBe00,pos,TE,,,,,
player,201309080car,car,HartBe00,offense,17,,,,,
player,201309080car,car,HartBe00,off_pct,33%,,,,,
player,201309080car,car,HartBe00,defense,0,,,,,
player,201309080car,car,HartBe00,def_pct,0%,,,,,
player,201309080car,car,HartBe00,special_teams,11,,,,,
player,201309080car,car,HartBe00,st_pct,58%,,,,,
player,201309080car,car,WillGa23,pos,G,,,,,
player,201309080car,car,WillGa23,offense,15,,,,,
player,201309080car,car,WillGa23,off_pct,29%,,,,,
player,201309080car,car,WillGa23,defense,0,,,,,
player,201309080car,car,WillGa23,def_pct,0%,,,,,
player,201309080car,car,WillGa23,special_teams,0,,,,,
player,201309080car,car,WillGa23,st_pct,0%,,,,,
player,201309080car,car,BrocRi00,pos,TE,,,,,
player,201309080car,car,BrocRi00,offense,5,,,,,
player,201309080car,car,BrocRi00,off_pct,10%,,,,,
player,201309080car,car,BrocRi00,defense,0,,,,,
player,201309080car,car,BrocRi00,def_pct,0%,,,,,
player,201309080car,car,BrocRi00,special_teams,14,,,,,
player,201309080car,car,BrocRi00,st_pct,74%,,,,,
player,201309080car,car,WillBr04,pos,TE,,,,,
player,201309080car,car,WillBr04,offense,2,,,,,
player,201309080car,car,WillBr04,off_pct,4%,,,,,
player,201309080car,car,WillBr04,defense,0,,,,,
player,201309080car,car,WillBr04,def_pct,0%,,,,,
player,201309080car,car,WillBr04,special_teams,0,,,,,
player,201309080car,car,WillBr04,st_pct,0%,,,,,
player,201309080car,car,ChanNa00,pos,T,,,,,
player,201309080car,car,ChanNa00,offense,1,,,,,
player,201309080car,car,ChanNa00,off_pct,2%,,,,,
player,201309080car,car,ChanNa00,defense,0,,,,,
player,201309080car,car,ChanNa00,def_pct,0%,,,,,
player,201309080car,car,ChanNa00,special_teams,5,,,,,
player,201309080car,car,ChanNa00,st_pct,26%,,,,,
player,201309080car,car,EdwaAr00,pos,WR,,,,,
player,201309080car,car,EdwaAr00,offense,1,,,,,
player,201309080car,car,EdwaAr00,off_pct,2%,,,,,
player,201309080car,car,EdwaAr00,defense,0,,,,,
player,201309080car,car,EdwaAr00,def_pct,0%,,,,,
player,201309080car,car,EdwaAr00,special_teams,0,,,,,
player,201309080car,car,EdwaAr00,st_pct,0%,,,,,
player,201309080car,car,ThomJo01,pos,CB,,,,,
player,201309080car,car,ThomJo01,offense,0,,,,,
player,201309080car,car,ThomJo01,off_pct,0%,,,,,
player,201309080car,car,ThomJo01,defense,65,,,,,
player,201309080car,car,ThomJo01,def_pct,100%,,,,,
player,201309080car,car,ThomJo01,special_teams,6,,,,,
player,201309080car,car,ThomJo01,st_pct,32%,,,,,
player,201309080car,car,KuecLu00,pos,LB,,,,,
player,201309080car,car,KuecLu00,offense,0,,,,,
player,201309080car,car,KuecLu00,off_pct,0%,,,,,
player,201309080car,car,KuecLu00,defense,65,,,,,
player,201309080car,car,KuecLu00,def_pct,100%,,,,,
player,201309080car,car,KuecLu00,special_teams,3,,,,,
player,201309080car,car,KuecLu00,st_pct,16%,,,,,
player,201309080car,car,MunnCa99,pos,CB,,,,,
player,201309080car,car,MunnCa99,offense,0,,,,,
player,201309080car,car,MunnCa99,off_pct,0%,,,,,
player,201309080car,car,MunnCa99,defense,65,,,,,
player,201309080car,car,MunnCa99,def_pct,100%,,,,,
player,201309080car,car,MunnCa99,special_teams,2,,,,,
player,201309080car,car,MunnCa99,st_pct,11%,,,,,
player,201309080car,car,GodfCh99,pos,FS,,,,,
player,201309080car,car,GodfCh99,offense,0,,,,,
player,201309080car,car,GodfCh99,off_pct,0%,,,,,
player,201309080car,car,GodfCh99,defense,65,,,,,
player,201309080car,car,GodfCh99,def_pct,100%,,,,,
player,201309080car,car,GodfCh99,special_teams,2,,,,,
player,201309080car,car,GodfCh99,st_pct,11%,,,,,
player,201309080car,car,DaviTh20,pos,LB,,,,,
player,201309080car,car,DaviTh20,offense,0,,,,,
player,201309080car,car,DaviTh20,off_pct,0%,,,,,
player,201309080car,car,DaviTh20,defense,65,,,,,
player,201309080car,car,DaviTh20,def_pct,100%,,,,,
player,201309080car,car,DaviTh20,special_teams,1,,,,,
player,201309080car,car,DaviTh20,st_pct,5%,,,,,
player,201309080car,car,HardGr99,pos,DE,,,,,
player,201309080car,car,HardGr99,offense,0,,,,,
player,201309080car,car,HardGr99,off_pct,0%,,,,,
player,201309080car,car,HardGr99,defense,59,,,,,
player,201309080car,car,HardGr99,def_pct,91%,,,,,
player,201309080car,car,HardGr99,special_teams,3,,,,,
player,201309080car,car,HardGr99,st_pct,16%,,,,,
player,201309080car,car,JohnCh98,pos,DE,,,,,
player,201309080car,car,JohnCh98,offense,0,,,,,
player,201309080car,car,JohnCh98,off_pct,0%,,,,,
player,201309080car,car,JohnCh98,defense,54,,,,,
player,201309080car,car,JohnCh98,def_pct,83%,,,,,
player,201309080car,car,JohnCh98,special_teams,1,,,,,
player,201309080car,car,JohnCh98,st_pct,5%,,,,,
player,201309080car,car,MikeQu20,pos,FS,,,,,
player,201309080car,car,MikeQu20,offense,0,,,,,
player,201309080car,car,MikeQu20,off_pct,0%,,,,,
player,201309080car,car,MikeQu20,defense,49,,,,,
player,201309080car,car,MikeQu20,def_pct,75%,,,,,
player,201309080car,car,MikeQu20,special_teams,3,,,,,
player,201309080car,car,MikeQu20,st_pct,16%,,,,,
player,201309080car,car,LotuSt00,pos,DT,,,,,
player,201309080car,car,LotuSt00,offense,0,,,,,
player,201309080car,car,LotuSt00,off_pct,0%,,,,,
player,201309080car,car,LotuSt00,defense,39,,,,,
player,201309080car,car,LotuSt00,def_pct,60%,,,,,
player,201309080car,car,LotuSt00,special_teams,2,,,,,
player,201309080car,car,LotuSt00,st_pct,11%,,,,,
player,201309080car,car,ShorKa00,pos,DT,,,,,
player,201309080car,car,ShorKa00,offense,0,,,,,
player,201309080car,car,ShorKa00,off_pct,0%,,,,,
player,201309080car,car,ShorKa00,defense,38,,,,,
player,201309080car,car,ShorKa00,def_pct,58%,,,,,
player,201309080car,car,ShorKa00,special_teams,2,,,,,
player,201309080car,car,ShorKa00,st_pct,11%,,,,,
player,201309080car,car,NormJo01,pos,CB,,,,,
player,201309080car,car,NormJo01,offense,0,,,,,
player,201309080car,car,NormJo01,off_pct,0%,,,,,
player,201309080car,car,NormJo01,defense,37,,,,,
player,201309080car,car,NormJo01,def_pct,57%,,,,,
player,201309080car,car,NormJo01,special_teams,8,,,,,
player,201309080car,car,NormJo01,st_pct,42%,,,,,
player,201309080car,car,BeasJo99,pos,LB,,,,,
player,201309080car,car,BeasJo99,offense,0,,,,,
player,201309080car,car,BeasJo99,off_pct,0%,,,,,
player,201309080car,car,BeasJo99,defense,30,,,,,
player,201309080car,car,BeasJo99,def_pct,46%,,,,,
player,201309080car,car,BeasJo99,special_teams,1,,,,,
player,201309080car,car,BeasJo99,st_pct,5%,,,,,
player,201309080car,car,EdwaDw20,pos,DT,,,,,
player,201309080car,car,EdwaDw20,offense,0,,,,,
player,201309080car,car,EdwaDw20,off_pct,0%,,,,,
player,201309080car,car,EdwaDw20,defense,24,,,,,
player,201309080car,car,EdwaDw20,def_pct,37%,,,,,
player,201309080car,car,EdwaDw20,special_teams,1,,,,,
player,201309080car,car,EdwaDw20,st_pct,5%,,,,,
player,201309080car,car,AddiMa00,pos,DE,,,,,
player,201309080car,car,AddiMa00,offense,0,,,,,
player,201309080car,car,AddiMa00,off_pct,0%,,,,,
player,201309080car,car,AddiMa00,defense,21,,,,,
player,201309080car,car,AddiMa00,def_pct,32%,,,,,
player,201309080car,car,AddiMa00,special_teams,18,,,,,
player,201309080car,car,AddiMa00,st_pct,95%,,,,,
player,201309080car,car,MoorDJ99,pos,CB,,,,,
player,201309080car,car,MoorDJ99,offense,0,,,,,
player,201309080car,car,MoorDJ99,off_pct,0%,,,,,
player,201309080car,car,MoorDJ99,defense,16,,,,,
player,201309080car,car,MoorDJ99,def_pct,25%,,,,,
player,201309080car,car,MoorDJ99,special_teams,5,,,,,
player,201309080car,car,MoorDJ99,st_pct,26%,,,,,
player,201309080car,car,ColeCo20,pos,DT,,,,,
player,201309080car,car,ColeCo20,offense,0,,,,,
player,201309080car,car,ColeCo20,off_pct,0%,,,,,
player,201309080car,car,ColeCo20,defense,16,,,,,
player,201309080car,car,ColeCo20,def_pct,25%,,,,,
player,201309080car,car,ColeCo20,special_teams,0,,,,,
player,201309080car,car,ColeCo20,st_pct,0%,,,,,
player,201309080car,car,AlexFr00,pos,DE,,,,,
player,201309080car,car,AlexFr00,offense,0,,,,,
player,201309080car,car,AlexFr00,off_pct,0%,,,,,
player,201309080car,car,AlexFr00,defense,7,,,,,
player,201309080car,car,AlexFr00,def_pct,11%,,,,,
player,201309080car,car,AlexFr00,special_teams,1,,,,,
player,201309080car,car,AlexFr00,st_pct,5%,,,,,
player,201309080car,car,BlacCh21,pos,LB,,,,,
player,201309080car,car,BlacCh21,offense,0,,,,,
player,201309080car,car,BlacCh21,off_pct,0%,,,,,
player,201309080car,car,BlacCh21,defense,0,,,,,
player,201309080car,car,BlacCh21,def_pct,0%,,,,,
player,201309080car,car,BlacCh21,special_teams,17,,,,,
player,201309080car,car,BlacCh21,st_pct,89%,,,,,
player,201309080car,car,SennJo00,pos,LB,,,,,
player,201309080car,car,SennJo00,offense,0,,,,,
player,201309080car,car,SennJo00,off_pct,0%,,,,,
player,201309080car,car,SennJo00,defense,0,,,,,
player,201309080car,car,SennJo00,def_pct,0%,,,,,
player,201309080car,car,SennJo00,special_teams,17,,,,,
player,201309080car,car,SennJo00,st_pct,89%,,,,,
player,201309080car,car,JoneCo01,pos,FS,,,,,
player,201309080car,car,JoneCo01,offense,0,,,,,
player,201309080car,car,JoneCo01,off_pct,0%,,,,,
player,201309080car,car,JoneCo01,defense,0,,,,,
player,201309080car,car,JoneCo01,def_pct,0%,,,,,
player,201309080car,car,JoneCo01,special_teams,15,,,,,
player,201309080car,car,JoneCo01,st_pct,79%,,,,,
player,201309080car,car,KleiAJ00,pos,LB,,,,,
player,201309080car,car,KleiAJ00,offense,0,,,,,
player,201309080car,car,KleiAJ00,off_pct,0%,,,,,
player,201309080car,car,KleiAJ00,defense,0,,,,,
player,201309080car,car,KleiAJ00,def_pct,0%,,,,,
player,201309080car,car,KleiAJ00,special_teams,15,,,,,
player,201309080car,car,KleiAJ00,st_pct,79%,,,,,
player,201309080car,car,SmitAr00,pos,RB,,,,,
player,201309080car,car,SmitAr00,offense,0,,,,,
player,201309080car,car,SmitAr00,off_pct,0%,,,,,
player,201309080car,car,SmitAr00,defense,0,,,,,
player,201309080car,car,SmitAr00,def_pct,0%,,,,,
player,201309080car,car,SmitAr00,special_teams,12,,,,,
player,201309080car,car,SmitAr00,st_pct,63%,,,,,
player,201309080car,car,WhitMe00,pos,DB,,,,,
player,201309080car,car,WhitMe00,offense,0,,,,,
player,201309080car,car,WhitMe00,off_pct,0%,,,,,
player,201309080car,car,WhitMe00,defense,0,,,,,
player,201309080car,car,WhitMe00,def_pct,0%,,,,,
player,201309080car,car,WhitMe00,special_teams,8,,,,,
player,201309080car,car,WhitMe00,st_pct,42%,,,,,
player,201309080car,car,JansJ.00,pos,LS,,,,,
player,201309080car,car,JansJ.00,offense,0,,,,,
player,201309080car,car,JansJ.00,off_pct,0%,,,,,
player,201309080car,car,JansJ.00,defense,0,,,,,
player,201309080car,car,JansJ.00,def_pct,0%,,,,,
player,201309080car,car,JansJ.00,special_teams,7,,,,,
player,201309080car,car,JansJ.00,st_pct,37%,,,,,
player,201309080car,car,NortBr00,pos,P,,,,,
player,201309080car,car,NortBr00,offense,0,,,,,
player,201309080car,car,NortBr00,off_pct,0%,,,,,
player,201309080car,car,NortBr00,defense,0,,,,,
player,201309080car,car,NortBr00,def_pct,0%,,,,,
player,201309080car,car,NortBr00,special_teams,7,,,,,
player,201309080car,car,NortBr00,st_pct,37%,,,,,
player,201309080car,car,GanoGr44,pos,K,,,,,
player,201309080car,car,GanoGr44,offense,0,,,,,
player,201309080car,car,GanoGr44,off_pct,0%,,,,,
player,201309080car,car,GanoGr44,defense,0,,,,,
player,201309080car,car,GanoGr44,def_pct,0%,,,,,
player,201309080car,car,GanoGr44,special_teams,3,,,,,
player,201309080car,car,GanoGr44,st_pct,16%,,,,,
player,201309080car,sea,SweeJ.00,pos,G,,,,,
player,201309080car,sea,SweeJ.00,offense,65,,,,,
player,201309080car,sea,SweeJ.00,off_pct,100%,,,,,
player,201309080car,sea,SweeJ.00,defense,0,,,,,
player,201309080car,sea,SweeJ.00,def_pct,0%,,,,,
player,201309080car,sea,SweeJ.00,special_teams,4,,,,,
player,201309080car,sea,SweeJ.00,st_pct,21%,,,,,
player,201309080car,sea,GiacBr20,pos,T,,,,,
player,201309080car,sea,GiacBr20,offense,65,,,,,
player,201309080car,sea,GiacBr20,off_pct,100%,,,,,
player,201309080car,sea,GiacBr20,defense,0,,,,,
player,201309080car,sea,GiacBr20,def_pct,0%,,,,,
player,201309080car,sea,GiacBr20,special_teams,2,,,,,
player,201309080car,sea,GiacBr20,st_pct,11%,,,,,
player,201309080car,sea,OkunRu20,pos,T,,,,,
player,201309080car,sea,OkunRu20,offense,65,,,,,
player,201309080car,sea,OkunRu20,off_pct,100%,,,,,
player,201309080car,sea,OkunRu20,defense,0,,,,,
player,201309080car,sea,OkunRu20,def_pct,0%,,,,,
player,201309080car,sea,OkunRu20,special_teams,2,,,,,
player,201309080car,sea,OkunRu20,st_pct,11%,,,,,
player,201309080car,sea,UngeMa20,pos,C,,,,,
player,201309080car,sea,UngeMa20,offense,65,,,,,
player,201309080car,sea,UngeMa20,off_pct,100%,,,,,
player,201309080car,sea,UngeMa20,defense,0,,,,,
player,201309080car,sea,UngeMa20,def_pct,0%,,,,,
player,201309080car,sea,UngeMa20,special_teams,0,,,,,
player,201309080car,sea,UngeMa20,st_pct,0%,,,,,
player,201309080car,sea,WilsRu00,pos,QB,,,,,
player,201309080car,sea,WilsRu00,offense,65,,,,,
player,201309080car,sea,WilsRu00,off_pct,100%,,,,,
player,201309080car,sea,WilsRu00,defense,0,,,,,
player,201309080car,sea,WilsRu00,def_pct,0%,,,,,
player,201309080car,sea,WilsRu00,special_teams,0,,,,,
player,201309080car,sea,WilsRu00,st_pct,0%,,,,,
player,201309080car,sea,MillZa01,pos,TE,,,,,
player,201309080car,sea,MillZa01,offense,59,,,,,
player,201309080car,sea,MillZa01,off_pct,91%,,,,,
player,201309080car,sea,MillZa01,defense,0,,,,,
player,201309080car,sea,MillZa01,def_pct,0%,,,,,
player,201309080car,sea,MillZa01,special_teams,2,,,,,
player,201309080car,sea,MillZa01,st_pct,11%,,,,,
player,201309080car,sea,TateGo00,pos,WR,,,,,
player,201309080car,sea,TateGo00,offense,47,,,,,
player,201309080car,sea,TateGo00,off_pct,72%,,,,,
player,201309080car,sea,TateGo00,defense,0,,,,,
player,201309080car,sea,TateGo00,def_pct,0%,,,,,
player,201309080car,sea,TateGo00,special_teams,6,,,,,
player,201309080car,sea,TateGo00,st_pct,32%,,,,,
player,201309080car,sea,LyncMa00,pos,RB,,,,,
player,201309080car,sea,LyncMa00,offense,44,,,,,
player,201309080car,sea,LyncMa00,off_pct,68%,,,,,
player,201309080car,sea,LyncMa00,defense,0,,,,,
player,201309080car,sea,LyncMa00,def_pct,0%,,,,,
player,201309080car,sea,LyncMa00,special_teams,0,,,,,
player,201309080car,sea,LyncMa00,st_pct,0%,,,,,
player,201309080car,sea,CarpJa00,pos,G,,,,,
player,201309080car,sea,CarpJa00,offense,43,,,,,
player,201309080car,sea,CarpJa00,off_pct,66%,,,,,
player,201309080car,sea,CarpJa00,defense,0,,,,,
player,201309080car,sea,CarpJa00,def_pct,0%,,,,,
player,201309080car,sea,CarpJa00,special_teams,2,,,,,
player,201309080car,sea,CarpJa00,st_pct,11%,,,,,
player,201309080car,sea,RiceSi01,pos,WR,,,,,
player,201309080car,sea,RiceSi01,offense,39,,,,,
player,201309080car,sea,RiceSi01,off_pct,60%,,,,,
player,201309080car,sea,RiceSi01,defense,0,,,,,
player,201309080car,sea,RiceSi01,def_pct,0%,,,,,
player,201309080car,sea,RiceSi01,special_teams,0,,,,,
player,201309080car,sea,RiceSi01,st_pct,0%,,,,,
player,201309080car,sea,BaldDo00,pos,WR,,,,,
player,201309080car,sea,BaldDo00,offense,37,,,,,
player,201309080car,sea,BaldDo00,off_pct,57%,,,,,
player,201309080car,sea,BaldDo00,defense,0,,,,,
player,201309080car,sea,BaldDo00,def_pct,0%,,,,,
player,201309080car,sea,BaldDo00,special_teams,8,,,,,
player,201309080car,sea,BaldDo00,st_pct,42%,,,,,
player,201309080car,sea,KearJe01,pos,WR,,,,,
player,201309080car,sea,KearJe01,offense,28,,,,,
player,201309080car,sea,KearJe01,off_pct,43%,,,,,
player,201309080car,sea,KearJe01,defense,0,,,,,
player,201309080car,sea,KearJe01,def_pct,0%,,,,,
player,201309080car,sea,KearJe01,special_teams,10,,,,,
player,201309080car,sea,KearJe01,st_pct,53%,,,,,
player,201309080car,sea,WillLu00,pos,TE,,,,,
player,201309080car,sea,WillLu00,offense,26,,,,,
player,201309080car,sea,WillLu00,off_pct,40%,,,,,
player,201309080car,sea,WillLu00,defense,0,,,,,
player,201309080car,sea,WillLu00,def_pct,0%,,,,,
player,201309080car,sea,WillLu00,special_teams,0,,,,,
player,201309080car,sea,WillLu00,st_pct,0%,,,,,
player,201309080car,sea,McQuPa21,pos,G,,,,,
player,201309080car,sea,McQuPa21,offense,22,,,,,
player,201309080car,sea,McQuPa21,off_pct,34%,,,,,
player,201309080car,sea,McQuPa21,defense,0,,,,,
player,201309080car,sea,McQuPa21,def_pct,0%,,,,,
player,201309080car,sea,McQuPa21,special_teams,2,,,,,
player,201309080car,sea,McQuPa21,st_pct,11%,,,,,
player,201309080car,sea,TurbRo00,pos,RB,,,,,
player,201309080car,sea,TurbRo00,offense,18,,,,,
player,201309080car,sea,TurbRo00,off_pct,28%,,,,,
player,201309080car,sea,TurbRo00,defense,0,,,,,
player,201309080car,sea,TurbRo00,def_pct,0%,,,,,
player,201309080car,sea,TurbRo00,special_teams,0,,,,,
player,201309080car,sea,TurbRo00,st_pct,0%,,,,,
player,201309080car,sea,ColeDe00,pos,FB,,,,,
player,201309080car,sea,ColeDe00,offense,13,,,,,
player,201309080car,sea,ColeDe00,off_pct,20%,,,,,
player,201309080car,sea,ColeDe00,defense,0,,,,,
player,201309080car,sea,ColeDe00,def_pct,0%,,,,,
player,201309080car,sea,ColeDe00,special_teams,12,,,,,
player,201309080car,sea,ColeDe00,st_pct,63%,,,,,
player,201309080car,sea,WillSt01,pos,WR,,,,,
player,201309080car,sea,WillSt01,offense,12,,,,,
player,201309080car,sea,WillSt01,off_pct,18%,,,,,
player,201309080car,sea,WillSt01,defense,0,,,,,
player,201309080car,sea,WillSt01,def_pct,0%,,,,,
player,201309080car,sea,WillSt01,special_teams,0,,,,,
player,201309080car,sea,WillSt01,st_pct,0%,,,,,
player,201309080car,sea,PersMi00,pos,T,,,,,
player,201309080car,sea,PersMi00,offense,2,,,,,
player,201309080car,sea,PersMi00,off_pct,3%,,,,,
player,201309080car,sea,PersMi00,defense,0,,,,,
player,201309080car,sea,PersMi00,def_pct,0%,,,,,
player,201309080car,sea,PersMi00,special_teams,2,,,,,
player,201309080car,sea,PersMi00,st_pct,11%,,,,,
player,201309080car,sea,ChanKa99,pos,SS,,,,,
player,201309080car,sea,ChanKa99,offense,0,,,,,
player,201309080car,sea,ChanKa99,off_pct,0%,,,,,
player,201309080car,sea,ChanKa99,defense,52,,,,,
player,201309080car,sea,ChanKa99,def_pct,100%,,,,,
player,201309080car,sea,ChanKa99,special_teams,5,,,,,
player,201309080car,sea,ChanKa99,st_pct,26%,,,,,
player,201309080car,sea,ThomEa99,pos,FS,,,,,
player,201309080car,sea,ThomEa99,offense,0,,,,,
player,201309080car,sea,ThomEa99,off_pct,0%,,,,,
player,201309080car,sea,ThomEa99,defense,52,,,,,
player,201309080car,sea,ThomEa99,def_pct,100%,,,,,
player,201309080car,sea,ThomEa99,special_teams,5,,,,,
player,201309080car,sea,ThomEa99,st_pct,26%,,,,,
player,201309080car,sea,SherRi00,pos,CB,,,,,
player,201309080car,sea,SherRi00,offense,0,,,,,
player,201309080car,sea,SherRi00,off_pct,0%,,,,,
player,201309080car,sea,SherRi00,defense,52,,,,,
player,201309080car,sea,SherRi00,def_pct,100%,,,,,
player,201309080car,sea,SherRi00,special_teams,5,,,,,
player,201309080car,sea,SherRi00,st_pct,26%,,,,,
player,201309080car,sea,WrigK.00,pos,LB,,,,,
player,201309080car,sea,WrigK.00,offense,0,,,,,
player,201309080car,sea,WrigK.00,off_pct,0%,,,,,
player,201309080car,sea,WrigK.00,defense,52,,,,,
player,201309080car,sea,WrigK.00,def_pct,100%,,,,,
player,201309080car,sea,WrigK.00,special_teams,5,,,,,
player,201309080car,sea,WrigK.00,st_pct,26%,,,,,
player,201309080car,sea,WagnBo00,pos,LB,,,,,
player,201309080car,sea,WagnBo00,offense,0,,,,,
player,201309080car,sea,WagnBo00,off_pct,0%,,,,,
player,201309080car,sea,WagnBo00,defense,52,,,,,
player,201309080car,sea,WagnBo00,def_pct,100%,,,,,
player,201309080car,sea,WagnBo00,special_teams,4,,,,,
player,201309080car,sea,WagnBo00,st_pct,21%,,,,,
player,201309080car,sea,ThurWa99,pos,CB,,,,,
player,201309080car,sea,ThurWa99,offense,0,,,,,
player,201309080car,sea,ThurWa99,off_pct,0%,,,,,
player,201309080car,sea,ThurWa99,defense,46,,,,,
player,201309080car,sea,ThurWa99,def_pct,88%,,,,,
player,201309080car,sea,ThurWa99,special_teams,0,,,,,
player,201309080car,sea,ThurWa99,st_pct,0%,,,,,
player,201309080car,sea,SchoOB99,pos,DE,,,,,
player,201309080car,sea,SchoOB99,offense,0,,,,,
player,201309080car,sea,SchoOB99,off_pct,0%,,,,,
player,201309080car,sea,SchoOB99,defense,36,,,,,
player,201309080car,sea,SchoOB99,def_pct,69%,,,,,
player,201309080car,sea,SchoOB99,special_teams,0,,,,,
player,201309080car,sea,SchoOB99,st_pct,0%,,,,,
player,201309080car,sea,BryaRe99,pos,DE,,,,,
player,201309080car,sea,BryaRe99,offense,0,,,,,
player,201309080car,sea,BryaRe99,off_pct,0%,,,,,
player,201309080car,sea,BryaRe99,defense,35,,,,,
player,201309080car,sea,BryaRe99,def_pct,67%,,,,,
player,201309080car,sea,BryaRe99,special_teams,1,,,,,
player,201309080car,sea,BryaRe99,st_pct,5%,,,,,
player,201309080car,sea,MebaBr99,pos,DT,,,,,
player,201309080car,sea,MebaBr99,offense,0,,,,,
player,201309080car,sea,MebaBr99,off_pct,0%,,,,,
player,201309080car,sea,MebaBr99,defense,35,,,,,
player,201309080car,sea,MebaBr99,def_pct,67%,,,,,
player,201309080car,sea,MebaBr99,special_teams,1,,,,,
player,201309080car,sea,MebaBr99,st_pct,5%,,,,,
player,201309080car,sea,SmitMa02,pos,LB,,,,,
player,201309080car,sea,SmitMa02,offense,0,,,,,
player,201309080car,sea,SmitMa02,off_pct,0%,,,,,
player,201309080car,sea,SmitMa02,defense,31,,,,,
player,201309080car,sea,SmitMa02,def_pct,60%,,,,,
player,201309080car,sea,SmitMa02,special_teams,5,,,,,
player,201309080car,sea,SmitMa02,st_pct,26%,,,,,
player,201309080car,sea,McDaTo20,pos,DT,,,,,
player,201309080car,sea,McDaTo20,offense,0,,,,,
player,201309080car,sea,McDaTo20,off_pct,0%,,,,,
player,201309080car,sea,McDaTo20,defense,31,,,,,
player,201309080car,sea,McDaTo20,def_pct,60%,,,,,
player,201309080car,sea,McDaTo20,special_teams,1,,,,,
player,201309080car,sea,McDaTo20,st_pct,5%,,,,,
player,201309080car,sea,BennMi99,pos,DE,,,,,
player,201309080car,sea,BennMi99,offense,0,,,,,
player,201309080car,sea,BennMi99,off_pct,0%,,,,,
player,201309080car,sea,BennMi99,defense,31,,,,,
player,201309080car,sea,BennMi99,def_pct,60%,,,,,
player,201309080car,sea,BennMi99,special_teams,1,,,,,
player,201309080car,sea,BennMi99,st_pct,5%,,,,,
player,201309080car,sea,MaxwBy00,pos,CB,,,,,
player,201309080car,sea,MaxwBy00,offense,0,,,,,
player,201309080car,sea,MaxwBy00,off_pct,0%,,,,,
player,201309080car,sea,MaxwBy00,defense,25,,,,,
player,201309080car,sea,MaxwBy00,def_pct,48%,,,,,
player,201309080car,sea,MaxwBy00,special_teams,13,,,,,
player,201309080car,sea,MaxwBy00,st_pct,68%,,,,,
player,201309080car,sea,MorgMi00,pos,LB,,,,,
player,201309080car,sea,MorgMi00,offense,0,,,,,
player,201309080car,sea,MorgMi00,off_pct,0%,,,,,
player,201309080car,sea,MorgMi00,defense,15,,,,,
player,201309080car,sea,MorgMi00,def_pct,29%,,,,,
player,201309080car,sea,MorgMi00,special_teams,16,,,,,
player,201309080car,sea,MorgMi00,st_pct,84%,,,,,
player,201309080car,sea,SmitDA99,pos,DT,,,,,
player,201309080car,sea,SmitDA99,offense,0,,,,,
player,201309080car,sea,SmitDA99,off_pct,0%,,,,,
player,201309080car,sea,SmitDA99,defense,13,,,,,
player,201309080car,sea,SmitDA99,def_pct,25%,,,,,
player,201309080car,sea,SmitDA99,special_teams,0,,,,,
player,201309080car,sea,SmitDA99,st_pct,0%,,,,,
player,201309080car,sea,MayoBe00,pos,DE,,,,,
player,201309080car,sea,MayoBe00,offense,0,,,,,
player,201309080car,sea,MayoBe00,off_pct,0%,,,,,
